"gene","p-adj-123-1","p-adj-1234-1","p-adj-1234-123","p-adj-13-1","p-adj-13-123","p-adj-13-1234","p-adj-2-1","p-adj-2-123","p-adj-2-1234","p-adj-2-13","p-adj-3-1","p-adj-3-123","p-adj-3-1234","p-adj-3-13","p-adj-3-2","p-adj-34-1","p-adj-34-123","p-adj-34-1234","p-adj-34-13","p-adj-34-2","p-adj-34-3","p-adj-4-1","p-adj-4-123","p-adj-4-1234","p-adj-4-13","p-adj-4-2","p-adj-4-3","p-adj-4-34","p-adj-5-1","p-adj-5-123","p-adj-5-1234","p-adj-5-13","p-adj-5-2","p-adj-5-3","p-adj-5-34","p-adj-5-4","p-adj-6-1","p-adj-6-123","p-adj-6-1234","p-adj-6-13","p-adj-6-2","p-adj-6-3","p-adj-6-34","p-adj-6-4","p-adj-6-5","mean-1","mean-123","mean-1234","mean-13","mean-2","mean-3","mean-34","mean-4","mean-5","mean-6","SEM-1","SEM-123","SEM-1234","SEM-13","SEM-2","SEM-3","SEM-34","SEM-4","SEM-5","SEM-6","Q1-1","Q1-123","Q1-1234","Q1-13","Q1-2","Q1-3","Q1-34","Q1-4","Q1-5","Q1-6","Q3-1","Q3-123","Q3-1234","Q3-13","Q3-2","Q3-3","Q3-34","Q3-4","Q3-5","Q3-6","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.999884964589906,0.993400420637375,0.999999781760483,0.998885512128582,0.99999999897142,0.999961167795489,0.998894711944996,0.999999357091651,0.999439854080334,0.999999808632059,0.999999999948305,0.999801664303822,0.990861175037087,0.997160051018743,0.993028291069376,0.999999071453304,0.999489147682108,0.988901835671804,0.998007924271673,0.999060170523906,0.999999706012678,0.999998775069707,0.99944747910232,0.98684619749499,0.996470979439387,0.99742615926204,0.999999662104681,1,0.999999999356054,0.999772409972802,0.990122937550755,0.996519783843044,0.990039770834406,1,0.999999812860335,0.999999804899781,0.99999997007302,0.999992386142096,0.998747592966796,0.999992170500464,0.999999909640496,0.999999653862752,0.999990379945426,0.999988353714552,0.999999385475496,94.5973388888889,54.8474,28.3136,66.345575,76.74806,96.7243666666667,108.385466666667,106.13282,97.3570414634146,86.306075,19.2910358213971,NA,NA,17.0174515104532,16.8032227310767,9.77951564199048,40.4105712072692,7.43088873974036,11.1838403695188,27.4185082930726,40.257725,54.8474,28.3136,42.405975,35.10655,48.74105,69.542,101.9816,50.7488,82.547525,150.441575,54.8474,28.3136,93.444,106.51175,137.16285,137.4586,113.0858,133.5526,114.94745,66.44554,90.8349603773585,64.15175,77.4095,39.42225,88.9797,38.60015,128.11835,4.64768445795696,3.48885220948613,1.36705880300406,1.20666232799573,0.451075300718494,0.271022009247298,"LIHC"
"ZNF416",0.999851597608028,0.953838051107352,0.999966632241526,0.960585570485304,0.999999999999106,0.99991107104232,0.986231195392862,0.999999960470745,0.995515125524599,0.999904527511035,0.787791851603847,0.999999999887279,0.998115360547343,0.999996726938027,0.999996764670581,0.988556556084559,1,0.999882068799115,1,0.9999896787718,0.999999873970001,0.691305471357325,0.999999634967789,0.999998554636602,0.999997667696876,0.98389974478841,0.994640977078313,0.999995510613179,0.999944607961384,0.999984376029662,0.976623111825475,0.989035760656937,0.999120734751512,0.889293431848509,0.997771620046027,0.807903841051557,0.946256964091621,0.999999999972315,0.999945604130996,1,0.99976977359844,0.999986607786197,0.999999999972995,0.999999405056116,0.982935110006425,96.8638777777778,70.9439,41.0547,67.585875,81.05302,76.0968861111111,69.3946333333333,57.16562,90.5205634146341,66.083625,11.7596866669208,NA,NA,6.18963771656239,11.539439117265,6.49840919938635,10.1827355120212,9.05857148414693,7.02530202724996,12.0357726456991,59.5279,70.9439,41.0547,60.268875,56.6527,49.164325,63.98055,46.0157,54.6547,54.472,121.339525,70.9439,41.0547,76.81635,90.1616,98.569575,79.5704,57.9175,114.777,82.287275,57.352698,80.9792075471698,54.17935,73.0124,45.22315,63.760325,53.2405,102.23865,2.1255143209624,2.05099782311878,1.41195114390555,1.34760568371529,0.497690169583169,0.430398418353082,"LIHC"
"ZNF586",0.999477303674408,0.999957960552503,0.999999999736363,0.999956460119447,0.996257747997503,0.999253743302553,0.999967150804197,0.997195624283442,0.999565670748957,0.999999990766685,0.999991226996049,0.997944802065054,0.999726856195975,0.99999952384571,0.999999998000349,0.999891367778971,0.999999497900195,0.99999999933328,0.997619456475998,0.997620079974055,0.998376035825302,0.999999997723408,0.99989145630052,0.999994648198786,0.999923041153196,0.999965179899429,0.999989494813566,0.999997245487877,0.984250151634318,0.990777768798244,0.997957518081535,1,0.999987965956392,0.998257930132696,0.981679859744234,0.997873239615157,0.787672932139595,0.894455945030079,0.947163367705696,0.995093901777417,0.934397604569563,0.865170106029045,0.788107731068719,0.874623162810075,0.968926148410522,68.5504055555556,39.9432,47.4252,79.963375,75.5334666666667,73.4948666666667,54.2005333333333,65.14802,80.8946804878049,106.206225,6.28979452678033,NA,NA,8.75624658728223,9.59301205637117,5.96918339425137,5.19948063827319,6.43682251886752,7.31685784765866,42.0615895995657,48.905525,39.9432,47.4252,73.65315,50.90375,46.163875,50.49935,59.4837,52.4781,62.3316,86.63025,39.9432,47.4252,91.345975,98.6446,96.139575,59.2137,65.7322,96.9875,116.630025,82.775812,77.3349482479784,75.75135,69.4859,66.523975,90.70725,49.4285,96.8424,3.92647620455594,2.02596194742321,0.934269883670588,0.917289262831619,-0.0980887316865419,-0.124551342259905,"LIHC"
"ZNF446",0.999139823378235,0.990985948172371,0.999999991697853,0.999997628456678,0.997165208925322,0.982458575904589,0.897930853043546,0.999999949306001,0.99996411942943,0.955818670966429,0.99999968806639,0.997817394616624,0.982843248919167,0.999999968092145,0.629745743615069,0.929421686092533,0.999999999994439,0.999999999082952,0.925331047430969,0.999929504941739,0.855689808525632,0.874061560186633,1,0.999999947996135,0.903521063550434,0.999965505125322,0.729893591057222,0.999999999904735,0.999999971503343,0.998185698381656,0.984793901729284,0.999999855039755,0.653409981081938,0.999999999988665,0.86850196583258,0.749421730264257,0.975285384675681,0.999999999970041,0.999998492641525,0.970251511186468,0.999999961440103,0.928228225753814,0.999999772270613,0.999999992314488,0.937494945043343,228.40415,147.0744,117.6783,250.1697,173.376213333333,237.428305555556,136.4387,145.65576,235.153312195122,159.479525,23.2097975442382,NA,NA,37.1719455360491,17.3598520868476,18.6027752943039,20.6654512384801,21.6719134247671,19.2422011806983,55.6644260356405,164.61235,147.0744,117.6783,214.2729,131.963,160.53465,116.2426,100.8525,168.2582,109.921775,267.444325,147.0744,117.6783,296.67255,184.0602,311.38255,150.32935,173.9394,252.7352,187.82085,129.239702,210.339570350404,110.0894,188.8029,87.7532,143.4819,142.9465,249.6175,9.53771948502152,5.14259057642958,1.62751512960316,1.71499617583528,0.702670954943599,0.77820535942454,"LIHC"
"ZNF8",0.999999980948025,0.999663807000352,0.999756111602862,0.99999999795781,0.999999999930716,0.999524082540286,0.988321119777284,0.999999999513478,0.990884831662149,0.999973776440521,0.999958498034433,0.999999999999229,0.99818269080492,0.999999999961379,0.999404580650448,0.999999437573379,0.999998117540557,0.999992908606987,0.999997190605861,0.996519603860936,0.999897874150175,0.999999139534962,0.999998421951652,0.999981489519898,0.999996572466414,0.989565564197226,0.999669260077067,1,0.997359413805895,1,0.995821391139573,0.999999744351702,0.999993905162381,0.999994052433588,0.999232808471719,0.997222940505327,0.876839232747115,0.999916120226394,0.935188751534061,0.986962177065877,0.997507463972989,0.946203696139761,0.935436760911556,0.885618513368032,0.977811006380047,49.6077666666667,56.302,28.9294,52.412575,60.7667266666667,54.1305361111111,43.6557333333333,44.54396,56.9849512195122,75.338975,5.91564372752285,NA,NA,13.8858527531546,8.45529098106745,5.32747816327845,14.5100154702804,6.52933121189299,4.81121301135922,20.7769319130767,31.16005,56.302,28.9294,32.417325,41.0339,36.273175,29.2831,37.5091,37.2005,53.628675,66.488625,56.302,28.9294,63.6062,78.549,61.96085,52.56715,47.5573,67.3166,92.12735,30.802178,53.993,28.2609,46.1155,22.103375,36.79745,34.6686,66.19935,1.69605935383312,1.57162600563385,1.75289552576444,1.63177747347041,0.80974001266727,0.706444329484789,"LIHC"
"ZNF264",0.982633419011201,0.989194520217598,1,0.999995634991495,0.998045939957678,0.998996824649787,0.999999999991537,0.986208101589265,0.991610385271723,0.999999045789733,0.990607512088936,0.99783061471662,0.998950634257193,0.999999999530032,0.997471204762195,0.99999999995015,0.988423136484841,0.992686521683488,0.999997187908518,0.999999998688258,0.999843127707081,0.999999999384218,0.982811970541981,0.988981278369623,0.999989921279789,0.999999987597647,0.998859457219387,1,0.99968352151865,0.949032592080518,0.964602643420969,0.998825938791694,0.999330351448122,0.530924858147698,0.999999991547486,0.99999995428349,0.999429312826726,0.999619530611187,0.999840264722142,0.999999943353213,0.999752569150575,0.999999995268579,0.999847759404879,0.999516482126264,0.98380420348744,352.895266666667,144.8686,158.556,312.9524,347.125806666667,299.353794444444,365.425666666667,366.33796,386.741556097561,281.7518,38.1555069751594,NA,NA,39.996729759965,37.733172541514,31.9599258454563,20.5356123830719,37.7898977371281,33.1576072128826,50.1351104890575,234.8469,144.8686,158.556,305.87135,251.7921,183.3564,351.96625,297.4186,220.8241,224.16905,435.658775,144.8686,158.556,354.6342,406.71455,379.961375,385.5873,435.4761,578.1347,298.00355,362.186442,361.437431536388,350.42245,338.2732,303.342625,402.26855,244.1142,447.6098,11.9868507102565,9.03659796249173,0.997931975422725,0.9653297041899,-0.00298661806736875,-0.0509063220815393,"LIHC"
"ZNF213",0.999999989347188,0.999990001004123,0.999983390812262,0.999999999989189,0.999999999615768,0.999987693077788,0.999999999885628,0.999999998692664,0.999979239412503,1,0.963706447704955,0.999999999199305,0.998523904438153,0.999882650526054,0.989836137336215,0.999997727625546,0.999997170209705,0.999999993619837,0.999997737396289,0.999991248243412,0.992934543049233,0.999954902885838,0.999991480851562,0.999999997689292,0.999981484477682,0.99986773704168,0.951172640845105,1,0.903595954732662,0.999999987194954,0.997505100469155,0.99951970595461,0.965815290734715,0.9999999457139,0.986166408218589,0.915669545841551,0.999999999505074,0.999999999932592,0.99998055865405,1,0.99999999999976,0.999946372889281,0.999994923066203,0.999962287790862,0.999746848260546,168.981111111111,198.5236,104.7602,176.348875,175.038813333333,220.347988888889,136.110033333333,131.30666,228.233280487805,180.2587,27.4549684732065,NA,NA,23.3183898993682,17.5126430918293,28.2089565632892,22.5137202957318,19.2444985336745,25.2260342596595,71.5563850685015,99.62695,198.5236,104.7602,159.910625,117.53995,128.98105,118.5465,111.6481,121.308,81.22855,179.41815,198.5236,104.7602,191.44865,216.8362,221.31545,157.08985,159.4716,238.8473,231.937,93.996004,205.906013746631,88.2817,162.531,68.87125,107.711125,111.97235,232.90115,5.09140464570213,7.78467800254841,2.19058263100877,1.84104973057836,1.13131463561414,0.880528597404698,"LIHC"
"ZNF343",0.999769948950145,0.95600217798592,0.99998060183309,0.9999957421796,0.999996609708056,0.992787251939276,0.999993565416726,0.999973719525695,0.980108269277711,0.999999999769144,0.999887166409299,0.999979143383239,0.980216753315123,0.999999999984209,0.999999999998862,0.9999999999974,0.999839030968552,0.973627908446184,0.999998488845887,0.999999527072482,0.999998064564843,0.894106740200936,0.999999999988119,0.999959039198318,0.998528673292701,0.974562710544893,0.966731739968373,0.983994536282577,0.691433994563484,0.999999999890806,0.998755256643745,0.999870479902418,0.958737435193133,0.856556942789209,0.993622721498116,0.999979411838997,0.608684177235736,0.862412470617944,0.489594165897851,0.693052511808837,0.455245366704167,0.333439613837397,0.932703339413032,0.162605533237365,0.069342599020784,237.401883333333,182.4271,125.9954,218.89415,225.126686666667,223.224236111111,241.606066666667,173.70578,192.739585365854,330.440075,21.664645511093,NA,NA,39.6223335972382,19.4893897441803,14.4300654456139,35.8242687857144,24.9192658183463,11.0585474444567,100.037680789052,168.4627,182.4271,125.9954,172.579125,182.8404,168.60805,206.1417,139.5985,128.7052,215.21315,285.419075,182.4271,125.9954,235.337325,264.77185,258.351825,263.7249,202.7745,234.2342,371.209525,157.260386,220.049345822102,162.27715,206.7535,137.561775,178.147925,169.45845,258.13665,4.54474117432805,4.48610121111696,1.39926749144634,1.27407647965225,0.484671782155693,0.349451881599975,"LIHC"
"ZNF302",0.999829027254695,0.999356012544888,0.999999999997866,0.999955912119795,0.998192921002696,0.995684576736278,0.997614282466852,0.996415162321279,0.991740351087224,1,1,0.999803466927415,0.999266019373033,0.999938118254488,0.994040989730201,0.9989208863482,0.999999999790526,0.999999970685355,0.991728828052088,0.96728613963079,0.998502316623518,0.99837770310823,0.994592159985623,0.98873489514624,0.999999996068788,0.999999980002127,0.997569431852558,0.969213954054153,0.956236247176034,0.993049603204803,0.985240443837453,0.999999999481963,0.999999977723899,0.85740988754491,0.924073183537007,0.999999999985748,0.999998919892155,0.999995950919341,0.999972077401362,0.999628984062953,0.997357170890277,0.999998184259442,0.99999699750181,0.996636906595207,0.988492573870318,473.332888888889,332.065,307.2023,538.0146,540.086706666667,473.824172222222,365.761,565.17418,554.925143902439,431.1955,48.9869580337613,NA,NA,38.5784871796878,46.1808063857945,34.7081473995524,32.2530823179739,111.243573512367,41.8148642799663,114.759454204124,312.4165,332.065,307.2023,510.41635,413.7446,318.715725,337.21805,431.5693,378.7529,234.774575,633.51665,332.065,307.2023,566.79925,667.8248,611.5248,393.03905,695.9884,677.761,610.545075,390.91045,521.859861994609,381.374,478.4148,299.485025,474.7799,362.1997,628.4777,18.9697055191489,12.8421865804854,1.33498570323359,1.2544504869236,0.416824291737216,0.327055528794531,"LIHC"
"ZNF268",0.999999267944119,0.999584903229789,0.999999899015198,0.999987106079028,0.99999999999853,0.999995098088962,0.999999999992199,0.999998455523347,0.999431641259779,0.999969318802784,0.998225937592679,0.999999999986075,0.999985322602708,1,0.997124494156366,1,0.999999424399876,0.999772198676732,0.99999783219496,1,0.999988559398321,1,0.999999469511233,0.999726309732987,0.99999669037634,1,0.999960408037383,1,0.999911149573826,0.999999997485018,0.999945582686901,0.99999999759222,0.999769137180244,0.999999076753777,0.999999359464103,0.99999829448916,0.93604231950497,0.993348529737526,0.952307185108857,0.919762323539666,0.955710909374271,0.685418155996481,0.994534508506572,0.982933389892656,0.769104034325648,285.272294444444,233.6974,176.9598,246.70975,290.143813333333,248.756647222222,290.101,286.71322,260.528902439024,402.133125,34.2855742189086,NA,NA,20.6877816693211,49.5739737053358,27.814449827851,61.7661858332697,34.1985618418436,21.7668229992558,116.327062433671,157.240575,233.6974,176.9598,212.08465,129.34355,136.443825,248.80055,214.2156,152.2516,288.310275,375.319625,233.6974,176.9598,282.15255,419.87775,310.524675,350.5256,353.1022,361.0691,496.80945,331.56112,252.396960107817,323.0252,231.9295,264.784275,392.32575,147.268,340.14445,15.2352248335247,7.40598474518154,0.761238109304905,0.717991970905056,-0.393580306884255,-0.477960383986982,"LIHC"
"ZNF184",0.9999995012562,0.899618953788914,0.997636133862576,0.999791794287846,1,0.988638694658866,0.995792042678363,1,0.977163616927,1,0.975656860920283,1,0.976679138764387,1,1,0.999999979234947,0.999996027299963,0.915793134955734,0.999780078466673,0.999351559547079,0.998666035774536,0.947036590010908,0.999999356225678,0.99882647973236,0.999977259675535,0.999608104431846,0.99952033412346,0.983971333220123,0.699535556133867,0.99999998799587,0.992954691152023,0.999998820466077,0.999583429831242,0.998180141522091,0.983635801342902,0.999999595473628,0.999999996380597,0.999999991168619,0.959014984855663,0.999998568493429,0.999996047056457,0.99998610471963,0.999999558169463,0.99758484958097,0.998264206731068,149.647744444444,126.3874,38.9312,124.408925,126.323306666667,124.985566666667,159.513133333333,100.85752,111.330443902439,142.45755,29.0971540536602,NA,NA,19.1147127978413,18.3934708052651,11.4979058147001,35.1278016626116,10.7033295384847,8.32699067946243,22.5169679547262,80.641375,126.3874,38.9312,98.240025,85.5921,75.31985,125.06355,84.1751,78.4702,114.259475,185.694925,126.3874,38.9312,154.98255,137.5939,153.993375,182.687,120.348,132.2795,176.925975,83.804598,126.070213207547,82.8239,108.5433,72.1511,95.032575,80.5423,143.6407,3.2940846722442,4.21471855928418,1.50433527773198,1.31053113895868,0.589126142557236,0.390151633321084,"LIHC"
"ZNF500",0.999999999991326,0.999952343103458,0.999987832528004,0.999408316760281,0.999999863734666,0.99791556152389,0.999970176931942,0.999999999997999,0.999535173456529,0.999996303215301,0.938769329555958,0.999999693964677,0.995676722268487,1,0.999430313460224,0.996618940808405,0.999995513941957,0.994551889504872,0.999999983994309,0.999850571882262,0.999999850078008,0.999999903285985,0.999999987766329,0.99999747522499,0.998759908030074,0.999874842592448,0.98477516283924,0.994954544082874,0.995142157865781,0.999999997870654,0.998588770931917,0.999999933191413,0.999999651082899,0.999919237556763,0.99997547313526,0.997961055330136,0.999773339779361,0.999999966287455,0.998564599804533,1,0.99999946939415,0.999999999997626,0.999999865005783,0.999380005266561,0.999999998280968,148.235216666667,153.8111,116.0856,171.672225,158.5886,171.557594444444,181.2617,140.4655,163.949865853659,169.073125,9.50153292764115,NA,NA,13.5008182462135,15.4502667654424,11.1046826599298,36.4948611322654,17.3320115367778,10.0892071971788,20.0763750505154,119.679675,153.8111,116.0856,153.357575,111.2894,124.964025,145.1516,108.0721,120.8587,153.750425,171.866525,153.8111,116.0856,190.9246,181.862,211.446525,203.89405,178.347,200.2017,195.04005,109.913668,168.472323719677,112.46925,162.701,88.961275,125.5599,122.61125,204.76155,4.05938159787257,3.49922154499777,1.5327695525517,1.44662652236056,0.616140808293369,0.532692507297725,"LIHC"
"ZNF419",0.972356065412308,0.99032794163327,0.999999999869909,0.908080554862926,0.999997169603953,0.999999973730287,0.638153194236891,0.999950184317777,0.99999819683275,0.99999997917276,0.917001314009437,0.998442694439405,0.999775168406686,0.999161240295082,0.996941512804298,0.956695723547521,0.999997626451926,0.999999976346754,1,0.99999999500115,0.999740121084379,0.851954252588705,0.999996624932112,0.999999968605723,1,0.999999954928397,0.998162835629664,1,0.999999999996238,0.973136305184963,0.99083948399218,0.894992786681002,0.478651307520032,0.794308175949693,0.953369929568567,0.823657697232783,0.957240217256328,0.999982981415715,0.999999510618009,0.999999999644438,1,0.999919844190659,0.999999999890703,0.999999999424736,0.95159905866543,170.529027777778,58.4244,74.3231,97.0751,108.232073333333,132.857302777778,97.5460666666667,97.06614,168.381595121951,105.967375,30.1845788191887,NA,NA,17.0470346197904,14.8684431932756,11.5720480607137,14.0678889511224,15.7819615429959,17.1557024950875,17.0132172590105,115.711375,58.4244,74.3231,77.470575,81.373,85.667825,86.70905,77.332,90.7856,102.384175,178.512775,58.4244,74.3231,115.284475,138.6897,175.842625,110.733,127.9461,228.0912,125.1764,91.233316,139.447397574124,90.4685,125.5025,72.979,108.94895,79.24535,178.7356,3.88962467555425,4.5561394953469,1.52847012131099,1.38725081105578,0.612088350551492,0.472228646460526,"LIHC"
"ZNF175",0.980434503589781,0.999992784128363,0.999957749356112,0.997968349912342,0.908525376377797,0.998520843255547,0.99999988750453,0.98932130886095,0.999999137852221,0.993012387699298,0.999999999465034,0.97296790566819,0.99998214193334,0.998593673239717,0.999990727992825,0.999999998447739,0.984444412828625,0.999983866370266,0.999981717127902,0.999999573378554,0.999999999981249,0.91434725666067,0.78069825592815,0.987881939032975,0.999995681737081,0.855187629279237,0.915046235373946,0.997466950883215,0.999999999999338,0.975780310227986,0.999987923370119,0.99780712274414,0.999997706319028,0.99999999998651,0.999999999677253,0.894548554475929,0.99993028447698,0.998881455221271,0.999999999925409,0.986058888592891,0.999997286975399,0.999698220029596,0.999948431696181,0.876813857166975,0.999814820493343,73.0611111111111,15.5003,51.6723,95.770425,68.5298266666667,75.1157666666667,78.0603666666667,108.93384,74.0367536585366,58.0609,10.7904087184969,NA,NA,18.4955036800108,12.8514328134795,9.17319478246871,29.7815243776704,17.6592755480116,7.17735594843178,32.8443899198174,39.124375,15.5003,51.6723,72.7643,28.0259,42.304375,55.4877,85.2974,50.8687,11.992075,99.32005,15.5003,51.6723,111.006775,108.2676,96.7472,106.1711,147.0672,112.079,83.339875,78.823858,70.1573846361186,75.18625,65.0459,61.830575,98.88005,34.7975,92.97355,3.6792165418154,2.40352631856274,0.890052661925259,0.865130259854694,-0.168037396054672,-0.209010723874374,"LIHC"
"ZNF14",0.999999997545139,0.999996839141813,0.999999999009833,0.999992357686553,0.999997849652673,0.999915611505901,0.998458150869882,0.999989182508709,0.999706046542047,0.9999999999967,0.914774152023274,0.999887091237802,0.998540656684499,0.99999885791235,0.999990503903394,0.999999991090532,1,0.999999958620361,0.999982129928204,0.999756240415919,0.99646001639243,1,0.999999998874213,0.99999834899856,0.999998360413279,0.999928313938379,0.996959928653953,0.999999998382216,0.538980282280489,0.999014011130192,0.993310926210121,0.999576761845472,0.989825610997659,0.998786690425215,0.972154257472551,0.961294742301927,0.988777943955744,0.999616783285471,0.997134473151773,0.999975109463373,0.999948907147082,0.999999484101698,0.995664104438778,0.997165404689979,1,37.5846666666667,26.8275,13.4489,51.958925,54.78582,62.9805166666667,30.042,37.34016,73.880856097561,73.05005,9.90149977313795,NA,NA,13.7214244005725,16.443780875934,9.40737901646219,13.5640068166944,9.77397070635062,11.9919005097053,22.7706524337981,11.2941,26.8275,13.4489,33.087075,12.16685,19.5024,19.25335,22.7163,13.6128,60.611125,48.80865,26.8275,13.4489,68.48385,61.87485,98.5914,42.55605,41.0584,112.7214,97.111825,32.846788,64.5867530997305,30.81515,42.9268,22.325875,39.889325,16.1443,95.20325,2.27652048101275,3.48451997276754,1.96630346625461,1.39304205885741,0.975485994859867,0.478238816581668,"LIHC"
"ZNF85",0.99999999722887,0.99999528229949,0.99999999812495,0.999999688753703,0.999999578427667,0.99996010355509,0.99951051725549,0.999994606080674,0.999767903597086,0.999999999509539,0.806429265373032,0.999702184457562,0.996721522297066,0.999828351711562,0.998667575069607,0.999998263463415,1,0.999999998314502,0.999965705902538,0.999214860540622,0.974673817361291,0.999999337065483,0.999999502902234,0.999952962597797,1,0.999999998869722,0.999605791785397,0.999950459938852,0.882596457532642,0.999852409522277,0.997955037176292,0.999962495750026,0.999807734117718,0.99999994761285,0.984873503396296,0.999910566059692,0.327337559921776,0.938845895064635,0.863691539228461,0.816498482586345,0.641728870964979,0.838989805830059,0.574049459271926,0.765581262005774,0.777229529234805,22.9404388888889,16.0965,7.0784,29.200225,32.28952,41.60515,14.3544666666667,29.17764,39.4896926829268,74.407275,6.00733028182873,NA,NA,10.3922157374623,6.38063092570901,8.72756669698521,5.92184362124199,6.05814582736335,5.76435247721845,16.4739946628707,5.40885,16.0965,7.0784,12.30465,9.31625,11.1517,10.36405,16.6612,9.4899,60.408825,29.189775,16.0965,7.0784,43.501925,48.40725,49.537975,20.13895,38.666,65.6219,82.6932,12.636802,37.7390247978437,12.80485,22.3684,8.170125,17.883925,10.0163,52.4917,1.07544344557229,2.16138018096115,2.98643792929917,1.74686935028524,1.57842573683972,0.80477171200741,"LIHC"
"ZKSCAN1",0.999975637056037,0.999972265447135,1,0.999983545888129,0.999999979375472,0.999999972828943,0.998714911773841,0.999113848686792,0.999041867713321,0.994743990988882,0.999999999999303,0.999980846198474,0.999978068310273,0.999987780221271,0.994079588402712,0.994055869406622,0.994454940881213,0.99416420116577,0.982227956373958,0.999961838553219,0.9901009075583,0.78121236037474,0.962610067449022,0.961272626797729,0.805344327761191,0.977435480842557,0.691894065786116,0.999997320941735,0.99998420492675,0.999804000174841,0.999783482596838,0.999203628324708,0.999979304945739,0.999679647488229,0.998753289728993,0.863270058202172,1,0.999983287102028,0.999981060940775,0.999996179701225,0.999987150186039,0.999999999998013,0.999042968994598,0.959063246825436,0.99999998469274,899.387138888889,422.0862,414.7938,654.076125,1161.81162,880.023736111111,1471.50133333333,1734.3546,1024.27042195122,919.1541,161.553721919883,NA,NA,102.899377431242,265.041374862545,120.275420702955,501.276412051865,218.327548934655,197.83582207516,274.86782599525,333.953425,422.0862,414.7938,586.842475,385.4624,344.146825,1092.1204,1458.9737,283.7553,478.19755,1305.791725,422.0862,414.7938,719.2656,1200.2998,1337.486375,1944.9366,1786.7167,1322.0404,1265.4502,810.207736,932.012909973046,703.32395,746.9325,488.7154,1101.942075,401.8593,1290.71365,65.9025709669073,38.8068638372554,1.15033820162518,1.06200350492828,0.202058078626574,0.0867885274737987,"LIHC"
"ZNF862",0.994360143731257,0.999479874732804,0.999999995530857,0.999999994237445,0.998748191623178,0.99992888019121,0.798797303815813,0.999997495306437,0.999999999869927,0.997173490425093,0.999999999924073,0.995190585235355,0.999606292287149,0.999999999727883,0.725016176993858,0.943851289602801,0.862196684565125,0.941687827269998,0.967034571423769,0.430216176765738,0.912271964314778,0.998953974345539,0.963807208194037,0.991336741334326,0.999267794975165,0.67546578309035,0.996879712922312,0.999827131141917,0.999993826524874,0.997585370541667,0.999863302260432,1,0.859121227663982,0.999997890460135,0.852726819960674,0.987527352219653,0.87330952961358,0.999999999946336,0.999999999899835,0.987764039104416,0.999983644885519,0.868149157651646,0.460938662184696,0.706626897865203,0.924459895025548,325.599144444444,129.3682,181.2069,304.7523,206.71348,318.884769444444,492.855366666667,403.11884,302.112578048781,154.387125,50.4078107963907,NA,NA,40.4716044826699,28.7958230893768,41.0842088816492,241.022266545827,62.5162659348157,27.5937865193636,16.2621301737285,173.616475,129.3682,181.2069,281.920375,104.57705,196.58325,288.58665,335.6044,203.5011,135.136475,388.114625,129.3682,181.2069,342.915825,277.549,364.7122,705.78015,394.4075,387.1625,160.0561,152.335576,318.363302695418,131.52445,269.7508,96.223325,206.69845,180.7548,395.02645,11.3309594761841,10.2682004047054,2.08988150407767,2.05095554476753,1.06342114406408,1.03629622119929,"LIHC"
"ZNF684",0.998898741226315,1,0.999928142379825,0.999999921401491,0.999886473620082,0.999999999928158,0.999858436875733,0.993639304103309,0.999999982736635,0.999811063152932,0.995262567880917,0.988972529808789,0.999999829022423,0.998848279104192,0.999999992612861,0.999131490666287,0.985336411469173,0.999994041403834,0.998614046263957,0.999994824843022,0.999999190564463,0.999999874647737,0.999856461681767,0.999999999939631,1,0.999659889878172,0.997731166048215,0.998157148736027,0.999999240479044,0.997083888744442,0.999999999977217,0.999989166280786,0.999996530837066,0.998868186216284,0.999796884104484,0.999978695926607,0.883674604788379,1,0.999176701404984,0.992459806209189,0.696543622897188,0.533613505008367,0.790923203812896,0.988426205968627,0.750023379367116,182.879138888889,270.0636,184.0382,198.248025,159.821233333333,153.269291666667,131.518033333333,197.69374,172.718543902439,275.50595,20.6452512005877,NA,NA,32.4595860831171,31.3434116268576,15.745193609553,37.8472480784858,52.3833101335301,19.088735443343,100.467733989256,105.566025,270.0636,184.0382,172.56315,79.169,75.390375,106.36795,79.6857,84.198,168.89875,241.12515,270.0636,184.0382,222.926825,193.3405,195.087225,168.58625,259.5457,200.4992,304.7046,256.629324,176.17059083558,246.8149,145.8124,188.717775,306.4686,82.6892,224.3466,13.7105020226244,6.69887328738646,0.686478801758366,0.590776326712852,-0.542712923779759,-0.759316078565039,"LIHC"
