"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T2a-T0","p-adj-T2a-T1","p-adj-T2a-T2","p-adj-T2b-T0","p-adj-T2b-T1","p-adj-T2b-T2","p-adj-T2b-T2a","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T3-T2a","p-adj-T3-T2b","p-adj-T3a-T0","p-adj-T3a-T1","p-adj-T3a-T2","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T3","p-adj-T3b-T0","p-adj-T3b-T1","p-adj-T3b-T2","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T3","p-adj-T3b-T3a","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T3","p-adj-T4-T3a","p-adj-T4-T3b","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T2a","p-adj-TX-T2b","p-adj-TX-T3","p-adj-TX-T3a","p-adj-TX-T3b","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF84",0.999998966315022,0.999999996387718,0.96346638683073,0.726837819279352,0.11039891359809,0.165948088491861,0.999971986395091,0.999998245959431,0.999959261055042,0.385492782753386,1,0.370692443954047,0.962532748884689,0.278259705370318,0.999209282870327,0.999999999999573,0.566245817173909,0.976269366689886,0.297993373349593,0.999059637186376,0.999999999993962,0.997647275572998,0.0756851731527526,0.215687095996511,0.882891708307907,0.890877417816855,0.59457415246459,0.670364874329873,0.999999968990324,0.999998273439257,0.999999993751199,0.178016672533626,0.999988400750201,0.996262752562655,0.995882534407255,0.36284719167264,0.99999980705046,0.999260740064495,0.9999034093446,0.878544498386075,0.998851382659937,0.999998797552892,0.999999338630069,0.999977418487888,0.999837997077102,420.218,363.29560989011,390.031910869565,848.7395,302.8379,428.202055555556,431.712517241379,574.01465,380.573438461538,486.5925,NA,10.7085464140738,17.7727403631871,NA,NA,29.2482292555841,36.8083702407185,137.084776444356,44.3527658687802,NA,420.218,260.197125,272.646175,848.7395,302.8379,300.6737,309.0489,319.023225,233.9986,486.5925,420.218,444.468525,463.184825,848.7395,302.8379,526.5544,502.3229,755.234075,478.2097,486.5925,268.084466,388.801334501348,265.73295,349.5099,207.848075,317.173325,270.84445,476.5195,10.6986124989024,8.84274744626074,1.45029415654896,1.31526745177819,0.53634554517412,0.39535619276558,"LIHC"
"ZNF667",0.999999652040193,0.999999999997741,0.777304526998697,0.999999996698995,1,0.999999997675694,0.999986885481988,0.999998929950696,0.999921900919248,0.999999830283581,0.99999999999768,0.947216787967013,1,0.999999997866545,0.99992625624697,0.999999242422614,0.999999998537212,0.973259479832152,0.999999999997343,0.999999607953573,0.987805463572732,0.999953901017668,0.53174930481074,0.875841947215785,0.999047692665962,0.982286865645745,0.894433018454413,0.591686059410374,0.999999982406132,0.999999849070001,0.999978055660849,1,0.999995176595099,0.999987520820807,0.999999149515186,0.846162609386527,0.99999999734807,1,0.999999998316075,1,0.999999805447843,0.999999998456427,0.999999999994914,0.999102657170072,1,31.7146,19.2879807692308,28.4293619565217,21.3316,5.1718,28.40108,17.9476655172414,55.19195,22.5252692307692,21.5827,NA,2.53158828782181,4.72003642438816,NA,NA,9.01523605421333,4.77301660027073,25.5176697181482,10.9946801701794,NA,31.7146,2.8114,2.2873,21.3316,5.1718,4.0754,2.8703,0.422825,4.4019,21.5827,31.7146,21.045625,35.8156,21.3316,5.1718,20.2087,19.3683,93.356675,13.5158,21.5827,15.999588,23.2533870619946,14.0683,6.8823,8.523525,19.1449,2.95445,26.23775,1.40616550099949,2.14124754807402,1.45337411575814,0.48920622960841,0.53940611761352,-1.03148531946046,"LIHC"
"ZNF649",0.984574342296827,0.988646528850226,0.999998802871799,0.998704970812095,1,1,0.909266359479383,0.994623096040303,0.992633944980184,0.999679230609526,0.998813848423105,0.681447022500465,0.899637673046031,0.99999932756548,0.963177150275108,0.99097222883141,0.999999239000702,0.999999999980195,0.999999999998036,0.992093569982699,0.989559018928861,0.998270687378165,0.999954607713047,0.999994328975454,0.999999982352355,0.986051358203014,0.999999978637595,0.999998958146797,0.993923738122844,0.999998672592601,0.999999994180038,0.999999999955949,0.991282951485046,0.999625850278072,0.99999999997293,0.999999954667273,0.999999736468866,0.887826309185776,0.906183765339923,0.986373681149255,0.769515507473097,0.973954929848804,0.919210040481507,0.972118439857312,0.937803689176066,148.662,79.0803961538462,81.8686543478261,78.2159,18.9633,98.8545088888889,83.2195965517241,92.8419,85.4119076923077,174.6239,NA,4.18706730033102,6.9382178110938,NA,NA,12.3999229006991,11.9123031185354,28.7682935818701,9.18719840550483,NA,148.662,40.298025,34.836075,78.2159,18.9633,48.3325,31.3212,41.482725,76.1043,174.6239,148.662,105.809275,108.183525,78.2159,18.9633,104.0731,114.3482,128.102925,96.4706,174.6239,110.812938,83.0248773584906,106.22995,66.5351,87.0262,131.200575,39.1091,107.3179,4.71129924066092,3.27457637960979,0.749234510490919,0.626330898207144,-0.416510741799403,-0.675003043039249,"LIHC"
"ZNF248",0.999999999994652,1,0.994323198129319,0.999979653291216,0.999022785258441,0.999768848725509,0.999999999450441,0.999999724565691,0.999999997815923,0.999999134443013,0.999759648757568,0.000555498681767186,0.0283283287069171,1,0.999990599384952,0.999998996239806,0.487637214704788,0.909746776661331,0.999999265651631,0.999999999698634,0.95848778188644,1,1,0.999999970035208,0.999596683561156,0.999999938441125,0.832206011113291,0.996317349963064,1,0.999998617239816,0.999999999998982,0.99976596387255,0.999999995220316,0.588868119423343,0.992649644513635,0.999999999255197,1,1,0.999999999998314,0.999965928837878,0.999999997102576,0.99959732382567,0.999997247100526,1,1,177.4034,170.268143406593,180.274275,232.7085,194.23,230.380742222222,205.547062068966,172.432033333333,178.507038461538,173.9699,NA,5.36745330197394,7.1595068123872,NA,NA,19.9651526932215,12.6977115888458,41.3313183247415,20.1102712094946,NA,177.4034,120.18335,132.6904,232.7085,194.23,138.9934,154.112,102.954925,131.9199,173.9699,177.4034,202.8352,217.89795,232.7085,194.23,254.6459,247.9741,255.630975,225.6851,173.9699,113.374002,183.089940161725,114.4804,168.952,91.9848,136.366175,126.74015,221.02445,4.66869730139588,4.32530150525519,1.61491997223248,1.47581594753338,0.691462673573067,0.561512810735907,"LIHC"
"ZNF544",0.99999739274387,0.999673067214848,0.410666056955075,0.986741399917518,0.980205965693974,0.997729179436977,0.999875278073246,0.970029750337341,0.892244442296531,0.812626191456049,0.9996064625552,0.696068049950943,0.999999999970015,0.998177594222442,0.888015832660727,0.999999890461023,0.99993020088764,0.680537917248503,0.966708594037415,0.985744705381746,0.757027332878618,0.999911391510437,0.999911862319537,0.999999999803309,0.997890411108197,0.942543207621454,0.999999997805874,0.998909660206323,0.998208609919457,0.819788766106164,0.999810208579523,0.99975109505412,0.832856149653178,0.999954672575497,0.763115640861489,0.999977191966022,0.999999999335255,0.999999998040548,0.999986463582243,0.995510979165537,0.999216011820129,0.999981655343939,1,0.999997588970381,0.999817806663206,349.9604,420.785006043956,475.150738043478,634.6994,193.1899,478.733997777778,400.098910344828,464.91695,509.692892307692,389.3067,NA,13.1717002278704,22.3728755020474,NA,NA,26.2211991281132,33.0808636424911,58.2264055596242,49.7480521103197,NA,349.9604,302.606175,338.277325,634.6994,193.1899,364.9057,303.5856,419.282325,331.7206,389.3067,349.9604,551.01925,582.843925,634.6994,193.1899,581.3294,517.6216,510.802675,646.8654,389.3067,228.544636,443.038226145553,230.05395,440.7032,181.654225,270.2888,315.85995,567.52645,11.3387892214587,9.79978814630032,1.93851946779251,1.91565152434896,0.954955223583641,0.937835144676457,"LIHC"
"ZNF251",0.996454458817496,0.996009016250732,0.999999999799705,0.699104564346184,0.784713721429789,0.796777232012902,0.999875553344969,1,0.999999999997547,0.96100601046033,0.994095380594832,0.999992069161342,0.999999642633099,0.831026499677585,0.999999999745164,0.988260168490858,0.997172429288831,0.999216268818333,0.882625333217598,0.999999961610846,0.999991435896372,0.999982367342156,0.994736744068428,0.993614235135249,0.628571090362492,0.999999600205741,0.987367345983884,0.960612504956658,0.999747925113537,0.998431617343502,0.997896211644925,0.680122148363152,0.999999998537,0.993998690646611,0.969160019882739,0.999999280878769,0.999999998669224,0.9996448008,0.999575781299351,0.798008260581386,0.999991631017079,0.999247763171022,0.99800107231027,0.999999902015913,0.999992557865001,171.4569,347.451204945055,350.700193478261,683.9043,335.018,361.395693333333,381.51874137931,270.700216666667,302.112669230769,215.8273,NA,13.7320075330102,19.8192344231124,NA,NA,38.015357487383,35.0243315720163,18.4261990320199,50.7515082294143,NA,171.4569,216.0125,225.184625,683.9043,335.018,226.2182,237.0422,251.540525,168.4335,215.8273,171.4569,480.194275,401.823775,683.9043,335.018,438.8859,431.6877,297.72365,304.5661,215.8273,140.67491,349.934270889488,139.77535,302.0335,105.62905,161.5442,216.42605,437.81335,5.66120670530784,10.1108496546787,2.48753861573103,2.16084953462824,1.31471892175327,1.11159861722137,"LIHC"
"ZNF607",0.999999999994472,0.999996577307326,0.343658000040475,0.999998393148442,0.999993870442946,0.99999999994351,0.171840138546715,0.00803308384726431,0.0234166601625885,0.355050149033296,0.999996895161799,0.72712778622398,1,0.999999999936268,0.0247358242259457,0.999999987980686,0.999846289621285,0.997539320631292,0.999999734858094,0.0146924372180304,0.999068940124003,1,0.999999402120618,0.989893881687484,0.999965339080481,0.0134049962390795,0.992209589847154,0.999914875454028,0.999999999931544,0.99999999994729,0.995867073185265,0.999997741321004,0.0139587487390558,0.997556207965133,0.999999874744984,0.999999119207014,0.999999992704614,0.999998216701078,0.999683654159425,0.999931689100074,0.106927803031403,0.999705883038391,0.999980613792622,0.999999983514949,0.999997219798107,65.4113,71.6666456043956,93.3748717391304,101.4867,339.6152,93.2191266666667,80.3409965517241,62.2081333333333,73.9650692307692,45.7816,NA,4.95999179606096,7.96218105581603,NA,NA,12.3573747882614,13.6992174214599,15.3142284475727,15.8295217064767,NA,65.4113,18.539425,32.2257,101.4867,339.6152,32.6032,16.0183,33.754625,23.431,45.7816,65.4113,98.88625,128.65815,101.4867,339.6152,105.2632,122.6118,95.024475,97.1708,45.7816,25.714772,80.6271452830189,22.73655,61.5632,16.452425,35.17515,22.5443,115.8621,1.89775595271941,3.77509653831683,3.13544079967028,2.70767552684994,1.64866828028221,1.43705486452162,"LIHC"
"ZNF334",0.993010103251327,0.995020330140427,0.99999928346224,0.999999018795662,0.999965932176211,0.999983975512876,0.999999036902776,0.907018614049428,0.922387493961012,0.999634359942369,0.995628631948273,0.999999437872593,1,0.999987580621086,0.928243437853266,0.999798805401862,0.769033652159492,0.912986063928695,0.99999999885857,0.984926225546452,0.964769255261171,0.999999925226295,0.782608590718633,0.849319953207497,0.999999994113807,0.99954167582983,0.8826335309149,0.998332411815767,0.990510536749414,0.999999850228194,0.999995174152973,0.999914358572134,0.897276774308185,0.999993867407288,0.957627302058092,0.844652058094491,0.99242998255692,0.9999935104222,0.999985632924273,0.999703903838419,0.945701211193661,0.999983204657514,0.999078442894657,0.988808549256119,0.999999208777012,91.1794,33.6515010989011,36.0805902173913,63.3484,118.9515,36.7269311111111,53.9857655172414,75.2925166666667,29.0851076923077,9.1563,NA,3.71019694682962,4.58436853722183,NA,NA,10.5229013095977,17.4877250532519,63.0623255670368,8.16361152386756,NA,91.1794,4.589525,4.8593,63.3484,118.9515,5.322,7.5494,1.34675,7.5314,9.1563,91.1794,42.39115,50.829475,63.3484,118.9515,28.0172,57.6648,41.119275,35.7647,9.1563,44.638084,36.8251776280323,41.5884,14.8646,32.71,55.142025,5.09305,44.8153,2.82401980694239,3.0260316286026,0.824972183573837,0.357421781073569,-0.277582619524831,-1.48430054083997,"LIHC"
"ZNF485",0.999999996989851,0.999992877700462,0.634919825833713,0.999999829950192,0.999999982449548,1,0.999644004811446,0.998910592120105,0.999957055123368,0.999996078597061,0.999973138820246,0.64109828182221,0.999995160972801,0.999999999965435,0.99998881595244,0.99986611457494,0.48909757085711,0.997615990334605,0.999999983790096,0.999999024016905,0.999987119420777,0.704539817234887,0.000641339441304956,0.00852477600873691,0.897614188600076,0.993865713839375,0.0224867279854648,0.064827068458354,0.999998282251052,0.999579905319245,0.999999996827012,1,0.999926378805376,0.999995608923359,0.999495817671297,0.0367750025057929,0.999029724961912,0.996495170061209,0.999740735545213,0.999977417530431,0.999999999993607,0.99990919146297,0.999985258862278,0.997671262121331,0.999621912727099,36.67,41.7029802197802,48.8159934782609,47.8345,63.7856,50.9179444444444,53.9986,93.5704833333333,47.3200230769231,67.3643,NA,1.75961316152749,2.534222609818,NA,NA,5.69014893825023,5.06008380917129,39.4709878258991,6.32239747431501,NA,36.67,26.37665,30.293975,47.8345,63.7856,26.7501,33.1721,50.69405,32.4379,67.3643,36.67,52.700625,59.23255,47.8345,63.7856,60.3843,61.0811,67.360725,61.2574,67.3643,28.86878,46.8735293800539,26.82135,39.6167,23.40115,33.68285,29.09025,59.0859,1.32126093676782,1.51265664630334,1.62367545078295,1.47705838818702,0.699263287487009,0.562726857032227,"LIHC"
"ZNF192",0.999998337901937,0.999999986909087,0.975081350656185,0.999999709321133,0.998898282535776,0.999814713621575,1,0.999999237098613,0.999999996809324,0.999999457073903,0.999999992432045,0.99351035709409,1,0.999848115354532,0.999999998313574,1,0.885373703642454,0.999415619562422,0.999984225214605,1,0.999876901200866,0.999999999195998,0.99998217433778,0.999999999968644,0.999945494763879,0.999999999872866,0.999999999998354,0.999999952297507,0.999999975445613,0.999988570028986,0.999999999998513,0.999808990843893,0.999999993053776,0.999999999964517,0.999956308742146,0.999999999704964,0.963840084153756,0.515189032222497,0.625320952221827,0.994433699973876,0.959656294506675,0.640739069720792,0.740454088976043,0.743535757439374,0.652770213131701,207.1358,149.83502032967,173.885617391304,273.4324,202.275,175.690557777778,198.139489655172,180.990216666667,170.307707692308,488.5546,NA,9.24842263645668,20.4152420732799,NA,NA,24.2302171562378,38.9020220846651,72.6090607094203,45.03085409018,NA,207.1358,35.4349,32.218175,273.4324,202.275,64.1164,43.4783,21.8535,56.7663,488.5546,207.1358,221.9589,234.9892,273.4324,202.275,255.6791,288.1824,296.21605,286.2279,488.5546,122.027644,163.506084636119,118.8566,125.989,80.88695,164.271175,44.2321,240.16855,8.41798193071754,8.20563119429658,1.33991019802135,1.06000844715397,0.422136313212395,0.0840757615984537,"LIHC"
"ZNF442",0.981013572499216,0.992027012808511,0.991845684831319,0.999998868727676,0.839316204418607,0.897612889171498,0.999999984414463,0.916708806352166,0.953326294021597,0.999999999777998,0.98235152191317,1,0.999549776927459,0.847177346640876,0.921448224634954,0.949373804135516,0.991169455305979,0.867216397638852,0.738835960935161,0.842263468029687,0.997357890694979,0.999490611600851,0.996120641800254,0.999878727616534,0.978770812795585,0.993251845838725,0.997423233167122,0.954496585388219,0.996971160099567,0.998875131498221,0.999999433020937,0.941598541413329,0.976579341832772,0.999515129820039,0.958495477269496,0.999999487960379,0.843660615579902,0.980779782375942,0.961648768746377,0.63382944750705,0.722397682371969,0.981535792987112,0.995793444027272,0.925824665668986,0.950686720247091,17.8394,35.3918796703297,33.4052619565217,10.3426,13.2168,35.3498311111111,38.5312896551724,29.5621333333333,31.9531461538462,52.9758,NA,1.06755560698071,1.73937250131951,NA,NA,2.20077189337627,3.48833417879359,4.00228810496085,4.63279103283593,NA,17.8394,25.841825,21.373875,10.3426,13.2168,25.6153,25.958,23.7445,17.6074,52.9758,17.8394,43.724975,42.522525,10.3426,13.2168,46.4293,47.3037,35.49975,41.8139,52.9758,26.443708,34.6643889487871,25.7883,32.9154,16.928525,31.48155,24.06125,43.78335,1.73123956317217,0.801800515073366,1.31087474376843,1.2763695164086,0.390529840268087,0.352046058189826,"LIHC"
"ZNF813",0.999999676013079,0.99999986749917,0.999999979170042,1,0.999997964514579,0.999999006063749,0.999947374858812,0.999986425286163,0.999977907299374,0.999889676355529,1,0.720097024675662,0.88565517133733,1,0.999109777793042,0.999999982030398,0.999995709552748,0.999999944752037,0.999999792145556,0.999952337533013,0.995057237365926,0.999999999726715,0.999997857215588,0.999999682383266,0.999999991042591,0.999915564730044,0.999998779369297,0.999999998461009,0.999999123078727,0.999999998313399,0.999999920170165,0.999995657640168,0.999996089806212,0.983053172525844,0.999997152011675,0.999995050495212,0.997122460295077,0.878981495087775,0.892029589880372,0.998158618141038,0.923930627924593,0.969155752154062,0.916898400074324,0.95769029546499,0.881510349623727,50.5451,37.1689752747253,38.4216815217391,53.6522,16.6647,50.7691555555556,40.7486586206897,44.0296833333333,35.0471769230769,105.9516,NA,3.19446295295189,4.23071102022242,NA,NA,8.27602401924723,9.47027998555434,22.9627536991308,9.62368571509733,NA,50.5451,4.82395,5.336525,53.6522,16.6647,10.7796,5.8007,0.14095,8.051,105.9516,50.5451,53.038575,60.518425,53.6522,16.6647,70.3347,49.2177,70.07905,54.9845,105.9516,20.50642,39.3797619946092,19.18795,24.8139,13.7739,26.940625,5.35835,58.9746,1.48127799666782,2.32093301830485,1.92036259837696,1.29320224411675,0.941378742972534,0.370947916113056,"LIHC"
"ZNF26",0.9999579938242,0.999977791910902,0.999999791203836,0.497054883474375,0.269640982889032,0.254192997448608,0.999998650857641,0.991286852054629,0.993442806124341,0.274689650970126,0.999603939564266,0.992138126687799,0.98303915239023,0.379212258384338,0.976287398831756,0.998981796350311,0.956882630353002,0.93414393895529,0.447226988115887,0.963088293127998,0.999997337332231,0.865775855622899,0.138429920801456,0.124446132376761,0.964069884299544,0.585816576984701,0.394529261327583,0.582994731945085,0.999999400635895,0.999675150971083,0.999957201648847,0.219655456106168,0.998610535609267,0.980785953087599,0.943488063453955,0.15987252085193,1,0.999955283192822,0.999976236163078,0.495142911389619,0.999998740275327,0.999585474336313,0.998941010048848,0.864163422074307,0.999999336350733,129.8315,175.245347252747,172.093248913043,393.6652,86.7714,189.727957777778,197.563782758621,276.4995,158.644523076923,129.4964,NA,6.10346298173611,7.58448947418979,NA,NA,14.5890405802938,23.2600231043396,58.1501350837812,19.6382978060079,NA,129.8315,120.085475,115.75735,393.6652,86.7714,111.508,129.2329,183.04075,112.8699,129.4964,129.8315,210.85085,208.69295,393.6652,86.7714,245.6814,207.0502,324.588975,186.8015,129.4964,111.93204,179.614088409703,110.3669,155.9256,88.153525,132.165475,120.9791,216.31695,5.33756681089954,4.58366948987645,1.60467090932769,1.41279314722077,0.682277455502094,0.498550250297071,"LIHC"
"ZNF69",0.999999873403125,0.999999976507565,0.999998374173711,0.999999999989983,0.999999999694185,0.999999999992348,0.98460236631421,0.957090123097841,0.947528041477416,0.991801806792864,0.999999993061731,0.999990257408823,0.999999999259191,1,0.942570683592603,0.999973586358441,0.976948972933642,0.951111725768521,0.999998118941832,0.989923367891368,0.956330899686334,0.999941977719084,0.999030071731747,0.997514032677274,0.99999353382687,0.996469381065715,0.996570660555692,0.999999995458272,0.999999998020642,0.874149951101434,0.9436707225162,0.999999702065941,0.813945547993186,0.975857047275947,0.582019140038365,0.876477500762887,0.999999673025898,0.999569644805006,0.999760289699617,0.999996432761066,0.92763853689943,0.999840383334227,0.996180189552469,0.995366795920213,0.999999955157535,86.224,110.735402747253,106.559114130435,98.2547,228.134,104.060013333333,132.017134482759,139.562616666667,70.3133769230769,47.7436,NA,6.96425023759397,8.25220891461163,NA,NA,13.1268770568399,24.0124846543707,13.5606547537454,12.9961357815292,NA,86.224,52.842575,42.091975,98.2547,228.134,42.022,76.632,121.72445,31.3094,47.7436,86.224,137.9744,162.473375,98.2547,228.134,127.6279,135.0114,166.56685,103.6514,47.7436,101.756962,109.137204043127,93.25275,89.3333,79.267675,121.932175,50.5823,138.07165,5.12073428730836,4.71485488857089,1.07252812876948,0.957969604113552,0.101015485211134,-0.0619482141767793,"LIHC"
"ZNF583",0.998653890781658,0.999267419216666,0.999989778214254,0.947153601095299,0.986640659660606,0.981315194973194,0.867097258403883,0.925355366811288,0.907844306071224,0.999999964230185,0.998242145383391,0.999999987694308,0.999970722765908,0.989982496014473,0.93859892799537,0.997877134751941,0.999999666520489,0.999937442177929,0.991967633285856,0.947144947044097,0.999999999965953,0.997902932028904,0.999999871542459,0.999995840112975,0.996509083254601,0.971913797751395,0.999999996814168,0.999999999933877,0.992117577616949,0.997758877125498,0.991505976847805,0.998463665049938,0.982132041032302,0.999682951872106,0.999934025250377,0.999999876770038,0.999977950254122,0.901615171956615,0.922391099775851,0.729340568462579,0.570516766577058,0.893276333370548,0.886846554926266,0.902573810744098,0.817815255145499,96.1348,64.137756043956,66.4107913043478,20.6852,7.4704,62.7576355555556,61.7348172413793,59.6605833333333,54.3599076923077,123.6102,NA,2.97242755119141,4.45137238082646,NA,NA,6.2553860723809,6.48819543025137,19.1364572275612,5.56253398418269,NA,96.1348,38.374925,38.08145,20.6852,7.4704,34.1491,36.4777,22.691225,37.7719,123.6102,96.1348,81.5729,80.8204,20.6852,7.4704,71.5187,80.1659,88.722625,67.7616,123.6102,54.442682,64.1271347708895,52.50375,55.0459,47.728075,64.68855,37.6326,81.0076,2.01738789093606,2.09955091084068,1.17788346229691,1.04841844630145,0.23619680853746,0.0682146423668311,"LIHC"
"ZNF568",0.999999710952501,0.999999999940274,0.923466971981827,0.999675967510097,0.999751825742071,0.998230229971835,0.719596081493501,0.119087869312442,0.186105915611798,0.278111477768209,0.999999997329417,0.999407872050357,0.999999034295503,0.999079675669713,0.167656050213869,0.999999891087334,0.99999999972186,0.999373425839346,0.999690656211862,0.140530995531662,0.999996749379691,0.999988315278571,0.999986187743001,0.997015919369856,0.999993151028908,0.128255928341966,0.999440067222968,0.999977816821788,0.999742912050311,0.951130674253471,0.684284052287898,0.999999903977018,0.0581299557342957,0.860786576452199,0.970969976281706,0.999997409507767,0.999999999952416,0.999987935262415,0.999999865779964,0.998873498560327,0.787482917235814,0.99999922543859,0.999993741905077,0.999873037892641,0.998597673456374,84.1923,65.4106,76.9101869565217,24.2922,248.5857,73.0034444444444,67.1294551724138,53.31835,41.4561846153846,94.1792,NA,4.50082373221692,6.86372545335985,NA,NA,11.0437453977351,13.0805174249812,17.385732517877,9.79554751898918,NA,84.1923,19.8864,19.055425,24.2922,248.5857,23.3352,10.9819,19.580975,12.3675,94.1792,84.1923,87.0215,112.5697,24.2922,248.5857,93.1399,97.6105,87.0095,66.6308,94.1792,51.324178,67.984274393531,45.7916,50.3818,35.09715,69.422225,18.6508,93.81465,3.18623990388683,3.31591888729292,1.32460522589433,1.10024109225273,0.405562455142766,0.137819691464485,"LIHC"
"ZNF480",0.99999997343021,0.999948837804593,0.312421805700313,0.999950300368342,0.999955367832152,0.999999982652088,0.996709045161465,0.89951040659963,0.744597168981406,0.920121822574978,0.999976087571448,0.844003234936082,0.999999958407205,0.999999916632852,0.776414224121471,0.999997471992277,0.998738050236854,0.999379177889381,0.999998172747195,0.84102534253581,0.999984541602231,0.999068024602636,0.917739359539522,0.999656428312556,1,0.653823612421468,0.999156296300332,0.993686137117804,0.999950694797125,0.980957072832423,1,0.999999993080577,0.769816409656255,0.999999995615553,0.999968344012999,0.999941489789719,0.999999999688048,1,0.99999893571135,0.999996165046432,0.990506014546869,0.999999689085656,0.999999995039273,0.999898010375845,0.999998830642986,251.7344,283.828001648352,328.082756521739,358.7589,72.4053,321.95994,306.23905862069,368.271633333333,330.195246153846,279.2675,NA,8.50413787423015,18.0607418495952,NA,NA,22.2865028494782,25.6353613569589,88.6076032254105,54.5341802677959,NA,251.7344,210.90985,210.7319,358.7589,72.4053,209.5078,215.8956,262.34695,244.6359,279.2675,251.7344,335.431125,403.432075,358.7589,72.4053,375.3519,342.9508,405.36635,343.3444,279.2675,190.035986,304.312236118598,186.8875,283.6231,138.32245,232.212,211.2496,360.6734,8.47705997488733,7.44029118965246,1.60134005418636,1.51761407263728,0.679279705352148,0.601804961846928,"LIHC"
"ZNF587",0.988882928904924,0.996221817270228,0.984177797644755,0.999999756810811,0.908236502912184,0.950584604397909,0.963890047651942,0.99943925969039,0.997700129590234,0.876692104726164,0.998423408462427,0.924695219558845,0.999963944861776,0.970110734159627,0.995156885881454,0.999729624858612,0.63072285948501,0.975935299561406,0.988769862911738,0.985905614443344,0.999699209022207,0.999996375367795,0.88527069876884,0.978007378755922,0.998942390249537,0.964972265402062,0.996154759708746,0.999950755651855,0.978203072639459,0.999962377899332,0.993505156766132,0.871195683183245,0.999938452248418,0.970098713767686,0.84094046675867,0.860218539668747,0.995157700140945,0.999999856640929,0.999994496067998,0.968034563603821,0.999999516990463,0.999969806616797,0.999722728338183,0.997996257883105,0.99999999990143,494.7671,290.92903021978,318.271004347826,573.7233,152.8556,336.293057777778,366.673793103448,412.764666666667,262.345123076923,238.1884,NA,13.0911183451789,18.7266637337596,NA,NA,30.6963156046393,51.3812263452218,153.886790975822,39.5971237770176,NA,494.7671,178.52045,187.082025,573.7233,152.8556,192.1355,183.8424,137.437325,183.7198,238.1884,494.7671,359.031625,395.581925,573.7233,152.8556,415.3486,459.1904,634.9951,263.6111,238.1884,202.323164,310.565698382749,200.6325,265.5077,162.673875,247.40905,180.8446,376.84275,8.20399310185322,10.095066118246,1.53499822878783,1.32335339488866,0.618236990891552,0.40419837754406,"LIHC"
"ZNF808",0.995491505759181,0.999558857043835,0.70413638319659,0.999997551321487,0.908132169239135,0.969307552313011,0.984522706953791,0.999808683344777,0.997535663957083,0.901411569814764,0.999597570077419,0.912646394326156,1,0.971029522911554,0.997555347507739,0.994340866196412,0.999999983779105,0.951100143372331,0.900364075752525,0.999905648585454,0.973926094200585,0.998858718498993,0.999999977810308,0.999998836552716,0.960181982005938,0.99968073290385,0.999998879592348,0.999999669617646,0.998913627571443,0.999987940490838,0.999998208794135,0.957052566642429,0.999327304939747,0.999998559123868,0.99996206892387,0.999999999998296,0.999999832133093,0.999944637265993,0.999999639125437,0.99972631724612,0.998190882174895,0.999999693877041,0.999906848250038,0.999994060695454,0.999996100853055,150.6442,89.4198527472527,104.975879347826,185.5204,48.2702,105.234175555556,86.6233586206897,95.4307666666667,97.9252307692308,124.9182,NA,4.4262025570052,8.29222679414746,NA,NA,9.20774668446929,12.7443555406614,23.9065890870232,12.8407044067173,NA,150.6442,41.8217,39.311775,185.5204,48.2702,48.9471,19.8881,62.86485,71.0941,124.9182,150.6442,127.90645,148.389325,185.5204,48.2702,144.8395,115.3297,139.622775,128.4706,124.9182,90.144424,95.1264358490566,84.5306,86.5507,71.00825,109.187425,42.1438,133.98705,3.95055990200569,3.41323787724329,1.05526699964333,1.02389785474136,0.077608070331936,0.0340717975562023,"LIHC"
