"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","count-Stage I","count-Stage IA","count-Stage IB","count-Stage II","count-Stage IIA","count-Stage IIB","count-Stage IIIA","count-Stage IIIB","count-Stage IV"
"ZNF778",0.983441823427326,0.999994290778236,0.322553264079329,0.865675151321878,0.963580146504479,0.878897993464945,0.999999953383044,0.484266048197234,0.999987576189835,0.855416345192359,1,0.0820479036238327,0.985187849580085,0.811923536302913,0.999955226403207,0.999999999978869,0.143148886223143,0.99722314871713,0.82854309391105,0.999999004555432,0.999999941461203,0.99939022430284,0.290918786359332,0.859782608794852,0.657282675074393,0.953518321331214,0.98639069516033,0.975206785781846,0.999999973103114,0.79181563337284,0.999997965447311,0.860789929576587,1,0.999993011098728,0.999999866142898,0.971378081281809,85.20985,108.175686259542,92.9281535714286,170.9027,89.557664,85.1235534246575,86.8376945205479,67.8663090909091,89.4628115384615,14.7305439809205,5.17929829032393,5.03391540360544,NA,6.04848281003154,5.14286522838403,6.02067692939446,11.2272769221332,9.442267027877,74.861225,70.38225,56.0132,170.9027,63.3641,53.8698,56.5178,43.46005,56.26625,102.379375,130.89205,111.542,170.9027,95.52375,111.5342,94.8718,85.23085,119.818125,6,131,140,1,50,73,73,11,26
"ZNF212",6.8222765552739e-05,8.45171822542179e-05,0.999999967439652,0.970385687806027,0.997053451000064,0.997571759541143,0.00135888649078186,0.919104409130148,0.952174812537742,0.999740662401675,0.000100931165612494,1,0.999999993726078,0.9971337649333,0.954503349991251,5.70650853221055e-05,0.999994041268795,0.999897251958119,0.995569231907726,0.860737982370811,0.999997488185394,0.000197242583553581,0.98489413556005,0.976639919497084,0.978828343791346,0.793427771836008,0.987356077416963,0.99614145402047,0.00156462418406134,0.998676437412573,0.999555140854572,0.999425072058405,0.999998445533217,0.999184110777725,0.993577133765528,0.930013621633608,697.463833333333,405.8346,408.994035,521.237,438.132754,405.943280821918,398.487967123288,359.837681818182,427.888,125.496207111619,10.0028300435249,11.6543442206835,NA,22.6936480241839,20.1968877920932,14.5443596689229,46.4819285765648,39.0988646494015,501.93225,329.70615,306.592675,521.237,341.3786,299.3359,308.8033,246.96815,284.199425,746.7603,466.9761,475.01935,521.237,504.0408,470.074,486.7192,414.68085,527.1222,6,131,140,1,50,73,73,11,26
"ZNF282",0.000171300799886809,0.000487397675531298,0.995930489158357,0.999938424625192,0.891788623170181,0.926682612965994,0.00875694879106959,0.471110931871846,0.850013064541909,0.979425665697726,0.00133439525707979,0.965593711080212,0.999939989991631,0.946305225610952,0.98680589582934,0.00263109285036722,0.778896754187157,0.988663964189792,0.961967588365383,0.999621354182016,0.999965360864943,0.00728953711094671,0.999999989937805,0.999999981122088,0.927093914412721,0.992657653782846,0.999989988536277,0.999637371780653,0.0123964955031962,0.862859295384019,0.98396740676923,0.97670323074113,0.999999997519981,0.999224456724321,0.999994597772893,0.997985002683106,1248.98408333333,736.607447328244,763.431150714286,1114.3121,829.637102,781.37042739726,800.516061643836,749.506027272727,821.303792307692,249.674841934849,19.325689218413,20.4474368358522,NA,41.4844726900794,30.1384341711566,31.6809730059756,80.6109317959623,79.7956693037528,823.887775,599.74365,578.674725,1114.3121,620.589975,619.5161,660.7143,614.9294,549.27355,1667.058425,826.6691,938.14415,1114.3121,963.9592,894.0464,905.2548,902.88745,899.830675,6,131,140,1,50,73,73,11,26
"ZNF160",0.947126815767791,0.97788536893209,0.999685191800486,0.942598851298207,0.995642017840544,0.992439503054493,0.862615460357967,0.998138379212451,0.960728774590791,0.998635634862562,0.407153254419244,0.103366159872202,0.0224045861889623,0.999972582155805,0.80656196453108,0.622992748117083,0.584965576678814,0.257132647707303,0.99978221193737,0.994263726795585,0.996765611302753,0.843477327406327,0.996385483238384,0.981340394731705,0.999762802225855,0.999982419987392,0.99990573438367,0.999999999914832,0.935881256707355,0.999998292582521,0.999444348389914,0.997731654029201,0.999999570405489,0.83313832524484,0.988834886007141,0.999831009374837,661.04825,550.420845038168,565.534815,370.672,524.054502,461.444969863014,489.837294520548,495.708027272727,536.866580769231,94.6213851703047,16.1799835977897,21.4612849051173,NA,29.5382785106807,20.150503054393,23.1151989616013,94.4152273867661,42.2123254988759,528.68315,408.52725,379.317175,370.672,391.229075,359.6649,342.4176,318.64365,378.9037,797.237525,684.148,658.0574,370.672,618.14035,544.347,627.1451,664.4187,694.000375,6,131,140,1,50,73,73,11,26
"ZNF415",0.945542722223792,0.929882314050813,0.999999945054972,0.964905332912396,0.998415699183698,0.998742876755337,0.756697689238542,0.946407935732432,0.972125009634161,0.999871032291512,0.832390900439446,0.990847992781311,0.997235194504451,0.999660189808183,0.99998738770679,0.874303598965175,0.999063883852057,0.999861667215099,0.999461046904465,0.999656082850523,0.999999764775336,0.877068348690033,0.998921569394926,0.999522808438832,0.999912840567624,1,0.999999603900488,0.999991443934503,0.893306968042519,0.999786194673031,0.999957532396477,0.999612130231767,0.999991274477948,0.999999999954385,0.999999999887411,0.999999144660398,165.539533333333,125.673740458015,123.892579285714,69.87,109.84486,115.211530136986,118.125217808219,109.130254545455,116.586211538462,32.7404813226549,6.67686597044099,6.79855634463677,NA,9.14143911738815,9.12617031142787,9.40380867226364,18.2989644786125,12.9727914381131,126.462475,57.80695,55.88675,69.87,61.437225,50.3546,50.9807,74.89925,66.67245,225.5556,180.4764,174.8017,69.87,159.250125,146.9865,165.8089,145.6067,178.14155,6,131,140,1,50,73,73,11,26
"ZNF439",0.230020709740185,0.0792847418030795,0.852165771160763,0.976737333261735,0.999999998672393,0.999999999992569,0.0208945849636707,0.221817074768857,0.882931283347661,0.999998238773895,0.00696053332954538,0.00948062322811571,0.285110242699155,0.999979344917573,0.999610133066559,0.0155501191287862,0.0770428265334863,0.728789846020561,0.999997498934986,0.999999999983294,0.999662644886562,0.0602946954062643,0.807439984643735,0.984497139250017,0.999991254196916,0.999999642452417,0.9999999998598,0.999999884095709,0.0357070943848578,0.593285498447557,0.976572483010018,0.999998586179881,1,0.999889900753429,0.999999999945334,0.999999668277132,170.187683333333,106.392035877863,95.2362085714286,99.0645,80.815172,74.1183164383562,80.0402561643836,75.8997545454545,81.1584192307692,46.4644613698284,5.39698005725516,5.56087821037896,NA,7.23269244895479,6.33601865804266,6.14645073068865,18.4823039043807,13.815970966834,108.746875,58.27285,44.200375,99.0645,40.729925,32.0435,35.0877,29.8382,24.1911,174.31675,142.95115,140.2151,99.0645,108.470175,98.5915,110.1555,123.3073,108.559225,6,131,140,1,50,73,73,11,26
"ZNF440",0.32814030827151,0.230734381408539,0.999555076296099,0.938764549878071,0.999981112180218,0.999996097264645,0.0254745287495868,0.110450269553135,0.285424450971165,0.999999999989494,0.0765605086994522,0.564575643111421,0.864358077899859,0.999999999042068,0.986636056463776,0.141855845454164,0.939003594952927,0.997510949823205,0.999999854014516,0.832681178207148,0.999517324329121,0.0816398790696421,0.770004588095355,0.886551575113482,0.999999999187897,0.999999989646339,0.998473993150059,0.982036441978296,0.193009496049353,0.990446073909715,0.999608410195652,0.999999928449825,0.973109312695935,0.999988933010662,0.99999999997866,0.993554462337024,463.11145,297.013236641221,284.337467142857,227.9797,216.683498,247.789349315069,265.240605479452,207.850472727273,262.449311538462,87.235876360187,18.1231197396803,13.7601139747963,NA,11.720314478923,17.2276094036692,17.9680644766579,31.7037793441989,47.5562845521257,347.468425,171.8527,175.18405,227.9797,158.775075,150.8728,164.1448,149.22115,126.9306,560.933375,351.0774,330.77525,227.9797,289.95475,304.3478,317.5562,265.88745,278.653125,6,131,140,1,50,73,73,11,26
"ZNF562",0.898213623659408,0.69105789027403,0.92370079818761,1,0.999816051456251,0.998750263011968,0.997459518309832,0.857231454463564,0.240796862332863,0.999998438218028,0.984278104741483,0.981456941211925,0.426736551780328,0.999985449902142,0.999854704863738,0.738611969300434,0.987356808876708,0.999999998525443,0.998982565379726,0.449591155644183,0.690811054528348,0.991021356042375,0.99999326834302,0.99449652953753,0.999976002549365,0.999975989164496,0.999999997592063,0.997228861910227,0.953659607902617,0.999999985332229,0.991981896365088,0.999900422709982,0.993699853988286,0.999875223080433,0.997346010533995,0.999999882326244,354.017466666667,448.50580610687,474.564729285714,360.5031,408.259482,423.857191780822,471.727368493151,430.617090909091,442.875846153846,64.5247551840257,14.984450876687,15.025234231465,NA,17.7135708251203,15.334491757372,19.9667652286354,44.6604639281433,27.3294935051281,317.9947,344.76805,351.0367,360.5031,329.541225,332.938,366.9609,346.11235,355.438,458.60325,538.3895,554.3735,360.5031,472.059,499.5932,588.6999,536.2376,509.712475,6,131,140,1,50,73,73,11,26
"ZNF561",0.999999999196289,0.999968517361976,0.97593711797089,0.999013871889934,0.997403805012637,0.992377349654137,0.99750728260418,0.347949762161789,0.0498662229248172,0.999983257305923,0.99998021873864,0.856282840828165,0.26942477760085,0.999768653010187,0.993684672325257,0.999999999992704,0.999999995417234,0.979807227816156,0.997892703458634,0.56827075049874,0.956687342414695,0.999575184688653,0.969584889456164,0.828894152937141,0.999978704202623,0.999999999946048,0.999973750499505,0.982544407737291,1,0.999999895600503,0.996017643312675,0.998462829624149,0.900413153647859,0.99773998011964,0.999999999521273,0.994725605755281,588.735183333333,598.913110687023,627.536037142857,429.7171,516.330836,551.519702739726,594.483747945205,522.1202,589.265988461538,58.8464717797559,18.5468719809153,20.1477001827305,NA,22.264640575624,25.6030339389075,25.7630583627716,49.7074567247502,44.2025267018664,523.4793,432.3437,470.51145,429.7171,435.130125,442.1676,449.0446,418.51055,432.247825,672.7508,710.7071,761.024825,429.7171,586.008125,604.1654,673.1669,519.64815,725.009125,6,131,140,1,50,73,73,11,26
"ZNF584",0.999905042630459,0.991587364435107,0.872179324569468,0.993660315137759,0.998067746222181,0.999732808174687,0.999999948930857,0.997924209642873,0.655387452066149,0.99455385992262,0.99999999999321,0.947528766239061,0.241805313156839,0.991570957216105,0.99999793002779,0.989724771226089,0.915880668574343,0.999999996953792,0.999798159675298,0.711184757106291,0.354242849091656,0.99999531733362,0.999999998925868,0.998958511080476,0.997954096439034,0.999999247451781,0.999957989188679,0.998469472974617,0.999999999042599,0.998467321434675,0.826444079558187,0.993565804754748,0.999999998342399,0.999999999172675,0.835169634509896,0.999996000116687,152.262266666667,165.967204580153,177.725832142857,215.5146,157.678848,154.002050684932,178.99578630137,163.544127272727,155.708184615385,17.3511254677358,5.58184248133642,5.8314394539729,NA,7.6099672387609,7.50560518416519,8.90694076355068,22.0176552469566,11.4923000839274,121.4792,127.4979,126.849275,215.5146,112.6258,100.9387,127.582,115.26635,117.25065,172.811775,188.76105,214.6368,215.5146,194.07395,191.844,224.6941,206.06545,190.8234,6,131,140,1,50,73,73,11,26
"ZNF274",0.911962519044956,0.927440814887921,0.999999977751798,0.943338294828357,0.997233915481591,0.996676497535962,0.916699048577908,0.999999999931415,0.999999887428776,0.997659126659723,0.746919663375495,0.980360498369239,0.954518500881488,0.999432538165084,0.997753353385724,0.797600845547117,0.99681791741439,0.98955241308051,0.999143387837971,0.999756079396145,0.99999982317477,0.870872178367033,0.999762809068728,0.999446569018744,0.99966783447743,0.999917938656707,0.999999999984482,0.999999962828149,0.988573777067177,0.999581526558118,0.999881985992901,0.992877709768883,0.999634357990716,0.946859095658295,0.976788104270853,0.995200827590313,639.55345,529.557583969466,533.577415,376.9045,526.89511,499.790280821918,506.897568493151,495.488509090909,554.703376923077,81.6008797393457,16.353153456419,17.4817814902802,NA,24.290984704387,23.2343418800451,22.790207262112,40.1831217404261,37.9669550695279,549.9226,371.26795,400.29755,376.9045,388.831775,341.8536,351.8975,399.8326,444.775525,666.1338,664.84285,660.086325,376.9045,652.51895,650.6737,656.7947,587.4276,625.86365,6,131,140,1,50,73,73,11,26
"ZIK1",0.97161637347366,0.904851080381217,0.992941956928363,0.996831772768788,0.999982896830228,0.999998600267042,0.965159829602933,0.999999928533581,0.999942973488995,0.999991639803098,0.807748499328426,0.880082827812375,0.998735193645068,0.999999955439217,0.988374110109388,0.9873517034192,0.999995439637261,0.974625574279635,0.999959186169015,0.999958340434361,0.820794567999157,0.783699578279198,0.963867738792344,0.996386959162988,1,0.986113700248651,0.999931159339711,0.937050682245168,0.998295287369397,0.999470228613511,0.967844672257725,0.999859662304821,0.998895870122562,0.850470115820305,0.999989526616741,0.902504481379157,122.95115,86.5528732824427,78.014285,55.4368,83.986082,70.0850589041096,90.3729342465753,58.069,97.0187230769231,50.4768577089855,6.18734685059099,6.88111633929007,NA,9.84094230446546,7.99715482812644,9.79166462280407,18.9744627900286,21.2405704616913,49.169,38.0121,21.42065,55.4368,32.980125,24.8053,24.1603,10.1509,30.162975,122.789225,111.1586,108.883725,55.4368,116.329325,92.8571,128.1688,95.2244,108.6725,6,131,140,1,50,73,73,11,26
"ZNF540",0.239053447968983,0.037853176508408,0.259025405413602,0.739202435636298,0.996677487094672,0.999884423096081,0.0117369050612157,0.0662372617498442,0.948188621237769,0.99999783786297,0.0023175386129215,0.000259597966011493,0.22810818625259,0.999999993093152,0.994506070014147,0.00971916266827355,0.0199351919597157,0.902458626544031,0.999997586215865,1,0.987393259295813,0.462641465108932,0.999999999288393,0.995567416625314,0.998157926620863,0.897063936816342,0.589487329320598,0.884800836954541,0.011198856787061,0.146453043717917,0.921820034423018,0.99999981612355,0.999995643871784,0.999994349071711,0.999990633320177,0.845146346391462,134.0187,76.9491305343511,60.59674,32.5371,49.419596,40.6834246575342,49.6052232876712,75.0392,44.9997269230769,64.7985267920087,5.34905549161096,4.44833936973632,NA,7.02363005884899,3.81030056536889,6.10453054302998,30.2970335768912,5.55644275185415,28.094875,37.35665,26.83685,32.5371,19.73725,15.3193,13.0112,20.9615,25.392525,171.17245,92.1171,74.785525,32.5371,60.048775,60.7211,67.0503,55.3979,68.929175,6,131,140,1,50,73,73,11,26
"ZNF570",0.999863057795014,0.999958271790111,0.999999367417667,0.995779335144676,0.971958525081376,0.976473019502721,0.999999999988719,0.864611810726863,0.930890981022511,0.99463200270334,0.999997390702245,0.288276758776047,0.404062701878689,0.997730000988706,0.999743238208998,0.99971790615661,0.999999968209169,0.999981868160557,0.96832179114648,0.86356798343429,0.361273448732373,0.999993971686224,0.999999997216095,1,0.98269571795486,0.99952782358135,0.989541603980023,0.999999892146976,0.996593046503683,0.998858674955348,0.995373087628946,0.946270317596602,0.786082996613146,0.417519248034704,0.999825945490781,0.999846725910754,49.0212166666667,55.1605549618321,54.2666492857143,23.582,48.216408,45.2816232876712,55.8968671232877,53.9951,59.3638,7.69393855769664,2.30559172175721,2.73098899433094,NA,3.18601501732223,2.6984601955672,3.54967499464858,10.8025930807376,5.59661803438469,33.458,38.6299,31.959425,23.582,32.96505,30.2849,37.6671,33.68145,39.203075,62.037625,64.3156,66.554075,23.582,65.839475,53.7084,65.0746,70.45465,66.99515,6,131,140,1,50,73,73,11,26
"ZNF57",0.99999997580166,1,0.99892065384464,0.999994899279106,0.999998365199442,0.999988473510725,0.999999926729527,0.989923390621712,0.999955265695702,0.999956370576643,0.9999999910528,0.999999999998731,0.999847487246708,0.999998061692795,0.996281081328782,0.999999995933796,0.993220607362056,0.999996375395557,0.999972222501728,0.999999992931784,0.998099860637236,0.999106997472605,0.927148841659346,0.980680654063823,0.999039540123578,0.997711322497819,0.944232365568708,0.9943328285267,0.999993363297845,0.97728781185739,0.998887746616049,0.999871801693409,0.999997873880697,0.987543420521528,0.999961840803459,0.999894242304757,102.28925,108.931641984733,101.218489285714,136.1317,94.386444,108.251965753425,96.8886136986301,70.9157727272727,87.6118076923077,13.9097128339577,7.93038205112944,5.98875443248358,NA,10.0043746578087,19.4660386661957,6.43869819161592,8.52065162927525,6.76456844258813,93.84075,69.44275,70.18985,136.1317,59.7761,61.5247,64.6719,45.8008,67.250125,121.86615,120.2743,114.58965,136.1317,103.991875,106.9604,113.1082,83.6477,97.761075,6,131,140,1,50,73,73,11,26
"ZNF556",0.999918544276008,0.992525673756695,0.881284839290753,0.999181417462514,0.992082314864958,0.975534733112442,0.982429057607814,0.870870897847884,0.999975691747213,0.965917552497292,0.991430089405815,0.930462042373887,0.999999999568567,0.973911806375739,0.999998486555531,0.999319860948107,0.999916947501265,0.998503576756224,0.98729208868747,0.990591526151542,0.998521906038029,0.974183530524273,0.96937408321037,0.999716082274848,0.952068279801176,0.999995526109598,0.999884634217585,0.99405324445372,0.998296030657611,0.999600468176714,0.999999855274099,0.983054488587548,0.999933122923758,0.999999210277369,0.999999496724046,0.999446498755151,5.4726,3.48804961832061,1.77614285714286,12.4651,1.107246,1.62927808219178,2.79200273972603,0.0197727272727273,2.22723846153846,5.41159101140013,1.1647603207876,0.751669797537082,NA,0.744294293546441,1.07656647224228,0.984758342911827,0.0197727272727273,0.791868025699639,0,0,0,12.4651,0,0,0,0,0,0.22965,0.59025,0.58535,12.4651,0.4578,0.4589,0.9174,0,1.67375,6,131,140,1,50,73,73,11,26
"ZNF554",0.999877333540286,0.989136083785603,0.841580781712216,0.999999987375873,0.999986623774343,0.99973090450657,0.999267621220331,0.999979489682637,0.998535784019678,0.999955707651963,0.840956129365944,0.0730746237482371,0.728161483001302,0.996380624994037,0.541031108655339,0.946584697462029,0.443345253057949,0.993760555868714,0.998844353320688,0.919100561063473,0.998220207833001,0.985305088720928,0.990347165588653,0.999993330809073,0.999263206900319,0.998947012630764,0.999967540025676,0.99999999999786,0.891892216375114,0.553544719041723,0.969994950963508,0.996918782378236,0.862523837283744,1,0.999906637225389,0.999991494482579,119.19805,109.527274045802,101.142219285714,126.947,106.47881,89.878397260274,95.3882082191781,96.1733636363636,90.2848653846154,9.60815717727217,3.63357694699993,3.66203446478558,NA,10.2748589270789,3.99382929643279,4.40220400721034,19.8432679131386,8.37601113173153,111.850175,76.81755,70.885525,126.947,76.25425,68.1306,68.9758,55.5483,66.65075,125.715975,133.22655,118.090975,126.947,113.4852,109.4601,125.448,116.2282,103.9134,6,131,140,1,50,73,73,11,26
