"gene","p-adj-WITH TUMOR-TUMOR FREE","mean-TUMOR FREE","mean-WITH TUMOR","SEM-TUMOR FREE","SEM-WITH TUMOR","Q1-TUMOR FREE","Q1-WITH TUMOR","Q3-TUMOR FREE","Q3-WITH TUMOR","count-TUMOR FREE","count-WITH TUMOR"
"ZNF642",0.579580523447947,105.851436426117,108.660157352941,2.47748609444105,5.18167836930942,75.86155,77.1597,125.07285,122.22385,291,136
"ZNF490",0.00969977400623179,190.473747766323,174.699419117647,3.56139420723367,4.5595267514397,149.6114,143.32435,219.28945,203.174625,291,136
"ZNF626",0.115912356406401,259.123261512028,218.215927205882,14.6446641298555,21.4670575733101,80.50585,44.2414,347.3987,305.0364,291,136
"ZNF793",0.467310721493424,109.256391752577,116.412721323529,4.63154131943363,10.4401348726922,53.5754,48.567575,140.08875,142.520575,291,136
"ZNF383",0.156247140217416,80.9098457044674,86.9765720588235,2.01915793736086,4.51703280854518,57.8339,55.480975,92.93775,96.75675,291,136
"ZNF669",0.599342417260343,111.691693814433,109.306648529412,2.56107442916949,3.74241862838889,77.95315,79.6545,136.7291,127.70875,291,136
"ZNF559",0.190813687120094,225.280552920962,214.158472058824,4.67623748812587,7.35369003093336,171.89165,159.624425,269.77795,253.845475,291,136
"ZNF177",0.0179772581674633,51.4125144329897,43.3437676470588,1.95162496552554,2.69254551251608,26.7634,19.91245,67.64095,57.326925,291,136
"ZNF548",0.309239972408602,244.071474570447,234.197648529412,5.25050991274478,8.66644544919801,189.90595,167.5801,288.62645,278.85295,291,136
"ZNF563",0.000221132752401765,50.7399405498282,41.8773316176471,1.39595615941975,1.78430943237202,34.5619,27.649975,63.73575,49.756125,291,136
"ZNF567",0.00905267622550754,141.475595876289,162.818204411765,3.54151615763578,9.19184142053225,103.6453,98.539425,168.71565,183.1515,291,136
"ZNF573",0.378527692995824,27.1879302405498,25.6157066176471,0.977119299292231,1.5607823499967,16.0826,13.725175,33.8746,32.0089,291,136
"ZNF527",0.934165459269329,107.838897250859,108.279333088235,2.65418096865107,5.34221908866915,77.7116,71.083625,126.03025,122.665325,291,136
"ZNF33A",0.456035439124152,935.543550171821,906.065486029412,21.52161717421,34.9334150366106,662.78175,615.19175,1168.3027,1119.744525,291,136
"ZKSCAN3",0.918067456410858,78.0546240549828,78.5105595588235,2.25120968376545,4.3361604910828,50.82065,44.3334,95.69445,98.377625,291,136
"ZNF676",0.782008823205983,13.3219164948454,14.4542610294118,2.2109643803895,3.66267943188627,0.6062,0.4828,4.09395,5.825575,291,136
"ZNF699",0.229777106925844,24.0948931271478,22.0888852941176,0.965664204147353,1.29722148720089,14.2524,12.216475,30.8447,27.488825,291,136
"ZNF250",0.122886338438157,232.970439175258,216.399927205882,5.83246024468481,9.49557934132311,166.02975,141.017525,280.67065,279.035675,291,136
"ZNF79",0.0477998418257972,101.300715120275,94.5397389705882,1.99461070816812,2.57018322403401,78.03225,74.657825,116.2226,114.4926,291,136
"ZNF681",0.29614032789784,139.980557731959,153.947346323529,6.60814588729008,13.4825166212945,80.16555,78.218525,164.60435,173.19705,291,136
"ZNF766",0.922522535128241,396.835920274914,395.535080882353,7.10581796767871,12.2996165083221,314.13385,302.48,466.51655,468.161325,291,136
"ZNF471",0.0678177984133717,76.4478219931271,65.2797823529412,3.52656661973052,4.76061826932064,29.8302,22.181625,106.1779,95.431125,291,136
"ZNF836",0.022930142996384,97.9317116838488,88.0186610294118,2.48747891477175,3.46611806842114,68.28025,63.541525,116.9069,104.010775,291,136
"ZNF493",0.0471040859117219,213.860852233677,172.501124264706,11.1688846923286,18.7701843298028,109.2652,82.640925,262.2302,200.120275,291,136
"ZNF167",0.190086952489259,63.4519343642612,58.5228382352941,2.07103658598746,3.24776233103653,38.4963,32.61225,81.0081,76.98805,291,136
"ZNF565",0.268304110342897,66.2331419243986,69.9168022058823,1.77675313658706,3.03072181348551,47.5503,48.4299,77.92095,80.2236,291,136
"ZNF34",0.332904052620874,124.942660824742,118.846806617647,3.59054092871631,5.05789685178047,86.5898,76.623525,148.82565,144.38395,291,136
"ZNF140",0.0349372667749923,482.908031958763,448.400557352941,9.57293219242682,12.2242295249011,374.81465,345.86035,562.8376,524.93805,291,136
"ZNF658",0.0407607054004704,33.0856859106529,29.3209294117647,1.09086010487799,1.32309044508116,19.4444,16.604225,42.6695,38.60935,291,136
"ZNF765",0.168528010599925,211.555653608247,223.233604411765,4.35951527198517,8.15087158004388,162.0809,162.896825,248.8422,261.032775,291,136
"ZNF124",0.146054749468251,103.601201030928,95.6554316176471,3.13902232585974,4.31053174620461,61.709,63.453625,128.43765,115.650775,291,136
"ZNF569",0.497900927597624,101.474085910653,105.641994852941,3.06140764972317,6.15694574099743,67.5784,62.111525,118.64485,128.9998,291,136
"ZNF777",0.0587999665693912,435.850096563574,467.267425,8.96437959846287,14.8486224380152,333.77015,363.55425,509.1524,539.27425,291,136
"ZNF605",0.62465152579317,378.613165635739,370.622283088235,8.9667000705706,14.2089991306941,278.1982,251.75585,450.1469,460.04055,291,136
"ZNF799",0.128054156197613,129.176689347079,120.520338970588,3.06619404058203,5.09241907384147,95.1543,84.08325,154.11075,146.443675,291,136
"ZNF782",0.03222454807014,51.6099855670103,46.6998705882353,1.32193499882631,1.78085664490207,35.81385,31.197025,64.9799,57.56085,291,136
"ZNF846",0.185986052711435,77.1256405498282,71.6380080882353,2.288297076382,3.5707142716759,49.2617,39.5842,95.93765,94.321725,291,136
"ZNF136",0.00374152802010741,190.748440549828,170.741056617647,4.05162430276036,5.05936123918066,142.36545,126.67965,227.8945,211.3008,291,136
"ZKSCAN5",0.809150012581356,342.674982130584,339.683110294118,7.34878640374069,8.9769757102389,275.4078,270.97175,378.5947,391.937125,291,136
"ZNF33B",0.83166105149678,673.090939175258,666.184865441176,17.1026739358269,30.2862888198073,453.6508,435.25475,831.06035,761.82365,291,136
"ZNF431",0.116229244487682,219.970068728522,196.379898529412,8.1117703895538,13.3964357470312,133.8394,113.070425,274.07425,229.0558,291,136
"ZNF418",0.358821664095675,60.7768515463918,55.5324595588235,3.23615627922338,4.66808619530694,20.46,14.06945,83.67035,84.5777,291,136
"ZNF700",0.00446442640581957,281.856236082474,246.140734558824,7.39307449262178,9.14767620606067,187.81985,164.561,336.687,301.072275,291,136
"ZFP28",0.114503567120618,137.981784536082,126.791683088235,4.04745343995536,5.66666683716883,94.0297,80.754725,171.7655,176.4074,291,136
"ZNF585A",0.155017990013337,140.611419931271,152.292081617647,4.31815732622637,7.65085895025203,98.83565,97.82105,164.7671,176.517225,291,136
"ZNF138",0.884763446446907,199.733011683849,201.325589705882,6.23343689236679,8.95225979033145,126.2308,138.7333,240.95355,244.185525,291,136
"ZNF429",0.0659372532162947,134.80842371134,116.366133823529,6.08748454271983,6.66039729795268,85.46955,71.48805,160.0774,144.415475,291,136
"ZNF470",0.0424976087372296,143.164012027491,129.204013235294,3.88028864080958,5.63761956368202,98.59975,81.247,176.1417,167.486525,291,136
"ZNF100",0.538397117287885,215.256181099656,205.386072058824,7.79974673524345,16.4819013358084,138.8564,107.9451,264.9744,237.7974,291,136
"ZNF398",0.133446991362483,446.694390378007,425.610816176471,7.87745759966433,11.6898635482484,355.7142,344.7866,514.27745,500.4877,291,136
"ZNF498",0.483235395488118,385.304221305842,375.726030882353,7.76266289779852,11.079002960679,309.8404,297.846875,443.82855,430.902275,291,136
"ZNF441",0.000193740973336798,125.981240893471,103.3885875,3.58048240828399,4.30549875728922,82.2467,69.108675,159.01745,131.81245,291,136
"ZNF420",0.543368911252484,137.78009862543,142.906929411765,4.39371502351025,7.9817757892036,87.70285,83.165525,168.96305,169.1484,291,136
"ZNF763",8.00639712228435e-06,54.3407096219931,41.2863904411765,1.76805366005568,1.87687288243971,32.7106,24.248825,69.4988,57.103375,291,136
"ZNF679",0.334581269267848,0.634214776632302,1.19916691176471,0.300097502897388,0.565541280623603,0,0,0,0,291,136
"ZNF682",0.0280365383521864,113.952402405498,86.1626977941176,7.28271202193736,9.85909197957298,36.8567,27.3631,141.96525,100.5354,291,136
"ZNF772",0.657665238470309,169.083766323024,165.042091176471,4.80018499124353,8.50345744499529,113.5285,96.30415,210.06825,219.332225,291,136
"ZNF257",0.69675893676502,35.7000254295533,38.2702544117647,3.08873703548455,7.02488261577479,6.49145,4.44235,44.3128,44.094725,291,136
"ZNF785",0.0138520777256639,209.801766666667,185.200744117647,5.57749105823341,8.34347151159962,150.32285,117.802275,250.4727,225.4618,291,136
"ZNF98",0.624492804969802,7.49090171821306,8.55614411764706,1.09729780935318,2.14745189581301,0.4519,0,3.63695,3.567675,291,136
"ZNF786",0.388112315685228,189.165749484536,182.582958088235,4.29595451688176,6.30340902169414,144.5789,128.20215,222.0338,228.64685,291,136
"ZNF517",0.72366548130998,255.8736395189,250.496585294118,8.47254719343083,12.8690682684282,161.19655,146.8211,305.52725,296.57835,291,136
"ZNF675",0.171065633559403,172.336154295533,192.326396323529,5.70956883940385,17.498951086012,114.34255,107.391725,198.1613,187.73955,291,136
"ZNF860",0.968506701349638,61.6306243986254,61.4601352941176,2.48249552741781,3.41069527401591,33.7008,36.7894,79.56955,70.7372,291,136
"ZNF695",0.0901325650887208,31.9003113402062,39.5468860294118,2.4306628175697,4.04026879132744,3.0253,6.555025,50.67775,52.11145,291,136
"ZNF665",0.267346356952904,26.6202841924399,24.7487345588235,0.886573288001258,1.57457118446519,15.9849,11.13465,36.1602,32.8151,291,136
"ZNF624",0.99732526916567,79.710895532646,79.7222301470588,1.86398825888976,2.92037734369962,58.9593,54.76355,94.88965,94.816725,291,136
"ZNF841",0.0409553051700736,273.133901030928,243.929257352941,7.88478183976627,12.2300600729937,180.76785,154.6695,340.3208,290.06855,291,136
"ZNF615",0.0439157163276089,208.554745704467,179.550147058824,8.65587384075792,9.87701291440921,128.29335,125.894525,234.06335,202.547125,291,136
"ZNF433",0.07363801695649,78.3981828178694,71.2270279411765,2.37389935269243,2.89926284358648,50.0822,51.413925,102.30775,86.06075,291,136
"ZNF595",0.553735020317383,171.10378419244,162.828782352941,7.95501715132196,11.2876614368308,102.53515,92.7168,190.939,185.822975,291,136
"ZNF460",0.764165653342998,47.2915608247423,48.2812852941176,1.88200477751967,2.65303138430316,28.9111,29.695625,56.66755,58.4545,291,136
"ZNF81",0.091676492018204,108.679694158076,101.072902205882,2.58980131421653,3.55173770333009,79.9151,76.80195,133.94695,121.703175,291,136
"ZNF780A",0.804341412178073,281.079,283.687425,6.01170804268334,8.45225069776507,217.92045,216.169275,329.8964,322.004125,291,136
"ZNF461",0.537831295856826,112.08064467354,117.080366911765,3.72245413698632,8.79609524331783,71.4485,68.69145,135.48765,130.451375,291,136
"ZNF181",0.497517226278099,174.06755395189,168.646771323529,4.51000649572259,6.57704229767187,126.78895,120.9076,206.74405,198.7567,291,136
"ZNF44",0.00132676985007341,226.579554295533,195.040173529412,5.78728166645371,7.10013000462172,160.9103,141.756175,265.65365,226.1458,291,136
"ZNF790",0.609820287045624,93.3576914089347,90.8974838235294,2.7346817408751,3.92594270589647,65.30785,61.423125,109.3502,106.77645,291,136
"ZNF677",0.296863445006502,26.5802896907216,23.6267029411765,1.6396703948869,2.19067705540659,7.3678,6.118125,37.3816,32.38745,291,136
"ZNF823",0.102397473342253,110.825658762887,102.581755147059,2.99356519245303,3.63722421399706,74.9861,75.7494,131.95665,123.1454,291,136
"ZNF311",0.39483127904188,46.4445896907216,42.5632286764706,2.58437046371828,3.72185226836002,15.69245,13.525825,62.91915,54.7099,291,136
"ZNF347",0.0835171569135579,114.855083161512,105.392931617647,2.98087650701442,4.7949153243287,77.9835,67.5025,148.6343,141.805575,291,136
"ZNF273",0.741175564749877,156.632129896907,153.242814705882,6.04807124376695,7.58171888702251,90.38825,91.75315,189.56015,190.091725,291,136
"ZNF84",0.109717625200769,625.049893127148,582.125739705882,15.1174565153633,22.0964451960084,441.4129,378.631475,731.5416,774.159025,291,136
"ZNF667",0.613051138382789,52.0596532646048,48.8588772058824,3.42583275000379,5.64536782915098,12.0521,10.4267,72.3594,65.911825,291,136
"ZNF649",0.0077209389428704,189.160476632302,143.904663235294,10.7389883508383,9.1199591026583,96.73485,86.711725,205.43185,167.043025,291,136
"ZNF248",0.179382700138567,290.161282474227,273.342408088235,6.95246107846088,10.6475008458698,207.07665,179.9034,348.6077,331.395725,291,136
"ZNF544",0.0149107525391532,505.464976975945,557.545444852941,12.1652386157903,17.1350776582688,368.6079,453.7832,627.77865,663.324425,291,136
"ZNF251",0.624221309480892,368.980867353952,358.204346323529,12.0135495197278,19.3226256940159,238.45675,200.3812,460.6053,430.655675,291,136
"ZNF607",0.737064655229095,185.919462542955,190.003354411765,6.20406840900331,11.8364628791652,119.69,118.988,218.98845,210.0458,291,136
"ZNF334",0.40658109143801,80.879541580756,72.8907757352941,5.68876707657273,7.04623151312185,16.92205,19.458325,112.48375,94.30075,291,136
"ZNF485",0.335397110463148,65.4233542955326,62.2815411764706,1.85427267718976,2.63942215655317,42.9819,43.78055,84.08035,73.74505,291,136
"ZNF192",0.264163053598433,345.866544329897,323.287222794118,11.5697269473248,16.1153033195346,198.1078,198.238075,444.8576,415.81335,291,136
"ZNF442",0.00190215407240457,24.0839192439863,19.8754713235294,0.814096413345915,0.919576811919215,14.18245,12.839075,31.1739,26.2643,291,136
"ZNF813",0.397531716292322,85.2900718213058,89.8607272058824,2.63368963214439,5.5325697445046,52.6808,54.575075,109.15725,112.179,291,136
"ZNF26",0.100905949262086,284.665324054983,263.274670588235,7.70119573125029,9.51785147018452,201.19245,182.5182,337.62705,321.137275,291,136
"ZNF69",0.00644819479786685,77.061095532646,62.7398117647059,3.24585751969108,3.20736606138927,40.37175,37.0117,98.61535,83.728,291,136
"ZNF583",0.199783466871484,62.2581075601375,58.8113933823529,1.48265569372651,2.31334449855125,44.4543,40.37345,78.04795,77.229425,291,136
"ZNF568",0.345651302639132,84.6244429553265,79.6022977941176,2.86464027985654,4.79485014910156,52.85775,46.6735,105.03475,97.54465,291,136
"ZNF480",0.381467659625056,353.380386597938,364.410283823529,6.90325626517513,11.0006647574812,265.36075,267.851325,417.7408,441.01465,291,136
"ZNF587",0.0753765478089293,641.370878694158,588.692805882353,15.9670643148116,26.4931379267189,448.0965,387.680925,784.44605,709.168075,291,136
"ZNF808",0.0583465903794007,210.224051202749,196.136140441176,4.11644094321266,6.34737965785499,162.5268,147.113725,245.4698,238.22735,291,136
"ZNF43",0.47896537204523,279.957981099656,263.009480882353,12.544118940684,22.4530720110382,158.67145,130.766425,345.18075,308.5092,291,136
"ZNF28",0.211215848659768,413.187661168385,436.520967647059,9.52183207506273,18.1193673148835,302.37105,311.668175,500.53295,533.81195,291,136
"ZNF627",0.439657559809669,399.953451202749,380.844774264706,13.6750894999171,21.2086396664928,268.7855,257.3188,430.34455,430.187325,291,136
"ZNF789",0.393059585005203,96.7203852233677,91.1451477941176,3.85203005202089,4.79931436754682,58.0433,47.2946,114.65795,124.327925,291,136
"ZNF534",0.265164347007796,6.34733951890034,5.14904926470588,0.72018189329056,0.301164378794143,2.87275,2.90835,5.98315,6.4066,291,136
"ZNF525",0.239116742567376,201.953459450172,214.171240441176,5.02270298055544,10.7004290766555,146.5187,138.38025,241.8892,263.919425,291,136
"ZNF814",0.171047531789041,222.034323367698,206.336513970588,6.48589530410473,9.37265690590493,145.3869,127.7722,267.9704,261.34455,291,136
"ZNF551",0.88767223750767,120.193619931271,119.356823529412,3.26483379608769,5.11992274432085,79.6643,74.249125,150.7942,156.15625,291,136
"ZNF805",0.93107306332305,272.088891408935,271.245422058824,5.49739249162221,8.05429067412,215.0248,209.47695,316.97715,332.614925,291,136
"ZNF468",0.462949460945459,474.032826460481,491.533991176471,11.8959351225538,23.8132328915004,339.11875,345.359075,576.14395,576.55855,291,136
"ZNF616",0.0298897190483496,178.645694845361,164.0609,3.81622562636232,5.40272477458363,131.2202,123.345375,219.8007,197.717625,291,136
"ZFP57",0.905659114215384,25.0633178694158,25.7444397058824,3.34388613749177,4.40264903107368,1.7142,1.032825,22.7255,23.0799,291,136
"ZNF155",0.618583414006478,150.282274226804,147.053115441176,3.6165903827252,5.47777063862521,110.53725,104.411075,177.33645,186.44865,291,136
"ZNF425",0.0504937824816286,60.0681608247423,53.4625573529412,1.93001189472328,2.68598341835302,37.57445,31.400175,76.1346,70.015575,291,136
"ZNF611",0.908625760571009,173.7267604811,172.912017647059,3.69923681439893,6.71476386371356,133.7219,122.05005,209.3477,206.494925,291,136
"ZNF254",0.037026736480991,543.674342611684,468.897886764706,20.9301021406599,26.9709696146168,323.85485,266.524825,640.9925,589.1918,291,136
"ZNF625",0.0693798445497384,22.8132336769759,20.1466683823529,0.810867333845604,1.25724182061225,13.10435,10.614925,30.78045,26.568125,291,136
"ZNF845",0.463601168317051,188.706582474227,194.179955147059,3.96177051493235,6.87664663335111,141.4019,142.28155,229.1736,234.42565,291,136
"ZNF90",0.275201378108146,302.252180756014,274.067127205882,15.5503138490374,17.7849852661263,119.12595,128.81755,383.314,362.14895,291,136
"ZNF788",0.136345638894305,69.3194333333333,62.1476647058824,2.74241962665862,3.87023555851119,35.01405,28.1455,89.3466,82.30515,291,136
"ZNF880",0.612811698569249,133.282380068729,138.834575735294,6.07250868297972,9.40072277409743,56.6622,61.014475,182.9762,192.550875,291,136
"ZNF630",0.149369323965848,63.0613113402062,58.51725,1.76985554928527,2.61476474368333,42.36875,37.412475,77.2533,73.929525,291,136
"ZNF844",0.00150241419539909,112.323863917526,92.2312801470588,3.86493408980897,4.02352748697281,66.95765,63.10965,140.5107,116.985825,291,136
"ZNF717",0.0240734972915949,43.4447096219931,38.1835441176471,1.32874311947334,1.86281437614939,27.84585,26.105525,55.7878,47.011575,291,136
"ZNF492",0.537650084974531,8.97081099656357,10.2730507352941,1.14107707818505,1.89114781781797,0.837,0.691125,5.54285,7.068875,291,136
"ZNF688",0.875113377990036,235.631754295533,233.736416911765,6.44860468895559,10.9771160085963,159.6088,141.59165,282.3245,293.357225,291,136
"ZNF879",0.0093541443021361,65.2920680412371,52.8185867647059,2.99163020236556,2.79951552567345,34.97605,28.9122,77.40295,70.68775,291,136
"ZNF737",0.128068833181247,313.70573024055,268.019752205882,14.3434288550882,31.313643594797,149.67585,97.170675,393.67125,314.175475,291,136
"ZNF709",0.0130346238005337,74.7647931271478,65.8758022058824,1.976043190561,3.05303771950254,50.7649,41.163975,87.9547,82.21555,291,136
"ZNF585B",0.214765538849835,74.5945226804124,80.1427279411765,2.15731235082373,4.62523722362518,49.4068,45.5913,91.03215,90.87765,291,136
"ZNF324B",0.114321326250602,114.172692439863,107.505818382353,2.3665494828452,3.51350478212193,86.16615,75.902575,137.09655,133.250125,291,136
"ZNF564",0.000955983474144606,231.222812714777,205.009726470588,4.68332578151951,5.6930969439364,174.51875,159.78795,272.1705,248.2405,291,136
"ZNF674",0.404263970297639,72.8518,67.7783169117647,3.90666121496959,3.01363305552347,54.215,47.5766,80.68395,80.22255,291,136
"ZNF432",0.0262031433421763,120.975915120275,105.157039705882,4.29812692348564,4.7907060974695,78.9209,69.476725,141.04375,123.17185,291,136
"ZNF10",0.0784233026256651,188.183332302405,170.122542647059,5.78859570377532,8.41707537192105,120.94945,101.174675,221.78695,208.9226,291,136
"ZNF486",0.525986275311147,161.670512714777,144.977807352941,13.9635587915952,24.2476062254103,28.23345,22.080425,185.5572,126.46685,291,136
"ZNF225",0.491885822635304,72.0139426116838,73.9431117647059,1.52139688658456,2.4968441358001,53.1412,53.820825,87.63005,92.375975,291,136
"ZNF350",0.0394523771291034,213.417114776632,187.839669117647,7.57093714115,8.08900497979226,155.01045,136.211925,236.58295,212.33745,291,136
"ZNF253",0.145505832650062,195.367072852234,180.422266176471,5.47848252488119,9.34766847594306,129.57365,111.27655,240.9224,222.1997,291,136
"ZNF878",0.606806471488882,5.25775360824742,5.54512867647059,0.30033155559596,0.503386434413713,1.8539,2.352825,6.9554,6.714275,291,136
"ZNF727",0.24540240077035,10.2338807560137,8.38103823529412,0.941212636821978,1.17123494879179,1.1405,0.79395,13.5693,9.75335,291,136
"ZNF578",0.0551416921693133,54.644229209622,38.8428044117647,5.29106778357844,4.02197306147069,11.41365,9.47335,56.46605,53.5132,291,136
"TRIM28",0.000412753861113391,5307.9382024055,6118.11481176471,124.50559114516,199.664546323827,4005.59435,4498.771125,6018.18355,7693.500825,291,136
