"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF461",0.994760796849101,0.894772601550434,0.998862484177647,0.550575004948908,0.912818902650646,0.999899635016609,0.875796942822165,0.99994337918371,0.999915166765472,0.932813005319322,0.854807292696384,0.999850654195251,0.999959370351323,0.945567120301567,0.999991351212482,0.797527803683976,0.991473904872058,0.999999988973452,0.999997610098032,0.997627419844515,0.998477326681129,0.910767163389541,0.999990090404713,0.999845005358282,0.925677788497735,0.999999962375875,0.999992401512753,0.996749326360509,0.974117093490049,0.999999714125103,0.999945665619659,0.97156331125958,0.999999999843352,0.999999993238101,0.998915722379839,1,0.999746719456311,0.799913154461129,0.502584029560933,0.171945301850379,0.300852043372023,0.275078080569762,0.365556881074026,0.367305961012345,0.647897847058411,228.3047,140.54135,68.5558,6.7606,111.507706779661,107.942,46.7669,115.776378947368,118.31925,297.3632,NA,93.64285,NA,NA,6.83215267154251,4.43222676358944,NA,13.4862952388638,3.50485,NA,228.3047,93.719925,68.5558,6.7606,71.412,67.2516,46.7669,80.12315,116.566825,297.3632,228.3047,187.362775,68.5558,6.7606,126.1719,141.936875,46.7669,130.92075,120.071675,297.3632,87.7192152542373,111.079798834951,88.2887,93.0946,70.39585,103.2044,69.3843,133.12825,3.05669614691666,3.22767129186508,1.26631090477734,1.05443391962958,0.340631658883997,0.0764686856390637,"LUAD"
"ZNF181",0.999996222206712,0.999999999987128,0.99996795986281,0.999999998229012,0.999887153747234,0.999999999999354,0.999999266540267,0.999999979944518,0.999984994264087,0.999921581025613,0.999999424276046,0.999999967332117,0.999987309629771,0.999931508851863,0.999999999997244,0.999999741052065,0.999312776356875,0.999999992652141,0.999999999865366,0.999257853554567,0.999327551090483,0.999927240512807,0.999999999916511,0.999571987458573,0.99876881166231,0.991897682165585,0.989852989861947,0.994373697588486,0.964433411077512,0.989377977175408,0.939493331085473,0.914922245077951,0.803986721944055,0.797575194282358,0.856986434683109,0.956596050315721,0.981255099865856,0.996035081610411,0.9677214811434,0.953984306547361,0.960011475306417,0.958292683567332,0.920088079680278,0.991959038697944,1,148.8083,187.19225,138.0256,130.1408,174.875670621469,174.175547530864,116.1377,194.171710526316,270.1808,276.0913,NA,82.50805,NA,NA,5.17329944090779,7.10225963638628,NA,16.777825011039,33.4023,NA,148.8083,145.938225,138.0256,130.1408,129.1314,124.2261,116.1377,145.0822,253.47965,276.0913,148.8083,228.446275,138.0256,130.1408,201.3479,210.951,116.1377,220.956,286.88195,276.0913,227.946083050847,173.816868543689,218.6723,162.8297,197.9419,259.89325,126.71265,204.6398,6.18236404982617,3.4319964920135,0.762535009232496,0.744628835019342,-0.391124519309203,-0.425406610669551,"LUAD"
"ZNF44",0.999999999841034,0.999972228235025,0.999988859692088,0.999715203722416,0.99979500432799,0.999999998838397,0.999610873100567,0.999223039311306,1,0.999999946413552,0.998725465696842,0.996641961637977,0.999999999993907,0.999999999723198,0.992275816596997,0.999999458816464,0.999999956158228,0.999999996223739,0.99999898945124,0.999999960780649,0.99999887921329,0.998688637987752,0.996922441554645,0.999999999966088,0.999999999950125,0.999946138031373,0.999999999994995,0.999998454783886,0.987768831140032,0.979298360881251,0.999974618820942,0.999999560826093,0.997145789894456,0.999374174793548,0.999509083310822,0.999688561177779,0.999999392247563,0.999999947571917,0.999999996937459,0.999999093969448,0.999999968728541,0.999999037668961,1,0.999998661128326,0.999535977438886,134.663,148.55365,197.4406,217.4648,195.65448079096,205.362663580247,174.5962,207.237642105263,251.2388,175.1252,NA,21.25765,NA,NA,7.05681984871382,6.84290985532328,NA,15.5612278822982,38.012,NA,134.663,137.924825,197.4406,217.4648,138.8558,148.789875,174.5962,162.6316,232.2328,175.1252,134.663,159.182475,197.4406,217.4648,221.1207,246.5215,174.5962,249.44495,270.2448,175.1252,247.910762711864,216.988973980583,239.5977,198.2759,208.3072,285.84895,155.1865,254.6549,7.65377805485577,4.34142038734479,0.875270486875873,0.82753674179677,-0.192199169632246,-0.273104727340627,"LUAD"
"ZNF790",0.999998030801743,0.999999952765877,0.999755828181192,0.999992152712883,0.999999999812221,0.999662387974245,1,0.999614084922618,0.999999623241529,0.999765255265055,0.99999999999643,0.999167596920851,0.99999991910652,0.999574259357864,0.999989141138196,0.999998122450629,1,0.99985498295177,0.999999999999811,0.999935498654185,0.999869126590219,0.999999868011322,0.993553689694754,1,0.997480548971304,0.992283713862642,0.998645076850966,0.998933948127105,0.999999536405604,0.999999999999553,0.999884831034199,0.999999995395595,0.999890109694602,0.999726297448061,0.99999999995654,0.996924095426721,0.961558260333535,0.721698062920854,0.990885555739019,0.801394164880932,0.770446403401681,0.798606741372104,0.835834836791387,0.903769103011661,0.756535154089143,88.2665,68.41955,103.2907,61.4085,89.825288700565,91.9692475308642,65.4736,100.503184210526,71.43025,167.2945,NA,14.82125,NA,NA,3.4305631561574,3.37451507724118,NA,10.2743941501761,29.08495,NA,88.2665,61.008925,103.2907,61.4085,63.1712,61.583825,65.4736,66.80905,56.887775,167.2945,88.2665,75.830175,103.2907,61.4085,104.6137,111.7359,65.4736,127.2219,85.972725,167.2945,80.0417033898305,91.5756559223301,81.0769,82.591,67.91045,93.6477,63.1068,107.40825,2.59855488021249,2.0132398512315,1.14409928879606,1.01867486300044,0.194212259492119,0.0266936507308856,"LUAD"
"ZNF677",0.992818237350316,1,0.988280534721317,0.999999998294303,0.975213183479912,0.999999999970521,0.999723636994192,0.998794687396895,0.999252266121291,0.996850536959231,0.999984259988007,0.98914468987411,0.999934154966742,0.999521196432921,0.778289829517,0.994044876505307,0.999999999867792,0.99073174429551,0.981559470421267,0.999468263256015,0.996608296144348,0.97904105053751,1,0.966729594669244,0.933539243687406,0.474316468300314,0.0978272148273012,0.999999996688134,0.313668634236426,0.759054980354028,0.274591295405871,0.213773784855514,0.039966978181882,0.0172607487609954,0.950059263274507,0.322938168683695,0.999999999998399,0.986738700577308,1,0.999999999993495,0.999045715000989,0.99990723234916,0.989627830343112,0.96265613672808,0.264607781575199,8.7701,42.5243,6.3985,2.2535,27.0086870056497,21.7633734567901,46.7669,41.6752684210526,91.6628,5.7611,NA,26.986,NA,NA,2.05413812492004,2.15698618267668,NA,8.06670375962565,26.5162,NA,8.7701,29.0313,6.3985,2.2535,9.9999,5.780325,46.7669,18.1099,78.4047,5.7611,8.7701,56.0173,6.3985,2.2535,36.2319,23.0549,46.7669,61.51395,104.9209,5.7611,41.5587542372881,25.2412770873786,42.0264,14.0501,30.62755,52.49745,6.784,35.14875,1.71723914566475,1.21429659448564,0.607363660211239,0.334316048959702,-0.71936750314428,-1.58071548118597,"LUAD"
"ZNF823",0.999997518374423,0.969366105185752,0.990283351794689,0.985388737190923,0.996862695566344,0.999999999848977,0.999899440097585,0.999999998034436,0.980340525579636,0.994133287234727,0.991881334586485,0.998931167109544,0.999437729268999,0.999948432767263,0.00380299190002042,0.999999994529122,0.999999998851413,0.990359226013905,0.996331345660448,0.999999510302912,0.999230296158108,0.99966368869089,0.999999619985671,0.991574031526386,0.997965241227372,0.999990249239191,0.945991235302911,0.999994824462778,0.999452329225976,0.999994807532664,0.999525476622797,0.99993227397366,0.999995008908629,0.999999992037191,0.999974324545316,0.99999993969696,0.999927799110857,0.999999881975387,0.999686914841539,0.999946419091992,0.999999988011441,0.99999997602876,0.999997963562108,0.999999999984996,0.999999999999556,69.3118,92.3022,155.3931,146.4789,98.2705853107345,119.715465432099,82.6214,103.574421052632,112.73235,108.5752,NA,32.0041,NA,NA,3.5105441543461,4.03929216735347,NA,15.3762075857486,21.46965,NA,69.3118,76.30015,155.3931,146.4789,68.8324,84.4827,82.6214,67.3974,101.997525,108.5752,69.3118,108.30425,155.3931,146.4789,112.0805,140.28725,82.6214,118.9553,123.467175,108.5752,102.162693220339,108.672386796116,103.6925,99.9636,81.1364,123.2875,75.07625,131.4816,3.829272623592,2.12506591653921,1.06371889160887,0.964038864913084,0.0891169410037362,-0.052836785478671,"LUAD"
"ZNF311",0.999945540046639,0.999708706111856,0.954497402535171,0.998355060456506,0.900810149135921,0.999999998885366,0.999999999992307,0.988663326669642,0.997990659577441,0.988316248481103,1,0.992853503288196,0.996971396903753,0.984286097161975,0.99999300866195,0.999923994979963,0.974769551640496,0.999999999984742,0.999999917515788,0.999521958781353,0.999202026134093,0.999999999978928,0.990665033469175,0.998513618943951,0.990920373680078,1,0.999999945811967,0.999659894012249,0.999999996109208,0.996996380749561,0.999900712124806,0.999056960489341,0.999999995457093,0.999999934044937,0.999984425790064,0.999999998805666,0.999890402024717,0.970429018155386,0.999999999999015,0.999999966817185,0.999289201643957,0.998847642721058,1,0.999488791839337,0.999973931398459,47.2452,73.6009,10.0548,1.1268,43.6065050847458,45.4486777777778,15.589,43.0833578947368,38.35395,14.1813,NA,4.0906,NA,NA,3.24441822422561,2.97806348225387,NA,5.97153918371554,33.14225,NA,47.2452,71.5556,10.0548,1.1268,13.3333,16.808275,15.589,26.0344,21.782825,14.1813,47.2452,75.6462,10.0548,1.1268,56.354,62.491,15.589,56.8522,54.925075,14.1813,33.9606322033898,45.8578790291262,33.7604,36.3313,27.5808,41.76345,15.6274,61.07915,1.38110321968193,1.90013651939788,1.35032465692876,1.07615134891767,0.433306314409787,0.105880991442817,"LUAD"
"ZNF347",0.740683091114843,0.999998928279765,0.469320265803762,0.999999346277516,0.48428806947001,1,0.939928521174987,0.975716045071447,0.71246487031778,0.729407007883578,0.942739579909126,0.973728676379632,0.719469322701925,0.736251733572831,0.999999999987875,0.999849847190286,0.985316149190602,0.994756824297959,0.99548104730071,0.99997022911614,0.999975148390741,0.883010448135185,0.997665967479768,0.605727444190253,0.623760470724653,0.997880608412332,0.996995702499394,0.99957728399562,0.360797346713193,0.999597525390596,0.161259121652259,0.169531615652836,0.504319914344971,0.494876312519406,0.822962111172457,0.75434003774266,0.999997317942737,0.940038971094469,0.999380596977597,0.999499184458886,0.998246518605659,0.998415262247843,0.999999970798014,0.992177079682589,0.6616762871211,37.0606,155.73745,10.9689,12.3944,110.534197740113,109.97435308642,83.4009,121.511468421053,192.66045,66.0315,NA,38.49115,NA,NA,4.03199926219275,4.1933968908387,NA,14.9009226868204,23.93085,NA,37.0606,136.491875,10.9689,12.3944,70.6681,70.792775,83.4009,61.71355,180.695025,66.0315,37.0606,174.983025,10.9689,12.3944,146.281,145.308,83.4009,163.976,204.625875,66.0315,134.962779661017,109.690024854369,135.7466,100.6623,103.3867,170.04625,70.62295,145.1383,5.27317261569373,2.35521158327905,0.812742780860582,0.741545644605463,-0.299129258567724,-0.431392596787063,"LUAD"
"ZNF273",0.851623211696792,1,0.821696689818203,1,0.8284218088482,1,0.999999625165493,0.382145131478837,0.999997511464659,0.99999828917602,0.999946684192104,0.610206201789853,0.99984442372596,0.99987499814526,0.49442296393575,0.999999999955514,0.784341282924226,1,0.999999999999407,0.999986063317984,0.999556715214228,0.999724971639644,0.781726128050523,0.999359781074309,0.999462044077272,0.887066962301875,0.999941606272702,0.998513938818431,0.999961812688709,0.948890220247839,0.999903563383144,0.99992032385191,0.999985471834956,0.999999999780821,0.999756702178259,1,0.96320180234977,0.999999999425241,0.952494910003698,0.954979953280168,0.905825447396042,0.967260866070349,0.937872004966312,0.986903978749531,0.995387554242911,112.5964,263.59935,106.947,108.169,136.107434463277,154.20475308642,100.5487,164.372168421053,161.4437,249.723,NA,12.76695,NA,NA,5.21357134479593,6.60018317159862,NA,21.0865595689842,58.5121,NA,112.5964,257.215875,106.947,108.169,83.4711,100.89205,100.5487,84.6417,132.18765,249.723,112.5964,269.982825,106.947,108.169,170.7589,186.7084,100.5487,223.29815,190.69975,249.723,96.9622762711864,153.408357669903,81.948,131.3937,54.34755,108.98665,90.21645,189.5031,8.96287701429807,4.18476308058347,1.58214476360731,1.60337897203104,0.661881610040398,0.681115458837015,"LUAD"
"ZNF84",1,0.999352151219001,0.998056029402567,1,1,0.999137967747545,0.999999852549905,0.999996384654638,0.95482931527196,0.999999959563033,0.999999997755131,0.999999936337458,0.973480750389683,0.999999999748323,0.994984842997441,1,1,0.999004974312652,1,0.999999981018362,0.99999999993746,0.999999577749602,0.999991762540036,0.952290421798205,0.99999986045784,0.999999997506229,0.999873227347528,0.999999926166283,0.907352785953299,0.740270471480588,0.395541665796591,0.917778599183788,0.50917881885073,0.411052749143697,0.922872594447853,0.614222178175721,0.982642191075177,0.954201801348664,0.707982516010502,0.985272703343427,0.952197775656926,0.924808922514001,0.986509566832297,0.966329479809045,0.999999998104724,519.4144,518.08215,269.6527,528.4507,586.077962146893,561.106942592593,533.1421,596.230889473684,955.3362,905.3844,NA,1.98894999999999,NA,NA,17.6959642714248,20.1136855860349,NA,48.0909668611099,289.5382,NA,519.4144,517.087675,269.6527,528.4507,410.4167,375.183375,533.1421,478.70095,810.5671,905.3844,519.4144,519.076625,269.6527,528.4507,725.7753,699.41565,533.1421,758.55715,1100.1053,905.3844,494.606305084746,611.299866990291,495.01,565.0764,414.5065,568.70345,423.7136,757.44245,16.3544840926312,11.2406514460724,1.23593221660519,1.14154542332478,0.305599622328762,0.190988267097955,"LUAD"
"ZNF667",0.922195678885119,0.999999999997482,0.948098301225948,0.999999999915108,0.870292230623881,0.99999999126044,0.999757434367658,0.878746076471202,0.999952171765959,0.998436150413921,0.999978571513679,0.761842920987761,0.999997892869193,0.999737311806485,0.900072634674611,0.997941713534108,0.999988471867543,0.999068128861032,0.994382814897209,0.999943591253222,0.999509659694559,0.99863881742782,0.966363357877076,0.999590989722462,0.994310377173564,0.999445758585147,0.935736390775439,0.999998279683627,0.984873512137774,0.999996540245291,0.99192570419981,0.966663674743776,0.993055386677984,0.970689359716221,0.999999999806915,0.999444092262307,0.870287422779094,0.999997450906356,0.902772845613139,0.812068280145265,0.872634790017167,0.791886918390024,0.999419923264202,0.942658400509659,0.999534461147047,13.5795,113.46085,20.1097,3.9437,50.6757209039548,41.4095104938272,81.842,60.5547368421053,90.98655,140.0399,NA,29.71345,NA,NA,4.62198510696955,4.13419506859023,NA,14.1893410152326,48.64125,NA,13.5795,98.604125,20.1097,3.9437,12.1841,9.411025,81.842,13.7276,66.665925,140.0399,13.5795,128.317575,20.1097,3.9437,69.4459,58.4923,81.842,85.88745,115.307175,140.0399,35.1767966101695,50.4083493203883,31.1314,24.3666,27.0282,44.2374,11.13915,69.55985,1.89349130880713,2.66830309948091,1.43299999368946,0.782701709528001,0.519038603246826,-0.353465498963345,"LUAD"
"ZNF649",0.999699966338381,0.999999999999823,0.999889079474709,0.999999999822916,0.998463169060517,0.999999993248287,0.999790700147147,0.999999942190229,0.999943176110634,0.998391834366531,0.999575931033978,0.999999998300753,0.999868522333783,0.997288436528502,0.999956524442425,0.999998693263963,0.999999915910736,0.999999783703539,0.999980122521014,0.999999999648818,0.999999992442535,0.98231307010918,0.999984674540013,0.990094337262129,0.953667428743242,0.495474127131107,0.666957496586529,0.999760799510246,0.99997335571796,0.999999989770763,0.999993474639321,0.999757114125928,1,0.999999999912638,0.999999999992014,0.999271067318899,0.999999972300436,0.999995869137353,0.999999998619661,0.999998514022448,0.99999950890404,0.999997875784954,0.9999999998774,0.998406167891465,0.999999963075614,59.4101,213.31495,76.7824,24.7887,180.048949717514,190.898080864198,153.5512,278.983452631579,174.7987,120.3191,NA,95.23115,NA,NA,11.9203530819051,13.6487354998914,NA,103.863312658448,78.3818,NA,59.4101,165.699375,76.7824,24.7887,103.7147,93.43975,153.5512,129.2141,135.6078,120.3191,59.4101,260.930525,76.7824,24.7887,189.4015,221.56035,153.5512,204.8136,213.9896,120.3191,179.956494915254,181.482672815534,173.258,131.3027,144.5218,205.0028,92.5571,196.82285,6.03364754583597,8.00720339680663,1.00848081588274,0.757844947996629,0.0121836401292816,-0.400025385855241,"LUAD"
"ZNF248",0.999999999998935,0.999999999998922,1,0.999999999958981,0.999999990908459,0.999999995865167,0.999590612234592,0.985405310065886,0.998729151649876,0.999951036407735,0.999871031411965,0.993968310854087,0.999515603795783,0.999989892671602,0.998235788885583,1,1,1,0.999999999557263,0.999300853894479,0.999758388885353,0.996676881030092,0.940899659786458,0.992584726349659,0.99921761738239,0.994780121076919,0.950988929122185,0.995156286686714,0.977200687086402,0.885502359451593,0.963790006410546,0.989711683632434,0.989554786424147,0.977033978792556,0.971723965014302,0.999570711141343,0.608443855029042,0.348255050232583,0.556513543250501,0.683667866295296,0.515316513742406,0.453625429238976,0.585081881405385,0.703599688555183,0.981231557951456,195.4877,185.3113,183.7294,212.9577,273.216867231638,263.100707407407,190.1852,299.103678947368,357.0605,514.0705,NA,14.4667,NA,NA,7.68270029431045,9.65608701005195,NA,29.5609308262712,91.2625,NA,195.4877,178.07795,183.7294,212.9577,202.93,180.8549,190.1852,189.14685,311.42925,514.0705,195.4877,192.54465,183.7294,212.9577,321.7423,328.873725,190.1852,372.81875,402.69175,514.0705,266.307925423729,287.962591067961,275.4704,268.1341,207.58545,312.1595,200.9743,347.8273,9.67968447726633,5.34618479135046,1.08131438675652,0.973368100529131,0.112786040438336,-0.0389425998708347,"LUAD"
"ZNF544",0.841239275034015,0.989175144192556,0.999995090772927,0.999999960405057,0.943178875897523,0.998401297438348,0.985966003996214,0.963785199872244,0.999996542545947,0.999105209165104,0.985713585986588,0.964698228811546,0.999996778711281,0.999077787981973,1,0.999124241413471,0.99917680840644,0.999999708363746,0.99996084954347,1,1,0.999207145600767,0.830976119254764,0.999510181124289,0.99999361882509,0.940564139075681,0.938797081850287,0.999999713834571,0.0879671681885401,0.807286468604015,0.750053882492972,0.172884409297437,0.0128361497255376,0.0131118734324672,0.517726331547322,0.00463597139659933,0.999986860578791,0.985648764336734,0.999877865538483,0.999999978138745,0.999989409716709,0.999988789311103,0.999999686096116,0.999999999931781,0.295112329939759,288.1505,735.53225,622.9799,363.3803,534.457276836158,535.14937962963,528.7616,460.554705263158,1115.53295,433.7558,NA,147.09815,NA,NA,17.228753115645,18.1923299556079,NA,32.9358732661668,89.5264500000001,NA,288.1505,661.983175,622.9799,363.3803,389.5414,406.14665,528.7616,359.0053,1070.769725,433.7558,288.1505,809.081325,622.9799,363.3803,649.3087,663.003175,528.7616,543.7731,1160.296175,433.7558,337.045891525424,531.05792038835,345.7038,504.1493,300.2969,370.63765,391.1666,650.7723,8.18108000628535,9.57977931374736,1.5756249630721,1.45832733108517,0.655924179271394,0.544314578327934,"LUAD"
"ZNF251",0.999999999965743,0.999810413021893,0.999835341192221,0.999999999946434,1,0.999964463349212,0.999999999993827,1,0.998694787483377,0.999999999999362,0.999999999999278,0.999999999996063,0.998450200726669,0.999999999994338,0.999999998518762,0.999519466381309,0.999513438922642,0.999999999998725,0.999887369037918,0.99655764842278,0.996017255538885,0.999999962807521,0.99997131390828,0.985302014018329,0.999996677961616,0.93877866950189,0.957696337874319,0.972873912888261,0.999290989926152,0.998983972874859,1,0.999856927022821,0.980693986663702,0.977714727561184,0.999999999998891,0.880425188099144,0.953341031388676,0.843987903492973,0.653801010652866,0.923059319552863,0.654708874560494,0.667116159611417,0.601746331401485,0.867154424446772,0.436576026422122,343.7301,318.607,174.5887,313.2394,326.710918079096,330.105362345679,154.3306,389.684726315789,171.6281,696.6541,NA,203.0356,NA,NA,12.5122102566612,15.9620699813866,NA,67.454899353617,43.3556,NA,343.7301,217.0892,174.5887,313.2394,212.0474,199.2508,154.3306,241.86635,149.9503,696.6541,343.7301,420.1248,174.5887,313.2394,386.9455,386.08905,154.3306,389.2694,193.3059,696.6541,211.368001694915,363.220289514563,209.9523,318.2844,177.3379,241.9148,227.27035,446.5613,6.57375459417648,9.38796684599532,1.71842609383623,1.51598434501551,0.781087805536934,0.60025485543176,"LUAD"
"ZNF607",0.999915517943563,0.974422907947795,0.998532723124268,0.844912203590129,0.955783047503273,0.999993174456253,0.999508640817015,1,0.993694401734504,0.864097012848833,0.999873802184126,0.999999999677291,0.986707080954147,0.811391978427417,0.993327517297902,0.979503000693545,0.999064384120606,1,0.999985515860023,0.995887482444878,0.990789755457772,0.999999893698341,0.999910555708367,0.935685057428093,0.634284976552027,0.741650031514731,0.942886879740146,0.949365600886454,0.999990917137586,0.999999998784076,0.995346508364474,0.920990459315638,0.999999958781814,0.999999999995004,0.99677912210854,0.999998459205888,0.000165781381420538,2.38413191300246e-07,4.31380067222875e-07,3.99406518969414e-08,7.31055216363075e-11,1.500245483399e-10,5.32115833951075e-07,3.05055913862873e-09,4.88388214536783e-07,239.6209,171.5178,74.9543,16.338,170.656133333333,181.112664197531,80.2831,213.135994736842,187.15605,892.0895,NA,65.9961,NA,NA,7.05136203773937,7.74829701537342,NA,31.0079020484767,0.836849999999998,NA,239.6209,138.51975,74.9543,16.338,119.1732,113.942325,80.2831,135.9767,186.737625,892.0895,239.6209,204.51585,74.9543,16.338,195.2768,229.501775,80.2831,229.31325,187.574475,892.0895,119.877505084746,184.023737864078,109.2745,157.8947,82.5948,145.59555,118.40545,218.8104,6.46234485581954,4.8984513477534,1.53509816319571,1.44493637582419,0.618330912942399,0.531005968640296,"LUAD"
"ZNF334",0.999024512230058,1,0.999306257725581,1,0.998119331961362,0.999999999995827,0.999489754835426,0.999999374858973,0.999678858651661,0.99877918682623,0.999986407669875,0.999664689845046,0.999993686890326,0.99994529445232,0.411816701753645,0.999999998746965,0.999899505499875,0.999999999769312,0.999999980615216,0.999979932512353,0.999999965264422,0.751741607211505,0.973173378833917,0.774602588124621,0.701304199717626,0.000231932684484071,1.76995104594901e-06,0.869331213099702,0.993160699508124,0.999999867432224,0.994635088735412,0.989037442133099,0.999509438872175,0.989162551187268,0.998600193964914,0.998065995076765,0.999999999982518,0.997082918873543,0.999999999842851,1,0.997841842191475,0.99986833410567,0.999999906710342,0.662474610345269,0.984929594586676,15.2769,87.43945,18.2815,9.0141,69.7928485875706,50.7016302469136,32.7368,156.036368421053,108.26285,4.4316,NA,16.40725,NA,NA,5.73661044870338,4.55372332933431,NA,40.5729818884108,62.42115,NA,15.2769,79.235825,18.2815,9.0141,17.3554,12.33055,32.7368,40.9706,77.052275,4.4316,15.2769,95.643075,18.2815,9.0141,93.214,69.640925,32.7368,213.54865,139.473425,4.4316,93.943113559322,76.8438351456311,93.5308,42.818,56.4391,119.84815,16.7689,101.05095,5.52260107595829,4.0825071182522,0.817982630489532,0.457795720767918,-0.289857886405754,-1.12722411748034,"LUAD"
"ZNF485",0.885577697542592,0.998215469974382,0.999914990397717,0.998928349096492,0.999803956773456,1,0.988411219144016,0.982352668199751,0.999999999973667,1,0.941876405472381,0.999448603248019,0.999999994614295,0.999999900973926,0.181959090229994,0.999996275479722,0.987967385029457,0.999992059685985,0.999997391868188,0.999969691561193,0.998660975962621,0.966919175388773,0.998602708099492,0.999999999983961,0.999999997887305,0.99772495536597,0.999998208475989,0.999562803611127,0.00821388485006291,0.170100612715553,0.145273515747034,0.125600102363257,5.12472674782938e-05,0.000339606847186591,0.0373364734309308,0.000474198007369031,0.878512232167029,0.999999920784513,0.999444450762039,0.999024538402486,0.984015468530271,0.998360412896976,0.98032146842558,0.996964832121163,0.62351895908559,27.1589,87.3989,64.8995,62.5352,61.5222615819209,71.0154771604938,45.208,68.1691894736842,175.6646,97.4961,NA,3.0482,NA,NA,2.06602433068086,2.85708370107017,NA,8.32230758593469,57.7493,NA,27.1589,85.8748,64.8995,62.5352,41.1141,46.37225,45.208,46.9048,146.78995,97.4961,27.1589,88.923,64.8995,62.5352,77.068,89.1033,45.208,78.03345,204.53925,97.4961,26.8331779661017,65.02124,26.7083,58.0222,20.1919,31.32695,43.14675,79.8188,1.06838265156999,1.42951291794651,2.42316583157393,2.17244077683716,1.27689314032483,1.11931684809702,"LUAD"
