"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","TX-T1","TX-T1a","TX-T1b","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T4","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T4","Q3-TX"
"ZNF420",0.186956252571873,0.999999825001093,0.151733511465399,0.999999999876896,0.0830080767766762,0.999994595690348,0.812418303878764,0.937487246400829,0.729012239538667,0.649691262508765,0.997033619847065,0.928574037646032,0.990469487773134,0.996518422063489,0.99999052288904,0.812884560851419,0.990267671275225,0.734046801890548,0.711916483546221,0.999999858170715,0.99989604683396,0.991698229680557,0.990115338349268,0.980405202962029,0.990669639419044,0.999999999863672,0.999999932540317,0.999999764090269,0.999904446609046,0.92282526596148,0.999970584465466,0.99985339346125,0.990131778684304,0.997370373619973,0.985779697372053,0.994872439220197,147.557212121212,109.361842553191,150.678262962963,146.564271428571,127.358490123457,133.63947037037,124.321310638298,129.123189473684,170.085,9.84683882131652,6.10462775875617,12.9167529344036,6.98511401803518,5.83295553177005,13.1131215501833,10.2583051149017,11.9124820942212,36.3445555822327,92.356525,82.12115,93.315,90.30135,85.4657,77.77385,80.60825,105.3003,142.844,167.8711,127.1568,179.868825,175.84625,154.3086,188.7657,148.166,161.01955,204.54155
"ZNF763",0.545323041226913,0.873120324071304,0.999736288066346,0.83939259677907,0.00843048154498682,0.0468935751680434,1,0.508009422077979,0.857328337360992,0.755494690838164,0.445803335085049,0.0102631730270869,0.0373281572264577,0.935250696473803,0.390685746741368,0.421013540986341,0.00397190495629385,0.0188193776938564,0.962305268304917,0.346129174135844,0.999997860820707,0.975816736040986,0.262170412833893,0.497504287392435,0.999999543293358,0.969218294857294,0.998920765519472,0.99991671720759,0.887301144004719,0.997507449703519,0.98853298958903,0.663383073537553,0.888533329263568,0.415226801157448,0.465840397236575,0.674634989194869,52.6885878787879,63.1374531914894,60.0310074074074,46.5857720238095,52.831187654321,39.2820111111111,41.2941680851064,44.9281,75.7601666666667,3.54452228279344,4.20302955478855,4.40228635648402,1.90366555180266,3.30715639750337,3.75731603350723,3.67907490541433,5.82990866944702,33.303292454167,30.799075,46.7814,44.128875,27.4951,32.3722,23.38935,22.35895,27.3133,55.3607,68.119525,75.4101,72.705725,57.149825,65.7465,56.07565,53.70265,61.2391,108.75745
"ZNF679",0.999704719304246,0.922419517952341,0.699213090510247,0.99999999999518,0.998509210111187,0.853790201803915,0.999856074943773,0.999999997968622,0.62600053244416,0.998693897339854,0.999997769579443,0.999999981504378,0.921774817775724,0.99998818906068,0.999999999961397,0.999997939326959,0.99999948438305,0.849830739879141,0.999981017716182,0.999999987286209,0.99999999999882,0.495386365613779,0.293220413365477,0.973227497218992,0.413375749901438,0.256863603442441,0.521133311065566,0.410761060724497,0.999999802098199,1,0.999401105881955,0.999999637941046,0.999999999957492,0.999999999592536,0.999999998032184,0.976758827540751,0.847636363636364,0.144431914893617,2.40436481481481,0.902745238095238,0.292444444444444,0.401655555555556,0.478772340425532,4.28807894736842,0,0.513872030783555,0.0728962514759503,1.70976624378096,0.407525930762979,0.226765119869671,0.337423138038236,0.280660635763514,4.10084340187485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF682",0.99080211863073,0.999946573053066,0.999935153373331,0.962817846993113,0.467071941265726,0.791095741316009,0.999987505325047,0.925432833262896,0.995553993617959,0.99719624752561,0.971982150594857,0.686269845540457,0.882476202394321,0.999978262568814,0.994761660399133,0.95326503737997,0.55151516056354,0.812777556120323,0.999988734028511,0.991863354768635,0.999999999800152,0.99999999986619,0.999726920238468,0.999999772332049,0.996913308340894,0.99999489628308,0.991297645875349,0.990641339031798,0.999999281217373,0.999756107446631,0.999979710675166,1,0.999999987815791,0.999999985745009,0.999999997937417,0.999998557287226,113.559090909091,135.7198,124.036692592593,92.515580952381,105.716635802469,81.9828148148148,84.8148170212766,116.462810526316,94.1713666666667,17.0887172237731,16.0003890118603,15.3879442601172,9.43907636586211,11.9318254720571,12.8972289647702,18.3908434143663,53.3196523820624,46.5026200303213,53.968,54.60645,48.9386,26.38365,36.6094,35.69805,16.9041,30.17585,51.2315,121.927775,203.88165,164.876475,110.06155,126.9076,113.38675,87.1322,102.9127,131.1008
"ZNF772",0.999796143684992,0.986742212577998,0.883547103411083,0.999981844083889,0.986932178355708,0.997131515792194,0.703810956535517,0.42711439288629,0.999404012835125,0.723461242839442,0.999932664735714,0.993783881196875,0.999997478502926,0.999999641344197,0.995895750205688,0.999995287597237,0.999999931067356,0.949104970047717,0.998158420956613,0.58029553107182,0.998582018806804,0.999650453274811,0.999999966578587,0.942990003113273,0.994150147031777,0.713357879248408,0.994144909750272,0.999996030528322,0.999999914520195,0.9999886573049,0.999999999544173,0.999999999530431,0.999998301329145,1,0.999997616825276,0.999962491871032,161.796283333333,152.703804255319,177.548812962963,166.838238095238,187.217206172839,171.198755555556,156.226661702128,148.465563157895,172.1548,8.19855678078983,9.13954487978183,11.7080318042297,7.27078477349198,10.0356974263105,22.0672053005829,12.49500398302,17.1847637878387,35.1316802191887,119.61365,120.37225,117.792,103.3841,135.743,91.84695,103.77955,89.96715,143.5639,190.726575,180.3083,240.139525,214.285,223.6522,209.49355,192.8288,199.3835,204.13065
"ZNF257",0.932549386684401,0.889234323312315,0.212308384743912,0.996864748089936,0.996999499843477,0.280678934215092,0.943611026593241,0.99999986782339,0.161700043994771,0.999017483527066,0.999915629568584,0.99975961300703,0.815220737533947,1,0.999966177983596,0.999874728862062,0.99847463803105,0.682070384902457,0.999999999410347,0.999612095585758,0.999999999997288,0.986465637548755,1,0.581235531405865,0.999659762361135,0.999999928050218,0.999913466972204,0.999654540028952,0.999999158451914,0.999999993108373,0.998667345950452,0.999999999970635,0.999999999932016,0.999999999954558,0.999999999611328,0.999999987131932,41.3790651515151,26.4795787234043,57.1016203703704,34.3799696428571,28.8414148148148,34.6500962962963,35.4567106382979,25.8004578947368,31.7687,6.60096470491378,4.39524921279981,17.0151243994779,3.59235629585145,4.4671576144073,9.17406577554992,9.40210271151876,8.84564710276671,15.6935400863965,8.8945,7.9804,11.6917,5.52165,4.8238,5.6438,4.33385,3.8954,19.0509,55.168375,39.8764,47.89825,46.537925,32.018,43.8103,42.0391,24.09365,46.09055
"ZNF785",0.202461470858528,0.082294096626121,0.999999614001066,1,0.0767719318289112,0.0181969736072686,0.906281402994292,0.88625512164144,0.702383554430266,0.759724789783831,0.999723087672028,0.860373132870129,0.725939915871745,0.999470747328907,0.99996282086837,0.999911232275535,0.598971089002602,0.386558476320915,0.999759474570369,0.998304939222621,0.999999991012519,0.903026030566505,0.999930283165848,0.999123178586083,0.862205068026349,0.999865567818905,0.997629367649168,0.987436004227906,0.997070156544758,1,0.999999998567933,0.996842900182318,0.999979417018731,0.99978472989427,0.999452644373545,0.999999976837019,185.028634848485,232.824427659574,237.583048148148,185.15143452381,207.280191358025,197.768937037037,194.182280851064,220.193078947368,230.586366666667,9.93003619200265,11.7081064159363,13.4816437592931,7.1322584863153,9.14647569012581,16.5289299466757,18.85438572467,42.0539145213302,30.4278696812277,124.6872,188.01225,172.833475,132.12565,147.8532,137.86155,115.2849,115.6817,201.7763,215.8306,257.9401,269.82045,224.3633,261.2922,229.8412,214.8231,236.94615,253.4694
"ZNF98",0.994436641350359,0.999943308469227,0.942769536593635,0.99988825458089,0.999769552115539,0.984381527727717,0.998373811245144,0.999999606545098,0.96197579946337,0.999993797350759,0.965599826494167,0.999980461140282,0.86527934632517,0.992111627612163,0.999354673308029,0.999999990438724,0.999189583703801,0.999717528814583,0.999999188794059,0.999901145083653,0.988437172597684,0.999979248642417,0.999999833807898,0.998557498249196,0.999999996865938,0.999999999995976,0.999853850965984,0.999998817426922,0.999999999063781,0.999999983321308,0.999999419620145,1,0.999999999861677,0.999996701578041,0.999999999990586,0.999999999993522,9.69914545454546,6.10869574468085,11.5426666666667,8.10362559523809,7.08281358024691,3.9963,9.06442978723404,7.40387894736842,8.23243333333333,3.41529677935916,1.82962398011757,4.24079892779025,1.48594516608202,2.05545502752961,1.56622000120202,3.81331688465595,3.58548954155593,6.8525958111588,0.72225,0.43635,0.13935,0.25845,0.3118,0.3004,0.4332,0,1.3809,3.87345,4.76215,3.6543,5.011125,3.0794,2.57775,3.62655,3.4792,11.7627
"ZNF786",0.999999999819634,0.999983852473351,0.999999079793122,0.861661719183984,0.95621209677007,0.99191554896491,0.999271230596072,0.998936131270589,0.983165440123702,0.288541926323795,0.999982040446497,0.99995374169405,0.99885270080092,0.863800283658762,0.999999999965715,0.898871736724135,0.955056111963343,0.988059378928992,0.999997697166745,0.513560683609474,0.863667373146518,0.280498914045741,0.379605676977707,0.487202190371629,0.74611687996213,0.0945362760951807,0.285889901978954,0.922757598334361,0.999999992271996,0.999999998804729,1,0.999999838511669,0.999995542767051,0.999998316376593,0.999998105219229,0.994462715214637,194.846112121212,193.545878723404,189.568138888889,179.085993452381,202.738071604938,201.508025925926,175.388472340426,149.044236842105,188.4045,9.14493700118021,12.0712736478166,8.1161755470953,5.55617051837557,8.8388132705691,13.7306646393162,11.1572515617039,9.2097457262212,48.8734149676829,145.095825,140.931,145.7682,127.384075,152.9588,152.18145,130.13295,127.33175,139.91725,229.981125,219.26055,224.60105,226.71465,228.8229,260.89055,208.911,171.46105,217.9583
"ZNF517",0.133307799524812,0.999955493208387,0.395597360496177,0.999999335688252,0.0796466353047485,0.999998757810885,0.994584633467818,0.488093931620095,0.999993972226531,0.997381888862354,0.99965986214776,0.795096459398464,0.999999833191325,0.99994292203265,1,0.999925767776288,0.0715864531631212,0.994232437490486,0.997198930198535,0.936111594968593,0.990791164635389,0.999820105579669,0.260464682054423,0.995707300958078,0.998211314737692,0.971949222756122,0.991903542608499,0.999999966352655,0.99821894822371,0.999999992070661,0.999627714197092,0.998984615953654,0.999904358696663,0.999907051564477,0.993659717499808,0.991346011787807,239.453192424242,313.960425531915,251.160327777778,244.858476190476,259.818002469136,258.523659259259,226.433578723404,219.492489473684,301.282433333333,14.2820213301795,20.3176045537886,16.5717521374232,12.0877882839868,16.0786805387054,38.5914254685161,16.4960651887606,19.5714023561768,83.0957192706165,158.54195,212.5245,159.8577,151.538525,153.5027,125.57125,148.9994,152.2787,219.60605,274.44395,356.1475,309.3051,286.308975,306.8081,285.0035,292.8413,272.80355,355.3645
"ZNF675",0.999943947634648,0.891121536443081,0.717229433107422,0.999976534441753,0.992929778960205,0.937417596419613,0.999999999974342,0.999975456456842,0.83158551922142,0.999835287111397,0.995924475027313,0.999973967766154,0.608750687089689,0.955388892858033,0.996880532437109,0.999999999999335,0.99998655357091,0.915996328566006,0.999974186827775,1,0.998037448415225,0.995898899713432,0.999936847145142,0.691733961326068,0.967475331797202,0.996818851869604,0.999999999875572,0.997749995754666,0.999997499362901,0.999950278536754,0.999999997531816,0.999999879336152,0.999995735732804,0.999539862953565,0.999996596855582,0.999342291922532,174.421857575758,162.681593617021,208.947024074074,182.400733333333,172.8114,149.238859259259,173.224965957447,145.695963157895,198.742433333333,12.013038758837,12.150991166571,34.5782063192453,9.58398632992446,7.82000281746796,22.4177455379533,22.6501747516218,14.2391896290587,28.1882038515129,123.783925,116.74405,113.605375,113.68045,127.8631,95.8115,93.59365,94.27675,173.30895,190.22855,181.03755,199.071625,209.00815,198.3213,159.42985,189.95245,178.54465,221.9846
"ZNF860",0.999889203475883,0.999999999931332,0.999978648480273,0.99999852369549,0.999995895049836,0.999999975995918,0.998867703175219,0.999999999705936,0.999739277881061,0.999826108925138,1,0.99997955868086,0.999999999980987,0.999999884348745,0.99985814932535,0.921777265018934,0.997749571750745,0.956946472360901,0.935787077599705,0.997829958242653,0.979722167151019,0.995499447050481,0.999954429379212,0.997696589238521,0.99832195243661,0.999978285191392,0.998234502832301,0.999999997790372,0.999711939984699,0.998309389460283,0.999615123691793,0.999244926500097,0.997526265143412,0.999777753731404,0.986121340019203,0.992955607151855,58.8761681818182,62.8959446808511,59.5071851851852,60.6283863095238,63.6524320987654,58.8168592592593,69.4362212765957,67.9920842105263,44.7602,3.99263925722352,5.04935238167414,4.25421918204314,3.24488220797434,5.51044604242813,9.0762898664272,7.57812257558747,7.56081705825356,8.6383389051368,36.644925,42.96165,33.588875,32.548975,33.6049,28.2645,35.8688,48.62015,38.82,74.5574,76.5919,82.811025,75.98435,75.4118,78.7514,85.15495,76.1142,53.1618
"ZNF695",0.926121089665763,0.784480408398322,0.999999610777637,0.999999943068317,0.751141496935513,0.476118733995262,0.982867945377945,0.999962659670976,0.998239317751213,0.869458051348556,0.889336178599403,0.294151388504534,0.16842117831529,0.885291361386704,0.387900402202236,0.991884575747341,0.999990413239693,0.999459812298216,0.949219212494494,1,0.494653356996149,0.842589480150468,0.999826143684624,0.99999113440617,0.710029351109772,0.99346542348308,0.279644397313516,0.996341842425066,0.999365864454505,0.999999875117131,0.99999999736223,0.998824822522626,0.999993299141772,0.965328909553438,0.999994898599675,1,38.6998075757576,25.9987212765957,23.5292444444444,40.1106630952381,30.0694777777778,55.1091962962963,29.839970212766,18.6119263157895,19.6134,6.1548436652733,7.14592963776967,4.38666266847586,5.00561614132014,3.31107327575419,12.1768105588379,5.65172644147261,5.13739590077281,6.99852033956702,2.84925,1.4936,4.83115,4.335075,6.2975,4.3756,2.2666,3.45095,14.76775,54.632525,27.41655,28.689575,53.72005,45.8594,93.4542,42.10325,26.46675,26.40935
"ZNF665",0.999948104274773,0.999999999999611,0.999982763142919,0.697538573934203,0.478073560956362,0.74472464422773,0.99997248466252,0.994837382349266,0.999958459071957,0.901155134789913,0.997667752596006,0.975879143923963,0.997412109225761,0.999981707208693,0.999934412359702,0.956734185853348,0.83962817849323,0.958909865760195,0.99999996838963,0.994580512265053,0.999999821878211,0.999999999731221,0.999999779480193,0.999999999990169,0.962010568699006,0.999989040661084,0.99911142716981,0.990860516230674,0.971514769486693,0.989083153313461,0.974397782437447,0.817841464215298,0.946999986965235,0.908089505561368,0.859262032074928,0.983837884354596,27.7301545454545,29.1764489361702,27.8663722222222,23.4647505952381,26.5731938271605,24.8368925925926,23.951370212766,28.1522736842105,38.6292,1.76810805996988,2.93205775775464,2.30209745880169,1.0791404027331,1.73772546427488,2.46287657108215,3.14191849536347,5.54691408557928,17.3892058987753,15.820175,14.64445,14.77535,12.15605,14.6047,18.0262,10.8293,13.34065,24.18035,38.6013,38.1369,36.51145,32.113425,36.7822,30.4402,27.29415,36.73945,54.23285
"ZNF624",0.845889942011722,0.999999652368654,0.760771805729861,0.995545596949074,0.984110004078323,0.978931584090261,0.983410354409327,0.999242814783712,0.952060762710692,0.999993121146598,0.73845223426091,0.999974034429835,0.649753364871059,0.931710791100461,0.986158920148511,0.277415727411956,0.995963042259948,0.218395199700011,0.506155919202549,0.811129935283508,0.999998563930618,0.999999999742295,0.98807484970947,0.99999935038375,0.999981980319185,0.999741291942656,0.951494925978631,0.803193513120654,0.862120055650627,0.572368857370681,0.896303948403279,0.737100369890765,0.695221271074792,0.485600614151974,0.377007516528694,0.876635469326378,85.0298257575758,75.6704106382979,86.459362962963,81.0888803571429,79.5479271604938,72.4056814814815,70.1535425531915,84.2100421052632,113.317866666667,4.22707387383179,3.07300191551952,4.5719248677412,2.67612879546017,3.59065550833293,6.6394398792755,3.49063110144711,6.91486166321232,37.6122335912281,66.27075,61.41645,63.9016,57.082575,58.9435,51.798,51.60935,60.16255,88.6865,110.24435,87.70455,103.61235,96.996725,94.4904,85.26575,85.9106,108.5287,150.25025
"ZNF841",0.106830761432543,0.0270431467732113,0.999995483506899,0.998793389761307,0.161984054969028,0.0342368220420434,0.218426538391695,0.999171071016472,0.977865427103654,0.311299159791474,0.978717305578057,0.948341132081435,0.831635793575789,0.998959688080623,0.996987738673016,0.999999986672432,0.125524487143909,0.0383952575383748,0.996834992439148,0.255390986221127,0.968676226412597,0.956484369295,0.995414094404129,0.9725003706262,0.994351101409008,0.999971980742818,0.999999766995277,0.9419497541827,0.992261796432335,1,0.9999999988087,0.997998699349895,0.999999918063523,0.999920877060739,0.989462123851487,0.999991272205574,231.042118181818,306.237155319149,315.500131481482,245.132800595238,289.348532098765,264.835618518519,226.801419148936,274.3763,305.766233333333,13.5212854269703,20.4438311434391,19.6928519348668,10.6981481937822,16.8896289979874,23.4570168888864,17.7546300154493,46.7770865954377,48.9222591499798,159.44985,220.3109,197.393775,165.532875,184.5246,156.7778,148.7557,166.64955,259.2945,286.2477,369.91,393.469725,290.06855,350.1224,328.9837,283.14555,316.7672,342.2431
"ZNF615",0.999999999978332,0.996013095072826,0.995940287163793,0.998750956188486,0.999831566000465,0.792007637481585,1,0.999999999763663,0.99553036232641,0.997263354609328,0.999999492383871,0.999999961286599,0.993451068989184,0.999999871762288,0.999998926012064,0.827186330823978,0.906894380040984,0.374141178859686,0.959789732546542,0.780325234662607,0.986590757746069,0.238093330602019,0.266168565293108,0.639327571935169,0.051920717731082,0.220207542647974,0.308442959726769,0.0158096080138379,1,1,0.99999936794442,0.999999977947266,1,0.999999999856365,0.999907404815878,0.980777766379364,210.992322727273,208.477527659574,238.932255555556,192.220048809524,211.735177777778,200.342651851852,156.290546808511,330.393884210526,210.501066666667,20.9676024086746,18.8011175547428,23.2196859306225,9.73769832116501,13.0522862095479,35.474478161935,11.3356223633718,151.690595645549,84.1298795307655,134.05805,131.0569,138.819975,124.30915,130.4103,141.67195,109.60345,131.40435,141.98815,220.675875,240.59035,259.139875,213.12385,290.0196,207.4883,202.96645,241.6919,287.04065
"ZNF433",0.926984829190705,0.999999998041853,0.967565502162057,0.999999999997829,0.822130286176347,0.999999928810822,0.999999988081455,0.950786991070371,1,0.999999522184381,0.916925006955613,0.336977853053898,0.896794763496868,0.879741700249609,0.854833847933759,0.916839100169849,0.253734874577266,0.896313222079568,0.851000355249923,0.834200697769186,0.999999888179154,0.999998357314075,0.955451158427348,0.999989328508382,0.999998752169508,0.999980782165256,0.997568987936351,0.999174267879612,0.992867822541802,0.926865721893744,0.990824511317693,0.9929373181951,0.989907321374816,0.999990329090784,0.99994518740897,0.998301749150432,78.4297803030303,89.0455765957447,79.4072074074074,78.0983261904762,79.5378345679012,65.4171777777778,67.5560510638298,75.189,55.9142333333333,4.55175274631295,6.19692106231957,5.78819244016174,3.84440822414706,4.42521845399706,4.19716975982983,4.60608934569613,9.33164325913033,25.2742342694646,52.02965,61.395,49.73445,48.904975,52.3041,54.40465,48.90365,46.1856,40.34905,105.74685,111.2475,101.84125,93.77905,104.2876,77.40175,88.31845,95.9488,80.94165
"ZNF595",0.999942837904313,0.999999999999176,0.999915664423661,0.999386396223768,0.974418350482458,0.999832741057479,0.999999569572775,0.999999395308348,0.999998731652147,0.986869344361671,0.990336820518852,0.999854644820718,0.989744904296412,0.86214565328635,0.997256497861563,0.954801122135097,0.998932000088624,0.956486017785385,0.574243302357068,0.982631186912818,0.999999999993184,0.999050017855146,0.999996690870462,0.998862844636574,0.972688074207766,0.999845670831896,0.999999997217988,0.999999922175914,0.999999999959014,0.999999796189638,0.999999999992931,0.999999999946032,0.999999992931096,0.999968777698456,0.999943424857165,0.999992497070013,172.121377272727,160.292710638298,173.302461111111,184.469541071429,166.631009876543,143.371974074074,141.374812765957,148.627321052632,178.2307,15.2199149349526,10.5571634039486,15.4283105632841,14.3667914748995,10.7862760541936,14.349426588967,11.4716054937132,11.7272964855492,58.8973591146496,109.366925,117.11435,109.543775,103.691625,100.7011,91.12295,96.025,108.95055,125.6502,193.942325,185.74025,203.25775,189.73595,191.623,181.30585,161.0432,183.0805,227.5023
"ZNF460",0.999999792837616,0.997516361013511,0.9913320575299,0.989372191101116,0.973546991985551,1,0.99947829397483,0.996878256479679,0.999999836167017,0.99999930424805,0.792070574057799,0.737848290655626,0.988307475895874,0.971472054034628,0.955649223615672,0.999994121529155,0.999845185938669,0.999987775501606,0.999960876966007,0.999999911257766,0.94178293140772,0.993211452944629,0.998806676956302,0.895730905618357,0.837882066090875,0.925486574407277,0.533071893009202,0.974175696979555,1,0.999999999943691,0.999999755387478,0.999999761663869,0.999999980968655,0.999599843097964,0.999999999612283,0.99998713420536,44.3583803030303,43.0327574468085,48.7154407407407,48.6260773809524,47.5308765432099,55.7412592592593,46.3865468085106,37.2073789473684,44.5081666666667,2.77227948626128,3.5630048059123,3.46558453923606,2.96103583454591,3.19753803664394,7.22597897296274,3.37656466461657,4.04611738182659,7.31055251088756,29.9145,28.04515,31.801275,27.703725,27.5436,29.4765,31.0942,20.40935,39.88055,57.767475,49.3214,57.16325,59.7799,56.6655,70.00585,51.5661,50.65285,51.7232
"ZNF81",1,0.996315563870033,0.997268967627791,0.999686767187767,0.999932888971732,0.85548550456562,0.999976475529011,0.999994861426622,0.945989023612655,0.999999998871055,0.986371955876384,0.98867322247979,0.999996281457545,0.85419091459351,0.921877024873882,0.999999999999091,0.999999999967535,0.998703402748079,0.999736129393538,0.999971120357268,0.992834321635051,0.958380798941911,0.971574396214562,0.731174169259418,0.991112892376985,0.990097110169748,0.686855327556275,0.961610590044657,0.899272331895043,0.899884107211324,0.968505163498221,0.82616402143455,0.846851312982239,0.987498212570561,0.909331806787035,0.665501452694083,107.589618181818,107.311031914894,114.296425925926,103.814748214286,104.52452345679,117.73312962963,108.005189361702,93.7453684210526,144.398633333333,5.97544808270162,5.50825824862908,5.83704235618741,3.26317822896699,4.89972877522862,5.65750326223653,8.69321730941043,10.4942191636817,40.4216360905202,76.74065,87.0567,86.6486,74.2039,79.3269,98.49215,70.12875,69.1386,111.86675,129.5044,136.3923,135.63715,127.3866,119.2045,139.0944,132.4095,117.498,181.4417
"ZNF780A",0.96436929491508,0.882282804289281,0.999999865716577,0.999455292982022,0.61903364609224,0.362616579652243,0.999898181046156,0.770608908607798,0.561158690322331,0.999999999995482,0.999999964795248,0.975875252150831,0.93248904001098,0.999999671193037,0.999999952505435,0.827886633938734,0.228292353465204,0.114255257149321,0.945192360693367,0.963003312344718,0.979584661977946,0.999582605613984,0.900295994731757,0.815540076805715,0.999999054911038,0.999998464124911,0.999985801019506,0.999877017132061,0.538441237076111,0.794165222757618,0.829373993377976,0.412870137797778,0.435411871804593,0.533060961270697,0.239563821171986,0.432773865154019,285.272427272727,307.515061702128,311.80872037037,276.121503571429,276.923039506173,281.118737037037,255.418989361702,269.452763157895,404.415666666667,10.5785914351791,14.4554735309358,16.0396687189675,7.26337821886694,10.9064247538446,26.1840084018832,15.9505608820102,18.0836076909808,56.4053615640787,234.0414,241.2003,237.946375,202.059575,214.4511,190.73235,199.31005,233.2724,367.26865,327.146275,349.59965,358.159125,321.771475,326.5797,335.51175,290.4283,333.02005,459.7485
"ZNF461",0.99970623757381,0.999999976922458,0.999983903439413,0.999931356745746,0.999999568045545,0.999999663240809,0.9727669262833,0.999980875708774,0.994476187560015,0.995249451187562,0.935869476340456,0.997833715300277,0.972562417744135,0.97677209784824,0.999911423862746,0.459548545699159,0.886061697864605,0.633284690985803,0.519291164463179,0.955164264078239,0.999944402680805,0.832763556980174,0.977384931536476,0.900811949893814,0.905726809135941,0.994879761557061,0.999991004644533,1,0.991895610128664,0.974795950571988,0.988594590376606,0.980704210102309,0.948443656811059,0.907673434710637,0.809844183349334,0.845511504364357,120.69126969697,112.626012765957,118.384677777778,115.627507142857,107.213597530864,99.2039814814815,91.0156276595745,91.1839368421053,160.421033333333,9.59941542618314,9.15163027148261,9.01499986334084,7.21584761267495,5.03007371617589,10.7427859461588,8.36967669380665,9.06536035493392,33.4672022745321,71.3192,73.0635,73.926725,68.622625,73.7723,69.69715,62.4597,70.3077,126.9569,137.4173,134.1524,143.641825,134.912475,135.4839,115.247,98.1178,105.67565,177.5456
"ZNF181",0.999999328524013,0.995918778436647,0.999878812087781,0.99999305774558,0.999527019286258,0.930511288726501,0.716276609587475,0.645798768937214,0.226161027449255,0.706503697293853,0.891041356012786,0.832019414532648,0.530122004387621,0.927089200767878,0.999999990968157,0.246346610694003,0.218481733529135,0.0475520631230635,0.209873698359588,0.986165344542637,0.999519656676869,0.797064549211883,0.727890617806651,0.442889107535101,0.844119644953436,0.999881363660396,0.999996654998716,0.999999942026907,0.343551920256707,0.40938160084346,0.521031529179432,0.275321017445303,0.116963872748596,0.128974779673127,0.0563202609689808,0.100513824364859,182.246366666667,186.090812765957,193.937661111111,178.305345833333,160.003618518519,157.403751851852,145.986491489362,150.004978947368,286.470533333333,7.52651174845483,10.6824777666245,10.7756070763217,6.91411313977025,8.68590879220212,12.1585434633493,8.1264065807092,10.977443491509,60.5434541034601,139.61205,136.36955,145.0096,125.455825,117.1281,117.6917,105.56055,121.54885,249.6547,221.20025,207.57825,221.79915,210.302,183.2061,202.8496,173.20045,188.5032,346.5027
"ZNF44",0.0459530721960287,0.335069609472442,0.993978638296254,0.999999393014238,0.00397631549051147,0.0784209890563808,0.906239346406438,0.524764101304407,0.971356370407074,0.567965951034903,1,0.241850333123409,0.680984656881567,0.9999999634159,0.98316378155123,0.961712973727481,0.00240267970251284,0.033112893044035,0.969610981736961,0.250980225107106,0.991331574450073,0.999998493711996,0.241334865095462,0.630483241425288,0.999999988409022,0.95788760574248,0.999999497514001,0.999806577598269,0.999999828355747,0.95040468942433,0.990810562128659,0.999999987240895,0.999553572441439,0.99999986480358,0.99999998849342,0.99999999988734,207.264498484848,265.393861702128,248.411487037037,203.617552380952,229.37912962963,207.268581481481,185.566604255319,199.929005263158,194.633166666667,9.30494235101854,15.3142022301175,12.7207918313514,7.80971645037688,13.1362054165222,10.1697435691422,11.3568263212304,23.9177103239169,18.6409150374772,153.498925,201.0903,176.09685,147.113525,157.7055,169.49685,132.209,125.8471,179.20135,253.73185,296.5918,293.5531,229.961525,275.2101,244.1296,213.11495,251.90355,211.40485
"ZNF790",1,0.964431425759694,0.981021835108376,0.999999926557894,0.99999999159624,0.961361778029307,0.999999999009742,0.999999999927858,0.973881277080258,0.999999999978601,0.999999925446948,0.999999907748673,0.974821662220648,0.999992324114471,0.999998503538286,0.999006610963207,0.999300632378897,0.735809577304477,0.989005564497306,0.996482744168161,0.999993628044703,1,1,0.997272953194742,0.999999999573365,0.999999999994184,0.999999983916305,0.999912386856173,0.669202694225483,0.684133501399082,0.876677481409964,0.685901750055305,0.686049818343478,0.65563622915138,0.528784978158616,0.732143895604601,90.4802212121212,90.6588617021277,100.227266666667,91.8013779761905,91.3581851851852,88.3986925925926,84.5292127659575,90.6482,139.703,4.27882916890463,6.23787149092795,7.02953701822389,4.11847105591019,4.13384848124583,9.04893364264073,6.00878169982547,8.78732780771125,24.7561584225017,68.567825,61.65705,71.181325,58.778375,69.707,61.22465,60.2484,73.5897,122.9074,107.91245,102.60455,114.6316,110.001225,110.5243,101.44305,94.96535,114.4879,163.8514
