"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage III-Stage I","p-adj-Stage III-Stage IA","p-adj-Stage III-Stage IB","p-adj-Stage III-Stage II","p-adj-Stage III-Stage IIA","p-adj-Stage III-Stage IIB","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage Tis-Stage I","p-adj-Stage Tis-Stage IA","p-adj-Stage Tis-Stage IB","p-adj-Stage Tis-Stage II","p-adj-Stage Tis-Stage IIA","p-adj-Stage Tis-Stage IIB","p-adj-Stage Tis-Stage III","p-adj-Stage Tis-Stage IIIA","p-adj-Stage Tis-Stage IIIB","p-adj-Stage Tis-Stage IIIC","p-adj-Stage Tis-Stage IV","p-adj-Stage X-Stage I","p-adj-Stage X-Stage IA","p-adj-Stage X-Stage IB","p-adj-Stage X-Stage II","p-adj-Stage X-Stage IIA","p-adj-Stage X-Stage IIB","p-adj-Stage X-Stage III","p-adj-Stage X-Stage IIIA","p-adj-Stage X-Stage IIIB","p-adj-Stage X-Stage IIIC","p-adj-Stage X-Stage IV","p-adj-Stage X-Stage Tis","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage Tis","mean-Stage X","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage Tis","SEM-Stage X","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage Tis","Q1-Stage X","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage Tis","Q3-Stage X","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF528",0.990075255709209,0.999967135795205,1,0.999997377409816,1,1,0.272658963930726,0.997884732637713,0.999999991395907,0.999999950595114,0.940856932122197,1,1,1,0.955573407884557,1,0.999999990007282,0.999999984849504,0.999999996679732,0.999998420923556,0.99999998667536,0.99999962072667,0.999367860149924,0.999999092619325,0.999999970273846,0.29769139810983,0.988939344840019,0.999999999998873,0.93197468684338,0.999970584371742,0.999999985372718,0.999999930841544,1,0.999939589534182,0.999997870091227,0.978551018810397,0.999999999980883,0.999338446184795,0.999996136010269,0.999999781059448,0.686717540892954,0.995927944769536,1,0.99999999998671,0.978860783660265,0.999754946080953,1,1,1,0.999999989307084,1,0.999999967065268,0.999989334979241,0.999999985504435,0.999967835605178,1,0.999999999999435,0.99999999999684,1,0.999999998871905,0.999999999999124,1,1,0.999999997689325,1,0.999999999991883,0.992068589286665,0.999999630355939,0.999999999730388,0.999999997227747,1,0.999999477757524,0.999999278795822,0.998666200869948,1,0.998008034040229,0.999999999853137,0.999999999364283,356.07413,315.513934615385,309.8348,315.8227,288.46813480826,314.685130567686,366.0991,342.498804347826,283.732311111111,348.858385964912,307.214026666667,347.2409,289.713670588235,21.0855164298396,19.887529938195,53.0420914440461,43.6447967003418,10.4525979983081,12.3769187599135,110.5786,24.8658895944904,36.2932026093341,21.7840549712969,40.2646664356982,NA,45.1419897071621,229.26975,178.204025,188.47155,199.7946,139.7162,180.6131,310.8098,150.546475,132.27155,231.2809,224.65865,347.2409,163.584,429.921625,407.52575,412.5041,381.0657,399.58275,435.1051,421.3884,481.827575,455.91415,442.3884,398.86555,347.2409,344.1261,335.079633928571,313.744032662397,329.3671,286.4455,257.6917,405.300275,171.258,424.3423,10.1822104008588,6.19198659671667,0.936326773978981,0.869684616344498,-0.0949159828938787,-0.20143578004917,"BRCA"
"ZNF701",0.983317175162674,0.986627838756919,0.99998947887002,0.999999216273438,1,0.999998605356884,0.190618285384081,0.996387593431401,0.999999999972931,0.999998992309429,0.778266332373501,0.999999998235443,0.999998436873623,0.999999999964192,0.993927487370226,0.999392831815331,0.99998960717943,0.999999995239876,0.999991272980918,0.999999823667811,0.999995826972129,0.988573864499771,0.999999999912568,0.999927939915064,1,0.888654888464954,0.999981667835668,0.999976202764727,0.990676764440126,0.999999998743782,0.999999958769743,0.999999999709662,0.999999972614749,1,0.999998573969331,0.999999699339757,0.945213617797174,0.999999995251366,0.999999792067821,0.99999999975999,0.999995861440633,1,0.999997774803225,0.999996981493628,1,0.996639618966492,0.999999985758895,0.999999999625504,0.999999996178663,0.99999999999969,0.999999999917993,0.999999651005718,0.999999427232982,1,0.999999999999618,0.999994072237879,0.999999955557322,0.999999999994749,0.999999932576062,0.999999999725505,0.999999986169429,1,0.999999884259248,0.999999995222872,0.999999992884417,0.999999998949098,0.999999999919955,0.998497884141641,0.991119600921215,0.999996245014609,0.909223310929272,0.99066085888979,0.999047171976986,0.999370943414979,0.997126141910271,0.993465471514199,0.997918034535469,0.999986511042142,227.45074875,205.793494871795,184.817027272727,209.268388888889,191.413239528024,201.778436681223,159.20455,209.159322463768,199.149248148148,199.988736842105,195.479886666667,165.2086,233.749294117647,14.7372005610539,16.1820867091282,28.1130820924581,14.2568106160553,5.26926249882027,6.01333960141187,29.34125,8.85368497246015,17.2805270096589,10.3051428770937,24.9296917173304,NA,21.1019896299504,159.36165,146.707675,111.0533,196.1993,124.8402,144.2325,144.533925,146.655725,150.10665,143.6495,119.75085,165.2086,174.1533,260.904325,231.76455,240.2701,231.3625,234.19805,248.7036,173.875175,266.119,244.39695,238.7852,249.96275,165.2086,266.9366,178.025361607143,196.125769075938,171.43285,184.7218,140.0232,212.31665,135.2182,237.8284,5.09640593504236,3.03688824183904,1.10167319591653,1.07751694030636,0.139696321409836,0.107710550988496,"BRCA"
"ZNF283",0.999999999996417,0.99970798723807,0.999231974367764,0.999277863625987,0.998406408290026,1,0.99999995905425,0.999993137091286,0.99993549776075,0.999783240790603,0.999998471811177,0.99999999674611,0.99607910259416,0.9938699746257,0.977089963052722,0.989860220022022,0.986792294311966,0.999864646722422,0.999957664515434,0.993264182789515,0.979609276080351,0.998535567727241,0.99266202069542,0.999999865657248,0.999997829442427,0.99937028698623,0.752321981242077,0.997830467454129,0.99999516379383,0.999960370313746,0.999999929044608,0.999998854123618,0.999999913263716,0.998871183115222,0.998106278971709,1,0.996238774841881,0.987927392696217,0.999999999731247,0.999999965188818,0.998492606354843,0.857812637161473,0.999015432075048,0.999999994676982,0.999999999513835,0.99999999481139,0.999999885293322,0.999999658593965,0.999996844159819,0.999999999998592,0.999993742985736,0.997620418449717,0.999999999993524,1,0.999999987601351,0.999999842128582,0.999999678113017,0.99999999999933,1,0.999999956825671,0.999999114483549,0.999999977178828,0.999999998309291,0.999999997826126,0.999999999831572,0.999999992375604,0.523644830867756,0.605403433734518,0.516635988819175,0.523606787929466,0.27746233660862,0.622124321701521,0.720741187280432,0.146731589815979,0.442805267746313,0.153540680848491,0.740931306671854,0.998425543837958,79.32927375,80.4426153846154,68.3481545454545,66.2074666666667,77.4139002949853,82.0700336244542,43.9609,73.6962333333333,74.1269296296296,71.6582,75.6951733333333,61.9112,103.468064705882,2.88389690326485,3.72418938410292,11.5042140948782,4.46803726844598,1.83999890488996,3.77979322433298,3.8835,2.54757953809412,5.81312005978071,3.81619904948145,8.65219987318098,NA,12.9600091473561,60.401375,54.876,45.98945,60.8428,53.43745,56.5357,42.01915,52.878525,53.57945,50.2421,52.7057,61.9112,73.6554,91.1283,102.87135,76.56605,76.0144,95.35295,94.839,45.90265,90.07845,91.1837,83.5894,95.6207,61.9112,125.8989,85.9849803571429,76.2268237877402,84.87435,72.0072,67.953125,102.825,52.1434,92.2078,2.27546082709981,1.17997158017585,0.886513243023703,0.848397660777373,-0.173785912153788,-0.237187451847202,"BRCA"
"ZNF558",0.854161034435663,0.999999999951037,0.999982793912829,0.999655066247413,1,0.999998618629146,0.814242071016371,0.999999901646304,0.999998747617587,0.999999999925019,0.976537171509433,0.999867895919461,0.999999987732092,0.999999969128358,0.999993140669514,0.999954235003947,0.999999994604963,0.999995861460571,0.999999999471952,0.99999993529388,0.999999563134663,0.546528112436084,0.999999999916828,0.999892009216494,1,0.999765119058298,0.987797038745459,0.999999999013192,0.235081541929175,0.965946302646109,0.955247592424445,0.999904428456083,0.804243402868349,0.657545598038054,1,0.976543914539088,0.63615948684647,0.999999409944553,0.999512324596786,0.999999999997719,0.999087592147847,0.986918836911033,0.999999999976173,0.999999992725847,0.998489117830131,0.713731950111161,0.998571406983536,0.989395888435008,0.999991985369846,0.987462218537085,0.962899394807033,1,0.999386663647337,1,0.999974207265423,0.999999878406687,1,0.999999990298125,1,0.999999999985541,0.99999999977071,1,1,0.999999999997171,1,1,0.999969111088184,0.999999981265214,0.999999998131814,0.99999999839703,0.999999999995558,1,0.999999812000539,0.99999915892129,0.979394426887953,0.99998283369742,0.997305478873517,0.999999999882341,453.27394875,403.275957692308,440.818027272727,398.998822222222,412.558243657817,421.734439737991,361.996,397.538708695652,346.436048148148,388.228722807018,353.130273333333,377.5236,420.434176470588,24.2132874600625,15.3549637119254,115.631987455884,20.9053268568801,8.76192221577023,12.7564759754053,55.4765,14.7714486899408,28.6076347584602,19.3195223952962,29.7166095302602,NA,41.7499883030747,351.966025,295.791675,282.63155,352.0169,299.52835,301.6393,334.25775,286.816675,235.42025,318.947,287.45655,377.5236,314.84,493.103875,490.970675,424.6771,445.8647,490.6239,501.2449,389.73425,475.97795,462.361,455.8906,421.76885,377.5236,497.3462,454.434489285714,405.469415736505,461.2091,387.0269,373.97275,534.828925,295.9077,480.2404,10.0466307799155,5.26998371474521,0.892250534007282,0.839157119840003,-0.164479235167363,-0.252987135483531,"BRCA"
"ZNF597",0.359043821754353,0.417810409984469,0.993708425086353,0.999999868821207,0.937992140020568,0.676700718955592,0.082014249457394,1,0.987807737918856,0.926732361816352,0.235174117679818,0.999999986891501,0.975874063659173,0.957755738612625,0.999999878156481,0.99999984946655,1,0.999992957323763,0.999994988358065,1,1,0.538551812010372,0.99999597975408,0.959581859593487,0.978522043536403,0.999957855521498,0.999999993188922,1,0.973572534018226,0.999999947715202,0.984352037293946,0.992693463888475,0.999999951021624,0.99999999997379,1,1,0.50968495529655,1,0.994700301994968,0.946710135935593,1,0.99999999772939,1,0.999998979753403,0.999999973916164,0.85012792757594,0.999999978010757,0.999969565559279,0.941273503614859,0.999999865777911,0.999997104997881,0.99999999970583,0.999974819626517,0.999994347521729,0.999999981915128,0.99750993720692,0.961755694665435,0.856892616915279,0.999650083570345,0.962250089203447,0.96911991224055,0.99572074149461,0.975052515734365,0.978647182292457,0.962676283264059,0.947581290044597,1,0.961653519189536,0.728153564521635,0.99999996418439,0.9447366133826,0.976542377646699,0.999999930810541,0.992349412059767,0.998911152080951,0.970809642072871,0.973073846342355,0.997853916317235,79.64850625,65.2266525641026,51.5046181818182,85.0993666666667,65.5766887905605,66.8944065502183,68.41665,68.1908463768116,68.4245777777778,65.2724280701754,61.47792,118.4388,79.3841470588235,4.16774409602301,3.94049891133076,5.77291595419063,5.82642976368128,2.02515892182974,2.48071949380551,9.00555,2.64174872450153,5.93328373572455,4.85833419619931,6.79671730678862,NA,11.0775486338994,54.396325,45.006375,42.6741,76.4549,41.6499,46.83,63.913875,49.686875,53.6869,42.0784,48.14565,118.4388,61.6221,104.0921,79.38985,64.5611,89.8819,85.1815,85.2907,72.919425,82.399425,84.4589,82.4501,74.0017,118.4388,109.3117,70.66700625,65.7923249771272,70.6724,62.3923,58.6198,84.208625,44.0582,84.275,1.6994295092165,1.07911647473677,0.931018992715956,0.882838279158483,-0.103117495935049,-0.179778909815783,"BRCA"
"ZNF30",0.999999863851835,0.97904658990612,0.936746492521215,0.999795933951538,0.999988710451695,0.92005561232526,0.99999999972977,0.999999998377052,0.947630896158619,0.999906313509184,0.998086962210611,0.999999132814702,0.817218779272906,0.999999684082737,0.992199370748664,0.998166205551982,0.999298085686282,0.946749128294911,0.999996458570449,0.998683529418508,0.999735704395675,0.999991714118242,1,0.902454002403585,0.999994365603694,0.999997840686582,0.999999799117085,0.99943891700343,0.990866580164398,0.999425951111994,0.734650964072348,1,0.992007178297147,0.999975163839648,0.999988564580832,0.999594931600686,0.894196821829427,0.986369022331062,0.57055227629748,1,0.829931488564465,0.997479748290165,0.999991206813051,0.984364651159193,1,0.999973443583052,0.99999981341143,0.931244436864595,0.999999999890818,0.999992413043165,0.999999999951429,0.99995134421297,0.999999954938768,0.999999999770135,0.999999990144642,0.999999999950657,0.999999999999567,0.99998989980309,1,0.999999999991707,1,0.999999886589269,1,1,1,1,0.999999997653799,1,0.98136800307043,0.999999008788906,0.999999999983675,0.999999999965147,0.99962627055417,1,0.999991136068978,0.999913466014896,0.999999996292242,1,158.64738,153.794538461538,189.543118181818,137.949122222222,156.416919764012,149.097275545852,106.2351,152.496335507246,139.258240740741,137.894345614035,144.95858,143.0013,152.8934,8.50581468366043,7.78155563262132,30.6777760804457,12.8844138997125,3.97628362966331,4.60151252101756,21.5874,6.10058727480509,11.2299126886566,7.69485865992008,13.6846565115659,NA,10.3858819202546,112.780125,109.052875,140.09305,117.9415,107.65065,107.757,95.4414,109.36495,97.78055,99.9596,102.30415,143.0013,129.1346,183.97745,190.535375,191.60885,145.6828,193.6276,178.5464,117.0288,174.08385,177.59495,166.362,184.57265,143.0013,170.9256,120.975560714286,151.314875114364,118.1665,138.8742,102.372225,140.26415,107.2951,182.738,3.17997524885428,2.10044337162259,1.25078878924754,1.17524171402216,0.3228381936357,0.232957508924524,"BRCA"
"ZNF354A",0.950391509605615,0.951746580620208,0.999922232725596,0.942514350357661,0.999711473512079,1,0.974318220019443,0.999998047548616,0.998383439953761,0.996748147910183,0.707492871808574,0.999999999998251,0.999955171078113,0.999809045145541,0.997803498702198,1,0.999999971686274,0.999980338754243,0.999947382377906,0.999999998973141,0.999999922651316,0.580143824065319,0.99999950671548,0.999997128006736,0.999975791700207,0.979703715075601,0.999999865692718,0.999999588260215,0.333803833460465,0.962520888816336,0.999999999921849,1,0.743505488966189,0.955237038542714,0.999839417984493,0.991190508139494,0.991586023071266,0.999999999997414,0.999791655530007,0.999375343265264,0.99999999948379,0.999999987864695,0.999999993238515,0.999990896840468,0.948439175161847,0.987217496876719,0.999999895804279,0.999999996225803,0.999999841956631,0.99996297528173,0.999999981285799,0.999998926889018,0.999999999993447,0.999986945869149,0.999999007450784,0.991859509226688,0.99897250268339,0.999964884817157,0.999987119488234,0.997923368959414,0.999143791184692,0.998380975997741,0.999487419332254,0.999987219072432,0.998649995934323,0.999787460483682,0.931499915499641,0.999976035648412,0.999999999998927,0.999999998548641,0.998572426030494,0.999988291303133,0.999993584737597,0.999999809776219,0.999999672973582,0.999912178686503,0.999999999995614,0.999901351837605,374.64533375,339.546025641026,303.978909090909,295.510466666667,349.477562241888,336.363711353712,378.7546,329.617558695652,292.097692592593,343.901678947368,322.27946,196.8371,313.0345,18.163885440679,15.0817299511015,15.471881243254,27.62277936132,8.9647660079682,9.81510616119063,112.1931,9.31544095303493,19.7201818145271,14.0487279198514,34.7344171937079,NA,20.9863095662579,262.64765,242.79885,264.7948,232.5192,252.3176,254.6448,322.65805,260.98145,212.58255,283.8907,246.15455,196.8371,244.4126,404.320675,397.7613,344.84705,329.4161,400.16565,385.3012,434.85115,391.546825,395.26925,375.4893,361.86865,196.8371,339.6533,309.580028571429,338.031877584629,314.36905,309.1196,255.121625,353.23265,250.1644,388.7124,6.33653393474628,4.35617883337124,1.09190466563523,0.983301632269462,0.126846899829779,-0.0242940571329806,"BRCA"
"ZNF764",1,0.988498292883207,0.988073416009065,0.985252211242906,0.98476890893492,1,0.983795731695072,0.983246396574334,0.99987688306694,0.999673544109793,0.999998496722836,0.999998025752248,0.996895309412985,0.995293554490734,0.996551211537054,0.999999975417642,0.999999972863018,0.999999999994667,0.999999999822775,1,0.999999999205724,0.999999964908933,0.999999947490937,0.995932160748142,0.994042132811947,0.997075267425298,1,0.999999998162478,0.999999999970529,0.999999999984738,0.98823946621595,0.984369027989691,0.997841017265954,0.999996723789726,0.999999876775993,0.99999954424159,0.993900952825943,0.994767609657429,0.816157488217504,0.821334659614624,0.32314572042166,0.821538088898035,0.999984753754905,0.914803976385335,0.999979179774661,0.999999092007445,0.999998931760871,0.999981943624613,0.999935690965244,1,0.999999999206836,0.999999999998666,0.999999994383346,0.999995148476394,0.992949052425986,0.998637891142088,0.998670646100822,0.979274673011,0.974370108472548,0.994128617280001,0.997323157172546,0.998039255745584,0.997691230711588,0.999243983233264,0.999866876165925,0.996236968502627,0.993471229482679,0.993162412058692,0.999999999903968,0.999999990780909,0.999992157037986,0.998866335581573,1,0.998371458151159,0.994026987928097,0.799058796859164,0.999999405088027,0.9864203089565,254.52215375,254.758976923077,213.534581818182,208.3845,238.027077581121,247.563436244541,227.67335,249.088760869565,259.244296296296,275.083214035088,240.09992,356.3257,222.601894117647,9.70004112275994,11.9066100841751,14.686228738533,13.9511126804559,5.50256967501723,5.75400571326451,62.58395,8.82045816368334,16.8670249982843,21.531166942698,16.0235250929263,NA,15.1890561760193,195.807075,184.8539,176.33795,181.5925,168.62175,188.0722,196.381375,181.225025,205.07805,189.2979,186.64235,356.3257,194.988,291.76825,284.209,250.7774,233.7366,284.3741,294.5368,258.965325,286.026675,299.73095,312.0227,300.7544,356.3257,255.5546,153.277233928571,248.487358371455,155.48335,232.8302,128.16095,177.09505,182.1366,290.4352,2.97962673303823,3.05215429147208,1.62116285636556,1.49746066057877,0.697029026246781,0.582518102824806,"BRCA"
"ZNF747",1,0.995460575224701,0.992429601853112,0.99999918033962,0.999996971967438,0.999999896804542,0.605785231893994,0.492816192782081,0.999999996419885,0.999999999332651,0.583680638745555,0.475186120170607,0.999999999610826,0.999999995937123,0.999999999992993,1,1,0.999994764639206,0.999999990859307,0.999999117202468,0.999998575898378,0.781575308596484,0.690065462947686,0.999999996974857,0.999999999515127,1,0.99999999999933,0.999999179669159,0.993913824800025,0.987991458141359,0.999999998562355,0.999999999950137,1,1,0.99999952760127,1,0.999999235170426,0.999990905417178,0.999749156367289,0.999999999750802,0.987473079315198,0.980880538279261,0.999999999812792,0.994804621090163,0.99993287578668,0.999999987450575,0.999999873885462,0.999978711902738,0.999999999993374,0.999986318688481,0.999967369590278,0.999999999761717,0.999990666154051,0.999999137248606,1,0.999280650385108,0.999432649413737,0.989043423635274,0.997554570384807,0.991897012849424,0.990965786727009,0.999967978345452,0.992094312448312,0.993407749586358,0.998331822499008,0.998515775392838,0.999888714137126,0.999692696555557,0.999999934717704,1,0.999999999854083,0.999999997906499,0.999999940881978,0.999999999916274,0.99999999999807,0.999999803478633,0.999999996732241,0.995988068337867,340.650675,343.605721794872,291.218,316.743266666667,304.267251327434,302.112496943231,352.8063,304.37296884058,305.318492592593,328.935540350877,327.31488,468.4186,312.342747058824,17.0837914428438,18.6102861763154,24.4947835979196,18.5731374043342,7.55714368085572,7.06736530774719,43.9262,10.6039688430168,20.4002963999255,23.6269878478226,28.1732862061618,NA,33.3450922461988,234.04665,257.455375,216.0599,298.101,214.18065,234.3022,330.8432,225.14245,213.7816,232.9712,261.23885,468.4186,234.1633,397.815225,390.93745,350.2968,334.2938,371.96875,361.9524,374.7694,345.837225,367.7952,383.1874,356.6818,468.4186,357.4943,242.040833928571,313.386259652333,235.77135,292.331,217.4395,264.7533,229.2035,372.3468,3.71090268247595,4.04279792297631,1.29476607135148,1.23989195464165,0.372691466107444,0.310214408278197,"BRCA"
"ZNF778",0.999809663116375,0.999999165277759,1,1,0.999999977553988,0.999999984514607,0.99999989483407,0.999989846660487,0.999999983922891,0.999999999999646,0.970485236282096,0.999999941669647,1,0.99999831121314,0.944844906002745,0.999999999997845,0.99999998666854,0.9999999776942,0.999999999999214,0.999999999821336,0.999999867746121,1,0.998534391599168,0.999997525507813,1,0.999988962250779,0.836375202865547,0.999999999999429,0.99999741423567,0.995248503476241,0.999863687669332,0.999999994667898,0.999624193841117,0.951011680132032,1,0.99999841136851,0.993290034733639,0.999999874068956,1,0.99999666768449,0.997384404762101,0.99999999999972,0.999999744870075,0.975616508665915,0.97107921770474,0.999999926407635,1,1,0.999999999456637,0.999999999877159,0.999999999652838,0.999999996643087,0.999999664448676,0.99993896594502,0.999999996633131,0.99999999995215,0.999999988015575,0.999999979310597,0.999999999970051,0.999999999366191,0.999999936243309,1,0.999999999974237,1,0.999999890506961,0.999999994966867,0.999999959550957,1,0.999999999999571,0.999999999795681,0.999999999976691,0.999999995841251,0.999999997956141,0.999999782100688,0.999944707907485,0.999999976417454,1,0.999999996489231,89.23919125,82.6620051282051,81.1228454545455,89.1604888888889,86.6190277286136,80.0352834061135,95.3052,89.8248594202899,95.4453148148148,78.9311631578947,83.4878466666667,100.2692,84.0540117647059,7.03440819468714,4.66390665598279,13.2697266730456,16.5053093874907,2.74658101864105,2.76936494679704,32.2137,4.85865831555901,14.1176241802025,4.76065138817981,11.0622729253848,NA,7.78738391766887,53.616375,51.905225,49.09185,66.426,54.3522,55.826,79.19835,51.1412,51.33365,57.156,53.40725,100.2692,57.5495,102.922,99.77965,101.3475,90.6689,102.65435,95.3615,111.41205,103.089025,116.0119,89.7974,117.9894,100.2692,107.3856,128.975958928571,83.1272984446478,132.0608,70.8224,107.718775,153.019325,52.0517,98.5155,3.3524425814204,1.47191850683775,0.644517777849473,0.536286316605685,-0.633707941635514,-0.89892465155189,"BRCA"
