"gene","T1a-T1","T1b-T1","T1b-T1a","T1c-T1","T1c-T1a","T1c-T1b","T2-T1","T2-T1a","T2-T1b","T2-T1c","T2a-T1","T2a-T1a","T2a-T1b","T2a-T1c","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T1c","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T1c","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T1c","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T4-T1","T4-T1a","T4-T1b","T4-T1c","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4b-T1","T4b-T1a","T4b-T1b","T4b-T1c","T4b-T2","T4b-T2a","T4b-T2b","T4b-T3","T4b-T3a","T4b-T4","T4d-T1","T4d-T1a","T4d-T1b","T4d-T1c","T4d-T2","T4d-T2a","T4d-T2b","T4d-T3","T4d-T3a","T4d-T4","T4d-T4b","TX-T1","TX-T1a","TX-T1b","TX-T1c","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T4","TX-T4b","TX-T4d","mean-T1","mean-T1a","mean-T1b","mean-T1c","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T4","mean-T4b","mean-T4d","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T1c","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T4","SEM-T4b","SEM-T4d","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T1c","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T4","Q1-T4b","Q1-T4d","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T1c","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T4","Q3-T4b","Q3-T4d","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF257",0.999999974934728,0.985302249262886,0.99999999999657,0.99996967113881,0.999999999967776,0.998305780490159,0.99999993385496,0.999999998754336,0.989763566959504,0.999983062131907,0.999999655581432,0.999999999998415,1,0.999999986785597,0.999999929880719,0.998023452921033,0.999987622644423,0.999989760747239,0.999332258480558,0.998817519652113,0.999999919325025,0.999958262926391,0.999999999987653,0.999090895179522,1,0.999988396534742,0.999999991087145,0.999418527357208,0.999962001572135,0.999999979067397,0.999999997540063,0.999994263633759,0.999984867165469,0.999999999996925,0.999999999874371,0.999995436392931,0.999478572192472,1,1,0.999983175358233,0.999849508056602,1,0.999988211051063,0.999991035632734,0.999999995108526,0.948156236469838,0.999999999999785,1,0.988471453146796,0.930694643578166,1,0.999981578314486,0.994613095227293,0.999999992829629,1,0.954482046317268,0.999833597103849,0.999522150161172,0.978731114267417,0.966437191704463,0.99999924079884,1,0.981218060248806,0.999999998083106,0.999593531911652,0.999068873205982,0.999969865779917,0.999999999998993,1,0.99999905027418,0.999993448406841,1,0.999997607902943,0.999999421430789,0.999999999592606,1,1,0.999946303935535,74.368443902439,58.47045,50.63885,67.3470891625616,70.5137392491468,46.5116,12.1842,66.6955094827586,31.9939,52.4086142857143,52.0841814814815,10.3949,49.8562,9.37108650015974,15.94615,13.5268682930309,3.62997124837015,2.52207769110197,NA,NA,5.37930840990383,NA,34.8793188467063,9.73558693112569,7.9927,15.4297765483928,36.8257,50.497375,23.221275,31.62835,26.050875,46.5116,12.1842,27.12555,31.9939,11.96535,12.1728,6.39855,34.5757,103.6098,66.443525,73.005325,92.82015,100.140375,46.5116,12.1842,92.173925,31.9939,33.59795,79.66035,14.39125,59.3507,53.4169330357143,66.4998226898445,48.6599,52.5934,33.404525,65.666175,25.1151,91.9813,2.72771869545748,1.73940437942086,1.24492026985868,1.08083658207271,0.316053348748933,0.11214841016274,"BRCA"
"ZNF785",0.998286321268327,0.558890756763469,0.790416512065406,0.99044852265076,0.9805843366906,0.876513706543076,1,0.997225755133198,0.382641457273469,0.478926047714087,0.534115181811908,0.380319281814747,0.942581371452223,0.673386862550637,0.530972904254441,0.999999983965095,0.999520475622957,0.99999999625315,0.999999999999619,0.999999990996447,0.978173670565257,0.999999583537329,0.994455565265195,0.629194579450022,0.997260776970389,0.999988024544135,0.584928694083522,0.999999999279429,0.9987468336461,0.968343071010761,0.999999997570191,0.999876427280902,0.998866246888239,0.999490970793954,0.999999742750539,0.999445945562018,0.967096381034278,0.999999999988144,0.21477253820615,0.670656063217859,0.926838589971901,0.249328066458131,0.99959420299794,0.877492898608521,0.956200796367095,0.999999999999651,0.997557177694413,0.735888147202109,0.999737068484527,1,0.571656608604475,0.999999995808927,0.999999999917185,0.999187985597981,0.960126222312685,0.995743736996201,1,0.727432176268442,0.964524388391932,0.993422256959898,0.33993296688848,0.999072209054424,0.98807691804207,0.956338811840941,0.999999998747217,0.994267192391727,0.999999706733049,0.996216282989855,0.999984925338649,1,0.999999830792349,0.870475865232433,1,0.999999995199608,0.99998920597424,0.989513695087401,0.999999955359726,0.992769398772049,267.056780487805,171.7783,355.537164285714,294.189396551724,269.784260409556,560.6739,313.5394,278.10655862069,396.018,191.808114285714,271.825718518518,162.1646,302.338,15.7633255517759,43.1279,33.7926691177774,10.079965468876,5.1936736974431,NA,NA,10.8221011119346,NA,32.2931561633453,20.8540133078289,12.5984,149.972814630063,207.3091,150.21435,286.23695,197.6394,179.16765,560.6739,313.5394,181.231925,396.018,122.89505,177.8151,155.8654,155.40035,299.0075,193.34225,459.150225,374.5708,340.85775,560.6739,313.5394,354.400175,396.018,253.09075,336.55925,168.4638,401.8045,228.52359375,282.684953705398,223.18555,262.4791,163.2364,287.169625,186.4045,358.3256,8.35864199089829,3.95274062936535,1.23700554969676,1.17605776897295,0.306851972830075,0.233958928340786,"BRCA"
"ZNF98",0.99999991931185,0.99997815616344,1,0.996691492524084,0.999999999999375,1,0.99998262350393,0.999999999424461,0.999999970408072,0.998651612520083,0.99999985981248,1,0.999999999948546,0.999999999790394,0.999999993912742,0.99983833789533,0.9999998714983,0.999994765692048,0.999989210783922,0.999958672888562,0.999999999350249,0.965679622664596,1,0.999999999991971,0.999988794426633,0.946791872804873,0.999999999996953,0.999997354393046,1,0.999999999999295,1,1,1,0.999999999900244,0.999999134505878,0.999999999999391,0.867307375788313,0.999998759647565,0.996775640363651,0.976718529794292,0.925568109844193,0.999999999604783,1,0.99426691528507,0.999996662561445,0.941823212030076,1,0.99999848029412,0.999159313533899,0.971727321065519,1,0.999999862433552,0.999996689083278,0.999999999389105,0.999889083509824,1,0.999999999881979,0.999999999988372,0.999999999995959,1,0.999999997456037,0.999991205128842,0.999999999077039,1,0.999830271756766,0.999999827260661,0.999999999987875,0.999999999985181,1,1,1,0.999999999215303,0.999992650200929,0.99999999978286,1,0.999675521986386,0.999999830169779,1,34.7521682926829,23.0247,26.5337071428571,27.342281773399,30.5516216723549,17.5605,2.3774,24.4338051724138,30.5229,6.55535714285714,19.6466592592593,32.32125,30.1568666666667,6.50652516364828,18.7002,12.0166787911748,2.17539420245555,1.78657121074746,NA,NA,2.65878527408691,NA,3.9253040314676,6.83572958986964,23.31285,16.8681681709795,3.6413,13.6746,3.009375,2.35735,2.13975,17.5605,2.3774,3.5431,30.5229,1.81985,0.72145,20.664825,15.3327,61.9289,32.3748,33.2054,43.37085,43.871425,17.5605,2.3774,37.024475,30.5229,5.02535,23.5234,43.977675,44.5392,32.0056053571429,27.7625802378774,29.4988,12.4735,13.718525,45.4682,2.3105,40.0951,2.08840396266206,1.15023102187534,0.867428687196553,0.422847709059352,-0.205182938760553,-1.24178993259384,"BRCA"
"ZNF786",0.999999999769195,0.999999999999332,0.999999999996504,0.999999164874974,1,1,1,0.999999999891487,1,0.999642692097047,0.999887954738743,0.999999222848019,0.999954830771699,0.999963860210874,0.999896745648836,0.999997599883744,0.999993451768108,0.999995293308598,0.9999867430733,0.999996342038755,0.99913071911711,0.999999527839752,1,1,1,0.99996121150328,0.999965017774285,0.999986825212452,0.999999448386061,0.999999999721495,0.999999869485454,0.999999933446083,0.999999558832618,0.99999999996371,0.999936929087147,0.999999936368188,0.998812921461193,0.999948571617822,0.998941231291951,0.98742169333195,0.996617914168105,0.996030950494347,1,0.988523388965973,0.999776394272008,0.881294660743726,0.999801115643735,0.966065269209263,0.362472804342846,0.549310160195519,0.992697285175367,1,0.430951887009949,0.999524973233086,1,0.999999999934343,0.999999990082094,0.999999999154282,0.999999987534432,0.999999999759167,0.99989291910957,0.999999995014136,0.999999987585213,0.999998368424839,0.99999999791794,0.999999983104172,0.924505655801863,0.999727258657721,0.967105439794672,0.952999884451408,0.915121479084665,1,0.983533634607947,0.95517955927778,0.999999930538248,0.738569261172381,0.521250153334524,0.990771372601734,226.47987804878,241.3801,230.435085714286,233.585036453202,227.704128156997,291.8842,180.3863,233.652755172414,266.9834,193.206342857143,191.3709,213.07735,305.595766666667,10.3594126972471,25.658,22.0447926063258,5.80949369408049,3.45573941651016,NA,NA,7.33467094758925,NA,8.48794299189983,13.9866176059572,26.90375,65.5934388831265,176.3188,228.5511,202.915825,176.8023,171.44505,291.8842,180.3863,184.09315,266.9834,177.3588,139.2663,199.625475,244.2281,274.8232,254.2091,258.1228,270.2074,270.124925,291.8842,180.3863,268.7385,266.9834,210.49345,244.5917,226.529225,356.33905,179.422259821429,230.260903019213,182.7817,225.2922,127.39355,235.181525,175.0103,271.4334,6.29645708597248,2.45371638901467,1.28334635428392,1.23257525233653,0.359910582877716,0.301675730058374,"BRCA"
"ZNF517",1,0.999708243178891,0.999999996924886,0.865685971408531,0.999999968689217,1,0.991721381537591,0.999999999896683,0.999999999662684,0.987228604731212,0.799913989174104,0.947132930818253,0.932575591772729,0.927261774350141,0.888113053816954,1,1,0.999999997534476,0.999999987949508,0.999999999807782,0.9757700325741,0.97665718698883,0.999999997413172,1,0.999999838794834,0.99999870033428,0.911106417338175,0.999999998131637,0.999608689865038,0.999964089355803,0.999993058500486,0.99999469010936,0.999967956534422,0.999960623646835,0.999980175724989,0.999987056762772,0.999994855887492,0.999999991102582,0.99673094940941,0.971093151177066,0.994850506690632,0.719961252003199,0.999999999995447,0.988423350632072,0.997567584853461,0.412780024871586,0.999896188182833,0.998385897132839,0.959960255176385,0.682089921783981,0.987318646196666,0.99998770324582,0.909852666482628,0.999999998751182,0.730568903531089,0.999999994278405,0.999999999976069,1,1,1,0.978612815950884,0.999999999890589,1,0.999998271968131,0.99999421630276,0.999999281584285,0.312415275911841,0.906853041872155,0.718440854167971,0.626550946890376,0.485554294543585,0.999999996996202,0.975807611424534,0.570751118902301,0.999997160757504,0.308257617447766,0.942025109614943,0.96778590756158,268.039863414634,273.7563,317.132821428571,323.458066009852,304.263068941979,618.8894,258.841,314.083095689655,433.2045,223.394971428571,379.070114814815,311.8456,552.7626,19.4800349481753,130.9452,52.6978250723141,12.5390423396096,7.2104847369795,NA,NA,15.4503712546174,NA,59.3115766814649,78.1218316675361,88.4373,179.933262368422,184.1003,208.2837,179.977225,200.3343,189.86045,618.8894,258.841,209.719275,433.2045,133.8701,191.3646,267.62695,396.53275,317.7416,339.2289,451.383175,383.26935,380.802775,618.8894,258.841,383.392825,433.2045,282.2174,409.5417,356.06425,708.18315,208.168435714286,319.344990027447,210.56245,274.0113,158.0755,249.466875,198.2616,398.6175,6.42532014906188,5.64299663625336,1.53407018182984,1.30133031791756,0.617364485879816,0.379987209200321,"BRCA"
"ZNF675",0.999998477482561,0.999999999996469,0.999999838098493,1,0.999999015274497,1,0.999999992034005,0.999991353804245,0.999999936536204,0.999336488594076,0.999999999730979,1,0.999999999988076,0.999999999892885,0.99999999700226,0.999999999643249,0.999998569635056,0.999999997458725,0.999999998989618,0.999999999974345,0.999999978847975,0.999999999944364,0.999999486420628,1,0.999999999998807,0.999332280926274,0.999999999961265,0.999999997886756,0.999999999998886,0.999999999995087,1,1,0.999999999955685,1,0.99999999792509,1,1,0.999999930104403,1,1,0.999999998122078,0.999999999993784,0.999999997950948,1,1,1,0.999998897785835,1,1,0.999999997173843,0.99999999981379,0.999999999560613,0.999999999999061,0.99999999999939,1,1,0.999999991218991,1,1,1,0.999999999997173,0.999999999761118,1,1,1,1,0.99999995652332,0.999999999998369,0.999999999071504,0.999999980392596,0.999999284110188,1,0.999999867838336,0.999999993831567,1,0.999999999736883,0.999999974198262,0.999999999975726,275.791843902439,103.25765,251.361642857143,266.192970935961,300.232401365188,160.8923,393.4621,257.730904310345,202.6279,249.3584,272.965774074074,255.81195,171.166333333333,17.5007217235587,27.93925,26.2093513511367,8.40178385202806,23.5562643875404,NA,NA,13.2115195433674,NA,28.6296957686379,26.7376192202958,88.90955,18.8411161845871,189.4029,89.288025,181.334525,190.0958,188.441,160.8923,393.4621,173.595275,202.6279,202.48945,212.6997,211.357175,157.48975,316.5563,117.227275,319.4282,314.8271,332.841075,160.8923,393.4621,292.60015,202.6279,278.87655,344.17965,300.266725,189.22755,163.286246428571,274.451451784081,153.3632,241.5144,106.4549,218.4195,179.1319,315.3869,6.47212705974813,12.8909724597096,1.68079956387593,1.57478717189,0.749147692781549,0.655156865561037,"BRCA"
"ZNF860",0.99997456052255,0.94165641155716,0.986220093928838,0.999995399577781,0.999776339833365,0.976944647756574,0.999999975612727,0.999889407327271,0.941042647272721,0.999999308152377,0.999999944498155,1,0.999732635982818,0.999999196359624,0.999999685842873,0.999999996470834,1,0.999907250583519,0.999999903162097,0.999999969636224,1,0.999999695706362,0.999996145965942,0.730033913385866,0.932028967044901,0.970467426131308,0.99999999602758,0.999999999895476,0.999978027274031,0.999999999999444,0.995965742258153,0.999893019634813,0.99993815433454,0.999999999985721,0.999999999668415,0.999994383681925,0.999999999998555,0.999966422535415,0.999582326258277,1,1,0.999999824128191,0.999999982441346,0.999999958924982,0.999966302973009,0.402695334972097,0.953355624407512,0.999999964806755,0.386857231520782,0.208060241982217,0.99878341039824,0.9994930525329,0.062296678665293,0.988266858884256,0.987948957247047,0.999548967273471,0.99999999999937,0.955284151066239,0.997748719528932,0.998640241379001,0.999999999982442,0.999999999414499,0.999874242808951,1,0.999564194596779,0.88451865014412,0.999806945003732,1,0.946476524394119,0.998343772145518,0.999130415528768,1,0.999999999999515,0.99996623776894,0.999999999998675,0.999835875901501,0.839798175438267,0.99999999999768,109.323380487805,63.65,153.538964285714,118.577166995074,114.85376774744,72.1405,79.9406,101.59093362069,46.336,115.524157142857,165.173862962963,49.4061,63.7382333333333,12.5663861452081,27.9728,27.4610510593803,6.15396559861001,3.87091643117829,NA,NA,7.19580974816712,NA,45.5925314269618,25.2053898341537,22.0605,24.5489345268,60.4982,49.6636,101.176,60.68505,52.94155,72.1405,79.9406,55.937475,46.336,54.6113,76.6762,38.37585,47.76325,132.8457,77.6364,196.456525,151.84405,152.0013,72.1405,79.9406,125.860575,46.336,95.296,204.05415,60.43635,87.86845,75.8452232142857,112.083283714547,77.3913,87.5875,51.88565,102.695725,52.9868,144.9851,3.50414727390147,2.74215753149191,1.47778962160712,1.131748659087,0.563440901779674,0.178553597259774,"BRCA"
"ZNF695",0.999999999985547,0.990630042574152,0.999969849908809,0.99584753744909,0.999999593241813,0.999974833517552,0.999805524785837,1,0.784560975774141,0.00395393875729566,0.999989288810394,0.999987827595762,0.999999999774152,0.999999795150652,0.999904883812298,0.999999504499795,0.999999999082606,0.999772511000098,0.999976658206367,0.999999986263514,0.999868038069535,0.999999851741653,0.999999996874271,0.997423691547013,0.998901666541487,0.661309321714639,0.999997311506561,0.999997028094878,0.999983652894304,0.9999827940884,0.999999999326291,0.999999617052683,0.999866794662061,1,0.999833797645551,0.999995613353209,0.999994611109463,0.999999497965521,0.999999998043498,1,0.998782406617611,0.999999975645853,0.999974832921405,0.999999891193488,0.999999950397296,0.999724749549967,0.999999462781256,0.999998921814715,1,0.865448225158249,0.999999896769563,0.99997341830494,0.99999087234017,0.999999801127084,1,0.998582622918767,0.999995472641861,0.960614530266474,0.985531931938391,0.99977106169378,0.996149983831427,0.999999999986437,0.995653336124392,0.995449690172022,0.991951879696312,0.986750881469352,0.999601363544935,0.999999886588795,0.967381371298854,0.989932079414447,0.999974064231704,0.9984819680232,1,0.998022771499546,0.9981373030211,0.99604772666582,0.991502669391698,0.99999999995585,69.6642048780488,83.57445,32.6455428571429,50.9564807881773,82.62204778157,7.6032,116.9302,62.0236517241379,5.1815,46.0883857142857,49.1090962962963,140.3328,121.084566666667,12.3326411957569,62.30145,9.44201845339514,5.53078491719816,4.42830284019182,NA,NA,7.96020688961757,NA,11.263709532904,9.47120170977528,16.3292,74.7346344565074,24.1875,52.423725,13.940575,12.4442,20.8301,7.6032,116.9302,17.6957,5.1815,28.35485,20.5952,132.1682,47.6826,77.1888,114.725175,41.2293,52.5051,103.56735,7.6032,116.9302,67.70415,5.1815,66.47195,60.00205,148.4974,169.95365,7.85829642857143,70.7140082342177,6.0251,35.8631,3.08185,10.28545,17.4327,83.6036,0.65102641790957,2.88688238889613,8.99864351987457,5.95228294966059,3.16970754203749,2.57344310849729,"BRCA"
"ZNF665",0.9995340322476,0.99516890374331,0.999999952198625,0.997968423789335,0.999981095144369,0.999988592097972,0.960439726422493,0.999995489488425,0.999999854288134,0.999955714082846,0.999977486245001,0.996918243745605,0.998615387712636,0.999703762350297,0.999410724357571,0.999993461360125,1,0.999999999780304,0.999999857023324,0.999999973090083,0.99943798014334,0.980284838030999,0.999996561248143,0.999999958330916,0.999996966575388,1,0.999384889901137,0.999999979335915,0.999999999709255,0.999937768733342,0.999994883122387,0.999999843424383,0.999999321596233,0.999999997863612,0.999992090568467,0.999999232301262,0.926197378846667,1,0.999985724080097,0.990270119860519,0.996732250666659,0.989232003877118,1,0.997774234333195,0.999729012951222,0.93140546715564,0.999999986229096,1,0.997968366046972,0.999881416263506,0.997701681511438,0.999999999960412,0.999970365173061,0.99998796457883,0.999991672620502,0.996731204828149,1,0.999995673760494,0.999681427728439,0.999884136928014,0.99217548057878,0.999999999999689,0.999905994592912,0.999708836860994,0.99999999999673,0.999997791693673,0.995432702346652,1,0.99999898138667,0.999696991791498,0.99991350154311,0.993543796358089,1,0.999934781450702,0.999837602827295,1,0.999999592957732,1,52.5683487804878,33.932,42.4323285714286,47.4558714285714,45.7799993174061,72.1405,35.0669,45.5765396551724,59.9426,33.8441142857143,41.3392481481482,29.8348,33.1031333333333,4.71961295741184,12.3095,4.56944284202468,2.07492403391614,1.21185568856115,NA,NA,2.0964002790973,NA,8.96371524256142,4.71797124686553,22.0275,5.19362412204725,30.8465,27.77725,31.184025,31.3834,24.05685,72.1405,35.0669,30.103675,59.9426,14.1134,22.95725,18.82105,28.94645,71.0775,40.08675,45.957775,59.0886,61.2281,72.1405,35.0669,58.658225,59.9426,55.23515,54.2226,40.84855,37.8781,60.1754366071429,45.3519167429094,57.9403,41.694,44.676875,74.859575,25.7296,59.6122,2.46002986645973,0.841462893759178,0.753661615103697,0.71960276353419,-0.408011178542288,-0.474727367817958,"BRCA"
"ZNF624",0.998081394892159,0.98936423491046,0.999999496850644,0.963008289125931,0.999963538620496,0.9999992574796,0.130406557466853,0.999999962079691,0.999999991880219,0.188458182892877,0.999791082469173,1,0.999999823885906,0.999994855368365,0.999999980707769,0.999917661314706,0.989886503321504,0.996076892319667,0.998402819329983,0.989497731044418,0.995306367241673,0.0521160647756328,0.999999999956567,0.999939387725602,0.122979902770718,0.994413919862175,0.99999999981878,0.978174537496964,0.999999885157301,0.999999999571553,1,0.999999999995564,1,0.999999998519304,0.999743847281645,0.999999999998222,0.997706679101867,0.99999994484761,1,0.999999563129146,1,0.999999964018828,0.995851738816293,0.999999890479512,1,0.996241439712585,0.99998572071639,0.999999992088852,1,0.998246666021297,0.999997434741958,0.99823734939254,0.953685835319125,0.999999999999645,0.999999977630072,0.999897159252847,0.999999999992255,0.999999999896948,0.99999981314965,1,0.999999999922902,0.996936912935687,1,1,0.999999999998647,0.999999953466709,0.984332322026054,1,0.999991055149998,0.999434318041656,0.999998646989595,1,0.980222035627936,0.999999995986077,0.999999997437008,0.999999087478597,0.999791032981233,0.999999999855866,149.670326829268,108.4577,128.438942857143,135.995662561576,123.42878225256,103.4646,191.9762,116.946086206897,126.1368,125.958671428571,134.526896296296,118.763,106.743133333333,9.47799591900541,45.7524,19.3357664645557,3.59636482816886,2.28075259013092,NA,NA,4.42778870552451,NA,18.5347868910471,13.2708465972444,21.1675,29.4186444942848,113.2099,85.5815,65.369775,99.3081,83.376775,103.4646,191.9762,83.666875,126.1368,91.86,101.48115,108.17925,82.50225,176.1364,131.3339,182.916225,164.7605,155.058475,103.4646,191.9762,146.8663,126.1368,171.34675,152.78105,129.34675,133.29885,149.590642857143,123.758996614822,151.25535,116.8103,108.376,188.806175,84.6534,154.2671,4.26765409734845,1.68372912132862,0.827317767014411,0.772272187397008,-0.273486529889131,-0.372818679778625,"BRCA"
"ZNF841",0.999991762180977,0.999982855944527,0.999999995506675,0.999999994223591,0.999997742013014,0.999998330298409,0.999985546596616,0.999999485411864,0.999999978581319,0.999994193056868,0.998763757804203,0.993411542454339,0.994241063700807,0.997700910406039,0.99643293680615,0.999999998833443,0.99999379950305,0.999999549600499,0.999999989504428,0.999999950221074,0.999999145079052,0.998167225128471,0.999999980783035,1,0.995730995330666,0.999834084153857,0.993319645873828,0.999999568558379,1,0.999999999795397,1,1,1,0.999839427422757,0.999999997370432,1,0.999967429149369,0.999999999982917,0.999999999996248,0.999994229873744,0.999999560560603,0.992236112642962,0.999998210223216,0.999999999735525,1,0.999999721976744,0.999999739645459,0.999999999267508,0.999999999128026,1,0.99674098062046,0.999999947807337,0.999999988763779,1,0.999999928794797,0.954571500413317,0.999988385318521,0.994404422739767,0.964994201025297,0.975518348157718,0.88788318706223,0.99600361746633,0.988943061936962,0.999911799228789,0.998728057927433,0.982750616515637,0.999950617709148,1,0.999999981560128,0.999985205438016,0.999996638457684,0.989714643870997,0.999990099534384,0.999999890012919,0.999999999748497,0.999999999960249,0.99999858193519,0.999961096999322,291.554314634146,221.04315,259.348707142857,282.690546305419,275.005464163823,449.9288,337.2957,261.950857758621,268.8221,246.435185714286,273.658,120.6095,222.984466666667,17.5909289750666,26.08015,24.407955980211,11.3419503723245,6.90485836368169,NA,NA,11.0833565862765,NA,40.8274571747251,22.0933939485748,27.7288,68.6424834755254,220.1303,208.003075,192.246025,193.59105,180.56285,449.9288,337.2957,184.61685,268.8221,163.7909,210.74625,106.7451,157.828,324.791,234.083225,299.36575,326.58775,329.9547,449.9288,337.2957,310.9135,268.8221,284.69285,335.4538,134.4739,274.26615,283.990516071429,274.628609240622,279.97635,247.5638,220.390525,345.898025,182.4942,326.2112,9.25387868169636,4.77503411689804,0.967034438472404,0.884231114520923,-0.0483608263552001,-0.177504593828534,"BRCA"
"ZNF615",0.999994215141399,0.999993497977613,0.999999994770942,1,0.999994455858605,0.999987320503702,0.988054731877883,0.999999995336787,1,0.436271461094636,0.999999999974848,0.999998669112754,0.999999964307379,0.999999999951623,0.999999912267574,0.999999998771744,0.999994893130118,0.999999690173048,0.99999999797363,0.999999308345342,1,0.941724308151208,0.999999999965693,0.999999993128692,0.48111565804385,0.999927898590568,0.999999406420255,0.999996615800113,0.999999987950838,1,0.999999999998904,0.999999990275899,0.999999999999724,0.999999944200081,0.999999733978107,1,0.999897404695385,1,0.999999998976037,0.999857833248817,0.99999999811808,0.999999334240062,0.999996614308468,1,1,0.992603660052704,0.999999999993563,0.999999992595914,0.972112974063838,0.99999961625239,0.999999266792883,0.999996041952169,1,1,1,0.996920039529483,0.999999984601503,0.999867043506738,0.996725550295966,0.999807517898205,0.999830040191834,0.999617116344676,0.99995980354328,0.999999984922538,0.999995190436143,0.999978979860645,0.996301747586536,0.999999999714456,0.999929127923318,0.995818215861419,0.999870378805811,0.999922590631759,0.999801717866546,0.999983686421215,0.999999999424957,0.999999183168665,0.999993492126863,1,316.99983902439,239.5418,283.541021428571,315.260224137931,280.369701877133,354.5325,369.0936,266.685514655172,253.7446,260.079342857143,263.795333333333,175.72095,198.0086,23.543132650955,16.8299,30.7860742220419,14.7558972945836,7.47190632174353,NA,NA,11.3634515039593,NA,24.7155543333291,22.1609224741921,55.49465,54.9327519114963,221.6115,231.12685,204.03235,208.0552,182.906925,354.5325,369.0936,182.335625,253.7446,222.50915,209.31665,147.973625,143.07615,354.7372,247.95675,346.7866,368.3878,345.016375,354.5325,369.0936,337.2689,253.7446,294.262,342.4047,203.468275,225.63255,340.141553571429,279.839609972553,328.2383,251.5515,269.836,419.3319,184.323,343.6252,9.0489031192096,5.25414176222299,0.822715152072083,0.766368519456748,-0.281535080796965,-0.383889794977709,"BRCA"
"ZNF433",0.999990405891826,0.999999964133768,0.999923968318747,0.999999937413573,0.999944495413377,0.999999999995248,0.999999925739781,0.99994592801217,0.999999999987866,1,0.999769538999191,0.997553712608316,0.999963368822864,0.999895129344871,0.999889009666074,0.836204393303225,0.805828325068157,0.90610666225003,0.861908085168998,0.85914618321802,0.999968818945198,1,0.999992144487096,0.999999603810564,0.999955835458685,0.999871199374262,0.99970123974961,0.820633242410266,1,0.999999999524904,0.999999999868031,0.999999999986914,0.999999999988847,0.999971032060716,0.974552295799913,1,0.999963889578493,0.999999999977956,0.999627725559567,0.999346770707677,0.999328169982661,0.997526490630814,0.732126970983563,0.999965117411118,0.999999999999622,0.999999997475957,0.999998929834608,0.999994955818248,0.999963702858075,0.999955179553427,0.999479532149084,0.80107506525894,0.999999998884657,1,0.999999198132253,0.999484315780971,0.999999999978077,0.998254246160137,0.998327779085309,0.998341316367621,0.990686820598354,0.698829248863184,0.999522238207968,0.999999854004368,0.999999700610091,0.999871858054528,1,0.999999675703496,0.999999999897663,0.999999999997793,0.999999999998439,0.99991757588742,0.921430451343086,1,1,0.999999972080417,1,0.999972575470164,125.811982926829,97.00675,133.359521428571,130.191346305419,130.005165870307,179.8766,242.4963,124.869719827586,117.6786,107.457685714286,120.993240740741,83.97815,123.925766666667,8.87824708179842,40.65665,7.97767937155939,3.88739165243084,2.83780623943773,NA,NA,5.12704787213848,NA,22.1378194278095,8.65065390446917,2.30195000000001,5.27547412540122,87.8766,76.678425,111.456225,94.62045,90.63385,179.8766,242.4963,96.536375,117.6786,80.47385,81.2701,82.827175,119.26685,158.6525,117.335075,159.316975,156.6177,154.729775,179.8766,242.4963,150.112825,117.6786,135.14905,156.6233,85.129125,128.39855,126.238951785714,128.131340713632,128.6374,118.9721,93.150875,151.192275,91.0957,153.3227,3.93448796769183,1.89096066243042,1.01499053106152,0.92486399756214,0.0214662684406942,-0.112686863818858,"BRCA"
