"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","mean-1","mean-2","mean-3","SEM-1","SEM-2","SEM-3","Q1-1","Q1-2","Q1-3","Q3-1","Q3-2","Q3-3","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF441",0.308396220914597,0.476044799698707,0.0248852158227957,175.886990178571,165.916515238095,183.615752173913,5.01395355229215,5.1808253677412,4.08185459470973,137.40205,134.3804,156.10195,204.80955,189.2007,213.22235,219.535965384615,170.555647283702,221.53815,165.8857,173.8274,252.90665,133.6683,204.2295,9.17582543652479,2.5836024204634,0.776891599446577,0.748790671042437,-0.364214783063782,-0.417365633957301,"PRAD"
"ZNF420",0.05399872506083,0.690408587320874,0.277773301896785,169.173950892857,185.704186666667,174.881037391304,4.69979386046733,5.92473579726798,4.31961173216579,130.99955,144.7216,137.54485,198.827225,225.2252,206.44935,167.025905769231,156.79096639839,155.2857,151.4423,132.442875,188.1366,121.8673,194.9968,7.1860189717682,2.64300053565105,0.938722443541295,0.975249491743283,-0.0912294423534818,-0.036156753505903,"PRAD"
"ZNF763",0.928640640737217,0.859451392941986,0.650380290354199,76.8824401785714,75.7894238095238,78.4107365217391,2.05066686381344,2.19217091545418,2.02558492819878,61.8537,60.5079,66.8496,87.509125,90.5135,90.37735,80.8325480769231,79.6471513078471,81.504,77.6161,67.528175,95.7933,62.5639,94.1176,2.99387923149279,1.05594533250458,0.985335155240338,0.952298046721633,-0.0213135636588407,-0.0705149213207296,"PRAD"
"ZNF679",0.858159303365268,0.130876726172387,0.357084484707237,0.0138776785714286,0.010007619047619,0,0.00696937773731639,0.00572273319891849,0,0,0,0,0,0,0,0.0171384615384615,0.0168490945674044,0,0,0,0,0,0,0.0124213383623004,0.00602258819217587,0.983115930773149,NA,-0.0245665431335614,NA,"PRAD"
"ZNF682",0.665994229268495,0.00312843435965726,0.000150257862900682,113.165391071429,117.912928571429,95.3869382608696,4.45611626148466,3.90150763136793,3.15472794818163,84.427825,88.5969,74.0043,130.24765,138.8569,111.43505,92.8631019230769,113.869000603622,83.0583,106.0254,63.874475,113.30775,84.0154,133.979,5.88203922761099,1.99878809670605,1.2262028539381,1.27651781941118,0.294197667578234,0.35221367702957,"PRAD"
"ZNF772",0.077344783217742,0.495238474147627,0.530929689090993,295.745111607143,331.246711428571,313.813352173913,10.1005874445282,14.0377471649414,10.103140376854,220.900475,248.9876,239.42765,351.29625,387.4735,365.6107,253.274342307692,285.337437424547,227.2564,270.5158,197.5705,302.871375,207.8305,344.1606,11.4113765414117,5.16224116359044,1.12659432781353,1.19035503510572,0.171968113015415,0.251391935712483,"PRAD"
"ZNF257",0.861517255036673,0.0010556586015229,0.000175806588408989,14.2446151785714,13.2553123809524,20.94076,1.3737599393135,1.48019262737179,1.14174010961095,3.5862,2.6792,12.338,18.718925,17.6143,26.54735,28.3907307692308,15.4975798792757,26.21405,11.7572,18.86125,33.60095,5.403,21.3747,1.96326330682159,0.675540713215292,0.545867593379159,0.448507575136234,-0.873377044000035,-1.15679574292189,"PRAD"
"ZNF785",1.16607049571726e-08,0.923153647609031,7.32320359908556e-08,263.9539375,335.531822857143,268.356847826087,7.63117810806314,10.2080564033592,6.94282968643475,213.18275,269.165,209.7319,313.89425,401.1792,323.9235,250.610892307692,275.358360965795,250.9557,272.1482,218.0787,280.6633,210.7107,334.458,6.30796057945451,4.22221127441709,1.09874857565137,1.08444717533812,0.135861295150666,0.116959779396688,"PRAD"
"ZNF98",0.204628905730019,0.00498708833861905,0.349422738978019,1.22291875,1.65089619047619,1.99648260869565,0.135331656483884,0.242130296133551,0.139420351767772,0.362175,0.3932,0.7844,1.615075,1.8541,2.99595,5.02333076923077,1.64466317907445,4.08595,1.0121,2.06305,7.13535,0.3398,2.0178,0.507648542241538,0.140404080294249,0.327404914115639,0.247702492688359,-1.61085211908306,-2.01331970805101,"PRAD"
"ZNF786",0.000775918555064314,0.115154961705488,0.188998068499605,202.360096428571,228.713341904762,216.294862608696,5.07266594744813,5.54526794279977,4.41507759401627,172.2923,190.9435,183.692,225.9037,260.1586,243.3809,183.738276923077,210.6313722334,184.23435,206.0871,156.61215,201.8177,174.7233,239.6985,5.82693432095416,2.52902430470484,1.14636631931398,1.11861387412282,0.197068128396839,0.161712129235579,"PRAD"
"ZNF517",0.513782117812879,0.113632395197533,0.00641152173214454,266.999419642857,282.22835047619,239.968,10.5530831454332,11.051812847037,7.2517797864065,193.606875,212.6717,186.6507,299.8352,323.5097,281.33445,246.134548076923,283.734298591549,231.89695,257.744,210.019075,285.76885,206.4853,327.9908,7.79287296091054,5.15933083263677,1.15276096268645,1.11145920634144,0.205093385756936,0.152454998397358,"PRAD"
"ZNF675",5.57896131297975e-05,0.0014509691128991,0.632760491298902,109.349173214286,135.146477142857,129.759311304348,4.16272018701411,4.40552276581165,3.9250050915996,73.175475,102.8107,95.78705,133.102475,161.8464,158.9411,122.611490384615,112.729006036217,112.45065,108.5475,80.841075,151.85145,77.7202,141.581,6.84241714200292,2.15093430331479,0.919400014489685,0.965290107260385,-0.121235405995864,-0.0509655013083501,"PRAD"
"ZNF860",0.00507184724115906,0.0169357068998353,0.8908027088259,80.9285660714286,103.212420952381,99.9909765217391,5.05656183882401,5.30627748450748,4.5166407548055,46.7498,69.1332,64.6932,93.054025,124.217,118.6284,83.6260865384615,85.9773716297787,77.83485,73.3173,56.52995,101.487625,49.8589,107.9137,7.02519876038903,2.46041371975854,1.02811664623617,0.941959803352868,0.0400039565547581,-0.08626259846842,"PRAD"
"ZNF695",0.903038717866834,0.00436715068677651,0.00116842905545278,12.4731848214286,13.1231104761905,7.75677043478261,1.38666057898168,1.12442332839849,0.476172423373134,5.071525,5.5117,4.48665,13.225925,15.4162,9.97855,4.30461538461538,11.6084523138833,2.71465,7.8799,1.698625,4.253575,4.8575,13.5135,0.803304739726559,0.551119305411246,2.69674553396145,2.9027314755125,1.43121939468735,1.53741111799813,"PRAD"
"ZNF665",0.0532473439249901,5.29856054419797e-05,0.129562498336166,33.5382446428571,37.4751980952381,40.7313469565217,1.33143149945684,1.06041751715819,1.12621377030567,23.32235,29.1986,32.352,42.51335,44.3422,47.2104,46.6436134615385,33.6356661971831,44.58015,33.24,34.821125,59.01805,23.4573,43.2306,2.44829137115912,0.646558045992349,0.721120507203382,0.745623332357563,-0.471687724994991,-0.423481088771419,"PRAD"
"ZNF624",2.77689778871437e-05,0.041339444829976,0.0831590832541236,59.9744133928571,74.7711895238095,67.7773608695652,1.95229913392216,2.51008155916152,2.41381899391783,45.80795,58.8038,48.6159,71.501775,88.3534,79.79395,63.4116384615385,63.9309953722334,60.5597,60.7595,49.0781,76.9711,45.8033,76.9468,3.11043195777336,1.11903148330587,1.00819024588065,1.0032992237412,0.0117679016264625,0.00475193917819751,"PRAD"
"ZNF841",0.0148748640528439,0.99081855281071,0.0096306119502465,370.307447321429,436.857507619048,367.304005217391,22.4466851401485,14.4381424507754,10.7827654545315,257.0907,336.2302,283.1751,418.781275,543.831,459.65855,263.719528846154,357.354312474849,264.22335,337.0355,229.38555,306.6891,247.3988,439.156,10.5201194104921,7.65395540554802,1.35505441723779,1.27557045961305,0.438350789514716,0.351142592336524,"PRAD"
"ZNF615",4.11331587679697e-08,0.0583689580622435,0.0010422450350035,1087.68117321429,1640.25936857143,1300.19995217391,60.3774766225025,80.2962844884099,58.4694299281234,615.408975,1087.2314,789.8184,1516.402125,2025.9901,1691.65205,800.005107692308,1197.8945249497,817.1382,1011.9061,591.701775,930.486275,677.0557,1586.9867,52.5196680860522,32.4486593245374,1.49735859612839,1.23835368362414,0.582419767757582,0.308423418539937,"PRAD"
"ZNF433",0.0286809948796751,0.000342045471740215,0.423662231648849,148.900627678571,138.000052380952,132.720307826087,3.15962519617991,3.2909966727984,2.4527779304481,125.650725,114.6477,117.86265,164.788125,157.7761,146.20975,129.437869230769,146.659207645875,126.824,140.7084,101.5766,145.76275,122.1122,165.2299,4.74886730442076,1.75139865921342,1.13304714082092,1.10947770138144,0.180207886236769,0.149880672104828,"PRAD"
"ZNF595",0.108681224746304,0.862572760940968,0.030613968942668,253.767180357143,288.362677142857,245.101365217391,15.4635461805666,12.1035607431069,7.04238203788632,176.27445,208.2849,194.05405,265.104125,317.1439,274.6128,187.651307692308,253.712446076459,179.1265,223.4637,158.77195,204.790725,184.8873,288.433,6.21953789300623,5.42653145252417,1.35204198252896,1.2475189321513,0.435139949731017,0.319061709841929,"PRAD"
"ZNF460",0.990351589268879,0.998576396511312,0.981618125261177,65.6443776785714,66.5198009523809,65.3164304347826,5.3610828130756,4.91263412141911,3.45077927223733,36.06195,40.4372,43.4651,67.155775,81.2585,75.24815,66.3749346153846,59.0782219315895,58.9801,48.2802,45.466975,75.564775,34.4873,66.7638,4.69067741875887,2.09294919908328,0.890068250521428,0.818584573440872,-0.168012128568367,-0.288796616024835,"PRAD"
"ZNF81",0.262007165870774,2.75295588880731e-07,0.000507614499691944,69.8907160714286,76.5903276190476,92.7405626086957,2.87521035100058,2.81557837545448,3.23376878830786,50.050375,51.9126,67.2135,84.2655,94.0869,114.4716,95.8945980769231,70.1008116700201,103.03445,64.9699,65.1904,118.0533,46.4052,90.4123,4.88546010902726,1.55026407749591,0.731019401257492,0.630564825648121,-0.452018399070062,-0.665283399459133,"PRAD"
"ZNF780A",0.033246321829231,0.307220947995459,0.524604626698398,324.436209821429,355.351728571429,342.098589565217,8.52614821301436,8.76639061200338,8.53836341894033,278.951075,287.8848,283.99565,360.538525,416.8759,389.1943,317.700523076923,329.325417907445,300.55965,319.225,254.747875,368.985625,273.9522,375.9124,12.3233243214326,3.93161612325313,1.0365907324229,1.06210198208575,0.0518464005646558,0.0869222990851439,"PRAD"
"ZNF461",0.0215269859785507,0.212921072179326,0.556512774785834,93.3819482142857,101.674418095238,98.4887104347826,2.15893367772755,2.41989775455939,1.94934169494348,80.5224,82.0867,85.75115,104.889375,114.1792,111.2628,112.115819230769,94.4620698189135,105.2008,89.8604,90.1132,125.8295,77.1489,106.4925,4.88249813191028,2.22014045531624,0.842540066754373,0.854179816123071,-0.247182800007244,-0.227388286726068,"PRAD"
"ZNF181",9.8447719245387e-05,0.974949240532527,3.5612132748275e-05,265.862988392857,307.955133333333,263.765754782609,6.81853226455255,7.54896059416802,6.6726658460419,221.394175,256.698,219.57445,297.756125,364.0347,301.0965,233.485948076923,270.321796177062,225.14865,258.0543,196.81035,264.66315,221.2195,309.4779,7.27498413038676,3.45108634770728,1.15776473232558,1.14615077638707,0.2113421151654,0.196796843429538,"PRAD"
"ZNF44",0.0285093639855368,0.000853678356289245,0.568711895708086,232.002197321429,257.082245714286,266.911457391304,7.03918890589194,7.20635157850707,6.26506795589215,179.117975,200.8919,219.83495,275.714075,298.4389,300.5813,296.354896153846,251.867021126761,269.94655,236.5588,214.9416,327.843625,195.6258,295.1128,14.5076866425999,3.51878077272714,0.849883111079121,0.876317182049558,-0.234663661475366,-0.190474948637854,"PRAD"
"ZNF790",0.0134539525177177,0.639138674019768,0.122420415841941,94.6768580357143,102.579727619048,97.1352956521739,1.94009680125986,2.07916403482102,1.84309191546567,80.619175,88.1238,84.04995,107.3019,113.5616,109.18025,92.4809711538462,95.2980567404427,91.82325,94.1385,78.301375,108.7988,81.2732,107.0428,2.55223987933673,0.967789112522001,1.03046124571843,1.02521420228537,0.0432902480492405,0.0359253695251453,"PRAD"
"ZNF677",0.00285923391644471,0.239623223397408,0.187851746946249,105.892011607143,118.524164761905,111.904897391304,2.87742722295521,2.97853327818546,2.10567544972005,85.864675,94.8161,95.4089,120.359925,137.3111,125.95435,94.2420403846154,112.951831187123,93.5138,109.2863,76.002075,116.885625,91.9689,129.5844,4.21109873803054,1.45338810770842,1.19852913547022,1.16866494570855,0.261264980399222,0.224861370887215,"PRAD"
"ZNF823",5.5849578861622e-06,0.976193633940459,1.79805469480154e-06,112.633410714286,139.205778095238,111.514906956522,3.63892624009628,4.76962769569725,3.04122187866971,88.620025,103.2702,89.97475,136.86675,167.0792,130.13555,129.609192307692,120.994483501006,114.40435,112.2616,88.357025,147.840075,90.6117,143.5384,8.19439867967561,1.97102554403928,0.933533195807324,0.981270380016145,-0.099226770266521,-0.0272773823341852,"PRAD"
"ZNF311",1.59696437077583e-05,0.000658039242002917,0.585665701422244,89.3863714285714,70.8861142857143,74.8077513043478,3.15295862582467,3.14307469281387,2.02334549661377,68.3441,48.492,58.5287,107.353275,93.1615,92.7152,71.3416307692308,78.6189923541247,66.43755,76.0748,55.730025,84.775875,56.9832,96.8045,3.06619632214683,1.40104289702974,1.10200722224074,1.14505727559189,0.140133678951503,0.195419763515014,"PRAD"
"ZNF347",0.480457886359375,4.60545403480062e-07,0.000146353855332015,125.635753571429,131.996628571429,154.481426956522,4.05790932429837,3.38712823547833,4.00119941532988,96.64875,107.0346,127.3047,150.51455,154.7199,182.6398,155.854257692308,121.46051971831,158.52845,121.5641,119.364725,188.5739,89.1453,150.6915,6.96751515154767,2.1847228335489,0.779321152445517,0.766828288550099,-0.359710120180648,-0.38302453540066,"PRAD"
"ZNF273",0.999690052114043,0.0348262771603827,0.0412432130815427,90.1076339285714,90.2053685714286,100.159071304348,2.98567734183424,2.9160800055339,2.75099214629874,66.13825,68.2676,82.19995,105.716025,104.591,111.8115,112.768509615385,92.3665317907445,111.11875,87.3362,89.5922,134.280175,68.2676,108.0097,4.66621814776144,1.55144749263234,0.819080895063485,0.785971764441195,-0.287922150782302,-0.347450609416651,"PRAD"
"ZNF84",9.63819935821952e-05,0.696228940646887,0.00188230372463083,695.515398214286,810.383621904762,717.135890434783,18.6397732878955,22.015924279148,16.666704633731,558.6841,665.9966,584.58655,791.11115,975.7185,812.91425,613.000042307692,747.686548289738,612.71035,720.857,536.26025,673.97955,601.2241,859.4755,14.158100123413,9.67771869346031,1.21971696033659,1.17650534220615,0.286546404104981,0.234507871481736,"PRAD"
"ZNF667",0.0341387006010483,0.753580411583741,0.00396455087094516,166.014625,224.244732380952,149.710873043478,7.88477053703181,28.1484577082874,4.14846975858732,122.6796,142.4501,118.67175,182.847825,237.4049,173.01525,117.385665384615,166.487994567404,117.4529,147.7257,101.252075,134.3973,116.2579,192.3782,3.97928726330648,6.68460715209377,1.41829919370397,1.2577441680878,0.504161904750539,0.330838500145927,"PRAD"
"ZNF649",6.99654841684882e-05,0.0126576154026272,0.288575728876986,588.484579464286,778.604439047619,712.194376521739,27.6438533157399,40.9253665479929,23.5036295084714,384.58615,479.8473,544.0151,706.4322,930.9761,823.55595,673.122728846154,640.988235814889,619.67055,580.1029,501.40825,823.73975,397.2076,801.5519,40.8952387235053,16.1431420060359,0.952260573511834,0.936147280195904,-0.0705716929142905,-0.0951925739536382,"PRAD"
"ZNF248",0.47012962389288,0.0167573373834011,0.276301631102069,395.421916071429,412.34080952381,434.327254782609,10.7802823916412,10.2119767627609,9.26524113698485,330.9034,340.3195,362.3007,459.5186,469.3989,495.53155,495.779428846154,412.857292354125,478.37005,408.3396,425.937075,549.16675,338.0159,473.617,15.2165507500852,5.13227536218969,0.832743894426969,0.853606115182169,-0.264055223606738,-0.228357583308684,"PRAD"
"ZNF544",0.00232357375633563,0.0948141539893944,2.92751011765624e-07,560.440170535714,612.017717142857,529.382130434783,11.5513262905229,12.3579660790394,7.91566420858967,488.4988,510.0617,466.3591,618.939575,694.7919,580.32625,475.534596153846,565.64094084507,460.85945,555.0201,413.54715,530.6705,487.5664,626.083,12.640330464897,5.23250033646127,1.18948430970114,1.20431532867559,0.250336241527113,0.268213185747559,"PRAD"
"ZNF251",0.0216452855092752,0.264811986333314,9.3244944106341e-05,339.74856875,393.528506666667,309.052597391304,16.2234552996348,16.1053329111593,9.27649557223081,240.950575,287.7698,237.62885,382.34115,458.66,367.9212,293.650767307692,349.146760362173,300.28625,319.7734,262.254125,338.465375,252.5326,404.8902,8.54854116242159,7.08304136723858,1.18898637167984,1.06489524578631,0.249732178815616,0.0907115188852555,"PRAD"
"ZNF607",0.465944616401495,0.0309744375371287,0.000779258453800113,231.661836607143,240.912740952381,212.205417391304,6.69171447506887,5.22547545308434,4.28707275934483,187.68455,207.1187,185.38285,255.569025,280.7866,238.97215,176.020173076923,226.551203219316,172.63755,220.2233,158.0806,197.255075,185.5322,256.5622,4.75880989628449,2.77860646690727,1.28707522131745,1.27563962764764,0.36409637232349,0.35122082061024,"PRAD"
"ZNF334",0.331276097342284,0.00029538975922927,6.27506578032566e-07,131.671216964286,114.136512380952,179.160237391304,10.1971505423548,7.82685955469642,7.58134828596706,70.69195,58.1279,114.2834,169.760375,149.6764,228.6615,185.016790384615,140.395794366197,175.8538,122.3968,137.926075,214.37175,81.8882,186.6056,8.19921827478394,4.35922601381975,0.758827315479533,0.696014530251834,-0.398156482561839,-0.522810670273919,"PRAD"
"ZNF485",0.543316444333828,0.0056776070878316,0.000139533788219737,90.8735223214286,95.2014838095238,78.377347826087,2.9158747869516,3.08021419638177,2.63829313467504,69.981225,72.6205,62.5817,105.106225,116.5119,91.54215,50.6204769230769,85.9835668008048,51.41715,80.4979,39.72185,60.0275,64.8536,103.7492,2.10297452490761,1.40161774176149,1.69859258598977,1.56558463469873,0.764339858021566,0.646701501935352,"PRAD"
"ZNF192",0.165874727829591,4.5365892287208e-07,0.00182471843139653,305.319949107143,342.901555238095,413.855711304348,14.6640596380799,14.966710649601,13.8518599875233,199.547225,242.0849,316.2815,375.593625,439.9478,513.4379,424.466953846154,296.339648088531,412.2563,288.0232,286.4468,529.900975,172.8075,402.9787,24.1947804140358,7.94030852942482,0.698145392481927,0.698650815039091,-0.518400578266708,-0.51735651665676,"PRAD"
"ZNF442",4.53708143017817e-05,0.00456873976191019,1.85673698638311e-12,34.2478616071429,28.097780952381,38.6030539130435,0.923301540673494,0.952353670271919,1.05124768260118,26.870675,21.3115,30.3602,39.3612,33.0649,44.3724,52.2380307692308,34.0411770623742,51.44055,32.6822,43.15755,61.307475,25.5465,40.2644,2.11819909898425,0.530202514092998,0.651655059754381,0.635339241123977,-0.617819589429842,-0.654400966309654,"PRAD"
"ZNF813",0.22702581187604,0.00891681900925345,0.416869927868386,271.126694642857,311.752163809524,342.699867826087,16.7606118943691,17.056975138278,17.8201951514488,133.592725,183.9862,205.11635,357.4219,408.4334,418.0315,296.774138461538,255.436467404427,269.0966,218.3603,109.5993,416.657525,108.7821,354.5857,28.2468423191557,8.24924888917916,0.860709995583159,0.811456926620403,-0.216400871680032,-0.301413578549604,"PRAD"
"ZNF26",0.577042756444506,0.0529653459917157,0.00307573276103434,197.972569642857,206.746938095238,177.992744347826,6.39917219633568,6.59154545594257,5.43809831668284,149.68075,162.7475,138.07725,245.5585,251.3736,213.2911,160.898209615385,206.333689336016,151.43555,195.3668,134.564425,181.89395,153.8109,244.8169,5.96746140508305,3.3930400509529,1.28238648415816,1.29009865913255,0.358831125255169,0.367481398670743,"PRAD"
"ZNF69",0.998780702896108,0.135569653898947,0.158969410514861,89.8581428571429,90.0979333333333,99.40636,3.62124009421048,3.69155441719142,3.39872062971734,63.040225,63.0421,73.5236,111.8486,110.329,120.89895,96.9730346153846,99.7294158953722,105.5419,93.8511,59.00565,124.260275,68.5859,121.7391,5.81042651067647,1.89904156754855,1.02842420360382,0.889230722585059,0.0404354690067832,-0.16937030109351,"PRAD"
"ZNF583",0.871554370272299,0.00942869293589232,0.0443868588702051,107.62240625,105.463341904762,95.1500730434783,3.36760529243328,3.51977483457685,2.08012085172382,86.18785,86.2004,77.7851,122.6433,123.6993,110.2578,79.8875288461538,95.6822227364185,80.0841,92.5787,60.281175,99.083175,77.0104,110.0881,3.57393952816432,1.44838693382019,1.19771163432382,1.15601848556705,0.260280601107748,0.209164467754403,"PRAD"
"ZNF568",0.244161302558881,0.365763439352452,0.956488975590891,141.301304464286,150.143602857143,148.590109565217,3.83485729637943,4.04125446810276,3.69256692658452,116.5273,125.0162,118.07945,156.28785,168.457,174.144,139.748303846154,136.170655935614,135.5709,130.683,117.47235,160.898775,108.0275,159.5055,4.25985040905324,1.92210222957016,0.974399346453044,0.963945802528419,-0.0374149292839923,-0.0529760611100826,"PRAD"
"ZNF480",0.00209292085566071,0.904985502969553,0.000412985542748934,419.007284821429,466.039157142857,413.272056521739,10.3027994162096,10.140879083366,8.49423181387194,350.35805,380.5104,341.1397,470.5915,545.0068,463.39915,344.767611538462,418.280921529175,345.3838,398.051,299.9957,393.85905,340.9234,480.7766,9.26990121786971,4.80596055282795,1.2132256845783,1.15248891233463,0.278847945954296,0.204752871091233,"PRAD"
"ZNF587",0.000480630349096178,0.852017547204104,0.00300417911408202,934.309807142857,1112.8438152381,958.987813913044,35.4047532482135,37.7720856214556,24.596162788447,732.461675,857.036,736.5181,1074.336225,1356.8263,1143.1338,701.593565384615,900.72746639839,677.11865,874.0161,553.259175,826.4565,659.0144,1107.7577,29.0057134272826,16.0240985510078,1.28383085427046,1.2907872202309,0.360455138768802,0.368251199236861,"PRAD"
"ZNF808",0.0895184243827064,1.45604710826142e-05,0.0394646424101283,175.749783035714,192.178318095238,211.120793043478,5.03159035012956,6.58614736663245,4.72989409928952,139.776975,155.1394,171.2502,204.392075,220.6428,242.41205,213.607040384615,183.407956338028,218.76555,173.0899,173.71775,244.565425,146.793,210.1382,7.10270945417428,2.53087055331739,0.858623180246253,0.791211870424754,-0.219902973144143,-0.337864024105733,"PRAD"
"ZNF43",1.83532078423809e-11,0.0962758674308891,1.37727184246206e-06,432.894429464286,578.261796190476,474.202984347826,13.9889468526652,15.7247292648591,13.1109231382131,341.30265,469.9444,378.30775,508.650725,686.4569,562.46765,406.121959615385,465.708526358149,395.9049,447.5888,321.714425,465.280825,351.8428,560.4634,16.5313718877828,7.31856557249827,1.1467208687735,1.1305462498696,0.197514257749206,0.177020012958679,"PRAD"
"ZNF28",0.818723429826569,0.188425367847662,0.505864038074092,403.708952678571,413.410237142857,431.233568695652,13.13706998368,10.7745871811835,9.59086414891828,307.594475,342.7596,366.76775,469.757625,479.2698,486.1443,415.7749,372.102046277666,414.33005,368.5393,345.05615,472.6029,289.369,446.5136,16.6963749389968,6.0406304755628,0.894960340986591,0.889482430733663,-0.160104342264296,-0.168961985565524,"PRAD"
"ZNF627",9.78101119264441e-05,0.224995275551282,0.0255521715763594,429.198452678571,488.254953333333,451.865186086956,9.64367452231331,11.4434725747369,8.39078640801043,362.7352,411.3252,385.1614,490.032975,564.6131,499.96215,446.183478846154,433.486580885312,421.433,429.068,330.755675,508.137775,359.1343,500.1669,22.6169507968594,5.40507992870275,0.971543325643351,1.01811675877304,-0.0416497611487194,0.0259030207884783,"PRAD"
"ZNF789",0.00189631081148534,0.350150969831525,0.0914033742780791,139.291735714286,108.31680952381,127.106711304348,6.54656940135541,4.99557498043915,6.98954163986791,90.365275,71.3749,73.51825,169.8285,133.1768,161.1245,111.342353846154,145.264888933602,92.79805,122.6955,76.3271,136.23145,84.7792,184.5621,7.59991839693055,4.18522331878291,1.30466874388447,1.3221775673088,0.383683552220645,0.402915942558903,"PRAD"
"ZNF534",0.0646320643233345,0.944794442118564,0.0278062945856677,6.71141785714286,7.65150952380952,6.58030608695652,0.30194034287173,0.303682653633979,0.272539076218506,4.621125,5.2692,4.48975,8.3883,9.4805,7.7297,6.41011730769231,7.4966661971831,5.5789,6.9168,4.510925,7.131525,5.0251,9.3867,0.456351114680015,0.15634776387883,1.16950530502568,1.2398143003101,0.225898405954458,0.31012404957636,"PRAD"
"ZNF525",2.97368528866526e-05,0.0287358256991482,0.116148137524405,315.500382142857,409.11780952381,367.850722608696,13.4083401773091,16.9088584899105,13.5435148471395,226.907225,297.5477,272.9488,349.84075,489.4915,423.2376,322.049878846154,339.896534808853,303.0861,311.6432,197.5167,439.027925,238.566,395.6835,21.3471069947293,6.75270784432064,1.05541581331016,1.0282332314151,0.0778115047259519,0.0401675443386202,"PRAD"
"ZNF814",0.236272143762397,0.00163042431035476,2.07636691318402e-06,533.621627678571,577.510362857143,441.734424347826,20.8083152492719,22.7051202577438,12.3009142175608,407.942825,444.212,339.00455,590.113875,687.1669,522.6154,334.250832692308,565.595921931589,325.83705,511.4456,239.298175,387.22595,407.7071,642.0945,17.6595153837579,11.9252384400694,1.69213018072642,1.56963611105612,0.75884056364923,0.650430137700825,"PRAD"
"ZNF551",0.00189363804670339,2.6164688748942e-08,0.0509460001175364,92.4903625,112.167444761905,125.505996521739,4.09854214373543,4.56558300851361,3.34699436454316,62.65815,84.3951,101.83055,109.412525,130.5638,145.22655,124.343461538462,95.8463822937626,129.2771,91.4597,101.884075,145.62215,63.8812,121.9706,5.40934337843752,2.11442311674094,0.770819640276105,0.707470232546986,-0.375534763305685,-0.499258648370846,"PRAD"
"ZNF805",3.28452316344929e-06,0.00531894435274038,0.136076544782498,257.324041071429,299.175612380952,283.140299130435,5.02515800214941,7.69893036013534,4.8243652078245,223.310925,251.3114,246.773,278.766325,334.4997,318.03905,266.835684615385,274.435670221328,271.04065,267.8133,221.001525,303.453325,232.9618,308.3151,9.62084181414304,2.87780504061909,1.0284818937051,0.988092745497769,0.0405163956209473,-0.0172816308204331,"PRAD"
"ZNF468",0.92881125976674,0.0107515477218421,0.0349778133895917,443.107402678571,449.430743809524,492.23092173913,12.0512474472758,11.0463450009466,12.8998202914588,347.86285,378.9004,415.86235,518.520025,507.7625,562.2703,490.773259615385,421.900406237425,480.487,420.7775,380.151475,561.604625,335.4648,493.5206,22.0661693086578,6.44204770707758,0.859664616951756,0.875731289296068,-0.218154167435512,-0.191439835871608,"PRAD"
"ZNF616",7.2956978347527e-08,0.00603866151251764,0.0193878678035091,242.845258035714,311.36647047619,279.100025217391,8.7058838421957,9.4329913663797,7.02764912550673,184.859875,247.4114,226.9999,277.28035,362.1876,318.1235,237.589290384615,250.921921730382,235.30875,245.4453,202.480275,276.7499,185.2104,305.382,8.43744420357631,4.1932149891611,1.05611629768406,1.04307765860811,0.078768710504871,0.0608465725441695,"PRAD"
"ZFP57",0.989373167859952,5.61101502372097e-06,1.54784790860063e-05,3.96119821428571,4.14169619047619,10.1108513043478,0.693651582200106,0.545451605461896,1.25788004978602,0.41205,0.339,0.7852,3.615775,5.698,17.2317,18.5998269230769,6.96901911468813,5.71185,1.956,2.827475,24.9765,0.5084,8.5578,3.90871884428563,0.509510084298965,0.374681933520662,0.342445967593687,-1.41626167966636,-1.54605172268022,"PRAD"
"ZNF155",0.958632082656624,0.666028032622309,0.837754694913298,184.969505357143,183.243019047619,179.729626086957,4.53832659049312,4.63531407058226,3.9317275768772,154.406125,153.2061,158.51195,218.2168,217.908,207.11415,166.095525,192.000818913481,166.74895,188.7554,140.68785,190.383625,159.5509,226.0888,5.6442960601718,2.36258460887024,1.15596623637802,1.131973544661,0.209099260017343,0.178840241356743,"PRAD"
"ZNF425",0.0406844559913903,0.654594238240208,0.00292331675037727,111.087124107143,98.9905942857143,115.348519130435,3.67750773259116,3.42519069314862,3.30889617134472,85.897175,72.1204,92.9134,131.280025,113.1256,132.6025,127.696953846154,106.45598832998,125.7237,101.3925,114.5367,138.721675,79.9574,124.9601,3.74143111258844,1.88590665760354,0.833661141660712,0.806470856330191,-0.262467004487885,-0.310305695651022,"PRAD"
"ZNF611",0.835748832672379,5.32053086366169e-07,1.29093273177894e-05,156.592358035714,160.648581904762,193.644346956522,4.69924542413694,4.85776586563922,5.29847542557112,124.3065,126.1109,157.7658,179.6014,183.2524,224.00275,231.137494230769,150.14892917505,221.4075,147.8424,169.16125,273.265925,109.1652,185.3982,12.1318710378801,2.76947317404659,0.649608708767694,0.667738897733817,-0.622357121213187,-0.582644011024388,"PRAD"
