"gene","p-adj-T2b-T2a","p-adj-T2c-T2a","p-adj-T2c-T2b","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T2c","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T2c","p-adj-T3b-T3a","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T2c","p-adj-T4-T3a","p-adj-T4-T3b","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","count-T2a","count-T2b","count-T2c","count-T3a","count-T3b","count-T4"
"ZNF785",0.997705378533474,0.995356320793259,0.90242331620589,0.983856340615851,0.841872536788927,0.998742590497192,0.999989648490794,0.980916925041387,0.95707648126131,0.824338756467784,0.975944461198907,0.876518955014805,0.99593874086001,0.999042481418585,0.967190140918371,286.600635714286,303.665981818182,272.882076623377,268.616537254902,282.624639837398,256.501366666667,22.5903655980067,22.9900037532514,6.56704273002522,7.57216278414625,9.86603153420864,40.8230205318471,248.50865,234.56245,208.208275,206.7916,213.1907,177.8006,338.860375,366.07285,330.095175,327.0554,346.1932,350.0156,14,11,154,153,123,9
"ZNF98",0.972769809707688,0.996259203344741,0.994178871966866,0.999368956714918,0.98370339087451,0.999018446543178,0.999999990830687,0.912659464033958,0.820440530204509,0.951917527925964,0.99351242077515,0.827147383959027,0.880707038568867,0.925390961423173,0.985910494306109,1.84809285714286,0.894972727272727,1.42036233766234,1.55264509803922,1.87983739837398,2.58424444444444,0.54521999919624,0.325030366998338,0.124287280675641,0.155444982665342,0.464504990746737,1.28670619737538,0.44605,0.22125,0.395675,0.3698,0,0.8207,2.4147,1.0961,1.833875,2.1739,1.94235,2.9412,14,11,154,153,123,9
"ZNF786",0.999895774072369,0.999999959978211,0.99982827873131,0.997654495255902,0.999998847723704,0.923355133119108,0.817526858567233,0.966419691762515,0.0631386583645257,0.437194422133189,0.892420081869843,0.966456720786121,0.787588731530507,0.92780656645999,0.999591099216167,202.502285714286,207.953,203.28086038961,209.659220261438,222.372036585366,228.541222222222,16.558450226076,12.8455824038815,4.15237097818736,3.88900218211344,6.44309853750384,21.0784053626361,172.168725,184.71675,170.447075,175.2971,177.3366,194.0911,241.6815,231.68305,233.853625,235.0575,250.0491,277.298,14,11,154,153,123,9
"ZNF517",0.562683179153211,0.95450694057517,0.749684667417335,0.71658259844485,0.953928556225141,0.756380704623436,0.330838880118548,0.999645033660223,0.0730716091972117,0.699986549363197,0.125229954008109,0.947299325050797,0.153385679556368,0.364539843234448,0.699478594396509,237.987742857143,311.525063636364,264.632716883117,281.638874509804,300.929288617886,355.964788888889,20.421707098857,52.0753736142566,7.54474257812797,8.79458156512091,10.3337880041641,79.6171955552708,178.786025,237.88335,203.60245,203.268,209.74905,171.112,273.774675,349.14655,306.476675,332.4704,362.0636,523.2198,14,11,154,153,123,9
"ZNF675",0.996687649737338,0.999995972730837,0.977347913294228,0.999933486246566,0.963815347518199,0.999913139480997,0.967956656254974,0.765459674340976,0.616259496186939,0.75354988398501,0.305306611257396,0.157811816485825,0.132937454539807,0.158061844584129,0.397700851373411,108.821385714286,99.4653454545455,110.473617532468,111.727571895425,119.59246504065,151.181244444444,12.4022234043768,7.24544837447325,4.00383036427538,3.88976958274869,4.10952549949418,21.9171472611066,76.68295,85.1271,78.45265,73.1109,88.37725,119.7643,146.83175,112.11705,141.903875,141.7245,143.7752,160.3289,14,11,154,153,123,9
"ZNF860",0.999921459052034,0.986773346997388,0.999705125673285,0.999435200037246,0.991664937624388,0.152273430012126,0.75831636716872,0.667580258336973,6.3732139718109e-05,0.171266262717093,0.00676435850049095,0.00612351514455145,2.05539693169943e-05,0.000735900235503184,0.0166997940345568,80.5200714285714,75.8810454545455,71.1804493506494,85.3233901960784,99.9956008130081,157.132077777778,11.3130220206502,14.7120753606649,3.28558075975485,4.16240539991226,5.17827041654778,36.549911425211,50.857275,49.7785,46.76845,47.5362,60.1654,67.2959,111.054275,83.5269,87.963575,108.8407,131.1497,237.9146,14,11,154,153,123,9
"ZNF695",0.994752199234589,0.993745367834676,0.843457418254295,0.99993470150626,0.996300483702584,0.411972767161142,0.404768068952763,0.912248354032701,3.08277069871465e-07,0.00141580787964291,0.000112199408070834,0.0020770297882734,3.60648910735506e-08,1.16508293968032e-06,0.000854628611720032,9.87619285714286,12.2483909090909,8.1697987012987,10.5420359477124,15.7742487804878,31.1764,1.74520592794379,3.15074797178686,0.462638667072106,0.819456502206771,1.267476724038,11.296823550413,6.398,5.7247,4.24085,5.0569,5.88095,7.2164,9.59065,16.32175,10.924975,13.4582,19.73035,60.7736,14,11,154,153,123,9
"ZNF665",0.999905296344302,0.999724102798091,0.993437786554305,0.999999997303354,0.99978492695453,0.970987884996011,0.996439662993969,0.97685481484349,0.996880608477994,0.830921122572735,0.825892965432626,0.744446347095106,0.79228442284822,0.634761408098758,0.877073990543021,32.6256285714286,31.2628636363636,33.7987824675325,32.5099,34.6376772357724,40.1952,3.02718994503876,3.9426685888269,1.24956232294096,1.16980469070022,1.20447615504688,5.86187728903179,26.637675,22.39595,21.5968,23.0618,26.7023,30.8325,37.545625,38.95225,43.8738,41.6324,45.01225,34.7871,14,11,154,153,123,9
"ZNF624",0.995471061896882,0.995581848208844,0.869061974089477,0.634571488939847,0.315114990496215,0.119819297684928,0.574614630203906,0.273718103841006,0.0925629625783339,0.999873692640109,0.518606127451432,0.289042763753369,0.516108382113009,0.950004356185597,0.968760727637364,56.3934928571429,51.255,59.9348597402597,67.024777124183,67.7624991869919,74.5008555555556,6.26148160569067,3.88598186750086,1.70948874304061,2.1091480550535,2.49707462303435,6.57221121268919,37.319875,43.08095,44.094125,46.2396,46.3679,61.012,74.56945,60.6665,70.953975,80.9435,80.6286,84.2754,14,11,154,153,123,9
"ZNF841",0.999596767908346,0.950292546325541,0.998886023015906,0.987053292918707,0.999976001410764,0.992796636283651,1,0.998720511339398,0.326720890226558,0.671978455828546,0.876008372276963,0.763279848668817,0.28601634405382,0.3941286812091,0.738883458449368,378.2147,357.404018181818,337.5391,348.302032679739,378.017982926829,456.604211111111,31.9558300166593,43.6831518433508,11.2346402151814,14.4127567960503,15.5474878956853,92.9199012599598,316.7329,262.25735,230.66455,249.6437,260.74705,219.9383,468.7026,439.57945,415.896475,404.8789,468.4603,626.6874,14,11,154,153,123,9
"ZNF615",0.999466933322246,0.999999949549047,0.997014093195832,0.977426906222133,0.999912081995982,0.388099532229431,0.924549752940488,0.997608247165498,0.157768781420246,0.992083302337054,0.999026829727938,0.986646621726311,0.998211909775785,0.894436884188728,0.804438176731853,1313.60687142857,1216.60680909091,1324.01548961039,1164.53198888889,1113.22953658537,1430.02402222222,164.1832597161,176.984046007386,72.6243452814891,53.358619410275,51.7892677683054,173.759038376471,953.048225,866.33395,725.9913,650.9307,688.16825,1226.0062,1677.08225,1564.13385,1726.425625,1515.0838,1531.94425,1824.2549,14,11,154,153,123,9
"ZNF433",0.999776363827671,0.999771901247065,0.999997826470747,0.975853726051739,0.999619565257733,0.86219714835022,0.713978473751192,0.94173615808896,0.0829794789974637,0.606576770512409,0.162792823949393,0.332307457761719,0.0682002220228529,0.170640768795064,0.471449099925722,137.399185714286,141.677481818182,140.375219480519,145.371454901961,152.72502195122,176.388455555556,5.7799172226083,9.44341601471935,2.85263846883087,2.69720922785881,4.13645205762701,22.2489067054311,120.328125,124.8738,117.67945,122.7835,126.5336,145.0941,157.161875,146.6928,160.0496,164.4269,171.8529,222.7414,14,11,154,153,123,9
"ZNF595",0.975405004845842,0.987473817324315,0.998809976235348,0.999999872169771,0.943180211617423,0.71108913947008,0.982337596167439,0.999429165025056,0.999993820009938,0.678138428391757,0.999703730105788,0.998789543414614,0.99998603740049,0.999579039980774,0.999950509790833,269.467892857143,232.3384,247.345018181818,267.345049019608,245.34486097561,254.026722222222,36.3311601264823,16.7452737993685,9.39394923001223,11.8397206745553,9.05814647910455,31.528990433853,174.54415,199.26545,181.299225,183.2418,190.9165,188.7567,321.24415,271.4402,280.1301,306.2468,267.61,303.7383,14,11,154,153,123,9
"ZNF460",0.994573692756174,0.999999882872762,0.987880536764907,0.999651248931205,0.928229376613092,0.948190940971127,0.999762320957855,0.935604074033873,0.968068176176495,0.999999970523794,0.955056437973592,0.999418118014363,0.909301788822166,0.772578899265108,0.786528941665607,59.2910214285714,68.7268181818182,60.0296564935065,55.5958379084967,55.8389699186992,75.3321222222222,8.16369035226117,19.6745818841876,3.52259880567466,3.41483608544377,3.89291635102154,17.3019402040219,36.894175,35.15935,35.7432,30.5583,35.42545,41.11,76.673425,69.8318,67.848375,66.9792,61.3139,100.1984,14,11,154,153,123,9
"ZNF81",0.419188699151167,0.809241289859947,0.786281662950551,0.945513345861233,0.591422605048229,0.955989199930763,0.972713182048068,0.524743797432327,0.879174935754473,0.999702771798414,0.970290274262309,0.149799796060659,0.34544400554898,0.525054761054598,0.601325866212002,80.19785,53.8248727272727,67.9667175324675,71.3885418300654,72.6332764227642,91.8822222222222,10.3397600016451,7.43528562110906,2.86628159370682,2.88828438316287,3.01631568618261,11.0230225894209,55.15545,37.7432,45.59685,47.7945,47.67365,72.2199,107.089775,66.5855,88.472875,93.9867,94.4831,124.6324,14,11,154,153,123,9
"ZNF780A",0.896066740996058,0.999183320148026,0.901529700774971,0.999999999999837,0.742018440293683,0.947173121566705,0.991951909411536,0.960905423066462,0.994931352665231,0.742088943995526,0.999989451966035,0.965710331380859,0.999997939287979,0.999965314940184,0.999709432145021,340.2961,302.723918181818,331.42197012987,340.409584313725,325.790671544715,334.673622222222,30.2032046847445,19.9662189597822,6.20375007608749,7.59185113567176,8.18896426636172,30.47299381857,256.380825,252.9234,283.568825,279.6499,263.847,286.9825,416.02285,322.80255,364.464675,381.161,371.88375,420.5882,14,11,154,153,123,9
"ZNF461",0.999999999951649,0.999999916019214,0.999999804115852,0.993612947685895,0.996773674031273,0.662934030680382,0.685573245497991,0.785911176467952,0.00559379095941259,0.272798300604324,0.0819339929029248,0.116794699096646,0.0101284392607018,0.0474717624413422,0.282062835721457,86.6731142857143,86.87,86.0665532467532,92.6165640522876,102.476705691057,130.351844444444,7.98177157653514,7.08198400887774,1.95113461509916,2.05760525211573,5.457963853437,14.8352588575805,69.22275,77.8773,73.79385,77.908,82.5099,99.0726,106.006925,101.3776,103.02225,105.9211,108.07655,158.5139,14,11,154,153,123,9
"ZNF181",0.957075522436623,0.989367813964213,0.994234196509186,0.999289081173129,0.717112441593612,0.16447479957531,0.994508750717271,0.614680825859796,0.0781675026032155,0.997786881539475,0.622790405437814,0.216427945259819,0.139975730265873,0.557979131087114,0.668113807007334,269.731928571429,243.332727272727,256.395887662338,277.275439215686,281.415508943089,321.030022222222,22.8252901698114,18.791023821157,5.84695983549755,6.05461481170103,7.51137427231878,29.1056760336068,214.7082,195.7612,221.246875,227.189,219.0168,249.4086,322.5765,278.4234,290.2601,316.4721,337.6119,379.4118,14,11,154,153,123,9
"ZNF44",0.889993153840604,0.873850051892085,0.998803753060991,0.702945688445456,0.999998286682751,0.969729197464619,0.756888193931443,0.9999799920287,0.993052674662986,0.999977363609114,0.966858571937615,0.512608212170987,0.396782663572629,0.252829994779287,0.290955064621805,279.005235714286,245.153918181818,254.683366883117,247.685824183007,249.335422764228,305.751522222222,17.0862157531808,10.8445789896303,6.73380700320596,5.76972710872971,6.71478458785035,52.2328229919729,238.9771,220.0859,196.25375,194.3005,197.81035,201.19,317.131525,271.3975,294.793125,294.6332,295.8903,313.8897,14,11,154,153,123,9
"ZNF790",0.999263166722399,0.999999786250987,0.995422815675891,0.991286457105509,0.920855976523354,0.790515733123437,0.980881583829003,0.885720534342928,0.668062238724887,0.999781963878526,0.607500839925674,0.449692982058291,0.390262691733621,0.669700907238008,0.736151139732595,92.7243571428571,89.6689454545455,93.1339233766234,96.2837071895425,96.9996211382114,107.229533333333,6.10248877095558,5.07479014393455,1.61216590365563,1.73593954857737,2.03058172327071,9.69365276243229,83.86435,78.5329,78.661925,81.8923,81.14935,88.3773,107.793725,100.7218,105.3577,107.4719,108.26555,120.743,14,11,154,153,123,9
"ZNF677",0.906241328912971,0.941886082644427,0.99561680465054,0.885797058988885,0.999195281517974,0.998350195322771,0.987643363934377,0.97575224392211,0.989663817148809,0.913758571335279,0.0827646668225537,0.59002306785142,0.103587560288135,0.143883610024881,0.0622576867827137,104.76825,118.183936363636,113.016602597403,114.555814379085,110.608665853659,141.532355555556,6.849054625297,6.69955092295911,2.28510800429585,2.6536461457229,2.92402615274356,25.3219480770312,94.663025,101.07865,94.51965,91.9689,88.24985,100.5334,117.140275,130.33875,125.60515,134.9401,130.24675,190.5504,14,11,154,153,123,9
"ZNF823",0.999999998910598,0.999982494255026,0.999996841815315,0.957183258243424,0.977890358940906,0.545364880366133,0.730743701710798,0.827602881710987,0.0491239185206476,0.795933125685393,0.034562785033275,0.0558059849827194,0.00487543670754331,0.0306798596669138,0.108838611376963,111.500807142857,111.901745454545,113.433714285714,121.437145751634,127.90426504065,164.819,10.3664017471092,10.2378366432772,3.15861960515937,3.48774657128705,3.68108050519287,24.9466482341984,76.934975,94.4206,84.6802,92.9763,99.09205,101.1402,141.005625,113.05335,139.342625,144,148.4588,196.3001,14,11,154,153,123,9
"ZNF311",0.999968494443331,0.998931275618073,0.992091736391629,0.999931928298084,0.997991651991154,0.99864308954429,0.999755290600716,0.996417016909489,0.999923207431687,0.999987237831442,0.999999828660382,0.999998201190032,0.99878115403386,0.999840298025113,0.999602949331301,80.5565214285714,82.8854909090909,77.2506305194805,78.6709725490196,78.087393495935,81.4239555555556,6.15629382240824,8.93582477758595,2.12303452898998,2.64977735783255,3.06805283114797,12.9241507437853,60.928825,64.3133,58.97685,57.2707,52.63695,59.1058,99.0622,86.58915,94.25475,97.0409,98.1162,118.8993,14,11,154,153,123,9
"ZNF347",0.942097882517873,0.999929670274569,0.921902054852099,0.999623097124113,0.9446073443047,0.999931465640058,0.999863273149697,0.933469071308078,0.999999563120683,0.999995383806592,0.714345916623603,0.252654203650488,0.373690821143663,0.331708234218569,0.36520824882655,125.254635714286,107.048154545455,122.23246038961,121.003092156863,121.760814634146,155.169611111111,15.2016064047597,13.6423122962106,3.97034896323125,4.16276588923846,4.10868041099212,17.4564396750362,94.6552,80.5166,87.839875,89.5643,93.3479,119.2189,165.642425,142.325,154.55015,144.7245,149.85215,194.4853,14,11,154,153,123,9
"ZNF273",0.999999999993363,0.992405700776166,0.995928606282955,0.980023879844175,0.988836593406969,0.999433705340255,0.263372441404645,0.393300157353827,0.0035239405124925,0.0109020071722391,0.157018296173092,0.205517511836228,0.119300185807982,0.154296574995384,0.82826686922513,82.1508714285714,82.2692727272727,87.6623519480519,88.9708326797386,102.855604065041,117.205033333333,6.73376849052617,11.1588058606326,2.6258347229821,2.56944984115988,3.47065223013459,14.3734333255257,65.5319,58.03475,65.24875,65.9262,80.18025,86.0549,89.646275,95.7651,103.199275,105.343,118.4147,131.9853,14,11,154,153,123,9
"ZNF84",0.998922957107537,0.999967087744839,0.99950753133595,0.999179223795437,0.999979923614136,0.998215137839803,0.862073373346107,0.994689560098403,0.223141260795305,0.446209794224737,0.922401264127442,0.991461061896851,0.891319365153286,0.937902670270576,0.999750517751617,716.229157142857,749.328618181818,727.502833116883,737.916439869281,785.454308130081,806.471677777778,30.2643816756101,47.2830401994142,17.2654842409896,16.2425289341096,21.7214553540903,72.422053124773,653.2067,588.31615,573.772575,603.2147,611.33305,735.8684,814.889175,865.98485,840.892625,822.8802,906.17865,978.7124,14,11,154,153,123,9
"ZNF667",1,0.999999999994645,0.999999999999273,0.955554034415783,0.972179260774363,0.276085449510561,0.977680369549825,0.986163603949229,0.512276727292455,0.999786542388611,0.708308843495377,0.750242597359059,0.473822590964517,0.88865138536487,0.850608460062567,143.51415,143.431063636364,143.165832467532,179.828767320261,174.792422764228,235.892666666667,15.5793993260428,12.6197851774777,4.19558950208004,19.8815793898966,6.75191701261049,38.784891986804,113.781275,118.4389,111.443075,116.2579,120.3816,134.1814,180.350175,169.36895,175.4637,197.8454,222.14505,279.7794,14,11,154,153,123,9
"ZNF649",0.978255355933672,0.999999999674228,0.940011838541211,0.999999999801976,0.931187661857347,0.999999287140014,0.999952371490376,0.87475290332551,0.99551050910467,0.998046276579752,0.0365836315581274,0.00725649186924138,0.00307783174679521,0.00343535249028704,0.00648453987892017,635.403185714286,529.885872727273,633.525494155844,637.10338627451,655.967639837398,1091.25992222222,74.0091189639782,61.4438424160884,23.0017555011048,33.0880424338227,30.5460548040805,281.344457697074,414.130325,428.4314,445.16255,376.7831,430.40485,653.4687,851.034075,636.124,799.76715,795.5524,806.2712,1261.9195,14,11,154,153,123,9
"ZNF248",0.866163836704704,0.999682500857562,0.836942314397826,0.930935689177142,0.990312617322097,0.590623281554099,0.961923951537435,0.980616714193316,0.813549852499078,0.999786460848777,0.67465158953342,0.998794757534747,0.594904576443316,0.893406381899697,0.856188342969551,435.530064285714,383.226527272727,426.013096753247,404.978922875817,408.787190243902,363.071966666667,26.7796714009512,34.8911458406365,10.1188951996694,8.65772253295503,9.76593775696531,42.3748998244997,389.87375,298.84235,354.836125,335.7493,334.26615,285.597,480.571275,410.56235,473.608125,464.0112,476.229,446.6711,14,11,154,153,123,9
"ZNF544",0.96832367541284,0.999995551649548,0.94299685451234,0.999991602331946,0.85819769342144,0.986251604804788,0.905932750893855,0.375835531600875,0.0761294350340921,0.299237209254337,0.662382820781445,0.267894602825097,0.358106260238885,0.495508314362183,0.913061815625758,556.697964285714,520.395909090909,552.710444805195,561.229422222222,589.790193495935,629.494844444444,31.5433894261811,31.6797329617288,7.46979770346472,9.86096529727187,11.1060929561798,47.9607618780015,572.31835,448.5394,492.840725,479.6693,505.9029,550.4975,610.125625,589.6044,610.3455,614.4214,663.5288,698.291,14,11,154,153,123,9
"ZNF251",0.398584246839861,0.998521600189776,0.290691118505724,0.652177339113757,0.879743762681915,0.0742975704010487,0.154305324287452,0.999762909369202,5.53519761357091e-05,0.281468738514111,0.676638705466651,0.999660456632733,0.656805339909097,0.99042863849828,0.999993133924984,289.249985714286,401.812290909091,305.984014285714,351.357748366013,388.857923577236,381.905077777778,21.7607018570625,80.7049831194788,7.78504012826305,12.9646458910459,14.9014962509383,69.6048354467477,218.21325,270.17865,238.4726,252.4473,267.62445,263.9931,350.558675,400.04385,372.785275,404.9351,461.0151,445.2206,14,11,154,153,123,9
"ZNF607",0.997337563685384,0.9999954831136,0.98063020957353,0.99999336470487,0.996980314905209,0.987637889786356,0.980460918979543,0.999999972325337,0.371526119884489,0.760461470322052,0.8268336682672,0.976117478538731,0.583514613783054,0.721647468098912,0.939109902493646,222.591735714286,233.926618181818,220.447077922078,224.90918627451,234.79798699187,254.279622222222,15.6751602563047,24.9819479351421,4.39030134410258,4.63228412752389,6.14234929039884,28.6273255449559,181.9401,176.53055,183.2653,187.6427,198.7739,187.1153,252.688525,259.17975,248.04125,253.8043,259.19285,320.2206,14,11,154,153,123,9
"ZNF334",0.999998029598216,0.968953707231277,0.992935668611357,0.999975490867711,0.99999999946193,0.664159159471481,0.993214630463977,0.98765006250037,0.0218444569447781,0.516232625254287,0.983635993603467,0.975919198804103,0.666614387721426,0.918795198326465,0.998892880485292,132.851307142857,136.671081818182,152.414284415584,137.24378496732,118.745874796748,106.9529,19.1650168957431,19.8498011923949,7.79829753112915,6.65983058848749,8.05195231706437,25.2053562145804,97.806075,78.819,95.894275,85.0542,46.44285,37.9024,161.58195,181.9595,187.669175,191.9097,165.54055,144.6211,14,11,154,153,123,9
"ZNF485",0.998785995002666,0.969667205671268,0.999959480557326,0.996949146015782,0.999999504302465,0.974038529802304,0.997818509160712,0.999998189566866,0.970637959829672,0.999999846114447,0.994038385420011,0.952498197410289,0.771221902077463,0.892419730184576,0.903446334885027,91.2516785714286,86.2916454545455,84.370151948052,87.0853954248366,87.3290284552846,98.6008555555556,8.82142910273812,6.56903021448321,2.30304622034103,2.7212823343038,2.90238951254026,9.78857531855251,79.02275,71.13765,64.422275,64.5114,66.69355,84.3407,108.112175,89.975,98.842575,105.0119,104.9559,115.4799,14,11,154,153,123,9
"ZNF192",0.893305239161007,0.964075455173551,0.987161039705871,0.997873370154758,0.922513694565913,0.940945867398518,0.99513073449149,0.946922118023841,0.985841056387992,0.999948027401634,0.890427501713029,0.354027258517064,0.339312457921436,0.531820638726492,0.491486055700378,327.116342857143,249.415427272727,285.916224025974,304.881333333333,300.368010569106,410.087255555556,57.1778930478579,41.6505212283616,14.191734657806,15.1694180852439,15.5706759044748,71.8550739639309,179.3137,199.71285,156.66775,189.1892,160.0068,261.7543,488.463675,341.4632,397.05615,411.9939,418.5339,569.4853,14,11,154,153,123,9
"ZNF442",0.720147422053158,0.938270837474723,0.921356806109894,0.84216973643585,0.974192528807518,0.988731242799611,0.985467898339426,0.832161529808764,0.991330645392544,0.842329206625641,0.648231293086635,0.0742408389417958,0.0858738507849479,0.0492237913341086,0.147643774679275,36.9826642857143,30.2594545454545,33.9087902597403,33.0582261437908,34.7598455284553,44.6862777777778,2.53494719928121,2.67355971136759,0.928616352842385,0.850844096624681,1.2105705652885,6.36586526775116,34.134075,23.72375,25.5234,25.6457,25.0751,32.3529,40.908725,34.4189,40.670625,38.3937,40.7047,54.5753,14,11,154,153,123,9
"ZNF813",0.70932376187097,0.999997185708233,0.374496842463821,0.980427195364897,0.833279634189562,0.330461371217483,0.897983534794058,0.950682683942697,0.0712107477943601,0.963878217896535,0.991765625505544,0.979291443364021,0.962456669082772,0.999988173088715,0.999993719291479,290.292771428571,182.919181818182,296.277653896104,253.200652287582,234.691695934959,243.389533333333,61.5019087835522,29.2703892362566,16.3529365644947,15.9230647453019,13.6695817726429,44.8224496590808,138.13645,88.57115,142.02005,93.3279,111.1296,157.7102,396.949775,255.10455,414.8493,354.5857,329.07285,286.3971,14,11,154,153,123,9
"ZNF26",0.999999302559122,0.999999999970685,0.999996127849837,0.999561907198557,0.999978595314486,0.966056053157914,0.783150661698339,0.898019315272749,0.0275994369298544,0.195665551720233,0.879323477530212,0.926543711346594,0.735592610314358,0.874359827788086,0.999661378087016,194.815435714286,197.411209090909,194.575933116883,201.409959477124,222.06498699187,229.802233333333,17.7877935274048,13.2949899053909,6.07641035961619,5.88143889379227,6.82641956449536,30.1438000506139,137.1308,158.20095,146.364875,150.6494,168.4974,159.964,232.258225,222.84935,226.9297,237.3424,269.76885,305.8152,14,11,154,153,123,9
"ZNF69",0.999999884249244,0.803204088656134,0.8989726299347,0.997797823545574,0.999555418228766,0.338876183599108,0.98700519115223,0.995969867017627,0.723195613784362,0.996545523453205,0.923429532926973,0.921607341887972,0.215106911217697,0.608339454262719,0.501560050905675,91.8559428571428,92.9048181818182,107.025259090909,97.1860065359477,99.7271243902439,73.8442111111111,10.9284703460943,9.0646259130436,3.40898544985454,3.66284198669852,3.8239608360893,10.1023819385915,68.923725,68.344,75.893875,66.485,64.558,54.7794,105.090675,121.1786,131.98125,119.6632,124.55565,102.7315,14,11,154,153,123,9
"ZNF583",0.950812822481675,0.998359786673238,0.973345567154387,0.99994051489396,0.769450779560569,0.636845949077113,0.999999962505376,0.887167975626574,0.957232997546029,0.990838045345039,0.0472212220728031,0.00606338081573954,0.001359996341328,0.00895590715071293,0.00463195329246091,96.4909857142857,85.0817454545455,92.7401701298701,98.3958333333333,96.0523691056911,136.046155555556,8.08865858013727,5.59223991902031,2.30800921403885,3.10310155610701,2.49318251300333,14.1699956710778,75.954625,70.7944,76.661075,75.7212,82.1808,102.5851,117.270575,100.11965,106.302075,111.9187,110.47025,133.6074,14,11,154,153,123,9
"ZNF568",0.981850599312692,0.99999967486106,0.960388266811375,0.999981905221701,0.899315123875387,0.991604766972541,0.997052826905902,0.77360987090463,0.798507034869229,0.979953851381722,0.343628767419931,0.117777079453099,0.111330484317606,0.174343715710246,0.294948308836746,135.2115,122.991490909091,134.309713636364,137.231762091503,140.987571544715,172.222655555556,13.5510339792509,8.55853536428512,3.23162048806458,3.37243188997543,4.31319588188092,19.6097598919525,102.947375,110.2267,110.905975,107.5391,111.7355,128.7975,172.148175,140.3878,159.181325,163.2014,161.43565,203.4719,14,11,154,153,123,9
"ZNF480",0.996468029490846,0.985647169370352,0.999999986129522,0.999932941685141,0.962114938115588,0.259801277306697,0.999999928788183,0.984277307084354,0.55718600115754,0.99905092482314,0.483088931103872,0.274916432938692,0.0672983938505032,0.324824382731583,0.263160585301066,423.963964285714,402.753372727273,404.080309090909,430.474465359477,425.627651219512,505.221466666667,30.8670563357783,18.9759853763075,8.10124729285943,9.30202075554151,9.75744897309323,28.5375111330538,331.8869,362.291,337.29935,347.5862,350.64365,446.3884,496.8443,450.08925,460.444375,500.1184,490.1731,578.6228,14,11,154,153,123,9
"ZNF587",0.994784295137977,0.998665305781462,0.999476550987915,0.991670939675299,0.999984974000019,0.997323385027298,0.99997331682179,0.995327366377075,0.99602325812556,0.935964109050087,0.999171238412547,0.9999941523979,0.999995512462062,0.999999997575348,0.999664135502701,937.441271428571,862.546245454545,898.471401298701,880.046454248366,919.690635772358,883.390644444444,81.0857520989594,68.2599095150059,28.17245870651,28.5802407810176,31.7506594190118,119.8750601529,798.739925,702.9675,637.250325,616.1847,671.77355,735.0146,1119.5366,995.7523,1139.353,1077.7431,1076.16165,936.8235,14,11,154,153,123,9
"ZNF808",0.998771465444411,0.999893610887188,0.999699947563245,0.999999797825298,0.997726373308704,0.998360315114574,0.999244261751474,0.999969999326222,0.999768502631102,0.984761528569379,0.999044227012107,0.980866479656809,0.986060672509451,0.995334772178096,0.974853887803589,187.102785714286,178.168854545455,183.349471428571,186.03681503268,181.445458536585,196.097066666667,12.7859852130114,14.1831272759339,4.05275416008834,5.49813821961644,4.33700765776895,19.2487834991591,154.486775,145.8461,145.120025,145.0488,148.61025,157.2456,198.127375,203.16255,211.239175,215.4796,208.06915,238.5941,14,11,154,153,123,9
"ZNF43",0.99981532361608,0.999999966211068,0.999660161305567,0.995335803687798,0.965471142827529,0.732716536519238,0.87851197916592,0.765917298341911,0.0789723392352303,0.741262569147736,0.181210707072234,0.137891869739259,0.0388508668083352,0.129872708666332,0.350626764489957,445.762485714286,428.140072727273,443.595804545455,469.581269281046,496.866961788618,609.258355555556,42.7430284960476,29.8719302606252,12.9445497451201,13.5391075540044,14.0291452520798,97.0545812601716,383.2324,371.1635,336.057725,347.4781,376.91955,416.906,529.8383,463.30945,532.4812,586.1577,583.8502,683.6572,14,11,154,153,123,9
"ZNF28",0.838337160155991,0.999894850363963,0.767130684106287,0.99999996989184,0.662329405162562,0.997151809362322,0.999999994981792,0.662365296222339,0.997000493143431,0.99999999567739,0.0763944131798856,0.00404720025279492,0.00540449817290911,0.00931756252008031,0.0104442003725355,376.742257142857,311.841263636364,367.788237662338,375.001047058824,375.513217886179,532.222655555556,43.3291857680155,23.917382434848,10.9110858778974,11.2253398448602,11.2832302776651,58.4215403628902,266.779825,280.8075,302.51745,280.4656,295.36165,400.9027,490.75525,356.46495,443.032125,452.937,445.67395,635.5282,14,11,154,153,123,9
