"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF732",0.410045150331622,7.64518366533865,6.54733567567568,0.784881967974194,1.12747805740312,1.8353,1.3131,7.934,6.135,251,185
"ZNF546",0.0855872248521306,60.1240083665339,55.3790405405405,1.81047649961061,2.06270410172292,36.45915,39.0848,79.4113,68.8343,251,185
"ZNF286A",0.992893164487424,213.359741434263,213.235959459459,8.70954644632253,11.0497910026323,136.06815,136.626,249.8573,255.611,251,185
"ZKSCAN4",0.391259527305627,134.634884063745,130.779321621622,2.84092794793009,3.53965973837306,106.6039,98.5339,161.0459,155.0802,251,185
"ZNF643",0.918285708425039,48.4012709163347,48.0167,2.13884781647096,3.25953191643303,27.20105,27.9923,60.82235,54.8555,251,185
"ZNF642",0.1662000309663,103.138056175299,109.809342702703,2.53236214811162,4.42712783737371,75.40065,75.7698,119.4608,126.96,251,185
"ZNF490",0.000511416629310424,194.984396414343,175.087067567568,3.87238802676017,4.02685008386262,153.6156,139.5722,228.70285,203.0735,251,185
"ZNF626",0.161725234048775,259.715690039841,225.302906486486,16.0179649646368,18.5873510229844,76.26025,55.2124,355.8946,305.3676,251,185
"ZNF793",0.939919630176491,112.379780478088,113.103122162162,5.24725415289453,8.61190953285274,54.49895,50.0321,142.8189,133.05,251,185
"ZNF383",0.294582042834653,80.9964171314741,85.2175891891892,2.08634523754657,3.73455755139714,60.73975,54.8446,91.95825,96.01,251,185
"ZNF669",0.721329637592812,113.025224302789,111.462478378378,2.8135382407215,3.38224226749648,79.58905,78.1955,141.48035,132.4759,251,185
"ZNF559",0.177126520793589,227.872444223108,216.917572432432,5.19284203390777,6.28174257939962,171.3105,163.7737,276.1111,252.5865,251,185
"ZNF177",0.0864244296625477,52.4217175298805,46.6714551351351,2.23565685713987,2.4474617047918,27.5653,21.5054,67.9659,61.5611,251,185
"ZNF548",0.0863250728504802,247.852502390438,232.561241621622,5.73905148854524,6.83587021043303,188.8178,169.5889,290.1487,278.1575,251,185
"ZNF563",0.0148164249468584,50.9081306772908,45.4444486486486,1.45982881634021,1.68618591593641,35.82695,30.0221,63.3835,57.603,251,185
"ZNF567",0.0312519566416194,141.364968924303,158.461798378378,3.70093847656288,7.73005067180048,105.3133,97.8631,168.03155,177.0847,251,185
"ZNF573",0.144029968684595,28.4817147410359,25.9650308108108,1.13670005654724,1.27791632142272,16.70005,14.66,34.3545,32.7486,251,185
"ZNF527",0.979661848844446,108.731292828685,108.856774594595,2.82389301613026,4.26157746435037,78.68735,73.3119,127.55275,123.4109,251,185
"ZNF33A",0.0512734093933687,992.268605577689,919.09331027027,25.2033315520976,27.0594918142044,700.5676,635.9313,1226.48525,1139.9814,251,185
