"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF283",0.640936593913347,0.933129381764271,0.448069312350207,0.902812888332905,0.997291590559641,0.712170109141286,0.626218639687042,0.765259316464165,0.503925907023524,0.868229184834931,52.45356,56.2485039711191,48.7726680851064,58.4892,75.5154333333333,1.90596818491816,1.87670300368018,3.15029767332633,5.74768786382329,11.7176821804106,34.369925,37.4429,35.57275,36.78615,67.25165,64.0874,66.8166,60.00905,70.46705,86.8418,170,277,47,19,3
"ZNF558",0.466174753617793,0.0537188552464698,0.367098856290506,0.51903531769025,0.888772318836417,0.999155425857365,0.991187356329161,0.999769565194884,0.9980978975846,0.999742049292555,352.533483529412,328.437815523466,285.56614893617,295.698694736842,312.856133333333,12.1582177371846,8.95968637199985,19.6279907060122,22.6967801780991,121.051987549666,243.536775,229.5168,193.3158,228.01745,214.0154,447.487425,405.3435,337.81595,318.49275,422.7998,170,277,47,19,3
"ZNF597",0.913986048554013,0.158716570278971,0.352855437819746,0.909315877863065,0.983926946705926,0.974804843781202,0.959681709639854,0.921164231461806,0.693656281613214,0.864584826577413,63.1087947058824,60.190783032491,49.9993510638298,55.7485526315789,77.1320666666667,2.84572767745304,2.16291161381095,3.63295027838608,5.74295632133777,14.2148383862701,43.60095,39.4137,35.7767,37.2382,68.23715,72.6421,74.0343,67.4044,75.48795,91.18195,170,277,47,19,3
"ZNF30",0.993278779120822,0.40469518697424,0.520022166689188,0.812526223656916,0.882684419348995,0.99998379475195,0.318036343319214,0.277982382890878,0.133033323749222,0.179073519403643,97.1699494117647,94.6250833935018,79.384370212766,80.9268315789474,165.4779,4.62543752973641,3.92830620767732,7.19109427315236,9.38244335891658,37.8358887360048,61.75315,58.5284,48.9094,55.97375,128.9777,113.364,107.1838,94.76975,99.76655,192.35745,170,277,47,19,3
"ZNF354A",0.872368692295535,0.235439119755879,0.519175982243062,0.997377106535991,0.999997722376716,0.873473171080537,0.999999134982152,0.999957643802556,0.984335795065205,0.999986507088815,265.371595294118,254.723972563177,226.611691489362,256.241415789474,262.446466666667,8.26654545233111,7.11837227635409,16.5848588137348,21.1517718510757,59.8598129724591,195.68525,183.3333,137.9335,182.86495,209.2465,300.54825,295.3411,278.28615,335.2839,312.8103,170,277,47,19,3
"ZNF764",0.420892929318691,0.222593866748698,0.791970091614253,0.852157193630782,0.99774302437382,0.995761971555963,0.964069765022109,0.995725639488221,0.99999507297565,0.999381322761877,222.225153529412,209.374489891697,195.756061702128,203.574573684211,192.643766666667,5.44082518864326,4.63655780425928,13.5546794115509,17.4199235519802,10.9177631167948,171.2944,162.3884,151.13185,148.26885,182.6441,248.74945,242.8023,210.60935,246.6587,201.43875,170,277,47,19,3
"ZNF747",0.994501121641196,0.999963898477213,0.99993407929675,0.896861149919941,0.943702045701109,0.948830270156322,0.999993589892639,0.999999999758818,0.999999406596799,0.998613022117882,250.285749411765,246.135297472924,248.321821276596,227.206752631579,245.784133333333,6.13335584425092,6.70146373294501,22.0123374615079,22.4454728613972,38.8046758585583,197.6441,187.3732,181.23805,165.1089,207.40925,279.608425,281.8227,259.5021,262.1517,269.9594,170,277,47,19,3
"ZNF778",0.0127147311516435,0.00541967109480579,0.477974471096328,0.319477271102547,0.971486142752212,0.994399567940409,0.989244881456671,0.847345573272486,0.61248604865846,0.758222452234603,106.297270588235,89.679478700361,75.9553276595745,81.8087421052632,121.173366666667,4.39576599713158,3.21705070740331,5.92557532732736,7.92516830517435,39.6921073737308,69.011325,56.1535,46.8681,51.37085,81.56475,131.019775,109.2184,99.2335,109.69525,143.20605,170,277,47,19,3
"ZNF212",0.591456066653608,0.996207820613195,0.985536057913923,0.109371822015783,0.330022500177368,0.29766154658078,0.996407154244265,0.999958059061714,0.999123151522423,0.973785742911344,428.126543529412,407.10506064982,419.21485106383,341.085521052632,397.067066666667,11.1371815181775,8.67795198274649,27.1261527779498,28.0868626277717,77.1632707180977,334.2143,304.3651,305.376,275.4217,323.53665,479.93875,483.1477,464.4029,361.1025,454.0952,170,277,47,19,3
"ZNF282",0.975395625102115,0.969447926998171,0.840585701405755,0.759950391437892,0.871470572195881,0.602685843425846,0.966801022503443,0.981817182886447,0.927454782427467,0.999895021226673,788.323891764706,772.494729241877,816.733282978723,710.406057894737,685.593733333333,22.6344163048922,15.7431623222551,38.384731231756,48.8495062045681,114.904159411824,619.3874,574.2188,688.26515,610.74655,570.9098,892.335425,937.799,850.74665,782.78185,749.0937,170,277,47,19,3
