"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C12-small-various-C1-LUAD-enriched","p-adj-C12-small-various-C10-GBM","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C2-Squamous-like-C12-small-various","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C12-small-various","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C6-UCEC-C1-LUAD-enriched","p-adj-C6-UCEC-C10-GBM","p-adj-C6-UCEC-C12-small-various","p-adj-C6-UCEC-C2-Squamous-like","p-adj-C6-UCEC-C4-BRCA/Basal","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C12-small-various","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","p-adj-C8-BLCA-C6-UCEC","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C12-small-various","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C6-UCEC","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C12-small-various","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C6-UCEC","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C12-small-various","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C6-UCEC","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C12-small-various","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C6-UCEC","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C12-small-various","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C6-UCEC","count-C8-BLCA"
"ZNF786",0.999915538425125,0.846683585434708,0.998849579282728,0.987540383871579,0.997075856016687,0.727184589330532,0.999897624664259,0.999296623574794,0.947104657683916,1,0.999502096089223,0.999999976678082,0.999645876544192,0.992817127280877,0.998239287687883,0.998417793708352,0.999999059222165,0.999899926376567,0.986290701085229,0.996559731631302,0.999999990871836,171.692690310078,149.5017,106.9047,193.852416666667,194.6237,141.591,134.8265,4.32283909484774,NA,15.6201,34.7912939886251,NA,NA,NA,125.2858,149.5017,99.09465,126.64945,194.6237,141.591,134.8265,206.280475,149.5017,114.71475,270.8174,194.6237,141.591,134.8265,258,1,2,6,1,1,1
"ZNF517",0.996381494230546,0.974454283886512,0.999999999999882,0.999998772783825,0.998721338110194,0.99300372990215,1.66755498298699e-13,1.52498014216462e-11,1.71973546514437e-13,1.66311409088848e-13,0.747083509283209,0.748315139614405,0.591660531518033,0.775443163590348,1.00586451390328e-07,0.988061712198682,0.999999867397177,0.99999983121436,0.995021224581096,7.804423773905e-12,0.681652155279996,220.491739922481,146.1794,144.37185,212.704083333333,1438.7097,401.9499,127.7997,7.52830529784772,NA,42.20005,55.6893516279933,NA,NA,NA,142.176925,146.1794,123.271825,130.274825,1438.7097,401.9499,127.7997,258.82715,146.1794,165.471875,233.156125,1438.7097,401.9499,127.7997,258,1,2,6,1,1,1
"ZNF675",0.999946075195038,0.828618132106254,0.998208159535911,0.120787027720836,0.860872908273835,0.162537986562247,0.990624052420231,0.999929263798376,0.999996706358092,0.627758279670457,0.998468689198952,0.997307544789583,0.889581498972469,0.998569297185677,0.973930726161419,0.999962190119,0.999652700195883,0.951870469724757,0.989273314346322,0.991690184519366,0.999997493378718,180.518187596899,143.6877,61.15745,316.114566666667,89.2473,246.1777,215.1954,7.3226362796182,NA,33.52085,133.741561919559,NA,NA,NA,114.21595,143.6877,44.397025,160.039075,89.2473,246.1777,215.1954,201.435425,143.6877,77.917875,354.48975,89.2473,246.1777,215.1954,258,1,2,6,1,1,1
"ZNF860",0.999999747327185,0.983732361817309,0.999788280999755,0.975840456853919,0.999989324183645,0.999973109033708,0.959495580587861,0.987260495751868,0.867014450988066,0.879068850620779,0.99937194916225,0.999986355223387,0.999999899338187,0.999999974192038,0.952066212119377,0.978571881894338,0.993028672898852,0.904852751209779,0.918854969707163,0.999999971911504,0.968409239869743,64.2866317829457,58.9701,38.74405,48.2317,107.5269,44.3164,102.3276,2.78057979349987,NA,8.59505,13.1214634819698,NA,NA,NA,35.487875,58.9701,34.446525,31.43925,107.5269,44.3164,102.3276,80.768675,58.9701,43.041575,64.551625,107.5269,44.3164,102.3276,258,1,2,6,1,1,1
"ZNF695",0.996608467838391,0.999998980415129,0.999639720519895,0.522588434785665,0.867235378139878,0.938583550526015,0.999999291372906,0.999898109092487,0.99999999995113,0.981061157134675,0.34198982743881,0.460133516607338,0.532619732385887,0.866628747658995,0.679225841401863,0.921268215897045,0.884683615007983,0.952653010295382,0.999882286008015,0.973115806749864,0.991911732835429,37.6735189922481,0.8472,31.1669,83.7858166666667,29.0323,166.8159,105.8498,3.78584439916944,NA,19.0815,24.4862909385833,NA,NA,NA,3.4561,0.8472,21.62615,45.607225,29.0323,166.8159,105.8498,51.8141,0.8472,40.70765,94.816725,29.0323,166.8159,105.8498,258,1,2,6,1,1,1
"ZNF665",0.999073711074677,0.756876198808264,0.999241120830624,0.997754614442077,0.999987216098312,0.953271047727582,0.792155205008646,0.994395639197397,0.999937617550186,0.927795648683898,0.99900129837853,1,0.99928877580602,0.999985142643869,0.994600729613512,0.997602603941139,0.989665604959039,0.840781857442591,0.989734219566593,0.797678492094896,0.989327710717816,25.9948406976744,18.2724,9.15645,22.2718833333333,3.2258,18.1697,35.1339,1.00268522120144,NA,1.73075,5.61735656517172,NA,NA,NA,13.07735,18.2724,8.291075,13.427625,3.2258,18.1697,35.1339,34.9477,18.2724,10.021825,33.50835,3.2258,18.1697,35.1339,258,1,2,6,1,1,1
"ZNF624",0.318042538507442,0.99960165520484,0.409541064001958,0.999999999973691,0.405407621244417,0.999857557967927,0.954067321349783,0.277187563331164,0.997427780541769,0.969785504357092,0.999925924302065,0.580029590381964,0.999999999999466,0.999961249252289,0.999003500239624,0.990891089928751,0.949168195419515,0.981123955926173,0.993419832588665,0.88528474134541,0.990300395514952,82.8618794573643,155.3156,73.02475,82.5047333333333,49.4624,72.4573,107.1585,2.08966466078157,NA,18.25985,10.1544268501531,NA,NA,NA,57.887175,155.3156,63.894825,65.07665,49.4624,72.4573,107.1585,103.12695,155.3156,82.154675,90.632825,49.4624,72.4573,107.1585,258,1,2,6,1,1,1
"ZNF841",0.986564603503487,0.990253732116156,0.99999205656042,0.955184388881061,0.926305156985673,0.914560592772434,0.981495470186915,0.999999999832452,0.999977607097577,0.911463537844349,0.97479072257611,0.999999987698531,0.999944028165111,0.894041867378489,0.999999999779131,0.862768202937823,0.769793982421334,0.762705920232419,0.984512634223763,0.749208281814443,0.726917600725549,223.602700387597,124.5847,157.59265,275.460116666667,118.2796,111.6774,385.1559,7.72341514161089,NA,51.77575,90.2561199950652,NA,NA,NA,145.66055,124.5847,131.704775,160.889175,118.2796,111.6774,385.1559,271.639875,124.5847,183.480525,409.284525,118.2796,111.6774,385.1559,258,1,2,6,1,1,1
"ZNF615",0.999967072011676,0.978140292306055,0.999963195306759,0.914781797346276,0.999996591185707,0.999997960603416,0.984828456798182,0.999779264897706,0.999998730381074,0.999932798610477,0.959769560678816,0.998892432703276,0.999943862521333,0.999237716173581,0.99999972565403,0.99996370957787,1,0.999965998546267,0.999997024757662,0.999789970289909,0.998932299383625,202.971695736434,164.4518,116.46955,136.11845,89.2473,64.9236,163.812,8.90912306986872,NA,21.83505,31.8335205447837,NA,NA,NA,126.890725,164.4518,105.552025,114.3268,89.2473,64.9236,163.812,222.483,164.4518,127.387075,197.6107,89.2473,64.9236,163.812,258,1,2,6,1,1,1
"ZNF433",1,0.83274015160074,0.986236133696898,0.930719946041563,0.999646149954254,0.606196395821605,0.978741907845034,0.996373466038382,0.999999981191837,0.890258898024056,0.99657882844362,0.999561482216415,0.863988704594098,0.999999170023216,0.945503523927209,0.978010428024015,0.996730945372705,0.756691404269572,0.999757256645295,0.888164603218387,0.999997136457258,73.4768821705426,73.9203,34.8549,91.7594833333333,38.7097,98.1609,108.4761,2.53477087515409,NA,2.8314,16.2997257977022,NA,NA,NA,47.311225,73.9203,33.4392,63.053625,38.7097,98.1609,108.4761,92.811675,73.9203,36.2706,107.51545,38.7097,98.1609,108.4761,258,1,2,6,1,1,1
"ZNF595",0.991392668469633,0.262458957385056,0.990762157421225,0.999959817816316,0.987264116326738,0.346573603627639,0.999252603088082,0.999996993179047,0.96619472129615,0.998271897461017,6.46847902907588e-07,0.00866641532925505,0.0158325433054697,3.08475793897589e-06,0.00459319873631625,2.18518646344368e-06,0.0151666720060017,0.0290225898129485,9.10807430687388e-06,0.00829138081311898,0.999998066402079,176.171634108527,279.9003,408.3862,159.494233333333,243.0108,1000,965.7444,8.82793154306258,NA,316.0285,55.7715633700644,NA,NA,NA,110.73185,279.9003,250.37195,78.35465,243.0108,1000,965.7444,193.942325,279.9003,566.40045,177.27415,243.0108,1000,965.7444,258,1,2,6,1,1,1
"ZNF460",0.996040026442514,0.999983560371749,0.999795824041452,0.131764741124597,0.701757343233324,0.731489026196818,0.961433717291537,0.999983603594314,0.995079437840786,0.492061308151969,0.999981534577024,0.996294574863331,0.999873556629268,0.988064504419232,0.978496305641333,0.758877670797086,0.752462479810305,0.828893652830713,0.999771316411864,0.598034221299626,0.976446773570361,50.8071980620155,29.0698,44.84885,88.1380166666667,17.2043,59.384,102.3276,2.15120166030061,NA,5.39955,20.2427671372833,NA,NA,NA,31.817625,29.0698,42.149075,52.25305,17.2043,59.384,102.3276,61.26715,29.0698,47.548625,121.45175,17.2043,59.384,102.3276,258,1,2,6,1,1,1
"ZNF81",0.884235168023488,0.999929268584659,0.90105157619224,0.999989113277063,0.941731393480433,0.999753815849676,0.999991959699337,0.991546851828627,0.999842946793265,0.999999827455511,0.916373593054703,0.6351255255926,0.98913487248124,0.915156413538702,0.962671590142516,0.999620317387703,0.997434925373587,0.99862227233404,0.999944761296984,0.999999343976268,0.928750217637775,104.79038875969,46.5116,115.1953,100.380516666667,94.6237,158.8744,85.1998,2.96460320467441,NA,37.2249,16.4472309706815,NA,NA,NA,73.3803,46.5116,96.58285,68.774225,94.6237,158.8744,85.1998,128.229175,46.5116,133.80775,127.2913,94.6237,158.8744,85.1998,258,1,2,6,1,1,1
"ZNF780A",0.999999754899641,0.98301995588823,0.997547976406511,0.999968324423175,1,0.979647327340328,0.787568215215797,0.929406580022546,0.992942471907356,0.787719938599448,0.999773704827558,0.999996855402687,0.986545201620603,0.99998130041961,0.862095681128777,0.842183814266418,0.9791640622211,0.711874652397346,0.921121612197463,0.45243597720851,0.994167562685826,274.993234496124,286.5449,218.7474,285.767416666667,136.5591,311.5444,403.1621,5.99559930846135,NA,58.7899,51.6030396340462,NA,NA,NA,209.54585,286.5449,189.35245,207.9238,136.5591,311.5444,403.1621,326.2149,286.5449,248.14235,337.48565,136.5591,311.5444,403.1621,258,1,2,6,1,1,1
"ZNF461",0.999427814982639,0.859456400241164,0.926244498995839,0.991107240536115,0.99999951105529,0.756130898507888,0.995589594156561,0.988156802049643,0.999989377830596,0.977273927022056,0.530679179124294,0.957610172613664,0.278706717295328,0.791312101979126,0.586627081967969,0.999999999998774,0.999937667789481,0.988703141534849,0.999973110319565,0.999270124823697,0.859000458522839,116.58612248062,160.299,26.698,146.059833333333,53.7634,297.3632,118.1379,6.15401066498796,NA,20.2005,41.4791294968499,NA,NA,NA,71.205375,160.299,16.59775,70.326725,53.7634,297.3632,118.1379,134.278475,160.299,36.79825,230.683325,53.7634,297.3632,118.1379,258,1,2,6,1,1,1
"ZNF181",0.998426763357687,0.965463603852584,0.999999812398263,0.995317299943463,0.999982259035229,0.99892406867411,0.962585575646413,0.999935261894582,0.999985029316273,0.995320845230566,0.88213101247045,0.875764126092457,0.713313532983086,0.808975324249113,0.714838190790644,0.998230058547775,0.988744135645981,0.956624604250981,0.989533796321128,0.939136094038475,0.998975424298571,177.059368992248,134.5515,123.3508,155.7437,100,276.0913,220.4655,5.01562975763793,NA,18.6666,32.1059770419466,NA,NA,NA,127.98795,134.5515,114.0175,105.6188,100,276.0913,220.4655,205.131475,134.5515,132.6841,210.119075,100,276.0913,220.4655,258,1,2,6,1,1,1
"ZNF44",1,0.895103176522305,0.992859085686688,0.988907972649463,0.99995214110853,0.994603658136464,0.999840181390245,0.999978725375581,0.999662168378117,0.99999999959766,0.999994406672485,0.999999269858695,0.998404944059237,0.999999903826227,0.999999855767465,0.999989000723526,0.999998562236418,0.998714581694284,0.999999978428126,0.999999948356773,0.999999999997821,191.808601162791,191.8605,121.4296,166.0179,162.3656,175.1252,173.1137,5.20523320300916,NA,5.86640000000001,17.8952918063197,NA,NA,NA,140.1792,191.8605,118.4964,144.399375,162.3656,175.1252,173.1137,221.144775,191.8605,124.3628,202.372925,162.3656,175.1252,173.1137,258,1,2,6,1,1,1
"ZNF790",0.998028280207771,0.971087614017794,0.958848099452082,0.279336013719189,0.999862053856844,0.468321254462999,0.998597255652472,0.988752794008747,0.999999895375736,0.834854789823659,0.636238651859947,0.985371452029831,0.486807970079172,0.992834869392569,0.714146681317404,0.999999691957556,0.999116042987395,0.999542025775706,0.959988913819134,0.999961031115992,0.864529406343033,88.8102914728682,114.6179,58.59065,132.129283333333,64.5161,167.2945,83.004,2.82436775927131,NA,4.99235,40.4994518046308,NA,NA,NA,59.69075,114.6179,56.094475,68.289775,64.5161,167.2945,83.004,107.302025,114.6179,61.086825,148.96805,64.5161,167.2945,83.004,258,1,2,6,1,1,1
"ZNF677",0.999413399134842,0.999003982630869,0.999999975629033,0.994510281848459,0.999998615323247,0.999999957077302,0.978558199481581,0.969027872717834,0.957508141755384,0.942579814183487,0.992785695765776,0.984126829842918,0.979152217695057,0.972690874862995,0.999999813595463,0.699674995561881,0.984825512837466,0.952623643780203,0.891265944561049,0.602807220077005,0.677943856652682,26.0712205426357,39.0365,36.1475,34.03065,1.0753,5.7611,72.0246,1.78360896365733,NA,33.3628,18.6318041563836,NA,NA,NA,6.948725,39.0365,19.4661,4.787675,1.0753,5.7611,72.0246,34.1448,39.0365,52.8289,45.236875,1.0753,5.7611,72.0246,258,1,2,6,1,1,1
"ZNF823",0.999985698856287,0.961170449476815,0.9890880780521,0.999288498048532,0.999705840815445,0.996594684950725,0.956331938071775,0.977136897199189,0.999979878098311,0.989873730914356,0.999999999876724,0.999999263576516,0.997167782882888,0.99999340529916,0.99106548722239,0.00836787319298871,0.22720129215699,0.0111929449839389,0.0110093787932454,0.0247456351913196,0.168210986280874,106.882955426357,118.7708,72.383,97.32645,56.9892,108.5752,285.9025,3.16200989706962,NA,12.0849,13.1977367804673,NA,NA,NA,73.176325,118.7708,66.34055,73.155025,56.9892,108.5752,285.9025,130.553975,118.7708,78.42545,116.0454,56.9892,108.5752,285.9025,258,1,2,6,1,1,1
"ZNF311",0.999599528605071,0.999995055538544,0.999332987620999,0.999999995384857,0.999635113096876,0.999999348452056,0.999999990278686,0.999981804231732,0.999997871121591,0.999999960190398,0.989590334386022,0.999986431284411,0.99108595169163,0.991667624677277,0.999098946395632,0.325022033940724,0.535990851769415,0.651702101815449,0.433916814381861,0.698738773386512,0.384111539019483,45.9739569767442,28.2392,51.9272,47.05255,43.0108,14.1813,137.9007,2.66177823980011,NA,17.5831,15.4939548250439,NA,NA,NA,14.904925,28.2392,43.13565,18.04455,43.0108,14.1813,137.9007,61.142975,28.2392,60.71875,76.142675,43.0108,14.1813,137.9007,258,1,2,6,1,1,1
"ZNF347",0.987688652822644,0.892632967613361,0.999999991128609,0.917826004154517,0.913202302609132,0.670731382678324,0.948880916591577,0.999997215815648,0.999999404493756,0.81227623662627,0.985612403520284,0.999999999998348,0.9999999987415,0.905767718850947,0.999998434745887,0.0590985628138468,0.128086230866833,0.0367864910916001,0.263902936433461,0.0824202480702131,0.123198429045451,108.451882170543,67.2757,62.80015,133.439683333333,53.7634,66.0315,264.383,3.28638312656138,NA,54.44615,31.4835508092974,NA,NA,NA,70.450375,67.2757,35.577075,92.08,53.7634,66.0315,264.383,145.7987,67.2757,90.023225,184.0874,53.7634,66.0315,264.383,258,1,2,6,1,1,1
"ZNF273",0.46385177017205,0.996184331149533,0.886547532100512,0.999999999998839,0.553232746958302,0.998102016942215,0.96258148408743,0.389859882310478,0.914712295761765,0.97506506685293,0.857979012119761,0.999325911559432,0.992885332923766,0.894207087223846,0.689619824071008,0.999786896088333,0.663237791450923,0.994408132754234,0.999875778294971,0.999607692568811,0.903015461461236,145.993933333333,301.495,181.3453,145.476866666667,68.8172,249.723,115.942,5.00360964485968,NA,95.021,29.8065184552828,NA,NA,NA,85.670925,301.495,133.8348,89.2243,68.8172,249.723,115.942,186.1135,301.495,228.8558,198.193775,68.8172,249.723,115.942,258,1,2,6,1,1,1
"ZNF84",0.94802593419934,0.999999999885409,0.982874523866737,0.99526756356626,0.895144474859514,0.999841369972228,0.999999932941133,0.99464840230569,0.999999996255854,0.999885726080686,0.768823270891275,0.576701420175953,0.888855602381782,0.92551572061802,0.927287591790357,0.978286177830495,0.999999765088515,0.993469269673384,0.943804908932416,0.998212694208403,0.655643248835012,548.187093023256,297.3422,542.44605,613.109133333333,524.7312,905.3844,338.1643,15.1437395457267,NA,22.37495,128.968944598281,NA,NA,NA,371.186475,297.3422,531.258575,513.936875,524.7312,905.3844,338.1643,672.2261,297.3422,553.633525,525.361325,524.7312,905.3844,338.1643,258,1,2,6,1,1,1
"ZNF667",1,0.99999999994458,0.999999999982889,0.00347821612163823,0.778704336158401,0.453784096617516,0.993478826116366,0.998971705067772,0.998186716182556,0.366134379930194,0.665279632940384,0.913039061287259,0.828648335613821,0.999999996235612,0.659231423035587,0.998689132980986,0.999801015461774,0.999673134681946,0.466577818388453,0.999999723141748,0.736031391849105,45.1737717054264,45.6811,43.9622,136.315083333333,5.3763,140.0399,15.3711,3.40544645405713,NA,39.7852,62.9982888636584,NA,NA,NA,9.98805,45.6811,24.0696,29.2933,5.3763,140.0399,15.3711,65.489675,45.6811,63.8548,142.287675,5.3763,140.0399,15.3711,258,1,2,6,1,1,1
"ZNF649",0.999999949727294,0.989777694884931,0.999838056556396,0.999953310694011,0.999999999977504,0.99884473615154,0.999953476925481,0.999999381605998,0.999995313880994,0.999998732999023,0.999819486188644,0.999995752722745,0.99999950322102,0.999988767984311,0.999999998077087,0.999995865415473,0.999999989208141,0.999964946725752,0.99999999196219,0.999999991198161,0.999999725695977,193.76971627907,175.2492,87.1205,169.7315,135.4839,120.3191,155.0285,12.7167582248001,NA,30.9633,43.3434558775447,NA,NA,NA,96.57515,175.2492,71.63885,100.198625,135.4839,120.3191,155.0285,207.91045,175.2492,102.60215,241.539475,135.4839,120.3191,155.0285,258,1,2,6,1,1,1
"ZNF248",0.983990664071831,0.683399440866184,0.999970987478057,0.999902370351648,0.995953886914348,0.883995136473429,0.999986807082773,0.990131380002794,0.922697589346609,0.999875039088177,0.381920903050283,0.398489536189436,0.127484870255104,0.396879106739043,0.854994020519649,0.999998988477333,0.999225737377014,0.98451778764069,0.999999999998963,0.999966817092311,0.705506172880057,265.484631782946,167.7741,128.58445,249.24515,293.5484,514.0705,247.2552,7.54181417193238,NA,42.26015,42.0720695644965,NA,NA,NA,181.874825,167.7741,107.454375,203.072925,293.5484,514.0705,247.2552,323.690325,167.7741,149.714525,243.30155,293.5484,514.0705,247.2552,258,1,2,6,1,1,1
"ZNF544",0.999967136181941,0.999827109034534,0.999511583890046,0.854322804482925,0.989487752428147,0.999870642712513,0.709698082222325,0.9705607453386,0.755274566446803,0.456363182413394,0.999416575820549,0.999999711826826,0.997551148715665,0.971395485090576,0.985879590935487,0.177740765488384,0.458354748217608,0.545405485895203,0.556727719500237,0.0701168607223036,0.380797297355158,537.838405813954,474.2525,597.6099,663.030366666667,172.3226,433.7558,1115.7312,14.4741410809635,NA,9.17580000000004,134.719252432879,NA,NA,NA,394.3691,474.2525,593.022,405.08325,172.3226,433.7558,1115.7312,660.789825,474.2525,602.1978,822.3193,172.3226,433.7558,1115.7312,258,1,2,6,1,1,1
"ZNF251",0.999992678728301,0.999991135310905,0.999999999157663,0.999985124667115,0.999955100215774,0.999929195041027,0.0359518755169684,0.231143674264675,0.115388353419129,0.0852719570076151,0.462645358036075,0.735065951877107,0.613761065872999,0.617152404481742,0.982807640724632,0.999999981251412,0.999999939811873,0.999999994817365,0.999998425545612,0.277143651623734,0.789626951175717,321.59592248062,280.7309,291.69675,340.5764,921.5054,696.6541,306.5437,12.1009882619015,NA,176.12535,65.042133554771,NA,NA,NA,197.3224,280.7309,203.634075,265.992575,921.5054,696.6541,306.5437,371.946825,280.7309,379.759425,469.5418,921.5054,696.6541,306.5437,258,1,2,6,1,1,1
"ZNF607",0.999989305245527,0.982992429601354,0.994676231773329,0.127232418289063,0.985799179835908,0.397681957465085,0.99911105295193,0.998881658795048,0.99999997036987,0.779279501659887,1.62125868286012e-11,8.9954582697116e-06,3.70536823446344e-09,1.38860634768534e-07,7.42745136284029e-07,0.497802345886725,0.904555004726208,0.411367451225734,0.98971921034835,0.638300379369325,0.00151049264305736,170.411227906977,191.8605,114.9515,273.368183333333,124.7312,892.0895,350.022,5.68923794147858,NA,9.4298,91.9975814549506,NA,NA,NA,114.1961,191.8605,110.2366,158.8995,124.7312,892.0895,350.022,206.3745,191.8605,119.6664,349.93275,124.7312,892.0895,350.022,258,1,2,6,1,1,1
"ZNF334",0.999989049415781,0.977114005482186,0.993268127738681,0.993868434005906,0.999999998758316,0.929287868212348,0.991927362771152,0.999867097313751,0.93265003764682,0.999675115080028,0.987824324199201,0.999745733538293,0.918441138352791,0.999335362066905,0.999999999617621,0.999999764765973,0.999999983646638,0.996806135434358,0.999999083277769,0.999577297477724,0.999282094250256,60.4512627906977,44.0199,105.2959,40.1433333333333,8.6022,4.4316,51.8226,4.58084035884557,NA,1.4492,14.1538814502517,NA,NA,NA,14.876075,44.0199,104.5713,12.316,8.6022,4.4316,51.8226,84.230125,44.0199,106.0205,64.734575,8.6022,4.4316,51.8226,258,1,2,6,1,1,1
"ZNF485",0.999732854353914,0.995670019599925,0.993408485730712,0.774834046515039,0.970277957801936,0.999996869713531,0.99930214008062,0.996820104838172,1,0.99999959469919,0.966037156065375,0.965866386961341,0.999675648737307,0.99991806562592,0.999874026340657,0.978696034176472,0.999893097347639,0.937428994271342,0.829238211029875,0.967519369417406,0.86505795313407,66.7021744186047,53.9867,81.42405,86.3000666666667,81.7204,97.4961,38.6473,1.95190573820598,NA,9.02305,31.3993796185282,NA,NA,NA,44.807025,53.9867,76.912525,35.87465,81.7204,97.4961,38.6473,81.1067,53.9867,85.935575,85.77525,81.7204,97.4961,38.6473,258,1,2,6,1,1,1
"ZNF192",0.974520557956253,0.999978373176467,0.97659655757849,0.960894623288278,0.999347569250392,0.992062636054627,0.994655131743369,0.999998494629809,0.993372215338839,0.999983510853043,0.685916663820745,0.578316910807434,0.908917096729561,0.516661833595271,0.685170452511922,0.962497669829511,0.849046821692267,0.995524786081051,0.870674173736388,0.913719513230806,0.999351640934726,347.562335658915,167.7741,383.871,266.753133333333,213.9785,671.3938,541.9412,12.7238927231168,NA,107.726,39.2096225783303,NA,NA,NA,195.136325,167.7741,330.008,196.361375,213.9785,671.3938,541.9412,455.3473,167.7741,437.734,349.774875,213.9785,671.3938,541.9412,258,1,2,6,1,1,1
"ZNF442",0.98444317480708,0.999875537149891,0.978698654400514,0.914992385435087,0.90057853920169,0.999958847975552,0.784157869839263,0.692786459143455,0.95910832709238,0.973523441463113,0.999999996413349,0.99642993849664,0.999999064879727,0.99975538453874,0.95944174949529,0.991910052549661,0.935577144335107,0.99974546243743,0.999989661957167,0.998686109647653,0.999265727880408,22.9685228682171,34.0532,19.6495,16.48735,3.2258,22.1582,13.1752,0.860598912814907,NA,5.4124,4.64303289339702,NA,NA,NA,13.578625,34.0532,16.9433,9.69825,3.2258,22.1582,13.1752,31.0419,34.0532,22.3557,21.649825,3.2258,22.1582,13.1752,258,1,2,6,1,1,1
"ZNF813",0.977148092404693,0.996507596599117,0.999836436737185,0.994127566792565,0.939134299852338,0.976976161670386,0.752256744948663,0.999442961038488,0.977486726123877,0.659421403187939,0.999907487887307,0.999741836802085,0.99999995799343,0.997901862078035,0.982222762262171,1.09567910300257e-11,1.36010848694745e-07,5.55245549538341e-09,1.50324197534246e-09,1.18473975074807e-08,1.03884089419637e-06,92.8937802325581,48.1728,70.6342,107.132133333333,16.129,76.2242,485.2877,3.18539985471057,NA,39.0748,27.1371510618275,NA,NA,NA,60.91495,48.1728,51.0968,82.809275,16.129,76.2242,485.2877,114.66095,48.1728,90.1716,143.660125,16.129,76.2242,485.2877,258,1,2,6,1,1,1
"ZNF26",0.999744287474376,0.579651923354456,0.836518061700686,0.639027313798789,0.955047393823524,0.993449895622126,0.999323754677264,0.996931408271595,0.995199345954325,0.999991608534109,0.999988962662578,0.99949805257838,0.98131878941593,0.999522886164996,0.999998407860665,0.999874768456525,0.999999999916552,0.853653096188355,0.963360108077862,0.997731464182477,0.999675344940692,252.809609689922,209.3023,393.53445,330.548166666667,304.3011,278.3071,214.3171,6.86980368998214,NA,180.97245,73.2889887964928,NA,NA,NA,176.13405,209.3023,303.048225,221.3024,304.3011,278.3071,214.3171,303.725125,209.3023,484.020675,471.542125,304.3011,278.3071,214.3171,258,1,2,6,1,1,1
"ZNF69",0.999999999995394,0.968520957402455,0.997990832551724,0.73604120227102,0.996864737772196,0.999999999773721,0.989406155922981,0.998152509557551,0.999999983463919,0.999999809957836,0.985571274341613,0.99745308069039,0.999999821302675,0.999998763233871,0.999999999905475,0.999854036006575,0.99997356025756,0.999979680687809,0.999976931490675,0.999958386857975,0.999921589484809,64.6348511627907,65.6146,31.566,33.0925833333333,26.8817,24.5956,46.9917,3.16741662075759,NA,11.1452,10.8972102744515,NA,NA,NA,33.86945,65.6146,25.9934,10.9723,26.8817,24.5956,46.9917,82.398825,65.6146,37.1386,43.405025,26.8817,24.5956,46.9917,258,1,2,6,1,1,1
"ZNF583",0.996568651408365,0.99999352623853,0.996279213813501,0.999999999940457,0.99747436883381,0.999998330194952,0.700222128179108,0.71803279300589,0.905926643666092,0.775571855866596,0.994137997811025,0.971726068713909,0.999523971601895,0.996489772849978,0.995405798854248,0.963510372960027,0.926441541095806,0.99458803598237,0.97645427514999,0.999445401188485,0.999994505502024,63.2198949612403,80.5648,59.04955,62.8702833333333,18.2796,44.0948,36.0123,1.76396691975768,NA,9.63865,15.8755635104693,NA,NA,NA,43.8416,80.5648,54.230225,40.0574,18.2796,44.0948,36.0123,80.5637,80.5648,63.868875,87.20495,18.2796,44.0948,36.0123,258,1,2,6,1,1,1
"ZNF568",0.999999999953682,0.999861205650222,0.99998936029475,0.197480825123325,0.964081260447406,0.969258804980075,0.99722052400892,0.99970624079794,0.993675056060277,0.765715164050132,4.21930990146535e-07,0.000986361813440695,0.000176730583883566,0.000257679407551392,0.000192596193944627,0.999886830531511,0.99997592643179,0.99999998700804,0.996393162486345,0.994962961594358,0.00265938272691391,81.5933627906977,80.1329,94.1788,132.62435,51.6129,378.6373,98.7484,3.11787334963,NA,22.8916,38.4794028657822,NA,NA,NA,48.614175,80.1329,82.733,69.136875,51.6129,378.6373,98.7484,100.901825,80.1329,105.6246,206.235125,51.6129,378.6373,98.7484,258,1,2,6,1,1,1
