"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF12",0.999999999995508,0.999999999991746,1,0.999999999998435,0.999999997386465,0.999999998085938,0.999699941937085,0.986757485933621,0.998732008252483,0.99993197074784,0.998417052804218,0.955799200650809,0.995095493629924,0.999491423320122,0.926791549600207,0.999999999597766,0.999999936551752,0.999999964837592,0.99999999999982,0.999985413241966,0.999837503869767,0.999982033119462,0.998676253425706,0.999866376513922,0.999997976559093,0.999292106890107,0.939970499020877,0.999999824821456,0.93686756012277,0.749463138607319,0.902855938278394,0.958096154142207,0.919393227367271,0.970635138914439,0.971575455883215,0.848207321805906,0.999995473405339,0.999997304288386,0.999999526199606,0.999979741022915,0.967932490196355,0.933761898699403,0.99994039204635,0.990563981896074,0.715973364347029,594.6672,567.57415,561.2431,622.5352,765.710529608939,805.036693209876,646.162,719.978568421053,1027.87175,447.3743,NA,78.11795,NA,NA,18.506194794594,22.0506036072973,NA,37.6849614461442,23.96295,NA,594.6672,528.515175,561.2431,622.5352,598.7966,601.33935,646.162,595.4275,1015.890275,447.3743,594.6672,606.633125,561.2431,622.5352,875.13685,953.4731,646.162,825.8572,1039.853225,447.3743,1,2,1,1,179,162,1,19,2,1
"ZNF202",0.999622792411738,0.999999999706247,0.999958235873134,0.999998033655525,0.984610369881599,0.999969687011156,0.999897819289553,0.999998637604896,0.999996752588903,0.98511427722205,0.999982867084705,0.99996794258763,0.999999825904688,0.993014830402065,0.99145749543919,0.999999999939992,0.999937403695049,1,0.99997936568822,0.99999364418111,0.999999555586594,0.999546586682998,0.999999998735698,0.999967411697063,0.972634656377106,0.999942204805133,0.992684408249975,0.999946483395141,0.355123715378334,0.558734131149153,0.458401753189334,0.147615956773803,0.0417381508462747,0.0259718783949398,0.440996778593558,0.101798541773446,0.17244876894024,0.296555603634622,0.232408414380695,0.0677226741558019,0.0413429068900352,0.0295683477070475,0.221845405149054,0.0739029043524801,0.998873606264803,197.468,268.43395,213.894,153.2394,247.108086592179,237.719487654321,211.2303,258.271942105263,444.53825,525.8143,NA,138.57825,NA,NA,6.60480214663515,6.24012597526231,NA,21.6539337218387,112.29065,NA,197.468,199.144825,213.894,153.2394,187.36015,185.74365,211.2303,197.24395,388.392925,525.8143,197.468,337.723075,213.894,153.2394,290.5468,283.643925,211.2303,278.1253,500.683575,525.8143,1,2,1,1,179,162,1,19,2,1
"ZNF3",0.999999937882536,0.999996145701223,0.999488289430984,0.99995783766219,0.999998496872741,0.99591581752559,0.999999999971324,0.9999998237231,0.999688769476599,0.999791819934407,0.999999956694174,0.999999999992061,0.998644767733457,0.99997169541918,0.967767402129681,0.999960612197665,0.997813193353303,0.999999999886463,0.989740112864051,0.998012142105907,0.993913155839522,1,0.999999357917796,0.999849253505499,0.999708325404231,0.999999997526698,0.999379915399203,0.998887607147626,0.419197603752509,0.292326281166493,0.172044273473614,0.818819889251136,0.00800951465011912,0.0155174530992462,0.122618993566111,0.0116994822973756,0.228635959215814,0.162796553838633,0.0887600189249884,0.554243409109701,0.0161604733730003,0.0251117290992289,0.0633932630952233,0.0184521296533405,0.999329793008806,693.4889,794.92805,506.3985,940.4113,728.690253631285,773.26592345679,448.5331,714.766794736842,1620.4833,1918.7968,NA,238.84555,NA,NA,19.2426282870656,31.5722707597465,NA,33.7231687393793,1008.3465,NA,693.4889,675.505275,506.3985,940.4113,548.5654,554.628725,448.5331,603.9003,1116.31005,1918.7968,693.4889,914.350825,506.3985,940.4113,852.9889,869.6632,448.5331,801.8847,2124.65655,1918.7968,1,2,1,1,179,162,1,19,2,1
"ZNF606",0.999999741986715,0.999999351689814,0.999999999996975,0.856003599508535,0.876372326952055,0.961555763187868,0.999999999979319,0.999755745468019,0.999927636914305,0.370559047626547,1,0.999925457067719,0.999972734806038,0.410038039995583,0.999927271974239,0.999819101866613,0.999992667088059,0.999999680290051,0.994041270860584,0.993503300445644,0.995966834827459,0.999999999999616,0.999996871854546,0.999997429345848,0.518779976499318,0.999474258623429,0.99998720375592,0.998738770980387,0.999485137587496,0.969372277834436,0.986790451918891,0.25582171783027,0.987313432325875,0.978584863491921,0.920923063976443,0.963251960451348,0.999999991956882,1,0.999999999853166,0.930980123365891,0.999997354790586,0.999999422539355,0.999992976666751,0.999999988911727,0.995399114787323,245.2536,208.4562,198.0896,13.5211,255.740003351955,249.502015432099,154.5567,238.120473684211,334.45915,216.4857,NA,89.5349,NA,NA,7.83834985881176,8.04051020442117,NA,22.650376939281,84.42005,NA,245.2536,163.68875,198.0896,13.5211,180.2758,177.3269,154.5567,174.8864,292.249125,216.4857,245.2536,253.22365,198.0896,13.5211,296.7701,320.421525,154.5567,274.58775,376.669175,216.4857,1,2,1,1,179,162,1,19,2,1
"ZNF91",0.986842354613192,0.999998560623966,0.999664337784337,0.96217856861722,0.999997420787266,0.996276286266913,1,0.737431131939329,0.999985910729097,0.775413372385535,0.999999999997523,0.625811387284514,0.99989968771348,0.701095934328835,0.984503617784423,0.999995342340152,0.999842939115827,1,0.997605475794452,0.999951264682802,0.999734727008197,0.999989625053511,0.340371730041499,0.995463644805745,0.475864814269324,0.569099241116006,0.874701235394438,0.992237934019819,0.893021016726807,0.0553378070771344,0.666575891030466,0.0964948720944914,0.206372958017871,0.292049319442952,0.626106064054152,0.699324120102034,0.999952157348196,0.803320675538369,0.996942325341659,0.743856981750985,0.998762992179872,0.999672506266224,0.995329712928424,0.999999769977564,0.996816465360714,335.2429,106.6552,248.6289,26.4789,328.452770391061,349.171094444444,236.1726,414.067778947368,653.56365,465.1008,NA,25.4203,NA,NA,12.749570009421,13.5878986792343,NA,46.8667663712277,201.44635,NA,335.2429,93.94505,248.6289,26.4789,224.1564,233.3876,236.1726,273.59515,552.840475,465.1008,335.2429,119.36535,248.6289,26.4789,397.21505,440.038875,236.1726,466.38105,754.286825,465.1008,1,2,1,1,179,162,1,19,2,1
"ZNF226",0.877519750247266,0.990496581398103,0.999998689911922,0.971337294264345,0.999999999517925,0.999999996678368,0.9437980296178,0.99909892949964,0.999999999960554,0.999998298055508,0.918841330636357,0.999784933393471,1,0.999999847531238,0.998628926744273,0.91784935177841,0.999999999936401,0.999995549878223,0.99999997475533,0.999634674678197,0.999882256868407,0.91377188318961,0.999942351025902,1,0.999999977559768,0.99992588530273,0.999999991170978,0.999952535537231,0.999906980414582,0.975188357621204,0.999832763214388,0.998267104857445,0.99630030440291,0.990650171302702,0.986653901034843,0.989203891378504,0.999499280760301,0.99934251963048,0.999999284493006,0.99996838014044,0.999998625510005,0.999990734101665,0.999327849638019,0.999981254756287,0.9999999564362,474.4324,229.4993,285.192,252.3944,299.375134078212,288.13992037037,211.2303,281.865857894737,383.12725,345.2249,NA,81.2665,NA,NA,10.6400010171567,9.20906842344056,NA,23.7919269448452,190.94485,NA,474.4324,188.86605,285.192,252.3944,215.6638,207.44895,211.2303,203.24485,287.654825,345.2249,474.4324,270.13255,285.192,252.3944,337.8736,345.1864,211.2303,360.04105,478.599675,345.2249,1,2,1,1,179,162,1,19,2,1
"ZNF229",0.999544801111706,0.999997510581563,0.999999904633739,0.999999999991317,0.998576198135415,0.999983405594634,0.998367592403972,1,0.999999791055203,0.99494051330472,0.999835584431651,0.999999209034687,0.999999999996535,0.999210974787562,0.701105665461902,0.999990414619399,0.999999994906038,1,0.999951103759621,0.999999992621328,1,0.999283615839964,0.99999999979808,0.99999998181479,0.997486265311615,0.999999894925664,0.999912970760965,0.999999999819994,0.991537146382165,0.99999661438924,0.999900138193266,0.982858573564436,0.999872287517397,0.997081970469974,0.99996809222711,0.999718771300583,0.999999985852651,0.999987705357873,0.99999999820191,0.999999643009727,0.999960060038422,0.999999432927743,0.99999996834522,0.999989238390028,0.998949089566829,27.1589,153.21715,106.0329,7.8873,148.240063128492,118.39855,119.2555,138.8423,210.9881,71.1279,NA,139.89865,NA,NA,11.7911296641005,10.5769869715619,NA,39.6045402687916,13.594,NA,27.1589,83.267825,106.0329,7.8873,32.1698,12.040425,119.2555,30.98485,204.1911,71.1279,27.1589,223.166475,106.0329,7.8873,212.5436,178.86775,119.2555,180.61235,217.7851,71.1279,1,2,1,1,179,162,1,19,2,1
"ZNF180",1,0.99999999999516,0.999999999757274,0.999939051482798,0.999870990688845,0.999791266793659,0.999999975743276,0.999997745256612,0.99999999997942,0.992724962715311,0.999928026202519,0.997891345415028,0.999991298402189,0.948157738732466,0.0681025599907769,0.983238562205665,0.94903139086525,0.990505106647766,0.818819444765354,0.941881966382678,0.991322893389576,0.999999975445771,0.999998172217828,0.999999999973116,0.993596000916508,1,0.940201051133111,0.950729050634264,0.999613366147335,0.998684877767181,0.998837647539417,1,0.898160238509542,0.633796971283523,0.625038944377638,0.918464272151095,0.98647112750598,0.970098146859007,0.977057446522057,0.999947190373979,0.769473407783157,0.545754239713581,0.464535807276665,0.789421981260686,0.999913895546684,181.9082,184.37255,174.5887,228.169,168.502947486034,148.444408641975,87.2981,168.174178947368,231.91735,273.6539,NA,48.70185,NA,NA,4.78746044000845,4.11111601531485,NA,17.6772897247112,87.29195,NA,181.9082,160.021625,174.5887,228.169,129.62335,114.4514,87.2981,119.5328,188.271375,273.6539,181.9082,208.723475,174.5887,228.169,200.58785,176.605275,87.2981,191.7423,275.563325,273.6539,1,2,1,1,179,162,1,19,2,1
"ZNF641",0.218461713438422,0.311049275720366,0.999999990617329,0.99990293755304,0.639869464583102,0.699085885627515,0.673301713263523,0.723196589870537,0.877895249418187,0.986099379703375,0.44758753966493,0.937761549697427,0.970455935835249,0.924999884547541,0.0870760749804765,0.597212619110378,0.999999718420878,0.999992384106258,0.917650975673887,0.995351032756942,0.999844142563066,0.798290041183878,0.630654836847758,0.819328594014641,0.996359835443818,0.999666501014416,0.600142990932778,0.987465367307247,0.955885878300767,0.840424711803053,0.884295094608428,0.999806988669846,0.999987416140693,0.996185575797203,0.990585260230232,0.999999981071747,0.971324690572137,0.969620134864957,0.967903883538283,0.999792104181264,0.999999992500008,0.999959968448719,0.998576263980477,1,0.999999999975209,353.066,90.51695,70.3839,286.1972,196.864339106145,170.224845061728,120.0349,210.100073684211,223.3206,212.9404,NA,21.70455,NA,NA,6.72702502972274,5.72208996219949,NA,19.3651833164224,42.4774,NA,353.066,79.664675,70.3839,286.1972,140.18985,117.649225,120.0349,152.3716,202.0819,212.9404,353.066,101.369225,70.3839,286.1972,244.9729,217.6909,120.0349,240.96515,244.5593,212.9404,1,2,1,1,179,162,1,19,2,1
"ZNF610",0.981337213550336,0.999999999747896,0.993422125322043,0.9999999995489,0.954466615721417,0.999999835377102,0.975964497618012,0.999999725788069,0.99296942244147,0.934477839267336,0.984269731486696,0.99999644101272,0.995957414848008,0.952527797766644,0.999729160503688,0.99977045790324,0.999996191982314,0.999968200616085,0.998822614981584,0.999999843450372,0.999999988810102,0.89091098601083,0.999999984844044,0.949086682274175,0.796083219572684,0.887361267680879,0.738765797635338,0.999809214173358,0.963426452484218,0.999999999379896,0.984851799633928,0.92207012728156,0.99997046942842,0.999864102782372,0.999962003440481,1,0.785548319556971,0.997643612093155,0.855658160391515,0.696731956927888,0.963957477928714,0.949160004353394,0.986448633554794,0.997369410613195,0.999292797109964,14.994,79.34165,23.766,5.6338,69.6841122905028,66.4057851851852,56.8997,86.6303947368421,86.19955,127.8529,NA,38.30545,NA,NA,3.53047665092766,3.52017189688574,NA,12.4087127827163,0.857550000000003,NA,14.994,60.188925,23.766,5.6338,37.2378,29.375175,56.8997,52.6866,85.770775,127.8529,14.994,98.494375,23.766,5.6338,94.08435,95.340725,56.8997,110.2953,86.628325,127.8529,1,2,1,1,179,162,1,19,2,1
"ZNF528",0.986632878984575,0.999123837590065,0.999999985710439,0.99999925069487,0.908505438208147,0.986487596840368,0.993335175942023,0.999980415561773,0.999999999996957,0.913942540707396,0.978128411684954,0.999999974860896,0.999999999984935,0.838569923646766,0.81802546940079,0.999478580884746,0.999999889656964,1,0.990143874278383,1,0.999999998437115,0.986067801558619,0.999999816449328,1,0.877361473412293,0.999939824444305,0.999999990129675,0.999999999945929,0.991431558336215,0.999999999997604,0.999999999485439,0.929753714128403,0.999998090554726,0.999999999950647,0.999999991140758,0.999999997541588,0.999999999999494,0.992263797035281,0.999595849006386,0.999996036030672,0.996948807133007,0.988050424340644,0.999774764033136,0.992757385590135,0.99529949843882,85.1545,289.24135,249.543,13.5211,236.853334636872,264.671732098765,239.2904,257.130842105263,276.9179,100.1551,NA,112.53445,NA,NA,9.50437548869176,14.0936385181952,NA,36.4303617574315,165.5172,NA,85.1545,232.974125,249.543,13.5211,142.24875,143.1704,239.2904,180.81845,194.1593,100.1551,85.1545,345.508575,249.543,13.5211,297.40905,343.774475,239.2904,271.0617,359.6765,100.1551,1,2,1,1,179,162,1,19,2,1
"ZNF701",0.999973175343125,1,0.999991204148418,0.99666612345324,0.88217501462622,0.994889191600967,0.999975242256969,0.999999998664378,0.999993893708722,0.767894575735669,0.999831884482241,1,0.99994220626742,0.688913289807815,0.978640582410086,0.999999756997437,0.998133503883115,0.999998951177094,0.999854758164135,0.996537705735614,0.990919288361175,0.999738449544858,0.999999999997575,0.99990149612974,0.685172830277196,0.999382585811833,0.999999990452225,0.989227980702464,0.991683555539641,0.999793329937291,0.994704918171976,0.573281874542353,0.989151067468669,0.997243729923793,0.943467532402481,0.998968888720137,0.999999999974061,0.999832529551792,0.999999999003225,0.998722292110854,0.999776052487687,0.999040707738861,0.99999999538046,0.998690623772379,0.981634740475927,102.6947,145.22405,107.8611,14.0845,137.192027932961,145.978503703704,74.0475,149.391836842105,189.4609,92.3997,NA,17.92805,NA,NA,5.07241726816363,5.85863018853516,NA,13.0053246313566,10.3078,NA,102.6947,136.260025,107.8611,14.0845,88.68005,99.374275,74.0475,111.81765,184.307,92.3997,102.6947,154.188075,107.8611,14.0845,167.0952,175.111575,74.0475,177.65955,194.6148,92.3997,1,2,1,1,179,162,1,19,2,1
"ZNF283",0.946691909095675,0.982837536209667,1,0.989723334519808,0.999999999808841,0.999999999997901,0.968170340736082,0.999921073640492,0.999998636801357,0.999999952539803,0.968588194187217,0.999917857779656,0.999998566380938,0.999999948806384,1,0.827918893828073,0.999916040698214,0.999956470359228,0.999858399709403,0.985666090626761,0.98549916013667,0.934744467550313,0.999999720433127,0.999999998219963,1,0.999127673345606,0.999079988105183,0.996798711080683,0.999970722134848,0.991249405968337,0.998693903640011,0.999508522664628,0.997315254706823,0.997397334895226,0.92864513996769,0.987023099618854,0.999999972763211,0.853401305242108,0.943208433919199,0.961006171847639,0.874390302668692,0.875500055538111,0.693004518525983,0.804297429392204,0.999048002607176,88.8323,43.4676,44.7898,47.8873,54.5933653631285,54.6526790123457,24.1629,49.5391578947368,71.7807,97.7177,NA,16.8305,NA,NA,2.0407946137481,2.30171736293813,NA,4.77514874120815,7.2856,NA,88.8323,35.05235,44.7898,47.8873,36.6637,36.795825,24.1629,35.96285,68.1379,97.7177,88.8323,51.88285,44.7898,47.8873,65.4564,66.630725,24.1629,56.75845,75.4235,97.7177,1,2,1,1,179,162,1,19,2,1
"ZNF558",0.972770948915915,0.999999589400343,0.871450506078391,0.99804483837826,0.999999960449627,0.980482770682347,0.99996212479122,0.145798567375052,0.999999999996482,0.802100083612696,0.999999978229017,0.348825154924815,0.999999984449605,0.929099918270525,0.167661780330042,0.998892191959168,0.536685371983577,0.999983148682183,0.844928693495661,0.999900101373701,0.997200071470947,0.999848637849299,0.138371115975093,0.999999995366332,0.764212977695486,0.999990123648278,0.819013954415947,0.999985364413739,0.999538618754932,0.999831678001213,0.98905706231742,0.999999878704577,0.654917142347344,0.889947386213236,0.853628751329386,0.613730597264796,0.659290563211984,0.991231918077264,0.4448445057863,0.986139626842882,0.0456876269817869,0.104212735226003,0.182440872287289,0.0416528734412719,0.884965294207556,367.7771,576.1583,306.2157,535.2113,294.351296648045,336.415538888889,212.0097,279.243831578947,488.7597,753.1575,NA,119.7352,NA,NA,9.37323148662947,12.4114011450989,NA,34.8643450071755,79.9699,NA,367.7771,516.2907,306.2157,535.2113,198.4056,232.90945,212.0097,181.14565,448.77475,753.1575,367.7771,636.0259,306.2157,535.2113,370.09235,418.9145,212.0097,323.8216,528.74465,753.1575,1,2,1,1,179,162,1,19,2,1
"ZNF597",0.995216512779631,0.999746655546266,0.999999993960696,0.999999986047532,0.975517728363973,0.997600699759531,0.999987592506182,0.993540455787611,0.999985990574901,0.99916966221818,0.999984030593612,0.994445688114914,0.999989217338304,0.999043348208798,0.999999999855823,0.995292134673172,0.99999999954911,0.999999758085245,0.979952551508254,0.997368975047427,0.997676278169161,1,0.90239357455184,0.997899404045349,0.999999016294715,0.813905017366515,0.787282517978651,0.966002631235709,0.978998952687652,0.999999891672031,0.999995171082666,0.92944325526095,0.942698530172217,0.947693602519785,0.999999999999058,0.718410499591302,0.996062086840236,0.999999999921929,0.999999879874284,0.982440566325277,0.998014265942241,0.99825668401302,1,0.971066625049278,0.999999999984624,81.1939,37.7865,46.6179,92.3944,64.0276106145251,63.5123302469136,31.1779,79.2623368421053,27.81515,32.351,NA,21.037,NA,NA,2.83607464757399,2.66299057939446,NA,14.5746588935905,22.34775,NA,81.1939,27.268,46.6179,92.3944,39.455,44.205175,31.1779,48.84855,16.641275,32.351,81.1939,48.305,46.6179,92.3944,78.946,76.166075,31.1779,80.98755,38.989025,32.351,1,2,1,1,179,162,1,19,2,1
"ZNF30",0.999991233713567,0.999999999921974,0.999910926745339,0.99998966791391,0.99999999999831,0.999923046451437,0.999029814885825,0.999999279485965,0.995549508737997,0.999999999671589,0.999554322401837,0.999999970326129,0.997554776680219,0.999999999999572,0.999746028596841,1,0.999998054246604,0.999999996876413,0.999997066362261,0.999623476464065,0.999847115054356,0.999872414940137,0.999999999970789,0.999086033097065,1,0.999770961703792,0.999998797768734,0.999963759729009,0.997802157280583,0.999968832133843,0.993247175853073,0.999999111793688,0.999997158080805,0.999979315333987,0.998872489948308,0.999907795738668,0.937455456679436,0.980158013054385,0.899264969642908,0.995727877243178,0.977509123148669,0.966970833400257,0.952429503596588,0.956490776766954,0.999306396080452,46.1136,79.69505,35.649,85.6338,94.3426173184358,89.9205555555556,51.4435,84.6256631578947,111.4706,167.9592,NA,13.53465,NA,NA,4.78168170315501,5.10040309162078,NA,8.78124656143767,10.4934,NA,46.1136,72.927725,35.649,85.6338,58.90245,51.063875,51.4435,62.40685,106.2239,167.9592,46.1136,86.462375,35.649,85.6338,107.4085,106.657575,51.4435,107.8636,116.7173,167.9592,1,2,1,1,179,162,1,19,2,1
"ZNF354A",0.977273566884236,0.999999920210928,0.907892716045167,0.999999999933426,0.954095175267338,0.9999999996328,0.99999819154362,0.894249955818584,0.999375201124086,0.999955538019886,0.99999688177307,0.90691737138661,0.999193963145158,0.999935785849287,0.999999981103761,0.999999944792562,0.996930683803511,0.999971266782281,0.999998321736675,1,1,0.999999906426372,0.866507224266843,0.999842495337254,0.999993738884031,0.999995282200708,0.999970969625462,0.999999999998166,1,0.904271760745715,0.999999905165286,0.999999999983471,0.999910205879131,0.999856787367095,0.999999453265456,0.999994197526593,0.998647227933023,0.999999938004301,0.98900878498846,0.996146331020396,0.9990678356082,0.999276707420572,0.999933450215483,0.99798293876509,0.994588590571287,209.35,365.2601,170.0183,191.5493,249.066341340782,251.631540740741,247.0849,238.400963157895,204.74975,332.1516,NA,7.65889999999999,NA,NA,8.04244312966334,8.86966589042502,NA,23.298331118697,3.71935000000001,NA,209.35,361.43065,170.0183,191.5493,181.20165,182.1534,247.0849,186.87955,202.890075,332.1516,209.35,369.08955,170.0183,191.5493,301.61935,297.729575,247.0849,253.6956,206.609425,332.1516,1,2,1,1,179,162,1,19,2,1
"ZNF764",0.995158864265652,0.999160158147535,0.999999999998889,0.988896644980178,0.999999839647651,0.999999634142834,0.999579100814449,0.999745280888168,0.999997917645584,0.998647939493043,0.997330793169737,0.999996413047705,0.999999994612981,0.999833069227283,0.814862784286895,0.976069353166311,0.999993762626874,0.999992671704373,0.999999999877358,0.993852448938094,0.998733434597891,0.999979062291585,0.996962469730385,0.999932906252636,0.993892246486377,0.998394903729259,0.870267784836028,0.980661424337276,0.99993286916798,0.999981493349801,0.999999499872394,0.999689144490758,1,0.999999846970092,0.998508880010354,0.99999994409309,0.999999999755311,0.998782959960104,0.999830738696088,0.995894310764817,0.999970951153544,0.999616558534707,0.989619898917947,0.999999686097872,0.999995968800227,246.1277,173.45045,179.159,152.1127,202.529598882682,191.096235185185,141.08,214.928042105263,203.4262,234.2123,NA,25.21765,NA,NA,4.51031505790928,4.97509897251668,NA,20.6771522701578,1.1341,NA,246.1277,160.841625,179.159,152.1127,161.05945,143.3298,141.08,151.61535,202.85915,234.2123,246.1277,186.059275,179.159,152.1127,238.02985,225.973725,141.08,271.09335,203.99325,234.2123,1,2,1,1,179,162,1,19,2,1
