"gene","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-squamous-like c4","count-UCEC-like c11"
"ZNF587",0.996159103936895,0.909733295081388,0.999939450495039,0.867935395935903,0.999999844418526,0.999973373428232,0.996849165300324,0.739513457589239,0.36839035746862,0.138673741058346,0.99999999980253,0.975218829602747,0.731184498238605,0.316165347139914,0.9966525295649,0.69118578176065,0.998268886184905,0.999999993687572,0.990466111022151,0.112708117815081,0.30218334742115,0.853308164993776,0.999608614513272,0.99999999969049,0.999578266507235,0.287058188850236,0.625276611061428,1,0.969670690646311,1,0.999283600408678,0.998197564939393,0.327987160506052,0.708215018907393,0.95600620890538,0.995907620505181,0.929344846083,0.999977740189142,1,0.999994793275426,0.407403333481699,0.773916575642514,0.999999899961005,0.99999999185188,0.999723413652166,1053.5046,674.4564,447.5811,593.465641492537,1422.803,1100.43145,378.4802,390.61,675.517888888889,472.7144,NA,NA,NA,16.034084181273,NA,168.45745,104.3819,NA,125.101192418589,NA,1053.5046,674.4564,447.5811,392.60555,1422.803,1016.202725,326.28925,390.61,484.345,472.7144,1053.5046,674.4564,447.5811,746.41095,1422.803,1184.660175,430.67115,390.61,680.5577,472.7144,1,1,1,335,1,2,2,1,9,1
"ZNF808",0.773166564141981,0.887830554073864,0.999999969340054,0.673977914498668,0.999920966122821,0.999999954307843,0.999999906904712,0.899691222654763,0.963340053312404,0.88029557509903,1,0.587429894162746,0.763524612996048,0.181221943014808,0.999999544369474,0.358580081138621,0.999998799922323,0.999842808944016,0.930205105251632,0.561929600701067,0.111333489923917,0.722426220171255,0.999999999996899,0.999999534169442,0.99962411081269,0.86578486265218,0.520361537125069,0.999999929184747,0.888488703698198,0.9981886830687,0.999960183555713,0.996200422594796,0.977575577681119,0.56418351857789,0.821530272732998,0.995273203926898,0.478279770287579,0.999991157106164,0.99968423206421,0.975815815261234,0.66005156805639,0.262224606380365,0.999999998973529,0.999998572332021,0.924854951733889,345.191,163.6798,187.5173,205.172068955224,318.1818,346.16855,132.43865,155.1198,227.794944444444,118.3248,NA,NA,NA,3.93235046181424,NA,54.87315,40.08095,NA,43.676389227785,NA,345.191,163.6798,187.5173,155.7007,318.1818,318.731975,112.398175,155.1198,163.3893,118.3248,345.191,163.6798,187.5173,243.93085,318.1818,373.605125,152.479125,155.1198,284.5691,118.3248,1,1,1,335,1,2,2,1,9,1
"ZNF43",0.826581796874463,0.999999697090657,0.941945154046193,0.99989937098329,0.771091015912893,0.999999998705577,0.999998979297008,0.952594027402849,1,0.999999999983465,0.651017975180624,1,0.854581175904055,0.265931391646686,0.877234808219251,0.999999999995574,0.728227430340546,0.99999991519604,0.999661844614652,0.999999583279923,0.421403508719061,0.999998466074211,0.956144874454408,1,0.999999999998512,1,0.885021309493387,0.999999299304182,0.999999999385948,0.560417786071255,0.999999933400127,0.963177355206439,0.999999567498485,0.134023537109553,0.999999999999783,0.99999921325165,0.585382540089313,0.999997328996807,0.780744979007819,0.40778557459378,0.805519190204756,0.99999503459965,0.426466323293197,0.814291485275653,0.23953171983873,145.8059,632.0191,233.2871,266.865802686567,246.2121,639.87915,167.66555,250.9804,178.324722222222,744.0727,NA,NA,NA,11.5248546586282,NA,253.88375,5.69145,NA,36.2530604285148,NA,145.8059,632.0191,233.2871,131.7952,246.2121,512.937275,164.819825,250.9804,115.3433,744.0727,145.8059,632.0191,233.2871,337.65225,246.2121,766.821025,170.511275,250.9804,195.3908,744.0727,1,1,1,335,1,2,2,1,9,1
"ZNF28",0.0178625903959556,0.0591045586815515,0.999996882576929,8.18114549356874e-05,0.999999999949973,0.999991462211625,0.0804396070358899,0.999972486548192,0.999999999954359,0.999882265950708,0.896871905259541,0.236563026087363,0.511597996515631,0.00100384792338393,0.601763135498828,9.20741943424286e-05,0.998963159418675,0.970145738643131,0.898494935879394,0.94379005451601,0.00219413429455972,0.0142803946809548,0.999999999999688,0.999987623250154,0.999999988204104,0.999920039480001,0.200814996141144,0.999555399827976,0.000650707077142321,0.999999204805675,0.999999994773774,0.999514939740883,0.999999079223787,0.0141813709183758,0.824186006549569,0.999993574415029,0.00207401746396696,0.999882377630454,0.993555184722655,0.994945328539505,0.986052111011971,0.0413867710293278,0.999999999993962,0.999957156819649,0.982595765688183,1333.7725,421.147,521.2205,441.646520298507,549.8737,999.26105,248.49465,403.9216,484.973988888889,268.3359,NA,NA,NA,9.95677299160778,NA,281.98895,22.00935,NA,70.8123582537239,NA,1333.7725,421.147,521.2205,331.09405,549.8737,858.266575,237.489975,403.9216,430.3394,268.3359,1333.7725,421.147,521.2205,535.49825,549.8737,1140.255525,259.499325,403.9216,590.9494,268.3359,1,1,1,335,1,2,2,1,9,1
"ZNF627",0.974660014612108,0.999999999999436,0.963237058349991,0.996534880630455,0.998891650230072,0.992504362618178,0.999999999416946,0.989861825123375,0.999999981494334,0.999564336868055,0.934620060489332,1,0.909180818728514,0.98385047321346,0.971389122379957,0.99998375361546,0.996431488426981,0.999937292908299,0.999985327886468,0.999999684463916,0.98336166233475,0.999999999352168,0.989982765184975,0.999999980126179,0.999576793638966,1,0.97170107386329,0.999999702775218,0.999976685428704,0.984471062776959,0.999897229555131,0.98022071918868,0.999999747368821,0.893078507168957,0.999999999998684,0.999999764764367,0.609689701669918,0.998506473933715,0.560766465242517,0.663484009213372,0.709673075210808,0.995772052888641,0.717631716454938,0.710804913184294,0.473843871508828,198.946,631.4217,173.6477,430.999206268657,252.5253,633.9824,346.53845,253.159,331.429711111111,925.3268,NA,NA,NA,14.2658345511529,NA,48.3343,56.77255,NA,56.9162679804032,NA,198.946,631.4217,173.6477,283.35195,252.5253,609.81525,318.152175,253.159,256.5916,925.3268,198.946,631.4217,173.6477,467.22065,252.5253,658.14955,374.924725,253.159,317.5966,925.3268,1,1,1,335,1,2,2,1,9,1
"ZNF789",0.999995735949683,0.000192825221459136,2.9907786004868e-05,0.999952531451098,1,3.03139624513449e-10,0.975880739659914,0.860432359285164,0.0194021721620539,0.468916454152968,0.993998939936636,0.918831511200453,0.00055933194031843,0.322950834713852,0.999996420824969,0.925607023803429,0.99491359561476,2.27753871318015e-09,0.807175119848209,0.155131506019239,0.109660976846943,0.925237669396654,0.732395032928038,0.040396117772706,0.265815145295835,0.999999965534343,0.999700067922881,0.078503717057239,0.999999329004016,0.99999998386301,8.04664013198675e-09,0.999925415642539,0.670635265621866,0.637514477367912,0.757836982087158,0.453297378769884,0.999432129532186,0.983388493502403,0.00373611191553025,0.877944084645764,0.999984953764375,0.9999999995605,0.441306014777274,0.999543208233518,0.95792012185883,91.7874,71.6846,326.491,72.9543740298507,150.8838,133.82055,30.5768,162.5272,79.6545111111111,127.6313,NA,NA,NA,1.92899922341176,NA,20.39465,0.409699999999999,NA,16.2324958639251,NA,91.7874,71.6846,326.491,49.8175,150.8838,123.623225,30.37195,162.5272,42.8169,127.6313,91.7874,71.6846,326.491,92.80555,150.8838,144.017875,30.78165,162.5272,96.5594,127.6313,1,1,1,335,1,2,2,1,9,1
"ZNF534",0.999999995223606,0.999999999996828,0.999999874458964,1,0.999999547734581,0.999999999999496,0.999999982697942,0.999995729435837,0.999999999772791,0.999999918508588,0.999999999999033,0.999999999577275,0.99999999806272,0.999999993284713,0.999999390611154,0.99999988904692,0.999979868365899,0.999999997915607,0.999996645200094,1,0.999994396163622,0.999999999632584,0.999999308032901,1,0.999999999321959,0.999999999998656,0.999999962729073,0.99999999997506,0.999999997079932,0.999992813940359,0.999999999999783,0.999995018062842,0.999999999948462,0.999998642615453,0.999999996866295,1,0.999999994083797,0.999997527811624,0.999999999963345,0.999999977436021,1,0.999999728629423,1,1,0.999999999997709,6.5876,9.5579,5.2705,6.04847343283582,3.1566,7.59595,2.92595,4.3573,4.49223333333333,3.5453,NA,NA,NA,0.628241228264268,NA,1.08465,1.25105,NA,0.76076157602468,NA,6.5876,9.5579,5.2705,2.7825,3.1566,7.053625,2.300425,4.3573,2.6619,3.5453,6.5876,9.5579,5.2705,5.755,3.1566,8.138275,3.551475,4.3573,6.4309,3.5453,1,1,1,335,1,2,2,1,9,1
"ZNF525",1.38416256234564e-09,7.7830538620316e-05,0.59411973068407,0,0.999999999939979,0.169203950839004,1.94418468113522e-06,0.960435927573963,0.999206918311061,0.809489992833277,1.13060398077014e-06,0.440987028827064,0.999999999990686,0.00991388305750462,0.998994536948221,0,0.999990654605231,0.15635418127614,0.99592603582001,0.670002845033073,0.0397425338439346,4.30522628658281e-09,0.999999995050887,0.721007571481968,0.999999999321044,0.986374358594467,0.59171910681578,0.999723594115576,0,0.987192898270143,0.83602420730875,0.0834385132286259,0.99979678215107,0.56840267599074,0.509033429118142,0.998233478288787,1.21750720616376e-10,0.999996832865837,0.332884257783109,0.999699133900629,0.82138811632848,0.189590988382115,1,0.999907026203174,0.853296763868425,1042.9952,189.9642,439.3897,199.965491940299,347.2222,429.44615,142.95245,213.0719,289.077455555556,142.0341,NA,NA,NA,4.70907212449804,NA,6.89645000000002,49.66645,NA,48.3304052246562,NA,1042.9952,189.9642,439.3897,141.2166,347.2222,425.997925,118.119225,213.0719,253.0522,142.0341,1042.9952,189.9642,439.3897,243.3142,347.2222,432.894375,167.785675,213.0719,383.2797,142.0341,1,1,1,335,1,2,2,1,9,1
"ZNF814",0.999999999441865,0.999997283184442,0.999954962070966,0.999320986249457,0.999957077195294,0.96099241804086,0.999999977809657,0.999998011142206,0.999999998781128,0.989671451572198,0.999485306497514,0.997190381036491,0.999999882369701,0.430106445349676,0.999988157333243,0.995544314443617,0.999060504521831,0.937249624839584,0.99990727542301,0.974951958711914,0.602794448487768,0.999944716091075,0.999996367541654,0.995870320125264,1,0.999060859373765,0.947574507752973,0.999999595473446,0.999804068836162,0.999991928699167,0.980897721840024,0.999999987334428,0.995744951938861,0.638332520100256,0.999844814749701,0.999999999986617,0.973972639147287,0.989472072669749,0.863472818125987,0.994673469517151,0.924516749689332,0.547277848007605,0.999989155547178,0.999731959351442,0.993834850964581,263.8032,243.5544,316.4688,192.210484477612,294.375,348.40725,152.38515,189.1068,199.067377777778,98.901,NA,NA,NA,5.39569579490574,NA,22.57975,84.52775,NA,25.4349029776603,NA,263.8032,243.5544,316.4688,126.30605,294.375,337.117375,110.121275,189.1068,155.1931,98.901,263.8032,243.5544,316.4688,243.2514,294.375,359.697125,194.649025,189.1068,215.6167,98.901,1,1,1,335,1,2,2,1,9,1
"ZNF551",0.968342681753626,0.790572892320291,0.999977095296111,0.276775839852455,0.998990778541848,0.999999999997533,0.985715695851804,0.99999999970649,0.999815769940122,0.994342019349479,0.99996988115903,0.660455865489629,0.287116070513099,0.000650022521620275,0.762158991216727,0.995053738727811,0.999981524699577,0.990068306538529,0.671545565880009,0.999999446835456,0.757704259121731,0.789713800371401,0.999976479888297,1,0.99999999999807,0.999812032666737,0.286153542611997,0.989948031450168,0.921829666152624,0.999999972922846,0.997088219723181,0.0913906719757804,1,0.180565968110665,0.999990562992848,0.997036504174952,0.283961784749466,0.962471735065909,0.998926899198384,0.991655544394839,0.929405999204566,0.0290683017219067,0.653659864664259,0.998943421161681,0.662697402910058,273.6056,169.6535,128.4327,123.622933134328,181.1869,310.4643,204.46905,128.305,183.912344444444,62.9293,NA,NA,NA,3.24595321481306,NA,90.5774,43.42315,NA,24.6852194193549,NA,273.6056,169.6535,128.4327,83.1214,181.1869,265.1756,182.757475,128.305,135.4491,62.9293,273.6056,169.6535,128.4327,157.49875,181.1869,355.753,226.180625,128.305,221.2225,62.9293,1,1,1,335,1,2,2,1,9,1
"ZNF805",0.998341118841432,0.647164326816778,0.98268314288292,0.801925116964465,0.99994465476553,0.989521082877675,0.999881754483328,0.999999972069599,0.942684510257124,0.997539056617933,0.999999999960028,0.998044850075054,0.513056704656372,0.46190468478398,0.99990838509546,0.7821439587906,0.998792268793651,0.999965595521426,0.999876955187895,0.989355520407534,0.616250575134805,0.895401844286735,0.999626809366903,0.999989744042795,0.999993787710822,0.996352900176049,0.841589110344901,1,0.999980649455376,0.999824407363372,0.51704005295086,0.0174094277083379,0.999999480212797,0.999982191683015,0.559046464677402,0.881853963367627,0.627695785775815,0.979484468150416,1,0.986348356465634,0.935092843742916,0.490314086082709,0.999941869999833,0.999982568553017,0.490597725489996,425.5599,315.4122,164.2164,263.898055223881,345.9596,412.8315,223.78915,223.9651,377.621122222222,160.4254,NA,NA,NA,5.17159630153322,NA,42.0296,2.69615,NA,45.8241048901357,NA,425.5599,315.4122,164.2164,199.87695,345.9596,391.8167,222.441075,223.9651,265.2608,160.4254,425.5599,315.4122,164.2164,322.03945,345.9596,433.8463,225.137225,223.9651,508.016,160.4254,1,1,1,335,1,2,2,1,9,1
"ZNF468",8.50153571985146e-08,3.27075790882425e-05,0.98128820976622,4.99045249569008e-13,0.998749810025515,0.998397173245048,1.47257057769856e-07,0.999999999985318,0.990041567861201,0.999735469827353,1.07948501096855e-05,0.696239523556926,0.999928417167221,0.52724504392166,0.767339323009543,4.2683645506969e-10,0.999999999999234,0.966401348059386,0.992888817555043,1,0.46540386634211,1.90367780428247e-08,0.999999905519425,0.929921861732157,0.978805229477496,0.999998426161732,0.487440708257105,0.999997790358948,4.05323552499226e-11,0.997463712163937,0.999706287770774,0.999998481701899,0.999306675374432,0.76346223882476,0.988968973950046,0.970857759320891,9.09056463438418e-09,0.999996958121871,0.885796273492069,0.946655920738159,0.999978540120248,0.389647451681116,0.999961901536339,0.999999999858783,0.934047208841148,2242.4242,338.7097,687.3786,510.294547462687,368.6869,835.4621,357.72625,258.8235,536.427844444444,220.2526,NA,NA,NA,11.7687638565852,NA,105.5101,103.13425,NA,106.929250715149,NA,2242.4242,338.7097,687.3786,371.585,368.6869,782.70705,306.159125,258.8235,434.5494,220.2526,2242.4242,338.7097,687.3786,611.91845,368.6869,888.21715,409.293375,258.8235,673.2204,220.2526,1,1,1,335,1,2,2,1,9,1
"ZNF616",0.999898652188388,0.999283849559638,0.99999999904154,0.991732903659798,0.999999993703631,1,0.973632335613848,0.999836755657897,0.999986293022909,0.999642127708425,0.990091656804279,0.795203347587756,0.683730490470307,0.0470985678401905,0.325568976066374,0.935000932783728,0.999475906784926,0.999954115328829,0.994723745361163,1,0.0975157112180601,0.96230431417867,0.999615078104487,0.999955757490902,0.998963929563702,0.999999999999638,0.281279690327112,0.999999999997835,0.997037984332067,0.999999999976416,0.999999999969909,0.999999938328704,0.999390077835344,0.14022885341179,0.993896446710406,0.998439138340314,0.999999902972298,0.999999419904566,0.999981566574605,0.999761901514398,0.995417315105338,0.945513257445703,0.987062591113917,0.992332084662662,0.999951825795996,250.3294,197.73,183.6338,185.409545074627,142.0455,331.73805,142.159,135.9477,190.777511111111,226.6785,NA,NA,NA,3.53404887067466,NA,54.83605,9.4237,NA,17.5150653995468,NA,250.3294,197.73,183.6338,138.40695,142.0455,304.320025,137.44715,135.9477,148.6439,226.6785,250.3294,197.73,183.6338,221.4878,142.0455,359.156075,146.87085,135.9477,222.7152,226.6785,1,1,1,335,1,2,2,1,9,1
"ZFP57",0.999999994821493,0.999999991663402,1,0.999999999986131,0.999998247697128,0.999997528179271,0.999999996465198,1,1,0.999998665956733,0.998969167450447,0.993086370928438,0.992454044613037,0.973890639100835,0.993539984556324,0.999999999987017,0.999999999902416,0.999999999773218,0.999999632469471,0.999999999951656,0.988333305279721,0.999999995756939,1,1,0.999998480648722,1,0.993328585078066,0.999999999932155,0.99999999999462,0.999999998417057,0.999999996746303,0.999924283985914,0.999999999124964,0.948913489951221,1,0.999999998836124,0.999999991878668,1,1,0.999997574733932,1,0.992490875936841,0.999999999783291,1,0.999999996871013,19.3237,1.7921,0.8322,25.736831641791,2.5253,81.5853,11.53795,2.1786,13.2374888888889,0.8863,NA,NA,NA,3.65936378971489,NA,78.1131,11.07385,NA,4.90512796875328,NA,19.3237,1.7921,0.8322,1.4811,2.5253,42.52875,6.001025,2.1786,6.3085,0.8863,19.3237,1.7921,0.8322,21.45345,2.5253,120.64185,17.074875,2.1786,15.5579,0.8863,1,1,1,335,1,2,2,1,9,1
"ZNF155",0.989025100634839,0.988337340410632,1,0.997546472779023,0.999810573530511,0.999776087632534,0.999999998946776,0.971435983027634,0.970004389749198,0.986603890618487,0.999964838245703,0.999506750574192,0.999444145776472,0.999999220719684,0.999556366265476,0.999111496208913,0.999986275851992,0.999983347268996,0.99999999999246,0.995282031749587,0.999999679973398,0.981134914364508,0.999999999995948,0.99999999999857,0.999207642059945,0.955807404576653,0.998598232773254,0.999928475090826,0.999603877697138,0.999347167013206,0.999254332787799,0.999994171735671,0.996676393033597,0.999999999906142,0.999999899710944,0.997935673840367,0.995808455173405,0.999999999816622,0.999999999664136,0.999989911016592,0.986794009429509,0.999932117658231,0.999999559382499,0.999999983313563,0.999931519183693,197.2156,104.54,103.7448,143.557009552239,211.0606,158.1472,139.5493,97.0719,152.302788888889,115.9318,NA,NA,NA,3.38219353659986,NA,14.6287,34.0276,NA,29.821533795413,NA,197.2156,104.54,103.7448,105.0604,211.0606,150.83285,122.5355,97.0719,101.5129,115.9318,197.2156,104.54,103.7448,176.3107,211.0606,165.46155,156.5631,97.0719,186.3727,115.9318,1,1,1,335,1,2,2,1,9,1
"ZNF425",0.999998154456887,1,0.999999431863172,0.861422110839152,0.988172431803533,0.889071010378335,0.999980470450127,0.999999999941957,0.999991792401154,0.996454815517247,0.772337370208306,0.948514620471282,0.802543597901102,0.998753305549134,0.973620263631091,0.999999585091363,0.999999999944401,0.999999921734801,0.800993659735049,0.999999945377023,0.762787710128468,0.998116807201016,0.999984053870845,0.998792523863637,0.999995473138741,0.999998594312159,0.99877632830122,0.999731316175496,0.857500923063003,0.985222154477838,0.884318458326339,0.999999858591228,0.994998182607309,0.999869739036235,0.822454280226605,0.999982874009123,0.999198346040865,0.999997213830271,0.999518886752031,0.999957328442076,0.999999876468201,0.996942857343118,0.999931230735718,0.999999999995824,0.999891612789578,7.9051,24.4922,9.9861,58.768968358209,29.6717,76.7776,20.02805,45.7516,61.7294333333333,41.879,NA,NA,NA,1.75841435400508,NA,39.7406,0.0713499999999989,NA,12.1185761093822,NA,7.9051,24.4922,9.9861,35.1309,29.6717,56.9073,19.992375,45.7516,27.7573,41.879,7.9051,24.4922,9.9861,75.32395,29.6717,96.6479,20.063725,45.7516,76.5318,41.879,1,1,1,335,1,2,2,1,9,1
"ZNF611",0.127250248598661,0.00224511086814039,0.965397266516243,2.08627222569868e-05,0.98211888293024,0.99979756102165,0.107478902161511,0.999999999999645,0.975973932025032,0.990358031638942,0.999754019274143,0.204467699781793,0.00234832783377548,1.01832991705741e-07,0.171977764354961,0.000388747339592488,0.968409857467955,0.999999985959864,0.999954632655716,0.979542118017284,0.00014279814233864,0.000667632222616121,0.876801053140951,0.999999689438594,0.989127744032482,0.903401940743949,0.000576713444498722,0.999931889659229,0.000112285435659998,0.993766635993654,0.999535323429071,0.999999584866006,0.996996573511779,4.52988816301847e-06,0.999842795585896,0.985278119751657,0.00153386383390897,0.944861385509278,0.999999999987662,0.999015261197076,0.959969462875952,0.00151322827700395,0.999999400807397,0.999999990154208,0.998208292772776,529.6443,251.4934,130.0971,173.622441492537,244.9495,475.14845,147.8256,101.0893,180.782288888889,120.7622,NA,NA,NA,3.70945627269327,NA,164.31915,44.7933,NA,26.7862194479655,NA,529.6443,251.4934,130.0971,127.78955,244.9495,392.988875,125.42895,101.0893,146.9957,120.7622,529.6443,251.4934,130.0971,211.9719,244.9495,557.308025,170.22225,101.0893,243.0633,120.7622,1,1,1,335,1,2,2,1,9,1
"ZNF254",0.999769239774547,0.999999999960232,0.999951799141275,0.981946921806489,0.999999973953553,0.993653873384343,0.999999817158115,0.999998328017754,0.999999997736854,0.999299801703816,0.975398410035518,0.99998993668504,0.988700102658217,0.999989125932297,0.99757843623973,1,0.999545447295271,0.999999999997002,0.886636722319641,0.999999820535068,0.930339463294525,0.999999069591461,0.999999629814378,0.999999970866744,0.999727041752503,1,0.998697057827103,0.999998851094244,0.999983486853008,0.999996617715954,0.999999367641621,0.684360487606762,0.999999999990675,0.96970083655038,0.999921026890281,1,0.999657639561848,1,0.999921614255554,0.999999996331981,0.999996525862065,0.999995207759788,0.999313752739382,0.99999911775419,0.999991751660866,170.1757,460.9618,219.6949,533.31856,297.4116,635.0159,187.45375,323.1634,328.830811111111,475.2293,NA,NA,NA,17.7262241060843,NA,35.4066,123.80575,NA,89.4859511636532,NA,170.1757,460.9618,219.6949,310.91695,297.4116,617.3126,125.550875,323.1634,188.2507,475.2293,170.1757,460.9618,219.6949,641.80275,297.4116,652.7192,249.356625,323.1634,332.9301,475.2293,1,1,1,335,1,2,2,1,9,1
"ZNF625",0.11562236567264,0.999987777478971,0.312517637937466,0.999999991989623,0.005058156255631,0.999990039075062,0.999948906711133,0.36220894111135,0.999999999996895,0.999926678642303,1.81733531535722e-05,0.710434054566834,0.000210160563939077,0,0.000319795384714161,0.999893137157933,0.161089288346383,1,0.999328035659854,1,1.84918336743056e-06,0.999999976651049,0.063827355514686,0.999644262721478,0.999965407642073,0.999096996850998,5.03295909803914e-06,0.997944586504568,0.999999998735627,0.00282153385248229,0.998992675194054,0.986328405939792,0.997118519748632,0,0.981760921384388,0.999999999674441,0.85911094140369,0.952514173472579,0.981906746105068,0.579364527275039,0.989352388194262,0.0309170286631528,0.965705836518123,0.736845102653242,0.408982300174828,19.3237,80.6332,28.9237,22.2844808955224,30.6692,114.53495,30.0469,14.61,16.7887333333333,52.8806,NA,NA,NA,0.809358258698339,NA,39.39445,17.8315,NA,3.69100954606821,NA,19.3237,80.6332,28.9237,11.68275,30.6692,94.837725,21.13115,14.61,12.4224,52.8806,19.3237,80.6332,28.9237,30.60295,30.6692,134.232175,38.96265,14.61,18.1801,52.8806,1,1,1,335,1,2,2,1,9,1
"ZNF845",0.00170851850814724,0.000395136370937355,0.999998655636782,1.65505713023428e-07,0.999999992322021,0.999999666497086,0.000862632373321071,0.999999998137653,0.999999995703956,1,0.308228154901295,0.356424645612332,0.154946721019312,0.000768230371664624,0.247158928405696,0.000134329223563379,1,0.999987014450174,0.99999817715813,0.999999947302639,0.132745400212898,0.000585996784916776,0.999999907606458,0.999999999991494,0.999999997852703,0.999999999991414,0.197300866626248,0.999998707245208,4.56831576082228e-05,0.999871429130101,0.987746665603932,0.308960564477654,0.998279337762111,0.112781326865115,0.999354688839618,0.994979811912997,6.44496904900205e-05,0.99913208313466,0.999995616671621,0.997368205607323,0.999889735817722,0.0448053834371129,0.995884979603263,0.999974070276321,0.847068678753268,618.3575,213.859,179.7503,200.368942985075,197.601,412.7262,218.07855,188.671,257.052022222222,140.7046,NA,NA,NA,3.66712178140038,NA,78.5932,1.33955,NA,40.4782912930148,NA,618.3575,213.859,179.7503,151.4039,197.601,373.4296,217.408775,188.671,177.6476,140.7046,618.3575,213.859,179.7503,236.24735,197.601,452.0228,218.748325,188.671,310.559,140.7046,1,1,1,335,1,2,2,1,9,1
"ZNF90",0.999999997923974,0.999981417632458,0.999755888578541,0.999807794266956,0.99741585241902,1,1,0.999999999221828,0.999974616721437,0.999734810539426,0.999999977302677,0.999993958840641,0.99999928079154,0.999970319245059,0.999999950432565,0.999999700193127,0.999974968302807,0.999999927499692,0.999997736162577,0.999999461530179,0.999999999991794,0.999999999987586,0.99999988733605,0.999997361775529,0.999975363837628,0.999999999943527,0.999999999953595,0.99999999530865,0.999999998177091,0.999996296290135,0.999982939274385,0.94606571764894,0.99999999405614,0.999999999892216,0.999999955515612,1,0.999933247706649,0.999386841333557,0.999999999998337,0.999999999156882,0.999913021047978,0.999994120786238,0.999998958953954,0.999986897865891,0.999907780621488,151.076,88.411,326.7684,315.068472238806,144.5707,222.0122,245.94205,186.4924,197.109955555556,355.1961,NA,NA,NA,14.4914640441129,NA,46.665,24.56195,NA,53.3605624888548,NA,151.076,88.411,326.7684,136.4879,144.5707,198.6797,233.661075,186.4924,58.1162,355.1961,151.076,88.411,326.7684,388.93755,144.5707,245.3447,258.223025,186.4924,221.9718,355.1961,1,1,1,335,1,2,2,1,9,1
