"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","count-[Not Evaluated]","count-[Unknown]","count-Negative","count-Positive"
"ZNF140",0.994062476485166,0.00278243241856235,0.582253928575872,0.00830674113845387,0.149527975289381,3.18968692214483e-06,317.8079296,308.472566666667,260.807627692308,397.582528571429,9.46472037822866,43.1432628031146,11.8632391727377,26.4001255651038,248.2034,218.2141,206.9912,353.5964,371.3174,406.776,298.5075,416.7807,125,9,65,21
"ZNF658",0.821013515441905,0.999553167189072,0.855878610669117,0.0059714419765341,0.0360867458061813,0.00921673341841189,48.4541984,41.5477666666667,48.0752107692308,66.4387428571429,2.17510899945341,6.02241968550294,2.65933482625547,4.69569877893625,30.6022,33.1165,34.9315,50.5784,62.6718,43.5685,62.3017,74.0925,125,9,65,21
"ZNF765",0.890789837569569,0.0224826452102451,0.948006571844413,0.00429747699964933,0.501958040555228,0.471045037034563,157.5722328,174.738855555556,188.192232307692,213.448723809524,5.06091129144236,35.3362556816379,10.4592501679035,15.5329980858599,120.5797,153.052,134.7711,170.7845,193.1762,182.5726,221.2185,259.3014,125,9,65,21
"ZNF124",0.778024720370536,0.913225734524578,0.625160737639317,0.885876963189036,0.593564015490443,0.99199620656007,45.0593128,35.1886666666667,48.0821246153846,50.2287,2.9628075926267,6.3234032387192,3.33264001958501,5.06495285833371,25.6452,24.8374,31.3159,30.8699,52.8391,38.0849,58.2336,63.1982,125,9,65,21
"ZNF569",0.963213951503588,0.815209106622233,0.832745729904862,0.0504010215476671,0.211459084483534,0.233808748584546,49.0056704,42.1410666666667,54.5695169230769,74.2202,3.53488284442721,12.6780372711806,5.21694665999459,10.9895039781581,19.9005,11.4336,22.6399,29.4291,67.1296,58.3986,77.5902,91.7116,125,9,65,21
"ZNF777",0.263573781065622,0.173873922284538,0.808936573962967,0.00394226113251717,0.969460195502233,0.199005045037915,492.9968544,395.457944444444,444.5478,367.686214285714,14.9899627147838,33.2520518906065,18.1840587751527,23.4938482822847,387.3183,305.1449,355.063,286.3657,558.5106,452.9737,502.1029,401.7608,125,9,65,21
"ZNF605",0.786924611097081,0.0205945520392015,0.985732389174855,6.46808764348528e-06,0.00115968536917677,3.49485917983117e-09,260.9126768,225.195166666667,211.551484615385,392.127285714286,10.1546765448511,32.930316480457,13.1107381072646,25.0601129123034,180.466,160.7595,134.76,328.8745,319.5474,332.2222,284.2093,428.8964,125,9,65,21
"ZNF799",0.721686033632303,0.0803044685604949,0.999998782973027,0.00322134314291112,0.0170604969236409,2.2530883425409e-05,75.7576016,61.8164888888889,61.6107138461538,107.529647619048,3.62009166513849,15.8334643581372,3.27764125254782,11.4804850337071,45.2504,34.1772,43.081,76.3069,98.6998,73.032,78.0123,135.4189,125,9,65,21
"ZNF782",0.578294031058425,0.999409804681207,0.634574453786697,1.29007227123168e-09,5.5033970600693e-06,8.11596234662204e-09,36.406444,27.7128333333333,36.0503907692308,67.4095,1.74765333326884,5.61642688029201,2.02713849542365,6.41477583602702,23.4292,15.5556,24.1822,41.1483,42.1317,35.482,45.584,81.7882,125,9,65,21
"ZNF846",0.913505202749316,0.0395234234823798,0.955332837019057,0.505994129283712,0.994111970421029,0.98819030247569,91.6202808,81.3103,72.9563769230769,76.6653761904762,4.45291874559071,18.7203766740505,4.41843326836548,9.09504660396684,54.9242,46.79,47.0066,53.29,111.6521,83.4082,90.6383,77.1531,125,9,65,21
"ZNF136",0.520575705105762,0.916146577348139,0.377128581004356,0.00327950307863978,0.00726546418194862,0.0223812067979259,114.8490888,87.6119111111111,120.56454,162.295547619048,4.87728590185675,14.7700864115565,7.25422309629443,16.5580684371161,78.4,46.8354,77.5459,98.9088,142.8571,121.7151,152.8293,186.7236,125,9,65,21
"ZKSCAN5",0.98922700850261,0.309122025961404,0.720141553669491,0.848614588944772,0.875287308537266,0.99125860246266,333.8478872,322.082188888889,362.599441538462,354.631319047619,9.62930888255273,34.5756783492242,14.8275364204904,15.7673709442582,261.4493,248.2711,285.0179,294.2047,383.9097,418.3544,424.8404,403.5879,125,9,65,21
"ZNF33B",0.999999297751211,0.35324776763318,0.898121060951707,0.000680365313230902,0.0940536238435576,2.87398760531188e-05,394.7346856,394.008877777778,352.264807692308,550.4321,15.7989190651766,43.0498247761655,18.4379719605957,41.0293647124459,268.1951,310.1266,253.8364,416.1673,476.4946,500.5441,449.7022,629.7078,125,9,65,21
"ZNF431",0.693876346648146,0.658927594384994,0.406317859978906,0.342640385324286,0.999975733406145,0.108622805268516,154.996388,122.015,170.36532,120.598280952381,7.03539848972687,31.14092909734,13.2432360445244,14.0563968124779,91.7679,55.409,121.9008,74.9736,191.6624,163.2089,199.8397,167.2388,125,9,65,21
"ZNF418",0.990942007872255,0.612097447959434,0.847907542836983,0.871278709864131,0.997378337710424,0.462242482111386,11.708988,9.5925,15.5855246153846,7.98645714285714,1.50230918598072,3.73843535319256,3.66278478336499,1.38440102883747,2.9621,4.4304,3.5587,4.2159,12.5619,8.4287,13.1162,10.7896,125,9,65,21
"ZNF700",0.153243359532824,2.08426395943428e-05,0.999999999999876,2.69012057074747e-08,8.30279043517734e-07,0,270.8293176,199.353544444444,199.356592307692,412.370061904762,8.75832286925764,19.4105011163281,10.8260967273287,29.9880833107352,193.8478,153.3333,141.1509,348.2725,320.4051,228.2151,229.0547,460.7533,125,9,65,21
"ZFP28",0.941837066924025,0.805364128046967,0.785264250098058,0.0039990465952352,0.0594332135467007,0.0398458708649686,41.3624152,29.7697,49.5102969230769,89.3106761904762,5.01243230300163,8.49321482455914,6.84665655316344,20.0676725315819,10.304,10.7046,17.215,15.3281,44.2195,38.6289,58.267,157.6626,125,9,65,21
"ZNF585A",0.925458398202769,0.98743824239482,0.878942138032523,0.79349430582826,0.700402662581943,0.910543224963594,87.1341664,72.9231555555556,90.4954246153846,101.553923809524,6.30885975372892,17.7132476824167,7.94202752186449,10.851108959994,52.2244,26.3852,50.0705,66.9475,109.1252,88.1135,112.1252,141.6888,125,9,65,21
"ZNF138",0.227478498622904,0.00594000566219288,0.973632776712638,0.964964988016734,0.517431071878082,0.395963391120443,131.6344656,101.5652,108.513918461538,126.543357142857,4.37525790885197,11.9751428540772,4.95212818573601,9.88986189587617,96.4051,75.8256,86.2262,90.9592,151.5152,117.519,136.0278,156.4492,125,9,65,21
"ZNF429",0.859789581974326,0.00327799711480048,0.109638243400592,0.242745629286005,0.28023454690858,0.983279223695902,21.6631864,15.5851111111111,33.5831846153846,31.5336380952381,1.68829507227103,3.99349552691083,3.60829418922186,4.46145331424252,7.2934,6.9156,10.2719,11.4961,32.197,21.2187,49.1263,47.013,125,9,65,21
"ZNF470",0.902973577202507,0.487019598234572,0.579537773650462,4.98366383803184e-05,0.00630541515534944,0.0041302999669296,44.4687248,32.6065,55.3895307692308,98.5126571428571,4.12813905524506,9.80009689091842,5.35766042812672,19.1705328711424,13.1181,10.5541,21.1566,30.4071,54.153,45.6432,76.9322,127.1389,125,9,65,21
"ZNF100",0.990306791307603,0.951240903559154,0.953525711688626,5.11741222738449e-05,0.0178600168159643,0.000591933322294125,75.6104096,70.1784111111111,79.8337430769231,131.413123809524,4.10843825764808,24.3777072183586,6.51803670251861,15.528291198347,42.5213,22.3069,45.134,70.0458,97.3888,72.1467,104.3025,174.9458,125,9,65,21
"ZNF398",0.939923507149732,0.674769115464979,0.726154745344393,0.70919432286594,0.999106706873085,0.33204274050537,463.7213872,432.844522222222,490.552492307692,424.412752380952,13.7264407957051,63.0189201263195,20.1724170558764,29.2271458727683,339.9621,284.0809,394.401,336.0034,535.2011,538.7275,602.071,519.5115,125,9,65,21
"ZNF498",0.993442978466223,0.29463350442245,0.958977267582711,0.0481122028407945,0.556582741696984,0.51754283199463,370.7441,385.836288888889,415.145576923077,471.946804761905,14.4167517723754,66.2419159658043,21.931873627369,27.9270364193208,275.6467,295.3219,315.6645,405.591,432.0844,577.802,474.8138,531.3325,125,9,65,21
"ZNF441",0.519532522683189,0.967530244311451,0.670486720195181,0.248418979278701,0.104026047654947,0.180831159523742,59.5323976,43.2860111111111,57.1134092307692,74.6060714285714,2.91786333348343,6.95652010070498,3.78897819768628,11.9361093445181,35.5872,25.5556,34.6358,33.8496,76.4962,56.6697,77.5862,123.1029,125,9,65,21
"ZNF420",0.698518348205458,0.161694903847402,0.210620238774938,1.17171272684402e-09,1.12967492890137e-05,6.70975757743886e-06,45.0818328,29.0242111111111,58.7344015384615,112.617552380952,3.17686736387355,6.71717931450241,6.64013396042047,11.2781155718152,16.4213,16.6667,24.5487,73.7164,63.7205,41.3493,86.3386,154.0211,125,9,65,21
"ZNF763",0.971620296623582,0.235019623805933,0.980281286737335,0.0603441470852977,0.24432968557464,0.0029858625943302,19.4630624,17.4457666666667,15.6143815384615,27.3594571428571,1.21673325374647,4.49791889031904,1.36721158745971,3.80793112462455,9.4787,9.6746,8.243,14.3508,25.5158,23.2983,19.037,38.2507,125,9,65,21
"ZNF679",0.965069964346197,0.570150242149532,0.741932879078109,0.900346646081214,1,0.478597190036146,0.2133264,0,0.471493846153846,0,0.0675368932404571,0,0.268153434370684,0,0,0,0,0,0,0,0,0,125,9,65,21
"ZNF682",0.766036939859035,0.511148351879017,0.98554594261332,0.994350437985068,0.754973943193328,0.702223869767479,22.8365312,14.7238111111111,17.7158876923077,24.2767714285714,2.31506550171875,5.84158873529673,2.32815897344289,6.63420425629158,5.6764,2.7203,4.6384,6.32,29.7752,15.6532,22.7186,16.247,125,9,65,21
"ZNF772",0.948774033497942,0.252097649193223,0.550191297035711,0.0170448358744666,0.568728793156568,0.000672336196954282,112.1547712,97.1023666666667,134.9707,55.6180428571429,6.39484929032853,32.3446670783651,12.2165277150483,13.0860527081964,63.3653,16.4557,62.0875,14.1188,154.6317,138.0824,179.351,74.4819,125,9,65,21
"ZNF257",0.999620445035443,0.601769263412477,0.972460599735741,0.999754272457909,0.999983055148999,0.907203071236787,6.2321128,6.63251111111111,8.39253384615385,6.46872857142857,0.976398590172877,2.77291881484737,1.69586516388062,1.3082674093032,1.3211,1.0881,1.0284,2.5547,5.5777,7.0964,8.7645,8.545,125,9,65,21
"ZNF785",0.390803593443258,0.0363435431766139,0.982585253921627,0.0503921202264164,0.0211858022561937,0.000366199254667965,156.7405696,117.810955555556,127.206095384615,200.215880952381,6.34202416439565,22.6080846241088,8.15078415358303,19.5746160538052,107.2247,72.0949,85.0622,165.3125,196.5041,141.099,153.6158,220.0751,125,9,65,21
"ZNF98",0.976385001198202,0.104642466187482,0.511851877071131,0.97502393631742,0.999545904371471,0.282443565230328,1.0185032,0.637455555555556,1.95539076923077,0.752985714285714,0.210794678331358,0.390827034814604,0.450555526329842,0.139673370554937,0,0,0.2264,0.352,1.007,0.6297,1.5496,1.2767,125,9,65,21
"ZNF786",0.193728576207079,0.173184950880075,0.718523894861122,0.942478315733714,0.50542019631015,0.889662679503444,212.9513976,151.263711111111,184.840958461538,201.013595238095,8.4491090031923,21.8970507766358,10.6702104239222,17.0676618289934,154.8931,93.1933,133.6235,147.1454,254.7771,199.8796,211.1832,271.4917,125,9,65,21
"ZNF517",0.520067940895117,0.124318361138391,0.981375262217703,0.988919551653637,0.750555827246141,0.721937475983303,219.2269816,155.622211111111,173.779672307692,209.155371428571,10.818990451939,24.7008006009895,21.3056153380801,19.9352616816094,135.5662,104.4304,98.8097,144.7889,270.6054,177.3667,186.0848,225.9815,125,9,65,21
"ZNF675",0.356218447273833,0.980140853604746,0.294565799495735,0.0669274358776938,0.999976487335412,0.0538053478524639,105.5415528,61.2718777777778,110.168496923077,60.0202619047619,7.21341423538124,19.1030524221464,10.1507364407906,11.2843971688545,55.8223,25.0272,47.8828,18.1282,140.647,75.5556,144.2851,97.1272,125,9,65,21
"ZNF860",0.999267864439855,0.715104568522611,0.938520547475374,0.995473498290195,0.994598289170903,0.974164636840854,44.0698936,42.6099111111111,49.4654784615385,45.9099428571429,3.13740020457245,9.72889645197126,3.59043741851686,8.01793226382669,19.7915,21.1082,30.2219,24.9734,59.1535,51.8987,63.4039,58.8654,125,9,65,21
"ZNF695",0.963396158001243,0.0818522867150612,0.442863740405317,0.633204994222582,0.991573883579185,0.051774560267672,39.6806888,47.1563222222222,23.1904046153846,52.3488476190476,4.31378079773412,19.6041823841367,3.28421957659511,13.6634468225516,8.9624,17.5901,2.7473,3.3083,55.5281,37.3861,38.6506,73.4882,125,9,65,21
"ZNF665",0.996638354334807,0.313970896978055,0.779769751200176,0.999964231673195,0.998645106887167,0.69386102068788,5.3773408,4.79782222222222,7.46794,5.29070952380952,0.668487801043998,1.97145132190995,1.16763514357588,1.30190056733744,1.3148,2.0747,1.8112,0.9894,5.9275,4.4444,9.2304,6.5821,125,9,65,21
"ZNF624",0.754125285108679,0.10674998979422,0.213914599049487,0.988485497435083,0.72038457823118,0.699151333166885,78.9978192,66.1967777777778,92.0137307692308,81.8324285714286,3.37792535668571,14.1781383106643,4.68576652618368,6.77454953025043,52.9287,39.0302,63.4591,57.9385,102.0823,73.0434,109.2978,100.049,125,9,65,21
"ZNF841",0.9984519941895,0.620103738511386,0.90489445099196,0.987666389737772,0.986887396493808,0.97345882401472,179.4844616,185.122744444444,160.924543076923,171.709580952381,9.42393743811007,41.7816361125618,10.7302525234468,21.0410938109833,110.9057,108.8889,103.8422,122.6913,227.5145,232.3177,220.354,172.6336,125,9,65,21
"ZNF615",0.998838093038006,0.966795519088369,0.986058469750281,0.196339228895197,0.561311286854607,0.390148460426728,84.4598392,81.8373888888889,88.0996015384615,108.488276190476,4.1218068654342,21.0448797279729,6.36785025477764,15.7671748040214,56.3565,39.5091,51.6333,58.3619,100.0691,108.9354,118.5185,135.1747,125,9,65,21
"ZNF433",0.193099246557344,0.195700264741918,0.701503255574704,0.921434483057733,0.529900422640698,0.926650473722186,55.25818,26.0530777777778,42.3624430769231,48.9296285714286,3.80214564457627,8.42635395818081,4.83738950207679,12.1646250445711,22.6188,8.3807,13.4595,3.1296,77.3158,35.3645,65.5819,84.417,125,9,65,21
"ZNF595",0.811067165629458,0.985815758454754,0.743625825313545,0.250391501885906,0.245037252390486,0.419440660193939,93.3212528,64.6486333333333,98.2610076923077,134.2643,7.14898917598282,14.5886672984546,15.5942836382951,13.0225169227875,49.8034,35.443,36.3014,98.4255,109.3001,101.1111,104.5656,139.0567,125,9,65,21
"ZNF460",0.97317129859747,0.000203472735944676,0.500883864787634,0.751619258794271,0.996391035255448,0.358880608123272,56.057372,61.5224555555556,79.8307215384615,64.6993571428571,2.76370593035455,13.2740016038151,5.70957323084461,7.78406606462254,33.6963,22.3069,45.9536,44.3708,72.9859,87.5261,100.8629,70.6353,125,9,65,21
"ZNF81",0.999672923004589,1.2281053298091e-05,0.128791699623032,3.09687657491509e-05,0.0246133055235798,0.48986780496005,76.5309376,74.6002555555555,119.58752,140.119952380952,3.96729459624398,18.0469006885078,8.35994501752663,19.596683833284,43.1442,45.8944,76.8496,67.0315,97.732,85.443,163.6778,196.8997,125,9,65,21
"ZNF780A",0.983054567837694,0.990731316029307,0.962458982770789,1.97260270509148e-05,0.0101981604892476,0.000149050022043462,191.1862032,180.620133333333,194.993078461538,285.074,5.5651959284699,16.4081951319472,13.561849735632,23.7903244652507,149.537,140.4769,132.9667,194.2544,226.4486,214.9075,222.976,359.1202,125,9,65,21
"ZNF461",0.988653335592048,0.900333479180856,0.929577336809335,0.010704095815657,0.395255103524819,0.00505991803575234,50.7362496,54.9227222222222,46.7270446153846,78.7149142857143,3.48313958955601,14.9339534776069,4.29444319458971,8.42723363493475,30.1994,45.0963,24.6141,56.7888,64.3819,50,65.304,96.9925,125,9,65,21
"ZNF181",0.307639647327297,0.0423644808799883,0.94804223223592,7.19527891019922e-05,0.000273406247439545,1.24429587078367e-07,114.0010264,82.5907555555556,92.7368092307692,169.357723809524,4.92588387018145,12.3846491937949,4.89502952532529,15.9521466701312,79.4203,44.0696,64.9072,109.8175,138.0471,106.5007,111.5685,191.29,125,9,65,21
"ZNF44",0.1965586783265,0.012889179177227,0.929555503265882,0.00301897351943448,0.00107643184523287,3.1821753522232e-06,155.4343088,111.364133333333,125.262795384615,208.699328571429,5.49341974439156,9.87301223771707,7.72343653356907,20.1360221163456,113.4846,88.6076,91.5395,152.7915,195.3704,133.4716,148.8102,240.3326,125,9,65,21
"ZNF790",0.920818427158343,0.971798092162167,0.852493627656219,0.270601695261915,0.368400326822247,0.478753017589409,53.6192672,44.1617222222222,56.5134615384615,72.0749761904762,3.91531416298497,16.2196927160215,5.40562127056832,7.69820751374075,24.2891,6.1566,29.304,41.3153,70.3659,49.3679,72.3128,96.6251,125,9,65,21
"ZNF677",0.855777836073425,0.534583175074505,0.530838673806155,0.406877178658402,0.995705767856858,0.105709126611391,9.416668,6.17123333333333,11.8458384615385,5.09027619047619,1.20801578991368,1.85279433971442,1.28911744949585,0.8401543854414,2.4381,3.1646,4.07,2.5547,10.581,6.6225,15.2048,7.824,125,9,65,21
"ZNF823",0.0389188169545954,0.0911322771878103,0.382963340414402,0.689205690722581,0.0169779838534042,0.0686653030249206,122.62452,75.8706222222222,104.5227,135.731557142857,4.62341309887473,8.23756002476491,6.33751361914483,10.570480858422,86.1146,51.0114,71.0638,108.5552,146.4891,91.1392,124.5257,148.7392,125,9,65,21
"ZNF311",0.745059732151582,0.00435506840671163,0.962109202597824,0.206572725495614,0.179093532255439,0.000693564233249955,48.136692,36.2032222222222,30.2704046153846,63.9956714285714,3.45514428840535,5.47856317641714,2.77922569427328,9.12305373702391,17.9473,23.6546,16.0124,26.8242,67.7459,45.5556,38.4878,94.7285,125,9,65,21
"ZNF347",0.60594085378194,0.533897995387531,0.287368360468875,0.0259896688222063,0.0330379214061793,0.258184053266457,31.0237464,15.4437222222222,38.5608030769231,55.4431,2.98510603651367,3.27177197902238,4.22225785121412,13.4538958063278,8.9686,6.962,13.3789,11.2137,44.4444,19.8675,57.3916,75.6389,125,9,65,21
"ZNF273",0.50346002803126,0.0587581816344819,0.993235987015597,0.190296224496839,0.999995222277698,0.986157575416898,136.9253872,99.7843888888889,107.139063076923,100.511519047619,7.76646926985835,17.4557397970031,7.90907118625189,12.6543321248771,78.6699,71.8348,58.3604,57.058,170.9165,149.6192,142.5369,122.054,125,9,65,21
"ZNF84",0.866469589937816,0.0813365285465114,0.992416750766944,8.97368046870461e-07,0.000781052474366994,2.33519048542519e-09,361.9989208,312.788444444444,294.504383076923,598.178919047619,14.7767419896062,52.2256927141579,17.9789483052603,75.8916881652516,249.2596,224.7191,197.0885,421.2684,451.4017,429.4606,386.349,592.9877,125,9,65,21
"ZNF667",0.996627148120119,0.999213150586285,0.993716408967883,5.10369524420184e-13,1.13725599985015e-05,1.78654868676631e-11,13.516036,10.5885111111111,14.3117369230769,88.654319047619,2.03419038715538,4.39677282745363,2.78304111158408,24.3132162766336,2.9444,2.7936,3.9696,7.3565,11.5781,11.8273,16.3451,143.961,125,9,65,21
"ZNF649",0.215196375198872,0.964812265315834,0.161442530766115,0.824513804701194,0.129498861650199,0.953934525407255,98.1059328,52.2550222222222,103.070035384615,112.036080952381,6.26162648550243,12.6630577608186,8.34614807815656,15.8647399199543,49.6628,30.7044,48.8599,57.3811,123.817,67.3762,154.2289,145.8459,125,9,65,21
"ZNF248",0.643398713915409,0.116451936830183,0.997994736689248,0.300642907397659,0.171928392829835,0.015502352095234,194.544232,136.221544444444,145.323296923077,253.905671428571,15.9927010166895,21.3450125988232,8.35665871641182,20.794404916764,115.3783,106.5007,91.6075,190.7779,220.6666,146.6667,178.6744,313.6036,125,9,65,21
"ZNF544",0.35543437086718,0.0763873779609994,0.0441080262638375,0.000385604325960243,0.759684478917476,1.73472461306723e-06,540.186096,644.228722222222,472.393252307692,715.930061904762,16.4699333176698,62.2287270895618,22.3096430006605,40.7189357124583,424.9329,491.7722,381.5529,623.1799,662.9134,707.9737,558.7683,777.6312,125,9,65,21
"ZNF251",0.858604948008954,0.124162172790374,0.997845338460499,0.766867728866454,0.590060758176638,0.111655580643518,275.188052,236.348111111111,227.122704615385,307.732728571429,13.5571356594681,45.2398807272302,15.0696121970977,32.1512366614028,168.8868,126.4299,139.602,217.4288,332.9934,343.038,297.0879,422.9173,125,9,65,21
"ZNF607",0.992051907279055,0.973701926407598,0.967859246609166,0.898909341900133,0.913058990796898,0.979433115657482,103.0521936,94.7877888888889,108.579369230769,116.908057142857,6.4343760808713,23.8959952897008,13.1336665522865,18.4532226072118,39.8159,39.0302,33.4603,37.6816,138.4615,134.3852,148.7371,169.9502,125,9,65,21
"ZNF334",0.861218620557071,0.781982615123925,0.984434692030064,0.827028573298496,0.99815970685512,0.995657301681834,28.379804,17.1034666666667,22.3811138461538,19.9698,3.9097701155083,8.31087519430281,5.25456093617491,6.44313113121253,4.2513,2.7203,3.9422,3.4513,25.7802,10.7595,21.9222,26.8701,125,9,65,21
"ZNF485",0.986763408250993,0.486176890432068,0.991929182741424,0.918571099612339,0.999760451242308,0.993480302232449,54.5801032,51.2763888888889,48.4012107692308,50.2883952380952,2.5950221054761,11.857687938685,3.45286547393703,4.87382699732765,35.1091,23.7467,32.0126,32.4695,70.5824,84.8749,57.0736,71.3788,125,9,65,21
"ZNF192",0.999987317526984,1.5344238735282e-05,0.174992963254724,2.52231953911108e-05,0.0312409529396526,0.444701862453885,136.642248,138.026055555556,226.996107692308,272.782028571429,9.73836239726707,32.4729131953169,14.7035026262518,43.3081537736004,47.476,100.1088,162.1424,102.7073,191.9431,169.1752,302.2124,412.9288,125,9,65,21
"ZNF442",0.635110834490262,0.940386470875225,0.801180250505783,0.983664021997002,0.599795905165283,0.901234667204803,12.7906528,9.22036666666667,12.0291953846154,13.5351095238095,0.72132101686762,2.00290856194186,0.946415754770107,3.19964447103041,6.5166,4.7309,7.4278,1.9789,18.1635,13.8471,16.2835,22.4701,125,9,65,21
"ZNF813",0.555193206045895,0.147981373906128,0.12951448086149,0.845268945672854,0.367826386375737,0.952805056393044,31.2288024,13.7975777777778,43.7309076923077,38.658,3.1995902379222,3.74288503210416,5.4170209621974,9.44972630012309,6.7177,5.5871,10.0291,8.9921,46.8833,20.7796,65.7084,68.8509,125,9,65,21
"ZNF26",0.75867798501252,1.50178890810926e-05,0.675357380616799,0.999966727497057,0.815635368585368,0.0164428652286998,202.0671656,174.974944444444,143.0962,202.917628571429,7.52838260136725,31.683572546042,8.75561502445497,15.7952236771439,144.1923,104.1541,98.7654,178.7424,248.4121,209.0552,169.4719,213.3163,125,9,65,21
"ZNF69",0.989878022258739,0.177897982833243,0.93885665178718,0.103617864828022,0.69671564352665,0.799216566153808,15.6873656,14.0420333333333,10.8610692307692,7.31877619047619,1.63200128209987,6.52539844707245,1.29158885538154,1.18613829609859,5.3318,3.2644,3.9076,5.016,17.4081,11.065,14.9254,8.2285,125,9,65,21
"ZNF583",0.856879759699142,0.139743348462344,0.327775231179787,0.730357631992192,0.564142487468864,0.986248807032702,17.5732616,12.7174333333333,23.4053846153846,21.8868142857143,1.46650343531852,2.98744388534003,2.35111478177848,5.06226227504061,6.4695,4.4304,9.1177,6.4376,22.2629,17.6312,35.0416,30.5443,125,9,65,21
"ZNF568",0.968022650127051,0.969957318599028,0.919958634999912,0.999608450978339,0.986929934452066,0.982712818666117,33.7985392,26.0627555555556,37.1518384615385,32.610219047619,5.06168010393335,10.1927039416153,4.7740606497437,6.57009600122519,9.5695,5.5871,12.7962,13.6799,41.4172,36.1228,48.3616,41.0008,125,9,65,21
"ZNF480",0.999907557942467,0.8258412454084,0.973083175027536,0.834991197355533,0.970982544359733,0.555481526287387,312.5164544,315.028533333333,297.473412307692,335.217657142857,9.27701855655823,43.4741537949625,15.9317232864356,26.9912719007483,249.356,217.6227,219.8618,275.1795,373.1866,343.2106,354.0054,405.0132,125,9,65,21
"ZNF587",0.999999997590374,0.999980230859815,0.999997839137902,0.0280931201095961,0.347115390354053,0.0473290987905344,396.244016,396.1196,397.356064615385,522.733080952381,17.3588788666062,60.1517846221078,20.7124219469405,53.3159795784044,261.8377,285.7018,305.7619,345.6537,520.296,533.9858,500.1577,651.0349,125,9,65,21
"ZNF808",0.995168060890803,0.422044665874089,0.974128763063233,0.00544888069399319,0.291290340694382,0.125131005260769,101.0378568,106.432311111111,116.309553846154,152.462266666667,5.25677992347656,26.2731708765195,8.98854870026251,16.0004594380381,54.8336,45.5696,61.354,93.2738,131.5132,147.7778,161.8879,197.0351,125,9,65,21
"ZNF43",0.981652510026586,0.40713474818878,0.72945521618883,0.987296721188104,0.953310718923604,0.920795791830637,50.0993184,42.5380444444444,63.8993646153846,54.6521047619048,5.56190301529001,11.5281286356714,6.95239647876538,9.52399499776992,20.7632,11.4336,22.7932,20.9758,56.5242,64.4589,91.0194,72.9313,125,9,65,21
"ZNF28",0.996094575733506,0.0315276335476939,0.498613988318762,0.81804276450104,0.89283405421366,0.825084491959493,218.3670632,206.931055555556,281.203383076923,249.057742857143,11.3778782713234,51.8000107981411,23.0211719962072,30.0201137941893,103.5032,73.3333,145.52,162.389,298.1682,263.7493,370.0749,354.817,125,9,65,21
"ZNF627",0.847064043912282,0.791121685412766,0.634181928928014,0.00096860576054425,0.0172205758853269,0.0143810943094709,195.604204,167.986477777778,209.493276923077,284.169976190476,8.22410056133427,28.0403819412725,13.5265006431895,22.5345256001138,139.522,148.4585,167.2733,237.6642,224.2587,165.2835,238.8276,304.1813,125,9,65,21
"ZNF789",0.726542748414363,0.000347790071363319,0.87592403802099,0.129826208223554,0.127738981701261,5.27360696155332e-05,77.9685368,62.6167444444444,51.1763076923077,100.053680952381,4.0953169077928,12.5873178653502,4.69648844527816,8.80287479505747,48.0929,34.8906,27.3275,71.8359,94.9936,92.7152,67.7759,130.5915,125,9,65,21
"ZNF534",0.429325150201113,4.51040117632751e-05,0.00382465520125519,0.00316389532600414,0.873478204162003,3.20491311267546e-08,7.8514088,10.1841555555556,4.72599384615385,11.5287428571429,0.41795098904215,2.68512542455402,0.295850898850029,1.29056418296826,4.5963,3.7975,3.1952,8.2079,10.4907,15.5556,5.4807,14.2227,125,9,65,21
"ZNF525",0.451553025743638,0.967855920839596,0.603019880000478,0.384754850490287,0.119818804580821,0.287606075890854,145.9518592,92.1070444444444,138.555075384615,185.564219047619,9.68783111997394,29.0233597941627,12.9833842591721,20.9719090784675,61.8956,29.0237,56.7467,109.6264,204.9797,123.1128,191.3644,245.326,125,9,65,21
"ZNF814",0.872688653868747,0.083505818811919,0.295102900358809,0.973857495688781,0.799465387288028,0.719826092004374,158.5088448,182.614777777778,124.984223076923,149.249142857143,8.2826663913332,41.5212963366852,11.3424874919282,15.9008440578114,90.7692,93.3003,69.6437,92.1174,200.3798,215.672,151.8726,180.4731,125,9,65,21
"ZNF551",0.797760378599185,0.000717239796161451,0.857289151356339,0.000644510478320814,0.416520860428649,0.553116886142194,92.9078456,110.6508,126.53892,145.146219047619,4.23678500310554,27.0940198837,7.95532868160253,14.6393541648296,61.4719,82.296,74.7934,118.7929,120.0215,129.1139,156.3498,187.8148,125,9,65,21
"ZNF805",0.916465837048219,0.946034941392805,0.979696835519123,0.0357154114808107,0.135470111963008,0.0220507890222191,274.4425336,254.195233333333,266.795403076923,332.508985714286,8.41641865394117,38.4057728738467,10.8060611554352,14.2532356590693,214.4522,208.1609,213.441,284.0857,330.5329,305.0633,314.0496,372.2413,125,9,65,21
