"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","count-[Not Evaluated]","count-[Unknown]","count-Negative","count-Positive"
"ZNF101",0.706739721521219,0.559076339370492,0.953622402588749,4.29215723996013e-06,0.479418631855093,0.00114861226576046,107.281554054054,125.7222125,116.576116666667,151.869756410256,3.94267006882101,15.9179601094895,4.70302267971977,11.071588070003,79.49775,94.11795,91.10985,112.8741,127.54935,158.406075,125.9805,190.31475,111,8,72,39
"ZNF716",0.996459336775916,0.719502886284967,0.996472723660031,0.707932767396599,0.989633060616772,0.997069392314404,0.93320990990991,0.642,0.345913888888889,0.197517948717949,0.484521727761661,0.549897554095306,0.192423178219419,0.0762418749346216,0,0,0,0,0,0.1729,0,0,111,8,72,39
"ZNF708",0.956153436217186,0.66595003013569,0.76925770440375,0.611580039918535,0.707844468360661,0.992298721244996,66.0779036036036,56.5915125,74.7982722222222,77.6182820512821,4.07201823324366,21.4255132973388,6.93523161903173,8.40741526125723,35.7183,9.25135,38.075075,36.44615,79.13985,83.41775,94.286175,103.8486,111,8,72,39
"ZNF721",0.826437069700649,0.986826002851651,0.894631408165203,0.000180774769566017,0.0245939800432493,0.000192120390497652,287.785882882883,241.3524625,280.254043055556,404.811253846154,14.2051354161672,49.7686970516463,11.4097384928027,33.5882178876091,208.86765,117.637075,217.91295,275.42475,344.40525,321.8758,327.39715,447.4862,111,8,72,39
"ZNF662",0.948512234842851,0.967874231835405,0.985670868360462,0.00600439624525684,0.157037073536808,0.00377544898132576,50.6006846846847,32.654125,44.3270527777778,106.239084615385,5.91566053681905,16.0578374687604,4.31588877443727,29.7255678735107,12.2837,10.1434,15.77815,16.26825,60.8958,28.798625,64.921725,105.4386,111,8,72,39
"ZNF320",0.58384928202428,0.998582848196997,0.638930062704308,0.942358689729138,0.791154291719743,0.97695344297486,198.658053153153,123.6343375,194.787331944444,181.670846153846,14.7129951545006,27.6155602728978,19.3368730875213,29.6235777844557,60.175,52.785375,70.485825,47.2668,297.00265,178.755125,297.3503,249.35505,111,8,72,39
"ZNF530",0.806218442922601,0.149254666008932,0.303940774172353,0.000386375361869029,0.688398200156259,9.13013213144076e-07,72.6718558558559,84.2595625,61.34525,99.3532256410256,3.27800131168868,10.4442188882678,3.60208176026435,7.23514547895031,48.61795,59.39135,40.100525,60.68,92.94335,101.578475,77.2525,131.5227,111,8,72,39
"ZFP1",0.883163642348132,0.0129053373913612,0.203872198499591,0.450540638353071,0.498734703729736,0.779527742209714,167.990403603604,152.6232375,194.512233333333,183.75081025641,4.86847188740525,20.7095911176521,7.88483309909245,8.50430832318459,126.11795,126.21535,146.314975,145.1578,201.58375,181.437925,220.603225,215.12485,111,8,72,39
"KRBA2",0.771576113166506,0.311584322484993,0.355136172617642,0.000806280965457207,0.0311853814132914,0.0985129059194436,27.4761810810811,20.0646375,32.9836708333333,42.6620846153846,1.8549605791889,6.40576335450399,2.69049242088807,3.57563749817957,11.67915,7.69595,13.70025,26.28815,36.3719,25.00135,50.5714,56.7242,111,8,72,39
"ZNF93",0.745617007135658,0.989874840835044,0.681380070243093,0.996092174502601,0.833970498859388,0.970961489722178,31.390436036036,17.7622375,33.1119388888889,29.8573128205128,3.86216913586258,5.21014316093883,3.40937172260998,6.67080000501934,7.3423,10.408425,13.322325,8.85015,40.40355,21.1658,42.1173,37.16745,111,8,72,39
"ZFP90",0.644277173900981,0.928985739393688,0.500612822763614,0.482094839688537,0.279638893628047,0.817931456201298,436.400228828829,368.0956125,451.066611111111,478.722771794872,15.1609815490318,51.8641943521472,18.4340864011722,26.241175026647,332.6008,279.60585,352.4081,349.88845,527.6541,472.119225,527.66545,594.4958,111,8,72,39
"ZNF479",0.983601392722799,0.934975017379507,0.933144666820001,0.957975048958876,0.999636020136972,0.793431178653514,0.0942774774774775,0.1388875,0.0642958333333333,0.125797435897436,0.0268636037852095,0.1388875,0.0365834838799078,0.0767855362426759,0,0,0,0,0,0,0,0,111,8,72,39
"ZNF445",0.49172009494777,0.0217025807676843,0.0532950441221764,4.52432251296653e-06,0.00116887158312307,0.0534419257795496,292.358742342342,223.1548875,350.854565277778,418.953023076923,11.8211533370974,32.028520408031,14.7275357557335,28.0421756363456,219.12555,161.529975,248.77675,291.13125,340.7934,255.295925,441.56675,500.31865,111,8,72,39
"ZNF74",0.639084010086071,0.26271397307035,0.975310346033411,0.399762182271503,0.983589512686463,0.999846622333927,320.440146846847,249.4688125,275.0457375,272.590166666667,19.1640597437151,61.8007411849637,14.2416328122539,15.3447328785135,201.7055,153.1528,172.700025,198.01245,380.5762,254.790325,344.32705,354.5851,111,8,72,39
"ZNF829",0.992772838561864,0.0133881362274808,0.766246994046671,0.00237666480997967,0.465081720087592,0.734707381449946,3.37623603603604,4.3884625,8.03547222222222,10.0908512820513,0.419914865956881,1.54601493177246,1.65481245003108,2.12351273671262,0.53745,1.164425,1.418275,1.1154,4.6607,6.1123,8.0544,13.84165,111,8,72,39
"ZNF267",0.871323129014628,0.430894529379114,0.999137881476762,0.276505473095545,0.998935156892012,0.9511763952246,423.616264864865,473.8605,464.8649125,483.91568974359,17.4817804178931,80.899367653495,16.5271923420432,35.1731124062788,309.05025,340.174575,355.0806,322.11285,484.98525,585.41285,541.053425,610.20345,111,8,72,39
"ZNF566",0.692054094300971,0.859212212320001,0.502163282495492,9.10291064748492e-10,0.000179592759123159,2.4082304150852e-07,77.2617828828829,55.9631125,83.6003569444444,143.570456410256,4.68175321385653,13.0662609408113,6.18105375220282,10.5139992156398,42.41125,40.42195,48.6277,97.9293,106.10095,68.4673,101.6633,178.181,111,8,72,39
"ZNF224",0.993699401007098,0.963009876739264,0.969012535620414,0.111642475410185,0.837729752451192,0.0659502654453102,135.028758558559,142.450825,129.379558333333,167.5508,5.829158944153,27.8030423335209,10.105234765353,15.9123799046902,91.882,100.2295,94.077175,105.1382,158.588,187.306225,137.074725,196.22225,111,8,72,39
"ZNF529",0.989091942879859,0.993797216092537,0.975740583157923,1.09721868968293e-06,0.0225443525872467,1.4208841719987e-05,138.452620720721,128.942475,141.696480555556,220.922623076923,6.59570908781208,26.5439455210987,9.30498686974576,18.6992936646706,91.622,89.75665,92.04595,154.1562,183.9583,188.516125,175.729925,272.55655,111,8,72,39
"ZNF284",0.985606636180543,0.979458332972499,0.958942922844152,0.999993390791379,0.986443746810255,0.992798977186582,30.2474378378378,26.913275,31.8056652777778,30.3762769230769,2.09299321307597,6.25764876093792,4.22648718428122,2.416506869065,15.13935,15.413475,18.7279,18.72305,38.6564,36.98855,31.11495,39.65535,111,8,72,39
"ZNF749",0.969065814146201,0.866364591640011,0.999203758054333,0.01606736030685,0.744313522985963,0.122427209938739,61.7892693693694,66.6192375,65.2012277777778,78.035241025641,2.59720066312058,15.49089391834,2.98762874777038,5.84379690383419,40.59315,47.11675,47.158,55.91105,76.53585,79.96,78.58255,92.8006,111,8,72,39
"ZNF17",0.771726052581468,0.919550804196119,0.625547508523034,3.22636991345604e-07,0.00216006346888253,1.8480047157543e-05,110.12387027027,96.306325,113.916994444444,151.266369230769,3.59868345931785,12.1252429287704,4.20667892143893,7.87294249183272,86.865,83.308725,92.46515,116.6429,132.33535,112.60855,126.23325,171.51925,111,8,72,39
"ZNF555",0.998700208789228,0.999855283173203,0.999363314554268,0.0414729257594764,0.487855481502664,0.0557362557343207,58.3569792792793,57.0281375,58.0933347222222,70.0391871794872,2.33305952553802,6.61303457428524,2.58005916587085,3.93300184134511,42.3243,51.04,42.5376,54.91575,70.0725,64.480425,72.347425,87.3691,111,8,72,39
"ZNF75D",0.674159566367995,0.686991543657562,0.912991853679453,0.00688875903741248,0.0451383839491371,0.000735320058674049,217.680782882883,171.306475,198.8656,286.081817948718,10.5251427640155,31.2398286900698,10.6842646735047,24.2585365186843,162.04585,112.934575,144.6429,192.564,254.36525,217.078125,228.605875,340.5355,111,8,72,39
"ZNF197",0.983935829607834,0.996703657661993,0.971568505962885,0.999996647322785,0.985244662307899,0.999010693930205,247.041981081081,237.3399625,249.382111111111,247.329882051282,7.17448059367755,19.393182385708,7.84552440455219,13.1894110156175,198.07035,195.537925,204.40455,196.6041,289.2987,257.507275,280.496975,303.2144,111,8,72,39
"ZNF732",0.999920762837779,0.961746300371862,0.999044190120501,0.00289540620773776,0.362654923513458,0.0196514276603672,4.27388018018018,4.5018875,5.03528888888889,11.0360282051282,0.950087322119629,2.52418075369002,0.952908579164203,2.32688423152268,0.53165,0.59865,0.557,1.46155,3.2341,3.833475,5.6488,17.319,111,8,72,39
"ZNF546",0.976126541000067,0.681790598670472,0.826363859677831,1.19328602554702e-09,0.00230459470601752,1.03675361851074e-06,20.7542747747748,18.194725,23.6031444444444,41.7393025641026,1.34281218594832,3.6320879594127,2.16256416619674,3.48318532937188,11.1149,11.2381,12.731425,25.28205,25.464,22.168075,28.720625,51.0713,111,8,72,39
"ZNF286A",0.982974255850997,0.0116719022746972,0.369738044979012,0.0168548649737112,0.288041193772194,0.973339852465574,233.730836936937,216.495,293.771566666667,304.709274358974,10.0608010716638,35.3828884658955,18.7250995926271,20.2337726100249,164.575,163.384725,195.785775,196.6527,268.64605,288.416625,334.078075,380.2153,111,8,72,39
"ZKSCAN4",0.0518613446349697,0.671480649524306,0.166233506554543,0.00128992644589532,0.000201977373469497,0.000111722934601599,99.7473873873874,69.72585,94.3003625,121.971574358974,3.35732293802643,9.10176114873223,3.10370606262176,5.05613832681239,77.0201,56.132575,73.8489,95.53205,121.1304,86.4792,112.018425,140.5291,111,8,72,39
"ZNF643",0.998451083710026,0.359201286047004,0.842344094493953,0.998479344304777,0.995611773819056,0.692849067311693,38.4537765765766,37.019075,44.4098361111111,39.1788179487179,2.3470244888384,10.1028381256342,2.75415727550643,3.5503101220491,21.57085,21.881325,29.1393,20.82085,49.3198,36.07315,50.87345,52.76355,111,8,72,39
"ZNF642",0.75811233589802,0.148540884404821,0.999583622981882,0.117399591418246,0.190937941601184,0.00149182771181222,96.5499072072072,84.51055,85.8180125,110.430184615385,3.03901335141223,13.2245493925124,3.68748908874858,6.35460158902747,74.2308,48.17375,64.058975,86.3516,113.5906,107.724825,94.086525,128.85995,111,8,72,39
"ZNF490",0.755287589738002,0.00655106406897521,0.100059836961241,1.65489844050626e-12,3.17505349863856e-05,1.87245488842969e-05,139.522087387387,120.9637625,164.939906944444,213.602333333333,4.0895893193096,18.8951513846612,6.37011148370214,10.422453399868,106.9167,94.827825,123.735,155.1788,169.41315,124.70855,197.3397,271.8723,111,8,72,39
"ZNF626",0.991699002336401,0.0150780313523284,0.435184137985614,0.999004716818648,0.997000769490088,0.0750250450205551,30.2314981981982,26.0755625,48.2469444444444,29.1976692307692,3.45101768590595,9.63570545428633,5.61872264343153,5.21875976285207,9.57445,8.317525,12.98645,8.1013,34.2522,28.664375,63.190325,37.5892,111,8,72,39
"ZNF793",0.976130709780433,0.998625005504238,0.965630564996071,0.283063336000862,0.598174932512135,0.408215570849718,50.5812864864865,40.8350375,52.1088777777778,71.9843256410256,5.42994905656175,17.9819399966123,8.68809455526095,10.8171896637654,6.64055,2.45355,8.484775,13.1174,85.13,63.7182,63.874825,126.1752,111,8,72,39
"ZNF383",0.998803998820671,0.680440176480536,0.932026069700502,0.0228226113774231,0.427355563327628,0.256260438261197,69.9036882882883,67.6234875,76.9317111111111,92.185417948718,2.3489896222126,10.2959624655638,7.1956862484658,6.02888349146133,55.1604,58.451,50.6398,59.5573,82.9866,87.415175,83.839075,116.79485,111,8,72,39
"ZNF669",0.972188602695481,0.99964815925584,0.980115488975391,0.549975642987137,0.996094448570986,0.651434198361738,81.364290990991,75.2673625,80.7901944444444,71.9660717948718,3.91657533127503,8.98223391097149,4.0036200838112,6.14450986522704,57.6372,54.531425,60.40505,42.5293,91.7318,89.1999,89.877,109.89825,111,8,72,39
"ZNF559",0.296859884021756,0.30126373147828,0.74016666787764,0.0111104518782432,0.0099120043868669,0.000184881221622524,186.835172972973,125.0890875,161.439781944444,242.488871794872,9.38996541538027,21.4982301749008,9.69559427754395,18.356253281687,112.6679,94.095825,114.3763,179.38095,235.7966,172.297725,195.777825,288.4051,111,8,72,39
"ZNF177",0.636449542668586,0.0535191518835816,0.99930753025461,0.241400784100194,0.184375080251312,0.00150155874714564,35.9725882882883,21.168,22.7512819444444,47.8809205128205,3.32944032569537,7.70404739448224,2.54149415143638,7.84377504776204,9.8108,8.39895,9.42035,19.22835,51.9127,22.308075,26.873725,57.6596,111,8,72,39
"ZNF548",0.994870755636265,0.66629253852698,0.896212769876221,0.00570608690359642,0.264902485670383,0.114637895344711,188.24559009009,180.996725,202.212870833333,238.396292307692,6.72531930841886,33.1254971879871,9.05398606986447,17.4931872872921,141.1562,134.340125,145.60325,155.6965,240.1552,225.3894,231.6109,274.71145,111,8,72,39
"ZNF563",0.685819515165709,0.092392590105449,0.999072397571914,0.10133855820194,0.999927061205427,0.982370442501718,43.8601054054054,34.271675,35.4834347222222,33.7320743589744,2.15237742261525,7.68823911303469,2.72071492021527,4.41514609369997,25.6404,17.735825,20.724075,11.7468,58.25165,43.10025,43.54605,49.9531,111,8,72,39
"ZNF567",0.9998779446036,0.600479362627345,0.972197714814001,6.39596943063925e-06,0.0923611001095385,0.00128367626145209,83.4150981981982,84.8580625,94.0407013888889,136.161871794872,4.20120825598586,22.082814086815,8.10155978713607,9.83808955196223,58.2496,41.319225,63.09545,100.46145,108.3331,128.2909,114.10645,166.4177,111,8,72,39
"ZNF573",0.944496976726853,0.0213982644914074,0.922679942220224,0.19290797381336,0.973060717139277,0.986785970727083,9.54173333333333,11.4427375,13.62685,13.0024230769231,0.600891933171231,2.42857422758833,1.50137964782313,1.50676657009882,5.4852,6.72785,7.11075,6.62265,12.43,14.3652,18.184025,16.3278,111,8,72,39
"ZNF527",0.990127220154692,0.794418674912522,0.999855654681611,7.07212066686225e-14,0.00136448340946993,7.2544192875057e-11,55.5839207207207,59.1434625,60.019825,105.320828205128,2.46986431578108,12.2896178208033,3.88570119547344,6.85019799928283,36.27835,41.863225,42.9486,81.9151,73.7105,72.279875,70.902925,126.64665,111,8,72,39
"ZNF33A",0.933735128096003,0.946801669778487,0.983873459577873,0.00544000074552864,0.137503277279232,0.00270307706967698,529.144637837838,455.3921125,500.991090277778,739.712694871795,40.3607849571838,86.5335927510575,24.052053499508,42.7555871879248,358.23415,276.22775,362.708175,555.7166,566.97425,521.788575,597.863775,958.11595,111,8,72,39
"ZKSCAN3",0.438297863284113,0.868126231188633,0.282098414142676,0.0224663396831588,0.0284232876046872,0.152769645336675,45.7724063063063,31.846825,48.7225736111111,59.3550743589744,2.57354192237595,3.53286692198873,2.72494688579052,4.15122922271673,29.58585,27.8474,35.18995,39.9943,55.98915,37.676075,58.068475,70.8202,111,8,72,39
"ZNF676",3.94523922961909e-05,0.661973906851934,0.000384120592858084,0.990377020144649,6.54709060797787e-05,0.656036474719237,1.03782882882883,9.615525,1.91828055555556,0.751848717948718,0.182726132345858,9.10779153019055,0.374276585309305,0.210289446366979,0,0,0.3523,0,1.2136,1.489075,2.420975,0.7673,111,8,72,39
"ZNF699",0.99970430693442,0.00183255076100131,0.506674939627711,0.999859220289056,0.999325407187233,0.024689225845269,25.4929864864865,26.2734125,38.0598583333333,25.1832487179487,2.30785200501052,6.56330893722925,2.55518428210021,3.29729424096429,8.7744,18.2273,24.4317,5.69535,34.4636,30.724775,48.94455,36.1969,111,8,72,39
"ZNF250",0.443174989009618,0.836993171762633,0.673104003919915,0.162520961145479,0.0787298673304325,0.0504437249647425,226.547743243243,156.3073,210.282936111111,276.313433333333,11.2579288114735,25.00339545891,12.0480828866581,30.8042442596496,154.2221,133.6112,138.912025,195.2311,260.92165,173.0267,254.16365,266.8389,111,8,72,39
"ZNF79",0.340679840194218,0.99160061866988,0.295449241307918,1.99673089174013e-09,2.33067104501439e-05,6.52440211856842e-08,107.917410810811,84.4391875,109.592518055556,154.850943589744,3.75476698941578,9.13036623836004,4.09783703899204,6.85780132193481,76.9231,69.460575,86.3815,129.0255,133.3743,89.48885,129.882775,173.82945,111,8,72,39
"ZNF681",0.422239024516425,0.987031971971813,0.522436702018645,0.997782964651089,0.530047432898331,0.999797734384331,51.595763963964,20.5167875,48.7811777777778,49.6929769230769,5.26266001217827,9.16313244161931,6.01755313308459,10.6902386930346,15.2885,2.710975,9.5025,8.17335,66.64425,24.98905,76.077475,61.7001,111,8,72,39
"ZNF766",0.977407020880988,0.398224070612136,0.995194853932111,9.10937082432284e-08,0.00851861314697,1.02514308153445e-09,337.225744144144,320.309825,310.167918055556,461.773735897436,9.59648337925362,54.0987232640236,12.4975567613558,23.9080665833434,252.8577,212.22315,239.67335,356.5107,393.54435,362.119625,369.004625,555.36395,111,8,72,39
"ZNF471",0.999022850809904,0.644080764138525,0.986529523697529,1.08842149793009e-06,0.0708153862790998,0.00027685763512697,16.7061018018018,18.207325,21.9162222222222,46.1049,2.17684079483637,7.63816649742664,2.73747185477147,8.00890528944354,3.90055,3.82165,7.08185,5.16725,18.8979,24.262725,29.364225,68.91105,111,8,72,39
"ZNF836",0.98997165852283,0.0501873462603595,0.531142453226009,1.31596034247394e-06,0.0243075416715522,0.0141795917133746,76.0683873873874,71.8461875,90.7910291666667,113.489951282051,3.11512351574394,16.4537413416311,5.03780681860376,6.16486171840069,55.9963,43.969775,62.59715,80.4185,92.0959,81.4445,106.126575,136.218,111,8,72,39
"ZNF493",0.677034644958478,0.902912615631642,0.513841700821451,0.964287868774671,0.573081962621008,0.999846813201093,44.3919675675676,28.2039625,48.4785638888889,47.8883666666667,3.51263787113101,7.57588816582248,4.72218472199009,7.5236559897147,20.71035,6.5429,18.18925,11.31835,57.3828,43.541475,66.356075,58.69135,111,8,72,39
"ZNF167",0.490889645811212,0.999290278652354,0.538746062386003,0.999768431487276,0.567839782731453,0.99999885006256,25.1867153153153,14.8923,24.809175,24.8673230769231,2.1098380537788,4.5528322562523,1.74146001147315,3.50109285342724,10.3517,3.0986,13.723925,10.5925,33.9464,23.551825,35.82695,33.1705,111,8,72,39
"ZNF565",0.959092637443866,0.411173173530867,0.999070377199644,0.0035267120838921,0.145841848961508,8.93467968594575e-05,49.0417837837838,45.769975,44.853375,60.580758974359,1.73417084198474,8.32883507155691,1.85374773216267,3.09144343108644,34.79245,25.40065,34.071475,49.0121,59.00665,65.0074,51.36055,68.44465,111,8,72,39
"ZNF34",0.470577314888688,0.100673167727171,0.961663022323893,0.849370704396477,0.29796905531311,0.0609295429963325,97.3804396396396,76.52265,83.6797388888889,103.316717948718,3.67520972272338,11.5246087676855,3.9368543511372,8.13684889241204,74.07205,58.890925,61.91465,62.33215,113.3114,92.4375,106.3347,125.1646,111,8,72,39
"ZNF140",0.952953427529691,0.14354266604553,0.984837543687755,1.66138535185878e-05,0.02819638105639,2.33514132474966e-08,309.355862162162,288.54415,274.288191666667,406.215235897436,9.74365328584788,43.3882703209799,12.1342763139501,20.646095834389,235.6694,197.7415,211.4036,325.04835,371.2796,376.694025,326.5832,477.66195,111,8,72,39
"ZNF658",0.611254203595977,0.999235469310453,0.591813191802323,0.00649110305141765,0.0342206677472738,0.0169696139637021,48.7776432432432,38.1041375,49.2411875,63.3163743589744,2.36381308232027,5.60227776734407,2.45231874361498,4.28289595201333,30.6549,31.2138,34.762225,44.02315,64.42675,39.847825,62.389275,82.3483,111,8,72,39
"ZNF765",0.783072276082437,0.000170443294457145,0.850358669639201,6.59145986786625e-05,0.584374666178183,0.772660487340532,151.353777477477,176.382625,198.290219444444,212.155828205128,5.54927953482663,40.0241728539577,9.35621449922851,13.7756432239168,115.27205,129.811225,141.673125,153.1257,187.67045,192.813925,224.726125,259.9825,111,8,72,39
"ZNF124",0.878398304251523,0.333961480500193,0.490208267607788,0.179859712436657,0.338118331391447,0.926055637062668,43.0290171171171,34.8266375,50.6899805555556,54.3854076923077,3.23615068969208,7.15830457398302,2.91747978173919,4.48114659474653,25.3668,23.533125,34.7802,29.8077,47.7806,41.384325,59.219425,71.7527,111,8,72,39
"ZNF569",0.998059134915616,0.252570684251221,0.791888099009039,3.89497628585644e-05,0.0840470956356471,0.0204885875077396,45.3735522522523,42.5800875,57.5169027777778,82.6215794871795,3.52990387106569,14.3669213712616,5.01834387422431,9.45657421474911,15.85515,9.6828,25.2148,29.9044,60.9333,66.10185,85.879625,116.98305,111,8,72,39
"ZNF777",0.263697670200623,0.543292887939239,0.593883676155922,0.0469479364018347,0.9656606983226,0.480846584425481,493.08892972973,388.8510125,461.653226388889,417.267269230769,14.9340029003882,36.9525306439677,18.3999703459779,25.502840299089,394.2137,297.371325,362.889325,321.73015,563.31255,463.341375,534.863975,475.6712,111,8,72,39
"ZNF605",0.740002657098261,0.388037412934295,0.984753916439026,5.99757400188139e-07,0.00221238862501472,6.58919374618705e-09,252.907143243243,210.2270375,225.359608333333,370.426097435897,10.8824031874441,33.2592579480347,13.0841224503581,19.9608206073804,174.2218,150.001925,144.014,275.22355,318.4506,294.155125,295.2353,417.507,111,8,72,39
"ZNF799",0.974708420575396,0.976411283015096,0.994682438123516,0.000816480124795183,0.11218038905246,0.000633312931087482,71.0814216216216,65.259,68.7324013888889,98.2435846153846,3.42722206823637,17.5239811094581,4.27052984550578,6.74747634585817,42.6437,31.6944,45.41375,70.57435,94.17485,79.961375,83.51675,122.13625,111,8,72,39
"ZNF782",0.342077068331401,0.99982833488999,0.375864748289373,6.09925088213004e-09,3.60171571016643e-05,4.00882534945524e-08,36.0167333333333,23.695975,35.7783527777778,59.9342615384615,1.93359000689745,4.45103359239458,1.58010802793887,4.66753533653995,22.20165,15.25845,26.223575,37.2658,42.16395,26.344225,45.23005,77.5663,111,8,72,39
"ZNF846",0.995403423886018,0.0177383635746631,0.766040610221439,0.988018900366704,0.981528539918554,0.0539757600045095,89.5516018018018,85.6253375,69.1285069444444,92.316817948718,4.35713048167134,20.6553230348822,4.3316580094191,8.9227330412021,54.6703,48.84975,45.249875,54.01965,111.98945,97.32435,84.689875,103.95065,111,8,72,39
"ZNF136",0.722731580540817,0.531401751106173,0.394530267366683,0.000248907473448079,0.0163613066877267,0.0225259895741631,111.894237837838,89.382225,123.917979166667,157.582469230769,5.36457317550488,16.6269702250671,5.46415114294273,13.2990001135683,74.2397,45.12655,88.0504,99.91415,142.5748,122.613125,153.170425,194.0459,111,8,72,39
"ZKSCAN5",0.831909425213368,0.101383987027892,0.292872075535868,0.995780445803144,0.800365689718217,0.418068853287684,334.826836936937,301.4066625,372.320061111111,339.413379487179,10.4057927335731,31.4233790959678,14.0605550627156,12.6708498449127,260.96835,245.78995,298.855225,286.89045,388.2522,337.1537,422.16755,391.43555,111,8,72,39
"ZNF33B",0.999907609984237,0.980060570290162,0.999689617950432,2.90003786523885e-05,0.0998562558855889,2.93753935642904e-05,385.010077477477,380.691975,374.103873611111,546.738382051282,17.2607430567866,46.4197119813061,19.9093564848301,36.7276747441859,256.32515,291.2049,248.13435,408.03405,474.3937,480.897575,473.884275,631.83295,111,8,72,39
"ZNF431",0.863507000238583,0.926761615225979,0.740021635257447,0.0950856286718677,0.981249891546425,0.0428228559778631,160.424208108108,135.702675,168.501305555556,122.925884615385,7.83182335129934,31.7167039434594,11.7779567578091,11.0225898303872,96.53215,72.238325,123.129725,75.94835,202.4786,169.947825,192.942925,167.5276,111,8,72,39
"ZNF418",0.993616347801386,0.999199358776306,0.989510011811595,0.973522411903064,0.968876752372792,0.990432884341495,12.2522702702703,10.2474875,12.6643694444444,13.9138538461538,2.09057110221729,4.17341950210057,2.28004064218904,3.39720956148429,3.45785,4.885725,3.47525,3.5791,11.6744,8.834825,12.96395,12.72295,111,8,72,39
"ZNF700",0.338843368213667,0.00152880598580263,0.998945145999816,3.01634973665088e-08,6.47356726883874e-05,5.24025267623074e-14,256.846257657658,198.769475,203.829331944444,364.006312820513,8.42136686237991,21.9994732022622,10.8994340796011,18.8211790647859,193.4856,150.443025,139.923075,285.25245,297.69125,238.440075,235.16,433.96935,111,8,72,39
"ZFP28",0.981943685019046,0.239357357157336,0.670063602848519,2.12261513814482e-05,0.0444940634375074,0.0149683885546266,37.0726405405405,28.6623,54.4938944444444,91.2250871794872,4.92101206978873,9.54818808289974,6.90072514129096,14.2963496670899,8.59035,10.401875,17.841625,14.9552,37.8237,38.315525,65.77665,157.29285,111,8,72,39
"ZNF585A",0.985460141661836,0.126293496900223,0.604983813039693,0.0532265745169304,0.404725682777755,0.886621310766841,80.1267666666667,71.701225,102.129618055556,111.669020512821,3.72657518756109,20.0370879784192,11.6436297394511,8.29504428373585,53.0231,25.07675,51.61675,67.3097,104.07005,93.029575,118.24115,156.0225,111,8,72,39
"ZNF138",0.201089563559331,0.00306375845316531,0.955413876474218,0.791391485206409,0.48961315901724,0.275105631051334,132.121543243243,99.570975,108.220566666667,124.362130769231,4.17781507098908,13.3889294206838,5.10057130403439,8.32158882019802,97.4943,73.124475,80.754025,92.55575,154.0799,116.490225,134.57635,146.77535,111,8,72,39
"ZNF429",0.847582776697247,0.0097430048179642,0.162200216584459,0.0986394678158182,0.24113813973525,0.995173364898802,21.9383198198198,14.8809125,33.2442972222222,32.1185923076923,1.85823183724689,4.45724126011489,3.4235627135696,3.97563396993061,8.1537,6.50595,9.36435,10.63405,31.3954,20.8063,47.596975,45.6185,111,8,72,39
"ZNF470",0.886699605920796,0.193817966969068,0.426027808696485,5.46187755467997e-07,0.0055021543312761,0.00181300371944704,42.1770396396396,27.56915,58.7541888888889,98.6961051282051,4.09941742382446,9.53192407829006,6.04845768818766,13.8878046211077,12.93865,10.110525,17.72705,29.0516,52.9132,33.587025,80.88365,154.63435,111,8,72,39
"ZNF100",0.995001884271982,0.623626068771565,0.994373306082621,4.33607481031828e-08,0.0418857171029227,2.5350398700219e-05,71.3051873873874,76.16235,81.3094916666667,132.663130769231,4.12997806332886,26.7960171917462,5.92384895008956,13.0202443515964,40.84805,32.07385,49.47735,66.19075,93.7268,95.8266,104.427125,177.26465,111,8,72,39
"ZNF398",0.657885000916369,0.218776044471709,0.224811682936814,0.99855406045211,0.65098354947283,0.551784439553242,461.506235135135,394.5942625,507.837241666667,466.215897435897,14.2927573609562,56.7887279127392,21.1905036445101,22.0774073208222,339.42275,276.03535,395.98455,372.2506,535.4281,492.749275,608.40615,526.86225,111,8,72,39
"ZNF498",0.998850026305946,0.101027400348462,0.702735288478686,0.0710189702598326,0.555104248750384,0.948544930592018,370.915287387387,361.840575,429.359147222222,447.462064102564,16.5459303540726,70.0099730773607,19.35778403033,23.7977155891882,256.2453,264.5873,322.680425,354.4318,438.8842,412.50025,501.4876,556.0204,111,8,72,39
"ZNF441",0.519186272743837,0.998440658539819,0.492791710442559,0.0235653344259333,0.0407491951189458,0.0542615887845271,57.9980504504504,39.9236375,58.8894166666667,77.201241025641,3.08540419644513,6.90536582766665,3.42714255706066,8.78521202956859,35.00195,24.071775,35.774775,43.07225,76.54505,52.5492,73.78905,110.78505,111,8,72,39
"ZNF420",0.829059813261577,0.0158840806004013,0.171335032895094,8.84958772928712e-12,9.78959480141262e-05,2.26078711058619e-05,41.9864117117117,27.483575,63.0630777777778,106.827087179487,3.29956283871419,7.41352475303342,6.22765666006801,10.1804542176301,13.27645,14.39875,29.44445,65.33945,58.5077,36.5779,89.29395,159.0188,111,8,72,39
