"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T0","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZFP90",0.778977157033545,0.716600910414035,0.99213652183274,0.756286283284765,0.999967496947427,0.996499146863001,0.696978394669457,0.96946702541178,0.999814501492123,0.974209423228211,0.885316016483203,0.910025685512934,0.497131007512124,0.761429878005125,0.360430964804285,704.9945,475.27410625,458.301933088235,469.538690909091,452.999489142857,513.538156410256,NA,21.6431411156907,15.1610600949963,15.3623392889983,12.8619064064965,38.4888462912752,704.9945,377.19045,353.299625,364.0955,330.8633,346.5329,704.9945,566.82715,534.73675,547.2506,559.8414,613.5467,1,48,136,99,175,39
"ZNF479",0.999999997322225,0.999988421498149,0.976655697215387,0.999998514451194,0.998440985157227,0.998817478370763,0.999908579467355,0.812303042772993,0.982857159488936,0.904468087568451,0.999999777038311,0.999964718105282,0.997462601026057,0.99998187653538,0.942223590547638,0,0.0189854166666667,0.100880147058824,0.0668969696969697,0.152899428571429,0.0461025641025641,NA,0.0133369826531578,0.0531496553380063,0.0234108543705564,0.071273366176339,0.0228562935539134,0,0,0,0,0,0,0,0,0,0,0,0,1,48,136,99,175,39
"ZNF445",0.942728124250223,0.962448864217866,0.993486466869362,0.994149466639353,0.274328993008091,0.277446891752532,0.987097811697158,0.549172614372605,0.621989300651861,0.966234517076276,0.755250377518351,0.306119420194747,0.0365367488766764,0.000251726600889013,0.000811938190865558,231.7425,362.845464583333,349.513788235294,309.734908080808,324.130261142857,426.083515384615,NA,19.4355017885376,13.233737188751,12.7637757837512,9.56468857228651,31.4879052076988,231.7425,266.85175,242.425725,219.6484,240.0254,288.1838,231.7425,422.775425,425.9491,390.5411,395.8789,504.3348,1,48,136,99,175,39
"ZNF74",0.999997714292144,0.999999929208406,0.920307522761827,0.999999999935945,0.980613806466247,0.999587591558394,0.999999999999318,0.97972751147003,0.99804290350655,0.999999850241384,0.999999998726081,0.998658916798434,0.997887239570158,0.999951539574998,0.999978978154703,304.5505,270.538929166667,321.396123529412,308.702754545455,306.250483428571,296.941838461538,NA,15.9457390050122,43.2495343823419,15.1648041155166,16.3150669877822,19.9523292810489,304.5505,193.89725,192.641475,191.01855,201.198,209.38535,304.5505,305.26435,323.242725,393.5752,351.39195,371.13535,1,48,136,99,175,39
"ZNF829",0.999999248237794,0.999999472418615,0.91033513640797,0.999944245714411,0.529134856528164,0.927132042571816,0.999965033646546,0.518053651422634,0.932478404260935,0.999987989188994,0.99610883056074,0.3775986600276,0.015513160799332,0.00223306704363746,0.00125842406544907,7.1032,7.98626458333333,6.28605808823529,5.01632424242424,5.20798171428571,12.1333435897436,NA,1.63648704944758,0.809150923400866,0.996629365034672,0.698286647542874,1.96376958252479,7.1032,1.754325,1.2426,0.727,0.8256,3.09405,7.1032,7.907075,6.896625,5.53025,5.81965,17.2527,1,48,136,99,175,39
"ZNF267",0.493065404453352,0.398167011307126,0.963851868538654,0.397822129362051,0.967353020742154,0.999999998867482,0.39969294875037,0.963841460076452,0.999999992115542,0.999999911706846,0.643239903777241,0.902015824230605,0.344209899607751,0.380424754494475,0.327945884528042,752.4972,458.189091666667,435.405547058824,434.879758585859,436.076256,495.522530769231,NA,21.6181341314932,14.3589765288028,14.7875025677762,13.1842181112497,28.8061732474173,752.4972,348.798325,325.589925,328.6079,330.9178,348.6366,752.4972,540.704025,515.18355,509.8835,513.1141,599.5562,1,48,136,99,175,39
"ZNF566",0.999984205797153,0.999155021177669,0.835997613825135,0.988386926639423,0.078699626008161,0.312249221424625,0.983221315583626,0.0166677111580574,0.0535821047661198,0.998373403891008,0.999999701436247,0.878626608377646,0.149958184959499,0.00254954651117134,0.000274891843863312,107.8801,99.8991729166667,90.0972772058823,76.8988929292929,74.3471777142857,111.488846153846,NA,8.38550013768635,4.38196215752826,5.09102787449239,3.05741048822047,8.77144140900555,107.8801,56.3682,52.760375,46.5422,46.0705,70.7169,107.8801,133.961,124.497775,94.4552,99.41665,144.96455,1,48,136,99,175,39
"ZNF224",0.976651914823915,0.951372591465948,0.968327993073885,0.842189814885957,0.116168760874939,0.171092280619499,0.962166569740213,0.996069050106217,0.997645198409906,0.0456329989946961,0.995667695432576,0.895307287556344,0.345005256714002,0.00520444594247671,0.494019646483358,183.8091,137.34476875,129.065541911765,109.690433333333,132.264944,151.577158974359,NA,8.12841311353745,5.19433507888737,4.08506898734763,5.44547789327145,11.1460827361374,183.8091,102.397025,87.990125,79.5355,88.77435,101.37535,183.8091,158.6858,149.845925,134.4522,158.6855,187.02865,1,48,136,99,175,39
"ZNF529",0.738905976728461,0.664823500173096,0.986391652359186,0.497023933208566,0.293793662079249,0.373924181823727,0.485660763892488,0.180169638497833,0.168794429393247,0.999997971730698,0.839587097337831,0.955931810085916,0.581282243994008,0.0418187870812152,0.0182924259555636,277.4695,164.170235416667,155.209126470588,134.296733333333,133.196719428571,179.211964102564,NA,12.3461742813043,8.19190684995423,7.72055516849236,5.17369847562669,13.692084195464,277.4695,105.695575,99.19735,86.17735,85.04945,121.81295,277.4695,192.102025,187.226025,165.9587,174.17345,235.3242,1,48,136,99,175,39
"ZNF284",0.898757170656398,0.797711395222627,0.794107226645614,0.784855608680556,0.744976004967872,0.999962919362522,0.887943263781986,0.999995545837722,0.528964101702935,0.497477935069912,0.947017872970481,0.97844207720531,0.315533133447784,0.286421300266924,0.917080580283277,52.8302,30.7020583333333,26.2290470588235,25.6994898989899,30.2756142857143,33.9603615384615,NA,2.51635570817238,1.23872045228119,1.40456992283083,2.1384626403171,2.74782444327279,52.8302,19.3216,16.49795,15.92325,14.7589,21.2024,52.8302,42.118375,33.081325,31.54555,36.29835,43.5713,1,48,136,99,175,39
"ZNF749",0.999998487534108,0.999953914605009,0.991344659540058,0.999253504591533,0.697340481235806,0.850155275588301,0.999916395170272,0.972264554894727,0.999921037379324,0.908942972989847,0.999982897144942,0.810796208251138,0.323496547635379,0.0632481820271833,0.224259708826602,75.9156,72.75583125,69.6779205882353,64.9088646464647,68.8858274285714,81.0700128205128,NA,4.3035799823257,2.94273947482845,2.63059050079174,2.24330987825815,5.55731725689362,75.9156,47.013175,44.80335,47.10095,49.1849,55.08145,75.9156,94.604375,85.004975,78.472,88.10785,106.4121,1,48,136,99,175,39
"ZNF17",0.68141161064229,0.325886864589057,0.0142001514294124,0.177574385867237,1.54130657123996e-05,0.151699315971623,0.222523385401437,6.70880112594308e-05,0.471817668036497,0.943359976440251,0.641839086967311,0.999648660574079,0.0836596348766101,0.000361060081076059,0.00156332310421958,199.3341,141.970229166667,120.768081617647,108.454912121212,112.874805142857,139.439923076923,NA,6.92658389840793,3.29665347608257,3.56355959055211,2.72690922717077,7.02068651124155,199.3341,107.01625,93.93585,85.9719,93.52445,105.0105,199.3341,165.76725,140.593675,130.49485,131.01415,165.9724,1,48,136,99,175,39
"ZNF555",0.867924384174867,0.827600147934245,0.997016331287655,0.875420497538947,0.999993672087395,0.970395593198871,0.727316418332253,0.602229750126165,0.614094562879811,0.214523307658854,0.961413733675898,0.730057769842335,0.292086998041982,0.686835505947792,0.0202725389021932,89.2342,61.7240625,59.8093022058824,62.2963838383838,55.4728885714286,68.9580743589744,NA,3.24418569167263,2.35919675706852,2.17683233154728,1.78437713140239,3.26469138076727,89.2342,44.85105,42.810525,47.1192,41.5612,54.29515,89.2342,75.7149,72.51435,75.774,65.68605,80.98835,1,48,136,99,175,39
"ZNF75D",0.586214927533052,0.417500087745698,0.678635208014485,0.356794266770727,0.344713370021087,0.97045354735189,0.391234687109077,0.4827053294075,0.999206476796797,0.996355313893586,0.565677619266877,0.999984108311668,0.849710815112722,0.550083124498683,0.705355905855763,383.7159,225.663025,201.692091911765,191.707002020202,197.716288,222.272515384615,NA,13.953375925619,8.03629492395293,7.95625648830331,7.60258836787856,20.0071824615037,383.7159,161.50485,149.4182,148.00835,133.6888,131.3886,383.7159,257.1678,227.875,212.07005,239.01415,264.6736,1,48,136,99,175,39
"ZNF197",0.999526645755179,0.999916860631835,0.991704488428736,0.999999966290952,0.273158774608325,0.295609191898984,0.999695548961832,0.999968537692453,0.991027016549023,0.0697664022842249,0.999861655072092,0.999452118547475,0.999989742398656,0.597729008302417,0.99990343495604,234.8502,259.947270833333,252.352044117647,231.195435353535,257.612266285714,254.429476923077,NA,11.7273027828434,5.85473090922563,7.53857577864245,6.02417794700347,14.2277297076007,234.8502,212.0953,203.060375,189.75565,198.4053,196.08755,234.8502,288.8744,294.824675,268.02055,291.6809,322.1882,1,48,136,99,175,39
"ZNF732",0.895815009002699,0.769470860314282,0.637448049978,0.696755370317258,0.251233847838616,0.936789709766681,0.754585080696133,0.505187004019769,0.999932994209556,0.969767351675099,0.993678727604625,0.169306859558175,0.00038826384523305,4.41178309132928e-05,0.000131254732282149,19.5339,7.59161875,4.71344779411765,3.33700101010101,4.43685257142857,13.2707692307692,NA,2.44222456996097,0.836517251168284,0.542203818263071,0.762897344935025,3.06984369502389,19.5339,0.4705,0.614875,0.557,0.4774,0.9708,19.5339,6.97135,3.11075,3.25955,2.84775,20.5636,1,48,136,99,175,39
"ZNF546",0.999958845703496,0.999970085092536,0.199200766816302,0.999767042108,0.0705807761644365,0.978657996973678,0.996127066032971,0.000288201623454443,0.063784295150497,0.495171209400062,0.998772813191884,0.939640602696227,0.0172079603243531,0.0047094086180649,7.552935009425e-06,27.081,30.3192041666667,24.0646345588235,22.5048161616162,18.9148051428571,33.5651358974359,NA,2.75723094307784,1.53456459562806,1.80458800261187,0.882148781318168,3.10632668020439,27.081,18.9072,12.542325,11.0495,9.643,18.05,27.081,38.1689,30.499625,29.3623,24.4231,46.8309,1,48,136,99,175,39
"ZNF286A",0.996031372673663,0.994674468768844,0.999977745899567,0.999685013387345,0.841327152415315,0.462503772216334,0.99486500600388,0.999988970109891,0.999999985107999,0.427572684975364,0.999996966927713,0.458990214135175,0.191356387790569,0.930683352939452,0.178225589580245,328.9678,266.1053375,262.491935294118,291.977270707071,263.060394285714,314.363666666667,NA,20.3209622982215,8.44884402392968,13.8644469268349,9.93996009258784,16.31234605569,328.9678,185.23245,188.315525,195.3492,182.67715,234.60585,328.9678,290.3776,302.5962,367.30185,293.1048,381.86045,1,48,136,99,175,39
"ZKSCAN4",0.999996395739268,0.999994859118685,0.999999962010607,0.999988643393913,0.623036803392832,0.2668849516426,0.999898288213946,0.236545799182412,0.0172972522292415,0.984928414403457,0.999060017325008,0.843996176815311,0.750035129173273,0.0581844800524132,0.00736130470244956,102.5527,106.925377083333,107.217295588235,97.0755444444444,94.0484937142857,116.075205128205,NA,4.55215349949581,3.40441883507896,3.39779430189506,2.62463764736555,5.80098022777843,102.5527,84.440075,81.49325,73.26005,72.35395,95.18095,102.5527,129.6601,123.98905,117.23905,109.2746,134.8431,1,48,136,99,175,39
"ZNF643",1,0.999997469543864,0.983606697291924,0.999993892519884,0.974509552890615,0.417657672717705,0.999997743717897,0.983117616602112,0.999999999040572,0.372625480528837,0.999999999905975,0.999999895516275,0.981504532331891,0.98827811144077,0.98113408682193,42.6193,42.6673041666667,39.8885117647059,45.8827272727273,39.9527748571429,42.9770666666667,NA,4.3212847135425,1.8862610015812,3.05461693687485,1.55718959846707,3.25388177541818,42.6193,22.661925,23.086825,27.02875,27.37885,29.7545,42.6193,50.840525,53.9912,56.28615,48.3721,47.11375,1,48,136,99,175,39
"ZNF642",0.979341173683802,0.951604363972452,0.943733808288787,0.970851354382616,0.999592467145629,0.976937605483128,0.978820246591633,0.99999999999468,0.757186082344108,0.997678548342592,0.926512657090412,0.842224106524654,0.992961984738271,0.895624706773877,0.693227388135404,61.7092,87.2118020833333,92.5635889705882,89.1449232323232,87.1647702857143,96.1820743589744,NA,4.11099082097674,3.45801254066559,3.25896081993583,2.4180342687928,6.5758371178255,61.7092,67.774825,68.324675,70.1905,64.67605,74.10995,61.7092,103.16915,108.368525,102.8621,106.7667,111.7035,1,48,136,99,175,39
"ZNF490",0.782668419345105,0.898038993976064,0.644453217371621,0.961276326801519,0.0708057672800051,0.537658439259931,0.945087765069315,0.121442049188443,0.763911736700347,0.993373405373524,0.507444063061629,0.31548904612926,0.00186205937108119,2.11629445519002e-05,2.93971938913895e-05,107.8801,179.512279166667,165.541824264706,153.390382828283,157.230617714286,203.538833333333,NA,7.60541563619747,4.63277312190945,5.10884864328691,3.89071415414364,12.0441351604585,107.8801,143.86055,128.44365,114.28945,120.25975,145.33425,107.8801,217.280175,189.576875,181.0799,184.8631,253.45735,1,48,136,99,175,39
"ZNF626",0.456098330948164,0.243680802986538,0.254582759551923,0.20012313414361,0.0874085129230058,0.971922685277487,0.299968524377144,0.642907537652029,0.918128597543872,0.518839744632227,0.359404638561668,0.974577489904065,0.878405023401729,0.596295522176019,0.996491066924438,120.7547,46.4740479166667,31.7394838235294,27.6049808080808,36.3624657142857,39.8790307692308,NA,7.34816286919682,2.78568997659772,3.38035106893942,3.41124565737899,7.18735113550812,120.7547,13.49355,10.997275,8.56815,9.3367,12.54925,120.7547,56.3288,42.938725,32.64845,41.9474,43.22245,1,48,136,99,175,39
"ZNF793",0.486967341568839,0.383636552011541,0.944793658684414,0.393327086863192,0.969322639322295,0.999998494055588,0.350669224897008,0.802724925933177,0.996991203244604,0.994570204618082,0.785655106817757,0.245080826370232,0.00839352206599531,0.016593737196175,0.00199741728909386,150.9434,51.5404104166667,43.0756360294118,43.8209585858586,40.0555988571429,77.7783051282051,NA,8.30804660270321,4.22571595716747,6.46334873531756,3.71509820538787,11.9866814185274,150.9434,8.6666,7.563075,5.23875,6.27885,9.69395,150.9434,80.931975,63.3017,69.4538,56.7372,135.7104,1,48,136,99,175,39
"ZNF383",0.854738723656658,0.793202531994726,0.982946356892831,0.685205071190989,0.524506079214208,0.726312687305412,0.774346329426281,0.942505055608903,0.999722205051891,0.832875972668795,0.928050947821304,0.946252174423471,0.527530910453752,0.0944518196675351,0.379672902795749,122.9745,76.9648041666667,72.4192316176471,65.162895959596,71.1182102857143,84.5752358974359,NA,4.30707463159581,3.41630861516313,3.8508193555722,3.0954762656843,6.57827094326177,122.9745,59.01115,51.641525,46.5643,51.0023,47.74995,122.9745,90.5979,86.31495,74.3243,86.79635,116.07935,1,48,136,99,175,39
"ZNF669",0.999966258007476,0.999992448133024,0.999662648894669,0.999998094461527,0.996816378531743,0.999850409390396,0.999917912263648,0.999928286820013,0.97423724296846,0.930790474934997,0.996466084124697,0.714556978885897,0.364020339246383,0.306450578900384,0.647346617619589,74.5838,82.1771625,80.1650852941176,78.8232767676768,83.6030188571429,94.3257923076923,NA,7.44089830931052,3.15525125342175,3.36972266447506,3.04700666077612,7.05428598829255,74.5838,56.3245,52.623825,55.9747,57.977,69.43675,74.5838,84.2178,100.57435,91.4293,97.73945,118.26365,1,48,136,99,175,39
"ZNF559",0.996263514482488,0.998869842614103,0.984406868648241,0.999986010242526,0.373262512122228,0.509255882559327,0.999994403551446,0.208076833303289,0.22042967217668,0.999936082830853,0.994105919528488,0.999883507666927,0.942710333101389,0.293544043104049,0.163212849649171,146.5438,190.3023875,180.400132352941,160.434413131313,158.073536,194.872192307692,NA,14.5719065661892,7.46867942344542,9.36181236240394,6.30188723859871,10.7197081200491,146.5438,115.98705,121.1469,102.686,100.69525,162.2692,146.5438,228.97275,216.94855,201.2353,196.6175,241.183,1,48,136,99,175,39
"ZNF177",0.996689341929272,0.999467052640406,0.93769373298995,0.99985845026165,0.763952572384122,0.991403627538301,0.999999352908202,0.132549416037108,0.257981138300769,0.762331911155877,0.999268352678922,0.990425020120833,0.999992243678691,0.993963189321686,0.638610034792584,20.8257,34.4595666666667,30.0956360294118,27.9098464646465,23.2167811428571,30.8083615384615,NA,4.69641418110002,2.86792088979503,2.57117344542469,1.81053056203769,3.3542457592766,20.8257,12.01775,9.69945,9.17135,7.998,15.9662,20.8257,48.291925,38.1541,39.4001,28.16045,41.7301,1,48,136,99,175,39
"ZNF548",0.968470580919836,0.808663783627895,0.0713010095216136,0.592206137522325,6.56876547152629e-05,0.0756192305607111,0.689323091645594,0.00078021552389862,0.473531015261543,0.828333472688466,0.946169734246812,0.995756866644896,0.393054823962783,0.00288108943302856,0.0232961045309776,304.9945,244.649735416667,210.182291176471,183.283266666667,194.797670857143,236.367971794872,NA,13.8585469890433,6.63230237806442,6.92714952197184,5.0200372270257,14.4463947999414,304.9945,186.3039,157.14185,139.8151,150.278,156.9709,304.9945,263.755475,251.243125,211.33015,231.13955,279.82965,1,48,136,99,175,39
"ZNF563",0.611295369857472,0.43829459523916,0.659134251430844,0.327710409061285,0.124242694519043,0.715038182112379,0.432577911149301,0.598728544958484,0.999999825263757,0.707724703037905,0.423156851074444,0.748154575494526,0.99991980143786,0.971581231179684,0.999966714058446,76.8036,42.276625,36.8046367647059,32.7513646464646,36.6418822857143,35.9189487179487,NA,3.25395942266334,1.89704019794855,1.89626319591355,1.68317938029748,3.5468862134496,76.8036,26.61275,19.050975,18.35945,20.69115,19.7218,76.8036,51.47455,49.6619,43.78015,48.1738,50.67125,1,48,136,99,175,39
"ZNF567",0.949675795330785,0.923141540590452,0.994294978307345,0.808883416349395,0.29825843559963,0.299056614913652,0.865013749709747,0.657065424179203,0.753642212113482,0.931980141396014,0.994671619251185,0.574983727282168,0.143186153989754,0.00221755058082951,0.0100268360252156,150.0555,101.72260625,96.7938816176471,81.9596333333333,88.4334148571429,120.755020512821,NA,7.11463019439895,4.99007362223089,4.72760261734337,4.23273666269234,8.17007615709973,150.0555,68.662125,59.453725,51.7935,58.3149,76.86405,150.0555,131.9825,121.29675,105.3019,112.07095,153.7767,1,48,136,99,175,39
"ZNF573",0.980773113042158,0.947871624115943,0.89134314845413,0.932691249610657,0.75029715510912,0.997763049997041,0.931415083679777,0.674908187106473,0.994654802299276,0.999999999670977,0.986193049775767,0.999913655057737,0.803898507175105,0.646727252316328,0.569646734725465,19.9778,13.45391875,11.8120816176471,11.2754535353535,11.2539674285714,13.9032435897436,NA,1.36875861951253,0.706135097559714,1.2080402386813,0.563237530859711,1.54662775327605,19.9778,6.652475,6.407975,4.42805,5.55355,6.57855,19.9778,17.638575,15.54685,14.58125,15.39995,17.2554,1,48,136,99,175,39
"ZNF527",0.992124338631051,0.966587629220462,0.783610967308735,0.895138270832376,0.070431263329379,0.352466642238214,0.865879929173622,0.0100904208515967,0.0441199796350562,0.993689872856742,0.999981405022773,0.376926467038196,0.00645861071678144,3.74578908995948e-05,1.03156070296873e-06,91.01,71.8910604166667,64.7938205882353,56.2835696969697,54.0147377142857,85.4877948717949,NA,5.02398973914824,3.02903966215671,3.6000520681152,1.81591269674636,6.7057019263756,91.01,49.2419,41.808625,34.0464,37.2857,51.1097,91.01,94.05695,83.538,70.4801,70.5571,106.63745,1,48,136,99,175,39
"ZNF33A",0.982265921369051,0.99700877063101,0.752470910223302,0.99953738543027,0.25791284907737,0.85885409182302,0.999984087538175,0.0124068099972138,0.0699716187769097,0.797640949167148,0.954358649715927,0.96696931192163,0.236200201067437,0.0416065991764402,0.000906685569016963,411.9867,598.54525625,538.159739705882,497.807725252525,455.258075428571,644.4007,NA,29.5836360484502,33.1223048803591,20.2387970758208,13.287713338848,45.5886258397826,411.9867,468.558275,385.241375,352.5854,323.7516,430.2076,411.9867,705.21075,585.075175,591.2008,549.97035,833.0418,1,48,136,99,175,39
"ZKSCAN3",0.786028221478738,0.939054510203715,0.211983087347879,0.899926794253558,0.697920551057431,0.933891895232052,0.97814903107683,0.00551072566520772,0.501906829510451,0.103549730490627,0.781911120548447,0.999999958813835,0.264054306821378,0.725426023369647,0.0118894548588708,25.7492,56.3071979166667,47.4611948529412,50.3767474747475,42.8111062857143,56.5549846153846,NA,3.68243423906281,1.78229827627186,2.70338153432255,1.67840334841633,3.80342534272898,25.7492,37.845725,35.440525,35.5578,27.0787,44.3846,25.7492,69.46825,57.070025,58.47225,53.5766,70.2636,1,48,136,99,175,39
"ZNF676",0.999996078552019,0.999970283810276,0.999159090084047,0.999999581606525,0.999845945649892,0.966409007424924,0.999999377030323,0.999893486058493,0.952184263013129,0.999999953379525,0.999290976169632,0.890626426237963,0.93568801348716,0.685461380259484,0.644721797878454,0.8879,1.4359,1.70585147058824,1.23597878787879,1.26404971428571,2.46011538461538,NA,0.29971497784272,0.512576315557144,0.329285528001602,0.189558444750615,1.27544979379237,0.8879,0,0,0,0,0,0.8879,1.87885,1.55645,1.2151,1.2772,1.53065,1,48,136,99,175,39
"ZNF699",0.998826203062456,0.99941270116445,0.999511533270306,0.998863818449867,0.999999998050085,0.998989350409401,0.999643726597588,0.994487807677592,0.999718355666965,0.985897677533176,0.996329993265659,0.996247903833181,0.948409138554943,0.991525664767579,0.88017576822625,24.8613,35.5496,34.0668441176471,35.4218424242424,33.1646914285714,38.4573205128205,NA,2.86413339133187,2.52078612123795,2.92375934009349,2.06006877858891,3.08373211028757,24.8613,19.711275,15.219025,18.891,13.8213,27.3386,24.8613,48.12055,43.702,45.00775,47.2696,51.13755,1,48,136,99,175,39
"ZNF250",0.943345081731625,0.988665840365392,0.52134221320202,0.976010045237006,0.924849019205209,0.951269970224306,0.995678838847756,0.125875945252529,0.903165730289863,0.420675704282041,0.979872547690481,0.944532346062913,0.995802573927321,0.999995714794831,0.838750429481608,151.2897,264.16661875,228.868709558824,243.102180808081,214.268062285714,240.205594871795,NA,25.0439928010255,10.2982759423092,12.7312329192777,8.30177117244371,15.2920175869401,151.2897,179.010225,156.87215,160.08445,148.11425,180.6228,151.2897,294.32575,264.0117,292.75065,253.2336,290.2242,1,48,136,99,175,39
"ZNF79",0.870035236279851,0.675455061079835,0.298405884532275,0.603487501629427,0.0922180811984388,0.956872985448236,0.667461788526862,0.232786615248327,0.99999867263539,0.966065634290036,0.958711113116014,0.779929454288568,0.00722876277329298,0.00130858699071335,0.00418899205025836,173.141,125.6565375,111.080924264706,106.373615151515,110.609521142857,137.425815384615,NA,6.43042231748861,3.09436033985325,3.82615213312191,3.46379239646062,7.30321153998941,173.141,94.871725,86.38565,76.77995,80.3077,104.19655,173.141,153.35215,132.37175,128.29125,131.4946,159.69745,1,48,136,99,175,39
"ZNF681",0.985327965399194,0.989536916374161,0.999600526079205,0.997784295607986,0.789372160909489,0.772332021575392,0.997292442086509,0.794267383226931,0.745279497784536,0.99999115341918,0.953297598258938,0.930255834964667,0.70978305764697,0.197334578501351,0.176632902036349,15.9822,58.2508833333333,54.9630639705882,44.0190505050505,45.1586577142857,71.2097384615385,NA,7.3497008454573,5.61217272767984,4.93401723622613,4.69802095528403,14.7199240649379,15.9822,15.3776,13.466025,8.31585,8.01955,11.0697,15.9822,94.808225,74.633225,62.79185,56.59005,98.36335,1,48,136,99,175,39
"ZNF766",0.993783413155369,0.974452352597881,0.842251890840596,0.858795286857456,0.00932445568746765,0.0315417978589203,0.961525953417365,0.543411722528677,0.986696107942693,0.104218112204368,0.999839662132883,0.740708021209742,0.0706277350115221,4.16328264585264e-05,0.0167804938075891,440.3996,373.932208333333,350.240366176471,302.854397979798,341.368456571429,409.181748717949,NA,22.2187001236549,10.4697606266984,9.54238859254753,8.50578718008005,22.0665598740154,440.3996,277.9199,260.33665,238.2604,261.36665,312.3413,440.3996,406.659025,403.599425,346.30785,396.91465,499.87295,1,48,136,99,175,39
"ZNF471",0.600841894715724,0.396118982539062,0.455659990337841,0.325684305709037,0.145925269052844,0.937533229633695,0.303382599958985,0.0510708282466058,0.728061300211234,0.999725218544508,0.718241370002973,0.959814320178267,0.0817651053367968,0.0168437286683779,0.00394004490285549,85.2386,33.79970625,24.0754705882353,20.1413767676768,18.9799634285714,39.5744871794872,NA,5.69122258039248,3.11397540874177,2.47542666427918,1.93000879553205,7.15872474125584,85.2386,6.906375,4.677925,4.01855,4.33665,7.5163,85.2386,40.67265,25.628875,23.88765,20.6711,54.2725,1,48,136,99,175,39
"ZNF836",0.999772067946432,0.999995018649467,0.141670990409132,0.999499507495133,0.00734839878955273,0.656880010145493,0.999964234732212,0.0436617472684665,0.994020471212113,0.885874300227716,0.995667629053363,0.880069703367799,0.00517848738754789,0.000129463638697591,0.000948298085232557,93.6737,104.105545833333,88.8828566176471,81.4891070707071,86.5573051428571,112.90871025641,NA,5.64413458997885,2.73047102813038,3.13455895387123,3.07240531432531,7.47373482768366,93.6737,76.175675,65.153775,61.49135,60.34805,77.4768,93.6737,130.16265,110.312325,93.7724,100.8269,143.2726,1,48,136,99,175,39
"ZNF493",0.999842786554454,0.990405424628354,0.29848374131581,0.953641111316598,0.0071432242440721,0.349817044475957,0.984886319664737,0.116004421740459,0.993689270423444,0.609105639155173,0.998081711790923,0.964080631050837,0.932324044594314,0.193670086801661,0.764691142487271,67.4806,57.6788958333333,44.5676426470588,34.7081484848485,42.1838017142857,51.0595846153846,NA,5.25824274023125,3.0590929790547,3.01031530202971,3.05845576090223,7.59056077195176,67.4806,30.77645,18.27475,12.6401,14.7336,16.9616,67.4806,74.503025,58.57935,50.1054,56.2482,68.66415,1,48,136,99,175,39
"ZNF167",0.975284343765102,0.843612866611965,0.106817001966716,0.819346880929784,0.0685313276614844,0.998849114436181,0.824086175818779,0.0463006557330254,0.99937029105352,0.999998836136094,0.954236045212167,0.993921794565059,0.518847617992287,0.388262205240508,0.351562496341727,46.6149,31.45651875,22.8382,21.8122393939394,22.054244,29.081458974359,NA,5.48502109347097,1.53458512072393,1.55858143435484,1.22887437284299,3.25553073130002,46.6149,13.697,11.31535,10.49025,10.19275,15.0658,46.6149,36.177375,30,29.5221,31.71485,37.1066,1,48,136,99,175,39
"ZNF565",0.941724333636224,0.914940717864266,0.996023148418432,0.726887566521895,0.0720616148720327,0.0347532268055282,0.816248837544235,0.37599749996039,0.325461545640457,0.789425216536717,0.955691619440344,0.999823719749623,0.970859629846444,0.0533560519122209,0.282750970247375,69.2564,51.86808125,50.2831801470588,42.8855050505051,45.930044,52.9373102564103,NA,2.90138660624038,1.81899980090894,1.57643973622032,1.33101062748643,3.17576528163619,69.2564,37.07055,35.27535,33.3179,33.2742,41.67685,69.2564,58.40165,61.371775,50.58275,55.7971,63.65715,1,48,136,99,175,39
"ZNF34",0.999832327820228,0.999373043844179,0.997035584507481,0.998683305963948,0.971014792162439,0.998019052174777,0.999276602800587,0.994037872179195,0.999999285496343,0.998998005029912,0.997243662111634,0.929443096549454,0.981333342563942,0.999055973954354,0.985466048209311,75.9156,86.76223125,90.0193529411765,92.3748111111111,90.4284737142857,95.2649948717949,NA,4.27276885350369,3.76581542493618,4.17852066582377,3.10173321570815,6.46898431762145,75.9156,60.967325,62.873975,62.0218,63.14325,68.0683,75.9156,106.1388,103.803175,114.12025,109.4073,112.8627,1,48,136,99,175,39
