"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF354C",0.124394827664858,20.5751423357664,24.6850578125,2.01088745172297,1.42431517269873,4.9288,5.50615,26.6998,36.8671,137,384
"ZNF114",0.494957840125501,116.281039416058,106.75857421875,11.8981888346932,7.16550582235007,37.7884,23.219725,141.162,131.38815,137,384
"ZNF454",0.0197391300839421,3.80250875912409,5.41075338541667,0.481685636001866,0.373008083367183,1.1099,1.3613,4.6149,6.3559,137,384
"ZNF543",0.0959070044657832,114.100058394161,122.43154453125,3.55409536969082,2.69984517550162,85.3401,83.9898,135.3638,150.885725,137,384
"ZNF354B",0.0181048187852305,68.6441160583942,79.0188877604167,3.15870789154969,2.35766704284288,42.6674,47.821325,81.7536,99.03115,137,384
"ZNF223",0.118130106698499,55.7138270072993,61.1153075520833,3.22689425798942,1.71000227212007,36.9981,37.322725,65.3471,79.033475,137,384
"ZNF713",0.420478190146115,34.0723598540146,37.9160614583333,4.64215104336797,2.31709893531506,13.9931,15.6867,36.519,43.088325,137,384
"ZNF552",0.524164866167395,131.726022627737,136.649533072917,5.50682484450711,4.17383445043199,84.6382,85.1433,159.7428,161.32805,137,384
"ZNF154",0.546887436383697,12.3572788321168,13.072721875,1.00793084613148,0.610897687044759,6.1074,5.39395,15.5588,16.13655,137,384
"ZNF571",0.00309620983388836,34.9013810218978,43.02951015625,1.90801144822624,1.48461336394358,20.006,20.00275,46.4063,59.925675,137,384
"ZNF443",0.0511919756899782,44.3047145985401,51.3200401041667,2.3834711399746,1.96761242431925,26.9206,26.49245,53.4331,65.67355,137,384
"ZNF792",0.621248980369341,67.3887175182482,69.3520231770833,3.20713971351048,2.07764326690051,43.4311,41.83265,80.4706,91.516225,137,384
"ZFP82",0.43885979293151,28.4793051094891,26.07800859375,3.31850863981926,1.42417089156444,9.0172,8.39585,33.046,35.12125,137,384
"ZNF707",0.396376108390689,332.362115328467,344.5023421875,13.4434366244624,7.07082127005957,230.011,241.890825,373.8682,426.2285,137,384
"ZNF746",0.28507159196184,502.199959854015,481.800269270833,13.0216285332918,10.392917123533,414.0197,358.9251,571.2941,546.5153,137,384
"ZNF678",0.44849339823157,27.8867642335766,29.3354705729167,1.60356310975505,0.986962659100194,16.0705,14.945375,33.1342,39.154725,137,384
"HKR1",6.82323118631478e-05,260.70716350365,323.163678385417,12.5506012470219,8.1408013309324,170.4981,210.0646,310.8868,424.8626,137,384
"ZNF101",0.456732781031752,111.316012408759,114.712076302083,3.28264146102685,2.45832291868768,87.2483,83.34235,125.0925,133.03845,137,384
"ZNF716",0.92834645560906,0.54653503649635,0.575797916666667,0.229977230523466,0.176056545555423,0,0,0,0,137,384
"ZNF708",0.957472114616072,68.3429218978102,68.0899130208333,3.57399267491279,2.5288972345405,38.4166,33.5445,85.9189,92.47835,137,384
"ZNF721",0.358194315380992,286.68362919708,298.9553625,8.47918278225544,7.37175228172893,230.2259,206.8575,334.0557,364.45085,137,384
"ZNF662",0.93138349338666,48.0629167883212,47.4078833333333,5.2273442803664,4.14006904515116,12.1065,10.4709,53.9137,53.971725,137,384
"ZNF320",0.333213545125005,176.114267153285,191.945365625,13.7245389016901,8.44585464399936,50.5719,54.8191,248.4732,295.5357,137,384
"ZNF530",0.000829238413408873,61.2824671532847,74.0506020833333,2.39657981953312,2.10001233283194,39.3542,46.208175,81.2081,94.152075,137,384
"ZFP1",0.571202531163371,186.415981751825,189.975879166667,5.18001002692865,3.2656854345193,142.9712,147.627925,219.4318,224.355925,137,384
"KRBA2",0.00120760597154534,26.8643058394161,34.2049075520833,1.66553040839322,1.20860539699304,13.3737,16.431025,35.4218,49.19225,137,384
"ZNF93",0.628304978903713,31.4699299270073,33.35546875,3.30756807903334,2.00325177417178,10.0656,7.950975,37.9546,44.376375,137,384
"ZFP90",0.0225491611367563,434.450437956204,473.36630703125,13.3540163922672,8.97264783150049,329.3685,357.182775,519.5246,563.492275,137,384
"ZNF479",0.787912345052944,0.0863481751824818,0.103613802083333,0.0267069501687202,0.03709217145668,0,0,0,0,137,384
"ZNF445",0.920227997506982,342.448381021898,340.964969270833,12.5659805879363,7.62240419614046,247.5625,237.679475,415.3453,412.48255,137,384
"ZNF74",0.0306002427264601,258.288638686131,322.496081510417,10.6140818603883,17.2690563542212,181.2382,201.967625,302.8366,367.7788,137,384
"ZNF829",0.18521963011671,5.37778905109489,6.70821666666667,0.856207157155083,0.515274704667272,0.9271,1.065425,5.7204,7.786075,137,384
