"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF552",0.998063095253809,0.999335953428193,0.999703240671674,0.997284687390958,0.999996789455767,0.999086703020387,138.387465,135.01261122449,136.043488571429,134.822637676056,15.1533964268103,5.61449897043607,7.93785124347613,4.98661004015904,108.0217,101.582525,75.574,81.0069,147.9521,153.314575,166.6852,159.6143,20,98,105,284
"ZNF154",0.68626031687183,0.999597649571083,0.150662795644714,0.756100008204329,0.983546486521001,0.118089918475406,10.868805,14.1225755102041,10.5646228571429,13.6116517605634,1.84227821083849,1.75485699529043,0.912521984526434,0.63793761442389,6.3518,5.364725,4.1026,6.22255,11.27755,16.692975,13.6286,17.453875,20,98,105,284
"ZNF571",0.953190976366451,0.994677942909185,0.962126238279969,0.999811434547677,0.783920508262845,0.983362413499517,39.69764,43.2941397959184,41.38478,40.2194964788732,5.03428181651825,2.85029188648693,3.24005419650224,1.54372933996504,20.3151,22.923825,18.1818,20.0075,48.226575,56.835525,56.2771,58.536825,20,98,105,284
"ZNF443",0.997631396516257,0.967502863469143,0.965317677447703,0.999372607272322,0.99864247802154,0.880916991793366,51.379115,49.6904010204082,47.2698504761905,50.3592352112676,6.02324145622287,3.7299049891619,3.78898882608901,2.14381945551552,28.978775,27.105675,24.2711,26.797525,68.7833,63.016225,55.4939,65.00345,20,98,105,284
"ZNF792",0.888071925385423,0.999194904324374,0.729194481955345,0.819719225373327,0.996854599264409,0.447458127389058,63.20363,70.2556836734694,64.4757361904762,71.2208778169014,6.45696285215507,3.62642331209116,3.5060381740897,2.54525739827052,49.551775,47.017825,37.3143,44.268675,79.317925,90.60785,85.7116,91.808725,20,98,105,284
"ZFP82",0.997142463707221,0.953189248023344,0.943645839258934,0.999988242282113,0.962817415424228,0.636685603537712,25.927575,27.4705204081633,29.9392,25.6956003521127,4.01700731238198,3.90582161021986,3.9325601536944,1.47367743002362,10.481775,9.437075,7.6762,8.39585,40.613375,31.226475,34.1644,35.12125,20,98,105,284
"ZNF707",0.864317371116761,0.908482892811072,0.997323127702636,0.62555936183755,0.878938062380166,0.74653180167177,306.53344,333.849136734694,329.907342857143,346.328521126761,29.6580115162767,14.5605153386089,14.2146624177614,8.44899250112204,227.794025,243.42855,230.7692,242.592625,364.098675,385.839025,394.993,427.557725,20,98,105,284
"ZNF746",0.998246598112452,0.981834442901373,0.777344259109516,0.97108713819522,0.608254030134704,0.999720116901122,500.0101,507.989634693878,482.468435238095,480.458722887324,35.8319436916427,16.3782049080412,16.6018375890667,12.3823142859884,401.280675,417.878025,368.0355,358.2019,570.328925,569.8984,569.089,542.02,20,98,105,284
"ZNF678",0.966260594703025,0.983766814288737,0.472344442637881,0.998984557086571,0.897835072189395,0.71398721258282,28.8213,31.0360826530612,27.1141542857143,29.4550528169014,4.07330853582195,1.98607589454993,1.77663172207284,1.16860297475202,17.048175,18.769675,14.1393,14.7984,37.939325,37.254325,37.4127,38.8238,20,98,105,284
"HKR1",0.999893285162776,0.894906899438824,0.684225190443217,0.8066442332217,0.36227011595316,0.989764071328436,281.754325,284.362559183673,309.172619047619,314.793938732394,23.4538469409076,14.9626223114064,18.0705851145,9.23887612600491,205.64235,185.10085,185.4563,200.82575,309.5171,362.00305,409.6834,418.777475,20,98,105,284
