"gene","p-adj-T3b-pathologic_T","p-adj-T3c-pathologic_T","p-adj-T3c-T3b","p-adj-T4-pathologic_T","p-adj-T4-T3b","p-adj-T4-T3c","p-adj-TX-pathologic_T","p-adj-TX-T3b","p-adj-TX-T3c","p-adj-TX-T4","mean-pathologic_T","mean-T3b","mean-T3c","mean-T4","mean-TX","SEM-pathologic_T","SEM-T3b","SEM-T3c","SEM-T4","SEM-TX","Q1-pathologic_T","Q1-T3b","Q1-T3c","Q1-T4","Q1-TX","Q3-pathologic_T","Q3-T3b","Q3-T3c","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF556",0.857726020692149,0.999774088747509,0.999525122193287,0.992611759183533,0.99994357664711,0.999971732180823,0.999999726824518,0.989650627716647,0.999942065315225,0.998565589656209,7.32481007194245,2.38618333333333,5.178,3.6208,7.04225,0.728875067160121,1.84532203881719,NA,3.6208,7.04225,0.3202,0,5.178,1.8104,3.521125,10.74985,1.727125,5.178,5.4312,10.563375,8.965784375,7.18373275862069,6.44445,2.43185,5.087225,11.011025,0.27345,10.057875,1.16896939775397,0.702084160162318,0.801238626555827,0.377355709176113,-0.319696121818029,-1.40600299336327,"KIRP"
"ZNF554",0.580270594049553,0.994466028633173,0.882616236658546,0.982876634974504,0.998757059268976,0.967853564539648,0.998104027428256,0.989165211552554,0.986746436141503,0.999821616884705,124.949147841727,99.5935,141.7476,108.9236,115.91805,2.51283032503832,14.7064253344811,NA,4.638,20.35905,96.6308,69.44805,141.7476,106.6046,105.738525,146.15085,130.016875,141.7476,111.2426,126.097575,146.504196875,124.192330344828,146.43155,120.09505,129.701225,163.812225,95.265525,144.810975,5.44356313343487,2.44106975088842,0.84770493264975,0.820144634131101,-0.238365912977853,-0.28604974059135,"KIRP"
"ZNF738",0.709073554623956,0.999476560903531,0.998619806268025,0.999967769601731,0.947573670660641,0.999222547748118,0.968124989394594,0.75146686305777,0.981671884549071,0.995659941190671,136.205803597122,177.104766666667,153.3981,130.1653,100.7201,4.54547668098456,66.3462077202994,NA,11.046,39.0528,83.96275,108.5087,153.3981,124.6423,81.1937,166.743125,127.833725,153.3981,135.6883,120.2465,124.926990625,136.675815172414,122.47385,120.45395,96.2027,151.906525,84.4381,166.568475,6.64156695916041,4.55792449390504,1.09404552601992,0.983507499764235,0.129672773593534,-0.0239920410298035,"KIRP"
"ZNF596",0.910774522908195,0.990818315909267,0.943110833244131,0.803045871414907,0.98459901274473,0.847578573378264,0.794152735296443,0.982945026699559,0.843029534478179,0.999999995426258,97.7478435251799,75.25625,126.8608,48.04385,47.29065,3.82737668548123,15.7217413607558,NA,26.01805,23.30895,55.064025,52.7036,126.8608,35.034825,35.636175,122.473225,96.5183,126.8608,61.052875,58.945125,90.04145625,96.5127068965517,84.65135,83.0626,75.080475,101.936675,54.797525,122.3609,3.873015649484,3.71082533036941,1.07186967999034,0.981231840957055,0.100129510776435,-0.0273340448019695,"KIRP"
"ZNF621",0.999512620230945,0.999819529502894,0.999279587379067,0.995256074980631,0.999412463362412,0.996333736138443,0.631216526619073,0.804663882054333,0.87855156881155,0.952750359767393,769.830755035971,733.658716666667,838.1877,658.6183,368.3129,24.307924224584,193.211890486194,NA,151.125,132.3022,498.6356,453.9232,838.1877,583.0558,302.1618,931.75745,832.0636,838.1877,734.1808,434.464,544.850309375,765.74363,509.71505,708.0365,444.29575,632.698225,494.562175,926.108325,21.5136293941285,23.6952867047139,1.40542019858333,1.38908297881336,0.491001538117679,0.474132783298315,"KIRP"
"ZNF680",0.998787313834162,0.999728520424767,0.999994866128181,0.999852323768343,0.999999999999188,0.999997078685716,0.733646665954483,0.747346234613236,0.909273441709887,0.861203071553518,207.353246043165,217.726016666667,224.5955,217.83125,126.7733,5.47276159759148,58.8846700724244,NA,10.60855,64.3447,142.38865,150.3793,224.5955,212.526975,94.60095,263.18445,197.678925,224.5955,223.135525,158.94565,232.9405,207.247178275862,225.5915,196.215,207.17685,263.887175,142.6237,262.1863,8.86154897310179,5.38903746678996,0.889700066222327,0.869780111396041,-0.168609035103926,-0.201277374724553,"KIRP"
"ZNF483",0.999706362114578,0.993061951770736,0.997635460839906,0.969706941695652,0.991235534985138,0.999999978678221,0.80203807079608,0.9086424163392,0.998378835595797,0.997184832274027,20.5683543165468,19.2871666666667,13.5922,13.24265,7.7288,0.976583377207284,8.09403117272914,NA,11.44465,0.1156,9.699125,9.484525,13.5922,7.520325,7.671,27.74605,16.20845,13.5922,18.964975,7.7866,38.51615625,20.3556203448276,33.51585,15.54765,27.787575,46.41855,9.54185,27.134975,2.71605462385736,0.953497446993613,0.528495632136906,0.463889473189551,-0.92003654668615,-1.10814698668096,"KIRP"
"ZNF417",0.999999411015626,0.989678019990161,0.993233994848713,0.99127198715855,0.995842571110306,0.999945078011784,0.589255915830331,0.722660863628187,0.990845526967096,0.95303183494287,115.620652158273,114.6131,86.7314,96.0399,52.5117,3.59743478559075,41.0448148348769,NA,56.0338,6.8716,75.15115,69.8209,86.7314,68.023,49.0759,146.08545,87.01205,86.7314,124.0568,55.9475,141.74843125,114.93507862069,140.6461,99.745,115.324225,166.319925,74.54745,145.9017,6.57875058942131,3.5612646951273,0.810838452370454,0.709191367553029,-0.302513587571515,-0.495753119373029,"KIRP"
"ZNF791",0.981677275339925,0.99956740342622,0.999999984356525,0.999970083260781,0.995910510527128,0.999337185648696,0.440008478220508,0.755701700347797,0.927643461044794,0.705366610573894,161.797269064748,142.1831,143.6893,168.35,58.2767,5.13900946020605,46.4803264692924,NA,67.6605,25.1591,99.9542,76.730275,143.6893,134.51975,45.69715,217.215925,146.784575,143.6893,202.18025,70.85625,241.5302625,160.587687931034,243.2682,154.09625,216.19135,285.09535,97.27625,216.661825,10.0430200160729,5.04495009919917,0.664876054324805,0.633441814425395,-0.58884267529197,-0.658715989957278,"KIRP"
"ZNF519",0.0529631954331751,0.998527826792226,0.687719827158475,0.999899307509792,0.721777286249641,0.997768085936778,0.899068776849535,0.200755940492096,0.998575468672243,0.947570832668362,28.190571942446,54.9730166666667,21.3592,30.64765,13.07725,1.29393603498393,32.2549953752843,NA,23.00605,5.46405,15.866575,20.849025,21.3592,19.144625,10.345225,35.169825,32.397375,21.3592,42.150675,15.809275,17.53420625,28.61635,14.46215,25.1735,10.345,21.02295,15.866575,35.105125,1.76149716843199,1.40758012662695,1.63202996428766,1.74064713752796,0.706667545625807,0.799623770746365,"KIRP"
"ZNF25",0.999674372904621,0.998448925469367,0.99699314470927,0.999998765681978,0.999997638535481,0.998908820136974,0.439377319995967,0.645151219641549,0.740532299219357,0.769735764762298,232.677451438849,225.226516666667,259.5469,229.5113,121.507,5.55796957850131,39.9746838264788,NA,8.8034,33.9547,167.095975,158.6776,259.5469,225.1096,104.52965,287.889625,247.972575,259.5469,233.913,138.48435,296.912578125,231.891248275862,295.5319,220.3775,251.403475,329.65155,166.541825,285.455075,10.8318059533963,5.41241582153492,0.781008503379187,0.745697841755831,-0.356589838816908,-0.423336928893136,"KIRP"
"ZNF77",0.772844548985348,0.998993586598642,0.959618725445868,0.9696514027558,0.999999552849621,0.978059185002766,0.950362406363694,0.999999175889805,0.969584000249426,0.999995638165685,61.9519942446043,48.4925166666667,69.2557,49.35005,47.4933,1.69630296787875,8.2788141978352,NA,0.353750000000002,5.4188,46.6311,50.339475,69.2557,49.173175,44.7839,72.437675,59.456825,69.2557,49.526925,50.2027,62.8543375,61.6208310344828,62.0145,57.29855,45.8806,76.603975,46.811,71.87625,3.68858336482027,1.64406557235503,0.980375157633039,0.923954075256593,-0.0285941676121288,-0.114106950005919,"KIRP"
"ZNF169",0.086740553606143,0.999995496615502,0.84194056206884,0.988364822683263,0.433263709227321,0.999391964300599,0.629853097840462,0.0949553537764286,0.943019574377268,0.967492845483783,71.5888651079137,118.177166666667,68.6084,56.11735,27.34965,2.50343772763248,52.4679854496668,NA,0.828050000000001,3.10335,43.0508,70.028025,68.6084,55.703325,25.797975,92.00865,80.429275,68.6084,56.531375,28.901325,55.98568125,72.0556431034483,48.4892,60.38815,35.89905,73.702425,43.0508,91.1044,4.72765952988717,2.6375859816298,1.2870369975796,1.24539381965469,0.364053526330499,0.31660202488053,"KIRP"
"ZNF613",0.989955669402528,0.97909412026549,0.954176296118581,0.998322832779613,0.987816394379139,0.998316858346456,0.99202756051249,0.971471986359043,0.999555535336676,0.999973441664018,93.0142514388489,100.8432,69.9029,84.54055,80.34285,2.4326332165819,12.251407815839,NA,14.86695,31.61805,70.708075,84.172925,69.9029,77.107075,64.533825,103.456475,104.567675,69.9029,91.974025,96.151875,130.28884375,92.9169186206897,130.9949,85.39145,112.8515,146.923475,70.708075,103.456475,4.05211521056302,2.35320231376458,0.713160973313877,0.651868507857939,-0.487700339130105,-0.61734711538964,"KIRP"
"ZNF404",0.999704602348732,0.99998524305886,0.999866313130219,0.907019193418406,0.913208995340527,0.99273706581471,0.998815949034001,0.997381373253645,0.999988974725908,0.993064125731222,58.4477399280576,64.2763833333333,51.7799,12.57195,44.2021,4.47039667743727,26.9914024402144,NA,7.17785,16.4137,18.686575,20.53235,51.7799,8.983025,35.99525,72.206075,118.76455,51.7799,16.160875,52.40895,43.50859375,58.1381786206897,41.9863,36.7764,31.728775,48.776275,19.169125,70.872625,3.11736636471454,4.32298843448587,1.33624586799452,0.87591428632673,0.418185486779792,-0.191138394857206,"KIRP"
"ZNF135",0.999996301025142,0.999380082523388,0.999295155018741,0.868581733945691,0.927194730469956,0.944406407023322,0.999992737100557,0.999979549227502,0.999901870111753,0.946526976582282,146.803355755396,143.84265,172.8155,69.0236,152.83195,6.55270130205623,102.031057989127,NA,63.6295,21.88415,63.23625,25.76625,172.8155,37.20885,141.889875,209.0742,73.1946,172.8155,100.83835,163.774025,148.165125,146.347962068966,143.87525,130.2339,117.43265,171.768575,60.98645,204.286375,7.82879793879442,6.59088995572385,0.987735555644188,0.905186263794503,-0.0178032510803857,-0.143713403019978,"KIRP"
"ZNF620",0.626264208342342,0.963949030863457,0.999990904088712,0.99992439570198,0.976280380469642,0.990404660689533,0.970440607259257,0.999840777961647,0.999770173580579,0.996774378931512,58.6152043165468,44.7722666666667,42.7184,56.32075,47.9556,1.42909010777096,8.14605388400489,NA,30.24935,25.4965,42.891575,32.758225,42.7184,41.196075,35.20735,74.0305,47.566325,42.7184,71.445425,60.70385,64.4552875,58.1118272413793,63.54055,56.03965,52.172725,75.4002,42.146775,73.373425,2.88940149846114,1.40057629710576,0.901583554978004,0.881950974613849,-0.149466894115532,-0.181229632582179,"KIRP"
"ZNF619",0.255096630934226,0.948252257452856,0.999982600227759,0.759323875735836,0.242328974827129,0.698716489045113,0.996535661634014,0.952866651895219,0.994867470084642,0.809235516051971,46.7822960431655,24.4937833333333,27.1845,69.1988,40.0487,1.58842558212002,8.73627053577657,NA,48.971,2.9661,27.54765,16.8264,27.1845,44.7133,38.56565,61.5519,21.484875,27.1845,93.6843,41.53175,69.60785,46.3332627586207,71.19395,43.1829,60.46545,77.6275,26.738525,61.0518,2.83813193898819,1.56727672444383,0.665632723300902,0.606552944456657,-0.58720173505098,-0.721294514881496,"KIRP"
"ZNF354C",0.999998289663172,0.999999861907788,0.999998991127424,0.987772829531956,0.994375657581259,0.997993168292169,0.831013392855449,0.880940446963956,0.977025307527848,0.807747387973249,28.0036017985611,28.6366666666667,27.1845,38.30335,6.1339,1.71332120912979,22.4511402979992,NA,37.40435,3.8499,6.2269,1.47955,27.1845,19.601175,4.20895,40.611525,13.88695,27.1845,57.005525,8.05885,43.570315625,27.9384824137931,45.2275,18.8362,34.148075,52.082525,5.962175,40.321925,2.56938185097724,1.71035437450971,0.64122745068577,0.416476701122105,-0.641091906886287,-1.26369230545689,"KIRP"
"ZNF114",0.999857959713532,0.999988170564169,0.99999997471261,0.999960605876899,0.99999996550169,0.999999999982857,0.999957604699998,0.999999950579211,0.999999999998096,0.999999999998829,46.3122758992806,11.7227,1.2945,3.20315,2.402,32.1324592541683,6.96119013363855,NA,1.40515,0.2626,1.1021,2.5694,1.2945,2.500575,2.2707,6.04095,9.451825,1.2945,3.905725,2.5333,9.32219375,44.6992775862069,9.90125,2.7741,4.950125,12.523125,1.184625,6.04095,0.910211691058219,30.8042540270661,4.79493119162074,0.280176745360434,2.26151011238213,-1.83559087768193,"KIRP"
"ZNF454",0.999715426439062,0.996663402404874,0.994614219282605,0.787382183755914,0.81544029275326,0.9960125306828,0.895764548212845,0.904169802773551,0.999329843573623,0.999830852658763,17.6456809352518,19.10885,11.0032,2.50055,5.61105,1.12449409805632,9.78859234768548,NA,0.19645,2.94645,3.485625,4.9939,11.0032,2.402325,4.137825,27.586825,15.94865,11.0032,2.598775,7.084275,24.956215625,17.4791489655172,22.98085,10.9661,19.327225,29.754975,3.354825,26.04815,1.82508924638781,1.09819625919076,0.700392608725797,0.477184264289615,-0.513764235860186,-1.06738162562967,"KIRP"
"ZNF543",0.989448569457297,0.999677846943127,0.999999999999352,0.98486732623542,0.957211688924504,0.990524673972477,0.971467972534389,0.935857724883835,0.985330591602106,0.999994666486338,83.2240888489209,90.6695333333333,90.6149,69.1334,66.49735,2.23848180222866,25.1395631165257,NA,35.8699,12.29975,60.55915,62.274925,90.6149,51.19845,60.347475,104.29265,115.254475,90.6149,87.06835,72.647225,104.3659625,83.1715706896552,101.73085,78.0861,92.056475,119.808,60.2444,104.29265,3.7910924357321,2.20928780718553,0.79692237485622,0.767575420828588,-0.32748889120365,-0.381619580353092,"KIRP"
"ZNF354B",0.162750748372503,0.999999440887798,0.922790918875041,0.787691792011369,0.211714655243143,0.95850714409007,0.512356043531468,0.0908568195039915,0.878150687682352,0.99786635831921,114.88316942446,183.34045,117.7994,55.62005,32.4763,4.05664234140114,94.6313132112578,NA,5.27525,20.2951,60.471,67.12435,117.7994,52.982425,22.32875,154.31615,144.07885,117.7994,58.257675,42.62385,76.100346875,115.294202068966,69.2802,103.50995,51.11915,100.016425,60.371,152.90065,4.97239889162963,4.349564303975,1.51502860109618,1.49407695127901,0.599345029520101,0.579254454934137,"KIRP"
"ZNF223",0.582295503987689,0.999481705296185,0.996462090714761,0.993546144372998,0.995579447394239,0.999996418250396,0.999852031922355,0.903223566705456,0.998788062649293,0.994004926429717,72.7752287769784,50.4909666666667,64.699,61.86705,76.94595,2.22237992392341,4.40384428166019,NA,21.41145,22.89185,51.771775,47.9605,64.699,51.161325,65.500025,88.885525,52.4076,64.699,72.572775,88.391875,94.381865625,72.1437231034483,96.4573,67.89695,80.3033,106.102325,51.46145,87.944875,3.61091804763918,2.14845870705251,0.764381193629836,0.703906806431447,-0.387635811327014,-0.506543658637052,"KIRP"
"ZNF713",0.809816078136205,0.99958040873879,0.999432124719195,0.921400440869647,0.707806471427036,0.966405260392954,0.891636198869348,0.999248815819906,0.996435066764939,0.729930495221892,42.8940935251799,31.3094333333333,37.5405,58.00255,26.2534,1.53769887652769,11.2458221723941,NA,25.63805,2.2717,25.13965,16.642325,37.5405,45.183525,25.11755,55.38595,40.146025,37.5405,70.821575,27.38925,54.87195,42.6101248275862,49.56905,38.4861,43.0916,70.325775,24.1825,54.850325,3.54129533815471,1.50186414924408,0.776537462721595,0.776413911503246,-0.364872568241389,-0.365102126917007,"KIRP"
"ZNF552",0.98655206189525,0.995672439514919,0.99986638811643,0.82227660242758,0.9621825837535,0.997967255459807,0.974742058747806,0.998890092935973,0.999999418911464,0.997379195467798,121.085474100719,106.348916666667,94.4984,67.7337,91.05695,4.26334533383342,12.707380105367,NA,4.3532,2.36265,87.527125,79.037025,94.4984,65.5571,89.875625,132.014025,129.752675,94.4984,69.9103,92.238275,228.024934375,120.128524482759,240.8683,107.1429,177.095375,262.2769,87.2647,130.794425,9.41521134758802,4.10723372751554,0.526821879423065,0.44481943036921,-0.924612831525898,-1.16870828640092,"KIRP"
"ZNF154",0.989042874083457,0.994844493455648,0.981875813528136,0.910534936202481,0.986738711833972,0.923590486154447,0.999998605613045,0.999642808885052,0.996702351988596,0.978451153234431,40.4379129496403,30.2012333333333,60.8414,8.89455,38.61755,3.11958283526316,14.1072753372782,NA,0.99465,7.02255,9.139475,7.9448,60.8414,8.397225,35.106275,50.84985,55.358725,60.8414,9.391875,42.128825,84.846340625,40.1058417241379,77.89555,21.1868,65.4627,93.692175,9.139475,50.984125,6.95489042024228,3.00859533054042,0.472687937142698,0.271989863349062,-1.08104004687467,-1.87837520947258,"KIRP"
"ZNF571",0.000716078482465576,0.999990863154721,0.588850123717455,0.987872825431289,0.498191108235093,0.999466546947018,0.997789606955526,0.145949795464171,0.99914724227969,0.978501154765398,76.4305996402878,129.0922,78.9644,87.5703,69.2727,1.65350011127809,50.3236612318963,NA,7.5581,4.1794,56.87095,62.4792,78.9644,83.79125,67.183,90.97675,107.917375,78.9644,91.34935,71.3624,86.17405,77.54609,83.90545,73.45765,72.78765,97.23735,57.059725,91.084675,3.14268457673223,1.90236282546214,0.899877515330892,0.875481270882881,-0.152199449056446,-0.191851779384908,"KIRP"
"ZNF443",0.26578958290587,0.972896495404513,0.669445856199851,0.976268351875553,0.987359321761807,0.916410871120144,0.868073207403036,0.999812722460734,0.824634521395244,0.998841926931342,113.269427697842,70.5527166666667,144.9838,91.60335,77.70965,3.12085683007177,8.95444091638023,NA,41.70805,16.42305,75.0984,61.46365,144.9838,70.749325,69.498125,140.774225,87.71865,144.9838,112.457375,85.921175,86.428446875,111.908133793103,82.3994,103.25995,67.1332,102.9988,73.650425,138.292025,4.51620568620391,3.03979535254558,1.2948067197708,1.25316385798926,0.372736757958805,0.325575067215826,"KIRP"
"ZNF792",0.951171542618405,0.999999718889047,0.999199113677046,0.999760618993297,0.999580422070393,0.999991822253986,0.99901760482799,0.999911226264399,0.99994924629792,0.999997914213906,83.5310942446043,71.6469333333333,82.2006,78.4208,76.22835,2.40611744464824,9.20221482719121,NA,29.8741,22.74385,60.8487,60.6825,82.2006,63.48375,64.856425,95.927725,81.0008,82.2006,93.35785,87.600275,93.277634375,83.1549634482759,92.59235,75.70615,77.11745,108.786525,60.42765,95.927725,4.26269590836003,2.3230364092866,0.891478048360142,0.817628562186833,-0.165728821335323,-0.290482500121662,"KIRP"
"ZFP82",0.999836580625999,0.995667274170923,0.99850233148039,0.94676377032433,0.950209603353084,0.947438887932584,0.999999668740185,0.999962876460697,0.997462986591759,0.987229246038772,52.7519607913669,50.7234666666667,41.4239,68.49455,53.48995,1.80038611184398,10.2263286739236,NA,28.93795,14.26795,30.27315,36.862025,41.4239,54.025575,46.355975,71.425275,57.808825,41.4239,82.963525,60.623925,70.890315625,52.8488962068966,70.8942,49.6302,49.683675,86.25435,30.535725,71.41175,3.91002210406494,1.74710836918998,0.745502340354357,0.700060089541881,-0.4237152133212,-0.514449334024865,"KIRP"
