"gene","Stage II-clinical_stage","Stage III-clinical_stage","Stage III-Stage II","Stage IV-clinical_stage","Stage IV-Stage II","Stage IV-Stage III","mean-clinical_stage","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-clinical_stage","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-clinical_stage","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-clinical_stage","Q3-Stage II","Q3-Stage III","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF223",0.998671281961286,0.467337275647483,0.82078273765433,0.815352919261857,0.930127489513293,0.987055032499501,72.9176387681159,76.94595,50.9555166666667,58.37822,2.23411902323422,22.89185,6.32370646469387,7.66478259126767,51.939325,65.500025,37.7305,48.4231,89.370125,88.391875,61.6769,67.9353,94.381865625,72.1437231034483,96.4573,67.89695,80.3033,106.102325,51.46145,87.944875,3.61091804763918,2.14845870705251,0.764381193629836,0.703906806431447,-0.387635811327014,-0.506543658637052,"KIRP"
"ZNF713",0.793347045539971,0.346537001660626,0.999979693389735,0.922727156481507,0.676991088041321,0.380048550572387,42.9785130434783,26.2534,25.4525333333333,50.23508,1.54760725509769,2.2717,3.76165688375629,14.4443589571985,24.943225,25.11755,18.20965,32.3645,55.627725,27.38925,32.88195,80.2803,54.87195,42.6101248275862,49.56905,38.4861,43.0916,70.325775,24.1825,54.850325,3.54129533815471,1.50186414924408,0.776537462721595,0.776413911503246,-0.364872568241389,-0.365102126917007,"KIRP"
"ZNF552",0.929637112175544,0.819661988695363,0.999758275326171,0.816402749796228,0.999973513307418,0.999921255031811,121.325158695652,91.05695,96.0808,93.5185,4.28709956566813,2.36265,12.4212891291256,15.9312695149194,87.540775,89.875625,77.54975,69.9816,132.6619,92.238275,117.5439,118.1486,228.024934375,120.128524482759,240.8683,107.1429,177.095375,262.2769,87.2647,130.794425,9.41521134758802,4.10723372751554,0.526821879423065,0.44481943036921,-0.924612831525898,-1.16870828640092,"KIRP"
"ZNF154",0.999939647439888,0.715032263535282,0.961940981331097,0.996440423821657,0.999878558705557,0.943623272561122,40.6326833333333,38.61755,18.1449,35.61754,3.13894100335804,7.02255,8.94349920079756,15.9172063485588,9.233625,35.106275,6.239175,9.8892,50.911575,42.128825,18.777175,69.8335,84.846340625,40.1058417241379,77.89555,21.1868,65.4627,93.692175,9.139475,50.984125,6.95489042024228,3.00859533054042,0.472687937142698,0.271989863349062,-1.08104004687467,-1.87837520947258,"KIRP"
"ZNF571",0.988057946747525,0.999225340736738,0.98545597202215,0.000829789241370893,0.0886044101176433,0.0292265314861537,76.6195996376812,69.2727,78.317,131.89068,1.65999294007789,4.1794,10.4402617781037,61.5195608908858,57.00475,67.183,59.101125,58.0593,91.018225,71.3624,99.179225,95.1284,86.17405,77.54609,83.90545,73.45765,72.78765,97.23735,57.059725,91.084675,3.14268457673223,1.90236282546214,0.899877515330892,0.875481270882881,-0.152199449056446,-0.191851779384908,"KIRP"
"ZNF443",0.762410209438045,0.633473378800117,0.994634657727881,0.394657777607658,0.999996996936924,0.983688249729062,113.504675362319,77.70965,88.1578,76.8341,3.13692155933617,16.42305,15.4523732730175,14.6964608016692,75.1636,69.498125,66.6746,59.8917,141.226125,85.921175,101.192825,74.8926,86.428446875,111.908133793103,82.3994,103.25995,67.1332,102.9988,73.650425,138.292025,4.51620568620391,3.03979535254558,1.2948067197708,1.25316385798926,0.372736757958805,0.325575067215826,"KIRP"
"ZNF792",0.993392731940024,0.510280781410739,0.965939799922083,0.999993767160202,0.996637556129165,0.792003295958194,83.724477173913,76.22835,61.0511166666667,83.26112,2.41967991631916,22.74385,4.89476830363581,12.0429313625213,62.072175,64.856425,56.538975,63.7146,95.986125,87.600275,63.340575,108.2949,93.277634375,83.1549634482759,92.59235,75.70615,77.11745,108.786525,60.42765,95.927725,4.26269590836003,2.3230364092866,0.891478048360142,0.817628562186833,-0.165728821335323,-0.290482500121662,"KIRP"
"ZFP82",0.99999338335203,0.500991572398739,0.88500225194324,0.812367694666138,0.968569208147479,0.372711540883396,52.9319634057971,53.48995,35.7311166666667,64.83806,1.80523615575171,14.26795,8.07970770421871,12.8110906663172,30.29305,46.355975,25.1844,42.1526,71.665725,60.623925,48.1826,94.2975,70.890315625,52.8488962068966,70.8942,49.6302,49.683675,86.25435,30.535725,71.41175,3.91002210406494,1.74710836918998,0.745502340354357,0.700060089541881,-0.4237152133212,-0.514449334024865,"KIRP"
"ZNF707",0.983774594984201,0.0551344823249685,0.379460140613327,0.606963503878533,0.765871867099914,0.846315596975352,191.366154347826,175.68645,255.549866666667,225.32498,3.52245484073919,35.20045,55.230956346996,37.0945998294415,152.101425,158.086225,188.7979,149.0921,221.15345,193.286675,289.32815,248.4775,174.208390625,193.138610689655,162.89565,187.842,138.026175,201.820275,152.094675,222.628375,9.31973165954442,3.61196601552822,1.10866422677312,1.15314313181475,0.148822492895432,0.205571596028162,"KIRP"
"ZNF746",0.995978195338053,0.899988903775526,0.998687107105774,0.713968979085626,0.981138285893014,0.988820624126998,511.65833442029,542.03455,566.01775,602.69358,11.35384204683,34.28825,105.425146259694,99.6113052862746,393.033525,524.890425,376.965775,387.3845,591.046625,559.178675,641.929075,772.6622,390.22851875,515.615873448276,385.27315,472.50335,364.497875,434.1188,391.611575,598.41165,9.83161566007686,11.1761204957734,1.32131776298648,1.22641131363553,0.401977461252375,0.294442911022075,"KIRP"
"ZNF678",0.603355840824357,0.982202533828212,0.586277413520813,0.205714568429159,0.15331235396669,0.623438067492629,24.3381778985507,5.9676,27.5612666666667,42.83604,1.20245957818072,3.303,18.0461932992283,15.9996173438179,10.958925,4.3161,5.4699,20.3004,30.557725,7.6191,17.5587,44.4371,37.362196875,24.5840248275862,36.5591,18.49515,29.81005,44.498475,10.6803,30.616375,2.19620328679866,1.23147777368128,0.657991951325432,0.505897300535298,-0.603858158121228,-0.983083553932986,"KIRP"
"HKR1",0.887525728039583,0.959445235211005,0.98165650642305,0.992454698116532,0.966854659994865,0.999177044305818,683.759788768116,565.2884,636.352383333333,654.78776,13.7390598209953,24.7382,104.047599914768,159.106267491675,542.49145,552.9193,434.234475,538.3678,790.59505,577.6575,754.021125,599.9591,686.57445625,680.975083103448,636.9818,659.69955,580.059975,804.003575,540.93685,789.48155,24.9577704376744,13.477185303743,0.991844477906832,1.03566467676157,-0.0118141724026565,0.0505569687762742,"KIRP"
"ZNF101",0.900276786135052,0.324115501993113,0.993863560416479,0.443356505507131,0.505670429110171,0.106903739454111,76.3755184782609,62.79895,56.9369833333333,95.0068,1.65156888778314,16.35815,6.12866556956823,21.6980266096712,58.47065,54.619875,48.394775,63.3805,88.178875,70.978025,68.253225,94.6001,81.335903125,76.2617231034483,75.55125,72.56225,64.87975,94.5495,58.46455,88.087175,4.44949480660691,1.63041193743038,0.937614511837982,0.960437451398885,-0.0929331957813489,-0.0582364336201704,"KIRP"
"ZNF716",0.999691053047076,0.996271236366537,0.99999197306171,5.57033948378471e-06,0.0290056068293126,0.000728022095434322,1.04473695652174,0.35655,0.122283333333333,24.11106,0.532567327704316,0.35655,0.122283333333333,20.1102502573588,0,0.178275,0,0,0,0.534825,0,16.5658,0.04586875,1.41499827586207,0,0,0,0,0,0,0.0264207188361817,0.620265594012154,30.8488519059723,NA,4.94714489283963,NA,"KIRP"
"ZNF708",0.288510683702009,0.779764673533497,0.712520189715632,0.990784846712544,0.536227153194318,0.974528807516373,120.829167753623,37.4249,94.9396,111.91568,4.05335718222304,15.3465,8.69053550340829,11.2477414900681,72.156275,29.75165,89.703925,103.1308,154.3886,45.09815,105.60465,116.5246,109.365846875,119.424309310345,110.21815,109.93845,88.9222,124.453125,72.372,152.387825,5.13773935279886,3.89532650746087,1.09197078176372,0.99746230543699,0.126934254088778,-0.00366577263675587,"KIRP"
"ZNF721",0.310983245643636,0.926838435088794,0.63332448490687,0.553881770547708,0.132642585629028,0.500233784311323,394.326307608696,212.242,356.567566666667,482.45256,8.85175949481972,123.9474,35.2448072474671,115.635615748638,303.007775,150.2683,319.2795,375.7856,462.650475,274.2157,406.683625,409.6215,392.0322625,393.401349310345,386.1675,385.60255,352.534525,433.7325,302.065325,456.484525,10.7947363174653,8.74534068135404,1.00349228097099,0.9985370338001,0.00502951929375706,-0.00211215946753115,"KIRP"
"ZNF662",0.991807566047106,0.977612405877485,0.999968360741723,0.720032098023448,0.988274662018297,0.957376431211174,144.886525,103.8278,111.16515,49.12084,12.3517142297861,56.6257,41.1456307662895,11.9974702463311,25.508925,75.51495,27.33795,46.2451,200.167375,132.14065,188.114225,61.5537,118.889625,141.877156206897,109.1238,93.0717,77.444325,143.2942,25.958675,195.554175,10.038222613459,11.81790884245,1.19335186907097,0.852900100619663,0.255019495602803,-0.229551324950882,"KIRP"
"ZNF320",0.78591131439058,0.817419323143384,0.98263797380808,0.994135601897817,0.913569012051522,0.977289624264939,1155.97182717391,680.72,897.201333333333,1073.3967,43.2477129078488,200.7048,120.698663583382,426.879217922722,646.8843,580.3676,724.1909,371.5981,1481.7405,781.0724,995.79285,1992.9914,544.291109375,1144.97717103448,477.1562,978.01935,389.8712,664.343125,644.39475,1470.9689,39.7723310167285,41.8874539159875,2.10361174620184,2.04968383518856,1.07286845771173,1.03540139042201,"KIRP"
"ZNF530",0.999999998632394,0.819246757390891,0.971578390175915,0.534181405524062,0.887120700241288,0.976872532948923,41.6936362318841,41.6709,34.3027833333333,29.21768,1.23993069123665,2.0139,8.25848641045144,8.47034084611712,28.9173,40.66395,21.92185,22.9372,51.269475,42.67785,50.7816,41.6861,35.7930625,41.3095437931035,38.31835,38.89045,29.060775,43.1535,28.766625,51.231925,1.58411105930127,1.20287034206974,1.15412152265829,1.01493018358045,0.206795139846504,0.0213804887242056,"KIRP"
"ZFP1",0.639128766071246,0.47845157455255,0.990469162073017,0.363959333816233,0.238680050580576,0.127909467647908,244.581021376812,178.42485,197.84645,302.58648,4.69782870375233,66.89075,19.0031956458513,63.16940287376,189.52605,144.979475,167.624625,195.621,289.894125,211.870225,222.0902,317.2985,196.31096875,243.957542413793,204.7262,235.2258,172.4045,221.215975,188.4273,289.014725,6.00316754154199,4.65568823553521,1.24270968640815,1.14897751240437,0.313489302908451,0.200350562074389,"KIRP"
"KRBA2",0.696263249229568,0.689725753322266,0.979692328002546,0.962717020228598,0.910754896706714,0.979909627608978,129.199427536232,65.3505,91.7079666666667,111.18246,5.02130484841947,0.257199999999997,15.4824825082127,33.7035372058869,74.0643,65.2219,75.042175,44.6081,168.3332,65.4791,108.6231,133.054,155.077396875,127.551399655172,144.95055,112.23665,115.2391,178.7107,72.721375,166.10555,8.36582288342301,4.83873820286252,0.822501552292531,0.774309928454911,-0.281909693264257,-0.369016953908504,"KIRP"
"ZNF93",0.866247431762589,0.977598102478846,0.96596755392366,0.0491305571526877,0.171033901059559,0.123931048610681,35.698027173913,20.7795,31.1639666666667,67.46034,1.62138375710333,12.0243,4.78190369662311,22.168820002305,21.79685,14.76735,24.9088,43.849,43.40715,26.79165,35.0026,112.5435,37.307303125,36.0161982758621,34.5035,31.46995,29.3255,45.81045,21.91085,43.439625,2.25181097565276,1.60542231938511,0.965392704886439,0.912079933919747,-0.0508121699734215,-0.132767828374336,"KIRP"
"ZFP90",0.930378887108367,0.377339844488205,0.991894232659434,0.870514483982944,0.791249713352052,0.345123213990215,939.282659057971,782.43215,697.369266666667,1065.2146,22.0051862110367,34.81125,96.020660580567,221.69062729489,660.629,765.026525,524.026875,790.2599,1128.398225,799.837775,904.2101,1369.863,633.440009375,934.93744137931,601.0212,881.96725,539.627925,720.474375,660.2624,1121.704375,22.3116658238408,21.4342429867014,1.47596840670325,1.46744782047622,0.561661840652807,0.55330920488315,"KIRP"
"ZNF479",0.999630524797331,0.999630738008927,0.99998214310461,2.45830289469229e-05,0.0458027547571683,0.00237758490170481,0.207027898550725,0,0.0866666666666667,6.32658,0.14785057299823,0,0.0866666666666667,5.99514496541994,0,0,0,0,0,0,0,1.3485,0,0.307905517241379,0,0,0,0,0,0,0,0.174865171145764,Inf,NA,Inf,NA,"KIRP"
"ZNF445",0.904655126217748,0.999991118851172,0.9302100353134,0.234567708077353,0.382423079769695,0.507462773711895,451.850281521739,371.87455,453.841266666667,593.20886,9.91889531632286,34.60775,66.26241206674,106.556758478689,332.68335,354.570675,380.99225,429.7286,539.8611,389.178425,577.069025,671.5514,552.918334375,453.508535517241,550.88955,438.04525,464.316825,626.501325,336.87875,541.994325,22.5931446699353,9.73738391722733,0.820208894013023,0.795159846470132,-0.285936707136751,-0.330683188541779,"KIRP"
"ZNF74",0.917495841361081,0.924446005764527,0.817742247061778,0.970734348927802,0.860826977547022,0.999700600933212,220.949585144928,185.656,240.815683333333,236.41534,4.67622745575328,47.3094,25.6781355953584,26.8529731870532,172.4026,162.0013,217.728925,186.0465,251.59305,209.3107,285.66245,277.0616,201.519859375,221.208259655172,195.3377,211.82135,168.904325,223.14615,172.2748,254.3331,7.92810577765399,4.51306424563925,1.09769955348934,1.08438540025812,0.134483234666625,0.116877594535954,"KIRP"
"ZNF829",0.519558717163271,0.870521125447539,0.852468450578174,0.202518497718298,0.119443838521925,0.195106631367214,8.73240217391304,2.16345,6.60113333333333,14.73548,0.405363430297934,1.40215,1.81809228270857,4.71775595038573,3.628275,1.462375,5.391175,5.2781,11.995875,2.864525,6.939225,19.2347,15.66325,8.71993620689655,15.0582,6.8567,12.853825,18.211875,3.57945,12.008625,0.829583709038708,0.399456048413496,0.556713083612695,0.455346588569683,-0.844994105735444,-1.1349630193214,"KIRP"
"ZNF267",0.90886638055099,0.99872771531771,0.912569250047955,0.685573037462385,0.650005674872385,0.888767016356991,301.043026449275,239.0913,309.274016666667,366.26508,7.86461361838586,120.3246,48.5485519032471,57.0487624933828,215.837725,178.929,235.299075,260.6978,366.603425,299.2536,347.79175,373.9342,175.844709375,302.608381034483,169.35125,280.04215,142.4307,189.631025,217.28935,368.645875,10.2713020402529,7.66881380302067,1.72088419441242,1.65361725998479,0.783150015583648,0.725625352393484,"KIRP"
"ZNF566",0.140181322999923,0.417434878052014,0.694702536714264,0.828262584541456,0.104176590100145,0.334394549273577,138.30746557971,71.1494,110.404533333333,155.27946,2.63686714430405,8.7208,12.3449347272925,31.5784531394367,104.669225,66.789,91.966825,109.2164,163.767425,75.5098,134.6548,199.1442,139.41405625,137.500729310345,142.68565,139.6817,123.4327,160.779575,104.130275,162.75805,4.80572798553627,2.60248924878221,0.986275939520588,0.978947077018607,-0.0199367557048989,-0.0306972266688085,"KIRP"
"ZNF224",0.477720171465885,0.833657944066488,0.843956941615818,0.999953276699591,0.598327477040085,0.928051119924149,213.176756884058,89.91305,171.0895,215.9401,7.34892279994799,38.31425,22.2877880486153,50.3004394832391,131.931975,70.755925,129.19895,155.8485,265.3459,109.070175,188.146,216.3989,167.283871875,211.435390344828,160.0037,178.35415,132.002425,193.6834,130.961025,261.3097,8.82154057266222,7.08591170611146,1.26393171066018,1.11468766034785,0.337918517824072,0.156639518223828,"KIRP"
"ZNF529",0.521323378674184,0.970329948807118,0.770899816202347,0.0181798140947593,0.032143448631146,0.0620722781788131,264.566879710145,142.0893,241.319333333333,432.4683,6.99318576914423,6.9542,21.5302258617301,202.345982939136,181.7303,138.6122,196.363575,228.3495,321.95495,145.5664,268.535925,260.2517,248.692434375,266.060962068966,237.67115,242.15955,203.952025,289.523975,181.9137,319.590925,9.67072010794344,7.50354461623205,1.06983938911377,1.01888491724805,0.0973942266065456,0.0269911087248735,"KIRP"
"ZNF284",0.550692543998317,0.998833740117818,0.70649908549878,0.682149235701331,0.954252197788359,0.885859572137211,32.1995213768116,12.1281,30.8881,21.44656,1.28738630356096,0.7082,11.208200163422,7.75341617595754,17.6565,11.774,17.83385,11.4686,42.364925,12.4822,32.445475,30.6937,25.035684375,31.8853510344828,23.2378,28.2109,18.88465,28.151325,16.919075,42.2827,1.64680888480319,1.25615175967857,1.273596142086,1.21400907142673,0.348907870860857,0.279779201868271,"KIRP"
"ZNF749",0.986611854140654,0.860209241055891,0.999601249976889,0.999938869689611,0.98894742360497,0.938681188762303,54.0184938405797,44.30335,40.8835,55.02906,2.45938559819939,2.04985,12.203594615604,10.7519632120185,36.6597,43.278425,27.8595,35.9606,65.30115,45.328275,42.008275,74.8926,45.4548375,53.6366493103448,44.73465,47.7195,37.571075,49.02605,36.53565,64.9477,2.09359554331945,2.36147043639733,1.17999870333592,1.06672344591944,0.238785274255024,0.0931861977973708,"KIRP"
"ZNF17",0.877011521637918,0.298720327229492,0.995446450139841,0.83064972962559,0.998019886443325,0.94343103370809,100.237163405797,82.0873,75.5475333333333,87.14918,2.06573176664263,12.0454,6.15792702049787,18.5930029231268,76.320125,76.0646,76.388825,51.5631,120.028925,88.11,82.891175,99.7367,114.604896875,99.3345351724138,114.05265,95.2167,101.891025,122.5533,76.192925,118.780425,3.1310284903734,2.00614625199374,0.8667564639996,0.834848642271793,-0.206301404249108,-0.260413433632715,"KIRP"
"ZNF555",0.698410032649514,0.0840831138374529,0.994043751821539,0.848026595322047,0.962971743499048,0.742057770111438,71.5336365942029,53.02715,47.9898333333333,62.7175,1.45419746952417,11.15425,9.1447422557324,7.36297266808726,54.26245,47.450025,44.392725,52.3752,84.9936,58.604275,55.986125,63.83,89.76703125,70.7062086206897,88.4784,66.84995,74.78185,100.983175,53.391475,83.925925,3.69864739898042,1.41942428993947,0.787663439863281,0.755551072352122,-0.344348781654142,-0.404398815554475,"KIRP"
"ZNF75D",0.220453919918963,0.681500829471946,0.684224830620884,0.072057636084554,0.989082836999701,0.714569174883086,391.134264492754,187.22495,322.495466666667,226.6851,9.09887858317129,42.40195,37.6053777070041,38.3114407376439,295.255025,166.023975,245.07905,177.0483,461.36165,208.425925,375.559375,312.3338,358.75925625,385.219075862069,347.41575,376.576,313.296725,407.719325,289.8931,455.663375,10.6895391408738,8.87477066736909,1.07375369178943,1.08393473813435,0.102663091659107,0.116277897093754,"KIRP"
"ZNF197",0.511910239552432,0.639077725709013,0.930826931178008,0.374741518541527,0.175815743131644,0.188628437110213,284.608926086957,195.8291,240.4644,350.38072,5.41321623999719,75.1591,45.948106914968,43.5299271713427,228.0665,158.24955,234.677725,264.7178,333.4948,233.40865,312.7151,441.4088,298.9249125,284.03475862069,298.52205,275.58035,264.4528,319.45895,228.58985,333.077525,8.13471500863235,5.33834971854986,0.950187644934711,0.923149060513285,-0.0737156470391588,-0.115364476809978,"KIRP"
"ZNF732",0.902747508398412,0.98737184224885,0.97370152120726,0.00696522752533268,0.0924480772629809,0.0419714983608171,3.02218695652174,0.9035,2.42533333333333,9.41998,0.244132771357107,0.5228,0.701983302112269,6.6102772850615,1.009175,0.6421,1.0695,2.4555,3.522325,1.1649,3.990375,5.2666,2.370709375,3.09865482758621,1.7242,2.0147,1.051725,2.960575,1.008125,3.523175,0.367768596308375,0.259205972198952,1.30705807310785,1.16848393457836,0.386323242069415,0.224637898721963,"KIRP"
"ZNF546",0.38732251135182,0.996299787838875,0.444623159041318,0.895004499297919,0.311599513737283,0.981789666232006,82.0512224637681,34.4352,85.8657,95.49914,2.51499907498198,0.205100000000002,12.3071786419417,34.9499931588634,53.921225,34.33265,68.597375,53.1872,99.68765,34.53775,110.7621,75.0677,81.008184375,81.9844931034483,82.09645,74.67615,64.8904,99.2391,53.3552,99.384375,3.81026848157656,2.47836626589105,1.01205197642659,0.909614849363158,0.0172833850987261,-0.136672288625845,"KIRP"
"ZNF286A",0.45522815472087,0.999999867066247,0.578592635217193,0.541441913854511,0.202076368424965,0.749684240780454,214.171034057971,113.7039,213.886516666667,272.06798,5.82277819650403,14.5793,35.6341777094072,32.2893125873934,148.150925,106.41425,162.467625,291.7946,256.98915,120.99355,261.9318,308.4266,204.039884375,214.321815517241,196.3306,201.2757,168.705925,218.467775,147.577775,259.27405,8.27189327750044,5.64589837384167,1.05039177106837,1.02518761721301,0.0709275190915722,0.0358879581731894,"KIRP"
"ZKSCAN4",0.779091856719139,0.285631714084637,0.31375007593231,0.885252608770475,0.976630116497124,0.296987272498947,95.7315862318841,116.7999,72.73525,106.0424,1.88406541885955,24.8065,14.9146269512795,10.8719621654971,72.8969,104.39665,59.718175,93.0233,115.94755,129.20315,97.0529,118.1698,83.301359375,95.6207351724138,83.15985,96.75215,72.140075,94.6752,73.1667,115.834075,3.06216029877608,1.84220188188525,1.14788925282666,1.16344786576695,0.198983458995345,0.218406564860476,"KIRP"
"ZNF643",0.906757824923416,0.383193731187931,0.996237103185829,0.909956426914648,0.788284952682779,0.390054553826094,20.4460300724638,14.6481,12.4720833333333,24.08486,0.730674525469603,2.4669,3.41001243628394,6.91312225218099,12.6316,13.41465,7.795275,12.5862,23.70415,15.88155,11.66455,32.5872,13.740240625,20.2899827586207,12.0827,17.38245,9.892725,16.122375,12.3215,23.686025,1.07705570187279,0.710957739708738,1.47668321919367,1.43862298989464,0.562360369694433,0.524688564369657,"KIRP"
"ZNF642",0.974438508952486,0.484859693457161,0.985000698005551,0.565923220994679,0.715069673040791,0.214885356206714,68.9602420289855,60.49085,52.389,85.4482,1.54888831556421,19.37935,10.2698025745062,44.9275623945925,53.1111,50.801175,49.188025,20.0532,81.134925,70.180525,67.537025,76.366,53.315840625,68.9101237931035,53.5993,64.36635,46.994275,58.1594,52.926225,81.0017,2.02259795239027,1.65622941505912,1.29248874228181,1.20088042194581,0.370151714563465,0.264092501372775,"KIRP"
"ZNF490",0.994973064677477,0.999866976372978,0.994689417410156,0.985659233672098,0.999997619142143,0.989917212467529,209.27674057971,219.45035,207.525733333333,218.52228,3.58158524442322,50.43925,10.6989448158737,25.7699037356642,169.3218,194.230725,191.905325,210.0066,240.331625,244.669975,218.119325,255.3796,195.758715625,209.534894137931,190.24575,199.44515,167.4226,223.9693,169.94555,240.765275,8.75870605904388,3.44804313190641,1.07037325755304,1.04835535090797,0.0981139769238851,0.068127816204246,"KIRP"
"ZNF626",0.839524328708783,0.800346460198642,0.993585337605079,0.995083565916399,0.939395916716201,0.971531485774213,224.020834782609,131.9772,165.535516666667,207.0725,9.48269810546046,74.1165,17.5895331511559,67.4289693142717,151.74485,94.91895,132.20145,189.4823,262.1081,169.03545,202.007825,203.4105,261.2272125,221.564764137931,263.65475,203.1351,222.3869,294.62545,151.08775,261.4482,9.71731617403615,9.12726852514557,0.848168772378303,0.770458715422347,-0.237576727685513,-0.376210442042421,"KIRP"
"ZNF793",0.528841847357387,0.233037610650639,0.996211529941499,0.984295358506863,0.536907835601874,0.404965556545488,121.984409057971,47.599,61.5256333333333,134.47204,4.66000516133695,25.1399,18.9862979660889,47.7669128993449,71.615125,35.02905,36.02055,74.8926,158.140325,60.16895,81.724725,144.503,120.49175625,120.298611034483,115.37845,111.029,91.1311,139.383175,69.3678,156.630075,6.31756001683636,4.5570622836207,0.998397025476859,0.962302752377069,-0.00231445890051907,-0.0554372397301868,"KIRP"
"ZNF383",0.452559968723209,0.474864853760633,0.9449282351918,0.994431829508736,0.678950533047259,0.856736671450852,68.5141539855072,42.4724,53.7437833333333,65.6995,1.51593684516765,1.7415,2.60460693111477,7.776192040517,52.17165,41.60165,50.8808,60.0893,83.20935,43.34315,58.298575,61.5537,87.224575,67.9514196551724,86.6798,64.1736,76.800575,100.44925,51.3759,82.161725,2.91960931677179,1.45949555080618,0.779039848060852,0.740352423517359,-0.360230970542038,-0.433715907081548,"KIRP"
"ZNF669",0.943613497252243,0.13805315604377,0.93111533103031,0.949502850808469,0.869712742514616,0.242818440881224,70.596065942029,57.4697,41.22725,78.61752,1.94159328328692,21.6874,6.58480662671021,33.1585051915402,48.52295,46.626,34.994425,36.9468,85.82405,68.3134,48.695725,69.1244,88.8183375,69.9876175862069,81.587,64.51155,72.322375,94.768225,46.4397,84.843725,5.13337207778737,1.94265279218953,0.787986124894613,0.79070869133563,-0.34375786840618,-0.338781812291295,"KIRP"
"ZNF559",0.959472685583613,0.9630135454419,0.997594848589097,0.899685790699788,0.999958708914779,0.997641310048856,261.407764492754,218.56705,237.290566666667,223.49564,7.3651463039818,32.45365,39.771168024803,32.465676363224,182.01245,202.340225,188.976475,184.3667,316.967725,234.793875,287.413325,241.9355,289.47960625,259.987406206897,284.9928,246.4102,241.965575,337.7373,182.1966,316.1336,12.7854750953971,7.08050284029371,0.898119938654216,0.864619035989681,-0.155019973587716,-0.209863495033853,"KIRP"
"ZNF177",0.996392358570293,0.999615627790589,0.999085341643544,0.612220845476881,0.833367988475132,0.759977548969324,75.4520742753623,66.58245,73.01825,107.28072,3.41319456701894,8.81915,24.7028640823522,46.9127588058238,37.652575,62.172875,37.50515,43.9748,93.718075,70.992025,71.8769,105.7555,85.143440625,75.8460351724138,76.35395,62.6513,54.800925,113.89085,37.992025,93.334475,6.18365051590727,3.37045102322681,0.890803033277278,0.820537771785219,-0.166821624226146,-0.28535834809175,"KIRP"
"ZNF548",0.937368279161893,0.623506752038404,0.99960267037232,0.996942225187576,0.980817637386954,0.908676655903413,185.158481884058,151.81785,145.001016666667,177.69096,4.8475094943829,2.21755,23.1277515530645,52.8685533151948,139.893125,150.709075,126.653575,167.2757,216.8574,152.926625,167.56645,179.6603,222.398828125,184.085047586207,220.20355,169.65755,200.8849,249.54115,139.93685,214.23085,6.10958253815503,4.72165213023424,0.827724899174115,0.770457833218402,-0.272776738447933,-0.376212093982959,"KIRP"
"ZNF563",0.995026641290515,0.253013264933086,0.662440327889665,0.944535931341624,0.957727958727144,0.833171496672872,73.8350373188406,78.55755,52.8345833333333,66.9125,1.65097514149513,35.54275,6.65801697907201,16.2976290128656,54.911975,60.786175,50.5443,47.503,88.07355,96.328925,60.281575,57.5369,84.893634375,73.3567348275862,81.3737,70.2961,73.95355,94.439725,54.524575,87.512375,3.15888012801332,1.61675273059721,0.864101712309171,0.863867564090118,-0.210726954712253,-0.211117939067291,"KIRP"
"ZNF567",0.564800506791088,0.867172251568419,0.881546096989806,0.293243377441072,0.17156798589378,0.25679017923614,78.4055036231884,49.83725,68.5304833333333,103.0794,1.85770855401239,18.62295,7.86442244174852,21.8467579996896,60.02965,40.525775,57.433075,83.6378,93.0431,59.148725,84.743875,101.903,87.099559375,78.4390837931034,83.63215,78.021,74.040975,95.9267,59.98615,92.875475,3.73556065775127,1.82552540822619,0.900568089620183,0.932906782858028,-0.151092736197537,-0.100195162392451,"KIRP"
"ZNF573",0.491737396576001,0.467176225351355,0.960328720188002,0.983522316716749,0.747732356453328,0.889283721148401,17.7465510869565,6.4447,10.9903833333333,15.89806,0.684101482958412,0.0266000000000002,2.55151129116538,4.72336869020406,8.847225,6.4314,6.557225,8.5406,25.002025,6.458,15.5596,25.3456,26.28395,17.5101534482759,28.54715,14.31305,21.0355,34.665475,8.572625,24.4995,1.68043723191413,0.661801346087953,0.666191856561737,0.501382800034329,-0.585990376074444,-0.996015589602626,"KIRP"
"ZNF527",0.941353811084348,0.470467194174974,0.995263491738504,0.42702717298744,0.562483103977769,0.149412127233683,91.9874221014493,77.73625,70.8798666666667,116.20958,2.0410127688887,9.97835,7.37147483979819,43.3397921105236,67.847425,72.747075,61.259975,65.1785,108.883025,82.725425,74.3157,98.42,118.578715625,91.8203217241379,121.20035,87.22215,102.170125,136.886725,67.6252,107.771025,3.928311491552,2.07768245386095,0.774340666789778,0.719652624765522,-0.368959683348677,-0.474627407030192,"KIRP"
