"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","count-BRCA basal-like c8","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2"
"ZNF556",0.285938296132381,0.999935651172898,0.00472706459495831,0.985428826353048,0.0067383523516219,0.844069620815809,0.999470012516458,0.000652503155927686,0.999780028083486,0.488430443497351,0.998352237563025,0.0159858924310777,0.998115367724602,0.990258525695386,0.999744954353801,1.2871,47.47546,5.831825,14.6357757142857,7.93782173913043,10.1082375,NA,25.6545207185907,2.17258535659624,2.52102907657685,1.85742508143117,4.60240706067168,1.2871,0,0.4056,0.098575,0,0,1.2871,55.2823,10.468775,22.026775,12.999925,15.964575,1,5,8,70,46,8
"ZNF554",0.999476225882821,0.999966258255868,0.922391610564572,0.997718891014243,0.999962937968562,0.507304507906978,0.95388573688418,0.883448088630228,0.0624728144418477,0.225679182612495,0.999911205994097,0.999948025387065,0.94905618111908,0.993743595987223,0.567229966586779,69.5037,96.77632,54.3718625,103.506597142857,135.689165217391,87.9023,NA,20.2889831316998,13.6182029981138,5.78998684762233,16.1879062484746,23.7798802360014,69.5037,86.0729,23.13595,72.29335,70.383725,61.0526,69.5037,121.7779,72.643525,127.311925,147.043,72.399,1,5,8,70,46,8
"ZNF738",0.979148219482386,0.877504919506349,0.984272121931071,0.999922727994919,0.826604100219277,0.118579056843646,0.996693225593596,0.987775764144522,0.473986232421037,0.734392367983529,0.999705303418968,0.959494996757059,0.515590822462445,0.99991003671068,0.997277101109349,468.8279,215.81306,92.2080875,396.80856,312.371976086957,369.286025,NA,64.185973811438,21.4387671746305,46.5626608640361,33.765410590387,105.846844982219,468.8279,105.9045,40.467475,171.85985,164.335825,140.177575,468.8279,319.8251,126.9393,403.912775,424.321475,450.4433,1,5,8,70,46,8
"ZNF596",0.995881891228914,0.741028569627046,0.607210149656346,0.967843336708286,0.994686349257052,0.491843427712575,0.941637656197976,0.968601463593299,0.73157654592737,0.98585862126144,0.889466546102245,0.90593939808349,0.98827263107165,0.941832439781405,0.993081746709134,77.5481,57.65882,25.1371,48.7851957142857,44.284547826087,36.5137,NA,18.3284574458518,4.40256127851407,4.86388710039501,4.59056228480602,8.89655492821318,77.5481,26.548,16.588525,23.432,19.24355,19.272575,77.5481,74.7161,31.8317,57.79535,60.19635,45.13685,1,5,8,70,46,8
"ZNF621",0.999073673404766,0.99978470110576,0.999954328430481,0.882020831763499,0.658915246900358,0.254856880950791,0.788404844787668,0.398156493998368,0.0923566413311891,0.893178059497843,0.994366212650414,0.999696452740543,0.993115868991785,0.713502031915812,0.397799982239086,281.876,388.49112,358.4351875,572.150158571429,625.434454347826,432.6241125,NA,92.1136520594987,57.0064713352586,27.8971300609655,48.7805163448854,38.8665616078335,281.876,326.0717,269.441475,399.96585,417.922425,366.04375,281.876,548.2126,429.56605,665.1064,726.626325,458.709125,1,5,8,70,46,8
"ZNF680",0.95181366624781,0.651708354615243,0.860470153232818,0.992528546618707,0.963192316715794,0.0686166464315963,0.956155765836673,0.999955879835576,0.375364509751246,0.659628812729313,0.989531935587923,0.994803713977682,0.398179348386793,0.999947139508982,0.994101269959447,417.6655,244.55822,126.439875,313.184582857143,261.493719565217,299.2633125,NA,70.9677669072192,23.5852632270189,24.9352122265542,21.8721596165529,56.4934638425905,417.6655,172.0586,76.6461,185.15385,152.19475,192.90525,417.6655,275.7867,168.756425,400.0237,345.09815,442.28425,1,5,8,70,46,8
"ZNF483",0.983984556832883,0.999924252246743,0.522397004588089,0.999526740419131,0.944564229963158,0.663839816518576,0.999646656930388,0.938753228481044,0.716863204255985,0.999998982060312,0.995816695025701,0.999184175578554,0.634176682511544,0.992687094577788,0.990630663345224,6.1137,11.48782,4.4112875,8.46027571428571,8.33221086956522,10.0022625,NA,4.01143404849189,1.293284035817,0.893906640669868,1.0608158009286,2.2592329007824,6.1137,6.575,1.802,3.42605,2.496775,6.64595,6.1137,11.5562,6.9238,10.91955,12.978375,11.038775,1,5,8,70,46,8
"ZNF417",0.879846143438134,0.714241128981034,0.995019988215791,0.957380431010558,0.973866056290977,0.504774527693427,0.963278203843368,0.966732573729329,0.48900398143802,0.999992429547147,0.852530628205014,0.999999952884356,0.994258297596531,0.91127550391187,0.895894840519144,214.9465,116.34342,91.8178375,145.022998571429,147.188708695652,113.9927,NA,33.6398399494914,13.0913060376089,10.3783478426968,11.8103512647442,26.6322420603969,214.9465,64.2965,78.321625,92.699725,99.32815,77.0014,214.9465,136.6604,117.526325,169.7355,177.753875,119.994775,1,5,8,70,46,8
"ZNF791",0.483586195036833,0.291205246616817,0.996096182706391,0.5929979085681,0.981329187844915,0.576718584828167,0.628974673369814,0.967717981333013,0.519194919623515,0.999830438857343,0.570751099331398,0.999229837705767,0.924634626343025,0.99949218707759,0.997673550639129,283.1631,162.52824,144.8697625,182.678721428571,185.754119565217,175.11475,NA,9.04625878728881,19.7569875571452,7.20083620848727,10.1998301929001,17.5250824631237,283.1631,156.9708,96.620325,135.991675,136.0774,149.7936,283.1631,167.6037,182.57155,224.522375,231.3198,191.991325,1,5,8,70,46,8
"ZNF519",0.953207020752072,0.999925247009802,0.807261134391521,0.989018197842968,0.981965272093571,0.897623135135623,0.976905834354626,0.997898953007047,0.766699254958729,0.990027392153438,0.953356714980508,0.999999932364721,0.743615264175363,0.970141500821674,0.997404552738832,27.351,74.76292,39.0552875,58.6868585714286,64.46925,73.2222375,NA,18.9813236260647,6.61536149658606,6.41054163044195,6.29711365754856,25.7743629710037,27.351,39.1702,26.65945,26.43805,37.753675,29.518275,27.351,112.8673,51.01155,74.6197,78.6022,84.0356,1,5,8,70,46,8
"ZNF25",0.813939946559477,0.524669937632394,0.967347323320689,0.874962100431053,0.995199731733275,0.426686164806045,0.905043322401307,0.984682545905866,0.339685942486769,0.998754103393337,0.990463604259603,0.803543933239578,0.181081090106871,0.79339156367811,0.897791615279997,263.8565,147.9269,109.229325,168.491885714286,174.844710869565,209.2286375,NA,26.7705405556182,13.8195140076161,9.53442194204154,14.9982914913841,20.9115891585259,263.8565,150.0299,84.356175,115.65015,102.364075,182.21475,263.8565,183.6496,123.030325,195.621025,218.70705,240.88585,1,5,8,70,46,8
"ZNF77",0.86891155294164,0.999947364006837,0.479878304545465,0.945837242792499,0.980329187917381,0.442364962284274,0.718140811598138,0.998440622028701,0.0234167061395996,0.0710467992930773,0.990196696831476,0.90574329217497,0.956306428350689,0.981982718643934,0.322668295147007,41.5091,112.67692,54.11725,93.7206985714286,123.862563043478,78.736225,NA,45.4199469043217,4.08122552528212,4.13757621307801,11.6788075475172,23.3857819403826,41.5091,56.7842,44.920625,67.76465,64.376075,42.425675,41.5091,103.381,62.776325,118.233325,161.33795,83.916,1,5,8,70,46,8
"ZNF169",0.999999989284457,0.998692711661757,0.985156456841094,0.999998633689969,0.999995338857301,0.95461797764106,0.999997396688388,0.999987419778554,0.966443064724455,0.99999966540658,0.998349896729086,0.981138520191029,0.999999981570737,0.941095883992554,0.955629585359926,64.0335,62.6003,49.33205,60.5555442857143,60.0610891304348,48.602925,NA,19.7309446941093,6.3381210960516,4.53901067882269,4.87825258212477,5.34678916289119,64.0335,41.1584,39.4373,35.3507,34.7181,39.9887,64.0335,62.1638,64.306925,76.5159,75.765,52.3363,1,5,8,70,46,8
"ZNF613",0.995584586044901,0.995077771262683,0.999999999991694,0.999996326882927,0.931976000855433,0.851686998163577,0.9999999999955,0.847037720316154,0.706557683055288,0.990965611532356,0.999864071527,0.995264063041057,0.991953020580844,0.998883913222427,0.984764503512814,191.7786,79.5732,80.592925,167.50176,190.176617391304,138.84425,NA,16.9795871356167,8.72259268584318,16.8844967634158,42.7306316981397,40.0434984893526,191.7786,41.9818,67.149525,94.044025,78.735025,76.235575,191.7786,114.7639,98.809225,189.94205,192.80415,141.27215,1,5,8,70,46,8
"ZNF404",0.991602945370846,0.987943615592835,0.999999933067677,0.99999998518973,0.780587255494642,0.531522348373856,0.999969077881708,0.489458116318717,0.220346855973595,0.836272661725667,0.999958203238433,0.972751300409432,0.936788512340153,0.997586411557427,0.90540274837392,60.4939,25.20292,23.515125,58.28906,70.7397217391304,49.069075,NA,6.77464477839244,5.48385208559608,5.85209060851264,10.3417325302381,9.62489104698538,60.4939,14.6795,13.030825,26.688,30.432275,28.39315,60.4939,27.4955,29.76315,68.507525,80.284475,59.2546,1,5,8,70,46,8
"ZNF135",0.897185941878603,0.594206741245355,0.929127108426021,0.961473207266007,0.982036998678325,0.188413478038435,0.681805014562381,0.981313559291216,0.992965042042328,0.00983430288717824,0.999213421368814,0.747330269722934,0.0919175821495959,0.825387669581641,0.0494075225418408,192.1004,67.30948,8.2448625,102.054988571429,31.6504043478261,151.192675,NA,27.9960542041446,2.54763689495758,15.8692149301079,7.8397075005083,55.5250293966982,192.1004,3.1916,3.274775,13.893575,5.4396,57.522,192.1004,95.4705,8.97855,139.46255,27.822025,188.65015,1,5,8,70,46,8
"ZNF620",0.986647244407149,0.999960855811308,0.947965680456648,0.883203283876647,0.960294037365393,0.164363622325169,0.595540277780889,0.387459798316111,0.00416232551288709,0.0714820868409445,0.915304277138825,0.989543203180906,0.520417142246002,0.999999027481684,0.693147642717451,9.0097,37.77784,17.3134,53.3567871428571,74.4126782608696,51.9660875,NA,17.8142024498601,4.54730719484463,3.4749186350931,7.74404152132833,20.7316355142452,9.0097,17.1781,8.2235,30.09945,37.71855,14.611675,9.0097,45.8258,26.866,71.687,89.3542,61.481075,1,5,8,70,46,8
"ZNF619",0.99999663407696,0.999991397763597,0.999999987760484,0.999991646546391,0.991496839367972,0.968502207633003,0.996235693109279,0.761454758506675,0.530219445501526,0.414932469118534,0.999976449214904,0.993658144134568,0.984273703377609,0.999997210884623,0.962723929436812,42.7962,39.68298,39.1568875,46.23148,54.8052391304348,47.252875,NA,14.6472733723857,7.65757248126784,2.46169074749714,4.22385271259721,5.81829661531958,42.7962,19.9891,21.67515,32.18465,35.5893,39.168025,42.7962,41.2433,50.353675,58.159375,70.3496,51.3192,1,5,8,70,46,8
"ZNF354C",0.798494802711827,0.0757631824370848,0.0962977977194261,0.213610133659105,0.391932254780256,0.575863630152319,0.0924246986701572,0.0767221498368703,0.9928979031358,0.308656047243231,0.848966881739741,0.999814583595745,0.0150743511021892,0.0646922611433357,0.00354161889829319,69.5037,41.6135,11.607675,23.8128528571429,15.9571239130435,44.64765,NA,11.3999971362716,3.47123172075798,2.4136250528202,2.55585469839278,11.7741444288201,69.5037,44.8296,1.687075,8.14635,2.391875,29.3709,69.5037,47.8747,17.917875,32.788575,20.65125,48.0209,1,5,8,70,46,8
"ZNF114",0.996477995457237,0.999988899343524,0.826001611184249,0.999999341921353,0.926124953060453,0.985944704311075,0.99999989547851,0.913524006983931,0.99256702808776,0.99999266765626,0.999607748908421,0.653652623908569,0.99940207964554,0.875294100653893,0.912045820882304,56.3108,117.68624,37.989425,66.1798628571429,63.1634760869565,18.6172375,NA,47.822701091925,16.4546354565769,15.3083174341261,16.0742630774459,7.70461201563104,56.3108,58.1309,6.13155,3.305375,4.2217,4.53795,56.3108,148.2367,64.740175,48.519225,77.59295,26.08175,1,5,8,70,46,8
"ZNF454",8.08227838106079e-05,5.90982245918248e-07,0.497974712959633,3.54331897634008e-06,0.986693946284158,0.42313133284775,6.63366457320791e-07,0.692875689065944,0.962753669618707,0.335564629542579,1.74294221628735e-05,0.998966898369967,0.619751784354003,0.999910391808926,0.823511316675188,65.6423,12.42726,2.1578375,9.33186142857143,5.39388695652174,10.2120375,NA,9.06064885477856,0.654651240011891,1.35857007946631,1.01249800558333,4.61999175288911,65.6423,0.3782,0.442375,1.81045,1.443175,1.205925,65.6423,13.7478,3.933175,12.6646,5.137,10.6985,1,5,8,70,46,8
"ZNF543",0.883088940208005,0.945226643432584,0.998249511812101,0.805352630453071,0.999987045911013,0.959767285109122,0.723597828479714,0.99700810306526,0.83138601138793,0.968233038733695,0.935068870738968,0.999283938266254,0.999999487679572,0.977985187173658,0.879115387772913,42.7962,121.7724,105.8968875,126.519938571429,136.444063043478,108.579075,NA,17.3727319717999,12.6058766139538,6.41382509278235,12.621263964115,23.1775504461502,42.7962,112.4385,86.7765,85.273975,84.22285,81.9579,42.7962,151.7482,131.7639,151.49565,142.38415,104.069525,1,5,8,70,46,8
"ZNF354B",0.991984535149752,0.991024883411178,0.999999999993122,0.990107722750318,0.999999945715833,0.999999949334221,0.996889505921764,0.999439073657091,0.998692245989956,0.981435553823032,0.882999716937386,0.942170696767145,0.898919370908181,0.689222926105573,0.487567994875763,137.7202,99.51508,99.80945,100.95224,108.916654347826,68.3409,NA,18.0898638035061,18.1502176683229,7.29870602393263,9.4980652014829,7.11065085789319,137.7202,90.8548,68.22005,62.808625,69.976975,51.6297,137.7202,123.6824,138.166575,124.725075,126.0135,76.94395,1,5,8,70,46,8
"ZNF223",0.999966374664881,0.999983857705654,0.999999890934872,0.928360301750905,0.566116446038162,0.273621386741846,0.931964412896857,0.596931859522952,0.313983752409348,0.999999967820252,0.967869716956609,0.87336609313198,0.760904598946363,0.999374542529986,0.999612746138395,33.9667,56.16662,52.5080875,138.338864285714,137.384802173913,124.6409375,NA,6.4008206931924,7.74768099160363,12.3055357999307,18.5229112189858,37.5856599312915,33.9667,46.6717,35.625625,65.11275,74.1942,66.375375,33.9667,66.9456,65.7327,171.4312,161.358,129.782725,1,5,8,70,46,8
"ZNF713",0.99374622265458,0.858606698805257,0.888490216518476,0.966605436604247,0.997929217165573,0.877645704998005,0.996617412825651,0.999877303865957,0.40153707138167,0.550731682224286,0.985440043867658,0.99997717158467,0.906096655701841,0.999777806910473,0.993329312383544,82.2267,51.30796,19.8744625,40.9679842857143,57.1959347826087,46.232925,NA,15.9523138602398,4.96719907503707,4.03723293923479,10.5650036062223,22.2433162554327,82.2267,23.6995,5.778125,19.2882,24.40995,17.68355,82.2267,58.9293,30.289325,52.24335,55.08085,38.53325,1,5,8,70,46,8
"ZNF552",0.996270535795237,0.987085187460409,0.999856422873201,0.999992455410104,0.680355007659313,0.237229202086192,0.99998267100068,0.967426219586755,0.752273183579385,0.58738721170445,0.990935192706111,0.999983657972224,0.999998385389277,0.304509191914601,0.824653355224842,446.3036,191.69086,124.0276,512.278971428571,368.035282608696,148.0661625,NA,40.7264420240782,20.1113620472004,71.3437405278142,46.0201311761545,30.528409229244,446.3036,143.4549,82.32215,171.241975,127.776775,99.3478,446.3036,214.4204,165.206025,606.0849,591.4028,181.743875,1,5,8,70,46,8
"ZNF154",0.895012650712979,0.888993782452168,0.999999991749509,0.999012659546721,0.534493486222577,0.318160972723753,0.992025395776807,0.82518352850488,0.696568966040239,0.875481940540276,0.997568611899854,0.050972010852808,0.0180362515279161,0.202074750362518,0.0652706784500492,34.1083,8.53714,8.9829875,25.8123285714286,21.1762717391304,44.6474,NA,1.76260468755759,1.86507712215469,2.74198496308443,2.54224794793303,15.6339017478044,34.1083,7.5439,7.25075,11.61225,9.84485,9.306125,34.1083,11.3568,10.1259,28.94895,24.992575,67.501425,1,5,8,70,46,8
"ZNF571",0.998685621712618,0.932251383679985,0.915787099705009,0.999999964709525,0.959775900715517,0.111086510858512,0.999988512815704,0.990874577165506,0.230238266705832,0.99357746610082,0.999986993159971,0.898194752760385,0.182866911250194,0.992730727409132,0.961053571114306,97.82,72.2042,38.570225,95.0015257142857,88.8010543478261,107.52315,NA,19.1021404747217,10.5330378694466,6.84650907368723,7.61094707737963,41.3408187311196,97.82,59.6549,19.8948,56.3996,48.801475,42.0236,97.82,89.6593,53.0184,131.650825,116.46615,116.105325,1,5,8,70,46,8
"ZNF443",0.999999022190196,0.999352312029902,0.997319592762352,0.99240692058144,0.681651562988761,0.122024224715838,0.986152159745965,0.582430278189567,0.0846730543262095,0.997823671951925,0.999992268982925,0.999999436490219,0.998051170549238,0.374221737645989,0.281865906976701,80.1223,71.23024,48.15715,130.998837142857,138.35227826087,67.08645,NA,20.4098317196296,6.12674410445128,10.2861984168935,15.1919333440624,15.9407363238026,80.1223,38.5779,36.9842,68.2425,79.007525,44.256025,80.1223,75.9115,59.72675,165.628625,156.540925,76.6841,1,5,8,70,46,8
"ZNF792",0.999990485499193,0.998858667159424,0.997914403484277,0.996816147790794,0.734116469729554,0.166919885542878,0.99942252782373,0.895704016430465,0.372811318173743,0.974765849560615,0.999930015722633,0.983039580032643,0.793363873494145,0.984805893970474,0.999758544316153,98.7853,84.43502,62.0553625,141.994347142857,129.202867391304,119.5577625,NA,17.567919893186,13.7364561123199,10.9028994270194,14.0786773631088,32.1901825470512,98.7853,63.957,39.4341,83.702125,77.12035,73.091225,98.7853,97.4902,69.7472,189.607525,149.918375,137.2273,1,5,8,70,46,8
"ZFP82",0.998846381019972,0.864623752458109,0.743198345885173,0.999630296094305,0.99986488644698,0.16146420974125,0.999997374865238,0.986013400601133,0.0554816438649031,0.908622974770124,0.999998182529118,0.935439825557009,0.095777039179494,0.869994001073812,0.991655995006401,95.8893,69.98584,22.2224,77.0431,88.9226913043478,102.679825,NA,18.349762613331,9.12584731471158,5.66349498676331,11.3392330167453,32.5215317202188,95.8893,67.1508,4.948325,43.03565,39.14495,56.697125,95.8893,90.8548,29.107925,97.782925,117.845175,104.437825,1,5,8,70,46,8
"ZNF707",0.735158709503581,0.966071283635242,0.852491255306913,0.855574466879731,0.973558731372509,0.960113576779299,0.956151936627145,0.733968379834903,0.999999997762445,0.606736272792759,0.958138999735148,0.884865302090966,0.999999307338182,0.979096631061428,0.999999348082888,156.705,353.15284,267.2258375,307.617861428571,268.585319565217,272.8177,NA,77.8921049348751,60.1924594960198,16.5657436861485,14.2137596274417,50.158533030365,156.705,226.9289,169.5092,213.1897,202.758725,195.149625,156.705,428.5563,269.25065,345.690525,320.61665,278.1187,1,5,8,70,46,8
"ZNF746",0.979886556125041,0.989822465469251,0.999910104415397,0.946865308992114,0.999840711866811,0.984749674477079,0.995792109940132,0.992693192882103,0.99918522582892,0.321031306524821,0.998028697463051,0.992952380327392,0.998886256878774,0.84238766768625,0.999991936433899,361.9982,517.2249,491.225425,540.933007142857,463.835589130435,453.0904625,NA,117.468868231387,51.1331531580146,28.9089551557858,18.3189421679659,25.6409844236787,361.9982,402.8691,400.7609,408.55795,372.623675,404.96785,361.9982,702.7231,540.703,556.358325,546.05205,485.82535,1,5,8,70,46,8
"ZNF678",0.260495108754265,0.13633912572517,0.997411328001574,0.435627971713676,0.882520163266972,0.315384839263647,0.343216199057454,0.977997007446692,0.613885485951074,0.954782474816125,0.701347607517832,0.677315881279296,0.239864509177193,0.945151463861334,0.780873429542134,83.9836,32.19172,26.487475,43.2550571428571,39.6851413043478,50.608275,NA,5.54371311012754,5.00242971542508,2.74349326143639,3.09478022267068,9.12152846176776,83.9836,28.0932,18.39295,24.85455,25.297075,37.213175,83.9836,36.0666,35.69455,58.435975,49.673975,63.086675,1,5,8,70,46,8
