"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IV","count-Stage I","count-Stage II","count-Stage III","count-Stage IV"
"ZNF671",0.207393848331302,0.152829197642613,0.803553261394064,0.131923633904032,0.556017780277466,0.974731694912459,158.50305,68.3972659259259,61.4438797297297,58.2580705479452,103.66055,6.38724125234775,5.24370057991307,4.51798554347476,106.672775,15.6851,17.728725,24.15445,210.333325,95.67705,80.01895,69.752425,2,135,148,146
"ZNF416",0.775807604618163,0.974355187958055,0.00881314217762097,0.863795177464799,0.724943900377633,0.133608825600423,93.88865,131.209641481481,110.473921621622,124.375014383562,19.79295,4.5781571336929,3.52507333782231,5.49304943348006,83.992175,91.1149,85.002625,82.44865,103.785125,161.59475,136.465375,140.639725,2,135,148,146
"ZNF586",0.987428016055896,0.903490619917814,0.153961530919829,0.844142852877822,0.0190828272457078,0.832070284859062,233.6256,213.45289037037,192.074635135135,183.636697945205,36.4261,7.53830339214848,7.03357816334183,6.90775625795493,215.41255,150.1474,135.647675,127.817525,251.83865,258.52015,235.283575,229.207,2,135,148,146
"ZNF446",0.974163823458758,0.999507944541048,0.238360775522281,0.989663079912237,0.901667432906665,0.618595865241215,322.49465,390.994885925926,340.395662162162,372.413710958904,148.57395,18.9062211599566,15.942601395861,21.5237935586041,248.207675,241.52075,218.172375,224.667275,396.781625,465.1824,406.567625,408.85715,2,135,148,146
"ZNF8",0.746576467186804,0.8012102551518,0.934798564226211,0.800180715516038,0.938949540205189,0.999999325214017,74.16445,116.734445185185,112.55227972973,112.637819863014,20.19125,4.15712113036658,4.37898895326277,6.06721205242886,64.068825,85.37105,75.61345,71.50465,84.260075,142.19815,137.49795,131.070225,2,135,148,146
"ZNF264",0.916331465915436,0.736320591873865,0.114289236430678,0.881299329100608,0.948584022891724,0.309280271119401,829.63565,695.289388148148,617.668069594595,676.43487739726,199.53065,25.1711872520855,19.8886952666048,27.5430010997789,729.870325,475.11815,455.185425,478.785825,929.400975,874.5079,762.29765,783.550275,2,135,148,146
"ZNF213",0.843599646531151,0.958961200504588,0.215820710754123,0.854726001544275,0.998939581908353,0.262953746052807,419.7116,538.532678518519,491.904385135135,535.053705479452,156.5844,16.2411686140947,16.8252277209656,17.608231824873,341.4194,400.06435,366.709775,385.9249,498.0038,635.25425,584.344275,637.876975,2,135,148,146
"ZNF343",0.675876300810334,0.569803060275566,0.750673647574109,0.683199871279103,0.99985287859899,0.693282379225434,204.6842,286.502531111111,298.655905405405,285.595010273973,86.2478,8.82059009063415,8.55127789187636,8.29942264111483,161.5603,212.56715,227.45475,223.527675,247.8081,345.82565,342.4435,330.81565,2,135,148,146
"ZNF302",0.978268584412408,0.977906904557148,0.99999934254489,0.927623283182681,0.580923671934352,0.569683815102889,536.5844,441.832532592593,441.349023648649,391.339569178082,43.3456,21.2772020630134,37.1486839845634,20.5433573954253,514.9116,260.69905,243.73965,231.349275,558.2572,562.3965,452.648925,455.39005,2,135,148,146
"ZNF268",0.261881187079145,0.227319027986658,0.96779911102122,0.280428617973036,0.995156138863267,0.891596600768773,471.15075,284.335881481481,276.491803378378,288.442026027397,86.02545,11.9063328993114,11.3431820305662,12.7046841816302,428.138025,188.4404,182.12525,181.661475,514.163475,362.47235,352.02845,369.237975,2,135,148,146
"ZNF184",0.999614751839372,0.999991049986144,0.971771311605669,0.999983647856226,0.843122904639873,0.978931070122076,237.0167,247.996542962963,240.143871621622,233.193167808219,70.1556,10.7255820802165,14.3541288681393,12.0900988476971,201.9389,167.2849,157.247225,150.785975,272.0945,299.16325,269.90275,263.17575,2,135,148,146
"ZNF500",0.999711796352139,0.999479770887601,0.999366135600893,0.99946537330285,0.604173876138995,0.507037250191574,200.9573,205.579978518519,206.585143243243,195.277323287671,28.2619,5.70719092409509,6.24760470283116,5.50019730374311,186.82635,162.4112,149.984325,146.082775,215.08825,244.57565,252.40725,243.1499,2,135,148,146
"ZNF419",0.99916823341515,0.996114894079905,0.147297230918919,0.997519425391357,0.216762711520298,0.997553117742535,193.27385,201.773254814815,179.018335135135,181.017268493151,29.91325,7.40848389930718,7.70362217692159,7.45332589199761,178.317225,146.2162,121.49195,121.3171,208.230475,243.0062,217.1591,211.891525,2,135,148,146
"ZNF175",0.987705990657291,0.99998324988207,0.12934568234433,0.992039943860983,0.992996860155696,0.20877460264989,165.8533,225.50502,159.332485135135,217.251928767123,22.0113,26.6834916567013,14.4796055778789,21.9875828157652,154.84765,81.32765,75.7839,79.194475,176.85895,229.1673,169.3848,241.998225,2,135,148,146
"ZNF14",0.99916116049431,0.904791908812855,0.00636571580218193,0.90640640911476,0.00717702082058425,0.9999935724139,203.75505,195.692367407407,162.544876351351,162.804610958904,26.39215,7.84290612243516,7.16830772125061,6.3941920123027,190.558975,122.62355,105.316875,101.477,216.951125,251.2747,203.1407,207.3837,2,135,148,146
"ZNF85",0.99921522671432,0.989038648365171,0.681206301754387,0.98958292791161,0.703260582097035,0.999986925376055,157.65295,148.553468148148,135.523677027027,135.903490410959,22.62705,7.95803334654524,9.59300895008089,6.79232829691405,146.339425,92.42685,68.8989,81.132125,168.966475,185.2298,177.676975,180.268775,2,135,148,146
"ZKSCAN1",0.958777131752941,0.806289513502779,0.0850277411104968,0.868277630577555,0.381228794591445,0.863358958898195,702.38485,587.279443703704,496.428649324324,525.779921232877,67.16005,32.8268368837134,23.3230697184547,24.8397636889658,668.804825,333.34265,308.56285,294.614775,735.964875,807.5988,615.938675,675.045775,2,135,148,146
"ZNF862",0.996105740684984,0.951946249314217,0.258948205915314,0.940671097426703,0.162354680322974,0.994177751308359,539.25965,485.809446666667,412.239722972973,402.212010273973,82.67735,31.57327998063,29.40805327087,23.4742898442107,497.920975,248.2472,214.737775,222.595375,580.598325,636.7553,495.440375,521.8434,2,135,148,146
"ZNF684",0.888947336244489,0.964916146879354,0.450021976908325,0.976731070025217,0.249822919128479,0.980332369749686,37.6275,57.2271651851852,50.4962121621622,48.7735226027397,3.2051,3.90388454324222,2.77844049114881,2.90954720293316,36.02495,34.6189,32.571425,29.475225,39.23005,66.22145,58.200025,56.21445,2,135,148,146
"ZNF430",0.891617447652634,0.804015137899055,0.677146727858918,0.827902363508823,0.835333674519128,0.992065446260609,158.59775,121.665115555556,111.979275675676,114.379373972603,12.15665,6.25625518726287,5.90428188311796,6.09436394758014,152.519425,68.34995,59.455,55.45535,164.676075,157.13405,150.877125,164.4996,2,135,148,146
"ZFP30",0.998772941223243,0.99625762547264,0.12022828215689,0.999484953462302,0.995845172086125,0.178858025033238,181.61085,194.509885925926,162.856901351351,191.251293150685,19.67265,9.59431593974761,9.74719527525017,10.6733378615115,171.774525,112.82385,88.270625,112.29855,191.447175,247.18955,198.5323,231.663575,2,135,148,146
