"gene","p-adj-BRCA nonbasal-like c7-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA nonbasal-like c7","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA nonbasal-like c7","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA nonbasal-like c7","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA nonbasal-like c7","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA nonbasal-like c7","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA nonbasal-like c7","mean-GBM-like c6","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA nonbasal-like c7","SEM-GBM-like c6","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA nonbasal-like c7","Q1-GBM-like c6","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA nonbasal-like c7","Q3-GBM-like c6","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA nonbasal-like c7","count-GBM-like c6","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF133",0.986208862375765,0.9996306108603,0.998556612340482,0.614678316435313,1,0.977495897269615,0.999430050099362,0.976278299461701,0.997189900650765,0.920059764817988,0.906375944645119,0.999966346863785,0.977626652761381,0.999846707592591,0.914021433060472,0.894346115207171,0.998243502251111,0.999999992210133,0.916056500241445,0.99360576998665,0.969751083739054,465.82795,270.6638,414.0077,270.93288,575.4568,175.8242,405.304722857143,32.6591479014906,NA,20.9370653755885,28.4338323637775,NA,NA,29.2247243168264,292.87455,270.6638,385.318675,255.6634,575.4568,175.8242,316.71435,554.73965,270.6638,441.708725,293.9592,575.4568,175.8242,474.83825,76,1,4,5,1,1,35
"ZNF436",0.740302935769899,0.536732401288813,0.998503579656492,0.0891210596450482,0.999991662942233,0.998535862928108,0.778870539761239,0.99999999898347,0.999252898747259,0.999998879311581,0.703900238541427,0.999999999481479,0.997409424298171,0.999967891115618,0.999999953285044,6.42062149813771e-06,0.999662793093913,0.999888176980976,0.999816548766515,0.999881623936131,0.999257109495317,1472.02971315789,295.743,747.4587,477.47484,347.7325,249.2735,611.512785714286,106.108541349869,NA,125.219989711028,89.1243240506014,NA,NA,66.4791856682215,883.733475,295.743,627.00255,306.2015,347.7325,249.2735,413.52065,1701.0168,295.743,846.59695,595.0012,347.7325,249.2735,684.49145,76,1,4,5,1,1,35
"ZNF484",0.998735272075096,0.661459169327905,0.891162582896646,0.999937441442497,0.999876361655794,0.770074474920754,0.999033564651487,0.999999999998151,0.899097398025492,0.999915882547949,0.999999233492966,0.999974738532789,0.975139970164694,1,0.999982981505328,0.890359755032433,0.989371964271381,0.920750173234834,0.983948883173638,0.991015951889015,0.999734387121974,77.8433210526316,61.6702,104.4614,73.43048,62.4187,73.2601,85.67526,3.2962180464578,NA,9.23645124069124,9.74051902612997,NA,NA,6.62844479318534,61.96785,61.6702,88.954925,54.2071,62.4187,73.2601,58.69775,88.708575,61.6702,118.617625,86.1653,62.4187,73.2601,95.2746,76,1,4,5,1,1,35
"ZNF780B",0.999999970617533,1.63853887291676e-06,0.149533121898386,0.998769448192928,0.99995113387099,0.000126949615794292,0.999982566796033,0.999999811962971,0.202686143349033,0.999466613967754,0.999935948903715,0.999998736121171,0.225720778717599,0.998946999864323,0.999999999468709,0.682688178020621,0.999646630405854,1.92766636430974e-07,0.999994787443853,0.997693758940574,0.995981744827476,317.069434210526,351.606,1531.93355,221.11808,417.7674,442.6129,182.092488571429,18.2856011934786,NA,1214.41937089803,33.8560636789099,NA,NA,11.6165766345128,195.44895,351.606,300.461125,159.3851,417.7674,442.6129,131.2251,394.498875,351.606,1598.661975,238.2767,417.7674,442.6129,218.7627,76,1,4,5,1,1,35
"ZNF557",0.999919421135161,0.100354401838832,0.723374203211962,0.902135423763163,0.999993198556264,0.0661077624391594,0.999999989233359,0.999964253106892,0.897103329008706,0.9977582541767,0.791648702830873,0.985999111121722,0.159151234595123,0.983866449748579,0.938711495009261,0.00288672879273122,0.999102046555171,0.00114863425746914,0.998237396327095,0.977966109248604,0.996099095611453,188.679964473684,164.454,295.9641,147.1009,194.1003,79.3651,127.450234285714,9.82878025622046,NA,43.5605745642969,12.3361277890593,NA,NA,9.39083491920431,132.9712,164.454,263.989125,142.0806,194.1003,79.3651,90.39845,242.664625,164.454,328.899375,158.3327,194.1003,79.3651,151.9477,76,1,4,5,1,1,35
"ZNF337",0.982355671626611,0.999987466772035,0.995538342039891,0.626875314351316,0.999999999364328,0.956329285050345,0.999999999868888,0.996445387360597,0.999999452335444,0.989627433663611,0.879664351261206,0.999945751682203,0.951870147694513,0.999544819877541,0.971613567305705,0.48984116338674,0.999473423705028,0.998678852105893,0.982506283388033,0.999594224085938,0.979781845045797,650.405831578947,333.0535,605.26755,351.4932,663.4289,173.5958,501.977,50.3962294745922,NA,73.434298331428,22.4429059660954,NA,NA,46.3737491906248,394.8691,333.0535,514.0038,324.3332,663.4289,173.5958,334.39105,758.6679,333.0535,692.81895,363.9523,663.4289,173.5958,518.3203,76,1,4,5,1,1,35
"ZNF317",0.999075487629265,0.0319689850291073,0.496850653304147,0.998262003387545,0.999991589356055,0.0873342492016854,0.755583317453152,0.803720919760122,0.999999768854851,0.691388624129106,0.927223329769656,0.999415023366449,0.191742179387356,0.986054326331124,0.526640392740559,0.994730084491001,0.999864327045996,0.0196997589608029,0.999984551985579,0.681728661445975,0.96158074752602,742.853056578947,617.9872,1163.27185,678.82276,1129.2862,456.044,708.239454285714,31.6506844781416,NA,173.748916669469,70.9553687372464,NA,NA,36.9391022737247,550.238625,617.9872,1070.3584,682.0882,1129.2862,456.044,546.49855,857.005225,617.9872,1339.9242,754.9576,1129.2862,456.044,861.97915,76,1,4,5,1,1,35
"ZNF426",0.998882836402419,0.0354941802666645,0.498338246401413,0.999928760822134,0.999901541683405,0.135268230597232,0.870956849843447,0.998155666719171,0.14734289443065,0.94775898005443,0.999419271761741,0.999999999724734,0.530292827315421,0.999962508724743,0.997301135218583,0.393386817092882,0.971496229052875,0.279698078252368,0.903896944743764,0.646110949818929,0.978992012202421,98.1962026315789,66.8094,199.227725,89.24708,18.6161,70.2076,124.51012,5.36679758273096,NA,83.4221211495725,17.0265934445326,NA,NA,13.2022911464396,66.3316,66.8094,115.46725,70.3883,18.6161,70.2076,85.9885,119.7189,66.8094,237.198675,100.4744,18.6161,70.2076,140.7098,76,1,4,5,1,1,35
"ZNF331",0.998276838775893,0.985035462111775,0.999999782827835,0.999991085031625,0.997216870696779,0.988430121297347,0.993425555351583,0.999999884625876,0.999979918001483,0.991336060556234,0.999986570001593,0.999991359075403,0.999998719242111,0.999933205297187,0.999910697362321,0.126754770290658,1,0.999981407002357,0.835311775158483,0.999999141016983,0.999938891125715,706.485015789474,306.6381,403.1211,780.7629,196.838,532.967,306.998908571429,103.475430684839,NA,208.145306789884,180.956980961772,NA,NA,40.5495070481271,309.35665,306.6381,114.710375,382.8396,196.838,532.967,140.60835,671.47325,306.6381,614.149875,1043.4783,196.838,532.967,395.9599,76,1,4,5,1,1,35
"ZNF227",0.999999387049559,0.0155194318529658,0.62682071690092,0.999900815391942,1,0.0788435814004826,0.905979587662119,0.967493509144038,0.998621745039392,0.890204642699065,0.999470803317205,0.99963391642436,0.903665006888098,0.998243346689887,0.998522828037911,0.511720912846914,0.999984527677754,0.00190651722639978,0.99905889724679,0.726325355746178,0.984031775443771,286.607225,269.8073,497.722325,268.44306,428.3157,339.4383,240.693808571429,15.1115034442792,NA,97.1839234138838,43.7448999083276,NA,NA,14.2880462599037,203.72515,269.8073,334.7842,221.968,428.3157,339.4383,182.5619,315.6982,269.8073,648.722825,244.7411,428.3157,339.4383,278.88905,76,1,4,5,1,1,35
"ZNF141",0.984864685601155,0.989374518021291,0.999770398559492,0.9417337731991,0.902682446722208,0.855153855157574,0.999201906640064,0.999985326717323,0.999999979743526,0.976319206821237,0.998482352267143,0.965382133150457,0.983331565184981,0.999999999705726,0.992152562150644,0.0480916773238571,0.801783376578022,0.490509293770211,0.999961368053724,0.935565571890285,0.999999955586742,82.8994815789474,124.6253,102.775475,57.75222,107.3164,55.5556,50.85968,7.02069029739047,NA,27.6443845727414,10.9205125395469,NA,NA,4.24044443282331,43.862025,124.6253,64.215875,53.8144,107.3164,55.5556,36.76255,105.22725,124.6253,140.13665,68.2594,107.3164,55.5556,69.15155,76,1,4,5,1,1,35
"ZNF304",0.956294403873243,0.994763584792671,0.897951331966673,0.670408422022918,0.999989357664838,0.673951422521274,0.998494224428369,0.934942386416451,0.999997877346134,0.906939234466917,0.999941562964868,0.969860642961879,0.999999999906167,0.962278612332462,0.999998543761003,0.392707281073025,0.997617921097431,0.786785187685432,0.992942238409036,0.967057576341147,0.991951059424649,312.674875,187.5803,354.92105,218.37944,378.8926,350.4274,259.983697142857,15.8156807457865,NA,68.2102085029494,23.8008166623458,NA,NA,17.2255167970388,220.024925,187.5803,287.0407,167.0481,378.8926,350.4274,170.5201,362.368625,187.5803,428.62735,265.9616,378.8926,350.4274,311.01915,76,1,4,5,1,1,35
"ZNF132",0.999972971225698,0.999999990429634,0.999993844564934,0.857430937890168,0.999935995725291,0.981119551619065,0.999788640662803,0.999999979954412,0.999936145878945,0.999994180952417,0.999962078178348,1,0.999990889807858,0.999951743206268,0.999999991918221,0.553503714602699,0.999999894563574,0.995757817170907,0.999126901179031,1,0.999999959774173,105.874931578947,76.2313,101.885025,38.88868,63.7876,74.4811,64.4570342857143,15.6736260920298,NA,34.007878544718,2.84317307236123,NA,NA,7.34160314824483,45.960425,76.2313,53.104525,36.4078,63.7876,74.4811,34.33005,119.133475,76.2313,135.2588,40.7849,63.7876,74.4811,83.4939,76,1,4,5,1,1,35
"ZNF20",0.987035870725751,0.976517205082359,0.999940770674887,0.577365706719561,0.999999999918885,0.998021391729552,0.999853208737115,0.9999347589661,0.999999965839986,0.999548846689096,0.536404938320627,0.989290528980075,0.876313683410494,0.966623219335103,0.941263850869339,2.04584146645814e-06,0.999764131409365,0.823398947461935,0.990489321592317,0.984569947663248,0.994316952971139,133.613682894737,95.9315,112.055825,94.2829,116.6655,44.8779,77.4061485714286,6.0807538619831,NA,40.3346229908288,10.9706684345577,NA,NA,5.7254062914191,93.387075,95.9315,44.38155,79.2579,116.6655,44.8779,53.324,159.6624,95.9315,179.333675,115.4329,116.6655,44.8779,89.27635,76,1,4,5,1,1,35
"ZNF670",0.957417506737934,0.137068623055857,0.375710074083118,0.188317873502674,0.999999537435717,0.00659089634033461,0.999831064294158,0.963133129919263,0.976306702477112,0.8218910637566,0.679712293444268,0.999392537034813,0.125085960371418,0.999410329096933,0.803130238685144,0.0360422366888123,0.999862060705261,0.00539549359276514,0.945559856403618,0.956974125960478,0.960593989436469,92.7193210526316,51.3833,148.51535,45.33782,107.7544,25.0305,66.0151485714286,5.51168482266453,NA,34.8453785109183,5.02026929441041,NA,NA,3.6130266820213,57.207575,51.3833,110.97175,34.7492,107.7544,25.0305,49.1783,112.66115,51.3833,179.1384,53.4398,107.7544,25.0305,79.52225,76,1,4,5,1,1,35
"ZFP37",0.999731005998223,1.32518517009794e-05,0.0920899441008308,0.999999819705496,0.999928992599023,0.00143769116566284,0.985884401208889,0.980819625228379,0.611744611765836,0.987355022163866,0.999999999749435,0.999936566863499,0.215399182894443,0.99999997304578,0.998298914734659,0.999999978580743,0.999798661148528,2.20252062745896e-05,0.99999998414422,0.984930196948533,0.999999997986707,40.5172789473684,23.9829,155.46995,38.3077,74.1907,42.1245,39.8323142857143,4.66080345560129,NA,63.8726211400537,9.54529812860761,NA,NA,5.45438287064777,7.8148,23.9829,93.9436,20.9219,74.1907,42.1245,10.3327,60.670775,23.9829,218.7666,48.8374,74.1907,42.1245,61.69415,76,1,4,5,1,1,35
"ZNF189",0.975572751332302,0.0126268930595475,0.984158443165378,0.999713175686887,0.995315678243679,0.214670928324648,0.999757587888589,0.999840275394313,0.872587506073398,0.99999660350504,0.835948943867523,0.999902294349407,0.999699833245372,0.938703992187389,0.993595607166986,0.525901996452237,0.998833263314829,0.117880103835582,0.999629182404689,1,0.963139827807074,281.009417105263,382.4411,485.937725,301.76212,324.9606,435.2869,324.22724,11.9287460814679,NA,106.885888286842,23.621705338997,NA,NA,22.0519393357809,213.8975,382.4411,343.774775,270.4886,324.9606,435.2869,257.09855,325.46235,382.4411,657.95655,321.3314,324.9606,435.2869,371.0543,76,1,4,5,1,1,35
"ZNF434",0.99999999873091,0.999999993428752,0.999999985346614,0.999344198564871,0.999985393786027,0.999973115263178,0.773669700969535,0.953824889643126,0.834279032688045,0.731316556310306,0.999996930510537,0.999999939639252,0.999995547208624,0.999832018628384,0.971450223818178,0.988473680076307,0.999994209090997,0.999987217831086,0.999999824899656,0.68842500869397,0.999888724809279,283.324978947368,287.7944,280.32835,264.54434,415.0298,299.7558,269.375485714286,10.9914507082817,NA,24.151566124322,10.2062401193877,NA,NA,14.4280700652402,214.63065,287.7944,240.649875,248.1203,415.0298,299.7558,219.40095,351.77725,287.7944,316.463275,280.6219,415.0298,299.7558,304.99775,76,1,4,5,1,1,35
"ZNF287",0.999994980701045,0.00800130898725449,0.528334842383445,0.693234419126268,0.998980190981142,0.00355705283354768,0.0632929937574833,0.297015238687045,0.960462216928148,0.0186722419491708,0.764657513404919,0.971424006089021,0.0534498941561102,0.993518140573802,0.0364046599771746,0.332217813502657,0.999984405650435,0.000593356035869741,0.996350438371757,0.0198548438534373,0.948085533101187,113.313109210526,101.0707,228.037775,68.04402,294.8463,21.978,86.1402142857143,6.39243960540014,NA,70.4154936263128,7.35998146861797,NA,NA,11.2800136052217,76.501575,101.0707,139.198125,52.0794,294.8463,21.978,44.8104,139.021225,101.0707,273.4789,81.9546,294.8463,21.978,104.12555,76,1,4,5,1,1,35
"ZIM3",1,5.88114849153776e-07,0.0973252033754476,0.99999999999205,1,0.00024388844352996,1,1,0.0973252033754474,1,1,1,0.0973252033754476,1,1,0.999857705665291,0.999999977723377,2.35337937570801e-06,0.999998000002424,0.999999977723377,0.999999977723377,0.00537894736842105,0,1.689675,0,0,0,0.0443514285714286,0.00537894736842105,NA,1.689675,0,NA,NA,0.0264126466943803,0,0,0,0,0,0,0,0,0,1.689675,0,0,0,0,76,1,4,5,1,1,35
"ZFP14",0.999950174084498,6.58644526252417e-07,0.0525897974623506,0.589996527538598,0.999185285601228,1.6365564622367e-06,0.999939795003145,0.999570241250493,0.186816866891975,0.951145805592924,0.967252447731337,0.999308713108092,0.00953505043767955,0.999999746518942,0.975819062150937,1.97189508271967e-05,0.988573676641472,7.36369853981955e-11,0.998357697436896,0.832135400307142,0.999999720472972,218.687831578947,186.2955,557.074625,129.28026,252.1388,114.7741,101.122554285714,11.4742527720411,NA,214.798077466739,16.3691619760023,NA,NA,10.2584885588139,138.689675,186.2955,330.914825,115.8138,252.1388,114.7741,60.208,280.067125,186.2955,683.34865,129.781,252.1388,114.7741,127.41525,76,1,4,5,1,1,35
"ZNF473",0.849403821189603,1.70412442601631e-07,0.00191533390939003,0.788015453125125,0.996793187621497,1.63121070673178e-06,0.0374696086798084,0.0342164948500707,0.999999996778174,0.0132793690325651,0.999646533230228,0.886940962385819,0.17307520716868,0.95905484286914,0.470093891323611,0.532468738432669,0.967844324422543,1.28089964190892e-08,0.996883478262607,0.0134177490990032,0.98736413906247,327.588352631579,159.743,735.8928,243.45654,727.6709,379.7314,279.804071428571,15.5233581121829,NA,53.4088903983379,50.4391589307217,NA,NA,19.270313901074,236.805975,159.743,668.77395,178.4857,727.6709,379.7314,208.6534,394.0264,159.743,823.0483,332.0508,727.6709,379.7314,321.49125,76,1,4,5,1,1,35
"ZNF614",0.992920112939258,0.999999999905075,0.995456685823149,0.884515627176922,0.999999741712193,0.976964010123924,0.999991546996203,0.999874573402855,0.999993005798406,0.999913615606946,0.999999618563771,0.997215610284688,0.999999910086132,0.995615882244757,0.999982088814453,0.42092752109491,0.999956853002336,0.984077145461906,0.999900841376719,0.999995894167853,0.998364682291785,349.403451315789,132.334,354.519925,173.21634,281.9793,389.4994,221.814517142857,43.7022724428941,NA,101.621639979004,17.3262062339567,NA,NA,16.0805785051417,200.054825,132.334,247.9567,133.1363,281.9793,389.4994,162.5272,385.77065,132.334,380.369225,202.6806,281.9793,389.4994,278.76815,76,1,4,5,1,1,35
"POGK",0.96619469021651,0.999993895921157,0.989129727910766,0.682412346428762,0.999996588788381,0.964044456318322,0.999976552070029,0.999016323040674,0.999999435123107,0.999424383596331,0.999944074739037,0.999306872684696,0.999997676844014,0.999653605192623,0.999999999949028,0.00790215483214118,0.999994541315635,0.892162801243181,1,0.999109483862681,0.999462519576126,3726.61715921053,1219.2719,3449.031525,1756.80324,3043.1866,2934.6764,1757.84318857143,372.089375365937,NA,1355.50282107431,205.819398618054,NA,NA,102.453249996355,1937.31955,1219.2719,2004.42435,1665.529,3043.1866,2934.6764,1258.8945,4128.2586,1219.2719,4048.050025,1955.3674,3043.1866,2934.6764,2043.9114,76,1,4,5,1,1,35
"ZNF514",0.86657631421044,0.999922640528417,0.85908520912856,0.33074537227481,0.999976085852393,0.605145268968686,0.999973723855993,0.991434768272641,0.999766315018295,0.994076965125225,0.707657523162338,0.999992420068666,0.715387762249815,0.998397845173433,0.967701788682181,0.0678713841806502,0.993781927790319,0.790118641464933,0.979677257481207,0.999904128873336,0.959971263008477,279.927352631579,113.9186,300.7936,150.42732,245.8422,75.0916,203.052357142857,15.8251093839371,NA,99.7777240459763,19.4312657150892,NA,NA,18.7635302015342,169.740325,113.9186,154.617325,144.0236,245.8422,75.0916,125.32415,346.84945,113.9186,436.988275,181.6083,245.8422,75.0916,246.2499,76,1,4,5,1,1,35
"ZNF300",0.99160447086113,0.449258967557543,0.721248650592209,0.725618515564325,1,0.152148076732539,0.958312711356666,0.999996227784027,0.567512839084799,0.999978441954116,0.951699041232356,0.999992750095019,0.549148667957358,0.999959697684626,0.999999999990583,0.331581497942608,0.999963637107906,0.0997318332180293,0.997746659940323,0.998254980658338,0.997624526989643,231.804715789474,71.0921,456.4672,73.40468,11.772,4.884,133.433005714286,30.4378625437864,NA,148.992837428465,25.8975034718291,NA,NA,14.9027030493394,37.504625,71.0921,347.958275,26.9334,11.772,4.884,88.0966,306.539725,71.0921,584.221625,92.5139,11.772,4.884,168.36875,76,1,4,5,1,1,35
"RBAK",0.912490525621437,0.0254511470730512,0.162681851513512,0.667089150405175,0.999796693071654,0.00842789151273438,0.999787614075015,0.997940295809679,0.537349120440956,0.999862769290607,0.842576994790608,0.99999970161045,0.114738801463392,0.998421363294383,0.993785367646606,0.913493961498381,0.818138642357994,0.10582496495732,0.385504185633031,0.996764364997583,0.721685863296746,522.325431578947,320.6981,812.971425,391.18256,457.0721,290.4335,563.138277142857,19.529586482308,NA,141.014397959094,64.2893080297852,NA,NA,29.7431961459828,416.207625,320.6981,682.2013,314.7238,457.0721,290.4335,441.62405,591.897225,320.6981,959.027275,411.5788,457.0721,290.4335,649.7035,76,1,4,5,1,1,35
"ZNF92",0.999783104787761,0.667491063652544,0.999618980988339,0.933003711913699,0.984882780066454,0.430176117285084,0.997892934856899,0.994495976364204,0.875553816543669,0.99999999781782,0.999993427753304,0.999999753440564,0.99775537502039,0.995150370663779,0.998161883935033,0.0172370330745154,0.941524244879571,0.0684368633146899,0.999681996173984,0.99999958746562,0.974512301366288,314.484115789474,382.8694,466.5832,223.48674,212.7164,352.2589,188.791062857143,23.1797005215106,NA,109.950923997694,35.3423584131789,NA,NA,23.1198565620627,192.5348,382.8694,293.8626,228.1647,212.7164,352.2589,127.28155,344.992025,382.8694,631.409,234.61,212.7164,352.2589,204.9134,76,1,4,5,1,1,35
"ZNF157",0.999582832477269,0.000556409394397939,0.666841026347479,0.999787579302827,0.998187953561985,0.00863846807215818,0.999557521496991,0.996826084968643,0.217276860761582,0.999987043050434,0.898927633455342,0.998047491977121,0.966300757723165,0.875284751848735,0.913601919088309,0.999988577804519,0.999272804978754,0.000636114522485798,0.999972516794387,0.999782590879908,0.884926893701656,1.64280657894737,2.9979,8.8689,1.0896,0.2738,5.4945,1.49387714285714,0.311061084762798,NA,5.80756777589953,0.280913901400411,NA,NA,0.462162298152254,0,2.9979,0,0.6221,0.2738,5.4945,0,2.335675,2.9979,14.38175,1.5169,0.2738,5.4945,1.38595,76,1,4,5,1,1,35
