"gene","p-adj-cluster 2-cluster 1","p-adj-cluster 3-cluster 1","p-adj-cluster 3-cluster 2","p-adj-cluster 4-cluster 1","p-adj-cluster 4-cluster 2","p-adj-cluster 4-cluster 3","mean-cluster 1","mean-cluster 2","mean-cluster 3","mean-cluster 4","SEM-cluster 1","SEM-cluster 2","SEM-cluster 3","SEM-cluster 4","Q1-cluster 1","Q1-cluster 2","Q1-cluster 3","Q1-cluster 4","Q3-cluster 1","Q3-cluster 2","Q3-cluster 3","Q3-cluster 4","count-cluster 1","count-cluster 2","count-cluster 3","count-cluster 4"
"ZFP1",0.807800590143611,0.830374422954242,0.999839309137066,0.649232616267594,0.988282700336881,0.977108156344943,201.732970833333,232.905258823529,230.562112820513,243.488063333333,12.9179528100774,18.7730875398004,25.4024403089891,27.5120127631426,156.542325,170.37595,162.95275,164.94365,245.773375,239.7102,239.8577,239.95365,24,34,39,30
"KRBA2",0.95314361437507,0.37522009992731,0.635624576353237,0.338781302905039,0.5782059263608,0.998207219451911,37.8152208333333,41.76895,49.6566615384615,50.8331833333333,5.88912203806632,4.30600577068266,4.57753083284677,5.62261693325011,19.864225,26.58385,29.90355,31.074125,42.023175,50.4509,63.3326,56.753025,24,34,39,30
"ZNF93",0.624052898845902,0.0981504582504825,0.628590479093461,0.610013733691884,0.999925003576353,0.691771208247194,86.3097916666667,133.08845,174.011661538462,135.246603333333,8.34188589596075,34.6697828467827,25.5320216707775,16.9246741954179,59.209375,68.4003,72.8959,63.6922,106.659,146.090175,239.32155,170.188075,24,34,39,30
"ZFP90",0.230260694309608,0.653987268537496,0.811966496319015,0.419791754494165,0.984989683334501,0.960421029649618,482.457720833333,639.277679411765,575.149212820513,612.101286666667,47.8434392865602,59.9242203694739,41.5396277969471,66.4933429229075,309.18745,407.64715,416.43935,391.081275,653.287525,727.823425,661.25655,679.51055,24,34,39,30
"ZNF479",0.999957606896386,0.851943370542399,0.780188268180472,0.269517626868341,0.178931341677438,0.633727890601748,0.107195833333333,0.0278205882352941,1.37706666666667,3.13545,0.107195833333333,0.0206070768953613,0.541908329880343,2.17210851446054,0,0,0,0,0,0,0.71635,0,24,34,39,30
"ZNF445",0.525800794430263,0.576983346435447,0.999190535782624,0.129790765066347,0.776306773996547,0.684370563974785,430.31535,492.387182352941,487.126058974359,533.199543333333,28.9129951013581,24.0179449489849,25.0448549558233,42.3194900243078,352.954225,389.75285,383.0253,368.099225,537.992775,575.821825,577.2773,724.4491,24,34,39,30
"ZNF74",0.999988588783635,0.00550061649746914,0.00188860860358986,0.283923228929453,0.224464344691303,0.392409045037523,311.183008333333,314.198091176471,623.856428205128,486.37949,34.0872081579249,22.6297599872854,81.7508613877406,72.8839485246104,212.033925,222.35195,337.69335,260.9454,326.1385,383.23695,726.6989,506.276775,24,34,39,30
"ZNF829",0.989124101931851,0.579199574454186,0.71788414040708,0.260774067691299,0.341868579945197,0.893736124227916,13.2735958333333,14.5780970588235,18.4199846153846,21.09079,1.80525858500915,1.95004093084921,2.86550605826969,3.62623470949908,6.93215,9.16885,5.1443,8.478425,18.003825,18.801375,25.71715,25.09445,24,34,39,30
"ZNF267",0.79307949194324,0.438159080820707,0.927011497115555,0.255873536696507,0.726548505040419,0.963870203813053,433.858229166667,394.289505882353,371.049833333333,352.375856666667,26.0353274081649,28.3874635442709,26.0232188341253,32.2433665868596,329.35155,276.262125,296.01015,248.163725,531.0492,480.02495,401.28565,407.50255,24,34,39,30
"ZNF566",0.745633522404014,0.0751477258846753,0.40956380759186,0.00343792182337632,0.0325354044853351,0.529605831708932,113.9752,136.833017647059,167.850215384615,195.877733333333,7.96456767213979,9.43362085289786,13.8894863649503,23.2643486137872,80.04375,93.36345,108.19015,110.2367,148.919375,183.897675,217.93275,237.5656,24,34,39,30
"ZNF224",0.942377595857607,0.241539898329313,0.477997227351665,0.02699227653502,0.0647364428229255,0.634442971595817,159.194616666667,188.053394117647,252.767415384615,308.169123333333,12.0830451769574,17.0580468856917,25.3321585455323,60.3066298187911,120.017275,141.103125,138.96825,139.79845,179.679125,212.91215,333.6966,292.1886,24,34,39,30
"ZNF529",0.968155357915149,0.620851375982061,0.844822832145727,0.135522732256198,0.236206966331752,0.652760370669522,211.4949875,235.826076470588,274.261412820513,330.55074,15.7243176719195,19.6093714315021,22.6128930681985,64.1527637748209,147.883175,153.477675,174.6998,144.781425,260.452,281.17145,338.4469,364.121275,24,34,39,30
"ZNF284",0.720560064421663,0.0571050711115557,0.366396323565546,0.177498452042048,0.679073265286719,0.974916210164927,33.1484666666667,41.2790558823529,52.3818,49.4163733333333,4.26660299873664,4.33980768978707,5.26275620486664,6.02629044883522,19.502275,26.9619,31.94235,27.060675,37.810425,43.966975,70.4375,66.3178,24,34,39,30
"ZNF749",0.775408298216387,0.0829224467231923,0.401717758287348,0.0780119586525543,0.363784748804802,0.998192784082651,65.4914166666667,78.2396,96.6495948717949,98.7379833333333,5.37362182746998,6.72452145867774,10.1917653093391,10.0625396322293,48.200925,57.116475,59.86925,58.95625,78.1802,91.34035,112.38635,111.475975,24,34,39,30
"ZNF17",0.604188196455537,0.47016027996924,0.997225939709655,0.392549165782514,0.976235482680428,0.995472514774918,114.866620833333,133.34785,135.953264102564,139.13442,5.91245235098298,10.912945977517,10.0719549433552,9.74223457714523,93.552125,98.198,93.08625,104.349125,133.8235,143.804675,151.264,156.887575,24,34,39,30
"ZNF555",0.516508397908529,0.0528685615685344,0.570068895297353,0.0975570976231204,0.703049274402129,0.999116946221671,49.1014416666667,56.7085529411765,62.9905307692308,62.3108566666667,3.08549716890302,2.92031645123161,3.81003739119576,4.35782102860994,40.601325,45.300725,52.621,46.54825,57.4687,65.71085,74.0863,75.363625,24,34,39,30
"ZNF75D",0.892184908060519,0.253830057027808,0.602717155015234,0.0453956457488338,0.149096426753906,0.749682220048143,232.459716666667,254.604091176471,288.547079487179,316.877266666667,11.6478724209923,15.1600435474575,18.9395551065106,30.5068157160467,190.041725,186.419825,193.40615,216.00195,275.948175,302.286075,349.8625,342.64365,24,34,39,30
"ZNF197",0.248154589186337,0.12627363967695,0.988263370206524,0.0240573020877389,0.652445718143618,0.812535890638637,303.2715625,360.769197058824,369.537964102564,394.384966666667,15.2162021788464,17.9086315779232,19.0922740907595,26.595027195086,255.3297,300.71075,281.6673,305.157125,360.435025,435.29755,427.5227,451.70555,24,34,39,30
"ZNF732",0.544365238188653,0.480988270223961,0.999868365759268,0.999986747687714,0.513315304521274,0.444207235929018,7.67330416666667,14.0498411764706,14.3509025641026,7.83669,1.93019266943498,4.84333593336131,2.51489103345821,1.47817660557608,0.538225,0.884575,4.25015,0.692725,10.415075,17.562875,17.9722,12.85195,24,34,39,30
"ZNF546",0.984061591562032,0.943501886567966,0.733450160615236,0.0351080060808766,0.00533912634675249,0.0662597255386447,35.3948833333333,31.78525,40.8765974358974,63.68277,4.10864618245434,3.78301119916621,4.07307169314136,11.977859501057,18.9386,15.772525,22.9287,26.268575,52.524775,37.4886,46.3873,72.48135,24,34,39,30
"ZNF286A",0.998054322170001,0.347520213313659,0.360609036531937,0.721042216591606,0.772633442673373,0.933676155258741,262.618129166667,271.9273,348.248671794872,319.617336666667,33.5165703367393,22.6774615285058,33.2246708216699,48.06736225066,179.25655,194.263425,200.81635,185.54145,265.789975,285.91405,430.83965,356.4864,24,34,39,30
"ZKSCAN4",0.709579985983875,0.207572192655901,0.773764255386367,0.511090996786546,0.981585318225327,0.950192568408327,96.1425833333333,108.960476470588,119.072861538462,113.217433333333,7.45433799303278,5.41533355737651,7.42012989170896,10.9371168454896,69.78875,90.476475,95.3202,76.40525,119.84335,119.3417,130.6977,136.040025,24,34,39,30
"ZNF643",0.257044137026176,0.990225360799033,0.296834326058315,0.435720189246313,0.989046936577474,0.516536517475728,71.0945833333333,42.2338088235294,66.4734794871795,46.8724733333333,23.4729298095968,3.41629150191393,7.08175997512,6.01143527708809,27.160025,27.612875,36.15525,24.13785,53.4947,56.988575,90.794,60.1689,24,34,39,30
"ZNF642",0.74772953780716,0.996283341922075,0.805806716408368,0.996747782704746,0.566844354571994,0.965579806062455,152.3341125,118.007123529412,145.049541025641,159.685166666667,47.0183245445979,14.467777335274,8.67128036561141,22.965870793107,76.141425,92.416125,109.6637,91.024675,130.806025,116.6595,166.16725,170.26695,24,34,39,30
"ZNF490",0.435755932453357,0.0208226206953174,0.425351814257271,0.2612008215131,0.97777247330419,0.715342696040703,172.556920833333,203.788482352941,231.594294871795,211.629093333333,12.2291804221338,15.2117014910234,11.8694644242224,14.8218173107869,139.135275,142.8732,164.2841,149.699575,198.480675,243.4323,285.90855,232.313725,24,34,39,30
"ZNF626",0.863158537129275,0.142731376553142,0.445048585660844,0.0714018313703966,0.251109882967265,0.964332117035842,188.243370833333,321.335435294118,545.331805128205,619.20072,47.9778659293048,75.2389216274135,137.358241436554,130.129985114882,33.907425,30.32825,10.0563,53.639275,230.05185,477.191975,790.2051,1019.503175,24,34,39,30
"ZNF793",0.436070947044404,0.00250408587617501,0.109541303192924,0.0353304662590981,0.508865377083666,0.86969258424718,70.8151791666667,125.837182352941,198.90918974359,173.452376666667,9.01834478322947,14.8842134297103,30.7071097560916,26.5661505750391,36.355775,50.21295,83.18655,81.07105,105.089,166.516675,260.1954,248.142475,24,34,39,30
"ZNF383",0.428043468067383,0.0688325789254685,0.744536079924949,0.0485290393970716,0.601898755274507,0.990046341830581,73.8767875,90.6520382352941,100.443774358974,103.513846666667,4.92965743001785,5.14890872782121,7.15992233371854,10.2454725070012,56.3537,73.7167,70.4541,67.358875,81.220975,108.506175,124.6388,116.57695,24,34,39,30
"ZNF669",0.981235214433355,0.00166372952753779,0.00189803963085089,0.0498339093780988,0.0741704901103429,0.725439938565995,67.6304333333333,72.0691558823529,109.978448717949,98.8972,4.90956323712566,4.80041418514794,8.58590523197728,10.0404342660433,51.42935,51.289725,77.0203,66.515675,86.639325,83.6174,134.6233,125.518225,24,34,39,30
"ZNF559",0.810479579158412,0.00898733467189916,0.0584564664307058,0.0271916846818613,0.142615854553513,0.995339858939379,207.267833333333,236.262502941176,309.220658974359,302.205516666667,14.1865167482097,15.9967931317841,23.0965298875175,27.3593367101088,158.981225,164.8256,188.25995,198.819325,234.22565,294.34585,378.23525,392.1674,24,34,39,30
"ZNF177",0.768618008867078,0.230693665211936,0.744107626641941,0.0195493722301535,0.129425682290929,0.569715625090269,33.0035,50.9154323529412,67.3801641025641,89.1886466666667,3.37534134248628,8.52550456490814,10.2948087140136,20.036550076205,19.923625,21.5877,23.37825,28.914925,44.146825,57.68315,84.60525,87.3029,24,34,39,30
"ZNF548",0.944006315793936,0.960686517401739,0.641134051701987,0.878703785800308,0.496191737310184,0.989220665676949,241.283016666667,225.053644117647,255.197884615385,263.507736666667,23.8034417409844,14.4509128099276,17.7607489607059,22.6318765091901,177.175125,173.72285,184.4178,192.218825,250.577625,266.82045,300.0207,317.454475,24,34,39,30
"ZNF563",0.34056234034608,0.0408802071984093,0.713582189404735,0.0891474141449494,0.853045110618636,0.997256485388347,38.9988833333333,50.0356,56.1854282051282,55.0008666666667,3.69793340377025,4.20040886755711,4.23407349796306,4.92427876334769,28.923075,35.481025,40.2441,36.022775,45.827475,67.18,72.2047,75.21295,24,34,39,30
"ZNF567",0.408243212569691,0.0469766055744884,0.665536225068094,0.0218595229346952,0.423219290241655,0.964254244802432,109.677258333333,143.048835294118,164.582343589744,173.886956666667,8.85987359541319,9.73977234694247,13.586156829885,20.7273747301229,81.539675,96.966825,99.6802,113.029725,119.372525,171.266775,229.694,199.611175,24,34,39,30
"ZNF573",0.99990232766453,0.219840222477602,0.126100252831138,0.906216758457385,0.850898524250524,0.562766542085019,16.3390083333333,16.0448823529412,24.8899923076923,19.4935233333333,2.26578655764744,1.30151943569349,3.75265579203049,3.41862560620084,9.47355,10.41375,12.09845,8.146425,17.706175,22.10005,28.24095,22.445275,24,34,39,30
"ZNF527",0.912304866187641,0.288811101444805,0.616900684920305,0.068872487728089,0.191658862823311,0.80904148635518,77.9447291666667,87.4107882352941,102.811012820513,114.487236666667,5.34083140644285,5.05407461514649,8.8868010476653,15.0080961708921,59.575225,65.657825,65.67855,71.7631,97.69505,105.73105,131.37805,121.525575,24,34,39,30
"ZNF33A",0.0231502724271591,3.17002730443328e-06,0.0550785322337856,0.000337614656981566,0.45652390499799,0.772667186338713,565.021725,882.284202941176,1130.0283025641,1034.16370666667,42.3068047656944,56.8531182544661,91.4624427699363,66.1916620230092,436.713025,640.92085,759.1865,823.0264,639.6074,1104.417375,1304.9349,1149.355225,24,34,39,30
"ZKSCAN3",0.984464580281157,0.0269750698014994,0.0358197847218132,0.820936321934654,0.940553989855799,0.175162473996519,58.4074916666667,62.7424882352941,92.0259179487179,69.2742566666667,5.77263657905446,4.44767917583679,10.2883361302221,8.2427581415121,35.629875,44.4417,52.1671,40.64685,74.793975,75.55695,117.04475,82.87585,24,34,39,30
"ZNF676",0.950902029841155,0.00809488475556364,0.00029884123688817,0.99946684979608,0.970940586737938,0.00258773935242407,6.38145833333333,1.49144411764706,35.3740871794872,5.30656333333333,2.87000302991127,0.513229514251965,9.34638269299714,3.62291980652579,0.392025,0,0.7077,0,4.853425,1.945075,33.6575,1.3272,24,34,39,30
"ZNF699",0.947892107062411,0.393028821537086,0.671811065901184,0.749171268759284,0.955412881044295,0.94345616473744,25.5855625,23.5804852941176,19.9179487179487,21.7989733333333,2.56391091890215,2.22607505735605,2.13536782904068,2.94161252364071,13.9429,16.398975,10.1433,12.8214,32.61,29.687475,29.4079,26.631725,24,34,39,30
"ZNF250",0.121757254905783,0.000768342108497411,0.264863978436256,0.00750478044272562,0.624151082241686,0.953439894438037,148.064304166667,205.844985294118,247.608005128205,235.250073333333,12.8660697028799,11.262979817015,18.6951086491168,21.8006152809291,94.293225,158.879,160.77435,166.476025,188.533425,244.1872,313.15525,264.56685,24,34,39,30
"ZNF79",0.999697107198473,0.940636575530834,0.881473542620046,0.999590443803923,0.999999074617443,0.88596376097011,98.3377041666667,97.2828882352941,104.543058974359,97.1392433333333,5.61949912671281,5.90145855195035,8.13000020309621,8.41621972225946,80.86765,67.9494,67.8852,66.531525,112.32885,121.101375,128.7796,118.8579,24,34,39,30
"ZNF681",0.721354480009044,0.00708149770913491,0.0739105745909809,0.0123806514670444,0.107900201235009,0.999999681907182,121.7929875,165.540532352941,255.36948974359,255.005196666667,18.6756131478194,19.9556372815854,24.4466113186021,41.3614089695782,58.418175,87.011125,138.21395,121.179,149.13785,221.9241,346.69305,343.45285,24,34,39,30
"ZNF766",0.7010215891801,0.00126406390725031,0.0182299050555222,0.312481423109874,0.880749424794211,0.154964084568148,371.205733333333,439.404805882353,604.460938461538,483.217003333333,25.3109331406265,25.2769997118624,58.3861651785365,29.352617996485,285.602475,363.751625,372.18,365.564925,416.2267,534.201725,687.813,619.76635,24,34,39,30
"ZNF471",0.999335140148357,0.634211585515488,0.467551998665119,0.859836461489297,0.754217414108076,0.980809698998025,58.7134583333333,56.0058,84.2557564102564,76.5625966666667,10.5228612800753,9.48716899319855,13.1942377883498,22.0130981661648,25.23285,11.6196,14.7245,3.872925,76.1438,95.34135,113.4833,85.339225,24,34,39,30
"ZNF836",0.32478301387316,0.102074568238597,0.928217801910007,0.0667869277256838,0.802716188575257,0.986230981217649,97.6562625,122.942667647059,130.919117948718,135.52924,8.24722230254098,8.96618904902352,10.295507280548,10.4588499857162,76.9333,76.767025,78.49155,97.59005,108.2381,146.331225,158.17365,174.740125,24,34,39,30
"ZNF493",0.96886762535002,0.0658648987357765,0.117717622122193,0.0958900257914906,0.168896343737161,0.999988500870339,101.734058333333,119.837829411765,198.645251282051,197.492376666667,19.8474585051766,15.3926230523425,30.3585271250276,32.3529799308637,50.5205,64.642275,71.53035,78.79645,121.986175,142.10385,276.78135,246.427,24,34,39,30
"ZNF167",0.911636688024199,0.791910657860282,0.291497091459514,0.462470076917239,0.102822066296896,0.910634327554072,45.1044208333333,34.4255235294118,59.6453948717949,69.4137033333333,6.79018190018825,4.19841693841726,7.15540514625439,19.5108146590095,25.501025,14.42285,27.63065,15.39565,58.818575,55.49165,78.12475,82.260275,24,34,39,30
"ZNF565",0.550625187758766,0.0146221625526264,0.245496973095203,0.0002461664058514,0.0083966404215533,0.423909740640302,50.1003416666667,60.6641617647059,73.826441025641,84.94744,3.37113866730514,3.71099973074703,5.55274057971712,7.03359302043211,40.7736,48.982325,46.3558,53.9777,53.9705,70.3323,100.5262,102.459525,24,34,39,30
"ZNF34",0.437745512596527,0.476771075314517,0.999421556465999,0.0697611063162712,0.690893194753187,0.598499613097944,90.0154541666667,113.433979411765,111.829015384615,129.501266666667,9.31409915938567,7.53482195450512,9.97463805925026,13.5638686394146,62.209475,82.9293,75.13565,74.634475,102.517775,128.791075,135.8913,165.79475,24,34,39,30
"ZNF140",0.865165547666297,0.0156701573852851,0.0703565788323501,0.000200522989780239,0.000982394454551172,0.375051240137929,315.966583333333,359.440282352941,481.046469230769,563.363273333333,20.0061215409045,21.6946593059713,30.6484764521178,61.4924531995939,271.241225,273.5805,341.38985,375.0064,372.62855,447.931825,544.72235,637.42985,24,34,39,30
"ZNF658",0.994539745399151,0.820780483663621,0.600114616348848,0.419596749817625,0.215289120477703,0.852861063847694,42.6102791666667,40.4939529411765,49.7929230769231,56.0055266666667,6.13736364240622,3.55034387156622,6.2196786226206,6.1165391382257,20.624,24.437475,25.6086,33.765275,52.032975,51.53695,55.9275,72.703525,24,34,39,30
"ZNF765",0.917539496733021,0.0844654142233958,0.228991505254244,0.597139051983887,0.904453723985838,0.662888227082297,225.713533333333,250.198714705882,314.150343589744,274.50526,20.5046430181905,18.8938708926883,30.9409200532931,22.7938352341505,161.107875,202.312275,176.3645,172.9202,240.727475,260.105825,373.65465,350.10505,24,34,39,30
"ZNF124",0.887352815690144,0.000312506279335545,0.00126556917542675,0.00598315359461266,0.0236917568798249,0.896877022514156,51.985625,63.9118235294118,119.051528205128,108.54723,3.60903809492571,6.3477358521832,12.2795876996705,14.9221597814926,40.2096,38.391025,56.57335,57.779425,64.089375,75.331675,168.19315,129.937575,24,34,39,30
"ZNF569",0.991605634188191,0.993406001785826,0.925052368518658,0.980633849498403,0.886144146966393,0.998804572884221,89.0835583333333,82.2682647058824,95.1930692307692,98.40988,10.0086153881075,8.24725542564259,15.9858217397225,22.8994727788225,56.5603,52.943225,38.38465,34.463825,122.070725,104.463725,118.403,111.584975,24,34,39,30
"ZNF777",0.823142936598726,0.0831540597828997,0.345470608914264,0.228477902918201,0.646824908738133,0.977625960272355,520.052420833333,556.907123529412,619.462082051282,603.776596666667,21.5227256656317,25.7012850348295,21.0606367762022,41.4023119049734,451.08005,493.1228,522.1783,482.68365,571.16385,619.117475,669.26725,664.854375,24,34,39,30
"ZNF605",0.936201256620175,0.00997650497136704,0.026079561730346,0.000344014449636276,0.000824182986435051,0.568922169169916,292.9126,318.182770588235,426.361358974359,477.180906666667,23.9366945619231,25.4272877697801,26.4423650513996,36.2355740155863,215.030225,218.626225,314.65345,303.71195,358.143875,372.208175,498.11565,583.01405,24,34,39,30
"ZNF799",0.354880687544171,0.000243961239330126,0.0280543046478661,0.000471707478000405,0.0391780055983751,0.999935867719515,87.1627416666667,134.560214705882,205.938820512821,207.410083333333,7.43848428304634,10.7680395601771,19.9402553463338,27.926088860955,59.1164,87.204925,124.1803,120.728525,107.070075,177.0495,268.76735,229.1968,24,34,39,30
"ZNF782",0.941301933836689,0.832952783082004,0.991614931740231,0.99970356517081,0.894016888642816,0.744971317757229,41.4976,37.0156852941176,35.0149923076923,42.2567833333333,8.74344073619298,3.65362788091438,3.36410477191012,6.22130746675937,24.574875,24.154975,21.61965,19.55,36.10695,49.8904,41.91005,55.9345,24,34,39,30
"ZNF846",0.554283212286256,0.0450746611521931,0.483934652331419,0.013537896564696,0.207439475655333,0.917064587027394,71.3644125,96.5581882352941,120.622853846154,131.868996666667,9.66583147403053,10.405038581735,12.3958841050167,16.3663671918291,38.3027,53.0136,69.012,79.643275,81.721625,131.4749,152.6819,142.0261,24,34,39,30
"ZNF136",0.99184414622397,0.487684597078327,0.597259689862251,0.432117288485006,0.532063085295424,0.997640044493067,141.925770833333,147.121861764706,167.117658974359,170.229783333333,9.6976757392987,9.96244552894885,11.7846111614121,15.3083763649322,109.262975,104.6025,115.21135,112.852825,159.283325,193.825975,204.2265,200.37985,24,34,39,30
"ZKSCAN5",0.989489836665088,0.999855474905704,0.992911313826741,0.898223364521774,0.694501992971006,0.823209194830088,344.233891666667,334.824852941176,342.065748717949,365.856926666667,24.148225075784,16.1692541840312,15.8440092730751,26.1086856594131,279.565225,264.608625,262.95675,279.56325,394.834875,410.39275,425.08395,390.071725,24,34,39,30
"ZNF33B",0.0938862120929149,0.00502142338358058,0.694284925333464,0.0198116874750793,0.885816194321077,0.99003998538221,427.7542125,646.286097058824,736.00828974359,710.043803333333,31.2383845875738,41.4031431968317,66.8256694722001,82.8128887036065,304.0607,500.257075,446.78475,427.64965,525.801375,738.349975,908.5814,757.789775,24,34,39,30
"ZNF431",0.45273506530195,0.0697901011217297,0.720700740144006,0.390052228669796,0.998547743358617,0.830634069777545,142.66115,187.028382352941,214.718464102564,191.52144,15.6456448926424,18.080519150005,21.768486638923,20.0927567356204,89.928275,131.313375,119.7646,132.728425,172.70995,223.2731,276.43535,229.36445,24,34,39,30
"ZNF418",0.710101586188782,0.44483833334615,0.971736209475892,0.776855237527524,0.999689585007409,0.953760004630427,43.4482208333333,69.0967735294118,78.3657487179487,66.9476933333333,9.41861928760935,17.356907246022,15.6977556286483,16.8635553407367,10.43295,9.327825,6.6859,8.085125,66.813575,84.4035,101.051,81.95605,24,34,39,30
"ZNF700",0.820269538400818,0.479151610189904,0.931959596184122,0.027325776204241,0.137233686037305,0.349533947831829,231.54675,291.773741176471,328.307246153846,432.944146666667,15.6271130348293,21.6959227360158,28.8818814488467,85.7129854344258,178.95395,207.055125,178.05395,236.705725,267.046075,331.1604,420.75365,376.56395,24,34,39,30
"ZFP28",0.991892871806932,0.768255516547794,0.505909440822613,0.823447899764437,0.597829408141268,0.999925039792555,95.417975,87.5759735294118,121.320284615385,119.83581,14.3400737970294,14.6166792141067,18.1230383750305,23.2531790958799,33.6355,21.8132,21.7439,9.631725,158.149825,134.147775,165.6815,174.56005,24,34,39,30
"ZNF585A",0.644519064887538,0.908173772356564,0.934110291533614,0.230652253239811,0.837622022282912,0.48062793959171,124.287383333333,148.330685294118,137.645079487179,164.404606666667,9.33956114385504,9.9505877572962,10.2483845093178,21.7411061894273,103.8041,120.866875,94.18935,101.611675,152.29,168.4026,168.7358,175.6785,24,34,39,30
"ZNF138",0.99309768089312,0.00119368681947096,0.00084190018272412,0.134465375684694,0.159945645847555,0.370157893822153,173.010075,181.659661764706,292.17521025641,244.812256666667,15.2626047947728,14.8136862899635,26.2951200191139,20.8712042537745,132.81475,129.094225,201.3432,160.870325,218.14875,222.8572,357.4004,303.331425,24,34,39,30
"ZNF429",0.101910245841037,0.0292622568770607,0.962829226029392,0.0294007378274134,0.928155464926688,0.998399117688026,75.9060708333333,126.307723529412,135.584841025641,138.864036666667,14.0422733687523,12.1378346045803,15.5839583587085,14.8407475581039,24.930825,78.215725,58.796,86.22625,96.20755,167.885125,207.3662,181.729675,24,34,39,30
"ZNF470",0.995543962600232,0.17091103871519,0.0578968443979752,0.220586915212063,0.0907048911216886,0.999992721071992,90.8728125,85.8663705882353,134.090651282051,133.55723,9.72103158833404,11.7591381983482,15.9569577787651,15.7857476337914,61.781475,27.8683,58.8243,78.960525,109.125175,127.472275,177.5625,194.0636,24,34,39,30
"ZNF100",0.759075131452732,0.0148663674255783,0.115612940393073,0.00719445733700208,0.0582064491560157,0.969578085177108,148.464495833333,178.775494117647,239.815061538462,252.43792,13.7810206000487,14.3641952818007,21.5238006567815,26.7084575435953,107.063375,122.404575,152.49965,155.5861,183.33335,220.779975,297.66245,326.2162,24,34,39,30
"ZNF398",0.180546836138269,0.00143306033157142,0.253823248758566,0.0198873489127487,0.718171227093469,0.895493891045484,429.5704375,572.358423529412,686.73861025641,641.79085,26.4873080841676,36.4833061444962,58.3046604934073,42.7910928675558,335.1342,412.269275,490.99615,465.394675,502.91795,702.48565,783.8012,810.343025,24,34,39,30
"ZNF498",0.942582132888768,0.59821275988157,0.881428971472605,0.237832988265247,0.461223579862081,0.85492463438892,317.416558333333,333.738632352941,352.550215384615,373.60999,20.3989022677745,20.8803320248608,17.1473287462191,18.4354815606232,250.965275,262.17485,284.67425,303.6993,362.6502,367.2159,416.75765,437.1085,24,34,39,30
"ZNF441",0.470878105578245,0.0874855624023465,0.762423490150661,0.00197632469453535,0.0688358843552623,0.377424207436537,82.6986708333333,108.256135294118,123.421133333333,149.25177,9.18157253412318,9.93464384714628,10.5611347732832,15.7207679731586,47.68215,62.471275,84.8117,97.904575,105.949425,135.022075,149.2668,212.24,24,34,39,30
"ZNF420",0.792006010223703,0.288557636134585,0.796041518740964,0.0711189665884354,0.32384648129161,0.817080279713643,81.8400875,105.111291176471,125.425097435897,145.527553333333,7.03365182576578,7.85021864473072,13.673499995172,28.8447450288095,51.88825,75.473525,66.4696,74.8424,104.668425,119.33145,166.57445,141.428925,24,34,39,30
"ZNF763",0.528975236946575,0.0217157783108726,0.337778286240026,0.00581555024550473,0.123449458624686,0.909840143262744,30.2690416666667,49.8000117647059,71.1076846153846,79.8358533333333,4.36153332246863,6.43089949690144,8.37598815154759,15.0799008858566,12.5282,17.41725,38.1996,41.50205,43.7985,74.9827,88.71035,84.13985,24,34,39,30
"ZNF679",0.97327630586914,0.759487282751145,0.396663086600683,0.9845986010727,0.99988008573146,0.470739325754591,0.61095,0.0308323529411765,1.90213076923077,0.118703333333333,0.362850253478312,0.017929626604336,1.44080840116997,0.0713918712142981,0,0,0,0,0,0,0,0,24,34,39,30
"ZNF682",0.9388650675442,0.25085528549473,0.501132475355606,0.0646224893794179,0.15216464654822,0.838089853371157,58.3519416666667,96.2675323529412,177.321866666667,227.273513333333,9.90388793017364,21.5769288002915,30.3824699105395,79.7517418696315,26.79355,39.754175,60.6706,68.97175,66.703325,108.914375,225.2578,243.79195,24,34,39,30
"ZNF772",0.999838454710506,0.599399986466872,0.462448096493264,0.78573580014679,0.68749956556733,0.992687113841818,149.2778375,147.296852941176,180.648748717949,174.160226666667,10.659105066269,14.7796402882902,16.1773600166068,23.097117011905,124.9353,92.98565,108.45855,109.2885,167.77035,207.081125,226.18075,237.364825,24,34,39,30
"ZNF257",0.992389879104238,0.0236430007622431,0.0244476549452833,0.69830017796123,0.809406480512269,0.252440698561932,35.3569375,40.4890352941176,87.0092179487179,55.8973,7.03931087008907,8.58865872034725,14.8061449507052,13.1704086237571,11.617975,4.187425,29.4425,0.878475,41.10935,50.24805,113.80245,87.798675,24,34,39,30
"ZNF785",0.457422019717969,0.020538779368283,0.398386334541809,0.0819008581683213,0.714456661869764,0.974011000994048,139.474758333333,194.298117647059,245.819653846154,231.384456666667,13.6776761386754,21.6039386449497,30.3583038995814,21.6345168990983,96.578925,123.369075,130.4279,126.184,178.885275,228.5618,301.59165,337.2239,24,34,39,30
"ZNF98",0.890555613520196,0.0136664636392279,0.000279235169843739,0.999920262721254,0.898436155533592,0.00579124763306427,9.65395,4.04863235294118,33.0748102564103,9.16781,2.53716128681763,1.43802273616506,7.59160360496002,4.11855194512,0.965125,0.2866,1.22115,0,13.675325,2.8186,42.1749,6.58895,24,34,39,30
