"gene","p-adj-Notassigned-CN high","mean-CN high","mean-Notassigned","SEM-CN high","SEM-Notassigned","Q1-CN high","Q1-Notassigned","Q3-CN high","Q3-Notassigned","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF624",0.0415048468121786,17.3316,79.4081,NA,6.45831792215745,17.3316,55.169475,17.3316,99.6683,139.363790909091,77.1395851351351,147.644,74.53725,119.99835,164.7758,50.81775,95.617975,9.93688774502226,2.00911220724981,0.553512391073334,0.504844423071713,-0.853312480970047,-0.986089231069534,"UCEC"
"ZNF841",0.216849301681772,83.7696,213.833055555556,NA,23.2643565027014,83.7696,132.66835,83.7696,288.134175,313.225145454545,309.266227837838,312.9771,273.23515,274.31175,355.7602,208.249825,377.286575,13.9800186424857,8.23749134764386,0.98736079247098,0.87301962348044,-0.0183507372609964,-0.195914012189883,"UCEC"
"ZNF615",0.338880824796655,75.1038,182.291711111111,NA,24.9886881937822,75.1038,103.79925,75.1038,220.391075,322.0623,193.463943513513,315.1751,181.2892,264.58805,376.0093,133.052875,233.734625,24.8870705646782,4.44802864468091,0.600703477288442,0.575201530831592,-0.735275079679095,-0.797860579540946,"UCEC"
"ZNF433",0.108194429440953,30.3304,135.931338888889,NA,14.2877555852554,30.3304,94.0569,30.3304,179.8112,102.060445454545,156.223976216216,101.1673,141.38515,86.4633,113.86445,103.182125,191.2734,6.03245767128824,4.55294679914646,1.53070051301896,1.39753803847686,0.614192042049028,0.482887551172281,"UCEC"
"ZNF595",0.00740363460139104,327.7848,144.636916666667,NA,13.8236985367396,327.7848,99.724025,327.7848,185.11575,235.629036363636,177.617810810811,181.8988,147.6319,167.8356,281.01075,99.323325,211.275875,25.9934668747999,7.5903643733907,0.753802729714095,0.811615579651982,-0.40774107550481,-0.301131535767504,"UCEC"
"ZNF460",0.433076487975707,46.2177,29.5196388888889,NA,4.77079372494313,46.2177,17.396775,46.2177,37.9338,96.3016636363636,66.9861183783784,87.1336,58.4707,80.9803,108.42195,33.273975,84.486,9.41360677797906,2.46787035332716,0.695586305043689,0.671046530844588,-0.523698566268238,-0.575515287491312,"UCEC"
"ZNF81",0.165924105230021,19.4981,61.5600333333333,NA,6.66605361839132,19.4981,37.854875,19.4981,78.542275,94.7307363636364,85.8479097297297,95.6989,74.28665,69.2108,116.92235,54.349175,103.838625,8.43997087953047,2.60107581095658,0.906230786596984,0.776253959031922,-0.142049591769078,-0.365399373536652,"UCEC"
"ZNF780A",0.225057039273264,142.9861,265.908027777778,NA,22.3995395938968,142.9861,201.911925,142.9861,317.717125,346.951945454545,299.033884054054,335.2601,279.9616,309.57925,377.01005,211.17,341.64785,15.801216832259,10.6893470571952,0.861888477559296,0.835057914735455,-0.214426888311873,-0.260051836936381,"UCEC"
"ZNF461",0.0635693389091758,22.3867,94.7312611111111,NA,8.36284680914801,22.3867,65.19315,22.3867,112.2047,129.219972727273,94.6348224324324,122.5806,86.7199,110.09905,152.09265,67.253,115.630775,9.00680672080935,2.32577502311164,0.73235445291546,0.707452076429712,-0.449386026029978,-0.499295673358279,"UCEC"
"ZNF181",0.192000422712973,59.2165,122.713722222222,NA,10.7215343806683,59.2165,83.549,59.2165,151.874625,360.372109090909,151.11830027027,333.8762,140.3125,300.6059,363.3442,106.288525,180.572325,34.6618480636209,3.9679636263954,0.419339611635007,0.420253075840686,-1.25380897848754,-1.25066971627336,"UCEC"
"ZNF44",0.119726687303609,48.3842,218.633872222222,NA,23.8400743707878,48.3842,152.25035,48.3842,240.592275,245.465845454545,274.388347567568,242.5801,225.6618,218.4598,265.3122,165.20695,307.09195,14.2198995539053,11.265706047431,1.11782699161044,0.930256851242126,0.160696916571013,-0.104298984202651,"UCEC"
"ZNF790",0.455252251316272,67.1601,100.795844444444,NA,10.0981956663601,67.1601,72.548275,67.1601,126.151925,114.066472727273,104.858362702703,111.6412,103.6913,103.13765,122.9332,76.179125,126.4268,4.99055587508848,2.48236241826076,0.91927417579935,0.928790625682992,-0.121432881824633,-0.106574683783054,"UCEC"
"ZNF677",0.652195467118021,44.0513,28.1341111111111,NA,7.95929306404812,44.0513,4.829575,44.0513,33.556825,109.590563636364,27.5776972972973,104.798,21.5741,97.40025,120.8612,6.653575,41.6088,6.51940294900569,1.34106713007844,0.251642991716001,0.205863661520258,-1.99054967570291,-2.28023890295135,"UCEC"
"ZNF823",0.186411331327041,51.9949,139.761138888889,NA,14.6235777893371,51.9949,92.9442,51.9949,183.89145,131.154954545455,162.683770540541,132.6658,150.97095,110.1716,146.37415,115.1415,195.549425,9.93804979270319,3.95999424382267,1.24039363289291,1.13797941896103,0.310798025534793,0.186474465877044,"UCEC"
"ZNF311",1.86776301425162e-07,160.3177,10.1952777777778,NA,4.10022600436045,160.3177,1.097225,160.3177,3.844975,67.2498818181818,25.3098362162162,70.6977,6.29865,46.9186,85.0308,2.59515,29.199575,8.14776888135439,2.26095716250907,0.376355103264633,0.089092714473031,-1.40983356076557,-3.48854872910918,"UCEC"
"ZNF347",0.173568063414961,18.776,79.6410111111111,NA,9.83050056518739,18.776,40.4792,18.776,120.9408,190.520472727273,124.020291081081,182.7862,114.6027,153.66635,228.37455,85.31205,151.440575,15.8585553072041,2.96280879330135,0.650955192928869,0.626976763016026,-0.619369852823708,-0.673516119966534,"UCEC"
"ZNF273",0.378434183913113,207.2576,130.115038888889,NA,19.5689790100028,207.2576,92.2876,207.2576,169.908225,174.982954545455,158.320914054054,176.4706,143.06225,79.91515,253.56995,96.6907,199.1108,30.4265495191628,4.72378328605668,0.904779065282772,0.810686029287598,-0.144362546154386,-0.302784813851337,"UCEC"
"ZNF84",0.175271648840028,399.3501,1121.13688888889,NA,117.066104198112,399.3501,660.4199,399.3501,1388.1851,916.211436363636,850.025703243243,888.1939,784.5424,827.48,996.12235,574.0589,1033.009775,34.9762187863808,22.2262573649541,0.927761507340403,0.883300819787211,-0.10817410461805,-0.179023244435939,"UCEC"
"ZNF667",0.595240901558703,29.6082,74.5764444444444,NA,19.0542637441865,29.6082,4.12605,29.6082,115.21285,194.618854545455,107.998705675676,202.7534,85.0631,114.65465,258.0485,12.02785,167.792475,23.313370810161,5.54603120716939,0.554924166663677,0.419539696991518,-0.849637461898947,-1.2531207694589,"UCEC"
"ZNF649",0.234028030708815,70.7709,218.840316666667,NA,27.5301890114488,70.7709,118.727,70.7709,307.66795,280.182690909091,253.280660540541,270.1571,244.9463,258.3459,315.36515,174.62715,315.390425,15.1057404794424,6.17327986906707,0.903983967456151,0.906680964520274,-0.145630908836073,-0.141333098569235,"UCEC"
"ZNF248",0.66182676228047,350.2437,456.251005555556,NA,54.6325618939814,350.2437,278.91345,350.2437,553.8137,618.665727272727,415.24163027027,599.4994,345.71555,562.2409,661.6628,250.89625,450.167725,33.9231973854901,20.4615991082841,0.671188999107459,0.576673721441589,-0.575209024912928,-0.794172813448972,"UCEC"
"ZNF544",0.385658246115275,871.3053,542.255627777778,NA,84.7773679539159,871.3053,337.664125,871.3053,725.4429,475.655872727273,530.156243243243,417.4764,535.6308,369.5793,577.39075,333.61555,707.616025,42.8478046584506,15.3584244305192,1.11457941264024,1.28302054918553,0.156499410801993,0.359544277185704,"UCEC"
"ZNF251",0.266972335269219,706.2647,460.766916666667,NA,49.0713289491322,706.2647,281.296225,706.2647,587.346175,494.1685,465.094844594595,515.4143,397.67705,409.7613,560.097,294.73525,573.996025,29.7310331801821,14.1150767459126,0.941166514244827,0.771567746568149,-0.0874781030462789,-0.374135258445321,"UCEC"
"ZNF607",0.650810942264073,287.4165,237.395283333333,NA,24.9059632880803,287.4165,150.75615,287.4165,285.827175,302.933545454545,279.430545675676,301.5707,256.0543,243.6882,361.32165,192.0147,327.98955,24.0698158516405,7.26842586237612,0.922415327943942,0.849068891639672,-0.116511608171551,-0.236046479160081,"UCEC"
"ZNF334",0.501318351920633,64.9937,23.3690333333333,NA,13.8991075321968,64.9937,1.52155,64.9937,9.77365,204.133727272727,41.9261178378378,233.4884,9.10705,60.7292,348.4945,3.912325,19.5991,44.4931629312519,5.30353454255321,0.20538554994307,0.0390042931468972,-2.28359341157015,-4.68022326167522,"UCEC"
"ZNF485",0.865977025727871,98.9348,90.9188777777778,NA,10.7327315912816,98.9348,55.405275,98.9348,120.8926,53.5516818181818,69.7725164864865,59.4214,62.36435,38.38305,63.58475,44.737725,86.70415,5.97809629231152,1.88167124321146,1.3029005647923,1.04952676981693,0.381726984017318,0.0697389652861821,"UCEC"
"ZNF192",0.400226364395754,28.1639,153.907883333333,NA,33.4327684744165,28.1639,38.5864,28.1639,294.692975,554.012618181818,233.762653243243,519.544,193.30505,458.5242,668.47695,117.436475,320.8484,41.7022550881709,8.43957772926999,0.421944637308831,0.372066754692577,-1.24487437728115,-1.42636660789829,"UCEC"
"ZNF442",0.226145949646912,0,23.1071777777778,NA,4.22106091014575,0,12.783825,0,33.36825,68.1002181818182,38.2794481081081,63.1313,35.80265,57.6123,73.4932,24.60005,46.387,7.89376998241269,1.08732970717975,0.562104632409653,0.567114093959732,-0.831089390405245,-0.818289084179977,"UCEC"
"ZNF813",0.438399367094494,11.5544,66.5803888888889,NA,15.9082296161203,11.5544,16.964725,11.5544,94.961875,97.8886909090909,87.6305205405405,95.387,76.5843,81.87885,105.71845,44.709575,114.988325,7.03815661487702,2.90984305305979,0.895205766128008,0.802879847358655,-0.159708765970853,-0.316743993308893,"UCEC"
"ZNF26",0.374383082722672,155.2627,344.869405555556,NA,47.6819301198468,155.2627,236.247475,155.2627,408.815425,214.192763636364,220.277833513514,195.2085,199.5261,170.91025,233.0129,147.19905,262.508275,20.4826792424778,5.81410431590279,1.02840931586036,1.02211788933371,0.0404145840168754,0.0315616038572072,"UCEC"
"ZNF69",0.481008397695433,75.826,132.156377777778,NA,17.9362787576919,75.826,73.606025,75.826,184.418425,162.2203,220.18358,167.3152,189.6458,44.2411,251.44375,122.045975,289.68275,33.9937316501894,7.90636298544976,1.3573121243149,1.13346426385648,0.440752517678127,0.180738906147277,"UCEC"
"ZNF583",0.177778289043833,23.1089,55.8512777777778,NA,5.3430564488984,23.1089,39.937525,23.1089,68.5726,98.2888909090909,59.5686989189189,87.9479,57.04755,67.36165,113.42115,42.12255,71.631475,13.2330262986587,1.36459034553603,0.606057290584498,0.648651644894307,-0.722473916807229,-0.624484200808859,"UCEC"
"ZNF568",0.902693178556814,73.6595,68.6056222222222,NA,9.34292821473667,73.6595,35.949,73.6595,95.6483,174.762354545455,80.8832043243243,164.6318,72.03795,134.276,217.94655,45.022975,100.418825,14.2578844248326,3.24321808985203,0.462818234136844,0.437570080628408,-1.11148238994804,-1.19241399936361,"UCEC"
"ZNF480",0.244187433265491,303.3038,536.698483333333,NA,44.383923338453,303.3038,405.56295,303.3038,641.148975,283.295572727273,477.389422972973,284.827,468.3609,244.953,328.6834,348.645925,582.1648,13.7799528956913,9.7137061405985,1.68512842744829,1.64436974022828,0.752858546648809,0.717534728714638,"UCEC"
"ZNF587",0.490485355782364,222.6034,492.412422222222,NA,87.8254347455724,222.6034,283.277725,222.6034,549.012175,813.055863636364,918.142427297297,803.4512,871.316,631.6697,967.3109,656.944625,1113.892,63.0578973872054,19.1609897154564,1.12924888480717,1.08446661103997,0.175363489038697,0.116985635464238,"UCEC"
"ZNF808",0.194611489368492,79.4367,149.376788888889,NA,11.8824679448774,79.4367,112.493175,79.4367,182.933325,300.9912,234.32283972973,316.2304,222.76625,247.8464,353.14135,180.1993,280.367225,23.9082584717119,4.15007668697153,0.77850395536391,0.704442868237842,-0.361223725628777,-0.505445389136295,"UCEC"
"ZNF43",0.194278022604508,90.9912,385.275716666667,NA,49.958170611214,90.9912,249.741625,90.9912,544.253425,457.623063636364,464.578281891892,482.4903,445.0231,367.1423,544.4927,274.823125,587.84785,33.2804439396234,13.3088460378807,1.01519857456541,0.922346210897919,0.0217619486131116,-0.116619714089293,"UCEC"
"ZNF28",0.184445490121067,36.8298,328.1757,NA,48.3157606834958,36.8298,138.5958,36.8298,484.64635,286.823363636364,436.014563243243,237.3541,421.04065,220.25245,351.815,296.33965,554.0143,28.9011550487937,10.0282805854388,1.52015009417442,1.77389246699341,0.604213777241596,0.826918556404792,"UCEC"
"ZNF627",0.574247281134161,279.4728,386.356077777778,NA,42.8049343512659,279.4728,299.697425,279.4728,489.8514,481.725027272727,480.485702432432,464.4253,436.72995,410.62925,538.5301,349.37515,575.734325,33.1626813655105,10.8009473367776,0.99742731896802,0.940366405533893,-0.00371637674504298,-0.0887050950663282,"UCEC"
"ZNF789",0.478890654578934,108.3228,207.397961111111,NA,31.3926926679182,108.3228,111.734525,108.3228,260.344325,109.916718181818,184.029211621622,98.5342,140.6758,84.23215,134.3155,98.7512,217.101925,9.87525597688778,8.28152320781741,1.67426042794701,1.42768500683012,0.743523953745504,0.513677709610466,"UCEC"
"ZNF534",0.213889087575547,13.7209,6.38612777777778,NA,1.30313389953527,13.7209,3.873625,13.7209,7.7344,7.36917272727273,5.2559872972973,6.6794,4.60625,4.42995,8.09535,2.63555,6.766775,1.44470146101922,0.245134809937151,0.713239802053398,0.689620325178908,-0.487540880675418,-0.536125799284753,"UCEC"
"ZNF525",0.411006631288037,92.4355,304.850627777778,NA,57.8163708515072,92.4355,167.60395,92.4355,351.985575,209.723763636364,281.194721351351,228.6943,247.84185,141.46785,239.439,197.544625,337.509325,24.7754483903476,7.14787268813701,1.34078616784176,1.08372552354825,0.423079170730279,0.115999409867568,"UCEC"
"ZNF814",0.453404146198312,911.2475,552.958761111111,NA,107.119120116353,911.2475,283.392675,911.2475,743.145825,433.031318181818,613.690852972973,402.1026,528.8613,262.9528,578.3676,360.044325,723.7658,66.7620576580547,19.6685613180429,1.41719738782335,1.31523969255608,0.503040711397415,0.395325743814197,"UCEC"
"ZNF551",0.437624782952781,11.9949,84.0338833333333,NA,20.790925179055,11.9949,26.3803,11.9949,98.57445,122.887890909091,80.3179154054054,120.9302,67.7016,90.2218,151.2386,45.5194,104.208775,13.045225762578,2.54230604337501,0.653586897872813,0.55984030457239,-0.613549032094371,-0.836912740321004,"UCEC"
"ZNF805",0.526296211785005,200.0361,290.64365,NA,32.129839149247,200.0361,220.903775,200.0361,297.17765,470.566081818182,328.785665405405,445.5569,315.7202,413.3293,464.6969,262.763075,374.664575,31.7227580900464,5.56938295362065,0.698702431197415,0.70859681445849,-0.517249934622648,-0.496963115142778,"UCEC"
"ZNF468",0.176976819373504,43.3291,364.063816666667,NA,52.2369047692371,43.3291,232.230225,43.3291,500.72315,278.277054545455,431.555072702703,233.4884,407.67335,149.7229,398.62965,304.227275,538.49095,49.3133036800127,9.50006110900407,1.55081083996529,1.74601115087516,0.633022724486944,0.804062772747952,"UCEC"
"ZNF616",0.244287642750656,70.0487,135.623377777778,NA,12.4728870452474,70.0487,97.834575,70.0487,176.89155,206.396763636364,165.88483027027,194.5525,160.1039,182.9046,227.4725,120.1379,196.172925,13.7188748177583,3.22278246985191,0.803718175361177,0.822934169440125,-0.315238387370702,-0.281151067911014,"UCEC"
"ZFP57",0.86635744747173,3.6108,5.84263888888889,NA,2.99686324454081,3.6108,0.08745,3.6108,6.21415,6.43937272727273,4.45334108108108,3.2258,1.66855,2.0659,6.4068,0,5.2377,2.67598877542458,0.412644113494648,0.69157995191361,0.517251534503069,-0.532032047327116,-0.951062074827821,"UCEC"
"ZNF155",0.945363230720842,179.8159,185.8202,NA,19.8055564730702,179.8159,120.5285,179.8159,217.578725,157.157963636364,170.856571081081,180.1154,157.00405,122.11955,189.45265,113.131325,217.52425,12.8493211757896,4.55902469219001,1.08716457714108,0.871685874722539,0.120570354949137,-0.198119763356053,"UCEC"
"ZNF425",0.820837402544576,93.8798,112.681216666667,NA,18.7537487728676,93.8798,52.455775,93.8798,163.098875,171.319754545455,91.9197651351351,180.6452,81.52655,141.735,207.2395,54.306825,112.389625,12.7716829430606,3.06221503064615,0.536539206345565,0.451307590791231,-0.898244498493319,-1.14781705064947,"UCEC"
"ZNF611",0.269324273958724,31.7747,134.397755555556,NA,20.6176570935561,31.7747,82.17585,31.7747,176.181025,336.591945454545,239.592866486486,228.2723,216.9717,206.5094,493.77645,153.56135,300.743625,53.9045223533448,6.29478786906558,0.711819963971306,0.950495088541185,-0.490415699102741,-0.0732489227800605,"UCEC"
"ZNF254",0.0475920579321023,31.8758,327.255372222222,NA,31.7366655243598,31.8758,230.82885,31.8758,414.585375,324.252463636364,366.929084054054,314.1233,360.87515,260.2147,365.9469,242.141475,464.003325,27.7275875952331,9.02443156531346,1.13161540837374,1.14883279909513,0.17838372609657,0.200168843702927,"UCEC"
"ZNF625",0.226266956656945,2.8886,24.08405,NA,3.87289406272976,2.8886,16.0764,2.8886,29.172025,54.6187,60.8153045945946,49.2902,56.24835,47.06745,63.7031,39.3957,75.358525,3.66052481930218,1.68985735629644,1.11345207034577,1.14116700682894,0.155039457216214,0.19050994175156,"UCEC"
"ZNF845",0.371789591708691,74.3817,135.58805,NA,15.30676152035,74.3817,82.02945,74.3817,176.615525,188.980690909091,163.547105405405,175.0973,154.999,159.72705,211.73365,116.5653,197.1212,11.673179883262,3.29226425585623,0.865417014927095,0.885216391115111,-0.208532609082923,-0.175897929828927,"UCEC"
"ZNF90",0.882995122332664,345.9108,306.99065,NA,59.7645263855412,345.9108,106.816225,345.9108,490.9425,3228.86293636364,4415.12359,2789.7372,3752.5633,2518.13135,4006.69145,2902.803375,5054.23435,294.298406795542,172.448424424198,1.36739269427532,1.34513146973127,0.451427622406494,0.427747185019863,"UCEC"
"ZNF788",0.713179390584402,62.1051,86.0186166666667,NA,14.6769485384289,62.1051,29.029575,62.1051,127.48735,144.143645454545,106.325747567568,126.2042,84.13295,104.06135,179.99045,54.9464,135.45435,16.3369450858218,4.49865812961752,0.737637425724026,0.666641442994766,-0.439016238826351,-0.585017086853357,"UCEC"
"ZNF880",0.853438020181391,109.045,127.545938888889,NA,22.6289698653634,109.045,74.185225,109.045,132.995625,188.429927272727,165.914461351351,200.3257,147.9515,113.7373,234.2294,95.724525,220.8599,25.7419219099475,5.09426414316626,0.880510138451692,0.73855476356753,-0.183588479121884,-0.437223194617609,"UCEC"
"ZNF630",0.163073817013432,27.4418,54.1160888888889,NA,4.19725585436321,27.4418,46.6165,27.4418,63.2665,71.1421909090909,61.8684994594595,56.4658,55.29975,52.50505,83.83025,38.99695,75.7585,7.31190160295907,2.22232308943724,0.869645686601333,0.979349446921854,-0.201500360936794,-0.0301043674515353,"UCEC"
"ZNF844",0.221530320274997,27.4418,112.942583333333,NA,15.4568459096181,27.4418,57.474675,27.4418,158.837475,290.331872727273,138.883724864865,309.3434,124.11755,230.43315,352.43335,80.3123,178.492825,27.2050765997755,3.96470699661132,0.478361964052521,0.401229022503794,-1.06382541365894,-1.31750212924653,"UCEC"
"ZNF717",0.816079567135923,10.8323,14.9051333333333,NA,3.95540651024736,10.8323,0.613425,10.8323,29.697875,80.4730181818182,28.1992718918919,78.9981,21.8921,67.3209,96.22745,6.24865,43.38725,7.95565848736629,1.31915427579137,0.350418966866377,0.27712185482942,-1.51284723015515,-1.85140760344475,"UCEC"
"ZNF492",0.848069627596391,18.776,15.1555722222222,NA,4.26977598401221,18.776,0.3924,18.776,23.534675,23.8293090909091,40.2983427027027,24.0838,21.07415,18.07185,29.3843,4.49045,54.154475,2.923474756377,2.81763555302603,1.69112509930372,0.875034255391591,0.7579833856317,-0.192588598952426,"UCEC"
"ZNF688",0.599103052801525,628.9944,455.585927777778,NA,74.2624374034955,628.9944,291.45355,628.9944,479.3747,348.568654545455,356.682591081081,313.089,291.5747,273.4672,434.88145,209.3913,413.031175,33.7261404072389,15.9561846870979,1.02327787203415,0.931283756375983,0.0331979634316873,-0.102707279903217,"UCEC"
"ZNF879",0.823324361884566,93.8798,80.1505722222222,NA,13.8907945948693,93.8798,49.41665,93.8798,94.545075,92.3325727272727,68.1068510810811,91.4397,56.73095,78.62535,99.37495,39.6463,82.678675,5.10846296551287,2.42397105275189,0.737625402058834,0.620419248969539,-0.439039755289748,-0.688684647130229,"UCEC"
"ZNF737",0.323507028457009,46.9399,329.395111111111,NA,63.7296770731084,46.9399,181.432675,46.9399,358.1327,373.084890909091,403.134329459459,254.0676,351.9368,223.4794,457.5016,190.53185,573.4726,64.9711306118753,14.9876060245778,1.08054316666951,1.38520929075569,0.111756707640348,0.470103968999359,"UCEC"
"ZNF709",0.465644667518662,77.2703,108.971283333333,NA,9.74417999181858,77.2703,84.8893,77.2703,129.115125,208.753454545455,171.832368918919,194.6833,149.72065,141.1131,269.78275,113.555075,197.23765,24.3523536385831,5.03120610709383,0.823135450826773,0.769047216684739,-0.280798242421483,-0.378855917785124,"UCEC"
"ZNF585B",0.412379186859134,20.2203,39.8739111111111,NA,5.3654791696968,20.2203,20.090075,20.2203,61.837375,201.031927272727,100.940178108108,202.7687,87.70925,145.79545,252.6334,63.108425,123.740525,16.3503043140159,3.52340722498753,0.502110184573662,0.43255813150649,-0.993924106617495,-1.20903406525823,"UCEC"
"ZNF324B",0.755298672592789,109.7671,130.604494444444,NA,15.0926713805608,109.7671,79.8607,109.7671,143.5184,181.7053,162.093839189189,177.6744,137.96775,160.6167,186.9357,101.52605,185.910875,14.8394801005598,5.04679158183184,0.892069957173452,0.776520140211533,-0.164771242466325,-0.364904751335326,"UCEC"
"ZNF564",0.60647447341514,351.688,278.104377777778,NA,32.1647857984093,351.688,199.9706,351.688,296.832475,290.980709090909,254.699368378378,283.3969,234.107,260.4146,330.1075,193.413225,296.7154,15.8495123425724,5.46906962513541,0.875313587536844,0.826074667718666,-0.19212812921692,-0.275655904188363,"UCEC"
"ZNF674",0.112706399752282,15.8873,44.4297722222222,NA,3.91490506906505,15.8873,37.95365,15.8873,50.4039,120.847927272727,95.1705091891892,121.4018,91.95025,98.8533,134.7912,70.4697,114.07705,6.74204017882759,2.27462701356699,0.787522892092392,0.757404338321178,-0.344606233827888,-0.400864410057261,"UCEC"
"ZNF432",0.131791446979327,10.8323,95.2565666666667,NA,12.233288779344,10.8323,57.443375,10.8323,137.04095,149.265363636364,127.018874054054,137.5333,116.92225,126.71235,158.577,86.132625,160.34195,11.5734187013508,3.06413849406906,0.850960135423608,0.85013774845801,-0.232836546729095,-0.234231473735511,"UCEC"
"ZNF10",0.143534943665762,58.4943,322.518044444444,NA,39.4968805683264,58.4943,196.09855,58.4943,423.037725,329.015718181818,272.619878108108,307.0098,222.80965,289.6441,355.81965,147.638425,343.8963,32.1677290507394,9.94519838148806,0.828592261836728,0.725741165265734,-0.271265747732091,-0.462472990425908,"UCEC"
"ZNF486",0.805244147447464,16.6095,58.4658333333333,NA,38.3416036627283,16.6095,1.5116,16.6095,20.019025,71.8838727272727,33.5390513513514,63.3307,7.51555,44.90645,82.00375,3.67735,16.63335,12.1601097004553,4.57046249340065,0.466572682840815,0.118671513183969,-1.09982625281123,-3.07495443388005,"UCEC"
"ZNF225",0.0979326466421383,10.1101,55.9791888888889,NA,6.00907964671637,10.1101,36.33615,10.1101,78.838925,84.0337727272727,63.9627586486486,80.7453,60.9116,72.0757,95.54295,44.88255,78.617675,4.58141761857994,1.38939953706293,0.761155385183484,0.75436712725075,-0.393737093786307,-0.40666128523918,"UCEC"
"ZNF350",0.438014819289492,136.4867,220.728722222222,NA,24.3338873372652,136.4867,154.862975,136.4867,231.163475,208.3582,196.863123243243,210.4712,182.99725,186.15825,221.8503,143.9573,226.48425,8.84227487512533,4.24780782450579,0.94483021663291,0.869464563322678,-0.0818729905572836,-0.20180086592992,"UCEC"
"ZNF253",0.271413438511004,67.8823,305.969466666667,NA,48.0501152751421,67.8823,214.32165,67.8823,378.7763,234.091318181818,247.452154324324,233.3629,220.51305,166.7568,260.07975,104.031025,324.298525,27.6730640966851,11.1081051753326,1.05707531678782,0.944936191656857,0.0800781726384798,-0.0817111825782698,"UCEC"
"ZNF878",0.192571609994654,0.7222,7.37656111111111,NA,1.12511141987505,0.7222,5.415075,0.7222,10.05935,3.94410909090909,9.58490891891892,2.6619,7.25065,1.5892,4.65365,3.75375,12.00115,1.27411232596406,0.569248869239759,2.43018352129547,2.72386265449491,1.28106526661518,1.44565396007737,"UCEC"
"ZNF727",0.987535823281746,1.4443,1.40089444444444,NA,0.628120120036178,1.4443,0,1.4443,1.474325,25.1978181818182,3.62168297297297,25.732,1.61435,12.6733,38.3521,0.780325,3.607725,3.82855275490072,0.343673563906375,0.143730022450366,0.0627370589149697,-2.79856665023693,-3.99453829190088,"UCEC"
"ZNF578",0.0179353481931632,192.8146,41.2656333333333,NA,13.2718865365067,192.8146,4.929425,192.8146,46.96685,160.0836,94.1639481081081,165.3696,75.06455,135.4884,184.38825,46.807,123.5042,10.5116066120871,3.38787201445014,0.588217332119643,0.453919886121754,-0.765578800300839,-1.139490401102,"UCEC"
"TRIM28",0.000299053357599943,29002.347,10049.1298,NA,960.832052707143,29002.347,7973.749825,29002.347,9758.666025,8586.13602727273,12201.7180856757,8319.7811,10679.23095,7375.24085,8598.622,8625.743625,13805.601175,591.547783884257,306.051095103154,1.42109536197872,1.28359518377232,0.507003369244749,0.360190281550042,"UCEC"
