"gene","p-adj-N1-N0","p-adj-NX-N0","p-adj-NX-N1","mean-N0","mean-N1","mean-NX","SEM-N0","SEM-N1","SEM-NX","Q1-N0","Q1-N1","Q1-NX","Q3-N0","Q3-N1","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF81",0.220345257171486,0.0265313329834823,0.7144544469511,154.827484518828,123.7664,138.298660791367,4.90787743642611,16.9569064563848,4.15934565260456,103.3437,67.859125,89.497725,193.17975,169.30365,175.2483,181.390994444444,145.178258724203,175.99325,130.8278,153.077575,208.80595,93.8875,183.8799,5.82679143537346,3.15536675047692,0.80036089536224,0.743368282590383,-0.321277414206876,-0.427850961067223,"KIRC"
"ZNF780A",0.316467926667586,0.928822678224463,0.254609057630365,299.598887447699,264.2261875,302.650645683453,6.52252020962685,24.1343473651555,5.31433061607971,236.27395,223.796625,237.612075,362.403,333.5517,349.189525,379.78375,300.192606941839,367.0874,280.9625,311.3134,425.55125,235.6599,352.33,11.2773113512287,4.09348199845443,0.790430361862082,0.76538312129482,-0.339289730370423,-0.385746008739535,"KIRC"
"ZNF461",0.328435621885435,0.924701651006722,0.394350405467223,119.711071548117,104.83096875,118.367199280576,2.90673591939332,7.93663762499964,2.1926320371888,93.41525,83.8918,95.85105,138.79025,131.810675,139.233525,107.823866666667,118.55342326454,112.83505,114.166,96.444975,120.3531,93.6032,138.5598,2.3302716766773,1.7511306875136,1.09951003362775,1.01179553693644,0.136860769630756,0.01691778049634,"KIRC"
"ZNF181",0.0148959500292491,0.848071217383668,0.00809936330663386,259.30779958159,197.6752875,263.429621942446,6.00337651998673,12.26815019591,4.81013717486058,202.5337,169.6632,208.0681,298.3946,240.312125,308.8779,272.9783375,259.637961726079,271.67645,251.2866,243.145125,299.742825,205.2177,304.6683,5.7859675024574,3.72377532926242,0.951130276870702,0.924948040214748,-0.0722851334829966,-0.112555771669225,"KIRC"
"ZNF44",0.997434973468208,0.293951544244348,0.896845067304314,274.727654393305,277.3576,294.410284892086,7.81675940425936,34.9920777767125,10.2123318413292,193.4088,192.429025,202.3716,327.6,338.1444,327.943875,739.115734722222,284.81966435272,639.68605,252.6044,507.338925,974.5923,200.4496,329.0084,35.3069663702992,6.46211397019568,0.385351915772383,0.394888086116619,-1.37575153156872,-1.34048425294312,"KIRC"
"ZNF790",0.49036120996568,0.84409338108677,0.376603895663972,131.226791213389,118.5670125,133.332596043165,2.8031461027973,11.2937640569877,2.55821260643424,103.31045,96.8555,109.39295,150.74145,138.48365,154.94975,140.4829375,131.994824015009,143.4129,128.6408,121.27475,164.1272,106.821,153.0956,3.71973750755707,1.86295103940956,0.939579043291356,0.896996016397409,-0.0899135595670607,-0.156826516806888,"KIRC"
"ZNF677",0.0198700694983087,0.829145387540746,0.0106179665835134,36.3173288702929,19.53346875,37.5583967625899,1.58109026168238,4.06047495618553,1.45144530133338,18.9622,9.6654,20.128625,46.8466,21.998325,47.65885,74.1191236111111,36.5233148217636,73.87,30.7692,64.494275,86.493175,19.4604,47.1551,2.04687610542325,1.05095869912357,0.49276506577971,0.416531744957358,-1.02102811404295,-1.26350164360073,"KIRC"
"ZNF823",0.110791414409936,0.242919443989287,0.307727074618538,133.222320502092,162.403675,141.199482014388,3.05944765598381,50.03856499649,2.65305265867099,98.6819,91.878325,109.031175,162.6437,129.189725,163.359075,172.387891666667,138.111701313321,168.1845,129.9177,137.143325,199.968375,103.9182,162.1622,4.85362725762471,2.44464889292962,0.80116822578454,0.772471303835966,-0.319822889677922,-0.372446754857413,"KIRC"
"ZNF311",0.425349782070423,0.594396353526553,0.627897976951824,38.1761121338912,30.67868125,36.1801075539568,1.5304869190121,5.99237479340216,1.37168301751492,19.70145,12.2837,20.578875,51.66575,44.09325,48.20775,31.1121597222222,36.9326879924953,28.5931,33.2626,19.9579,40.056425,20.0765,50.0281,1.78858222698167,1.00748144526156,1.18708210301825,1.16330863040384,0.247419720591421,0.218233900322135,"KIRC"
"ZNF347",0.0574710322887166,0.914090912499476,0.0780883976597033,141.82400376569,105.4607375,139.637999640288,4.04753055771617,17.2317030638827,3.59204972756072,96.6996,54.4417,95.041625,176.8877,148.587525,178.310175,159.459388888889,139.465571857411,158.73845,135.0601,132.0799,182.137975,95.0359,177.4601,4.64471174529992,2.66826248526522,0.874614990244258,0.850834186676259,-0.193280019546538,-0.233050092668434,"KIRC"
"ZNF273",0.394212789950376,0.280099125206844,0.160251086327565,76.7103769874477,90.286575,71.2827629496403,2.65220195956649,11.5116439187586,2.36618325075992,50.90115,62.572175,48.526275,87.09965,112.363775,80.6652,53.7506583333333,74.2551787992495,50.3949,65.1884,39.75335,62.431,49.3562,86.4942,2.29515244206631,1.75344838360708,1.38147477820193,1.29355153001593,0.466209222885,0.371337526475438,"KIRC"
"ZNF84",0.172877496584756,0.896658415743124,0.124929157017813,822.405037656904,695.33138125,833.176680935252,18.8041305225848,49.2970141225648,15.7996988219997,630.8777,613.24855,661.84895,954.36165,783.2114,939.513275,598.4565875,823.736655722326,597.6918,782.8174,523.1754,669.5302,643.7216,944.1469,13.4212941861059,11.9142636273916,1.37643510478081,1.30973421418865,0.460936592339625,0.389274073765709,"KIRC"
"ZNF667",0.197673723073046,0.986003103884822,0.215630846541517,72.1993820083682,36.72031875,71.0743597122302,5.31136983203508,9.84582977721287,4.7584882518459,16.017,13.308675,18.4745,105.91695,41.88615,104.011925,107.709601388889,70.6353037523452,107.1136,35.3889,88.74875,126.831325,17.5501,104.5987,3.2493635911986,3.45645341871771,0.655793938901642,0.330386617572372,-0.608685527034023,-1.59777284382305,"KIRC"
"ZNF649",0.0204158101681241,0.179927922123952,0.00290988804475023,193.87899832636,126.74408125,209.016807553957,5.45672214854836,14.6277928195046,6.47046482834381,136.8174,89.400525,143.30325,240.72545,142.950325,254.943075,313.002555555556,199.602788742964,302.50555,194.293,278.773125,351.2605,135.5019,249.4962,6.61783355015715,4.23515856272708,0.637703383567219,0.642279125126795,-0.649042558926273,-0.638727687070296,"KIRC"
"ZNF248",0.999532335176081,0.902958236080031,0.982889405479126,598.423882008368,600.617975,587.348870503597,19.2559370979844,51.4867534762102,17.420138665626,384.17085,465.04615,380.71995,755.5723,701.50415,719.5224,304.640872222222,592.722443714822,299.3715,528.0123,272.47365,342.6608,384.7155,735.5344,6.71286282491805,12.6131323608214,1.94564320733187,1.76373602697652,0.960247172499844,0.818634653259654,"KIRC"
"ZNF544",0.930583793841725,0.961578203566532,0.960202977784304,449.117252301255,435.4926,445.683005395683,9.85996647203561,29.3582949357049,8.50093695407837,377.97235,377.384425,367.4338,517.66165,522.99885,518.206475,464.6172375,447.202693621013,471.5604,443.5254,406.927325,520.36015,373.347,518.3058,11.3614902021111,6.31134145693554,0.962518515299409,0.940548442999031,-0.055113801804183,-0.0884258431382206,"KIRC"
"ZNF251",0.853710962350505,0.872796147581393,0.928193441430069,327.78379916318,347.00348125,333.872633093525,9.16743202722344,33.6937079225264,8.19533045829423,232.4062,251.42995,241.675325,382.55535,415.3749,395.7448,264.509993055556,331.288176923077,261.9362,303.4038,227.2724,296.097925,236.8048,389.8707,6.50066125220569,6.00819547574272,1.25245996605314,1.15831183318686,0.324764489488611,0.21202369860342,"KIRC"
"ZNF607",0.654605977437688,0.553177371813229,0.431421266296994,177.870107949791,164.30654375,183.349622302158,4.04035791230613,20.5425391052363,3.35752629322345,129.4488,124.70175,143.2319,218.5448,192.921125,214.273575,172.644009722222,180.307099624765,170.9403,176.616,142.117925,196.52525,134.2282,214.4222,5.36483563246164,2.59311236712935,1.04438665387159,1.03320281993187,0.0626559268037021,0.0471234861374379,"KIRC"
"ZNF334",0.979431823490663,0.727900547257731,0.997628601897775,156.364544351464,149.8525,147.661289568345,8.57230645616405,31.4791250039067,7.66342676207786,63.724,69.057225,69.9854,199.81855,215.043425,194.92255,111.545138888889,151.687175984991,111.42815,121.3786,91.3814,125.2902,66.6606,197.6982,3.96603894772124,5.61853254209574,1.35987258159307,1.08929924799075,0.443471479037628,0.123400339992481,"KIRC"
"ZNF485",0.253062124099079,0.982574702635072,0.277395345528144,55.136989958159,65.38373125,55.5313776978417,1.68161448175098,6.85997325224206,1.44185745375202,38.5668,52.65645,40.86675,64.2725,82.589375,67.02265,31.2276763888889,55.6015934333959,29.8418,52.0374,27.22725,35.0344,39.916,66.0404,0.919817843974272,1.08602397637426,1.78052291630572,1.7437755095202,0.832301004096295,0.802214322139876,"KIRC"
"ZNF192",0.0655474120324721,0.155340272779272,0.239708486907047,481.374720502092,358.71463125,446.817976978417,14.4047170515773,59.4148688182994,12.050524922025,337.16665,165.6962,301.463825,618.26965,507.302375,598.305275,494.09025,459.344532833021,490.35345,450.9804,429.314225,559.084925,312.6685,603.7557,13.6669977743452,9.24350147431658,0.929677387548167,0.9197047558246,-0.105197929345186,-0.12075729422784,"KIRC"
"ZNF442",0.551061178116009,0.200704084150172,0.23213597123534,34.4624246861925,30.47034375,36.7073701438849,0.925090077472915,5.10642523414512,0.896233376446547,24.9771,19.110975,27.544375,41.02305,32.9833,43.124,65.2229375,35.5152818011257,60.0808,33.2806,52.03055,73.9572,26.2489,41.9676,2.69796386057908,0.644657662979582,0.544521347281019,0.55393070664838,-0.876939485774815,-0.852222579672925,"KIRC"
"ZNF813",0.818900878228917,0.340360476490221,0.991584354024832,71.2664652719665,64.40845,65.8119496402878,3.04960981618816,13.3532823937319,2.44023109362413,39.67685,24.2356,35.33925,94.5336,96.1068,91.673475,98.8110875,68.1672636022514,98.35805,60.5096,80.028475,114.60345,35.9259,93.3211,2.92733557555618,1.9117137807601,0.689874641874085,0.615197230933309,-0.535593863398263,-0.700879085293366,"KIRC"
"ZNF26",0.995751204105129,0.979798788513381,0.986962625284415,261.331272803347,264.99068125,258.594432733813,10.3852065462038,37.2858322459564,9.74483200779357,168.71655,131.193275,162.5712,299.58395,350.204275,302.396675,141.281298611111,259.995542213884,141.68115,221.0817,126.413025,154.3155,164.1502,302.43,2.68726208399644,6.97189661274363,1.84026863264857,1.5604171761734,0.879916378620291,0.641931783918463,"KIRC"
"ZNF69",0.951794717033151,0.966076719708846,0.920947808223527,89.8022,86.15243125,90.8441705035971,3.17290012664154,19.431121231999,2.59323092237182,56.608,56.5829,63.0684,109.0844,87.219075,111.376675,126.198919444444,90.1718883677298,122.4436,80.6634,97.903125,146.775,58.6843,110.6095,4.63656805353962,2.04111758719908,0.71452187359992,0.658780042403196,-0.484949917784463,-0.602131245290713,"KIRC"
"ZNF583",0.00958440567237484,0.758621881357484,0.00420929372576317,81.7318376569038,51.96858125,84.1817910071942,2.51249320111265,7.49865682974968,2.39597060267819,55.07505,30.704475,56.36875,99.7871,79.429775,108.28275,93.8783930555555,82.127939587242,96.73635,80.5673,83.454825,106.564025,52.6503,102.4421,2.60117382979951,1.7108972396551,0.874833248782179,0.83285445440106,-0.192920042606495,-0.263863695647206,"KIRC"
"ZNF568",0.127009455781183,0.937916062461959,0.0967977798990748,116.517261087866,91.692975,118.00346942446,3.1846595795911,10.3422539527034,2.99571472352916,81.65105,63.622525,83.266025,148.9103,127.376125,147.57565,148.216756944444,116.521460412758,149.61285,115.5434,128.208025,168.82285,81.5898,147.0829,3.39855940635677,2.14536181526087,0.786155781673413,0.772282594710281,-0.347112875051233,-0.372799237827557,"KIRC"
"ZNF480",0.130981773716882,0.832608213546464,0.190702678102956,422.643025523013,357.0999125,415.956181654676,9.25538809452922,20.7839449103226,7.36757335002336,339.07935,324.261075,336.134225,470.3389,418.59475,467.304325,436.735315277778,416.804657410882,432.23245,397.5476,386.213175,472.1754,336.1389,467.3873,9.94985648018395,5.70978263936193,0.954364446451464,0.919754173940434,-0.0673877964933368,-0.12067977657359,"KIRC"
"ZNF587",0.553869250784727,0.0570735867958659,0.965222604054837,507.899049790795,443.97156875,459.525202877698,17.6289227609851,49.6911481397422,12.4506981816298,329.68705,316.366725,303.014375,653.62535,580.297025,589.009275,403.961983333333,480.347213133208,389.20635,432.3316,314.4275,504.65865,317.7634,615.6514,13.9935152284786,10.387704675139,1.1890901444972,1.11080304830587,0.249858089422834,0.151603041370695,"KIRC"
"ZNF808",0.143654648907433,0.134629507858857,0.432145427636106,268.883610041841,225.3154625,253.751445683453,6.47902448947616,16.7776337139207,4.81475792665668,208.92685,195.902425,195.303775,322.38625,235.197725,302.3153,304.089454166667,259.559101313321,296.5892,241.0299,229.082825,352.382725,198.9806,308.3068,10.7530314426924,3.8945937265899,0.853561666663588,0.812672545055585,-0.228432708504963,-0.299253939129066,"KIRC"
"ZNF43",0.968150104902717,0.50138839167735,0.80474364778191,409.001020920502,419.2477375,392.80558057554,11.6793264872193,27.0728601751765,9.02800599599917,311.19185,352.728375,301.6768,480.00145,451.0376,452.2186,343.603563888889,400.35229793621,331.31575,375.5955,279.62685,392.24585,309.0239,465.0239,10.1350562953279,7.09955960128169,1.16515758278244,1.13364818907643,0.220525086660157,0.180972990700918,"KIRC"
"ZNF28",0.421415173639283,0.949337358634251,0.480617338180275,425.577577405858,378.5576375,421.64689028777,9.96329455934204,51.1144417083314,7.9628129886045,328.5065,187.350625,323.4265,505.2502,538.554925,507.521025,472.533106944444,421.68506510319,441.7401,418.424,387.8993,557.137325,322.6244,507.9038,13.5255469119018,6.28842092441982,0.892392636422757,0.947217606008601,-0.16424948565336,-0.0782321981843931,"KIRC"
"ZNF627",0.558410251975612,0.983271758679248,0.593469434742907,406.773145188285,365.85313125,404.398517985612,11.3091160417068,57.1114577826856,7.63865695521687,311.0127,260.095125,322.28855,475.8889,391.061525,473.77255,549.405238888889,404.027702439024,527.3711,384.4451,472.15175,624.95145,314.7894,473.8067,14.8759145174685,6.66723408747849,0.735391062626424,0.728984011448485,-0.443416451638086,-0.456040922114212,"KIRC"
"ZNF789",0.962654509545138,0.978200252119903,0.979186913145276,108.954544769874,114.95431875,110.514110791367,5.74777648254627,26.0450412066773,5.22392329826357,53.4597,42.734,53.2911,131.22835,130.32055,133.702725,41.636725,110.053693996248,40.83735,87.6068,33.28045,49.886025,52.6632,131.551,1.40915607473295,3.82194436408153,2.64318805084328,2.14526162936625,1.4022790698406,1.10115360500777,"KIRC"
"ZNF534",0.9891941879537,0.836469393116522,0.93954651548517,4.6328820083682,4.5240375,4.7836881294964,0.156834323878142,0.679850755366879,0.206000178871082,2.9613,2.361875,2.76485,5.95245,6.091125,5.7607,3.61725416666667,4.70286566604128,3.5053,4.0595,2.668725,4.3776,2.8317,5.833,0.175305541797424,0.129717135330201,1.30012032590317,1.1581034433572,0.378645150600285,0.211764122544088,"KIRC"
"ZNF525",0.137869180079089,0.872863492655131,0.189787778435393,242.049621338912,190.24785625,237.437898561151,7.27746876277435,20.3263836166548,5.98382325590294,172.9528,148.768425,177.7319,287.9151,251.83995,283.840925,178.941225,237.98281163227,173.3181,223.1745,158.38495,197.9514,173.4144,284.4695,3.89579068975017,4.56727963096257,1.32994960570025,1.2876583576672,0.411371580325145,0.364749867458838,"KIRC"
"ZNF814",0.747106291675839,0.847572338843099,0.850086115458507,286.266974476987,250.750825,277.13283057554,12.1930260134141,38.2791901455624,11.4630675599741,167.78875,143.175275,172.86135,342.03425,322.26305,317.23025,191.815125,280.520540150094,199.3718,238.8061,143.646675,238.011275,168.3363,323.1867,7.34366517853582,8.17451262291192,1.46245266190606,1.1977927670814,0.548389926891824,0.260378325684659,"KIRC"
"ZNF551",0.39603894294796,0.992416947122492,0.41566623625503,112.586251046025,96.1937,112.079943165468,3.25310861131833,12.6521830034056,2.84711491937692,74.69455,55.23785,75.91515,144.84665,136.46685,142.39305,120.903513888889,111.840544090056,124.2237,107.9572,103.34925,138.04375,74.928,142.8069,3.04657537836526,2.11484813043418,0.925039649325978,0.869054777791999,-0.112412890707014,-0.202480979806028,"KIRC"
"ZNF805",0.759889663262712,0.979849606905508,0.796139733238972,334.844886610879,313.51125625,332.862107913669,8.58515641687362,24.8472678093521,6.14840810389941,257.05025,283.570825,268.369,379.82695,315.873425,379.577775,246.3732,332.974560600375,244.8924,316.5093,208.72845,277.59395,265.1259,378.7761,5.94535395202598,5.06212521089721,1.3515047927306,1.29244231344051,0.43456662799278,0.370099889073618,"KIRC"
"ZNF468",0.776611905244968,0.961828017093595,0.825823434185339,447.063760251046,398.9714125,440.621968705036,19.5506525392429,43.3599749958135,15.2194302825608,314.84505,248.908025,328.864875,504.2139,513.235775,496.939675,548.740727777778,442.091787242026,510.62355,398.1112,438.448475,613.31315,317.9724,504.0546,18.24415354072,11.8906633134607,0.805647849454067,0.779656950800644,-0.311778723707444,-0.359088617379341,"KIRC"
"ZNF616",0.0266118081271978,0.309778622402536,0.0908453576214844,199.788109205021,154.17913125,190.989488489209,4.82190384273461,13.5504495556289,3.77561661000829,151.30115,105.67255,141.5278,248.47455,196.6782,234.383325,223.570340277778,193.679958348968,231.37275,188.0966,188.2895,249.243675,143.2979,241.9974,5.10382688022129,2.97412941897682,0.866304350158111,0.812959175183767,-0.20705413307028,-0.29874518937519,"KIRC"
"ZFP57",0.996074801151169,0.392034875429896,0.929767008402553,21.8151142259414,19.8051,11.192459352518,8.54846189532831,6.44838956654424,2.08447558772625,0.5869,0.913175,0.475925,13.01055,26.1105,12.644175,7.92113194444444,16.2310362101313,2.73,2.4494,0.932725,12.117525,0.5184,13.0943,1.14578061723861,3.99069232052862,2.04908039961575,0.897216117216117,1.03497659237811,-0.15647255825841,"KIRC"
"ZNF155",0.168977024181471,0.0804056624520809,0.0295687733006107,177.008512970711,150.247675,187.914788129496,3.77588993346839,9.04665368223475,3.45051782670361,135.94605,121.825,153.54445,215.5327,180.433375,221.596675,166.89625,181.930803752345,168.5113,182.2067,152.792825,187.603025,145.0882,216.6156,4.55382398276498,2.50484763963938,1.09008323286081,1.08127288793096,0.124438295599532,0.112730671436074,"KIRC"
"ZNF425",0.994295855918498,0.501726351117221,0.877597802226131,50.7246234309623,50.21455,52.6415428057554,1.31995054573431,4.37916460380858,1.11410856753822,36.5892,37.408725,40.002425,60.30675,66.646525,62.234,120.626151388889,51.7801350844278,116.13155,49.4525,89.807025,146.6991,39.1244,61.4729,4.415030386296,0.838849989890699,0.429261271193946,0.425831739953527,-1.22007207904755,-1.23164460783328,"KIRC"
"ZNF611",0.43929082569264,0.985976449668679,0.404438811480133,501.956335146444,416.32331875,505.780406115108,18.1405133200209,69.8824044934609,15.7036557877293,303.4526,236.9263,322.869475,622.8292,502.059,619.55745,346.527511111111,500.854069606004,334.87195,436.0348,276.379675,404.3756,311.7245,621.0795,12.1314668492962,11.7390084214603,1.44535153356239,1.30209412881551,0.531420422862848,0.380833745175388,"KIRC"
"ZNF254",0.940757638228056,0.370383788168496,0.991082773194847,318.058915062762,305.64368125,300.910600719424,10.3614484163351,22.1932563619264,7.92049508067228,237.0075,238.4389,221.26775,336.3126,356.714,341.6969,417.112405555556,308.346461913696,396.94135,282.3559,368.54335,443.440525,228.3279,341.6399,11.3173930905263,6.25775580547648,0.739240688617273,0.711329016238797,-0.435883928432581,-0.491411080327016,"KIRC"
"ZNF625",0.477529234556811,0.882249676049627,0.576028895014537,29.339850209205,24.5234875,28.6636787769784,0.996053978464064,5.45393219305175,0.976146101655816,18.48275,12.602,18.715825,38.42615,25.271275,35.631925,35.005375,28.8570448405253,35.45165,26.9278,27.04985,41.646675,18.5472,37.0704,1.37969216987488,0.695357488197989,0.824360397239719,0.759564082348776,-0.278652896267148,-0.396756408781798,"KIRC"
"ZNF845",0.171479705477665,0.943813745131228,0.208394766912896,188.771354811715,160.95028125,187.058521942446,4.07816197480549,15.7358932039018,3.41701329059368,150.7621,118.2472,144.099075,228.76275,203.7557,227.867925,201.521656944444,186.971111069418,203.77345,181.9624,174.007025,224.860875,144.2015,227.9388,5.12298125311927,2.60289290273884,0.927796614539363,0.892964220805017,-0.108119512976595,-0.16332572413356,"KIRC"
"ZNF90",0.9797440702331,0.901056416831575,0.937316526959714,184.397885774059,176.5929625,190.415148561151,9.44958539870967,32.0073363593123,10.0109113752831,102.4253,78.988325,104.3135,221.6298,250.39845,215.86515,90.9928708333333,187.201561913696,87.7708,145.2675,69.981625,104.01835,102.8419,219.8309,3.57725830444698,6.78465110141203,2.05732119669664,1.65507777073924,1.04076705040466,0.726899009675219,"KIRC"
"ZNF788",0.453478199936867,0.912358964041942,0.535846825536209,134.214287866109,117.367875,132.258326978417,3.53151291782543,15.06326174812,3.22649782717011,96.43995,79.39475,91.023425,172.0978,154.0661,173.9828,163.1621625,132.781543527204,160.35965,131.0772,136.618875,187.7843,92.5955,173.071,4.38597500408218,2.34827787006016,0.813801076749056,0.817395148966713,-0.297251905628975,-0.290894413533235,"KIRC"
"ZNF880",0.736463043129723,0.157640898335233,0.99241796208279,133.542638075314,114.304925,117.323453956835,6.86356070008198,18.2794011226765,5.73461824670372,63.0324,53.48935,59.335025,156.41715,181.102225,143.41705,210.842386111111,124.454902439024,219.3224,99.76,111.61065,259.71395,60.1987,150.9512,11.5396708907433,4.3347150448918,0.590274587261777,0.454855500395764,-0.760541863250298,-1.13651979566918,"KIRC"
"ZNF630",0.326273116276217,0.881633478155453,0.246420606754452,81.7583179916318,70.1559625,83.083809352518,2.03831277922903,7.29007759112157,1.88718262442883,61.4608,43.564925,63.570525,96.8724,89.6722,98.15935,54.2262444444444,82.1478347091932,54.94555,76.6564,48.2006,60.18685,62.8092,97.622,1.03235736841202,1.36137152611714,1.51490916530933,1.39513390984347,0.599231291594926,0.480403603628104,"KIRC"
"ZNF844",0.0362730209239976,0.54614889199353,0.0855789310890762,222.39189748954,123.7298875,208.104846043165,10.9347093483122,19.9608392757249,8.62776350604948,118.4157,61.661825,122.454975,279.4327,187.44015,262.84985,464.131397222222,211.816584990619,445.4323,181.2667,336.614175,559.4592,118.5342,268.1457,21.4198600806916,6.71856541555933,0.456372023651749,0.406945567261287,-1.13171774010557,-1.2970922613148,"KIRC"
"ZNF717",0.612004053228621,0.644671260782771,0.796588564135253,44.3870251046025,38.91380625,42.6194284172662,1.44980523997199,4.45636453077196,1.35917894270834,28.22305,24.4795,26.992225,56.6727,53.12545,52.21125,60.6829930555556,43.2817377110694,60.03805,38.9548,47.4853,71.190375,27.4491,53.9966,1.89268332685642,0.971198775066479,0.713243291599753,0.648835197012561,-0.487533822265481,-0.624076012110578,"KIRC"
"ZNF492",0.777698487666337,0.378894430408833,0.4927796554124,4.69542845188285,5.58159375,4.09947913669065,0.3521844396947,2.20588896867508,0.265886034281061,1.77015,1.576825,1.7446,5.59035,5.2887,5.0688,5.62309861111111,4.41267917448405,4.5349,3.0687,3.284575,6.766825,1.7372,5.3805,0.56612958658655,0.22004493420344,0.78474155970957,0.676685263181107,-0.349710487907789,-0.563443124940506,"KIRC"
"ZNF688",0.970564013503999,0.817208295642029,0.999624160482839,326.734188702929,337.58289375,336.371492086331,12.0596053575424,60.2933434757834,10.2643713956727,204.8,162.3518,225.7291,399.2704,470.20905,390.601025,165.268155555556,332.552926454034,164.18825,288.2548,134.9223,188.6307,216.2057,398.286,5.41999199964938,7.80981195548234,2.01220208052872,1.75563598491366,1.0087751987502,0.811993746240035,"KIRC"
"ZNF879",0.00423231253678935,0.131460740017882,0.000359033166913436,79.8395845188284,52.43324375,85.4939902877698,2.20695956082149,6.12195574862157,1.97053451748055,57.93045,38.008575,64.6429,99.43875,74.93805,104.839675,89.10485,81.9163403377111,87.7873,79.2867,75.739575,101.645125,60.9053,102.9485,2.00781230601894,1.46025568362172,0.919325270596506,0.903168225927896,-0.12135269664821,-0.146933362875862,"KIRC"
"ZNF737",0.0348465603335677,0.307335076943464,0.113745077148196,389.954317154812,274.77821875,366.765604316547,12.6761358321492,21.5208101224145,10.0321332596622,256.6206,217.8367,252.94885,486.99975,313.800825,427.576175,382.456993055556,374.337839212008,363.531,350.4187,284.765225,456.031625,252.881,456.2334,14.3611417827377,7.79858140834199,0.978771067097814,0.963930723927258,-0.030956639538145,-0.0529986287619215,"KIRC"
"ZNF709",0.359203410852736,0.650989562151328,0.21542298595334,104.149513807531,88.34645625,107.639042446043,3.04936982652239,14.7454881861367,2.50063675532559,75.7479,56.70285,81.98455,121.95195,93.375175,130.106325,192.279902777778,105.559296622889,178.7049,100.0614,151.8689,222.7697,77.3453,123.7729,6.47957573383992,1.93848210748764,0.548987674207879,0.559925329411784,-0.865154336474357,-0.836693649985205,"KIRC"
"ZNF585B",0.0748745236431225,0.818749616491611,0.0440513649261033,106.071436401674,84.8599875,108.070806115108,2.44248815088683,8.09627876946088,2.26405702576145,81.2587,63.759825,79.821975,129.0997,104.798675,134.694,118.910301388889,106.393336210131,117.7322,103.948,103.8159,133.03845,79.6663,131.2571,3.01451875373008,1.63543896151717,0.89473607389303,0.882919031496906,-0.160465910877519,-0.179646953971614,"KIRC"
"ZNF324B",0.144223327886259,0.63918447391958,0.0717232295105668,103.863518828452,90.9677375,105.972607553957,1.84730253691162,7.8057711243342,1.45731560839544,86.23315,73.0331,89.103025,119.97425,112.4753,120.422525,95.6673069444444,104.588563227017,96.30865,103.3379,86.72225,108.713675,87.2294,120.2765,2.0823327902682,1.15115943926962,1.09325292586895,1.07298669434158,0.128627209503938,0.101632185948636,"KIRC"
"ZNF564",0.363501545562065,0.91552055915616,0.437492779743077,265.152783682008,233.95358125,262.013532014388,6.30673619336891,18.2928091989248,4.89878624774291,210.49475,191.711475,215.1037,294.51595,253.555225,289.6012,341.8726,262.619514634146,334.6233,247.8758,276.4919,401.03945,213.7583,292.1253,9.44442859393282,3.85021503183898,0.768179475729106,0.740760730050777,-0.380484676526582,-0.432920475855477,"KIRC"
"ZNF674",0.296482776506541,0.810266105494316,0.202816307112971,66.6557150627615,54.68290625,68.3522787769784,1.90500081197106,3.35998511363851,1.98686919856456,48.0121,47.914675,53.010475,77.86125,62.5605,75.4525,66.5853888888889,67.1542054409006,67.0735,62.9683,58.706425,73.97755,51.0592,75.9564,1.17798022152273,1.34937532049608,1.00854266321041,0.938795500458452,0.0122721138965597,-0.091117167685241,"KIRC"
"ZNF432",0.355775490979819,0.77556145804315,0.486166394353884,166.635636401674,126.3334625,159.823214028777,7.178859617231,20.2463563799141,7.04041006110257,109.2126,85.8722,111.931475,193.188,143.1323,185.54195,146.698205555556,161.702650469043,148.65315,146.6008,118.8455,175.23825,109.4161,188.0734,4.41384874362674,4.92686395096437,1.10228103920334,0.986193699898051,0.140492102468966,-0.0200570583886981,"KIRC"
"ZNF10",0.546492344692799,0.999210460210745,0.551731501939302,216.753092887029,188.2976125,216.402257913669,6.91970018557621,21.0756384043874,6.26412647930006,151.08155,117.155675,145.420875,256.9227,259.100875,261.7235,312.374430555556,215.716458536585,305.2423,191.358,251.4783,349.563925,145.7643,261.0236,10.2604239015242,4.54766492571332,0.690570153750854,0.626905248715529,-0.53414011222534,-0.673680686210929,"KIRC"
"ZNF486",0.66650202202271,0.993058084023841,0.688251910598302,112.807040167364,141.8051,114.103545683453,8.33545293020176,43.2715567043699,7.77873057753982,48.34565,53.96665,48.5989,129.62225,119.099775,131.076225,163.727459722222,114.302050469043,153.53175,78.0543,104.4701,192.724075,48.3042,130.4061,10.4574353700667,5.65810230735684,0.698123886261757,0.508391912422024,-0.518445020864797,-0.975987014980066,"KIRC"
"ZNF225",0.0248799640296751,0.827787295092483,0.013496208488048,98.7873677824268,77.33819375,100.429052517986,2.16200064166975,8.22117205059326,1.81193407370992,76.2708,60.348975,77.969875,118.3447,91.68805,121.683025,92.5053375,98.9633938086304,96.9036,97.502,80.108875,104.055375,76.7776,119.9639,2.4366497408104,1.38582328738203,1.06981279657112,1.00617520917696,0.0973583657038641,0.00888154908104292,"KIRC"
