"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF793",0.503426202310765,0.150006724938119,0.0588872845907696,105.644875771971,94.5363025316456,133.771187096774,4.19052869692303,6.64621397157478,9.87847851952,58.2637,50.85955,112.78905,139.9083,128.8801,168.8708,110.231286111111,105.523484427767,104.66985,94.5719,88.393375,130.2076,58.0094,140.903,3.95878786456718,3.51235793666767,0.957291601600308,0.903525704871078,-0.0629696423783297,-0.146362449234664,"KIRC"
"ZNF383",0.236195054648868,0.156040058572884,0.774998246660563,113.172652969121,107.158420253165,102.803948387097,1.51436151426551,2.983296161941,4.75994265497415,92.0572,92.5518,86.65935,131.6587,122.9205,117.4718,101.423051388889,111.518426078799,99.01395,109.6511,87.02315,119.212175,91.7076,129.6456,2.61582007599387,1.3143978592662,1.09953728025004,1.10743082161655,0.136896520172932,0.1472165801095,"KIRC"
"ZNF669",0.031052379265512,0.922296112337662,0.496443222726242,64.9416280285036,56.717829113924,63.0540064516129,1.33334082438572,2.45185070159434,4.48187010937995,47.7579,43.00445,47.68305,78.0572,71.516,71.6576,94.9920958333333,63.6429981238274,91.837,60.0387,80.6675,108.986275,46.269,76.5856,3.02278119886482,1.15181531687773,0.6699820397214,0.653752844714004,-0.577805673275412,-0.613182775828575,"KIRC"
"ZNF559",0.00933379573752091,0.790356726827159,0.0595352140659581,297.536576009501,259.539873417722,310.322683870968,5.26696262302361,9.98116719383986,18.3668558949205,213.62,215.59215,210.71125,374.4896,311.622,381.7902,318.608415277778,293.148480675422,314.93165,289.2912,267.8618,359.46335,214.6188,363.911,7.61664506637655,4.57919509926086,0.920090200441949,0.918584080069437,-0.120152793118378,-0.122516314380865,"KIRC"
"ZNF177",0.846567134145432,0.0473266400516468,0.0439596816902552,75.7647439429929,72.0917278481013,99.8130967741936,2.69268129007285,5.28676776926698,11.0029413442741,41.6185,40.03055,61.7978,94.047,86.7579,116.4981,80.617075,76.6358318949343,77.9863,62.1694,65.653575,97.507725,42.2999,95.3285,2.64833697228848,2.36493015393729,0.950615386317779,0.797183607890104,-0.0730663421165505,-0.327016049861916,"KIRC"
"ZNF548",0.0922294440452105,0.20686281969384,0.957651913699411,338.502851543943,306.939941772152,299.636667741935,6.10923415049714,14.0010792561914,13.8905402949203,269.4049,243.7228,254.64295,383.4685,345.39115,348.23265,261.641709722222,331.517781050657,251.97885,318.7452,234.7386,272.43235,263.0697,375.6563,5.32353408391294,5.34158246613828,1.26706778289524,1.26496807172507,0.341493704771615,0.339100971207945,"KIRC"
"ZNF563",0.707166182566628,0.657756010389063,0.438646017755375,84.5170617577197,81.1192379746835,90.1889580645161,1.72075125024523,3.8399683315458,5.63233432640151,66.9626,62.3042,72.45175,95.2196,93.1461,97.99245,90.9041388888889,84.1775622889306,89.88745,80.1354,77.263925,101.15865,65.6753,95.0681,2.05253508209098,1.51279952164061,0.926003626653566,0.891508213883028,-0.110910251137413,-0.165680004750249,"KIRC"
"ZNF567",0.983677340804305,0.689332389747887,0.689506895463971,115.386651068884,116.164246835443,109.769422580645,1.84540440447699,3.73429234479399,5.0021640301032,92.9421,97.91495,81.00205,132.0476,134.92845,133.3643,113.869351388889,115.100403564728,113.71565,112.5856,102.488725,122.652625,93.0987,132.2756,2.96531176969283,1.58685804171627,1.01081109324699,0.990062493596968,0.0155134024825772,-0.014408502667934,"KIRC"
"ZNF573",0.0181068765361495,0.30096651478086,0.958494712840561,31.6127762470309,25.9543430379747,26.9490161290323,0.868595348812979,1.39730789591648,2.49501185695934,17.7797,17.1032,15.43215,41.3916,32.7305,38.06635,31.3302777777778,30.4529928705441,29.72315,26.7052,21.306825,40.465375,17.34,40.2562,1.4076412349262,0.73729642675801,0.971998814901797,0.898464664747848,-0.0409735400443138,-0.154466329043607,"KIRC"
"ZNF527",0.040561020355664,0.981652184251016,0.260408692148728,127.528794774347,116.331550632911,128.809406451613,1.88622246762532,3.67793317365294,5.85067868811547,103.9253,95.455,110.19975,150.4287,136.52235,149.465,127.538459722222,125.761342776735,128.41135,123.9633,110.946425,138.407025,102.5265,148.7331,2.94458968151539,1.63229029452766,0.986066030988948,0.965360927986506,-0.0202438363261186,-0.0508596585552607,"KIRC"
"ZNF33A",0.544699940533085,0.881123394035113,0.980808471070903,1153.2738584323,1105.86801392405,1120.47803870968,18.4681980662754,35.6012881048576,59.2277693826904,896.2749,920.31875,873.71855,1355.7383,1271.42755,1297.92685,1285.99330138889,1141.51243996248,1285.91465,1111.8553,1164.9519,1418.46975,896.2749,1346.4093,25.2890396284197,15.9009986093628,0.887650377906035,0.864641599658266,-0.171936545995159,-0.209825846003853,"KIRC"
"ZKSCAN3",0.134135852087092,0.851731462908727,0.800008181108279,69.7222608076009,62.9832291139241,66.8461064516129,1.43413991673654,2.71243034242231,5.06352330884789,47.2099,44.97305,49.92055,85.2446,76.4992,78.72705,82.9723541666667,68.4329360225141,84.25695,65.284,73.94375,93.63095,47.1394,83.426,1.72064392419043,1.24332266721181,0.824767920710707,0.774820356065583,-0.277939874610544,-0.368066237991765,"KIRC"
"ZNF676",0.545224718640288,0.991662248462344,0.754084565703165,15.6690617577197,11.280917721519,16.4502483870968,1.72291887243577,3.19535129241124,5.16370825151779,0.9465,0.54565,2.22245,11.0251,4.551,14.42905,44.5253055555556,15.0104765478424,41.2917,2.6861,28.83415,56.587325,0.9149,9.6103,2.59133716699303,1.47188550814381,0.337122370313964,0.0650518142871328,-1.56865573196686,-3.94226689568256,"KIRC"
"ZNF699",0.00325638823539631,0.0102219237689676,0.780955904746561,42.7470270783848,33.5504506329114,30.2949096774194,1.1427079261676,2.38233128451763,3.52766980344486,23.8551,18.82885,17.1996,57.5699,46.3142,44.4085,45.2985097222222,40.6301547842401,44.1861,39.0335,36.379025,54.634925,22.2841,53.9971,1.56551341194944,1.00728180044901,0.896942416723879,0.883388667476876,-0.156912727104622,-0.178879769957541,"KIRC"
"ZNF250",0.744353691318403,0.872868630586299,0.665789416479601,231.536934441805,223.543091139241,239.767129032258,4.34732641073653,10.6535074312267,12.392752890919,183.8963,169.7535,192.1785,264.6782,245.80375,269.73365,305.001840277778,230.541737148218,286.13705,221.2263,251.8051,338.2099,181.6855,262.4786,14.7690515577995,3.84706719152808,0.75586998733599,0.773148042170701,-0.403789988425104,-0.371183407443428,"KIRC"
"ZNF79",0.283187521717127,0.998821301351529,0.679757969057408,108.149327315914,102.289453164557,107.878358064516,1.50439165604692,3.91121801074361,5.56785399907221,87.5943,75.80085,84.3662,126.1538,120.7128,126.5572,92.0951819444444,107.238062851782,87.675,105.1571,78.62505,105.7251,86.5562,125.5278,2.40931782625622,1.36108167254395,1.16442641827314,1.19939663530083,0.219619476520487,0.262308830691372,"KIRC"
"ZNF681",0.983623606907887,0.0152891560301627,0.030047180085246,75.0730251781473,75.8197493670886,56.8344741935484,1.74620575792262,3.95158335145404,4.45331928550188,51.3847,56.2157,38.5338,94.218,90.0916,70.94285,71.5911694444444,73.9396196998124,64.49085,66.364,52.676975,78.980625,50.5221,91.3575,4.38307916928187,1.53417553756996,1.03280363030234,1.0290452056377,0.0465659768363453,0.0413063607710511,"KIRC"
"ZNF766",0.937051770507854,0.0729159287443404,0.0855367983963998,377.107356057007,380.964612658228,339.689896774194,4.42229421363401,10.9584350593793,15.7772978402898,318.9687,318.8064,272.8971,427.7139,423.52505,352.86395,352.881470833333,375.108222326454,351.0234,359.25,313.95905,397.099925,317.041,425.7757,6.97514268072649,3.98434092017465,1.06298645106141,1.02343604443464,0.0881232082414613,0.0334209496892298,"KIRC"
"ZNF471",0.00355046575319096,0.0233633583769229,9.51766584523783e-05,148.921518052257,96.5083987341772,213.539377419355,6.4054871328706,11.0371216647105,35.1282451799978,44.6785,29.28915,50.3193,210.6195,143.925,303.94105,200.652983333333,145.098937898687,199.5687,102.3835,169.578175,233.747875,42.1506,204.2044,5.93353618666561,5.78204699603153,0.723133718164769,0.513023835902123,-0.467665647301968,-0.962902237595157,"KIRC"
"ZNF836",0.00526445478356541,0.00280049641884472,0.513180688371624,159.225404750594,135.707475949367,121.385964516129,3.05804973806755,6.45852129966893,8.94457105493167,113.9518,103.52955,87.07205,197.9971,151.08095,152.81205,143.565043055556,153.377722138837,143.60755,144.3327,118.5366,163.127225,110.39,194.0035,5.05027532034972,2.69507465146774,1.06835005844343,1.00504952559945,0.0953844418119641,0.00726659451493064,"KIRC"
"ZNF493",0.678359288471155,0.471782410737797,0.850965740561597,228.034957719715,214.023101265823,198.414774193548,6.95301685857026,13.4804959234434,10.6971371848271,143.2688,136.41115,165.3464,270.557,252.24525,229.94225,282.6112625,223.810130393996,280.7347,193.437,229.57045,330.929525,143.2688,263.7256,8.35887808749651,5.88863892860286,0.791936345403065,0.689038440919487,-0.336543621478907,-0.53734362287668,"KIRC"
"ZNF167",0.986540160231353,0.868303033383267,0.853992743343389,57.0258914489311,57.5304189873418,54.5529677419355,1.27528118670394,3.20708036054864,3.70259264722108,39.3212,35.2817,38.29265,69.6686,72.5841,67.46725,81.1133611111111,56.9163373358349,79.99355,52.4005,68.757525,94.0273,38.674,70.0707,2.22877228502596,1.13303538662734,0.701688803868816,0.655059064137046,-0.511096751902687,-0.610303100151934,"KIRC"
"ZNF565",0.819490572452967,0.920124584310407,0.769946617701836,60.156293824228,61.5752734177215,58.7640161290323,0.902524268619928,2.63073102270685,3.10274901945743,48.6247,48.29895,49.1415,69.9838,69.4058,62.84445,47.264225,60.2813660412758,46.03875,57.3742,41.97735,52.8464,48.6225,69.7021,0.974481910839299,0.831119614296524,1.27541213341117,1.24621541636122,0.350963511203468,0.317553469047577,"KIRC"
"ZNF34",0.721298081931688,0.284421415591961,0.178480327983125,132.53634631829,128.101193670886,145.77685483871,2.38344463555881,4.19058423599839,7.40512634337969,99.0991,103.1625,126.6999,155.2812,152.7165,162.71175,116.234784722222,132.722594183865,113.618,126.9497,101.78505,132.3067,100.7695,155.8711,2.91900680592871,2.03522841486802,1.14184918482918,1.11733792180816,0.191372112463125,0.160065572918994,"KIRC"
"ZNF140",0.415825284825334,0.509695300355425,0.968485007317538,422.691104513064,440.757529113924,446.708761290323,5.81137048127233,12.4690339740757,15.9682773639028,351.543,373.4241,396.2998,471.681,530.7581,518.4161,391.62045,426.628317260788,379.6964,407.4336,344.496,435.154925,356.7749,479.6975,7.09570748385472,5.04316785140207,1.08939233704672,1.07305099547955,0.123523624187838,0.101718640099314,"KIRC"
"ZNF658",3.5015768168889e-05,0.0849303427801341,0.769717196871917,64.6359553444181,51.4049278481013,54.9695290322581,1.25405754871243,1.93820572617178,3.72969347320798,47.638,38.44575,37.45705,79.8944,61.03465,65.34905,67.5544597222222,61.9847084427767,62.8071,59.1377,56.019075,81.415575,44.7192,76.0925,2.46565614435617,1.07804763290964,0.917551686412003,0.941576668879792,-0.124138666490085,-0.0868495222897241,"KIRC"
"ZNF765",0.0661249153476722,9.33662838709104e-06,0.0128158048893416,212.866336342043,192.664898734177,148.251596774194,3.78440640316529,6.75096988481182,7.52603229720621,170.5038,154.9106,121.75355,239.7583,213.3596,166.3591,210.490551388889,205.88729043152,206.0505,197.4096,187.032275,224.47655,161.5624,232.7552,3.57282621873115,3.25735256733026,0.978130795292258,0.958064163882155,-0.0319007001570372,-0.0618058149021721,"KIRC"
"ZNF124",0.239168687226259,0.302115185611285,0.930131520293956,79.6049847980998,72.1978265822785,69.3279516129032,1.88413491396904,3.20847976902658,6.99693184174147,54.2912,53.1789,36.98495,98.7933,87.82885,89.0741,81.3093777777778,77.7461187617261,80.7786,74.4273,63.1234,98.574675,53.3981,95.685,2.73298489065702,1.62159704059902,0.95617653075897,0.921373977761437,-0.0646510995481003,-0.118141242207526,"KIRC"
"ZNF569",0.318993866769042,0.36837825113308,0.934858333865024,165.132294536817,152.992260759494,147.912658064516,3.43903966905263,6.9943378130677,9.77614818502047,127.1768,117.1359,117.24665,194.9176,184.79835,178.8202,177.499688888889,162.013925703565,178.12795,159.1027,163.1149,196.261575,124.3936,193.2773,2.86786312595082,2.97395512294884,0.912756110828916,0.893193347815433,-0.131698672467344,-0.16295558836359,"KIRC"
"ZNF777",0.0290207427460546,0.000682049094726467,0.179525458947253,311.763181472684,340.137837974684,374.135487096774,4.43545857447348,10.191784151151,14.7079274316763,255.914,269.03,319.7417,355.3134,388.999,418.79385,339.9142,319.789366604128,348.95665,310.274,299.97525,377.767675,259.9376,365.006,7.08001402463952,3.972700461956,0.940794372827401,0.889147692127375,-0.088048663877926,-0.169505016662075,"KIRC"
"ZNF605",0.0427977110950304,0.582604072607595,0.859335235442136,417.646504038005,459.685850632911,443.878629032258,6.62871159987764,20.0945601677658,21.1343586716269,317.4119,324.7115,353.86705,495.8806,527.9327,534.70535,394.019355555556,424.698935272045,389.3691,406.0684,335.82555,442.269725,319.2045,507.9576,10.0915676575298,6.18644214935611,1.07786312850858,1.04288809769445,0.108173990373567,0.0605843644134718,"KIRC"
"ZNF799",0.952182568313513,0.990827898749655,0.955910950051737,160.611612589074,158.764421518987,161.8273,2.44837443146058,6.34281909666264,6.57300394558429,126.474,127.8029,134.98825,186.9419,178.4598,184.7769,147.371936111111,160.195488930582,145.06615,154.6704,122.575825,167.319625,126.6432,185.0679,3.69653294450165,2.18554382637152,1.08701489006565,1.06620600326127,0.120371702717331,0.0924862103019438,"KIRC"
"ZNF782",0.217273098596355,0.998332345353783,0.628818480347906,78.0490636579572,72.0996620253165,77.7517612903226,1.42735391841356,3.16311173367751,4.99699887865756,57.4246,50.0372,58.7769,95.4774,89.4191,90.17065,77.2219319444444,77.0933285178236,74.97655,74.419,65.353825,85.552325,56.2029,94.7835,1.86286678751108,1.25769955902561,0.998334625625356,0.992563674909021,-0.00240463021251906,-0.0107684379427996,"KIRC"
"ZNF846",0.668184496894135,0.138190809333611,0.0776545338418824,73.3271125890736,69.5765898734177,85.9946580645161,1.73024814984485,4.37910412553902,5.33524198403303,46.9745,42.0545,72.574,93.8023,87.4984,102.4629,67.9481291666667,73.6653001876173,68.1229,67.7966,52.189825,79.584225,47.1827,93.8986,2.15844322860185,1.55015120261748,1.08414022712718,0.995210127578245,0.116551372832879,-0.00692692801554476,"KIRC"
"ZNF136",0.000640005249597619,0.0206823781379634,0.978105511148868,253.721946793349,221.253149367089,218.231451612903,3.56308562247592,7.00147178482795,11.6318698239662,206.6164,186.01705,190.1951,289.0528,258.6741,258.4089,292.494620833333,246.864176360225,284.70585,245.1456,255.347625,331.9259,198.2885,284.3762,5.77870386706935,3.12640952212521,0.843995611464223,0.861048692887765,-0.244692597536967,-0.215833269574937,"KIRC"
"ZKSCAN5",0.378087868537578,0.298506343856527,0.095968189130581,373.139518527316,387.222660759494,349.2924,4.10334768402079,10.963220990502,14.9908364620295,317.4888,326.7184,302.974,413.84,407.48865,375.0949,382.412961111111,373.818159662289,383.75655,358.4279,353.911825,407.789425,319.7926,411.2651,5.40134413483504,3.73592732766709,0.977524816565187,0.933998129803908,-0.0327947660928877,-0.098508433737573,"KIRC"
"ZNF33B",0.161928485978718,0.111114877258843,0.759430516579002,1440.48311615202,1309.80505696203,1222.36576451613,28.9022365346024,65.437399072448,78.219744870851,1057.3096,951.40475,882.81225,1793.7379,1592.083,1554.98585,1466.6540625,1404.22097786116,1457.00045,1333.1784,1277.766925,1639.709175,1020.2578,1719.4466,32.5021929934844,25.4426434642509,0.957431621924249,0.91501577779197,-0.062758638902892,-0.128131474609829,"KIRC"
"ZNF431",0.934703235849768,0.520973053024526,0.731204781577411,129.008679572447,124.855208860759,109.386067741935,5.079653778646,7.23869110724956,8.00849459420069,82.623,85.9651,78.9383,145.764,151.934,136.5866,103.607465277778,127.01924108818,101.9757,108.8872,84.4306,116.5508,81.3517,145.4139,2.9501638113547,4.18397221772167,1.22596610917596,1.06777595054508,0.293919097462957,0.0946089607454489,"KIRC"
"ZNF418",0.0646909132665697,0.231165723482269,0.0176275884595389,78.7821843230404,63.460764556962,95.7315580645161,2.69512794043907,6.23611053074784,10.9306539388442,35.8029,27.2404,51.75755,107.3569,81.96655,122.44655,72.6992319444444,77.6691138836773,70.34505,65.1808,51.636425,90.012075,35.7406,105.4317,3.21671648884877,2.42072563090179,1.06836223445979,0.926586874271893,0.0954008841551619,-0.11000184911986,"KIRC"
"ZNF700",0.116707822897163,0.217526838186123,0.94576206117525,334.606933491686,372.212358227848,382.62454516129,7.2962064223108,21.704601584282,17.3550718154379,228.5545,239.03395,321.9008,405.6959,464.0235,437.81205,237.203220833333,342.702807129456,229.5752,316.9572,209.627775,261.667575,230.7126,409.8673,4.91625583728518,6.70654146624806,1.44476456063912,1.38062473646979,0.530834409768855,0.465321238202544,"KIRC"
"ZFP28",0.00167459675387827,0.963477201935973,0.0669387163302765,120.472668171021,90.7096037974684,123.862441935484,3.48415000651715,6.52608704272395,14.1553529151926,68.1444,56.58775,78.6724,151.5927,110.35365,144.43005,196.5761125,116.561972420263,201.17805,101.7515,177.4382,219.281975,65.1705,148.8823,4.11645219851704,3.06428630683161,0.592961021244444,0.505778339137893,-0.75399082368372,-0.983422842559011,"KIRC"
"ZNF585A",0.107911411646763,0.105141853136552,0.811315972455911,179.883820902613,165.652930379747,158.156780645161,2.9263963346347,4.85070417798474,9.29541373909958,143.3409,131.451,128.99855,210.9107,193.73795,178.90735,185.429516666667,176.144953470919,187.39945,171.4815,163.949125,207.352075,139.5709,205.8128,3.87514664282525,2.50366994022547,0.949929421363711,0.915058715487159,-0.0741077680028862,-0.128063776819215,"KIRC"
"ZNF138",0.973462543673281,0.574064349609392,0.570719389619748,154.61794631829,156.481369620253,141.750551612903,3.23031898254235,9.68683062232062,9.05073521909752,113.4191,113.16895,108.83885,180.8902,174.4633,155.01005,178.751640277778,153.874289681051,171.13835,135.3751,148.86625,194.272875,112.1951,176.6197,5.37800692653705,2.97706897445303,0.860827287749259,0.791027259524239,-0.216204283632514,-0.338200682739481,"KIRC"
"ZNF429",0.617855467997813,0.0219611794758835,0.172673473689173,208.475463657957,194.754972151899,149.29895483871,6.30000686176857,8.47427698457752,9.79581256260418,142.919,146.71685,120.1839,249.0382,232.8287,197.7607,213.010993055556,202.246999812383,216.58815,189.3918,163.4031,256.928475,140.0491,243.3187,7.12939974341308,5.21235907201986,0.949467428470391,0.874432881023269,-0.0748095853922545,-0.193580443651888,"KIRC"
"ZNF470",0.0647623321943905,0.998654110500218,0.421183070619503,227.055284085511,188.982426582278,225.783077419355,6.9443348265371,13.5254522212864,21.9164990027078,125.5472,98.53015,142.9939,308.2778,251.59095,265.77045,233.458722222222,221.963694934334,234.52635,200.0686,199.2824,271.681725,125.1259,301.6787,6.64666688995896,6.00831438922349,0.950762056870394,0.853075144861121,-0.0728437657100822,-0.229255265016082,"KIRC"
"ZNF100",0.867795831023117,0.0546453565504826,0.191683990086812,191.044342992874,186.217020253165,157.616558064516,3.92501544453195,7.58485353115169,10.4235617128136,136.4917,132.8329,117.93845,224.8351,218.8062,179.368,182.773673611111,188.189001500938,170.75635,177.4041,145.693,207.432375,134.6361,223.7571,7.16867109331755,3.36818963590006,1.02962859903636,1.03893120226568,0.0421240316266875,0.0551001225420863,"KIRC"
"ZNF398",0.929791553306934,0.00948644035948909,0.0470817241298209,359.8003,355.743887341772,309.94095483871,4.57655210495249,9.2614116127293,12.4035356709745,298.0583,309.2789,261.53795,406.3717,410.5262,346.4539,359.384813888889,356.277089868668,358.73205,345.0817,325.78555,405.720825,296.1123,404.4444,7.36536845681445,3.95933053416358,0.991352656261147,0.961948339993597,-0.0125297327991022,-0.0559686766054189,"KIRC"
"ZNF498",0.0423627677554397,0.999768819659824,0.352399588835275,415.985183372922,517.000865822785,417.285016129032,4.78641830912679,96.2823090637925,16.3139053359463,358.5387,366.8972,361.7496,466.1847,473.1534,461.4533,343.556886111111,430.786614634146,338.9827,407.8654,318.041375,372.12785,358.784,466.1752,5.11352079117408,14.8010703040159,1.25390184871691,1.20320417531632,0.326424423170804,0.266881478525877,"KIRC"
"ZNF441",0.239300893325047,0.99335628925137,0.556943449645654,235.806040380048,215.715155696203,237.879664516129,4.87047357942705,11.7714795115218,20.0380137115936,173.6767,161.5112,166.18105,282.0919,241.8573,266.45345,368.129455555556,232.389278236398,344.6315,218.93,290.2473,439.726325,167.9131,275.0716,13.3253891217683,4.40251732601344,0.63127053467018,0.635258239597947,-0.663669681783112,-0.654584912054611,"KIRC"
"ZNF420",0.000999506842429332,0.00077589054420435,0.490532518418151,156.301464845606,131.42502278481,117.835612903226,2.84652786979934,5.39752228938767,8.11989658766548,114.8182,96.8758,89.6776,194.0855,170.21555,144.0401,159.664590277778,150.042481988743,165.39275,149.0468,146.0547,180.798425,109.7268,187.909,4.00912481569012,2.49265501145691,0.939735490052649,0.901168884367664,-0.0896733603207959,-0.150130593945452,"KIRC"
"ZNF763",0.131554375644226,0.868235668214269,0.263730810097436,84.6517743467933,74.8877683544304,88.5426612903226,2.00335095097173,4.29902633975542,9.05953203616587,58.4254,50.63215,60.4781,106.4556,85.64345,111.8338,128.312852777778,83.332964727955,119.298,74.2678,97.5041,156.312675,56.3172,103.8035,5.33232359697495,1.7895878277323,0.649451422238094,0.622540193465104,-0.622706476092064,-0.683761109046695,"KIRC"
"ZNF679",0.880240000681558,0.90424493844066,0.994834384072414,0.0824192399049881,0.0212848101265823,0,0.0565756265285947,0.0124394596378286,0,0,0,0,0,0,0,0.00697222222222222,0.0682551594746717,0,0,0,0,0,0,0.00697222222222222,0.0447300222481001,9.78958462584932,NA,3.29124764727121,NA,"KIRC"
"ZNF682",0.315535353647778,0.0859280925665495,0.560890051288254,68.1326304038005,76.4422265822785,86.5952387096774,2.30490836755856,5.09893968560538,7.47828304336793,40.0396,42.898,57.40595,80.6393,94.17065,103.853,54.0293263888889,70.4741022514071,53.5965,58.4076,42.07315,62.89,41.6194,85.1444,2.09908675340809,2.02632150795349,1.30436759000386,1.08976518989113,0.383350499586322,0.124017313100377,"KIRC"
"ZNF772",2.92273766258067e-05,0.341582852181542,0.366392551218585,189.062611638955,136.599789873418,164.089929032258,4.84731617856052,9.12559990591747,14.0082810936984,112.244,77.34905,113.6684,245.957,176.29515,208.40915,321.166663888889,179.547084803002,319.23655,165.7124,263.219575,363.594975,105.4893,236.03,9.41570582109626,4.22138632782797,0.559046454662923,0.519089684436196,-0.838959924292607,-0.945944276702247,"KIRC"
"ZNF257",0.927483658540447,0.514543389033618,0.732545819533606,32.6084429928741,31.3675481012658,27.0034,1.38358698227773,2.8708211878111,2.6694027021362,15.2956,15.65275,15.6538,41.3386,37.4212,36.25875,37.9064583333333,31.9877686679174,34.14175,26.8931,27.5178,45.354425,15.141,40.6128,1.94605042787779,1.18469707531272,0.843860652626277,0.787689558971055,-0.244923309654801,-0.344300942335223,"KIRC"
"ZNF785",0.772948837981278,0.00124625626810249,0.0014224551226355,205.676360332542,198.483508860759,262.243361290323,4.27299169542596,9.13022210225247,12.3579941025648,141.6577,140.69175,218.78125,259.3714,242.9221,291.6958,130.719825,207.734033395872,129.6894,200.4761,108.9915,151.9747,143.5897,257.902,4.68149252056527,3.74907836381124,1.58915476972121,1.54581716007631,0.668259637358489,0.628369686759063,"KIRC"
"ZNF98",0.156431622198629,0.838808030875149,0.83578557921656,6.1026109263658,3.45463670886076,4.87126129032258,0.616606609503806,0.711149467406438,1.49791465187244,1.1886,0.55535,1.1912,5.35,3.81465,3.70415,27.8740361111111,5.62426716697936,24.8624,2.4851,15.380325,38.7254,1.0585,5.0753,1.86983793599629,0.507195289446896,0.201774409151225,0.0999541476285475,-2.3091848844261,-3.3225897564818,"KIRC"
"ZNF786",0.0956553343070516,0.153585741736313,0.904952298047518,117.191513301663,126.473611392405,129.762690322581,1.77803856259564,3.87203560429836,7.34826524996302,92.287,105.768,103.63345,137.749,150.78335,147.19055,120.677372222222,119.313800375235,116.6975,115.219,103.5814,137.916625,96.877,138.6186,3.1202304467313,1.58276325075793,0.988700683302279,0.987330491227319,-0.0163942655847872,-0.0183950129959702,"KIRC"
"ZNF517",0.223733455156818,2.20397622441304e-06,0.00179222660988398,183.241073396675,198.947746835443,255.436574193548,3.72507055395003,8.94642690616652,15.2692376504716,135.9114,153.8604,212.8281,212.6757,230.0493,292.1036,158.047854166667,189.941841275797,159.1646,178.2739,139.101825,176.58195,139.4719,220.4908,3.77549367330152,3.41938631925712,1.2017995579712,1.12005998821346,0.265196296352971,0.163576002265421,"KIRC"
"ZNF675",0.996567969871177,0.0997485987710237,0.183734998209251,117.702063895487,117.258653164557,100.163206451613,2.27238767988925,4.78151407552389,7.57961997468783,90.583,91.18065,69.70725,133.1702,134.84715,114.777,128.466255555556,116.261576547842,116.19015,109.6563,99.224475,145.911775,88.0777,133.0651,5.3987051689453,1.99553795473695,0.90499700520628,0.94376588721161,-0.144015076814389,-0.0834990692486598,"KIRC"
"ZNF860",0.150520153124569,0.133295298908364,0.814512444880223,52.6162049881235,46.3512392405063,42.8035580645161,1.40837922461912,2.50811753034335,2.86297141987235,34.2936,28.025,35.17,63.7417,62.09775,48.00975,63.2471513888889,50.9830022514071,60.4882,44.821,49.5196,70.8504,33.6195,62.48,2.0736520742438,1.19325950895795,0.806091675780416,0.740987498388115,-0.310984170932384,-0.432478892660728,"KIRC"
"ZNF695",0.0344494783711016,0.927051746603702,0.503567573499521,4.70350332541568,7.50267088607595,5.33490967741935,0.403795268483767,1.31348095848759,2.26204085052127,1.8555,2.70005,1.5938,5.0905,7.8876,5.04225,3.86882222222222,5.13806341463415,2.9382,3.4306,2.09185,3.9069,1.8658,5.5457,0.443508396642167,0.397430310599568,1.32806914340015,1.16758559662378,0.409330259820189,0.223528318926774,"KIRC"
"ZNF665",0.370090520960208,0.975841933096182,0.823369259142477,27.7291864608076,25.052764556962,27.0937612903226,0.768605902271751,2.20986267381583,2.12715453046733,16.406,15.48865,21.5976,35.8439,31.22475,34.54485,27.3981916666667,27.2264317073171,27.1771,25.3404,20.57485,33.2414,16.406,34.997,1.05993801457851,0.701988441511142,0.993730974604482,0.932417366091305,-0.00907276033912053,-0.100952220257037,"KIRC"
"ZNF624",0.292718442543792,0.0207208111821077,0.298207622018461,111.430596674584,104.215117721519,91.8384032258064,2.03061971794157,2.97128359424376,5.81101807624637,89.4742,82.48665,70.0144,130.1158,121.2527,112.2849,124.207581944444,109.056742776735,122.19485,106.0424,106.1543,141.71395,86.6142,126.896,4.39516601205355,1.71370868665302,0.878020013508631,0.86781398725069,-0.187674270091898,-0.20454225547783,"KIRC"
"ZNF841",0.203444475225799,0.866713196087551,0.323611711234069,263.90239263658,302.009148101266,246.637196774194,8.15067035713296,29.7791452867141,17.6461507652089,150.2957,140.22755,191.39955,329.542,321.9801,297.28565,126.547713888889,268.115904502814,129.6844,228.1274,100.27515,146.200325,150.2957,326.207,4.03862095582212,7.88768141028941,2.11869417679267,1.75909669937171,1.0831753567208,0.814834791433811,"KIRC"
"ZNF615",0.0267574074688901,0.261978016646733,0.991630590914906,324.33939192399,279.970735443038,283.629332258064,6.90338122884509,13.5150249754698,28.7560301944503,235.1752,195.99545,209.1372,388.6712,354.711,316.9145,302.001822222222,314.743843527204,300.2133,304.5149,262.909575,336.560025,224.7464,379.3427,6.57496309749256,6.09222881261004,1.04219186894709,1.01432847911801,0.0596209041965579,0.0205249289225526,"KIRC"
