"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T1a","T3b-T1b","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T3c-T1","T3c-T1a","T3c-T1b","T3c-T2","T3c-T2a","T3c-T2b","T3c-T3","T3c-T3a","T3c-T3b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4-T3c","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T3c","mean-T4","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T3c","SEM-T4","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T3c","Q1-T4","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T3c","Q3-T4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZKSCAN3",0.959230077302346,0.964050205922895,1,0.289718806211038,0.583867397672304,0.630699858454784,0.994092947725773,0.999999987008415,0.999999986930641,0.999734190898358,0.931526706505155,0.997214128679594,0.997257916193331,0.999999960891277,0.99986502223839,0.40544186281363,0.737689120091313,0.741745685077415,0.990363672411112,0.948332251199673,0.999978872448698,0.2618362024146,0.389616452435101,0.472313861102429,0.999999993391063,0.999915834433929,0.999999540623644,0.980168448327065,0.0273681654202269,0.0208563132713634,0.0297892488727363,0.979519771755948,0.946461184919718,0.99999999977607,0.99995284047545,0.853318393631415,0.644577541502991,0.863843004786149,0.864684157074143,0.9862051637762,0.948044960149195,0.999398430997095,0.999999379725971,0.979230204441626,0.999098723867318,0.974744418557138,0.99999301488011,0.999993286017748,0.999981007508588,0.999999999889876,0.999974110908463,0.96988638691783,0.999997081411206,0.975560847875698,0.964941908200384,82.0084428571429,73.0955364285714,73.1166303571429,63.7084872727273,70.7278,59.519175,49.11362,64.8070272727273,57.0276192307692,40.13495,68.7741636363636,5.39667210069392,2.37496058451963,3.12180930468605,3.76449531761123,10.143342066882,15.5453504008098,5.20433258750822,2.42907147483862,2.98223692063267,8.30475,8.43139026920744,66.6407,54.4801,50.6506,42.44105,45.389,40.262825,37.5486,44.1501,38.592525,35.982575,56.0048,97.3154,87.19855,86.46615,83.0985,92.450425,71.03075,56.7839,80.8042,72.8327,44.287325,76.8394,82.9723541666667,68.4329360225141,84.25695,65.284,73.94375,93.63095,47.1394,83.426,1.72064392419043,1.24332266721181,0.824767920710707,0.774820356065583,-0.277939874610544,-0.368066237991765,"KIRC"
"ZNF676",0.250541118695306,0.0508650185977622,0.976057921036977,0.850692684018417,0.988376310852774,0.60596983669143,0.534568492854744,0.999858154776459,0.999999999361197,0.98552189237073,0.797502569824419,0.999795267196838,0.999999229585105,0.994250040484833,0.999999995738394,0.762805818063708,0.999883043281152,0.999999912327585,0.994527811761769,0.999999999951936,1,0.0537108034333335,0.981604911384844,1,0.626389640469605,0.999999997552073,0.999998809166819,0.999999839336581,0.336870112829737,0.999999999927026,0.999367477923096,0.993093280124897,0.99997106444421,0.999913750596701,0.999959191024579,0.99961562029077,0.999999998203586,0.999917502631613,0.998816027117329,0.999999405425988,0.998655293466378,0.997537454637981,0.998190801754266,0.998949607130788,0.999879512732436,0.963111238084396,0.999999614945632,0.998777125462084,0.999999998684852,0.9995618347002,0.999317603548749,0.999547807070348,0.999053409890035,0.999998519086333,0.999997349625124,36.6794952380952,16.1191178571429,10.7611017857143,22.2206145454545,8.65212,4.07405,5.95376,11.059652892562,15.2847846153846,31.43135,19.9507454545455,13.4573683434259,2.25428043782102,2.26035749277728,8.33385134734471,5.4222394330674,3.04300295883852,4.15241934450267,2.23184951306005,4.90843737035354,26.78945,9.46656305790749,1.0684,0.985675,0.904075,0.5204,2.110225,0.324,1.5221,0.8276,0.79005,18.036625,1.7706,49.8283,15.666,6.694775,5.6047,3.662825,5.3952,2.8612,6.8466,7.627825,44.826075,26.18885,44.5253055555556,15.0104765478424,41.2917,2.6861,28.83415,56.587325,0.9149,9.6103,2.59133716699303,1.47188550814381,0.337122370313964,0.0650518142871328,-1.56865573196686,-3.94226689568256,"KIRC"
"ZNF699",0.999993393754884,0.999999714919391,0.899267196980105,0.952126362375945,0.112053216443719,0.860878658682757,0.999999485819423,0.999448203692536,0.999999999579999,0.999940109650802,0.985287046094202,0.924560642570541,0.991421884712369,0.999979368911344,0.999037461565502,0.999997768037592,0.99973061199552,0.999999956244883,0.999999945226033,0.999999999981098,0.999924874107449,0.568325469559056,5.55509011488375e-05,0.0597783738358438,0.99838050900355,0.991964858680621,0.99999997483684,0.999934476786926,0.730379141060767,0.0109745925669225,0.369539753381892,0.999852591924891,0.995992084027834,0.999999948993577,0.999967244096181,1,0.518618555548856,0.351056951427823,0.544303541591407,0.808366522302985,0.717466111603794,0.989020344318067,0.849374238001899,0.896433632885758,0.895590735147572,0.999972631664124,0.999999920142508,0.997644650358093,0.829351122693439,0.999282087932383,0.933578905756078,0.999416417964506,0.467107614386909,0.578850526882081,0.385188960222713,45.0949380952381,47.6697078571429,43.2055017857143,37.0701836363636,41.85156,30.64445,40.20612,33.7969181818182,34.1028115384615,8.5733,49.8542727272727,6.69121124853332,1.95339233888633,2.22401085072391,3.08056464178685,8.04054642442774,11.7870153248182,11.7513027769435,1.68807728676716,2.64147984961127,2.6051,11.3310268732529,24.5645,29.399475,23.2342,16.7314,30.415875,12.994475,23.6181,20.5973,16.961225,7.27075,23.0542,52.3772,64.687675,56.768625,51.2725,60.210475,45.736475,52.5114,45.2617,51.75745,9.87585,62.9505,45.2985097222222,40.6301547842401,44.1861,39.0335,36.379025,54.634925,22.2841,53.9971,1.56551341194944,1.00728180044901,0.896942416723879,0.883388667476876,-0.156912727104622,-0.178879769957541,"KIRC"
"ZNF250",0.665760429904268,0.970553405798523,0.978759796945831,0.938624337584158,0.999959392726839,0.999999423114043,0.937293533819905,0.999999969758368,0.999635737278675,0.999982511900107,0.998754412174895,0.755356360190255,0.910190666300596,0.872983454149011,0.818372853361446,0.999719914438832,0.77256864150493,0.931122757906518,0.896237073844867,0.848808161118932,0.999999999866434,0.996442835678239,0.741063590086439,0.999968658333663,0.998962059381486,0.996353017686346,0.952562450103601,0.968543231008908,1,0.123026867294339,0.726945465452146,0.678933964269697,0.867599175263198,0.998407525889329,0.999623647687751,0.933759454752312,0.998944599311282,0.909591333683457,0.967339348356772,0.952339506811204,0.911432289658335,0.999999999616528,0.999999899929811,0.982043860868009,0.9988435865749,0.999998480562087,0.996359447297914,0.999994419051326,0.999906315463162,0.998005850547525,0.992525686426883,0.996946299844187,0.999999993059309,0.999991729976743,0.995101830262015,206.003547619048,246.752490714286,233.001875,238.481941818182,254.81292,164.51505,174.07064,226.37374214876,205.126794230769,150.7989,219.693681818182,14.1710844570784,6.50810393166808,10.6941996749137,12.8692011275352,21.9541430466669,37.4390702107994,22.604205059161,7.99229505347899,7.71421441290483,29.1547,25.8732212115356,172.3929,204.466575,184.263125,173.9131,227.86105,131.1381,146.6381,179.1659,166.89275,136.22155,158.31975,246.6243,274.8415,259.77155,281.80945,267.2463,175.05235,182.2154,255.1867,225.37285,165.37625,275.6169,305.001840277778,230.541737148218,286.13705,221.2263,251.8051,338.2099,181.6855,262.4786,14.7690515577995,3.84706719152808,0.75586998733599,0.773148042170701,-0.403789988425104,-0.371183407443428,"KIRC"
"ZNF79",0.471879183664871,0.999362571516013,0.225864488864909,0.999999788277303,0.178392108570341,0.999932539527781,0.910095537301061,0.999999999456282,0.98207096723179,0.934063816394534,0.999999999998409,0.987233561925028,0.99999357882771,0.999999970709501,0.991622459332063,0.999984985178688,0.816428857310035,0.99596283819543,0.999625670430197,0.900599066484018,0.99999991938715,0.999999881462848,0.0139440823798642,0.998666909406744,1,0.900767074377008,0.999999984441526,0.99965760872155,0.999999999998844,0.0297428724189233,0.970586331634623,0.999960935090581,0.794105264200137,1,0.99999006471189,0.999939359824928,0.995388006591991,0.787146766217557,0.966306836262237,0.986379918814516,0.823673849870804,0.999375854366071,0.9999666760439,0.986806120572373,0.995715144144208,0.991614142202916,0.999999283501565,0.999847845946992,0.996898388357465,0.999998520728934,0.999415457168417,0.977542291312602,0.993905789295578,0.968739354677709,0.919959562558627,100.528738095238,116.832737857143,106.417447321429,103.238245454545,118.72153,98.767125,92.34698,102.881961983471,99.7169538461538,77.37265,113.084090909091,5.34129931664784,2.30105453456153,2.78864332396444,4.23217943426039,6.30416115004914,24.9238958268758,15.8559328398363,3.20199408884704,4.43751611472226,31.61665,12.6008302431334,87.0968,97.139225,87.133775,85.2278,107.140475,57.402775,65.8083,81.4161,78.2358,61.564325,81.60915,117.0618,131.7449,120.94465,113.87895,129.195975,134.8585,118.3593,123.1009,115.668825,93.180975,140.6019,92.0951819444444,107.238062851782,87.675,105.1571,78.62505,105.7251,86.5562,125.5278,2.40931782625622,1.36108167254395,1.16442641827314,1.19939663530083,0.219619476520487,0.262308830691372,"KIRC"
"ZNF681",0.957051794546,0.885565557543063,0.999994953733201,0.998878625892543,0.999928279833013,0.996665033375089,0.999920170179403,0.999999995884397,0.999998777709348,1,0.978994015689462,0.999818221574706,0.999968511287469,0.998633378125215,0.99974291916966,0.993964791355652,0.999997387448949,0.999999920063563,0.999908482596292,0.999990860456974,0.999999996418212,0.882695864247582,0.999994394500167,1,0.996420187932202,0.999998794435778,0.999967510782641,0.999999915338227,0.972737398826834,1,0.999999954049312,0.999969019777156,0.999999990540916,0.999889672423764,0.999998846763016,0.999999954254485,0.911149361923148,0.988233005786644,0.993626384110223,0.974350240415583,0.987849203163877,0.999985473751891,0.999721869563644,0.993552226087913,0.990326021573049,0.999998999603949,0.922091225903615,0.850896942558782,0.990045951993175,0.998245999020331,0.947380166458467,0.977731486487023,0.849115852540762,0.937417256384263,0.854406393691,85.3317142857143,74.0478014285714,71.9234785714286,77.5834236363636,76.69578,61.5763,66.9274,71.9448231404959,73.6571096153846,45.3571,90.6032181818182,9.90737692120488,2.93183206526337,2.98283265350786,6.43077743131766,6.94749162190211,16.0311046382234,11.4138127986664,2.68160326264192,5.41979532303218,12.8637,13.6997655730694,44.6237,48.127025,51.882675,48.15835,65.74215,44.930925,45.9158,53.044,51.625525,38.92525,72.01665,114.0074,92.775175,88.913,96.3983,84.845075,67.409875,91.4976,86.4151,90.48645,51.78895,112.6717,71.5911694444444,73.9396196998124,64.49085,66.364,52.676975,78.980625,50.5221,91.3575,4.38307916928187,1.53417553756996,1.03280363030234,1.0290452056377,0.0465659768363453,0.0413063607710511,"KIRC"
"ZNF766",0.976531888401261,0.678928451669191,0.955726365094579,0.947971977461473,0.999998283464059,0.999908273082736,0.999827058892628,1,0.999947465549659,0.999999975403241,0.989195859866104,0.999920812110456,0.999999954870088,0.999992819841799,0.999960141354675,0.782954416088953,0.965014556311963,0.997527157474517,0.987776396544597,0.987485955968182,0.999998498939358,0.922783358826546,0.999993577757834,0.99875952926129,1,0.999999982445274,0.999988856892851,0.983922490081776,0.514946642626783,0.843320828704117,0.999954576271841,0.992866553342697,0.998670154965857,0.99999999999965,0.999804766335223,0.970906414169137,0.560001689267976,0.781193726056491,0.901290299024511,0.842786190969048,0.841612577544179,0.990413402227127,0.99926675740082,0.829376099090664,0.948831777735556,0.997477684283236,0.615375605393015,0.263112344985896,0.545404538028662,0.94664589651271,0.860377858888485,0.433190984996253,0.486409528484016,0.178367676115378,0.307077368080068,408.3838,381.707982857143,365.877108035714,375.563376363636,384.15617,352.3491,326.80492,376.208519008264,356.727626923077,264.76555,440.274863636364,23.2928070452457,7.43843823705728,7.7896443149237,14.3371784266983,20.6777041843627,51.4488367897824,12.0472056572219,8.56362257578044,11.8765271826066,23.03285,39.6059940964319,321.4941,328.058275,315.50235,300.439,355.15995,303.588075,304.721,318.9834,296.93005,253.249125,348.85985,493.533,441.2934,406.4725,446.9439,431.646225,369.765325,345.7286,421.2744,410.441675,276.281975,520.93445,352.881470833333,375.108222326454,351.0234,359.25,313.95905,397.099925,317.041,425.7757,6.97514268072649,3.98434092017465,1.06298645106141,1.02343604443464,0.0881232082414613,0.0334209496892298,"KIRC"
"ZNF471",0.990844858728515,0.999999999966724,0.798485485064382,0.99982387664956,0.187866807797472,0.971770339621357,0.999999999211521,0.999974978843736,0.999999999990792,0.99970609487957,0.999999952790843,0.999178203825272,0.99999940078532,1,0.999999106001239,0.890343207984202,0.44015478133728,0.7840458954266,0.96812609807318,0.893916208984942,0.997565978761736,0.99987917806704,0.0361208761804195,0.93449874406061,0.99999999998857,0.999797425213923,1,0.953147235582194,0.796364749758274,0.000649742219028138,0.116798215056922,0.934684527795731,0.905024877074032,0.999967743465383,0.999802415895003,0.770092595889613,0.999999003320002,0.999501573421459,0.999996019455752,0.999999999843058,0.999994457541123,0.999999999898409,0.999961672678222,0.999999999151131,0.999999996388615,0.951618271472401,0.32518654611314,0.815307277154006,0.99482820713599,0.959317675894168,0.999944491595783,0.999991187955857,0.988068594285417,0.999999999730593,0.999999961865037,150.538461904762,184.299977857143,154.920641964286,127.27908,160.2718,129.629425,47.49564,129.972336363636,90.4933230769231,111.7768,82.9473545454545,29.0226550618679,12.0088152435482,13.4181760951737,15.803984946175,50.4508675300413,77.2998228986369,11.9786356335185,11.935558201368,12.1480874193737,88.4885,21.2036358501142,22.5592,79.4634,47.84645,29.10425,50.0756,31.8072,41.0013,37.6071,25.74815,67.53255,37.84245,233.4402,277.8018,212.097125,190.4541,200.9989,175.119225,51.7588,174.9175,113.947225,156.02105,126.497,200.652983333333,145.098937898687,199.5687,102.3835,169.578175,233.747875,42.1506,204.2044,5.93353618666561,5.78204699603153,0.723133718164769,0.513023835902123,-0.467665647301968,-0.962902237595157,"KIRC"
"ZNF836",0.99985491969092,0.963158390600346,0.97680081125738,0.609764624176586,0.423344668456413,0.971789594036651,0.999999608252356,1,0.999983382722244,0.988926700952775,0.863121454959212,0.933552545324306,0.988053755067017,0.999770247808292,0.972021943587169,0.914185876130469,0.967052409176996,0.996993825817386,0.999993438555042,0.989332230917633,0.999999998077644,0.228697048500352,0.00863190877847009,0.398083249091066,0.999950670908626,0.927124155074104,0.999984232363043,0.999999965783762,0.329406560850253,0.112211406486028,0.711727209405526,0.999972606208181,0.937782496631849,0.999991393298665,0.999999989345949,1,0.231393626266185,0.295186450885355,0.439392318108966,0.662530670916819,0.407191176907839,0.980042470600157,0.939728019348434,0.741400362911772,0.76364495800243,0.84036680518972,0.918695258112393,0.996091162860759,0.999999921531625,0.989497830083428,0.999996316773878,0.99999999508689,1,1,0.823486304745663,177.9432,168.254165,158.595801785714,145.703110909091,169.41619,123.14595,131.81844,139.714673553719,139.015571153846,58.52095,139.484527272727,17.2722723319501,4.72134730566478,6.63902202302314,8.72438669912156,19.8167999172164,24.0087515919543,17.5427528019008,5.17354045937316,7.22598557053522,0.16555,19.7585914835183,105.8132,125.493275,106.135875,108.7358,114.705875,88.64545,103.0043,106.4935,110.643525,58.438175,94.6237,237.1542,207.6228,196.6249,193.8738,198.2492,143.78645,134.6734,165.2742,167.934575,58.603725,184.785,143.565043055556,153.377722138837,143.60755,144.3327,118.5366,163.127225,110.39,194.0035,5.05027532034972,2.69507465146774,1.06835005844343,1.00504952559945,0.0953844418119641,0.00726659451493064,"KIRC"
"ZNF493",0.999967185919106,0.999914235478542,0.999999999977471,0.982635644608641,0.991949921820614,0.997381515452515,1,0.999999659029694,0.999998814962331,0.998994141714596,0.999999552415233,0.999999999984943,0.999999999999404,0.999999998547054,0.999999918074429,0.999995568615916,0.999307408897853,0.999007555782967,0.98677739281652,0.999996416911443,0.999906556113752,0.999102286655601,0.999992114208983,0.999999801847776,0.999846944324354,0.999981299642668,1,0.997453110195973,0.999996589137404,0.999999999997672,0.999999998477368,0.996339318186001,0.999999958654029,0.999999999874394,0.99965015316038,0.999994564112678,1,0.999999999963991,0.999999999831396,0.999999395390241,1,0.999999999239837,0.999999891984283,0.999999995970577,0.999999999995291,0.999999856607175,1,0.99999999999942,0.999974541079218,0.999999993727893,0.999999999977666,0.999890767694131,0.999999994123121,1,0.999999999995829,202.357061904762,220.811932857143,223.156529464286,244.381570909091,204.78849,229.81945,170.59492,229.228030578512,218.415494230769,207.0065,219.030472727273,18.8580081546686,10.3368543335785,12.6232071115222,28.009637133732,24.4851470108647,36.8603376725919,28.1138328508832,10.648140018048,20.3053941960499,63.5505,59.9683973174433,145.7025,152.2915,147.1452,123.37235,135.963975,219.93715,105.8655,148.4616,124.166225,175.23125,132.2687,269.2907,250.74205,255.41195,278.7146,259.2706,270.59795,223.1156,292.3219,251.213225,238.78175,228.4903,282.6112625,223.810130393996,280.7347,193.437,229.57045,330.929525,143.2688,263.7256,8.35887808749651,5.88863892860286,0.791936345403065,0.689038440919487,-0.336543621478907,-0.53734362287668,"KIRC"
"ZNF167",0.999999831370369,0.999588347218956,0.620284453677521,0.999999997523367,0.999021204856485,0.999589139778407,0.999986904572671,0.998887995710532,1,0.999998292996987,1,0.99999999988723,0.999999724786065,0.999999999998709,0.999999820743399,0.994203256397947,0.967490058222778,0.999695116154334,0.9961499972392,0.999966977052434,0.999557913981316,0.999991686455499,0.891517033787348,0.999994144519597,0.999999350755278,0.999999988896317,0.99999999618948,0.998607232673748,0.998351769458628,0.71747386570628,0.999999945605416,0.998143315744065,1,0.999997517679874,0.999943283302175,0.999849118774895,0.999999999978346,0.999999990178879,0.999999999996033,1,0.999999999983932,0.999999999996617,0.999991645242346,1,0.999999999572477,0.624119358006179,0.527033157004655,0.105035151648594,0.329572401087665,0.510450312270095,0.96829955516132,0.392909860816579,0.168805462943461,0.102923696426789,0.98987046730356,58.6183761904762,60.6481085714286,53.9080321428571,57.1687945454545,53.38503,58.548575,45.15362,55.5490165289256,52.6112,56.0224,78.3543,7.20850477068879,2.22218706695871,2.35246374297349,3.95798358244173,5.97336775682138,15.374906488137,9.50416519702809,2.15410225503587,2.98420361884717,4.3224,14.19202213814,30.9829,43.54115,35.8135,37.47895,39.910875,37.88965,27.1436,37.7249,40.541725,53.8612,47.7266,82.3949,70.770325,66.2227,75.99965,67.6889,79.883025,61.809,69.4184,62.686225,58.1836,93.15735,81.1133611111111,56.9163373358349,79.99355,52.4005,68.757525,94.0273,38.674,70.0707,2.22877228502596,1.13303538662734,0.701688803868816,0.655059064137046,-0.511096751902687,-0.610303100151934,"KIRC"
