"gene","Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","Cluster 14 (HNSC)-BRCA basal-like c8","Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","Cluster 5-BRCA basal-like c8","Cluster 5-Cluster 13 (HNSC-LUSC)","Cluster 5-Cluster 14 (HNSC)","Cluster 6-BRCA basal-like c8","Cluster 6-Cluster 13 (HNSC-LUSC)","Cluster 6-Cluster 14 (HNSC)","Cluster 6-Cluster 5","Low purity c2-BRCA basal-like c8","Low purity c2-Cluster 13 (HNSC-LUSC)","Low purity c2-Cluster 14 (HNSC)","Low purity c2-Cluster 5","Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2"
"ZNF419",0.981249715851755,0.962394798489231,0.999970533870897,0.789885380752288,0.862574168165073,0.865110258739156,0.875477273549764,0.974897568773575,0.986808324522204,0.942212841462421,0.944278118551793,0.999432522293291,0.999978491120814,0.944369886592545,0.998181095159728,55.0237,142.41994,154.2914125,202.415627142857,182.598033333333,164.0635875,NA,36.6425958377078,17.048754609747,14.1856405587169,17.7393350152625,29.0400937160619,55.0237,79.3316,125.04315,125.9199,102.7243,95.948125,55.0237,200.8368,181.543675,217.291925,238.0506,193.9751
"ZNF175",0.999964673172917,0.999999999776373,0.999440720283539,0.993383597463291,0.972553402328673,0.689504506955135,0.980078956923497,0.885891184297893,0.449634824656038,0.962778907047888,0.999838026561353,0.999996968429243,0.99559505139482,0.971480698335059,0.85371261487307,80.4441,122.16022,84.1150375,193.157064285714,224.608815555556,135.41065,NA,68.9582584454204,10.4236114860332,18.0381703344476,42.2187371447512,25.650806783455,80.4441,47.7864,63.56365,94.7964,79.1335,96.55575,80.4441,111.1775,91.4756,256.54735,240.2574,151.591675
"ZNF14",0.47125315138975,0.177270444937068,0.934572344016576,0.763668567811014,0.760542011882343,0.0275887518535155,0.708970464957723,0.87661924309559,0.0699083352269136,0.995489646230723,0.756437330970933,0.934961544265934,0.269523765949985,0.999914385230457,0.999999992154754,324.0286,130.20614,77.2907,191.4115,181.711588888889,183.0436625,NA,34.0526725328512,15.427758220748,13.0310577265189,12.027342069116,47.5929003268642,324.0286,82.9827,49.391175,115.726325,121.2547,135.239475,324.0286,191.8709,99.7243,224.77465,227.1846,165.873175
"ZNF85",0.899359493478741,0.635899613047383,0.956450201407483,0.992374228172827,0.82002959035043,0.0583791648431254,0.971597591206243,0.969568605595479,0.229413051092478,0.900332488300661,0.981146269428227,0.980438833731458,0.479858273764665,0.997772643596257,0.999999147872856,233.6095,96.57686,38.63815,164.467484285714,140.626284444444,144.7400875,NA,32.4448049946767,18.3695803786159,16.4542803322303,15.2286778441432,29.1066489928875,233.6095,39.7505,5.389175,90.572,83.4114,106.341025,233.6095,125.523,50.009825,184.54295,180.778,202.30935
"ZKSCAN1",0.982842951107525,0.725225294913633,0.79261860055057,0.891933494880803,0.981776298522181,0.882073324999355,0.865303861032222,0.9604479063868,0.949815885972052,0.999114344558955,0.940980850811811,0.998878858691701,0.90835744230857,0.999768922564515,0.997540449928211,985.9223,738.54726,498.5889875,632.590797142857,609.636284444444,666.63925,NA,160.653248192007,95.3397268093954,39.0687351424178,45.8675657989866,163.003432934007,985.9223,597.1309,351.262975,393.4396,422.4789,437.8532,985.9223,694.3078,662.723775,782.79065,698.3114,647.483225
"ZNF862",0.999996587992467,0.993591343245706,0.966085530051271,0.999999992496282,0.999216402297973,0.551402525942123,0.999998379000024,0.996226715902289,0.465134362052668,0.999210351728989,0.9995090666038,0.999004139685663,0.996458376863165,0.911289750868053,0.851064295940665,447.2689,396.95602,219.7646375,460.851222857143,487.2664,314.27735,NA,271.187752696797,66.492061020108,42.7772307180518,66.9082997206813,39.6453309155919,447.2689,103.0686,72.76055,248.074975,221.8385,268.86495,447.2689,169.7253,312.116,537.244575,621.937,335.715525
"ZNF684",0.965914670151892,0.999895821884704,0.353473263668974,0.997482248757576,0.941685803819953,0.404659199726918,0.999855407332734,0.767482778135389,0.77220241059307,0.895158327209477,0.999673497996374,0.919346509592585,0.865156395519595,0.998940777065374,0.999985582241454,39.5785,74.8827,29.5337,57.9273257142857,49.8116577777778,52.2496625,NA,27.2489971523174,3.53622603546897,5.60438323867126,3.87768611211321,14.7775808479184,39.5785,20.4236,21.602075,34.982675,31.7288,31.482525,39.5785,89.0759,35.438475,62.229425,56.54,61.294575
"ZNF430",0.0346550902723844,0.00139326311373178,0.568713348357028,0.0220274691144715,0.999896846209572,0.0621011720703551,0.0172677339218851,0.999999995167942,0.135425141994111,0.996314667163234,0.0593448017217998,0.993722608431595,0.128848743671163,0.993796558077355,0.969995768333368,355.8845,134.3212,71.5332,141.638631428571,135.32962,155.408275,NA,23.4321872785918,16.2521385957576,8.19635489116116,9.88742726943463,27.2317747513409,355.8845,118.3812,39.1471,100.96935,87.3496,111.254875,355.8845,175.8413,108.7903,178.609975,177.8612,168.892925
"ZFP30",0.999841278404386,0.978040475278769,0.955152785917884,0.999999709373415,0.972265330725933,0.214952692497018,0.999999815158384,0.97624294671399,0.249595318112934,0.999999995314468,0.999986890682304,0.969454558304586,0.420861578835494,0.999871596944116,0.999846613996301,197.5706,154.99864,81.1518375,208.58827,207.673157777778,222.4814125,NA,26.1056101165363,33.1805970201656,18.2284187512077,21.6693215562562,80.2461803826233,197.5706,132.018,8.39315,123.329275,116.3779,100.55955,197.5706,183.5027,142.73505,238.6561,258.5321,265.253025
"ZNF549",0.944403501196484,0.984271162025011,0.996705316470582,0.738357151816956,0.955035676926381,0.466461147395422,0.759903737051144,0.970872135872826,0.552692907980407,0.99998152102851,0.914658865802603,0.999993794602776,0.98129036148708,0.954621006579549,0.974244034660484,33.1429,139.32438,109.8970375,181.96045,178.543602222222,147.5108375,NA,53.0001841584386,12.4263355107486,10.3147198438923,20.4522082570016,40.7533601578575,33.1429,83.3919,90.265575,125.8419,91.6189,102.408225,33.1429,156.1472,127.189225,210.725125,231.8542,133.1182
"ZNF211",0.965707785642634,0.907161060254534,0.999145883007232,0.998920970434555,0.888701896753336,0.409723148816231,0.999853098906155,0.766974795521077,0.255642886709968,0.984949693100521,0.962606913133149,0.999999999685647,0.997958841350087,0.77863851651842,0.594504209614297,534.2193,232.74044,161.9994375,403.066215714286,446.675846666667,236.3401375,NA,52.5020240035049,17.4498586490789,35.6369241545758,67.1225121143319,39.9955676776053,534.2193,131.9251,124.468325,203.261975,245.8785,160.906975,534.2193,348.7328,192.894925,477.660475,491.6863,287.4003
"ZNF205",0.999998534779745,0.999999984585469,0.999808461732074,0.999819263459383,0.999398225469826,0.961486222310105,0.998755193556756,0.990100893884559,0.859918154016954,0.983240098747769,0.999816937909037,0.983086421393091,0.996846833585006,0.683823436884482,0.487679824602106,288.4917,307.4148,281.1303125,334.381117142857,356.917508888889,240.0368375,NA,57.411496944619,34.1948567129173,15.006432641664,36.0505185183238,38.0674231358977,288.4917,267.7645,200.40015,241.476975,237.0425,192.305175,288.4917,413.3063,347.503775,414.167975,401.0464,309.5204
"ZNF45",0.949141761854303,0.954197401515995,0.99999889165105,0.990332960201953,0.97108928967153,0.963832018643804,0.999586586516711,0.734539650053421,0.623999294276175,0.637596906390996,0.999999783545595,0.615692973641446,0.541687096911533,0.699608871844112,0.987978417893764,328.5335,198.9858,206.20965,246.914277142857,286.227797777778,318.8434875,NA,26.4925683866438,19.3775442829175,13.9346766227948,22.2428623607765,82.2169325230741,328.5335,146.4824,178.3924,181.1371,195.2341,187.33895,328.5335,228.2805,253.679125,284.858675,329.0422,369.00085
"ZNF133",0.998756156127757,0.992856682932513,0.99965431807083,0.983228426071007,0.993291679645984,0.999901495200016,0.943009081972287,0.903457477058695,0.961718571760724,0.833113073262231,0.999880438488159,0.999652035470308,0.982781767273422,0.855390474740247,0.516057524425609,263.8565,368.95922,410.993425,432.311582857143,488.508651111111,326.8684625,NA,59.6655660370318,112.277123840616,21.8306760542749,47.9974586180982,51.2407196969292,263.8565,368.7799,286.6707,301.61245,318.8175,230.8338,263.8565,412.4328,386.23815,518.5164,547.4358,377.75585
"ZNF436",0.324238635876234,0.333123678347391,0.9999874144558,0.796471016825622,0.318479672566632,0.197335165536538,0.627685575770128,0.723507597938488,0.666626525232419,0.660951353385868,0.592511466757758,0.938936612156536,0.950595283543512,0.867645467191066,0.999294468781684,2383.0585,494.11804,568.5652625,1296.48323142857,1053.54258444444,940.163725,NA,39.5803331657352,109.985106189439,115.140369677679,110.54602452598,280.892925180544,2383.0585,466.9926,293.614675,681.242175,555.8091,518.9031,2383.0585,546.3918,750.48765,1515.607225,1284.8106,953.5127
"ZNF484",0.245632958013356,0.508135319043062,0.921411066812154,0.122458130979269,0.999631415687723,0.414464520771369,0.150549582265185,0.999995909871395,0.588297116970858,0.997923663888376,0.200630619709656,0.999999895227018,0.839654820656306,0.999720511207689,0.999999849965439,156.0615,81.30738,98.7717125,76.9043928571429,79.5011955555556,80.259225,NA,13.3350340731248,11.2727393047887,3.76474467860796,4.7828313535884,5.69329164417431,156.0615,69.9697,79.5127,58.501525,60.7747,62.44315,156.0615,91.4525,113.06865,90.565375,90.7486,89.50905
"ZNF780B",0.999999042498602,0.999999994757229,0.999894021010328,0.999630655936522,0.997667606887382,0.940852240167566,0.997389312925698,0.971947867366006,0.784426179191528,0.964348422549839,0.999985627508893,0.999996683286637,0.998553491322729,0.999006284910078,0.971889960448565,176.3334,221.94838,160.75925,315.687041428571,385.96924,252.4025875,NA,53.7501458740941,13.9174764141297,22.0076784717061,110.510194586404,43.1857588594296,176.3334,108.6242,141.364725,183.346425,189.1432,136.976425,176.3334,327.2886,176.895475,391.942625,365.3941,359.94915
"ZNF557",0.999422722671941,0.999533878684033,0.814520553355171,0.971079195959196,0.94736518163154,0.0363941222962332,0.975453421630197,0.962833504478991,0.0547005773498733,0.999993469371644,0.999992729237485,0.998842733974035,0.924834950782963,0.533656253631951,0.608595299744951,118.4136,148.75814,90.2933875,182.883818571429,180.747373333333,130.53185,NA,29.36988494987,12.2107362229404,10.543021183541,12.0491831407895,27.0569070993698,118.4136,104.6303,57.157,119.57505,121.8369,79.4637,118.4136,188.5971,115.477375,218.26295,214.3956,150.44805
"ZNF337",0.999754958441979,0.999756291428195,0.999999999743816,0.969544206331106,0.902809828199543,0.773756428551947,0.953310532707223,0.832445889517656,0.658388557290904,0.997498905309047,0.999543982951215,0.999999935571918,0.999999482620977,0.831171072796751,0.724630334082144,314.8773,444.03752,439.7972625,645.764218571429,682.141897777778,456.8497,NA,93.6155320764423,65.599123884151,45.5277969447231,78.4082022606028,74.925685010058,314.8773,337.8328,355.1909,398.03215,376.4212,323.856025,314.8773,538.468,494.89615,762.6685,777.3486,513.003725
"ZNF317",0.995967044996412,0.999999111925142,0.865239385753662,0.999788896893263,0.991115153776887,0.918409388621374,0.999097282307301,0.998947206185189,0.825602519532699,0.995825838712198,1,0.926379719367464,0.999965980537318,0.976099675578854,0.924999277273333,667.0421,848.3731,635.3560875,757.595028571429,789.455137777778,666.422425,NA,46.9673597100263,62.9777066141533,43.0031946261178,47.3597966604841,96.3919208281997,667.0421,853.5957,528.15785,566.29905,558.3546,514.237125,667.0421,904.6356,773.34335,846.253125,935.3682,682.05985
"ZNF426",0.999999206398002,0.999932860019103,0.999904859878834,0.998919489830123,0.902869768767726,0.568795195607084,0.997790614359837,0.855866093541924,0.489923713781658,0.999451481761122,0.999233785081621,0.960822352506903,0.828790949847706,0.999999999587271,0.999969761340968,128.0669,134.28906,142.76825,103.456687142857,99.3962155555556,103.9235,NA,24.8691039054205,51.0494683697168,5.78262948592259,10.1805164445641,13.6607209871692,128.0669,128.9912,65.48565,67.2617,60.4773,79.89105,128.0669,147.639,140.7493,130.291675,119.1766,126.17985
"ZNF331",0.990644010451511,0.956314662877669,0.998065558404881,0.998793868542222,0.992390017603859,0.742239630290952,0.999955743030851,0.925299550543901,0.44523002128147,0.915069124419312,0.99614968036108,0.999907102060707,0.97424820269613,0.999171903603172,0.956698010625909,900.6516,389.26748,198.947875,595.897545714286,744.719971111111,491.4086875,NA,176.657177219335,49.2847698408289,69.1367725889182,164.221134919047,147.130015824498,900.6516,30.1262,99.062125,252.232225,264.4222,309.167925,900.6516,590.5559,330.8136,667.93305,741.9244,410.8922
"ZNF227",0.99994239950462,0.999999680228607,0.999815500865691,0.99542268313546,0.988759472499816,0.843173806823784,0.977061161731923,0.884426351197741,0.511327390222456,0.850695483652107,0.858989128316589,0.509985774875559,0.208065828294719,0.422337337207283,0.815682525694797,208.1892,237.5525,218.206225,274.621358571429,303.109688888889,363.8500875,NA,43.3932149406794,28.2557988621031,12.2222799284956,20.1179528587704,96.8612216489201,208.1892,184.5866,148.99795,201.2122,209.8967,199.031875,208.1892,304.2439,276.017575,313.965925,357.4058,378.2348
"ZNF141",0.999954537000273,0.988739868766573,0.969862885944723,0.999999999995937,0.996414650033075,0.465405140976337,0.999999839677683,0.990592422706913,0.402969647698784,0.999666293529672,1,0.998882324986159,0.766543642895959,0.999999999383129,0.999979805765503,77.5481,64.78256,38.8005875,78.0039028571429,81.3402777777778,77.543725,NA,29.3573672309286,9.46499489012838,6.67162426046553,9.8474886661226,15.722990384088,77.5481,38.6125,22.955525,41.7909,46.5292,51.84205,77.5481,44.2319,47.8824,118.404375,87.9372,87.7493
"ZNF304",0.97483584390685,0.998161788174133,0.986791110500679,0.909765239450826,0.99776345112795,0.63570581829506,0.902394022800122,0.996449861118239,0.620490801620021,0.999994331604653,0.993141626636305,0.99872756267508,0.999713684667832,0.85687164129433,0.84116190318434,168.6107,274.9566,227.0650375,301.53577,304.787077777778,245.8525625,NA,59.779937626038,22.0070874919466,14.2388348747101,22.6009674046144,41.1659494689827,168.6107,173.0304,209.4529,218.32465,196.7963,175.00935,168.6107,320.325,263.288425,345.997925,393.213,260.350375
"ZNF132",0.852157816052646,0.644372713495649,0.990158667826664,0.922814706084771,0.989252878168777,0.532415262550212,0.937534109719221,0.980406531862655,0.482871848770529,0.999873992253444,0.942560647957716,0.994323307778602,0.777481865355058,0.999999920595177,0.999999789027296,173.7592,60.80868,30.0591,86.2623528571429,90.4237244444444,88.111675,NA,15.601848597631,4.84047694786962,7.85498605882178,18.8644446546921,16.7723098712341,173.7592,42.652,19.0667,41.8109,37.3279,65.53685,173.7592,56.2193,37.725125,115.0953,102.0619,92.450375
"ZNF20",0.998788049332257,0.933117128748226,0.913413759509813,0.999963194356245,0.759912250755711,0.0201714766148936,1,0.944549991915282,0.100899629696024,0.909620866186504,0.999196504616264,0.999999428806154,0.812218710779477,0.639217886309204,0.920848526731831,116.9753,92.4842,59.5482875,128.021202857143,116.860548888889,95.1927625,NA,27.8582683222953,5.55038621945863,7.37617721831909,8.23914315911553,15.2250355675862,116.9753,52.1936,50.2927,87.74715,82.4107,75.892875,116.9753,84.4101,75.347075,159.9593,149.2707,103.96325
"ZNF670",0.987347858031502,0.996161687077605,0.999601404068675,0.856504339447175,0.92020445198993,0.53143094733745,0.819095666075084,0.859197299768471,0.421641486444893,0.997922064705206,0.713394717224398,0.722097114222125,0.370720583304036,0.940186909150358,0.983996165878517,33.1429,65.6446,57.4729,86.7574485714286,90.6093733333333,102.602075,NA,6.88336010709886,6.1239367157841,5.20459771092266,7.36039461921229,25.5373279012154,33.1429,51.4372,47.037025,54.33345,51.3265,64.574,33.1429,72.9182,69.59205,109.811575,113.7863,113.911025
"ZFP37",0.999999926261275,0.984461601636643,0.750124199884351,0.996207526023312,0.830399130767444,0.992457383458924,0.993995222322194,0.782467562537983,0.998296027162298,0.999759655812212,0.991623061845694,0.835319287497926,0.999972189769698,0.999450017782388,0.999970486593702,75.2956,78.51044,37.2676875,48.6889414285714,45.8367755555556,42.0908875,NA,22.4528750504162,7.88566596312207,6.45666821610137,8.14028561440584,20.7318593984031,75.2956,46.5371,23.1001,9.49085,7.9964,15.02215,75.2956,118.3503,49.847775,68.47595,62.4158,41.556775
"ZNF189",0.720137338182896,0.814832972571597,0.998663754954082,0.695420600299048,0.999971942851025,0.998886039970095,0.638058275985981,0.99999999793781,0.988866036710773,0.995832706733956,0.74296466127842,0.999986374208328,0.999778487077099,0.999999999903666,0.999813423021634,498.1096,301.65796,330.59095,312.350802857143,300.041255555556,313.044325,NA,28.0883217106078,45.2727653111748,16.5382606442386,18.0491514328666,18.1774945074137,498.1096,269.6672,276.424725,217.492325,214.8419,276.24805,498.1096,332.2372,369.7377,362.29915,332.9193,343.118975
"ZNF434",0.999990359641629,0.999997987954936,0.999999449604309,0.999970728557728,0.999999945719575,0.999964592370072,0.999999993991349,0.999805307948037,0.999945497080454,0.968875633364522,0.999957513004036,0.98689419929107,0.987174769190084,0.897493023455721,0.98821442882713,270.9356,285.52864,281.2522375,287.71248,274.006351111111,251.887925,NA,77.8883395159288,27.1025324525017,10.991834124381,11.9679848429806,30.4118347276995,270.9356,193.0663,261.4576,231.447175,221.9912,206.342675,270.9356,236.1816,321.32675,339.155225,340.8414,293.703375
"ZNF287",0.966156446530546,0.99998264235122,0.435237869766657,0.963218198418092,0.999996563348016,0.0853711264289723,0.983214780151765,0.998668984286849,0.216371458718865,0.982128559025259,0.93265601475367,0.999928401132191,0.176692467605915,0.996675310076503,0.964017789395855,60.4939,119.67484,48.747175,115.972174285714,107.04968,128.07745,NA,52.3354996865951,13.3664293545935,7.35669295422418,11.0371043136994,20.0832355859042,60.4939,65.7501,26.827825,80.74535,61.4127,94.06465,60.4939,147.3959,58.02645,141.57275,132.4584,152.0426
"ZIM3",1,0.999999826178519,0.999996148502702,0.999999999986599,0.999999999346022,0.999985268487743,0.999676376772583,0.987745913943379,0.990515223718667,0.647674416992979,1,1,0.99999259760831,0.999999998080324,0.969434967524141,0,0,0.0408875,0.00584,0.17742,0,NA,0,0.0408875,0.00584,0.150848696140446,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZFP14",0.833382728679117,0.693521859119072,0.99881730896445,0.983468475604117,0.747392181401684,0.206155076725408,0.992574917774599,0.61876461196036,0.128944060425055,0.992885073549709,0.950170396908546,0.984345730648637,0.829217629866515,0.98572542295271,0.938929570253054,305.6874,112.57734,80.1193375,204.998755714286,220.879108888889,168.8846125,NA,21.5744059154036,13.9261837280526,16.1427100225445,26.9956093925817,37.4218862209739,305.6874,96.2343,59.1988,114.311575,126.7943,114.51715,305.6874,154.6496,99.41565,255.92,278.6755,192.423125
"ZNF473",0.984486009157823,0.992848006277852,0.180353910047367,0.999956719540319,0.853096010025193,0.267258666519679,0.998731449992255,0.979292621842266,0.101042606739829,0.901677861007189,0.999589391540707,0.980115993932121,0.424155999523434,0.999245893240153,0.999976601216651,290.2421,404.44954,196.8994,321.138902857143,352.016997777778,341.61855,NA,118.87318932731,35.0557653722201,16.4598897090234,22.0977637056635,95.0187721618452,290.2421,201.7647,148.300975,237.670175,250.5241,169.856975,290.2421,426.7782,204.50395,368.705475,394.0339,389.213025
"ZNF614",0.98207455469626,0.963107557575931,0.999964806887635,0.992633627469123,0.998626473755557,0.968979090895667,0.999260294993977,0.955199874336594,0.762573951228386,0.859948392300115,0.996126261445945,0.998498405253795,0.983501031837325,0.999995316447654,0.997667404178402,463.3577,231.39092,198.4016375,287.939654285714,354.680197777778,302.3343375,NA,57.95881629053,16.9254197549968,19.1537229111384,70.7029791891688,80.4225046897543,463.3577,110.3214,173.461975,192.51,181.9887,183.565525,463.3577,349.8087,231.0027,349.235425,367.0412,312.608575
"POGK",0.99999561031135,0.999895937647395,0.999954733795465,0.99427823812614,0.679822051988039,0.274964554555749,0.999959238550894,0.980292075514261,0.849662308658331,0.455265568355281,0.98379020121969,0.660247142238906,0.378746757106208,0.997056688011061,0.747408551506368,2041.0265,1675.41926,1371.1529875,3497.50623142857,2569.34641777778,3966.2005,NA,266.004894264744,139.540064845241,382.407180927142,203.298278395858,1583.45092750167,2041.0265,1215.4359,1130.6954,1784.211475,1558.5398,1474.68955,2041.0265,1748.1065,1564.429025,3586.910075,3043.1866,3529.752825
"ZNF514",0.978759882804112,0.999999962948362,0.677843726005875,0.963345599401521,0.999999712977853,0.181997804617565,0.938797068325449,0.999622724658795,0.110455582597806,0.991940963298345,0.999997364148956,0.845731480735647,0.99937180304784,0.411636547871349,0.277909141489391,143.834,269.97562,135.7126625,275.315317142857,293.076535555556,162.9138,NA,60.122689067185,25.3091429073915,19.5775065287973,25.753646492692,28.8091498395413,143.834,183.0249,94.297275,155.3797,170.2472,121.222175,143.834,406.492,191.381975,336.4188,358.0631,172.5532
"ZNF300",0.999467030222508,0.995362848098705,0.999470237118258,0.999999967290892,0.983892322979534,0.757940760174511,0.999969232885757,0.999068565782831,0.933721938991108,0.977535918174607,0.999989388383321,0.999225311586056,0.969946504725649,0.999677255223272,0.999999663893455,276.4058,163.9722,105.5322875,261.728587142857,218.245688888889,227.159875,NA,53.6692913745281,20.34559051723,41.1660618463686,44.6981855248961,86.3136262224585,276.4058,75.1487,80.536075,70.11495,20.8414,67.1205,276.4058,221.1291,139.0777,318.188375,252.4784,277.626475
"RBAK",0.999938988457301,0.999565110559089,0.999972469618998,0.997391781011039,0.996244404335731,0.999400412013366,0.997303958598901,0.996180627444188,0.999365978426773,0.999999998146302,0.956077135521415,0.843798278835297,0.862225241987258,0.839338679459086,0.860386082251989,633.8991,588.16634,567.8970625,543.092512857143,542.101384444444,455.649575,NA,69.5536183995384,107.455861118519,24.2540895821248,24.5611983873065,69.5058774641596,633.8991,460.5919,439.407275,406.3122,436.3864,362.54225,633.8991,714.8834,607.4546,650.898175,622.0709,454.09265
"ZNF92",0.993192397698817,0.999188582633538,0.500134203257658,0.995281210696667,0.999955049164268,0.154075101631061,0.999439348910631,0.991391598193904,0.421732902592779,0.924416152779276,0.998583107460615,0.999472039432475,0.585677030867523,0.999848046491895,0.999893943473093,203.3626,325.06082,127.9736375,306.80261,269.964357777778,287.9669875,NA,102.41690321101,20.6756857281596,27.2867655215762,23.2044863890061,60.2259115907894,203.3626,151.792,89.71845,171.23005,166.7212,178.4741,203.3626,417.5241,146.809675,331.460125,321.3468,362.6389
"ZNF157",0.999493540561763,0.923781252145434,0.839223462815751,0.907065597568393,0.68578588939495,1,0.811684886137284,0.395259488671449,0.991919461865548,0.845331617964355,0.999978497596321,0.999623305509897,0.526515183358522,0.205736331484956,0.0613134088383606,5.1484,3.98252,1.76775,1.77227571428571,1.03801777777778,4.5535875,NA,2.26005992163925,1.44050154745293,0.333226938478395,0.293611131392639,2.87350079416812,5.1484,0,0,0,0,0.9966,5.1484,7.6376,0.9334,2.5225,0.8723,3.1479
"ZNF182",0.998400357934199,0.999550508641744,0.732727882171043,0.99999978550542,0.960954177657097,0.884067681910963,0.99997842120749,0.991304245762599,0.7642216633946,0.993791872373649,0.99968266670147,0.756665702601957,0.999999968699372,0.907382905288821,0.797654088067491,180.5004,228.8031,144.5068625,187.822264285714,199.039548888889,146.9798,NA,76.6004042930584,22.144370584586,9.0682017756141,21.4331149589803,23.1486525596446,180.5004,99.9453,90.983425,137.288175,132.1777,109.7946,180.5004,401.6422,191.545825,225.925025,221.3982,174.7066
"ZNF673",0.95830489429902,0.998574418282847,0.171758892443193,0.999978103291027,0.172043703933345,0.983469666473188,0.999999944088249,0.4360409964622,0.807751228487974,0.841944153557209,0.998672036102521,0.175769831291281,0.999999999955101,0.985219723741518,0.816181683935803,212.0505,298.43928,172.000525,195.805297142857,216.976368888889,172.5860625,NA,91.5766987746195,31.9227025790634,8.68535369932824,16.4846804296414,14.9868805601282,212.0505,158.472,100.172,165.508025,141.1092,140.633725,212.0505,334.3588,226.75865,212.461775,248.6165,200.898
"ZNF41",0.899233893135402,0.757396205284619,0.9965339720785,0.984401489635457,0.910386683134382,0.342088071967773,0.986861667324009,0.899746102323233,0.33954410234896,0.999996527285719,0.920713576731564,0.999972631525584,0.973288649588472,0.920634514826762,0.909911055867348,350.4143,211.43798,177.9083875,268.411747142857,271.164495555556,223.8760625,NA,43.218086986786,19.2316269746463,12.2273962284167,23.6944451734114,15.9146730909935,350.4143,115.3555,132.9352,208.27065,184.1125,196.81915,350.4143,247.4597,210.3765,316.86905,318.3448,257.965675
"ZNF7",0.998551411106466,1,0.96981149566615,0.999999966019231,0.955574219130832,0.999994080802441,0.999972933783898,0.767357682755186,0.997077988342266,0.834147435815376,0.999999205310493,0.933706432204432,0.999969788946291,0.998947509824024,0.999910258676283,491.5839,575.59578,491.2066375,500.57455,457.129871111111,473.7862125,NA,122.405740691462,120.07952430331,21.54789658884,20.6569882442479,92.1977794001713,491.5839,435.517,327.204725,373.148625,371.9463,340.9688,491.5839,621.4957,476.96975,622.89365,508.4082,497.609775
"ZNF214",0.999993537049849,0.999981136011034,0.999999944045248,0.988051420688361,0.894552955017133,0.816153003214293,0.996823504090205,0.980171509523266,0.967498441532869,0.963134576190881,0.999573563116142,0.999490960335123,0.99958672389887,0.96335266850448,0.998827146939571,20.2719,24.92962,25.8655125,40.41279,35.4814111111111,30.793925,NA,11.5707980036556,5.55457528871591,3.45560682374953,5.43394090034913,12.5527522513384,20.2719,13.15,15.13365,20.72185,7.276,16.12765,20.2719,24.0493,38.989925,49.345125,46.3332,23.62895
"ZNF215",0.919038101506213,0.988509514899151,0.97698499702675,0.981301579721535,0.962688938731536,0.99999827653108,0.998222768132012,0.726048726649894,0.988804807105344,0.688584851182493,0.397463864795245,0.565107493102238,0.0771731025419752,0.00702750430698984,0.000745507447339366,11.2622,88.81608,58.9119125,61.6697514285714,41.7727311111111,155.9193375,NA,30.881874448864,14.0098168121555,5.61823468930285,6.99380628434024,82.8918166213239,11.2622,32.9047,19.884325,27.2736,5.2396,39.141025,11.2622,112.373,90.1568,94.640625,64.8314,141.608675
"ZNF547",0.999970923947997,0.999911253436802,0.999999660617648,0.951850839962679,0.683708192684861,0.528258057105179,0.932247555902934,0.590866879847561,0.424270933440375,0.998300499175353,0.999512032207714,0.99985905264126,0.999952910143545,0.703312056406276,0.594398558447293,11.7641,22.70826,25.0394,59.8450928571429,64.2226755555556,30.5449375,NA,5.03593249722432,4.38083992297302,6.47337756328406,9.60733602595578,7.65959042176952,11.7641,15.9909,16.97025,29.237525,28.0954,17.541225,11.7641,28.9848,31.11155,69.53765,81.5872,36.2478
"ZNF773",0.897125443270696,0.925408158929615,0.999927996625804,0.610557310610577,0.934316352802205,0.660861130946175,0.738348578286725,0.995930739154867,0.93351654972002,0.902941085155732,0.918649976247314,0.999973405583265,0.999999971450865,0.699411452020272,0.949041941751696,23.8114,105.4686,96.6325125,136.259971428571,122.231284444444,98.2417625,NA,22.6810404114979,11.7722508357948,8.83945851662997,11.1516957502077,12.8536489751234,23.8114,89.3261,72.259225,96.548575,74.4235,64.0247,23.8114,114.9889,121.96115,152.087675,165.8857,120.4319
