"gene","T2-T1","T2a-T1","T2a-T2","T2b-T1","T2b-T2","T2b-T2a","T3-T1","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T4-T1","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4a-T1","T4a-T2","T4a-T2a","T4a-T2b","T4a-T3","T4a-T3a","T4a-T3b","T4a-T4","TX-T1","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T3b","TX-T4","TX-T4a","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-T4a","mean-TX","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-T4a","SEM-TX","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-T4a","Q1-TX","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-T4a","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.985175861926515,0.999979356529697,0.998180336980924,0.919336588893898,0.998189610514641,0.967008931930319,0.999980672002511,0.999846388897858,1,0.987198227644321,0.999999853365272,0.700318642670062,0.99542415749037,0.639208188168252,0.997381268917643,0.999998643333515,0.817373130884909,0.995412708059283,0.699432813138762,0.996906614707787,0.999999999920101,0.989413885227264,0.999941978062348,0.998175394005159,0.999999999976846,0.998939534051655,0.956598495377632,0.952783234988131,0.999999966174437,0.89409667691407,0.998754685304535,0.778406979538898,0.999123898170051,1,0.999999999865012,0.96884888346454,0.999619819802127,0.999999999916614,0.999998750941269,0.999781691325644,0.999999766173639,0.991226804688765,0.990143599652565,0.999952419433012,0.995798787749149,43.1381,77.1204121621622,60.0505133333333,99.5415875,61.4499333333333,33.0472727272727,28.9023,105.446,33.7603571428571,73.14016,13.4233055523096,8.71756811815753,28.2743837380678,40.1180210643343,18.5037255681645,7.08405874553552,6.58671017182471,14.7654,7.1592004028402,29.6592837966395,15.329675,18.796875,8.20335,48.631425,19.2815,17.9263,12.11085,98.0633,16.9199,17.9286,63.757925,122.059975,46.14135,83.5925,68.7831,48.31285,45.65185,112.8287,45.8539,139.9495,142.577421052632,64.3430375,121.6325,43.51745,61.36365,227.1472,19.0593,83.836425,20.9542352375718,3.26453688860284,0.451284902090129,0.357778143177194,-1.14788958144676,-1.48286283967481,"BLCA"
"ZNF416",0.99995304627187,0.997790702746399,0.999723815206933,0.394186506108306,0.167153232825641,0.659453782243665,0.999999999860439,0.998251538574645,0.982192030375532,0.186934265816625,0.973867191553643,0.975755689511345,0.999973371855799,0.929842047123133,0.897587243443762,0.998838941157813,0.820661532244939,0.717593497901885,0.0477035960753136,0.999312511605319,0.509258502018293,0.99997181900816,0.997041815418682,0.986431411823491,0.54300360755257,0.999991052028782,0.951026053341188,1,0.9982826889687,0.790336868210054,0.686319616563738,0.0422236325613791,0.998903476222166,0.477962133239211,1,1,0.999999999824854,0.999722614665195,0.995026423062551,0.385458792993441,1,0.961500359840698,0.999845679350976,0.999996341834371,0.999745582277696,117.320183333333,131.069117567568,142.405393333333,194.23585,113.280766666667,154.434645454545,90.7108857142857,92.41275,89.3510285714286,112.5603,15.3904380767934,6.40211854943874,13.7289484326835,44.0955561673574,13.0876993729375,30.5176217726038,13.2953601186105,23.83555,6.79301258264396,22.6770423715925,97.8863,101.0436,101.008,123.814825,81.5963,82.7757,63.9398,80.494975,85.17265,90.0701,127.5248,152.101325,189.1069,206.297225,149.388,212.0401,116.74805,104.330525,93.63515,100.5849,110.647978947368,120.485047303922,105.7534,110.63525,95.7965,114.82855,86.2511,143.827775,9.43278194013883,2.64413413431517,1.08890418469579,1.04616258200682,0.122877013425126,0.0651070753210648,"BLCA"
"ZNF586",0.99999999981097,0.99999999912794,0.999999999999581,0.944286897951002,0.742016232330809,0.899310932495806,0.993820295647814,0.850352826998101,0.932161465088388,0.265176534035775,1,0.999999999987022,0.999999999845089,0.890921280311479,0.974062746063132,0.999711221401215,0.98815074847627,0.994315073206073,0.537792963366733,0.999999741919711,0.998515321349067,0.999999999999514,0.999999999055517,0.999999997463514,0.992917221423573,0.999892472194817,0.999999999973489,0.999996875483104,0.974552124140892,0.737506035894872,0.849879016064968,0.202685920024261,0.999999692158873,0.924015467794312,0.999930720926995,0.999109222024074,0.999999997769663,0.999999999972285,1,0.985611122768007,0.98469012056053,0.999999999404997,0.998584876039988,0.999999994019225,0.953520392403446,202.940983333333,207.774725675676,209.464793333333,266.8659625,157.884022222222,205.0436,170.773614285714,198.01005,144.734728571429,212.02362,20.1363163111233,9.53083971363321,27.5773834954012,62.9177757984377,24.4314105774762,18.4872846790043,28.1788597704482,20.61615,25.4640062750553,39.5299345953721,162.36525,145.645,131.06,143.883875,86.9468,170.4191,112.96225,187.701975,100.59385,143.0023,227.516125,265.72045,261.70895,323.880175,224.6226,251.57465,211.2505,208.318125,154.24135,245.9113,188.543873684211,197.051504411765,184.1373,185.59315,147.0414,209.78475,135.78015,240.242225,12.5349620219367,4.38077703656061,1.04512281709987,1.00790632859285,0.0636724898750161,0.0113615658675224,"BLCA"
"ZNF446",0.991690834821179,0.999995179786865,0.998217102289914,0.921036674121625,0.995986660632827,0.952022143589619,0.987516685869963,0.99999710120093,0.997200598915509,0.99999292317386,0.996687043985321,0.999999999998747,0.999739231894896,0.999606556713394,0.999999939153568,0.64634376837049,0.823623822865641,0.651501716379129,0.999845318186944,0.990244569319232,0.953069193458381,1,0.999908335452571,0.999999961367851,0.994748502611103,0.999529819600441,0.999917856007303,0.947911018925874,0.937292995673846,0.997863470770264,0.966635242232257,1,0.999996251972744,0.999766186765967,0.999856481136849,0.995609208823012,0.999990051659613,0.999998627310889,0.999999999669603,0.996970920547405,0.999949452837699,0.999998808682741,0.929751647175158,0.999999695755761,0.99779860925007,420.876666666667,347.328708108108,387.31332,288.901,324.190722222222,343.198136363636,234.900828571429,417.5616,290.172542857143,375.13414,104.164992932769,19.1521302326456,41.04329580748,59.5655650935709,44.4013562174837,72.8528748181195,26.1944709495445,193.1098,77.7002940796232,56.086086470475,286.294525,232.558875,314.47795,186.3623,215.2563,185.7776,183.47185,321.0067,163.3288,348.7634,397.72045,413.906125,421.3239,356.26615,438.6139,416.20415,281.28235,514.1165,357.36105,389.3,241.585821052632,359.275996568627,217.8941,316.6376,180.387,275.1931,228.033275,416.86055,19.4034237199732,10.1065919984678,1.48715680002742,1.45317197666206,0.572556767562457,0.53920544983624,"BLCA"
"ZNF8",0.99975276302935,0.999875379025499,1,0.854466757526662,0.0846186878317466,0.227807449636844,0.99300659926194,0.999516669333762,0.999929320387991,0.140423209362965,0.999404899262908,0.999999809745937,0.99999999236363,0.220765580806465,0.999998746128506,0.995924217088711,0.999863301159351,0.999975438630285,0.214702899942369,1,0.999999624158491,0.989874939932605,0.99854965486166,0.999181774354886,0.499772801288576,0.999993476328,0.999794216204609,0.999993262835086,0.814618442521806,0.819606157124941,0.9255956749542,0.026173322192185,0.998315703312411,0.976266225342298,0.998727126746221,0.999999999971344,0.991214433211306,0.999209566034543,0.999766597936432,0.241637918649568,0.999999997411448,0.99998311475369,0.999999996066096,0.999999831406135,0.999944353538482,138.941133333333,119.414655405405,118.480806666667,200.4834375,101.788177777778,112.940572727273,102.478514285714,78.3562,72.3564428571429,94.8911,16.5823512375792,6.10166713286717,14.1599486304976,84.4374561330391,11.714456598719,12.0194077665937,15.1153040293514,18.8301,6.77500591111523,17.9160545803199,103.563125,77.69435,90.93345,75.920775,80.3439,89.1459,73.59935,68.94115,59.82245,76.0321,171.8244,144.1809,127.21505,178.756125,119.1751,133.8837,123.13945,87.77125,78.36325,104.9003,71.8580052631579,112.815483823529,73.5745,103.3683,61.19525,82.0502,75.6062,137.4853,2.82861889280431,2.92518477231593,1.56997795040897,1.404947366275,0.650744297295871,0.490516083587559,"BLCA"
"ZNF264",0.999783156584407,0.999999999986969,0.998758216695989,0.954710530387307,0.234567993971586,0.796903634320781,0.998477707143893,0.999989609802334,0.996507832906888,0.396022590340524,0.999999277170346,0.999999387249885,0.999999651573147,0.701711001958554,0.999899400994572,0.954002610554586,0.979267956719464,0.901813389453302,0.171640473430778,0.999874479861468,0.978745932214423,1,0.999997714810145,1,0.996748997674416,0.99994240175318,0.999999984061223,0.996461473030941,0.879050443500135,0.900274421247071,0.76149441369621,0.0935244218137669,0.997606496259533,0.919834160425443,0.999999938278334,0.987903738926702,0.99688788953507,0.999899442541648,0.994780556465388,0.494112537535424,0.999999991188419,0.99958017232679,0.999999362058621,0.999771643442993,0.999936571013059,748.603733333333,668.076141891892,734.728113333333,958.564475,621.288611111111,699.044563636364,531.770657142857,747.8631,492.2478,588.14288,145.964117215469,31.0367825680465,91.3276893883688,223.90176756637,94.6585990554073,75.4035097601374,70.5643318901367,246.8529,50.0887070908156,69.3074661136259,492.922625,474.1068,482.87045,510.02135,324.1887,518.8168,438.19715,624.43665,452.5748,481.4569,935.76175,820.273225,924.08095,1170.0569,879.4574,909.17785,512.59335,871.28955,575.78785,689.847,610.238368421053,655.77506495098,605.1374,636.5961,549.9303,717.75945,466.7988,795.973675,34.1634252129499,13.8807777690554,1.07462116262494,1.05198604482222,0.103828154579061,0.0731155666080487,"BLCA"
"ZNF213",0.475139912166647,0.998721785103169,0.646346352410676,0.101302015386903,0.734400878775583,0.153981324277899,0.942951107598496,0.999793188652649,0.998816468048445,0.713543563400776,0.561627750045997,0.99999795088534,0.806962679527603,0.973054659811131,0.999061658118051,0.505109898418614,0.999651867122003,0.751787810927469,0.998689798096494,0.993915025046275,0.999999616996384,0.983786696293151,1,0.99951985454494,0.996831100058047,0.999999929052194,0.999999994413754,0.999998113120247,0.78741423726711,0.999999999999646,0.961861387200787,0.963784853493544,0.999973402713537,0.999999993821564,0.999988689598554,0.999999999999726,0.375023420523812,0.988078339286785,0.598098663415503,0.999999338652306,0.958790474011463,0.99956213653215,0.999996886366452,0.999822961614371,0.998665864158847,684.02385,510.356381081081,613.078526666667,384.703775,551.753366666667,488.266109090909,460.955485714286,515.2514,505.431614285714,418.96404,120.627112810835,19.5081399869521,77.1389836707821,57.3328129489835,51.3002511000569,37.8568417210547,69.8560344616576,122.9132,58.6110973302084,56.7009264660429,514.599475,398.240875,386.6826,276.451825,459.087,395.8257,321.71845,453.7948,381.0767,323.5693,748.1577,605.662925,828.53405,452.93665,637.0141,544.1378,571.3136,576.708,628.5401,466.0194,385.560842105263,522.960234803922,399.8877,490.68685,277.7412,468.37825,381.33475,621.78165,26.7702888513202,10.2074252232488,1.35636241467993,1.22706162255053,0.439742712399783,0.295207702395843,"BLCA"
"ZNF343",0.995157304583038,0.998916473450123,0.999999999993578,0.994867818184541,0.999999631319003,0.999999478376558,0.999999999790228,0.948996882605026,0.98914133744422,0.973684254481049,0.999964548228595,0.999991791998414,0.999999763698181,0.999941680472878,0.999312050370305,0.999999937067035,0.941039921405999,0.983198604288395,0.963804156296673,0.999999999690238,0.998257036477213,0.999050077072124,0.999999537516553,0.999999229529336,0.999999999641449,0.996969906884493,0.999982561358687,0.994876289490801,0.999987871001976,0.831823492572673,0.939056548034122,0.905214476960274,0.999998245209421,0.988691973070691,0.999999984489235,0.986049004007874,0.998957606543583,0.999999999451744,0.999999996519786,0.999999999997713,0.994348026577102,0.999997062039126,0.99042150364649,0.99999999525699,0.968986564653269,263.069433333333,305.89352027027,303.191633333333,317.9814875,255.6641,290.931618181818,248.268671428571,329.7738,236.118871428571,313.1204,34.4785976182875,13.2051306656658,29.8838518490532,59.7089564248394,24.8599885308982,32.6029400369181,20.1754037379879,76.4349,17.5377753116457,15.9521151828214,238.121225,235.53275,210.99285,212.9283,222.6529,216.32585,227.3531,291.55635,202.3222,302.2243,261.2842,359.200675,388.66505,351.69625,282.8503,312.47335,270.2586,367.99125,257.668,334.9104,253.057147368421,291.108851715686,232.2681,268.9226,200.68735,302.5105,222.192725,345.5864,16.2422256526968,5.14912061174555,1.15036802849858,1.15781116735359,0.202095485473037,0.21139997687026,"BLCA"
"ZNF302",0.978454381312979,0.924537404997038,0.999631729217059,0.999995343210248,0.999272796133356,0.988129079367303,0.860862892013885,0.993920583969469,0.999998421002996,0.961343453283527,0.999999920124869,0.665669689580925,0.580336317716713,0.999175453544744,0.51430378335257,0.967403594846317,0.999974385532657,1,0.996338894630209,0.999999725843267,0.808970937977157,0.997905601287053,0.999999855159365,1,0.999875901817138,0.999999994609869,0.988231677320828,1,0.935806507036875,0.999554139758611,0.999999996387034,0.98850121128326,0.99999999971779,0.712107707958504,0.999999999357487,0.999999999983885,0.998519561934234,1,0.999997264032283,0.999982050656635,0.999816579537997,0.980394729502947,0.999998957659872,0.999999954812567,0.999980860911393,619.71355,436.638186486487,365.356906666667,538.539675,309.366777777778,667.775563636364,364.2184,364.06665,334.7301,438.37836,100.07058391637,30.7191516484793,70.7986123969709,184.315359021457,36.9203230737745,290.66346595955,127.305858343563,34.21605,92.9880403574132,70.6790929258122,481.6931,266.2943,191.65015,256.036925,263.1352,271.20435,211.81115,346.958625,186.7446,332.4061,822.288825,517.256925,435.4391,589.980325,317.8546,493.9274,318.0776,381.174675,377.78585,437.3153,407.487036842105,419.416249264706,373.6045,349.1543,298.0026,535.7289,243.51035,507.95565,39.7205758520556,14.9842879906489,1.02927507219628,0.934555927458047,0.0416285918145674,-0.09764709185643,"BLCA"
"ZNF268",0.972270411212968,0.999999999992045,0.640331683689306,0.999868153682031,0.448559752644277,0.999776568584281,0.999861250026418,0.99993394251681,0.99761837674921,0.951122688111183,0.999999903112695,0.976668098858369,0.999989587421909,0.993465342249072,0.999994569786938,1,0.944093014826009,1,0.999892541499885,0.999659179258479,0.999999453407156,0.888259212086819,0.991379091415251,0.799432493895058,0.629489425893485,0.975683627229355,0.916385988250209,0.865584813738044,0.851994308946481,0.994266955622322,0.583513194906403,0.380608754127386,0.980782569509037,0.866406966816244,0.798649114934234,0.99999124884343,0.999819801539883,0.999999720789279,0.998406015731416,0.968976012749628,0.999999999969896,0.999987758886951,0.999628800017102,0.990354472974515,0.997033554181451,329.17645,263.043493243243,334.862973333333,370.92955,288.179544444444,312.093736363636,331.883842857143,168.7817,213.855671428571,280.57088,59.794156667954,15.6170491722374,38.4838124871106,45.3936519027795,32.3960776997948,36.9734175499747,44.3673189430864,37.2949,35.6292370239047,58.7386293375356,228.2687,169.483475,238.9457,282.49595,268.3032,211.3028,252.6679,150.13425,140.1305,210.5771,385.986,343.8536,413.1263,414.77585,336.5358,361.00285,410.60405,187.42915,271.4007,358.8317,317.605626315789,282.48321004902,340.4527,261.82585,260.7634,377.39685,182.12525,356.45275,24.3095170999796,7.21837091142712,0.889415006043223,0.769052059214099,-0.169071349112366,-0.378846833465011,"BLCA"
"ZNF184",0.999620676214538,0.999999138298676,0.999988218441058,0.999999773786638,0.99999833410954,1,0.999999793336998,0.999996297238606,1,1,0.99999999926167,0.982040691897363,0.999867389462843,0.999972094459857,0.999969550577257,0.999999999051439,0.994877238572571,0.999943874563878,0.99998422458137,0.99998359724271,1,0.99569532179995,0.999729190733387,0.998727646398082,0.999061513151766,0.998900371847798,0.98658217290164,0.989177139959144,0.999957831203439,1,0.999999797035274,0.999999895719233,0.999999815089168,0.999073087613034,0.999489135217466,0.999897400017611,0.999975172842033,1,0.999999891432988,0.999999932495309,0.999999886935027,0.99955596372981,0.999720065480355,0.99993646552479,1,283.633333333333,238.731374324324,258.566866666667,259.550925,260.370177777778,295.539509090909,297.055314285714,165.98205,238.404085714286,237.37104,48.30981690949,11.9363757684972,28.6570604151954,45.4332765501225,52.3106725858377,113.144313484085,72.4848778757185,64.53315,82.9887380645982,54.9807561124308,218.528425,171.357375,205.59555,158.45185,150.2501,152.31315,169.25995,133.715475,112.9039,190.0788,311.361775,285.870775,295.09745,308.052,338.8211,237.41235,312.8496,198.248625,248.16605,282.1505,168.196194736842,234.78442377451,164.3176,209.40245,128.8156,216.6274,157.66875,278.592725,13.8620390406889,6.76785780549277,1.39589616841125,1.27437626888416,0.481191632887633,0.349791306720126,"BLCA"
"ZNF500",1,0.999999914543794,0.999987112046143,0.997327900603914,0.965081938687872,0.941778650097619,0.99999985603103,0.999993522974923,1,0.962720904276279,0.999870915007607,0.995824533754683,0.987250389070649,0.999998354727805,0.992785379315222,0.999578618623553,0.994509530893702,0.984293484268842,0.999999998143564,0.98957817390565,0.999999998240626,0.999999904176478,0.999999751128583,0.999988944840043,0.999999305781461,0.999987023611531,0.999999999920147,0.999999983810158,0.999987700034944,0.999811424403784,0.998288692558267,0.999993396764627,0.998803646829533,0.999999999969543,0.999999941892673,1,0.992997006416333,0.953641980055193,0.995917823957152,0.698789627831475,0.998360966344405,0.818307367399577,0.815516217776568,0.993942699969319,0.912976531032428,205.550016666667,205.237197297297,213.66548,174.8216875,214.941077777778,185.736536363636,180.481128571429,191.65425,189.079785714286,244.73466,23.3386790371037,7.91138506123512,21.4885457882149,14.9599832960353,19.13551432025,18.4840498207079,25.8469175259119,77.17005,20.1357859082663,5.87415797775307,154.41015,162.15705,146.9923,145.986775,187.8109,137.95425,141.89115,153.069225,158.63645,237.4194,247.55345,236.69835,263.4646,210.660225,213.4629,224.74115,217.8816,230.239275,220.75365,247.4824,212.394589473684,202.189845098039,216.913,194.05205,153.57015,266.1627,151.4457,247.26385,17.966978941048,3.40226763670547,0.951953840251146,0.894607745962667,-0.0710364751937442,-0.160672844913343,"BLCA"
"ZNF419",0.998730817278351,0.999999999996122,0.989870150750456,0.999999999985784,0.989784298107406,0.999999984008018,0.833995976172467,0.896039182404994,0.645464417625896,0.689961035505988,0.999999999994122,0.996539596631913,1,0.999999986264746,0.730227101629981,0.828871035623808,0.905221059349135,0.670053429896701,0.697450956313239,0.999999999966847,0.740878598485065,0.997833878443818,0.999972888601231,0.997461595899173,0.995176101958013,0.999999976028931,0.997941600379198,0.999999790820996,0.980825817166575,0.999099845812576,0.955548517269629,0.948815722718217,0.999986613892478,0.969985285552834,0.999951336343935,0.999999999999366,0.999890823047525,1,0.999851016548135,0.999440408405172,0.99604289321517,0.999907103620333,0.994191464633276,0.999995531955516,0.999979896290849,233.527183333333,201.123843243243,229.59794,238.593225,149.972588888889,229.2075,144.778714285714,166.78105,172.217485714286,199.31604,38.2034301075302,10.4647912913436,30.3524354647386,49.5848560090058,17.5957559434042,31.147191747061,41.3682923156212,16.84715,27.2365261326406,62.2199736748948,183.230675,147.653875,151.69645,155.2261,103.8961,148.50905,73.90195,158.357475,136.04985,116.2636,275.260875,219.306825,328.999,252.805475,200.2488,290.47355,157.4507,175.204625,173.65165,172.6165,105.132631578947,186.371177205882,103.2695,170.71195,89.7608,117.6825,127.0647,220.303475,8.37986184394291,4.46324614499685,1.77272436166435,1.65307230111504,0.825968231118569,0.725149825766948,"BLCA"
"ZNF175",0.999573514065823,0.999999238570208,0.999982007140399,0.999999999999707,0.999570912262579,0.99999981067576,0.994856504288851,0.999887920347976,0.998476340719676,0.99459155569508,1,0.997717290071727,0.999998463953756,1,0.987416316966176,0.999999899071555,0.999997741628916,1,0.999999984515736,0.999501576157737,0.999999887076477,0.999997248737498,1,0.999999989919834,0.999998752609034,0.999999949979901,0.999997186864428,0.999999987872591,0.999987764641671,0.936318432552645,0.996625882507968,0.999929255729718,0.899340461409288,0.999928174049422,0.999222329237906,0.999510445068685,0.999996926260792,0.999999999826996,0.999999999493343,0.999998789857726,0.999980434454612,0.999995717942576,0.999999999286754,0.999999999990856,0.998162751793097,154.378516666667,224.351314864865,192.345346666667,162.954425,273.852644444444,158.549190909091,189.169042857143,228.6829,94.2501142857143,210.18844,34.9408569046364,32.4682521628999,43.499869656781,33.4067324260328,113.847299110639,51.0467548679416,84.8398732298924,38.8204,18.7038592321201,64.4626904548329,94.8065,85.180875,85.7134,88.816325,63.3328,73.80185,29.8488,209.2727,71.61905,77.6699,205.513125,267.051325,308.07905,224.1433,335.789,167.49065,230.71165,248.0931,118.51035,361.1497,114.476878947368,196.623061764706,98.3672,126.3206,80.08895,139.31715,78.457925,208.33415,12.625811530035,12.436960365892,1.71757881218184,1.284173992957,0.780376299529679,0.360840686704889,"BLCA"
"ZNF14",0.999999971342969,0.999999999423361,0.999881469782126,0.999371749785197,0.998722487883066,0.98890654403887,0.995593314318442,0.983711605920763,0.948422477074442,0.999999989215929,0.948417523342578,0.751949557409668,0.696425053621833,0.999842726579967,0.99999457366592,1,0.99999996162227,0.999999998544935,0.999179105022412,0.994179993086554,0.933147522411581,0.999999986050628,0.999997692374715,0.999999999758966,0.999456846901794,0.997856045961584,0.98505439786815,0.999999980249895,0.870285900249922,0.644974960085985,0.577063300060926,0.995716308022326,0.999123013902634,0.999995440960314,0.844150135272648,0.955467885387548,0.999999501813742,0.999999989869556,0.999968613515929,0.999998598141171,0.999946309672737,0.996558874014411,0.999999434271089,0.999991880796018,0.97837487986562,198.864583333333,189.619066216216,205.660146666667,161.38685,151.902322222222,134.155945454545,198.519428571429,215.2683,115.444757142857,180.6628,27.8897917980924,11.506232524564,34.7037315554365,23.2476007102039,26.6912826914091,19.8447381973219,52.1409021968985,54.877,17.8413361151629,20.7120783169145,150.43235,111.623775,114.3002,111.992375,86.0991,95.4754,144.35645,187.8298,86.36345,178.0136,226.142975,246.33795,248.59535,189.22485,202.7363,158.1689,199.37275,242.7068,155.0503,209.8925,166.897873684211,173.594417647059,145.7597,160.69165,117.9044,199.12325,108.33495,224.3343,18.1648657293709,4.31620279878382,1.04012360262611,1.10244223883556,0.0567549805778778,0.140703069453104,"BLCA"
"ZNF85",0.985138130528257,0.958259876130607,0.999940890237961,0.870226141272189,0.991550950732788,0.999965019986468,0.806896854839708,0.97213379955923,0.99975396426387,0.999999999982952,0.940336963929659,0.999548410547436,0.999999996809141,0.999999217055916,0.999988673313643,0.999999999997532,0.956598133698831,0.912843599220242,0.793650900721346,0.708392549126104,0.88765649757999,0.99027061185865,0.999953713237336,0.999999677287081,1,1,0.999999990568397,0.984130399873932,0.8596420705925,0.988992191008579,0.999907391012698,0.999999999998719,1,0.999996027056393,0.783579204410546,1,0.994468213654785,0.999999942881156,0.999999999997948,0.9999848079353,0.999923898553935,0.999999988023001,0.987956830037324,0.999999450043966,0.999961071929909,212.277333333333,159.758508108108,142.42872,117.240825,111.821866666667,134.494981818182,217.296114285714,117.14965,112.8817,146.99556,44.5592656481804,12.3122526303551,22.3992273415618,19.8455789192072,33.0444997696625,18.4046897200776,111.26584289065,20.23475,38.3573280263368,37.9050062435768,138.9387,79.954325,100.29685,74.87045,73.2127,96.2573,74.1901,107.032275,66.54625,139.9283,279.67565,208.41355,197.13145,153.730725,111.5921,179.8516,181.91585,127.267025,118.76035,192.264,63.4956842105263,139.451352696078,59.761,122.2614,38.68325,83.82695,75.98395,180.69685,7.79285576092992,4.91792101312191,2.19623356185459,2.04583925971788,1.13503148813707,1.03269279790937,"BLCA"
"ZKSCAN1",0.999999732568949,0.942248804987342,0.176527376392624,1,0.999999308818922,0.89566618054091,0.998929543730145,0.998553953115591,0.282189214843983,0.998085642070036,0.998330582992314,0.996483201593889,0.198314349269892,0.996878580407696,1,0.999999864047744,0.999999999999641,0.770605600202964,0.999999783238359,0.999965616991475,0.999937208557875,0.999999890976679,0.999999999833321,0.979111868408362,0.999999871417268,0.999999942132746,0.99999990474259,0.999999999997277,0.945158224682169,0.864876991982696,0.0834231592257264,0.917954926071223,0.999648707470592,0.999591499140642,0.983505735228284,0.999691403740155,0.999926295933731,0.999984976656752,0.668015836394235,0.999886290186287,0.999999999863876,0.999999999528662,0.999999399709042,0.999999999433614,0.999526712816464,641.6432,595.896921621622,883.02434,640.5643875,491.239577777778,488.3968,586.096714285714,562.12775,365.998642857143,516.93776,163.256966028246,41.9277748586083,162.065677803325,121.645945560834,102.694286599359,43.0868879412709,97.9054023999538,311.05585,55.9053015414922,121.184641277629,450.488775,308.283025,449.0373,453.80735,305.7709,402.52815,360.7129,406.599825,263.19065,355.5848,676.046625,815.349125,1131.8937,737.0896,751.6199,522.3138,744.1758,717.655675,485.56325,550.8013,491.931452631579,537.083494607843,460,466.38225,400.86255,594.973,305.753575,679.58715,58.0077610970272,16.6244528111251,1.09178523091932,1.01387445652174,0.126689086329981,0.0198790210131138,"BLCA"
"ZNF862",0.998182019821651,0.627698971666969,0.51872195818372,0.999995451930844,0.884681227521236,0.202876014043215,0.999998184957695,0.881456960448021,0.186246197345742,1,0.999999999735453,0.997184847419726,0.451300480241704,0.999832402361138,0.999901715289095,0.999999999998447,0.998846983964583,0.616260822870573,0.999969510320821,0.999984729333134,1,0.802901494384009,0.914642015011289,0.999907418411689,0.592758656530715,0.600277494725391,0.793572846370473,0.814560851911341,0.999950054861276,0.835540920886821,0.180267918205472,0.999999999203134,0.999999986476888,0.99912078508708,0.999785646430658,0.544602685858359,0.999999958549719,0.999988308878436,0.864875603028982,0.999787590399995,0.999864738428977,0.999999999638671,0.999999997568334,0.900333993497064,0.999150562911032,353.502233333333,472.298372972973,677.22308,279.8102625,288.771088888889,376.5868,367.868942857143,823.25425,253.187242857143,401.98778,59.5039660369551,41.1711772878873,149.143149707837,62.6361803967077,52.7346153828258,54.5542328918897,105.684233429258,203.70335,70.3550353366473,103.021030533559,357.477875,224.227475,268.53875,152.165575,201.5504,269.0797,210.0428,721.402575,102.512,234.2158,413.340525,628.608575,876.28145,397.45355,401.1194,451.08285,389.80755,925.105925,353.046,623.7749,368.303215789474,440.465005147059,329.9566,345.13495,247.8652,449.1393,229.79375,558.0162,33.9718973932043,17.0070105240857,1.19593038090342,1.04600104983504,0.258133407889879,0.0648842995686443,"BLCA"
"ZNF684",0.877948446366026,0.914861764681826,0.999999999198192,0.999999999895441,0.656580029090008,0.777416040613284,0.939528264557098,0.999999996512403,1,0.846744631932669,0.986947154454648,0.99999909719945,0.99999720241541,0.950730688880147,0.999997175109256,0.944629186060825,0.999999963498439,0.99999999996466,0.866380444051005,1,0.999994185266316,0.979375070576472,0.999995906614277,0.999999365329053,0.960447133858871,0.999999789177669,0.999964252838078,0.999999951192542,0.439934224328543,0.890134657541196,0.970828242528797,0.264784876329975,0.988220257133393,0.909329629768988,0.994861601300116,0.999996522161497,0.858626115287765,0.999689596309984,0.999965579164006,0.743624389548681,0.999991056039116,0.998974348414136,0.999998055532312,1,0.999971131918178,89.7801166666667,58.8626189189189,56.8316333333333,92.866525,55.8784555555556,63.9695272727273,54.5133571428571,45.40205,30.6205142857143,44.4137,41.5281130525288,4.04010985740839,9.10296606695112,39.2449648983233,15.7064924579518,17.2783664355701,13.9680737230582,15.36415,2.90612239405908,6.0419709143623,37.91945,35.413025,31.6236,44.38935,29.1041,35.6639,36.98495,37.719975,24.6115,43.1141,70.34075,67.5619,69.7213,79.902175,52.2388,57.82665,56.6414,53.084125,37.1554,48.172,35.7024578947368,51.7959916666667,35.0685,43.45285,21.5206,51.18455,32.089325,60.486525,3.62579356263548,1.77917083616064,1.45076823056214,1.23908493377247,0.536817058118453,0.3092750812095,"BLCA"
