"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF563",0.533790381313631,59.6882279569892,57.3629099236641,3.45766416735737,1.85543920123682,34.3968,38.919575,75.358,72.2707
"ZNF567",0.0642502704262611,128.234156989247,145.404421755725,7.19867380959445,4.88178492480367,83.8988,93.936325,159.5331,170.8572
"ZNF573",0.508848232739167,15.1913516129032,16.2569236641221,1.29286189438176,0.843080019298792,8.4465,8.0494,17.4793,19.71705
"ZNF527",0.316770103712425,94.1850150537634,100.548512977099,3.86028070307925,3.52286070255612,68.0234,66.69215,113.3407,118.9458
"ZNF33A",0.0136184751899093,831.559486021505,965.609337022901,39.7286318901166,28.9485968221708,535.4899,643.456675,1139.1941,1218.0183
"ZKSCAN3",0.192664160031817,64.2043569892473,70.308172519084,4.5243439809347,2.27756437301281,39.9047,44.762125,80.3255,86.6639
"ZNF676",0.332112298757063,11.1305913978495,16.5960927480916,4.09288272169934,3.02075332743459,0,0,3.1813,3.936775
"ZNF699",0.771204650785588,17.9448741935484,17.4441125954198,1.62357088086964,0.848076799413426,6.6404,7.617675,24.9244,23.6282
"ZNF250",0.631696945629155,208.533859139785,213.930309541985,8.8000494466636,5.92788435488988,143.2414,147.572375,253.7275,259.11305
"ZNF79",0.968120107254105,99.414547311828,99.6195534351145,3.99402885056942,2.70433705466686,67.6861,67.152975,119.6318,119.4436
"ZNF681",0.0344471821098127,163.658639784946,205.642783587786,14.1394907501626,10.6559301209184,56.3777,88.012075,251.254,278.88435
"ZNF766",0.992214473188222,466.208720430108,465.962978244275,17.4992081526047,13.6413169293634,351.5093,349.81025,578.887,536.279775
"ZNF471",0.230104341683416,67.4491387096774,81.6184790076336,9.46313253372991,6.16580747424831,10.4398,13.440975,82.9268,112.390125
"ZNF836",0.0610043751280556,111.360004301075,124.334479770992,6.11676535877694,3.49335988426427,70.6581,79.39025,131.8928,158.22195
"ZNF493",0.0470270801863286,138.486998924731,172.783082442748,13.9474835518129,8.97649883970002,53.9419,66.0519,179.0601,234.9483
"ZNF167",0.276010949743901,52.3391365591398,60.0455030534351,4.5829400485447,3.87941047566078,18.4266,20.66965,73.1707,78.286475
"ZNF565",0.743644936713256,70.7669849462366,72.2167557251908,3.21668016416889,2.37859256132469,50.5353,47.919175,92.1053,88.819675
"ZNF34",0.280116336477548,122.643466666667,114.900136641221,5.42979992390902,3.80354348319894,85.9324,70.99795,140.9754,137.89915
"ZNF140",0.597318334742151,432.633302150538,445.65675648855,23.7890847791954,12.0063117008001,292.6209,324.295625,488.5932,530.396375
"ZNF658",0.318712048623221,48.5514086021505,44.6897732824428,3.65493976702059,1.90469788382003,24.2692,24.603,59.0894,55.72935
"ZNF765",0.328640561956513,226.829355913979,241.910409923664,11.0946191687139,8.29539676966923,161.4056,152.652375,267.5922,287.197675
"ZNF124",0.281147868345569,75.4504376344086,83.4535622137405,6.03622558011769,3.86253337434999,38.6307,38.254825,91.4923,110.8015
"ZNF569",0.841958612639303,85.8980247311828,87.6153557251908,5.39443004512893,4.75442433976423,51.07,42.8531,104.7476,105.7532
