"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-UCEC CIMP c18-BRCA CIMP c7","p-adj-UCEC CIMP c18-Cluster 13 (HNSC-LUSC)","p-adj-UCEC CIMP c18-Cluster 5","p-adj-UCEC CIMP c18-OV-like c1","p-adj-UCEC non-CIMP c3-BRCA CIMP c7","p-adj-UCEC non-CIMP c3-Cluster 13 (HNSC-LUSC)","p-adj-UCEC non-CIMP c3-Cluster 5","p-adj-UCEC non-CIMP c3-OV-like c1","p-adj-UCEC non-CIMP c3-UCEC CIMP c18","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-OV-like c1","p-adj-UCEC Serous c4-UCEC CIMP c18","p-adj-UCEC Serous c4-UCEC non-CIMP c3","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-OV-like c1","mean-UCEC CIMP c18","mean-UCEC non-CIMP c3","mean-UCEC Serous c4","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-OV-like c1","SEM-UCEC CIMP c18","SEM-UCEC non-CIMP c3","SEM-UCEC Serous c4","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-OV-like c1","Q1-UCEC CIMP c18","Q1-UCEC non-CIMP c3","Q1-UCEC Serous c4","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-OV-like c1","Q3-UCEC CIMP c18","Q3-UCEC non-CIMP c3","Q3-UCEC Serous c4","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-OV-like c1","count-UCEC CIMP c18","count-UCEC non-CIMP c3","count-UCEC Serous c4"
"ZNF30",0.296644760115433,0.999999999964838,0.59432171947204,0.87395562084499,0.748940665751481,0.989209576232369,0.983109868902318,0.413073398105609,0.999613498988209,0.979380020406838,0.999726257069333,0.297714500341916,0.999992291196107,0.863839205843396,0.973713452384255,0.986686746700406,0.401753013207104,0.999699530814484,0.974135204521859,0.999999977698287,0.9830288931001,81.0301,204.48,79.52,121.21484,100.731123076923,90.4173868421053,99.821295,16.7635858457849,NA,NA,46.8047158237137,6.52811152102175,9.09839938436032,7.49214901115636,46.4816,204.48,79.52,76,75.5043,59.540975,70.224775,112.2715,204.48,79.52,115.4715,123.306,109.3597,115.80465,5,1,1,5,39,38,40
"ZNF354A",0.629510330300572,0.990169286244913,0.990189771281594,0.905097589299176,0.951329344803844,0.999999995642888,0.996560243727758,0.723052424872633,0.998668459049358,0.963585957798585,0.969442111319651,0.807008787921923,0.999809565836796,0.995473587869922,0.994877548880038,0.641230519993187,0.943595033470065,0.999999999999116,0.999999859849301,0.287238372648107,0.70704973201403,280.74774,549.8652,398.2413,388.56844,322.721482051282,344.379392105263,396.044585,92.4167981040979,NA,NA,32.4411996706441,21.8068884456345,24.5319333215614,23.491934156289,226.7288,549.8652,398.2413,355.1648,241.65825,240.2092,274.43475,263.6448,549.8652,398.2413,398.5043,359.7224,411.849375,476.612375,5,1,1,5,39,38,40
"ZNF764",0.807232923945954,0.999988516605098,0.872807889768267,0.997201371633922,0.601124692041734,0.999999837333217,0.999901246100414,0.827313617220285,0.999685224020427,0.926672598955631,0.999999999601595,0.755046509057194,0.999971546164753,0.98299471218248,0.996913151697699,0.979756742963877,0.925002939959106,0.995326539270538,0.669429976185076,0.929550265043965,0.629892770927379,215.0671,338.6932,194.9522,185.10072,227.628576923077,216.635981578947,247.5986575,17.7436922451614,NA,NA,24.0666406162846,8.64971266407653,15.6153309470984,14.6523100075205,197.0398,338.6932,194.9522,139.1843,188.05785,146.114075,166.822275,244.3633,338.6932,194.9522,228.9622,255.10765,260.025775,330.4732,5,1,1,5,39,38,40
"ZNF747",0.999976630013064,0.999999999466424,0.999987131266588,1,0.999976248987238,0.999999999516734,0.999936654379481,0.999581636664771,0.999999933005097,0.999938614968101,0.998981093621147,0.998761112351713,0.99999675310751,0.999000058654755,0.999724414184077,0.999805983753704,0.999999884551396,0.999990905382207,0.99980094813469,0.797610940902478,0.559305715605783,267.05622,296.6224,262.1114,266.97524,251.873287179487,242.5027,285.41348,37.3332637177678,NA,NA,26.1688738301173,11.5505395752134,19.5290748146785,19.5335919202889,235.6015,296.6224,262.1114,226.4703,203.65165,149.110725,215.0732,288.7728,296.6224,262.1114,323.1984,298.8387,290.229475,344.06585,5,1,1,5,39,38,40
"ZNF778",0.700967403978383,0.998249241936868,0.98440063961204,0.999999318300531,0.750382888748012,0.999310787105204,0.996580039644426,0.792349912081556,0.999942992821135,0.99958035543528,0.999746993073453,0.732828744860927,0.999670691046171,0.999995156905566,0.999248715192565,0.993452256816642,0.810949215252787,0.999972991506797,0.998905413866673,0.999998577938951,0.995973915034053,54.27854,110.4192,73.4277,57.17874,63.6420743589744,60.2096447368421,64.8092575,12.3837145188187,NA,NA,11.1831550645424,3.49516437218712,4.62217292662939,6.98590925143559,35.5091,110.4192,73.4277,44.116,51.0407,37.598625,36.862875,55.5042,110.4192,73.4277,54.5055,72.09525,74.877225,75.403925,5,1,1,5,39,38,40
"ZNF212",0.742144859702229,0.67782446772311,0.999999975967716,0.0348380008654197,0.999935726928515,0.99999465885267,0.683782232932521,0.975361271193995,0.955499073553667,0.145612648703184,0.263422348164788,0.997836478058429,0.99404690717465,0.496777656669178,0.788445712348801,0.33617549436185,0.99590698567714,0.990002179516686,0.40108210925228,0.915085470480161,0.999936703904445,318.6854,651.3617,674.3167,718.24038,472.0028,537.509713157895,523.7156925,18.58665560156,NA,NA,55.8981159803834,25.3488576308078,31.7939097488291,40.2988178159263,290.4718,651.3617,674.3167,632,364.87935,376.648275,373.510325,345.1697,651.3617,674.3167,759.2368,530.84615,640.2832,637.394425,5,1,1,5,39,38,40
"ZNF282",0.994556669487398,0.987419778661286,0.999999962718516,0.731302812637403,0.999989937738366,0.999999849160053,0.532181075373812,0.999999150285116,0.999999999977736,0.999994679142852,0.880451099668121,0.999999514326871,0.999977218475891,0.985420249599991,0.87775149844836,0.991697679366157,0.999761137500314,0.998826325870553,0.842454538423919,0.225410553694273,0.927844978098918,907.25816,1256.6224,1315.9276,1373.9447,1328.2441025641,1191.38116052632,1070.856345,84.4103712983162,NA,NA,102.482594525202,74.0514683300059,60.8001351561538,98.0899899772606,829.0757,1256.6224,1315.9276,1321.7161,1010.77875,964.2693,779.786225,1067.8851,1256.6224,1315.9276,1440,1608.0093,1403.2888,1225.917275,5,1,1,5,39,38,40
"ZNF160",0.697953811723465,0.99999644877498,0.819592130359766,0.99992644084511,0.581210247934995,1,0.73787621774499,0.954052650889729,0.970492565195549,0.469517030857066,0.910395908381452,0.906497116508471,0.989654828036152,0.705945838746367,0.989402226488445,0.883286590503932,0.917265276727726,0.986985971304983,0.65871179964052,0.996469012986134,0.999999158949824,749.27436,347.9877,796.4825,794.75326,582.432964102564,621.894665789474,614.2272125,306.099352035455,NA,NA,157.294407424455,25.932380609761,33.2214463169536,32.7824292709977,316.4929,347.9877,796.4825,605.7143,461.39725,482.221925,454.437525,726.036,347.9877,796.4825,1094,686.71335,754.465475,745.150825,5,1,1,5,39,38,40
"ZNF415",0.985731917847897,0.907297763173748,0.999951054393443,0.726419760162229,0.99999993418382,0.999961159377828,0.209186075654547,0.999965919870494,0.999999540104735,0.999823047909578,0.911982462648882,0.999920332849368,0.991370111009044,0.973953921749597,0.135262831331892,0.594920404642744,0.999999999608575,0.999401761019963,0.999931056242904,0.799044722800331,0.884559889909611,99.41136,183.6602,223.4897,193.82516,210.48388974359,152.663257894737,179.66472,38.3030639370221,NA,NA,39.1852577932773,16.1575522121186,16.9630992733997,14.1023324413285,51.182,183.6602,223.4897,157.8022,146.2932,66.842775,117.12975,99.2167,183.6602,223.4897,251.2192,262.1767,214.80915,235.101875,5,1,1,5,39,38,40
"ZNF439",0.995534919355379,0.996009943050164,1,0.946686735864675,0.999999999575806,0.999999999955809,0.999098416562275,0.999239989231063,0.999362005004376,0.973225262980806,0.991809973686014,0.999841458099045,0.999874686058229,0.994604162271119,0.998973836736212,0.343037764163612,0.999924323233959,0.999902134784052,0.988360473546975,0.0120501112797196,0.0544849250618186,90.58246,208.5696,206.1748,200.9449,129.025412820513,147.896784210526,262.0065525,39.709230304472,NA,NA,88.5293103092529,17.5092249087891,15.8953167196505,40.1949448065361,15.668,208.5696,206.1748,130.3419,62.7595,95.458275,100.078275,113.8381,208.5696,206.1748,153.5238,163.1171,198.723125,343.943075,5,1,1,5,39,38,40
"ZNF440",0.91343514588506,0.967261447203867,0.999998160817587,0.999263524357614,0.975317896134125,0.994318316087405,0.928054138758401,0.991020469879986,0.998943969709976,0.999014431974407,0.895631360411686,0.993707356588781,0.999400059648309,0.997237872611669,0.999993619823868,0.431129326357218,0.999928689253333,0.999999983056896,0.81705262460769,0.507999269038079,0.65294130176701,160.56674,589.6459,509.1845,260.28038,339.095984615385,355.077728947368,482.875795,22.1163305100688,NA,NA,117.327867765017,31.4597024854477,38.7132837301112,81.9389579249179,163.9687,589.6459,509.1845,140.7301,200.6322,164.395025,180.52615,186.971,589.6459,509.1845,181.7988,462.21505,409.551425,550.497075,5,1,1,5,39,38,40
"ZNF562",0.907813129677613,0.484169201661597,0.997428106513343,0.876384918799368,0.999410659072593,0.899157105149047,0.665568859108319,0.998931350587344,0.854183060600024,0.999999999968596,0.853415317785074,0.995073803250736,0.775063897191365,0.999831480985469,0.99303005870547,0.782009860754705,0.997216870702641,0.809389689526311,0.999989955351775,0.999623264276201,0.999953531988123,288.78312,532.3915,688.1045,439.41656,436.996446153846,406.892739473684,419.324545,32.150848228941,NA,NA,169.361413229527,25.6885712386054,25.6251690383388,35.7533960628078,270.5335,532.3915,688.1045,201,338.50465,324.835,238.190025,343.6201,532.3915,688.1045,373.2216,537.3878,473.979375,543.752725,5,1,1,5,39,38,40
"ZNF561",0.999999924602981,0.707183301649243,0.916411099300094,0.93981898790101,0.998651241072402,0.962979715852126,0.624167479527783,0.993089895914743,0.972569097866508,0.999953986030038,0.964574474239553,0.999876526960462,0.875015385049927,0.999276897849523,0.712696441902856,0.866619985039421,0.998977545269193,0.92805074813489,0.999999287656072,0.971731560337172,0.994154605708974,534.668,568.8261,1082.8186,748.4801,791.968658974359,678.557939473684,726.9489825,101.992062008732,NA,NA,355.711177074519,48.4033519198747,34.5646903277018,54.5733585264337,411.5452,568.8261,1082.8186,320.5128,583.22435,497.18085,452.042725,653.9866,568.8261,1082.8186,564.6851,908.30035,837.569475,953.446525,5,1,1,5,39,38,40
"ZNF584",0.876636949557233,0.999007539576181,0.833319753771249,0.992231528592425,0.652561757350005,0.999999978163548,0.824992640427109,0.434496000595006,0.999999837629122,0.999574134022462,0.987546954772376,0.615778893670821,0.999998319145794,0.999998156232347,0.885950033943717,0.546831727619094,0.30929791555555,0.99990754419366,0.976447104232106,0.963515515166504,0.320316989238368,168.61558,65.0618,209.0606,202.4604,217.591138461538,196.442421052632,233.8639175,11.672294452009,NA,NA,47.0033873348613,9.90760923691134,11.0849709219979,14.8240879357858,152.3456,65.0618,209.0606,140.559,173.23855,150.5712,166.014775,185.4138,65.0618,209.0606,178.9011,243.5476,257.419225,301.0571,5,1,1,5,39,38,40
"ZNF274",0.985370429308153,0.837908009680901,0.99959437724668,0.923322136269254,0.999999000966952,0.993208692045204,0.999898024030019,0.992188684620746,0.858838413998699,0.909742016536501,0.570995868365213,0.99999999997633,0.996582666295925,0.999948506502064,0.0481828796193265,0.880473465739214,0.999959198022918,0.977794610502706,0.999978432461604,0.480558338036112,0.915244790871924,284.4078,421.9723,514.9561,395.94152,309.041423076923,417.902089473684,377.04703,52.774014905709,NA,NA,93.523563440271,23.6490199457963,30.1059549514723,21.6907053072095,195.3273,421.9723,514.9561,287,214.25815,301.8065,280.3452,373.728,421.9723,514.9561,391.0256,412.73135,528.63905,462.16405,5,1,1,5,39,38,40
"ZIK1",0.0613377428508393,0.0880616512708852,0.999999846099102,0.668740967382846,0.429181612788183,0.521302177549159,0.999999976873545,0.0284936954257958,0.0440090777725406,0.282848089249486,0.982029512785302,0.0898085865059692,0.12927569806468,0.835731336116997,0.49328110527633,0.965830270985021,0.101417632289477,0.144727904183756,0.88295155671984,0.334698110360231,0.999987015932166,8.71164,243.5171,232.1471,83.95114,5.92878205128205,37.4732921052632,41.3050925,3.68819661956897,NA,NA,30.1501221724158,0.643651581330627,17.2951054062716,11.7942332168242,3.1332,243.5171,232.1471,37,3.2653,3.882675,3.38045,12.0762,243.5171,232.1471,116.9872,8.59965,12.78945,29.332375,5,1,1,5,39,38,40
"ZNF540",0.896364626868398,0.999971532172972,0.918800146164948,0.0112659898905394,0.981323441319101,0.259996969309035,0.995039750074818,0.956397430860457,0.997057212279864,0.00194738019947516,0.980537728550416,0.972750483360439,0.993595294376822,0.00392102130046523,0.999672798193585,0.986183791110799,0.968435879279645,0.994815545142035,0.00309876822386468,0.999953421456111,0.999999764271497,27.32154,77.7805,16.1669,112.96004,39.2007333333333,42.7227894736842,41.6916875,8.17277602669986,NA,NA,39.4522647226316,4.41023668847507,8.28190310265981,3.98549495969718,15.6191,77.7805,16.1669,61.0418,21.6337,17.107225,21.273725,38.8529,77.7805,16.1669,122.9701,45.9912,45.05275,55.565075,5,1,1,5,39,38,40
"ZNF570",0.868380633519172,0.617916641199382,0.999872336116738,0.0116924719164558,0.988679032333983,0.999917617758318,0.90262004700892,0.983260830852289,0.856525205627748,0.0123590251381311,0.998806969529476,0.91833565250421,0.681136571603149,0.00123799434103244,0.800087337289801,0.817878532787039,0.990931117445736,0.893766427175291,0.0220198335992857,0.999648084839262,0.542577581857874,26.92458,65.4336,78.837,88.47104,42.4762974358974,33.5669184210526,45.01535,3.72751380190604,NA,NA,42.8330773781502,3.38090020765116,2.85471937873176,4.35040236824755,20.8906,65.4336,78.837,44,28.44115,20.640225,26.714,33.3025,65.4336,78.837,73.1594,52.91245,41.39925,54.1704,5,1,1,5,39,38,40
"ZNF57",0.999994890762567,0.949203773389524,0.995499331130383,0.987741153760194,0.995346786702036,0.768209355767482,0.794872637243701,0.999360739758155,0.999442150424403,0.195049766653788,0.993686020735525,0.99999988527657,0.986269112217151,0.621535657830298,0.726245507123167,0.999998653432341,0.99999935112432,0.946908389553077,0.90103181237639,0.121355543138164,0.930074185470604,103.43054,111.9063,147.1761,84.41946,129.750484615385,116.056634210526,106.364645,12.446972932629,NA,NA,3.39335433142488,7.39728513753702,4.77847114988256,6.77276604118397,79.3844,111.9063,147.1761,82.8233,101.61335,93.6932,77.337025,113.3644,111.9063,147.1761,89.2094,152.6238,134.574675,132.752975,5,1,1,5,39,38,40
"ZNF556",0.99918423681763,0.877171809581832,0.996785433658967,0.999919461232673,0.994909942733212,0.789512224944251,0.995293707351757,0.999993316830821,0.943467205519996,0.938752943703577,0.99998781887076,0.999673985650229,0.879769361116451,0.99507566775536,0.977865610807291,0.960522320166426,0.999999997617571,0.973568251814959,0.809528822106284,0.993379236801118,0.719409679084285,8.64288,18.2173,33.9884,4.93482,14.3204153846154,10.6681894736842,17.1845475,6.0398830780405,NA,NA,1.86657192451831,3.54651148980159,2.66053273558579,2.89871768213204,0.4645,18.2173,33.9884,0.8823,1.1981,0.473875,1.941525,5.7441,18.2173,33.9884,7.9121,18.97175,14.838375,29.689675,5,1,1,5,39,38,40
"ZNF554",0.993870315461454,0.965791696551431,0.874362934458047,0.764675936351166,0.733432755803662,0.999999949814907,0.942721544762942,0.886501483933888,0.998457535913798,0.97077241568492,0.968616155650808,0.907827046701033,0.997254999095923,0.946728841748421,0.999977369189525,0.980410902653656,0.920833013352436,0.996023775108132,0.922252891052687,0.999458275014334,0.999997184035503,116.36318,80.6766,166.0942,161.26984,140.382320512821,137.584986842105,135.62781,11.5761885510906,NA,NA,34.1388792719767,6.64027045999064,8.01965642527279,8.1936920094416,104.4386,80.6766,166.0942,114.3162,111.9871,107.68055,98.99595,142.5872,80.6766,166.0942,162.6374,171.50285,171.569375,164.0976,5,1,1,5,39,38,40
"ZNF738",0.999999782790038,0.941550884812728,0.991016215630913,0.999696928527317,0.999999829009381,0.98244212901891,0.969557677481425,0.999934125694722,0.99211391769738,0.999715480994212,0.947389252147653,0.999833496993803,0.99480704110858,0.998808420349766,0.999986545288676,0.272562963786831,0.966498673881778,0.99999998349331,0.595128608093553,0.0775992724834988,0.141768836773696,219.03818,247.2349,473.5929,274.32622,315.401105128205,327.124634210526,456.64742,55.8951963406821,NA,NA,58.5195878534478,26.5760069501227,33.0105393236396,45.9127643668125,117.5097,247.2349,473.5929,230,185.9607,171.556575,258.389175,331.0241,247.2349,473.5929,325.5763,456.57535,451.253075,660.6278,5,1,1,5,39,38,40
"ZNF596",0.646945618051396,0.874415898208476,0.278488913711528,0.458867853859918,0.99825360615025,0.22228904460836,0.920867554481972,0.86642958278604,0.501862486308571,0.766631326705073,0.875115221031959,0.89092506795498,0.463416153735894,0.834951734814638,0.999971292781999,0.875600258633204,0.88975590129185,0.464069255294552,0.830693807349555,0.999975347236766,1,128.37158,12.2688,215.7942,49.83956,94.3051307692308,90.4568631578947,90.6025475,78.5626098794357,NA,NA,9.37098170004616,8.88345413355247,10.4059491821471,8.23824483892825,49.0862,12.2688,215.7942,32.0513,52.8836,45.341275,51.663925,79.1032,12.2688,215.7942,66.6152,114.9251,128.7577,120.608275,5,1,1,5,39,38,40
"ZNF621",0.999998145792203,0.986260154319577,0.990124283969202,0.982467250053403,0.995319774211185,0.99992698148917,0.666373839144371,0.96483955517375,0.999999968615291,0.998295952866947,0.575057803532133,0.951340696517274,0.999999999997062,0.993825180325572,0.999945794007921,0.830554332692827,0.983688422565596,0.999990761576679,0.99997964428157,0.996670430464014,0.973036141523278,337.4734,302.6304,501.489,436.73178,485.204294871795,498.013105263158,459.3107125,80.1918911329506,NA,NA,79.2159137573341,30.5377167717073,32.5394647530816,29.3358514246542,227.7078,302.6304,501.489,338,335.8836,408.8776,321.0489,366.7968,302.6304,501.489,495.9087,621.5667,579.313225,522.5444,5,1,1,5,39,38,40
"ZNF680",0.524918980696609,0.905651205201649,0.998498081741868,0.85335090316501,0.929594394994847,0.999574284534192,0.994656663202959,0.629752163558008,0.962784774645068,0.936248344623092,0.96982445679092,0.708284108044456,0.981208779657203,0.983817896644996,0.998169675200914,0.802529461769312,0.834189723256678,0.996508789969112,0.999894612063138,0.707248329374817,0.951506233835737,205.29434,516.7767,402.7303,331.89502,253.446720512821,272.485784210526,307.7693975,38.6500796059284,NA,NA,40.1569001875693,20.1379693432852,27.86836679764,27.3025862921113,124.282,516.7767,402.7303,317.8902,168.359,165.3957,213.446575,264.7469,516.7767,402.7303,409.188,294.8587,315.036225,372.56465,5,1,1,5,39,38,40
"ZNF483",0.99893898126633,0.999839185956581,0.994734080475994,0.98491070412969,0.963310787084236,0.999999870902732,0.97479978646706,0.964564230687611,0.999999999924389,0.999997033300653,0.949690948341939,0.95155978826379,0.99999993720774,0.999999999339188,0.999956661769023,0.688680121062903,0.861708751095529,0.999813559911565,0.998385050630374,0.748472618159301,0.893435247900822,5.52858,0.7436,8.9781,10.01644,9.25545641025641,9.82943947368421,12.2480925,2.77531640888026,NA,NA,2.20224339358755,1.26734187305916,1.2400509099558,1.76971420425688,1.8501,0.7436,8.9781,6.9444,3.89805,5.351075,5.232975,5.5423,0.7436,8.9781,10.1467,12.19245,13.250225,14.12225,5,1,1,5,39,38,40
"ZNF417",0.98959488531565,0.987721886768938,0.999999999996619,0.965433853646722,0.999994406912126,0.999989129271335,0.957421809594679,0.999865165097381,0.999794784481162,0.999967013626635,0.768424263084413,0.999999766860679,0.999999242106934,0.999992422397693,0.952675088873459,0.94329408429797,0.99991793099289,0.99987027326583,0.999992424162504,0.99999964632864,0.974474351309021,51.16544,138.3028,141.0839,114.80984,101.066302564103,125.547115789474,104.1042425,7.75772575801697,NA,NA,27.1752225846009,16.0514714159106,24.9767761934688,9.01505131114348,48.0484,138.3028,141.0839,73,67.77,67.9039,57.887775,58.2794,138.3028,141.0839,161.0235,113.5545,131.370825,121.199575,5,1,1,5,39,38,40
"ZNF791",0.973176139426928,0.692894635356999,0.998247813294237,0.833793691776357,0.999999725230745,0.983282693631611,0.927738033958041,0.999351074756222,0.893593775086892,0.993437174530145,0.868411683413391,0.999781814213365,0.920640206501205,0.998594867998153,0.999864659382689,0.436531721719401,0.999999999621386,0.985667041563436,0.999995486390869,0.521396558745382,0.752406923556915,71.8647,150.5716,211.6258,139.91684,113.864948717949,120.167702631579,147.2914875,10.6173579035935,NA,NA,62.0606582482864,9.4932928382896,11.8396125053155,15.6442186804973,56.3969,150.5716,211.6258,56,61.86695,66.253575,59.375075,78.8621,150.5716,211.6258,115.1278,156.772,165.457425,204.896425,5,1,1,5,39,38,40
"ZNF519",0.999052302949012,0.904973725258745,0.998321996280378,0.900964420607292,0.99999448062268,0.998981029721245,0.998416317111956,0.999964631691005,0.949510257969753,0.942914084294904,0.998754902001475,0.999956419849224,0.947222267842271,0.937765418158969,0.999999999337229,0.0432330706932493,0.970459281885348,0.999998127187387,0.756188691092053,9.79215701057967e-06,9.39517369824561e-06,31.36598,50.9341,78.8787,59.05962,40.6562871794872,40.2823368421053,85.1419425,10.2562314117516,NA,NA,14.4448885159561,4.61514657526606,4.17307352837971,8.24713597166553,17.7546,50.9341,78.8787,43,19.4041,25.572775,45.754675,41.8189,50.9341,78.8787,60.8287,59.63165,48.730775,114.689625,5,1,1,5,39,38,40
"ZNF25",0.999387468156466,0.946793892096605,0.914153212196764,0.967550082445411,0.957326356453475,0.998918829421451,0.174870147449251,0.652743022298417,0.999999997916854,0.87342749906535,0.927370134842668,0.953645267388594,0.996869219632796,0.999999502520041,0.0683319308333539,0.590840258648799,0.852074555343017,0.999943003168641,0.998758883707201,0.699675622474556,0.83379739112024,98.1613,56.8826,193.349,147.75072,197.927933333333,142.384181578947,167.981505,27.2692175393611,NA,NA,37.9693664214114,17.2772595007675,10.2981383769693,12.3509199164911,69.4517,56.8826,193.349,111.6484,133.3022,92.341625,107.065225,92.7069,56.8826,193.349,160.1479,224.691,180.4114,239.6549,5,1,1,5,39,38,40
"ZNF77",0.0733149095123218,0.876617570900819,0.873407030294715,0.99986700229995,0.118913430643939,0.942732297585015,0.391066822587354,0.34429783738217,0.999746621442635,0.688154775308278,0.827336634661781,0.186673506740003,0.99186718147439,0.972887715848894,0.773007177817658,0.813631595094796,0.190294006388085,0.992483490565031,0.968798674756493,0.789640248419375,0.99999999887111,69.08684,236.0814,141.7252,80.65174,121.039756410256,103.371857894737,103.955925,10.6257314681202,NA,NA,8.14619095446455,8.15196423411822,9.65313906760171,8.59466632340749,49.0287,236.0814,141.7252,64.8506,92.81635,63.80955,70.66835,79.3734,236.0814,141.7252,92.7473,144.166,117.019375,117.14065,5,1,1,5,39,38,40
"ZNF169",0.999999999997695,0.664627444174416,0.873842177052239,0.613870682902807,0.960026303768247,0.995171720514348,0.97532258926397,0.999703456431607,0.826995781268078,0.804434189683459,0.891647407639606,0.998045663935937,0.894755651054247,0.937376468547241,0.993293860744486,0.442253533353929,0.971635683068936,0.980082662379422,0.999927159681104,0.257239068090876,0.690653847987315,38.85562,39.4089,91.0632,70.42992,51.0539153846154,55.6151973684211,66.141795,10.5200599197628,NA,NA,14.2011544390729,4.490536221314,4.16654547878089,5.31216809256141,27.6762,39.4089,91.0632,51.8162,30.87995,39.3753,41.831925,36.0777,39.4089,91.0632,79,62.05995,67.8856,80.954125,5,1,1,5,39,38,40
"ZNF613",0.999786319045602,0.999685692770781,0.999999999994696,0.998200864504142,0.999999995685283,0.999999964276778,0.76870740003567,0.999956921128777,0.99997652772157,0.989655387237245,0.657140913719037,0.99979528898722,0.999869991406038,0.968090323688695,0.999744052674123,0.842469786447141,0.999991255300819,0.999996127006473,0.996717463504794,0.999937878123253,0.993276171741441,100.27008,120.4573,121.8452,117.17562,134.656325641026,138.989413157895,131.2987875,18.3806700886393,NA,NA,33.1136584925828,7.54046996747199,9.10826327496736,6.7498581855133,95.5614,120.4573,121.8452,86.0043,102.88665,106.3487,97.60325,113.7835,120.4573,121.8452,96,151.56775,152.531925,158.037825,5,1,1,5,39,38,40
"ZNF404",0.885049686133788,0.999981887590188,0.988502671438405,0.173813899942276,0.999991485751507,0.896308318758457,0.999930472457994,0.901790419898482,0.999999733599422,0.0493608791312563,0.937486591832472,0.982468713372671,0.999985242899124,0.28177308691627,0.694765702923478,0.620887066335826,0.998417518847298,0.998351811772093,0.670245829436523,0.0607263281049034,0.843463898138922,22.17938,73.241,32.3852,82.22686,27.7383871794872,41.5026921052632,52.8868775,5.84031780482877,NA,NA,20.8712956948197,2.95452893829954,5.98564530391918,8.21658044618295,16.7102,73.241,32.3852,50.7479,13.64655,13.3486,22.730425,24.9769,73.241,32.3852,124,35.297,49.855625,73.9865,5,1,1,5,39,38,40
"ZNF135",0.997525295207227,0.278322939493491,0.850951305690254,0.579750914397176,0.999397722232488,0.879652766025945,0.999999951551215,0.997422681908402,0.21226750841772,0.278024043544869,0.973530709275146,0.999994641542738,0.412065258530827,0.775816168956965,0.638360773631842,0.489601747659887,0.999967196938462,0.716697526085128,0.999350020038334,0.0042023458015954,0.363096386985629,76.51536,169.1607,441.849,241.34378,82.8830512820513,139.302442105263,209.66938,36.0576381154895,NA,NA,63.2825891276613,19.7366057328158,28.7785328914103,23.1764353752235,27.7521,169.1607,441.849,148.1196,6.0524,34.7542,101.34635,114.3721,169.1607,441.849,301.978,118.10605,163.67945,303.998575,5,1,1,5,39,38,40
