"gene","p-adj-G2-G1","p-adj-G3-G1","p-adj-G3-G2","p-adj-G4-G1","p-adj-G4-G2","p-adj-G4-G3","p-adj-GX-G1","p-adj-GX-G2","p-adj-GX-G3","p-adj-GX-G4","mean-G1","mean-G2","mean-G3","mean-G4","mean-GX","SEM-G1","SEM-G2","SEM-G3","SEM-G4","SEM-GX","Q1-G1","Q1-G2","Q1-G3","Q1-G4","Q1-GX","Q3-G1","Q3-G2","Q3-G3","Q3-G4","Q3-GX","count-G1","count-G2","count-G3","count-G4","count-GX"
"ZNF257",0.99984056434408,0.970618836454198,0.492410471852142,0.948654423201403,0.554077471698116,0.997357109757801,0.58824380407418,0.571445269922766,0.67916381869353,0.712095106632311,31.354175,30.2851659574468,27.2406916666667,26.3771253731343,3.2303,5.282386151966,1.49462352131183,1.22764310668567,1.89517683190745,NA,22.13965,15.54265,13.825525,14.1426,3.2303,32.1727,40.538425,37.53395,36.0143,3.2303,8,188,180,67,1
"ZNF785",0.433793745359544,0.37542160894836,0.997061369052508,0.243911432859274,0.820656107127208,0.925294552478879,0.21968521217549,0.489112719615267,0.512093314752892,0.592353813483769,259.9709875,207.792291489362,204.765728333333,194.833471641791,70.3461,15.6742599226115,6.17844330061383,6.30819640402936,10.9321102166352,NA,213.731425,142.324775,142.691675,137.76495,70.3461,302.827875,257.63985,258.83665,237.25315,70.3461,8,188,180,67,1
"ZNF98",0.996950359913228,0.999898410806944,0.435460928909653,0.966878045479818,0.0757939240016441,0.674450028728007,0.948426004720076,0.896488600479542,0.950885550146269,0.983998353037268,3.74645,4.34564255319149,3.49314944444444,2.57943880597015,0,1.04076147775147,0.383136341460861,0.373363619021724,0.318290958943624,NA,1.723,1.270425,0.959125,0.4592,0,5.11905,5.18485,3.848175,3.57865,0,8,188,180,67,1
"ZNF786",0.999914507129813,0.999999999995921,0.989496773464152,0.972769258419288,0.282724296021435,0.490900482246614,0.999999873082483,0.999999952912249,0.999999856834694,0.999038496760482,119.603325,117.854760638298,119.5775,127.582174626866,118.5971,21.4607853474137,2.42718295718564,2.59621368460203,4.22432041931373,NA,84.196375,96.179825,97.416725,105.0154,118.5971,132.746925,135.361425,139.427275,154.8237,118.5971,8,188,180,67,1
"ZNF517",0.98314221942118,0.997153243052697,0.957789348256749,0.928040951658071,0.00473972754303265,0.0260878931432457,0.665364712971742,0.7369144400833,0.693337580093989,0.427275010248096,190.2749375,176.606461702128,181.682354444444,211.486829850746,90.4476,17.0343672784183,4.2734719450991,5.04094699822749,12.4353703013499,NA,151.70125,139.2245,135.791825,143.55755,90.4476,210.5897,209.5477,211.679175,251.1967,90.4476,8,188,180,67,1
"ZNF675",0.959512500237479,0.991636384541414,0.924184523803694,0.999999953097376,0.445047111092188,0.818849699469762,0.169014113925872,0.214732384654245,0.18089424913769,0.132990079155047,106.2788125,115.470589361702,112.292547222222,106.574767164179,194.2778,10.048685486766,3.12274914029508,2.33645199463589,4.27740230244454,NA,90.94275,88.1306,91.457275,80.42025,194.2778,111.621675,132.91465,130.188975,128.04955,194.2778,8,188,180,67,1
"ZNF860",0.873235139866056,0.872061113535204,0.999999994226404,0.999203533201558,0.381090158560973,0.381771305847707,0.993096529208531,0.931637475965824,0.931277780078275,0.983133036605275,43.7046625,52.7885478723404,52.8230794444444,46.1086850746269,31.8413,6.17074287368968,2.10267954927142,1.74574688873912,3.24126832462011,NA,30.703,34.66165,37.24655,26.8318,31.8413,61.662575,60.47875,65.11515,59.088,31.8413,8,188,180,67,1
"ZNF695",0.988716585548599,0.949985922359599,0.917051386311827,0.235236165374223,0.000298012773341405,0.00359711607325908,0.998156653865212,0.999897140280692,0.999997338134667,0.991569978824373,2.5190875,3.65981170212766,4.23247222222222,7.56290447761194,4.6147,0.422933674907231,0.226514207820833,0.309091343531677,1.76294055088096,NA,1.8615,1.816775,2.01065,2.33785,4.6147,2.862375,4.592925,5.0482,7.45245,4.6147,8,188,180,67,1
"ZNF665",0.975577154822343,0.778337353005581,0.303931563724133,0.495221919421147,0.054801885718141,0.70096744587245,0.783744033098094,0.858049979764208,0.932501570790296,0.973934623425568,31.069625,28.0909531914894,25.3096372222222,22.7668865671642,14.3055,3.26596462253114,1.05856824889104,1.06283596280479,1.31222795557742,NA,26.32775,16.445625,16.758425,14.0712,14.3055,35.894625,36.29205,31.24115,32.3002,14.3055,8,188,180,67,1
"ZNF624",0.918394827897613,0.992315353114301,0.637880224856128,0.988913063991576,0.911609892128349,0.999870264719867,0.982713991718566,0.998783529763057,0.993672210356424,0.994960522199755,101.97655,113.134255851064,107.813588888889,108.630735820896,123.2118,12.4411169416605,3.22154204806324,2.19773784050306,3.89070990290292,NA,78.191425,91.70865,87.817275,86.2441,123.2118,119.647975,126.8249,124.49185,136.952,123.2118,8,188,180,67,1
"ZNF841",0.990209954069622,0.970019462519893,0.979506213337218,0.999999413859552,0.697162473911722,0.436455973278608,0.842275177760462,0.889356416077191,0.911190368050369,0.807890414357294,296.4037375,267.479299468085,257.306267222222,298.974308955224,109.3678,42.2674914713421,11.3954817363504,10.8084978668002,31.8440028640374,NA,179.52425,156.573925,149.794825,129.6092,109.3678,364.17525,331.895925,319.445725,352.64615,109.3678,8,188,180,67,1
"ZNF615",0.999999995573137,0.835625201714432,0.00362358245863681,0.399058448184394,5.5569925992982e-05,0.28413318599834,0.869508113094699,0.846325831207943,0.966931325922171,0.996172072073989,353.047275,352.500953191489,304.797282777778,268.730086567164,221.5044,26.3937721487594,10.7022129020106,7.77500367937635,16.4425392212697,NA,300.12135,274.758075,232.79695,172.87735,221.5044,400.334975,403.4609,367.7877,326.56145,221.5044,8,188,180,67,1
"ZNF433",0.92855016914954,0.569310248167455,0.125061542419835,0.00389920097552243,0,5.95618043663926e-07,0.151045433527084,0.209708844745711,0.328624566209826,0.811785780098564,133.982875,119.616554255319,107.413657777778,68.476576119403,14.3055,13.0729720436145,3.74750198760439,3.75371637912209,5.01918295708832,NA,104.758675,91.46035,76.7935,35.7731,14.3055,165.394175,147.7027,134.07225,92.72165,14.3055,8,188,180,67,1
"ZNF595",0.999670833526524,0.537770844621454,4.2436224867104e-05,0.0590834051298597,1.68894520591323e-09,0.0168907901840049,0.790574556428249,0.793351670720021,0.968275859849263,0.999671099069938,193.9632125,190.360547340426,165.638416111111,142.954505970149,132.9026,14.2062359879817,4.61975505505091,2.915888330771,4.84489449059961,NA,176.2475,154.284325,135.05015,123.038,132.9026,211.90145,216.15005,190.046875,170.52605,132.9026,8,188,180,67,1
"ZNF460",0.992135810416083,0.843913040200291,0.256370200921604,0.797357227320721,0.364103220910049,0.997327743765254,0.929646129936617,0.958476550605778,0.989143846877151,0.992833023912153,60.9872,56.5735005319149,50.7237877777778,49.4007582089552,37.3789,8.19479280536471,2.24440812548169,1.88964784787994,3.06114711253811,NA,45.21425,35.443,32.692425,29.2601,37.3789,66.504825,68.505175,62.425575,63.2268,37.3789,8,188,180,67,1
"ZNF81",0.984335372904087,0.976645883606182,0.999567380117908,0.994272332588221,0.114479074542696,0.081934983586247,0.999998069393688,0.99916841619533,0.998840781838025,0.999982356335724,137.7656125,150.910226595745,152.416253888889,127.314353731343,133.8256,17.1240538431579,4.91077791383779,5.6568166626417,6.43657542377607,NA,96.412525,103.366675,101.668975,83.6902,133.8256,170.941575,196.139475,187.748225,165.08085,133.8256,8,188,180,67,1
"ZNF780A",0.998393222724202,0.973549000371808,0.80722427086328,0.519329529127577,0.00709987642531906,0.0803067456394216,0.872090612731429,0.892260260547761,0.931234468096806,0.992821543005838,319.7102875,309.964780319149,299.401596111111,265.659707462687,225.6576,34.0697509340158,7.5349040370488,6.36778451869865,9.0782455829817,NA,264.394575,238.846675,243.033825,216.03005,225.6576,372.76545,365.737075,350.262975,301.39175,225.6576,8,188,180,67,1
"ZNF461",0.96219910572723,0.995531206832203,0.850974848620071,0.980337599844609,0.0133628860778832,0.108915372378467,0.917408158785067,0.966916542425485,0.943605460363528,0.809064263102964,112.568975,121.739523404255,117.764073333333,104.62357761194,146.2852,5.74724801186713,2.84253807013156,2.64400383755273,5.09705199406507,NA,100.6126,98.076225,93.96185,78.63615,146.2852,123.067225,142.531425,136.517725,123.32915,146.2852,8,188,180,67,1
"ZNF181",0.783149527124418,0.999934433381567,0.00453401093853434,0.775865058448285,5.68681097767865e-08,0.00769652304812318,0.997960073944307,0.946734697857666,0.99573340226143,0.999975573675194,247.6254125,279.719977659574,251.292102222222,213.985082089552,221.9659,20.7671655368296,6.52707659110079,4.99510202430377,8.59990665036872,NA,205.6548,227.317575,205.309225,166.28825,221.9659,279.455725,329.516025,290.49045,256.1972,221.9659,8,188,180,67,1
"ZNF44",0.998331171207564,0.998690747115291,0.999996952915121,0.999916190654064,0.798559868835766,0.82458808246775,0.945272501092011,0.898182383961505,0.900557112677754,0.948318293456189,262.8704625,275.533398404255,274.784642222222,256.708350746269,168.8971,19.9786889664242,7.22500315376861,9.36776069150081,18.387325727231,NA,226.578775,202.86185,199.279125,179.4343,168.8971,284.538475,333.45635,320.28685,303.85735,168.8971,8,188,180,67,1
"ZNF790",0.999299536056666,0.94514334835574,0.393493018122179,0.639905333584435,0.0216665836833371,0.420043737603005,0.999539644275808,0.997967720302083,0.987833783584789,0.947626330682015,141.9937375,138.448254787234,130.809603333333,120.587662686567,151.3613,10.662695103121,3.12090678141035,2.93621826195625,5.35305110817544,NA,127.595,110.945675,107.568225,94.81055,151.3613,140.92755,157.519625,150.74865,139.1885,151.3613,8,188,180,67,1
"ZNF677",0.806006578529047,0.168238852222973,0.000903427611861685,0.0435487850876155,7.08834550545712e-05,0.469617483652364,0.232455920660991,0.375152956837004,0.634612200849582,0.779867113474553,49.2800625,40.8005813829787,32.038875,27.0171552238806,2.3073,6.48810929343434,1.75187961261853,1.42399458731397,2.34097262500417,NA,34.3691,25.671225,19.61695,12.6049,2.3073,59.358125,49.4542,39.5766,35.1012,2.3073,8,188,180,67,1
"ZNF823",0.966633911446683,0.999990913644054,0.280564991089342,0.861426080578964,0.000261033274719935,0.0448474780024449,0.854305091745555,0.694981342492836,0.812344965197101,0.958831762331748,133.3859125,143.573854787234,134.634255555556,117.361414925373,87.2174,6.22730452616417,3.18349271772477,3.18915970271438,5.66514789126796,NA,125.753475,113.916425,103.6217,90.719,87.2174,142.2044,167.58495,158.87655,132.4066,87.2174,8,188,180,67,1
"ZNF311",0.95827417233383,0.858163427017486,0.832244593818956,0.933277639218071,0.997610995018544,0.992055656870879,0.851812413467916,0.682052543800529,0.61254293797811,0.657135100486453,30.3653375,35.9488276595745,38.3955438888889,36.9800462686567,6.4605,5.90161852669423,1.45114551852753,1.87990964779091,2.59382994894081,NA,19.152675,20.229275,21.0885,21.3777,6.4605,33.33185,47.8778,51.376975,49.09995,6.4605,8,188,180,67,1
"ZNF347",0.671507649938943,0.207672143667356,0.0443799598677435,0.0370115041623011,0.000456164199565068,0.241198075836797,0.0997427830217137,0.208419712484964,0.350619224068589,0.53591951261556,179.6609125,151.501958510638,134.505111111111,117.268676119403,26.3036,17.5235577877777,4.62855360278864,3.97649180372129,7.15173304326642,NA,152.789675,103.329025,99.6924,75.28745,26.3036,206.11105,192.734175,168.391875,160.69925,26.3036,8,188,180,67,1
"ZNF273",0.999502702201572,0.960681910109209,0.495613500712942,0.572002080437174,0.00763792247921757,0.194063864676981,0.484402525985388,0.474511497064344,0.582575011838732,0.776745263804122,63.70635,66.5692845744681,72.6707316666667,83.9860940298507,126.4421,7.85392512262408,2.48499010935179,2.61482940564017,5.69272585117326,NA,43.599625,46.216,51.170325,54.6015,126.4421,77.55575,79.25605,82.529675,97.1012,126.4421,8,188,180,67,1
"ZNF84",0.999875869928432,0.964464209773692,0.39807756232884,0.582626653195423,0.00505814325104781,0.192072107652956,0.967955791868137,0.971098881205042,0.992111767953939,0.999934040253699,888.5296875,873.380835638298,823.103206111111,737.959571641791,701.892,102.025704756458,19.2211753359933,20.1264155436921,37.7360493539588,NA,687.93095,678.610125,640.339525,543.21045,701.892,957.630375,1006.68105,939.97905,879.99515,701.892,8,188,180,67,1
"ZNF667",0.810008108658473,0.999995106677576,0.00390941717877036,0.9922341580875,0.000934508683490654,0.678232988021691,0.973492545958437,0.837164291049861,0.962796434344266,0.989238853960118,55.268225,82.7902760638298,56.9849261111111,43.8008985074627,10.1523,14.2666171511223,6.1186752111136,4.29128035339886,6.95519518748002,NA,23.012525,22.2888,16.227825,14.7796,10.1523,78.16035,120.323,99.37925,44.2753,10.1523,8,188,180,67,1
"ZNF649",0.999878474673866,0.707450802117459,1.09123752025653e-05,0.0897374393310877,7.87709897309696e-11,0.0077766652389174,0.869488175256412,0.817464688002332,0.980044581456347,0.999987496655608,221.4692875,225.9693,183.827986666667,144.616495522388,137.5173,21.0624601209494,6.79140811509065,5.42670245487803,8.77890448801268,NA,181.278425,169.26865,127.3507,97.65885,137.5173,258.504775,268.643775,229.478525,189.0384,137.5173,8,188,180,67,1
"ZNF248",0.765112488347893,0.510885017921411,0.625302014444553,0.469789028086848,0.666688565477798,0.998029090738312,0.568689242124149,0.777378582683558,0.85167289070505,0.873042158459944,758.722175,634.596219680851,591.784727222222,578.877543283582,296.2621,138.001270417382,22.6889806497357,19.5406698778255,37.0144593762292,NA,600.141825,415.4045,387.315975,383.5676,296.2621,827.7028,750.77225,742.80935,700.418,296.2621,8,188,180,67,1
"ZNF544",0.696888296623519,0.740540625395945,0.999178546864544,0.49131553868456,0.87333799544641,0.788890070482719,0.814311792857062,0.960120049586817,0.954536817571483,0.982612142742577,379.9031625,437.896562234043,434.693251666667,454.871529850746,523.0872,17.602227059786,8.54053196735522,9.16087453495352,18.487409495809,NA,342.564175,376.858075,372.117475,346.61245,523.0872,421.523725,509.135075,506.286175,541.54335,523.0872,8,188,180,67,1
"ZNF251",0.820809636076763,0.976138508590505,0.461455220903551,0.995026363114024,0.440552524190595,0.989708433827092,0.784878220811643,0.924263099370036,0.858565267117771,0.829112918504782,372.2298125,318.396763829787,342.440442222222,351.863037313433,203.9686,31.57155081979,8.41627023274508,11.2924175245672,20.3910017928203,NA,332.267925,237.952075,245.50475,229.53505,203.9686,431.510075,372.86215,387.358875,437.39545,203.9686,8,188,180,67,1
"ZNF607",0.959492005922907,0.796316775956771,0.560283968536017,0.277224738467712,0.00521741102553752,0.131171930402413,0.00315683091673891,0.000546479105316133,0.000286682956942008,7.30327125029184e-05,199.380575,185.589230319149,176.851415,158.11221641791,412.5519,21.563449972877,4.09859216177882,3.9728721310036,7.32174005854983,NA,153.849575,139.9929,136.638225,118.6018,412.5519,245.7354,221.61205,208.74805,193.13475,412.5519,8,188,180,67,1
"ZNF334",0.999988684242331,0.999545599974217,0.991837141167369,0.98738414617962,0.80646380048673,0.939324380566664,0.995107373702935,0.995470591635126,0.997258081941593,0.999431545224663,161.5132,157.618835638298,151.656925555556,137.526774626866,108.4449,28.0147799346294,8.97444096931487,10.2128343208532,15.0184619797375,NA,114.236775,80.445575,66.330525,61.6155,108.4449,185.476,197.334475,199.254575,163.61625,108.4449,8,188,180,67,1
"ZNF485",0.961010349821352,0.941217714239237,0.998410453155422,0.816156861666286,0.795329436052781,0.896099095219205,0.99824494397475,0.99999373028243,0.999999284392608,0.999987478647861,49.7325375,55.5081824468085,56.2261488888889,59.2695835820896,57.222,8.50206220563865,1.7671075760506,1.54701092732658,3.46617944826033,NA,35.63235,40.701425,41.98405,42.5653,57.222,56.413575,66.02345,65.2898,67.93715,57.222,8,188,180,67,1
"ZNF192",0.77032653601628,0.247646010937512,0.0212332295088774,0.0125648715639125,7.73775901241613e-07,0.0119503973846574,0.999253097556836,0.999832771599876,0.989066086819887,0.88267778623612,604.4473875,520.160019148936,456.784765555556,364.564264179104,553.2995,76.0449572650083,15.6303580574081,13.8561257502829,23.6823706143663,NA,491.182075,384.025525,322.8493,209.0652,553.2995,678.794775,666.658825,604.103975,492.81785,553.2995,8,188,180,67,1
"ZNF442",0.982043186489045,0.785836632898431,0.246146464170105,0.163172703067307,7.59537737384797e-05,0.0231446576545805,0.246761047534989,0.285080815834893,0.40334399273728,0.681172399513607,39.585775,37.0645069148936,34.3503861111111,28.872071641791,11.9982,4.33436809679129,1.02155444810588,0.865658093237631,1.44149044800535,NA,31.151975,29.032825,26.66795,21.1564,11.9982,43.881675,44.346,40.738575,35.84955,11.9982,8,188,180,67,1
"ZNF813",0.999994348331471,0.953945218353178,0.174534860047102,0.694256250026272,0.01172100198838,0.504213741719398,0.919741809270619,0.91211023151049,0.970750503328803,0.994708337053003,74.048725,73.0324127659574,63.80897,54.736076119403,38.7633,8.26515283385937,3.05171270243276,3.02543343730261,4.01452174859267,NA,68.7792,38.471975,35.83635,32.16235,38.7633,91.10355,103.76595,88.57575,70.24905,38.7633,8,188,180,67,1
"ZNF26",0.998668955154102,0.941685762018566,0.454451531941348,0.765951955576988,0.122748609126976,0.779597691704409,0.997042730438672,0.990570688009502,0.969119443309908,0.931562937093055,222.130525,238.695503191489,267.308247222222,294.371589552239,162.4365,14.6568957208806,8.37865230481293,13.1385444081323,29.4152942140448,NA,205.3864,163.43685,156.7943,158.3958,162.4365,242.678275,275.33475,325.029475,349.92615,162.4365,8,188,180,67,1
"ZNF69",0.929920949638299,0.963316191692061,0.990384348496745,0.351618720357066,0.0418716445855213,0.0161158641124254,0.385186812504884,0.500282985154921,0.469521726279749,0.755368869809218,106.458575,93.0518244680851,95.2970294444444,74.5792626865672,18.9202,12.6328209472354,3.22843032766097,3.75932032515869,5.00077581401471,NA,84.369325,63.1358,61.017725,46.99125,18.9202,133.87695,117.28775,114.931375,86.7586,18.9202,8,188,180,67,1
"ZNF583",0.99965797124532,0.505135015150213,1.93778763484254e-05,0.0629846298414913,2.5773196909995e-09,0.0300422723864806,0.999372361927558,0.999800274168577,0.997474276796189,0.946466062177714,97.5616125,94.9458441489362,76.52691,61.216447761194,88.6018,4.43104622059902,2.97178834220363,2.45472421588891,4.34279933982042,NA,90.130025,67.8862,51.043325,35.9999,88.6018,97.664,118.759675,94.2561,78.9661,88.6018,8,188,180,67,1
"ZNF568",0.999980894038982,0.830384616276197,0.00871894793781902,0.258432771249024,5.94814133569876e-06,0.0685344660194239,0.999994080344765,0.999999351692337,0.998143905309876,0.96183122258965,126.988325,125.431091489362,109.863070555556,92.9855820895522,123.5764,7.40866302958787,3.55628528722695,3.24825421408984,4.80268069208691,NA,116.00825,93.93495,81.663975,72.60645,123.5764,135.476375,158.934325,138.129575,126.3525,123.5764,8,188,180,67,1
"ZNF480",0.978461889907339,0.865664384408756,0.635392263917633,0.73526153781915,0.395613567500785,0.946279502559112,0.92423096703823,0.964605938282643,0.98574500872931,0.994158726326212,448.29995,424.194623404255,407.422984444444,395.110211940298,347.485,64.9358111903319,9.43708966951046,7.26751795555664,13.6260248332836,NA,329.906975,349.535125,339.238775,332.76265,347.485,490.126275,470.974575,468.438275,447.59245,347.485,8,188,180,67,1
"ZNF587",0.614737655422133,0.523067750748012,0.988027453428991,0.621205685568759,0.999973320626094,0.999060704384844,0.841550828303305,0.978278141171506,0.984629268672984,0.980610291145715,602.05005,482.018237765957,469.992602222222,478.548392537313,346.4098,74.3960866644615,16.1816103511171,17.2477801392283,33.464614930617,NA,439.62285,320.6666,300.107075,282.18375,346.4098,763.410375,647.462225,609.00145,603.749,346.4098,8,188,180,67,1
"ZNF808",0.876899779040283,0.775598216772022,0.951754765125713,0.38417545916018,0.15355808299172,0.409811254186731,0.936403332477185,0.988920248540907,0.994182835376806,0.999858156729417,292.8812625,264.230070744681,257.955675,237.145097014925,223.8117,26.8650047944011,5.75270670776492,6.32092521062799,11.3628101994733,NA,235.530275,214.89935,200.50845,170.50055,223.8117,329.211175,314.0235,305.666275,282.08215,223.8117,8,188,180,67,1
"ZNF43",0.999384421646867,0.999720570950174,0.999905563783236,0.999999811146164,0.98706817818031,0.994815598541755,0.996348926396091,0.998240464150988,0.99787416736809,0.996030380694443,390.4956125,403.440211702128,401.108816111111,392.260037313433,450.3922,35.4720751804774,13.2221065050354,9.67699818439493,18.3333119634623,NA,320.648375,309.41975,323.27,276.96225,450.3922,489.577725,453.032075,460.81225,491.0941,450.3922,8,188,180,67,1
"ZNF28",0.982708493441336,0.981952529360176,0.999999931118427,0.982704819074532,0.0414711868261665,0.0413738314114876,0.327189963269652,0.376067862271099,0.377615250395267,0.186954809220627,406.0389375,432.264675,432.591716111111,378.862246268657,673.281,36.1353309354123,9.15167685988033,10.4579666024498,17.1851052628463,NA,340.5527,344.154325,330.343225,279.7445,673.281,467.262875,508.935,525.181275,474.79395,673.281,8,188,180,67,1
"ZNF627",0.943108786114064,0.999021065901794,0.422938797712171,0.582904462132176,1.42109783718425e-07,8.7855720818375e-05,0.936188064196922,0.981444236460855,0.948837849151585,0.648951841349203,386.5676125,417.916062234043,397.293114444444,323.349698507463,481.772,13.3890152219278,8.76065323447133,8.8826003850109,11.2138438360082,NA,382.713125,342.565925,317.06075,262.2193,481.772,403.7306,479.95865,456.473375,383.35165,481.772,8,188,180,67,1
"ZNF789",0.993543352288033,0.999981035109157,0.796613631606497,0.999890082297012,0.96231948738616,0.999894785399138,0.941749837252636,0.965968281299951,0.939203948574709,0.945668940457901,118.730925,105.03109893617,115.600166666667,113.694291044776,45.6853,16.633380124582,5.83552040445919,7.35937204062836,12.0778873411678,NA,93.87,57.352625,50.636125,47.451,45.6853,152.0245,122.556025,136.9838,136.82935,45.6853,8,188,180,67,1
"ZNF534",0.883029489609016,0.622380224931765,0.470664404980929,0.741724681972272,0.922704206578696,0.995716135588687,0.999818451924933,0.985837956640154,0.959466952665024,0.970300549715158,3.284975,4.25948031914894,4.75398611111111,4.59843731343284,2.7688,0.581001507482062,0.199471408751325,0.222344659301786,0.38223855448734,NA,2.26465,2.56215,2.91735,2.54825,2.7688,3.799875,5.394675,6.062975,5.82805,2.7688,8,188,180,67,1
"ZNF525",0.704824447874464,0.458008690768559,0.667716505035709,0.0554063658506339,0.00123617681246124,0.0356661311389428,0.901364276875183,0.989239683122079,0.99712644274357,0.999995090835721,280.1182875,242.35197393617,230.933372222222,197.42313880597,203.0457,36.5572671570649,6.01238935417832,6.19048540468958,9.03035555788714,NA,208.3962,181.13145,176.248075,152.32435,203.0457,353.104675,293.990425,279.768525,233.09415,203.0457,8,188,180,67,1
"ZNF814",0.993861408083441,0.99807645380783,0.996041197572933,0.992260076443761,0.180207554662535,0.307095871111494,0.934305922759498,0.959926868202897,0.951368108934738,0.859025842151266,292.008325,266.168727659574,272.830767777778,320.453288059701,147.4758,45.8434864989593,10.664569233025,12.3722699472853,30.4884374094734,NA,178.427,169.1007,155.943575,178.97815,147.4758,361.691725,318.2513,338.178375,363.84805,147.4758,8,188,180,67,1
"ZNF551",0.919802544338677,0.353064456008723,0.0049908780114799,0.0406158732571172,1.99359359864815e-06,0.0531142892559036,0.916006590725026,0.754078502801457,0.525878379241591,0.299914416813897,133.0545375,120.247093617021,104.820382777778,88.2903955223881,171.2044,9.08067123006604,3.32143301465069,2.99379476844715,5.0393188602401,NA,120.277975,87.70205,74.744375,55.5857,171.2044,147.918875,152.635575,133.9235,114.92765,171.2044,8,188,180,67,1
"ZNF805",0.994749495107617,0.999157138279417,0.986028864736997,0.781882093970072,0.264955100203869,0.126116878539677,0.999903719157212,0.998345108544564,0.999245560671992,0.978408803428857,313.3586375,327.69154787234,322.33824,356.232020895522,298.108,24.258571732563,6.77784190093474,6.78352140947887,16.8841195279624,NA,274.812025,268.3411,260.844625,286.3516,298.108,364.88875,379.98885,376.159275,382.26845,298.108,8,188,180,67,1
"ZNF468",0.68375455116967,0.484757444884826,0.820033963790279,0.982876223884186,0.316366717589195,0.0592099618224421,0.143144627369332,0.281123650334416,0.340231653954969,0.169750696312762,351.9078375,416.14459893617,431.326901666667,379.397840298507,684.3563,24.9742407334175,9.06155201580053,10.8856749108103,17.3602907589905,NA,287.7812,326.54755,331.998725,282.78605,684.3563,392.586725,493.898825,507.774175,450.588,684.3563,8,188,180,67,1
"ZNF616",0.999998916851834,0.922116011199789,0.0548538099486268,0.565849751879728,0.00146630423083083,0.362895691524026,0.999083649860612,0.999113684205139,0.999999824741068,0.998491455356232,208.4602875,207.369403191489,189.125917777778,172.272553731343,191.0475,20.0092904953053,5.02324032740747,4.56892151185782,7.58705190745847,NA,165.700075,156.22215,143.508125,139.07685,191.0475,234.66995,257.85785,233.76485,198.0444,191.0475,8,188,180,67,1
"ZFP57",0.996539343306815,0.872725345486818,0.224750644871691,0.909832353544461,0.648891811661591,0.999830059691256,0.841177167998825,0.872085903783262,0.945981059676151,0.94071298852503,5.08565,6.87723989361702,9.91684222222222,9.58637014925373,20.3046,1.87789891177804,0.946366136250079,1.11076405521046,1.75878097193515,NA,0.656025,0.427775,0.848525,0.4608,20.3046,8.671,8.5701,13.745925,12.873,20.3046,8,188,180,67,1
"ZNF155",0.986439501808582,0.906153529393337,0.711394162575107,0.65689828778528,0.156666757981072,0.670525377795532,0.966483332963107,0.986867000167185,0.995870553573391,0.99975462014834,196.460775,186.157990425532,178.750643888889,168.056204477612,157.785,12.2474084238514,4.08199382439781,4.21259920517166,6.94029924264282,NA,170.77925,150.203375,143.029375,128.91515,157.785,224.3094,220.261325,212.23615,197.9631,157.785,8,188,180,67,1
"ZNF425",0.797954976764431,0.952406683568896,0.642379223102257,0.961401566572096,0.830183854633987,0.999999199302756,0.725052533608569,0.891136880174252,0.827830565295263,0.827208472382048,45.5402125,52.9085090425532,50.2816511111111,50.1682940298507,69.6816,5.29344794882711,1.32753575027381,1.16641517385686,2.98561191092679,NA,37.819225,41.1904,39.685825,32.14535,69.6816,55.0615,62.3257,58.575275,61.055,69.6816,8,188,180,67,1
"ZNF611",0.964220724176403,0.944557922110379,0.998148881428174,0.22849665687017,0.00154457063806135,0.00379626633445773,0.878652153501156,0.941198118775677,0.949306107256,0.999460144319134,607.2603625,542.816881914894,534.286571111111,397.127694029851,336.8713,138.27954455239,20.9960490623394,20.0667470461586,22.9642310852669,NA,358.655875,363.682975,345.828475,273.7837,336.8713,789.84005,643.45555,696.84575,483.62565,336.8713,8,188,180,67,1
"ZNF254",0.995584100625775,0.999584179613509,0.975953403172585,0.999999997717742,0.882469662641282,0.987484916144723,0.974002015278591,0.986839894862778,0.979758718678714,0.96929163980484,280.74235,294.975757978723,288.541592777778,281.131188059702,347.5911,10.2404541685346,8.97209798536922,6.82218062240472,9.52768448724775,NA,254.39455,225.497225,230.081125,225.54455,347.5911,295.05905,336.236825,323.700025,316.62235,347.5911,8,188,180,67,1
"ZNF625",0.503085364964979,0.0805286582248568,0.00793837676611353,0.00464058830671221,3.67609014284564e-06,0.0562394002132499,0.252018789796557,0.512886277583845,0.734330981560161,0.917793415395609,40.1502875,32.2094675531915,27.3918322222222,22.0632388059701,10.3646,3.37014989770684,1.16936700846686,0.923543676503765,1.30967133597233,NA,34.682725,19.419625,19.3394,14.48535,10.3646,47.580075,41.05035,34.252025,27.1502,10.3646,8,188,180,67,1
"ZNF845",0.999996687296132,0.961275491418858,0.079643601432824,0.498738282087968,0.000156775656395491,0.0994438330742231,0.990192879139581,0.985679190695752,0.999132159827429,0.999975791775556,197.0403625,198.286027659574,183.375943333333,163.638646268657,169.3586,15.2986363020875,4.27095205726913,4.04633271104549,6.50179715790618,NA,176.9454,159.054875,142.515425,127.63035,169.3586,217.20505,235.489075,221.87895,193.64565,169.3586,8,188,180,67,1
