"gene","p-adj-cribiform morular-columnar cell variant","p-adj-Diffuse sclerosing variant-columnar cell variant","p-adj-Diffuse Sclerosing Variant-columnar cell variant","p-adj-Diffuse sclerosing variant-cribiform morular","p-adj-Diffuse Sclerosing Variant-cribiform morular","p-adj-Diffuse Sclerosing Variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-columnar cell variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-cribiform morular","p-adj-Papillary carcinoma, diffuse sclerosing variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-Diffuse Sclerosing Variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-columnar cell variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-cribiform morular","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Diffuse Sclerosing Variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Thyroid Papillary Carcinoma - Classical/usual","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Thyroid Papillary Carcinoma - Classical/usual","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","mean-columnar cell variant","mean-cribiform morular","mean-Diffuse sclerosing variant","mean-Diffuse Sclerosing Variant","mean-Papillary carcinoma, diffuse sclerosing variant","mean-Papillary carcinoma: mixed papillary and follicular variant","mean-Thyroid Papillary Carcinoma - Classical/usual","mean-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","mean-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","SEM-columnar cell variant","SEM-cribiform morular","SEM-Diffuse sclerosing variant","SEM-Diffuse Sclerosing Variant","SEM-Papillary carcinoma, diffuse sclerosing variant","SEM-Papillary carcinoma: mixed papillary and follicular variant","SEM-Thyroid Papillary Carcinoma - Classical/usual","SEM-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","SEM-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","Q1-columnar cell variant","Q1-cribiform morular","Q1-Diffuse sclerosing variant","Q1-Diffuse Sclerosing Variant","Q1-Papillary carcinoma, diffuse sclerosing variant","Q1-Papillary carcinoma: mixed papillary and follicular variant","Q1-Thyroid Papillary Carcinoma - Classical/usual","Q1-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","Q1-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","Q3-columnar cell variant","Q3-cribiform morular","Q3-Diffuse sclerosing variant","Q3-Diffuse Sclerosing Variant","Q3-Papillary carcinoma, diffuse sclerosing variant","Q3-Papillary carcinoma: mixed papillary and follicular variant","Q3-Thyroid Papillary Carcinoma - Classical/usual","Q3-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","Q3-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","count-columnar cell variant","count-cribiform morular","count-Diffuse sclerosing variant","count-Diffuse Sclerosing Variant","count-Papillary carcinoma, diffuse sclerosing variant","count-Papillary carcinoma: mixed papillary and follicular variant","count-Thyroid Papillary Carcinoma - Classical/usual","count-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","count-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)"
"ZNF630",0.999999999937239,0.999952333719416,0.99819004285859,0.999989737501601,0.999223436590593,0.999998679304587,0.999186286669354,0.997875122406973,0.959318718561256,0.847873550006664,0.995761534277362,0.997940998606892,0.999987486999988,0.999999999786776,0.790226576331475,0.997787888032718,0.999325431779495,0.999999998638643,0.999998761096085,0.39565019145123,0.999974389431451,0.999993970076698,0.999999745997669,0.999998485378484,0.998858141406908,0.791269156628599,0.996005483087747,0.00773467178288345,0.91803827441735,0.950022373605957,0.998649206639744,0.99999744541617,0.0719188813073699,0.999999968779943,0.0214854182538308,1.20862751179507e-05,99.6443,96.5126,82.2789,71.3268,121.5959,67.6772,79.0189645604396,90.1978617647059,62.7843428571429,NA,NA,NA,NA,48.8462,NA,1.25055613295873,3.76794457122874,2.6156144926202,99.6443,96.5126,82.2789,71.3268,97.1728,67.6772,65.2854,70.199625,55.5967,99.6443,96.5126,82.2789,71.3268,146.019,67.6772,88.78555,103.8317,70.44355,1,1,1,1,2,1,364,102,35
"ZNF844",0.664727299133576,0.999999993819411,0.963087327204239,0.758155428671792,0.999205464001605,0.983793767558779,0.970350934851914,0.987225506472438,0.989365303930926,0.999999820570051,0.99999576524187,0.435062532995199,0.999929647160221,0.856242015628162,0.85172133882901,0.992734964960034,0.761342911211329,0.99880144452657,0.998116924178474,0.99914401959464,0.907845954354151,0.999013776626388,0.620794266950957,0.999931956433615,0.988999575326064,0.988164063719702,0.966658256379247,0.558464434689979,0.962762968742694,0.905627811447875,0.988725425906518,0.999948313710389,0.999999272181991,0.787496261729105,0.81476319296802,0.206183278500545,364.9081,72.1817,341.6065,177.9471,208.78175,418.0995,262.353860164835,287.490502941176,230.634211428571,NA,NA,NA,NA,77.61865,NA,5.83684170276024,12.6407910225288,14.5256431854822,364.9081,72.1817,341.6065,177.9471,169.972425,418.0995,175.79035,185.91345,165.58675,364.9081,72.1817,341.6065,177.9471,247.591075,418.0995,332.572275,373.474075,285.1159,1,1,1,1,2,1,364,102,35
"ZNF717",0.345433287676609,0.677108512771942,0.46886384546351,0.999913962253834,0.999999948974417,0.999998057177401,0.4006620953473,0.999960110725903,0.999999998403033,0.999999806599434,0.724634419304491,0.999755028807651,0.999999999975191,0.999989405640907,0.999999898302808,0.455026571106857,0.971629246675655,0.999971274566343,0.99524663857901,0.996517279810577,0.999996674582895,0.683826472593182,0.883454029163132,0.998066473378751,0.962542911322395,0.941954462435235,0.999335181516394,0.0911140647973403,0.275124777278114,0.997272012445133,0.999999999676165,0.999866170766983,0.999994030394144,1,0.664203990927141,0.0277145009172016,81.5348,21.4923,34.296,26.4455,31.52,36.1991,42.1522478021978,48.1557450980392,36.17812,NA,NA,NA,NA,12.2406,NA,0.8750792615748,2.47501803979692,2.20459442321498,81.5348,21.4923,34.296,26.4455,25.3997,36.1991,30.23045,32.07915,28.58845,81.5348,21.4923,34.296,26.4455,37.6403,36.1991,53.065375,57.7129,41.94425,1,1,1,1,2,1,364,102,35
"ZNF492",0.0978029813947712,0.0765531823236996,0.703266763475446,0.999999999842006,0.973384372499344,0.957019028600809,0.0220692510740439,0.999999999992858,0.999999999999734,0.919366000372508,0.125081114276822,0.999999999757227,0.999999950813052,0.985060075153727,0.999999973931189,0.00739025290901407,0.999992057119838,0.999914814226805,0.956155415646502,0.999522482025977,0.999999815706441,0.00461699693315598,0.999999845148742,0.999993966269354,0.919753716345632,0.999976466690823,0.999999999937824,0.942368823164318,0.00638174196347685,0.999999205414713,0.999983182781601,0.938840992088815,0.999927535587099,0.999999996944751,0.99990186230483,0.999999165005683,17.9856,4.0552,3.6101,9.4128,3.7935,4.5249,5.29004725274725,4.8063431372549,4.98757428571429,NA,NA,NA,NA,0.9473,NA,0.179361507581126,0.359106337225706,0.488761288289214,17.9856,4.0552,3.6101,9.4128,3.31985,4.5249,2.86625,2.087975,3.2756,17.9856,4.0552,3.6101,9.4128,4.26715,4.5249,7.090325,6.325525,6.10525,1,1,1,1,2,1,364,102,35
"ZNF688",0.998013277929212,0.999800943332393,0.999977821362271,0.999999915979964,0.999995031032238,0.999999996179518,1,0.996145921547649,0.999649908212435,0.99996696801691,0.999999974421939,0.99161764462752,0.998487284491661,0.999675628350546,0.999999641845135,0.999999999754397,0.989042168075526,0.999050821094194,0.999923036524546,0.99999999999012,0.999994586682883,0.999956589937961,0.999572581110196,0.999996619347866,0.999999997489949,0.999767376872913,0.998870168422456,0.0449710404918438,0.999999999990583,0.987534665268788,0.998793938799011,0.999886748661466,1,0.999997707457329,0.999999967298698,0.569226415183924,250.9992,394.1606,355.5957,329.4487,257.9068,217.7979,264.124237637363,311.823381372549,259.839094285714,NA,NA,NA,NA,22.4454,NA,7.008345227477,12.7245163020658,28.2430939780686,250.9992,394.1606,355.5957,329.4487,246.6841,217.7979,186.5767,217.823875,169.4894,250.9992,394.1606,355.5957,329.4487,269.1295,217.7979,294.120475,381.867475,281.2505,1,1,1,1,2,1,364,102,35
"ZNF879",0.999999904581859,0.808788765591296,0.603017441585766,0.683894274300326,0.460083651863648,0.999996533673756,0.671966531879572,0.507528954651204,1,0.999982946140576,0.993636378609298,0.975384226837518,0.998695908712696,0.982866935643332,0.997052241217987,0.334780947454476,0.187044241017607,0.999999999988168,0.999984982437888,0.999999996739585,0.978938219077443,0.466109634794609,0.285706237434936,0.999999997625514,0.99967662212431,0.999999995062819,0.994579566864953,0.71515454974404,0.157313933556096,0.0761399094310075,0.99994656900163,1,0.998994175524372,0.879529962133399,0.367235315458604,0.0613438082726584,196.243,206.4071,117.3285,101.2999,118.3323,152.3379,114.999152747253,121.868164705882,100.969497142857,NA,NA,NA,NA,42.4789,NA,1.80692559210195,3.78608239085508,5.0225041904312,196.243,206.4071,117.3285,101.2999,97.09285,152.3379,90.81105,93.92615,85.41965,196.243,206.4071,117.3285,101.2999,139.57175,152.3379,136.13665,142.989725,112.2918,1,1,1,1,2,1,364,102,35
"ZNF737",0.998938950394294,0.99491266942371,0.999877381884928,0.999999977763199,0.999999975081752,0.999994397395951,0.999356807262684,0.999999991292536,0.999993733301691,0.999999999999176,0.99999997680553,0.999874542912614,0.998949073620987,0.999994670981771,0.999960293781635,0.998328332171788,0.999999687042358,0.999927104874871,1,0.999999999970556,0.999915335490963,0.999996813314675,0.999317388688001,0.993608910822738,0.999980980451032,0.999294080675018,0.999999999955136,0.00826880875910074,0.964977192257379,0.999999925712068,1,0.999962043112666,0.999837494728486,0.991990800343889,0.240625905950619,0.000571021662574389,763.3893,497.1614,430.9567,564.3209,548.1235,696.8326,562.588768406593,675.223040196078,441.898257142857,NA,NA,NA,NA,186.5559,NA,14.869592399742,27.2269238948661,22.3100894951933,763.3893,497.1614,430.9567,564.3209,454.84555,696.8326,408.663225,481.00845,368.73185,763.3893,497.1614,430.9567,564.3209,641.40145,696.8326,656.246725,798.67085,500.65765,1,1,1,1,2,1,364,102,35
"ZNF709",0.00807721498054703,0.044343715086709,0.00697911243818317,0.999870353774766,1,0.99977151541556,0.000981398733292393,1,0.999725069059544,0.999999999976591,0.0290775578337906,0.999987947300899,0.999999995991045,0.999973626226137,0.999976981528062,5.15318615474936e-05,0.999997239541888,0.999975364385547,0.999989838360922,0.999982077955838,0.999999822744769,0.000790747561210559,0.992813836122815,0.99999997386664,0.989207610691887,0.950643757911741,0.999990510807626,6.73636900472285e-06,4.09529590184032e-06,0.999999432601177,0.987715703084743,0.999999920033685,0.999981306442953,0.997211312484286,0.0333159380339351,1.73438036821238e-07,380.8953,131.3869,166.5162,128.6419,132.89495,157.1644,146.497767857143,174.925907843137,118.87096,NA,NA,NA,NA,42.50305,NA,2.48872452434893,5.27988028093488,5.93723951995207,380.8953,131.3869,166.5162,128.6419,111.643425,157.1644,114.858175,136.938925,99.759,380.8953,131.3869,166.5162,128.6419,154.146475,157.1644,172.966475,208.778225,143.25065,1,1,1,1,2,1,364,102,35
"ZNF585B",0.937049087044981,0.945428199053003,0.906734560134074,1,0.999999999773385,0.999999997754627,0.816008493273213,0.999999999639157,0.999999995740199,1,0.998779779840466,0.999696057780886,0.999801316573233,0.999058912304451,0.997574355544627,0.973287814176158,0.998766512879604,0.999239496376713,0.995697251349664,0.963170865700871,0.999999998899474,0.967898087740756,0.999196341985775,0.999521267143553,0.996956140604833,0.973427359647717,0.999999990012459,0.99999505671006,0.89817271398079,0.999986460003726,0.99999480328627,0.999866553145301,0.998663419984027,0.999972327371056,0.709159708961218,0.899332866168912,129.8961,62.8548,64.5307,57.8216,58.2344,93.2127,88.8684475274725,87.4632931372549,77.3327342857143,NA,NA,NA,NA,11.1421,NA,1.82650629907816,4.52150344188589,5.3100418628601,129.8961,62.8548,64.5307,57.8216,52.66335,93.2127,64.74455,54.985975,56.77975,129.8961,62.8548,64.5307,57.8216,63.80545,93.2127,110.809625,109.26055,101.5662,1,1,1,1,2,1,364,102,35
"ZNF324B",0.756904364531518,0.998974179201553,0.934000589574706,0.985866526303148,0.999984288525284,0.999570980269978,0.979618863025191,0.993700719549967,0.999999174642754,0.99996764364295,0.999975077933756,0.94061875572607,0.99999924198697,0.994228007999461,0.999703993116704,0.997740938779273,0.797123624316197,0.999999914936109,0.979553592077303,0.997982269123631,0.999999973810787,0.994635935254697,0.853354843907298,0.999999999738715,0.989733069574247,0.99960631505383,0.999998963361822,0.991190485550549,0.977551893775844,0.939124965466826,0.99999999846387,0.998444161727042,0.99999876414822,0.999908775041798,0.65300953887259,0.968906871658644,155.0759,84.3471,126.3538,100.8516,116.54655,137.5566,132.36989532967,129.273618627451,122.67456,NA,NA,NA,NA,17.93715,NA,1.54706130663846,3.20385615117461,3.89846192817741,155.0759,84.3471,126.3538,100.8516,107.577975,137.5566,115.5634,103.7257,110.7716,155.0759,84.3471,126.3538,100.8516,125.515125,137.5566,147.542925,150.744875,135.83905,1,1,1,1,2,1,364,102,35
"ZNF564",0.697846007283133,0.046315032972162,0.0384022562303912,0.910349775118671,0.886898829993478,0.999999999992739,0.0299809721546751,0.948945790509378,0.999994466300516,0.999975686691894,0.319632632543151,0.999749263579028,0.996833923200725,0.994679498761868,0.999689470842095,0.0316652164026703,0.997847229362049,0.962389009670331,0.942653989089276,0.979533386415465,1,0.134612836033999,0.999999594091972,0.761750014102693,0.706782466799603,0.703271804662302,0.99979873999076,0.0002165102008721,0.0143662808768605,0.982676900849404,0.994297516181017,0.989214204722983,0.999381489130192,0.999999616901763,0.791054102260169,0.00172650553754139,441.6467,311.841,212.0939,207.5303,233.82445,270.5882,272.631768956044,299.054190196078,257.777237142857,NA,NA,NA,NA,36.92175,NA,2.64819162351125,5.70580145087655,7.52876009611757,441.6467,311.841,212.0939,207.5303,215.363575,270.5882,243.703125,263.75495,232.92675,441.6467,311.841,212.0939,207.5303,252.285325,270.5882,302.86235,334.653175,283.76385,1,1,1,1,2,1,364,102,35
"ZNF674",0.999999686245115,0.992977959269699,0.989933450606679,0.96826120697623,0.95899400749703,0.999999999998864,0.998060221325203,0.983688574164409,0.999998475239588,0.999993735172082,0.999968524343587,0.999999945138087,0.922447250691858,0.905578938761566,0.94651476248646,0.999642916559672,0.991275860538343,0.999034949588441,0.998035218568997,0.999952028084809,0.956604523104944,0.99999999999987,0.999998400775277,0.928929774467987,0.905850714217509,0.918598802648058,0.999756731058556,8.57800676046239e-07,0.987445924074687,0.927063064135026,0.999999105640191,0.999994668163579,0.999999999280475,0.815192497463919,0.359655771824514,6.2321549485489e-06,74.3405,80.292,51.8953,50.6499,58.1938,85.0679,63.8755222527473,75.0927009803922,56.7690885714286,NA,NA,NA,NA,7.6249,NA,0.888539569154385,2.09765186423959,2.20056932995662,74.3405,80.292,51.8953,50.6499,54.38135,85.0679,52.371925,62.4558,50.65615,74.3405,80.292,51.8953,50.6499,62.00625,85.0679,73.428475,86.213875,64.1405,1,1,1,1,2,1,364,102,35
"ZNF432",0.999933518544877,0.729296648616822,0.654774429650546,0.943771533980613,0.909609406584248,0.999999999151962,0.736583965214616,0.962589009336193,0.999998918207463,0.999978190461975,0.999552029908164,0.999999996221117,0.971529601607727,0.949495974808189,0.984766013730233,0.698084421781354,0.973071781536861,0.999170557493098,0.99613662902299,0.999950570924128,0.992146794440094,0.547029496037228,0.922277998113588,0.999965127486438,0.999629568364846,0.999999996676539,0.968346432242633,0.525263555388296,0.469078096000255,0.878735666433607,0.999998022806223,0.999947648803128,0.999999999998888,0.943028390337846,0.523032501756411,0.99906448186137,211.8305,179.2376,92.9603,85.1636,109.57775,169.8341,125.297742032967,114.249482352941,107.817954285714,NA,NA,NA,NA,38.78125,NA,2.55332977834788,5.20779012919312,5.61043003464854,211.8305,179.2376,92.9603,85.1636,90.187125,169.8341,97.344825,81.733075,91.1308,211.8305,179.2376,92.9603,85.1636,128.968375,169.8341,154.22755,140.405125,126.45,1,1,1,1,2,1,364,102,35
"ZNF10",6.70276858127927e-07,0.994933392968335,0.999466653421887,4.59749593950676e-09,1.84804109792935e-08,0.999999747749377,0.99892816435143,1.7317747236234e-10,0.99999798533405,1,0.987847625320075,2.25004892495662e-09,0.999999998687751,0.999993350900911,0.999962199102268,0.946499247488523,1.28675292643265e-10,1,0.999991933582596,0.999738243998762,0.99999999633951,0.99046669136002,1.28676957977802e-10,0.999999282043496,0.999999999993488,0.999999993895437,0.999966499860427,0.161871791243994,0.731407503439034,1.28676513888593e-10,0.999845274633729,0.995094498463126,0.945507403389199,0.999991553295094,0.104419213332932,0.00158702682837586,750.5995,2458.6375,494.5848,563.8727,572.6852,458.8235,487.622111813187,550.789656862745,381.139,NA,NA,NA,NA,123.5702,NA,10.6011420784863,26.0686485611681,18.2117260231197,750.5995,2458.6375,494.5848,563.8727,510.9001,458.8235,355.62565,391.643775,300.3034,750.5995,2458.6375,494.5848,563.8727,634.4703,458.8235,564.293725,666.512775,441.65635,1,1,1,1,2,1,364,102,35
"ZNF486",0.994196534585481,0.998980830245869,0.998030025521054,0.999999945223011,0.999999998066951,0.999999999989226,0.999998461420002,0.998540631704326,0.999904454816175,0.999721511735263,1,0.994053675532486,0.998946442177487,0.997970687563841,0.999998304924644,0.999986894658799,0.995173759702098,0.999690642178992,0.999079068056823,1,0.999985675749331,0.997106843143432,0.99996234611194,0.999999977865658,0.999999318571092,0.999543088222251,0.996991872009518,0.0084868529165415,0.999668919727309,0.999415074315705,0.999990881180068,0.999948932935191,0.999996302218399,0.999650108344137,0.958957667776305,0.983879267243873,821.3429,211.2733,344.7653,298.9691,645.05585,823.5294,631.74630989011,429.396957843137,528.030302857143,NA,NA,NA,NA,489.87255,NA,27.789433976847,39.8155953257285,47.6808709943096,821.3429,211.2733,344.7653,298.9691,400.119575,823.5294,270.93905,148.506575,320.1937,821.3429,211.2733,344.7653,298.9691,889.992125,823.5294,828.38435,571.527875,691.45465,1,1,1,1,2,1,364,102,35
"ZNF225",0.99976182525562,0.94061183400546,0.933430558266746,0.998710532561009,0.998326102461225,1,0.994300384500127,0.999999806240722,0.999650721174704,0.99949471232587,0.967111793608614,0.999679590343787,0.999999998474318,0.999999992836176,0.999955576197194,0.984575608423994,0.999999825821682,0.997480108089055,0.996509952188912,0.999999999968989,0.99959224890952,0.983363426434669,0.999999709118695,0.997871821652105,0.997026937494571,0.999999999998261,0.999673261571312,0.999999995463062,0.86387509210894,0.998784083087032,0.999998753096397,0.999996784188603,0.999614196338009,0.999999999118049,0.131017777616304,0.280149336927131,92.3261,75.0203,53.2491,52.4429,69.02515,57.0136,70.1840717032967,69.8421666666667,59.5340142857143,NA,NA,NA,NA,18.14015,NA,1.18580291494742,2.03898342158703,2.65785321050479,92.3261,75.0203,53.2491,52.4429,59.955075,57.0136,57.903075,57.7727,50.17075,92.3261,75.0203,53.2491,52.4429,78.095225,57.0136,85.271475,82.633125,68.37235,1,1,1,1,2,1,364,102,35
"ZNF350",0.112483235545951,0.203738261930191,0.0937870063211345,0.999999504907688,0.999999999980948,0.999996570912777,0.00884026536065585,0.999984082594115,0.998956937110899,0.999997386533927,0.0381703332398694,0.999985901163341,0.999365961914865,0.99999705498747,0.999999999997863,0.000767376145026755,0.99999836761057,0.999283934516671,0.999999937823765,0.99999928744671,0.999999496786493,0.00163345635288048,0.999999998152073,0.999926036876181,1,0.999901300383305,0.999973557767751,0.852678546160425,0.000184020510204386,0.999111023660903,0.98366899613397,0.999724153290644,0.999999109202491,0.999999997452151,0.422177465802524,0.109815897516318,510.7914,281.8329,302.3466,276.1094,254.1616,250.3771,264.932354120879,274.622001960784,242.800362857143,NA,NA,NA,NA,52.5181,NA,2.86874695036692,6.75009015185553,8.39821379758524,510.7914,281.8329,302.3466,276.1094,227.90255,250.3771,229.001125,236.5336,216.2784,510.7914,281.8329,302.3466,276.1094,280.42065,250.3771,297.4702,313.85885,266.8488,1,1,1,1,2,1,364,102,35
"ZNF253",0.891027129429336,0.884662103677642,0.997731154802635,1,0.999257710760955,0.999115618263612,0.622033177464492,0.999999510883301,0.999999730671657,0.985168144699363,0.992616256160798,0.99988089010943,0.99984990335582,0.999999994790388,0.99547954399098,0.809320793905437,0.999978092553195,0.999966967153135,0.999877593889725,0.984442448489921,0.9999973646523,0.944276235256821,0.998137397904169,0.997701140345755,0.99999996977989,0.865644103444493,1,0.0702765776928723,0.507218058790662,0.999999999962953,0.999999999997653,0.98687487347373,0.999996968863095,0.997120777702363,0.130680646092729,0.00102555150265493,479.6163,275.7502,273.4657,369.7893,244.33615,349.3213,317.507154395604,351.650030392157,267.850371428571,NA,NA,NA,NA,101.47905,NA,5.40940347613892,10.3998386471889,11.6718857300533,479.6163,275.7502,273.4657,369.7893,193.596625,349.3213,244.474925,271.2363,231.423,479.6163,275.7502,273.4657,369.7893,295.075675,349.3213,378.89565,421.63425,300.2851,1,1,1,1,2,1,364,102,35
"ZNF878",0.965949923970618,0.999988795318635,0.998579720474698,0.997482877974676,0.999964888737671,0.999995001245699,0.730900956567077,0.999983146694364,0.93379832557651,0.992951232084349,0.644720190783414,0.99871693472068,0.864706279392129,0.967697144181425,0.999974701220769,0.808320932478209,1,0.979154131334903,0.999678457703686,0.99835987394003,0.983143851729188,0.980781328865967,0.99972813138888,0.999865593219248,0.999999999999847,0.863229388880016,0.824546648279178,6.20348455262487e-05,0.574856701165818,0.999993352216833,0.885116817787115,0.98918442446958,0.999999970213206,0.999424957692946,0.410694650739525,9.34907760739012e-05,5.9952,2.8386,4.9639,4.0341,1.8972,0.905,2.90038241758242,3.95099705882353,2.14699714285714,NA,NA,NA,NA,0.949,NA,0.0882707354481794,0.278059758568181,0.20422485624263,5.9952,2.8386,4.9639,4.0341,1.4227,0.905,1.588025,2.12515,1.18295,5.9952,2.8386,4.9639,4.0341,2.3717,0.905,3.891575,5.018975,2.9882,1,1,1,1,2,1,364,102,35
"ZNF727",0.795043112135714,0.981429742922101,0.792214898711042,0.99971482516624,1,0.999695631539392,0.955932561878655,0.99915206932768,1,0.999096629107405,0.99999999906403,0.854136239644296,0.991292262104018,0.851767798390298,0.978268706475482,0.948790122828858,0.980547987637482,0.999999673291041,0.979703665250408,0.999995540427793,0.978009010324584,0.9435314691409,0.98374809527857,0.999999870682816,0.983014519525181,0.99999828738515,0.975064660711108,0.999999764072417,0.882581151412688,0.99634194910032,1,0.996118307423029,1,0.937360048606221,0.941706751468721,0.985025932145452,50.7594,2.8386,19.8556,2.6894,19.9201,47.3605,24.882071978022,24.3423950980392,20.20356,NA,NA,NA,NA,8.5421,NA,1.12243800477102,2.15050044499197,1.99951174264573,50.7594,2.8386,19.8556,2.6894,15.64905,47.3605,8.2453,7.2995,12.71095,50.7594,2.8386,19.8556,2.6894,24.19115,47.3605,35.961175,35.321975,26.2373,1,1,1,1,2,1,364,102,35
"ZNF578",0.451700792183379,0.0738957624378799,0.427076096672842,0.995412888121404,1,0.996625177113207,0.0578692477225762,0.999597317192891,0.999989348179598,0.999766116674669,0.364330622259693,0.999999996823392,0.998637709192737,0.999999999752745,0.99995718251605,0.0536381328875575,0.999999999954828,0.972003077032544,1,0.991293818041584,0.999999999313547,0.0489012680210101,0.99999999859202,0.978486302224018,0.999999999983493,0.994718697780705,0.999999999986579,0.999987468586155,0.0292462577014181,0.999997026367062,0.994786381444969,0.999999251738571,0.99972696406111,0.999999997348571,0.907374893159389,0.983619462068934,331.3349,154.0957,83.935,151.0533,110.80925,142.9864,149.477886538462,146.967617647059,135.198094285714,NA,NA,NA,NA,5.49925,NA,2.85699023173613,7.44453216720713,7.81340981859887,331.3349,154.0957,83.935,151.0533,108.059625,142.9864,114.2741,97.69835,104.1806,331.3349,154.0957,83.935,151.0533,113.558875,142.9864,181.355425,177.02615,165.70325,1,1,1,1,2,1,364,102,35
"TRIM28",0.9286885541795,0.835908274107603,0.93265268081544,0.99999974701026,1,0.99999960434773,0.878104727419923,0.999999999993202,0.99999596276044,0.999999999999445,0.842259067769457,0.999999838843056,1,0.999999741318253,0.999997184092245,0.799655261984176,0.999999683196715,0.999743480370042,0.99999983606359,0.999999763129656,0.999799043136641,0.789012804255961,0.999999870240126,0.99982121444653,0.99999993810233,0.999999939124684,0.99986173356675,0.999999828922632,0.811842816157064,0.999999693452067,0.999760372933013,0.999999840448685,0.999999785508276,0.9998121624267,1,0.999999996202778,7629.4964,5168.6942,4732.4007,5194.0834,5269.60365,4756.5611,5486.53624120879,5453.64045196078,5489.26597428571,NA,NA,NA,NA,134.64785,NA,70.8818034300388,130.467529976758,190.803775002974,7629.4964,5168.6942,4732.4007,5194.0834,5202.279725,4756.5611,4741.242325,4613.204275,4774.8514,7629.4964,5168.6942,4732.4007,5194.0834,5336.927575,4756.5611,5860.5185,5929.2408,5995.6106,1,1,1,1,2,1,364,102,35
