"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4d-T1","p-adj-T4d-T2","p-adj-T4d-T3","p-adj-T4d-T4","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4d","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4d","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4d","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4d","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4d","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-T4d","count-TX"
"ZNF684",0.56588371915268,0.350905577809741,0.927103582016579,0.035040175360559,0.162951591269618,0.563112662008537,0.966500858573436,0.924040822807038,0.876476714203867,0.643145185381639,0.949662976106577,0.984401114173629,0.996078065989843,0.999999968235738,0.841404705992674,57.2201553846154,54.5641263605442,52.4389888888889,45.4733970588235,69.5871,46.0838333333333,1.24760501169356,0.948131306122278,1.7242746863457,3.09555280690948,14.3356,0.280481516523123,43.5517,40.2671,39.8521,36.800025,62.4193,45.90905,69.14455,63.63,61.0059,53.04665,76.7549,46.3612,260,588,117,34,2,3
"ZNF430",0.913670172391239,0.793555417427824,0.985433934253653,0.776618514490361,0.938191227265605,0.996276830791946,0.931022155289398,0.957236258267314,0.975095767310223,0.990718769273805,0.313684558270987,0.385331492654074,0.4704763138055,0.61187636466103,0.993452838406754,160.767221923077,155.397984863946,150.590322222222,143.697211764706,112.39255,75.9683,4.30883535631662,3.03320657905776,6.11366778073265,10.2967595761845,14.32565,17.1254256119374,117.22865,104.74855,105.0505,113.865525,105.229725,65.40115,201.111175,201.613825,193.7282,192.826875,119.555375,92.92285,260,588,117,34,2,3
"ZFP30",0.995344565344372,0.12109795791659,0.164038801137819,0.999381259902396,0.999994035339549,0.874950415507818,0.176493110607057,0.154811245996263,0.0706387327373638,0.16593487271001,0.988804931603489,0.9932294896948,0.999990494068947,0.996044907584304,0.226900455568823,334.492449615385,328.184683503401,289.032382051282,324.350602941176,605.142,275.0754,9.8948839968272,7.06222707164693,11.6424262867678,21.0886616552133,289.2474,70.9583243157794,238.1229,221.31045,197.0837,260.678775,460.5183,205.00845,405.792125,396.136625,349.1631,398.01035,749.7657,319.81865,260,588,117,34,2,3
"ZNF549",0.578114685937191,0.599072480563224,0.993541041262312,0.885381416974295,0.997951870876152,0.999998085536854,0.872975240877216,0.93284088242341,0.954555113148726,0.963914965627534,0.919146949134342,0.969288306932918,0.983619110356695,0.988745552740397,0.999897222185547,249.410703076923,229.795941496599,220.65725982906,217.306338235294,120.98345,155.983333333333,12.9637787852143,6.07503452659502,10.698624175116,19.0215302842958,52.51965,21.5096536520491,148.596425,136.1681,143.0067,149.8226,94.723625,142.531,305.036,297.05795,292.6829,265.975825,147.243275,177.2448,260,588,117,34,2,3
"ZNF211",0.19531615660214,0.300153869021803,0.991526375170386,0.238493466343469,0.782908451590033,0.952985172132588,0.875530885833635,0.952437585901898,0.970084237982205,0.994709875573701,0.792482059212775,0.919636995175671,0.950772702800317,0.992685861095442,0.99999996379521,261.859472692308,237.145617857143,228.4847,203.946479411765,147.6898,154.029733333333,11.1121444663133,5.6601978182726,9.50129585562012,13.0157469574624,27.4635,15.0828887304271,183.187425,157.3238,152.348,139.327425,133.95805,140.90275,297.8394,283.485825,283.123,252.982725,161.42155,167.0261,260,588,117,34,2,3
"ZNF205",0.886041584048509,0.0888640569971533,0.286979497092816,0.999999719656796,0.994761553131132,0.614577768473656,0.999992570425028,0.999855042042386,0.993951314895218,0.999996777378648,0.820495742321829,0.882605486847194,0.979257392407583,0.831627490346385,0.948175487137502,324.875480769231,341.700995238095,385.86335982906,322.132132352941,304.27725,473.497666666667,11.035354784022,8.88319963511782,21.450758069823,33.3180942390686,18.15745,99.3905555250654,200.6491,205.433,245.3052,235.999075,295.198525,398.1348,410.66445,422.9798,458.365,351.3686,313.355975,567.29675,260,588,117,34,2,3
"ZNF45",0.942901065797316,0.455820527770744,0.771513615034803,0.999817059929272,0.999997739607485,0.969608219420107,0.72834326537077,0.782480681407827,0.878176514622082,0.786848620543635,0.819350669194092,0.872408341747951,0.951008068544058,0.8772001749172,0.999669210132639,324.20899,314.931394727891,296.665995726496,317.577676470588,189.0175,226.4671,6.71695369209792,6.35758680044101,9.53092532359729,16.1506899570118,65.0194,16.814336970871,248.866575,223.5054,223.8946,284.46325,156.5078,212.6818,391.560375,383.15735,359.5256,358.875575,221.5272,241.69735,260,588,117,34,2,3
"ZNF133",0.990130807960922,0.847693098493763,0.959155344127018,0.725591481749252,0.526247872426476,0.351330542167683,0.999999982515226,0.99999812122061,0.999920860392052,0.999612883315737,0.519950385937983,0.568838791716984,0.675807845441194,0.297936590839411,0.870924755372574,314.011160384615,322.564145748299,338.577702564103,266.072552941176,308.47715,501.0144,8.73724530725498,8.67674623103557,15.6700977134484,19.9728287693522,8.61855,160.01696817042,222.93155,214.43055,218.9293,197.6091,304.167875,346.4072,356.43895,378.104825,434.9242,314.61115,312.786425,614.0466,260,588,117,34,2,3
"ZNF436",0.000696485704310579,0.993646931340416,0.161518747409334,0.0268852900862522,0.69662682691184,0.110224744524576,0.997289809718747,0.999999989998536,0.999025202690197,0.999586613438889,0.946352146565504,0.998987548998919,0.96951542925886,0.999999887261824,0.999942206903502,1077.10758538462,941.593495578231,1049.43605982906,827.524988235294,929.8374,843.756266666667,25.6932973691368,16.2261331300387,66.0740289541241,56.7968104237882,140.6248,274.81799614311,777.11275,667.8136,662.5304,631.79275,859.525,628.19835,1324.167525,1129.57965,1246.5678,972.9167,1000.1498,1099.1658,260,588,117,34,2,3
"ZNF484",0.132545017496377,0.0709842699354127,0.847623072483516,0.991204536525199,0.998193356843005,0.918447619347275,0.262127700834161,0.405594285246018,0.521868258974617,0.373126599767723,0.632096429819675,0.819059452309284,0.911399535064987,0.777899368560024,0.983419732417473,100.960918846154,92.7202367346939,87.3910239316239,96.0888441176471,32.7026,60.7336333333333,2.8578587036562,1.8533349531563,3.81325888021287,7.34997790039748,17.1439,10.6997110344678,68.805275,60.572725,55.7308,76.50865,24.13065,53.68635,127.493525,121.98115,107.7521,122.549625,41.27455,71.2297,260,588,117,34,2,3
"ZNF780B",0.982469404409059,0.905607389537786,0.988940000134715,0.988021826699009,0.999128888774454,0.999999999998889,0.997214942173787,0.994421851982539,0.989008418242103,0.989852463743714,0.913695208414002,0.939649866323994,0.96597837501149,0.970393389323332,0.915359908774987,317.768941538462,308.669304251701,297.497537606838,297.28825,376.09075,214.425,8.84682798651841,8.12290450874484,12.4174911950046,21.5744004925889,265.58775,32.350709087901,211.003275,199.90245,202.439,200.655125,243.296875,182.0743,391.828825,376.3078,379.6627,385.697425,508.884625,230.62135,260,588,117,34,2,3
"ZNF557",0.940413084122791,0.206200610918604,0.453395216555498,0.982522336364838,0.999494257444944,0.987237475324334,0.825643842565916,0.772416371595101,0.617205120824956,0.746673389648677,0.999970691392583,0.999999824468585,0.999868167273822,0.999999994701616,0.893936809431786,221.552517307692,215.456611904762,199.136208547009,210.324364705882,298.46355,212.0723,6.17299993626615,3.61639088228269,6.58673857941555,11.5697955821741,57.06795,35.9904573820617,164.18055,160.685375,152.8619,167.8315,269.929575,178.54525,259.99835,258.996275,247.2913,240.8133,326.997525,240.16885,260,588,117,34,2,3
"ZNF337",0.999996171284911,0.999949626871859,0.999993528596568,0.999999590178716,0.999999997028584,0.999999976193384,0.99997550209743,0.999965000161793,0.999945291312343,0.999963137188243,0.710759648262325,0.698112336357938,0.692465718602794,0.72760975881289,0.972598072161069,513.098379615385,511.106612755102,508.098541025641,509.982058823529,540.66505,694.106666666667,14.1141776538321,8.96420533425915,19.2375445424036,33.2724455332272,29.87295,195.043094583473,372.071125,364.180125,350.8754,369.760425,525.728575,501.3215,604.98775,625.587725,625.5128,570.636275,555.601525,816.1267,260,588,117,34,2,3
"ZNF317",0.998141785483888,0.460788518364339,0.550417329102355,0.769517318982671,0.841044194492154,0.999944394013074,0.969643140212115,0.961078576832319,0.894677415101043,0.880964194537186,0.999998261815111,0.999999958227767,0.999890409566417,0.999667904128575,0.98426627800081,796.146146923077,787.84589744898,743.933100854701,733.336567647059,941.149,780.412366666667,16.2704835645108,11.3721102560956,16.5179128421354,28.746710935735,134.454,36.5334412039314,668.51515,640.6735,627.1629,638.124625,873.922,751.0358,873.404975,881.417225,869.7308,845.551775,1008.376,813.90975,260,588,117,34,2,3
"ZNF426",0.858895330100841,0.668205641808482,0.968412574997583,0.486841817198613,0.7617102184623,0.967251346491702,0.931141535990344,0.960357951623206,0.979584515104953,0.996502796777464,0.576776774295861,0.670900157464176,0.764164912935838,0.904712222360668,0.999703805024823,154.428804615385,146.995315306122,140.028977777778,126.508982352941,95.6025,72.335,4.96902281511824,3.78424833606694,7.15263016281841,12.4833239060629,43.9543,17.9830478406748,91.22315,80.602325,76.2793,77.14995,73.62535,54.8708,210.37605,198.2825,187.1854,176.5528,117.57965,84.7811,260,588,117,34,2,3
"ZNF331",0.996859982357025,0.999502100074169,0.980417582601594,0.93254348925489,0.970541341710144,0.889966333572097,0.999993972233672,0.999999417004102,0.999970473110497,0.999997956483997,0.975870176269987,0.983295196139985,0.966730530246904,0.998091100176733,0.99908367484723,485.052520384615,476.182652891156,494.102364102564,441.923214705882,461.4208,377.298866666667,12.8943530216118,10.728358731737,26.3781204444571,31.7257058583125,146.9465,5.11750503218555,354.95835,332.7461,360.2318,318.1361,387.94755,372.9806,575.7014,553.264875,548.1921,509.021575,534.89405,381.83625,260,588,117,34,2,3
"ZNF227",0.999945808017259,0.350174541342749,0.324705129697638,0.953622348629457,0.965521255474579,0.999544089327405,0.876690956640473,0.884654543708851,0.968188886327423,0.954369814477334,0.967433277293795,0.971505599338674,0.998398857542181,0.995861750863714,0.999259795608457,332.575045769231,330.482405612245,302.773314529915,311.210638235294,226.30015,269.966466666667,6.97097809788273,6.27953597304205,8.24414864717919,15.4637178366951,82.97625,55.6463111892823,265.813875,247.15575,249.8709,242.074125,184.812025,230.6563,380.114375,384.4894,353.9606,373.6786,267.788275,323.73045,260,588,117,34,2,3
"ZNF141",0.143687576051917,0.865665212447304,0.994311529842076,0.935419441670814,0.999999922846834,0.999908335526125,0.276928038056795,0.421717958620641,0.381846789172647,0.44458346133187,0.978741929140477,0.998435632286901,0.996007053887533,0.998431156742292,0.842844434283497,93.2696607692308,85.8573267006803,88.1039700854701,86.2601441176471,31.84115,76.0688666666667,2.5737219250757,1.6988628338709,3.39912343074494,7.21099251536392,7.79585,23.1923857779756,62.379025,54.711825,60.9975,61.410375,27.943225,63.8118,115.378525,110.733425,116.8831,102.841075,35.739075,99.24845,260,588,117,34,2,3
"ZNF304",0.121036367097659,0.0506644360156369,0.793083819036502,0.875943903619897,0.999999184084405,0.991923605002911,0.953533493364272,0.990495195487864,0.998312706353071,0.992941182543637,0.828046771248586,0.946842894498307,0.985464131240899,0.960502142344716,0.999998718740126,507.767815769231,456.296638945578,420.519008547009,451.942905882353,337.9484,313.283466666667,24.0179677511115,9.63488853145364,16.827572656657,23.9752373376236,165.5877,44.4269601547429,372.264,323.4944,297.1961,371.674575,255.15455,271.4057,561.172875,550.3007,527.6514,554.21275,420.74225,347.0678,260,588,117,34,2,3
"ZNF132",0.0159482215008908,0.0378927383955653,0.954003679212086,0.66791412380001,0.999973851295795,0.999734164022169,0.720786982920125,0.89193452702876,0.935215086970638,0.917553984615306,0.958987683465387,0.998103595627738,0.999780845870054,0.999188108409167,0.993528748690663,91.3811430769231,78.4950471088435,73.7922726495727,76.7950147058824,37.8046,65.1281666666667,3.96630154191774,2.09040130773351,3.76964919680774,9.22022283451409,15.6452,18.4071155301723,51.222075,41.77015,43.7756,39.293075,29.982,48.09685,113.209375,99.9628,93.6512,98.882925,45.6272,79.6909,260,588,117,34,2,3
"ZNF20",0.67127318485185,0.108224115682258,0.518881615098855,0.828981850189504,0.988893534584444,0.99952376932832,0.786745173393472,0.863153601096605,0.948606253335956,0.930187777559907,0.987418677732713,0.960002158641535,0.869281435113671,0.920793902974006,0.715141240404789,200.013603846154,191.805080102041,178.920682051282,183.598088235294,131.87735,227.7803,4.2580303400912,3.25012414980221,5.81076617965004,10.3882895243605,5.05034999999999,57.1970597360855,157.22615,135.854075,139.2627,139.906575,129.352175,181.7243,240.676925,233.1833,208.6611,221.5312,134.402525,280.1811,260,588,117,34,2,3
"ZNF670",0.244903672549677,0.370472278848494,0.00250702963206162,0.959535994212294,0.470130586335472,0.999499796854101,0.99783522618273,0.999937589326513,0.975993090532873,0.987622142027452,0.9999070413454,0.999999964457417,0.990837233176344,0.996869597961439,0.999959250697734,111.054090384615,121.139711054422,97.5885034188034,101.5425,130.55575,119.421133333333,3.19198841469329,2.84039152022611,4.47399246659983,8.48371933054934,13.29035,27.7277652303807,74.3827,78.0194,64.4959,73.678775,123.910575,101.8287,144.9983,147.898125,124.4475,119.99025,137.200925,146.7781,260,588,117,34,2,3
"ZFP37",0.870099497281413,0.921894661518752,0.999848293135145,0.0546433056105169,0.142602277816887,0.299482394904697,0.786883461303839,0.845966797476363,0.866054403143185,0.993625669985678,0.999241691592425,0.999939909816066,0.999982355642604,0.995769904506936,0.970677693486521,66.8876146153846,63.4366355442177,62.3674538461538,45.7226264705882,29.0489,58.3685333333333,2.50378812769441,1.73369195527185,3.62962662749002,6.41036956938257,4.4259,17.4602053688126,35.351025,31.223175,36.4326,15.531725,26.83595,48.00425,88.29135,87.482275,83.1693,74.038425,31.26185,75.7195,260,588,117,34,2,3
"ZNF189",0.165109689889737,0.278737546863282,0.992342255350674,0.34915205912937,0.899684958435436,0.986906283638786,0.380268815880166,0.538175612998586,0.60067887513459,0.73268727062644,0.888583579142928,0.970958238233239,0.985034928105729,0.997897348079383,0.964330986190291,555.087163846154,523.489588605442,513.013813675214,490.351617647059,309.7798,442.9651,10.9620032331757,7.34606837841351,17.6088759825508,27.0206171586122,55.1424,67.1985650459145,439.586725,397.6873,391.4027,380.5499,282.2086,376.93085,639.426425,628.1118,610.6875,607.02545,337.351,486.7685,260,588,117,34,2,3
"ZNF434",0.0465963973691732,0.000224409296112449,0.0851614985021745,0.324731042399444,0.950151536472247,0.99239236663913,0.766891241922157,0.906998731603964,0.987215725942985,0.969142966227042,0.999877952245117,0.989791246046453,0.892892791684636,0.957412352698314,0.84056097810967,468.962176538462,437.502934693878,398.067077777778,414.613264705882,330.25475,489.897666666667,9.66934406089667,6.03859078628963,11.4296335159635,25.137767096066,3.55005,128.940492034638,360.8611,333.87015,329.6779,333.5136,328.479725,405.77665,549.618675,513.4397,459.5132,484.3439,332.029775,616.58665,260,588,117,34,2,3
"ZNF287",0.182258520698486,0.297493299902002,0.992692381716938,0.999981761483444,0.85669034641461,0.758862560454465,0.967689640755717,0.993727532242127,0.99713900255772,0.963600476369307,0.786258414309682,0.917305858421752,0.948317578471381,0.783974575964883,0.99995110958446,164.511071538462,151.33670170068,146.928,166.8282,121.48565,107.3368,4.6026761042501,3.20452345120148,6.64271342834449,12.1614167735412,30.80105,30.3183972678856,115.903275,102.58465,103.3592,118.728375,106.085125,86.6991,201.9182,188.8436,184.61,209.018775,136.886175,136.8902,260,588,117,34,2,3
"ZIM3",0.731993997009442,0.999999456140215,0.937954957006516,0.999996793950631,0.997272921832409,0.99999985785895,0.999999999994273,0.999987692725645,0.99999999939012,0.999999989198151,0.999999999984204,0.999966451829606,0.999999998354318,0.999999972214412,1,0.00310384615384615,0.0572270408163265,0.00791452991452991,0.01435,0,0,0.00222136357567615,0.028022427503228,0.00570815638491998,0.01435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,588,117,34,2,3
"ZFP14",0.0168587997711376,0.0567163458389912,0.979016541502278,0.767273702465045,0.999999999639556,0.99922113937643,0.999999966153966,0.998895271357528,0.996660101256039,0.998970626985343,0.385163944474289,0.650788152527394,0.738944943087832,0.692365245820086,0.804740152989311,305.286356538462,276.674183673469,267.918113675214,276.270979411765,309.31195,171.501666666667,7.80025339798699,4.92173779555941,9.85590066589002,18.972546182707,148.96245,55.241640330833,219.455325,188.67945,191.2919,215.586425,234.830725,121.86575,374.4112,353.305725,328.8091,361.232475,383.793175,217.3181,260,588,117,34,2,3
"ZNF473",0.932347030602484,0.626877082437858,0.152299448895308,0.999853248829396,0.985539399553798,0.986978157709543,0.893870698741715,0.927235194339178,0.781500553907175,0.87890048845835,0.992613334506803,0.997565514248286,0.95401576501098,0.988620555571252,0.997297608561749,327.188960769231,338.009013095238,300.759001709402,320.094338235294,442.78695,378.1225,11.4389294124239,5.97200934192616,11.277874867433,16.7117705959137,88.70865,46.2132752856074,233.717475,241.5169,215.147,229.202025,398.432625,350.14895,351.20075,397.69585,367.4637,403.311675,487.141275,423.96615,260,588,117,34,2,3
"ZNF614",0.887819545575337,0.133099971959694,0.389073182928759,0.622027441262267,0.855587722839655,0.999999948475203,0.993984461398175,0.997967657433516,0.999984558050123,0.999991119613347,0.982177695454925,0.993450301926708,0.99992576517056,0.999956975062647,0.999999999859145,301.424695384615,286.391180442177,250.158341880342,248.284976470588,228.6498,225.954466666667,12.637698585375,7.96680667832595,10.8180176270675,17.559097444553,9.44540000000001,36.2169292777256,212.1527,187.405075,174.5244,194.215425,223.9271,205.01515,328.723125,335.969325,312.2153,303.622875,233.3725,262.0153,260,588,117,34,2,3
"POGK",0.147399706894981,0.999999991463998,0.500846206890455,0.99599397417855,0.633477808794292,0.996414439209619,0.999967831639142,0.997837026896288,0.999963582932998,0.999999918320422,0.973174773078092,0.997542852912634,0.974989939577509,0.948705744376801,0.988545720141872,2310.96097653846,2496.6352494898,2315.07936923077,2216.43189411765,2174.13605,2767.30663333333,57.9654554471597,44.8791971412913,87.2986940682338,139.857758812688,942.16995,722.190150883095,1664.4948,1764.04305,1635.814,1684.354625,1703.051075,2106.20255,2728.203025,2914.5055,2751.6145,2537.002675,2645.221025,3349.6026,260,588,117,34,2,3
"ZNF514",0.999985434415685,0.999999734818048,0.999959598881981,0.978573417748712,0.983667470624671,0.979292324910982,0.84046286751786,0.847209053369153,0.837745575466493,0.923944535385619,0.694205947524251,0.704193570000397,0.691924584814357,0.846096450127345,1,279.298965,277.850853911565,280.268182051282,263.185358823529,176.47025,176.8062,7.06089151309253,5.13428013223461,11.6435851829869,19.1811154431178,52.94365,38.814555489189,199.39065,186.035625,190.3098,172.8342,149.998425,149.6503,336.53455,345.7549,365.6704,362.501175,202.942075,214.40175,260,588,117,34,2,3
"ZNF300",0.993793578577849,0.998585619820633,0.999999987893918,0.566013913658323,0.378835530575266,0.482089578986036,0.9892300504377,0.983712216672034,0.983619409704742,0.999960309748373,0.999993302301782,0.999999823668484,0.999999902232392,0.988677703354825,0.992774956411354,89.6383130769231,93.5481605442177,93.9186854700855,61.1548764705882,47.6552,97.1693666666667,6.23880385873265,3.84501834351257,8.99456317740788,10.3089552538985,12.2222,42.1649206632059,31.3353,27.709625,30.1825,19.2904,41.5441,56.23925,115.65555,132.87235,137.0649,79.4863,53.7663,126.4068,260,588,117,34,2,3
"RBAK",0.995920825680953,0.930922152567355,0.710907635164697,0.994550127904736,0.972270653337052,0.999999979863197,0.837919583230279,0.861382221527556,0.761436330104634,0.783015369738271,0.992178392605853,0.987104137235381,0.998742948939647,0.998707664450657,0.783971510175318,636.01336,644.590029251701,611.783176068376,613.677170588235,829.21235,559.155733333333,12.8083882380806,9.73917849714714,21.5069886195043,35.3259899142716,33.47035,90.2469570845343,497.86945,484.270025,446.671,502.03665,812.477175,469.0992,734.645475,756.341425,733.7181,738.344175,845.947525,609.2585,260,588,117,34,2,3
"ZNF92",0.999999999991873,0.99999624569006,0.999992343806926,0.997250182738777,0.996896294503934,0.99594488168822,0.980898089161607,0.980829339447307,0.97893738185799,0.992658274181781,0.955001705369174,0.954137210985648,0.961097699055845,0.926224564674309,0.881231146771024,850.440224615385,849.79286292517,863.598843589744,767.975302941176,362.58105,1336.59116666667,44.8143596582279,42.5480667796348,109.494925746468,95.4566434934481,36.79135,918.838230215694,374.99965,329.294175,354.58,409.84565,344.185375,426.18665,1074.0481,930.153325,840.8745,997.085875,380.976725,1899.3596,260,588,117,34,2,3
"ZNF157",0.947969979227546,0.999404552934401,0.999750518836912,0.989333608185729,0.999817328729147,0.998845149486814,0.999709129805626,0.999956085644461,0.999893961288102,0.999994840104905,0.998616952192912,0.995381197768768,0.997262714314455,0.992442157862338,0.996685319798989,1.99363807692308,1.82905238095238,1.90018717948718,1.71272058823529,1.479,2.57363333333333,0.139418580207852,0.104593363712728,0.245238020601434,0.38987766502572,0.8784,2.02343720875588,0.35925,0.2745,0.3909,0,1.0398,0.5541,2.8048,2.505175,2.5818,1.9065,1.9182,3.6922,260,588,117,34,2,3
"ZNF182",0.786857452378199,0.953528432522168,1,0.68925090697915,0.929451589671713,0.953483038703786,0.811809183558236,0.874645447255983,0.877946574011573,0.957186596598883,0.99618642651744,0.999447552020724,0.999477921118001,0.999999986728242,0.986685760904433,232.34355,224.146175680272,224.121917094017,209.729820588235,157.02935,207.7177,5.06934593918775,3.6208186692312,7.13650273514043,14.0770194066855,17.13305,56.0934275423007,182.820475,158.291725,165.4791,159.32845,148.462825,157.22175,276.8498,274.2469,274.7313,255.04235,165.595875,254.11925,260,588,117,34,2,3
"ZNF673",0.99832932162848,0.994092455286974,0.999706001101131,0.975701061043297,0.932853195005445,0.913352424841158,0.309284209632295,0.283472505309226,0.269447140432825,0.451809071843136,0.495875204690468,0.527980753910988,0.573376248656747,0.391443283850153,0.0725881776326178,213.231360384615,215.62188452381,217.894572649573,202.8064,101.5463,291.044833333333,3.8469969474773,3.45608963951918,5.91818657944025,14.1239994494756,31.8813,11.5225181093853,175.646575,169.255025,177.5304,155.4782,85.60565,279.5305,250.28825,248.886625,255.9053,225.621825,117.48695,297.17805,260,588,117,34,2,3
"ZNF41",0.924427865676455,0.78412225062212,0.980657966866402,0.985814245869494,0.881601184523675,0.748097396126698,0.999963504165749,0.999999173151742,0.999999999971662,0.999269285644445,0.590246792816666,0.669608279820701,0.754603494741179,0.495092772644781,0.952187154083078,310.728844230769,302.538687414966,294.460408547009,324.310988235294,295.3816,205.6044,6.1219547030509,4.75117847776704,10.8185957984632,23.9034800989501,121.4071,15.7017784678467,237.6713,222.326575,221.7087,244.572775,234.67805,190.0737,379.920825,374.2423,354.6179,398.0913,356.08515,215.3716,260,588,117,34,2,3
"ZNF7",0.745397516163361,0.992632670837673,0.572103570247926,0.612913502522816,0.899279123886166,0.462097488815211,0.998532792593048,0.999820226892224,0.996284157499406,1,0.359695937152935,0.465319497932799,0.305515584999614,0.713350502103314,0.937199620500643,594.49201,623.551978401361,576.250377777778,676.518491176471,677.22395,920.6194,15.8549179210313,11.8635553072466,23.388654456745,82.8443408067941,150.85715,238.409514299304,417.239625,432.562225,435.4503,378.859125,601.795375,702.67975,738.0453,726.69945,652.563,891.702525,752.652525,1113.2914,260,588,117,34,2,3
"ZNF214",0.000622225809251642,0.140589347339854,0.999508187510239,0.494625728513224,0.999999455711327,0.999880941891029,0.6354382629452,0.874789256790599,0.857949531367027,0.894593496126898,0.616359622608477,0.900621242216014,0.882961295841995,0.922727847583703,0.999955924788273,66.1572742307692,51.7735545918367,53.3287923076923,51.0865852941176,14.57915,23.1724333333333,2.93000242080756,1.99905330626655,3.5479567676382,8.46489108551586,0.43485,8.0779785229832,26.41725,11.0183,17.2768,10.14825,14.361725,15.0945,96.131625,81.24475,79.1104,91.4479,14.796575,27.2348,260,588,117,34,2,3
"ZNF215",0.981633549807278,0.998179524771488,0.921980271078146,0.975292691101616,0.89190900132114,0.99745751120894,0.00832465308704311,0.010456779819774,0.00696921934002281,0.00576173148557113,0.103867289000355,0.126508093618622,0.0886187210113935,0.0737271601442133,0.909487827892355,20.9443792307692,22.2542028911565,19.7522982905983,17.5151352941176,81.8226,58.3966666666667,1.21359766107567,1.12929243542665,2.12460469976193,3.24443049566639,21.4737,44.3247766529937,7.913075,7.0408,6.0382,4.771275,71.08575,14.6713,26.320575,26.817125,24.1005,18.525725,92.55945,86.5509,260,588,117,34,2,3
"ZNF547",0.19553578883162,0.0106441326392841,0.343820100555853,0.107214169440419,0.545049155916255,0.996751601435792,0.944126207954542,0.985192086550551,0.998951340102043,0.999880878929058,0.999616114306189,0.999999999867934,0.999478396230843,0.996936555586776,0.99580910278252,71.6507923076923,65.569537414966,58.3825735042735,55.0392647058824,48.7158,65.2476666666667,2.54380658859053,1.43786051999688,2.61026143795887,3.49420160062225,11.8594,24.7770408806441,48.632875,44.05295,42.7182,41.615725,42.7861,40.8089,82.6879,79.566275,67.639,63.975375,54.6455,81.00065,260,588,117,34,2,3
"ZNF773",0.754242333349932,0.559354742996576,0.962338572728025,0.323831097024079,0.644357935854336,0.931594226764803,0.762015427176479,0.836254612055677,0.891029967738955,0.967788294010566,0.978591581206735,0.993737082431333,0.99857802517382,0.999999363808228,0.992333136861471,165.763729230769,156.385002721088,148.591258974359,131.279352941176,77.26255,126.496566666667,7.88788292529462,3.29472226698401,6.58557716960202,9.51918719049515,14.20375,5.50884407001848,108.0195,111.7031,99.5158,93.337125,70.160675,122.28185,196.5753,193.84085,186.9901,170.158475,84.364425,131.676,260,588,117,34,2,3
"ZNF776",0.0257894609421204,0.16184790596941,0.999230217969047,0.7666178725989,0.999999612296717,0.999997070731722,0.827790288065499,0.947157144747255,0.959869496452782,0.956888200599498,0.731988039249156,0.917992487135708,0.939334082080862,0.936494955635058,0.999999869017365,682.591054230769,581.609543367347,565.659308547009,575.605414705882,301.87145,326.8768,42.104314518222,13.5576820666446,25.3654840604732,39.1140033964651,83.26765,61.69031432359,453.640575,376.01855,363.49,441.946575,260.237625,273.30835,766.74255,706.27535,682.2613,673.4392,343.505275,380.15795,260,588,117,34,2,3
"ZNF256",0.99999999587654,0.609087744404408,0.488826475200246,0.637934395336672,0.594716739504006,0.99465821365942,0.41169368740318,0.407150371515869,0.579163633737107,0.69418519856786,0.996330812578942,0.996130903201961,0.999965401717097,0.999999999973628,0.859798968787442,143.550120384615,143.731817517007,129.738305128205,121.548938235294,38.7503,121.013966666667,5.8173945722724,3.13643027914139,5.17527694712678,8.14917884162126,21.3057,32.3162164560526,100.39535,99.92095,93.1708,101.604325,28.09745,104.73885,159.063025,169.312075,151.6739,149.7882,49.40315,153.3299,260,588,117,34,2,3
"ZNF599",0.124866938779656,0.930806754389995,0.969967686653236,0.286233211346698,0.873598657195843,0.714095672510467,0.0497845565015366,0.0981535246323567,0.0773016646484798,0.211769168059669,0.980566877659516,0.998802716766798,0.995218438174397,0.999999959531598,0.486606954295028,115.191284230769,107.161041156463,110.590574358974,98.6501088235294,27.74935,97.3723,2.84293937576187,1.77492814251187,3.72563717171236,5.50044236843489,15.49095,14.5793926828246,86.5268,77.381025,84.2912,75.83975,20.003875,85.1518,137.93115,132.4557,131.704,118.3828,35.494825,110.3683,260,588,117,34,2,3
