"gene","p-adj-N0 (mol+)-N0","p-adj-N1-N0","p-adj-N1-N0 (mol+)","p-adj-N2-N0","p-adj-N2-N0 (mol+)","p-adj-N2-N1","p-adj-N3-N0","p-adj-N3-N0 (mol+)","p-adj-N3-N1","p-adj-N3-N2","p-adj-NX-N0","p-adj-NX-N0 (mol+)","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N3","mean-N0","mean-N0 (mol+)","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N0 (mol+)","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N0 (mol+)","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N0 (mol+)","Q3-N1","Q3-N2","Q3-N3","Q3-NX","count-N0","count-N0 (mol+)","count-N1","count-N2","count-N3","count-NX"
"ZNF556",0.999311634786994,0.993981992647063,0.99884898342833,0.99383337672896,0.998571553889535,0.999977979317861,0.952314789133242,0.997413864894555,0.99359374016757,0.999227273000939,0.99512315060742,0.999938410059485,0.984043217860019,0.979123028998112,0.946977093150539,6.39475508474576,11.5108,5.8201352238806,5.54183333333333,4.73587352941176,8.29319411764706,0.693903346661949,NA,0.774211776340904,1.50306348706444,1.15791426327314,4.34654001252442,0.36085,11.5108,0.2949,0.30685,0,0.3187,3.94245,11.5108,2.87965,2.21845,4.1575,3.0896,472,1,335,111,68,17
"ZNF554",0.997876398889494,0.993529658748747,0.998655258025975,0.907373785537776,0.994084226331949,0.751976115638459,0.736099598106976,0.989777291044156,0.5646676536779,0.997422423693158,0.512738028193036,0.999999999893036,0.627716359225251,0.311188954164275,0.221867358882437,145.226904661017,167.7287,147.259593432836,139.691627927928,136.086801470588,166.943076470588,2.43391951955606,NA,2.71075537976134,4.8705528060054,4.76046298056692,13.702948910514,110.1036,167.7287,113.3411,107.47935,109.0938,124.573,169.587875,167.7287,176.83505,167.0858,165.4519,211.8664,472,1,335,111,68,17
"ZNF738",0.994622668604742,0.816875210917473,0.9891270909638,0.997160524472121,0.992025502033242,0.999242603212018,0.812134826810616,0.982504730545388,0.993894289832787,0.978130251197767,0.691336184945795,0.95296432059414,0.885026530350605,0.841007743934087,0.978316930702354,258.072076059322,337.5128,244.990760597015,250.759690990991,234.145019117647,204.945829411765,6.89604087111316,NA,8.10790683348237,13.5398002270532,17.6044339875119,25.1656575041189,158.6262,337.5128,160.0504,160.0798,153.230975,136.2725,325.365025,337.5128,301.76625,303.5904,279.3123,261.2512,472,1,335,111,68,17
"ZNF596",0.999999999151906,0.999656099589971,1,0.907278619643915,0.999994635213605,0.840934160861428,0.986194906101415,0.999999867797369,0.996844009459061,0.805528569218783,0.926389559513847,0.999852210215681,0.899397518862416,0.996005342540059,0.836231818007187,74.1401103813559,75.2312,75.180912238806,68.9161801801802,78.2462323529412,62.6075058823529,2.10273332232292,NA,2.92253061205956,4.47753594607014,4.7872885096016,6.55076560264294,40.2652,75.2312,42.20415,35.42895,49.586775,53.5324,97.2432,75.2312,93.21465,87.31675,98.08735,74.2511,472,1,335,111,68,17
"ZNF621",0.944298452750196,0.903407401306869,0.961152921498094,0.998607357407947,0.933727005131846,0.893297885006619,0.858887278621217,0.900115539110118,0.542549990088152,0.982646207100894,0.969849050061948,0.982456834429088,0.996808701505429,0.944195846179344,0.802787126118914,711.451142161017,966.0843,732.296759402985,699.504117117117,669.599880882353,765.781888235294,12.8440624222863,NA,16.2445936081419,22.9175663678085,29.8088204875941,74.5053107629618,516.316525,966.0843,520.275,537.2384,479.1979,561.9082,880.8113,966.0843,884.07595,822.79065,815.6904,960.7974,472,1,335,111,68,17
"ZNF680",0.967009337989305,0.923897559984449,0.977901394808419,0.930927435508605,0.98199800006334,0.999757806907687,0.967511337183744,0.982529240252853,0.999859105144859,0.999999999758747,0.999996108816437,0.965631474228472,0.998619542818222,0.99601379405075,0.996370482113149,434.96873220339,648.7153,453.613145373134,461.84295045045,462.566111764706,426.907182352941,11.8345836948493,NA,14.8668724533147,25.5532450770197,36.0157225013129,55.2958581369102,263.036375,648.7153,265.7827,275.06555,285.2478,248.0255,551.501925,648.7153,568.4694,566.50905,509.9036,547.7903,472,1,335,111,68,17
"ZNF483",0.705963559520392,0.99972398903512,0.719123518898177,0.947422718878558,0.64906670568267,0.899766696368682,0.356996932475526,0.545463820388884,0.297160010686509,0.900630463588873,0.999999999115934,0.72651735803776,0.999998119945549,0.999389800570649,0.940304225688353,22.5761947033898,53.443,23.0218468656716,20.5438063063063,17.0671470588235,22.4546941176471,1.04628191862244,NA,1.22733463795361,1.56577324887467,1.58537812233796,5.3772410320056,7.5376,53.443,8.0329,7.8643,7.527,10.7892,29.316725,53.443,30.3928,28.4755,25.057675,25.1419,472,1,335,111,68,17
"ZNF417",0.999180484410525,0.531618747134064,0.999888957395688,0.672175740303289,0.999950093644119,0.999528452327232,0.999999460456936,0.999312718726192,0.961395239249027,0.933344463053086,0.999399652825362,0.999802082260144,0.999989137385214,0.99976766820933,0.999805767986476,212.218988135593,258.1706,227.597346865672,232.085152252252,213.575704411765,222.848411764706,5.08593729284592,NA,7.59350095496914,15.6724486147001,11.7496480827931,24.1683371002773,131.75185,258.1706,144.345,146.6905,140.406175,158.3811,269.74775,258.1706,270.8963,285.4904,261.191025,276.5769,472,1,335,111,68,17
"ZNF791",0.999332336490316,0.99959428934563,0.99951846153792,0.993890477423928,0.999731906257278,0.999502519802513,0.70385286631105,0.994938219447575,0.618122099022972,0.605746481086782,0.983774721860088,0.996094087846604,0.972653757625496,0.953202729288062,0.999999831170738,299.758927118644,349.0236,302.93343761194,308.007336936937,273.361554411765,275.874917647059,6.75501432548196,NA,8.11410510057966,10.528376868926,14.4351944324347,25.8088288124293,198.57805,349.0236,206.6007,230.5797,184.28795,259.3152,388.497525,349.0236,377.38875,380.52345,349.061775,335.0498,472,1,335,111,68,17
"ZNF519",0.999303607591075,0.949161102952328,0.999737987402565,0.99996744594148,0.999484262788938,0.998704286183526,0.151852413764604,0.999999989561802,0.416441014947729,0.399318106025315,0.255364187390532,0.999975222449869,0.406382700656857,0.35712144092618,0.964742382997478,56.8859773305085,45.221,54.7756119402985,56.2262666666667,46.4766779411765,39.1301823529412,1.5886013445015,NA,1.85445899398039,3.2219988106119,2.15665165704342,5.4222280253386,33.837275,45.221,33.937,33.26745,33.272,26.273,70.167075,45.221,67.2923,68.95415,59.089475,42.037,472,1,335,111,68,17
"ZNF25",0.77826797618879,0.7856447109879,0.827581278361968,0.999999253270234,0.775592228599039,0.938136137229417,0.982960035601766,0.7312282273354,0.744104740446421,0.995330243253217,0.874043627523611,0.635134193833279,0.675074028041636,0.909982794811957,0.983380002068337,314.870324364407,480.1644,326.54703641791,313.69977027027,303.592877941176,280.147629411765,5.89282176971872,NA,7.1717553133906,9.71352552053709,15.2503930437526,20.3164030261441,227.895375,480.1644,240.2795,245.35345,213.00095,220.0548,397.4954,480.1644,406.2214,386.6219,369.908475,323.7436,472,1,335,111,68,17
"ZNF77",0.966689045405715,0.341246054078519,0.986006057469202,0.996917210588026,0.975227081788924,0.958655896096326,0.307228983221327,0.994790221207192,0.936885338274124,0.720292059749733,0.991042625119099,0.98804548244865,0.999999999533486,0.999034245847791,0.997892998354842,104.69047690678,60.8428,96.9016680597015,101.947281981982,90.1184191176471,96.6290176470588,2.91761825238986,NA,2.15428634179229,5.66272343858258,5.39658492759233,8.78109034580523,71.9209,60.8428,71.8648,71.74435,65.467025,75.6683,119.056875,60.8428,114.45845,106.4047,96.105725,99.897,472,1,335,111,68,17
"ZNF169",0.999730126175991,0.99659234164723,0.999529827470155,0.998517249849971,0.999880427537589,0.980379065113476,0.801019479713101,0.997664719527356,0.925209745408385,0.756152570363712,0.945890674102166,0.999999843368514,0.905623740190982,0.983139686512751,0.709028225087287,71.8982025423729,62.8983,72.9831158208955,70.5522522522522,77.0278720588235,64.9641588235294,1.48030042208892,NA,1.65500926626761,2.52250841328084,4.10017616547316,8.30863847222053,48.184675,62.8983,52.7039,50.955,51.48785,44.9621,88.50275,62.8983,89.6544,87.63665,98.812725,73.7612,472,1,335,111,68,17
"ZNF613",0.999999935520146,0.998668820039891,0.99999999851826,0.953638792812276,0.999999989575312,0.99256898570698,0.981534848537416,0.99999999036659,0.997125650493939,1,0.9793052784329,0.999996440496991,0.990934055509912,0.999467627186648,0.999550628231949,191.888518644068,183.7616,187.583445074627,178.098313513514,178.171335294118,165.104894117647,7.66169017507791,NA,8.33717527340851,9.59077259473247,10.0468432913805,22.6443192661837,119.4601,183.7616,119.4569,117.51605,124.11945,101.8978,206.419025,183.7616,214.29725,217.9122,203.810525,230.0829,472,1,335,111,68,17
"ZNF404",0.999960554158306,0.791907853780873,0.999736703337359,0.669533414742976,0.99999998842258,0.204421680323323,0.987622709365256,0.99999759091428,0.774280722904317,0.996856172175186,0.997957225979006,0.999999371534006,0.966603491184057,0.999966868567289,0.999999126139643,58.8677230932203,48.9209,63.5393564179104,50.8748423423423,54.6266691176471,53.3732647058823,1.84632228679772,NA,3.7256671963752,3.38844567863241,4.01929040330869,13.4550060357413,31.031275,48.9209,32.4109,26.19485,31.30225,23.5163,75.955,48.9209,76.2145,60.87355,67.7886,44.8573,472,1,335,111,68,17
"ZNF135",0.989571448595892,0.708173719946354,0.995490053015163,0.972757136427995,0.994633513698492,0.999962783397338,0.99990375902757,0.99195786692213,0.994504839554806,0.999490519613048,0.788747325175384,0.943092041707042,0.535073901706134,0.640243935001838,0.790837347632376,221.804723940678,335.0462,240.45166119403,236.588451351351,227.348514705882,163.558229411765,8.00331294094095,NA,10.5039608086193,20.3050989123765,16.1197347177911,38.7096963422031,99.9887,335.0462,113.30245,103.4215,141.7589,25.7207,301.163975,335.0462,322.182,325.802,305.40295,296.2582,472,1,335,111,68,17
"ZNF620",0.999973156456761,0.974461329247365,0.999995403892519,0.972182556192006,0.999998646331493,0.999868147296821,0.999286523259126,0.999920678046298,0.975437413224694,0.962802590632831,0.688966657380616,0.999977644139626,0.820263772007778,0.892243077601545,0.664930978582887,58.5425347457627,64.9538,60.4556382089552,61.4231306306306,56.9252970588235,71.3055529411765,1.68649221501383,NA,1.8566417355311,3.49085170893254,3.8927398312727,6.92292147552308,36.325475,64.9538,36.46655,35.4313,34.663975,49.2186,73.310525,64.9538,77.6837,82.7042,70.53435,87.8661,472,1,335,111,68,17
"ZNF619",0.76967944978533,0.889723217316969,0.811878020347148,0.9997309409426,0.789120424083797,0.998219330210857,0.999977582432566,0.786863775139816,0.998527721825566,0.99999995300481,0.999994346842508,0.772108997082308,0.997883299618762,0.999886210618171,0.999951468728673,95.9298286016949,170.1953,100.237957910448,97.6315864864865,97.1953294117647,94.1039882352941,2.62017275641773,NA,3.10813674149717,4.73856573855547,6.76150136430641,9.92824818530618,53.7184,170.1953,55.2757,59.5328,52.933475,74.9974,121.705875,170.1953,134.93945,124.70835,132.445625,111.0104,472,1,335,111,68,17
"ZNF354C",0.963357877160402,0.981843307766366,0.972110260541575,0.986494965429644,0.949208867503682,0.885712603354008,0.9826876650793,0.978457658759529,0.999676109010714,0.906578274280124,0.988175236227581,0.987297444697097,0.998103554953391,0.953573465534775,0.999871153133615,53.9972036016949,16.0329,51.6891919402985,57.1883684684685,49.8510485294118,46.7442470588235,2.32251532251156,NA,2.32393602222567,3.98187620548859,4.72120498731379,8.95518698133492,18.855675,16.0329,18.4016,24.30045,19.9857,15.1752,75.247025,16.0329,68.83085,86.4644,73.7248,77.0276,472,1,335,111,68,17
"ZNF114",0.997176371398228,0.77175313212214,0.999043944792498,0.911477356063194,0.999205610962204,0.999996756788369,0.93751566113318,0.999350291870979,0.999955629699354,0.999999225091263,0.971430281881456,0.999806553856938,0.998823279650819,0.999532001968096,0.999839147594107,13.8563353813559,3.6999,11.8103044776119,11.5298297297297,11.2338382352941,9.70865294117647,1.13743620682922,NA,1.03037713568154,1.82468553995141,1.96376759175221,2.96210820374111,2.578475,3.6999,2.7672,2.67345,2.589775,2.5423,12.77625,3.6999,12.92005,11.613,13.524525,13.1864,472,1,335,111,68,17
"ZNF454",0.958467911550559,0.309245210439821,0.981948498095699,0.255982475091038,0.989793142981208,0.976903056720448,0.563770026117676,0.988849206223115,0.995994628243088,0.99999916878506,0.297563892072202,0.999520634310464,0.680234554997923,0.882612320235101,0.87943460652735,20.1713383474576,3.2888,17.2418340298507,15.6289648648649,15.9051602941176,9.94172941176471,1.04933535755683,NA,0.974632789637434,1.63427245539806,1.50004184973832,2.29424402267303,6.556075,3.2888,6.2811,6.27985,7.42465,5.2301,24.467525,3.2888,20.59715,16.59495,18.16155,10.925,472,1,335,111,68,17
"ZNF543",0.998111346299315,0.884931495956312,0.99928011696838,0.571240459201041,0.999847216976795,0.953794173254248,0.994703811843239,0.996266548474976,0.877886019513883,0.614938120977369,0.995751146039052,0.994406372089424,0.963641196362264,0.860447282836161,0.999945101468872,157.423999788136,197.739,164.706529552239,173.596222522523,150.932179411765,145.634541176471,3.36361855328455,NA,4.86810537081918,16.4025546423145,6.9270254818666,11.7045603450204,110.2199,197.739,118.0639,119.6367,114.220925,111.2814,189.028175,197.739,187.78735,190.74655,188.4665,179.1967,472,1,335,111,68,17
"ZNF354B",0.999979805422962,0.999646379922117,0.999963456257127,0.772030536877073,0.999999995716522,0.6811247698841,0.939522232117148,0.999999953883608,0.893947061523226,0.999995647910754,0.394142675632846,0.989152531308424,0.457942296551066,0.175262239440256,0.245194950622044,110.914723516949,119.63,109.80423761194,118.024118918919,117.039261764706,86.8547823529412,2.4494700417193,NA,2.58406248721042,5.16061528629064,6.00637717801823,8.03740259502425,76.1041,119.63,78.16475,82.48345,84.749325,68.4371,135.3639,119.63,134.35405,152.68875,144.96855,104.8438,472,1,335,111,68,17
"ZNF223",0.999313107781822,0.559342045324654,0.999909846145458,0.949216778583279,0.997875528931038,0.379240176870111,0.959162116132228,0.997524995882477,0.522650087576594,0.999998457267777,0.957795118999917,0.999993486660475,0.999122525701141,0.852861939725084,0.847390782583956,101.913808686441,120.0411,108.051022686567,97.0589423423423,96.2456191176471,112.7857,2.20160321576391,NA,3.22567206827407,4.79159820982047,4.65593289980585,14.2026761568825,70.1379,120.0411,70.9177,67.89145,68.178575,65.1466,127.654675,120.0411,134.046,126.5788,119.192275,138.7971,472,1,335,111,68,17
"ZNF713",0.998469779565647,0.431996720595419,0.999767272242963,0.830797998455838,0.999752137849033,0.999999983979315,0.839536148214976,0.999850239211157,0.999980576616778,0.999976949374041,0.893644116114011,0.99999109487505,0.995015510834892,0.995311332039802,0.998655348405051,104.817969915254,54.9558,88.8377549253731,89.3780774774775,86.1145088235294,72.9656882352941,7.76356961696507,NA,2.63847847863081,4.24770240799085,5.12966327326716,8.90430232814156,52.936025,54.9558,53.8001,59.85295,52.9587,51.0949,111.961475,54.9558,113.1508,107.6068,108.021025,96.1895,472,1,335,111,68,17
"ZNF552",0.911414100149072,0.194101940548746,0.956835119942221,0.665323130858076,0.95602048512727,0.999999905929892,0.964524248985468,0.944457649042105,0.997915360511848,0.999412175344109,0.926206864828337,0.974254260355239,0.999644953993067,0.999580379657406,0.996318876796391,1319.07841588983,2625.6937,1529.58106507463,1521.4155990991,1454.65138970588,1626.79644705882,56.6572369832177,NA,79.0315008054784,105.77286560178,121.258034216938,264.483306213521,384.7154,2625.6937,719.0974,712.67315,671.8059,926.9882,1877.748725,2625.6937,2006.39815,2096.86305,1933.9818,1749.5718,472,1,335,111,68,17
"ZNF154",0.999642624673112,0.983374682751212,0.999263250903294,0.999297383210218,0.999813447863797,0.969790376497934,0.999505654206074,0.999347079599286,0.999999954616956,0.995562201762079,0.973902804699284,0.99684429482307,0.99360196067777,0.955035108427307,0.99468471519555,47.4170974576271,64.9538,44.6054611940298,49.539590990991,44.9889191176471,36.6621176470588,2.99279207259347,NA,2.34784235910835,6.58654924225709,4.86418966261634,10.0550179560098,15.5253,64.9538,17.752,19.54065,16.327,10.7963,56.94605,64.9538,55.2442,53.8963,66.82705,44.4283,472,1,335,111,68,17
"ZNF571",0.996744280059541,0.989449596563047,0.995081740809017,0.999999942451683,0.99696811390776,0.997520396834905,0.846831833801856,0.999494205153789,0.674723071258071,0.931190778021435,0.999582545203805,0.994219654921917,0.999993783201825,0.999549809677433,0.957581333000041,110.652289618644,85.9198,112.922834925373,110.367588288288,102.832854411765,114.637447058824,2.20345982748599,NA,3.06839764338978,5.59354911408887,4.07945885311736,8.0463861596925,80.95135,85.9198,85.5771,83.41535,78.545625,89.0977,130.46755,85.9198,128.1364,124.02595,116.4582,131.6757,472,1,335,111,68,17
"ZNF443",0.993142224231904,0.997623147319771,0.991152775246589,0.999995640528196,0.992485996788061,0.99997790858869,0.906109911435642,0.99814550701958,0.810699840768837,0.930972699742307,0.727526867697297,0.949739006556721,0.806960166399877,0.798485069868,0.486412018353959,167.114951694915,122.9188,169.634416119403,168.148108108108,156.648729411765,194.045541176471,3.86447079706301,NA,4.13335332445496,6.31996737992599,7.02118560626299,21.1675763359371,112.0088,122.9188,121.9875,119.24985,113.145375,129.6576,198.156275,122.9188,198.0921,204.92735,175.618525,237.2698,472,1,335,111,68,17
"ZNF792",0.99096688948021,0.985568428792171,0.993847292282947,0.997703247417089,0.993922365793853,1,0.987866265716622,0.984165522610366,0.923437619363924,0.958413092625948,0.968791104448936,0.971718668833757,0.924795214396843,0.937900696465049,0.998427692953151,166.834463135593,206.7831,169.993530149254,169.980166666667,161.313841176471,153.842135294118,3.17368374549704,NA,3.68849606952368,5.95152210901317,6.07322990579949,11.7778971351218,117.970375,206.7831,123.99275,131.3821,123.055975,120.5088,204.48265,206.7831,203.89295,197.22055,193.860225,181.7748,472,1,335,111,68,17
