"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","p-adj-stage Tis-stage I","p-adj-stage Tis-stage II","p-adj-stage Tis-stage III","p-adj-stage Tis-stage IV","p-adj-stage X-stage I","p-adj-stage X-stage II","p-adj-stage X-stage III","p-adj-stage X-stage IV","p-adj-stage X-stage Tis","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","mean-stage Tis","mean-stage X","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","SEM-stage Tis","SEM-stage X","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q1-stage Tis","Q1-stage X","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","Q3-stage Tis","Q3-stage X","count-stage I","count-stage II","count-stage III","count-stage IV","count-stage Tis","count-stage X"
"ZNF766",0.987444122807925,0.821823304671458,0.95239979164608,0.999999914555096,0.999986719558128,0.998474170039384,0.949057878467414,0.933854125869316,0.912929259704584,0.951590170522888,0.99681362169315,0.999813734331363,0.999999999967401,0.99966389226785,0.922464938979855,648.176747928994,633.057802599653,614.618385714286,644.056726666667,886.9448,615.415205882353,26.934810543203,11.0449741103619,13.7762167160051,43.525624291757,NA,38.1607245319101,496.4365,486.6736,490.659975,568.6466,886.9448,551.3913,702.2094,725.6079,720.906075,740.25065,886.9448,715.9039,169,577,224,15,1,17
"ZNF471",0.969549279951797,0.671496987914324,0.900212699231584,0.77334772340794,0.882518561578305,0.973148830341672,0.998867629663058,0.999557095813219,0.999898993225031,0.999999995387999,0.69480945502184,0.826431808551969,0.954508525561623,0.999999988358351,0.999999999671914,126.295823668639,119.354957365685,111.021500446429,90.4598,87.1467,89.0921588235294,7.50490382431719,4.31880592935126,6.54842521894194,20.2899521591072,NA,17.1630295855871,53.8133,39.5315,33.381925,24.60995,87.1467,25.4627,173.7258,171.4018,169.69415,134.21525,87.1467,132.4939,169,577,224,15,1,17
"ZNF836",0.791366966960628,0.985728803794707,0.992822816369536,0.977503742642575,0.999506962251268,0.996551377007652,0.992126104494034,0.997088984634577,0.995550457675742,0.999039816897521,0.999958272511129,0.99985828902066,0.999999781947163,0.998386336171145,0.995409909119276,203.791422485207,189.813634488735,195.396814285714,179.21694,131.2248,197.547182352941,9.21936208502284,4.90062920397951,9.78577945299642,19.5604447490186,NA,16.5910070091566,138.6386,120.7511,128.21545,132.9127,131.2248,151.8039,236.6006,230.4798,232.36625,228.44795,131.2248,249.8198,169,577,224,15,1,17
"ZNF493",0.588385469889692,0.849089987288748,0.999787956284958,0.421628224098811,0.735757087685783,0.702500519860665,0.998953926631288,0.999889379908176,0.999832138069347,0.999996897652479,0.997822148775574,0.906648607851603,0.940147285144828,0.504910215173122,0.996798675960531,262.831927218935,242.927118024263,245.976966071429,191.879546666667,208.9502,278.751264705882,10.1503869175629,6.09476320953314,8.92875760573617,31.7141735367821,NA,34.2184551756624,166.2195,134.8381,149.3878,114.4636,208.9502,195.9114,338.7595,332.9056,311.4208,264.9634,208.9502,336.1032,169,577,224,15,1,17
"ZNF167",0.0623135680799535,0.16562568170461,0.99999999999514,0.0714344337305344,0.416339476659816,0.437831524151015,0.999999918222448,0.999678918749195,0.999684369964905,0.973166408733218,0.975077873449777,0.489170210375036,0.516273794190984,0.0951537963384493,0.999994641045981,68.8348159763314,59.5998693240901,59.6241459821429,40.9134733333333,70.996,76.1221,2.72313704362741,1.57181798707739,2.70916481108459,7.24264589817355,NA,11.1417255910958,44.8665,32.6579,29.11715,23.16295,70.996,48.4821,90.2118,78.1773,77.653,45.8683,70.996,105.3242,169,577,224,15,1,17
"ZNF565",0.979234568316768,0.962240549335589,0.418288473549746,0.999980128679158,0.99838869444675,0.999991278837216,0.161011869097125,0.182647672817198,0.132538118924033,0.169918298043499,0.999999078637771,0.999984721152667,0.998163857177669,0.999960537573196,0.192577508746794,80.8396041420118,82.8602220103986,78.1396303571429,79.3713066666667,157.4697,81.5881647058823,2.60248275264183,1.38555155762046,1.86134363999886,6.54033469582964,NA,5.22149145397105,60.3384,63.2755,60.768225,68.08435,157.4697,65.9786,91.8141,93.2358,93.344125,84.0902,157.4697,98.8624,169,577,224,15,1,17
"ZNF34",0.98452884533667,0.0300773060042895,0.0194943663510974,0.999999999993825,0.999933467949929,0.860589322679546,0.726701208383982,0.760006943769246,0.884015958355143,0.752157479591122,0.97972522777238,0.996085230937951,0.996153217931719,0.995816951939605,0.842904325982467,134.616926035503,138.809800519931,156.500065625,134.77922,234.1857,147.573788235294,4.82884957278529,2.64116292482117,6.14832645583122,17.0061144050693,NA,17.0603656435152,92.4793,94.1683,97.1622,106.034,234.1857,102.9762,158.3309,164.1928,187.8693,151.42935,234.1857,173.7421,169,577,224,15,1,17
"ZNF140",0.925339224685351,0.633946451800227,0.942273281815473,0.344834633018015,0.511960581909365,0.711100911379169,0.525665454702301,0.467116042779801,0.422578739383568,0.247481931495498,0.999998524129162,0.99764034196989,0.978410586245706,0.60459577536156,0.571183872623455,533.646737278106,517.050969844021,503.030353125,429.139313333333,866.7564,538.644035294118,16.216786809376,8.15940752212555,12.2106698471454,36.9600387054836,NA,33.2081249179976,408.4019,389.3215,382.130075,364.5125,866.7564,467.6218,630.1807,636.5884,603.528075,530.83725,866.7564,606.1321,169,577,224,15,1,17
"ZNF658",0.998640765443526,0.58094590679903,0.560026213439447,0.655843443545186,0.712326448869972,0.944739840565757,0.999999998652411,0.999999889575078,0.999965619306126,0.998354883395966,0.999999079387788,0.999895560939392,0.975214072919649,0.82869113015211,1,53.5110437869822,52.5789474870017,49.1241611607143,42.7209,54.1723,54.1304294117647,1.96370977030283,1.13338222762796,1.69814135073221,6.25578618118953,NA,5.98898897578227,36.999,34.0339,31.2302,27.58275,54.1723,35.8479,64.3254,67.6045,65.1832,57.19005,54.1723,69.7365,169,577,224,15,1,17
"ZNF765",0.999999999987815,0.99997896632967,0.999904577823876,0.999663838880467,0.999590983389681,0.999893121472566,0.999958449639984,0.999958902809461,0.999936517852052,0.99980347676524,0.888608803501809,0.872228373888229,0.909758056360907,0.994145306259599,0.997418409057001,304.637915384615,304.506086655113,307.361139285714,317.25832,273.8896,347.327094117647,11.0804882231813,6.98817106640536,8.80219744807821,31.5879562907496,NA,25.3965010640426,216.5952,208.32,221.081825,241.358,273.8896,272.6399,360.7222,360.8574,371.849175,358.593,273.8896,407.2455,169,577,224,15,1,17
"ZNF124",0.813084426465781,0.936518650780355,0.0979969176625534,0.997907227981278,0.953338317626752,0.999999322031054,0.999071884683178,0.99678828354587,0.999780529033416,0.99987652718871,0.872409297043212,0.979979119652473,0.654926819204677,0.864253595052747,0.987949188765737,98.9664656804734,106.260557365685,92.5768508928571,91.03484,74.0242,118.043923529412,4.63777031820976,2.98546291994332,3.75121890757685,13.2682979195266,NA,22.7707845161012,55.9096,61.0785,56.562575,61.51385,74.0242,58.3714,120.825,132.2361,109.916275,107.9699,74.0242,137.7448,169,577,224,15,1,17
"ZNF569",0.724417573979624,0.999683195807644,0.849224448509781,0.9996590544942,0.97060438965529,0.998332894218085,0.99999734444242,0.999898773634621,0.999991350001912,0.999999995702384,0.999970568976923,0.999627672164441,0.999999828935808,0.99917785732841,0.999986999856791,174.724495857988,187.870476429809,177.979024553571,165.98898,162.5168,179.746670588235,5.19765322518528,5.02175733832633,6.40883969153856,16.6213488627505,NA,24.3068626610984,124.375,127.9873,117.7951,131.7266,162.5168,123.5535,212.2353,219.1534,214.66615,175.1587,162.5168,218.396,169,577,224,15,1,17
"ZNF777",0.969435429972027,0.981458461769412,0.999999992659335,0.211916743552931,0.307364773135557,0.335317682399501,0.997410169342115,0.998796647025489,0.99884445484863,0.999991940402921,0.999999999947972,0.99970668166374,0.999683822666734,0.513664113631328,0.99762892374393,461.295732544379,472.504605025997,472.951780803571,560.185633333333,536.3392,460.758605882353,11.935550950453,7.08592924454711,9.75765300234101,46.1237288142393,NA,37.2593559559487,359.0002,362.2833,367.222,455.96065,536.3392,395.4403,538.8273,559.9493,544.0972,570.998,536.3392,502.5668,169,577,224,15,1,17
"ZNF605",0.999994650902099,0.91064641131745,0.847740857683498,0.929396449666299,0.933670576261037,0.992179569281209,0.999903290126979,0.999923641494717,0.99999467012124,0.999999998991129,0.999959078058072,0.999986658155839,0.99993772359454,0.99164420874836,0.999974024381806,509.737980473373,507.298744194107,487.552983482143,454.450153333333,459.6231,499.052582352941,15.6382003170853,8.98612831232737,14.3165955666681,42.4647296347158,NA,56.1980114619452,372.4914,354.9545,349.41795,406.91105,459.6231,325.3566,601.6553,628.3117,584.160975,525.8589,459.6231,557.8625,169,577,224,15,1,17
"ZNF799",0.237468859624825,0.197261700883082,0.99529498513989,0.587001546186897,0.938816997852511,0.974374570642777,0.000320418981742954,0.000131319681181741,0.000112022737220441,8.40592441758714e-05,0.997679220376868,0.999571964193132,0.99703165653977,0.944775965263496,0.000315624431777461,253.333076923077,231.871203986135,227.288710714286,204.77706,729.4751,240.573229411765,9.5678814914824,4.89935571597376,5.59873421215899,24.3784123685765,NA,19.9788425293572,157.8074,149.9685,166.8871,148.0054,729.4751,178.8661,304.397,287.7049,280.116575,250.91125,729.4751,301.7335,169,577,224,15,1,17
"ZNF782",0.453221306568206,0.923834466761096,0.975235925261405,0.818666260927174,0.985623250776459,0.952571519331852,0.994057253824679,0.99881634973701,0.997687475753731,0.999943121893455,0.335858238194994,0.0707642227815586,0.145937141431805,0.162036622827508,0.906856221103121,92.2968053254438,86.3349048526863,88.5512209821429,79.81706,71.6689,111.473741176471,2.79182220406414,1.56830312320309,2.49375860234665,8.69828368668101,NA,11.0423894400272,67.495,58.7929,63.314,60.3627,71.6689,77.937,114.0577,108.4337,110.195325,101.3904,71.6689,143.8387,169,577,224,15,1,17
"ZNF846",0.999534499110999,0.998452497852419,0.999976277499048,0.33153527013441,0.358689038173099,0.413518044193277,0.997136933321519,0.997845959370623,0.998162773610764,0.999999761732656,0.956506630144333,0.972341103689859,0.982077995662538,0.941158735250567,0.999875947652195,76.3103917159763,75.3073991334489,74.8136741071429,56.98252,59.5559,68.5698470588235,2.36320641085646,1.55937924377951,2.33081319447326,6.90233226787253,NA,5.87228265805028,55.1228,50.1997,49.646275,40.058,59.5559,45.0742,91.5321,92.4218,95.3345,63.5309,59.5559,84.2331,169,577,224,15,1,17
"ZNF136",0.590225843733893,0.635051595927989,0.999946813605958,0.168030013210044,0.401720050496787,0.463996325245429,0.999462927690503,0.997026738915625,0.996530436444193,0.935762667304647,0.998437502919899,0.999991185336743,0.999948362319829,0.661535026831433,0.998205659240412,289.502327218935,273.618024090121,271.775811607143,217.618513333333,327.0525,277.627805882353,8.3570414656115,5.00685460403754,6.44196782219833,23.923649672515,NA,22.1772891501851,215.1943,197.513,210.087175,159.19645,327.0525,211.9902,358.5027,332.08,339.277425,251.6003,327.0525,337.8223,169,577,224,15,1,17
"ZKSCAN5",0.999999584569703,0.999380804481443,0.994958168728432,0.776484442185814,0.768905683756333,0.690110875025128,0.998150903029851,0.997985331216073,0.9987644435072,0.97401429090136,0.98609242297927,0.980659237751435,0.994991807204178,0.680421845901973,0.999853735809385,421.736322485207,422.526519410745,417.717915625,462.567313333333,372.14,402.373329411765,8.26891032893246,4.87971349268162,7.66533484976309,35.5511787556433,NA,25.469296862859,351.3659,348.4362,341.77035,379.51465,372.14,304.7644,480.38,485.4924,464.8532,483.79375,372.14,473.2756,169,577,224,15,1,17
"ZNF33B",0.993479124550979,0.61715038447168,0.719493096678699,0.985173271885447,0.996072221824055,0.999999641242154,0.999994101069555,0.999999385659577,0.999999998248975,0.999999973695126,0.933692792978605,0.846606758973441,0.60142339501231,0.841403214859846,0.999158728112525,801.412234319527,782.596701039861,739.897560267857,732.09858,750,894.073188235294,28.2283248357713,16.5296183600574,23.9551084861582,91.3801211934684,NA,107.870308229083,597.7752,510.5925,535.87705,442.66945,750,632.4485,933.3029,960.9772,914.443825,916.43345,750,1031.5826,169,577,224,15,1,17
"ZNF431",0.999996107711623,0.999999999649483,0.999984983225859,0.995643224569806,0.992899600371872,0.995724358963708,0.91625105489873,0.911960844168134,0.916648084217843,0.959529802674475,0.311749964501602,0.297620101442336,0.294970576329647,0.423019881775757,0.671998078629865,180.286846745562,181.207386655113,180.120687946429,168.41884,93.8762,225.113247058824,5.88628575210365,3.63003236096438,5.63828869198017,21.2632399510848,NA,31.9091918143527,127.2013,116.9395,123.67405,112.67335,93.8762,128.548,225.8793,227.7445,218.722525,178.6206,93.8762,249.2071,169,577,224,15,1,17
"ZNF418",0.720987824415706,0.969034748958766,0.994383296177065,0.937046269915382,0.99642206090957,0.987642666404825,0.997560004194246,0.99946223542836,0.999039211642576,0.999958719683449,0.909495783805255,0.993546006401896,0.979962455054613,0.99999999880435,0.999966057982903,154.73965443787,141.833220450607,146.303148214286,128.340126666667,106.9987,127.4385,10.5154790430183,3.77023090403557,7.65958178110114,19.372990502345,NA,12.9427513468134,91.5601,88.8889,89.2189,100.6142,106.9987,94.5307,178.7222,179.6377,182.829225,142.0677,106.9987,162.4831,169,577,224,15,1,17
"ZNF700",0.979585786626227,0.427746332535176,0.593587569208645,0.0849111369885887,0.125890198279972,0.358055331196471,0.855468970684072,0.824269246434804,0.756586108876859,0.453119491725328,0.998546512192558,0.999982351154698,0.999398134038308,0.513535432362127,0.821100548249989,380.197594674556,370.189408838821,350.062845982143,266.34386,565.2759,363.678423529412,11.6744342972725,7.35779767547447,7.6320853779321,21.147940994655,NA,35.6277271965739,289.3401,258.8147,270.90955,223.3595,565.2759,273.1403,452.2742,430.3692,423.833275,309.97345,565.2759,393.7919,169,577,224,15,1,17
"ZFP28",0.960502802210935,0.149860768950998,0.237025415753171,0.894156699810885,0.963928438524846,0.999988178973399,0.998502761495237,0.999414111926056,0.999983095133549,0.999996468235112,0.798750984679172,0.911102558684473,0.99962522926686,0.999998317191529,0.999999373631689,190.148034319527,182.963434662045,165.948159375,161.932153333333,149.7308,158.325317647059,6.96187753348005,4.38629567644418,5.66717276248507,22.4822297253268,NA,20.4208960702746,124.9819,115.1981,103.776175,101.5567,149.7308,82.5126,238.4166,231.0899,220.10955,222.40585,149.7308,215.6844,169,577,224,15,1,17
"ZNF585A",0.999667947848631,0.967485390707941,0.744789206113989,0.99999997831761,0.9999999224114,0.999314526289587,0.986875644652909,0.984161181296994,0.992856359748096,0.987549091920724,0.401896826931547,0.428486424323153,0.217295835075443,0.766839127199145,0.879070961259154,162.651730177515,164.501104159445,156.931033035714,163.472626666667,116.7564,196.594852941176,4.9168285798937,3.12047905666601,3.86963177242056,17.5301275483868,NA,25.2378736606929,120.9235,117.851,110.933225,116.39665,116.7564,128.1447,195.8023,199.6414,190.137525,195.1434,116.7564,222.1323,169,577,224,15,1,17
"ZNF138",0.472290346403107,0.948109430427489,0.961356104189894,0.332634955822392,0.677167585468771,0.533878418946359,0.999999999933809,0.999991743713437,0.999999616208631,0.995674979851881,0.997545333592389,0.999982795076873,0.999998686356121,0.833209702743354,0.999998648732696,348.64025739645,324.906188908146,334.844737053571,266.245233333333,346.568,331.079417647059,11.7676849508202,6.03676332672783,11.1097419736835,26.5817884846995,NA,44.5401070374114,238.921,217.4173,230.8295,209.84035,346.568,213.0867,432.4389,413.1716,397.507125,330.0195,346.568,354.4413,169,577,224,15,1,17
"ZNF429",0.996512070482408,0.888590573254546,0.956707217666082,0.999979161052186,0.99999999994289,0.999892539332737,0.997887093454735,0.998692165105071,0.999469346889916,0.998922488276946,0.998787158670468,0.992283389559614,0.960778744197401,0.99845848433659,0.995081245076193,210.760321301775,206.640272616984,200.169394196429,206.307673333333,168.2369,220.371947058824,7.31155888132481,4.14373118774213,6.00393354614192,21.922279730275,NA,16.5373283992033,138.6782,130.1819,143.13865,159.2541,168.2369,177.458,267.2622,270.3057,244.05775,285.95245,168.2369,277.7328,169,577,224,15,1,17
"ZNF470",0.935833010100127,0.658238570043471,0.944392925377062,0.968011254791388,0.995931401423179,0.999914758531917,0.990476887217389,0.995098876901922,0.997557603824802,0.998939745998437,0.949922657890776,0.992240659099193,0.999749157370059,0.999999996589577,0.999054140589952,178.089755621302,170.812193760832,164.486655803571,159.094033333333,124.1588,158.154264705882,6.94830850834533,3.77307039183002,5.50701106894195,22.4411804774332,NA,16.7604169711397,113.2708,109.4038,102.523,118.24625,124.1588,93.5535,233.1903,220.4975,210.138125,185.0289,124.1588,216.5836,169,577,224,15,1,17
"ZNF100",0.924794055917635,0.978538872199927,0.999991020985579,0.265713061906319,0.414447696977113,0.410451355727215,0.934504409184114,0.955347644584604,0.953075005434977,0.999220118000521,0.990026595929945,0.923465587107954,0.942506700784865,0.303180890783616,0.891939087888663,285.671510059172,272.340262391681,274.121403571429,195.706173333333,137.9542,310.011947058824,11.2080253670068,6.53355667067243,10.9404056199854,22.4166386624639,NA,36.0871802560624,186.1478,164.158,173.300275,157.3262,137.9542,192.813,348.779,334.5337,328.068975,227.78965,137.9542,383.0582,169,577,224,15,1,17
"ZNF398",0.999823883519764,0.999955399764124,0.999999992962894,0.872382262781187,0.894357731520221,0.898277592350338,0.999377920979372,0.999137132945108,0.999173323429628,0.98915732489776,0.364220479453106,0.380616673308423,0.399763249707444,0.993643825176147,0.963969850611766,557.742815976331,561.770845060659,561.296228571429,610.299073333333,497.9812,644.617941176471,13.0593284862293,7.47405860236291,10.5959411178162,34.5481518508595,NA,56.8558090682215,436.8466,441.3302,447.530925,553.1614,497.9812,505.7862,652.1294,646.923,646.87095,626.73585,497.9812,733.58,169,577,224,15,1,17
