"gene","p-adj-Negative-Equivocal","p-adj-Not Available-Equivocal","p-adj-Not Available-Negative","p-adj-Positive-Equivocal","p-adj-Positive-Negative","p-adj-Positive-Not Available","mean-Equivocal","mean-Negative","mean-Not Available","mean-Positive","SEM-Equivocal","SEM-Negative","SEM-Not Available","SEM-Positive","Q1-Equivocal","Q1-Negative","Q1-Not Available","Q1-Positive","Q3-Equivocal","Q3-Negative","Q3-Not Available","Q3-Positive","count-Equivocal","count-Negative","count-Not Available","count-Positive"
"ZNF786",0.999255704276778,0.954109732688515,0.766648856184689,0.799193956926072,0.0510880293127933,0.242736519318096,229.4805,226.182627105666,246.70872,205.150095652174,28.8140169633616,3.22365653223233,22.720050042138,6.61840888791505,171.101325,170.6603,183.78,156.9104,314.06315,267.4897,291.318,245.06535,10,653,15,115
"ZNF517",0.950549245585274,0.930394164993306,0.379831571633624,0.53274087424335,0.0347711044947698,0.0578226228746075,327.98321,298.520752220521,370.70458,251.166922608696,59.3316563213367,6.96850944285739,51.5312089076838,12.4498917737271,197.9038,186.0764,200.93675,171.1444,459.221475,355.6323,491.11655,330.55255,10,653,15,115
"ZNF675",0.999829231695425,0.999846805062608,0.996584696916018,0.77903304042669,0.0236381566325707,0.595041523136222,274.9245,287.151994946401,259.816133333333,428.479314782609,45.7316965083397,5.23911955528435,24.1609950656261,116.705685738993,171.235925,203.0208,186.8667,211.86785,338.172325,339.8927,281.9441,377.85,10,653,15,115
"ZNF860",0.97168577223829,0.997118623926658,0.996175917328485,0.999955580235285,0.410597942656425,0.984155635197195,135.5608,122.127725880551,127.67624,137.137995652174,30.0493698110219,3.67686537001281,21.2202229492345,10.1196590355723,39.999575,59.0828,76.541,72.29435,225.192625,156.6107,155.32525,162.88005,10,653,15,115
"ZNF695",0.863839922367693,0.999182077632649,0.87886591153943,0.935550039156462,0.950038991576495,0.956522437252834,96.88456,72.5161860643185,91.60402,77.8434843478261,44.395448445301,3.94733934031337,36.6023820282482,6.20836589520285,38.860875,18.2746,10.5226,26.90965,77.482325,83.6036,104.6111,112.2461,10,653,15,115
"ZNF665",0.437738859771971,0.481416209927903,0.977761016428075,0.870667670102006,0.114248057897551,0.621934000658546,34.78809,48.7575232771822,51.8373133333333,42.1472252173913,7.32393973844148,1.1638583338721,6.85947701172387,2.50472940533126,18.84445,28.467,33.15945,22.3257,40.392425,62.6276,71.46745,58.18055,10,653,15,115
"ZNF624",0.996060833111875,0.999960776616634,0.997250751940159,0.963235511327483,0.105182958660174,0.915871096977546,131.86422,135.733679019908,132.92444,123.242697391304,13.1664226033987,2.21241034305156,16.3318177481778,3.63977854046506,112.2986,96.3062,87.81455,92.04905,150.0785,165.532,168.0819,149.8977,10,653,15,115
"ZNF841",0.656527219137414,0.86938185484381,0.996799292521186,0.526305644184311,0.857643955598992,0.961243748928963,219.94174,280.223202756508,271.296106666667,293.378440869565,19.6182055090515,6.46706955709691,40.8007404796688,15.2301417918774,199.34515,193.1312,181.71315,190.051,258.8138,326.1295,325.95215,344.2622,10,653,15,115
"ZNF615",0.606739334869816,0.751959649069074,0.999945314345319,0.639413112239287,0.999987074056307,0.999910415552225,229.74552,303.964631087289,306.60148,303.33342,33.0458865213805,7.57496306241308,58.5424880975658,15.02989160794,151.2323,201.4854,166.39605,220.37105,292.7182,371.5818,381.56485,335.1952,10,653,15,115
"ZNF433",0.87094061020301,0.875538627874655,0.994812402785991,0.929425883618574,0.974794177575486,0.980054976747269,115.1509,131.035661255743,135.219486666667,128.251136521739,12.5208280036639,2.62324777362275,17.201402326856,5.23779732523088,91.309075,94.3953,79.6719,93.6456,147.0167,155.4104,196.36445,151.32405,10,653,15,115
"ZNF595",0.705092074160105,0.802004487880219,0.999597239039671,0.999181718954706,0.0168728361073447,0.634603581574005,284.75271,235.28566676876,231.362433333333,278.474442608696,62.4811858553089,4.97730063410726,34.0821807427376,20.1462623474437,189.73345,165.9325,136.33035,162.6614,377.63305,272.8178,292.2371,311.9877,10,653,15,115
"ZNF460",0.997249085382531,0.720432081642061,0.500521345432004,0.970858169597089,0.844104496992445,0.733216928150069,63.10471,60.3839468606432,44.6342533333333,56.799852173913,10.5567146139996,1.72289270860523,5.22694954286019,3.78075514280661,37.04465,37.1174,32.38735,35.11065,77.404325,69.165,47.352,61.68235,10,653,15,115
"ZNF81",0.99501394108371,0.978517256113878,0.79486142892243,0.999585728136718,0.686655389694374,0.966254820430626,177.80847,184.341748698315,164.01656,174.876255652174,25.8032043081175,3.41059035065026,18.1723757924646,6.65603150134629,103.212375,120.9809,115.0121,118.0914,224.8906,242.4069,189.56825,229.94075,10,653,15,115
"ZNF780A",0.994440897493146,0.485499568968042,0.0561069686917872,0.99048749825376,0.997515209417386,0.0642202132115908,372.44886,357.006598621746,484.541833333333,353.271693913043,39.9905971384002,7.54257174253736,64.4847641936322,17.7929804669436,264.0214,253.6853,320.1162,238.5675,444.47285,422.0393,592.02785,415.27135,10,653,15,115
"ZNF461",0.7619707197134,0.0323136486952287,0.0114225858810542,0.99957557292688,0.0321173867224496,0.000514008064737892,117.73379,135.387713016845,180.97228,119.71024173913,17.8099585100924,2.20498340488623,32.7298813445977,3.98205072304863,73.2882,103.8908,102.94355,91.2489,148.136825,156.4259,216.51545,142.7937,10,653,15,115
"ZNF181",0.917266157197897,0.799578442101042,0.920593215611451,0.931252297737288,0.000407462365688449,0.161593342008657,268.67734,290.229608422665,307.62688,247.847177391304,22.8183209683126,4.10590456495892,34.859620349314,9.54648345584521,235.69615,218,225.93435,172.77995,291.775025,349.2145,341.5528,312.1711,10,653,15,115
"ZNF44",0.993266951782094,0.916468938681508,0.902793658744954,0.992806779131236,0.304810537165156,0.568395296319956,279.61546,296.909448545176,333.146926666667,261.315496521739,36.2991711470545,8.01540863230122,84.3626627238809,16.1108605969873,187.181275,188.702,176.41635,167.8578,359.1209,343.0731,297.6514,296.2077,10,653,15,115
"ZNF790",0.210427675992527,0.0297987565940498,0.209152648220439,0.669311504713591,0.0717669868940725,0.0310376103299267,97.80411,123.646260336907,144.86022,113.382386086957,14.2478823629997,1.59486802104375,23.2612413396337,3.46986210922768,84.1021,95.4189,94.7808,89.08035,123.647075,144.2661,157.17255,132.30205,10,653,15,115
"ZNF677",0.165511376867882,0.864799541172267,0.560041377225798,0.369643705840596,0.604071255384364,0.860828511298728,12.65455,33.8337307810107,22.8660933333333,29.8107243478261,3.43277915515338,1.31270616856436,5.55454699193944,2.40897505453605,4.96115,11.2915,8.05105,11.36965,17.06875,44.1939,27.68065,39.7304,10,653,15,115
"ZNF823",0.99999518098046,0.8589451123772,0.623048802186976,0.998270548842828,0.964055907635298,0.765685030731044,235.70416,234.887720367534,200.912173333333,229.679793913043,31.1542069334471,4.20859984473902,34.0049283771345,9.98527714316138,198.26495,153.9491,126.71105,158.79325,302.644775,291.9963,235.54055,262.5255,10,653,15,115
"ZNF311",0.998592574307743,0.872424233991943,0.511786040040293,0.976061393146109,0.829554381307164,0.363783654586633,76.08468,78.8852214395099,58.8392933333333,83.6737573913043,18.2355865802483,2.13965289469629,14.3081803492051,5.63507867801496,25.87755,36.099,17.6263,33.41205,109.238725,112.1146,83.91535,116.3448,10,653,15,115
"ZNF347",0.831127423043528,0.999989943093405,0.756371342428221,0.969438678358722,0.624744151894256,0.959873001126137,166.48201,192.077565390505,167.65526,180.555907826087,23.1585039629768,3.80597581791202,16.9450937496424,7.78246110662886,142.712025,129.3014,126.93525,125.4054,199.906575,237.299,200.0236,228.62665,10,653,15,115
"ZNF273",0.998817388100864,0.981350088498873,0.865511314711466,0.990153475956618,0.459835878607681,0.997231457759583,195.49212,200.193068606432,180.15698,185.546256521739,18.1095556673376,4.00629776803663,18.6494645623897,7.73772587281161,159.59675,134.9501,119.19045,128.88395,224.603175,241.6586,251.09375,228.52165,10,653,15,115
"ZNF84",0.669613209080958,0.494556811465659,0.845147422195569,0.504909325817201,0.767008342758093,0.974591498159117,966.9986,848.057740735069,777.488526666667,815.746091304348,196.984446618977,13.0278472260157,78.0050563391682,25.7727130964202,499.864375,624.8,536.0357,613.11785,1070.46255,1010.1319,839.88555,997.4737,10,653,15,115
"ZNF667",0.96309412953292,0.999780572994691,0.888830308924623,0.859367617712754,0.00027563352178972,0.844278180980598,81.71746,95.7215692189893,78.5566333333333,57.9892886956522,38.7237500006282,3.70846811298961,27.6121710529453,5.59921028108509,13.885,23.0346,10.98825,14.9322,71.0852,137.7367,94.45525,78.42405,10,653,15,115
"ZNF649",0.624380658684335,0.780226670706034,0.999999742556916,0.495969384278736,0.859295320733196,0.992151536781587,234.39156,349.918922205207,350.6224,373.955169565217,43.7705940510552,11.5925007563021,60.8490065668634,31.9280179169444,110.75165,196.6562,173.25865,170.18685,366.965075,425.3681,438.2863,455.12905,10,653,15,115
"ZNF248",0.98203162059477,0.0519877376541695,0.00235259981539149,0.995430206884001,0.209267681014731,0.000278729671196909,291.65495,305.590177182236,413.567146666667,282.616274782609,29.6298279720969,4.30175210285077,92.1726177858953,8.72010279709174,212.1663,229.9256,243.0712,215.75815,350.9842,357.6,420.13235,335.25145,10,653,15,115
"ZNF544",0.996138598874132,0.986926876939174,0.994223191003004,0.992942865747295,0.386550692977461,0.841833928857752,738.65221,765.082193415008,789.90404,705.113654782609,144.04504324517,14.9108316643802,82.3717289332617,30.4949531215316,414.271725,572.7582,548.6572,550.48735,1010.4991,885.439,939.83045,833.92825,10,653,15,115
"ZNF251",0.599855734622987,0.998214552139076,0.281825371410214,0.395045723307305,0.620115135283575,0.140512046877862,655.12643,541.416484073507,675.202853333333,506.250460869565,84.828728030899,11.4061712839946,87.7716699699895,23.7817655108296,447.948825,349.2984,438.19015,316.8029,914.265025,648.4773,944.467,628.13745,10,653,15,115
"ZNF607",0.812717405386939,0.0289577971359686,0.00646036905637115,0.999439843414014,0.00868250411459837,0.0001321608668019,253.23088,299.586203981623,439.374053333333,246.936674782609,38.7390549268358,6.25887660232015,128.265935214185,8.97631913696268,199.7409,211.1072,245.22045,180.2258,301.057225,347.4871,390.1109,297.33085,10,653,15,115
"ZNF334",0.999493649717308,0.999997367499166,0.999566009613716,0.980867259335285,0.377664434374779,0.961556013268331,86.98609,92.3608833078101,88.17722,68.0100408695652,40.1391852192217,6.2338342709118,29.164503786074,8.47448324238735,9.83655,15.4159,11.31785,14.1224,89.60565,125.2236,116.92795,97.61395,10,653,15,115
"ZNF485",0.937524016114077,0.805875422678419,0.899466813782683,0.958770155604986,0.997190943661456,0.88362228546487,93.30373,103.003367840735,112.48154,101.948382608696,12.5923229036236,2.12361775335134,13.293388757312,3.7830160455828,60.5133,66.9014,79.55095,76.79055,100.212375,131.0919,132.1591,127.33255,10,653,15,115
"ZNF192",0.257758184357674,0.431727405228675,0.999344690404848,0.852150751747447,0.00896331388006555,0.576344621322636,333.15715,475.739634150077,483.534313333333,397.875303478261,35.4270101530245,9.71656406885889,75.5629521469123,20.3360647649884,258.313775,313.1277,276.61835,232.73045,387.561625,617.9484,603.7071,578.6665,10,653,15,115
"ZNF442",0.761061274653108,0.945131226366995,0.987871225915998,0.92966523449996,0.68589539083446,0.99968368205865,34.59142,45.1506604900459,42.25802,41.3672391304348,7.45377999697394,1.28616867630025,7.40726184293687,3.72428594639969,13.827125,25.1121,24.2715,20.5494,47.25805,55.525,55.5767,51.13105,10,653,15,115
"ZNF813",0.849587115251611,0.944030147911011,0.999461950497355,0.790285102833547,0.965745450480507,0.992181201294508,138.41611,166.64612143951,163.37496,171.836206086957,22.4686188087813,4.14108655340079,21.6305170443097,12.3076006302647,85.18735,95.6734,101.8428,100.0133,185.32465,216.1826,257.5501,218.0077,10,653,15,115
"ZNF26",0.970814368236693,0.610365470711266,0.51518495324874,0.674706410331253,0.106773538543852,0.964919792368556,242.48173,229.570631087289,196.772046666667,208.638672173913,40.1942675631987,3.71089661820847,13.2080041856295,6.38107664319883,129.062575,174.0017,160.79255,158.0298,314.720925,264.085,225.28905,253.5361,10,653,15,115
"ZNF69",0.937822558362015,0.999983677540971,0.870372494474834,0.999736338694185,0.146153072770826,0.999939098023155,63.12011,71.1364883614089,62.4892666666667,61.8311739130435,11.457603098481,1.75822245488662,7.55084391714669,3.26683411553981,32.535375,44.2588,54.61405,39.5494,93.83065,88.0713,80.5048,75.1254,10,653,15,115
"ZNF583",0.994383752357783,0.999999271016833,0.987897475324532,0.984584774090432,0.983331975047926,0.970415382960225,86.21091,82.9379407350689,86.4215533333333,81.4321095652174,18.7128425441427,1.53736595093228,15.4288619732626,4.12739604765022,31.74195,56.3905,48.28435,48.96575,135.129975,107.3986,121.49235,108.69845,10,653,15,115
"ZNF568",0.323801797623483,0.310185977136819,0.924181647144258,0.999702549133861,3.21559888361023e-06,0.0678706294485358,122.962,158.077391883614,168.645273333333,124.969473913043,21.7394402696011,2.56308710902829,24.7928229855959,5.11696776259164,75.49185,112.0422,87.55165,90.96545,164.870775,194.2857,230.3188,155.49655,10,653,15,115
"ZNF480",0.997300590312281,0.971571661622226,0.97015168268248,0.977609997464062,0.212660579609897,0.66502843638056,585.98004,570.674756202144,542.16358,618.538289565217,89.0633174608769,9.71900663547265,48.7579113218682,20.642475091925,423.005525,421.3231,395.9025,474.8545,621.394225,655.1008,628.6176,749.4389,10,653,15,115
"ZNF587",0.916399421814312,0.998911402454018,0.942864318151235,0.609736378883855,0.204100169269267,0.590005754982811,1817.62198,1565.35861424196,1745.22548666667,1323.00654869565,276.665460809775,49.9377192734719,310.578797795637,83.0226631707355,1190.447575,745.0464,825.1076,794.88425,2378.82695,2014.8475,2858.36035,1548.57395,10,653,15,115
"ZNF808",0.999788138368024,0.988346141287744,0.977918221721573,0.991451086292475,0.903563817037105,0.999190138809254,231.52953,234.263647779479,245.01478,241.326959130435,32.022930681352,4.0710129982854,29.4625585005689,8.37391741561949,173.8706,177.3399,184.4481,186.39555,268.422625,272.5699,269.2952,280.8357,10,653,15,115
"ZNF43",0.90284026734344,0.909767121644326,0.996917192810278,0.999958969306634,0.0951599522296975,0.720555456855375,648.30625,740.621400612557,763.35006,641.540129565217,117.180628123237,16.7545130114497,121.618008554806,36.3228524249927,483.562175,415.9441,378.59605,370.048,827.387975,983.8833,1058.9504,821.0011,10,653,15,115
"ZNF28",0.999997243919959,0.986228197060897,0.956550744846555,0.902443236238715,0.131301952503432,0.989154785334865,662.87042,664.794078254211,705.624346666667,732.114867826087,99.048538535999,12.1507486109985,57.3219441516447,26.9533847408129,570.254925,463.2547,545.9326,552.1684,801.2446,800.6457,902.8498,875.0796,10,653,15,115
"ZNF627",0.991846197742108,0.98845027158226,0.998685597159342,0.964932913126924,0.918315962526325,0.999742813986747,620.14214,601.613646554364,593.40874,588.411373043478,62.2346759096588,8.05441516474942,52.9708958814409,17.6065380526835,515.052125,456.7085,450.3214,459.45805,723.206025,714.1089,684.8062,655.2442,10,653,15,115
"ZNF789",0.8848958753458,0.924048043506779,0.242626442651874,0.776162445642713,4.98504471813099e-07,0.996491994882028,66.73775,76.3726837672282,56.1744533333333,53.7318165217391,9.03522559167728,1.72121652354765,7.35730311512935,2.34653875712396,41.578725,48.913,36.9736,36.8397,87.690275,89.6605,68.031,65.17125,10,653,15,115
"ZNF534",0.989123111383764,0.971510953966433,0.990347759314998,0.560943152568213,0.00647171207308594,0.798933962349793,5.42955,5.88840581929556,6.24944,7.39107739130435,1.02039548849671,0.159325277468848,1.08325265095013,0.635203390018637,3.7611,3.4612,3.4577,3.42725,6.91825,7.1134,6.6864,8.5077,10,653,15,115
"ZNF525",0.998284062231213,0.982574117881285,0.982195533281191,0.979051098138295,0.873941040840716,0.999837204033065,415.71148,404.755778254211,384.89878,389.191496521739,65.0269145664364,7.89092133549876,37.8116873340143,20.4396496757201,263.75965,277.8964,297.7158,250.5787,518.907575,477.2463,539.7993,450.23665,10,653,15,115
"ZNF814",0.950809176863816,0.997272346602524,0.986156790140057,0.99672125359614,0.084390776144733,0.9476339155718,425.06383,486.578852986217,454.216653333333,400.015352173913,70.5144537011401,14.7664538463073,77.9029857996133,25.6591367977955,323.2164,266.766,199.21925,244.1428,451.446,574.6848,555.0285,458.5507,10,653,15,115
"ZNF551",0.911328720149156,0.999547280228761,0.762788023037295,0.93379174776968,0.99884480827816,0.818021677212809,137.83965,167.021388973966,131.731053333333,164.950983478261,28.6788445222268,5.69765841808861,17.1111198648127,9.35436370620848,83.391275,104.6061,76.39625,112.46535,153.579975,200.2861,160.0763,189.7332,10,653,15,115
"ZNF805",0.609725918948544,0.677188456904237,0.994262897413011,0.442906513201957,0.751231264018353,0.99928852752992,471.75891,404.380097243492,392.95924,387.00847826087,42.5404828408801,6.83167453936611,44.6989216801808,15.0610087489197,365.435525,316.0312,299.34555,291.2343,545.062275,451.6142,436.0818,428.53885,10,653,15,115
"ZNF468",0.99965304906127,0.987521219254033,0.919802000613896,0.88101829101835,0.0333644064795862,0.978852626004009,600.11892,591.501952986217,637.017733333333,666.776209565217,106.234334999552,10.7113409333728,55.6726982902115,25.3524049260843,458.072725,412.1182,525.42005,504.67575,711.114675,710.9228,813.7338,787.7188,10,653,15,115
"ZNF616",0.19835254256592,0.514207339206568,0.994037646823956,0.082567572177372,0.42398718316584,0.851750347609634,170.48694,237.258984532925,230.13392,253.604076521739,16.2704984937169,4.19672510939556,27.565274072738,9.57145451192341,123.6182,175.7553,173.14635,179.86235,218.9595,274.4676,272.44105,307.14175,10,653,15,115
"ZFP57",0.997813386944806,0.966879992252506,0.958704085623117,0.997471763413782,0.623793405527636,0.793621699489806,39.26454,33.6206473200613,20.9651333333333,45.3963286956522,37.1251355011345,3.64171256496063,8.64124451692588,10.9801476884355,0.821625,0.3534,1.9017,0.4046,3.402625,18.9527,18.89545,12.65385,10,653,15,115
"ZNF155",0.853687946174591,0.994534832013641,0.935785049158588,0.747322540758512,0.878232663746384,0.838258864011973,147.27952,168.025174578867,155.558086666667,174.15555826087,20.820829522907,3.25753694621734,23.9911179451854,6.34262797207522,123.524475,123.3193,90.24735,130.64085,194.84165,203.1476,187.25275,210.6534,10,653,15,115
"ZNF425",0.168755180737823,0.519641931465883,0.982811764182956,0.998336971446645,0,0.114565373514998,73.80785,107.804772588055,102.801206666667,70.9467973913043,10.1248223503126,2.10839749322335,12.3778999555254,3.81953495914814,47.0503,71.4541,80.43415,41.43205,104.616225,136.0881,130.5067,94.43775,10,653,15,115
"ZNF611",0.977068772117562,0.998374292475723,0.995236384372301,0.966982580585691,0.995961621071955,0.989694333363015,247.64954,263.211377335375,255.76008,265.940265217391,23.9804442778147,4.76322374358044,33.8673420884235,10.1750185797355,209.385375,187.6783,175.5769,182.54885,279.677275,315.7036,339.6029,340.6612,10,653,15,115
"ZNF254",0.99297819731456,0.999690257089998,0.997834133912532,0.641989790302892,0.0157653017343307,0.581663283525608,423.69407,460.841611485452,440.37496,590.042147826087,75.8320334039661,8.4729006890754,59.2720083101899,92.9766148388487,236.152525,309.8367,290.98355,349.8668,517.01475,561.0921,524.10285,622.6336,10,653,15,115
"ZNF625",0.932229911123242,0.998407806711274,0.755777828938889,0.972261573145665,0.966128972489779,0.868623165685474,41.23045,45.8011366003063,39.6206266666667,44.6696008695652,5.06142834818723,0.928038289742187,5.64663672330679,2.41002512447238,28.52955,29.0851,25.1234,27.58905,51.622,60.5535,51.16975,57.2512,10,653,15,115
"ZNF845",0.812072062022541,0.958651769984182,0.990901145600797,0.563735325562492,0.472736322985638,0.847856619857041,272.27694,307.519686523737,297.84382,325.735939130435,33.8707413258182,4.89952688077417,17.7056046830784,12.0446876147728,196.069425,228.8879,262.72765,240.14335,273.57335,367.0886,338.72315,379.59145,10,653,15,115
"ZNF90",0.691960111462637,0.943578421511319,0.967498181385535,0.730653465435576,0.999744721507366,0.977462081691666,187.0926,145.438644257274,159.78956,146.515606956522,72.4015461289621,4.42780205041211,37.1144129685039,12.6920721329975,70.6938,72.4446,76.31375,58.10485,164.839275,185.4083,173.17065,169.23545,10,653,15,115
"ZNF788",0.739108615476822,0.977659273675554,0.928960942593005,0.999402422332763,0.0019618492234823,0.879360223706118,129.20038,157.014132465544,143.354746666667,125.844860869565,27.0946444448296,3.31992807221636,24.4158162377448,8.37781623048639,73.73885,94.9392,83.8094,61.4355,171.780275,208.6043,161.52335,159.47335,10,653,15,115
"ZNF880",0.610905629924624,0.517782220954301,0.916016376920474,0.57453412825918,0.988718128135806,0.959198827123723,100.07071,159.782406278714,185.689813333333,164.72338173913,20.5411249757459,6.02472366647397,58.9881064121984,13.0478279150889,60.7924,67.2627,65.7207,70.2231,164.380725,206.9815,139.0266,207.34655,10,653,15,115
"ZNF630",0.999158695251738,0.99260343337248,0.933641422547974,0.543045641309148,0.000552837004265005,0.184895329246395,93.97824,92.2160643185299,98.6724133333333,75.7322973913043,13.8377095562027,1.6616644676373,11.3387163873076,3.30477605113305,64.46625,66.0991,63.41975,50.8143,112.11405,110.0741,114.6614,90.41275,10,653,15,115
"ZNF844",0.755137710296793,0.881457391231564,0.999945599999272,0.989770403866169,0.149991511068053,0.886103199704586,237.53976,290.136936753446,287.81606,254.521611304348,37.0925030744016,6.62174438492654,51.7403832675128,14.0175085793859,126.438625,170.117,149.07775,140.0718,345.157325,390.37,416.72935,349.508,10,653,15,115
"ZNF717",0.302992145270943,0.103033700253229,0.472750778162369,0.808737243790655,0.0497210480685853,0.0939013577087833,36.76771,55.4927895865237,68.2119266666667,46.6988069565217,6.97474307605584,1.32515212302588,12.0324156971292,2.9775643704403,23.755475,32.077,33.0872,23.3462,50.54565,73.4727,96.0039,61.8733,10,653,15,115
"ZNF492",0.409982530694059,0.552911958484489,0.998252790384292,0.273901604352343,0.752075462563805,0.996952263806288,36.33049,21.156102143951,19.7893266666667,18.0569391304348,8.4350543073856,1.26806270040361,6.2391765680559,1.92620277557693,9.35035,1.744,1.43295,1.7614,59.43175,26.7652,28.92235,25.3463,10,653,15,115
"ZNF688",0.918755737771983,0.989729602056999,0.990782165142521,0.998623737251821,0.056099359238076,0.916066767461753,174.26655,196.768536906585,188.186646666667,168.564813043478,26.2830299083532,4.50780556264866,21.9735331208595,7.65804523436903,115.782475,120.3416,145.8438,114.38335,217.498875,244.1726,221.0491,202.42565,10,653,15,115
"ZNF879",0.952934280793197,0.941623126034677,0.994739538063723,0.99891488968744,0.145106098195919,0.738733462585724,82.84509,91.5885825421133,94.9495933333333,80.3504104347826,17.9485427409671,2.05947444892051,18.2999600930178,4.33625398096937,44.94475,55.2419,43.0295,45.49325,134.1232,116.2592,116.87065,112.32005,10,653,15,115
"ZNF737",0.716511828460343,0.440142268810282,0.719370456129882,0.999229824309524,0.0196812741986623,0.163828020820254,622.02516,491.255091271057,384.563693333333,605.470017391304,178.444236936972,14.4501660065029,55.3884141153557,45.2168347856171,359.329525,235.8196,227.5799,242.4951,832.629075,649.8781,484.0688,794.5761,10,653,15,115
"ZNF709",0.980506900097846,0.969687268793343,0.995571860125428,0.274646611455179,2.31281564133656e-05,0.443070303296596,137.6016,130.851718376723,127.515793333333,105.019867826087,16.5917818716241,2.21724010226331,15.9701436017561,4.00337340556616,111.091325,90.1187,88.5975,75.5644,165.79525,161.9851,149.48455,127.3977,10,653,15,115
"ZNF585B",0.628931745635242,0.825641472711606,0.999431177386406,0.999045952520731,0.00521615929369901,0.682466072742544,86.17884,104.043747932619,102.615966666667,88.3219913043478,7.96289738011653,1.86741488990039,13.4602828938702,3.93078843684664,73.183425,72.7602,73.1508,61.7169,89.232425,129.1915,138.9899,108.6862,10,653,15,115
"ZNF324B",0.998611250013801,0.994192052484978,0.996890241891693,0.96147669998055,0.690070063607636,0.996787693948929,142.21205,138.711436294028,134.949606666667,130.951649565217,17.0826558477386,2.78954558725213,9.88343606543637,6.07790646433078,105.0599,101.5762,97.9782,96.69015,186.827175,163.4572,158.44575,155.17055,10,653,15,115
"ZNF564",0.985390393778815,0.999263423303405,0.924092622964899,0.948965115231885,0.0223092334513609,0.967589544346852,317.66437,330.922277335375,311.471373333333,296.407286956522,30.5373609855536,4.80166172466566,26.1605773925731,9.43067186181765,265.098475,249.6413,262.47155,224.27525,367.310975,391.9355,340.57355,341.1571,10,653,15,115
"ZNF674",0.0948516217255353,0.665221670963946,0.721884609222282,0.0550304138215638,0.766080632548702,0.529082090729836,96.31782,75.0700134762634,82.9351933333333,72.2452017391304,11.2603260968845,1.15552230610424,8.87048968004353,2.07905722243781,74.4724,58.495,62.0155,56.11515,113.3136,87.5718,97.49045,83.649,10,653,15,115
"ZNF432",0.659320488934684,0.857131727504598,0.998533249934836,0.429172863421086,0.551708493512969,0.919692498780392,117.17493,149.052317151608,145.406766666667,160.65900173913,9.27978154649547,3.33603546459536,25.1631034418133,9.17784393428888,104.453925,98.1052,87.456,103.3532,139.647275,182.3376,161.5968,191.50825,10,653,15,115
"ZNF10",0.997354592848704,0.962653699106227,0.954750985239109,0.719836847615529,0.0262106153904875,0.948789787795112,212.85498,206.344689127106,192.199306666667,176.655917391304,51.9784035114816,4.16351602858587,20.1876698393787,8.35013752202563,71.859325,142,138.74165,115.78255,340.357675,249.1972,233.2368,225.8374,10,653,15,115
"ZNF486",0.500845678589402,0.945120862349858,0.836358953016799,0.935444005834883,0,0.418204325030516,250.28973,141.496047473201,194.93472,297.701910434783,86.5469207798355,8.50358199052843,67.1633787800147,33.4208750514146,52.295725,35.5463,28.59985,63.58865,283.6771,168.7781,235.01135,456.48175,10,653,15,115
"ZNF225",0.927809806371165,0.995235076560469,0.981887586033627,0.976918667934999,0.932054556410919,0.99909074204636,85.66227,94.7943614088821,90.2081533333333,91.9596469565217,10.417648825634,1.89322565302354,11.6820336026651,3.46775205818928,68.746075,70.4983,62.98505,66.69445,106.611025,114.9283,102.59655,115.0816,10,653,15,115
"ZNF350",0.988572913001571,0.978802026483649,0.995765700227485,0.706043938160411,0.0626252912166689,0.897658561561076,323.26265,347.517786676876,361.7063,407.19691826087,55.3311348986611,9.02724129522446,81.2868921066156,24.774462960134,213.1441,222.3833,180.70075,246.5839,414.51035,399.1285,369.43455,469.3932,10,653,15,115
"ZNF253",0.947765057259226,0.999941175354522,0.876209627851026,0.953010481073892,0.999999896638053,0.892329423288327,320.29298,346.019475803982,316.986606666667,345.920679130435,66.7538019422162,5.78769317676338,34.1314618934181,13.471634873103,205.343175,241.4501,234.724,256.52785,439.9525,429.3785,351.6711,394.25415,10,653,15,115
"ZNF878",0.990531893762992,0.723173480959467,0.584940319860242,0.998280079087696,0.438314573663342,0.295255905468871,7.01071,6.49383767228178,4.71162,7.31125652173913,1.31273670199575,0.211145734743455,0.794869568407894,0.528353460442103,5.1883,3.2099,2.851,3.7378,7.611125,8.1584,5.6743,9.5666,10,653,15,115
"ZNF727",0.759143001234684,0.924346700251236,0.996040947616664,0.727728146412425,0.992076281611781,0.988940538570749,8.14276,14.0175428790199,12.9210733333333,14.5546513043478,3.34137686973499,0.718148726046765,3.0731644997805,2.04701246944122,1.797275,2.2252,2.1381,1.79545,7.602825,19.2311,19.29985,17.3391,10,653,15,115
"ZNF578",0.697510204743546,0.966274123208409,0.93308109137939,0.696074104728837,0.999277439105044,0.927576571283563,25.88407,43.3628029096478,35.5008333333333,44.0080356521739,5.50484200390993,2.04698823038338,9.9999643765302,3.91538655606986,11.72175,15.7258,9.2692,17.51065,38.11425,49.8063,46.93345,55.87315,10,653,15,115
"TRIM28",0.728391694523642,0.853419497475909,0.999999645202637,0.843214909702449,0.938582584433317,0.997013930993906,7117.63903,6012.59304640123,6021.29749333333,6208.38916869565,981.04908263965,115.921739253419,868.812713157658,468.427621595844,4806.47315,4483.871,4113.6353,4438.19135,8006.268625,6808.2943,6206.75955,7069.86,10,653,15,115
