"gene","p-adj-Negative-Indeterminate","p-adj-Not Performed-Indeterminate","p-adj-Not Performed-Negative","p-adj-Performed but Not Available-Indeterminate","p-adj-Performed but Not Available-Negative","p-adj-Performed but Not Available-Not Performed","p-adj-Positive-Indeterminate","p-adj-Positive-Negative","p-adj-Positive-Not Performed","p-adj-Positive-Performed but Not Available","mean-Indeterminate","mean-Negative","mean-Not Performed","mean-Performed but Not Available","mean-Positive","SEM-Indeterminate","SEM-Negative","SEM-Not Performed","SEM-Performed but Not Available","SEM-Positive","Q1-Indeterminate","Q1-Negative","Q1-Not Performed","Q1-Performed but Not Available","Q1-Positive","Q3-Indeterminate","Q3-Negative","Q3-Not Performed","Q3-Performed but Not Available","Q3-Positive","count-Indeterminate","count-Negative","count-Not Performed","count-Performed but Not Available","count-Positive"
"ZNF420",0.927959849456119,0.99813900878841,0.000442260933140703,0.945304608311679,0.999967155923837,0.399691247624712,0.994067353164961,0.00766270045406836,0.0438527454676811,0.945815888638682,251.31405,195.534490502793,272.836229032258,190.70478,223.14866053068,18.92175,8.02509491331575,34.8207203170587,31.4253285696809,3.50824420971558,241.853175,124.46565,170.58755,170.0148,163.7407,260.774925,232.67015,302.768,257.7523,263.9587,2,179,31,5,603
"ZNF763",0.99999585631306,0.728799613115118,1.23914125808033e-05,0.982132453694515,0.798953302761157,0.888126705325063,0.804444516095722,5.30686605770825e-14,0.96474436701712,0.951999204062427,61.01225,58.9104022346369,101.857793548387,81.75394,96.3627597014925,3.35995,3.65032678091105,7.94902880044337,17.859612018899,1.79976928396035,59.332275,32.47865,66.5275,51.4092,66.52015,62.692225,71.44555,134.75235,122.5522,117.73285,2,179,31,5,603
"ZNF679",0.99317444313006,0.999992673997532,0.70890977683369,1,0.96341847126546,0.999961657985747,0.999986782611542,0.0388453601621973,0.999999552762456,0.999918639041181,0,1.07199888268156,0.195067741935484,0,0.21953184079602,0,0.427849946375495,0.122249074441785,0,0.110079712118215,0,0,0,0,0,0,0,0,0,0,2,179,31,5,603
"ZNF682",0.633113457657622,0.66594523783716,0.999997014836634,0.939405806431679,0.940950618048428,0.957807205863498,0.64715800908164,0.999408890495154,0.999999333676918,0.950057576938729,196.33575,122.157196089385,123.035538709677,148.10278,123.606949585406,47.45015,6.97182015678966,9.52763260532078,64.7733314823886,2.80555824419204,172.610675,67.74775,88.24985,67.5455,81.2483,220.060825,155.2815,147.5664,146.9754,151.7811,2,179,31,5,603
"ZNF772",0.721692070296856,0.93056056615966,0.517571249236807,0.951141091169651,0.970867233583529,0.999999121748127,0.967236958055916,5.06198022820481e-06,0.960296921188308,0.997518273054719,362.0838,194.804497206704,252.249312903226,248.22722,275.889870315091,23.6517,8.74107581914539,27.1392168298023,65.4664327358181,8.40557615159098,350.25795,118.73455,136.7172,123.325,156.60455,373.90965,267.74865,322.507,351.0838,360.82785,2,179,31,5,603
"ZNF257",0.900766551057263,0.780350750127271,0.8285217030759,0.79735522383253,0.96340766240717,0.999637261874284,0.883108713878842,0.996726928158052,0.875511687101508,0.974041658021716,31.7454,70.2994134078212,82.8292258064516,88.72906,72.1229908789386,19.5612,4.82170389594439,11.8687285685101,40.3776354909324,2.41801731296989,21.9648,17.64095,35.5983,29.6329,28.3181,41.526,98.6351,107.81475,95.0761,102.14975,2,179,31,5,603
"ZNF785",0.760169433265923,0.997401448727099,3.39541987526282e-07,0.999983833283599,0.253632407344392,0.997062441423986,0.999997863331082,5.25135490647699e-14,0.546178358790657,0.999014308966911,291.843,190.924596648045,320.795251612903,301.05828,287.14223681592,21.6964,7.41022283570707,25.18107452761,51.3456450802734,5.06233628944538,280.9948,127.9756,226.7489,207.2665,203.1342,302.6912,224.4914,408.29545,390.9852,349.36985,2,179,31,5,603
"ZNF98",0.635395608675317,0.934251199764426,0.212089187918157,0.999965038239629,0.120986491355435,0.63698972683003,0.966844135387931,9.0846685729673e-09,0.971227758419739,0.733061996853858,8.5182,48.0366251396648,31.5188064516129,4.78188,26.9178149253731,6.1408,3.61442843053462,7.15708134724141,1.68220947607603,1.52316077680211,5.4478,10.4551,2.09685,2.0429,2.28955,11.5886,66.21595,46.89895,5.3773,40.2106,2,179,31,5,603
"ZNF786",0.897974848801275,0.8972647440346,0.999983451643687,0.9731703476159,0.998706323198444,0.998278768236406,0.925346512663151,0.957811799668948,0.993584396309131,0.999891099279658,175.11985,226.763734636872,228.220283870968,216.58828,221.981950414594,5.26645000000001,6.72797628048022,20.7511373555739,28.5051911389557,3.09741817872623,172.486625,166.90225,155.00045,196.6941,170.6239,177.753075,279.9324,270.6119,236.7495,258.7475,2,179,31,5,603
"ZNF517",0.990949840199113,0.910720943919963,0.524654010795944,0.999999715043396,0.965480884109616,0.724022628195528,0.960831099998969,0.356302793189834,0.930609083203694,0.851004271621405,215.30325,271.828622905028,324.473041935484,220.16614,298.891534825871,43.53775,15.1070475358133,34.1178752978744,54.4772755777361,6.67136107206387,193.534375,156.54785,208.95205,131.6047,185.75855,237.072125,335.7211,370.1546,308.0241,362.4655,2,179,31,5,603
"ZNF675",0.966301862827504,0.962023019787686,0.99990186692571,0.976241006520207,0.999994339391202,0.999999998985954,0.955053009021102,0.992690715972358,0.99999885412584,0.999999997057534,545.6794,320.04576424581,306.357916129032,304.44004,302.107611276949,152.2173,75.3735234773315,25.49435235588,80.4975730495622,5.59542537935428,469.57075,167.74065,213.8111,232.7051,215.2834,621.78805,296.3461,366.8686,317.0657,354.2664,2,179,31,5,603
"ZNF860",0.99785584954898,0.862897245757096,0.0841001968238652,0.678940342949258,0.296540278995777,0.92973271251427,0.858872266825469,2.57848871809685e-07,0.999991294352365,0.899165715469715,68.01365,89.0224480446927,135.219348387097,171.47272,133.860671973466,11.92695,5.16639906350452,25.1968275890229,52.1478224438509,3.94826510870504,62.050175,37.8257,60.3126,77.5684,67.4764,73.977125,114.4144,152.83925,293.0428,170.08065,2,179,31,5,603
"ZNF695",0.366256003718026,0.999999990855,4.35468328063848e-10,0.973626504164868,0.42223549998585,0.817217217228852,0.999639549574116,5.6621374255883e-15,0.953051334381061,0.594347887735585,58.9431,169.230018994413,58.0592806451613,102.54246,46.7964610281924,57.9871,10.2762595670916,11.0975857263868,45.1822340137758,2.58922736932198,29.94955,74.20715,20.14185,34.066,14.88395,87.93665,220.9478,72.79445,128.5502,57.2399,2,179,31,5,603
"ZNF665",0.998565767314249,0.946673508834429,0.409633618159189,0.903336779943961,0.761579085599182,0.994078122446983,0.856873995287184,4.82905234688857e-08,0.898408887882199,0.999993801332956,30.5991,36.3816798882682,46.0577064516129,51.70128,50.7731538971808,4.4678,1.90148231465756,4.07271932704696,6.43505491098561,1.21296143948279,28.3652,18.4427,37.06135,46.0788,31.6187,32.833,45.99475,57.2703,60.5843,65.002,2,179,31,5,603
"ZNF624",0.29214902110724,0.636042030595832,0.306147864475976,0.946847577550462,0.440640261601451,0.926333005378706,0.909572354091094,5.35127497869325e-14,0.19269882617378,0.999999986062973,174.382,103.058904469274,122.302793548387,142.49054,142.854239303483,17.5942,3.06577331875505,7.06293920456912,20.3997135865825,2.22873313175925,165.5849,73.42055,95.1212,121.8856,107.5804,183.1791,125.31915,158.1358,167.4735,168.73695,2,179,31,5,603
"ZNF841",0.996391444943381,0.999992695890887,0.839140821313974,0.996984007929821,0.751194589286278,0.953863490597462,0.999913852604907,0.347139799308689,0.99927336948666,0.910675995338912,303.28775,261.44227821229,294.311890322581,350.30376,287.112757711443,34.00795,10.6253025033958,40.4457550948317,65.7960165726893,6.74544943961803,286.283775,178.9521,176.9832,268.2193,195.8497,320.291725,311.215,333.89835,455.0169,331.9682,2,179,31,5,603
"ZNF615",0.820961336621301,0.978092434739539,0.406819185200342,0.983613237063994,0.958169390393789,0.999998191113464,0.992212100192493,1.54612583735947e-06,0.974701710074668,0.998139594039996,378.4601,238.047041340782,300.590258064516,295.87218,321.030739303483,9.3665,7.82802675193247,32.8614999466349,49.6244621676286,8.2410677934614,373.77685,166.0945,192.9077,198.8726,221.18985,383.14335,299.49665,333.9247,371.5818,379.0276,2,179,31,5,603
"ZNF433",0.682827781646506,0.934887216116514,0.342048065837281,0.740718467558161,0.999720153082967,0.886721458185998,0.948317077550426,1.40135853736734e-05,0.99856516667113,0.800871919488179,170.48335,110.251446368715,133.538551612903,104.7506,136.918573797678,72.01295,5.56958988755183,8.38267703580037,17.610622268648,2.52741812797941,134.476875,69.05825,100.0266,75.2823,100.17655,206.489825,135.1624,161.1363,143.4864,158.84495,2,179,31,5,603
"ZNF595",0.49205676597236,0.748633158659744,0.652034073411321,0.75124776464737,0.998038885747176,0.998995682120138,0.789088341250019,0.000623250447375212,0.993728448321215,0.991558627665657,368.5473,204.998536312849,242.886858064516,224.97894,253.838052902156,40.6305,12.2965238082609,31.6016176726979,54.0044983965743,5.46691466423986,348.23205,112.929,163.3477,129.0554,178.2857,388.86255,244.2037,257.75065,287.0378,289.6014,2,179,31,5,603
"ZNF460",0.999948736363271,0.971578658338405,0.32692646529721,0.999999593395887,0.999944870065518,0.904986011348428,0.981753089150081,0.00354796410521407,0.997029806255125,0.93009431317835,72.92525,69.2269407821229,53.7045838709677,71.62868,56.3791016583748,27.45715,3.50000220935928,9.11930423842811,10.2753609622923,1.6523406879802,59.196675,40.4277,32.19385,57.9584,35.7705,86.653825,85.77075,55.21165,72.4144,63.05635,2,179,31,5,603
"ZNF81",0.506227988580181,0.797908962112544,0.48919968875005,0.988532309360276,0.504614733002632,0.916709476325303,0.809567731144277,0.000351824623788799,0.999530425059202,0.925124618125224,253.03825,158.325338547486,184.669980645161,218.8165,187.984107462687,103.55835,6.10091618584992,16.0301821926723,46.8073366123303,3.42251452307038,201.259075,93.74595,118.44835,170.3889,125.5278,304.817425,202.40465,256.63885,276.5057,242.77225,2,179,31,5,603
"ZNF780A",0.972709591237403,0.937026623119021,3.00512056694568e-06,0.998344190087613,0.556702901141792,0.963806136912477,0.999997660172534,3.51797549266175e-05,0.00894571447577031,0.968573221669128,376.6795,294.489915083799,483.308803225806,423.09372,369.135694029851,191.8355,12.6604704780092,100.254700327515,51.282632244683,6.25493194576683,280.76175,188.4276,267.246,344.2641,274.97645,472.59725,366.58295,423.1244,509.3986,441.48975,2,179,31,5,603
"ZNF461",0.997673914484205,0.999970422155125,0.511922596760086,0.99185216619538,0.997815522163817,0.883195572854122,0.997642349340632,0.999999999999583,0.455455642999837,0.997725343357774,146.31145,133.10274972067,150.813729032258,124.81428,133.108648590381,15.25645,6.26830442788563,7.6722791736479,15.0135683071813,1.9644884911336,138.683225,88.8007,123.6227,106.7654,103.8874,153.939675,148.17995,173.228,143.0364,154.88115,2,179,31,5,603
"ZNF181",0.995727890342687,0.982395407878562,0.00581698383477924,0.999826332631238,0.998604593368417,0.797864150070604,0.986670932419631,4.37838654221423e-12,0.999537999022861,0.800962727748995,261.19235,233.519894972067,302.382987096774,246.76442,298.318622056385,2.35135,8.40169295406962,20.0214475634005,30.493770823783,4.08823960025188,260.016675,155.92255,234.76465,233.0167,228.3676,262.368025,280.56235,367.4097,264.8962,351.31825,2,179,31,5,603
"ZNF44",0.998808297766843,0.999997588290916,0.747699529306897,0.999966505694459,0.999460134287297,0.998690969301723,0.993141880962048,8.9080114840101e-08,0.620614567418185,0.90530950885416,256.8288,216.254306145251,265.586293548387,237.4207,320.214791708126,60.143,17.3067198073685,13.2708647558484,16.3520524860031,8.51024225984235,226.7573,139.7444,224.4469,219.7159,209.1628,286.9003,224.0679,307.0266,261.5753,361.23695,2,179,31,5,603
"ZNF790",0.957092025011296,0.99002564259653,0.934393158359472,0.977695552090395,0.999999969886776,0.998242311111228,0.97460979205267,0.928758280896681,0.990878524721498,0.999928399283016,141.74505,119.698112849162,126.50674516129,120.0829,122.749513101161,38.62465,4.78161137141662,8.00042548714988,19.3056059799479,1.49686807508529,122.432725,85.30845,97.4407,85.2311,96.8652,161.057375,135.7055,158.94175,158.0928,143.2543,2,179,31,5,603
"ZNF677",0.715657526797347,0.977069018603492,0.114507325649612,0.985078285659744,0.849842838274807,0.999999968933582,0.921716581424312,0.0027580610868656,0.91009965077723,0.997332451438652,12.1558,40.728761452514,25.8009741935484,26.0965,30.8717295190713,4.1889,2.87234335301572,4.11498523088576,8.58232737764064,1.22913777900948,10.06135,10.86615,10.6494,11.1131,11.28835,14.25025,59.18365,30.8259,44.1939,39.80395,2,179,31,5,603
"ZNF823",0.128258950677202,0.580010728092861,0.0175980922697487,0.469555119329104,0.964141276354454,0.971314919469347,0.633297706748906,8.33777491493493e-14,0.988662615291179,0.90840060472812,353.8615,177.409888268156,240.693758064516,209.06134,250.1120026534,8.09990000000002,6.85078637223084,15.2318140064106,45.3610630156812,4.47779736197369,349.81155,110.60175,174.85125,129.425,172.61275,357.91145,209.3518,285.60215,266.2599,307.07005,2,179,31,5,603
"ZNF311",0.999999889196057,0.937676169863103,0.0229244593628665,0.99919200942943,0.987803903365684,0.945311988234796,0.901759919452791,8.50319814560407e-13,0.997148104300133,0.880963964384758,52.91455,51.9097111731844,83.1608612903226,63.91722,86.5016459369818,12.76155,3.71325843802482,10.9701298023683,21.4420110591194,2.20759640483661,46.533775,11.3604,36.6987,38.3611,46.6687,59.295325,75.7403,132.7347,105.1071,118.2632,2,179,31,5,603
"ZNF347",0.553883292517311,0.822711586908525,0.546198731170593,0.891141608288005,0.959695595055755,0.999999843100521,0.750248249895909,0.0639370771537477,0.995093349003309,0.99970293510164,272.44515,171.513684916201,199.342638709677,200.64578,192.602483747927,47.18515,6.972887692634,11.9262106718409,30.7621229522184,3.87941733065632,248.852575,105.4561,140.7558,189.5631,133.1029,296.037725,216.79605,258.9741,207.2056,237.1221,2,179,31,5,603
"ZNF273",0.846711555653448,0.936311792961441,0.931236458611095,0.166384719442112,0.0842102171707856,0.0539024815339674,0.96281989260819,0.0280352140957822,0.98589225778027,0.0162655099166032,144.7301,215.925559776536,200.672609677419,328.8394,191.354990215589,8.0188,8.99233169031677,17.0243040898999,88.3062031810054,3.66236333958878,140.7207,145.23975,128.33225,240.3813,131.3071,148.7395,268.7241,254.5874,484.3162,232.0951,2,179,31,5,603
"ZNF84",0.849084422883552,0.94976627578357,0.867952623501933,0.995702026170224,0.899166861341195,0.991606455991303,0.971472174072572,0.00927956388234352,0.987987409557468,0.998665666978807,1008.55425,773.273046368715,834.966970967742,905.57318,864.620937976783,15.98365,27.7015252757281,44.0682857456156,135.544939130981,12.8782860028268,1000.562425,541.10675,675.36645,651.9229,646.7478,1016.546075,936.54495,1018.63255,1203.2797,1017.32235,2,179,31,5,603
"ZNF667",0.362735405412682,0.935134805877842,0.00206100904142625,0.568135480735411,0.999976316879879,0.626343717233041,0.940224546052257,4.71844785465692e-14,0.999849142969958,0.516519017706269,27.50715,140.509639664804,77.4843,136.50348,74.8945036484245,9.34275,8.72046329700668,10.2053711422313,28.4794719833497,3.18367326248798,22.835775,51.9716,23.754,91.2496,17.5648,32.178525,194.42325,117.8174,197.168,102.6947,2,179,31,5,603
"ZNF649",0.999840854610377,0.999321240596785,0.998537180002505,0.978665956382413,0.928947338616955,0.968033610332525,0.999858188205407,0.999999139244214,0.997659123084624,0.923963992489895,316.7923,351.552451955307,368.218509677419,460.94964,350.427282752902,162.5539,18.5347226773422,64.6284430783128,89.734353760829,12.6486933176687,235.51535,195.9308,189.3213,369.8373,187.59005,398.06925,432.43115,365.6283,644.0789,421.9211,2,179,31,5,603
"ZNF248",0.604479587974961,0.663772735509628,0.999575519653197,0.833414088472728,0.997717140899154,0.999506181394873,0.566926535884249,0.992720847849116,0.993453456492673,0.994311079994327,426.60205,306.922361452514,311.687564516129,323.95258,302.608291708126,159.44005,8.94396672518788,15.3045017089572,56.7361111456134,4.78583938364584,346.882025,213.9565,244.4082,256.2371,230.59525,506.322075,376.4112,362.95965,356.3173,347.10305,2,179,31,5,603
"ZNF544",0.999973999109586,0.999878254857799,0.99968622294712,0.999914933854789,0.993507952502466,0.989752053097273,0.999999588454545,0.980706202501332,0.990530656461539,0.997793956741551,741.22885,768.584729608939,782.57815483871,697.894,750.883509452736,98.77115,22.0053533028182,67.1131255376149,115.675683043935,15.967842946681,691.843275,570.1683,576.77195,561.1584,559.83115,790.614425,946.5753,879.46975,659.714,869.91265,2,179,31,5,603
"ZNF251",0.996885189433809,0.967013811164281,0.773278241000603,0.997707111163483,0.999998823094029,0.993250545376352,0.983766165302022,0.531249347427485,0.986242768673973,0.999200690669315,642.99805,571.587405586592,506.197232258065,565.32558,533.450923880597,161.16245,25.6463196906844,34.5686913471674,157.871809643683,11.2115006741573,562.416825,338.4508,382.5182,349.7754,347.01375,723.579275,719.06835,603.76785,798.5473,642.4014,2,179,31,5,603
"ZNF607",0.999982383863627,0.959727725545607,0.171335193421227,0.955442273436166,0.59696291007135,0.159060590482698,0.998859633615009,0.0219660130191449,0.00179719470901685,0.900823339667183,310.64315,321.589711173184,392.533596774194,214.0281,279.484581260365,9.30584999999999,18.2624683802357,50.790077828637,17.3887291796152,4.9390643193117,305.990225,190.823,273.3706,193.0494,207.0615,315.296075,367.30925,409.3724,238.9986,323.6033,2,179,31,5,603
"ZNF334",0.977197815452113,0.981616613004632,0.999995049144088,0.847561460571331,0.87367180304246,0.885614945884695,0.961594348412026,0.949078343497779,0.994041560375631,0.921709196564321,158.16825,95.7978972067039,97.7897387096774,30.7312,86.469495854063,142.87185,9.45059011105859,20.0427229585427,12.5801530661992,6.43172625862542,86.732325,14.6004,14.27905,10.031,15.54595,229.604175,131.7858,170.6496,57.0868,109.86245,2,179,31,5,603
"ZNF485",0.991678588001358,0.964053953885297,0.914146853572999,0.991998413016829,0.999959658381581,0.99932463497375,0.906156959092943,0.00389229597595009,0.948189819236743,0.981465139183731,131.4475,114.809184357542,106.151461290323,112.06986,99.075035655058,43.186,4.37509540087969,9.39880635664173,25.6542404484249,2.04365551676073,109.8545,71.4857,75.58375,78.8672,66.1288,153.0405,141.41545,127.26975,132.3346,124.9601,2,179,31,5,603
"ZNF192",0.111524547270419,0.227634664375998,0.846434801629238,0.700959314676817,0.613729091584094,0.886786289304267,0.33715121451246,3.32168557307666e-05,0.814038382614935,0.982089233947573,802.02985,384.836541340782,432.96154516129,541.2713,481.474007794362,120.70415,18.7700172641646,42.2623968909214,158.812015816074,9.75875547853771,741.677775,179.6523,255.48795,403.2981,322.0867,862.381925,501.37275,650.93895,540.7997,625.60465,2,179,31,5,603
"ZNF442",0.810950345464607,0.988066432469776,0.203015704736976,0.948483209124865,0.996524337826342,0.984365678660461,0.999987048064686,5.40678612992451e-14,0.150623377180772,0.559429007311716,48.79325,24.1187374301676,37.3714967741935,29.2646,50.7517174129353,16.28845,1.55792541628012,2.33705267399831,9.35457767993831,1.42681450594789,40.649025,12.8476,28.22255,9.4701,31.216,56.937475,31.36915,48.7556,47.9355,62.0839,2,179,31,5,603
"ZNF813",0.969958724494445,0.990390220677361,0.980176878817219,0.999999999914796,0.856099956609471,0.953840636206173,0.998287858298524,0.0419011484718292,0.957050219774365,0.989356255045293,194.7095,145.843132960894,157.782367741935,195.11024,171.760228026534,18.4836,8.40742957679632,14.2956936655278,26.0737340008408,4.45238313077138,185.4677,78.5718,94.5405,134.8365,99.487,203.9513,187.48285,196.9436,225.4884,222.846,2,179,31,5,603
"ZNF26",0.999660802764425,0.998164570259744,0.993797955492312,0.999996986020214,0.999655386789344,0.99663754774937,0.999998156768704,0.223572169048645,0.624016921116123,0.999666039364613,227.0904,240.369684357542,247.999577419355,231.8679,223.514172802653,40.6659,9.31241737048379,16.1343561297135,18.0302756210769,3.4311494954268,206.75745,168.59555,179.8902,214.1393,173.72085,247.42335,286.22905,291.8245,264.5635,257.9349,2,179,31,5,603
"ZNF69",0.648257978596808,0.693499287903762,0.999916078227074,0.690857418145116,0.999076061243864,0.99833738566912,0.799279474861526,0.195616736766247,0.91402037046667,0.963464929227319,33.6157,75.7728106145251,74.6014129032258,80.77256,67.8012295190713,1.7483,4.07267595090585,7.25956842497525,28.7532717465787,1.60600928705639,32.74155,41.39715,48.2503,40.1771,42.69,34.48985,97.513,97.58465,91.9955,82.9777,2,179,31,5,603
"ZNF583",0.610167927587974,0.952387233430641,0.0862819994054504,0.997973357443411,0.456539476344443,0.982270538259422,0.925229240002748,3.79424606111733e-06,0.99822913761849,0.954126431795547,109.34135,68.8231072625698,88.4285806451613,98.9583,86.2205379767828,44.25965,2.75481651291138,7.77010711418871,14.9556893182829,1.6537310368706,87.211525,38.78125,65.7168,64.9189,60.88825,131.471175,96.3,98.46715,122.9611,111.3896,2,179,31,5,603
"ZNF568",0.999582426192949,0.936563561949829,0.00227548777713971,0.966668050779019,0.546103998504573,0.999998384802994,0.978650893774298,1.18417931016523e-09,0.906156853101772,0.998158902200929,133.63685,124.183605586592,169.958687096774,168.3684,159.667924709784,2.29365,5.10317854801962,11.8471589573204,22.4897740435959,2.54718757421854,132.490025,81.799,128.9966,166.0697,116.93175,134.783675,147.69715,201.6466,184.3807,194.4368,2,179,31,5,603
"ZNF480",0.99995509551751,0.999555091122644,0.996448343481539,0.753657926728409,0.118095183337122,0.117195478268237,0.999632289040672,0.959736394028505,0.999996506935784,0.081649562338614,607.95505,587.441745251397,570.479341935484,851.02646,573.28189668325,55.20615,17.9049759261382,43.7725360716223,170.154181166407,9.88908408807858,580.351975,425.6982,401.8692,527.2799,428.45115,635.558125,708.18355,689.3542,1149.9436,654.0897,2,179,31,5,603
"ZNF587",0.999323843465949,0.806389404981215,7.46288208308687e-06,0.998465637234471,0.89580074877354,0.772423473938856,0.866975898639186,5.24025267623074e-14,0.97295121406363,0.85692600712277,954.04095,762.942368715084,1871.71506451613,1230.94214,1742.5395681592,119.11075,32.2076878036219,254.043801895587,432.668950782984,51.6442580493899,894.485575,484.7118,1038.09985,755.8601,967.16755,1013.596325,917.9618,2476.6464,1251.5722,2158.13195,2,179,31,5,603
"ZNF808",0.712813442409976,0.964492071562628,0.202777987735993,0.924629831460082,0.98987818118978,0.993392530566903,0.953478901334449,4.13698911606586e-05,0.999947796377141,0.994503763973528,293.77615,203.694746368715,245.455448387097,225.10508,243.180397014925,45.93065,5.57672427406611,21.8272768340258,18.6925319108301,4.30551448489814,270.810825,156.19955,186.90865,189.9898,183.45675,316.741475,239.7025,265.89465,246.6392,279.26615,2,179,31,5,603
"ZNF43",0.999792125350056,0.765044934806995,0.00161905869674339,0.891745066945676,0.620148443433414,0.999679552679226,0.747124936831447,5.19584375524573e-14,0.999999985167112,0.999626357160063,445.67145,495.883117877095,792.8185,754.86444,791.627446102819,91.62425,23.5107121774786,108.149189392877,249.039155994325,16.896492910281,399.859325,305.84505,420.04195,267.5673,495.27885,491.483575,608.98525,946.3641,1301.8448,1043.1087,2,179,31,5,603
"ZNF28",0.710286167702803,0.990753621101818,0.030193919149578,0.999999994556646,0.260468020884899,0.952247205372493,0.931596054904564,0.000734354683752714,0.72796312687202,0.703868912315077,860.9346,586.593167039106,758.821619354839,864.09938,689.405480597015,20.5186,20.1703188236276,75.57407373003,177.092802508691,12.4668861561913,850.6753,413.4599,478.6441,643.9684,486.8943,871.1939,702.19205,902.6017,775.6214,824.0571,2,179,31,5,603
"ZNF627",0.993838029059147,0.949105084999404,0.733469360405994,0.959190527758234,0.972020629238072,0.999987678908118,0.855272838943222,1.35982693318937e-05,0.877772358489887,0.998309692360427,475.18545,534.98809273743,583.618374193548,592.02736,619.097405638474,25.85465,18.3284731099017,30.0713542354113,91.648190921914,7.77003232299119,462.258125,383.0567,452.30395,404.732,493.80225,488.112775,628.7837,708.27375,751.7159,720.17255,2,179,31,5,603
"ZNF789",0.816235430712547,0.983603046927184,0.29580550903407,0.844684369023853,0.999693979301596,0.870764693220032,0.998918011217373,1.67896030411896e-10,0.804325677464044,0.570231564635719,59.26145,93.8000044692737,76.8259032258065,97.71954,67.6897437810945,6.06675,4.84076253698424,5.59416533189059,30.5276051300556,1.53055167249067,56.228075,53.4635,53.0401,54.4722,43.86215,62.294825,110.29785,98.63915,146.6213,81.1952,2,179,31,5,603
"ZNF534",0.86312126007533,0.994545356840659,0.226423367126281,0.835149448907318,0.995394708609924,0.749203212164044,0.936682693070892,0.417710650819683,0.623470265744644,0.953079904689704,8.6953,5.52654636871508,7.36817741935484,4.73716,6.193271973466,2.0031,0.23323340030493,0.63103602950338,0.768594716739583,0.200810264180879,7.69375,3.3414,5.06495,3.922,3.4778,9.69685,6.8332,8.84475,6.1287,7.1556,2,179,31,5,603
"ZNF525",0.121062218807131,0.292657508232462,0.626587138942364,0.735815936195753,0.580384836767252,0.924506710413372,0.311023390702306,0.000703455515593365,0.996395199655079,0.948983376436097,689.1658,347.847942458101,402.793296774194,482.40368,416.163654063018,90.9489,12.2572286240227,25.6051981746149,95.992237711689,8.70095066374599,643.69135,237.7199,292.25865,362.8593,282.15795,734.64025,429.1479,497.6642,492.8974,482.38465,2,179,31,5,603
"ZNF814",0.998294860169685,0.906923712165972,0.000142973938651814,0.999459516394967,0.999997689869842,0.430383050331773,0.948661546643392,5.16253706450698e-14,0.969200667990792,0.516669316905861,349.91805,276.799207821229,570.026370967742,285.6559,529.539333830846,10.93785,11.1884313194999,70.9766242056902,36.1889704502905,15.6341955804511,344.449125,179.02095,255.9987,233.3326,310.87235,355.386975,354.4444,652.5008,344.677,604.28635,2,179,31,5,603
"ZNF551",0.947465996531156,0.924860748688546,0.99591458108521,0.909573462053842,0.992326477976452,0.998959689770199,0.968340545954547,0.919264086523791,0.936473164443069,0.974896873862138,229.58495,157.713824581006,147.801232258065,130.49796,167.459811940298,98.49825,7.01917438742013,9.62673862210515,31.1038299303253,6.11657418457383,180.335825,89.3993,100.35775,116.1503,105.48415,278.834075,202.2181,187.02965,128.7286,196.8623,2,179,31,5,603
"ZNF805",0.999999137415796,0.996899464571729,0.587957737637401,0.967327794241156,0.714771866795819,0.975505622282014,0.997402492798044,0.0157691314154973,0.999978002211325,0.960418274334467,371.5637,366.233343575419,414.499532258065,463.36222,411.394180597015,71.7123,8.52749024686829,38.6955168944062,77.2313961477546,7.35775091095005,335.70755,295.24805,286.31675,400.8025,319.6035,407.41985,429.6757,454.6328,600.5011,455.7905,2,179,31,5,603
"ZNF468",0.445561153072669,0.983194175055085,0.000392124890403744,0.998647230193212,0.212203383101305,0.997442991329762,0.84231449353309,5.1628255592906e-07,0.364125371660785,0.806888047337127,818.028,497.939370391061,712.706403225806,755.2538,623.138149419569,28.0344,17.3528165113133,72.8446070035038,110.544466436217,10.9581298901111,804.0108,338.7307,448.87505,609.7082,447.8864,832.0452,627.09465,870.74745,778.5722,735.5119,2,179,31,5,603
"ZNF616",0.884083989681635,0.971372255070594,0.820534539674237,0.987164820018408,0.983525238769717,0.999993976229856,0.961424655458898,0.195379583953221,0.999927367629329,0.999931566178403,291.5891,221.427750837989,243.500967741935,247.1612,240.890639635158,3.50750000000002,7.76565571053642,25.7197543350959,25.947607604498,4.25338113242593,289.83535,148.46625,169.46875,214.2052,180.41255,293.34285,262.5871,258.2573,268.1484,276.98685,2,179,31,5,603
"ZFP57",0.888615048339576,0.999987763729351,0.00222243033713998,0.999991108045242,0.5034433365875,0.999999999234844,0.999993185831809,3.07678327260419e-11,0.971151153246272,0.998927519619042,18.2283,79.1299016759776,12.4138612903226,12.0726,23.1035464344942,6.4374,11.4760889776102,4.04555351289703,5.93706015170808,2.79126286239285,15.0096,4.0876,0.46905,2.9509,0.26915,21.447,53.32245,10.9134,13.981,11.38715,2,179,31,5,603
