"gene","p-adj-Negative-Indeterminate","p-adj-Not Performed-Indeterminate","p-adj-Not Performed-Negative","p-adj-Performed but Not Available-Indeterminate","p-adj-Performed but Not Available-Negative","p-adj-Performed but Not Available-Not Performed","p-adj-Positive-Indeterminate","p-adj-Positive-Negative","p-adj-Positive-Not Performed","p-adj-Positive-Performed but Not Available","mean-Indeterminate","mean-Negative","mean-Not Performed","mean-Performed but Not Available","mean-Positive","SEM-Indeterminate","SEM-Negative","SEM-Not Performed","SEM-Performed but Not Available","SEM-Positive","Q1-Indeterminate","Q1-Negative","Q1-Not Performed","Q1-Performed but Not Available","Q1-Positive","Q3-Indeterminate","Q3-Negative","Q3-Not Performed","Q3-Performed but Not Available","Q3-Positive","count-Indeterminate","count-Negative","count-Not Performed","count-Performed but Not Available","count-Positive"
"ZNF749",0.999999559635571,0.999999196632519,0.999999943175912,0.999647265147219,0.997192974597011,0.997557376240449,0.991862391072913,0.0586158621793339,0.806074267622944,0.932054300646317,92.163875,93.3204450592885,93.578503125,83.93648,105.905207034221,13.0562872658077,2.63313737931294,6.8080917603591,14.5560026178687,3.06111467005744,76.937725,64.4352,68.343525,61.0088,69.0163,109.62675,117.3063,110.298575,116.8668,125.74305,4,253,32,5,526
"ZNF17",0.903944414572493,0.993641446468185,0.759403913768502,0.998569589663005,0.980614860685366,0.999996279583674,0.99962754692371,8.49594610412563e-05,0.96503892227111,0.999652379365776,184.0244,145.224657312253,164.675375,167.35056,175.15446730038,19.4166161541689,3.60006245247395,13.2335571089837,24.2015261725082,4.34339841882578,154.305225,107.9137,122.336525,153.7768,131.979625,207.577225,170.1618,184.078825,197.4071,191.7567,4,253,32,5,526
"ZNF555",0.884992957666862,0.999999891722337,0.109588144667818,0.997375661391804,0.982521250333822,0.99259898021921,0.998804925039482,0.000150600920324484,0.962325922303048,0.999694295079348,103.407125,87.778923715415,102.94271875,95.98316,98.8635982889734,15.6845164280666,2.12547192037028,6.24566920563025,10.0329174480108,1.44085845329546,88.227875,67.2897,82.022675,83.9859,74.55215,106.0206,102.9351,119.761425,116.4464,118.047175,4,253,32,5,526
"ZNF75D",0.632628590391222,0.996873492749925,2.70282309698944e-05,0.998854300401496,0.777102081469442,0.942391219680888,0.88882708452151,0.0154952339100802,0.00371650869248452,0.970647498437208,436.793925,340.078011067194,462.184303125,411.9464,373.089027186312,85.8307073780258,9.06306467597081,24.1880702136148,52.0685474781946,5.87143112919063,355.044375,248.509,383.8686,323.4812,284.7292,455.5412,415.3179,571.743325,451.4142,436.72615,4,253,32,5,526
"ZNF197",0.177566732545254,0.295139453363537,0.992370106897981,0.999983481981165,0.137409697280579,0.259894002271193,0.84061402162421,2.76001443921814e-13,0.0397335188532977,0.848742818090187,608.162825,438.105645454545,450.657228125,598.68684,529.027758935361,66.4155724858181,9.67184673387697,24.9171469474717,116.445003956102,6.62688913930709,573.867925,331.0345,360.9442,396.1216,426.316725,665.6244,535.0259,550.93865,729.8799,610.179775,4,253,32,5,526
"ZNF732",0.763978665560749,0.941440340290516,0.850133786207794,0.999998820212823,0.637170827773653,0.894426955997602,0.969625552706065,0.00305361068540722,0.98981243240783,0.936725130707829,6.794075,14.1200193675889,11.7781625,6.39878,10.7170102661597,2.49033452517763,0.909572912867694,1.95991094273763,1.46685563822757,0.494134204868568,3.247075,3.7905,3.873725,3.9252,3.56125,8.6931,19.9899,15.58425,9.9211,13.614475,4,253,32,5,526
"ZNF546",0.245141450177871,0.999983946044026,1.22760681176004e-07,0.8749108457522,0.909956838192613,0.605956159775632,0.988496419430931,5.30686605770825e-14,0.490257535781673,0.903779099651853,97.3324,59.0828861660079,99.13826875,73.55846,88.2512425855513,13.9007855097593,1.92523017898147,8.99924677927117,9.23329314132287,1.70324241020077,86.148525,37.5601,67.57755,61.0088,61.26265,107.648675,71.3502,123.2722,79.5842,107.886075,4,253,32,5,526
"ZNF286A",0.957790738561916,0.998351678586774,0.055173218554926,0.99993094989942,0.868221462462957,0.999912079218827,0.917234237812693,5.22915044598449e-14,0.586504855482395,0.946147341803251,408.538375,479.810938735178,376.6721,390.44996,322.365224714829,93.1127621640322,19.7864417361407,34.8374920898833,44.6253000744936,5.22445223040335,301.906125,258.8384,280.6479,349.8835,246.091475,453.05685,617.2928,417.693725,375.1973,381.13765,4,253,32,5,526
"ZKSCAN4",0.236995217045344,0.657608314732596,0.424034228536648,0.68181840911238,0.996809906260401,0.99706011321408,0.443869809638288,0.0829786769272358,0.956053513253647,0.999990001146702,174.3051,130.255843478261,143.90014375,136.93542,138.486908174905,19.7115982685744,2.95354406134851,5.34238193713408,7.59158932203264,1.77683159045334,152.744475,100.5775,120.354725,131.2289,111.6357,191.755925,152.7016,161.152275,142.6779,159.5932,4,253,32,5,526
"ZNF643",0.991106013849819,0.999619740420379,0.966733933753248,0.999066249092231,0.999936576609387,0.999932083250178,0.995991654300473,7.35681894736828e-07,0.489438481061389,0.932186448287957,65.16345,78.0988023715415,71.2350375,74.8041,54.693608365019,13.2180894176945,2.89996316597599,14.6150782894782,15.2461734541163,2.57478564412776,51.476525,46.0385,32.34365,59.2657,35.0268,66.656575,99.1771,81.34925,77.1763,64.672425,4,253,32,5,526
"ZNF642",0.898132903591282,0.999813339246617,0.303071250605632,0.996354407521257,0.990492824818844,0.997817275328047,0.9524960627951,0.751705986924994,0.573855529617388,0.998965356445382,145.935325,116.612349011858,140.088884375,130.20346,122.56748878327,20.9360493020362,3.24325820308531,11.9321061249335,29.40529858904,3.0668148731003,129.80545,87.2082,99.31825,87.8294,94.70225,168.077175,140.4157,158.81065,130.8387,142.511875,4,253,32,5,526
"ZNF490",0.936766492214426,0.935120872462825,0.000178744079584292,0.999741643419816,0.975837364944332,0.794752171053526,0.999744223605612,3.9146914598831e-09,0.387182834098569,0.989108235249238,327.049225,287.690598418972,368.778509375,314.64278,336.308088593156,29.0088765764428,6.75017448667163,19.0672229064455,36.8316921228091,4.21097351822682,307.61565,221.3145,294.48415,255.6933,273.414075,355.254775,334.227,432.365975,403.8554,381.76035,4,253,32,5,526
"ZNF626",0.942353835336181,0.809013671768904,0.827140900940414,0.909285337608851,0.992210195617415,1,0.713257956278321,0.00892158621690675,0.998354480654214,0.999954056628419,239.330625,346.041947826087,401.565209375,401.56114,416.552990304183,106.875043830676,19.2030841116711,57.1983857018908,179.494051446087,11.4237431120557,107.89505,111.8478,244.1274,115.9914,237.041,324.517975,458.8919,557.412875,660.6919,554.327025,4,253,32,5,526
"ZNF793",0.999871030829568,0.99998870147732,0.96601235809885,0.999997425982524,0.999010209990854,0.999999995708226,0.968173007631814,0.0128394429477866,0.260355996321476,0.929601594644837,179.558625,172.277888932806,183.718878125,183.19266,149.504114638783,13.1092357777113,7.81686043132796,23.8745540004343,24.8929153804371,3.08221791277113,169.52035,99.1736,109.846175,157.3844,103.04845,196.512625,207.0811,222.403625,215.0116,185.8471,4,253,32,5,526
"ZNF383",0.948060186711353,0.999007135113494,0.0534725922022802,0.856734034504375,0.964791434416245,0.449043133066518,0.858048049002608,0.450661300759849,0.0045359181586403,0.995658434068481,117.53735,103.087336758893,122.892621875,91.47736,98.0968096958175,12.115883792258,3.06385107049721,12.0545744304036,8.44603953984351,1.33410564052407,101.717875,74.9104,88.853875,80.7215,78.461425,137.406575,116.4692,136.84915,92.0232,112.91445,4,253,32,5,526
"ZNF669",0.998209875705692,0.997669139435183,0.999975716120738,0.999947760126766,0.985428962888725,0.984557239791895,0.999471490166227,0.00565922486571502,0.531920187891828,0.999996529844632,148.322,158.569666007905,159.859609375,142.73334,140.835401330798,22.1294801518623,4.91429696979122,16.1095157496635,31.1605925156856,2.61892251139999,121.3617,104.0863,97.5947,85.6821,98.880025,162.31955,196.8149,193.007325,173.8663,173.2091,4,253,32,5,526
"ZNF559",0.999748296198845,0.995184130124532,0.974193081093831,0.945254797596937,0.894912807445931,0.972915809027913,0.999888899175887,0.999397186266413,0.951868112012085,0.877630810319175,226.554175,237.174233596838,250.25006875,284.20898,235.164060456274,30.1528044316051,8.33972184681883,18.6095569958054,15.439941058903,4.65897368905939,177.573925,158.3175,183.505925,280.9413,161.654475,277.19095,292.4657,306.29745,300.4123,295.197975,4,253,32,5,526
"ZNF177",0.894490444343695,0.527389594318636,0.287337131637086,0.998160218208277,0.980565255471616,0.696852997765081,0.675993866924097,0.0520877047594519,0.905711149970693,0.843022690199958,39.305075,64.0706707509881,83.997784375,50.335,75.3496625475285,14.0252651902067,3.35491576537357,9.77222774132329,12.247779084185,2.39074177705185,24.77865,28.1638,49.235725,31.9054,39.51395,42.441825,77.3629,138.37725,47.6348,99.877275,4,253,32,5,526
"ZNF548",0.802188643706313,0.925251490910987,0.963579548598022,0.983094765262752,0.99260680801424,0.999892430967834,0.994034400403105,4.65081167694281e-05,0.722140126945802,0.996850300722541,414.664175,317.493011462451,339.2329,351.6066,378.814855703422,44.9822941319577,8.1471043704695,22.716747610637,41.8656453815058,8.48142320800004,377.780775,235.7225,255.825925,342.7973,289.010425,475.65445,381.6105,394.499025,417.2791,418.723425,4,253,32,5,526
"ZNF563",0.106121467080429,0.42044434986208,0.446148508046338,0.256090505407677,0.998605482084173,0.888699905458466,0.464968765750155,2.12408680810849e-06,0.990327432208378,0.765848133144741,130.7049,69.3076418972332,85.06521875,62.93336,89.3026659695818,56.1901377032482,3.71792838247591,6.06129798061498,9.61705439007184,1.97418763092779,67.8553,42.0095,61.668825,44.6449,62.831725,156.7249,77.2102,106.849075,74.0821,105.537875,4,253,32,5,526
"ZNF567",0.824442319539405,0.613502902145162,0.774507746718729,0.802379625056212,0.990979775582193,0.999999938951271,0.211411061811436,9.83103598528601e-11,0.429160313552444,0.952683410951727,242.754975,200.611864426877,183.530709375,184.39058,159.102249239544,19.0214297953814,7.52802843061595,11.7738048791401,20.7066658957786,2.13766617125704,213.172275,134.353,144.0347,157.7514,124.303325,269.2619,223.1191,208.9671,187.0993,185.1971,4,253,32,5,526
"ZNF573",0.99993843105878,0.818014661737479,0.00652252794696617,0.999999769073444,0.999705112734262,0.782858411195484,0.999897875321099,0.371628248174835,0.0496090747480501,0.999959627546529,30.266075,28.9122197628459,42.20988125,30.71126,31.7971498098859,5.71549791391427,1.44833726064928,5.52202490466958,8.86630124976588,0.829331868057377,24.091825,14.0666,21.53795,19.7168,17.14885,35.34855,35.7143,55.0603,41.539,41.90815,4,253,32,5,526
"ZNF527",0.961973395561605,0.99999374656556,0.259459033831405,0.993830654685783,0.999920780965407,0.965193761701755,0.953308931644583,0.999215440070621,0.188543276162414,0.999769162208395,145.5021,127.122237549407,147.582021875,130.46904,126.111580988593,3.57389770232258,4.53763554604409,17.4438009097151,15.8208429150788,1.66587018726427,144.7249,89.0186,100.883075,121.1687,101.25725,149.1723,147.3752,162.823425,150.2667,148.28685,4,253,32,5,526
"ZNF33A",0.999997473084931,0.994677804135085,0.702568531519521,0.871160908241479,0.564997293307934,0.894867252853931,0.977614089861297,0.000281655594438268,0.991839550012925,0.933992285852285,1405.5288,1389.49901581028,1521.89929375,1761.59726,1566.56189771863,165.926094599182,35.3835801507036,83.5807405275725,477.551650448054,23.7210577079756,1159.91985,974.3972,1206.06825,947.3799,1179.444025,1687.53935,1692.8346,1835.88175,2896.8335,1866.307525,4,253,32,5,526
"ZKSCAN3",0.983133924234442,0.999171849544774,0.94430077357219,0.913164617965551,0.963397165529193,0.889507862463612,0.995606286677918,0.822568419537973,0.99760161233555,0.913961993622059,97.86855,87.8387830039526,93.030584375,76.73704,90.8526344106464,11.7795997702596,2.68942728045008,4.08102190911339,11.0829735449292,1.50494013357773,83.286725,57.7705,75.1076,73.6464,67.264575,104.949875,105.8317,111.80005,85.6784,109.681075,4,253,32,5,526
"ZNF676",0.990812563435409,0.994172261996134,0.99999022016505,0.999868452555663,0.946037714965137,0.963374463903015,0.989802547531147,0.999994025260474,0.999962335696496,0.941882761152737,12.05345,24.3814679841897,23.571903125,6.49882,24.673280418251,4.25393718228576,3.75571454271037,6.89234401710702,3.239651188693,2.22074660759092,6.85665,1.001,2.13175,2.1806,2.476725,18.69525,9.3361,16.643975,6.8113,16.28675,4,253,32,5,526
"ZNF699",0.987696876201145,0.956900396908685,0.968496281728206,0.998477366347303,0.99994536968501,0.996138998966134,0.921999161034485,0.195778599061731,0.999155720561606,0.98798551639061,26.559825,31.3688581027668,33.676378125,30.28578,34.5468560836502,7.14999772813192,1.27545422046859,3.10098432846049,8.09698307769011,0.820613561262565,17.408175,15.8461,21.801275,25.0941,21.0625,32.51405,41.3625,44.672225,35.3264,45.9674,4,253,32,5,526
"ZNF250",0.64877059495833,0.907905884004237,0.743153143757823,0.988333142467066,0.93096861441207,0.998721171001169,0.875996989193548,0.0468867541729502,0.999983422911896,0.997339338675908,269.250975,401.472024901186,357.760821875,332.25854,360.993174334601,27.042316971165,15.3409168941242,29.9036711122257,75.7524781458508,7.11763408372054,238.889525,246.8778,266.12235,258.904,252.608875,301.1212,469.7349,398.105,383.6437,422.992725,4,253,32,5,526
"ZNF79",0.99995032032799,0.994161515851824,0.922344544818895,0.999431413919071,0.99965526037632,0.999922158535161,0.976525514295829,0.0187404595944454,0.99234734788472,0.997632260469254,109.245325,113.159259288538,123.048928125,118.86844,128.134532319392,7.37751003448713,2.81080709811685,6.52572729450153,13.2807965939773,3.16277617254458,108.094125,82.977,98.57995,94.6544,101.142475,117.16835,137.931,142.708625,144.3587,145.160975,4,253,32,5,526
"ZNF681",0.999689352367885,0.998392437358783,0.998011411714632,0.988222552227344,0.986037833965074,0.996352152816824,0.999691870477416,0.999999999181942,0.997673359873333,0.98563313085789,237.290225,262.589586956522,277.67465625,322.85394,262.435528707224,71.3764824187255,26.2592411976623,21.4307853463801,84.3160912453999,6.14754734032074,131.9517,147.6476,185.46355,158.1872,166.332375,316.005075,289.2527,373.715675,446.7143,326.564,4,253,32,5,526
"ZNF766",0.775119113716469,0.981886166684262,0.526764352779062,0.996072400242378,0.945720328553318,0.999983026851034,0.966578790046889,0.0072005310308717,0.999712145099254,0.999783345277162,767.714525,604.343220948617,686.01368125,698.54076,676.357718631179,75.1941968581173,12.2448692494135,50.0586103275407,106.717732338101,13.6569962894272,690.3118,472.705,547.28065,681.8489,517.670525,814.119675,717.1292,719.92575,775.0011,750,4,253,32,5,526
"ZNF471",0.993162255469695,0.999999788875336,0.829457009339751,0.772856013850405,0.720798714099725,0.50605187638577,0.997058117071405,0.98086576787419,0.91396660759655,0.657811113412104,99.7669,121.657741501976,101.44855,179.38324,117.29383973384,41.0827426187891,6.11381669615269,12.6815715996034,11.1048286775889,4.63483470784222,49.81035,45.6432,53.456275,158.6653,33.8962,117.8365,180.5439,151.3396,198.8748,171.57685,4,253,32,5,526
"ZNF836",0.992013575639632,0.99974757392017,0.42946323916967,0.971723977104523,0.616886890908158,0.963928316742286,0.999062400023198,4.94646341380189e-05,0.999812167354155,0.968116748651589,202.786,174.491402766798,215.10589375,255.58624,219.032189923954,14.0508463662633,6.13048276749752,17.1106625538508,54.5377827343815,6.11938914153318,184.734375,115.0551,146.069825,159.8853,142.48075,217.025625,217.7206,258.7565,269.7462,251.7373,4,253,32,5,526
"ZNF493",0.660493175975478,0.97136129912182,0.339038669375922,0.848813449438749,0.999999999999297,0.950084341190184,0.997844383528347,1.84442572326304e-10,0.879213971419511,0.773251656798859,299.051925,203.15850513834,252.428828125,203.07168,276.696011026616,74.0813575686823,7.91060071435448,21.2323700860291,48.9324085417569,6.49935334894931,232.204975,113.6147,175.182,139.4487,160.31575,347.8526,256.6319,336.8656,216.8847,357.58835,4,253,32,5,526
"ZNF167",0.837511350051331,0.954661098864198,0.934338064916979,0.962095007114684,0.9998592547532,0.999858236377789,0.947312185527353,0.270972916660812,0.9999999012585,0.99976483313172,77.2134,57.5037747035573,63.067359375,60.19572,63.2434868821293,17.4965045762956,2.5898348223974,6.73608050362582,14.2752090481506,1.56464571604279,53.7224,32.3949,29.23705,40.1506,34.52525,104.57605,72.018,98.801925,81.5561,84.268425,4,253,32,5,526
"ZNF565",0.96640326939237,0.992930866940409,0.983559862192507,0.999227841116546,0.996188970003704,0.999927227502357,0.94816989727608,0.983711475210898,0.937108943650916,0.990897357861397,94.346775,83.7510308300395,86.9994875,89.08098,82.4296479087453,13.6385999262739,2.59468208088616,4.69114913869586,11.7238941164785,1.19357336710081,79.534,61.4577,69.467925,77.5648,64.552725,98.915225,93.8452,101.409325,99.4418,95.34285,4,253,32,5,526
"ZNF34",0.952055551055669,0.965435911408542,0.999992123873838,0.951234545152248,0.99881666517604,0.998568342225243,0.851466400168404,0.33001218489131,0.908437463953035,0.999998852508637,110.479825,137.011986166008,135.95750625,145.96858,147.528111026616,10.2254267930793,4.94468263971247,9.16664223615078,43.3699913188186,3.11781110622989,100.70895,86.6288,100.905125,102.4903,99.3441,123.147525,166.7867,162.13645,187.1477,177.0496,4,253,32,5,526
"ZNF140",0.999999994108643,0.997790028142254,0.909872086310612,0.947779157483787,0.816545522474479,0.961236265025269,0.999985811407868,0.963318437373369,0.768007872102309,0.751560901198965,528.708175,529.976628853755,562.135546875,626.77006,519.850102091255,156.092495515113,13.6937594772203,33.6552315733771,63.9289685204102,8.20835405930699,300.672375,393.9394,487.80355,541.1499,400.6907,776.514,639.3249,653.19135,726.295,629.870375,4,253,32,5,526
"ZNF658",0.999980436171625,0.953744495704157,0.401575084073232,0.9925171774909,0.943297478756681,0.632391568923542,0.998869264399138,0.794952648981397,0.668857174200745,0.877327918256018,49.983875,51.3192916996047,60.360859375,41.9557,53.6779230038023,11.4950229817354,1.71268283547249,5.28241761403524,6.60967380352465,1.20074433104808,42.294975,32.896,40.00515,32.2475,35.026475,59.2632,65.8019,77.303675,48.7543,69.0037,4,253,32,5,526
"ZNF765",0.839741034416912,0.900539386869689,0.998995479650506,0.999999993910301,0.788250058863642,0.871245726307913,0.9332844899802,0.484783613816845,0.993898029327901,0.909852657054762,397.757975,316.167160869565,323.80626875,396.41336,335.584489543726,50.0502384595114,8.05291769432531,16.9497626860251,72.3682821298295,7.47789982637357,352.79475,228.233,256.759375,300.2506,239.916975,422.665125,380.858,377.62505,391.7875,382.989525,4,253,32,5,526
"ZNF124",0.998784062161376,0.977353789220037,0.120320667943107,0.997965940960744,0.99986126876533,0.817517080068697,0.55384912208791,6.55031584528842e-15,0.0986076578445492,0.198044093330061,137.4545,146.208675098814,117.716440625,150.74186,89.0894996197719,33.4990688789007,5.66120106921232,13.4826428148849,33.8996359490865,1.94358465446922,92.7007,82.602,63.8713,102.9264,58.4954,169.2306,187.0383,145.51875,190.8997,108.5857,4,253,32,5,526
"ZNF569",0.93648961527214,0.999323748259168,0.608749716762221,0.896310006659676,0.990062890213292,0.856122516236239,0.758695909468224,0.0619658675215663,0.0734607169793048,0.999999965672519,249.50805,205.720764031621,235.61176875,182.10438,183.091832509506,45.8843364822627,9.48213319912458,39.2537789965145,35.8112981025318,3.19068976118273,231.20965,129.8913,120.17135,120.8568,137.120725,303.91795,243.7067,236.53725,207.5974,220.1066,4,253,32,5,526
"ZNF777",0.6810799527052,0.999347716308959,0.0334323763014416,0.999999857086378,0.610299307889125,0.999501653957611,0.988676820764893,5.50600011139935e-07,0.964718040170299,0.98732139348033,395.23795,494.066937549407,413.644484375,398.05292,431.551534410646,14.1788216513515,11.6264895483876,34.9906125983565,74.9894465446532,5.42949004429938,374.7207,362.3418,289.1186,326.3972,350.45555,412.0889,581.723,485.88975,375.507,507.6051,4,253,32,5,526
"ZNF605",0.999920614429927,0.903016952532845,0.208668878384592,0.993825203239667,0.990597730369144,0.994787141853124,0.996977426791274,0.655712905983604,0.482389717816029,0.999338637466418,483.4187,498.571151778656,586.2240125,544.39476,521.344687262357,64.3748972280474,14.3705204353478,40.0174282703907,94.8194642485107,9.371745155256,447.7741,339.8944,394.748875,398.3005,373.755575,561.58865,620.695,712.064675,556.0136,628.854525,4,253,32,5,526
"ZNF799",0.329226801705854,0.952336990622465,0.0219998798808466,0.790980259063825,0.993507619506681,0.935431072763556,0.971945938163612,6.29496454962464e-14,0.995412126995353,0.858186183829507,296.35705,194.829261660079,255.529209375,215.14748,263.01452338403,64.1304029535459,6.38200921186281,15.7465497400911,33.6813760677529,4.83292935224408,224.184775,130.1385,175.146675,163.8861,181.33615,347.693875,239.4874,304.89735,257.9802,318.089825,4,253,32,5,526
"ZNF782",0.993098136070932,0.992821994310712,0.126573829461214,0.712025499291772,0.128442353528577,0.696696534716114,0.996077475284329,2.19967297432344e-06,0.99927011454916,0.576414924222222,89.287725,81.3479055335968,97.72940625,120.67094,96.1169868821293,16.7422266536033,2.336876315745,6.51394412554827,29.1159932226191,1.59422806696768,64.5612,54.9442,67.6227,75.3895,70.796275,107.949575,102.5608,120.666125,133.4554,116.6224,4,253,32,5,526
"ZNF846",0.999980771136345,0.821581274410689,0.045471961351875,0.999981528618028,0.999160414433494,0.682956941981132,0.826008288478271,3.96552157777563e-09,0.999699030545719,0.673813315872521,59.145575,60.7514774703557,77.988940625,57.02928,76.8311450570342,11.3902413049779,2.2117317261259,7.29261317336301,10.2397298624231,1.38438581191638,46.76175,40.4672,53.338625,37.8805,54.0281,64.614075,73.9094,92.31805,76.3226,95.2948,4,253,32,5,526
"ZNF136",0.577990625635461,0.99976703304179,0.00516641865655576,0.999755210186396,0.642266572006164,0.999997828578538,0.991528197968965,2.38885244918663e-10,0.952600155059938,0.999368947952281,328.634275,248.057508695652,318.318603125,315.42212,304.18165095057,38.9580185643763,7.76872572166717,22.6387974803673,30.7418662235786,4.32357155038387,304.41915,165.7197,237.8656,266.9673,239.6313,368.606725,310.4994,374.851175,355.6917,355.010375,4,253,32,5,526
"ZKSCAN5",0.137958719191428,0.808731417823865,0.0146873182925391,0.702312478689361,0.958664397644275,0.977994224254503,0.406776904210284,0.00112740419336643,0.485620669891654,0.999999651854162,538.347325,405.1357,472.275309375,440.56106,438.763285551331,125.029258662705,7.54843273501305,21.2422918668732,43.4467960827332,4.74923710695393,403.67115,329.027,364.0707,389.1491,365.645325,633.022225,459.8131,540.36355,500.2399,498.58415,4,253,32,5,526
"ZNF33B",0.919337523924649,0.793067381232776,0.883043640242448,0.710042198862577,0.875945422167228,0.98429381056738,0.919131341250727,0.999999975399814,0.867937749354207,0.872616194120547,642.2124,806.390268774704,874.7814625,974.04864,805.84942243346,131.966665182885,30.6461352735054,48.4657654895301,253.680815364624,14.744017447164,492.660525,504.3517,665.51785,652.9876,558.755575,701.179775,974.1205,1119.12165,915.8707,990.726075,4,253,32,5,526
"ZNF431",0.99006981510173,0.979008646650123,0.996455044654749,0.906042520340758,0.937414561467578,0.976708294759422,0.933130327399679,0.220359208027459,0.986048434569542,0.993343461741993,158.05675,178.620293675889,184.47604375,209.11654,192.605419011407,17.3556178227925,5.86990540995214,14.6935193974811,58.1895690121743,3.65246204217819,142.12535,115.8417,124.2539,125.9396,130.4843,169.51695,216.033,228.22745,293.9595,235.6687,4,253,32,5,526
"ZNF418",0.999006386368492,0.906067847245386,0.387733493419455,0.999999703926003,0.99714271561691,0.84985021218839,0.890164743671533,0.000176287095489447,0.999999968658736,0.81922601437381,107.76775,121.251748221344,155.668265625,105.42762,155.306003612167,16.5002389597595,4.5675914880924,13.9565687632411,13.2082690310048,5.08986953725731,90.7706,72.0865,94.897225,78.5382,98.223275,119.29165,166.1442,201.815425,130.3269,185.0613,4,253,32,5,526
"ZNF700",0.392244968038018,0.957745678888004,0.0428046826758598,0.647901196772167,0.999997298530964,0.783107787025937,0.776581067462605,0.000486817849050136,0.772199870585284,0.943800504622891,464.5957,329.012231225296,408.614065625,324.97786,376.40238878327,75.079171290878,10.6305616346044,29.1758172869205,35.6522820893362,6.22491057835537,387.249875,229.639,315.300475,272.0918,282.748175,545.854475,388.7513,479.03455,330.3192,439.53725,4,253,32,5,526
"ZFP28",0.789219652441856,0.806631754452669,0.999995486140166,0.997623555687843,0.935564603950459,0.941517771252478,0.766839984136953,0.999324888263038,0.999999818210623,0.922311851447387,242.725825,185.227781818182,183.96511875,220.84616,183.416433840304,29.3398000211708,6.50958023478491,18.8483455871803,25.8847168501531,4.33653559470101,203.418325,115.9997,111.77555,187.3842,112.858525,288.63395,232.7759,232.90475,218.2638,236.304575,4,253,32,5,526
"ZNF585A",0.868784344613111,0.996716763978139,0.00311756083782422,0.880140068575551,0.997780201275531,0.432669230106469,0.917888517321187,0.906808593971239,0.00774202842140947,0.990127306601518,199.948775,165.824145454545,212.97741875,155.78994,170.488109125475,9.8344732544398,5.16025764854174,22.5128930913485,24.2548418372003,2.52539870851948,187.441325,113.7606,147.6374,157.0174,129.9761,215.68525,201.0093,238.664275,175.9165,203.572725,4,253,32,5,526
"ZNF138",0.308960618893087,0.415332293688197,0.999054460110963,0.998928424781469,0.405863888519018,0.536314615486067,0.738147735206445,4.66567528493167e-05,0.452052184311824,0.868100041196541,452.583725,305.161331225296,312.48984375,425.53552,358.939674714829,72.0587498334447,9.20662705851548,26.3522108848142,109.041199334685,6.75068811671436,405.222175,206.6116,205.930075,248.326,248.21665,545.3977,387.3106,353.3655,405.1638,443.2279,4,253,32,5,526
"ZNF429",0.554021963725135,0.99971504810392,0.00399531082830185,0.912798268244705,0.993629143037278,0.861977551491479,0.999012672678987,6.60582699651968e-14,0.999842059535132,0.860570273273529,249.947775,180.198785770751,240.781190625,197.4488,238.068661026616,63.352966951614,5.27006784203841,21.0755786020684,56.7001638288815,4.03366040286665,194.151925,124.0825,168.6439,125.0709,173.354675,297.22485,220.6788,310.331025,290.7331,289.185775,4,253,32,5,526
"ZNF470",0.55818504227624,0.670323933413691,0.99868432542985,0.99537449442421,0.800932109547179,0.883450902209479,0.334040277272174,0.13168587378202,0.708172527314701,0.552452566243569,255.6933,186.687783003953,191.433925,232.26682,170.379746007605,50.8394682575457,5.87443031580606,16.0270091698094,70.9162348032762,3.87303889153103,197.07405,126.6529,143.1355,167.7743,108.451975,270.41215,240.5676,252.33135,287.7114,221.188575,4,253,32,5,526
"ZNF100",0.317550327416968,0.849629122493025,0.164783693249638,0.98602779247123,0.654479489477006,0.994584294179423,0.727423727036795,0.00012956069720238,0.989929848071093,0.972021914488654,395.028025,248.221020948617,312.73400625,342.23898,299.595957604563,126.31262404231,8.31626415261853,33.3426028291874,101.783018781123,6.92134350354311,188.57705,160.2343,183.4339,138.5772,187.95875,566.557725,304.9134,365.851725,447.9044,366.168025,4,253,32,5,526
"ZNF398",0.994729073225006,0.999999877511283,0.782771911134343,0.947877962007839,0.966532019213449,0.828157541932515,0.999889957675614,0.470374661941364,0.9883820275184,0.883805797494731,564.6151,599.443880632411,562.11649375,650.52038,577.593489163498,70.2605150543319,13.3823957036555,33.229378079744,46.0908980183007,6.596092218179,545.49145,447.1392,395.831025,592.2214,477.286225,638.22825,693.5464,648.2731,658.8994,654.783675,4,253,32,5,526
"ZNF498",0.0295078111544933,0.0544100013527216,0.999617353760373,0.0426237123022069,0.901188936096811,0.891624530496661,0.0155527252541442,0.693511505805277,0.943304572468432,0.962344050573541,505.671975,365.556651383399,369.193740625,327.35072,356.111915969582,127.88950250935,6.31290028991736,22.8045430901812,31.1420971522215,3.86111292762613,365.738275,295.5882,279.775375,298.5075,298.12775,526.175,418.5663,425.353875,365.6793,409.68775,4,253,32,5,526
"ZNF441",0.341516579095472,0.97856206872671,0.0072646942799498,0.994816775107206,0.57290150060145,0.9999892402177,0.998937359690109,5.10702591327572e-14,0.876741499997182,0.99831672194252,260.14015,166.378094071146,229.538740625,233.53874,246.882714448669,53.5293838796428,6.08442800826861,15.1230191089456,46.5112840653169,4.46870329262145,208.0761,97.6834,177.322275,143.3949,176.41025,310.1305,214.146,281.574325,299.8148,298.788675,4,253,32,5,526
