"gene","Stage IA-Stage I","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.98836487637118,0.992068714023583,0.999999943296647,0.999998996921731,0.999998796972361,0.999999647180968,0.999996592776424,0.5709130239949,0.565975507900975,0.999999999817459,0.999997236530997,0.405410515189935,0.360881774768922,0.999999999651288,1,0.999999560739122,0.99995912234979,0.999983742662651,1,1,0.999999999999335,0.99990785638341,0.903928305474471,0.923651281439405,1,0.999954322852018,0.999845318375491,0.999999999980366,0.999933891598506,0.992874479151025,0.996673107120507,1,0.999996301388674,0.999991084955053,0.999999999972755,1,0.999999926507056,0.993597395273473,0.996304245731853,0.999999997939164,0.999999999963899,0.999999999990549,0.999999999946219,0.999998863802768,0.999999299895147,51.2995,84.8780928571429,82.8115138157895,69.5148,63.7696333333333,63.3674640449438,65.9265333333333,69.6153983870968,69.9211142857143,61.1090428571429,13.9062387605348,7.03442365626514,6.0439236183775,37.9989,6.74149940272094,4.870157950723,22.9165046622395,7.59036175868673,11.7024116298375,13.515138531518,34.20315,35.50505,38.66255,50.51535,30.7784,28.9421,50.5671,27.54295,27.1246,35.01375,60.0153,110.3177,106.0359,88.51425,79.2189,92.5342,88.33515,95.011,93.9806,77.21375,158.140737254902,73.6373229540918,154.9725,56.3155,123.6076,185.50275,32.6072,95.7018,7.69702790101756,2.76076819244715,0.465644237103803,0.363390278920454,-1.10269997130903,-1.46040826843817,"LUSC"
"ZNF416",0.999999991904541,0.999999981793528,1,0.991630928884837,0.986339232483599,0.986881338486657,0.999205250324872,0.79846161393105,0.717033946938431,0.999593619957635,0.99530645020689,0.285077806791655,0.154646874266163,0.999927918099439,0.999909036700818,0.998388924914031,0.99688606664198,0.997084995233737,0.999999823490978,0.999995581639595,0.999999945274199,0.999999350354727,0.99999639640237,0.999997285319235,0.992986952437413,0.970369171410469,0.683681629822064,0.998965951144437,1,0.999958943138945,0.999894705861042,0.969510172037189,0.835983795956329,0.546647031140312,0.989103311422559,0.999023501731607,0.999167052865995,0.995262527652438,0.995462236728808,0.999967244929381,0.999999982809447,1,0.99999997806912,0.999071829194193,0.98109189699437,143.071575,137.292617857143,136.807771710526,92.90775,121.09153015873,115.69693258427,107.483066666667,133.526008064516,144.56940952381,116.196442857143,30.1402054156176,5.99607297146413,5.0041329569172,13.90785,6.67873362778602,5.5607312103599,39.5163885594038,7.20353286319814,14.8634480539372,21.0795304772286,121.109525,99.88525,89.0368,85.953825,84.86435,82.7703,70.8359,89.815525,100.2649,83.49485,164.5565,172.3202,168.836675,99.861675,151.93085,142.2717,138.6089,169.12565,162.7184,118.0827,99.4517215686274,130.665683033932,96.1806,120.0361,82.2187,112.90775,87.5086,165.7235,3.63339068680149,2.70304774387857,1.31386044377085,1.24802818863679,0.393812042956898,0.31965052005532,"LUSC"
"ZNF586",0.99999824557584,0.999999999810933,0.997067961687276,0.988950310080484,0.991494878263647,0.974445551197627,0.999015674882876,0.963290846328354,0.466001071113368,0.999400762406276,0.996696701122929,0.748095482278129,0.102491574140007,0.999782346016918,0.9999974742274,0.959160877001553,0.621008662077741,0.747500623438193,0.556366194118757,0.383495377602025,0.308914489735376,0.999972370797429,0.999992687336449,0.960968381655551,0.996172931938613,0.998959741032103,0.971294284884367,0.544056822929835,0.999999999973446,0.999955345771012,1,0.97891272932565,0.944715570908781,0.825888401835268,0.813316263794326,0.998712282759472,0.999999999578429,0.999999944294601,1,0.99080371815039,0.99899521560106,0.995272183027085,0.876387080260779,0.999993484669377,0.999999999998962,196.312,179.223905952381,190.253088815789,112.28355,159.928077777778,154.196698876404,286.2243,172.638901612903,191.067819047619,188.113385714286,35.4517795712947,9.78318096002927,8.34787747240781,53.87405,9.34131185823726,8.64119836820571,74.5712915383885,12.448835698193,19.1599267790039,46.6523901737982,181.75005,109.71385,125.7375,85.346525,109.91335,98.0998,224.45235,110.25775,138.3966,106.9147,229.4366,235.0895,230.063825,139.220575,212.2649,192.7145,353.288,222.19805,230.8489,223.85245,162.791260784314,176.5297750499,152.731,160.1475,126.78645,190.5124,114.1104,220.8378,5.89771267063206,4.28254556579236,1.08439343856295,1.04855923159018,0.116888288869847,0.0684083594867821,"LUSC"
"ZNF446",0.990840326184327,0.910248739416359,0.867633773769709,0.978005955966814,0.999651829341979,0.999997434532916,0.99089538049647,1,0.930048650510111,0.999682396032406,0.805122370500805,0.449013289108381,0.995210474735726,0.999999990370806,0.582719199256539,0.998014533742425,0.999999992908344,0.999999998057126,0.999995599201238,0.999999994904027,0.999997291948545,0.882248622811296,0.86188737713573,0.999998980347948,0.999999631594256,0.910529092391495,0.999988971299839,0.999999926811631,0.949226287613964,0.998523957457706,0.999999999999554,0.999996990278227,0.999009365920654,0.999896138438412,0.999999999759677,0.999999884771748,0.290464093302158,0.221822972648099,0.531824079989791,0.999633362660085,0.242081329808423,0.768998066306447,0.949864320845328,0.667090839206187,0.674562374421016,291.646875,239.149330952381,217.899809868421,190.9643,238.797257142857,205.362924719101,227.7155,212.766669354839,219.486271428571,136.625042857143,37.5818643988333,10.623453153383,9.56285229894982,2.6966,12.5292683862582,8.67547256905926,67.484446350721,11.1961520390112,21.4000002796786,9.9071675004191,246.778825,172.1469,151.2165,189.616,164.02425,154.6958,162.1084,159.94405,160.5612,115.4574,306.7838,292.85595,261.3817,192.3126,300.0014,246.835,274.20825,250.6593,281.9938,159.1843,182.611174509804,221.492848103792,174.5638,202.4575,150.78335,214.4164,155.4752,266.6211,7.09752427078893,4.73864634569535,1.21292056030175,1.15979086156465,0.278485064875813,0.213864675882257,"LUSC"
"ZNF8",0.996513102615763,0.950014865771058,0.883659675423949,0.999802322417415,0.999999999925958,0.999999997408722,0.998717028098607,0.999999475100498,0.778125484422984,0.999999994326486,0.987195624903786,0.999895849437174,0.99680591681296,1,0.997599061762137,0.99845747063385,0.714806092604599,0.45793079768847,0.959753705513376,0.776530656440548,0.610957791950771,0.987097394053265,0.999921308533298,0.999161298968404,1,0.998284852376194,1,0.613979600873802,0.865278970299101,0.841998724929058,0.998548529021921,0.999993610072286,0.754439582472604,0.962316160287681,0.339753428230638,0.974348669409231,0.862103867156458,0.945463046823555,0.998222771470862,0.99993343691136,0.91109191366885,0.983435821736341,0.378075445325875,0.986450139110176,0.999999647452805,147.1128,120.586707142857,108.649142105263,115.77125,123.616833333333,115.488160674157,182.7387,115.158777419355,97.8735904761905,90.2886857142857,5.53789859663995,5.93416102239504,4.48268282387147,13.65415,7.88062811118373,5.94820863135393,59.5441846219259,8.84041365099628,10.4537084973112,5.14531235473835,139.5019,81.6736,71.40035,108.944175,81.3414,78.9543,128.72335,72.938175,71.7479,79.3778,155.7551,146.185825,133.954775,122.598325,144.64285,139.7669,231.44635,135.134475,125.179,101.04135,73.3808509803922,115.273381437126,70.2379,102.4578,62.04995,82.61065,74.7478,141.0317,2.73596135670791,2.62462920540284,1.57089185934799,1.45872527510076,0.651583868504624,0.544708202947662,"LUSC"
"ZNF264",0.999999995318378,0.999999944309992,0.84430863268059,0.999997546397349,0.999886077852098,0.999999797521905,0.999993416297748,0.690427632776832,0.999819143961742,0.999999999255096,0.999966858938763,0.374006709904584,0.991367917201982,0.999999999991108,0.999999910650905,0.999650806994895,0.990059837563394,0.999668241247519,0.999999987967241,0.999970010339581,0.999991610638915,0.999999999998958,0.99868506005845,0.999909530046847,0.999995738664711,0.992191386205215,0.944350965082159,0.998519004684744,0.999108667035763,0.547164550892324,0.966501076107759,0.999999999926057,0.998921965983912,0.999801896891528,0.999999998361688,0.900058662320054,0.99999985176642,0.999632631173175,0.99999999988656,0.999999993519425,0.999999999936356,0.999999973922194,0.99997286177676,0.999999112035312,0.999933501792514,681.8655,708.890461904762,646.554276973684,589.1687,620.054274603175,607.949221348315,535.587733333333,671.087293548387,564.570895238095,633.077885714286,133.728144912325,29.6018379309055,22.455736121175,12.155,34.2450621547672,31.9722343446641,169.341641805772,41.0309574685509,59.7907359668012,83.4091877179562,602.3943,512.485625,450.686125,583.0912,427.39385,425.5144,410.011,415.314675,342.437,490.6263,814.91635,893.964725,808.384225,595.2462,789.78935,787.172,696.76465,799.73095,720.6068,726.59445,775.757870588235,646.425178243513,768.0556,609.5392,654.27895,890.1248,437.6438,803.1634,23.8761036809295,12.7306180477098,0.833282139636362,0.793613379031414,-0.263123036827524,-0.333491747464524,"LUSC"
"ZNF213",0.862740620024425,0.971720359267638,0.920059467364577,0.971803824675052,0.999999125460279,0.999848458014889,0.918470089253299,0.999995528614379,0.997843865916607,0.999992653151136,0.935636115717358,0.999649891945859,0.999598600821473,0.999980439142443,0.999999983173309,0.999996866466284,0.997382400883201,0.999943598063256,0.99829784199909,0.999177285911536,0.999556638125199,0.911992658951915,0.999998992495677,0.996248565289836,0.999994544800561,1,0.999999843830643,0.999014591395333,0.82301675095544,0.999995921622837,0.964211927811485,0.999999993689719,0.999729224808055,0.998244963988281,0.99325793041507,0.999843879605677,0.999999049639642,0.89040227754306,0.990310605908563,0.989950757173879,0.949565879319561,0.964281003625244,0.999999999894623,0.943492652604261,0.858401341968732,333.88055,482.765198809524,446.907629605263,527.0366,470.339496825397,463.81488988764,388.546933333333,472.236877419355,500.763452380952,373.032314285714,43.6040727569016,19.1661172344266,14.7400485878037,100.9414,20.3012882759249,20.6027459647842,11.2821898179289,22.2771635590145,67.6793272363675,45.093929216393,294.65375,370.185825,334.900825,476.5659,362.98275,339.169,381.24755,325.2447,323.641,295.8804,362.8769,563.32825,531.89695,577.5073,538.95455,529.6668,399.6468,592.487075,553.1593,440.9963,361.853843137255,461.740774650699,368.4028,431.8844,316.9705,408.22045,337.6938,540.842,11.7848690966418,8.21642896708739,1.27604220159009,1.17231573701394,0.35167604306669,0.229361179724085,"LUSC"
"ZNF343",0.0391793400693711,0.0756782890285771,0.993956328339745,0.999978616983049,0.766835301668268,0.860483472650465,0.196919097371947,0.731584555449031,0.98121558124018,0.948081705284025,0.266104471725377,0.252258852113837,0.664897584193084,0.970563329042684,0.999962061022531,0.999913517815985,0.527471104299423,0.674228153402318,1,0.857325169848648,0.911864268569926,0.0533021065813023,0.999999958884001,0.999844359592562,0.802856242477667,0.906611784688713,0.533603647644522,0.584099350069705,0.0151369503897807,0.983969840536581,0.781797529304391,0.560143134779719,0.413731308898591,0.175561937452772,0.305876346761504,0.968031260403329,0.289588744487181,0.999999526967359,1,0.924577283385126,0.999988516776403,0.999653142561879,0.842061795787937,0.999999986869864,0.996471929130217,506.1314,281.478773809524,299.160028289474,449.95845,322.002361904762,333.422443820225,447.7466,286.80395,245.131133333333,297.960614285714,113.0580794829,10.8712388002382,9.95689767719021,136.48015,17.1875923509272,19.4028495386202,98.5818646669356,14.6860604543918,27.6773763256067,38.4922881967125,322.949725,206.532375,203.807675,381.718375,220.84715,207.6271,367.4399,198.624925,157.9393,226.68875,696.503225,338.572475,361.829775,518.198525,397.90805,416.87,537.41675,343.779325,290.853,387.47065,185.226829411765,305.095208383234,185.6756,283.5897,168.63535,208.10975,208.5454,369.24,4.75500125653829,6.10689170731358,1.64714371752808,1.52733961812968,0.719966439411133,0.611020894428988,"LUSC"
"ZNF302",0.999999933812174,0.9999999907535,0.999999993007102,1,0.999999948511082,0.999999987566679,0.999871626957998,0.986823959499665,0.935164536797798,0.999974828921388,0.999999988889834,0.882395197934682,0.87577416194729,0.999999999997012,0.272996593006865,1,0.999999998180012,0.999999999882327,0.999999999996696,0.999982990553411,0.99999996986732,0.999999997937103,0.999999950464758,0.999999999989981,0.999999995338723,0.967638712193932,0.978231338393878,0.999999999985432,0.999999999971424,0.999999758763844,0.999999994351253,0.999999999636364,0.992710612818343,0.999675824265514,1,0.999999999913094,0.999999949284863,0.999452748252169,0.999719077360059,0.999999999774592,0.979023804360443,0.999999999899367,0.999999894463501,0.999864904184774,0.999979865680698,396.855475,429.931136904762,423.103207236842,384.9777,476.43570952381,369.820121348315,404.546566666667,419.456951612903,411.687352380952,357.541571428571,55.6491165237355,24.0852291772677,22.4175467110787,39.1431,46.1197392888311,21.08863531002,125.152076662786,29.9941640207115,46.0585210420533,83.9567686646547,348.793225,296.333375,257.799125,365.40615,249.98445,254.4869,280.14255,290.04515,294.8249,166.6022,434.5759,487.262675,503.3066,404.54925,563.1001,435.5131,478.58125,452.1175,460.8869,456.0708,468.458480392157,424.156720558882,445.4328,366.2452,372.7263,553.9666,270.2199,490.305,19.3846961837063,12.1506777728801,0.905430765611952,0.822223239958979,-0.143323766165869,-0.282397944951296,"LUSC"
"ZNF268",0.999999971701337,0.999991974443223,0.999149233042467,0.999999971077969,0.999990795571323,0.999893005751632,0.999984833123293,0.999260228859881,0.999999999635318,0.999850446489095,0.999999428980466,0.999999591703798,0.999994150135183,0.999969440651228,0.999984853047059,0.992476726782907,0.984977177233225,0.995442789694117,0.989065414570869,0.996943983247775,0.991125090266495,0.999114449161562,0.83390626891716,0.98111178926209,0.998353130904766,0.997946994177187,0.936756134666268,0.99979803749734,0.999994589068235,0.999989473706563,1,0.999912352804436,1,0.999999920735813,0.997298323240117,0.999728984574279,0.999974582418575,0.999975900767897,0.999999962825702,0.999794939894816,0.999999997277205,0.999997781959937,0.99971568893848,0.999999989892121,0.99999999343015,259.03365,273.871244047619,286.9132375,233.86355,289.583336507937,279.829850561798,356.316166666667,308.769490322581,287.727061904762,298.469742857143,48.4411871180662,12.8067045969926,10.8487977430511,176.29445,17.0140636310385,12.4231392833122,70.550398898951,17.077335253072,30.8590766438471,15.7561356042481,195.829725,183.1736,199.864725,145.716325,201.89245,202.0273,314.02695,223.624625,193.3212,266.22175,320.051625,350.827725,346.14235,322.010775,367.28075,339.4706,426.36615,388.95805,314.0577,322.0914,332.253460784314,287.61214251497,322.9559,273.4516,283.93395,377.20595,198.7857,358.1523,10.700565198997,5.74036417844058,0.865640772668059,0.846714984925186,-0.20815964153977,-0.240051673184815,"LUSC"
"ZNF184",0.999999410195434,0.999967941331723,0.999609024697959,0.980415353552475,0.979030050253821,0.99056676806331,0.999874823598714,0.997579105908096,0.999999110343627,0.9947575462268,0.998360682153782,0.816368653584183,0.972106840726789,0.99860165092465,0.999660915494389,0.987777030461793,0.816541047436784,0.713842806415639,0.619924998574734,0.67373760641614,0.532970167917175,0.999991231450407,0.999998152877969,0.999999985224172,0.988041470924411,0.999986313089956,0.977770558613084,0.763499600214867,0.999997183589603,0.999999995728139,0.999999988095952,0.988757919430465,0.99999666556494,0.997537240383102,0.820466511048264,1,0.994985047481222,0.985952060340806,0.997362229874234,0.99997345806284,0.999423880744475,0.999989396540322,0.57573983258127,0.995844433598911,0.997099810455438,284.18475,266.545108333333,256.545251315789,177.6057,251.133753968254,239.232139325843,372.021633333333,259.97350483871,261.714819047619,220.399928571429,60.0334530105577,12.4061931311286,8.85326973062439,23.808,12.8483957137206,9.93601335962593,178.742880672829,14.2383656770577,23.8462936054747,29.9002704252122,216.93985,169.812175,177.0413,165.7017,183.0982,175.5986,193.2827,171.2409,228.8089,174.7198,366.25375,324.79375,301.98015,189.5097,285.34595,265.3714,462.41985,316.54575,281.5152,248.0075,185.566354901961,255.966794810379,189.6083,235.6246,158.26285,205.3483,176.8979,303.6649,6.30488890094483,4.87066639364064,1.37938148833937,1.24269138007144,0.46402151067473,0.313468050434116,"LUSC"
"ZNF500",0.99999999734715,0.999989266864429,0.992043364661691,0.999999657919048,0.999976386618929,0.999606096039015,1,0.999932752385629,0.88275095109891,0.999998392309166,0.999988216193948,0.995594530901589,1,0.999590769235797,0.922925243866609,0.99998575373168,0.999988994228662,0.999999981752138,0.999661213033942,0.99986468048749,0.99999998759794,0.998101325240978,0.582139068318342,0.942591983511442,0.994346932418741,0.323252848432748,0.972511869270016,0.999999999799889,0.99999998137447,0.999999999912141,0.999985324751488,0.999964966602161,0.999979444413327,0.999985337678963,0.999997410414085,0.967675272226017,0.995463742731577,0.962816715351826,0.995649053759096,0.988871783564233,0.903621537338356,0.996480354208092,0.999999079104775,0.999996733240611,0.987766556545002,240.8385,233.130053571429,221.311415789474,263.3575,241.0922,220.920833707865,210.413266666667,203.74065483871,230.6174,190.336628571429,22.4769759905924,8.17853940783353,7.48118790227432,30.5599,10.5458498472412,9.4195355663412,11.7148725112331,9.75132430117292,27.5072959619262,21.5963020391137,205.22295,182.391575,162.46675,248.07755,190.5654,158.7063,199.9328,152.95835,167.2342,186.16295,267.5963,293.51625,257.4647,278.63745,273.80225,268.7245,220.18655,247.52845,248.1553,203.73325,190.116496078431,224.088785229541,190.7842,210.9493,155.2874,229.603,165.2459,267.4239,7.97455256046183,3.86783769240256,1.17869195915064,1.10569585951038,0.237186731827503,0.144954602283463,"LUSC"
"ZNF419",0.141295821048789,0.0681468912073524,0.995583189761122,0.307355045045606,0.994699379308341,0.998864729251294,0.122607469173404,0.999999948634044,0.999909366283952,0.996757110910922,0.0195957139275083,0.404574231423271,0.820236993316556,0.999984332358289,0.695660419455071,0.996305736241379,0.962107595915137,0.89810048648811,0.869424916242981,0.948923159139162,0.70260914081796,0.0991350605368506,0.999970711618881,0.999999812222481,0.998117446939259,0.999999948822351,0.852594450884724,0.929344068641241,0.155961920613861,0.999999704541823,0.999999965399273,0.998260943296186,0.999999999856688,0.981161198583677,0.950101358005863,1,0.277881729637166,0.999999245698329,1,0.99958476279022,0.999999975731909,0.99992904055405,0.962086583163558,0.99999999994011,0.999999999791406,296.692775,179.632744047619,169.327431578947,124.06225,176.328947619048,151.251638202247,240.153233333333,172.784291935484,173.741823809524,169.069371428571,76.9713470227545,7.44973282904449,6.11218902727883,32.25665,12.502247565619,7.12671958784693,72.017167143266,12.5378100230018,22.3851336520425,28.5853313168345,187.722875,136.415275,115.90275,107.933925,115.2516,101.1524,176.6569,113.63055,113.129,118.2137,392.34115,219.3677,207.9396,140.190575,201.44305,193.1519,301.32955,208.271575,194.0268,194.1397,135.290343137255,171.811644311377,132.5473,153.0442,106.2583,156.9434,114.4206,210.0846,5.41471531567505,3.82514905706116,1.2699475833029,1.15463838192102,0.344768951430855,0.207441088614196,"LUSC"
"ZNF175",0.755978902472797,0.687260531458541,0.999999213006164,0.811774522064323,0.999066458925167,0.999514168316631,0.710286793712837,0.999999890717274,1,0.999542341634463,0.518918510863558,0.978093895106084,0.993066606023436,0.999963804165564,0.99852761365052,0.662773069762947,0.994927798962228,0.997158968434151,1,0.997404895947678,0.999751820134549,0.85141915966634,0.999974166901368,0.997815517261975,0.997257852410656,0.999470761270867,0.865130910562482,0.986714050060001,0.822188784770682,1,0.999999987027563,0.999249898009384,0.999999994561018,0.999226857378095,0.996328617733363,0.999999505316469,0.750751595353758,0.999951613978405,0.999992966754629,0.999993915285297,0.999994332009517,0.999999999996769,0.999970042742396,0.999312810687837,0.999977014125078,174.93205,119.243488095238,116.483059868421,85.8329,116.536784126984,108.393482022472,85.1035666666667,124.322029032258,119.458704761905,106.400014285714,31.9520664313619,6.84717196470575,4.84365247198485,0.310600000000001,8.05004956820924,5.61094732444286,36.4047997760521,9.23201031154033,14.9897464067568,13.8602812094304,120.537625,71.81545,74.962025,85.6776,67.58585,73.8872,55.42855,76.1403,76.4706,83.16295,227.094975,170.383875,159.161125,85.9882,152.18515,141.8789,118.2038,168.9315,148.5187,130.4661,166.639354901961,116.826749700599,166,109.7561,138.13395,191.4075,73.8872,155.5952,6.16657984647244,2.76517148490325,0.70107538383914,0.661181325301205,-0.512358515068529,-0.596882117800719,"LUSC"
"ZNF14",1,0.999999999707065,0.999984526617802,0.99999999999003,0.999999999971383,1,0.999999999999643,0.999999997515323,0.999999968677665,0.99999999999983,0.999929341340638,0.719460463973581,0.844549728181437,0.999999793597708,0.88748889633188,0.999999998107091,0.99999997085429,0.999999039391821,0.99999996946444,0.999999843353119,0.999507633242518,0.999999999991209,0.999999934073635,0.999999999569786,1,0.999999999999072,0.918842734919598,0.9999996917724,0.999999665311979,0.999550391848941,0.992385359132607,0.999999212146484,0.998773430745098,0.70905965194249,1,0.998012272858585,0.999999969973029,0.999998710809311,0.999999993613123,0.999999999998146,0.999999855303565,0.999998389867727,0.999996385955813,0.999999953610692,0.999501135303086,175.643925,175.06770952381,168.735777631579,167.5372,172.181917460317,147.20316741573,188.472266666667,170.880935483871,192.030033333333,161.296857142857,45.0152067023536,13.8489807056106,8.2454557516005,23.4044,12.3425307329862,8.25468309286991,72.63688994146,10.9682138084385,23.2102313062102,32.324306062399,114.503625,120.33075,111.442025,155.835,104.8316,104.6289,123.97495,116.1854,122.0727,117.5698,208.54545,206.813225,209.5159,179.2394,211.719,187.6684,249.65465,212.360225,212.7473,189.08885,178.451721568627,168.138244510978,164.0156,149.5129,138.316,206.87125,111.5661,209.4143,8.47148661459564,4.45511367377895,0.942205785592922,0.911577313377508,-0.085885904018664,-0.133563074502053,"LUSC"
"ZNF85",0.961964060560758,0.997306409229348,0.889330136827579,0.973395811061112,0.999941340624273,0.998040385644423,0.997172542543491,0.97723066098573,0.999999999999187,0.99841767155022,0.999423458817245,0.711436620617834,0.999924166318462,0.99531498296678,0.999960054240535,0.99551669515519,0.999999999957847,0.999985168215518,0.999998508829793,0.999990707500916,0.999887752456954,0.999685046526122,0.731562144043377,0.999742382149024,0.994184710497265,0.999852524849856,0.99999999965217,0.999818630100598,0.992430083053927,0.999994174368772,0.999989075304804,0.999693552586419,0.999997876449016,0.999271218070443,0.999999873695735,0.998611325911348,0.99998944841084,0.99540501289362,0.999993777004645,0.99503556006558,0.999991631140813,0.999999977131107,0.999809445803954,0.999999998712048,0.999847382011027,38.0792,83.3589523809524,68.9661355263158,110.61835,69.7196952380952,63.7240707865169,87.8782666666667,62.114464516129,76.2549857142857,57.6243285714286,19.0757763739339,11.0629386252466,5.57531027785187,67.75675,7.51510490691192,6.06479248258367,37.9781885980332,6.9866720037293,12.5080251041449,13.5721965225782,18.86125,31.8826,24.71715,76.739975,31.42195,19.0678,67.38715,23.0091,30.8225,37.23025,40.4442,100.28565,87.6384,144.496725,86.8448,94.382,125.81575,89.7574,79.646,69.42085,63.2586764705882,70.9056061876248,61.5059,52.1762,46.17945,74.14135,25.3955,96.7179,3.33935051916268,3.13553993006013,1.12088349209443,0.848312113146869,0.164636327997997,-0.237332932405267,"LUSC"
"ZKSCAN1",0.995828583816123,0.995417413835872,1,0.999993020761009,0.976579503932441,0.975538687269809,0.997189913216736,0.999999999883828,0.999999999527438,0.980705013140173,0.989087037512976,0.999992299838443,0.999979308239797,0.961542349906375,0.999959277096695,0.999975619939676,0.915319110281256,0.910845577737092,1,0.928972126341663,0.871681479141162,0.999153525206115,0.999969713257305,0.999917710130663,0.989072594486713,0.999998476230808,0.996401879790382,0.956613732360828,0.589906095976815,0.232645876136938,0.179148861066782,0.613964040925465,0.232993383088425,0.377315138051808,0.337235001001029,0.132494147768045,0.998899373613441,1,1,0.987971451550064,0.999999999993941,0.999999999825537,0.96474694899918,0.999999937264318,0.9252922934092,997.8216,811.108010714286,810.692458552632,1143.27535,819.215579365079,785.267235955056,1146.12033333333,844.452935483871,561.728619047619,805.2475,269.50331486102,42.1682025924863,34.4334463937611,171.32455,47.5316996670409,34.5393871824771,487.928522709158,58.1411301575344,51.8194121154803,164.228195802351,741.922775,584.099025,538.542275,1057.613075,562.9293,551.3681,715.71935,561.036725,369.0538,577.93055,1289.025775,946.8354,949.16125,1228.937625,974.00525,973.4774,1560.3734,1042.745175,745.4157,936.4194,555.647064705882,802.956173253493,523.5445,731.9317,395.7749,668.54055,541.4499,968.9144,28.4455967950233,17.752520346634,1.44508308287117,1.39803149493501,0.531152440684761,0.483396862197421,"LUSC"
"ZNF862",0.999989634111702,0.998646103947165,0.955001679398585,0.999990986472295,0.999999985147142,1,0.999997980929933,0.999999973837288,0.91977976316108,0.99999989678839,0.987799183056673,0.538766697942936,0.988135238563179,0.99999996372508,0.490262766860699,0.999615099111861,0.99997181271223,0.999999990723479,0.999999999040358,0.999925252922345,1,0.987675482452479,0.648759856527395,0.99338613744254,0.999999952718561,0.58870155744877,1,1,0.998676765007919,0.997858684976548,0.999999999831439,0.999999999998823,0.994034476457181,0.999985451898,0.999999999600945,0.999983989544589,0.999886590962337,0.999998373789329,0.999999999992502,1,0.99998867103163,0.999988233133647,0.999999978608857,0.999986373131848,0.999999999361479,415.394125,368.170466666667,331.543756578947,336.7619,375.966731746032,302.06528988764,307.264966666667,300.845787096774,325.348028571429,338.823257142857,71.1221832812892,21.5299897041894,17.058018291409,40.9325,40.6031429152901,14.9048178823155,105.627673237309,19.5629901531726,48.1796600930547,40.6625296897809,348.131525,235.7969,176.17145,316.29565,202.40105,199.2637,208.5013,193.054475,169.2547,283.9969,499.82395,473.4013,426.058225,357.22815,396.38225,394.7244,389.08455,389.59665,444.7761,371.53365,389.851915686275,332.339175848303,387.6092,292.9418,341.3466,452.2992,188.6544,415.1053,17.0519381450782,9.29655592428244,0.852475420733206,0.755765859014698,-0.230269857111278,-0.403988747158359,"LUSC"
