"gene","p-adj-Distant Metastasis|New Primary Tumor-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Locoregional Recurrence","p-adj-New Primary Tumor-Distant Metastasis","p-adj-New Primary Tumor-Distant Metastasis|New Primary Tumor","p-adj-New Primary Tumor-Locoregional Recurrence","p-adj-New Primary Tumor-Locoregional Recurrence|Distant Metastasis","mean-Distant Metastasis","mean-Distant Metastasis|New Primary Tumor","mean-Locoregional Recurrence","mean-Locoregional Recurrence|Distant Metastasis","mean-New Primary Tumor","SEM-Distant Metastasis","SEM-Distant Metastasis|New Primary Tumor","SEM-Locoregional Recurrence","SEM-Locoregional Recurrence|Distant Metastasis","SEM-New Primary Tumor","Q1-Distant Metastasis","Q1-Distant Metastasis|New Primary Tumor","Q1-Locoregional Recurrence","Q1-Locoregional Recurrence|Distant Metastasis","Q1-New Primary Tumor","Q3-Distant Metastasis","Q3-Distant Metastasis|New Primary Tumor","Q3-Locoregional Recurrence","Q3-Locoregional Recurrence|Distant Metastasis","Q3-New Primary Tumor","count-Distant Metastasis","count-Distant Metastasis|New Primary Tumor","count-Locoregional Recurrence","count-Locoregional Recurrence|Distant Metastasis","count-New Primary Tumor"
"ZNF286A",0.973689176917259,0.999662605556465,0.961890783729505,0.945942741706547,0.863384636291305,0.966261759098992,0.858220716970263,0.828637544831203,0.931353349783615,0.999733064637675,307.50444,418.7889,292.854477777778,171.1561,207.77245,57.4550926980026,NA,30.6712082671725,NA,60.2944907655542,163.2773,418.7889,228.5714,171.1561,125.53695,298.1863,418.7889,393.89,171.1561,257.22255,15,1,9,1,4
"ZKSCAN4",0.96026281717246,0.787950736464919,0.798036198344541,0.818940621531678,0.998329942940269,0.56989640958532,0.34179102365894,0.997090427103107,0.105646831316498,0.99999972763979,118.522653333333,88.738,138.9599,71.1432,72.69755,11.0892753914756,NA,15.8540558315267,NA,12.4665241626325,102.79475,88.738,100.8448,71.1432,58.729725,130.63595,88.738,165.7218,71.1432,78.318375,15,1,9,1,4
"ZNF643",0.980727475026356,0.915832329073779,0.903010715383754,0.998729130601623,0.999578965949333,0.973597237053968,0.931781726965037,0.999960316868926,0.677945748111036,0.999889967183934,62.1089666666667,24.901,85.2105111111111,43.8201,33.15575,14.3820783087698,NA,29.4184316479031,NA,8.63733530537631,29.92705,24.901,26.4808,43.8201,23.15025,74.9693,24.901,94.413,43.8201,42.78765,15,1,9,1,4
"ZNF642",0.981351474375432,0.816754938373599,0.867609508569794,0.999815922541562,0.984434989634998,0.998791438386888,0.832117344277895,0.99999995365592,0.432684668547224,0.959092363368075,100.171466666667,70.1754,124.282044444444,109.2924,68.936225,6.63385947335024,NA,28.8800178407537,NA,10.2679056069852,87.39055,70.1754,82.23,109.2924,61.32685,122.95895,70.1754,125.8864,109.2924,80.330625,15,1,9,1,4
"ZNF490",0.997954405421927,0.994920649052252,0.999892715101938,0.494404404435256,0.868055301314564,0.608798342097261,0.905117726922422,0.999860329767876,0.981803885707725,0.821991311955891,163.235686666667,141.2564,151.887188888889,46.3977,129.2072,22.2818570297811,NA,14.1312034523627,NA,13.2548115443035,129.41185,141.2564,141.2996,46.3977,113.52435,154.8467,141.2564,181.7539,46.3977,142.8957,15,1,9,1,4
"ZNF626",0.993756842848544,0.384234015373346,0.789878391521046,0.999994627390038,0.999098132406515,0.929458700588973,0.10572784616241,0.466967645402149,0.786914467809796,0.657673910456094,59.6724266666667,8.1494,153.404766666667,51.0375,236.625725,14.1130363053302,NA,47.7368183357313,NA,117.815850016359,18.5565,8.1494,46.7098,51.0375,116.789525,107.5798,8.1494,166.594,51.0375,257.74415,15,1,9,1,4
"ZNF793",0.987739334327809,0.998057730087341,0.973881355844168,0.999967778428044,0.992079375632993,0.999999984953004,0.30771335457773,0.606296068301756,0.48994283832407,0.896502330909047,122.457333333333,18.1098,148.813488888889,145.3796,352.0952,25.8236597825082,NA,43.1909065982916,NA,257.464130494389,54.33405,18.1098,39.6259,145.3796,74.422625,177.6296,18.1098,264.5234,145.3796,383.262825,15,1,9,1,4
"ZNF383",0.974292069004351,0.995305181134561,0.945786195887391,0.998286869063683,0.999419786910968,0.9918387695432,0.926922168396304,0.87191127179483,0.987899743494657,0.960029104877912,106.506606666667,60.6678,118.404344444444,84.0314,140.15485,19.6299812745452,NA,13.0278742239915,NA,61.3228592094131,79.88855,60.6678,83.8554,84.0314,77.39525,93.08385,60.6678,140.4399,84.0314,147.39335,15,1,9,1,4
"ZNF669",0.738767645357023,0.999998436145586,0.763800142093,0.677201665426552,0.999991489375871,0.705069971676677,0.461218177494087,0.99852804210158,0.546403981658157,0.995339931299021,109.141773333333,56.5931,108.258988888889,52.0686,69.693375,10.6436886635605,NA,15.8507382934382,NA,10.9507939383693,82.4824,56.5931,74.2169,52.0686,53.436775,115.57115,56.5931,137.473,52.0686,86.52805,15,1,9,1,4
"ZNF559",0.979212412689065,0.106733405668298,0.522979091084924,0.878113840701814,0.998637913024621,0.318301324168643,0.873443405269316,0.853095319370494,0.889419648262681,0.664575051435121,210.356986666667,155.1239,313.333288888889,118.0565,261.25525,20.4441445193736,NA,39.3204406356409,NA,46.9309546460986,156.7144,155.1239,248.8641,118.0565,219.531875,260.2816,155.1239,371.18,118.0565,311.815675,15,1,9,1,4
"ZNF177",0.984448768893583,0.674885102466992,0.833185923826922,0.954119536403211,0.999925248834016,0.739864985764535,0.999999993064619,0.987836920762056,0.885688724105505,0.964073710392546,50.6309733333333,29.1432,73.0689333333333,21.6523,50.922825,9.92151886711509,NA,14.9770780157268,NA,16.1196483191774,22.5539,29.1432,38.7711,21.6523,31.302275,78.3517,29.1432,84.3175,21.6523,65.8228,15,1,9,1,4
"ZNF548",0.955918959802021,0.807033449183846,0.795453263996641,0.743037101571877,0.995264064987659,0.493980087309888,0.999970582291995,0.975595677838168,0.906206734708417,0.820219687490199,262.639526666667,204.1879,300.315222222222,160.3299,257.82715,24.0070847868955,NA,20.0846309650617,NA,36.7147316163757,184.50705,204.1879,290.1205,160.3299,244.48105,327.2042,204.1879,337.9852,160.3299,299.504,15,1,9,1,4
"ZNF563",0.804745821314199,0.993434558586629,0.889454083747293,0.973627358436188,0.995974490764301,0.992867434512176,0.92914395818732,0.6226886262893,0.836007862813234,0.871831643999943,36.4113,12.2241,32.6946222222222,23.1989,45.953875,4.87479479434287,NA,8.92396164695519,NA,7.08577773270455,22.3613,12.2241,16.5722,23.1989,34.3698,47.0921,12.2241,34.9993,23.1989,55.033825,15,1,9,1,4
"ZNF567",0.985092259296013,0.999996905437842,0.983590435257246,0.997891971946263,0.97359715712987,0.998588454167153,0.860307538217941,0.865882654150549,0.902004915554454,0.999537261596095,171.559213333333,99.1511,174.986188888889,214.9762,246.926975,25.739071754184,NA,16.5505102286274,NA,159.452909517237,116.2971,99.1511,153.4123,214.9762,86.6935,168.48745,99.1511,206.9694,214.9762,258.888875,15,1,9,1,4
"ZNF573",0.993734336206499,0.989684410975144,0.975731729155687,0.999999981219877,0.998420495296762,0.999594400335628,0.999999428317016,0.996239100347458,0.9960025857282,0.999999999915891,28.7697066666667,5.8857,39.4226555555556,27.8386,27.57785,12.3354346758915,NA,23.5214696521964,NA,11.3641803717133,11.67125,5.8857,10.6024,27.8386,16.1446,18.9728,5.8857,24.8167,27.8386,31.8636,15,1,9,1,4
"ZNF527",0.983649185723228,0.996905253410558,0.99524500950963,0.998675680328876,0.999717366088904,0.99992595071351,0.993958489313429,0.956515061311232,0.970753264068472,0.99044956465146,130.25136,56.1404,110.718144444444,91.7644,161.264625,41.843416676589,NA,17.9087515624819,NA,77.2843294946478,72.36405,56.1404,72.2892,91.7644,81.067275,109.76485,56.1404,127.2938,91.7644,173.5624,15,1,9,1,4
"ZNF33A",0.597829741697729,0.986982619616641,0.734444873481052,0.988421762106512,0.951464906436259,0.998698429880485,0.973685044486624,0.481788742124655,0.890099344255286,0.943170016546932,732.634026666667,213.6955,660.5144,561.4126,849.129625,88.8070359112613,NA,132.155147493692,NA,68.3163912814655,558.5881,213.6955,300.404,561.4126,773.05345,745.3306,213.6955,1015.8395,561.4126,919.522925,15,1,9,1,4
"ZKSCAN3",0.986588521807533,0.510774946101262,0.789151991495629,0.515731448996856,0.928901939536855,0.21233725972058,0.529899185396694,0.997342304053455,0.102450137574461,0.958710638725128,77.87548,62.4788,97.9853555555556,28.8697,51.56665,7.19656454076858,NA,12.0371102190396,NA,8.62705460247973,54.8303,62.4788,68.7573,28.8697,38.703425,92.43035,62.4788,129.0734,28.8697,61.355125,15,1,9,1,4
"ZNF676",0.999994271064958,0.691844515118431,0.975432862145279,0.999998020801195,0.999999995139715,0.977770267381575,0.999999642991588,0.999989086623299,0.900956956656041,0.99999514583114,2.20728,0,19.0756444444444,0.5155,2.807875,1.26336260368906,NA,17.9561458351707,NA,1.23965838128561,0,0,0,0.5155,1.108425,1.00395,0,2.4096,0.5155,4.7083,15,1,9,1,4
"ZNF699",0.981147153230133,0.366147853631213,0.999578154469756,0.820812403906613,0.762141090009947,0.401903080479457,0.999860011865288,0.976152822460384,0.604417852785897,0.890893311285785,22.4695733333333,28.9757,31.4574444444444,9.7951,21.466425,2.42051299056068,NA,4.80767477131071,NA,5.81197701925013,17.3499,28.9757,18.4794,9.7951,17.301,26.3338,28.9757,41.1732,9.7951,27.072475,15,1,9,1,4
"ZNF250",0.909534723145849,0.999851610618103,0.892981594485784,0.815838118101303,0.999837104332203,0.794868844008803,0.852816487933491,0.998373552116138,0.831074381967568,0.987335430050271,198.7447,124.5048,204.309933333333,105.395,151.567975,22.8047606534834,NA,28.6776607380011,NA,24.5879296384552,132.29425,124.5048,163.5111,105.395,140.250925,253.90245,124.5048,208.6554,105.395,174.6602,15,1,9,1,4
"ZNF79",0.980145525146281,0.971565564429419,0.998126941814834,0.97589515279831,0.917345867172282,0.921973559280383,0.710380550763916,0.776740485630308,0.498296914146654,0.999977214025565,113.84788,142.6146,126.807744444444,83.5159,78.007425,8.73679046169375,NA,25.2785801335291,NA,7.55485665464883,89.0087,142.6146,86.2651,83.5159,67.7308,133.0974,142.6146,143.0074,83.5159,88.920375,15,1,9,1,4
"ZNF681",0.854258664688692,0.70943626683179,0.98960312026278,0.99957864098478,0.977065526290588,0.997893448604125,0.999933607894987,0.910011820425314,0.936062700730184,0.999941694953457,115.97946,3.1692,57.1600111111111,92.7955,108.048025,34.0503178443046,NA,19.5106377788677,NA,49.3856811664301,23.33445,3.1692,17.8472,92.7955,55.0499,173.43135,3.1692,67.0325,92.7955,118.894375,15,1,9,1,4
"ZNF766",0.996279572478273,0.490290003973932,0.851107020696367,0.999951819380641,0.996654176941558,0.982472163678647,0.535845973434455,0.990632402978808,0.0994649642293279,0.896295177878488,401.81526,348.1607,502.054133333333,419.6417,274.22385,39.6116347292473,NA,50.9799946863446,NA,31.7842076104497,310.42385,348.1607,450.9381,419.6417,243.574125,455.24695,348.1607,639.0299,419.6417,304.673775,15,1,9,1,4
"ZNF471",0.92106833061534,0.912946347438166,0.781295364849478,0.999964119359531,0.984464372715455,0.991220626884775,0.78249445778317,0.672532858815393,0.988901923922687,0.959591613133242,55.9909466666667,3.622,78.0128333333333,48.9754,95.626775,14.5973973847978,NA,22.5285012861363,NA,33.7355582856668,5.63825,3.622,19.7406,48.9754,76.323625,70.43575,3.622,134.6357,48.9754,125.2025,15,1,9,1,4
"ZNF836",0.95348426360481,0.010516839107482,0.236393257627981,0.903827836361727,0.999943722493524,0.177346331761034,0.999989384790597,0.956387567389666,0.132167614880935,0.912780549611293,77.6138933333333,56.5931,121.649344444444,51.553,78.934025,5.89706490742048,NA,12.4914093933603,NA,13.8867993129191,61.8696,56.5931,98.2049,51.553,73.318625,86.29855,56.5931,138.8106,51.553,94.6796,15,1,9,1,4
"ZNF493",0.984304743069501,0.991829794618562,0.957526760102964,0.953053156595785,0.999919626264137,0.905941590047667,0.432030764480121,0.660548659978891,0.683635062573808,0.556078943875606,94.9809666666667,48.4437,110.9501,31.9629,179.278725,19.0186995283481,NA,31.6786000621652,NA,56.4202982147438,32.651,48.4437,27.229,31.9629,114.180625,136.64315,48.4437,147.2706,31.9629,253.65705,15,1,9,1,4
"ZNF167",0.893025226576694,0.883362349642172,0.719454056822475,0.999616890804274,0.9852230758475,0.978658769065276,0.999999999995949,0.917046567970511,0.965200263345958,0.999713990338952,54.97838,18.5625,70.2544888888889,46.9133,55.022775,9.49460162445306,NA,15.8038600071878,NA,9.99981225976893,28.16455,18.5625,37.4868,46.9133,51.611125,84.01835,18.5625,88.5505,46.9133,63.4426,15,1,9,1,4
"ZNF565",0.6196777355308,0.891989739137257,0.420162354582588,0.994989742885534,0.940467132556594,0.944790698789425,0.727422550633103,0.957110071366685,0.396436667872707,0.998772862325844,70.4040733333333,29.4284,81.0573555555556,59.286,50.90525,8.67040369445428,NA,6.91412481044964,NA,4.32918779574568,44.5931,29.4284,61.8277,59.286,46.637025,87.44735,29.4284,98.5608,59.286,53.995875,15,1,9,1,4
"ZNF34",0.697330652697267,0.999980286977915,0.690334797331083,0.997959581154623,0.768826164170105,0.998890678879807,0.999295390159382,0.686158777962627,0.999871104352217,0.999820279882084,106.548693333333,44.8217,108.396344444444,121.1496,112.61525,13.608427943533,NA,13.6040781539143,NA,9.74643007263856,79.17455,44.8217,82.6945,121.1496,102.833725,113.7572,44.8217,106.506,121.1496,122.624325,15,1,9,1,4
"ZNF140",0.840578324538216,0.303432586754996,0.396376564634241,0.954689726771323,0.99922477253421,0.585415260052122,0.999982273470342,0.893385468889513,0.58606255302194,0.973841518928878,383.71558,229.0889,505.545988888889,278.3864,376.137425,36.8777714826608,NA,53.384422548578,NA,58.2055656882767,285.1822,229.0889,440.4963,278.3864,320.20775,484.916,229.0889,529.6167,278.3864,444.943075,15,1,9,1,4
"ZNF658",0.944400591045212,0.992261681983914,0.980418476894945,0.995327967536744,0.922405916575468,0.9816570908583,0.93707756049527,0.818657980335574,0.842043914326718,0.999999536673796,52.3794266666667,79.2303,58.7677666666667,38.6648,37.211225,7.48725591916002,NA,16.0093944538911,NA,6.26857174394282,33.20155,79.2303,20.7229,38.6648,28.55515,62.5689,79.2303,74.5748,38.6648,46.301625,15,1,9,1,4
"ZNF765",0.873217364883482,0.133434548830794,0.335150650481596,0.827996073472869,0.593344579997352,0.999998520715052,0.987414484882326,0.968264342910312,0.218343224363774,0.739707794972815,213.067186666667,136.7289,293.405111111111,297.461,191.59785,16.9585513512375,NA,26.0260591635493,NA,58.6438997201258,158.09835,136.7289,246.1675,297.461,132.457125,236.52175,136.7289,339.4931,297.461,193.095675,15,1,9,1,4
"ZNF124",0.656632424186083,0.979614567023238,0.799683362936937,0.982395360152503,0.640936397576483,0.941924942088182,0.979674491315764,0.547751922634024,0.887638908836392,0.999485133233899,97.51162,26.2592,85.5468333333333,125.676,113.46745,13.3407983849693,NA,14.1914184532316,NA,32.015769448755,63.9135,26.2592,72.194,125.676,84.69125,104.86925,26.2592,104.2148,125.676,138.4899,15,1,9,1,4
"ZNF569",0.906516359405372,0.879174979375698,0.737809008385582,0.991839194419335,0.997790565245821,0.926641825555417,0.560869340043714,0.532722844284115,0.938738217875508,0.768372060134894,99.6485866666667,7.6967,140.316277777778,53.0996,187.4593,20.2403580711006,NA,33.8410087812963,NA,89.2843296162882,57.2185,7.6967,84.122,53.0996,92.63245,110.86175,7.6967,191.2198,53.0996,199.51065,15,1,9,1,4
"ZNF777",0.999265742533946,0.839056588699949,0.966348622793036,0.928810567102567,0.941006970955947,0.99575580898614,0.284899033761033,0.73115341527413,0.76741124709342,0.998540974426043,635.18172,682.7391,550.3682,474.2879,412.9727,56.7357705317941,NA,61.4028098076455,NA,22.0321224972009,526.4882,682.7391,447.7731,474.2879,394.956175,732.67355,682.7391,709.5508,474.2879,439.156725,15,1,9,1,4
"ZNF605",0.870073983883187,0.999947222747962,0.857503248861042,0.968616669427839,0.999203147814962,0.961776772618864,0.99992452029699,0.921864113121256,0.999538804360991,0.984973027108053,356.895193333333,176.1177,366.226777777778,238.175,343.270275,56.0247386457961,NA,43.8004777792776,NA,52.5952380552393,211.2568,176.1177,273.7349,238.175,270.681,507.21965,176.1177,486.6544,238.175,385.898425,15,1,9,1,4
"ZNF799",0.731966677922696,0.981115059322375,0.615718531392219,0.768013856593994,0.999998800760932,0.654261382099317,0.999978469319159,0.80927217087454,0.988894436132425,0.838276669817348,94.75024,44.8217,103.809755555556,47.4288,92.61275,11.6211130076819,NA,8.92347450560896,NA,18.8430549584588,69.1616,44.8217,90.2747,47.4288,61.7424,106.4107,44.8217,113.8211,47.4288,121.211,15,1,9,1,4
"ZNF782",0.923232631401801,0.861856016427496,0.756170615947906,0.999999571840818,0.97835326809601,0.992590248204369,0.851131994897499,0.717689224945409,0.999035979698279,0.982320175807791,52.92696,68.3645,45.3606777777778,53.6152,42.578875,4.99024182495245,NA,5.67356735863723,NA,8.37836552212254,43.0684,68.3645,37.9416,53.6152,39.609925,63.62875,68.3645,49.7172,53.6152,49.91525,15,1,9,1,4
"ZNF846",0.985856169697441,0.164391892763187,0.611891970667855,0.601784448879798,0.614599566223195,0.988120283955373,0.167245061133636,0.484765841962236,0.981981071775018,0.999819118424324,62.4477866666667,42.1053,100.8178,120.6341,113.451675,6.77003668627513,NA,18.9623151018232,NA,13.3958000749846,45.2026,42.1053,61.0554,120.6341,103.5197,75.22285,42.1053,135.8446,120.6341,124.093625,15,1,9,1,4
"ZNF136",0.999488300594523,0.814263033149829,0.966293622385049,0.753647566445484,0.95080287492636,0.508519025779626,0.986597183680651,0.999998077162156,0.736021305192141,0.911105881787681,177.18684,161.6299,209.103122222222,90.7333,157.484675,12.555098744649,NA,32.7797903125529,NA,31.663240723784,159.26065,161.6299,106.9235,90.7333,119.975225,207.03895,161.6299,273.4688,90.7333,193.66125,15,1,9,1,4
"ZKSCAN5",0.999998256760167,0.963733977706509,0.997762891590006,0.956672090412645,0.981923319842598,0.993443912871806,0.564559247366691,0.925461339739789,0.872258497459929,0.999944299937154,459.279266666667,467.6853,415.671911111111,346.9519,325.2804,41.4098111699731,NA,59.1156948595752,NA,26.3020923363839,344.5293,467.6853,340.6655,346.9519,304.540425,559.69255,467.6853,420.9059,346.9519,344.806425,15,1,9,1,4
"ZNF33B",0.373629052453484,0.693056473168244,0.703305509307822,0.9999987443498,0.687775826041088,0.98906728073025,0.979672031061795,0.621600170760795,0.994847669290764,0.999242257565921,573.66,139.8981,448.536055555556,562.4436,501.8212,57.322567270066,NA,75.2385848874545,NA,130.134385925838,369.57295,139.8981,337.2814,562.4436,426.165125,703.26,139.8981,689.4898,562.4436,664.021475,15,1,9,1,4
"ZNF431",0.875308539824942,0.952449254138756,0.965997735264418,0.847405471733559,0.999998815283732,0.952749822433981,0.952562297698571,0.98463695063832,0.999816660465759,0.97709608419648,216.31254,127.674,189.235333333333,121.6652,180.199,23.6727605300265,NA,25.6672830509051,NA,57.6395008803569,150.5159,127.674,128.2999,121.6652,119.37685,279.6126,127.674,211.8105,121.6652,229.64425,15,1,9,1,4
"ZNF418",0.957513216313299,0.999142792121228,0.93657754599165,0.921836810262044,0.804528609848509,0.953266963016524,0.993852272389654,0.992453664162736,0.980509684753172,0.869085594139321,56.34096,7.6967,63.4331444444444,114.4477,40.6314,15.3272429051076,NA,30.0987935508501,NA,15.8643249590079,11.4201,7.6967,10.1984,114.4477,23.2177,94.9395,7.6967,72.2892,114.4477,56.95885,15,1,9,1,4
"ZNF700",0.976251227551752,0.999237085687275,0.988789831434457,0.963308143600936,0.999997807363463,0.980889756293589,0.983444317200106,0.998694816894412,0.997306222903492,0.996848931146998,337.623113333333,246.7459,322.494588888889,235.0818,292.7345,47.4518547344216,NA,33.9382050927223,NA,31.4496802225396,233.48465,246.7459,239.7067,235.0818,279.1655,354.4716,246.7459,377.6592,235.0818,318.3884,15,1,9,1,4
"ZFP28",0.671893698705582,0.999964895517824,0.713886041773388,0.999488415262423,0.922331334143648,0.999812626889079,0.97384931976891,0.881448629190483,0.988095269282447,0.999972585563303,139.583553333333,5.8857,135.106288888889,118.0565,106.898125,23.322120435235,NA,38.4027073034913,NA,34.3729366100564,79.25915,5.8857,34.4061,118.0565,93.203325,164.01795,5.8857,173.2869,118.0565,135.125,15,1,9,1,4
"ZNF585A",0.99904302941333,0.999933796366876,0.998147150317536,0.999404196501812,0.996655036250424,0.999809357045427,0.691568958193266,0.898256914615883,0.789110194355665,0.991035738126288,132.852626666667,97.7929,140.146777777778,163.9387,231.570475,33.8471903987437,NA,23.2098904770549,NA,120.229364370886,56.34005,97.7929,98.7328,163.9387,109.67465,160.372,97.7929,166.9487,163.9387,236.756475,15,1,9,1,4
"ZNF138",0.986111489208344,0.997085761787661,0.996141554424131,0.999363255367635,0.982798840001077,0.996288401013597,0.240401794281561,0.549290914554207,0.2027043652503,0.908513336346263,183.920593333333,117.2609,165.845788888889,213.9451,336.906525,23.7229447024896,NA,17.5282378309531,NA,149.480101562384,115.77695,117.2609,129.6167,213.9451,119.59705,232.4847,117.2609,193.4574,213.9451,472.219375,15,1,9,1,4
"ZNF429",0.999986715827107,0.99205914236983,0.998948952130294,0.910758576035748,0.979507713400238,0.847967031515617,0.0736133561591907,0.59291113483367,0.186595287957325,0.221603432170947,52.69422,48.8964,60.5495222222222,14.9504,119.0346,7.50958468994442,NA,17.1849913936129,NA,32.5086813849778,26.45635,48.8964,20.3664,14.9504,75.50315,78.8147,48.8964,120.1354,14.9504,151.19235,15,1,9,1,4
"ZNF470",0.559032317625785,0.999919756452146,0.544834874614042,0.999858911190438,0.854060202269753,0.999566967649594,0.894446530156635,0.873370827683048,0.879806561030555,0.99788068022468,123.987413333333,5.4329,128.279911111111,111.8701,85.7976,14.8367671916341,NA,36.2404059404748,NA,11.507865883024,83.54285,5.4329,49.8091,111.8701,79.515525,142.22955,5.4329,153.3101,111.8701,98.105075,15,1,9,1,4
"ZNF100",0.970875260982047,0.963034340207347,0.996886635468224,0.891017027082434,0.999515812331679,0.969475645346469,0.998766217512564,0.95317713332781,0.951019535155913,0.864061638750512,161.026446666667,97.7929,133.434066666667,68.05,176.03445,29.2386599237785,NA,25.6722385756536,NA,39.3706516738992,92.1602,97.7929,81.9887,68.05,134.612525,209.12625,97.7929,155.1043,68.05,214.381925,15,1,9,1,4
"ZNF398",0.999999952374898,0.837611105039598,0.992160340068234,0.999519701326023,0.999908800522144,0.970356977702649,0.811295619862181,0.983619301866476,0.427300628827206,0.996499047726083,495.631406666667,492.1336,565.869855555556,460.3686,396.980375,35.6861116338215,NA,70.1040890940356,NA,48.8209944964318,391.5634,492.1336,428.296,460.3686,386.84735,600.99185,492.1336,656.8401,460.3686,451.274875,15,1,9,1,4
"ZNF498",0.119486475220215,0.753379351055866,0.0495007891413441,0.795518724164076,0.0907898599362509,0.970992881259045,0.221570471519719,0.0168741876564092,0.752581075144775,0.999996387969794,559.794013333333,983.8144,477.411366666667,371.1819,359.8575,50.2383655082409,NA,41.9459109789917,NA,29.1050269865591,448.2626,983.8144,422.5905,371.1819,325.176025,689.296,983.8144,560.6317,371.1819,385.843775,15,1,9,1,4
"ZNF441",0.997394700874735,0.999886532013626,0.995366908606687,0.958202105015891,0.998901078554287,0.947760340816943,0.988535405127467,0.981877404963986,0.996711774709978,0.904105319351633,74.8516933333333,62.026,77.2167,47.9443,85.14075,10.2693344895441,NA,9.82723542877141,NA,24.5159514352221,43.7568,62.026,61.5419,47.9443,48.643225,104.93045,62.026,80.9497,47.9443,120.054525,15,1,9,1,4
"ZNF420",0.980938356212229,0.999992726608294,0.978481581339544,0.991141390156451,0.999992521145912,0.989509501880064,0.740090168486225,0.793491143075304,0.809646818656868,0.840077177564178,105.670746666667,62.026,108.0648,70.1121,158.423025,13.9168775908209,NA,22.2630186169301,NA,77.0573795085884,66.9995,62.026,68.9157,70.1121,81.5702,110.96555,62.026,118.1858,70.1121,175.866725,15,1,9,1,4
"ZNF763",0.834918470729725,0.994695925319125,0.765382194263858,0.935388327402591,0.999670215296386,0.887949663111966,0.0979912621646455,0.18611266249872,0.222316753426488,0.28050207079774,24.58182,4.0747,27.7381111111111,9.2795,52.7,3.35382657546641,NA,4.48679375681951,NA,21.0560430021882,16.29155,4.0747,19.122,9.2795,25.21845,35.66115,4.0747,42.8916,9.2795,74.07965,15,1,9,1,4
"ZNF679",0.999686867749503,0.913728076306779,0.98402571258727,0.999686867749503,1,0.98402571258727,0.996606340222163,1,0.886607198861025,1,0.739873333333333,0,2.08306666666667,0,0,0.739873333333333,NA,1.82653408437644,NA,0,0,0,0,0,0,0,0,0.4361,0,0,15,1,9,1,4
"ZNF682",0.890146919423947,0.99397482233528,0.947376783149768,0.888995035634446,0.999999999994508,0.946644635525074,0.994872641091809,0.836035680410515,0.965484978344088,0.834732808203017,71.47514,5.8857,59.5675666666667,5.6708,86.7123,19.5760169697973,NA,17.7027425292116,NA,39.3339626663142,22.3638,5.8857,13.7041,5.6708,47.595225,81.50845,5.8857,81.9277,5.6708,113.899325,15,1,9,1,4
"ZNF772",0.935547637918084,0.20476177041652,0.999931819053221,0.917814207576397,0.999999202679074,0.999993267408173,0.999814082907599,0.928298652372701,0.443546009661386,0.910995789693076,139.412866666667,224.5614,239.088255555556,230.9576,129.43235,21.4112504176385,NA,48.2137061296921,NA,40.3292861059739,89.56395,224.5614,176.7759,230.9576,88.288325,170.6401,224.5614,250.987,230.9576,138.083225,15,1,9,1,4
"ZNF257",0.980522384943757,0.987031954998183,0.996795575270518,0.97943209431339,0.999999999676711,0.996493625926883,0.821411977194967,0.83058188759612,0.665507032763812,0.826910442800507,23.27618,1.3582,15.2567666666667,1.0311,46.3094,10.5396729716872,NA,10.1196620087388,NA,22.5320727396527,1.0302,1.3582,3.7634,1.0311,19.501,14.74965,1.3582,5.9321,1.0311,57.32065,15,1,9,1,4
"ZNF785",0.99973485309338,0.956603932836341,0.990615711595067,0.999950470719161,0.999998922772332,0.994602422129821,0.956067922104102,0.984800438891422,0.999823461125054,0.990265121593772,260.790793333333,289.1726,216.863977777778,279.402,201.95925,41.7913280691484,NA,51.6297295431501,NA,28.4454263088843,174.4636,289.1726,137.6258,279.402,189.5863,272.48205,289.1726,236.9214,279.402,224.6076,15,1,9,1,4
"ZNF98",0.994391304254543,0.999983355677885,0.996445565020403,0.992413558325358,0.999999920339952,0.995031057456641,0.999974446821429,0.993192447579887,0.999847315826649,0.991124163065543,5.95281333333333,0.4527,5.43913333333333,0,6.71615,3.85574726216613,NA,3.64446324122863,NA,5.84984009432452,0.19985,0.4527,0.2214,0,0.7332,3.64605,0.4527,4.3611,0,7.29715,15,1,9,1,4
"ZNF786",0.999561245603627,0.999677264287228,0.999938498129505,0.96299727518609,0.997225087599166,0.978187894939302,0.99999935938271,0.999794336682261,0.999978711620208,0.975363606716564,273.437353333333,249.4624,264.380477777778,196.9326,270.898,23.9212252845875,NA,46.0018420796771,NA,59.1275102121818,205.6569,249.4624,178.8051,196.9326,222.786275,342.5865,249.4624,368.3023,196.9326,341.477425,15,1,9,1,4
"ZNF517",0.911435777978414,0.894563334251775,0.754487683291807,0.968781840217842,0.813903952109165,0.998962679591142,0.99450214729807,0.975642413269199,0.852409906845366,0.933816117826081,235.199833333333,151.6695,271.182555555556,296.9455,214.079325,16.831705828756,NA,47.4981580518103,NA,16.755980908737,203.5188,151.6695,164.7677,296.9455,200.078425,294.3484,151.6695,350.4243,296.9455,220.18135,15,1,9,1,4
