"gene","Lung Clear Cell Squamous Cell Carcinoma-Lung Basaloid Squamous Cell Carcinoma","Lung Papillary Squamous Cell Caricnoma-Lung Basaloid Squamous Cell Carcinoma","Lung Papillary Squamous Cell Caricnoma-Lung Clear Cell Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Basaloid Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Clear Cell Squamous Cell Carcinoma","Lung Small Cell Squamous Cell Carcinoma-Lung Papillary Squamous Cell Caricnoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Basaloid Squamous Cell Carcinoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Clear Cell Squamous Cell Carcinoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Papillary Squamous Cell Caricnoma","Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)-Lung Small Cell Squamous Cell Carcinoma","mean-Lung Basaloid Squamous Cell Carcinoma","mean-Lung Clear Cell Squamous Cell Carcinoma","mean-Lung Papillary Squamous Cell Caricnoma","mean-Lung Small Cell Squamous Cell Carcinoma","mean-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","SEM-Lung Basaloid Squamous Cell Carcinoma","SEM-Lung Clear Cell Squamous Cell Carcinoma","SEM-Lung Papillary Squamous Cell Caricnoma","SEM-Lung Small Cell Squamous Cell Carcinoma","SEM-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","Q1-Lung Basaloid Squamous Cell Carcinoma","Q1-Lung Clear Cell Squamous Cell Carcinoma","Q1-Lung Papillary Squamous Cell Caricnoma","Q1-Lung Small Cell Squamous Cell Carcinoma","Q1-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)","Q3-Lung Basaloid Squamous Cell Carcinoma","Q3-Lung Clear Cell Squamous Cell Carcinoma","Q3-Lung Papillary Squamous Cell Caricnoma","Q3-Lung Small Cell Squamous Cell Carcinoma","Q3-Lung Squamous Cell Carcinoma- Not Otherwise Specified (NOS)"
"ZNF546",0.00511096693924395,0.893177873442494,0.00202791488289711,0.999947681105418,0.105486260849511,0.984824882651844,0.745362551551421,0.00104616497201138,0.998309271808032,0.991905720040683,66.8647066666667,224.8062,47.5023833333333,72.4793,52.8734184154176,10.3446968784308,NA,7.99769068350011,NA,2.05317889851036,43.37045,224.8062,36.951575,72.4793,29.51165,73.85205,224.8062,62.743175,72.4793,67.71765
"ZNF286A",0.710169686912874,0.986734843798943,0.861000930287663,0.565527321243941,0.258088104551245,0.461792261162751,0.0123087136562221,0.990092815646464,0.593136085524029,0.121293615019231,408.201533333333,215.6008,372.272933333333,635.1966,284.527286509636,59.568417777295,NA,144.808695040682,NA,6.46408656578018,205.8731,215.6008,166.182675,635.1966,191.5127,599.28095,215.6008,499.51625,635.1966,340.9246
"ZKSCAN4",0.999999466144915,0.0822148678364109,0.764892233073283,0.431744470753227,0.741732627213696,0.0459044144246962,0.00053437792340838,0.803566726014296,0.994655292945375,0.0393985623306677,167.83926,169.5736,115.063766666667,243.3806,122.09353490364,17.572858831965,NA,20.0294384194476,NA,1.93591622091238,116.8371,169.5736,98.989575,243.3806,91.9466,231.52805,169.5736,138.4658,243.3806,150.0689
"ZNF643",0.885539439043746,0.991289752889413,0.81117183104357,0.000450689986986053,0.140042234267405,0.000410407749843689,0.998876648132276,0.8420698414035,0.996325542270265,0.000193912183580114,68.2837733333333,147.2868,50.2656333333333,417.4913,62.5108182012848,7.62239067673695,NA,14.5173547935719,NA,3.87565185973825,44.8588,147.2868,32.88855,417.4913,33.31045,95.19865,147.2868,55.396625,417.4913,73.4388
"ZNF642",0.847968779521599,0.963172872871901,0.709667166702613,0.0751206396395079,0.782849431042854,0.0460314426054167,0.988427381614966,0.765035086314784,0.989702677781326,0.0430459061761624,118.370493333333,221.4147,86.69055,380.3156,105.792817130621,9.49225786478477,NA,12.913181712879,NA,4.62383021265657,88.56345,221.4147,71.9566,380.3156,75.2188,140.93025,221.4147,99.259425,380.3156,121.37895
"ZNF490",0.951355138981997,0.641674973159751,0.686958703305394,0.992326408568175,0.915531953580952,0.999660236454971,0.958687996811531,0.980102123683509,0.238811967519198,0.96968521850574,185.104813333333,127.4225,236.6096,220.1123,171.113685010707,16.7787222409468,NA,54.3386428213784,NA,3.55689484492818,136.50565,127.4225,152.80965,220.1123,120.8346,223.29865,127.4225,297.2516,220.1123,205.478
"ZNF626",0.99999898425468,0.827809899346547,0.985632749425984,0.657869121578027,0.845241952279949,0.924178632587082,0.959377350060334,0.999407305786909,0.92881593849689,0.741903419623439,68.3413066666667,61.531,141.6414,268.7884,94.1638057815846,20.9535432583506,NA,64.6630935906307,NA,6.6960784530326,11.80805,61.531,22.226775,268.7884,20.44475,86.74255,61.531,232.6341,268.7884,117.23545
"ZNF793",0.935841243257725,0.872205130720633,0.764298122292215,0.790409329464594,0.999073011170691,0.555907697324245,0.000379094097754828,0.32210311477429,0.551047290572717,0.162189466528769,237.655766666667,331.8798,183.4522,373.8968,110.652441970021,63.6797803665187,NA,62.4020633828615,NA,5.08951503747991,77.58375,331.8798,54.16235,373.8968,39.36075,271.15635,331.8798,310.38425,373.8968,150.67365
"ZNF383",0.996078790049082,0.0617167897522033,0.536128497683988,0.937567797711051,0.919559136882851,0.991685476195013,0.00269159506619943,0.668863315962361,0.931534363852053,0.999866918401067,166.395513333333,190.407,85.2747,115.8064,105.9459248394,34.0310970436688,NA,13.8438373822916,NA,2.78297756000894,101.9266,190.407,61.6174,115.8064,70.02075,133.47075,190.407,107.967375,115.8064,126.57065
"ZNF669",0.999857251658228,0.0650195279054641,0.842138133058777,0.065860080759311,0.248668334041991,0.00223577324319324,0.00714939953361882,0.951842218544426,0.877346726801743,0.00320105297552153,153.97686,145.8333,90.6531666666667,289.1147,110.026130620985,17.8178419477107,NA,20.2429635391275,NA,2.26626310457219,105.547,145.8333,48.2248,289.1147,74.68925,181.471,145.8333,120.560375,289.1147,131.77415
"ZNF559",0.991869305610523,0.742617346661008,0.999956265882548,0.952380088488187,0.91495614602046,0.733977936528901,0.0292611523551033,0.998037217538297,0.992154184194517,0.557870895181514,342.460593333333,282.3547,265.692933333333,439.4223,242.004169379015,50.1029621093323,NA,67.9383008553186,NA,5.92153482181362,231.9458,282.3547,129.927675,439.4223,161.95045,429.90135,282.3547,333.74565,439.4223,296.423
"ZNF177",0.977045600800803,0.156141678807178,0.99116679072269,0.854418537192745,0.998153941402059,0.999997515105856,1.00956214056369e-05,0.958161414968599,0.988197043151213,0.998938286151973,105.84054,80.0484,59.1364833333333,61.7812,50.5503128479657,21.6517087801464,NA,25.9062881661244,NA,1.86942892023593,48.64825,80.0484,19.266875,61.7812,21.75775,145.47605,80.0484,69.920775,61.7812,67.51025
"ZNF548",0.146777532439565,0.251585334304413,0.0169784835846004,0.00157966548425637,0.81204778851867,7.12434597235356e-05,0.028425155340582,0.0152540938186281,0.985864462397723,3.6413891137288e-05,351.684486666667,617.7326,241.647366666667,790.3183,265.348342826552,50.7152855500399,NA,45.7784089778625,NA,5.01986844520362,231.91535,617.7326,149.497175,790.3183,187.3766,396.31785,617.7326,324.762875,790.3183,325.09895
"ZNF563",0.941844923952072,0.999999999999585,0.950160854341404,0.996927224836275,0.928309121120691,0.997435403474928,0.096060886932262,0.605482914536273,0.508298783969294,0.998366245712998,59.3071066666667,80.9109,59.29115,49.4785,41.3748346895075,13.3398899246814,NA,13.737504382086,NA,1.22106117036817,29.7274,80.9109,31.33585,49.4785,25.80525,62.9192,80.9109,73.193475,49.4785,52.3202
"ZNF567",0.687468290085937,0.00126680294404957,0.989818632942005,0.956410052928708,0.992029744185465,0.830993308863455,6.57785892421714e-09,0.998132645521967,0.987381891694901,0.885346553154712,326.60654,194.2829,144.271916666667,255.6833,164.405861027837,69.3585778271542,NA,15.7965636140146,NA,4.09436278649504,168.9643,194.2829,118.3554,255.6833,111.59025,325.0097,194.2829,172.70945,255.6833,195.01485
"ZNF573",0.0796746207254743,0.0121205344335505,0.00110000451786607,0.974662051412105,0.143651808708963,0.910843869535499,6.30433116599605e-07,0.000502642587348223,0.998819158212801,0.925018407901726,52.00744,110.4651,17.674,38.2455,20.1338556745182,17.264886705435,NA,2.6816670558939,NA,0.895139653301722,15.4942,110.4651,13.8122,38.2455,9.94095,51.90715,110.4651,22.682825,38.2455,23.8858
"ZNF527",0.999989368091349,0.105787982975646,0.849164399679829,0.99958259182765,0.999547146901063,0.696613714097239,0.000142805281205582,0.826014612708434,0.99999184694022,0.652520968662523,182.533666666667,176.8411,103.926066666667,196.8441,106.045033190578,32.6624241967311,NA,19.014418773581,NA,2.96794075782752,107.21255,176.8411,63.03765,196.8441,67.79185,219.0773,176.8411,143.5288,196.8441,124.63985
"ZNF33A",0.999995640970565,0.981396039066164,0.997962552894887,0.000522678837863277,0.029564054844554,0.000392613609581316,0.194563431249056,0.969174304461222,0.949183019199554,2.43257522574147e-05,777.19554,796.0271,703.456533333333,1935.2768,620.709058244111,96.7523470064059,NA,132.130312988707,NA,12.5560139706253,503.0798,796.0271,442.72985,1935.2768,437.47905,1109.24575,796.0271,907.419275,1935.2768,772.98495
"ZKSCAN3",0.552199562690798,0.0465926882913278,0.999533154382753,0.169142627336775,0.0499261495069969,0.00718411426460686,0.0010983153963201,0.982333790309036,0.939355654874602,0.00848742160207172,109.21918,52.8101,61.1344,192.2974,72.5153916488223,13.9513030304399,NA,11.6616829180297,NA,1.63835997144335,81.2768,52.8101,39.29495,192.2974,45.11045,129.78165,52.8101,78.384775,192.2974,92.38025
"ZNF676",0.999998600086288,0.996261808852155,0.999960490149785,0.954653591608464,0.989099332423391,0.985926046052689,0.966784344243334,0.999955183605248,0.999999993246523,0.980619941011121,1.69482,2.4225,4.1788,12.0353,4.10252869379015,0.896033886806053,NA,2.95360688842191,NA,0.666148579764102,0,2.4225,0.08065,12.0353,0,1.9441,2.4225,3.404275,12.0353,1.7084
"ZNF699",0.999234964016508,0.985973268264546,0.990644404923404,0.999982644778733,0.999197917509545,0.999912533438477,0.90869499703582,0.989370678408627,0.999998538332716,0.999934009889411,37.0938133333333,43.1202,31.1206166666667,34.7687,31.6185411134904,9.68359439743256,NA,11.1129010477138,NA,1.08767659500145,13.80775,43.1202,17.1527,34.7687,15.82235,47.6836,43.1202,33.20895,34.7687,40.5369
"ZNF250",0.868502219420919,0.999212869878624,0.838127257843579,0.0419185921035181,0.0477528679525895,0.0775603919737303,0.12439893361578,0.995610062221196,0.373308244037074,0.00439975518899627,239.80356,155.4748,249.73255,483.3726,187.408014775161,39.4836519052293,NA,37.1901611190446,NA,3.75370966805224,117.1582,155.4748,171.68125,483.3726,130.42405,353.64985,155.4748,316.22985,483.3726,223.3421
"ZNF79",0.871639651084142,0.913369116251704,0.689786721303612,0.999467058227178,0.909617363918731,0.99981130440155,0.123238644465809,0.995984757547836,0.0874955150576207,0.914252504539865,131.937413333333,91.5698,148.680583333333,141.2142,106.621337259101,12.1543924735752,NA,38.5107980707006,NA,1.82358715530876,105.52235,91.5698,85.499025,141.2142,78.35385,160.7106,91.5698,209.111525,141.2142,128.67885
"ZNF681",0.999501912838002,0.995120896807862,0.995466605938866,0.537517854247496,0.870674628861258,0.468817834037115,0.97918930993757,0.995827357802887,0.999982836702477,0.411891185149927,101.121113333333,124.5155,81.5264166666667,266.6488,85.51803875803,25.7051126810562,NA,17.5065814802399,NA,4.84646193198994,19.50285,124.5155,57.971575,266.6488,18.94415,196.959,124.5155,76.52135,266.6488,106.4359
"ZNF766",0.997676519021136,0.902294764878696,0.999986265105061,0.00641924111162351,0.0523042142592768,0.00266771887637274,0.902676908909141,0.999977102449436,0.98946891118912,0.00188700382174845,447.784386666667,397.2868,382.806416666667,982.0808,412.540600214133,43.1060549333826,NA,84.5937286290673,NA,6.976806330192,372.72285,397.2868,244.46865,982.0808,308.44865,461.50355,397.2868,459.289375,982.0808,492.0725
"ZNF471",0.860600340934657,0.789643461348486,0.99229097108606,7.92742717019568e-05,0.000653561738209185,1.9037662207344e-05,0.207216994323093,0.990749403808449,0.999999759477185,2.73650758342292e-06,94.8134133333333,28.1008,59.0801833333333,399.3046,58.2189453961456,20.3756834760711,NA,23.628718446704,NA,3.00727196877004,22.3838,28.1008,16.620825,399.3046,13.87135,144.6675,28.1008,68.0734,399.3046,82.0298
"ZNF836",0.999769155262729,0.997834837863158,0.999999816404301,0.000735615913255772,0.0208137245417589,0.000840314848528645,0.54646358521823,0.999525642028901,0.974701675120066,7.86380036635892e-05,109.281586666667,101.2597,102.663416666667,287.7775,91.9348987152034,16.4571976368769,NA,23.3113088369775,NA,1.96284792603802,67.1163,101.2597,61.30925,287.7775,61.3003,121.90975,101.2597,129.926375,287.7775,113.69645
"ZNF493",0.999999994357588,0.999983363411613,0.999999830152001,0.549553224393132,0.805843482117971,0.619856542206177,0.728671604086895,0.997200864651061,0.896963097069227,0.322253699229048,106.088386666667,107.0736,109.48725,225.4614,81.3899507494647,17.2998254368921,NA,32.3170504888957,NA,3.52761110514472,58.76055,107.0736,59.19805,225.4614,33.1414,155.4123,107.0736,152.650225,225.4614,109.10125
"ZNF167",0.164852595487068,0.999999534439354,0.208889733277792,0.963867908903348,0.777026574133414,0.972148266154632,0.236468940513965,0.0357971405065883,0.651215043147541,0.735695395618732,65.9015866666667,141.4729,66.497,88.2589,48.2396456102784,12.3779278743402,NA,21.6767519728087,NA,1.46750694045375,31.5124,141.4729,39.197825,88.2589,26.72005,87.4913,141.4729,72.17325,88.2589,63.43345
"ZNF565",0.99968624732541,0.00336555718237153,0.38081930769111,0.999918989086952,0.999999369406912,0.412729669105729,9.53295936604315e-05,0.646714007429959,0.650649787724911,0.683171926152785,117.90082,125.4845,52.1564666666667,123.295,73.4263192719486,19.3009811213864,NA,9.90616760638431,NA,1.6835370828521,62.76025,125.4845,31.042725,123.295,49.289,139.97895,125.4845,74.02185,123.295,87.6838
"ZNF34",0.892288660708121,0.959307144430749,0.980032793479787,0.999895571205311,0.980813246274392,0.999826152585859,0.99986071234571,0.863282511867843,0.893754422345603,0.999691521749979,106.47604,151.1628,122.215333333333,113.6668,104.512570877944,12.1679726944169,NA,9.924035050948,NA,2.20464826663527,82.4187,151.1628,106.32395,113.6668,74.65125,117.38555,151.1628,126.461275,113.6668,120.8927
"ZNF140",0.752975330575923,0.811508835440798,0.965251118828006,0.449490181740885,0.222230242132607,0.225716040787844,0.16880155580474,0.96665370453411,0.999901473486154,0.141785492023621,521.543506666667,319.2829,435.391416666667,804.7606,425.672763383298,42.8175241961718,NA,66.3350694037898,NA,7.56636402268932,483.85955,319.2829,364.6656,804.7606,317.257,606.7842,319.2829,478.976775,804.7606,500.01995
"ZNF658",0.999971478106723,0.999999996809001,0.999980401995495,0.999999970030127,0.999984259461659,0.999999935413704,0.383438291426063,0.978387936571451,0.778306488003523,0.99164877214485,68.28096,71.7054,68.4454666666667,67.6652,53.6277372591006,9.4432227951297,NA,29.5012838135187,NA,1.40584452188745,48.54895,71.7054,18.163425,67.6652,32.4181,80.33765,71.7054,103.013925,67.6652,67.5538
"ZNF765",0.999999554917148,0.97970047456393,0.999497788742167,0.472282802495583,0.736640722950311,0.361868783972366,0.994202969205644,0.999995103135918,0.994223930091847,0.375243239694552,256.812273333333,252.4225,225.670033333333,449.318,244.67025888651,37.4993450207416,NA,26.0770077896304,NA,5.22727809369209,156.99415,252.4225,213.52025,449.318,176.35665,280.6273,252.4225,266.87875,449.318,285.63165
"ZNF124",0.59233342690652,0.00330891079540807,0.999521006168768,0.0203404687467278,0.00946268122814276,7.51260096278905e-05,3.12508362096953e-05,0.99890055548791,0.743275172889596,0.000140476679285628,141.33068,73.4545,62.9461666666667,283.5999,85.4763483940043,17.2259555799746,NA,13.9775472843812,NA,2.05766565621128,82.86875,73.4545,47.05615,283.5999,54.8502,200.82425,73.4545,56.18065,283.5999,105.57535
"ZNF569",0.999997224742841,0.458869274510591,0.93065537671804,0.989357574235926,0.998100425423015,0.751551153693651,0.00800159779293486,0.882719915250135,0.999770895433156,0.648573598284708,173.364046666667,178.2946,108.556016666667,213.1934,102.623850749465,37.4329719303869,NA,20.8270617795601,NA,3.6219473769728,103.339,178.2946,83.82505,213.1934,54.2364,166.3961,178.2946,150.3516,213.1934,132.7765
"ZNF777",0.545189375849458,0.999998747669584,0.602912779862592,0.999999917594076,0.788823013512096,0.999999057404164,0.811104023895413,0.697689009806456,0.968484027892041,0.997960134502694,610.655113333333,265.0194,605.5267,616.2075,547.935897430407,48.9877993245295,NA,68.8601098635971,NA,10.1999172220338,486.66515,265.0194,466.79075,616.2075,388.3734,688.64605,265.0194,720.3522,616.2075,666.42535
"ZNF605",0.999937225454989,0.542876874592483,0.980517597615326,0.601397508088047,0.781508515260122,0.238231804490089,0.000846401156539556,0.896042300989617,0.951189135621532,0.087440363197371,464.674713333333,444.7674,354.3031,686.8147,309.973958029979,53.277527168081,NA,67.7488348437275,NA,6.80287382358324,313.8229,444.7674,228.83535,686.8147,218.6159,558.0287,444.7674,401.129,686.8147,387.8236
"ZNF799",0.999998697332279,0.947725542440698,0.998597687630602,0.995914215140203,0.999312767791694,0.999999894033703,0.0606046874612891,0.966955194529158,0.91946223843458,0.997868778604371,135.875846666667,133.2364,117.2803,115.8064,99.3501436830835,23.4809643549182,NA,23.2576941279798,NA,2.33939915291144,98.3912,133.2364,89.42505,115.8064,67.2692,136.5288,133.2364,136.8755,115.8064,118.81225
"ZNF782",0.646083992949648,0.745155382011424,0.939058561760569,0.681594132141405,0.2860094088392,0.375009467099078,0.00578650032336103,0.985831159670451,0.939278664773846,0.160771327525141,69.8093866666667,34.3992,55.1917666666667,103.7711,47.2908400428266,7.91184860593436,NA,12.0504550781749,NA,1.14531904006199,49.4307,34.3992,39.572075,103.7711,31.20345,84.03975,34.3992,64.001425,103.7711,59.59945
"ZNF846",0.067284158237949,0.999565012836769,0.071026339733537,0.999999920846369,0.299941074715721,0.999994304010921,0.922315863456209,0.0294593093005993,0.998639415281028,0.999698884975046,89.0114133333333,228.1977,83.8004666666667,87.724,77.8821798715203,19.3875646345375,NA,22.1286622642019,NA,2.3323304052223,52.517,228.1977,45.555125,87.724,46.364,84.78075,228.1977,129.734375,87.724,95.78625
"ZNF136",0.918494356254187,0.578789663074642,0.999908863621196,0.984579816510059,0.856575286378149,0.771963394615432,0.107074570373683,0.999417921283312,0.999772558531659,0.76143124848794,237.276713333333,170.5426,182.3458,279.219,187.996682012848,24.646551060963,NA,31.5601859117781,NA,3.53696807944147,181.49715,170.5426,116.8224,279.219,131.96275,283.1244,170.5426,226.578375,279.219,233.68495
"ZKSCAN5",0.98427822254734,0.26738746550736,0.627273866334751,0.702307033180831,0.981969994607876,0.212935446410268,0.184650868368224,0.795568320128008,0.875969758776659,0.320227761597119,479.590453333333,554.2636,347.717966666667,660.337,401.134822269807,34.780954573028,NA,54.3293859835091,NA,6.31989692842964,407.05955,554.2636,273.409825,660.337,313.8312,493.4338,554.2636,406.768075,660.337,455.4945
"ZNF33B",0.998340932186839,0.947224693739171,0.973043791794727,0.189758947714855,0.371083000061932,0.40307021385344,0.779508764604964,0.999999999977072,0.495937568556365,0.0818877930603658,515.341886666667,444.2829,598.541666666667,1039.5828,445.022155460385,55.5733333611012,NA,103.38005407605,NA,10.7974920368419,357.71565,444.2829,484.073425,1039.5828,298.4066,660.1138,444.2829,641.3513,1039.5828,523.80635
"ZNF431",0.99955010982198,0.999478378073724,0.998207347350247,0.999813756003852,0.998675294873952,0.999996221576081,0.862789409716653,0.989461543656824,0.996040849185344,0.999989468792601,205.88334,228.1977,195.0491,188.0182,179.595844539615,24.2115821580515,NA,26.4460315068884,NA,4.74201432769181,154.28835,228.1977,139.520075,188.0182,114.7726,238.836,228.1977,240.848725,188.0182,225.9389
"ZNF418",0.998323007111035,0.682762539624447,0.998127890996308,0.977406791523054,0.999563906141116,0.999999837173229,0.711767416746721,0.999999887688154,0.94802586396652,0.998820915196674,57.08074,40.2132,22.0698333333333,23.8032,38.7491728051392,20.9408717437951,NA,11.2077514494112,NA,2.51839957397502,8.8884,40.2132,5.806325,23.8032,9.0549,61.5587,40.2132,24.85325,23.8032,44.8733
"ZNF700",0.999998439200563,0.624847061698455,0.961293676995381,0.816139937340142,0.922189581182362,0.994292831325049,0.000533498454100556,0.796934454611728,0.87945697960664,0.999998551162399,444.818606666667,452.5194,345.985166666667,282.161,289.48753875803,93.3251148074048,NA,90.8657874762064,NA,6.14261120896248,233.13895,452.5194,219.369875,282.161,197.35295,433.0167,452.5194,395.784375,282.161,344.10105
"ZFP28",0.840805822856315,0.99679104906381,0.921337926490315,0.356895966079082,0.225901235573843,0.314892913284598,0.937935333217101,0.910893645523468,0.999989071140702,0.225215827215167,137.348986666667,38.7597,121.718,312.383,118.549252462527,27.4098653444876,NA,38.7993975593522,NA,4.26170198304975,54.98365,38.7597,65.087975,312.383,38.20025,172.295,38.7597,131.35785,312.383,173.89515
"ZNF585A",0.83509529220405,0.437880066631026,0.999272713811201,0.999413289154813,0.886224795301137,0.866472007485475,0.00677883028840998,0.999718744592612,0.999810138554801,0.79497284880641,212.0412,113.3721,137.051983333333,233.4849,130.634738115632,45.5843886921911,NA,21.0564560622851,NA,4.07739478427552,124.9952,113.3721,120.1128,233.4849,68.68095,199.5387,113.3721,174.606675,233.4849,169.7507
"ZNF138",0.976949320824458,0.815977770512103,0.834102627482448,0.0295550954377857,0.430543754280832,0.00976171780811008,0.89298651209483,0.91657585836258,0.958477990992414,0.0105788097794659,189.00698,239.3411,145.644183333333,439.6898,169.193738329764,26.5907222333193,NA,33.1991827688516,NA,3.80995464459903,123.633,239.3411,108.47295,439.6898,116.1417,198.04765,239.3411,149.5936,439.6898,198.83295
"ZNF429",0.806756408074226,0.916169180680545,0.608863525915856,0.977259384438292,0.733673452912633,0.999757954818963,0.999420948816304,0.819265886069261,0.786056203097481,0.964164261246721,63.4468866666667,7.2674,83.6526333333333,93.3405,60.5146059957173,10.5331335590935,NA,32.6303427959383,NA,2.28043303337197,31.2486,7.2674,35.6684,93.3405,23.356,86.9092,7.2674,94.750925,93.3405,83.6046
"ZNF470",0.869021361978474,0.972726042917599,0.966311443645856,0.639849533956352,0.424672806626235,0.500700564774726,0.182933647888442,0.993222748832607,0.960888778331038,0.267160633614547,157.131886666667,74.1279,132.500733333333,275.4747,109.356016488223,25.5169180054553,NA,50.7067836444176,NA,3.78796151883764,103.366,74.1279,67.879425,275.4747,50.97985,226.3592,74.1279,110.22295,275.4747,150.08175
"ZNF100",0.971377946668331,0.993296241151108,0.994251977876369,0.986997416259687,0.923571592711214,0.962601553824453,0.879473999068692,0.994835385963485,0.999972118322596,0.93994521023336,162.555626666667,100.2907,142.778166666667,212.8911,138.589132762313,22.5873613260043,NA,26.1947667172238,NA,4.50391223604665,122.85695,100.2907,99.04565,212.8911,80.77965,173.89255,100.2907,186.299425,212.8911,176.49095
"ZNF398",0.743840742840903,0.704854484222246,0.97679721683939,0.742050530117734,0.390023978846192,0.413796099319333,0.57955159563462,0.909507485958371,0.980507251637745,0.471880312584609,599.927433333333,358.5271,480.965916666667,841.9363,525.395800642398,66.8777887346462,NA,90.393586829931,NA,8.79230765551613,412.90745,358.5271,307.7167,841.9363,397.5209,681.03875,358.5271,620.34715,841.9363,621.15475
"ZNF498",0.966895606007947,0.208193868331065,0.99733069851355,0.999999580103693,0.98730037050748,0.860396897240021,0.0122000595797778,0.999800554004242,0.991085100310303,0.904322388684585,595.255853333333,485.4651,426.421583333333,601.4977,457.125995503212,56.5767987817982,NA,90.3372129612096,NA,7.46218734847484,474.29465,485.4651,274.157125,601.4977,346.5569,695.46925,485.4651,581.47285,601.4977,540.9087
"ZNF441",0.998917117999661,0.99999791342533,0.999393678925668,0.967172726230668,0.963572823638148,0.967852278607668,0.31917304981057,0.93888370580761,0.705420446291277,0.999813366101502,96.6697533333333,107.5581,97.72835,70.0722,76.8394543897216,15.1347717045719,NA,19.5710083072683,NA,1.80495216959656,72.5903,107.5581,57.243275,70.0722,48.7809,104.1782,107.5581,138.29945,70.0722,96.3265
"ZNF420",0.685014063682883,0.0345473721417859,0.999999789154208,0.996191859374825,0.737596593165146,0.476858981777492,3.94143354007781e-05,0.999936313319729,0.994731810620771,0.498691905649584,235.112906666667,115.3101,112.342616666667,268.521,126.797154603854,37.152502699474,NA,25.4312212358801,NA,4.00601089909401,140.95215,115.3101,81.4165,268.521,70.1477,309.95835,115.3101,113.4111,268.521,163.70025
"ZNF763",0.793171630414144,0.853866187992025,0.970652563459065,0.652101014541579,0.999798216156258,0.913318862834101,0.281130114430439,0.448752028952017,0.10689284773586,0.306782733808812,36.51994,59.593,46.14135,64.4557,26.2479169164882,5.85386574448519,NA,16.4274336200302,NA,0.899021586883034,20.91895,59.593,20.332975,64.4557,13.39695,44.6998,59.593,56.256525,64.4557,34.80005
"ZNF679",0.834864658517783,0.981688891037109,0.725065817927434,6.94354573838041e-11,1.53385712908793e-07,6.94362345399213e-11,0.999027109646331,0.782825614435904,0.988786301818132,6.94372337406435e-11,0.864546666666667,4.3605,0,30.7569,0.645283940042827,0.734005953710554,NA,0,NA,0.151404043496837,0,4.3605,0,30.7569,0,0.2564,4.3605,0,30.7569,0
"ZNF682",0.722812241130469,0.317304348754003,0.997022011377898,0.99172643184729,0.728962204641606,0.704751859821356,0.00774058549073342,0.994039112590008,0.999978936621843,0.666997517540897,105.447346666667,24.2248,47.5578,134.5279,50.0993944325482,20.3187998130862,NA,19.2084832025505,NA,2.89718179344183,53.2221,24.2248,9.628775,134.5279,12.9804,156.6583,24.2248,81.236825,134.5279,66.91015
"ZNF772",0.998815138008382,0.986134364795972,0.988436580834899,0.0550067639940023,0.38891620014535,0.0406405977594706,0.71182597081499,0.973261861464532,0.999595287218684,0.0163460582198115,230.85648,263.5659,201.9332,557.1008,192.021291862955,30.0642776120926,NA,67.884205238725,NA,5.37943707601185,166.284,263.5659,84.76695,557.1008,112.07015,309.2045,263.5659,270.844925,557.1008,249.0474
"ZNF257",0.934709276672014,0.717364040327422,0.999715100046175,0.723073619731426,0.572580794528908,0.400885459654285,0.607154755534416,0.992520353138372,0.980130020023492,0.458052646929449,33.9837,4.3605,11.8090833333333,81.0377,20.2699002141328,14.8984869660232,NA,4.98646194627123,NA,1.6589931099801,1.08485,4.3605,2.0349,81.0377,2.51415,32.7015,4.3605,16.116625,81.0377,21.8064
"ZNF785",0.999652835635039,0.999637029869457,0.999977303017126,0.914227958872373,0.989432592142388,0.950860992960866,0.785891714829922,0.987034868015337,0.871548153632157,0.764759927033251,219.4828,242.2481,230.2506,317.0875,186.325822055675,37.2769150042336,NA,50.6915521439881,NA,5.07623904358994,100.4833,242.2481,162.321975,317.0875,122.9011,304.7531,242.2481,295.76035,317.0875,231.47885
"ZNF98",0.994751599713483,0.999864145210457,0.998004959213596,0.0541026988321541,0.157097659767358,0.0615378098818966,0.999569495922144,0.996607903039466,0.999998525632283,0.0366893535234821,7.15706666666667,0.4845,5.92458333333333,52.6879,6.26206295503212,4.47064623850658,NA,2.87039660655883,NA,0.754894552392861,0,0.4845,0.56455,52.6879,0,1.21485,0.4845,10.79505,52.6879,2.5113
"ZNF786",0.503494216768562,0.999219242187759,0.619663605928156,0.99488896100585,0.906217019644777,0.998865651716284,0.537693710245616,0.728602858834609,0.957344886517998,0.999999999964361,291.809773333333,97.3837,277.884216666667,243.648,244.066919700214,31.9512672610567,NA,60.256854889904,NA,5.44914222715045,208.74255,97.3837,163.8016,243.648,160.666,363.8438,97.3837,405.132375,243.648,301.7139
