"gene","Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","Cluster 14 (HNSC)-BRCA CIMP c7","Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","Cluster 5-BRCA CIMP c7","Cluster 5-Cluster 13 (HNSC-LUSC)","Cluster 5-Cluster 14 (HNSC)","Cluster 6-BRCA CIMP c7","Cluster 6-Cluster 13 (HNSC-LUSC)","Cluster 6-Cluster 14 (HNSC)","Cluster 6-Cluster 5","Low purity c2-BRCA CIMP c7","Low purity c2-Cluster 13 (HNSC-LUSC)","Low purity c2-Cluster 14 (HNSC)","Low purity c2-Cluster 5","Low purity c2-Cluster 6","OV-like c1-BRCA CIMP c7","OV-like c1-Cluster 13 (HNSC-LUSC)","OV-like c1-Cluster 14 (HNSC)","OV-like c1-Cluster 5","OV-like c1-Cluster 6","OV-like c1-Low purity c2","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","mean-OV-like c1","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","SEM-OV-like c1","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q1-OV-like c1","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","Q3-OV-like c1"
"ZNF461",0.999998790223165,0.888306957268258,0.458042993248421,0.999997291320145,0.999999995570647,0.43673633722796,0.999997590486023,0.999522463922963,0.923246967086682,0.999324936420636,0.999229272513873,0.997415520125839,0.401312464295487,0.998082045937291,0.990776406423606,0.999999998080143,0.999999999962318,0.979086125685587,0.99999999965131,0.999998006829415,0.999988800114848,110.21397,114.449115328467,67.7504538461538,115.046684768212,104.109753846154,124.549140740741,113.113966666667,18.5816904232458,6.48832530000855,17.1805582610433,7.78422077492569,13.333541308514,13.1551853761345,49.2818774563339,79.219025,65.1621,29.7788,69.38975,77.9352,78.5946,85.15635,115.308425,148.0599,83.8486,139.40645,105.1159,155.80925,162.2397
"ZNF181",0.995604516252741,0.357920161599006,0.237617944738834,0.770903599333489,0.264488326663854,0.799243251010027,0.322001072379003,0.197802713531276,0.999999992610608,0.748018507095696,0.983187345709244,0.999388338834874,0.606488801882962,0.981959170896646,0.554346674421367,0.99812169351704,0.999975327359398,0.983288399586417,0.999994635734611,0.978552110558384,0.999999944558812,212.82856,192.705554014599,127.601369230769,166.864968211921,125.084115384615,183.593559259259,178.126266666667,24.0594510378918,8.90096950363036,14.7815737709816,8.14819732380842,20.851621617262,12.5228456310233,17.4762096571628,167.063075,125.2818,86.0927,123.86945,75.0793,146.9103,160.74385,237.4643,227.3021,136.6072,188.47865,146.6827,210.0723,188.3834
"ZNF44",0.99999997194994,0.994868735390282,0.978906744298802,0.999977464753165,0.999151430835972,0.994421347596644,0.999997040356082,0.999998060031142,0.998753303914028,0.999999999981863,0.999997438091177,0.99945121565578,0.952100290051989,0.991955445658342,0.999583259491394,0.999951609079038,0.999960250342508,0.999999555265203,0.99999666109652,0.999997216490822,0.999572531158763,158.17832,156.358805109489,139.763384615385,152.613303311258,153.085176923077,162.553477777778,145.408933333333,31.3997309674597,6.03235707752151,22.4679341096254,5.00821180318773,17.3810459213594,10.9232718925819,47.2752477231773,122.3727,117.9525,91.0173,110.7145,109.0687,122.15535,99.7034,184.444275,180.2642,169.8002,180.6849,178.9129,191.3047,178.72425
"ZNF790",0.999984858527299,0.758495784642479,0.500365019266051,0.99034834382567,0.103022065174014,0.0481587904679549,0.999999157851516,0.999999997245177,0.787073388582685,0.943616865909229,0.995300543766204,0.744539163556874,0.146679674297856,1,0.974289742777138,0.99559433358144,0.97931209291632,0.66760880893146,0.999932923790995,0.989286059464934,0.999944599123849,66.69545,63.2221781021898,39.0011076923077,77.3896026490066,63.9504384615385,77.3069777777778,85.3444333333333,13.5532471400297,3.92367894010183,7.43293522821597,3.75031782521641,6.14329313283734,7.27105516108079,51.8750335683854,46.274225,28.5589,18.5538,45.4774,43.5578,52.1306,35.47855,75.943925,83.3333,57.2327,98.6917,79.7029,90.40005,122.6592
"ZNF677",0.997610008474287,0.999999565648776,0.981464203144218,0.392237723161463,0.00116986671837171,0.164743281408917,0.461214296164499,0.322269169312562,0.292119364226229,0.998752611040656,0.0898404941268434,0.00185020191220808,0.0269015988338976,0.628542797657782,0.996574531246635,0.0129726676359116,0.0087606956182793,0.00700238274081155,0.100758275767711,0.281643644041179,0.409327422069449,8.0828,13.4508328467153,6.49553846153846,27.2544086092715,31.4744615384615,37.3766518518519,72.6300333333333,2.41026264281164,1.94682905681575,1.29874576436408,2.55334832470315,10.5369442012837,5.861475741395,67.4703690479837,2.65185,2.7248,3.1197,5.49805,4.0486,20.6442,5.174,10.0574,12.2023,9.1743,41.05445,53.9302,47.6182,107.5625
"ZNF823",0.993890838880425,0.999991602601199,0.999372661185427,0.80393529434657,0.423094105011686,0.86808028335343,0.999999999999698,0.989773506545317,0.999991219796049,0.709266203405372,0.847538028893289,0.87311800425469,0.905999670090032,0.999999413046085,0.791264730434796,0.842891103739706,0.925213301685495,0.888512272986271,0.992121042311124,0.829218280344761,0.995787727453544,113.616,102.998993430657,109.264676923077,91.7208238410596,113.352876923077,90.3376222222222,71.9107333333333,23.0913588417447,3.84832983593321,13.7527727073216,3.87845682805333,15.8726446635001,9.68088063571556,16.3861969821487,73.1991,69.6507,78.3172,62.29015,80.138,61.9202,56.6492,138.32375,125.606,122.7382,110.24905,140.6875,95.49405,84.7082
"ZNF311",0.99962392777286,0.999998020611643,0.999990636179221,0.718633673600605,0.0311425297098208,0.746481515891223,0.962197148022361,0.968181738635713,0.979635578072553,0.999859939588768,0.992497004611448,0.997008644919078,0.997856238414057,0.905168584890723,0.999534256831571,0.999978849776728,0.999999998073265,0.999999111715892,0.997342387758207,0.999791930029658,0.999998854973666,35.04693,41.0951686131387,38.2371923076923,57.6675675496689,53.1644,46.6960444444444,42.4848333333333,10.5090738239448,3.01285298684932,11.2212630881234,4.46684699378367,9.29622913532893,6.87271101692591,19.6434349264017,5.34525,14.3452,13.4252,21.94515,42.7658,18.4728,23.9786,50.503025,58.7983,38.5706,80.0947,69.6925,58.6135,57.44215
"ZNF347",0.992191938195176,0.997935869529559,1,0.775667110886464,1.26280306433912e-07,0.18469952952938,0.906333252598467,0.167176114574008,0.518563350791204,0.999999994970268,0.808935613746283,0.00831814346066084,0.292287275710538,0.999995378654343,0.999999991984469,0.950171603925566,0.71907115834302,0.797288492038038,0.999882711460052,0.999961631105608,0.999976791604671,82.73612,65.9364124087591,65.8004,117.058747682119,118.365346153846,120.014718518519,131.314866666667,30.9297482374666,5.29590044515946,22.1873509387062,6.35189210504536,24.2818138085514,11.2302016421443,92.2734178520975,12.0729,21.5124,16.9492,61.19825,62.3297,78.9665,39.04235,116.455975,95.1689,85.9168,162.43595,131.4699,155.44705,177.8043
"ZNF273",0.999888505138227,0.99999997441698,0.998910760548891,0.999934203374375,0.568902939727976,0.999988876032336,0.757519632255946,0.155483327714252,0.74598723208494,0.544237733570744,0.950003824142367,0.243787701885443,0.950821673239383,0.840146569310438,0.990846004546856,0.999999999108699,0.99999948765284,0.999999905521824,0.999989535653921,0.949491123030438,0.994171864118293,210.39644,223.357759854015,206.324907692308,198.586731125828,136.657253846154,165.771203703704,214.036233333333,26.859482854301,11.0391633181468,47.1173143858422,9.29618114966692,17.2593793003555,15.5165093488793,63.2601262251964,146.84575,142.8571,84.1381,125.0415,81.6389,116.0408,172.75265,240.3031,247.44,212.7649,242.9616,183.6656,186.59,276.18865
"ZNF84",0.999977787378761,0.765470577106462,0.524120395572074,0.999643143136668,0.527193428605041,0.131567668118291,0.978216428307479,0.962367929871712,0.995018172787108,0.609692079184042,0.99817722271204,0.99784809627035,0.881833442090448,0.684165733665061,0.999132472735907,0.131093750787473,0.0372750898640078,0.00602833375510747,0.101310045281407,0.0228116397200494,0.0304851323856563,500.26282,479.602070072993,347.099561538462,533.339931125828,410.462507692308,450.372692592593,924.6674,50.1655617384051,18.2939217142915,54.8713979643656,20.5089239770134,47.5726090960971,49.6958365100832,694.828823423686,378.3333,325.7862,177.8013,349.17885,322.2826,294.6762,229.87355,630.14715,587.9893,517.1493,637.60175,460.7229,496.6504,1278.1017
"ZNF667",0.311182408544753,0.357613588715806,0.997319206757469,0.999468168353213,4.13861220830425e-05,0.143041151022609,0.975159417340209,0.901783204713742,0.850795084474037,0.98590189638375,0.999863168680475,0.0831157280888412,0.28111447750317,0.99999998969249,0.991376027494462,0.945083857422961,0.205439400593469,0.184475805115852,0.793320596799556,0.653351127514443,0.836532795486611,73.37108,27.225002189781,16.3129538461538,64.1406,49.3713,65.0893925925926,117.5636,26.5685759908614,3.72853284702688,6.23014075398284,6.3244560048303,14.1348074604403,13.1620919775775,105.482161611352,3.8448,5.3363,3.9053,9.0725,6.135,24.9384,12.13035,139.46805,22.5801,16.4043,90.8169,101.8719,74.3641,173.0618
"ZNF649",0.993388996682205,0.999999907292594,0.995942127803633,0.963671872381656,0.000161205923218666,0.885246087494352,0.975871225386284,0.389610152259801,0.942231068304267,0.999994526084607,0.984358718438405,0.169557235838833,0.95173986786109,0.999999995826465,0.999992986814035,0.997663078971231,0.999977131712469,0.998621279445061,0.903992118009001,0.909193957722995,0.927020909217092,153.71817,128.350883211679,148.902192307692,188.864774172185,195.416630769231,187.438888888889,111.5161,52.4411945258116,7.66626211461199,37.4714809802367,10.2277825157244,41.7655203529047,17.572489757612,58.6708426991068,90.19725,66.1281,68.263,108.6074,79.3478,126.16915,54.00855,157.41925,165.56,146.145,230.5496,204.2118,237.56915,150.33775
"ZNF248",0.957250327787298,0.588908931814855,0.794760193016384,0.99999938480513,0.224784387779245,0.211677145862193,0.767821291144975,0.952306622016669,0.99993973209734,0.436476845896954,0.999932657895094,0.373543084200259,0.160616145998063,0.988478425465293,0.322537278863948,0.558817588344947,0.139810756417185,0.0482577288560079,0.3587722399027,0.0796547424800726,0.586218532575311,238.96384,208.41137810219,169.545184615385,234.664887417219,180.718323076923,249.709859259259,350.378366666667,35.8432122122452,6.33252830375661,23.9639501281555,8.68657842691708,15.7462106672146,20.0115636469657,151.057305559252,160.96305,154.5719,113.7717,161.66995,163.5539,180.8606,219.0685,254.714975,259.8709,204.6753,279.81825,201.2239,274.95825,480.70185
"ZNF544",0.280218174010114,0.808084282591507,0.998715218155061,0.963252888823659,0.00759420485527895,0.965349518209651,0.969996630744443,0.895932081816198,0.998753546050865,0.999977368209635,0.809796657950656,0.944215398004298,0.99999257259253,0.961516132478926,0.999769247126179,0.996476698656835,0.454033482136074,0.72128548026079,0.884920982158061,0.882847116337046,0.743397398074447,770.55194,565.115056934307,606.637353846154,683.114130463576,662.457453846154,626.630044444444,883.325833333333,140.249538460229,21.0809030896004,68.7066135562502,25.1241164118659,62.1526100788106,44.5778689274085,213.173571890954,532.76705,388.4524,506.2226,469.54525,512.7364,457.9233,749.32145,1031.3468,688.5086,790.4516,850.2938,693.6945,799.1457,1093.905
"ZNF251",0.979421191939336,0.999996247850562,0.881619426438459,0.97716638749163,5.89568120832329e-05,0.992217995793875,0.999984787914721,0.850035555135619,0.999999997950265,0.995690015625079,0.999751549126332,0.995087655028277,0.994836959486859,0.395789535945888,0.991559277051589,0.996663879048544,0.999993773026893,0.989642205671561,0.90581788582436,0.986996372711001,0.999571315623531,313.0984,265.936994160584,326.507607692308,361.081453642384,330.070107692308,289.074014814815,245.677433333333,45.1060404821424,12.2941116910606,54.3454890414611,16.0149425850326,39.4812729069477,22.9622322914774,121.950284584502,227.606325,160.5563,156.1053,228.1859,248.6137,226.0692,126.874,353.690375,321.8695,430.0771,430.28365,431.1989,320.1383,328.91635
"ZNF607",0.98784140398094,0.321233421472961,0.265728027689928,0.999393143117489,0.973353156441681,0.118515786707103,0.999995576285549,0.997185916018925,0.3507301883592,0.999989545369552,0.999159947217314,0.999819660927822,0.31433147021857,0.999999365805994,0.999962130860514,0.999949753772478,0.999999902555017,0.922401786489398,0.999999979436204,0.999997758298614,0.999999999962608,193.64513,160.687886861314,74.6190384615385,174.51532781457,182.982946153846,170.691007407407,168.4979,37.9171715326624,10.0464475544529,18.1084599746367,10.9006403265385,50.621027188645,33.2623629701954,77.8974633980679,133.106,76.2804,24.871,83.4027,90.081,82.2165,113.0036,271.0006,222.1438,111.678,226.9122,181.378,197.94555,243.5874
"ZNF334",0.99154868561402,0.999014157267168,0.999999891931914,0.234437882541452,0.000234083568636745,0.468299304081283,0.999918473443559,0.866403474063752,0.977958788172468,0.0350687736767668,0.529299813870844,0.354418358302723,0.801846396539571,0.999702501179462,0.201702437451436,0.000211227088463439,9.95029018683313e-05,0.00048660557708724,0.00392264908428408,4.74090508373326e-05,0.0042447842819554,36.20817,60.6534583941606,57.5149153846154,115.318740397351,22.3496461538462,106.725,342.810633333333,18.5953657729855,7.51651101751733,27.0609563879138,9.67754672540744,7.04276969512282,15.1908084516512,214.002942666391,5.492825,10.5914,11.3443,27.1987,6.4714,52.54785,136.8423,16.49435,86.0656,55.3459,158.36675,21.2048,135.23985,496.10115
"ZNF485",0.999906290980276,1,0.99976045308897,0.95003645845514,0.472538551462735,0.907360934796235,0.963662485910743,0.950738933688845,0.94648870819565,0.999985405366193,0.998821994693905,0.99976806995931,0.997746890069413,0.992577223384231,0.995599662018021,0.0404313701673473,0.0216049650441924,0.0308781007143362,0.0664111573190013,0.162684655796629,0.0476305573959368,52.04864,55.7408693430657,51.8993307692308,63.597678807947,65.9747615384615,58.5126407407407,121.6754,11.6073571131244,2.7925760188386,7.14294264651898,3.03574935201002,9.8610140905054,5.40703535572064,41.3796579716814,29.796025,32.8487,40.5752,36.23075,40.5358,37.8264,84.0056,59.3734,66.0047,62.2642,77.8445,88.3138,74.1965,155.3409
"ZNF192",0.887905693472046,0.502070514711913,0.833767263745512,0.994459754234206,0.720016510933041,0.434504276503287,0.322763349536168,0.581328987715314,0.99993197509938,0.206682425827861,0.816662417903989,0.998553394121745,0.982231880497595,0.804686613963183,0.900718189724778,0.999728168389796,0.921501328932274,0.664749403352248,0.983865623266853,0.538713235719541,0.8717735014711,423.08181,347.526490510949,273.861615384615,382.02151589404,251.029461538462,326.733459259259,471.6514,71.3618221995945,14.3484794654544,46.554003904521,17.7051664292737,23.395432584647,28.1829549229446,141.54073455239,241.784575,220.2877,85.1554,221.09065,179.3478,200.00425,332.64425,613.659275,448.8085,432.8117,492.52185,308.0719,424.59035,564.2438
"ZNF442",0.9999833715079,0.999999022402082,0.998968665291339,0.997836717232929,0.288677804357494,0.999614135807358,0.0121641451406297,8.01073203782199e-05,0.00284466154045881,8.4460359817129e-07,0.99996952948485,0.999999937749256,0.999079894735671,0.828761749115607,0.00166394288953553,0.999789112002296,0.997912604398078,0.999956818610997,0.999999869387449,0.119932654415885,0.997693258861179,14.8379,15.6414145985401,14.1970153846154,12.984959602649,29.4588307692308,15.8438518518519,12.3505333333333,5.0780384968564,0.8728288205916,2.81714675479592,0.656262783108837,6.60966816244306,1.40688577030771,2.91375753071147,4.57875,8.2859,7.5472,6.9608,13.3944,9.9747,9.6999,15.9157,20.1472,18.378,17.08035,37.077,21.0098,14.72375
"ZNF813",0.0260037958927217,0.0935320149730476,0.999821233852659,0.394955214414352,0.0235734699347171,0.631719583802186,0.499982199796498,0.974861627248272,0.96899389022041,0.999532826409829,0.323303314781423,0.904777898809622,0.944067066807435,0.995489196607676,0.999999999943601,0.996717825602371,0.925011937048835,0.903226257892914,0.999290843965938,0.996462436255048,0.994624707952608,168.12722,84.2540510948905,75.8194384615385,114.765878145695,104.851823076923,104.053607407407,136.270966666667,103.355663194679,5.05068448278061,21.0384957421449,5.1269371361329,18.6314688261731,10.228945170282,42.1501536252769,26.7491,43.5409,16.6508,66.53275,72.6119,71.81815,107.18795,124.818325,111.9705,84.801,153.73615,107.5663,139.14085,177.23425
"ZNF26",0.999999908184552,0.964708756463506,0.753687802874099,0.998370735310775,0.897583988746341,0.431309430088439,0.999999648473178,0.999943346117218,0.975538352828992,0.986353870541274,0.999996723748382,0.999081512752445,0.958684421107342,0.909795557057399,0.999999999371211,0.843472859068881,0.785628499761473,0.432345137274509,0.897709182478722,0.781262359182215,0.722271964415446,246.56218,249.659321167883,209.335392307692,262.799593377483,241.584784615385,240.195111111111,327.714666666667,25.08875900711,7.5678830233758,22.267688380043,7.35148442700403,37.5699128984693,17.3944258084764,173.250609889608,192.900175,189.7533,155.0965,201.4846,166.7254,192.8485,154.85095,251.27155,300.9215,230.4371,309.67,256.1308,264.18825,424.1681
"ZNF69",0.997127240265229,0.999039839563963,0.999999999743823,0.985759369790956,0.00296860545056865,0.683771386505749,0.591255722894657,0.0264229536762289,0.20915061747956,0.659653510254171,0.965423236656593,0.138220652829976,0.658929289449293,0.99949398956557,0.9178914459656,0.631159825108368,0.285952638420032,0.389764511002178,0.773017453570649,0.997246273968533,0.87709567639757,20.89599,15.6654642335766,15.3669923076923,27.9075675496689,40.7393307692308,30.363637037037,50.8894333333333,6.41495690842806,1.06427792709927,4.19095777374829,2.96994110153795,6.798222079238,4.03102916185636,40.5322320399594,8.3383,6.9521,7.2527,12.59165,29.2916,17.1019,10.40745,31.341325,19.8588,18.3486,29.44405,62.2404,33.34485,72.87775
"ZNF583",0.999999999177774,0.956392071714715,0.812249521705107,0.822873008766885,0.00229077656146037,0.0489161046301936,0.726161063648608,0.261464434653331,0.101063545789543,0.993008127192731,0.399465256215486,0.00586434062954566,0.0110025509448349,0.764360590826438,0.999919596436296,0.992086947295682,0.982363057939602,0.814221145661522,0.999999999746742,0.999962112023049,0.999214739560551,42.61907,42.1002605839416,28.3130461538462,57.9000231788079,64.7827846153846,68.4505148148148,58.6588666666667,12.550202370321,2.4881438820366,5.94445972292813,2.99646443517997,14.595147615876,7.13219646715431,25.4090735051696,10.23205,19.791,17.6101,30.92075,37.2283,39.27875,34.2306,83.71445,57.4185,32.3129,77.4547,62.5385,95.8237,76.9278
"ZNF568",0.944819020220691,0.999068377574763,0.501907056890388,0.742970598302959,0.861948111877643,0.202185673090048,0.999570895003308,0.997770700921041,0.960575182158838,0.93205428024949,0.847888245198943,0.993369035967123,0.394731668247232,0.99999999992169,0.97079499044088,0.67434255047432,0.879601149585193,0.433468675363266,0.958302395053241,0.811749261537718,0.964232629930881,59.61608,82.0569489051095,46.2485769230769,92.003538410596,71.2943,91.5748518518518,129.667466666667,15.6154349220663,5.7380247950737,11.8379525830692,5.7820379859709,11.9991249645333,8.41233747390256,63.9645416964048,17.3947,30.6955,19.1344,47.64375,53.7977,61.36405,83.8165,87.195875,108.5534,71.9955,118.9921,84.9384,116.64205,191.2176
"ZNF480",0.572669252299874,0.425189804518952,0.97437888937044,0.727867972611183,0.994036298644433,0.906863734172406,0.494497568245349,0.990406564074477,0.999999818269603,0.951329973617261,0.43022295072474,0.990479498027132,0.999933745020135,0.922463453863693,0.999997655604943,0.999999999988462,0.961068059009333,0.860250298560025,0.981694207127827,0.889327220596492,0.901702364412226,497.04008,399.222805109489,355.678069230769,412.631517218543,363.194292307692,373.119837037037,494.521833333333,54.7418744717339,14.0467336360764,45.5569075087994,13.9685907312896,40.9778727622611,29.9618720732941,242.040939780459,366.871975,277.0628,256.6168,296.68145,267.6191,286.73085,264.5161,564.65115,501.3367,463.7188,519.1678,496.9193,418.79805,674.80015
"ZNF587",0.0399733669691527,0.207936566709856,0.999999999991393,0.938110631991689,1.49020787776344e-06,0.262088236416139,0.41841725062699,0.998195140191758,0.999595861485113,0.613740746428465,0.463672584988826,0.829129703298686,0.978237708990202,0.58167958012613,0.999780028414927,0.999999300282779,0.502797937952684,0.608301645380122,0.988756408413534,0.769840129987448,0.839534085808929,881.10823,533.938094890511,531.761761538462,760.140337748344,588.627561538462,632.695359259259,913.635566666667,203.876735748981,20.1730337358847,74.867308094486,34.2659384036976,72.542638850559,50.5442457625615,332.767660721217,500.490725,388.2478,310.0964,473.41285,475.7174,429.95995,655.7596,843.16045,641.9019,672.0399,982.3159,745.0187,819.66415,1224.7156
"ZNF808",0.593556744897696,0.731377104626494,0.999980216023875,0.999985267060227,1.80033559837867e-06,0.168873235846796,0.994316468739369,0.95545127574664,0.969494417277852,0.879541551644384,0.999058770785052,0.00802933205430212,0.19103243456614,0.999032660853071,0.823300801353936,0.999850605605066,0.997402117096355,0.995456272911008,0.998418374918511,0.999999982468973,0.993975774714033,207.09088,153.961472992701,147.207607692308,214.321064238411,180.898776923077,223.794944444444,185.490433333333,51.8280926475675,7.54365888649236,24.840936557782,7.31023361031805,25.8381146972248,18.8173990017364,111.18703197709,142.1505,92.9645,96.8553,160.51235,120.5499,180.1118,74.3041,259.608875,212.1614,186.7242,259.9776,235.4212,280.45885,241.42495
"ZNF43",0.999239082788529,0.997246349847855,0.99991073855994,0.990824579089761,0.0180085583297516,0.635656288057312,0.994935486109761,0.762846972407598,0.839957461839078,0.999999647680167,0.872703937233264,0.055974216670406,0.354435409603045,0.933072227993402,0.997781711806593,0.958057059620961,0.819380989827467,0.806733921138591,0.992603425167776,0.99736154388799,0.999942481912643,136.52048,112.852538686131,98.3586692307692,173.455650331126,179.140261538462,208.604222222222,236.807833333333,42.6998922615445,9.75079354061804,24.8286939976723,12.746930595249,41.03496950748,57.5657352070264,118.342917324701,23.937475,39.0259,48.793,67.44395,81.947,85.67615,119.98845,218.526925,147.5943,158.4931,245.53015,214.6283,195.37525,311.60985
"ZNF28",0.00773604514309645,0.0344820527412318,0.999189151264805,0.294423372436495,0.00364346821675809,0.410565943011032,0.768833965912509,0.481857251741149,0.580547789197105,0.999796419515316,0.0948561837646921,0.989966319678072,0.977330909223045,0.811689198654612,0.904386950684836,0.992616340610497,0.890823054612188,0.84529783749452,0.99939139446137,0.999984022361319,0.972032620074855,662.89036,372.966831386861,339.0227,483.557268211921,510.167707692308,411.741966666667,548.422733333333,186.166169698523,18.6993105637328,71.1545920849609,17.9617241254502,123.159776982365,38.1725357407858,248.021121268575,434.0998,234.9656,110.3711,337.8746,299.7275,265.4229,310.33135,682.04995,504.2231,451.0932,590.78205,560.1152,538.7609,727.63675
"ZNF627",1,0.943087213362871,0.730962798461917,0.994464228965909,0.512551405288228,0.987432872932659,0.957098830497205,0.78226039014174,0.999999993649687,0.993398248587318,0.945754763573266,0.528748328541832,0.999998098468033,0.985161362069048,0.999999945536373,0.999999996206613,0.999999988848579,0.995970049494287,0.999935463834131,0.997194749914345,0.997703681818734,329.346,328.713061313869,445.392584615385,386.464174834437,438.692546153846,430.438440740741,339.664566666667,31.8959978188138,15.1333658650532,75.8685360743316,26.0816411812512,69.7744394050954,62.1953197366034,89.7804948551249,266.876575,221.0266,294.5915,214.55095,310.5656,232.818,250.2029,369.743525,382.3009,537.7504,445.43495,481.5951,456.0249,390.9422
"ZNF789",0.968199849325709,0.931070451968019,0.998340210609392,0.999955765928247,0.561165018108933,0.868360476243639,0.742110107026531,0.916861016977146,0.999404274193982,0.503611251783875,0.978419355597903,0.999999992553278,0.999592608406081,0.93557589842586,0.966760245718814,0.9975098712182,0.906277301028026,0.849705992668649,0.984197529473677,0.697137395572228,0.914781275988222,102.67349,79.8405693430657,68.1934230769231,95.6659695364238,55.0446923076923,78.7875740740741,131.074033333333,9.87589668693374,4.00201455095919,12.3369821451038,8.32935946635174,6.16420564939294,5.9776199626364,73.5354622504529,82.36905,52.9164,35.9836,54.6677,42.5101,58.60685,58.3388,109.992775,91.2371,89.4386,108.50105,60.2861,92.00395,176.81115
"ZNF534",0.995490281260471,0.999996600515581,0.999349942792847,0.998372565211493,0.999938962814574,0.999893503168319,0.213326975629592,0.0966272933283258,0.225214955268299,0.068221099139456,0.999755326623716,0.999910427036167,0.999996226001275,0.999998864384361,0.149147615961978,0.999999922753535,0.99998086078863,0.999999999993474,0.999996402486262,0.769787844972933,0.999999655190769,5.0104,6.35141240875912,5.50950769230769,6.12346158940397,11.4133307692308,5.91717037037037,5.425,0.675388855730123,0.315873853656544,1.15020226991857,0.352815611473836,7.60036056575847,0.698133105391606,0.465867280814325,3.627575,4.0193,2.1167,3.862,1.6304,3.64905,5.1886,6.8767,7.5005,8.2178,7.12905,6.1614,6.70835,5.89085
"ZNF525",0.0759223937499031,0.157894611449161,0.99921600085802,0.560277722301769,0.0645863026530754,0.655110273474012,0.183548161420462,0.999802338270325,0.999999986503441,0.718904240232721,0.342373923177856,0.995182812099136,0.98442931075687,0.959789144862063,0.991374214104303,0.999691672504986,0.39965554830824,0.380002467688047,0.775528250647804,0.407944273755255,0.602960086450315,376.47342,235.371879562044,214.604192307692,287.291602649007,219.011815384615,256.200681481481,416.533633333333,109.372963153463,11.7668339547476,44.7714046862166,12.4716231296898,33.4925043570943,20.353360127748,173.927590525313,159.396825,151.0957,63.4921,177.15985,124.3188,170.12325,265.2123,423.760975,284.3643,267.1583,360.0084,323.9061,328.2822,566.45395
"ZNF814",0.545104540594853,0.950560404000106,0.997632173011803,0.999999990839192,4.34683118385459e-05,0.802592310906672,0.99995714769829,0.664883753913055,0.986433288275958,0.999885961608732,0.999914320950423,0.0145448217349456,0.673640135438685,0.993986346577712,0.992358917228296,0.999980335937998,0.990454111880569,0.999627150719115,0.999983170916954,0.99999999047876,0.999256537208587,213.38965,145.222313868613,164.221892307692,210.801363576159,199.642092307692,227.001181481481,194.5322,39.3401139436842,6.90346492746119,29.6943296169001,10.8356018913033,32.9629123022753,28.6114307228911,82.3158600129404,130.36255,84.8524,73.2653,113.74155,131.6355,135.76215,119.2,317.227375,184.0018,234.027,267.9232,239.9001,276.0351,260.93365
"ZNF551",0.776542202283115,0.839568850872526,0.999951272497512,0.976164668739387,0.686513605919905,0.965491655657171,0.971643493923938,0.999912916920236,0.999358466267099,0.999896782142193,0.708893100214149,0.998958178150492,0.999999996979426,0.804429383165284,0.997305626916967,0.999981710633209,0.998320039552561,0.996211815633539,0.999992264711582,0.999871387847497,0.993503311801654,209.69307,166.098788321168,158.354438461538,183.411186092715,174.646976923077,156.57797037037,194.811933333333,46.9573998932603,7.09151318789568,21.5828429734383,7.91625218210625,21.901644184481,16.9435321060069,78.9907206971455,129.337775,108.5114,86.3061,118.2062,119.891,96.518,116.7699,216.765125,199.3089,225.5801,227.56855,225.8436,178.3884,244.40325
"ZNF805",0.00394292454233969,0.00772927871936602,0.967834568658406,0.0201812734454375,0.826899401623415,0.75447474357159,0.0394572617067034,0.999995869922787,0.998115160025255,0.989706280111556,0.016517820727728,0.999999999934069,0.986828332039766,0.985501493154013,0.999999189207173,0.22830633683333,0.998274699010478,0.999999990951109,0.983779600054266,0.999667189933019,0.998787214161334,440.37798,297.046151824818,265.570369230769,315.677649006623,290.565676923077,296.302907407407,260.4336,51.498500677413,9.11308073475704,33.7758865289246,10.2330059479984,30.4001060204337,18.8470918715514,36.5488228027935,360.028775,221.3628,164.572,225.37645,251.0672,244.21865,240.2968,497.731675,363.554,328.2402,367.8786,320.1439,353.8104,296.91685
