"gene","p-adj-T1a-T1","p-adj-T1b-T1","p-adj-T1b-T1a","p-adj-T2-T1","p-adj-T2-T1a","p-adj-T2-T1b","p-adj-T2a-T1","p-adj-T2a-T1a","p-adj-T2a-T1b","p-adj-T2a-T2","p-adj-T2b-T1","p-adj-T2b-T1a","p-adj-T2b-T1b","p-adj-T2b-T2","p-adj-T2b-T2a","p-adj-T3-T1","p-adj-T3-T1a","p-adj-T3-T1b","p-adj-T3-T2","p-adj-T3-T2a","p-adj-T3-T2b","p-adj-T4-T1","p-adj-T4-T1a","p-adj-T4-T1b","p-adj-T4-T2","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T3","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T4","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T4","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T4","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T4","count-T1","count-T1a","count-T1b","count-T2","count-T2a","count-T2b","count-T3","count-T4"
"ZNF841",0.693636000669505,0.999999998762523,0.693432502569521,0.99913481891091,0.806201585563334,0.998540004787409,0.950444745222656,0.981594590196243,0.948419578066988,0.992021046993252,0.98351099752127,0.992829301353149,0.980251435525408,0.99884909557212,1,0.385915673282584,0.999999998447513,0.422934370343969,0.381804730304458,0.925472419039101,0.983175180443506,0.999999999982938,0.862394180389529,0.999999991079681,0.999960975019926,0.993111021886135,0.996588508043386,0.754862892971059,204.080763265306,258.87385,201.80738974359,216.240749112426,230.466442857143,230.959805882353,256.280497101449,205.555059090909,13.1239768678403,18.8925626151824,15.7306991920227,10.8494576908491,13.9769735614291,14.9313061594311,19.9182751418174,28.480859274276,128.6174,214.9602,134.3247,129.153,145.333125,171.08185,159.9179,115.304375,266.3677,354.336275,287.75205,271.1116,289.40145,275.312175,330.0936,250.455575,49,24,39,169,84,34,69,22
"ZNF615",0.999998782319191,0.999999996989838,0.999999960461179,0.995536943810106,0.992861122874229,0.993486629513993,0.995504111780414,0.992260492742372,0.993374102283129,0.99999999518967,0.999992804148106,0.999851395793085,0.999966798465016,0.99998745040867,0.999969917518479,0.998672055036929,0.999996500733281,0.999758459970604,0.718922893721457,0.789379427022014,0.990009459055931,0.987993593120072,0.999118988640201,0.994546811690256,0.793078377029335,0.807664486432766,0.965753421011732,0.999832331516601,141.533710204082,145.530695833333,142.988038461538,132.674297633136,131.706758333333,136.902761764706,149.959227536232,158.026645454545,9.46292675116704,13.1519021422875,13.2993399781897,5.1776607537212,7.83603269296643,11.1919741504806,10.9897874636102,16.4148091816753,95.0492,103.31,88.1444,82.6234,88.560125,95.4571,89.4688,102.469175,189.2855,175.832375,198.37285,165.5949,167.29705,154.332325,192.245,179.93715,49,24,39,169,84,34,69,22
"ZNF433",0.999875749972883,0.996896381635826,0.975147237447551,0.992453628112072,0.999999988132431,0.756059589277613,0.869635173591667,0.998838559782533,0.448391342655912,0.989218482834339,0.65075891912022,0.963134517494052,0.288786188933667,0.864459664858507,0.996576231074638,0.999999997146797,0.9999463855159,0.990801476696424,0.992994588944537,0.851383553563843,0.628662165656831,0.999647424174184,0.99999999936342,0.966443231528858,1,0.999696923593139,0.979594381180312,0.999813527899597,67.2003204081633,62.2099791666667,74.2277461538462,61.0663704142012,55.7110321428571,48.9496911764706,66.4017028985507,61.1919,6.36606852004808,5.71865791683836,12.5540304013885,3.74608500080181,4.54018188176341,4.60843215331805,4.83056759763219,7.1558707477305,44.166,46.10055,48.8911,30.4407,23.28825,31.8521,36.6369,35.526875,87.0617,70.8282,84.05855,77.7481,74.848475,62.204875,91.6696,71.3745,49,24,39,169,84,34,69,22
"ZNF595",0.987455132644422,0.999999179683771,0.997546006175867,0.999370477354806,0.99886209376431,0.999996826908319,0.755762570977491,0.999992530854363,0.917329873655371,0.82042305460199,0.999881326868627,0.936549135993738,0.9989279583914,0.977008789236504,0.568298810512083,0.803663992121389,0.999996083503206,0.93636389899623,0.88010044822011,0.999999999999509,0.621509716035691,0.999983364171455,0.999781920729353,0.999999941559224,0.999999999998728,0.989930358520257,0.99814269983583,0.992283000333077,173.692418367347,137.681529166667,166.432707692308,159.12589704142,126.902875,189.287620588235,127.632502898551,160.2626,24.5123773795661,21.8241847063787,24.1457466297076,13.1189275114243,16.8870418227922,40.3329383692013,13.2425391639835,42.6617446773166,59.2105,74.0704,81.12545,70.8564,58.9833,68.494475,62.8895,68.48875,205.0343,155.05765,186.8323,188.7375,137.9352,202.543175,148.7701,157.516875,49,24,39,169,84,34,69,22
"ZNF460",0.999784468401196,0.999382291056535,1,0.924665031705907,0.836525921953455,0.634938538335956,0.859289212070819,0.999082829854274,0.997278007318647,0.0185521691783437,0.999999154758566,0.999995740903482,0.999988557767005,0.897584206851805,0.973479535393856,0.999984544972695,0.999997610026607,0.999991301907376,0.617933160191504,0.937406690790413,0.99999999983762,1,0.999950827944568,0.999895274470311,0.985914013277146,0.97074915803426,0.999999916767241,0.999998801055665,77.9775612244898,73.0771916666667,73.0301384615385,86.3447029585799,67.4084785714286,76.0244088235294,75.4866739130435,77.7399636363636,6.60175759334326,7.03827702930404,4.96406978843995,3.66506579956502,4.27385868524656,6.44447316249158,4.68655823271379,8.20938910894197,46.4023,52.022425,49.18455,53.3081,38.42105,54.63135,48.8656,53.111625,101.1644,89.3995,89.3006,105.4889,87.24985,101.05435,91.186,118.915725,49,24,39,169,84,34,69,22
"ZNF81",0.996946578939685,0.999986988314934,0.999897062746621,0.639887975389219,0.999576353528327,0.917909357163366,0.999638012301514,0.999960591589767,0.999999973373745,0.821354713301757,0.986759899203096,0.856412231094599,0.94995776641302,0.16290730447229,0.845372020951953,0.999996496278045,0.999459592883833,0.999999996933772,0.701445824284914,0.99999543267786,0.938190676770687,0.908536442064682,0.999586342872945,0.977539346316546,0.999999760655635,0.976414234791037,0.53704012531575,0.947761167913988,131.000891836735,121.831316666667,127.525164102564,115.91511183432,126.240036904762,141.4457,128.500113043478,113.854886363636,7.427034698462,8.61091302117334,8.31326256411721,3.96428388132077,5.16551755007124,13.7366596949592,6.23676099843246,7.85677816360439,101.3951,95.589775,92.64355,78.5582,87.08195,86.522175,96.0656,82.473475,154.4819,145.969475,148.5973,140.8898,152.301675,177.2586,154.4202,141.077575,49,24,39,169,84,34,69,22
"ZNF780A",0.999880294845971,0.947486790032958,0.999480702515299,0.721086359970274,0.995829229074339,0.9999999728671,0.986285755587351,0.999997933832692,0.999873179894532,0.993365005396472,0.222773378449594,0.221972956863864,0.0184358983685896,0.000490939486349595,0.0128292483070349,0.993273593643052,0.999999707487593,0.999742920275756,0.991379199843396,0.999999999193025,0.022017598978316,0.934240368658848,0.997600629736104,0.999998353293191,0.999999792333541,0.998829435016847,0.0411367547611965,0.998271108117087,270.969240816327,249.224445833333,221.005607692308,216.411584615385,238.062647619048,382.311747058824,240.602808695652,208.561940909091,17.5920285616534,25.6948081955638,19.421372030137,8.46467061394203,14.1490265072872,108.096959195333,19.3845448716464,16.599942029865,198.9398,167.609175,168.4918,142.1121,156.6633,153.815475,151.1708,145.52485,328.9335,274.880375,242.3912,260.1093,293.18305,328.1699,288.4192,258.61305,49,24,39,169,84,34,69,22
"ZNF461",0.790406523313308,0.999839381257706,0.956523049170243,0.999963794421871,0.472631833108385,0.98877746085598,0.999997526581449,0.828382360621461,0.999994838628895,0.994864534178709,0.999857446571421,0.963942626976722,1,0.991322187664782,0.999995136475342,0.875353082682136,0.999443494743435,0.993667585931751,0.363457088826951,0.900944236403219,0.995577984181193,0.957784694339226,0.327320770292971,0.851036731171985,0.976707486423659,0.876860904408661,0.864014219032017,0.363176792222024,115.9056,83.0624125,107.651923076923,120.912469230769,112.152455952381,107.471864705882,94.0505536231884,140.096577272727,10.7502145264048,7.90845170403688,10.4325352641962,7.44524811909228,10.6668763397271,14.9957372285606,8.03741053757548,19.9224035769626,60.9037,65.9639,71.29965,67.1508,71.454775,63.182325,57.1144,79.0273,152.536,102.377625,113.9178,151.2592,132.024725,121.272025,123.2184,181.87575,49,24,39,169,84,34,69,22
"ZNF181",0.75781256929136,0.970365923150081,0.997582448210773,0.994506751265968,0.91954871508429,0.999461500140001,0.999996090194381,0.803302244921492,0.986359775306342,0.999016248911973,0.997861378693016,0.457022874171657,0.768677948872034,0.832152778558851,0.980010920193724,0.430552261628575,0.999999999998754,0.99077770327794,0.591140072926125,0.41440481595965,0.17380295291466,0.999974473349318,0.967410958525584,0.999667692992644,0.999999821642754,0.999999786187978,0.989296864260279,0.923089432546035,195.790220408163,154.727804166667,172.928869230769,182.811507100592,190.954529761905,211.150247058824,155.479742028985,186.717845454545,11.3288607046869,10.6372452072782,11.4153509356402,9.23741879295946,12.9261529476241,21.7960130895997,7.24835731345042,24.2249216933851,144.4557,99.084275,119.614,120.7547,125.877425,130.213325,117.6471,136.7105,237.2058,199.137525,199.5917,200.8718,221.41355,263.337325,173.1664,197.893425,49,24,39,169,84,34,69,22
"ZNF44",0.997114138513557,0.554261435750124,0.98590680274522,0.993787508390759,0.866859453017065,0.0554160817985463,0.999986751588482,0.999622636288004,0.611615232600305,0.869665793905564,0.991537674458675,0.88236997882108,0.189090782754309,0.999988367704683,0.936901960113781,0.997503063378053,0.91089962385658,0.136230276688845,1,0.951583382907292,0.999994039855564,0.997568063861023,0.93883225297132,0.367588760492808,0.999999274596392,0.9800121388375,0.999999999991042,0.999999531778428,171.344108163265,185.636533333333,204.933553846154,160.815678106509,175.935132142857,156.105329411765,160.869775362319,157.014922727273,10.7363722007994,15.8537631688131,19.0812287778063,6.82406162292089,8.00802073491774,12.1389554218082,8.00121418254179,14.7400241432837,127.8195,132.907025,138.5758,112.3828,131.487075,109.42855,117.1457,108.97635,206.8557,213.940075,218.643,188.5571,207.3338,189.163225,199.4178,181.873825,49,24,39,169,84,34,69,22
"ZNF790",0.998951290440134,0.993036392439239,0.999999996949367,0.977644508514782,0.999999999968286,0.999999999230111,0.999999983666341,0.999381881568753,0.994183701096288,0.970145644564928,0.997973431294707,0.95568163072546,0.875763409759914,0.736300022784581,0.991607179500632,0.983505189051777,0.999999992227477,1,0.999999994003132,0.98262305927665,0.793501952225157,0.999771734230247,0.999999997206332,0.999999519727711,0.999999824944486,0.9999004339709,0.977409914956079,0.999998998295346,76.778412244898,69.3338625,68.1233923076923,68.8040479289941,75.7119345238095,84.1663558823529,68.0697710144928,70.6937863636364,7.26732517635498,6.58382184675528,5.79886334300339,3.76719065750622,6.00368273911658,11.4762925848913,6.45525663953326,7.64090543834423,37.1901,48.3242,45.9769,36.7187,36.266925,44.015175,30.732,39.57485,103.1286,90.78385,85.8783,83.4387,101.333225,99.473675,94.458,96.45105,49,24,39,169,84,34,69,22
"ZNF677",0.999653561373302,0.999999884926182,0.999967708400118,0.99974985315446,0.999998835388942,0.999997140255038,0.999981939863145,0.999991868660911,0.999999971388241,0.999999933014311,0.990798221824058,0.999998084905514,0.998013305347413,0.99905531772452,0.99838051399586,0.999999742630965,0.997817880919424,0.999979326056848,0.994488167808177,0.999286111209747,0.966464915141144,0.999954459067077,0.999999994501879,0.999998214383629,0.999999999079645,0.999999892993851,0.999976484377634,0.999546437589741,22.2487959183673,18.3686708333333,21.2095128205128,19.842700591716,20.4409321428571,16.4329705882353,23.2645086956522,19.2930636363636,4.10861156174203,3.93453969797087,4.10775853589354,2.41585413697066,3.29321274738972,4.25927052791181,4.91483046935334,6.0749603854784,2.8011,3.334075,4.5686,3.2595,3.89425,2.0522,3.362,3.7644,29.5535,28.137975,25.1287,20.7756,19.654875,15.9666,28.0724,23.53705,49,24,39,169,84,34,69,22
"ZNF823",0.999999999999683,0.998318714109717,0.999646191148938,0.998967065131802,0.999773579775512,0.894275505889386,0.999934535941151,0.999994033037621,0.999972529794361,0.91762246761705,0.958064579360239,0.981979765094659,0.735676091475542,0.993720013173269,0.781671801095209,0.979321957169222,0.993768508576059,0.761342167781866,0.999026327632904,0.785593106260708,0.99998759630562,0.997512667947707,0.99871422852048,0.940848816997664,0.999972175805581,0.971204349692223,0.999996470169309,1,100.520565306122,100.827845833333,106.967753846154,96.0002224852071,103.828947619048,89.0340764705882,92.0560434782609,92.3218090909091,7.14073312227229,10.48841230177,6.71152090175299,3.45636750614083,6.67069760441673,5.85391197101748,4.46977769795366,9.15718188384899,66.4527,68.0405,79.3415,65.2491,64.329275,69.439375,61.0616,56.411425,124.0106,119.703775,130.6085,116.9516,122.156925,115.077225,107.0053,111.91855,49,24,39,169,84,34,69,22
"ZNF311",0.368934956364974,0.0261053161124998,0.998775155059997,0.0152293481791479,0.999999999766162,0.992611015828025,0.0771815379573014,0.999999995556179,0.98300082300097,0.999994200490597,0.455468791290855,0.999981858095286,0.968078024283742,0.999474139607611,0.999985491780433,0.181558512367819,0.999992534615914,0.951488472333877,0.999191692662446,0.999993981871182,0.999999997460263,0.622143126842635,0.999994407128979,0.986591983897191,0.99989864143058,0.999997570728656,1,0.999999999934064,72.0862102040816,47.1168583333333,39.8515564102564,46.4718964497041,48.1596714285714,51.0962264705882,50.2248217391304,50.8288954545455,10.2796248825676,6.44545481279367,6.84852241683543,3.12694182795685,4.81429794799839,8.18919804717049,5.41454003795648,8.13454994818139,27.9243,29.88965,9.03205,15.6379,17.7562,10.631675,20.9145,19.71975,83.7363,60.032175,46.62895,66.2828,63.7901,70.9708,73.3092,71.184275,49,24,39,169,84,34,69,22
"ZNF347",0.97954301256346,0.926905202974768,0.999999998532709,0.999999616091308,0.921056116407931,0.7264985242336,0.999999937218459,0.98374236520711,0.927457871898798,0.999897791687771,0.999999997698893,0.97809546855862,0.932576788429129,0.999999999926965,0.999998567697072,0.997038672822833,0.999804100818023,0.998067853582283,0.951654545883227,0.998217111523727,0.99648949656839,0.997953749128546,0.999997779501283,0.99997182305503,0.987899620121762,0.998895207193421,0.997240644185542,0.999999875960456,85.8375081632653,103.2922,104.870441025641,83.6448520710059,87.7103071428571,84.3893911764706,95.3416956521739,98.1544818181818,11.1670805610165,11.749709305439,11.7073148534661,5.24155663115978,8.32942754579082,9.59303731047973,10.2904953344812,16.5088634987465,16.9173,57.045175,39.21855,28.7196,30.88725,41.96665,29.195,53.894175,139.0593,146.8003,155.7228,127.5416,128.63365,121.1734,127.5948,138.94915,49,24,39,169,84,34,69,22
"ZNF273",0.999777067547291,0.999699621907443,0.98957317979054,1,0.999533812881875,0.998786535573357,0.999937212654375,0.992716157203238,0.999999651718583,0.999417738070671,0.999999959321483,0.9999810425588,0.999131158276106,0.99999992704363,0.999697391334368,0.999999999588093,0.999858466830572,0.998984632240545,0.999999999406916,0.999611487336979,0.999999998807244,1,0.999923515727474,0.999935433124372,1,0.999992167731705,0.99999998701693,0.999999999883545,209.114071428571,194.161429166667,222.581994871795,208.79089704142,218.051375,205.280085294118,207.451308695652,209.270390909091,17.8473562266438,17.2350257733012,19.9363698281343,10.0892177334334,12.5075685514078,21.7060592047068,18.1099064423997,27.0605783586602,119.6141,125.1327,155.29425,126.3633,142.066325,135.610075,118.26,129.01385,255.7739,238.51705,244.01365,252.1461,268.4111,247.01845,230.8204,233.912675,49,24,39,169,84,34,69,22
"ZNF84",0.733476417398447,0.999999985589318,0.713948910235678,0.37096626425687,0.999997440699067,0.401461820386138,0.999999979309709,0.588475909135038,1,0.0965421036826323,0.99408429417715,0.988688946935577,0.990187707423412,0.981008320670331,0.979148751391376,0.990801771893391,0.966348004469306,0.985450100483668,0.870652759853829,0.95688769316022,0.999999998582513,0.999999998526669,0.898262675015681,0.999999757682104,0.828235133471211,0.999999675402575,0.999298655736417,0.9993426845996,576.28417755102,467.637729166667,582.937292307692,481.880590532544,582.15379047619,529.648108823529,534.309224637681,570.543595454545,38.1305411265229,30.2505252386617,39.1369091572903,20.9952165522031,29.7725914025047,44.4742634977362,33.7880812403849,68.0334941057029,365.0483,383.996375,403.80115,306.9919,394.11905,364.18005,340.6884,363.383825,737.1393,547.632,727.4924,601.281,699.23975,572.8798,619.3451,708.875925,49,24,39,169,84,34,69,22
"ZNF667",0.984927810364923,0.948054167086259,0.608915340628407,0.999477139791834,0.998217002080679,0.577650258798041,0.999985947070217,0.924775557836344,0.978258279787527,0.9629765248167,0.999613195100924,0.99988496878145,0.793230620680413,0.999999931366067,0.990995656268335,0.999752132639327,0.885549538679197,0.994311018712645,0.923017309893545,0.999999282866216,0.97867809327752,0.997808564513579,0.999999530302692,0.775904102570032,0.999953746954405,0.981156502983025,0.999999135503933,0.964354205748036,52.6263142857143,36.3683208333333,70.1155666666667,46.4296177514793,56.642480952381,44.4819264705882,59.0015507246377,40.4006,10.3462771534961,8.02131898947229,10.9262654725626,5.2308907042569,9.4323491696684,9.57436562808591,9.77461424813375,11.2360545071026,6.5672,7.014375,7.94565,6.8611,8.054175,4.28805,7.4943,8.15935,75.8842,67.5192,110.8386,63.5666,68.10405,69.631925,85.4924,50.025475,49,24,39,169,84,34,69,22
"ZNF649",0.999835962659779,0.999956942391745,0.999999973528227,0.999617119896941,0.99999996127884,1,0.795559351709181,0.996992842098236,0.973682869799287,0.842789462047678,1,0.999923958453449,0.99998512066089,0.999906293364044,0.89075619120259,1,0.999798811411686,0.999943150065743,0.999257129168111,0.706570750654067,1,1,0.999940143845605,0.999988161197328,0.999951403432352,0.944812848803182,0.999999999999609,1,161.166853061224,148.4300375,152.166653846154,151.747874556213,129.960826190476,160.589558823529,160.919710144928,161.424718181818,16.5563149905749,17.0023247623338,15.6635967183701,8.94976727747657,10.4094057745584,24.8320334369844,15.5052513786676,23.5406018414291,75.2823,96.64,96.35785,82.2064,72.285975,75.7786,86.1079,93.2151,201.3847,183.41605,203.3285,192.9433,165.866425,175.6222,208.5282,167.46335,49,24,39,169,84,34,69,22
"ZNF248",0.992429333799145,0.978109805899623,0.75984381821618,0.953241042410298,0.999999995675888,0.357350009468948,0.991782902809507,0.999998018363088,0.592767091869909,0.999997109461845,0.9986032793055,0.906701257229898,0.999989449638702,0.687508414038048,0.853056328863914,0.999687698600388,0.9186957569852,0.99908147485616,0.542871887441051,0.81899657735622,0.999998711384961,0.998193252748962,0.999999976527629,0.855372405592778,0.999999999653695,0.999999999364721,0.954231200382363,0.965788132557086,252.105691836735,228.318704166667,276.639771794872,230.816702366864,234.709883333333,268.382720588235,262.945536231884,232.625427272727,14.0827026807893,16.3621176543846,20.0008839157079,8.46381909412803,10.3617621244187,25.737068920186,18.7335309149671,24.8313917003567,190.7086,170.4866,181.3729,157.7035,169.434425,166.88565,172.801,169.7353,297.989,254.91655,333.58475,281.5276,270.1843,326.103875,291.6882,258.827225,49,24,39,169,84,34,69,22
"ZNF544",0.536602200269719,0.702037300443741,0.999809804306247,0.540917485128142,0.994519084561706,0.999993850640725,0.856064628784372,0.977180718042378,0.999308680135042,0.99985558993086,0.207483277418198,0.999993560572879,0.991780944998569,0.902782496256217,0.817602142040067,0.431487944069578,0.99994301323462,0.999999945391453,0.999430042085146,0.990936699456143,0.993705952916667,0.758067974866991,0.9999975427314,0.999999715074015,0.999883689504461,0.998148748604865,0.999481534236511,0.999999999018369,701.297142857143,568.968275,601.816694871795,615.402059171598,631.624808333333,548.442908823529,594.061649275362,588.731136363636,48.3956908483324,52.7095682289077,32.2475136645053,20.1361908340283,30.7993446759339,48.2982747373346,35.0068686607723,61.4291938167682,485.6483,391.906125,475.6253,442.3585,439.109975,397.651875,375.8209,437.423275,904.8401,658.749025,713.4366,727.3941,799.491875,661.78385,757.5225,846.567675,49,24,39,169,84,34,69,22
"ZNF251",0.999999372792742,0.878231976555178,0.983352231516128,0.999994506258018,0.999876309854828,0.564320610634162,0.999990060622,0.999844483618562,0.639209729392768,0.999999999623684,0.999904513868306,0.999999860318238,0.99050543144359,0.996201409403527,0.996503708315635,0.999999997856141,0.999993557095282,0.790860480918947,0.999999473719943,0.99999843426877,0.999563731018942,0.974257576388488,0.996921037205392,0.999999975459851,0.888001155422034,0.90060539798765,0.998857639032638,0.953214675549099,331.022971428571,340.5021125,386.505843589744,322.575765680473,320.822160714286,348.674761764706,327.875543478261,380.137036363636,27.2939395228948,36.5122534480556,31.4354239343354,15.0407822639826,17.1843212599632,37.5732384449688,23.1115862617943,48.9738570549023,196.4351,218.4174,232.46315,195.6384,211.6546,193.839675,196.2495,240.6553,427.6291,368.192775,528.05315,384.736,401.58275,472.6644,396.488,440.2966,49,24,39,169,84,34,69,22
"ZNF607",0.758291706337774,0.997404078472904,0.979832962647835,0.718210823767993,0.999059451881183,0.997405513064123,0.980898458986009,0.978339041961632,0.999999976646582,0.996092464680363,0.99935854764275,0.521628727140377,0.945585356053701,0.429793919471609,0.836267319531762,0.45780362443062,0.99999999981434,0.940651225551226,0.993696842457328,0.901650333233129,0.242405585347252,0.939542244880649,0.999983213210062,0.999114732048995,0.999999932164648,0.999410492520708,0.780711371433128,0.999981044358816,205.578379591837,145.998308333333,183.476484615385,165.181307692308,179.85511547619,224.09045,148.215655072464,160.245431818182,25.9885448069319,21.8880266853456,19.8734341108829,12.6131253163569,13.7726627425481,37.0297684042748,14.1174705851026,20.715108665939,83.079,68.9161,123.028,67.9513,102.083925,116.6215,70.9427,84.574175,250.8282,169.9781,227.3707,225.1901,243.7085,227.3841,183.2064,212.839625,49,24,39,169,84,34,69,22
"ZNF334",0.999999895153687,0.999999346726548,1,0.999155518946352,0.999996843579651,0.999992912990819,0.999956091293042,0.999999980561467,0.999999980937247,0.999999324764918,0.979045630630327,0.980652231189599,0.95649621230641,0.724936393075343,0.863647810846298,0.999999999998092,0.999999955284207,0.999999634425257,0.998754047148978,0.999954543190142,0.965136023090517,0.999999780816749,1,1,0.999998845429801,0.999999996747882,0.981121350091605,0.99999989204296,105.569157142857,100.187845833333,99.5394333333333,92.4930112426035,96.2620678571429,135.813402941176,104.717198550725,99.4066636363636,14.473096415761,20.2771178806559,16.6597412437202,11.6610790729313,14.6137129607776,32.0991620613744,16.6299012597199,35.1593843023702,21.2048,31.679875,20.3469,14.0845,17.483775,24.6257,12.9125,10.043375,149.211,132.567875,159.38155,119.828,109.253125,158.646675,137.8409,102.683025,49,24,39,169,84,34,69,22
"ZNF485",0.0202270271130529,0.999970552663302,0.0120648189385074,0.592858457806896,0.221959605664919,0.415897847147629,0.12464304186043,0.808988568784484,0.0766432788257743,0.856777407594216,0.943569694440843,0.382691082073189,0.848702236162435,0.999998919479432,0.952553213113805,0.999461627196007,0.0439377983953785,0.988374816607088,0.86201229586835,0.257305650816355,0.995183589207504,0.999905717721568,0.215347017169976,0.997552163268862,0.990022516949197,0.759105751326208,0.999310936554095,1,69.2260734693878,40.53445,71.7988871794872,58.9304840236686,52.4820214285714,60.3249235294118,65.774431884058,65.5738227272727,6.39378291473814,2.52539902692251,6.75595199112699,2.6874065639897,2.72830742890183,5.87081337277629,4.46098659051617,6.03523034325128,39.497,32.12945,45.11035,35.6285,34.43775,38.77215,39.1909,44.55855,83.4111,46.204475,91.52485,72.3684,68.24215,75.5708,83.6222,83.8977,49,24,39,169,84,34,69,22
"ZNF192",0.994383555824458,0.959614137329539,0.999999886775807,0.838447743684754,0.999999583932796,1,0.999958240850579,0.999374943924132,0.989081763746945,0.914067912744379,0.984916484962233,0.999999999990633,0.999999974029035,0.999999861220169,0.997546829935818,0.960893257849788,0.999999999994117,0.999999881492367,0.999998597525171,0.990960626790308,1,0.946345085631971,0.999973066010665,0.999998356224016,0.999995258779418,0.9805247530866,0.999979083195453,0.999948907900555,391.396967346939,354.683166666667,346.994438461538,346.888442011834,378.859570238095,352.624067647059,352.970586956522,335.379572727273,29.1649810376762,28.9074718203376,28.4172311936087,15.3002224510068,20.4891415556116,28.1706490190649,24.1678541095968,37.2867010529236,221.7529,283.588775,218.03815,206.11,242.09795,230.691925,242.5806,198.4038,507.9991,457.778725,443.57215,438.3998,450.091775,475.190975,448.8085,405.556525,49,24,39,169,84,34,69,22
"ZNF442",0.9976597858556,0.998929369358173,0.999999897588968,0.44673996761264,0.994960164919881,0.943488484363723,0.379110534981334,0.980522070412109,0.8817952751439,0.999909480604327,0.785402986027488,0.9978996454849,0.984030080103549,0.999999999912659,0.999998820472998,0.775978154581956,0.999557169781118,0.992322949500321,0.999989932651116,0.998891134915099,0.999996713598616,0.756710868379404,0.992292226479508,0.966237433191153,0.999979690826918,0.999999998589212,0.999998038900239,0.999746384853802,17.8786326530612,16.155325,16.5644897435897,14.4501284023669,13.8866761904762,14.3423441176471,14.8870507246377,13.6822363636364,1.84117680464769,2.17005021800614,2.55523341591493,0.711788973691855,0.929903074424693,1.5726146946102,1.1892279791514,1.43476510320178,8.8409,9.70195,7.85445,7.332,7.8554,7.529925,7.85,9.381975,23.7219,17.75715,20.7775,18.4971,20.0194,21.5836,18.378,17.375675,49,24,39,169,84,34,69,22
"ZNF813",0.999409397509232,0.999990596674822,0.999993583399223,0.997471801103864,0.999999986620937,0.999995312075597,0.999948058628207,0.99999121268099,1,0.999983938730954,0.999744971515788,0.999999991617585,0.999999603935506,1,0.999999519908336,0.999995897151253,0.994213862293964,0.999292422037054,0.953647051751377,0.996450865397229,0.995628538501414,0.999983960482726,0.999999660758094,0.999999999597825,0.999999972514967,0.999999999894724,0.999999997075469,0.999482834876736,98.2896959183673,87.903375,93.4445487179487,89.8192621301775,93.0780357142857,90.0932823529412,102.02917826087,92.0262863636364,9.44747322671777,10.1705291243819,9.93895064797111,4.80503481757227,13.5190262380039,10.9075188403044,8.07850690913101,10.8002508636675,54.2601,52.09355,54.7844,46.1971,41.999875,42.07915,53.6494,65.923625,126.0284,117.163075,128.4206,120.9027,104.40405,124.96965,137.0725,109.92045,49,24,39,169,84,34,69,22
"ZNF26",0.871089988394898,0.998275950323231,0.589942996887782,0.999999971815005,0.823909472984966,0.986849836119235,0.999999999992297,0.836876907744515,0.995490081796913,0.999999994125531,0.999999974898603,0.864400598241847,0.999783978876388,0.99999612749831,0.999999767661011,0.991867173848265,0.425084793900177,0.999999998931334,0.926111956096973,0.97598591225874,0.99888347115594,0.940322372750629,0.370838887979495,0.998752293310256,0.850241946964955,0.905183268328893,0.975156399111465,0.998890921272159,264.621312244898,229.78675,278.669612820513,262.509886982249,263.897614285714,267.478097058824,280.301410144928,295.270036363636,12.3903699416077,10.6731648639205,16.7363860058393,8.21908185449682,10.6185316407981,17.5429112650554,13.745556930099,23.5009866902868,189.8949,199.5409,213.13155,196.9498,191.2989,185.872725,193.2592,236.9721,331.7128,266.809075,333.5457,308.8578,316.89925,323.64175,334.7326,325.45785,49,24,39,169,84,34,69,22
"ZNF69",1,0.99999006106287,0.999995193532171,0.333586936172501,0.728458317255216,0.244490459197167,0.463679860577497,0.778953446380935,0.347272769476619,1,0.454490888744976,0.694661765066191,0.345082972940256,0.999671872068786,0.999834702663154,0.592953003298575,0.844509732039284,0.46015505552326,0.999999966914287,0.999999970043274,0.999467999271532,0.906272830145465,0.958083314594272,0.823103819655202,0.999999910449834,0.999999904661382,0.999786575759245,0.999999999791107,31.5200306122449,31.3670708333333,33.2604641025641,21.6141094674556,21.5524226190476,19.0597205882353,22.1231608695652,22.5457227272727,7.40778907657018,6.19276136173119,5.67100328831499,1.80623866541281,1.91999443747278,2.91861325900313,2.51837684093697,3.16878953041888,9.9239,13.1476,12.33665,8.9193,9.57455,9.6378,9.0624,14.274025,29.5921,34.8322,40.8189,24.0179,27.52105,29.855,23.2318,28.24575,49,24,39,169,84,34,69,22
