"gene","C2-C1","C3-C1","C3-C2","C4-C1","C4-C2","C4-C3","mean-C1","mean-C2","mean-C3","mean-C4","SEM-C1","SEM-C2","SEM-C3","SEM-C4","Q1-C1","Q1-C2","Q1-C3","Q1-C4","Q3-C1","Q3-C2","Q3-C3","Q3-C4"
"ZNF544",0.998945260844489,0.145099129877357,0.0471187021556322,0.227592778260915,0.0770362054219758,0.936544237684406,619.8254,600.54362,320.93465,369.70553,220.6075,68.4736387320873,47.434574356298,51.9874200911209,509.52165,554.542,320.130725,312.415575,730.12915,636.8136,377.645825,501.105675
"ZNF251",0.846066478265117,0.259331975388185,0.491102833099362,0.627211792368192,0.965420361212279,0.63810822780682,179.81705,288.54564,427.389733333333,329.25436,66.22305,80.9521955146962,70.6035130755624,46.2197280765168,146.705525,229.0076,333.773975,244.6571,212.928575,272.8853,525.051475,338.8559
"ZNF607",0.00653269732497086,0.00566431423048008,0.999979110354662,0.00346154200558935,0.999996542613314,0.999995700436978,500.87985,146.75248,149.3553,148.04492,325.23745,26.2787681596646,8.95411196907134,11.5489517499093,338.261125,108.6176,140.440875,120.290675,663.498575,195.4242,159.3854,176.243025
"ZNF334",0.98734263160497,0.921112558985497,0.978469049002177,0.760922114341888,0.811446470254755,0.963099617826889,17.4918,30.9082,42.5788333333333,54.61093,5.3875,19.3042076866936,14.5886361671832,18.6496098769387,14.79805,7.1497,13.6124,17.37365,20.18555,22.2836,73.478975,65.172225
"ZNF485",0.620984079637591,0.82502282500517,0.951034906831694,0.905406493394967,0.798381907648713,0.985066708093988,51.91035,89.16312,77.4978333333333,70.94918,20.95135,16.2488130042597,13.7321518101538,12.2054311168867,41.434675,61.567,59.8135,52.666675,62.386025,126.5491,86.4168,62.45525
"ZNF192",0.984508392857335,0.499237207080331,0.493530258246259,0.381463982383526,0.312867514259399,0.996872513582754,335.0643,405.39622,612.757416666667,637.92429,38.0438,73.9380226932422,113.569811125042,80.3747334421949,316.0424,268.2503,389.5629,448.987275,354.0862,555.5291,863.9683,784.5787
"ZNF442",0.891629667273866,0.973063915804477,0.424626292173133,0.917663726023238,0.226127033261811,0.991707698256568,20.90965,14.08022,24.9178666666667,26.605,1.90225,4.36942089599983,5.3006960529517,3.76340723609161,19.958525,8.1788,14.73985,17.704575,21.860775,14.7026,33.392675,36.29945
"ZNF813",0.926742300539687,0.561652856974904,0.787165966560728,0.860307835969017,0.998056085241301,0.799482871160367,37.83645,89.3415,146.158033333333,98.92176,8.27405,42.4226113302564,48.5301943230787,30.7234811077391,33.699425,39.5132,70.4847,49.375425,41.973475,71.263,176.678725,101.956275
"ZNF26",0.99798213705648,0.999999833785374,0.995371059436579,0.999998734486377,0.994452739789603,0.99999957275287,208.0213,220.31828,208.541116666667,208.99147,53.8502,22.442205560849,43.7802028138245,25.5290199238176,181.0962,190.3052,138.951375,139.13495,234.9464,256.1964,240.698975,271.58375
"ZNF69",0.876757405741319,0.672329510453849,0.958078661239644,0.978806931934704,0.935250682743299,0.629889233287893,36.64455,64.90042,78.5864833333333,50.40502,12.00535,16.5965902164089,26.4484826634146,11.5673595032536,30.641875,55.5291,42.994425,28.450125,42.647225,63.7343,90.801025,59.157075
"ZNF583",0.990793013197577,0.94134235755053,0.9843149696612,0.154512244211646,0.0644320990897405,0.104572138499768,32.13655,39.44772,45.8021333333333,83.03674,0.246450000000001,11.4780580373772,9.86296534566445,11.1267302373778,32.013325,21.265,31.39175,61.960975,32.259775,55.7674,58.910875,103.045375
"ZNF568",0.542723865083379,0.984971419158823,0.515601766281106,0.995436314239151,0.112277814262047,0.80503108394614,76.3704,20.88784,62.4041166666667,85.19025,38.2641,6.73585712776036,17.0206973656862,19.1954318970614,57.23835,9.8494,38.11505,31.932925,95.50245,27.2628,65.131575,137.6025
"ZNF480",0.528008193780402,0.292173120657671,0.942672844177785,0.0852103554217238,0.462751306905697,0.792744021058243,177.02145,456.74474,539.054633333333,654.82936,39.45165,132.665602470085,58.0786126701483,85.8661271685254,157.295625,359.2941,455.7541,486.814025,196.747275,546.3499,623.6593,726.071525
"ZNF587",0.200406612338496,0.94421894582058,0.187246132200494,0.76684309243099,0.313228465369677,0.936548881535528,1884.20055,1013.49686,1656.0445,1504.77947,1249.16095,186.413597064237,76.0656257809268,96.5212917153045,1259.620075,846.7398,1541.7383,1304.17175,2508.781025,1179.7928,1810.912,1722.640675
"ZNF808",0.260065750268947,0.990181486687983,0.152967202019987,0.577497391072313,0.707877082735771,0.476853680408662,435.78935,281.14304,411.885833333333,338.39546,167.16735,41.9524654746488,33.5668562583159,24.592922800749,352.205675,211.0142,358.002775,283.637225,519.373025,372.7359,431.53375,387.21525
"ZNF43",0.612521512873887,0.999998141936066,0.335950088383922,0.989305870797072,0.126943175065141,0.97103825767735,409.413,81.55638,413.833333333333,485.60874,201.3877,13.241771313816,136.466263831829,118.612742479249,308.71915,77.4264,182.8863,231.253,510.10685,101.8851,495.17125,566.521925
"ZNF28",0.382261666165333,0.528781028423197,0.976399717369892,0.578425472692496,0.905664347593882,0.995193268411643,779.61645,428.44082,491.754733333333,523.02597,378.77845,56.9660233786719,49.0910248638022,95.6562456840443,590.227225,342.0108,433.32465,312.066875,969.005675,546.3499,568.472325,690.530625
"ZNF627",0.907122032509,0.935950264110211,0.34514583052521,0.695389959726218,0.0797686969972589,0.88629998165399,266.24125,224.33102,301.841816666667,329.79713,10.42185,7.10413756703796,28.180146797245,30.0334916167936,261.030325,212.298,251.71975,278.674,271.452175,236.3847,360.54885,348.22985
"ZNF789",0.862166249038359,0.745512463186543,0.991809866734695,0.98675162311671,0.887729683450121,0.696000125350877,80.4905,134.23362,148.3427,101.77212,5.8689,44.2966698065712,45.9584318572991,16.9643020166584,77.55605,70.8833,68.892125,57.58015,83.42495,195.2424,238.428925,132.365825
"ZNF534",0.974474610803462,0.626517415862287,0.155017631359347,0.997887384522211,0.808087772357011,0.376529044705721,1.2887,0.72866,2.86926666666667,1.51007,0.8232,0.34808024304749,1.15632599632533,0.22384121160124,0.8771,0,1.41485,1.0016,1.7003,1.0905,2.607125,1.82045
"ZNF525",0.999428279202707,0.974169670661784,0.976359376409945,0.990451274169967,0.994609132600126,0.996204746662917,313.30245,295.06022,248.393483333333,269.659,11.03055,68.6939768321459,41.7610482670508,76.7439067205657,307.787175,220.5386,173.4772,117.94795,318.817725,295.5289,319.401675,338.6264
"ZNF814",0.811697723833544,0.943855838163723,0.963470868082435,0.610940870167471,0.978141932332136,0.762578850421108,272.56315,363.96708,328.45715,390.77261,92.73075,61.7151552656995,29.4542335255194,43.3309552033505,226.197775,321.9248,297.22575,305.043375,318.928525,421.2035,359.9173,400.83575
"ZNF551",0.832706193204348,0.877954828247888,0.998399695217573,0.288188310478568,0.570422107023159,0.414722641073383,100.88375,170.06556,160.393916666667,240.11823,19.92635,38.28718782279,13.0437236791599,40.4146326463931,90.920575,126.1221,151.034725,165.067425,110.846925,161.3959,176.712625,316.2559
"ZNF805",0.999486207241815,0.998339764185529,0.981242143841593,0.848756770590821,0.764571256197047,0.470085088021471,453.1452,462.48592,439.639716666667,516.0286,153.3314,37.6626572031289,26.0053319533696,32.4849126815032,376.4795,444.7528,399.399,454.2944,529.8109,494.2803,473.618225,596.594825
"ZNF468",0.58639974018128,0.589994586186924,0.999951559152272,0.2950947363427,0.924707376697717,0.889496319189384,846.07965,556.18252,564.489066666667,464.35226,458.74255,82.1390544038121,83.9062978816158,83.4308203648883,616.708375,464.0934,482.7376,262.57735,1075.450925,638.4705,678.07455,678.91815
"ZNF616",0.760875977037711,0.330227171523249,0.755377085096619,0.737026841085225,0.99995040271939,0.623425301945517,234.7234,181.77344,143.063566666667,183.57451,18.7085,38.802484883904,19.6986791294352,20.1016680094931,225.36915,128.1352,110.083675,143.73635,244.07765,191.3632,156.11035,228.10295
"ZFP57",0.917483946601394,0.999999974129831,0.815287827589745,0.999957437845342,0.799769772763786,0.999891583281363,32.13115,93.16688,32.5131,36.41022,15.58765,89.2077087489719,23.6295411731728,27.8812271570588,24.337325,0.4766,0.3811,0.916725,39.924975,14.3627,25.5504,16.232125
"ZNF155",0.616349567990172,0.98839864252468,0.592758859888567,0.985490072151009,0.519756665477441,0.999999286468167,122.4533,68.56956,108.809,108.47331,72.8723,14.1867625202722,28.3292624695973,12.1977330621668,86.01715,48.2388,71.278675,84.456175,158.88945,81.7884,115.176525,124.613675
"ZNF425",0.296446492917181,0.900787232227236,0.013477599717521,0.847898800187158,0.388347880798513,0.132175788612864,79.83815,30.0724,98.20365,59.23691,37.24755,4.20056872101862,16.1825999102894,10.2118383363346,61.214375,22.8789,63.266325,32.6283,98.461925,36.3555,131.040225,85.39615
"ZNF611",0.0256467092955353,0.258435651190047,0.321659097125981,0.283155194722425,0.165590138382897,0.994722514954562,428.94535,177.87018,279.942116666667,291.99804,165.21165,19.4431062915214,19.8640345233694,33.3453802138907,346.339525,168.0172,255.157675,237.1307,511.551175,199.8841,303.17555,297.2588
"ZNF254",0.991543528497524,0.94947900177581,0.987715952740974,0.646321803277906,0.615449141179972,0.792283666248441,195.5577,304.9879,394.990883333333,613.01629,2.4641,96.7476232025831,81.8486830074026,199.327188942285,194.32565,183.1228,320.966525,291.49005,196.78975,385.6059,377.651525,529.64475
"ZNF625",0.971658368744907,0.964734757809684,0.613156049375111,0.96740073857041,0.567341891121094,0.999929043924498,31.9119,22.6784,41.6471166666667,40.89355,8.0858,15.9757801601362,8.57566652155647,7.28931010200325,27.869,6.2026,22.815775,23.0294,35.9548,10.3599,57.162,57.019625
"ZNF845",0.0913810364273661,0.368742277574714,0.624847452906046,0.384960526118023,0.447919947470997,0.997763757063474,390.1297,195.99286,264.202483333333,272.93618,145.9491,22.573187412273,16.6944774939982,33.6632370795,317.15515,158.7226,226.4083,196.75145,463.10425,229.4322,298.617825,327.1881
"ZNF90",0.999977316898424,0.858094266791141,0.745142164636189,0.971781798096312,0.944227029078588,0.931609911658758,348.1985,341.16702,210.366366666667,276.28797,109.9021,78.4747947578737,46.2353522482286,85.3862193120348,293.24745,266.6303,113.652125,85.54855,403.14955,462.7469,301.390825,357.87065
"ZNF788",0.931886030990247,0.985504232677634,0.983581443002312,0.987688848911522,0.531212772287498,0.732500144010742,102.59895,42.33678,68.63375,133.05872,58.24835,14.3084831592451,14.6637150915392,53.7178794416736,73.474775,18.5387,42.3831,46.27655,131.723125,52.1437,77.56795,121.949725
"ZNF880",0.998247305068057,0.850977252430704,0.562848135164323,0.347555864861552,0.0662057901785901,0.582058950641778,49.3133,37.4657,104.704883333333,160.65567,0.0349000000000004,14.0888548168756,40.4445814770402,30.1277345624631,49.29585,14.7219,47.348925,83.4953,49.33075,49.8205,104.9368,244.093375
"ZNF630",0.999224506877879,0.997486620383913,0.999814869083512,0.808140218772846,0.712161541452888,0.728342175426831,51.8253,57.76866,60.4331833333333,90.27104,14.3486,19.2499989992883,10.6207830351444,22.9462684309778,44.651,34.7371,48.89415,50.56065,58.9996,49.8093,72.044125,79.481975
"ZNF844",0.999999973073223,0.934084801380715,0.85858307839889,0.844572976411161,0.662733956812295,0.990557810129863,145.40845,145.8667,208.709833333333,228.91004,33.82805,29.197410582002,54.8913178974882,49.3409670927453,128.494425,116.6966,122.0442,121.173225,162.322475,134.6204,320.621175,275.7567
"ZNF717",0.952263525677897,0.0665171545271009,0.0440567073099084,0.00821569687960333,0.00167738955178187,0.588492986709985,17.04625,30.0703,81.78505,101.363,3.67065,11.0440327303481,13.8483686010724,9.74944697701134,15.210925,11.2208,57.7863,80.38245,18.881575,47.4373,104.905625,121.509
"ZNF492",0.999999997851299,0.999997887300572,0.999993049771148,0.914581357321512,0.794236196023277,0.781111982587877,2.0438,1.90138,3.42593333333333,49.78959,0.2839,0.689675546470947,1.00586701528803,43.6305932786883,1.90185,0.8977,1.443075,2.72425,2.18575,2.9865,5.0494,10.29825
"ZNF688",0.992040151674157,0.999930805429355,0.989271305889134,0.996123899382163,0.880063051646641,0.974406611759322,197.1654,217.25056,201.152183333333,182.59948,7.4435,44.1644992891191,21.1575248056165,31.0233050665743,193.44365,142.755,168.845875,116.805925,200.88715,278.679,212.6562,220.213125
"ZNF879",0.0687294150928666,0.373174069832213,0.496122017868715,0.656655983264431,0.109736329594954,0.818187823744478,74.1922,12.40458,36.5443666666667,49.11178,46.3851,3.56687765270972,8.14275639603145,9.53887693784173,50.99965,6.9113,23.415,23.848375,97.38475,19.6292,45.922225,76.777375
"ZNF737",0.996436297176209,0.942993886176636,0.967161946246054,0.816550134300501,0.797570535964991,0.972181926073838,109.81585,209.9033,365.360816666667,490.39367,50.69105,94.8666998141708,66.8482607024267,250.38098571529,84.470325,63.2855,254.18475,176.333675,135.161375,331.9815,479.7449,302.174225
"ZNF709",0.825808680307582,0.992391148477136,0.424386440584364,0.999999838613947,0.560781528141485,0.973419837509772,91.8001,68.8255,99.0138833333333,91.98747,26.6822,14.8513548859355,12.1213834532041,10.1080853150782,78.459,56.513,81.499575,62.957975,105.1412,76.3016,124.193225,121.898475
"ZNF585B",0.242554630612297,0.996043909240427,0.034849739482106,0.915796370130259,0.20153422428269,0.563144844943562,128.44295,39.80266,138.272516666667,101.23336,62.33495,8.51908886047094,16.4356153644135,20.7983029532016,97.275475,29.5481,116.7713,79.9991,159.610425,51.7993,163.956325,120.059675
"ZNF324B",0.404303005187142,0.169524823987303,0.891091766333895,0.116978390500975,0.796445514278656,0.999046828518569,78.4205,126.48744,142.0081,144.55618,31.4,22.3983785520426,10.3879334246358,10.2082492981336,62.7205,96.0439,123.2391,120.782725,94.1205,132.8546,151.249175,165.0805
"ZNF564",0.998769154360206,0.998917125120216,0.977824649514413,0.994525292759483,0.937645808711538,0.998889850634957,255.53105,240.9354,269.176,277.87811,5.99655,14.6197015424392,34.5024250567599,49.3522278958181,252.532775,236.9641,219.540075,202.276575,258.529325,242.0938,291.12905,267.3256
"ZNF674",0.813438909498291,0.985164369384461,0.874586564505332,0.300268510832985,0.00481115132900367,0.019641688089419,71.19935,51.9983,63.8326833333333,107.58573,8.35015,5.6585927997162,8.42554522352181,10.4963731326487,67.024275,39.7429,46.732125,75.225975,75.374425,60.2549,81.85295,139.392875
"ZNF432",0.999938634161433,0.781702175805261,0.544702554444848,0.988543024931107,0.949924807951302,0.741975682319146,167.0828,169.6784,123.444366666667,153.15369,66.9897,38.9338011639629,4.62688086300528,15.2507738054861,133.58795,117.2301,114.7926,122.65145,200.57765,216.686,132.649825,160.479825
"ZNF10",0.322232896048197,0.616137641638228,0.865611495862729,0.567074820277602,0.837932479756567,0.999995785376601,270.9154,128.13336,173.523933333333,172.40034,91.0492,51.8336970276248,38.6248815821241,26.5797493198538,225.3908,86.1505,101.337625,101.7913,316.44,124.7421,242.36275,232.51115
"ZNF486",0.664676884909594,0.788431520224942,0.98701922488303,0.890046592005076,0.877732391584022,0.977532807524375,453.9944,66.0818,147.1015,230.66041,291.5177,30.4926645542006,59.1788516842912,176.350805372667,308.23555,26.7176,40.9979,22.099075,599.75325,50.4056,234.817075,97.062
"ZNF225",0.263571182867606,0.779941744403429,0.550550012023259,0.891145162254701,0.266702984034608,0.97252046227277,98.78515,53.71108,76.7777666666667,83.0999,24.76285,9.1191197841897,12.7900181094651,9.1749222046717,86.403725,44.4345,63.035025,62.761575,111.166575,71.9048,89.244925,99.761825
"ZNF350",0.970235772620806,0.973756053294106,0.644646527493896,0.932111875354926,0.446396537749667,0.995894608123672,152.4117,126.4169,176.68075,184.80037,50.335,25.6217143235382,28.7094473155992,23.7275904069505,127.2442,100.1613,147.128525,122.070425,177.5792,165.1217,174.32645,243.7859
"ZNF253",0.99777197655704,0.847760618532442,0.545563839616294,0.821635667421182,0.454359288686844,0.999998574318883,254.68965,238.20036,326.420466666667,327.29331,72.65985,50.3625337875449,43.6730551978346,33.9249635550986,218.359725,143.1203,305.200625,269.2369,291.019575,274.8092,358.461475,375.202375
"ZNF878",0.932823222660672,0.946557700995827,0.999779115275736,0.996489335738392,0.928912470572455,0.946978639824946,11.18165,7.17806,7.58845,9.85447,9.06975,1.05228620374877,0.995693574265363,3.36475706691352,6.646775,5.5135,5.886975,3.33725,15.716525,9.2694,9.290075,8.928275
"ZNF727",0.994719970475179,0.823373272055622,0.456141255699126,0.641812058760717,0.204641559917954,0.975076173604839,6.71915,2.70164,20.5957833333333,24.82313,0.0313499999999998,1.05645667426544,9.69314916819835,7.08679022665958,6.703475,0.8977,6.124675,9.256675,6.734825,5.2144,27.438075,27.8189
"ZNF578",0.999995272340525,0.919357083947094,0.810731224490125,0.99974256133673,0.999733494885846,0.671958825011941,39.4237,39.9341,25.8538,41.21666,18.3044,16.3888874745054,3.90041955144999,8.50490040196696,30.2715,11.4504,20.717225,17.8237,48.5759,75.0715,31.867525,63.031325
"TRIM28",0.989966153375739,0.925793979066891,0.60429424775921,0.99956385292766,0.988874110508947,0.675013014496997,5986.98525,6725.6276,4524.97758333333,6224.64693,1134.09885,1134.36397198201,321.637129304065,1198.43860298931,5419.935825,5461.8492,4081.86755,4274.406975,6554.034675,6614.7161,4926.93885,6255.9769
