"gene","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV"
"ZNF85",0.999999999131459,0.0986968364549567,0.0574728417481791,0.999597673233422,0.997140898160389,0.128470192050444,0.999696840199027,0.998676042840381,0.379353151380429,0.999999997897853,0.999964621849896,0.999700509065979,0.19917817814794,0.999999999686965,0.999999945902398,0.999999669684487,0.999987522300118,0.105716313396698,0.999988283680137,0.999981478328429,0.999999782519027,0.999983785743193,0.999728896968314,0.0799988381748328,0.999998922219641,0.999996620188688,0.999999998419321,0.999999994692433,0.999999397045945,0.999989553903062,0.245389294345146,0.999999726216997,0.999998328307659,0.999999997090159,0.99999999999368,1,67.7761333333333,56.9495,437.0472,121.16715,134.09845,112.347133333333,90.651425,101.802242857143,97.2873,25.0137452078075,13.2966839827956,375.7968,53.3290759174252,73.76935,21.9433394146784,12.8484750944989,23.4567015476627,41.2649,48.42085,42.646975,249.1488,39.514825,97.213775,93.94445,76.95765,65.5036,76.65485,91.17585,67.789525,624.9456,144.199,170.983125,131.89925,94.041475,127.1147,117.91975
"ZKSCAN1",1,0.984196318072651,0.980676109539834,0.812284296753912,0.746605926840989,0.999999037359988,0.999023116827555,0.99885412218161,0.999996804822617,0.999180344092635,0.997891758565466,0.997288251614996,0.99999325705683,0.99769150945884,1,0.942170988027664,0.921583820270903,0.999999999998754,0.999998892046201,0.999973784141107,0.999929496141814,0.99999618173365,0.999995863892078,0.993710215907291,0.792072254656486,0.999907427503873,0.99972442665429,0.958924378518148,0.994944923473397,0.993876783067135,0.999999990590779,0.999945861889667,0.99999998107964,0.999999958029422,0.999999783634033,0.998786017292538,2838.37326666667,2817.708875,1790.26805,1541.24993333333,2145.75525,2147.46753333333,1741.672975,2587.39482857143,1960.2078,452.791318081462,961.308604113992,273.20385,360.005366517424,1100.13145,702.814499500739,113.861075310612,510.984931569643,13.5979,2546.80935,1526.86175,1653.666125,1113.2471,1595.689525,1446.62505,1547.51945,2007.32455,1953.40885,3284.1683,3892.564675,1926.869975,1438.67355,2695.820975,2543.4522,1937.257625,2235.8833,1967.00675
"ZNF862",0.988001156464999,0.993716346888183,0.727294026836981,0.999999940774658,0.918125737447265,0.99609188632316,0.99883924610557,0.999999996589789,0.893898374775857,0.990761257549418,0.784839330250682,0.996012796916289,0.380628208517778,0.523889605923058,0.996287933726684,0.999970760783736,0.999578288070709,0.935599780221973,0.99864239790575,0.999991693450893,0.912785986804377,0.999997516223029,0.85913426644931,0.998069864306817,0.999999995558528,0.981179606961005,0.42961419375021,0.99516208956738,1,0.99443113149789,0.996744489354504,0.999999986404227,0.999357644867409,0.864610709638886,0.99998732833795,0.999999377014361,434.600833333333,609.769925,245.1758,402.977983333333,582.72585,757.818433333333,510.0595,385.018342857143,433.315,28.0495979537042,220.380548819693,82.974,77.9076918186877,170.01635,236.315967781572,84.9969305565207,62.4480524483001,51.4541,407.0635,370.71415,203.6888,259.71805,497.717675,544.52425,395.1358,274.3251,407.58795,452.9908,715.734325,286.6628,511.83455,667.734025,952.5741,644.4762,471.1308,459.04205
"ZNF684",0.999793581726582,0.201262292866995,0.338051114634401,0.247517068788588,0.435372789960874,0.996339137281487,0.999999511857594,0.999999824004607,0.411733083314817,0.58048402111973,0.999363169542571,0.999999996301108,0.465993857246428,0.638553433098297,0.999996500163563,0.378380705642345,0.606567244176501,0.995392867501653,0.99999999963584,0.694350752902559,0.768906441792013,0.996998002659768,0.999999883042823,0.320667844277103,0.364103878963587,0.999980803694938,1,0.577322082367058,0.99999983843389,0.999999444593392,0.395744822588358,0.558656711932403,1,0.999992567655536,0.674408654147429,0.999962081011732,45.1355333333333,54.008275,99.7042,85.5184333333333,49.9744,56.1953333333333,84.1364,56.7807714285714,49.34185,7.49080280195506,11.4992169684414,6.7178,16.4916314178367,4.7276,10.2480157845854,3.4985802579999,3.82682131637773,9.70875,41.37,35.36095,96.3453,72.828425,47.6106,47.2241,82.88885,49.01545,44.487475,52.6263,72.723375,103.0631,101.993375,52.3382,64.97095,87.4665,65.3384,54.196225
"ZNF430",0.999999998940377,0.059019620045917,0.0494762551163559,0.999983047991379,0.999998210849372,0.0512699418426158,0.999985923783207,0.999997760037329,0.201130771598251,0.999999999869711,0.999999982231432,0.999999999994044,0.0792397216491313,0.999999902047954,0.99999967500925,0.999999999675242,1,0.048061655786459,0.999997098202764,0.999996812217861,0.999999999961086,0.999521959978238,0.99982606884572,0.0649478195275005,0.999999314790737,0.999999999845464,0.999972552762377,0.999773440782744,0.76095793954993,0.76502415463047,0.838889010540778,0.828564346570674,0.952478968364088,0.833772727111493,0.757566863335908,0.891028919954178,150.615633333333,162.0721,562.5926,186.81025,196.22885,168.0677,160.493675,205.677571428571,357.04985,16.8103660108214,23.1137813288955,391.5358,42.6392134892499,16.29405,5.48784431478639,18.9477829826418,18.4473291976258,165.05955,138.9374,133.6592,366.8247,109.84565,188.081825,163.51255,146.178425,181.48575,274.520075,166.9264,182.465,758.3605,216.92015,204.375875,172.9958,187.02195,220.8892,439.579625
"ZFP30",0.99888787805699,0.999762525725258,0.960490900398283,0.999996267327346,0.96504934289876,0.99999411354032,0.153897597926806,0.320343701684142,0.0966380269766804,0.0449869840187062,0.998017795017979,0.999999999236695,0.954361234494535,0.9619555269184,0.434829482279207,0.999996493019017,0.999981470256138,0.994437923353739,0.998264340693462,0.190712249413284,0.999923715576002,0.99985313660817,0.999999226353001,0.97762448235785,0.980570670633393,0.164782094060573,0.999990914035545,0.999999955739855,0.999994736550242,0.999999481659262,0.99635496933021,0.999200455842103,0.37992800184367,0.999995527420572,0.999999999971238,0.999999999989407,154.63,221.721175,89.7834,125.4764,499.9866,232.486866666667,185.868575,200.5844,193.96575,28.1700319792151,72.1133902736676,64.712,41.0440776519341,361.0469,5.43567236881613,34.6661478303011,22.0186756116365,38.91995,130.05955,149.152525,57.4274,47.3342,319.46315,229.40825,168.254575,156.39055,174.505775,178.84765,257.47925,122.1394,187.96495,680.51005,237.9058,227.3126,231.6681,213.425725
"ZNF549",0.42428886498883,0.375903802666538,0.99990265295004,0.929940516931499,0.940416454414288,0.854657445640054,0.99543886772554,0.967734151514077,0.899118201432423,0.999999894963948,0.844177369201335,0.999325177408005,0.985764977735941,0.999920573952542,0.99976459395794,0.629447583762085,0.999987325349054,0.996747853967294,0.994323102903476,0.995456776465596,0.999998312566696,0.889096645533329,0.955263745302166,0.876318556744267,0.999999998755913,0.999998376569482,0.999981202728662,0.996986993537063,0.999525245241632,0.908709353392038,0.810581329159125,0.999938475410567,0.999999863601148,0.997129785057532,0.976942437749836,0.999767931162514,40.6956333333333,181.959025,216.1361,115.62445,102.2415,142.7871,160.594825,120.843657142857,85.3006,9.66482968057091,20.9208468199933,89.1923,50.3797623115258,54.5227,42.1952318219725,6.66559232043872,32.4728038393658,59.752,32.34025,163.194275,171.53995,24.59115,74.98015,101.06325,150.48015,74.19785,55.4246,49.08015,201.0248,260.73225,216.99785,129.50285,169.0959,171.363925,133.8261,115.1766
"ZNF211",0.976983653938994,0.0161386546524809,0.0771724776802771,0.999899558542382,0.998077609124365,0.0144173007122402,0.999996576038326,0.999458993176586,0.0640255783955592,0.999999999973931,0.994136753888497,0.999999990714442,0.0842352460470934,0.99986527187295,0.999939062027542,0.995141781982535,0.999999415894026,0.0506102067664245,0.999938759995711,0.999974333119493,0.999999999906396,0.95434124036232,1,0.0465193237278366,0.99355413641041,0.998861970474182,0.999999947125961,0.999997253200209,0.998942584031119,0.999999648377543,0.122266435078488,0.999995101307897,0.999995357392667,0.999999999645034,1,0.999998905554456,154.0064,223.861825,466.24645,183.493716666667,178.52625,214.1575,208.70525,225.072028571429,206.4569,23.0924098805935,25.530507627979,162.76025,44.2113921588122,27.24655,53.6769033668424,22.3666743572702,29.405046496548,17.192,132.3407,192.43955,384.866325,112.016325,164.902975,169.9035,185.60605,187.65355,197.8609,171.7597,250.809025,547.626575,218.08705,192.149525,262.5922,219.77015,285.1015,215.0529
"ZNF205",0.997712365498047,0.99979808729796,0.999999999690395,0.998296000075367,0.777573212380906,0.950716008342995,0.99999998950165,0.995771442089854,0.999360372999978,0.999941677634331,0.999306137093218,0.889869956006864,0.972509476462669,1,0.999970059746012,0.999734078989061,0.999999856724758,0.999999999963093,0.88319933988434,0.999174124219767,0.948035618268301,1,0.993274006773576,0.999621727107513,0.988784567898624,0.999999907585542,0.996981884645925,0.999228495314801,0.999997199672255,0.999993852719837,0.999999859325356,0.987799712556453,0.999969278539814,0.993609713866185,0.99999997609455,0.999995858616308,272.6785,219.947625,227.67985,319.477633333333,285.36135,320.308733333333,233.604775,270.710228571429,246.9493,48.9999425361228,31.8729486426545,124.37345,29.5597376883452,78.42355,94.2502837150519,37.377862306593,32.9643774765147,31.1116,231.1674,203.097325,165.493125,280.157475,246.149575,226.6326,219.848875,209.06555,231.3935,315.98105,243.1998,289.866575,341.889275,324.573125,376.14255,276.63615,334.3063,262.5051
"ZNF45",0.949801372698074,0.784776578805884,0.998960896460498,0.999999976668072,0.939836862465541,0.757266738104176,0.0352626861869091,0.201030314977338,0.700407236465718,0.018765805140303,0.999999994356662,0.97614649885468,0.845324689892279,1,0.0460739519387743,0.999313748355494,0.999253259893013,0.95670345194963,0.999696279974554,0.0751223055027421,0.99990598022289,0.947980289862845,0.9999999956107,0.995437907732455,0.926073726780278,0.110524782087523,0.977177373614342,0.999602478162999,0.994760137026675,0.999999940713577,0.997854080639857,0.996355448158565,0.283032363038913,0.998238982059417,0.999994352606009,0.999999999690441,193.753433333333,285.807125,342.9094,205.359333333333,521.2576,204.964033333333,241.283925,277.468728571429,269.8203,17.3232273563881,13.8541829427899,11.586,13.9410673179081,291.8243,46.8463266530875,20.1996239537347,32.1457257401777,31.1951,176.69375,272.04335,337.1164,180.389675,375.34545,177.13175,233.3684,221.76795,254.22275,204.8902,302.600725,348.7024,231.09895,667.16975,251.51385,262.457925,304.8847,285.41785
"ZNF133",0.999478814181924,0.999999996557115,0.99890288506533,0.998651106210628,1,0.997733560852093,0.999999406684803,0.996375937864275,0.999999999181851,0.993102917142778,0.943193502076857,0.998085367613902,0.943474470071003,0.997667627551629,0.909115376875134,0.999999898602594,0.999953126845832,0.999996468006048,0.999827613828825,0.999952402881012,0.966667798279142,0.998372939744292,1,0.99739816018439,1,0.992155696288125,0.997278860855662,0.999780248382689,0.999999834368706,0.999996758044985,0.999996518281649,0.999989394520478,0.999965037348921,0.991758916617551,0.999999999998955,0.999987443363437,210.152233333333,289.330875,189.7699,293.845933333333,171.12575,384.3523,236.2578,294.031757142857,243.3509,34.8288810648736,28.5266099175365,61.2393,53.1707435907421,12.53345,156.471971413871,26.5789719684879,104.920486121198,38.3392,176.9709,255.893575,159.15025,244.666725,164.859025,228.39285,205.8573,171.7251,224.1813,235.9101,325.67705,220.38955,297.6465,177.392475,473.29085,270.11365,237.72455,262.5205
"ZNF436",0.969818590206335,0.792662797844252,0.997769306277342,0.999999858252984,0.837031703985647,0.574886082402467,0.537207252296668,0.953465610175597,0.999977957768124,0.303597008572666,0.983565093923126,1,0.997901781507156,0.907212913929045,0.959604918175156,0.134353171565032,0.577036171830424,0.992164500513186,0.027264681577028,0.999954604191026,0.645006770301336,0.93840109716665,1,0.997038649957468,0.681808387713239,0.937304500258933,0.999999999959467,0.444720885333567,0.569659042078488,0.964421580265445,0.999991923448476,0.332122291498408,0.999999999998841,0.969021836466706,0.999886965899319,0.951846969016059,370.1938,571.372725,723.57375,335.349583333333,817.5488,564.547966666667,906.998475,576.751785714286,806.0822,45.1514751849077,112.347324519259,409.08315,42.8996442179063,54.7883,133.159073470421,183.885159841717,76.613728148844,195.5319,335.8317,388.643775,519.032175,261.736375,790.15465,497.70795,710.34595,451.50615,708.31625,412.7407,735.60715,928.115325,418.28,844.94295,697.7067,1146.151625,625.0179,903.84815
"ZNF484",0.895783115307169,0.931648455517506,0.999999997842074,0.783266508976239,0.0490923356688419,0.160275609419226,0.845809811443147,0.999986816715004,0.99999981605678,0.0971726946866041,0.999955913658866,0.661584746417965,0.769921695367843,0.963242893733999,0.632830589043608,0.990108461984443,0.999847190602977,0.999770199801062,0.150333103839046,0.99658790210796,0.899282814427276,0.996845722654788,0.994454712789113,0.996388962205101,0.110872537862913,0.976737669806628,0.93014893946394,0.999998874585161,0.55826299582729,0.991297468514975,0.998782451213886,0.0293441576870993,0.999925336069127,0.337589537138856,0.920541461892288,0.787213874510864,148.439133333333,190.370825,194.5393,102.660183333333,202.96375,134.5423,176.180975,169.535742857143,221.2075,29.3038951480478,8.24965232846967,30.7818,14.3040039712759,23.72725,31.018924665651,20.5849194410769,16.9976073402624,4.6991,120.33505,181.376625,179.1484,75.49465,191.100125,115.1427,155.287125,134.81155,218.85795,169.6786,192.3141,209.9302,123.68,214.827375,165.2033,179.96535,208.87765,223.55705
"ZNF780B",0.162946325021729,0.902727793639766,0.976150953562127,0.322405011423976,0.998524625666054,0.999614171301884,0.999771071207281,0.607175926539532,0.997181071300697,0.847558566055592,0.67081035721871,0.992681595091519,0.999998781415019,0.99999608607311,0.96948231646363,0.62902857967693,0.982063434304126,0.999999613273571,0.999967571360598,0.968127395469055,0.999999999994007,0.676701446203966,0.872353139189788,1,0.994972481759982,0.98695745677062,0.999991834478671,0.999996541400678,0.963029842882329,0.925442764299267,0.999999849343605,0.994924013805506,0.999711563263826,0.999866487808574,0.999908527173438,0.999998811639603,244.2286,480.98355,380.78775,432.102383333333,297.67815,407.806133333333,402.9395,381.742171428571,358.0875,47.1341163118959,63.3780269504148,69.22815,65.7029541612928,44.18655,71.0336850051751,22.9293813387249,34.6211686514446,1.0616,213.1861,393.744275,346.173675,327.1824,275.584875,337.32305,370.98405,329.2383,357.5567,290.46615,523.894925,415.401825,536.059325,319.771425,450.69225,424.15295,456.82285,358.6183
"ZNF557",0.994090306606396,0.999999985040736,0.990542098256995,0.647513328116952,0.977826499291858,0.694222256941336,0.999999999862969,0.998981470422776,0.99999975971347,0.839394410971779,0.999971226479867,0.999967465359251,0.999818565406097,0.890917503246024,0.999998509552822,0.709112481876849,0.983717242160127,0.735377199004893,1,0.863780998282767,0.914446657257157,0.991870223771902,0.999999999997164,0.988255328079673,0.932650145353193,0.99885259087639,0.999969887056873,0.956479709584209,0.999999984141519,0.999570183882985,0.999998209160632,0.873565076519904,0.999999999987124,0.999999849739456,0.893184603279453,0.999541616291936,195.237033333333,251.199,183.00245,309.484766666667,202.02715,223.927266666667,311.892275,248.319528571429,207.5618,35.3819695292359,24.5481629360868,39.14925,64.0641001561179,50.25805,31.533740254175,36.8467459515847,18.032707028998,0.430300000000003,160.73315,234.70755,163.427825,186.820825,176.898125,199.694,260.751925,225.8603,207.34665,219.2731,284.24155,202.577075,408.83405,227.156175,253.518,348.014,280.6877,207.77695
"ZNF337",0.646441493057045,0.996621824066931,0.994949327423368,0.736987533758884,0.999994149350353,0.999352994989177,0.999946955919681,0.95387368446238,0.999996468980487,0.983387457548676,0.0863286045348947,0.845640626527338,0.536935055648343,0.608908786724016,0.342893253402446,0.995566032899319,0.962301677338997,0.999999999271945,0.989761745920675,0.999999306415216,0.25851093953373,0.965547959872726,0.978388259645802,0.999999999914966,0.996371613996013,0.999916580810838,0.239149833253498,0.999999338492077,0.999997397152218,0.913333027780893,0.999947440942355,0.960085320300361,0.999999996316797,0.275048886838476,0.999973633850642,0.999247174714076,191.424166666667,479.71495,335.0687,436.650016666667,272.5435,712.2246,316.534175,348.181214285714,246.3143,38.2024123636773,59.9989384362826,42.4559,68.695804298188,44.9108,275.322370046267,69.8074122930888,80.873704754534,29.8043,164.8036,403.485975,313.84075,336.058625,250.0881,449.903,230.932475,244.2648,231.41215,228.4637,533.704775,356.29665,565.63,294.9989,915.7894,390.7713,366.3955,261.21645
"ZNF317",0.701093461472075,0.987273144689847,0.999661864006604,0.0631345169866528,0.839286072712399,0.688158453213163,0.976856212910254,0.999924705199642,0.999999999819247,0.75159458025794,0.988402886067674,0.996763890929581,0.999999998774173,0.429747033477945,0.999999828914259,0.979958987309395,0.995502460002158,0.999999999538622,0.329423721152554,0.999999872915752,1,0.539112292171589,0.999999999915335,0.998793381858427,0.761391276462032,0.999673048009637,0.989102265432025,0.983106314443692,0.457372244138042,0.997912700723705,0.966856369975557,0.999953829090213,0.97971498881267,0.912499210364892,0.893957871834951,0.998011784367103,691.206866666667,972.069675,871.165,1175.07723333333,889.56395,849.815,853.24605,982.557214285714,1102.14705,71.9507504627606,113.241089550204,211.3485,142.228974936998,96.26785,43.2468298788478,27.4182241112701,53.1143709620566,1.68525,632.025,837.06795,765.49075,898.23225,841.430025,816.43125,831.7862,942.26185,1101.304425,756.23525,1085.131925,976.83925,1403.818525,937.697875,890.3157,888.59605,1013.64615,1102.989675
