"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF75D",0.179884930987089,424.530306666667,352.0593,51.3307464547818,25.8208954394258,292.033,284.2248,539.32555,374.4136
"ZNF197",0.833668035192104,368.251393333333,360.571661904762,32.9831714594225,19.7212432165195,303.1182,285.149,438.45975,443.3028
"ZNF732",0.812761140181738,5.87102666666667,6.4079380952381,1.3461860839836,1.63623188203402,3.408,2.2416,6.8059,7.1362
"ZNF546",0.275213773055606,80.9141666666667,66.1760428571429,12.5273274960847,6.82889697877292,46.65975,38.1158,105.48355,87.7673
"ZNF286A",0.226366365280821,297.493153333333,254.868457142857,21.178272619458,24.9699260392068,252.65635,168.6472,328.32765,313.8732
"ZKSCAN4",0.988546309016391,80.5278733333333,80.3746761904762,7.37784115492347,7.23004200829825,69.6066,58.8483,95.5344,94.9153
"ZNF643",0.855664614992174,58.1355333333333,56.315919047619,7.97596681759627,6.16502260092261,34.41475,42.0022,78.697,59.2697
"ZNF642",0.298551799043383,85.1155133333333,94.4945523809524,6.93598812782437,5.64398047990541,68.0099,75.4113,99.1866,117.5978
"ZNF490",0.398469928353302,284.37748,313.802914285714,18.3654507976493,25.8862227854071,259.1493,228.0072,310.59365,365.7033
"ZNF626",0.823788760971463,178.534113333333,206.567433333333,40.7592459804081,101.112997961623,45.9186,37.2881,293.49945,141.5424
"ZNF793",0.893481181379835,141.514653333333,150.981404761905,37.0138308878707,52.9429860601133,36.4535,31.4183,223.86115,102.055
"ZNF383",0.623257251857366,122.730693333333,116.135966666667,9.2813559146663,9.07032056485099,102.4351,90.7109,142.2212,146.8419
"ZNF669",0.844276614609796,125.974846666667,129.346133333333,8.81218425631924,12.9098720596153,102.43345,98.781,142.3556,161.3559
"ZNF559",0.346024737153846,237.268213333333,202.343371428571,31.1416511022776,21.4768630519363,152.5798,145.3087,352.7102,261.2004
"ZNF177",0.881547080291597,50.8509733333333,53.0312142857143,6.50178066595874,11.3245212260771,34.58165,22.9108,61.06085,60.7947
"ZNF548",0.375170954341662,277.173113333333,244.186433333333,26.6983338880357,24.4551260038612,207.9874,165.4237,348.029,318.3713
"ZNF563",0.904362023604851,48.1558866666667,49.0469952380952,5.35349123515155,4.90450378231447,36.9334,32.316,58.3881,53.8614
"ZNF567",0.993032123129285,176.819953333333,177.049533333333,17.2840803931767,18.2485200210962,136.12965,134.2941,239.8813,250.4203
"ZNF573",0.345475075826558,76.5922266666667,67.5236,7.24920606426903,6.11318025361517,51.39205,48.0346,99.76945,83.2313
"ZNF527",0.00613485045359319,137.277973333333,97.9645047619048,10.4200494975585,8.59616313826359,104.82915,76.2189,170.07485,114.0596
"ZNF33A",0.66645437449744,1438.45504,1383.09669047619,114.187968429836,70.4464621002651,1090.9305,1121.0841,1755.0855,1667.6702
