"gene","p-adj-EBV-CIN","p-adj-GS-CIN","p-adj-GS-EBV","p-adj-MSI-CIN","p-adj-MSI-EBV","p-adj-MSI-GS","mean-CIN","mean-EBV","mean-GS","mean-MSI","SEM-CIN","SEM-EBV","SEM-GS","SEM-MSI","Q1-CIN","Q1-EBV","Q1-GS","Q1-MSI","Q3-CIN","Q3-EBV","Q3-GS","Q3-MSI","count-CIN","count-EBV","count-GS","count-MSI"
"ZNF790",0.665441514241704,0.998511200249785,0.634504344497076,0.202300869435555,0.999874308636387,0.201964110056622,106.72693,51.7423,110.309685714286,55.2257,16.6781148460027,NA,16.2173673796897,13.3200583109459,70.900325,51.7423,73.36815,26.9411,146.771025,51.7423,138.8391,81.5533,10,1,7,5
"ZNF677",0.0379904564735027,0.0303899006312968,0.466575530790562,0.797987328824339,0.0189490470823725,0.0138101395769759,21.78569,96.7969,58.3196428571429,9.64232,9.73939695005634,NA,7.83248920631716,1.99241183001909,8.964925,96.7969,48.579,6.9525,13.39605,96.7969,67.97715,11.6697,10,1,7,5
"ZNF823",0.817525175603198,0.0554675823205051,0.975445879951293,0.334343230118838,0.999990711989963,0.895517607076348,258.1439,168.9546,125.9792,165.84644,43.003491246448,NA,12.3423513820928,18.087698091869,165.663275,168.9546,101.4884,131.634,329.45695,168.9546,138.0762,172.6535,10,1,7,5
"ZNF311",0.996877685674858,0.417624179720012,0.792135739037674,0.868561085262867,0.9975741235928,0.20902761209782,9.13908,7.0398,16.7266857142857,5.02598,3.88478979233397,NA,3.24505173643023,1.10053708997017,3.249175,7.0398,10.35425,3.0982,8.9968,7.0398,22.67995,6.9525,10,1,7,5
"ZNF347",0.0211977719831178,0.927863534563334,0.0432469809625178,0.639668116536269,0.00786202318355222,0.388013479315734,135.47957,376.9799,156.916128571429,88.9086,27.6735131279675,NA,17.2993262289896,27.6990329814959,58.216175,376.9799,148.3708,55.753,219.953375,376.9799,187.23705,78.5669,10,1,7,5
"ZNF273",0.999603955704504,0.997919946721991,0.999997782387854,0.999998237349532,0.999734124698706,0.999104810710198,154.86759,146.0753,147.664385714286,154.11342,24.0490455113224,NA,31.2051938245972,41.8265933714712,112.602175,146.0753,104.74095,101.5396,177.1878,146.0753,141.699,157.0916,10,1,7,5
"ZNF84",0.506711681380198,0.973905557360987,0.412076926745684,0.914125793285002,0.735463088523541,0.771029940780808,561.69765,262.5836,603.727471428571,489.81818,74.5664700495668,NA,60.0474212673685,78.043482882406,397.4406,262.5836,507.16935,386.4452,628.560725,262.5836,702.22905,527.6454,10,1,7,5
"ZNF667",0.999899163678725,0.00187504123458848,0.202000228625216,0.917621062325052,0.993759933667175,0.00227507406347582,20.89275,19.3594,69.1230285714286,12.96744,7.72992689449763,NA,9.35907798813319,5.68993157960621,9.99025,19.3594,56.5475,4.0515,15.80015,19.3594,81.3246,20.2058,10,1,7,5
"ZNF649",0.929644710896812,0.584966737324294,0.644380744122329,0.978739316208002,0.864884788754508,0.891576186171466,164.2031,104.5407,223.728028571429,184.5088,35.3320687584554,NA,27.1424162584857,35.6505390200625,73.7659,104.5407,184.8013,153.5009,214.2754,104.5407,260.25125,236.3898,10,1,7,5
"ZNF248",0.585732846491061,0.672116865924474,0.312808372923454,0.540844539243998,0.945876387590435,0.152393308895945,347.19903,183.0341,415.671457142857,256.44974,35.3716079048438,NA,62.3381833182935,20.0760762429465,284.12155,183.0341,307.3414,219.5829,441.17045,183.0341,573.5512,275.7717,10,1,7,5
"ZNF544",0.0371808854908594,0.951856915463038,0.0677782861638829,0.085261728370323,0.423102645963119,0.247547235226703,346.75451,840.4329,387.976828571429,568.24326,59.0856798812866,NA,29.9607128307477,80.4666819288182,231.46565,840.4329,332.0584,398.7498,498.726625,840.4329,431.9035,636.8136,10,1,7,5
"ZNF251",0.9072436430974,0.722950457485817,0.99809482649648,0.999998103157978,0.920263848821604,0.821356351544094,365.2787,246.0401,277.431328571429,363.67958,60.4266087082541,NA,21.7633494478098,99.8083319970552,242.2734,246.0401,241.0156,232.0467,525.051475,246.0401,325.19725,594.6139,10,1,7,5
"ZNF607",0.996808625358955,0.868942133031429,0.998728753822616,0.93143870198441,0.999606147905485,0.999772699857573,208.86932,175.6424,150.792914285714,158.44342,69.3038551187687,NA,14.4448837650045,21.6752657019793,125.3843,175.6424,127.5157,122.2151,174.7784,175.6424,181.9469,195.4242,10,1,7,5
"ZNF334",0.966705427110427,0.999999990660052,0.968188061806614,0.960870870397663,0.997192005548153,0.967073427485901,47.02238,22.8793,47.0944285714286,33.66856,19.6741292250949,NA,11.6871395784246,18.5576426191098,9.6327,22.8793,26.35995,13.0162,73.478975,22.8793,60.53755,22.2836,10,1,7,5
"ZNF485",0.988767906940357,0.265986738788567,0.942427490767592,0.995208146270552,0.974341871668285,0.299456656817623,84.16203,72.8617,52.3927142857143,88.57682,13.4532621721528,NA,3.08523572669119,16.5252257391662,59.2277,72.8617,46.97435,61.567,118.12795,72.8617,57.80535,126.5491,10,1,7,5
"ZNF192",0.880919141653118,0.85793060384614,0.70113708278522,0.709756571763656,0.998208688214091,0.366624146348584,565.10401,373.1081,661.827571428571,419.19118,99.9506170602112,NA,62.8070150556135,73.1480151010156,313.0053,373.1081,547.073,268.2503,863.9683,373.1081,772.7307,555.5291,10,1,7,5
"ZNF442",0.999625126439422,0.0822891451068259,0.587242231639792,0.839600946824921,0.98841243925318,0.0393098476093706,20.08211,19.0074,32.9656428571429,15.43792,3.42451578356383,NA,3.74491462671188,4.11448773110335,10.620425,19.0074,27.05585,11.2208,27.07835,19.0074,41.96695,14.9673,10,1,7,5
"ZNF813",0.97127948989713,0.995272809004651,0.948840105915406,0.894070889208658,0.866608544745325,0.96658233074613,93.58021,46.1105,105.569814285714,133.52898,30.5034465834471,NA,42.5881176337364,46.7751289293402,19.7104,46.1105,50.03905,62.3878,131.581725,46.1105,88.2105,239.4761,10,1,7,5
"ZNF26",0.791166490777156,0.493166018752941,0.994543352764723,0.996069741533729,0.752668823323581,0.505403527061119,229.09718,154.1711,174.507114285714,238.42054,26.5321507066293,NA,27.4354962687759,30.0020385175674,175.0163,154.1711,133.3307,190.3052,266.732775,154.1711,177.6188,275.7822,10,1,7,5
"ZNF69",0.556860611502641,0.235794127613075,0.978058750857618,0.364828375791806,0.971493315669555,0.999733884323846,82.88238,24.6392,42.4126428571429,44.60176,18.2909874855824,NA,5.75995862319204,9.1885645045132,43.35535,24.6392,32.985,22.8251,117.450275,24.6392,46.8087,59.0962,10,1,7,5
"ZNF583",0.950806516640193,0.106927875249779,0.383604994830925,0.99201550458551,0.982637405101221,0.133335140815866,49.82851,32.383,87.2903428571429,44.99828,10.0014807335209,NA,13.3599124739943,10.5873695251181,25.09155,32.383,65.02535,26.6512,64.482175,32.383,115.06275,55.7674,10,1,7,5
"ZNF568",0.979591562790623,0.0461414148459757,0.353426418289227,0.462263097725505,0.981632154159787,0.00616289382809687,54.90042,38.1063,112.916542857143,21.19618,13.7891917843876,NA,18.4794959098669,6.81539964964638,28.524525,38.1063,80.2991,9.8494,65.131575,38.1063,150.5219,28.8045,10,1,7,5
"ZNF480",0.61513527506132,0.963223806207818,0.757620010743774,0.997440376000075,0.589180844302185,0.936802137704092,568.63678,216.4731,504.537957142857,597.15628,111.54353259431,NA,42.3577943501427,104.107373866938,419.85575,216.4731,459.13005,406.1939,725.173775,216.4731,568.6275,781.6651,10,1,7,5
"ZNF587",0.00398089139095625,0.921371170280633,0.00247225947024154,0.123849497036687,0.000433075562501384,0.37104331567186,1542.9997,3133.3615,1425.21595714286,1056.01538,129.651048166825,NA,100.830356423226,200.232820333786,1454.40135,3133.3615,1238.1595,846.7398,1862.78715,3133.3615,1571.016,1392.3854,10,1,7,5
"ZNF808",0.112263722298667,0.630251748403741,0.0413756775825472,0.554511846857992,0.0370762713454723,0.995508436387056,374.55372,602.9567,320.464385714286,308.16378,33.2849327136596,NA,25.1850805997408,39.2767510555341,289.682025,602.9567,275.31175,227.5583,432.5417,602.9567,360.34225,372.7359,10,1,7,5
"ZNF43",0.935285716536946,0.997919957897959,0.95989152856945,0.856309472604782,0.998389268433728,0.933042800059366,424.61603,208.0253,393.646114285714,271.19738,129.584253012419,NA,57.483590039922,189.069951657944,107.8918,208.0253,299.18995,91.5411,583.43055,208.0253,487.4343,104.7558,10,1,7,5
"ZNF28",0.0586314912245068,0.144381616257754,0.00725340665397989,0.918682617930596,0.0389480310195749,0.572807550913646,575.50697,1158.3949,349.449442857143,504.52288,71.7685500506393,NA,63.7678295387664,87.1012562606499,417.982325,1158.3949,234.93125,342.0108,586.181975,1158.3949,445.92795,576.7398,10,1,7,5
"ZNF627",0.934710580686013,0.488695840439194,0.99973196541092,0.552362535522357,0.999559774949616,0.999984947164356,326.84371,276.6631,268.853485714286,267.21704,31.13377043835,NA,12.7270896996362,40.0515515003302,270.627925,276.6631,246.4286,215.9199,377.7946,276.6631,285.60335,246.0383,10,1,7,5
"ZNF789",0.894525157780373,0.653892382937731,0.998705554672617,0.999499185163485,0.884428327639758,0.702150010272973,135.0084,74.6216,87.9148285714286,139.96342,27.9077256545686,NA,22.34970551018,42.5855988830074,74.752325,74.6216,48.7272,96.7588,147.62765,74.6216,93.6579,195.2424,10,1,7,5
"ZNF534",0.992363137390958,0.83979732778275,0.999491408686203,0.822459440865744,0.896791155723922,0.452640560665009,1.61758,2.1119,2.31425714285714,0.8099,0.245014866578427,NA,1.05704108625314,0.377435734927153,1.1381,2.1119,0.8023,0,2.33965,2.1119,2.1222,1.4967,10,1,7,5
"ZNF525",0.999999990956338,0.294038127941203,0.83619190163996,0.997599647129744,0.999722669299295,0.538940523994885,324.86097,324.333,168.664942857143,307.05192,68.8173166306967,NA,34.9729242445383,69.7529458652708,269.04825,324.333,124.1743,220.5386,325.73745,324.333,175.71445,355.4874,10,1,7,5
"ZNF814",0.981682173940027,0.383094570662604,0.979594136004807,0.927766839965256,0.999944991803567,0.850357443162788,317.76093,365.2939,415.596614285714,358.27024,19.9178946240368,NA,62.6296521359089,62.9362252335855,288.77285,365.2939,326.494,293.4406,358.4398,365.2939,462.59735,421.2035,10,1,7,5
"ZNF551",0.668271663786319,0.996885304338088,0.735753621792043,0.936310868194521,0.851921598289564,0.981821484671264,208.10634,80.9574,197.441114285714,174.3065,41.2295640311259,NA,27.3331535601907,38.2819875335777,130.95655,80.9574,154.71735,126.1221,187.901875,80.9574,212.4809,182.6006,10,1,7,5
"ZNF805",0.434627667408279,0.669857623532274,0.759511109698706,0.892276145284758,0.682087922681754,0.990621519434489,446.79124,606.4766,502.360357142857,485.18656,38.3367529433113,NA,31.6808380434328,23.7661568567491,353.471825,606.4766,470.28255,455.3789,511.92,606.4766,560.728,494.2803,10,1,7,5
"ZNF468",0.00502985192408278,0.0483386806469515,0.000329594741425798,0.771174060889892,0.0205981890718621,0.0187797082366221,567.55824,1304.8222,315.413357142857,663.04616,60.4498377536527,NA,61.08832333701,82.4818898458662,402.477225,1304.8222,224.73475,509.7657,728.14805,1304.8222,403.43075,825.0715,10,1,7,5
"ZNF616",0.62799064812513,0.911405959149517,0.46207196348623,0.751297755643711,0.911081537204423,0.463055234755844,172.23,253.4319,151.487242857143,207.25958,21.9018916621373,NA,11.0534884804119,38.362225147512,108.9409,253.4319,137.0625,144.2642,222.0665,253.4319,161.86205,255.5659,10,1,7,5
"ZFP57",0.943894276660615,0.826266848498796,0.998760854684001,0.586232739735068,0.999532432108207,0.963620247251458,81.5257,16.5435,34.3900857142857,3.34928,49.4033061218984,NA,19.8430329380176,2.75978807617542,0.59055,16.5435,5.3555,0.4766,42.910125,16.5435,32.47475,1.1587,10,1,7,5
"ZNF155",0.330675249848161,0.998806216748565,0.314252208333154,0.764293221800844,0.171689375319056,0.85856478768896,104.04904,195.3256,100.409757142857,77.33144,19.4505277841114,NA,12.5876844163699,18.3288220257222,57.63285,195.3256,76.08105,48.2388,116.4938,195.3256,120.94605,113.2557,10,1,7,5
"ZNF425",0.902256619715328,0.939581354918595,0.787583710874062,0.421040647942807,0.999215463936253,0.243674136577094,69.87567,42.5906,80.5881714285714,37.23296,16.1239057658224,NA,8.37514566627307,7.7981772927781,30.3861,42.5906,59.73305,22.8789,115.634175,42.5906,95.7489,42.8737,10,1,7,5
"ZNF611",0.00683184987986662,0.999665766610085,0.00724103311866253,0.0567685924061433,0.000462596284607764,0.0938929691813565,289.20807,594.157,285.517271428571,172.40322,33.1557826463099,NA,15.7422009719358,15.866435623397,238.80965,594.157,265.0795,168.0172,305.223675,594.157,295.543,199.8841,10,1,7,5
"ZNF254",0.8871513883849,0.78095032668787,0.992705544508068,0.985184193197389,0.953840847606075,0.964492103644334,554.66512,198.0218,335.134971428571,465.10906,204.964705379901,NA,38.2600174224671,136.668339464159,285.617725,198.0218,284.937,210.4461,496.279575,198.0218,358.232,644.6306,10,1,7,5
"ZNF625",0.956995683670783,0.861328587960106,0.827109229463438,0.74183316295206,0.99999399001772,0.396947942477842,37.01399,23.8261,46.6264,23.13664,7.84948790195825,NA,5.34819217421934,15.8938076275825,17.862,23.8261,41.90215,6.2026,54.048575,23.8261,55.6518,12.6511,10,1,7,5
"ZNF845",0.0347680243229931,0.517525441607752,0.00994784061416976,0.707195081073602,0.0145509739807044,0.998300671265828,280.51527,536.0788,224.4881,232.43044,30.8574238473447,NA,17.5976031048333,37.0918684818465,225.0478,536.0788,200.56765,158.7226,298.617825,536.0788,243.54205,268.0922,10,1,7,5
"ZNF90",0.999999436289776,0.912574919330921,0.99117362715033,0.816925251114044,0.973095437359516,0.992980125164239,235.70407,238.2964,305.207685714286,339.10382,52.8090029840979,NA,109.741228717219,78.9901404409588,74.34955,238.2964,147.5903,256.3143,348.019275,238.2964,328.7583,462.7469,10,1,7,5
"ZNF788",0.949962730879161,0.999404753079638,0.96499606602717,0.761044470217474,0.999997415576264,0.844154491315876,113.54362,44.3506,106.400771428571,46.93586,55.3238912418391,NA,17.1273609326424,13.0827974944811,37.7715,44.3506,83.53395,33.6625,77.56795,44.3506,132.7391,52.1437,10,1,7,5
"ZNF880",0.920167280379231,0.660224438957488,0.661826805292806,0.646154742734077,0.999998545849243,0.196138166639614,109.22672,49.2784,160.716757142857,50.83564,32.6664134021638,NA,36.0194806580303,15.0069818740678,33.92775,49.2784,97.37595,22.164,175.636075,49.2784,236.84295,81.5716,10,1,7,5
"ZNF630",0.999946731559459,0.941670607525919,0.996683589186754,0.649148803499187,0.918511718532719,0.416327684436925,69.1754,66.1739,53.9768428571429,104.40752,11.9773790379291,NA,6.419148956864,45.979336045265,41.21235,66.1739,46.976,34.7371,80.327175,66.1739,66.51665,133.7522,10,1,7,5
"ZNF844",0.892137198612541,0.929912584854233,0.76568925069797,0.717480362735184,0.998765539025454,0.457853522740349,207.06277,111.5804,245.188642857143,132.59624,52.5544549237689,NA,31.1611651371952,34.333766735236,103.81955,111.5804,202.9274,95.0174,191.918925,111.5804,284.7907,134.6204,10,1,7,5
"ZNF717",0.32374443976279,0.992926109479713,0.402550389482738,0.25519393958035,0.886076007202491,0.421315143175046,87.43389,13.3756,82.0965285714286,45.27882,14.6526075991761,NA,6.30360169675183,22.0302728752823,50.71255,13.3756,70.3961,11.2208,126.73095,13.3756,98.59015,64.3105,10,1,7,5
"ZNF492",0.966915515589718,0.809230688745049,0.999976433752798,0.820843090441117,0.999999930618334,0.999911020793011,47.77261,1.7599,5.82514285714286,2.3568,43.8548452350009,NA,1.20154252839882,0.705984596857467,1.443075,1.7599,3.4022,0.8977,4.61155,1.7599,7.937,3.3676,10,1,7,5
"ZNF688",0.99486456761606,0.543406711579269,0.979906068213527,0.752092533574816,0.993049765866784,0.996923091353126,168.83707,189.7219,223.7022,213.8967,22.313544121358,NA,31.6698406966763,45.8580679533493,134.525075,189.7219,203.0276,142.755,200.95885,189.7219,220.8255,278.679,10,1,7,5
"ZNF879",0.987099521501773,0.231784241746281,0.612981400484561,0.441308821011309,0.969387333387703,0.028101192354675,37.31493,27.8071,63.9829857142857,14.3908,10.6963390318791,NA,9.1070300105763,4.88288116238763,17.864525,27.8071,51.24385,6.9113,45.922225,27.8071,80.4756,21.3647,10,1,7,5
"ZNF737",0.936219422720139,0.882532194887543,0.995378384106213,0.782486784755046,0.99976327049174,0.993276876045032,503.41304,160.5069,300.500214285714,213.4222,250.723112769044,NA,61.4861902204352,93.6296715774545,169.79605,160.5069,183.38885,63.2855,472.549125,160.5069,381.4898,331.9815,10,1,7,5
"ZNF709",0.788168302790676,0.989826139215694,0.865241926005299,0.567376218434196,0.995157332247581,0.767962619508247,96.65085,65.1179,91.8022857142857,73.48866,12.4393422973265,NA,8.20926362927674,12.2672824638385,60.2846,65.1179,81.99095,56.513,126.0612,65.1179,101.832,76.3016,10,1,7,5
"ZNF585B",0.450544688172225,0.888407180631611,0.663385621558055,0.385956855173171,0.142550348270197,0.179372521715323,100.8976,190.7779,120.9825,50.2473,23.0669996569028,NA,14.0722228085957,15.6306005241961,55.376475,190.7779,97.95715,29.5481,137.468375,190.7779,132.95785,62.2562,10,1,7,5
"ZNF324B",0.863816825818919,0.986839686116819,0.796649035246219,0.429513821101344,0.999989310134086,0.336562827855869,140.63773,109.8205,146.846571428571,108.55296,15.7551107191007,NA,8.48896351541544,9.47673876924969,115.621425,109.8205,135.56795,96.0439,173.93005,109.8205,155.60905,118.6155,10,1,7,5
"ZNF564",0.986793805207036,0.465594064512813,0.983918152088216,0.920537108325197,0.99999998293263,0.911197745268319,300.56828,261.5276,218.9346,261.96472,48.9419946331614,NA,13.4518106156224,25.8485619521938,225.182225,261.5276,187.9991,236.9641,291.12905,261.5276,238.7219,288.8465,10,1,7,5
"ZNF674",0.997739190178085,0.999262696210506,0.999331001167101,0.715049911245594,0.984006728630555,0.810546465107053,86.44758,79.5495,84.2222714285714,65.53248,12.5799344713962,NA,9.4586533606286,18.0150236727127,60.619975,79.5495,70.03655,39.7429,127.130825,79.5495,99.3943,60.2549,10,1,7,5
"ZNF432",0.300809382456311,0.996358751279157,0.272726538773678,0.32326780756319,0.82945675284591,0.292659972939363,136.90534,234.0725,131.4694,186.2698,15.1343269227438,NA,7.26830651537403,36.8241777196043,113.205825,234.0725,121.5565,137.3429,135.910075,234.0725,140.83005,216.686,10,1,7,5
"ZNF10",0.999999375101539,0.998877576002008,0.999820690159019,0.770915503555441,0.964589745303732,0.737804342441536,181.12875,179.8662,188.361728571429,127.59176,33.5560190457167,NA,30.8305089494598,51.9460723885801,93.303225,179.8662,131.99225,83.4425,267.76655,179.8662,251.0838,124.7421,10,1,7,5
"ZNF486",0.662554541610934,0.684114538850787,0.37832072137602,0.720565907272598,0.386021085631278,0.999962991506828,284.22134,745.5121,74.3006,63.95624,174.5167838148,NA,11.1762994843254,31.2434966257716,20.779925,745.5121,55.237,21.8241,248.58525,745.5121,95.9049,50.4056,10,1,7,5
"ZNF225",0.436504821874137,0.999902997436763,0.436310424754948,0.997640023444637,0.421434870446976,0.999357520650108,75.27671,123.548,74.3340714285714,72.22754,11.66787188719,NA,6.31671555476926,12.4864993003083,54.99805,123.548,61.86125,54.0991,88.570175,123.548,81.8532,73.5805,10,1,7,5
"ZNF350",0.75557293622986,0.960301315589732,0.876648989749908,0.996298460819764,0.833951660794572,0.996593922571449,177.67463,102.0767,160.1198,169.0669,26.2730259515388,NA,25.2353770426134,23.8815809228996,126.435875,102.0767,116.6342,163.3752,218.807725,102.0767,172.4268,166.3489,10,1,7,5
"ZNF253",0.999750501997373,0.457904326380769,0.929304450948547,0.834508009712945,0.986459933724169,0.963769329956335,337.40938,327.3495,256.512228571429,286.96162,30.5998982140493,NA,25.6779030405403,76.2009965096153,280.9608,327.3495,209.82105,143.1203,382.55015,327.3495,295.9389,411.3441,10,1,7,5
"ZNF878",0.579020209642317,0.553149147274574,0.913573800965878,0.377331747540178,0.975579718488635,0.974767920257568,12.18065,2.1119,7.29161428571429,5.47386,3.22859170679209,NA,1.26096310742992,1.49317550227694,5.886975,2.1119,5.60605,4.0556,17.5059,2.1119,9.67375,7.6263,10,1,7,5
"ZNF727",0.937554562432981,0.888020980082925,0.805691189556378,0.54959656261713,0.999401539652639,0.277716440770151,18.9116,6.6878,26.0671571428571,4.09572,8.66006504345602,NA,4.72393480615357,1.52204685782009,4.59625,6.6878,19.5943,0.8977,11.1483,6.6878,30.51795,5.2837,10,1,7,5
"ZNF578",0.998262724248472,0.171068646580312,0.658636710338527,0.532195909062399,0.832130668980822,0.949472950716685,25.32198,21.1193,50.7406428571429,43.25674,6.40365328025599,NA,7.74011752318976,15.2418840284789,12.622775,21.1193,37.22535,19.1194,23.51015,21.1193,63.03165,75.0715,10,1,7,5
"TRIM28",0.99866554594197,0.665435371752173,0.903508423912321,0.823061477946,0.937186085603167,0.99854777985333,6651.55953,7121.0841,5001.11392857143,5270.79328,1274.59644920066,NA,511.17208836808,476.073284619191,4452.120675,7121.0841,4308.84545,4691.9582,6256.5204,7121.0841,4842.6128,5766.9209,10,1,7,5
