"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","N3a-N0","N3a-N1","N3a-N2","N3a-N3","NX-N0","NX-N1","NX-N2","NX-N3","NX-N3a","mean-N0","mean-N1","mean-N2","mean-N3","mean-N3a","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-N3a","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-N3a","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-N3a","Q3-NX"
"ZNF155",0.977517719677702,0.996473732766293,0.909880921723032,0.999999997629605,0.998751085691026,0.999574938399016,0.988549115810178,0.999999996330754,0.94293752347115,0.998859013675242,0.999971424829204,0.991558360768936,0.999996156875366,0.999985910047323,0.992905880970124,93.38144,109.240957142857,82.2358333333333,94.3642,110.133975,86.9183,13.5958405688119,16.3772993376409,14.2480808995613,0.813800000000001,28.4203536868203,38.6795,62.2322,88.7647,51.839525,93.9573,81.433925,67.57855,111.85075,131.4007,113.29205,94.7711,111.97015,106.25805
"ZNF425",0.998220744612657,0.843042518496775,0.745662020472706,0.974351154629283,0.99710627813519,0.735375311695137,0.999997635331947,0.999941635235542,0.921614214112094,0.991802430619238,0.979458619805939,0.998004828588786,0.754789677640196,0.999999997342656,0.993706352182535,62.66058,55.7119,83.4013,42.22985,60.435875,43.2449,9.3672865996977,15.155603811839,17.5159352003635,15.26115,9.97065546619805,20.366,34.17215,25.7434,48.385175,34.599275,51.03935,33.0619,79.38575,95.81135,105.559375,49.860425,64.486925,53.4279
"ZNF611",0.995915410402036,0.999662181698272,0.984402581610576,0.749697128987431,0.629542185962817,0.885938137034529,0.497613159813419,0.390963943596414,0.769776325096568,0.999999995941137,0.927845462465219,0.989106000557131,0.894212959787941,0.515137818990419,0.374922364186096,264.155813333333,240.055228571429,279.295333333333,372.6224,369.837875,187.84395,29.4048154042932,23.2699057728945,17.4241686940997,155.2453,78.7370098157084,19.82675,179.8824,193.91185,254.2912,294.99975,265.280175,177.930575,321.2822,284.71105,288.813275,450.24505,421.5349,197.757325
"ZNF254",0.926580504116654,0.993575618701059,0.999539648680046,0.999992661346334,0.998144153408514,0.999952789765967,0.999333293702175,0.911910584293869,0.979725028173356,0.999339217581808,0.720350710897118,0.96951997899755,0.921756708516176,0.927044248829978,0.698741084929711,346.33192,523.1263,452.654616666667,387.5724,269.41075,773.18525,59.7929977530457,301.568036632052,80.2892655109819,114.4053,43.8312927439309,128.55465,247.3868,179.3079,301.79085,330.36975,195.86545,708.907925,385.19325,328.45985,529.64475,444.77505,341.68405,837.462575
"ZNF625",0.981238113800093,0.623724801946233,0.966750295249059,0.951801567929094,0.998231397349924,0.999994041879966,0.993037533113265,0.91191680521716,0.566977414940535,0.871550937975579,0.872025355338785,0.702260409586406,0.390451524937508,0.673203446398235,0.989808951383141,29.2790866666667,37.5277142857143,48.9691833333333,46.1977,21.136075,7.51715,6.17765016821481,15.0031372212524,4.90360584287499,25.3377,7.64791041400362,5.13395,11.81885,6.1162,40.352075,33.52885,15.023325,4.950175,40.20745,65.52295,58.8222,58.86655,27.69015,10.084125
"ZNF845",0.999244705828453,0.99999830260812,0.998926119921707,0.999925133320999,0.99999999999952,0.999817657081884,0.180429325990343,0.409691187037523,0.272460474656716,0.735097738890882,0.9998433697402,0.999999987175217,0.9996761458949,0.999999997946817,0.752511750917328,237.595853333333,252.860971428571,232.905766666667,253.2575,367.920925,255.78785,25.6320372335256,28.7894763425285,15.3539375928927,86.9079,70.814665119985,97.06525,176.49325,218.8934,238.8547,209.80355,281.017025,207.255225,281.0019,256.46635,248.95635,296.71145,449.9293,304.320475
"ZNF90",0.641439984311847,0.550585279363762,0.999954962850416,0.992459430214204,0.719523284401285,0.65417365802452,0.820020416648223,0.999999998865099,0.999959632621729,0.787758791689157,0.999914158915318,0.983969097445283,0.966826604580456,0.990574298989435,0.990002187985142,414.40342,245.168885714286,218.952233333333,516.78985,248.7047,373.9865,75.3330449739284,52.1364834190098,57.1127390555013,317.44245,88.1458181476769,117.6722,223.02755,179.759,129.030475,358.068625,144.39805,315.1504,481.89395,305.2639,334.58255,675.511075,303.40035,432.8226
"ZNF788",0.397709849887846,0.994180434141311,0.863947631984334,0.918775791379301,0.999968422625945,0.9908068556845,0.99714728459889,0.461752542747246,0.964822746344985,0.853450709174379,0.993467096119925,0.589349737374153,0.960722559413686,0.853581819087163,0.999971934853143,69.7410133333333,159.604342857143,95.9174833333333,144.78405,43.548225,27.9167,11.8571747216004,76.6682673684394,21.1433237995893,83.55105,14.1521462490309,13.6174,36.3941,39.81875,64.28195,103.008525,33.187075,21.108,89.25185,163.22355,121.021675,186.559575,53.0222,34.7254
"ZNF880",0.999679849469416,0.901263838985518,0.984947716025051,0.0497052797770495,0.106829884175436,0.270702375949171,0.999999595697961,0.999989939087434,0.979232447332673,0.129326829544136,0.999074807630908,0.995441778482183,0.929978949449061,0.13751267369836,0.999050845852071,83.36558,98.7632571428571,141.006016666667,346.84955,88.296675,51.8678,20.8690100620746,32.6114522559897,38.7218108429811,297.52295,55.2957412646064,29.7038,34.95045,33.5456,94.618025,198.088075,36.847875,37.0159,103.47635,132.99495,179.657875,495.611025,99.79475,66.7197
"ZNF630",0.999997154172662,0.643809845891997,0.710485275073362,0.999985246930969,0.999934935537973,0.971333348174646,0.99778356785599,0.999577307778124,0.647704190566008,0.998156682846008,0.0171550737842254,0.0246968798157781,0.221672633954822,0.153095485581388,0.0261544713962856,56.5677733333333,54.5156,86.11205,61.26525,46.793575,161.13105,7.83691773150806,5.76788025319858,15.3615368964773,14.96635,8.51697368478333,111.32175,39.5309,46.7557,63.768775,53.782075,39.68155,105.470175,61.92695,62.0493,95.461775,68.748425,55.045025,216.791925
"ZNF844",0.399474547718804,0.998921014705077,0.798968641830331,0.999985135077406,0.927035692662575,0.999999562507491,0.999999887537365,0.747891927875591,0.99990240492049,0.999998565650687,0.999933146884131,0.779063749278635,0.998190341628296,0.999748754281439,0.999915185544856,181.810406666667,311.956528571429,208.421783333333,199.1517,186.6778,158.3234,35.0315631568875,85.4189246553259,25.6296340926074,89.9529,45.1192648580958,101.4478,96.18375,115.79,174.26235,154.17525,110.3554,107.5995,196.0612,477.328,253.3388,244.12815,257.49305,209.0473
"ZNF717",0.998874498244297,0.919451259241908,0.849038515712509,0.380905312031161,0.330231213914184,0.815671783133851,0.559510940772819,0.82136425605755,0.269891627193339,0.0848494764627991,0.999533576694059,0.99999947454263,0.949947555307382,0.52827581057622,0.963035545099925,75.73004,68.3082,96.0659666666667,139.25,35.466175,65.5531,10.6721107156247,14.9731666214376,9.58273753961315,66.791,16.2914794876737,57.9268,48.697,35.2266,93.568725,105.8545,10.499975,36.5897,107.41065,96.61245,99.5942,172.6455,61.8028,94.5165
"ZNF492",0.514419286244689,0.999999891103879,0.675016232435664,0.985066191785222,0.998897996465761,0.986694392056975,0.999999975438613,0.775419086010793,0.999999999998915,0.990137438375107,0.999999856812347,0.895216645504394,0.999999999109243,0.993832955290147,0.999999998283616,5.42406666666667,65.4476428571429,3.29673333333333,42.7128,3.584525,1.9221,1.52729848589458,62.796130553023,1.50535080245252,39.9913,1.19887556511299,1.4455,1.57145,1.348,1.4789,22.71715,1.729675,1.19935,5.7589,4.96085,2.541425,62.70845,4.85455,2.64485
"ZNF688",0.998057684324895,0.987568235064166,0.999950761703107,0.871530691878538,0.964575255480309,0.985669774721164,0.757886772155481,0.94406282162419,0.980600085471522,0.999998811637451,0.701069846962658,0.872253710992762,0.927942963290923,0.99985876125158,0.998852648990683,227.108133333333,209.648314285714,199.653583333333,151.7547,159.112375,129.5141,24.0129728779846,47.6323907624615,23.9806622746526,3.36200000000001,25.8304993119044,13.2409,153.3559,129.95845,155.0404,150.0737,116.89955,122.89365,275.2047,280.82705,220.213125,153.4357,196.275825,136.13455
"ZNF879",0.996591180942419,0.998692863990621,0.999999928021391,0.987578573513455,0.951467156225265,0.962547456763372,0.99999844152561,0.997728604844191,0.998865256569831,0.996353700001352,0.91978933528609,0.835304856239489,0.861729870910545,0.999807541720781,0.967182219527774,45.18542,53.1566285714286,52.0635666666667,27.83995,43.138525,18.2358,11.2178322083454,12.6358378401184,11.7028618894601,1.64585,13.8111199686083,11.3245,18.45275,30.91135,27.813725,27.017025,27.49065,12.57355,67.9293,66.8942,76.777375,28.662875,46.509575,23.89805
"ZNF737",0.790456744441889,0.99999384468782,0.84650993040861,0.999997308495206,0.957741542881702,0.999999998488676,0.999986705758187,0.886768826431865,0.999999991170745,1,0.999999999374297,0.973146319720095,0.99999989121963,0.999999768219615,0.999999429101665,315.851546666667,626.6308,282.27985,271.5394,270.19305,307.55065,104.717389543789,369.175107120079,45.159209091419,77.9752,120.169477159444,219.61805,66.8118,46.87775,208.92305,232.5518,150.786675,197.741625,377.8686,695.7449,302.174225,310.527,284.299075,417.359675
"ZNF709",0.999890517318614,1,0.999960026862041,0.996256913598928,0.990798366408135,0.99741868800432,0.926518241182236,0.981562236365381,0.958152424814021,0.897371961054197,0.999999999981512,0.999995316619313,0.999999999993582,0.998931437182248,0.989023871429686,86.5826666666667,82.9149285714286,86.5505333333333,99.0945,68.150975,86.31785,10.3406361354548,9.81061883431646,13.7995246469741,5.5441,5.09843999006477,33.55825,54.53595,69.91445,76.500525,96.32245,63.556075,69.538725,123.61495,86.82685,104.9763,101.86655,69.58185,103.096975
"ZNF585B",0.344094467929133,0.978147783646992,0.89476571426935,0.999984800819318,0.908510275690973,0.999743637906408,0.270509874839926,0.996588053422045,0.741566430630276,0.789149391138311,0.999992890553453,0.901138114292815,0.999636901507651,0.999999999786689,0.778762911540767,67.2666333333333,119.657228571429,86.7274333333333,73.9275,136.46535,72.9836,13.2465809949251,32.5595461881891,14.5130008755751,0.572600000000001,19.7937895814782,31.0389,18.72835,66.8307,81.17575,73.6412,109.30265,57.46415,90.4369,183.6286,106.028975,74.2138,153.0772,88.50305
"ZNF324B",0.998084642817162,0.999937297388314,0.994444683704061,0.982537291309043,0.947737291475361,0.995584076260611,0.999361781146628,0.999999999998039,0.997414083361769,0.962948451931034,0.953186712177487,0.9925723248289,0.939151780960271,0.851422560520207,0.994576130454734,132.243553333333,124.779457142857,136.1506,152.03735,124.93935,107.3297,11.3637946994783,13.9833638991015,13.4891753856935,29.91155,11.7470053524647,11.2858,116.7808,95.3766,117.753325,137.081575,107.359525,101.6868,158.60375,142.11565,160.132725,166.993125,144.641075,112.9726
"ZNF564",0.436574320029579,0.941611391112098,0.213873622875984,0.966589123476541,0.999460269696303,0.799673230830847,0.99422623795817,0.451305168639555,0.99993376450142,0.901576543380125,0.963657312414537,0.99957068684736,0.792012055497223,0.999999999960982,0.8965460817447,256.747906666667,343.121285714286,212.6276,316.8368,226.428925,318.04345,21.4991475212467,67.3048658937235,9.88915272747536,40.9482,26.995954587721,29.19695,222.04175,230.75945,199.968625,296.3627,180.554875,303.444975,271.10245,383.3553,225.673575,337.3109,267.03075,332.641925
"ZNF674",0.999005406992519,0.548620409355407,0.850345775219967,0.947976870121929,0.900909882868176,0.473127695173554,0.997801532132633,0.984873336384419,0.576947145611736,0.996415909882852,0.980045584393815,0.997445669970925,0.999223792858952,0.836397053586091,0.944750866809819,70.8974066666667,76.2207,96.5964,49.99965,63.1757,87.57555,7.9918137388054,13.4601215407199,10.4581214575723,6.13055,7.62826272653217,48.25235,52.64535,53.43045,85.692425,46.934375,53.945075,63.449375,73.83575,91.9253,103.8507,53.064925,73.260075,111.701725
"ZNF432",0.999997645787098,0.999330826594279,0.998789514263615,0.82946149274245,0.888418861476849,0.774474335107867,0.358474169618709,0.524432136973003,0.360347792345884,0.999825676333285,0.753742815261292,0.82948994582688,0.698052595171903,0.999997609339284,0.999993557465711,151.453993333333,156.195914285714,135.754766666667,238.296,259.6684,248.68745,21.8314289055927,18.8768628871233,7.78937987581667,70.5857,108.779443046906,48.50035,112.69235,132.8877,123.155875,203.00315,118.618975,224.437275,178.292,191.5626,146.023275,273.58885,319.256075,272.937625
"ZNF10",0.917599952859141,0.940655119026617,0.601548410622648,0.999923722924666,0.970466776920847,0.999358317407273,0.999714721864732,0.920914795798798,0.997879745689937,1,0.999278327615643,0.999877579612139,0.953588097486299,0.998056365839494,0.996313808372193,174.157073333333,221.791557142857,127.897033333333,156.86225,157.251825,201.5163,29.4619705913192,47.4958475655998,22.765167842952,48.26825,23.212738040509,118.0738,87.90455,140.91755,94.562925,132.728125,129.594925,142.4794,287.5512,274.5874,133.023175,180.996375,186.93665,260.5532
"ZNF486",0.70860234683517,0.999999999613266,0.85152613066893,0.999601816867058,0.875837866006818,0.99967608441726,0.983763190560255,0.997654477769101,0.992188175697966,0.980217679844391,1,0.962486068888139,0.999999999988775,0.999897932468711,0.997829551960971,100.608666666667,315.222885714286,103.610033333333,25.1438,224.4719,101.1097,27.6999565472732,250.736369774399,37.5839576243168,13.6371,173.849299390056,85.0199,38.91245,16.8079,55.61525,18.32525,52.9363,58.59975,106.09635,137.34795,107.446425,31.96235,233.1643,143.61965
"ZNF225",0.610426921834569,0.999981589785557,0.848834965377802,0.996732278326432,0.997058954624639,0.999335480075388,0.79165772521414,0.99999999998425,0.91565478206893,0.99811928599008,0.891796852388584,0.999999066025579,0.94757761643963,0.997603516562071,0.999999037215082,64.50376,83.7038142857143,66.5923666666667,73.9081,83.5386,85.60895,6.64653063451187,10.225279164228,9.64720860189332,1.2724,14.1424451554531,31.50985,47.92355,67.56065,61.5701,73.2719,64.51835,69.854025,77.03995,84.85655,70.347775,74.5443,93.4016,101.363875
"ZNF350",0.999534409840629,0.994326402372049,0.9999470062561,0.997835557030862,0.99107578957075,0.978484068536067,0.962969082664576,0.926848151873996,0.874536540961901,0.999988080777699,0.997885150689789,0.991212324888018,0.978738727393114,1,0.999987340141965,170.085606666667,153.089928571429,139.81465,208.5248,223.821125,208.33815,26.3276830048606,34.160780566349,13.4863078618217,106.4698,125.243849777287,41.98925,97.21675,107.5651,122.070425,155.2899,98.663675,187.343525,249.5506,208.61655,167.5743,261.7597,228.8918,229.332775
"ZNF253",0.999999969919606,0.994603265101388,0.998143445151038,0.999999978878333,0.999999999922023,0.999771356852062,0.954509698869388,0.976134054333956,0.99924082388938,0.99504404733853,0.454001264703909,0.538538616857182,0.733216090422024,0.751379554436214,0.897231014701431,276.947933333333,279.7558,311.446533333333,281.2502,341.97955,464.9798,40.3872075515452,32.7457129125107,43.9936694352772,49.9256,88.3415820259303,53.6357,185.2463,229.97045,257.94355,256.2874,257.05225,438.16195,308.76705,333.41495,361.8045,306.213,392.14055,491.79765
"ZNF878",0.999567122108208,0.756634578635596,0.939857749058076,0.998499924562132,0.99314335559084,0.848160702956603,0.978882692331384,0.998304373445925,0.998756803128634,0.962863478095568,0.875367049030683,0.953062104601971,0.999918050885901,0.86291136618488,0.995895081174403,10.90734,9.75672857142857,5.64966666666667,13.35375,7.666975,4.18735,2.74788122677403,2.42788037937016,1.13587979313149,2.46785,2.03001654277948,3.43895,4.56995,5.86845,4.009075,12.119825,5.978825,2.467875,9.34745,11.9889,7.559475,14.587675,10.34685,5.906825
"ZNF727",0.330221070069162,0.145755870957332,0.995794632039809,0.271186747503389,0.949164885498683,0.994933691387027,0.99916511077364,0.837818335946829,0.612992210311673,0.558900477105353,0.999990414324551,0.774163221088787,0.58435639804562,0.50645118324065,0.999162265050322,6.57564,24.3628142857143,29.5894333333333,37.5719,10.3424,4.5414,1.6978640079257,11.0524724832098,9.09730654112035,31.1084,5.79510511653297,4.0648,1.75835,3.13315,14.983025,22.0177,5.01585,2.509,8.8597,40.1574,42.699875,53.1261,12.5357,6.5738
"ZNF578",0.989086452770737,0.998813946148779,0.999975886789652,0.999999941033925,0.998547276728172,0.999765825107721,0.99871286525061,0.965502478420666,0.988118993578668,0.999939989910351,0.999619429302628,0.98732092559688,0.995548643935068,0.999962662334651,0.99999999998235,42.48774,31.2884428571429,35.1225666666667,44.04055,51.21505,51.56755,12.1940207012906,10.3843306646041,10.5990194508947,18.52685,23.4384782299143,23.50395,14.4021,11.45105,13.962875,34.777125,26.401775,39.815575,64.7025,53.53865,49.112675,53.303975,56.159275,63.319525
"TRIM28",0.943238252181275,0.723205169865353,0.996546709322779,0.148129263452643,0.0704899264672803,0.0379101158743493,0.999999310575654,0.976003854445355,0.866666759405262,0.294124678220126,0.946325535531465,0.999504633139396,0.999999999951237,0.13591102404496,0.95999651762692,6885.83834666667,5595.414,4760.70316666667,12839.23185,7035.18075,4792.72145,865.03604409005,540.40579596805,279.893087484239,7522.50855,758.959472294196,974.19945,4900.6158,4572.50285,4284.272025,9077.977575,6556.493025,4305.621725,7547.0703,6508.0025,5384.673925,16600.486125,8046.043325,5279.821175
