"gene","Current reformed smoker for < or = 15 years-[Unknown]","Current reformed smoker for > 15 years-[Unknown]","Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-[Unknown]","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","Current smoker-[Unknown]","Current smoker-Current reformed smoker for < or = 15 years","Current smoker-Current reformed smoker for > 15 years","Current smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-[Unknown]","Lifelong Non-smoker-Current reformed smoker for < or = 15 years","Lifelong Non-smoker-Current reformed smoker for > 15 years","Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current smoker"
"ZNF788",0.999358383135323,0.304202348419212,0.568877470018103,0.463024017647463,0.691187303340063,1,0.613898994643024,0.866006327697465,0.990428016707717,0.994513709182586,0.999999984763798,0.997413873988847,0.136399815776108,0.312801192542264,0.359558735133058
"ZNF880",0.978426202407724,0.999984872312978,0.997212363302991,0.998175568743343,0.999992319631313,0.999844568092695,0.992091344808408,0.841061404997046,0.987752702738797,0.960639138734035,0.90457494893523,0.501834011452727,0.933712571728719,0.87941578275454,0.999990681507461
"ZNF630",0.786486829518903,0.994375644653485,0.606912812194683,0.998564134431663,0.991635137173759,0.970425307100216,0.999984964869513,0.768588865736975,0.999133058561579,0.996041037567022,0.999866705088416,0.728219535425012,0.963079837084529,0.999617572863005,0.998558110342786
"ZNF844",0.862559211879189,0.840300720619929,0.999992801398252,0.992060442892949,0.999634062893673,0.998557620424473,0.928164729829157,0.999983094723525,0.999717639666807,0.999978688035062,0.955055836079095,0.98146139054315,0.968737395973858,0.999992272172558,0.996791290051976
"ZNF717",0.966186935400259,0.063146523964402,0.018572250806564,0.819122395925893,0.992909191871273,0.0188825302675049,0.997956551851964,0.8680458663256,0.221416865524836,0.674778485231931,0.997970569486188,0.988174238294896,0.00606794947474631,0.865604714300308,0.945571066969251
"ZNF492",0.839527483203636,1,0.913022294097831,0.716591457348745,0.242734505730119,0.802492459144931,0.995377873349891,0.629219296091987,0.997983372933453,0.930926138070543,0.978266654889497,0.313331698061393,0.995032788047198,0.850498773090469,0.999999991567474
"ZNF688",0.329590244677303,0.953192504869988,0.131898862770043,0.999999992443575,0.670424781560592,0.981055508982064,0.996521121062534,0.711865017856339,0.829667691928041,0.999463358637677,0.990477861886945,0.337071314533389,0.686982441049519,0.999510853727847,0.99999857527866
"ZNF879",0.999915596273499,0.950649596793956,0.915394036418913,0.999917997916132,0.999999977343194,0.949946249945324,0.999987763074858,0.999317987932217,0.98324183151291,0.999490421974045,0.999999999984782,0.999791755121279,0.899662132088396,0.999866714777735,0.999956187092671
"ZNF737",0.965328185488812,0.99995725410469,0.996019424732305,0.999998834032895,0.982326617252916,0.999891087403697,0.986865608960757,0.999990343101654,0.999117306301308,0.992507797012081,0.999946779179034,0.849578639870599,0.998875686369684,0.999999999856271,0.925137576781779
"ZNF709",0.999999995667775,0.928978171845211,0.941442116560742,0.999999999995814,0.999999999850907,0.974644601694704,0.998933373724045,0.998994715964674,0.992759831889913,0.999710999309344,0.789152142038592,0.874164731764818,0.999955911844312,0.969181178221595,0.990259105808771
"ZNF585B",0.524200231375867,0.974806110220159,0.278250752089678,0.977517612320719,0.991006193825887,0.819413587224606,0.895535937638563,0.990345175653287,0.609766389800447,0.999998399409916,0.966836248696074,0.686690406499749,0.684834565931338,0.999321837299866,0.986826687190984
"ZNF324B",0.699940546368822,0.999910895576902,0.707582705806009,0.781442623519642,0.99998765751263,0.759753219570302,0.973294499316642,0.988613870067927,0.956106927998972,0.985128849774707,0.759667450698417,0.98454739717758,0.810640881512092,0.98485456373291,0.999972828653159
"ZNF564",0.999992612052744,0.994086405588032,0.998828811047207,0.999992817511803,0.999999998044541,0.999668143470171,0.991287369661204,0.998379729938534,1,0.999591971937694,0.999996046303657,0.999786464510068,0.97696243893404,0.999910338863393,0.960157080003233
"ZNF674",0.999997209515229,0.965052286390355,0.986378495435707,0.999988154509321,0.99991149561238,0.972880482789977,0.997167950069074,0.994835368856014,0.862536730734012,0.999949800038088,0.986727209160511,0.998632427529667,0.996481611544438,0.993136136392528,0.873421568139421
"ZNF432",0.999125756360617,0.999999999965348,0.99967721482663,0.992766093893154,0.999817108465204,0.996053363432909,0.791253493124334,0.661776757049545,0.88020968076207,0.669610486945647,0.984353091919314,0.912885622272508,0.995851244101026,0.900531812949971,0.904798618414151
"ZNF10",0.9421369969595,0.966350473151544,0.99999999687764,0.989438583533011,0.999998637204717,0.999999768819067,0.999591275730013,0.993842435428541,0.996749834691708,0.999282356243504,0.997926311174118,0.972127167618295,0.988065332723643,0.997928442663311,0.999999999082938
"ZNF486",0.866834555667977,0.99047777761838,0.99865280312324,0.039209700125776,0.00588749902826224,0.0266519928473298,0.60280449173123,0.998092276221221,0.96757855852199,0.00196262618615883,0.925205436360228,0.991283218870452,0.999999999997251,0.00221493872186973,0.848875757812148
"ZNF225",0.483868472661866,0.999706383364746,0.816136120727723,1,0.769085246296077,0.999921128334207,0.572460093625552,0.99999527174466,0.870465900212106,0.823530669981608,0.735936743326163,0.896575614330502,0.985199951098949,0.960972477295361,0.948736770554859
"ZNF350",0.999997875504212,0.999992545090502,0.999999989403704,0.992357029997974,0.98901350049269,0.989075354534306,0.999573138804324,0.998853463886245,0.998723378349653,0.999613298326316,0.952043939217011,0.954856890897504,0.966724149151017,0.999995341628499,0.999400333349391
"ZNF253",0.973979505887078,0.993208510796049,0.855789751540917,0.883130115964521,0.997111731711397,0.721406604046893,0.670488696303914,0.984159050947481,0.486711917053431,0.99999938640525,0.944234229535981,0.999970989574595,0.771835274005086,0.982349371655996,0.881093155454897
"ZNF878",0.520043580036464,0.998284471831542,0.890350015138421,0.999994985500221,0.850669531165343,0.9999412270922,0.999998708312687,0.559715776948983,0.997024130592591,0.99996104865716,0.917224840975728,0.0472046064026471,0.824322309850996,0.975561452944781,0.98009541164123
"ZNF727",0.999999604020472,0.991547013253543,0.990041819048682,0.997138605273528,0.996133602425808,0.999999987895293,0.99999999630072,0.999999979176383,0.992681722164194,0.997258023067565,0.94723771059166,0.959332658505937,0.999999964440744,0.99999999999031,0.970015059389979
"ZNF578",0.992251981547761,0.999123269992311,0.962021211469126,0.784027422230337,0.566625541794572,0.949680666922424,0.996855198787181,0.92885223654226,0.999999833531076,0.951840686614248,0.999964612750665,0.952031041374531,0.999690204516723,0.752877035964934,0.998029287290377
"TRIM28",0.956762726921608,0.999919370218132,0.995565236036858,0.999983604310962,0.996685856509131,0.999999997359725,0.998167275898348,0.99879994431632,0.999988317063488,0.999983026629113,0.949046751945601,0.999558089301628,0.998940830254211,0.999296215412538,0.999939904664896
