"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF492",0.999999525694464,0.999998461571071,0.999418143078613,0.0190250594697107,0.049761597953483,0.000664723686683688,1,0.999980252566141,0.999959293128543,8.25154149138863e-05,0.986062846387269,0.999655227961784,0.599185792878147,0.0142791413522758,0.129009587951721,0.000172442470701251,0.000799216934151192,1.00119408097399e-07,0.999655499121725,6.44595488097366e-12,6.80215639814463e-07,0.997129564797403,0.999981473185075,0.815723127487775,0.0116019847257148,0.599716354774862,0.999999035943045,1.1089619637028e-06,0.999999180956583,0.999758068944655,1,0.006077883860369,0.999994898325459,0.88225910139528,3.00563410987609e-05,0.953212576147454,0.999999996691504,0.999826278073697,0.999998202261085,2.65455279473414e-05,0.999944490405913,0.0104636483024007,3.68816088780477e-13,0.270123495952426,0.999999752333827,15.9673,29.7352,2.3373,171.5255,14.4167157894737,51.9853125,197.21525,45.9698,1.3187,10.3845382488479,NA,NA,2.3373,NA,4.92841564417712,19.5200315752035,120.68505,17.269655402005,NA,1.95174276375595,15.9673,29.7352,1.16865,171.5255,1.2151,2.957175,136.872725,10.7,1.3187,0.5715,15.9673,29.7352,3.50595,171.5255,27.5582,82.10255,257.557775,71.09,1.3187,5.5393,1,1,2,1,19,8,2,5,1,217
"ZNF688",0.999896579280854,0.959449853220801,0.643753168940163,0.994858194205028,0.882786505386173,0.999999996051604,0.999994881884975,0.999996467453763,0.19917379780349,0.791074285458322,0.997431506045981,0.999999999993074,0.0615114769007885,0.517337442873414,0.975632644266659,0.993027521971644,0.999999460176572,0.157113302266392,0.54990531810932,0.988194168396216,0.999997878613581,0.999996106875472,0.999998556992499,0.345711204356818,0.841642491380156,1,0.997809708052429,0.995654783092053,0.999999790161651,0.999999693166773,0.849040767724286,0.967664973415912,1,0.999977512557072,0.999705383335474,1,0.999960500643799,0.999999649010721,0.106499791697435,0.70514732380129,0.999993758246258,0.984584963609149,0.99384908119843,0.999999994409665,0.999999999922041,221.9842,151.5275,355.97425,336.8687,186.005936842105,143.3649375,118.3041,184.75852,187.5124,177.422271428571,NA,NA,265.74455,NA,19.487903433384,19.6547849817884,19.1067,43.7666357680757,NA,5.66190327166899,221.9842,151.5275,223.101975,336.8687,129.05875,109.9881,108.75075,94.1254,187.5124,119.3355,221.9842,151.5275,488.846525,336.8687,236.8997,144.348625,127.85745,208.5541,187.5124,208.72,1,1,2,1,19,8,2,5,1,217
"ZNF879",0.999988155436442,0.999924510875928,0.986722545357176,0.999975114220834,1,0.982158573007616,0.99710772573138,0.999999914557986,0.513080163432648,0.999999990439741,0.999973790785885,0.98537880740951,0.999999988995138,0.979612063753277,0.0298572614441641,0.999702568687356,0.975616322122211,0.999999999885022,0.968460526747853,0.401143998092137,0.999998354469689,0.999999971822835,0.998474453209609,0.999957894987005,0.997512086261201,0.409250310664556,0.999978178235494,0.999666927615056,0.999996306026574,1,0.991496068255905,0.999999999985622,0.999999108097668,0.991197006448908,0.983448215371881,0.999281764777237,0.999740112821479,1,0.688360951067648,1,0.989432517912613,0.0426846158943105,0.569505291159644,0.615730768531734,0.999999999990187,64.648,44.3992,86.4313,42.5729,36.0240210526316,81.30485,90.3272,72.5415,46.944,43.9743599078341,NA,NA,8.4986,NA,6.95413202394566,12.5920028051112,13.3588,30.2105948882507,NA,2.1054851134804,64.648,44.3992,82.182,42.5729,11.39725,66.850775,83.6478,31.2082,46.944,22.8674,64.648,44.3992,90.6806,42.5729,45.832,103.631075,97.0066,61.8268,46.944,54.7667,1,1,2,1,19,8,2,5,1,217
"ZNF737",0.0013202479501816,2.97800601826159e-05,0.999999985419708,0.000695605394874899,0.999999998907011,1,5.39703526758473e-07,1,0.999999897709045,0.999999999014773,3.74578991964025e-05,0.999867622298964,0.981915478724146,0.998472615359774,0.823343063399153,2.05542700262296e-05,0.999999758476,0.999999999987435,0.999999999966549,0.99999653656478,0.964371007248876,8.09750968389089e-07,0.999998475070669,0.999999998890309,0.99999999918304,0.9997353592619,0.741964366876239,1,0.999867533631636,0.000103497806413166,9.68296610781572e-07,5.04180934299825e-05,5.66725133488433e-09,7.15534697715015e-07,6.43582485193583e-07,1.19149491384363e-08,3.23416634584461e-08,0.999990134317386,0.999999907024033,0.999999979533948,0.858273906723652,0.0912662736988257,0.999999999868496,0.999999999933923,2.3587165554062e-10,1236.1016,193.4827,148.7956,154.8666,182.5588,303.4517875,132.1939,125.91128,1382.7388,116.877965437788,NA,NA,100.3953,NA,55.2333549643067,137.048453076009,36.352,23.1139870011515,NA,10.6946068674955,1236.1016,193.4827,98.59795,154.8666,43.28945,73.934725,114.0179,75.3455,1382.7388,36.0839,1236.1016,193.4827,198.99325,154.8666,216.3833,397.815275,150.3699,162.377,1382.7388,149.5613,1,1,2,1,19,8,2,5,1,217
"ZNF709",0.679332116145806,0.188619807609106,9.24250619754874e-05,0.999951608955133,0.322556002025883,0.552116616254042,0.477563325662622,0.999992666193735,8.90435503109188e-11,0.110493263856479,0.999996455234528,0.513105914531941,0.000208918579978401,0.984887973622481,0.000968430806980169,0.978120928508365,0.990763535367501,0.000188957774965193,0.756159643930448,0.984666147675565,0.960064892500867,0.997333916948537,0.861746741530639,3.71334586428684e-05,0.871852805561062,0.245707951141238,0.995162441376365,0.99992134991928,0.578168650678589,0.00451676311974947,0.999999118052438,0.89023945723516,5.35211594294704e-05,0.065582707800135,0.0193045765917456,0.0202238363448817,0.541137479774085,0.999899377676042,3.64934749086387e-11,0.132666034140142,0.999867991726134,0.000229372362821167,0.994660258695082,0.261517407149317,5.99742451201646e-05,136.6956,36.6599,259.77575,164.7385,52.9905842105263,121.1671375,83.5928,101.16352,244.4781,58.3348064516129,NA,NA,73.55755,NA,10.3259925185256,31.9615271011098,21.6642,11.5368715707249,NA,2.26180978670522,136.6956,36.6599,222.996975,164.7385,17.54145,60.35325,72.7607,92.7328,244.4781,32.7402,136.6956,36.6599,296.554525,164.7385,78.3303,168.5505,94.4249,110.5662,244.4781,77.985,1,1,2,1,19,8,2,5,1,217
"ZNF585B",0.831461393605693,0.996522588039458,0.992669621309904,0.99999999996933,0.773335508360362,0.991061035774094,0.945228223342373,0.995831581009295,0.999998042933996,0.899897447441511,0.965408248718831,0.995080830798592,0.999999836219637,0.932707971061931,0.99999999983551,0.896133185922142,0.999995908013179,0.999327759800321,0.842794576183038,0.999834319916835,0.999749852133256,0.999999999959845,0.601389046516228,0.976464777298692,0.999999942544175,0.282774510864229,0.532489186412868,0.57503883079941,0.965992917406662,0.120843283117632,0.379231652495595,0.981203842556061,0.0780208201013677,0.115386470961273,0.10737267555469,0.792952911510671,0.916572463261633,0.997156878921219,0.999980331078818,0.857110757193386,0.999999812014709,0.999999083963783,0.999936093912127,0.109169635295847,0.0529510576112104,121.5072,25.2546,75.7867,127.7186,64.4842421052632,66.7161,45.51655,116.54928,194.3694,61.6961718894009,NA,NA,13.0303,NA,4.93932367115575,21.811246184472,9.24405,14.4801282469942,NA,2.88503013617983,121.5072,25.2546,69.27155,127.7186,47.1585,25.232475,40.894525,98.4164,194.3694,29.986,121.5072,25.2546,82.30185,127.7186,84.86775,87.978975,50.138575,130.9614,194.3694,84.6539,1,1,2,1,19,8,2,5,1,217
"ZNF324B",0.995322322995282,0.999992686813081,0.999723137826583,0.982692677699248,0.999999995089078,0.997318000999479,0.99998915138616,0.997875601371531,0.999999999995053,0.984858462131333,1,0.97054579622916,0.999832025483826,0.907966833104867,0.992208843264211,0.999997913094812,0.999451292665248,0.999999999999391,0.995650161511715,1,0.999954465564309,0.999996252277546,0.998403660129363,0.999999999965673,0.988836145613784,1,0.999536127530556,1,0.462128317944084,0.0604024374756653,0.0951984742084931,0.0349784259688545,0.0212254056428889,0.0948811117952131,0.110216491499234,0.0451031875091155,0.999999999124064,0.977475424164637,0.999960981711129,0.919366576856089,0.960925961142513,0.999999205906621,0.999993647693063,0.999833933184981,0.0420163431739806,151.1051,68.8391,118.65165,52.4449,122.651021052632,148.9218625,123.00235,124.2265,345.2232,141.522308294931,NA,NA,0.708449999999999,NA,13.6206002948311,17.9677576112238,27.39575,28.0616803732243,NA,4.2982654588741,151.1051,68.8391,118.297425,52.4449,83.81125,129.73325,109.304475,95.4079,345.2232,95.2285,151.1051,68.8391,119.005875,52.4449,144.26895,176.519175,136.700225,140.8875,345.2232,173.2359,1,1,2,1,19,8,2,5,1,217
"ZNF564",0.496670448031133,0.216132955090241,0.999999999679369,0.914001427531041,0.999446687092602,0.994349799019387,0.0035843744248123,0.99091777772846,0.974697809262828,0.603302451495228,0.0643368009879295,0.999999945975411,0.999999999938312,0.973749543918705,0.689927398328269,0.014568719995222,0.983709639654018,0.973674436901829,0.652411709868263,0.999993662933485,0.929822493116319,0.00914988431363284,0.99458783689428,0.989277770041996,0.693481650008371,1,0.934563086089854,0.999997367948398,0.999467848804663,0.125483999513006,0.0242869852853471,0.49904694885313,5.98296025471345e-05,0.002775343523997,0.000671574638352324,0.00025050852492825,0.0177412991948399,0.999971086481705,0.99998345916439,0.892448303386714,0.402625479217838,0.999650111538133,0.970884106164,0.97235381055509,0.000402194629546937,474.7347,239.5112,226.53295,317.1371,158.521573684211,219.5609,134.4976,158.94108,551.9879,200.881085714286,NA,NA,21.21115,NA,11.1719272833044,22.4528693867924,4.1046,18.5290808756506,NA,5.47382843123939,474.7347,239.5112,215.927375,317.1371,120.50525,177.0464,132.4453,132.8539,551.9879,145.093,474.7347,239.5112,237.138525,317.1371,190.64945,234.676475,136.5499,196.8979,551.9879,234.8999,1,1,2,1,19,8,2,5,1,217
"ZNF674",0.999999999998703,0.871939811979475,0.906290277843147,0.999981031288057,0.999995693778761,0.992088568783735,1,0.999999999630664,0.224540429571589,0.999559233139754,0.993815607798638,0.997269702416224,0.984480013348014,0.999999063812638,0.263031617171491,0.99999999068526,0.999999999941443,0.822072585899006,0.999998712063852,0.99999729846092,0.992733532124109,0.999891567581178,0.999976655787713,0.890314079890204,1,0.943070926778244,0.999598772232633,0.999982364010154,0.993091738705657,0.996165839665843,0.999994132057521,0.999965612644673,0.929851916779854,0.999998888831199,0.995215969265139,0.999577693823036,0.999868291933873,0.999974639096295,0.717935129040345,0.999999999998947,0.201509711201867,0.973247279573159,0.999971750139541,0.999999999992976,0.998686288288972,51.7963,55.3971,116.4463,74.6568,50.5311421052632,86.7903,60.12815,73.53842,99.1627,72.1572668202765,NA,NA,0.777700000000003,NA,4.31788263473296,21.0096144731576,6.75155,12.4948938403013,NA,2.32586509166105,51.7963,55.3971,116.05745,74.6568,39.39115,48.3198,56.752375,46.5556,99.1627,52.349,51.7963,55.3971,116.83515,74.6568,59.054,104.264075,63.503925,89.6165,99.1627,83.8104,1,1,2,1,19,8,2,5,1,217
"ZNF432",0.927880567141165,0.99753828246757,0.999071753325804,0.992963277634981,0.343320572559327,0.606118155651036,0.926844360416369,0.999954556601176,0.999957241724476,0.158497635642144,0.999936098567784,0.949692145264555,0.999872704225879,0.697615017076896,0.578648269710875,0.999773014450416,0.993374330267977,0.999999863063463,0.752750028492711,0.996850463511118,0.999999925490453,0.998004290274655,0.993719603357776,0.999999998524841,0.527695217450963,0.989458314967544,0.999887646409608,0.999999998689934,0.999997243222235,0.991091800834789,0.999993573815994,0.937266471576714,0.997045599456162,1,0.999999991345101,0.999998845443609,0.914700818689686,0.999948507240086,0.999930493916556,0.134262006343953,1,0.336700327871194,0.995317768340977,0.97673242183608,0.996330473828757,181.8713,69.6538,122.28095,260.9903,100.261726315789,148.930375,137.61285,129.99772,151.3813,99.9987894009217,NA,NA,11.12425,NA,7.11555040257391,27.881859261302,40.21085,11.0640676728046,NA,3.95286171299253,181.8713,69.6538,116.718825,260.9903,77.7103,86.377925,117.507425,114.0682,151.3813,64.0749,181.8713,69.6538,127.843075,260.9903,118.05075,222.01665,157.718275,133.1323,151.3813,118.9867,1,1,2,1,19,8,2,5,1,217
"ZNF10",0.999999607899888,0.856216156745294,0.64756529637266,0.999999993778098,0.999999999941652,0.734141794365342,0.999979095076555,1,0.0403290684559205,0.999999980602921,0.998199457056386,0.967519891277171,0.9414715291457,0.986635178656805,0.0443967885703677,0.999986782173678,0.999999999973705,0.277770603405356,0.999999960849726,0.99999999999449,0.731137339962686,0.999629123187564,0.987422482926562,0.916293356480133,0.995704271779911,0.302791207277513,0.999999962872078,0.871332321187015,0.995003601815965,0.999772570364869,0.193921389959029,0.99913709487953,0.998301395741173,0.547915400937022,0.999787501835932,0.678102047908717,0.998495593896341,0.99999751229631,0.00557031748334447,0.999946897197438,0.950602255321302,0.00022396082552989,0.99999862391817,0.0256326314674094,0.99995634661321,189.6602,156.8228,337.7614,169.0575,152.079447368421,256.3123125,147.1273,246.16502,88.086,128.104591705069,NA,NA,213.4792,NA,19.8176575652254,61.193252088499,13.5923,47.2898068851988,NA,4.5368553609216,189.6602,156.8228,231.0218,169.0575,97.28195,75.6781,140.33115,201.4218,88.086,81.4861,189.6602,156.8228,444.501,169.0575,193.311,395.9389,153.92345,260.1011,88.086,161.0111,1,1,2,1,19,8,2,5,1,217
"ZNF486",4.07660083467931e-09,2.92099677778879e-13,0.999756973408026,7.07489733464683e-10,0.999999682956838,0.999999663421201,1.83630888273001e-13,0.999999979525206,0.999076530034045,0.999999993670198,6.63757937502396e-12,0.971433476597615,0.220581487157273,0.84829906850945,0.0160536490440459,3.54494211762812e-13,0.999909211757591,0.999999999994314,0.999999970229607,0.999766823559596,0.276269528526593,1.85185200507476e-13,0.999962792895541,0.999999874287711,0.999999999800567,0.999638785075547,0.045959546498227,0.999999998496709,0.00165641355788204,0.224406337799708,0.0120885636608876,0.11284923783958,0.00693748641368686,0.418433186538322,0.0153953105944115,0.00542923470316048,1.83408843668076e-13,0.999768636837669,0.999999987496173,0.999999978711381,0.774863817164356,1.04601596225828e-05,0.999999999996485,0.999999997708172,0.00100248404827175,1173.7903,107.1283,19.7805,60.4658,82.2644315789474,249.1303625,29.5112,44.64748,516.1205,36.0692488479263,NA,NA,3.5993,NA,29.5301415234458,190.898349921275,19.1898,14.8171080288091,NA,3.91273762248691,1173.7903,107.1283,17.98085,60.4658,9.14085,14.025975,19.9163,22.2916,516.1205,7.9537,1173.7903,107.1283,21.58015,60.4658,85.68145,113.773225,39.1061,66.3507,516.1205,37.9487,1,1,2,1,19,8,2,5,1,217
"ZNF225",0.999658641846838,0.999998569017322,0.999993375517842,0.997222696434221,0.999999989792045,0.999720062114949,0.999980466860099,0.999988869318617,0.999999999998358,0.999350152209489,0.999927281047864,0.911795937774917,0.955437812794001,0.787246519839555,0.246704726682793,0.999999842655529,0.989123294568813,0.998962603142352,0.957881990247624,0.983679103666548,0.999999381767519,0.999995875892062,0.999983795408283,1,0.999333852590715,0.999999999970795,0.738331162833637,0.995695418507272,0.950105590298534,0.613999479502692,0.691292059150243,0.472556711452279,0.403226045774948,0.972547218582425,0.964840145911333,0.535594342853941,0.999999796128255,0.999689143805376,0.999999986026512,0.99479992702817,0.997516248825679,0.319547534982583,0.997199336187001,0.999999026170262,0.505754528309337,79.447,49.6945,65.87355,40.7219,64.0851421052632,97.978675,90.01475,65.7438,137.931,70.5419161290323,NA,NA,22.72365,NA,5.15479032532737,16.6708803892312,29.41905,9.75725186653496,NA,2.1466114365112,79.447,49.6945,54.511725,40.7219,49.76185,67.28905,75.305225,55.2971,137.931,48.9453,79.447,49.6945,77.235375,40.7219,80.90615,130.5436,104.724275,66.9947,137.931,88.9541,1,1,2,1,19,8,2,5,1,217
"ZNF350",0.99999999691033,0.980522639274223,0.995264052308801,0.999999997659566,1,0.995022925441274,0.998852481811214,0.999947824309882,0.998534123441764,0.999941338314444,0.999267267304712,0.999970461666327,0.998857973164768,0.999966626832939,1,0.906243689812255,0.961947286869322,0.999995826523659,0.960731665040155,0.944563042311372,0.957667586557922,0.981904362793603,0.996484814189858,0.999999993491755,0.996272804815258,0.997317412965381,0.998618061701649,0.999663093756,0.982134368100877,0.953475499574687,0.312382696186925,0.954667922061218,0.378836248197062,0.4400439961076,0.158121915785576,0.237044487328214,0.891951339927567,0.963332591070172,0.9999999989727,0.961882981369835,0.0979818030112612,0.59285323867259,0.999995209814945,0.999861510042476,0.0688402946143828,243.7932,225.2546,140.2643,225.8214,184.545631578947,185.89,110.67875,152.18532,361.8382,132.030496774194,NA,NA,20.5232,NA,18.971390855821,52.8854985789448,62.42655,21.2221931933389,NA,4.78018746389477,243.7932,225.2546,130.0027,225.8214,129.76605,68.1133,79.465475,116.7383,361.8382,77.768,243.7932,225.2546,150.5259,225.8214,215.9963,298.069375,141.892025,178.274,361.8382,179.1795,1,1,2,1,19,8,2,5,1,217
"ZNF253",0.995835838364745,0.999251729910295,0.999999324494119,0.999840727925828,0.999999558013491,1,0.933014110286314,0.999999999935467,0.999553840552347,0.999943114516551,0.99998669316616,0.807766931654438,0.766188343002739,0.960140206038692,0.000444442008099011,0.999887402028874,0.999980770751414,0.999999995114125,0.999999999908429,0.994996819854588,0.885422395082732,0.993338692448648,0.999999986953907,0.999999989615253,0.99999999381885,0.999581170720879,0.171005656236196,0.999992791297928,0.999912398485655,0.89769906473138,0.929432938675187,0.975417032610033,0.487973132477381,0.999999632576164,0.965380190351867,0.790108045215388,0.919220081639428,0.999999999805015,0.999219478975813,0.999916533611232,1,1.13423214558317e-05,0.992045888732,0.998704655863742,0.444430217438009,343.4914,155.1935,212.6459,218.4174,138.144136842105,413.5100625,239.57855,188.12732,459.9459,136.354842857143,NA,NA,0.586799999999997,NA,18.9883864653241,197.945978911247,16.04565,20.265805191144,NA,7.84823963165855,343.4914,155.1935,212.3525,218.4174,79.268,94.9709,231.555725,152.9202,459.9459,74.9465,343.4914,155.1935,212.9393,218.4174,155.7657,407.9683,247.601375,212.6239,459.9459,167.0502,1,1,2,1,19,8,2,5,1,217
"ZNF878",0.651120802849642,0.999997863871329,0.698402742393679,0.0621885296071784,0.973271706537053,0.0447342059542281,1,0.198919167915967,0.999850151228746,0.00103249477684064,0.999999936773662,0.379004844257034,0.999999953229189,0.00463548373184697,0.999819646898586,0.999998752103836,0.68384374840306,1,0.0419149669751385,0.999910517908046,0.999999988055058,0.999999999940325,0.223121725446655,0.999566709359106,0.00193800962059143,0.999999928887382,0.999614596206639,0.99970694472327,0.577435550847209,0.999999999968772,0.615270077928345,0.985794268412404,0.142511044636997,0.294471772898679,0.599914929111207,0.165130368091813,1,0.167290682090805,0.999715908651207,0.000640261923264829,1,0.998988073265616,0.999826457269029,0.999999938838146,0.116961624889887,4.6734,21.9959,7.5403,32.7009,4.68372631578947,6.3397125,7.36975,3.88358,22.9446,4.59155760368664,NA,NA,3.9445,NA,1.07172024211507,1.73438990677635,2.65675,0.906353418043977,NA,0.44696139557511,4.6734,21.9959,5.56805,32.7009,2.0998,2.4111,6.041375,3.0721,22.9446,1.1577,4.6734,21.9959,9.51255,32.7009,5.26225,10.46705,8.698125,4.1635,22.9446,5.7088,1,1,2,1,19,8,2,5,1,217
"ZNF727",0.99997157314377,0.999999616365692,0.999999859346591,0.999987756274301,0.994703366450086,0.998184189953317,0.955535267663224,0.999850875474848,0.957498993051349,0.663313420150895,1,0.999417602588921,0.999943996662534,0.99993303259263,0.0404964392959031,0.999932873392782,1,0.999999628408534,0.987210049703753,0.997118903662174,0.99574113770574,0.99999999975601,0.998879879773143,0.999821950639475,0.999988148078292,0.105980141380948,0.999999998690674,0.993269312999804,0.566881849456723,0.251094645589003,0.1935061682788,0.848725866032438,0.00215946062526329,0.188512813544725,0.107619540955971,0.268464544452134,0.967496905694456,0.99995335998406,0.970494632125019,0.694941468542039,0.999996765274971,0.0155900948953608,0.998757662052741,0.0771492890796475,0.00211831709551613,18.304,10.5906,14.22885,25.2969,3.78201578947368,18.8983375,10.9135,19.9006,50.1088,4.79682488479263,NA,NA,13.81865,NA,1.58113058869118,8.73766435318422,9.7339,7.15369076309565,NA,0.701942838336312,18.304,10.5906,7.319525,25.2969,0,0.85995,6.04655,9.8083,50.1088,0.4821,18.304,10.5906,21.138175,25.2969,2.71075,30.6853,15.78045,29.5131,50.1088,4.4944,1,1,2,1,19,8,2,5,1,217
"ZNF578",0.999999501408375,0.976405166988313,0.998417063811662,0.932859563036773,0.987426938941632,0.999992829473832,0.999512981592211,0.999999872844887,0.993996728972046,0.971446501749087,0.995605131336576,0.999965869664322,0.999905964225938,0.995902361922545,0.999800261183609,0.0109640728114917,0.0354579119134157,0.0724645099203282,0.545568182059117,3.22779457319067e-05,0.000555208798231899,0.999949609311541,0.999999999820685,0.991140583487996,0.963570193111246,0.999999877076755,0.999513243498166,0.000206182936824062,0.999999992404954,0.999999999919801,0.994824711803524,0.974299884648341,0.999991931701858,0.99967587167135,0.0232110602266716,0.999999811418666,1,0.999975835678526,0.542989041774888,0.605844748617455,0.0509071181678169,0.125888650971832,3.65510446354023e-08,0.929499732550522,0.999999345888328,17.5251,33.8086,70.3416,89.4648,43.9309052631579,53.6623875,183.3534,38.9909,27.6917,15.7900230414747,NA,NA,34.6566,NA,15.065336160389,21.8777990053309,5.3815,14.0966200513456,NA,2.19407244355279,17.5251,33.8086,53.0133,89.4648,5.7681,9.550325,180.66265,9.8083,27.6917,4.3207,17.5251,33.8086,87.6699,89.4648,45.51365,68.120375,186.04415,61.0999,27.6917,14.9589,1,1,2,1,19,8,2,5,1,217
