"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-Low purity c2","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","mean-OV-like c1","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","SEM-OV-like c1","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q1-OV-like c1","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","Q3-OV-like c1","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2","count-OV-like c1"
"ZNF671",0.827783868214354,0.974999765804126,0.999982386263814,0.0641162385621655,0.000614631783708575,0.439324403777579,5.83566847500716e-06,6.97334419097473e-08,8.72835907796965e-05,0.000322767013739789,4.05123191116186e-06,5.8651639101015e-11,6.85076259970829e-05,2.81956194392308e-05,0.99237242908135,0.999986545488816,0.998918034656626,0.999875729985283,0.828972138389857,0.0249881833535497,0.0482713662672204,34.27593,56.5019833333333,52.9425692307692,81.4950874172185,145.064923076923,133.13152962963,41.9933333333333,6.25118589543972,3.27991139100142,6.26603878801192,4.45641665381635,22.8316217923771,13.8465129359656,14.0771504698611,18.574075,27.515575,30.8176,42.06015,94.1296,91.04755,28.8668,49.38155,81.152625,63.3575,109.6749,153.4458,181.86915,52.9606,10,138,13,151,13,27,3
"ZNF416",0.405468282647109,0.776244759427785,0.999997036113635,0.811709477151904,0.561954546554462,0.998139658410953,0.977425050376662,0.948435012839268,0.996041052583803,0.999938475614892,0.962480561628011,0.771332706927877,0.989114832092023,0.999271071277162,0.999999999963705,0.967559622355704,0.999999971241047,1,0.999963202002435,0.999732820432848,0.999556277567934,170.32977,130.87856884058,134.009992307692,143.401491390728,148.606276923077,149.15757037037,133.779533333333,13.9989749698965,4.83936217839807,16.6118969979059,5.18553412039059,14.6166571448474,11.0661534885094,38.8084294280394,144.3878,87.5213,84.7458,95.40285,118.4211,99.05885,99.3053,188.595675,165.386825,162.6984,176.46445,167.9448,185.9938,166.4509,10,138,13,151,13,27,3
"ZNF586",0.993523786306433,0.999996750018467,0.94535493467107,0.999239202797197,0.996554497479354,0.985630912329307,0.999382651895997,0.999999742406784,0.993752963381732,0.999999638018001,0.991535903512652,0.999994659051151,0.950455868986345,0.998151991297016,0.999988340781909,0.999968434226984,0.993291712253459,0.999998759431075,0.997718038871553,0.997561690413552,0.990852037083525,197.5725,175.924054347826,205.057092307692,182.861192715232,179.300430769231,171.853611111111,214.754466666667,35.3051487749812,8.94752399879043,19.3470728522114,7.41032897795781,29.1882839566169,16.6461678925166,48.8099957746475,138.200875,110.048125,154.717,116.2254,121.2649,117.5037,176.6171,304.28825,220.405825,213.1484,232.89775,177.7572,209.74445,260.20435,10,138,13,151,13,27,3
"ZNF446",0.0592267594758481,0.0849278688142009,0.990226565927457,0.871314135840697,0.000122441362642056,0.125659226354187,0.0743517371890891,0.983854779693654,0.999999997699354,0.104987626877456,0.502793869061265,0.88055269542802,0.800631160783145,0.828885114360644,0.765150457621972,0.998410666437605,0.946036262047887,0.863056681419771,0.999999878033159,0.847815021302996,0.997721755055789,261.96681,183.388263043478,165.742230769231,228.091933112583,163.972561538462,204.835018518519,233.1952,36.3241871087402,5.96475266655808,19.5440518556827,7.59549660122357,20.6175014770547,14.3340865476423,32.1282288315639,184.170325,125.103175,131.4484,157.1551,119.8848,158.8707,201.1675,331.9386,225.961225,199.1384,272.4341,186.275,223.53205,251.4084,10,138,13,151,13,27,3
"ZNF8",0.516926199441941,0.741989910250894,0.999999931846711,0.999901061803064,0.000589393746205924,0.535275837096574,0.996298439000116,0.896659152273039,0.963330711294855,0.998454207517703,0.867843169388546,0.994953873486158,0.998987261768672,0.597424938871768,0.996186824198482,0.937562373307553,0.277439104271562,0.364715665049328,0.808795408022206,0.744863734462988,0.467178590949236,134.80747,98.8334789855072,97.1748615384615,128.45889205298,119.409307692308,106.984422222222,176.532866666667,38.2289034887219,3.89557521421645,13.1488659395292,5.40040912875558,16.4574509970309,9.33964949752654,59.1313664204353,75.32695,70.45655,57.9138,82.5526,81.67,69.0721,125.41445,140.761375,114.09095,134.8734,155.7751,129.8906,133.5348,227.8325,10,138,13,151,13,27,3
"ZNF264",0.0807341473052833,0.286448346448894,0.999999986857371,0.676636732044128,0.0185689371851689,0.793203952481403,0.329968711126133,0.999999999555774,0.999999968004143,0.851420236251516,0.806838402019643,0.485256339214018,0.876419415942663,0.999999998424559,0.913482825103926,0.775208190325848,0.999999991377911,0.999999999948949,0.990420174952584,0.99999997587115,0.991302073999935,878.01708,607.117901449275,600.832330769231,722.190595364238,610.690584615385,725.368440740741,595.332833333333,166.800997677923,22.0583548204608,81.4705800781787,26.0183541460736,71.8439710968408,48.7529746570446,105.784347327418,660.576575,415.314675,377.4453,478.73845,457.337,593.00375,498.10755,1029.45555,735.309925,805.7289,952.68465,710.1687,818.72845,680.04505,10,138,13,151,13,27,3
"ZNF213",0.995732046147014,0.999992530078982,0.999645537841352,0.993198858675898,0.00526999448653698,0.932341514413736,0.997743412535273,0.726761231233688,0.981666738016096,0.999999999515047,0.996541769353302,0.383373507613984,0.967544999729902,1,0.999999999843751,0.999917080752224,0.991807776163777,0.99923988402878,0.999999999964854,0.999999999389954,0.999999999968418,465.52324,425.336618115942,448.273438461538,509.17032781457,511.535676923077,509.248388888889,506.089666666667,51.2929342643327,11.3997863299017,71.9218895628744,19.013101632532,65.2223109136745,32.2342947566326,88.7541938719205,371.49335,322.711,233.6929,357.413,371.2771,382.7364,426.74905,598.518425,510.40355,514.5849,607.3533,619.1505,650.4141,580.20965,10,138,13,151,13,27,3
"ZNF343",0.949945441952048,0.130150017191452,0.12408359792548,0.252431668077556,0.00884252484306514,0.896482147258864,0.00594962580266234,0.000939638915333663,0.925041867062729,0.101655326850432,0.309293664574086,0.270934082408037,0.979921251319246,0.999955894109708,0.334944331208868,0.992931834570322,0.999992522206399,0.955353858123102,0.998857269920594,0.635119385031426,0.997439307404464,361.75782,321.447827536232,229.555761538462,271.301241721854,176.887761538462,264.093459259259,306.530466666667,49.053648011437,11.5159135535271,26.0679861160973,9.27200546942341,15.0636383023038,18.2705076851083,92.990509217327,246.815175,225.603325,171.2756,195.115,139.5878,198.8819,226.712,455.8131,395.765825,299.5143,332.44775,211.2481,339.46,387.7578,10,138,13,151,13,27,3
"ZNF302",0.999999996192339,0.749581939137123,0.357328706680365,0.999991029443296,0.999455016177946,0.465049427025302,0.962479599383554,0.841541857294784,0.997520286706173,0.912646444171352,0.99934955117303,0.97420631283212,0.221313664001972,0.914764650543768,0.623646602407002,0.963210049053553,0.925026503371925,0.442103320068864,0.894292786518405,0.676366203049438,0.988700765398876,401.00504,396.698610144928,262.100738461538,385.267008609271,311.829123076923,438.062881481481,540.006,53.3439052947449,17.9473865476854,28.0419364715085,19.1691980024829,42.8291495462437,50.3948858514074,177.790836185961,261.7529,263.22055,203.0131,239.9833,199.5913,291.04775,362.2957,495.196775,474.684225,280.5031,458.24645,392.8675,494.9805,633.49505,10,138,13,151,13,27,3
"ZNF268",0.999995954408977,0.998947237445522,0.967819607839085,0.99307772781862,0.809764720475609,0.747159705897718,0.837027654078323,0.606673393203095,0.445516493540293,0.909574651662768,0.999995788119045,0.999999999592902,0.982454550029574,0.990018344717286,0.775085287027999,0.440832542276424,0.351164846978296,0.228221445019556,0.529589356210453,0.914429669031661,0.412860524011988,287.38681,295.464183333333,260.584430769231,316.584142384106,359.888238461538,296.579377777778,454.662166666667,25.0484314253561,9.9165792768538,58.3745922729959,10.185434297357,41.1778715208765,21.4937344945035,274.107292022208,263.111375,209.103625,135.57,226.12675,266.8952,232.18295,181.59205,300.995775,357.722,330.4027,399.64715,444.8552,339.2526,611.82825,10,138,13,151,13,27,3
"ZNF184",0.92327125732575,0.918812744516197,0.99976785753719,0.999919973864104,0.0016466785020447,0.416854010708111,0.823767644970895,0.991974901633792,0.999981933069411,0.231780874150214,0.99814627246462,0.986867013126693,0.983809942954534,0.770439718600204,0.92925437792498,0.810039145757299,0.305147500299628,0.317886857053532,0.808997191312199,0.240099105702099,0.529950881204005,282.32125,242.380773188406,230.373746153846,293.583983443709,219.861792307692,260.303937037037,381.986233333333,28.7207405703082,7.77022298829028,25.7819324646594,10.2836320239166,16.7050717382763,17.7329643769207,175.136985568405,225.86135,172.20195,167.9245,193.6213,205.8795,194.80665,207.23985,268.65065,297.214925,295.8026,365.34125,255.0694,308.99055,479.4836,10,138,13,151,13,27,3
"ZNF500",0.999717221383401,0.992721711411211,0.997622346086697,0.99999999996575,0.90719012783624,0.943151221154071,0.997370017788378,0.999691680616561,0.999999646624929,0.976339685888417,0.999991942425183,0.956942682219916,0.927020114074544,0.999882860307305,0.962872728278094,0.554134145286278,0.276223713964746,0.24704581713308,0.411162885975777,0.286271494032305,0.54309665554891,225.42711,213.769492753623,198.772030769231,226.231351655629,203.286823076923,232.625651851852,332.716166666667,22.4052579321038,7.22702556917574,24.9818229366242,7.83554840470279,35.3311402362035,13.4163694793983,77.3023024371705,195.592925,160.756325,104.8753,162.8815,132.6687,184.673,269.73485,258.627525,247.620175,254.4029,275.184,229.6305,264.81035,403.0237,10,138,13,151,13,27,3
"ZNF419",0.14788095013806,0.126032912400192,0.969981230926437,0.669290464438482,0.136905609304288,0.437054032256726,0.779715330955803,0.986635375394178,0.871707634850031,0.999971331146881,0.530186907381415,0.98996085393436,0.87465503759898,0.99219630402621,0.999992737570101,0.868637270938349,1,0.999592668116872,0.998597218710774,0.999848720992572,0.999977926206891,211.89054,149.864514492754,130.073669230769,172.462942384106,166.756546153846,161.470125925926,149.974933333333,40.1408371596286,5.78785013512406,16.0979240394108,6.24616149741859,22.5098767481436,14.3594368556544,32.4258739255312,117.202675,105.051375,76.0068,122.36135,105.5841,118.96805,117.58075,278.0477,190.4241,187.31,219.3044,222.6219,200.04025,167.41325,10,138,13,151,13,27,3
"ZNF175",0.705345893048938,0.40741385514628,0.910236313650813,0.944665793790706,0.76287968188576,0.577486340143893,0.674586525739301,0.997543253614349,0.999504857614328,0.904030589860595,0.999227700339775,0.673218542101665,0.417241525658071,0.985111907411973,0.746133494081233,0.47690905360881,0.863654417666149,0.99552459915449,0.700659271867672,0.972203811642338,0.562866623714906,146.62939,114.803445652174,93.9845076923077,125.554843708609,104.495584615385,135.910440740741,68.6228666666667,30.3743701798607,4.79979807770271,17.2305339781442,5.04473809139261,26.3811626767357,11.3515632973975,22.8445073982298,101.6811,77.135175,44.9795,82.04215,57.6923,92.5243,47.70565,145.37365,148.4298,136.0609,173.27855,108.0576,167.27935,87.03485,10,138,13,151,13,27,3
"ZNF14",0.991867107313034,0.999927669632008,0.872781352537651,0.978069468096028,0.999650080116261,0.789361660607207,0.995041704628942,0.99999939976847,0.947135122710638,0.999999999968982,0.617498151379808,0.494468283230117,0.272396103192958,0.639682382085953,0.940867893133881,1,0.999672907731204,0.999994332156857,0.999043366481232,0.999523713701692,0.945522287258238,146.0859,170.521536956522,132.411276923077,175.537801986755,174.730153846154,212.032633333333,145.951366666667,17.7485529650792,8.15843179097744,21.0723299261419,7.46325216967517,36.7513850613276,37.531555598239,42.4816005356567,120.913925,110.700875,77.9874,118.7439,84.0081,116.17745,114.2199,177.0664,221.577825,138.9174,218.23685,206.2635,209.88925,186.2783,10,138,13,151,13,27,3
"ZNF85",0.999107449479144,0.999999999997927,0.99863881767536,0.96263720398269,0.840249666892832,0.940152057109656,0.390625480083922,0.193380717294789,0.314258855902742,0.488804068603184,0.96784193364145,0.974065681375721,0.954535960093475,0.999999066111103,0.729343245839343,0.999411545143369,0.99998656035043,0.999402874862668,0.999999999862,0.974836056819322,0.999999969921735,55.38109,67.3576826086957,55.9297692307692,79.2904582781457,121.073507692308,81.6715888888889,77.7661333333333,22.7157841897677,5.26087531843159,13.7403143604466,6.97676775227501,25.0904137438152,18.1727436567247,30.5681699681948,8.12745,24.01005,22.5989,29.4758,84.8093,37.85005,47.7805,52.551575,93.458375,74.8428,100.68355,143.4217,105.22865,97.9025,10,138,13,151,13,27,3
"ZKSCAN1",0.999228983228552,0.944641747605111,0.396340001929633,0.997347729284755,0.999925008374553,0.316494942759876,0.831079366881602,0.172395243578826,0.999902328318986,0.126277473698739,0.999999946335978,0.974279704054985,0.896526169444498,0.936563529168968,0.700255826948237,0.42857257011648,0.43365146523114,0.0967659789560162,0.473681853288359,0.0571079338590267,0.298630079599289,753.26348,815.143404347826,576.041484615385,830.040416556291,524.140176923077,739.393003703704,1282.19793333333,114.918177320556,32.8133501923129,74.0743989596702,35.3030180681921,78.6435846469481,69.7470259787489,610.423803286016,448.52455,581.707275,400.1027,526.49945,353.5425,589.27285,697.5681,916.477475,1015.136025,687.4405,1044.65255,656.6889,785.81375,1726.5618,10,138,13,151,13,27,3
"ZNF862",0.78606986369446,0.23370116731864,0.574425963658669,0.831305303927443,0.999979715807313,0.501197447826587,0.684013189852663,0.992332938265803,0.986474420773504,0.984069961396897,0.999612073763424,0.747244852164181,0.182429183975687,0.819683310453488,0.722125851136907,0.999982361338925,0.998456992259213,0.861750517416426,0.999124340777726,0.985046619622016,0.999999999999818,368.83548,292.458750724638,208.984146153846,297.262831125828,259.130284615385,343.849351851852,342.608433333333,60.3841349354333,13.5741174615708,36.9885111455477,13.5262214839534,45.4330357571926,29.2800277408363,174.275733623496,250.373675,167.1602,141.1565,161.02645,105.2632,240.2,170.9065,426.959625,365.43255,240.5063,404.866,355.4317,410.32145,454.30235,10,138,13,151,13,27,3
"ZNF684",0.996364552780008,0.999939753739572,0.919082384488813,0.853520491105227,4.27275329106802e-06,0.947574349127116,0.999999805140572,0.978221600554944,0.999994691494227,0.852902697557634,0.987544246915327,0.24159419500032,0.99917976076974,0.994595157576504,0.992396314660667,0.178713373118091,0.0323520257927981,0.233892148090559,0.386608968673412,0.181485123189816,0.304514923223925,44.70753,38.733365942029,48.4649076923077,57.2887741721854,46.1404153846154,53.1912518518519,92.7820666666667,3.10821737442505,1.70026926945493,4.95664490848166,2.94612913346229,5.14093209063231,6.47600695616133,54.8264432219932,37.79625,26.48995,39.3956,37.32875,34.413,30.83165,38.2103,51.088025,44.02555,58.3986,65.42115,48.2526,57.2092,124.63915,10,138,13,151,13,27,3
"ZNF430",0.989478878315318,0.999954911678949,0.870628946537837,0.999996309681134,0.710259273297691,0.995865807610419,0.99824111087928,0.999999995210231,0.974720733407333,0.997536075691864,0.999900571134697,0.997177174347165,0.991629167961939,0.999954304630443,0.999924274328723,0.997144017488941,0.933208890297742,0.999598307790746,0.987762589572549,0.962525640284018,0.981191583531856,131.49373,154.295505797101,120.273346153846,137.204229801325,152.625492307692,142.790740740741,95.4292,19.3036150751445,5.9693505124339,26.7550630820805,8.82260729741822,35.5212958213918,18.7543926486147,10.4387704742145,100.52725,102.503375,31.0702,83.16565,66.6197,80.06235,85.2406,171.70435,188.45955,167.8359,157.5732,173.8795,156.31145,102.4908,10,138,13,151,13,27,3
"ZFP30",0.979608529083499,0.171507820981837,0.1196450305096,0.996972462023265,0.991867778352403,0.0549995175366678,0.859527849395856,0.971968254558874,0.861277494505723,0.895375537119743,0.999996910124302,0.953977952215893,0.0625654023675212,0.996629600013631,0.802315255954514,0.99997008738473,0.999997576110273,0.826934248835393,0.999999999919627,0.997629028906053,0.999997303990527,250.2256,211.093818115942,103.470953846154,222.902374834437,174.173538461538,240.728377777778,225.468333333333,42.644356574831,10.0803758913302,19.4974870984127,12.7953485569314,35.2585482504408,33.4935496543684,114.940649477202,173.71595,127.126575,71.3464,124.5499,114.3725,148.21975,123.5729,321.55895,282.135425,146.728,264.1491,197.4386,303.78415,322.47585,10,138,13,151,13,27,3
"ZNF549",0.999228918597701,0.999340434570601,0.999999558339189,0.778267733832104,4.38061694285619e-06,0.252108962082779,0.87930530683379,0.237784000399706,0.540448176408776,0.999997918873819,0.976562552602253,0.267810287509523,0.732460111877203,0.991923991313552,0.997193992880796,0.71108141194602,0.406753335599927,0.484464557801307,0.964370243885301,0.986224414216257,0.911258820529536,135.8167,119.761010144928,115.749546153846,185.382870860927,190.564238461538,169.760018518519,243.5333,35.4652013687972,7.37488761945107,27.0305186223846,9.33466583109164,38.3343586313688,19.3560038863642,148.558805278045,37.65605,50.401025,57.2562,106.19605,132.337,107.7678,95.9766,198.294275,161.786025,144.3797,252.1263,208.3778,204.8003,332.2299,10,138,13,151,13,27,3
"ZNF211",0.208459191749797,0.875603770807539,0.974657203164873,0.99996801661667,1.9974411069601e-07,0.739957053819643,0.998916321782285,0.433097135032297,0.984321791354173,0.999604709279621,0.999986488876285,0.0182651531626966,0.853375863609905,1,0.999825343732229,0.999786213723025,0.969720583909732,0.999482098428324,0.999967886204352,0.999999996470953,0.999973378820803,231.57304,153.632663043478,179.262353846154,222.775731125828,210.807215384615,222.951096296296,207.056333333333,50.6294992355493,5.59541491389926,33.9799557430754,9.52225842744519,28.3549266500637,18.2155275492756,94.2344959433351,132.881725,110.59755,73.3522,145.83045,171.0875,155.4923,112.8605,291.06175,184.243775,266.1485,267.8136,211.8305,265.7947,256.49175,10,138,13,151,13,27,3
"ZNF205",0.921729031821745,0.999922583545134,0.98391316760986,0.999975959103571,0.200998123692254,0.999998226958386,0.990105120768633,0.230694383475198,0.919266472530192,0.820265628838773,0.998492293580491,0.98272776457435,0.999996692184198,0.998448739784168,0.74808301151707,0.97711585891737,0.999853345934257,0.993348554445574,0.981124688727207,0.81437364655198,0.996179623260301,263.52753,225.667017391304,249.912553846154,254.860174834437,295.572,243.496759259259,204.6,33.1872729022673,8.02386598273733,36.0818944737979,8.86907153949619,34.3555102186698,17.3871208656388,41.6980791188675,196.585625,162.907025,177.1186,178.8778,213.7908,186.28585,165.2358,310.60715,273.518,298.2331,301.08385,340.2188,270.4543,236.19395,10,138,13,151,13,27,3
"ZNF45",0.999996461591311,0.905634356923726,0.75466268311487,0.999614561654528,0.641293152367198,0.316640208832741,0.999975337606372,0.999998326037198,0.958950363624483,0.980267430815156,0.999800982155284,0.999830583383007,0.941448656879022,0.852519804837232,0.999999973122554,0.999999822211693,0.999987002912579,0.974923940917577,0.999999891737279,0.999955350196003,0.999861712582197,260.12939,253.255128985507,204.744107692308,275.330219205298,247.883930769231,244.751685185185,268.503233333333,17.9413863186114,8.78208087484908,19.6675535040306,10.0297057167784,46.7938641750469,17.1609512310538,89.2115688580491,227.765925,179.312,160.3387,192.1158,144.7368,164.8016,180.9041,314.43895,315.5199,254.0881,338.5804,288.3369,297.22,326.92545,10,138,13,151,13,27,3
"ZNF133",0.999999858922414,0.901998415599621,0.691634783369361,0.999999953268947,0.997979106816285,0.53771392944671,0.319467940961219,0.0439432188928109,0.940685637519129,0.0215740258279954,0.996857603914496,0.885974048218232,0.341125751729226,0.969583558116692,0.0156005426062685,0.999999287900186,0.999990080164551,0.969220553659743,0.999999846312926,0.704374058585856,0.999992845785665,357.41346,352.564332608696,289.822123076923,361.433674834437,233.424769230769,387.589248148148,370.1915,53.5442627877912,12.3798948180556,23.6488738935921,11.1695103836746,17.9396581797588,18.1675024928137,142.882757977406,224.227275,248.4466,223.2451,263.9362,204.8236,326.8721,230.6015,465.47585,415.3089,362.7157,419.56605,264.954,436.73095,466.39835,10,138,13,151,13,27,3
"ZNF436",0.83539357511707,0.864382896899676,0.999880054862137,0.99999993683119,0.00165675771596374,0.443408182412879,0.0678796624493355,0.119475878489712,0.618352829374103,0.000518601258712947,0.99999996988567,0.462557740357708,0.749063848077153,0.999943775958998,0.0105970764881554,0.980765579794102,0.999995097982114,0.999999999972157,0.953905908920823,0.950808059167543,0.978633296049338,857.79374,707.569649275362,673.8674,868.450794039735,444.996830769231,847.117540740741,668.105466666667,98.6517839523016,23.7039693325968,58.4289085466755,33.5312787545089,78.4888121353834,61.3028098815859,75.1853585367376,584.34795,510.5573,550.7925,551.96835,279.5475,617.1135,592.9806,1091.045025,845.106575,816.847,1069.94795,462.8015,1050.62475,708.2793,10,138,13,151,13,27,3
"ZNF484",0.999997502545656,0.999329497506242,0.999274859355537,0.998398083320098,0.443785588250259,0.869468684468629,0.999965518504601,0.999994896606923,0.999995422538298,0.954590417450884,0.999813489684972,0.970141907954658,0.960865921025437,0.999996871986308,0.989950799667485,0.997489420743695,0.989520607611614,0.974131585155395,0.999849267377208,0.987664871890241,0.999683009806592,104.39353,106.875831884058,112.646792307692,96.926617218543,109.355323076923,98.5714148148148,88.0852666666667,13.9156958040357,3.64250927239009,14.5443406364789,3.58632258160236,10.9421862685918,7.24297121123256,2.97607462626714,75.1301,77.1458,74.4738,66.00015,79.9595,76.67755,85.1558,111.271225,123.49115,141.7697,119.34715,120.1974,105.91395,90.00435,10,138,13,151,13,27,3
"ZNF780B",0.996794843445225,0.992093329754325,0.614426430879304,0.981511349889227,0.995489265755195,0.436066700306946,0.977449639815428,0.461322275600606,0.999998058008595,0.299236517310096,0.981428628886799,0.998379447866453,0.552560887252899,0.999997551830492,0.422683382308017,0.999993683046618,0.999999884120512,0.993840145791311,0.999986230027689,0.98685780052066,0.999956479864109,232.47284,268.860760144928,177.330453846154,282.782878807947,165.096307692308,289.558418518519,257.5033,35.0953278969919,16.4409327512991,21.4510748608394,15.968073951908,23.0105235649253,33.3261497251892,42.7800883214376,149.43585,159.896975,130.8278,168.08785,123.7042,188.8328,223.11265,285.2217,295.5926,203.7736,331.16665,207.4341,337.73765,296.73415,10,138,13,151,13,27,3
"ZNF557",0.99899903481245,0.999997465063288,0.984305612254637,0.999973949368636,0.995671509619617,0.99800985617962,0.586828085052297,0.0360370453437856,0.628913459638376,0.0720146036844218,0.999999930103284,0.997100332001191,0.999904046329118,0.99998542943554,0.257190157252576,0.999077932053584,0.983257113352393,0.999767779211727,0.993170930332141,0.994958664700145,0.997374007882731,182.96653,197.780416666667,176.096907692308,190.86148013245,114.921615384615,186.281781481481,153.614933333333,15.8064722759666,6.99890520390037,22.961313765718,8.63922350937143,13.6720712322455,18.383527392304,32.3652647477371,147.71545,141.1013,128.5884,125.76075,78.9474,120.30165,133.1246,214.809175,235.145525,223.5282,227.0016,154.2766,212.0807,185.5567,10,138,13,151,13,27,3
"ZNF337",0.999843360079975,0.52484371868165,0.26563491142266,0.99774529478649,0.997396474617498,0.394403369118494,0.455809550119481,0.196530835319685,0.999999838712322,0.305895245911891,0.99453437037671,0.996405792720556,0.706445525878441,0.999950039857887,0.622326095808913,0.87290265294193,0.675397239137583,0.165214215101258,0.59694290803272,0.141638248582009,0.578405838372716,495.01657,471.764339130435,340.016323076923,458.104192715232,331.2741,445.894533333333,660.492266666667,48.7384543562953,18.2148448028748,44.3491226684147,16.3255416243007,33.6400612338214,31.8052140730943,226.496758188356,388.852675,324.6413,250.4803,331.98035,239.9557,336.77725,499.54425,544.53055,584.395775,365.2785,543.4853,376.6707,556.93245,878.97855,10,138,13,151,13,27,3
"ZNF317",0.999998671682489,0.999993424230603,0.999107623017325,0.997002082155221,0.892426285077121,0.960051334942866,0.383599407135732,0.0789664794557223,0.192187118314498,0.238565854260462,0.848327267679897,0.382852705026171,0.622535000877427,0.807060490195066,0.920477715369217,0.882185339672369,0.852385496291556,0.801870977198749,0.9400799881971,0.999999969644518,0.998307693977539,816.49986,801.287368115942,842.057061538462,759.603205960265,562.658353846154,674.215955555556,578.477366666667,83.3989749483292,19.7655890694475,114.412139004122,28.6867138258517,33.7674260842033,40.8440122275887,82.0513225711065,641.440475,646.99265,590.7029,573.0364,491.0326,573.12305,499.43615,879.5516,943.936425,1004.857,877.5566,649.6864,771.3555,637.06835,10,138,13,151,13,27,3
"ZNF426",0.974013607082619,0.999868272535287,0.743750350083016,0.986354939834682,0.999942470969408,0.809213571144432,0.999970133650181,0.996249112754825,0.994830544140699,0.998873022304141,0.999999884790187,0.894137744544528,0.998162985941709,0.944374366577442,0.999991139311757,0.999993524830934,0.999970268938748,0.999463698249698,0.999993437290894,0.99999999978965,0.999998614547678,119.61196,140.111702898551,109.446676923077,137.640431125828,127.509776923077,122.346681481481,129.1623,23.490166712474,6.14721583040641,27.4228589705371,5.57583258397764,15.7471261415404,11.8545841055703,13.6071115410288,65.408975,89.7101,43.7284,92.2856,91.2507,92.6807,119.65945,176.3419,179.1183,197.3738,165.1916,144.0768,127.20005,142.348,10,138,13,151,13,27,3
"ZNF331",6.78232266470014e-05,0.00314300967605763,0.999996783277354,0.00308454696116534,0.13676260577272,0.880771679745554,0.200221789151651,0.514962677218383,0.742284234169598,0.984095053684005,0.0127287741586046,0.824738981888681,0.95320947915746,0.999999964611886,0.989597861681911,0.508881646001607,0.99792615053762,0.997117370967836,0.99999999983838,0.999890615149663,0.999999994483976,1023.76786,317.257049275362,292.987069230769,455.710786092715,562.301215384615,447.49082962963,465.0477,751.659162759286,15.9158555216076,35.9959968066222,24.7021987724493,108.917629712234,35.7509836721872,133.315684671922,170.462675,190.259975,217.972,261.7714,292.241,329.78455,349.3388,458.0596,397.357575,356.211,577.19545,746.7652,567.4605,580.24665,10,138,13,151,13,27,3
"ZNF227",0.982282220986066,0.597887491459101,0.699251807930739,0.999721197034681,0.889636058595934,0.37111385623617,0.884470458503034,0.98011268760613,0.998217597376335,0.8324780611156,0.895767732522919,0.982967223869614,0.980289600451158,0.740552127633619,0.999991737729271,0.999997479731809,0.994520637311191,0.844517739918519,0.999590647295011,0.957094512217444,0.969684195518642,310.27303,277.205694927536,221.317653846154,294.664120529801,247.244823076923,256.118948148148,324.447333333333,20.7192870734656,9.76580807390291,25.4320696654925,10.8684920860438,35.7885484640565,19.6481061165988,144.590253462838,279.1998,196.177725,180.7802,208.1024,144.9639,172.203,187.9628,357.582875,327.053725,269.7987,357.6414,324.5404,314.696,434.02645,10,138,13,151,13,27,3
