"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C8-BLCA"
"ZNF624",0.940158877018103,0.446799497892511,0.997941510631174,0.885517192208673,0.734263639180644,0.70313267989121,0.0206188539393104,0.229604651449103,0.047356889566003,0.0358019092705675,79.8641428571429,101.85715,93.1671868292683,42.7699,202.1225,6.7502512602235,12.84975,2.77712523543806,NA,NA,49.49305,95.432275,65.7769,42.7699,202.1225,104.89745,108.282025,107.4441,42.7699,202.1225,28,2,205,1,1
"ZNF841",0.984382301892579,0.98757071608954,0.994403506951763,0.99999397755938,0.99904613892424,0.999999876111351,0.999780224246447,0.999816701214187,0.999990887637258,0.999992553514821,204.035282142857,158.9011,192.344186341463,195.5193,183.0396,23.5344448019208,12.5509,8.09655347635073,NA,NA,109.56215,152.62565,119.8402,195.5193,183.0396,291.110125,165.17655,234.4802,195.5193,183.0396,28,2,205,1,1
"ZNF615",0.399390786427431,0.182417726649023,0.109036504279673,0.983118990140234,0.56337106674232,0.999972381078145,0.966750760507485,0.986019739996636,0.805762204944751,0.912815469044702,170.799817857143,267.6506,137.442873170732,129.5316,220.4264,19.6522551009996,37.5176,4.92933177547081,NA,NA,104.7095,248.8918,86.8644,129.5316,220.4264,215.38915,286.4094,185.2565,129.5316,220.4264,28,2,205,1,1
"ZNF433",0.629060863352465,0.0625104733776073,0.18471636010654,0.531657288881555,0.99138739398499,0.220048058227358,0.996393406246815,0.983416927661619,0.896335356599456,0.912552406671754,84.0978535714286,134.23545,57.8093453658537,161.3035,102.0349,18.2201058484085,19.16895,2.69915531784775,NA,NA,34.0044,124.650975,30.2026,161.3035,102.0349,95.3589,143.819925,75.3846,161.3035,102.0349,28,2,205,1,1
"ZNF595",0.989522476337549,0.1816620364449,0.999923407602319,0.999948778446101,0.999752494042902,0.997754879790451,0.992971217266682,0.968415409237372,0.904941530628858,0.994773687075995,228.805046428571,168.936,152.350703414634,207.332,303.7679,39.3854168925668,10.7195,11.6759028059826,NA,NA,76.92465,163.57625,70.9168,207.332,303.7679,337.08035,174.29575,171.3287,207.332,303.7679,28,2,205,1,1
"ZNF460",0.958147504127649,0.999906308943761,0.962242202334218,0.924163463647238,0.998854932329789,0.929137293127216,0.720285612743933,0.970499151883409,0.726031083636084,0.997953315053367,86.4973714285714,63.44055,85.1884741463415,48.4725,28.4296,7.21951904934157,17.77355,3.24810999634953,NA,NA,56.585675,54.553775,52.7121,48.4725,28.4296,112.1802,72.327325,105.4167,48.4725,28.4296,28,2,205,1,1
"ZNF81",0.989332914710651,0.343096903755502,0.999999656008833,0.999968978375975,0.99967210379713,0.998930773324143,0.999827413769866,0.999894024121096,0.999607540046951,0.999999296019163,100.803214285714,117.01445,118.169200487805,105.9063,108.6554,7.96955897282041,22.44415,3.28119649866042,NA,NA,77.370625,105.792375,86.4826,105.9063,108.6554,130.46245,128.236525,142.4954,105.9063,108.6554,28,2,205,1,1
"ZNF780A",0.996984700607518,0.946051123976244,0.979980138984633,0.997687209535078,0.989771845100404,0.999781089868788,0.972347061052805,0.998059204931694,0.9374900683901,0.96168568772646,243.672278571429,275.4124,224.778589268293,202.444,322.8507,28.2820650523069,24.4235,8.59255083221192,NA,NA,162.906925,263.20065,145.468,202.444,322.8507,292.8221,287.62415,267.4468,202.444,322.8507,28,2,205,1,1
"ZNF461",0.740024820357561,0.903756273104938,0.559634597544551,0.999897516016346,0.973796915438449,0.997570565630776,0.998488142762941,0.988278799379895,0.989996545588338,0.999975122977049,134.537296428571,214.6412,118.611884390244,147.8615,160.8412,12.3320766101812,75.1826,6.45424950855565,NA,NA,88.875475,177.0499,72.7203,147.8615,160.8412,189.459675,252.2325,147.7432,147.8615,160.8412,28,2,205,1,1
"ZNF181",0.998559635202503,0.962191348633678,0.999974987331156,0.999337136710717,0.996227688098255,0.995889851888121,0.999903943447761,0.998461880195301,0.998630553161158,0.999995979844081,167.965467857143,187.0019,180.348912682927,146.2322,154.6101,14.4438004029026,17.6008,6.52570503108841,NA,NA,120.6872,178.2015,127.6887,146.2322,154.6101,204.0383,195.8023,200.3665,146.2322,154.6101,28,2,205,1,1
"ZNF44",0.995215092079061,0.900498993352812,0.999895652544893,0.463784638964129,0.782857838689798,0.562426274363614,0.253027595832098,0.590221417602413,0.327591784346508,0.998781129289053,140.674307142857,159.3568,152.491829268293,251.7312,277.1493,10.7615665360885,14.2076,4.69114413616468,NA,NA,104.2921,152.253,114.9675,251.7312,277.1493,179.195225,166.4606,179.1823,251.7312,277.1493,28,2,205,1,1
"ZNF790",0.998126180005198,0.96762367565246,0.999933663033672,0.997441439564615,0.999983712631533,0.999603747197269,0.739678800044093,0.920441671137177,0.801549455153473,0.968170156035435,61.4893821428571,70.15705,66.5395053658537,74.5418,109.8238,6.23623286691983,2.47865,2.77527069206327,NA,NA,40.59385,68.917725,37.1901,74.5418,109.8238,81.403075,71.396375,87.6162,74.5418,109.8238,28,2,205,1,1
"ZNF677",0.170575017635733,0.975132125328963,0.100612713073531,0.972333191385236,0.34863424539369,0.986747895252449,0.82337362223733,0.991536865715877,0.749437644415516,0.74475613661298,23.1314035714286,67.49715,19.8584507317073,6.11,52.5752,5.72259893801842,15.35765,1.86474048002386,NA,NA,3.8701,59.818325,4.374,6.11,52.5752,41.15665,75.175975,25.4339,6.11,52.5752,28,2,205,1,1
"ZNF823",0.999962069010919,0.946476258063279,0.99750519406252,0.429223205602175,0.570246256713593,0.506608309627119,0.078766429614368,0.181096048464869,0.102730519366907,0.971718943279907,93.2676107142857,89.1406,100.67798097561,179.6334,223.1526,8.48066471475456,29.8094,3.50790106191536,NA,NA,58.28775,74.2359,67.9259,179.6334,223.1526,122.784075,104.0453,119.373,179.6334,223.1526,28,2,205,1,1
"ZNF311",0.899323707855281,0.91454415353807,0.960865633875875,0.812605816139081,0.9959650813363,0.883510700857008,1,0.983880152266383,0.999812391493611,0.93554669238633,58.8519178571429,28.20345,50.82152,6.9246,58.8063,12.9614966282273,23.88845,3.02260632430262,NA,NA,7.52425,16.259225,20.4082,6.9246,58.8063,66.094375,40.147675,74.5672,6.9246,58.8063,28,2,205,1,1
"ZNF347",0.999990334766199,0.5856325854195,0.987414809304681,0.993489056022646,0.994741591856214,0.999932828879949,0.997747517139341,0.999506643499984,0.972053118409266,0.984046719472295,110.725285714286,115.16865,88.5085004878049,78.6151,135.1378,15.829597194338,20.59835,5.18060329030774,NA,NA,45.22205,104.869475,31.5248,78.6151,135.1378,171.41115,125.467825,128.6942,78.6151,135.1378,28,2,205,1,1
"ZNF273",0.679578713636789,0.349608884242983,0.919385188064975,0.999434849735357,0.974678920489337,0.9999044726659,0.999985875656341,0.953009444824108,0.998627702330189,0.999979382138859,166.871910714286,289.74585,214.212530731707,195.9267,178.3663,19.2325404514139,35.52075,9.11583857225821,NA,NA,96.736575,271.985475,133.2669,195.9267,178.3663,193.34185,307.506225,242.9531,195.9267,178.3663,28,2,205,1,1
"ZNF84",0.998552999173079,0.65583243936106,0.961000460129159,0.898905567984194,0.891671545785138,0.969236550391457,0.975879989245242,0.997621223228643,0.905563983087401,0.821333910661922,530.930128571429,580.71285,465.644410731707,313.6456,675.2994,50.0051750292507,161.10665,16.4298576140928,NA,NA,329.36835,500.159525,311.0902,313.6456,675.2994,757.893775,661.266175,557.5295,313.6456,675.2994,28,2,205,1,1
"ZNF667",0.614013519177782,0.04509936128599,0.163434016531773,0.801269153017538,0.392388315247737,0.979758211575887,0.999977200508334,0.883803463351949,0.990838728393373,0.950155731566786,73.3644428571429,134.59505,40.3267385365854,6.9246,67.3742,12.4437973675881,18.80935,4.04722276946954,NA,NA,10.681625,125.190375,6.749,6.9246,67.3742,136.90435,143.999725,50.0521,6.9246,67.3742,28,2,205,1,1
"ZNF649",0.999286750590131,0.469435344398256,0.999460628926677,0.927262473656731,0.984066018097942,0.98806734536727,0.934165831859695,0.986132022174007,0.990094778607329,0.999999982078756,203.646953571429,182.2316,162.861581463415,102.2403,105.1504,30.1937983012593,20.2136,8.20822861817152,NA,NA,107.73635,172.1248,87.0553,102.2403,105.1504,252.7174,192.3384,206.9459,102.2403,105.1504,28,2,205,1,1
"ZNF248",0.23296612989426,0.940255189614807,0.13079930949189,0.999791916162481,0.636659163917817,0.999999934065462,0.828441267482861,0.996225619628126,0.735966326609721,0.90195135075308,229.139482142857,377.6991,214.081622439024,211.8126,334.1447,18.7947006567433,197.6335,6.68231315231554,NA,NA,170.9283,278.88235,153.827,211.8126,334.1447,265.9915,476.51585,259.8797,211.8126,334.1447,28,2,205,1,1
"ZNF544",0.795971013293308,0.151681307641296,0.986907432355568,0.999806914137995,0.984522767033733,0.998516165378748,0.999998849072558,0.970122894974518,0.993909453109437,0.999985704827776,764.217164285714,538.7179,637.258952195122,716.3136,750.9493,62.8055628317735,96.3594,18.6592938437024,NA,NA,519.594175,490.5382,463.5398,716.3136,750.9493,981.2575,586.8976,776.5516,716.3136,750.9493,28,2,205,1,1
"ZNF251",0.99307115605901,0.162087781855544,0.816824230218688,0.914825946455514,0.872546787190083,0.994149690981587,0.999926434378173,0.996137821792459,0.997777675926897,0.985867982280011,383.894932142857,439.70975,302.473670243902,229.3279,359.4587,32.9166551486181,79.16835,12.5543621124006,NA,NA,253.3165,400.125575,189.768,229.3279,359.4587,480.30075,479.293925,374.9527,229.3279,359.4587,28,2,205,1,1
"ZNF607",0.998146696973618,0.856806614827835,0.97572893061895,0.954036916071702,0.994101977444474,0.888506130096097,0.998931981859625,0.999999535923207,0.990119632703128,0.997679899385308,182.035853571429,208.3301,158.264467317073,267.6171,213.8059,30.2203780367168,22.5221,7.82661385576256,NA,NA,89.671825,197.06905,72.2803,267.6171,213.8059,219.077425,219.59115,226.5517,267.6171,213.8059,28,2,205,1,1
"ZNF334",0.436805427067288,0.984894629616502,0.498094747453579,0.988165797138531,0.613531217346286,0.974443598522146,0.210020648177686,0.94258058598099,0.241449069876185,0.326941956096859,71.7407571428571,202.67305,82.851403902439,19.1446,300.2629,18.8413657562321,91.10615,7.39684408867345,NA,NA,7.768625,157.119975,17.1674,19.1446,300.2629,83.488825,248.226125,112.3102,19.1446,300.2629,28,2,205,1,1
"ZNF485",0.998655517487282,0.719415980231225,0.999995210664971,0.470356546388337,0.541546482011305,0.308572612177846,0.996779298844621,0.990926910333703,0.973894481134818,0.884169754597907,67.9091428571429,60.82575,59.1603468292683,125.8656,80.2259,7.63851377844215,42.12745,2.34735455989924,NA,NA,40.4397,39.762025,35.6285,125.8656,80.2259,77.086725,81.889475,71.0084,125.8656,80.2259,28,2,205,1,1
"ZNF192",0.999991138380646,0.995170212019718,0.999999844912875,0.92147909474398,0.968063251394278,0.940758907020782,0.834084299005913,0.89073115340378,0.785683905698968,0.661173363337973,359.897296428571,349.35895,345.640295121951,206.11,553.7922,46.469270582466,111.67465,12.0321369602951,NA,NA,172.7104,293.521625,211.8804,206.11,553.7922,448.950475,405.196275,454.3833,206.11,553.7922,28,2,205,1,1
"ZNF442",0.995588885728757,0.588745238150752,0.928941874226925,0.867177527499861,0.838902342439939,0.95763862147105,0.95966593876919,0.931760339003217,0.994508090652506,0.99958495865601,18.0715928571429,21.0815,14.8783258536585,7.332,10.515,3.57548326961467,11.7323,0.644231456496256,NA,NA,6.5556,15.21535,8.7314,7.332,10.515,22.134,26.94765,18.378,7.332,10.515,28,2,205,1,1
"ZNF813",0.68344961988234,0.417245414283323,0.910505040772555,0.992920816957833,0.992941259406152,0.999986702374808,0.999859899472486,0.890633662914966,0.986514403914573,0.993331172444171,121.487925,58.4597,98.6192956097561,92.8717,132.0222,11.6886910754947,20.7035,4.62317563827637,NA,NA,77.276125,48.10795,49.7639,92.8717,132.0222,153.524575,68.81145,137.0725,92.8717,132.0222,28,2,205,1,1
"ZNF26",0.993522767705075,0.386620470110001,0.999993253129299,0.879679457916293,0.983812623703592,0.975063608045049,0.991724800404598,0.999951732310434,0.999981262011038,0.996491065812058,280.520675,252.3299,247.510853170732,192.2607,238.7304,24.8866040168905,14.8402,5.97449230445881,NA,NA,172.851925,244.9098,186.9213,192.2607,238.7304,346.531075,259.75,297.0374,192.2607,238.7304,28,2,205,1,1
"ZNF69",0.999547412749426,7.96286416019365e-05,0.555546763535346,0.8741261131878,0.888352005559238,0.999998050964853,0.795325825768726,0.928962667075343,0.243364762657242,0.566713866029577,41.5473214285714,45.37935,18.8530795121951,17.5153,69.7108,11.6838058314,14.09565,0.950477117001468,NA,NA,9.793425,38.331525,9.149,17.5153,69.7108,48.907425,52.427175,23.8845,17.5153,69.7108,28,2,205,1,1
"ZNF583",0.990765632418746,0.0287154869242482,0.685552471425579,0.653421720902048,0.624851310532059,0.9336926529284,0.999883223824021,0.999887300526239,0.945419822138582,0.812793277510908,74.8089357142857,87.5408,52.3260136585366,22.4033,80.6153,8.08458597707514,14.9403,2.59867060119922,NA,NA,52.489875,80.07065,24.5959,22.4033,80.6153,88.79605,95.01095,73.4143,22.4033,80.6153,28,2,205,1,1
"ZNF568",0.551026201372838,0.999421541976906,0.480443679931193,0.945060734930866,0.54487641836418,0.95335333128979,0.999850100525408,0.937724377723805,0.999578343346639,0.965920888088658,85.0083821428571,149.71335,82.3627780487805,40.7658,94.5147,11.6224952142785,1.64435,4.04253285386235,NA,NA,45.230575,148.891175,35.6394,40.7658,94.5147,108.182025,150.535525,109.9177,40.7658,94.5147,28,2,205,1,1
"ZNF480",0.373811630229368,0.118543869652456,0.764435881315723,0.584445781841277,0.999908869837637,0.851766819261539,0.971610186119972,0.502681531150674,0.799487425033223,0.561448133989676,477.8675,263.9536,399.474777560976,235.8452,580.2746,43.017549536025,39.5739,10.5877369344086,NA,NA,302.230375,244.16665,289.0696,235.8452,580.2746,543.6751,283.74055,489.7659,235.8452,580.2746,28,2,205,1,1
"ZNF587",0.949301563517587,0.862292986084702,0.989696140526587,0.977215399875372,0.999998612009365,0.99478041501509,0.799815457653499,0.653310400219286,0.674486457001874,0.738855550616131,680.23375,498.3378,612.753247804878,477.6375,1065.61,70.1469934597862,22.4641,23.5302931876912,NA,NA,455.5788,487.10575,403.1478,477.6375,1065.61,760.116225,509.56985,743.3643,477.6375,1065.61,28,2,205,1,1
"ZNF808",0.999866131527772,0.902702341608972,0.993962124291752,0.99567208030775,0.994216019483692,0.999601413744373,0.855546174926337,0.947611412301849,0.755999681831981,0.85943410000024,198.240282142857,209.3481,180.922223414634,160.8961,297.1473,18.767990171619,13.3754,6.79038253716797,NA,NA,126.245975,202.6604,111.2577,160.8961,297.1473,246.811225,216.0358,239.2233,160.8961,297.1473,28,2,205,1,1
"ZNF43",0.999985222401011,0.949948806459333,0.999961881480516,0.999010912286594,0.998852688703309,0.99410788360454,0.103147877596493,0.223975017960612,0.0656733464901392,0.508312693627636,172.943782142857,162.42455,149.47526,215.0713,574.0434,26.4421408998899,31.17675,11.3813354604714,NA,NA,75.263925,146.836175,55.4546,215.0713,574.0434,244.97455,178.012925,193.3493,215.0713,574.0434,28,2,205,1,1
"ZNF28",0.781058669457988,0.650165916036271,0.931984310574072,0.991172180170464,0.998027903119686,0.999727202830819,0.999859405370208,0.98130672926098,0.999961454352039,0.999537865070441,507.850178571429,294.167,437.832293658537,390.224,466.9458,63.5039157028866,108.6222,16.9029281367816,NA,NA,352.20395,239.8559,288.3085,390.224,466.9458,567.601925,348.4781,563.9721,390.224,466.9458,28,2,205,1,1
"ZNF627",0.63851946396501,0.0984369352833887,0.211230857652354,0.999299179479894,0.844113152599974,0.99901593343251,0.949708061189246,0.999459862384245,0.728950452896119,0.957485041393961,537.639153571429,828.4359,394.132572195122,468.4318,750.4625,87.213859413892,161.4958,17.8435158163289,NA,NA,264.319575,747.688,252.89,468.4318,750.4625,672.4254,909.1838,453.7004,468.4318,750.4625,28,2,205,1,1
"ZNF789",0.858534413938979,0.986906989843293,0.771110759066716,0.999991924561862,0.984304182353634,0.999765625452357,0.999586221373552,0.940221760084965,0.999967711172049,0.999606459353545,83.1080107142857,113.14235,78.9091751219512,86.3544,74.3842,8.05165225414648,7.31795,2.88236767893219,NA,NA,53.6712,109.483375,51.7681,86.3544,74.3842,108.957725,116.801325,94.6466,86.3544,74.3842,28,2,205,1,1
"ZNF534",0.999998617875544,0.164367917365596,0.958538928609074,0.99942057106333,0.999502318640612,0.99944257446261,0.976259817027291,0.985165698568222,0.999892336832911,0.99893930125447,9.39158928571429,9.6527,6.12765756097561,7.7393,5.0628,3.49539922737199,4.7306,0.254901954469116,NA,NA,4.103175,7.2874,3.956,7.7393,5.0628,7.29325,12.018,7.2311,7.7393,5.0628,28,2,205,1,1
"ZNF525",0.859772129416336,0.925654297718485,0.933832906851203,0.945838769205731,0.999999882458303,0.976259117394843,0.999000861284393,0.995722771781755,0.99997795353925,0.99680252756252,274.580932142857,165.43115,249.822445853659,160.4888,234.8359,27.8639540207786,53.60085,10.5720393803097,NA,NA,161.083575,138.630725,156.1428,160.4888,234.8359,358.552425,192.231575,321.8053,160.4888,234.8359,28,2,205,1,1
"ZNF814",0.999949394862039,0.997901757697963,0.999999568080442,0.999384228281472,0.998933423615267,0.998323839470743,0.865127986621369,0.902100829542814,0.828993154994267,0.983227171875809,186.265660714286,175.14155,178.418694634146,215.2831,309.999,20.0693336790616,34.91595,8.85818006033015,NA,NA,98.442875,157.683575,90.9873,215.2831,309.999,210.495725,192.599525,230.065,215.2831,309.999,28,2,205,1,1
"ZNF551",0.867528715786495,0.999686768091725,0.878320220222231,0.902975313480342,0.999876877783721,0.91194587204644,0.99999968542588,0.97351248256837,0.999993303138013,0.964604472453106,182.838410714286,115.15305,179.134013658537,97.3523,186.1552,18.2505845760332,64.09225,6.63252140753885,NA,NA,121.3838,83.106925,115.2615,97.3523,186.1552,226.468025,147.199175,220.3467,97.3523,186.1552,28,2,205,1,1
"ZNF805",0.998816035814257,0.870659876784748,0.981568418659021,0.979409251393168,0.997954248259499,0.938524478901595,0.994129717445391,0.987205218720613,0.999471104329346,0.95558120942982,283.154578571429,259.5902,306.278551707317,214.2566,332.5869,21.4702212947784,121.87,8.33484539953094,NA,NA,187.598275,198.6552,217.0448,214.2566,332.5869,332.1378,320.5252,371.3218,214.2566,332.5869,28,2,205,1,1
"ZNF468",0.958324305901484,0.977794546764484,0.982229186642726,0.999983148551495,0.988238663416049,0.999557243187482,0.998937414806192,0.969813365487154,0.995363942002335,0.999948554191099,513.307096428571,336.95655,472.494224390244,546.2322,606.7569,61.8940848843868,39.58155,24.6061748986428,NA,NA,347.165225,317.165775,272.5599,546.2322,606.7569,643.71415,356.747325,590.8993,546.2322,606.7569,28,2,205,1,1
"ZNF616",0.997239775185769,0.996632879795262,0.991743098767073,0.903880026517363,0.984103012377273,0.870587226602668,0.765361321287832,0.764200949542868,0.794602627067724,0.576811282566735,188.895560714286,167.6856,195.040167804878,111.609,292.0845,14.7942306245506,3.3562,6.10855619878762,NA,NA,130.1048,166.0075,135.5854,111.609,292.0845,235.0552,169.3637,238.6621,111.609,292.0845,28,2,205,1,1
"ZFP57",0.985722919572267,0.957277900507932,0.997299538640321,0.999947441975064,0.99959863297194,0.999999989705929,0.996641961108776,0.999999989464874,0.999487058576206,0.999830805410013,14.6006821428571,2.5424,10.1241512195122,10.5906,3.1156,5.57854782845558,2.1322,2.25747781261021,NA,NA,0.722475,1.4763,0.3848,10.5906,3.1156,12.5935,3.6085,12.3853,10.5906,3.1156,28,2,205,1,1
"ZNF155",0.997357558779268,0.99132619221252,0.989915290370768,0.413909166920168,0.472697229839451,0.453527913738665,0.658126020221862,0.886640229523086,0.586429625866516,0.174810931740401,143.765507142857,159.40315,137.907292682927,30.1426,232.3318,11.0348727918531,31.32695,4.54908943181247,NA,NA,106.97755,143.739675,96.53,30.1426,232.3318,181.573525,175.066625,176.073,30.1426,232.3318,28,2,205,1,1
"ZNF425",0.985197132391298,0.999961802510775,0.986894862869552,0.997694444385564,0.999999090727673,0.99816031555028,0.943812404082161,0.997891409390339,0.94674311608564,0.997977347298063,56.6728285714286,73.25595,57.6709448780488,70.8758,89.962,12.016005742527,3.85645,2.8084932724783,NA,NA,15.2997,71.327725,31.0443,70.8758,89.962,66.6154,75.184175,70.8037,70.8758,89.962,28,2,205,1,1
"ZNF611",0.936485013970721,0.0796445127979074,0.543573513753534,0.966628776826893,0.85285138616606,0.999905386432812,0.999999999999821,0.990238251855634,0.985791095349156,0.990229483560109,188.966814285714,233.56665,148.483850243902,137.2709,188.8813,21.5646021235337,8.79225,5.0534067143282,NA,NA,105.798325,229.170525,101.281,137.2709,188.8813,224.827775,237.962775,189.6883,137.2709,188.8813,28,2,205,1,1
"ZNF254",0.98898486900576,0.624481639587604,0.898676342000047,0.999947279969058,0.995062279214136,0.999862001174693,0.652770149216093,0.916611994159787,0.457699735301934,0.822373684645677,270.604753571429,334.9324,218.903311707317,247.6701,523.5479,30.1695083462747,28.4189,12.9740619614,NA,NA,157.99845,320.72295,104.4663,247.6701,523.5479,332.966,349.14185,281.218,247.6701,523.5479,28,2,205,1,1
"ZNF625",0.407793078693022,0.459093022585501,0.158348335950454,0.998493465795237,0.929049074524746,0.970724539570194,0.729058944124675,0.99999998907836,0.504562052097756,0.959799423569478,25.8261321428571,48.6655,19.8397443902439,31.0591,48.3419,5.11054240593487,3.7176,1.13956600306419,NA,NA,8.43895,46.8067,7.3788,31.0591,48.3419,28.92835,50.5243,28.3668,31.0591,48.3419,28,2,205,1,1
"ZNF845",0.822220930082328,0.9999996343885,0.800481114896995,0.892144529368337,0.999954733127983,0.883856952884116,0.999116609699696,0.992830676990923,0.998954617594148,0.989503218244609,268.892142857143,190.88435,269.606607804878,176.3747,243.4038,24.7268358899834,82.29035,6.61510647890951,NA,NA,187.4143,149.739175,206.9614,176.3747,243.4038,299.757175,232.029525,332.7472,176.3747,243.4038,28,2,205,1,1
"ZNF90",0.894051162828341,0.864032829407329,0.965325651287443,0.977017099751712,0.841675033677324,0.932696435633236,0.957173710207612,0.795636808799548,0.89526218013728,0.999991095154838,195.048135714286,80.7779,161.054829268293,297.7597,317.0091,32.8194721128875,54.1688,12.0328814457611,NA,NA,61.462475,53.6935,65.5949,297.7597,317.0091,267.58785,107.8623,198.1844,297.7597,317.0091,28,2,205,1,1
"ZNF788",0.790004478260285,0.997032970872253,0.822796591855302,0.999997916073306,0.970063767589706,0.9999999935132,0.999725431502756,0.985229594740357,0.999951339203214,0.999981485415857,68.9833464285714,133.14455,74.3283824390244,73.3198,83.7309,13.059835969016,87.11795,5.46661736269265,NA,NA,21.29795,89.585575,27.6677,73.3198,83.7309,94.928725,176.703525,87.5231,73.3198,83.7309,28,2,205,1,1
"ZNF880",0.923449119436394,0.0526508491031334,0.999993417845843,0.716443892838734,0.98127498175589,0.949426889035129,0.399006185783637,0.291611891478657,0.137188489510742,0.193535280197229,120.561239285714,71.56935,75.8075673170732,16.2933,266.3811,18.7445577241214,30.55215,5.50746202529585,NA,NA,37.36775,56.293275,22.3433,16.2933,266.3811,166.310825,86.845425,104.776,16.2933,266.3811,28,2,205,1,1
"ZNF630",0.820113438974546,0.9498016206042,0.684036278065117,0.713776294768665,0.994114392592093,0.609488936298949,0.990827780608941,0.99898659404047,0.973069396308241,0.978034354669297,60.4249857142857,84.7471,55.88298,100.2403,74.8827,8.65549495639338,17.04,1.98745083657284,NA,NA,32.1636,76.2271,37.1396,100.2403,74.8827,77.924175,93.2671,70.4564,100.2403,74.8827,28,2,205,1,1
"ZNF844",0.87422260174173,0.0504439148766067,0.397335745826835,0.999983124676972,0.966763338814782,0.990912764706523,0.282846480322798,0.823074006935568,0.0825177150091068,0.572558296684865,100.286082142857,140.1453,68.7812970731707,94.9084,214.5848,16.4022422000412,16.2733,3.62111725514737,NA,NA,51.607525,132.00865,27.4543,94.9084,214.5848,109.053025,148.28195,93.6786,94.9084,214.5848,28,2,205,1,1
"ZNF717",0.999925367745193,0.50168010130128,0.976294745213158,0.993417129222674,0.998843154058259,0.944887640410119,0.0404606923412842,0.158851797939393,0.0138391810863027,0.416498110875704,31.37335,33.24775,25.2622785365854,39.5112,86.0676,2.83295115480586,18.89175,1.35735346880044,NA,NA,18.660175,23.801875,9.8797,39.5112,86.0676,41.5174,42.693625,36.3509,39.5112,86.0676,28,2,205,1,1
"ZNF492",0.741469047477453,0.0121080833360913,0.997210499521462,0.999935028371189,0.971916239506453,0.985520516832718,0.986856581735694,0.998032418199865,0.999918852595326,0.998835592536052,34.5189357142857,2.3373,10.984832195122,29.7352,15.9673,12.4276906640665,2.3373,2.10900278758704,NA,NA,1.44495,1.16865,0.602,29.7352,15.9673,41.699425,3.50595,5.7997,29.7352,15.9673,28,2,205,1,1
"ZNF688",0.0937909246892406,0.823329362455563,0.0349964399870306,0.987701537812154,0.31653791163424,0.998469849945121,0.998337208511014,0.722105663175107,0.985910974106495,0.979402850481405,195.695007142857,355.97425,176.878953658537,151.5275,221.9842,22.5712289112341,265.74455,5.47036035883085,NA,NA,119.801775,223.101975,119.3355,151.5275,221.9842,236.0193,488.846525,208.8158,151.5275,221.9842,28,2,205,1,1
"ZNF879",0.600368564457594,0.771243401995725,0.366229527139035,0.999346110429631,0.828742636661766,0.999999999995088,0.995575971082745,0.982192091621499,0.971896280440443,0.992145052680563,52.0985714285714,86.4313,44.4693946341463,44.3992,64.648,7.99125627698759,8.4986,2.16846056714551,NA,NA,24.01455,82.182,23.5422,44.3992,64.648,75.694625,90.6806,54.7667,44.3992,64.648,28,2,205,1,1
"ZNF737",0.999819877634285,0.709997229924839,0.999725887103783,0.999962760099195,0.999678786089514,0.995981401346952,6.834356580665e-07,3.77713653429979e-05,1.18000445081812e-07,0.00105399632246239,171.879264285714,148.7956,123.886149756098,193.4827,1236.1016,48.4116921611536,100.3953,12.3441564660996,NA,NA,58.51915,98.59795,39.1156,193.4827,1236.1016,165.0077,198.99325,150.5547,193.4827,1236.1016,28,2,205,1,1
"ZNF709",4.24627127904031e-08,0.0632890165707718,2.10505723963195e-10,0.826106657404799,9.14190217560229e-05,0.982714386849293,0.638852432601152,0.0942556854289733,0.299665443597466,0.399973483055047,80.0846964285714,259.77575,58.5403448780488,36.6599,136.6956,13.885607382641,73.55755,2.28552220536748,NA,NA,27.2521,222.996975,32.7402,36.6599,136.6956,102.82265,296.554525,77.9635,36.6599,136.6956,28,2,205,1,1
"ZNF585B",0.998342405151074,0.991733548191334,0.992818931943671,0.870264235428428,0.864666627329828,0.90015450770457,0.705211782753745,0.902063297674269,0.636721853147183,0.489712022447539,66.6882357142857,75.7867,62.8958609756098,25.2546,121.5072,7.09212815753046,13.0303,2.99048247765496,NA,NA,41.687075,69.27155,31.4669,25.2546,121.5072,84.865225,82.30185,85.6563,25.2546,121.5072,28,2,205,1,1
