"gene","p-adj-Current reformed smoker for < or = 15 years-[Unknown]","p-adj-Current reformed smoker for > 15 years-[Unknown]","p-adj-Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-[Unknown]","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","p-adj-Current smoker-[Unknown]","p-adj-Current smoker-Current reformed smoker for < or = 15 years","p-adj-Current smoker-Current reformed smoker for > 15 years","p-adj-Current smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-[Unknown]","p-adj-Lifelong Non-smoker-Current reformed smoker for < or = 15 years","p-adj-Lifelong Non-smoker-Current reformed smoker for > 15 years","p-adj-Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current smoker","mean-[Unknown]","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-[Unknown]","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-[Unknown]","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-[Unknown]","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","count-[Unknown]","count-Current reformed smoker for < or = 15 years","count-Current reformed smoker for > 15 years","count-Current Reformed Smoker, Duration Not Specified","count-Current smoker","count-Lifelong Non-smoker"
"ZNF430",0.949981843179883,0.948780172422858,0.626170608942254,0.999816649983074,0.998500840664238,0.939485669733053,0.999970580085299,0.987760034116457,0.924684035991834,0.999997271004456,0.999459172218911,0.748413451575365,0.964637952447027,0.99612353816336,0.995988652977285,126.01395,95.688725,159.425066666667,114.4974,119.727075,133.650219565217,14.788008244695,24.2371843475191,30.9689915442492,51.8101,30.2149531494859,8.00629287311204,99.141675,69.975525,132.93605,88.59235,86.556475,105.736675,154.27485,124.5257,186.5641,140.40245,131.0334,172.996575,6,4,3,2,4,46
"ZFP30",0.622440495662331,0.999581190404177,0.592496776995102,0.0908976902434839,0.741632624896031,0.10022360919792,0.455473587951073,0.999888895248806,0.45171672019562,0.844486376001846,0.779918525039868,0.955922838851212,0.771174153016782,0.225267737340442,0.846134225094732,220.376133333333,161.453575,233.240666666667,92.13505,151.635675,187.343108695652,34.3303162087259,4.4139636719497,34.1429037152834,39.69255,27.0830512730248,8.38197722906064,149.19375,156.7277,211.8765,72.288775,118.66725,147.499425,265.407275,166.093675,266.9875,111.981325,193.919325,225.63895,6,4,3,2,4,46
"ZNF549",0.44190441223696,0.999406986651144,0.808295578091875,0.322290618939612,0.99306151442376,0.61314295651765,0.992877772988614,0.847429169684766,0.999980887891151,0.65260022532393,0.973805880740136,0.560812932227678,0.999988141796862,0.427651048757381,0.999999725784796,245.124783333333,167.58045,229.724866666667,135.98415,221.440925,223.853702173913,33.9666908757429,27.9919107883718,39.8932304504717,74.20255,33.2072091062161,9.07950257877413,239.832325,127.71405,195.7501,98.882875,189.846925,181.29955,298.6938,189.21275,264.81995,173.085425,262.437,265.893925,6,4,3,2,4,46
"ZNF211",0.678138264608466,0.999999991608922,0.792660176234549,0.999480473427821,0.967272347793413,0.999532450221675,0.985567462973659,0.974801088207258,0.991286729659801,0.999969194601437,0.99999963945489,0.492659955117973,0.999998727307045,0.999500991961457,0.973898790206335,256.474616666667,179.99165,258.484166666667,235.12375,222.36495,253.856310869565,44.853605347957,49.900591044337,22.8756936863368,14.93695,38.2223009317314,11.3535212244357,177.239625,110.172875,237.4588,227.655275,170.5364,223.77445,343.81215,223.410025,276.8022,242.592225,276.25165,279.409,6,4,3,2,4,46
"ZNF205",0.387238164612356,0.999881704143015,0.433148919846582,0.999999986994324,0.719971400636366,0.999922417030361,0.985315635080658,0.849782889681172,0.969265035307632,0.997369172695195,0.979380999534586,0.467218514012873,0.965047509488395,0.998833811347303,0.999916544828346,358.1043,649.690525,318.391,365.4608,457.547775,430.269102173913,51.3765276910964,159.136757127375,28.2936503082111,75.8826,81.9366548489784,36.1810796592231,310.94775,469.010425,292.02215,327.5195,364.41885,291.168075,397.7047,867.83275,340.4586,403.4021,512.632025,497.750475,6,4,3,2,4,46
"ZNF45",0.49693544666394,0.638662591816433,0.0535304853154075,0.999999999999782,0.778554460390837,0.835540208436638,0.524405927869574,0.99999998605426,0.0585894590868875,0.795874019128611,0.984403845676792,0.586306541623797,0.202709533525354,0.998643170630151,0.620633054678756,269.12395,170.877625,363.284966666667,268.79125,173.276225,243.961510869565,53.9568019296656,4.3039223597735,74.8231592510931,40.34295,27.933640131073,12.1565984840071,162.781025,164.05425,289.5011,248.619775,159.5694,185.619975,348.7203,176.165675,410.93955,288.962725,208.346825,293.45505,6,4,3,2,4,46
"ZNF133",0.994769935194566,0.999926675439194,0.986516707725029,0.999999598321128,0.997095774793204,0.999998446696735,0.92396525900489,0.998486692181407,0.906890568953271,0.966493423551921,0.990611695575341,0.999986762055866,0.98152794603159,0.997619391720662,0.980289240725334,220.3769,263.4904,200.8062,212.4409,299.852425,253.274858695652,29.9867986804082,67.1460583497274,69.8034251732678,1.6396,35.6316748167595,19.8389516579537,209.3085,158.636125,134.593,211.6211,271.3429,173.45355,265.991525,374.505375,253.0504,213.2607,318.494425,303.518375,6,4,3,2,4,46
"ZNF436",0.998169413792925,0.770319391747757,0.611789567649046,0.999956837223795,0.999994481186067,0.834049685202445,0.603588364016265,0.890796439678328,0.119455668469856,0.914522111553392,0.946275414274866,0.999925000543014,0.242726217875937,0.999564218441309,0.819010907618944,313.936216666667,288.8306,399.884666666667,299.1778,219.32365,278.295047826087,42.973580678811,38.7746897134157,113.810812042622,134.8208,18.4631047774338,12.1429007187233,218.317675,260.8412,286.51735,231.7674,197.93395,226.07855,386.689575,319.18845,465.2611,366.5882,230.4026,333.249075,6,4,3,2,4,46
"ZNF484",0.780464292626597,0.975567290422573,0.998328545200261,0.929803952325763,0.999999705011201,0.999758423491552,0.530219714489184,0.999053926546313,0.973379177928881,0.99899603387734,0.803639789027058,0.992847506539885,0.999999988275197,0.9995178874568,0.892329740136687,82.9106166666667,63.152275,70.5954666666667,64.6211,57.029125,70.0654869565217,10.3410682368705,14.156217242692,8.28150872412617,2.5484,19.2474218402697,3.25388558260759,62.8634,47.6788,63.06375,63.3469,25.296325,53.422975,102.911825,80.213375,77.34335,65.8953,82.69615,84.899025,6,4,3,2,4,46
"ZNF780B",0.715942988219647,0.981866760669319,0.993434673264155,0.95529804029278,0.999859621041766,0.999911856792508,0.830218014048901,0.999963908573177,0.998921740976635,0.999998855794938,0.816867757316383,0.977935444191701,0.999999601785189,0.999918120280805,0.997052240859986,520.507333333333,373.87085,441.836166666667,408.5617,395.38935,434.500304347826,85.7063562989493,56.3606166547247,79.4471872122257,144.5992,92.8040764375368,22.7591554536857,414.26715,299.1108,372.44415,336.2621,324.308775,329.874325,631.495875,424.9257,510.0352,480.8613,492.759275,549.026725,6,4,3,2,4,46
"ZNF557",0.99975798305623,0.764604447192772,0.916228923526712,0.999999999759456,0.999962175947676,0.909980257236236,0.986645968015587,0.957169261335828,0.483687237234157,0.995988066921051,0.999995163742043,0.997523704765627,0.552572820928,0.999998797320859,0.981498524953738,175.39595,183.360075,217.076966666667,176.0249,156.90285,172.965458695652,24.8246454153226,23.0857719650501,11.4889618252091,35.9004,11.1881177435036,6.41966828844132,143.47085,159.267675,208.8481,158.0747,140.5806,147.23785,205.051875,196.36935,228.13485,193.9751,171.21645,205.657225,6,4,3,2,4,46
"ZNF337",0.971159805597176,0.999989979365802,0.968438362504042,0.999999868271949,0.988001533118551,0.999999897167361,0.931280178917595,0.99998306518625,0.934509259295771,0.972016553672646,0.991674977895422,0.997031153094217,0.990623612420219,0.998225894410164,0.982351230758117,384.595983333333,490.906125,362.457633333333,373.86985,515.50905,438.745110869565,59.0566907339347,154.600876486058,101.901721450267,80.82845,39.1973963933512,32.5940288765501,305.8093,260.107375,275.70155,333.455625,468.16865,301.329325,473.3439,725.60405,452.1283,414.284075,531.12815,478.989525,6,4,3,2,4,46
"ZNF317",0.996475408157116,0.0414514528794308,0.0252299206673471,0.909589596466264,0.99073931489332,0.0223541402085098,0.995663423776274,0.999999999524823,0.0239869785025059,0.991843657659247,0.999998234557847,0.995343883076722,0.00687388162678815,0.883392654494196,0.994085921371437,925.304533333333,863.18235,1347.64806666667,760.62215,860.386175,916.409158695652,101.807872010667,108.184396364644,195.008295106527,120.84335,54.9504937879751,27.4910027749643,747.997725,747.797,1152.86745,700.200475,783.732425,780.7741,1149.28365,977.30165,1453.1968,821.043825,905.9719,1052.054325,6,4,3,2,4,46
"ZNF426",0.896314268017738,0.91638876868951,0.462412642538992,0.999120586419815,0.997705530304862,0.879627075041469,0.765413830893131,0.999852408938216,0.326492662005656,0.986468743581347,0.968599308196155,0.986283008755837,0.499346511019796,0.999999866121478,0.917640708800284,176.6968,125.334625,229.902966666667,154.31535,111.881225,150.954315217391,36.9671306444432,60.0707464364363,53.456202449617,10.19615,33.6515015416443,10.2944535491268,120.40625,63.1245,176.8312,149.217275,54.3079,86.85345,203.56095,146.772075,261.98095,159.413425,163.702625,196.85105,6,4,3,2,4,46
"ZNF331",0.915434537146558,0.999998507417143,0.973956401418274,0.999953598820772,0.99327453704831,0.999998428753843,0.866144196720509,0.384252897614541,0.899021189359758,0.905218120228761,0.999800479308786,0.910370584683419,0.999999602950059,0.999999833827437,0.585621053825774,984.033466666667,224.72025,900.897466666667,792.45845,1841.639925,847.166097826087,485.318076031006,81.3707914755299,283.612790634604,548.77715,1459.45259369699,151.504831508935,338.667025,112.709675,617.62525,518.069875,411.191125,359.887025,796.48205,352.697125,1054.56685,1066.847025,1953.88445,754.643525,6,4,3,2,4,46
"ZNF227",0.749310312372293,0.972789653014001,0.438928884669806,0.873159240900072,0.999999990287987,0.609820511015932,0.996800983903952,0.964963154812571,0.876123253475969,0.981675769040511,0.999999987686451,0.566866366274956,0.936600474343109,0.816587242724289,0.993288267712333,308.569316666667,229.39875,357.092466666667,226.5475,280.859775,307.070758695652,29.9942968012411,15.6124700343721,29.9896940889885,23.9649,55.5828471070344,13.990723482975,269.565475,206.1462,332.7821,214.56505,220.4138,234.899575,340.109675,250.2457,384.4559,238.52995,364.522975,366.439225,6,4,3,2,4,46
"ZNF141",0.999069296214368,0.999990819217555,0.999974072987348,0.996915406489989,0.999978364045599,0.999589159151202,0.999913274259709,0.999994702595686,0.99999990092383,0.9997687385485,0.99996831624164,0.999645990049779,0.999999990571308,0.998179148418106,0.999995168925137,130.79135,118.113925,125.352966666667,110.19945,122.9835,126.507586956522,20.1879569590181,24.2961517785353,3.76228609151995,60.41835,27.3347678135069,7.98945594526677,112.4917,76.763525,123.41625,79.990275,100.122725,94.32425,129.388775,154.2058,129.1147,140.408625,158.294125,156.011125,6,4,3,2,4,46
"ZNF304",0.851534581157055,0.761670570816684,0.242106294439625,0.999999999999823,0.95157963607679,0.904582510782856,0.999999704759051,0.91701194994184,0.782892585228042,0.999999899828128,0.999412197968364,0.523604312163323,0.758214260751229,0.999957778038936,0.99906555678605,457.472816666667,340.365525,605.048733333333,458.0592,450.195075,480.120763043478,76.9551498352446,16.576573006876,111.469827807085,146.4667,80.4879376495776,22.5767395402867,356.460275,313.19685,517.8444,384.82585,416.584925,367.56985,569.723275,362.293475,708.78155,531.29255,528.8371,596.2322,6,4,3,2,4,46
"ZNF132",0.900472671137143,0.828638942199463,0.999885567024117,0.126214200848447,0.585064090868678,0.760635052877434,0.446413498221979,0.977545193603925,0.997926719175677,0.905669448653367,0.278377353602579,0.996241559237503,0.999995696692814,0.605940924623349,0.996144359867015,214.41625,170.5988,158.698566666667,79.15195,137.121725,153.905610869565,39.2120983734846,20.283567474395,57.9655466261449,0.128950000000003,29.5851797693928,8.98463387569425,188.592175,140.2707,110.91605,79.087475,103.0415,117.170225,234.9243,198.83385,211.0086,79.216425,168.046125,184.57305,6,4,3,2,4,46
"ZNF20",0.660464558258579,0.999999550550642,0.834273452667624,0.998867007421035,0.97268740541172,0.999746274391941,0.987822380275638,0.967035096264303,0.997172361748609,0.999997377216363,0.999994591077851,0.499195748641777,1,0.999213860825656,0.983598003154099,96.1738166666667,123.7764,97.7525666666667,105.05385,107.8075,97.7697565217391,17.5432757227457,12.3265360384281,14.4565997664658,20.28375,14.6115718580058,3.91556047581132,67.97245,114.9362,89.2769,94.911975,93.232825,78.3391,123.69945,141.2688,112.13275,115.195725,113.526375,115.917375,6,4,3,2,4,46
"ZNF670",0.312895618668059,0.838302454879916,0.986407375360111,0.998394034630518,0.853771196997508,0.993441002998879,0.759478358280941,0.984560986308221,0.999999995746888,0.989688712354803,0.74779126224072,0.704628210321135,0.998201682139394,0.999235521596661,0.994815345263356,43.5495,22.944,30.5862,38.3761,30.222625,34.4519108695652,7.37490376059241,3.19896691110323,8.10779987666198,4.6261,3.94391329337056,2.36187890775764,33.508275,19.305775,22.4911,36.06305,26.39855,23.7351,52.497875,26.054725,35.0266,40.68915,34.607525,40.918425,6,4,3,2,4,46
"ZFP37",0.748944330234424,0.854932176882734,0.999999517478016,0.999999991993902,0.921815456134582,0.953300221467098,0.854959467137794,0.999966493458166,0.999998946156425,0.960842669046918,0.980415327698249,0.880090216134798,0.954743557224804,0.998847195355053,0.957754548198745,31.4260333333333,7.153925,8.8378,30.6335,10.806975,22.9582260869565,15.1362407755838,1.40959023441507,5.29367823729399,23.4496,4.37984653524432,4.20248647720331,8.081125,5.37945,3.5668,18.9087,6.066075,6.281075,29.52375,8.192575,11.8972,42.3583,12.7613,22.70345,6,4,3,2,4,46
"ZNF189",0.950919946821691,0.999999998798568,0.972741707407457,0.999979849932457,0.964253760498203,0.999993988365353,0.853934786700178,0.999832075316822,0.91537556933034,0.908189986556109,0.999999966229666,0.869871366365418,0.999999999999248,0.999983243584767,0.681308180711167,390.075516666667,303.725475,392.675533333333,411.15315,275.700975,393.186443478261,61.7205028786028,48.7782729009439,31.0944101083744,67.29515,56.7208384852424,23.8904267491677,288.567525,246.9971,364.0133,377.505575,200.965775,300.7828,506.587025,380.911975,417.44715,444.800725,362.0764,449.119425,6,4,3,2,4,46
"ZNF434",0.997006864699769,0.999746615202196,0.999993128303924,0.914479954477404,0.785079533980434,0.872291118712237,0.994216599894678,0.999999833698842,0.999958090531889,0.755735891587513,0.99969479117142,0.99938632506996,0.999996125493507,0.777279215725291,0.99813450306598,410.815383333333,384.31615,393.3947,482.4985,380.32995,399.707880434783,45.0790501049391,31.6984771713748,13.7180791265881,1.17670000000001,55.228802482076,12.8071520431244,408.506575,338.905475,384.80505,481.91015,309.281325,357.763025,437.265825,421.522525,406.9525,483.08685,441.945575,456.4362,6,4,3,2,4,46
"ZNF287",0.928993742597357,0.999498887360816,0.995594709925179,0.729732913003096,0.338330487368445,0.66624645675199,0.998542272583484,0.995750535750263,0.999999981805831,0.591123536257646,0.999999999977698,0.845466737257871,0.9989601085339,0.612418703417006,0.996300201735355,136.447566666667,108.220725,125.990233333333,188.40915,124.546425,136.232897826087,19.8357522200305,19.7246983637002,25.2384040780668,66.64195,16.9402785421499,6.59917434228329,103.3764,91.505125,109.83125,155.088175,115.502525,106.931025,143.86575,125.18165,150.85955,221.730125,144.1751,153.427825,6,4,3,2,4,46
"ZIM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,2,4,46
"ZFP14",0.382726533042015,0.988772189944289,0.891072896350636,0.832241297719986,0.999551644962717,0.990991645043754,0.958698917418532,0.911499561760385,0.999994129243535,0.995559285321829,0.997852497041706,0.327276727818921,0.998213243098154,0.879493381639361,0.984019158433296,216.61025,125.643925,184.712733333333,145.4716,177.438425,202.867310869565,34.4835871145366,14.0070218355756,29.6691711924647,43.8193,33.5366955040638,10.930610673737,166.282375,104.228625,156.52645,123.56195,152.2667,153.5197,247.798025,147.34,206.8274,167.38125,209.390675,250.779475,6,4,3,2,4,46
"ZNF473",0.925284076405626,0.835341668088805,0.393997655683033,0.941958580545465,0.61247678073043,0.99999721186745,0.999827963426912,0.986670975296473,0.766842188521494,0.897279838866845,0.999996501617901,0.878029080063546,0.659338678171925,0.878544957002583,0.999918821327805,187.545,151.20325,236.723866666667,230.7149,177.79025,184.554715217391,25.2771455109156,16.7388874866034,21.5714782836298,106.5696,34.5207738863741,8.10607328463445,187.1854,128.8741,224.11905,177.4301,123.127775,141.606125,220.339975,165.97005,258.1866,283.9997,236.385375,221.659275,6,4,3,2,4,46
"ZNF614",0.507492411102474,0.999874942797334,0.810326269308457,0.991997933666624,0.443598724582263,0.980279817144289,0.722200008289148,0.999602342262633,0.92750630225455,0.604406889826114,0.999943767474639,0.196516311766521,0.99778132658038,0.99469935788556,0.40275732685126,194.305266666667,133.20305,184.943166666667,219.9657,145.0531,199.193497826087,19.2878424409552,15.8434729213905,19.1980845970228,116.5174,25.2150804674504,7.68172308085195,189.83505,112.526625,167.33725,161.707,135.09275,168.72845,222.8201,147.864775,200.3755,278.2244,174.95525,240.2254,6,4,3,2,4,46
"POGK",0.581322097311905,0.775020202500288,0.999984313321165,0.999997488291036,0.874733682641841,0.93982094799027,0.291228176617095,0.997662439394839,0.992386254943901,0.680794112944589,0.496819581645447,0.993608018284889,0.999766556065296,0.936050496410475,0.854848073104102,1415.04963333333,960.447625,1013.39563333333,1375.87265,824.30595,1084.72073695652,271.9613496252,44.1972361751346,125.34529413595,810.49905,85.3277063419858,59.1909256824186,1063.185225,914.120875,929.61005,970.623125,713.522325,843.762625,1315.52245,1020.92585,1136.02605,1781.122175,911.445025,1170.820325,6,4,3,2,4,46
"ZNF514",0.912457885421474,0.75574750302588,0.998682550268902,0.999999976707891,0.979700437060023,0.913775400481128,0.776817950332413,0.999773883074866,0.999991889841193,0.935064372463533,0.831491244629491,0.99986932223886,0.978363005290192,0.983891429601199,0.989107005830668,263.53515,202.70485,174.529233333333,260.22135,184.54375,214.681019565217,26.0057152941522,43.1762107358612,20.1074259397976,22.79315,21.9619503223757,14.9185535119865,218.7677,151.730475,162.8674,248.824775,155.58545,143.6352,301.598775,235.939375,194.5458,271.617925,212.5598,260.51405,6,4,3,2,4,46
"ZNF300",0.999990974693782,0.975031410400616,0.992604229282788,0.994642317122583,0.990014102764655,0.89719109290623,0.995155603859063,0.999332023828091,0.999855324010354,0.94761129887432,0.99999834247664,0.999998979528859,0.964240844476351,0.98531043350301,0.993225239320744,37.35575,32.56505,10.0832,59.77835,20.0069,35.063202173913,16.4180043482503,11.8001097738185,2.43485901302998,49.00245,7.63203414158593,8.28332466699193,10.835425,14.986225,8.3023,35.277125,10.070475,10.9943,58.238275,47.839575,12.4116,84.279575,25.964275,34.54625,6,4,3,2,4,46
"RBAK",0.702984928839061,0.75977966105234,0.99999999787894,0.299982375238807,0.942521789370698,0.958594771864782,0.0586061890033422,0.774827259525921,0.838990380850377,0.999981970964625,0.0271029727384814,0.953298710794708,0.978460642343521,0.997110726842404,0.93962887998063,566.019833333333,467.6741,465.495,384.29925,369.1594,419.954510869565,72.7231495921927,46.7986778848505,81.0007007233271,21.04195,20.3573640312705,14.4234848368142,458.39205,425.8515,387.92075,373.778275,337.924075,365.73035,642.344725,503.5596,524.46905,394.820225,400.243975,483.2955,6,4,3,2,4,46
"ZNF92",0.958307315617466,0.964197127906513,0.68845957726903,0.993558679156606,0.999998034956206,0.869515457177407,0.62687895101894,0.985909673515069,0.316378121637021,0.987272922762398,0.900264855779936,0.99997822552012,0.5209424249856,1,0.894241319317757,311.32305,249.588225,376.557766666667,260.0008,196.8489,259.75005,50.7715595872778,74.1309691191472,84.0738457076146,121.1055,38.9597418460604,15.9748906476491,235.796975,151.66565,292.78225,199.44805,142.380975,184.801225,349.322075,295.266275,424.5738,320.55355,223.638125,329.913225,6,4,3,2,4,46
"ZNF157",0.991704315428708,0.857777733307154,0.627871332413505,0.00264337990703578,0.00134318246332232,0.100193377291626,0.968661305445974,0.999968301110653,0.517519064337544,0.000812640629313521,0.992619728271109,0.999861972815318,0.48574069979071,0.00014472771536489,0.995976993246231,1.29926666666667,0.772925,2.43476666666667,5.8167,0.590325,0.954195652173913,0.720781591823148,0.449691693228075,1.66727199374041,1.8656,0.217957271710917,0.187324089899257,0.40925,0,0.78205,4.8839,0.49005,0,1.0393,1.477825,3.4515,6.7495,0.754825,1.119675,6,4,3,2,4,46
"ZNF182",0.917736268807549,0.999999999268196,0.954164032469635,0.998840108325013,0.998941169060863,0.999147825409674,0.979583924950958,0.999839302525736,0.988873296450394,0.999980185866095,0.955719706762524,0.995133386368364,0.986719061150927,0.999999584997838,0.99997776320749,245.38625,201.266875,246.444666666667,223.76775,213.752225,219.922563043478,24.91532132992,25.0661575891804,28.3690481422585,79.03395,41.41377646143,10.1755461357846,198.94345,187.21715,230.6942,184.250775,151.983325,178.583875,268.182675,221.709875,274.7538,263.284725,251.53865,237.965925,6,4,3,2,4,46
"ZNF673",0.999999830090853,0.999999997503978,0.999999496457563,0.988836541668656,0.994265596722475,0.992031290507013,0.989429011191424,0.995860821926613,0.993915205799651,0.999994798547732,0.980981907781642,0.995820541167702,0.994021468360103,0.999742246882659,0.999973600839158,247.933966666667,245.69265,248.989133333333,220.6544,226.6243,231.606289130435,13.6948503998563,42.0317370622981,39.1024884873215,66.7019,19.340652843902,7.6131506874226,234.6291,187.380075,212.1544,187.30345,202.125225,199.321875,271.62445,305.901125,278.77115,254.00535,256.440575,258.963975,6,4,3,2,4,46
"ZNF41",0.857372376609612,0.948951022154382,0.478879647789041,0.895078486370534,0.999991865664771,0.580813352803361,0.955587811649741,0.999790429942965,0.639973184264163,0.99914044730915,0.903580719517472,0.993010413235417,0.471248572634013,0.992292728604305,0.999958840955157,463.088416666667,371.948075,539.6924,357.00575,395.464825,407.931334782609,53.41963227145,71.1607295418896,57.0734540596881,107.79315,68.420316906291,17.6002421432918,413.4074,298.993875,504.69365,303.109175,321.054025,338.024925,548.337475,390.56845,596.2347,410.902325,463.7343,484.4851,6,4,3,2,4,46
"ZNF7",0.999627800056409,0.999528551312131,0.999999987220851,0.999996227813796,0.999997197894979,0.999992047755725,0.942548378939616,0.993634463817991,0.996933690822347,0.99294552561039,0.987512085490643,0.999987070502221,0.999999315593444,0.999865955688027,0.991053364204036,387.30995,363.891375,360.383866666667,375.5962,317.48005,354.312769565217,44.2367339150978,51.3785862170447,33.1880501607297,109.3966,69.6340506913284,17.7943394996108,307.47415,280.879025,328.1075,320.8979,205.9596,280.921175,426.055725,448.29565,383.2125,430.2945,405.21375,404.751825,6,4,3,2,4,46
"ZNF214",0.398810465040772,0.192151375184334,0.993845351648485,0.87067212367944,0.998967682864181,0.96357799480009,0.15214443550616,0.99624917647328,0.999999046492434,0.970083813353622,0.20606572813159,0.997384277165336,0.878683397468525,0.999996093665413,0.868890396588996,45.7327833333333,23.7342,16.3180666666667,29.5091,17.5573,27.954052173913,14.2406179086774,2.85856458238513,1.67074727226405,6.7696,0.827080722581941,2.43099386209297,18.88615,21.139275,14.80945,26.1243,16.659775,17.01715,60.09345,25.188425,17.69415,32.8939,18.629025,39.450375,6,4,3,2,4,46
"ZNF215",0.996676264510531,0.999980897337784,0.999856185001764,0.999942456268611,0.993470088281542,0.999556633842216,0.992997921114923,0.930696276563779,0.988235240043193,0.999920128661557,0.774854300769171,0.5430641029343,0.854959690433527,0.99346036407152,0.998637188741628,6.85586666666667,0.922975,4.59506666666667,10.1167,13.812475,17.7872565217391,2.1227355677155,0.625229439719265,1.61707287851984,8.3207,7.25653680247162,3.15982157145256,2.812775,0.338925,3.01665,5.95635,2.843775,3.6631,11.35065,1.04495,5.68865,14.27705,22.6926,25.11585,6,4,3,2,4,46
"ZNF547",0.997719526682894,1,0.99898160184905,0.972491514871646,0.998783507424879,0.983152965056824,0.996499321560634,0.956897280027055,0.998431524312485,0.886565400541872,0.999973741822015,0.981479655584571,0.999994600710423,0.925468235049521,0.997482288514897,54.4809,44.712475,54.4842666666667,33.21665,65.17265,57.1182804347826,14.7597581766324,10.9718471082718,3.53062275447894,7.69925,20.0141428933184,5.18382903711857,34.1839,29.843425,51.65995,29.367025,35.469275,34.389525,68.177975,61.62035,57.7312,37.066275,82.611825,67.864325,6,4,3,2,4,46
"ZNF773",0.78825454965563,0.867907759158412,0.999999962838846,0.495483093689643,0.981048328809308,0.980564993710415,0.908491589763,0.999871178035793,0.999972599493084,0.944432617178999,0.997677184311675,0.821044787121245,0.911572260319865,0.519404052061108,0.946138233546796,187.784583333333,142.74275,144.715,109.92675,152.1292,177.339632608696,36.7705265102765,6.83302583590657,37.0490643676733,36.65085,28.422924887785,7.30276348297287,140.178875,135.68,119.9795,91.601325,135.5207,155.753275,223.3203,151.0252,180.9698,128.252175,190.1653,201.5124,6,4,3,2,4,46
"ZNF776",0.343891740779183,0.988537178367519,0.868526893356571,0.9999992594206,0.712889266438253,0.998474842171745,0.875923979034564,0.960380769950755,0.999208062113066,0.975421765562417,0.983924700370412,0.390047173120135,0.999854727260712,0.999610491992332,0.964626610361886,488.779933333333,323.177075,432.440966666667,479.75335,397.882375,451.502732608696,71.1490800847379,34.3401340612646,22.7233138168954,2.31925000000001,66.0479775765362,18.7862638920199,416.422275,300.476075,409.72695,478.593725,343.884975,364.165075,594.3653,362.1436,444.36085,480.912975,429.69265,545.0093,6,4,3,2,4,46
"ZNF256",0.988681828005588,0.963798801209365,0.793323948624165,0.999880579342232,0.981892330307574,0.998360558162083,0.999351160813124,0.94911747172039,0.997157224430169,0.999999997997189,0.993032987055317,0.813814733805862,0.993397024674271,0.999999832932386,0.999999971861645,127.086233333333,105.675925,157.615633333333,137.56485,138.788825,140.038852173913,16.5351320983468,21.6320843020799,27.1217384677761,50.29435,28.7539726888122,8.00673133497744,96.98235,83.69665,132.6811,112.417675,119.630925,107.68655,146.198175,137.498725,179.32375,162.712025,176.7376,170.807025,6,4,3,2,4,46
"ZNF599",0.992273884979498,0.952540589318158,0.999546877817976,0.999010766479921,0.969778177403763,0.914067296363061,0.994531275913288,0.911809130501116,0.807510267871012,0.999999967595336,0.999646267544649,0.927414551429373,0.810105642547451,0.999884993869311,0.998437569616415,97.6055333333333,83.39495,74.1155333333333,109.25515,110.79625,102.618526086957,17.326761677699,22.5823784527708,34.364218421896,68.66605,16.4574197477663,4.98589359407073,102.0747,49.46285,48.5667,74.922125,91.5935,74.4657,116.7051,113.23335,106.79265,143.588175,127.486,124.256775,6,4,3,2,4,46
"ZNF18",0.998760133801986,0.999993508727363,0.999946424552056,0.999999997675159,0.999811896319977,0.999999524582331,0.994755971188916,0.99999522150015,0.999508885931976,0.999064286867376,0.989847255278968,0.999999998657525,0.999731986096383,0.999403913256781,0.999989912203159,109.29705,119.00985,112.9592,110.16025,122.4535,119.503623913043,12.8769775674716,6.18962858316232,26.568871290541,33.65165,18.0567009859682,5.88180514486137,84.682125,111.346525,86.8104,93.334425,102.73705,94.8475,127.7634,123.244675,130.109,126.986075,131.34695,129.236,6,4,3,2,4,46
