"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF439",0.584612180921155,202.619904166667,182.334333333333,13.6296861519236,45.3620822354236,128.576675,81.7175,262.2396,210.5263,48,9
"ZNF440",0.874077251127722,264.547495833333,259.646088888889,12.0547468717262,30.5446235347585,199.19965,182.8008,312.853375,305.8843,48,9
"ZNF562",0.236971360747988,428.210360416667,376.989566666667,16.6388458369183,44.1654678002132,352.28335,272.7685,510.83575,441.2811,48,9
"ZNF561",0.52806444511508,724.412570833333,767.640922222222,27.5677030008574,54.938710477469,594.677075,638.6278,841.1295,895.1419,48,9
"ZNF584",0.434529460342154,182.774895833333,198.279644444444,7.56779705706336,21.2435749341949,140.563925,150.566,225.574325,234.7077,48,9
"ZNF274",0.982818547463559,548.9336,551.178566666667,41.019485272331,98.1004302494954,332.314075,430.9211,712.159425,509.1864,48,9
"ZIK1",0.710930307008192,100.093920833333,106.391044444444,6.68346225516094,15.9572860259307,59.5535,69.2521,139.261,147.2868,48,9
"ZNF540",0.619590510887927,132.565697916667,147.484766666667,12.3267303167716,20.2184599562572,66.76955,92.5752,165.16135,177.0499,48,9
"ZNF570",0.46777584965415,56.29124375,49.1098333333333,3.78179313442057,10.5053414837141,35.8541,22.4972,75.4506,64.8943,48,9
"ZNF57",0.319551790111821,165.037554166667,129.330677777778,15.1909904685473,9.23409184806765,95.416125,108.1967,214.623175,149.2313,48,9
"ZNF556",0.255020912396008,26.2107875,11.9916222222222,5.23439773460766,5.12117415024724,3.027925,3.6415,30.479925,18.1242,48,9
"ZNF554",0.768661727219091,213.583429166667,202.680188888889,15.3188262364588,22.9058538232797,156.4426,152.9422,240.697725,240.145,48,9
"ZNF738",0.362574685356261,173.885372916667,151.427066666667,10.1627119001914,15.1044224748545,120.329225,111.6853,203.4855,181.4119,48,9
"ZNF596",0.564858928798101,79.21463125,85.3969,4.41158153552696,7.06542659268828,62.616375,68.3019,94.446625,98.3364,48,9
"ZNF621",0.454596045465798,744.787616666667,673.827622222222,36.0107208827849,103.760826666726,551.96085,378.8089,891.6953,814.717,48,9
"ZNF680",0.183046721035604,396.446110416667,305.546477777778,27.5437327844673,50.3770447323971,273.7535,206.1441,457.962525,326.4325,48,9
"ZNF483",0.553337773618733,44.4818166666667,50.8101777777778,4.05322732700091,11.7058500296478,18.126775,24.372,62.04835,74.3068,48,9
"ZNF417",0.875272654850116,193.830354166667,189.776,9.76149217835131,29.0020656901462,134.69005,160.2444,233.4935,210.1887,48,9
"ZNF791",0.209953213740152,299.520852083333,247.020988888889,16.3568857681277,39.157414795212,199.054375,161.9798,401.23695,316.8087,48,9
"ZNF519",0.980614439547099,10.6596083333333,10.5803555555556,1.37273583614646,1.40964167276171,4.9337,9.6003,11.4332,13.1148,48,9
"ZNF25",0.824482142350695,142.058410416667,134.687188888889,13.2471818068659,28.9121645972401,91.21915,106.9325,139.061375,124.2144,48,9
"ZNF77",0.606159558187664,85.9957979166667,92.3233111111111,4.36269389675127,16.2998807083352,66.9219,73.5849,94.924775,86.9361,48,9
"ZNF169",0.986643557665852,39.25705625,39.1598888888889,2.40730428420005,3.42061677257855,26.52055,32.7733,50.213225,45.3632,48,9
"ZNF613",0.782625986082316,124.771054166667,119.4309,7.9819060678252,12.3102998876957,87.9819,97.6454,142.722375,145.6767,48,9
"ZNF404",0.915102712009219,85.7912125,83.1627666666667,10.2951651815929,12.8954588095965,48.036275,58.4104,98.338275,101.4952,48,9
"ZNF135",0.801760170947922,156.371983333333,149.175044444444,11.5984970588152,22.27664180176,109.878075,82.623,216.76595,198.1516,48,9
"ZNF620",0.825426632659253,67.35560625,69.395,3.67298537984716,8.21717174292821,47.9723,51.7435,80.713775,85.1835,48,9
"ZNF619",0.484211691360825,80.35884375,68.3270444444444,6.74495409596235,16.2501401021919,47.65435,25.5738,107.5853,68.609,48,9
"ZNF354C",0.32273475243597,10.5194291666667,6.16116666666667,1.83873903686738,2.12398387359174,3.604325,1.3593,10.681075,9.8361,48,9
"ZNF114",0.0296360288085145,12.5938229166667,23.5714777777778,1.80363282208908,6.16335057758039,3.85915,6.3164,19.056975,33.7458,48,9
"ZNF454",0.389396475728863,5.91153125,2.85675555555556,1.50055159833495,1.106714064009,1.07125,1.385,4.9958,2.7186,48,9
"ZNF543",0.360873672703071,147.69258125,134.173222222222,6.0171966643652,10.5810594997589,118.046725,113.6951,175.0362,155.0943,48,9
