"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","count-[Unknown]","count-1","count-2","count-3","count-4"
"ZNF529",0.999998625767863,0.551617863339118,0.249774906457424,0.966974714792488,0.921851379415148,0.813253549666352,0.979315013968165,0.951592080080219,0.760009788209918,0.999979794215159,400.110064705882,396.854023214286,294.841055263158,354.871205555556,360.302772222222,76.7086424799244,37.4371821664219,26.4452676167794,38.0912874732413,32.2923634901412,259.6282,189.9968,206.2665,198.883025,254.595025,454.4817,481.620175,354.30895,459.18295,450.36695,17,56,38,36,36
"ZNF284",0.347226647720379,0.998328892409544,0.255862265721488,0.967455251246163,0.555488407059811,0.991811275837159,0.999973646282517,0.163666952777732,0.999269506413636,0.961516430652511,38.6487941176471,53.8546017857143,41.2032868421053,44.2726361111111,39.5535194444444,5.85002610441933,4.66423429073694,3.87172791062888,4.49532978930242,5.16482033576457,17.6078,28.6175,27.913175,28.801575,17.88665,63.4298,59.5311,56.0162,50.985075,53.7641,17,56,38,36,36
"ZNF749",0.999931404966506,0.998566021080551,0.979524286743719,0.999216655470616,0.98665780042146,0.999998770554004,0.999994476700985,0.998866979737359,0.998865161188272,0.999507666188302,131.244223529412,133.547419642857,126.015684210526,126.722222222222,129.942311111111,12.423497550978,8.59876800224757,11.6748294665859,9.06071643761545,10.6873592604971,87.9163,92.876,71.592375,88.7753,97.75855,163.6981,154.7083,146.53025,144.993625,140.1657,17,56,38,36,36
"ZNF17",0.922211198301553,0.992798456101274,0.445116019305112,0.999988793729129,0.874376982492931,0.967219116273107,0.999999729223044,0.843250588265687,0.977631433854816,0.999996322056496,144.247788235294,156.653542857143,137.438510526316,145.583291666667,144.773958333333,13.3821246777071,8.42171449825678,8.37136162978775,8.41849768357674,7.36289532869317,114.7541,114.4297,107.8156,114.308,115.246925,171.9512,187.08275,163.38205,176.460825,160.395275,17,56,38,36,36
"ZNF555",0.999951166266864,0.881024398018443,0.587161143038915,0.990543535906669,0.989100617007972,0.398038440881189,0.999999982913961,0.999926468204064,0.751512579145443,0.981006546929101,72.8264235294118,73.8452232142857,64.4923315789474,76.9614361111111,72.9742472222222,5.26453234612736,4.60250170337941,3.99265803795932,5.46912163727739,5.00582569141051,54.2683,53.09225,51.0113,52.62325,58.322975,91.9655,86.54645,81.092525,93.17165,79.3257,17,56,38,36,36
"ZNF75D",0.688445043887494,0.3028398214747,0.869749231112984,0.999999995292425,0.431564784425557,0.108952861435255,0.976902324562476,0.902735027507736,0.445894509047986,0.94486701650641,365.391017647059,313.587664285714,284.463813157895,365.896086111111,340.6382,42.7732425161277,15.9194412944697,22.8132454004048,26.1809063030479,24.9451305718724,270.9365,210.4732,171.03025,245.656725,220.302425,385.8481,394.1987,376.9377,446.91975,409.687,17,56,38,36,36
"ZNF197",0.96988782951736,0.243742235431447,0.258790625991446,0.992998611808844,0.999382613141185,0.251528310659123,0.967228384567514,0.999993915532147,0.398457263535106,0.998773572662684,348.556994117647,329.9580125,284.670339473684,335.172075,328.324425,19.8733401043119,16.2820899458314,16.0390925873841,15.9457802247871,18.0677330096169,290.1726,240.144325,207.12875,268.5704,271.988925,415.6695,413.1998,348.76215,384.2013,369.62225,17,56,38,36,36
"ZNF732",0.891819323032933,0.801762932864562,0.997196859998092,0.999794726570911,0.8794141169324,0.767713011762627,0.935162808443297,0.999973642774246,0.994569958648717,0.941273280756604,9.27804705882353,15.4499303571429,17.1805289473684,10.5261555555556,14.9088305555556,3.19891106149372,3.69885481679752,3.82088067289831,3.16687512833007,4.72384149915007,0.9146,1.59075,1.685275,1.960225,1.158375,8.8874,16.69305,28.849825,10.766975,9.35905,17,56,38,36,36
"ZNF546",0.959641088573699,0.511389161818894,0.695528586338567,0.970760403301825,0.999999910734693,0.756048354907603,0.996635235684044,0.994543094647848,0.540083559139106,0.997094125846132,72.5037705882353,64.6377714285714,53.3528921052632,64.8593222222222,68.1880138888889,13.8599091908571,5.34233085624029,6.58928700190192,5.68790230137769,7.16650187853973,48.9879,31.6068,27.896425,40.372025,37.1311,80.3453,85.600825,69.626975,87.9569,82.47805,17,56,38,36,36
"ZNF286A",0.999979069260825,0.947875733206013,0.899428455420006,0.622008233742914,0.367841363025286,0.910592004644222,0.984625935033665,0.975312005654887,0.999022643992757,0.804270878754552,355.367311764706,350.433576785714,316.293015789474,279.83145,327.19875,76.1900231393139,18.8068249863145,27.7923103520719,16.9841940941751,37.5901998757137,196.7213,250.356825,182.3781,214.261725,189.887175,332.0355,428.662675,422.992675,328.756575,379.57595,17,56,38,36,36
"ZKSCAN4",0.991657766002578,0.941152973371031,0.990080620925374,0.843392054492704,0.920160668669687,0.99704346757295,0.999986887988046,0.956316490498557,0.823811461820018,0.63562499163516,88.8355941176471,84.6649767857143,81.3520842105263,78.6757138888889,89.6982305555556,8.34353937180488,4.10618816453233,4.14023674773099,4.48705082258169,8.04144861290435,69.0571,59.161225,66.50075,62.80265,67.11565,113.2275,110.988075,93.613575,88.0288,96.2777,17,56,38,36,36
"ZNF643",0.854651843109583,0.996643815513565,0.371636253023939,0.56884096420309,0.942069501503822,0.139937368289404,0.943311853861175,0.998994797336096,0.630775346208296,0.887961472017673,78.6392470588235,56.8904607142857,86.7232131578947,44.1805361111111,61.2391805555556,12.1492498464203,4.39670789848959,25.4349216501253,3.69308392494255,7.42507178991196,45.7023,33.67795,31.025025,29.08475,30.507175,105.2632,74.700725,84.32535,54.776625,69.765675,17,56,38,36,36
"ZNF642",0.998963758231709,0.778305465141988,0.298001011358697,0.92224277130472,0.930549205983118,0.0972760993831924,0.982905682873457,0.814519914404085,0.941301994671913,0.432332792334523,103.816764705882,97.2423303571429,134.349002631579,81.7390361111111,118.273708333333,8.62902458637137,9.09411757360037,24.3442649744884,4.92850099049276,16.1587268139076,80.4493,64.358475,80.0898,62.310275,70.45205,114.2857,107.8725,116.712325,96.631275,127.95805,17,56,38,36,36
"ZNF490",0.951505894591429,0.990623633673583,0.997998467555025,0.593586036028089,0.822223276481881,0.715243619044623,0.707020390455516,0.923599284256858,0.839131312662745,0.999437868518775,211.924447058824,230.272173214286,224.297355263158,251.265041666667,246.413425,20.8054090006169,10.505198630401,13.1211474350422,14.516883514641,20.6870774775245,141.7683,185.5046,161.15095,191.775975,181.067675,278.5568,261.821375,263.964725,305.071425,275.713675,17,56,38,36,36
"ZNF626",0.280978738399036,0.988583342861782,0.304460818181611,0.935722223133315,0.571830995848935,0.995577384592793,0.809514579011737,0.82806096343431,0.93762600795021,0.995058732027244,25.1340647058824,122.828948214286,50.4179210526316,66.1461194444445,82.5499333333333,4.85522617024793,38.062859044326,13.3575029429189,12.8745813157677,24.1369021090203,6.6788,15.160475,13.19075,16.718925,13.735,44.1567,80.69085,48.7782,95.11675,66.691325,17,56,38,36,36
"ZNF793",0.0651708816569735,0.185097898342209,0.991834056164052,0.956405069651235,0.100546068259361,0.335653180022031,0.181592833907704,0.994616028602061,0.999999637351936,0.330104837816683,22.9700294117647,96.2025107142857,86.8872921052632,43.4771333333333,87.70945,4.34043013668614,15.8808965948215,15.7973315963262,9.89278477188588,20.1440407098802,9.4304,9.494,11.434725,8.768275,11.927525,34.5679,145.1212,125.04,60.827,138.329025,17,56,38,36,36
"ZNF383",0.730339917883267,0.998608161890048,0.260824372886787,0.999597883135417,0.67991058005116,0.972746152303059,0.722465084370265,0.999954829878342,0.30316824193518,0.689817075085108,92.2121941176471,108.427530357143,88.3161526315789,95.0803222222222,109.628827777778,10.6322933263667,6.74812604942114,8.0656640725127,5.50094233228966,8.86135343775718,62.8197,66.88535,53.748,75.225225,76.5457,103.2559,141.043675,103.5827,111.922525,120.35605,17,56,38,36,36
"ZNF669",0.193851967433805,0.471592933941696,0.977282476448952,0.124912119589948,0.99055676665092,0.87582093155649,0.577567545165439,0.935342050841352,0.999700014430847,0.791426862114865,162.528952941176,126.249110714286,133.643010526316,120.303894444444,136.319144444444,17.2142470941183,7.40463700582088,8.2578066218627,10.0022188503692,11.7588516224867,104.0271,84.29385,98.77775,90.32545,98.204775,234.0663,150.37755,161.392925,138.6961,158.592475,17,56,38,36,36
"ZNF559",0.608962351919613,0.625210280759445,0.999995612334995,0.983408580425358,0.0758978741541961,0.1091234358249,0.716417853472489,0.999953832359986,0.999813763984595,0.169128764717473,132.742811764706,178.176242857143,179.771947368421,114.626508333333,175.251688888889,29.1618766398291,15.4483370667792,18.6329215674061,18.3642706962872,19.1636761660931,53.2628,87.45025,99.71865,36.03125,101.82025,157.5692,253.2506,238.130175,155.94585,250.283,17,56,38,36,36
"ZNF177",0.803928653654204,0.957463294708043,0.98809910830259,0.966858927279381,0.142033394154479,0.442124891291363,0.910270035018611,0.999207468148083,0.999479810062063,0.32905834987047,27.4473176470588,38.4857696428571,34.7602684210526,20.5677527777778,36.6029027777778,9.2575766091143,6.26539446155696,4.56019968397342,3.88095864041283,5.58930571618195,5.9647,8.389975,15.105425,4.130475,11.296925,22.798,43.70485,48.64695,24.550425,50.9115,17,56,38,36,36
"ZNF548",0.987368374484994,0.877865487121288,0.283610519427503,0.999999999432447,0.965210839070823,0.763040113956476,0.986741548792195,0.664591350465448,0.981950468484363,0.971353178745443,243.028323529412,258.584175,211.910457894737,242.794611111111,226.282716666667,22.0566720095319,16.906909340807,18.4412331760493,18.4341577897253,16.3440929224833,171.5141,178.92265,143.414075,173.202625,146.488125,321.8767,290.987725,254.7669,287.9559,276.21945,17,56,38,36,36
"ZNF563",0.992680944982952,0.979866764868155,0.999517583673691,0.998484515104642,0.873837315322983,0.819830590566593,0.976847793005479,0.999150788975594,0.999999706215925,0.810151690143155,36.4004588235294,33.9069553571429,32.9638052631579,38.1662166666667,32.8007305555556,5.85888779754276,2.68097440476154,3.70928988276469,3.73563326792189,2.65078982462706,21.9004,19.151475,18.7417,23.3097,20.25025,41.1166,45.19085,36.0563,48.485,43.371675,17,56,38,36,36
"ZNF567",0.720537566663159,0.996846043888549,0.210982364141723,0.980467609023879,0.121184315684283,0.998761745266656,0.932932237512911,0.983749548651222,0.60472588053696,0.444106666124108,180.414235294118,217.548033928571,169.558207894737,162.745686111111,205.340766666667,28.4602833134602,18.4341523500077,14.2315840934675,10.5757968525346,16.6194849937818,136.5474,120.26245,112.613725,112.51745,122.80875,178.6585,282.7538,200.683275,197.23925,271.286825,17,56,38,36,36
"ZNF573",0.999997393135996,0.824290869059336,0.528399681236197,0.990645686541778,0.953931288248401,0.943563153610227,0.986410912886112,0.93716538784267,0.958005235054111,0.99999708350302,56.3457941176471,56.9566625,44.5499157894737,51.1955416666667,50.660775,9.75680236143146,6.21550026639912,5.46027703833647,5.26338943973741,5.26166662657492,30.7692,24.683075,23.225125,32.263425,30.6439,70.122,77.35405,61.22015,68.598975,70.581225,17,56,38,36,36
"ZNF527",0.995219473825111,0.965696025406733,0.617078395245195,0.998197307915776,0.890366738549083,0.992191292259776,0.999654606838772,0.999387886677543,0.821165645234134,0.971229848909945,87.1741,92.2239678571429,78.1782736842105,82.9978916666667,89.9202805555555,13.648756705579,6.96042868998719,7.55363109488731,6.31110572798708,7.19436173301409,54.4833,52.891125,46.07815,56.255025,61.25225,98.5032,131.0203,88.2864,96.201475,115.460325,17,56,38,36,36
"ZNF33A",0.172509931976328,0.0210916869580489,0.685112850876504,0.578748755347062,0.911172395974655,0.283159007041134,0.851278742016664,0.560502081088711,0.0810670669199396,0.977137526143416,1395.36319411765,1085.72073392857,947.788205263158,1177.67930555556,1246.75211666667,167.644339012885,54.9447029341211,71.7329882682202,81.7261950422178,97.8025109319877,859.3041,739.507675,595.529875,861.15335,736.1214,1937.6499,1357.5718,1346.209075,1400.4539,1659.103725,17,56,38,36,36
"ZKSCAN3",0.999822885144438,0.999988098307132,0.997154840500964,0.999375724616311,0.983761167670615,0.999739871890891,0.680579066837439,0.500409091475658,0.392071073936882,0.304164131616627,66.2271764705882,68.0584535714286,65.2471447368421,63.5527055555556,81.5553305555556,8.448247836484,3.62468731581565,5.44100824481568,4.78542385180702,10.8293016983676,38.8446,50.98205,44.181775,45.510475,52.18105,84.623,87.614675,83.580425,75.15735,97.3659,17,56,38,36,36
"ZNF676",0.932266715425886,0.502024789553992,0.768328947181617,0.974919314523374,0.999627651684162,0.726286694380341,0.913524396502443,0.999896418894587,0.887623028501304,0.997838705342989,1.94734117647059,5.46890357142857,9.41137894736842,4.778025,5.96949722222222,0.668911331395299,1.36314241333719,4.68920021372035,1.2262954626841,2.37054639030312,0.3036,0.39525,0,0.41845,0.23745,1.66,5.039425,3.89555,6.44165,4.8032,17,56,38,36,36
"ZNF699",0.54206640736519,0.643846031576843,0.999966217452725,0.92480711236133,0.910632390065896,0.958184642064949,0.875333395803975,0.961675828662338,0.985274524924451,0.999815205603187,40.4675235294118,61.3330375,60.1934736842105,52.2951166666667,54.2533861111111,10.8352277907884,6.27351170962451,10.7838175250146,7.43263231875075,5.87044775931206,16.2203,32.57715,29.3056,27.47745,32.578925,40.4858,83.65755,67.3991,64.205525,78.6112,17,56,38,36,36
"ZNF250",0.894325332399829,0.999961260811869,0.838779467573792,0.97996817271664,0.994739143201089,0.979102586881402,0.186010595895314,0.348016757366858,0.0683577126012044,0.2528453788634,186.511205882353,224.0659625,191.499952631579,211.382936111111,283.250505555556,13.3150434092903,12.4860010006018,10.8942046806531,17.3235835609122,48.1038469316883,139.1817,160.152675,142.369575,147.480775,159.45945,229.3145,280.06815,237.55895,257.361475,246.647975,17,56,38,36,36
"ZNF79",0.841775619552727,0.345099179265896,0.739050267311201,0.752889636689388,0.997822432478271,0.926255784369312,0.145624630800598,0.346996214378237,0.975240484215953,0.633192419000146,97.0408294117647,106.0526875,114.172257894737,108.187916666667,118.5719,5.95424671752393,4.37990467059506,5.35232492949209,4.96801568251892,5.493662001317,76.7386,78.243325,86.085,88.146375,98.3275,107.3375,126.179125,133.065175,122.8656,128.75085,17,56,38,36,36
"ZNF681",0.98846492025798,0.99999990984813,0.973830748912238,0.863855029130595,0.279074428551404,0.708851770917321,0.769705717281412,0.865205343254285,0.598739366217955,0.0606788626015108,84.5112647058824,99.7660160714286,85.3377236842105,51.889575,123.371947222222,24.1865575022816,15.9679457494365,15.4241990627627,13.166180141968,24.8612689729603,13.1004,10.5845,12.613975,10.8242,22.5169,102.0099,146.743625,117.98945,59.235025,140.910125,17,56,38,36,36
"ZNF766",0.993975925417616,0.995440330505869,0.820763311324811,0.999257701925842,0.909816064258957,0.999785871486096,0.915875690681687,0.969619016917886,0.531828975234051,0.656664742512755,353.458417647059,368.053521428571,339.1521,344.388622222222,385.387366666667,35.3763072908758,17.2844806209087,21.8565442382997,20.0616755028421,19.7319268814572,242.4925,278.261125,230.264525,262.49125,298.684725,500.2096,432.2808,405.632875,418.45645,455.1496,17,56,38,36,36
"ZNF471",0.264550414383219,0.915238018194611,0.580681094424222,0.658941322137755,0.945467349754448,0.966908682587564,0.288333842371056,0.999980114091843,0.615115652775089,0.94080328313359,14.8802470588235,49.0908839285714,30.0669236842105,39.31525,50.3584611111111,2.7138273259788,9.05758155681108,5.95468898712055,7.85943408616182,15.1402609828643,4.9706,11.084,6.256125,10.771875,10.366975,22.1077,56.17035,38.1409,38.443225,46.59395,17,56,38,36,36
"ZNF836",0.99892976548313,0.527477150947187,0.369211718632729,0.865991077611824,0.445604757986935,0.0145030512860373,0.86442548444596,0.442543527608071,0.0143007233405638,0.999999999907155,110.706447058824,107.064655357143,88.0518289473684,125.027133333333,125.079897222222,15.7748045217918,6.6289847209521,5.35807160355193,8.94070055883198,8.86163578940901,68.583,74.2789,64.2654,95.4269,82.48205,113.0906,138.462475,108.455125,158.171175,165.61715,17,56,38,36,36
"ZNF493",0.942069434381697,0.293719115503499,0.429335785035987,0.999702680249119,0.951602521727239,0.181320642875281,0.963070130094296,0.99999634100472,0.496176783666554,0.975613958453409,183.399452941176,152.521201785714,99.6118289473684,175.149811111111,154.508136111111,39.7147208472298,25.5886271080032,19.0347658734903,20.2223652299048,17.3469392288139,24.7011,60.890325,14.568025,79.463375,88.287425,297.1448,173.332225,131.512525,221.450475,204.2271,17,56,38,36,36
"ZNF167",0.331286351455658,0.976434726588389,0.461782779595682,0.989452111077274,0.386698376892748,0.999917243112178,0.82621944507719,0.865292277556314,0.974599825735209,0.94914086684749,19.8584,35.4693428571429,25.0174657894737,24.0543666666667,29.214575,3.7966616604649,5.3735365658335,3.60779851397348,3.30947397757619,5.26365097089791,6.8606,12.437075,8.072225,8.781025,10.6507,24.4485,38.5372,30.46005,31.25915,34.649325,17,56,38,36,36
"ZNF565",0.915598188909391,0.96763069784948,0.266000179637703,0.919223618256434,0.999998097407852,0.340300067269236,0.990861071780275,0.990236014170886,0.636718270635386,0.989832603303531,75.9126588235294,84.2130732142857,69.2627447368421,84.6192833333333,80.6866722222222,6.85705240056166,5.77922039845503,5.09822188126621,5.50579567556655,5.10127984919037,50.9461,57.168325,47.288475,65.6887,58.40215,90.398,98.705275,80.538925,101.640075,109.5416,17,56,38,36,36
"ZNF34",0.998268293529001,0.999719641929126,0.999931325789885,0.977251587098535,0.756414350184216,0.866158719618658,0.991099705731891,0.849133631598911,0.926891898993299,0.999845890680212,91.0168588235294,93.9757321428571,92.9820263157895,84.8505194444444,86.2158972222222,9.41762334066023,5.12850417693233,5.85115920270634,5.17847443306749,5.76104132537739,61.1503,66.54975,64.4112,64.420625,62.756925,115.0298,112.574675,117.806625,106.48675,99.395925,17,56,38,36,36
"ZNF140",0.839596434731245,0.327659592645876,0.716327986700433,0.329174428371296,0.717626010792881,0.999999982178626,0.987194027679803,0.966541983121021,0.415453843064068,0.419381895420943,356.670023529412,316.587741071429,279.509955263158,278.965855555556,336.024061111111,42.6178283064259,16.616884974477,20.971103308862,15.6209094816035,31.1465818756962,236.0944,245.291225,197.1103,220.477075,241.409725,417.261,364.19705,345.699525,326.6646,381.404,17,56,38,36,36
"ZNF658",0.926501521931118,0.901620110632815,0.999851546802665,0.9767728378939,0.341286580989904,0.345278597852023,0.638181579556955,0.912927542363419,0.968255182643294,0.103949065788335,57.9549176470588,69.9598464285714,71.7543815789474,48.7280527777778,79.6980527777778,16.1287734935189,7.61108900186592,7.84795965230145,5.07482317484034,10.4829670698797,25.3049,31.788075,42.24825,27.40915,46.378025,57.4956,83.097,84.997225,61.04595,97.184575,17,56,38,36,36
"ZNF765",0.915032789610594,0.101958619329643,0.145574283758585,0.99999908088241,0.837457215922125,0.0223400654481815,0.753745746088304,0.982070751167952,0.507776848098566,0.604500389341862,319.740341176471,288.2853,223.182160526316,317.976127777778,272.608838888889,34.7490321339029,21.5535268155225,14.7667130339801,24.2336127312513,17.5172232879177,202.5885,189.0078,179.412225,217.984925,198.03585,380.2713,378.5149,278.75735,408.7527,344.06355,17,56,38,36,36
"ZNF124",0.645852411478126,0.397250134428272,0.967961299307073,0.940017194530137,0.950610340664739,0.724755340713505,0.88532266699071,0.98729945438352,0.836901044754352,0.999613568935719,120.099211764706,94.3975714285714,85.2779236842105,104.860894444444,101.61545,14.7128022278591,9.70178162692755,8.72789104067779,11.2981605747917,12.5013946628109,80.5755,52.518575,47.535025,55.862925,54.291475,138.0184,109.344,107.498325,129.942625,117.35975,17,56,38,36,36
"ZNF569",0.111026524056581,0.268395747296028,0.993116622450638,0.978431153739277,0.130725553834151,0.385437312731846,0.285327894165137,0.991980806941793,0.999999944038161,0.412487927613568,28.8102352941176,65.7484946428571,60.8498105263158,38.0982277777778,60.5664638888889,5.80443671406358,9.24763302069231,9.07133741989344,6.18071728464746,8.82308465438066,17.0411,15.38665,14.54315,11.5167,20.6476,35.6275,83.025775,98.752,54.321875,92.26115,17,56,38,36,36
"ZNF777",0.585811071171091,0.116711495405242,0.6171360712638,0.832286192215285,0.991017525811688,0.436605407085839,0.698041826826951,0.999945989383623,0.63162396056294,0.998202603984088,506.412870588235,608.204519642857,682.908792105263,583.777341666667,601.555505555556,44.7025720147242,33.5651757161198,49.4269079324028,36.6862659497671,40.2918758119335,381.9859,458.8894,442.782125,398.947325,428.998625,607.6923,702.64245,865.571525,686.0552,721.375175,17,56,38,36,36
"ZNF605",0.959658481207985,0.703865175599611,0.905592332705369,0.223620430225697,0.2658337747658,0.82944489481145,0.999663256924983,0.972395150533947,0.655954297996855,0.125800761431793,457.218729411765,404.715501785714,353.733668421053,285.786875,441.179094444444,116.112652089313,31.5764546616183,38.6730967400404,31.9206868542843,53.0162035721753,143.8849,245.828325,179.39735,177.084175,191.9554,576.3274,496.004175,423.29135,372.331775,533.8604,17,56,38,36,36
"ZNF799",0.285408994008893,0.25511096831001,0.999411415327223,0.985389963799944,0.355165919172042,0.324971140236674,0.217504306690405,0.996240867647102,0.999936601935884,0.272542234334918,85.4910411764706,63.3197857142857,61.38405,79.2841138888889,60.1619138888889,8.49523823643306,4.99894398716903,7.05030525157057,7.39491851735607,6.83680880318239,56.5947,38.971,37.604925,49.03235,31.612525,113.5421,75.966625,64.262575,105.63115,74.6383,17,56,38,36,36
"ZNF782",0.0336830352710696,0.0349266243484381,0.999722797975303,0.177803931956544,0.955259562488459,0.925347841288405,0.728217835687349,0.245666523641513,0.244778308285065,0.738771795535749,108.187111764706,74.8599428571429,73.2267289473684,81.1040527777778,93.0518222222222,17.2236496523566,4.59811955285242,4.62433757427045,5.84144457853696,8.33651430166939,63.1098,52.098,52.05775,52.461125,65.25575,131.5614,87.952075,89.11945,102.59725,98.7171,17,56,38,36,36
"ZNF846",0.670572489231368,0.895396126027906,0.986945930515554,0.871651389787658,0.994386667106006,0.999988387207126,0.0667395559947978,0.313508980710078,0.179570968255272,0.224390353884043,65.1243882352941,83.1100892857143,77.95755,78.9140583333333,103.025747222222,11.1898553015302,6.76269948351175,5.48543858796574,5.79431949016459,11.3605440406786,38.8533,44.62875,48.54765,55.77155,55.009925,75.0332,110.9716,104.166975,101.6356,129.394225,17,56,38,36,36
"ZNF136",0.969063351540797,0.99123178704964,0.585491542019869,0.99999998954411,0.916411899347514,0.98181526920117,0.976967561812506,0.999999984101644,0.685116993970245,0.944159318500831,178.850535294118,192.894055357143,168.300118421053,178.507341666667,192.617408333333,23.3052601483201,11.1132081510059,10.877420843034,11.6969766352246,14.5374768196293,114.4685,130.609375,111.879125,114.696575,120.038175,252.324,242.3329,208.0139,214.732275,244.154525,17,56,38,36,36
"ZKSCAN5",0.999981208795836,0.998674070492399,0.986090169625602,0.999296156138858,0.991464558008685,0.999998642775145,0.999849267528758,0.996939577154931,0.999897049970053,0.999981155159216,454.618017647059,464.224946428571,425.039255263158,429.218952777778,437.402008333333,54.3245260539741,71.5169135781679,32.7974595620632,53.4882579681056,39.1567645845311,301.199,294.1206,305.0192,262.281625,306.522925,489.7502,447.86915,461.1449,441.064175,431.672075,17,56,38,36,36
"ZNF33B",0.194552936624579,0.0205217669821793,0.627751752715189,0.497515041599343,0.973452516975374,0.361945988463421,0.591799170039855,0.927094805077064,0.265114189082326,0.999750843640507,881.994488235294,687.061125,591.689628947368,729.227133333333,743.144419444444,98.7812686064984,34.3249423597859,38.538835293951,57.2657892100712,69.9592315338766,621.3559,507.958675,420.38275,494.838925,483.332175,1018.0655,834.97925,743.783725,845.345725,940.5561,17,56,38,36,36
"ZNF431",0.645083181409948,0.999048561730901,0.592916259276229,0.571550204426244,0.99884281455298,0.523791840376464,0.784953702952047,0.999560110379355,0.794925644458278,0.992537434563763,226.666358823529,309.580303571429,242.933984210526,322.097761111111,299.784127777778,25.5696501722948,35.894572073723,22.5981471623938,45.8229916735718,27.3568805448545,164.4662,171.636525,159.657325,186.3767,170.3485,276.7296,361.952125,292.26635,330.833125,390.248775,17,56,38,36,36
"ZNF418",0.502655906811962,0.999995086244486,0.267001522638773,0.968897165937214,0.756874837426538,0.951671134390629,0.81094098758831,0.980012326179683,0.694535181047299,0.979574479073945,23.0869647058824,48.7822571428571,24.2429157894737,33.9861,41.7693,7.99032591305933,8.99111192492372,5.45025335320464,11.1937149827347,10.4107811967347,10.5432,6.658925,4.956425,5.942775,7.575525,20.0931,65.844125,32.044175,33.927225,43.53415,17,56,38,36,36
"ZNF700",0.986217478522293,0.858405755761404,0.955109612510947,0.999998314657121,0.948333149441331,0.684625658262931,0.99979500810413,0.993264993111279,0.843231701009054,0.998609647627121,332.756111764706,313.341653571429,292.997589473684,334.860636111111,325.744233333333,32.4679924856161,20.8702610100415,21.8661635416887,17.9573042854849,22.6677885039735,216.1585,209.054975,213.8008,258.584225,232.8233,469.6017,365.285075,305.7243,372.4853,421.071975,17,56,38,36,36
"ZFP28",0.36353937452435,0.656606136936684,0.985289120296503,0.688795650222444,0.979745439979982,0.999998512825742,0.577656908889884,0.997532211056904,0.999811469304542,0.999498483017411,27.6474294117647,65.4174339285714,57.2459210526316,56.3673611111111,60.2031777777778,5.15882604900376,12.3132410715627,10.0723040287519,8.99237567619182,14.8419842466186,11.5108,14.133025,10.6602,13.305125,12.677575,40.3429,68.031625,92.053125,84.3589,53.82485,17,56,38,36,36
"ZNF585A",0.999987626834643,0.97573671596954,0.881438053871198,0.999521781657638,0.999736811256765,0.846814113281408,0.998505391031467,0.9866342161402,0.995404362657862,0.970617970112948,102.937164705882,104.471766071429,91.7295473684211,107.022319444444,97.4821222222222,19.211259310045,9.09634539055304,9.80713656357361,8.99137691204244,10.9198109070458,58.3474,47.2324,52.747925,85.156575,60.659175,149.9272,147.377175,124.589225,122.9425,127.835975,17,56,38,36,36
"ZNF138",0.71019862231357,0.656589118452316,0.99956600691282,0.706102259495932,0.999963520737689,0.999987405800491,0.982141755595223,0.899698634516875,0.851220039352905,0.89274168273066,266.546617647059,222.842925,217.363468421053,219.855275,246.521719444444,36.9345419991066,18.7779875614942,15.1970513947442,22.7319761697895,15.8850346492344,151.417,135.36085,156.254975,133.22945,171.93325,339.4895,268.638075,265.02245,260.53225,295.084275,17,56,38,36,36
"ZNF429",0.999983355544,0.947197807523412,0.895316404656054,0.945240495754766,0.893534999643732,0.999999977552197,0.935945400711746,0.754206222687407,0.313699017237341,0.31787404624095,95.3922941176471,92.9338946428571,74.6955605263158,74.3002555555556,117.459169444444,30.2607756374734,14.4926206245131,12.8835286833384,10.7142730814794,17.1042972270573,11.336,19.47155,14.0678,25.280675,45.9923,106.7073,139.8995,105.78655,96.98255,145.040625,17,56,38,36,36
"ZNF470",0.263986892610653,0.813693484051896,0.782363473579711,0.419239590505092,0.999391193147166,0.922683131946589,0.776173861378884,0.847384918186366,0.999976551063487,0.952968219416279,30.1071588235294,70.120675,52.8481315789474,66.6174916666667,54.5293527777778,6.87253431831918,11.767102067708,8.75436132256074,14.3000448948998,9.44486267316493,12.47,14.5997,13.7512,14.817275,16.03335,43.4927,84.687875,84.0836,76.8779,63.242,17,56,38,36,36
"ZNF100",0.96225725464365,0.291122578742754,0.357924705994672,0.895671257358746,0.995871113922185,0.682682169340744,0.937122964666968,0.999648118865735,0.580861827919825,0.999861328454232,248.432347058824,219.361342857143,159.143881578947,206.924291666667,212.719977777778,59.5674710957044,25.63894989239,18.8137513594628,18.0775605012794,18.8886722485996,134.4512,108.9368,61.36525,113.8625,121.55175,253.4413,284.37465,201.8427,289.881575,276.4095,17,56,38,36,36
