"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF773",0.126615435535156,68.253185915493,80.9268690140845,5.20516471636858,6.39701617572327,38.5131,40.8646,78.63875,107.3956,71,71
"ZNF776",0.277552671221577,391.390138028169,424.906778873239,22.2713875964278,21.1983195446634,256.6399,262.7596,467.20705,526.4081,71,71
"ZNF256",0.691375457380271,73.7521563380282,78.8356690140845,8.11798793206828,9.86882984889236,20.4359,16.46415,102.7587,111.63185,71,71
"ZNF599",0.379165730500153,77.0489901408451,70.304361971831,6.11735587788916,4.585181123167,44.5734,40.6627,95.04385,91.98365,71,71
"ZNF18",0.674968767728172,183.092481690141,177.64415915493,7.77391050096872,10.3763092620215,144.16385,124.88315,214.2674,226.23675,71,71
"ZKSCAN2",0.5069958524516,159.801102816901,169.511546478873,10.7555278304487,9.86877018425748,95.02825,115.6194,185.6616,185.9431,71,71
"ZNF689",0.544473016238469,198.151914084507,188.357997183099,12.1089632973589,10.6415352030155,134.5361,130.4581,225.1722,222.08535,71,71
"ZNF19",0.105425444312571,44.3252112676056,50.598776056338,2.31253710404388,3.07767214663925,30.8334,30.22415,57.56115,65.99185,71,71
"ZNF230",0.7213104444055,78.0376464788732,75.7019295774648,4.74353251467829,4.49473341534867,50.1552,52.5501,88.9713,88.97955,71,71
"ZNF222",0.913274851964207,29.0704788732394,29.3914577464789,2.04971076622109,2.11033155304786,19.25065,15.70255,34.0639,36.6016,71,71
"ZNF221",0.720787492043042,32.2862535211268,34.0910563380282,3.09821562502519,3.97469478136435,14.1081,9.73635,43.24335,45.0911,71,71
