"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T0","count-T1","count-T2","count-T3","count-T4"
"ZNF555",0.9961851983186,0.997051226218107,0.999970674384615,0.998952552285854,0.986080257649475,0.992442841560353,0.98294695767097,0.990753221004343,0.985101125409858,0.952974304889916,82.0208,70.2243,71.0266666666667,73.6322206896552,63.17792,NA,5.90251904366955,4.69281170825144,3.49511911484091,8.16021434524854,82.0208,52.9883,49.184875,51.90315,55.914,82.0208,75.9523,84.169025,88.79405,73.2391,1,31,42,87,5
"ZNF75D",0.998561570981629,0.987141263022721,0.887695937871325,0.997775173608529,0.999893782570114,0.855332369958041,0.995222358937659,0.998641699161164,0.999779744029824,0.999410516800936,380.526,337.986519354839,305.7829,333.453166666667,318.10084,NA,22.3532959636556,20.8970398752268,17.2867928076963,46.7189091913713,380.526,246.5964,201.094825,196.193,227.2849,380.526,392.7441,387.100875,414.8685,408.1829,1,31,42,87,5
"ZNF197",0.999845493085474,0.999963600895402,0.999537306552612,0.999998645795374,0.982064430190441,0.997052062106834,0.996418523333035,0.989489577512865,0.976302813432547,0.944926922631439,328.6776,311.125267741935,316.518902380952,323.376352873563,286.64266,NA,16.3794525499306,18.6601362485486,11.4149874539461,28.1838134822561,328.6776,250.6534,238.857375,252.27275,274.9676,328.6776,364.2896,393.3805,395.2117,325.5751,1,31,42,87,5
"ZNF732",0.500769395930425,0.677282918595872,0.749345345865737,0.754985621664332,0.259805372266452,0.94794642819829,0.547975610382669,0.999980087517181,0.956043926458106,0.845222804216566,47.8455,7.3235064516129,14.435630952381,17.8832770114943,6.16126,NA,2.03337696175617,3.46930500883313,3.17711924112386,2.99810321546807,47.8455,1.2627,1.6165,1.4006,2.1505,47.8455,7.0089,10.065675,21.16925,5.4805,1,31,42,87,5
"ZNF546",0.973561157258706,0.900686752231958,0.759071880219072,0.87511907709123,0.48051512716345,0.997730465001625,0.991615342980068,0.998900459383319,0.909509762292141,0.846106454119796,26.4487,52.3689,64.1457452380952,66.6599597701149,47.00882,NA,4.73314743565816,6.27636614834274,5.06367069441257,10.8371063017486,26.4487,33.2609,33.539225,32.2874,36.2903,26.4487,69.5005,82.19185,87.807,57.7106,1,31,42,87,5
"ZNF286A",0.910509947681154,0.958943532929474,0.942122150833585,0.966781802269837,0.822883470555592,0.999338220573836,0.971558347172836,0.994323951105702,0.9999997406989,0.999996669149838,452.8975,288.813419354839,322.46310952381,330.681250574713,325.35586,NA,22.5152446720713,23.2575043831035,23.6825720040098,55.1779518036018,452.8975,183.33405,220.170925,209.9989,333.7417,452.8975,347.37835,414.762225,382.02425,413.7097,1,31,42,87,5
"ZKSCAN4",0.967983621612675,0.985472735382496,0.983014928649622,0.994026664673168,0.781922141595202,0.975670400307583,0.998034272183482,0.965860535631917,0.994814955677069,0.999839158235491,100.1486,78.1804129032258,82.4893976190476,86.2573586206897,88.78768,NA,4.16132121001223,4.33130653519572,4.22798853702699,6.05110606355565,100.1486,66.8061,66.803175,62.1125,81.4843,100.1486,86.3731,97.27485,101.85385,85.2151,1,31,42,87,5
"ZNF643",0.970744832291414,0.962749132335609,0.999793047135111,0.989570262918297,0.941741953938614,0.824369735368999,0.960965510002709,0.999460415517422,0.999916111972366,0.978198720212085,108.7667,56.4425322580645,53.0529952380952,69.5140494252874,47.65654,NA,4.93231177232839,4.74050060605338,11.6946087886611,17.0760817249918,108.7667,33.28045,33.07255,29.2165,33.7224,108.7667,73.37295,63.842175,78.4037,39.2473,1,31,42,87,5
"ZNF642",0.999557598509478,0.999999992118056,0.915795529200695,0.999948623116976,0.49155765381902,0.949401250881622,0.999902827564069,0.999956951198175,0.99812772578637,0.973250558098964,105.2006,85.3955838709677,103.925911904762,116.605183908046,90.62334,NA,5.07567707122478,10.125101754211,12.5383920521082,8.87971376186192,105.2006,63.6773,71.933975,73.1116,88.5214,105.2006,106.6047,118.616175,116.7163,100.1769,1,31,42,87,5
"ZNF490",0.998478340849937,0.99795312984284,0.999983747679401,0.999984514395873,0.870951393335175,0.757905010024018,0.999976061142921,0.99564163517414,0.992775441310708,0.999999243558082,249.9257,222.180432258065,220.120092857143,241.27985862069,239.42268,NA,12.218443515759,13.5939491350341,11.4379930075556,21.5660614975104,249.9257,177.0769,152.36745,161.70255,204.0232,249.9257,256.7319,256.37625,293.4201,253.2517,1,31,42,87,5
"ZNF626",0.999734379694942,0.987936772750119,0.684615777994426,0.997458740066029,0.960437037020992,0.898391999263193,0.998901404996277,0.999542169016207,0.992168786939923,0.999987041072838,16.9391,51.8240806451613,109.379852380952,78.206175862069,70.80872,NA,17.9266925763876,43.62413997274,16.1063116955218,27.6930195800747,16.9391,12.79115,13.165525,14.1039,25.2918,16.9391,44.23155,86.771825,59.87485,85.9438,1,31,42,87,5
"ZNF793",0.999880185755012,0.956319425063142,0.138060889975504,0.973223176585574,0.184853224500906,0.987442038547634,0.676675952230344,0.0598526611249575,0.519062844058898,0.366740357177698,18.7221,34.3080677419355,90.354519047619,80.8830977011494,165.49588,NA,10.3535839003164,15.4028535855401,12.0950578540226,47.9140349505174,18.7221,6.31695,14.2167,11.4489,99.2218,18.7221,38.13535,140.2426,79.09695,183.2441,1,31,42,87,5
"ZNF383",0.996305443245651,0.976708587075198,0.872557492610467,0.982932827963761,0.917093817926534,0.998778474023966,0.974498341371726,0.973809348497716,0.999917661305223,0.999084625589826,74.2942,92.3971838709677,103.59035,101.0687,106.80424,NA,7.18446789593363,8.70633440368134,5.30317461550123,8.49605674107701,74.2942,64.8455,64.732475,66.302,104.5699,74.2942,99.6763,141.183425,117.25955,118.8267,1,31,42,87,5
"ZNF669",0.968284766465952,0.994108154151218,0.854777386245944,0.977662981347468,0.997903558460336,0.891686185429845,0.999901049267561,0.845594855561703,0.983144596036103,0.886006716509924,97.1768,135.597538709677,121.595435714286,131.730471264368,106.53038,NA,9.7499734634474,7.6492916930872,7.04334467943992,10.0054599086899,97.1768,102.73325,90.531475,89.69115,92.0882,97.1768,171.6783,135.286025,161.62295,119.0758,1,31,42,87,5
"ZNF559",0.954727049146842,0.626306057384876,0.0283470711640422,0.62377727989207,0.0092446550214268,0.999999917350701,0.19176869340191,0.00593896793053061,0.246818945066668,0.216746167241866,20.8024,100.434341935484,178.306697619048,177.796098850575,285.91784,NA,13.7244976133384,19.0545126820057,12.4995810806428,23.4928024588085,20.8024,29.85405,82.4218,89.1877,273.2473,20.8024,157.19525,258.197875,251.93615,304.3632,1,31,42,87,5
"ZNF177",0.992069300517279,0.904548995257554,0.343608972135,0.884115066018018,0.138558148469483,0.999001823404944,0.751732547757189,0.379507090437211,0.896941322769251,0.924483204908515,2.9718,19.0777451612903,34.8932761904762,36.6407724137931,50.16986,NA,4.79901043977301,6.03389847013292,4.05175205200995,6.39852315910476,2.9718,4.2061,9.425675,9.54135,43.0108,2.9718,20.8912,48.0223,47.03915,50.1239,1,31,42,87,5
"ZNF548",0.9996108300683,0.990868067563976,0.815759067040619,0.999855711271459,0.999406308003576,0.489536625433851,0.99965203146714,0.999999957818001,0.985211516291523,0.999944550443983,254.9777,232.921680645161,205.661723809524,237.97412183908,231.85942,NA,15.6900745528533,12.7311811161596,13.2359398224046,15.8075103660064,254.9777,189.2979,143.89675,142.8223,202.9831,254.9777,238.55815,262.75885,301.6818,263.1982,1,31,42,87,5
"ZNF563",0.613927112720234,0.778007531640893,0.763566775489674,0.752825713761046,0.777883432556467,0.999627191635851,0.820254221194899,0.980412744121722,0.99999997365306,0.999996278895242,59.4354,29.3127096774194,35.1284952380952,34.3385114942529,34.947,NA,2.30031829938864,3.23408177072267,2.50249427163809,2.490703734891,59.4354,21.25755,20.32145,17.97835,32.5269,59.4354,34.3244,45.966575,45.42905,35.5777,1,31,42,87,5
"ZNF567",0.999277734112804,0.959120647704047,0.315709468017753,0.975324931305582,0.428651458139623,0.987187759667984,0.993996542466045,0.992821827501212,0.985400605684285,0.99745418576959,129.8663,155.935167741935,204.615604761905,194.492508045977,178.22574,NA,11.8740140577943,20.2142317538998,11.6939080353865,16.625757488656,129.8663,108.3588,119.410775,116.77975,169.8546,129.8663,192.2284,276.171075,260.8054,207.976,1,31,42,87,5
"ZNF573",0.999999999577276,0.999998090929654,0.99901974062488,0.999947036120684,0.970773849321557,0.995900726668778,0.999290524475773,0.981374352104893,0.992503097998129,0.998323202214697,53.1947,53.4455193548387,51.1463,48.5150011494253,43.3954,NA,7.51446671219426,6.53524862088616,3.68752203197293,6.16542227402146,53.1947,26.5765,24.50335,23.3553,29.8314,53.1947,70.0988,80.525225,65.8185,53.9403,1,31,42,87,5
"ZNF527",0.990384073627732,0.990719532150058,0.999999884858865,0.993021992724777,0.999619579809856,0.999692365460606,0.985629947196122,0.999674295050418,0.999546734027037,0.998297976679999,106.3893,83.7757612903226,84.0779904761905,85.809683908046,79.26968,NA,7.36153538424403,8.20451663348892,5.19065160863254,10.5936331338403,106.3893,53.18905,50.34195,51.0805,62.6106,106.3893,103.93395,106.979375,109.824,81.8669,1,31,42,87,5
"ZNF33A",0.999986387365061,0.978185319150245,0.228876381892601,0.999734196413479,0.990395776402789,0.21712255911237,0.93183945386356,0.486125614364994,0.974179886927751,0.571895449841174,1261.2184,1215.12489354839,959.400326190476,1164.99935747126,811.66162,NA,91.6261883290643,65.9675754820355,60.3653137263079,136.038146094636,1261.2184,853.16775,626.8312,737.52035,638.4565,1261.2184,1503.1842,1208.699425,1515.01145,973.7809,1,31,42,87,5
"ZKSCAN3",0.993570688292679,0.97455803931834,0.935702244405494,0.967587013110953,0.823612211146655,0.999624237666944,0.965155409384044,0.973001687701183,0.999346364679217,0.99986360099906,44.8737,62.210035483871,69.7669,71.3185114942529,74.26056,NA,6.2182380202986,4.82048287479365,5.06917742077572,4.42450487417519,44.8737,38.78205,48.376075,44.64565,67.4449,44.8737,73.08015,86.904775,91.0671,76.1285,1,31,42,87,5
"ZNF676",0.999955777342108,0.974848848116274,0.24306894855566,0.997717798852619,0.870913835435474,0.549707895964579,0.995852582283663,0.975130160928463,0.993381534083501,0.999713013800342,0.2972,2.24787741935484,10.1793166666667,5.5273275862069,6.94026,NA,1.05144898090974,4.26101152848155,1.16534298709522,2.706351720601,0.2972,0,0.06225,0.34235,2.594,0.2972,1.6908,7.851375,5.9171,9.7154,1,31,42,87,5
"ZNF699",0.95886659961482,0.784268603069001,0.307900837798209,0.865129820345664,0.6554987275449,0.890586352317475,0.724689808162419,0.640771580180005,0.991965236031969,0.921112651891109,7.7266,43.0941548387097,66.1714523809524,57.4660356321839,76.77248,NA,5.511945126492,7.6013022154906,6.15301473450964,8.06047814645012,7.7266,20.7319,36.2882,24.0669,69.3904,7.7266,51.89605,88.4543,72.2321,90.377,1,31,42,87,5
"ZNF250",0.801811993615481,0.913383538799642,0.800006642534165,0.970370117582294,0.130251621261047,0.73274929153035,0.974442126503293,0.869798789089685,0.992948409482084,0.999996368007594,347.8425,170.7714,212.166623809524,248.555196551724,243.99248,NA,11.7143185647355,17.2033119870019,21.02715050306,40.9490969839312,347.8425,125.39295,150.87065,152.75765,188.3762,347.8425,197.73795,246.64215,269.7143,225.7715,1,31,42,87,5
"ZNF79",0.982768642919023,0.965278156197211,0.98925565943665,0.978886194737504,0.999952631555351,0.99002690341993,0.855082714399625,0.79036867874423,0.891945889455838,0.79060569381902,89.7474,107.420287096774,111.052445238095,108.226374712644,124.89912,NA,5.5115685429435,5.67538745931783,3.16383653402884,18.9785715462308,89.7474,80.7268,85.744125,86.97295,89.5161,89.7474,123.35375,127.960025,124.0469,140.4655,1,31,42,87,5
"ZNF681",0.998000911772809,0.939946078514571,0.296832873331076,0.968533521265944,0.519559789250513,0.954514357168397,0.986780576992168,0.987614099375505,0.989994306682447,0.999684555235345,20.8024,56.9668612903226,110.076938095238,94.762875862069,84.51674,NA,14.585123425368,21.6306650784191,12.2234207220146,26.8867363392547,20.8024,10.34555,9.4449,18.44145,45.5241,20.8024,92.9095,138.040775,123.39335,119.086,1,31,42,87,5
"ZNF766",0.90216249838722,0.866620394261342,0.996183497160318,0.711034337495047,0.37715329185915,0.535519421775708,0.615782834580903,0.652713358611246,0.748523226704033,0.97355201985099,212.4814,322.294196774194,332.848261904762,368.286613793103,402.48208,NA,15.289164919533,16.1328794096467,15.2183650041709,14.1118576650773,212.4814,260.2551,274.221575,249.5794,394.0321,212.4814,364.9188,412.76305,485.18375,422.4854,1,31,42,87,5
"ZNF471",0.999999999990775,0.976624423158459,0.0899934186516855,0.996746270690203,0.439331877230664,0.694645964943198,0.975755693911629,0.656293621473385,0.999956392369746,0.966409898635251,19.6137,19.4505967741935,57.5539333333333,42.0514620689655,61.09892,NA,5.07086741718797,13.9657418945924,6.20943740437176,16.1564406388722,19.6137,6.9213,9.263125,9.6523,33.0739,19.6137,18.73645,67.668875,47.1333,90.2831,1,31,42,87,5
"ZNF836",0.95734718126389,0.880911412023323,0.83905898563115,0.947098068230989,0.999782621419023,0.802400784766259,0.927980905906983,0.995943474289693,0.999912411468362,0.998018270564542,148.8856,112.642141935484,100.069026190476,110.751196551724,103.47182,NA,6.08579804770385,7.92056017386285,6.09867320970156,13.2296192422685,148.8856,86.005,70.5983,69.5211,77.2762,148.8856,139.32895,103.19985,143.93145,110.3569,1,31,42,87,5
"ZNF493",0.999744844992879,0.995926081113678,0.93057509958871,0.997743164873385,0.967877029639579,0.998398121466916,0.997364361030525,0.996078422560831,0.999999901955627,0.999982905201745,191.679,163.493322580645,134.870554761905,143.172328735632,136.70084,NA,20.1494772172284,21.6858932925744,18.2174756783655,27.2523416815436,191.679,78.13675,25.742575,35.62605,86.1929,191.679,211.013,180.57625,197.71865,157.6129,1,31,42,87,5
"ZNF167",0.999257662658098,0.829349967887002,0.00583623610473194,0.962405262320187,0.243296452682079,0.230332164240806,0.808283660887218,0.277783663366762,0.998582565840399,0.782701999872802,8.321,15.0766870967742,37.8612261904762,26.9992666666667,41.56888,NA,2.60258808752514,6.19417369321617,2.56137323372124,9.90283140876386,8.321,5.5577,15.0765,10.02595,26.3441,8.321,17.64415,45.664225,35.2574,54.799,1,31,42,87,5
"ZNF565",0.999681658508088,0.999999299568162,0.85021557738172,0.999999128065428,0.777299250958862,0.999999996334815,0.998333295829043,0.816960273098856,0.975868975047332,0.973961924248442,78.1605,85.1643193548387,76.6562833333333,76.5811712643678,66.67032,NA,5.27893473735529,6.07753599310529,3.8876214186508,6.82943024581114,78.1605,64.96575,53.755425,50.03455,54.0323,78.1605,103.7136,87.088025,97.4943,71.4953,1,31,42,87,5
"ZNF34",0.724361023104014,0.914430779729228,0.427719107604902,0.976932573539767,0.0127584671829242,0.604352499932827,0.999996384156445,0.099469616474019,0.454353057958106,0.789187030268258,119.1679,74.5458451612903,88.8586547619048,98.3795114942529,116.73384,NA,5.39868357994249,6.09940465492687,3.76784150967784,11.4617152789013,119.1679,54.38565,65.442525,73.59695,104.129,119.1679,85.0438,101.831425,118.5114,130.6656,1,31,42,87,5
"ZNF140",0.994005807070471,0.995019634333648,0.999985270285388,0.999764642736793,0.791258961852114,0.783200147938482,0.989349351493831,0.999482224058626,0.998853671836568,0.945996941777949,347.9941,287.532458064516,290.610666666667,321.778225287356,272.20436,NA,14.8376309444534,24.1666435872295,17.0561129867829,9.53861914333516,347.9941,243.51925,208.281025,206.25415,260.7004,347.9941,327.65265,342.042675,394.70265,284.7356,1,31,42,87,5
"ZNF658",0.999971652932076,0.979281453264694,0.279943264525385,0.983752327339623,0.246078861837098,0.999550300638106,0.941529009114183,0.560586723211491,0.982787268478846,0.967563599320633,42.1991,48.0951193548387,73.8789761904762,71.6941344827586,87.96942,NA,5.26280558575052,8.53971561847823,6.57396992940009,24.2267500905384,42.1991,27.3524,41.60775,32.0356,68.2568,42.1991,63.9498,91.42905,84.9863,81.1828,1,31,42,87,5
"ZNF765",0.916990629505909,0.62071727747866,0.11497553838403,0.802554271696192,0.732186252728036,0.450138237216412,0.488532677750399,0.321116808197815,0.950550009567805,0.60853448850735,412.6003,307.650409677419,237.339323809524,276.020698850575,195.2961,NA,22.8757164896359,15.5318145925463,14.1950281811569,24.7890510837144,412.6003,211.87315,179.9064,177.4235,147.0618,412.6003,347.50645,289.222375,374.2541,202.0303,1,31,42,87,5
"ZNF124",0.999999973369361,0.998471074598883,0.777370721195171,0.998701022620017,0.727110846461211,0.999993775556977,0.948009755606122,0.479430297426422,0.814229956750125,0.782132941142956,107.8752,106.672609677419,89.1521619047619,90.0222574712644,56.24954,NA,9.87235375165923,12.8282143719758,6.16609659276961,13.139194848148,107.8752,59.3396,45.977075,54.79625,35.9602,107.8752,140.3506,111.893375,107.48395,59.3439,1,31,42,87,5
"ZNF569",0.99889579034098,0.758715905125615,0.00116114029511538,0.927578672811945,0.0752718148363252,0.241167581901816,0.632921176820196,0.0738685406407675,0.959099408033908,0.531960034245635,12.1842,26.8722096774194,77.5613976190476,56.4608873563218,95.24398,NA,4.99446924133183,10.4912043170531,5.78133366124604,26.5205140385966,12.1842,9.85275,21.653875,20.4302,52.4101,12.1842,34.5377,115.45735,73.7669,129.3774,1,31,42,87,5
"ZNF777",0.975521480447165,0.787395746550615,0.151658074330189,0.881017630771647,0.485074872626719,0.813388214047968,0.921668043247908,0.970837355456661,0.986073785718399,0.99998920640506,375.3343,528.440974193548,665.87835,614.269183908046,604.63036,NA,35.7359809739136,40.6238718923417,28.84568418743,43.6998758404827,375.3343,408.27095,450.3075,442.57045,532.2581,375.3343,625.3717,786.8307,742.52295,653.4047,1,31,42,87,5
"ZNF605",0.891163154261573,0.725270751195415,0.63105228794966,0.71102253278244,0.462854215578347,0.999987237650977,0.891138032833061,0.999882587776958,0.982397665064562,0.975505324493014,44.5765,307.679396774194,401.335595238095,405.937152873563,328.2723,NA,35.2666151038294,40.1043923279688,34.6479233899764,26.6971582296693,44.5765,182.07415,208.3563,189.4431,296.7197,44.5765,437.24185,479.797075,526.1972,330.1454,1,31,42,87,5
"ZNF799",0.4740070483111,0.370339108704404,0.955299639349973,0.393307123517771,0.981276125239357,0.998816456425971,0.306999784868581,0.887507386171622,0.9766724826,0.952683001160397,138.1872,69.6821258064516,62.8284380952381,64.9165528735632,51.38956,NA,6.22535875667336,7.11661643001602,4.3963730424994,14.4363123163293,138.1872,41.89285,38.673,36.582,29.6444,138.1872,86.3449,71.718,79.83045,49.2866,1,31,42,87,5
"ZNF782",0.999625685107531,0.999937617164754,0.99779837108146,0.993486052906212,0.839062350417041,0.531205995081311,0.999953788059857,0.956878390934435,0.98161461824077,0.750842825764515,70.7281,79.7263064516129,76.4372690476191,89.2139103448276,64.99544,NA,5.49201385013395,5.58757891969042,5.48466690174096,11.6142099693694,70.7281,58.52945,52.99245,55.38255,46.0441,70.7281,90.22755,88.816975,102.08055,67.5105,1,31,42,87,5
"ZNF846",0.871511863422863,0.995027690992786,0.105125414202615,0.970396812329482,0.464064794346861,0.718185969213494,0.999885060665148,0.444254205003541,0.988349635285056,0.847872247825607,115.6018,66.2981548387097,95.6673952380952,83.7649057471264,107.31568,NA,5.34626158975836,9.48580846799808,5.44393560860644,17.3791771573455,115.6018,46.19455,52.19295,43.6887,76.766,115.6018,81.3774,116.36325,114.8212,144.3548,1,31,42,87,5
"ZNF136",0.995690075868491,0.997886484000475,0.998714767059206,0.986612272354802,0.973778601847838,0.843981576682785,0.949924145740783,0.911284765621084,0.848940083842247,0.971036656959301,146.5082,177.516806451613,172.217747619048,187.813029885057,211.07598,NA,10.7626151220268,12.0444836253945,9.61682740546604,20.3728578610464,146.5082,140.27675,111.081525,117.7428,176.7406,146.5082,213.14725,217.69825,239.3117,214.2368,1,31,42,87,5
"ZKSCAN5",0.997813872142846,0.990334205452035,0.970093068735477,0.999819128289344,0.949871343733397,0.497550886715001,0.965867185392717,0.924870419158994,0.985467777071692,0.758415710875151,551.8574,431.294790322581,375.347592857143,488.394485057471,283.4032,NA,47.4642220834373,22.7795980352082,51.2728597069431,29.4681283069522,551.8574,294.3864,286.23815,313.0612,234.1398,551.8574,406.83775,421.769375,465.7638,304.5142,1,31,42,87,5
"ZNF33B",0.983960878764674,0.832573107323835,0.186383032691952,0.991036237338067,0.994987498189422,0.0139600532635842,0.834204865219227,0.72005887812339,0.999776204381565,0.569555833982464,907.8752,730.610464516129,559.960919047619,757.485412643678,532.42138,NA,57.7691688452455,34.8448772930465,40.0028112706961,91.7789304049867,907.8752,499.10935,370.624025,495.14955,441.1783,907.8752,873.5509,703.972,891.11275,534.43,1,31,42,87,5
"ZNF431",0.999989735132428,0.999462734515363,0.693560477072818,0.999890433588573,0.997843296523661,0.277980001550582,0.99998912306353,0.999999984158433,0.963439100983059,0.999942026227429,296.8796,278.015432258064,347.6665,263.065467816092,276.24326,NA,48.386379709403,48.4488630388087,16.5434858818291,28.6229112966274,296.8796,181.5196,173.756025,161.7658,287.4643,296.8796,295.9885,377.8986,343.10835,312.0968,1,31,42,87,5
"ZNF418",0.99863660233947,0.977299052102995,0.696228279670444,0.978888427276251,0.634083317041306,0.99999069687949,0.994072580166893,0.997139834243621,0.99817766986736,0.998682482182405,6.5379,22.3625193548387,39.3697357142857,38.5358310344828,31.43512,NA,6.65921172936919,8.93984729262707,6.50880757949257,8.26860193632515,6.5379,4.9432,5.823875,7.3872,17.4731,6.5379,22.51635,49.584125,35.91355,37.873,1,31,42,87,5
"ZNF700",0.998919558090602,0.999816836137785,0.993862819708236,0.998233402477271,0.999863816479017,0.957464387237255,0.989478760924511,0.984861309737703,0.946779933443271,0.989301301658096,352.4517,314.480225806452,328.305719047619,309.847327586207,278.78326,NA,13.5243962326008,28.8730994141208,14.6368612650804,26.4154242061262,352.4517,279.8673,208.49075,217.064,227.957,352.4517,349.58145,376.5597,390.59875,313.2296,1,31,42,87,5
"ZFP28",0.999452453126782,0.92920370804619,0.100387792371796,0.966346558691314,0.248406105483879,0.915846261755037,0.764070284923209,0.181878943245055,0.851152382574744,0.6394448371231,12.1842,29.2288032258065,73.5302261904762,61.5418908045977,109.52936,NA,6.01721039658795,12.2473819703035,9.02678574803523,27.3069394949635,12.1842,10.089,15.6321,13.8152,66.9661,12.1842,31.1029,97.549975,67.3984,153.3722,1,31,42,87,5
"ZNF585A",0.579150404835387,0.61338371825823,0.999097501935389,0.551516502438144,0.999929497409692,0.990261838023022,0.858106798261725,0.912545736293798,0.945462845169594,0.87390549039268,193.4621,97.2601806451613,101.092011904762,95.4804436781609,123.69572,NA,8.32012410717949,11.9586036789239,6.79849783007112,16.7037573332888,193.4621,74.04045,58.859275,51.0544,100.5188,193.4621,121.7122,124.227325,127.92385,154.6209,1,31,42,87,5
"ZNF138",0.999995622902721,0.999998545684111,0.987432532776878,0.999999873236649,0.991287116689254,0.99994555714675,0.96979174831608,0.515940737691413,0.657532911242328,0.60011642454452,226.4487,234.30905483871,220.506742857143,223.240265517241,145.53784,NA,18.1816359164588,23.1363720580495,11.3866220615203,14.822879461245,226.4487,161.73145,140.370175,147.1093,118.8172,226.4487,293.20035,256.08505,290.88625,154.4498,1,31,42,87,5
"ZNF429",0.996374778011813,0.98824109398804,0.982191562879054,0.991491210945193,0.993884761637254,0.999372799888443,0.995805240816922,0.99998448004549,0.999756480642953,0.999983349020853,44.2793,80.1907838709677,92.9011857142857,88.6568011494253,84.4856,NA,14.7891574465026,16.4217595901274,10.7222901455521,34.2056327247721,44.2793,14.2903,18.260475,22.3272,53.3101,44.2793,105.34945,123.3609,116.7606,69.3548,1,31,42,87,5
"ZNF470",0.999876806572915,0.924212853043572,0.0393294779392205,0.959876701064108,0.0863631199754049,0.94200589717045,0.922224291778343,0.527864888752374,0.999853503981209,0.989601481974477,15.4532,26.4066096774194,74.0336761904762,63.9708402298851,79.36106,NA,5.32632172990106,10.688689965224,8.75696336993269,17.4583498633061,15.4532,8.89235,19.9468,16.8747,64.2023,15.4532,32.7686,91.540925,72.008,97.403,1,31,42,87,5
"ZNF100",0.999801361038682,0.997246708809453,0.957368499022998,0.999449731012294,0.999327460241086,0.972560847220705,0.999993747110433,0.99964992596519,0.981797281453863,0.99785553506224,161.6642,190.374332258065,217.37984047619,198.416262068966,174.665,NA,19.68817805868,29.7391707292077,18.0010236889096,38.6995183019376,161.6642,129.2977,97.394975,86.70565,116.6667,161.6642,235.5094,307.134,253.89355,202.2794,1,31,42,87,5
"ZNF398",0.726623902649602,0.758128743646353,0.99909287914971,0.850895213183331,0.76162781813708,0.856164318335428,0.996547434109221,0.371014555213802,0.425820552587881,0.654163522370036,393.4621,670.396835483871,657.268371428571,616.144096551724,478.92786,NA,45.3116024156674,33.087121061253,22.8237463938495,54.33965620212,393.4621,528.61555,506.821375,433.85335,408.8744,393.4621,756.14395,819.842825,756.0309,569.7204,1,31,42,87,5
"ZNF498",0.999733435848911,0.997667857255884,0.978099043470491,0.999859430681361,0.999908293543601,0.90154643032176,0.96683281637019,0.815744101424642,0.926480144892153,0.752529751653051,495.9881,446.510367741936,410.545390476191,454.298366666667,309.57748,NA,49.1591084397509,25.557388312951,32.1075045547344,34.1968279803171,495.9881,295.0275,318.362575,303.5102,240.3226,495.9881,459.47095,497.793525,511.44765,340.8194,1,31,42,87,5
"ZNF441",0.988893604163778,0.988387704354516,0.999999985175914,0.998942944758824,0.817107681138709,0.739013953400211,0.990018512279687,0.99999867736653,0.999999290031305,0.982755304457562,148.2912,111.840290322581,111.559376190476,128.633079310345,110.08264,NA,10.9454773808027,10.5507697429635,8.81559304513403,18.3458339741915,148.2912,69.6692,58.320675,68.6359,89.8184,148.2912,143.27365,154.79815,166.7818,121.3178,1,31,42,87,5
"ZNF420",0.943583646846816,0.980759079777255,0.916941715952322,0.965933713139381,0.985619369257177,0.988501128956775,0.996798160038863,0.932204517582398,0.995223952610448,0.975429331514187,112.0357,68.2252774193548,79.6566833333333,74.4162402298851,90.14096,NA,9.15873682569009,9.12096808609544,6.36919381385747,14.2486986677942,112.0357,20.71295,40.83325,26.0277,73.6057,112.0357,100.90645,108.5612,97.5694,105.6237,1,31,42,87,5
"ZNF763",0.830033039639697,0.618483629408897,0.543891523047352,0.736100660969057,0.935795555062473,0.826596831906791,0.68281613210625,0.939649340452693,0.99999998795698,0.991551221604461,55.8692,31.9275,23.8150119047619,28.2720068965517,23.65476,NA,3.85786078526619,2.77680608156444,2.62230186402214,10.124056264492,55.8692,15.26915,8.629125,10.91805,13.2944,55.8692,44.03745,36.7215,35.54815,17.9801,1,31,42,87,5
"ZNF679",0.999893830354679,0.999659814487319,0.999550796206806,0.999372235133825,0.994944186339714,0.999809544104247,1,0.997975871481551,0.993335096416577,0.986937626221432,0,0.190216129032258,0.253971428571429,0.294718390804598,0,NA,0.169268821325869,0.197224136432902,0.149544918200362,0,0,0,0,0,0,0,0,0,0,0,1,31,42,87,5
"ZNF682",0.999646416299585,0.959087153463272,0.233485076916553,0.979790978540345,0.404532393530336,0.962514142815989,0.980539845890551,0.913263807814309,0.999801211479237,0.999980026759771,7.7266,18.9363903225806,46.2412023809524,39.2620528735632,41.7268,NA,5.41699402755899,10.9721458989204,5.86128913114577,11.9206962446411,7.7266,4.52135,4.969675,5.4264,20.4301,7.7266,12.7816,48.085675,55.64845,49.5734,1,31,42,87,5
