"gene","p-adj-stage I-N","p-adj-stage II-N","p-adj-stage II-stage I","p-adj-stage III-N","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-N","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-N","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-N","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-N","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-N","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-N","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF765",0.472766179746251,0.00952525510573299,0.701725107628593,0.186667840171174,0.999565440602078,0.532917518879289,0.883431505833836,0.994935813223443,0.638675460089223,0.975361472830912,364.346283333333,292.3069,248.50826025641,284.860923636364,313.501511111111,48.2678533170287,30.842009674019,13.4035258544723,16.4986196962749,48.6077532456141,239.404675,199.89545,177.9337,199.592,210.9519,414.947525,399.2466,320.732625,374.2541,328.5973,18,19,78,55,9
"ZNF124",0.0581021682405037,0.00182493597428446,0.99360622763258,0.00554894869154721,0.99947141571762,0.998769994087546,0.447611128115432,0.98756397936529,0.90594700868073,0.951103864776793,154.85955,96.0834105263158,89.0172743589744,92.2003709090909,109.395477777778,17.3837252482379,12.0819376952,8.67183634705522,7.00483529207327,17.7827925177042,96.403525,51.49865,46.73985,56.78185,55.6796,213.9798,129.677,97.416725,112.83185,147.9769,18,19,78,55,9
"ZNF569",0.995198735988611,0.104150469245315,0.0243658665539859,0.34960494650053,0.130146583562449,0.928254758248909,0.946186209419178,0.824785054166457,0.869131841829112,0.98147867961392,31.4193055555556,24.4373526315789,66.7101192307692,58.9239963636364,48.0304666666667,8.77795005376001,4.65424943886169,7.19662676736433,7.43060764594205,15.2251330676542,11.6885,9.85275,18.173625,20.6123,15.748,33.9304,34.747,94.853375,80.74815,52.4558,18,19,78,55,9
"ZNF777",0.868394728830869,0.998697139303756,0.544397875286969,0.999794295128912,0.845200171638984,0.960659666539113,0.963806407887374,0.999954998549854,0.86586951201424,0.971316985888346,619.627616666667,537.850457894737,638.204158974359,607.534516363636,550.151344444444,60.1439809832131,44.5230008931538,28.1528006867318,39.517366962685,59.2373074010095,412.766,447.8256,449.412025,431.1741,432.5206,771.70055,625.3717,786.8307,742.52295,635.0086,18,19,78,55,9
"ZNF605",0.697212440874252,0.999999791566786,0.442096318032628,0.914227763668305,0.103881403802444,0.712429999751714,0.996650060623896,0.957740297413119,0.992682233675412,0.834957835355175,378.00145,259.329968421053,380.258773076923,442.557245454545,337.733788888889,58.4795301957467,40.1653265882046,30.9129635241947,44.9817050968349,58.4900801394952,199.161775,147.1174,185.55685,236.1931,215.7236,534.683175,338.0844,475.65845,550.7899,358.0679,18,19,78,55,9
"ZNF799",0.309559439257405,0.242343704034374,0.996157241392982,0.445643094150532,0.965341278837126,0.99071472294275,0.900192400725251,0.963743583412829,0.987491611004652,0.998954696365814,85.2611222222222,59.4049368421053,63.2304153846154,66.5432018181818,70.3963777777778,9.09449812857697,5.46142363146213,4.8087678735921,5.75029647455761,16.0080115778248,68.76835,43.02785,33.0441,37.2845,36.3837,107.15505,70.72685,84.172525,76.29645,68.6527,18,19,78,55,9
"ZNF782",0.999985451969941,0.957086186918076,0.97542512415262,0.237327044869739,0.268857254949649,0.199879888604189,0.999989615677118,0.999867659999453,0.972984880986894,0.463094355812323,71.8823944444444,73.1250052631579,79.5801794871795,95.6637618181818,70.4649666666667,5.82193604678386,7.67406246843882,4.60476391456417,7.0658794919489,8.28894550706944,51.743625,57.70365,55.145725,56.8143,49.2466,89.9824,84.9035,91.871625,108.7741,84.6598,18,19,78,55,9
"ZNF846",0.991971099308648,0.741827219560643,0.961764142320018,0.875204218804014,0.99307921750915,0.997241752609245,0.912472795289156,0.7378549584106,0.32339101085433,0.441675047446075,72.2349611111111,79.4448157894737,87.9815102564103,85.0555927272727,54.9413,6.90853039007554,9.74057226774553,6.62223591812941,6.19546514992254,5.20588920804015,52.3533,48.3649,46.564725,46.7818,42.6814,79.059775,108.4321,107.42525,114.8951,64.7399,18,19,78,55,9
"ZNF136",0.721027182538967,0.995107965024921,0.744800746568011,0.989122833482065,0.827834271781559,0.999845119094575,0.999260611081243,0.716303960930178,0.979596937510486,0.96922644198225,190.738961111111,158.311778947368,182.723247435897,180.480052727273,198.455744444444,16.5848993326498,13.4646977307644,9.08268441936894,11.0971223331678,31.6665002509272,133.91575,111.72945,117.96925,123.76315,133.5432,255.721175,185.16235,224.1108,224.10495,284.0187,18,19,78,55,9
"ZKSCAN5",0.988800990447563,0.994601345092668,0.841422727564748,0.998638642436474,0.997940491591338,0.843490202442216,0.763820270930459,0.511201654559744,0.821772095628729,0.531944801569229,432.825266666667,374.855231578947,470.893142307692,405.077963636364,608.220466666667,39.5290512006936,44.6970128370771,55.0533406149157,28.0183316572587,141.374733334444,310.132925,281.66625,297.16795,298.6715,290.2989,505.3403,393.064,437.7956,418.8473,666.2967,18,19,78,55,9
"ZNF33B",0.867741896012171,0.738590687061687,1,0.999708764685263,0.851843155300648,0.549394784450623,0.98718352123629,0.694700204845994,0.571270723317156,0.953549152527448,755.654883333333,651.973205263158,651.95601025641,738.944823636364,822.022011111111,63.8084367291151,39.5148643323956,37.4419403701479,47.8802041403295,135.231613098251,541.660075,541.9253,419.97705,498.5896,621.3559,910.136875,784.40715,795.559675,878.5183,939.6325,18,19,78,55,9
"ZNF431",0.870024267896482,0.999958438370775,0.794129831162838,0.999743868537626,0.640426793744277,0.991039856650349,0.998377774229285,0.81619163351994,0.993064413237069,0.999680704644073,283.827516666667,354.227752631579,290.561828205128,272.782354545455,257.320811111111,26.6166848942492,87.1988693899115,27.2579317743776,19.9894961923496,32.4024047732505,234.45735,144.889,169.177075,171.36665,222.7183,352.593925,385.7454,327.6567,343.10835,329.2744,18,19,78,55,9
"ZNF418",0.472859840339059,0.916895142463906,0.72220253398785,0.955847875856195,0.683386009396354,0.999815723022332,0.670019787307849,0.999999995378903,0.888152576316583,0.861654329832527,50.6822555555556,18.9468315789474,37.7345717948718,39.4829345454545,18.6634555555556,19.2502098360658,7.18307706379707,5.97499360945126,9.24532715100221,4.67793884621419,5.707175,3.7571,6.75525,6.065,7.874,59.14955,25.21105,46.822,34.3144,24.6263,18,19,78,55,9
"ZNF700",0.976664391637822,0.958199857337809,0.999998557694275,0.99267430239666,0.998522787100009,0.996395090248725,0.989632091426738,1,0.999999620369417,0.999553366006531,338.182933333333,311.316894736842,313.096298717949,321.886678181818,311.342755555556,22.7196621572449,16.5804062556632,18.9163690852556,16.7509252364789,40.6119210548527,304.63245,278.27735,205.31075,230.2128,226.7549,410.423175,321.78805,369.016775,410.29405,407.6478,18,19,78,55,9
"ZFP28",0.999870158692954,0.588541186073692,0.440849551498224,0.513036360359615,0.375604059097667,0.998929401810529,0.999870038147078,0.999999805152604,0.712736114855818,0.648963689050465,35.3370166666667,32.0015526315789,60.3920858974359,63.4341690909091,31.1961222222222,11.0926316668331,8.8263777136721,7.88717216433046,10.0920647613091,9.88100794300159,10.50255,8.07135,14.122275,14.5423,10.7518,32.2491,39.06745,86.6027,70.82745,53.7616,18,19,78,55,9
"ZNF585A",0.674979012158496,0.634203409046053,0.998568120169213,0.998651752641959,0.657432447321735,0.477308389588136,0.527378344670297,0.988035958773853,0.938428996516601,0.527644676246146,116.36975,88.2895578947368,92.9626551282051,111.485169090909,75.4818555555556,15.4927932916964,10.5860102346073,7.71324548178089,8.99392939943901,12.4462127082466,85.526675,57.38455,38.369725,65.66985,44.3967,162.5792,116.9342,125.624925,148.571,89.8227,18,19,78,55,9
"ZNF138",0.144960560512119,0.311130793431665,0.84810190449625,0.206678432416088,0.961646691018971,0.991057064057599,0.677222628108436,0.982171424350833,0.999967927903494,0.999958182005057,293.643216666667,199.019394736842,231.291624358974,221.326074545455,226.527233333333,39.8573036630598,23.0180009395488,15.3660724191442,13.6513515770208,25.6685371785566,181.684525,131.5523,142.367725,153.3076,164.6454,397.46265,253.45495,276.65735,272.9297,309.128,18,19,78,55,9
"ZNF429",0.543152328610155,0.971738354762281,0.669171306244003,0.822456082916702,0.929298018304339,0.949983046039327,0.975112221665972,0.968068401065839,0.999331849662795,0.9999407982704,111.645133333333,62.7129473684211,95.9026256410256,83.4718472727273,87.9070777777778,20.568523917303,16.9774635528062,11.6620544527053,13.5033677150506,27.468875891183,56.53845,12.7926,15.79115,26.1154,37.1426,138.265075,78.8201,141.2343,82.563,97.5076,18,19,78,55,9
"ZNF470",0.954506763573072,0.974245588959321,0.545934138074438,0.963491840756883,0.529044762433176,0.999937757341,0.841845728426365,0.990529592042358,0.472911036980736,0.454994179034917,51.6461888888889,35.9861368421053,62.2778192307692,63.8013672727273,23.3986,17.2463547009195,10.0620224565605,8.53169655372787,8.63211924930777,6.72496901826816,12.5794,8.3902,14.876625,24.8612,9.0405,48.977175,37.42705,76.90585,75.7008,28.87,18,19,78,55,9
"ZNF100",0.769452206461042,0.766378837853185,0.998167317194585,0.939285009413595,0.964608485938795,0.980844484560568,0.999998594907179,0.896806163514184,0.92602603457365,0.98483534632377,243.203461111111,182.007584210526,194.325155128205,209.96618,239.967144444444,19.2154330039874,23.6316689481704,18.7051741013956,24.9617673927479,46.7539391201845,179.485125,121.5103,79.85485,106.9736,129.7439,320.55275,226.55775,263.288825,253.9177,369.0472,18,19,78,55,9
"ZNF398",0.921917574336617,0.0781582287315947,0.515010233479291,0.0555335281772839,0.406414888597079,0.996565198198166,0.524852941431607,0.895859317522995,0.999968527790354,0.998641938047234,791.638727777778,724.320342105263,624.577491025641,609.103534545455,634.020388888889,98.314201864948,59.9693839728851,24.8761215947485,27.051813176505,89.38361029801,482.2184,561.77055,446.381475,423.4638,498.7159,918.523225,769.0801,783.956125,752.62655,654.3465,18,19,78,55,9
"ZNF498",0.999353401130363,0.999999999937851,0.998355358403416,0.995951320613139,0.999984044042536,0.979846168874852,0.700865634328823,0.57370420399762,0.568387284905192,0.413119848892923,441.932661111111,422.397968421053,441.660948717949,416.167810909091,576.240322222222,34.9318301913287,60.0453491915956,26.2934106810615,38.3272535602739,133.627465654973,328.6604,279.7977,322.656625,285.45855,322.5544,576.91295,473.0965,535.829025,449.96035,537.2689,18,19,78,55,9
"ZNF441",0.989818702264084,0.983953651017225,0.999996542162852,0.999597806927079,0.932512440572191,0.802621834148217,0.999852012061327,0.982492654728828,0.977797036454848,0.999999892200268,125.201661111111,113.850378947368,115.018424358974,129.291794545455,129.981355555556,12.5073858316898,14.8692121348295,8.42834234799735,10.4615432192035,28.3029144590276,81.6297,71.69045,58.320675,73.0962,64.3146,162.822475,130.29445,154.825425,162.9678,170.0991,18,19,78,55,9
"ZNF420",0.399323780426319,0.561254653132049,0.949817459352782,0.936891944416316,0.638421798652382,0.838770858233665,0.718693946417302,0.999830867592579,0.997141651828827,0.918236160215685,95.7471666666667,61.7954052631579,72.7037217948718,83.3818309090909,65.7159777777778,16.221120165202,11.1574829380088,6.65584574888015,8.00000897947344,15.8519291901717,35.145625,16.79145,27.962425,43.5343,22.1552,132.6575,85.15375,96.091725,107.26,77.767,18,19,78,55,9
"ZNF763",0.277587956934644,0.167717220145185,0.999046872376695,0.846752850875294,0.619014747590787,0.396624662590233,0.901747611569841,0.951740711850713,0.968054636780846,0.999294861721196,37.7289833333333,23.2899947368421,24.7379602564103,31.6152781818182,29.7299555555556,5.0743646317251,3.07705726710715,2.309302540519,3.58285514482974,7.28002832566817,25.107325,12.9398,8.673475,11.9749,9.1227,48.128,31.7493,35.956975,45.72645,48.9939,18,19,78,55,9
"ZNF679",0.843358549792057,0.775802844829667,0.999922500049476,0.901641044532877,0.996264104848305,0.996716681854363,0.999998413208512,0.935620473313231,0.930369914766451,0.97318893078386,0.639783333333333,0.164752631578947,0.213725641025641,0.300790909090909,0.610277777777778,0.528237244447576,0.149745567130871,0.133460941883551,0.201751157194813,0.580497225033509,0,0,0,0,0,0,0,0,0,0,18,19,78,55,9
"ZNF682",0.794893253556921,0.999999979089279,0.612808267736179,0.990882324804955,0.346444200063886,0.948799120948801,0.979778744994038,0.997075502170514,0.967656676651476,0.860292342770722,38.0617055555556,17.5100842105263,37.8085461538462,44.9867290909091,25.1911,12.6172373059117,6.06270864007663,6.40509710508982,8.78457317769244,6.45500209598468,12.067475,4.28505,4.8675,7.4651,8.8203,33.8824,17.28575,38.282725,57.33485,46.2961,18,19,78,55,9
"ZNF772",0.106864311205382,0.00598692135226964,0.995167554574426,0.0240193273130576,0.999998401362637,0.988568804957285,0.186820785487698,0.999465293576171,0.999999862809224,0.999557526608852,315.418627777778,195.732794736842,181.000173076923,193.702047272727,182.453911111111,55.7650809221462,29.4512532449308,14.5455408518916,20.7483495633616,22.5677354508873,152.235525,89.4785,86.09845,94.7363,118.8613,470.519375,308.8721,247.525625,252.6397,243.6474,18,19,78,55,9
"ZNF257",0.852867120815743,0.978352389628731,0.331358947531557,0.998634046726348,0.874334335842656,0.698506032418838,0.993065103759486,0.723946719875728,0.999995668089417,0.95721003172588,19.7846388888889,4.68782631578947,26.6704961538462,16.3058763636364,27.7313222222222,15.7362679123968,1.08943815706122,5.90653029721986,4.66197523677855,13.314760474363,1.636925,2.0196,2.565375,2.2083,3.6751,5.77395,5.61835,14.060225,13.49095,25.6635,18,19,78,55,9
"ZNF785",0.89851618060313,0.416993973887195,0.971717008022135,0.882971516992428,0.999878874310445,0.790026240122521,0.614424474799166,0.954635552889178,0.99629251352301,0.893383887818309,278.123322222222,246.560694736842,229.547378205128,250.899685454545,215.871633333333,25.8698108932336,19.6184823819521,12.670825924578,14.6028250142981,30.5295509284538,204.997375,183.9691,170.736625,167.28495,170.5517,344.320375,292.295,262.203475,305.1779,224.7976,18,19,78,55,9
"ZNF98",0.993741042425247,0.913980202795651,0.626233275516271,0.914195681428646,0.640730372128547,0.999998820256433,0.999920251798257,0.999646288925243,0.93292927607027,0.93094517231628,2.37595,0.742552631578947,5.04026025641026,5.14067090909091,1.70707777777778,1.44726536719713,0.16589409031919,1.516091715924,1.87075261002364,1.03349987499029,0.3198,0.10515,0.337475,0.38415,0.2432,1.7061,1.23825,1.892725,1.77185,1.0671,18,19,78,55,9
"ZNF786",0.138775728858442,0.606347932972886,0.540344507456821,0.0418051876247818,0.999999999767247,0.175842829580932,0.093036585785306,0.969301360728846,0.350985941075547,0.952154754808143,285.858738888889,200.402757894737,244.130461538462,200.569887272727,171.850533333333,33.2455858257169,16.0952156122463,14.9925569211221,10.6024594840428,24.4079748704189,185.603075,154.5747,158.36845,145.30635,144.1471,385.39235,241.6939,301.913425,242.51975,204.6102,18,19,78,55,9
"ZNF517",0.841399534128617,0.981013722396137,0.325307018343887,0.847866366809711,0.14693890462689,0.946755965300458,0.991015838345304,0.995684654590264,0.879985808773001,0.700873871163658,206.456133333333,164.733968421053,224.383379487179,240.439190909091,183.516444444444,19.7925102486259,14.5599502143814,12.5136773956255,21.9838257910417,31.8742482821779,153.8437,128.2007,147.7735,133.9359,108.4956,267.0291,209.53865,276.247775,286.6938,255.8197,18,19,78,55,9
"ZNF675",0.66817504509613,0.999530404665016,0.563242159586307,0.999755885084397,0.584502478367204,0.999999523115335,0.995358143776298,0.580380800613821,0.974292583945415,0.978856643186272,152.736844444444,100.658305263158,146.115067948718,146.906838181818,171.289877777778,19.8114005103192,17.6936481638466,14.8479181430468,16.342417143915,36.0828671476997,107.418025,46.9032,41.572325,54.34105,81.4531,216.19625,127.9701,190.25865,193.1057,207.6407,18,19,78,55,9
"ZNF860",0.995376223035931,0.727549576293915,0.39965652271617,0.93600402013727,0.709726231189834,0.968444487348854,0.147163110825852,0.262179732965661,0.00377758168633702,0.0135261095291397,89.3612111111111,97.4042157894737,68.6762551282051,75.8506981818182,149.445133333333,15.2381586233546,14.7420355636373,5.79803911189112,7.58853325455751,51.2383593461996,39.35365,57.33765,28.9576,32.1068,55.9194,120.29725,124.1227,92.73115,108.8127,138.3726,18,19,78,55,9
"ZNF695",0.649935703583927,0.941508461564271,0.864139613804881,0.958470295958148,0.861773469985593,0.999995845068523,0.976231249751261,0.432180644621415,0.721687061271779,0.75579247447507,92.2586222222222,58.2534157894737,77.2158487179487,78.0856036363636,110.524133333333,17.0145142639495,11.5701457405598,8.09667183303818,11.963597071625,24.4110109143224,36.785325,31.69375,35.263225,24.3948,54.0941,131.258125,63.9332,93.631925,98.6536,193.6012,18,19,78,55,9
"ZNF665",0.96431242162303,0.825870288250099,0.302759771466489,0.812680802169816,0.306841764032043,0.999976278529172,0.998328839786366,0.999265320035728,0.789954397770354,0.77587597625085,9.11925,5.20104736842105,14.1201397435897,14.4404854545455,6.9476,3.88925899480983,1.40389808229093,2.52099529039563,2.07963004137256,1.46545250273688,1.9053,1.0233,2.634075,2.79325,2.6065,6.028325,8.2772,13.217825,21.27295,10.3157,18,19,78,55,9
"ZNF624",0.992302139721165,0.418959694639226,0.140331041855054,0.695045365871347,0.341768660218649,0.979036905187455,0.999898915420176,0.999568485519507,0.594497031736606,0.783709723271716,103.365855555556,95.8085736842105,127.085164102564,121.805710909091,100.254066666667,11.1734776033558,10.9469559528143,5.69727640180797,8.07695226081592,12.3793620894594,69.7243,63.4972,92.0716,82.5542,64.4503,115.097475,130.4317,151.0841,153.66995,123.4326,18,19,78,55,9
"ZNF841",0.980359540550558,0.933860440380032,0.546249355069732,0.998978712916504,0.872627025654703,0.939343542882525,0.999186256098673,0.9995766646916,0.907394359315686,0.989442793350862,408.85965,463.251826315789,348.191733333333,388.030938181818,438.419133333333,55.3304418992383,68.5160585219461,34.0766638837373,40.5775790481853,97.3700487747544,240.92665,231.079,178.245175,200.70705,203.769,574.241375,517.5881,402.2742,503.6443,750.0729,18,19,78,55,9
"ZNF615",0.141296309656621,0.144391595530463,0.971141844977256,0.587777039347839,0.639162644815059,0.760167753568537,0.545835947955609,0.996751221811802,0.999998487593543,0.970084152761546,274.078288888889,164.517784210526,187.35173974359,217.208876363636,184.796933333333,49.8210875858662,25.2174052161396,15.0768731662349,19.7651682361348,29.4523736527532,131.100025,86.63235,85.925375,119.18965,127.4164,340.4231,233.19015,250.27335,276.8927,280.9476,18,19,78,55,9
"ZNF433",0.592053031872193,0.954607087227466,0.779766726269553,0.996030292353545,0.613008373831281,0.988931435445386,0.989985850721849,0.953887148315914,0.999999971263411,0.999069644710466,64.8259555555556,40.7906894736842,55.5466730769231,59.8031327272727,55.2143,8.63499600744795,11.1585647438549,5.56101874154114,7.43483220241459,17.7393947853045,43.985925,12.58875,17.44075,27.46835,13.617,81.282025,49.357,77.208275,77.6758,75.2627,18,19,78,55,9
"ZNF595",0.999624321695551,0.752427208336429,0.870579164382674,0.708997222888607,0.83272736386108,0.999754873128284,0.996363490157371,0.999645320802008,0.989762899412864,0.981691374031444,103.244405555556,115.228836842105,159.702712820513,165.463225454545,129.760155555556,14.5188791085017,22.8929923571025,26.3090756757367,19.9784075752602,29.7205589197627,57.4437,55.0219,50.893925,66.3359,73.532,146.588775,131.11065,169.8951,207.2895,218.7639,18,19,78,55,9
"ZNF460",0.94972543360478,0.291631585389448,0.824626125147245,0.272139129390555,0.786590572187187,0.999799904186615,0.558643452113049,0.885056104291569,0.998328244092231,0.999606075987511,583.983316666667,519.206473684211,445.572355128205,437.356494545455,417.453744444444,114.545055205848,66.8303731446346,27.9657115402598,26.9643820775136,67.8260483769492,283.335,303.38835,297.138875,277.84475,287.3001,709.7279,595.92595,533.490525,533.26305,556.7806,18,19,78,55,9
"ZNF81",0.942517781888518,0.529167139262288,0.972501548806931,0.802498068652944,0.999675288672398,0.974998550739053,0.966466183572301,0.999999368844141,0.994543849018202,0.999978630008376,247.913461111111,221.582015789474,204.923447435897,216.093923636364,219.8373,28.0962669590277,26.7727843629963,11.4563818715023,13.6985936699344,40.1500801232527,145.761025,133.2238,143.072225,142.54995,113.4603,333.207125,304.5374,254.77645,258.26235,273.3131,18,19,78,55,9
"ZNF780A",0.0873045185875539,0.000416592946819838,0.843698322799666,0.00889807781562224,0.998732482473848,0.82019844763412,0.0272103419975858,0.880439481377786,0.997196806614342,0.912578698837226,401.538861111111,287.125221052632,251.17816025641,277.083783636364,234.905688888889,41.3229231992374,34.2663923065904,14.6105181253414,18.7627569841045,16.7251760310488,315.50195,198.67915,157.52105,174.56675,211.307,422.374975,325.86455,299.161375,352.99355,262.4472,18,19,78,55,9
"ZNF461",0.207105347756292,0.859797366283744,0.410556600592645,0.693508008623749,0.676305873813149,0.984096947724558,0.163103368182192,0.98316829596199,0.3288109095239,0.508031880507441,89.7661666666667,52.8977210526316,76.2285564102564,71.3403909090909,41.4917666666667,15.8238589030178,8.77650481910652,5.9595591507776,7.19148308418247,9.48500612452212,44.301025,19.69265,35.7769,42.25095,25.2557,129.294925,68.0824,101.7037,84.86905,57.6994,18,19,78,55,9
"ZNF181",0.384073027144527,0.928940663742734,0.579434874730238,0.999991342921118,0.153172974214478,0.681777391747852,0.638011422616885,0.999997808436569,0.851106123814826,0.479144504972431,186.332144444444,137.074457894737,168.7084,188.116878181818,138.960266666667,20.9770294110683,11.6575365008084,9.44493975784515,12.4560793627258,24.554509917008,132.326,105.78315,107.391625,137.18785,100.667,211.717975,167.7749,200.247,215.1403,133.5831,18,19,78,55,9
"ZNF44",0.979854791320251,0.797110328449526,0.993716316149167,0.999999633491977,0.96405244558405,0.496324587915048,0.999993447023138,0.983778733260732,0.890844860863371,0.99996671582315,226.517783333333,208.189089473684,197.716861538462,225.565918181818,229.461911111111,21.087497532372,18.449857751335,11.0287174791162,14.3669697012417,36.1429451665822,154.0061,170.23355,133.1101,145.8594,177.8936,286.316925,253.623,263.1224,281.3446,268.0805,18,19,78,55,9
"ZNF790",0.809272522116387,0.945515697041712,0.196683941978069,0.998495019190487,0.470226602208483,0.963963100162539,0.907564521284903,0.999999995315061,0.523720563427589,0.748670502323425,49.7640388888889,31.4149421052632,59.6945948717949,53.7435218181818,31.6616,13.3941388894183,7.73277284390267,6.17860619014004,6.8715889577879,10.0589730401241,11.484675,9.21235,15.5343,23.7217,8.7489,67.37465,35.9418,92.000175,70.6678,60.5471,18,19,78,55,9
"ZNF677",0.97634117273747,0.78891065996229,0.31211193579857,0.925299168738799,0.523086258209508,0.993240289445415,0.982114594871331,0.999993725398603,0.579129888478039,0.729000850441279,8.49606111111111,5.60008421052632,12.9123076923077,11.8011254545455,5.16343333333333,2.07867565921628,1.51324442934358,2.07278440555709,1.89847182556376,0.894409165470579,3.726925,1.79,2.562125,3.2117,3.3076,9.82925,5.8217,13.15785,15.2469,6.4028,18,19,78,55,9
"ZNF823",0.857837378940082,0.00176194924080186,0.071169064691081,0.010674163066789,0.214539962368587,0.97551841514535,0.622955770151619,0.972832889071522,0.752041141087365,0.903273548936122,227.572483333333,202.376184210526,150.717398717949,158.807412727273,183.247733333333,19.2917756838494,21.4734452801284,8.12163392261898,10.1014490268226,29.5599352821752,167.402275,138.3731,96.691375,105.5761,104.8164,273.502575,225.9751,177.500375,193.15375,223.2436,18,19,78,55,9
"ZNF311",0.753837803189831,0.989438528237589,0.259035563304908,0.994143597688938,0.324371947161067,0.999991594309849,0.994435880383455,0.979778597809708,0.924137591379718,0.940300462422626,27.0399944444444,13.0560105263158,31.4646807692308,30.9771272727273,21.1991111111111,8.76919988730414,3.4957155155848,4.46018634106542,4.87587258917572,5.48873191852697,8.207575,0.80025,5.599725,5.51855,9.0181,36.467575,19.4417,46.3372,47.9125,40.0539,18,19,78,55,9
"ZNF347",0.543321959356114,0.999012992672801,0.433341984696296,0.999894310407796,0.249985471184327,0.97335220173614,0.998575271919307,0.872979247693122,0.99992008121124,0.992640241022407,85.5740222222222,33.3189526315789,78.5708230769231,89.7119927272727,73.5699888888889,43.571790085758,8.89468069478524,11.2526846813737,12.0432581237112,31.7394685212383,10.468525,10.57455,15.295625,28.7543,19.5392,62.970325,39.97775,101.360875,112.2244,52.0273,18,19,78,55,9
"ZNF273",0.805656611025422,0.932115412651915,0.174565098055631,0.999912433643758,0.561107212523674,0.871382998550316,0.996885870546644,0.98232883417234,0.858988484953591,0.987365001917558,196.000577777778,142.878273684211,226.442069230769,201.581196363636,175.266622222222,23.125215424973,17.8264643613041,19.2717796194582,20.3178562417786,13.3985499772755,117.867375,80.09305,129.9948,105.4551,141.5198,248.452825,182.1979,273.30635,247.84,213.3121,18,19,78,55,9
"ZNF84",0.356228003737854,0.465463281520739,0.962467218244093,0.902972285988624,0.648374078544207,0.809211198775127,0.370903173460126,0.997296963065132,0.907093315153953,0.635622198442717,701.120872222222,486.535121052632,547.489792307692,615.959596363636,438.522344444444,77.4705776429863,55.9752438809428,44.5541622157093,48.0476531066837,62.2021036794289,411.7393,340.4018,333.671475,409.5475,307.1125,993.559675,577.77955,686.076925,733.7025,610.0489,18,19,78,55,9
"ZNF667",0.892833560166206,0.999998975420067,0.741684836250072,0.999508834830744,0.663267746423513,0.998900847015567,0.894902656367981,0.999798089086601,0.815119733967512,0.757001102425553,21.3771722222222,10.5588789473684,21.8119628205128,23.5011727272727,8.02957777777778,10.4397434091837,3.10130317545016,4.46961256003175,4.86672395119631,2.44309072987122,4.581175,3.4295,3.9112,4.4104,3.9765,11.27015,10.47735,17.911925,20.38145,9.7264,18,19,78,55,9
"ZNF649",0.948356020202038,0.948406220315726,0.999683866254228,0.999631275094121,0.955917426481309,0.936404612268247,0.990443084800218,0.99993758396158,0.999999999358412,0.995791260052741,152.773938888889,125.886184210526,131.40423974359,146.685129090909,131.689555555556,25.6827197112929,24.8831551614299,12.3138322870049,16.2961620759191,25.5509194103608,82.10315,49.46015,48.901075,65.5877,75.6131,174.39725,156.80335,190.4613,189.66205,215.8064,18,19,78,55,9
"ZNF248",0.329425974242109,0.756682349822542,0.747911592074348,0.999981617545542,0.113213582140071,0.313508786633004,0.373121996439497,0.998429862379359,0.745318789820977,0.215187420843649,299.149533333333,227.716594736842,263.269888461538,302.113932727273,214.166111111111,25.1903455870544,18.7864415221114,12.8450262972597,17.5916326067308,34.4403956458653,214.706575,168.6728,180.496425,205.98955,158.109,361.3687,255.13725,322.190525,379.53625,240.8866,18,19,78,55,9
"ZNF544",0.0944023085530249,0.00170248398504291,0.958918241182868,0.0213478944571608,0.999999876812633,0.873273471025263,0.0175062414966255,0.796706570372942,0.934491437185234,0.728861723481172,862.576038888889,620.501863157895,568.789057692308,618.38392,487.4986,81.1349963024097,65.2658049871018,30.8312570990887,43.310579799284,62.2767303454375,629.229275,394.9353,394.199475,398.522,442.4153,1135.0287,765.6465,734.283625,717.1187,543.2856,18,19,78,55,9
"ZNF251",0.961182406391154,0.482126800237351,0.0879995648905192,0.675316291772474,0.188386050268568,0.995921040814311,0.989566297272554,0.999993985471179,0.401091944634303,0.537917421146197,240.47135,205.627989473684,307.058155128205,296.827465454545,210.163355555556,21.933624677577,19.1146799398152,19.727966508548,23.0551761881375,31.8588826538268,157.41315,158.6935,197.45415,183.63695,134.2305,299.224825,259.87535,373.575425,354.80145,252.506,18,19,78,55,9
"ZNF607",0.00900378973797289,0.0344665991598053,0.66963000115378,0.0261432571654464,0.819090142478668,0.99784229457363,0.423330568589068,0.865411560821476,0.999877985791303,0.998139447199727,255.066627777778,115.688484210526,159.045228205128,152.00114,165.851288888889,33.2836827798055,17.745953656303,15.7174072175775,15.6376529288609,45.0840581891095,166.213325,60.715,52.3736,85.38885,94.9755,305.4045,163.593,233.527675,175.1915,187.8099,18,19,78,55,9
