"Gene.ID","tumor.name","log2FoldChangeMean","log2FoldChangeMedian"
"ZNF546","KIRP",0.0172833850987261,-0.136672288625845
"ZNF286A","KIRP",0.0709275190915722,0.0358879581731894
"ZKSCAN4","KIRP",0.198983458995345,0.218406564860476
"ZNF643","KIRP",0.562360369694433,0.524688564369657
"ZNF642","KIRP",0.370151714563465,0.264092501372775
"ZNF490","KIRP",0.0981139769238851,0.068127816204246
"ZNF626","KIRP",-0.237576727685513,-0.376210442042421
"ZNF793","KIRP",-0.00231445890051907,-0.0554372397301868
"ZNF383","KIRP",-0.360230970542038,-0.433715907081548
"ZNF669","KIRP",-0.34375786840618,-0.338781812291295
"ZNF559","KIRP",-0.155019973587716,-0.209863495033853
"ZNF177","KIRP",-0.166821624226146,-0.28535834809175
"ZNF548","KIRP",-0.272776738447933,-0.376212093982959
"ZNF563","KIRP",-0.210726954712253,-0.211117939067291
"ZNF567","KIRP",-0.151092736197537,-0.100195162392451
"ZNF573","KIRP",-0.585990376074444,-0.996015589602626
"ZNF527","KIRP",-0.368959683348677,-0.474627407030192
"ZNF33A","KIRP",-0.183917115714615,-0.237668324822895
"ZKSCAN3","KIRP",0.0763452214538014,-0.00466848915720126
"ZNF676","KIRP",-0.955568154315134,-3.42909023840438
"ZNF699","KIRP",-0.732712470267877,-1.02023503570106
"ZNF250","KIRP",0.62969019832231,0.499713772604087
"ZNF79","KIRP",-0.0308002688081426,-0.149233632964649
"ZNF681","KIRP",0.131331575847897,-0.0733513159291957
"ZNF766","KIRP",0.165220125022807,0.184272895721194
"ZNF471","KIRP",-0.367252613363692,-0.854150368137737
"ZNF836","KIRP",-0.528127795679493,-0.469749281123777
"ZNF493","KIRP",-0.21659515848935,-0.497857988137369
"ZNF167","KIRP",0.532522799572172,0.534132612406863
"ZNF565","KIRP",-0.058039439676967,-0.100720265936229
"ZNF34","KIRP",-0.015751508609825,-0.10697622437273
"ZNF140","KIRP",0.155531674782783,0.104751854303033
"ZNF658","KIRP",-0.219772589017572,-0.330331731347781
"ZNF765","KIRP",-0.211340308422419,-0.289088292530623
"ZNF124","KIRP",0.0769432277700525,-0.0884906001971448
"ZNF569","KIRP",-0.463001634264232,-0.566515736443993
"ZNF777","KIRP",0.116701307903958,0.0596061722486002
"ZNF605","KIRP",0.462772086292906,0.426239594826512
"ZNF799","KIRP",0.313022429158382,0.306337425435805
"ZNF782","KIRP",-0.203466072186268,-0.215048344497266
"ZNF846","KIRP",0.138969936684163,0.182225462043792
"ZNF136","KIRP",-0.554867981169911,-0.538697062341001
"ZKSCAN5","KIRP",0.441238203721868,0.362436355526695
"ZNF33B","KIRP",-0.0220060729892817,-0.0811778332751977
"ZNF431","KIRP",0.046127373296661,-0.0602637156086403
"ZNF418","KIRP",-0.751265377709107,-1.31569161567823
"ZNF700","KIRP",0.594932294387714,0.486917732888292
"ZFP28","KIRP",-0.390904027510852,-0.530050645343587
"ZNF585A","KIRP",-0.304324140256447,-0.434685036139863
"ZNF138","KIRP",0.0742573988789541,0.142744679320208
"ZNF429","KIRP",-0.255383114622137,-0.351509454018749
"ZNF470","KIRP",-0.699693312913551,-0.764646733251418
"ZNF100","KIRP",0.0270438630044392,-0.0640626879641163
"ZNF398","KIRP",-0.12054323830622,-0.232406720790593
"ZNF498","KIRP",0.369878936881224,0.27733551091116
"ZNF441","KIRP",-0.0998335960973581,-0.220043335657164
"ZNF420","KIRP",-0.6844243946374,-0.81130464658469
"ZNF763","KIRP",-0.407277318451762,-0.473415048603889
"ZNF679","KIRP",3.88542105264068,NA
"ZNF682","KIRP",0.606780288315066,0.183924665749559
"ZNF772","KIRP",-0.624635985441993,-0.628429479320128
"ZNF257","KIRP",-0.356726167122506,-0.649993172886714
"ZNF785","KIRP",0.536822404902506,0.589485247720177
"ZNF98","KIRP",-1.7963356725639,-3.89271024331405
"ZNF786","KIRP",0.125745296615929,0.0945372565813731
"ZNF517","KIRP",0.435735471173244,0.336509016682816
"ZNF675","KIRP",-0.0802752609484992,-0.0944144531802996
"ZNF860","KIRP",1.0099139483965,0.661262226073686
"ZNF695","KIRP",1.11821028325314,0.286772647835619
"ZNF665","KIRP",-0.0724363264549658,-0.173306997757456
"ZNF624","KIRP",0.0331105917071263,-0.0067142144396238
"ZNF841","KIRP",0.28970820424692,0.105433491992196
"ZNF615","KIRP",-0.646289154976046,-0.868995909907785
"ZNF433","KIRP",-0.613704061600736,-0.816974655903781
"ZNF595","KIRP",-0.103140443792047,-0.216303804303142
"ZNF460","KIRP",-0.83566381410075,-0.768859920625838
"ZNF81","KIRP",-0.170555319345153,-0.365687288433148
"ZNF780A","KIRP",-0.162819135508596,-0.175215175830807
"ZNF461","KIRP",-0.10815106402082,-0.214936994889317
"ZNF181","KIRP",-0.469288970228763,-0.54646207442777
"ZNF44","KIRP",-1.369345700975,-1.53535408363116
"ZNF790","KIRP",-0.446425139185067,-0.486810135119045
"ZNF677","KIRP",-1.18822607629811,-1.32908648575315
"ZNF823","KIRP",0.156793023961922,0.0943634505241208
"ZNF311","KIRP",-0.0320092725580686,-0.192249848693206
"ZNF347","KIRP",-0.37367204960312,-0.450863420489462
"ZNF273","KIRP",1.46174833977179,1.07990961937019
"ZNF84","KIRP",0.634178528612475,0.488776416235873
"ZNF667","KIRP",-0.414896040763127,-1.18043873495655
"ZNF649","KIRP",-0.948485109580431,-1.13129202293112
"ZNF248","KIRP",0.85718087753623,0.55519700718746
"ZNF544","KIRP",-0.223163524935338,-0.288651285975012
"ZNF251","KIRP",0.121766300498328,0.0594780578397234
"ZNF607","KIRP",-0.160848106776052,-0.25555074185099
"ZNF334","KIRP",1.38379895286397,1.16996237010927
"ZNF485","KIRP",0.549916029070992,0.329868377844672
"ZNF192","KIRP",-0.39253731306341,-0.625320497369868
"ZNF442","KIRP",-0.629151526300928,-0.661568495814436
"ZNF813","KIRP",-0.363582380790356,-0.62217102713707
"ZNF26","KIRP",0.837469830849667,0.713104601429989
"ZNF69","KIRP",-0.195220928552103,-0.23914166298236
"ZNF583","KIRP",-0.755096405016945,-0.913669773329366
"ZNF568","KIRP",-0.828523815253784,-1.07321047724698
"ZNF480","KIRP",0.0556275661649934,0.0300563973794813
"ZNF587","KIRP",0.00708257661014842,-0.18336539306737
"ZNF808","KIRP",-0.138716812181204,-0.239613459617516
"ZNF43","KIRP",0.425025015677678,0.516600365970995
"ZNF28","KIRP",-0.0802180393766321,-0.0958376447141814
"ZNF627","KIRP",-0.280424398656429,-0.321286110916062
"ZNF789","KIRP",1.7506730764551,1.16866227046583
"ZNF534","KIRP",0.18706030387571,0.136551198055609
"ZNF525","KIRP",0.18431953212506,0.152702657348029
"ZNF814","KIRP",-0.196639078551257,-0.521023412025483
"ZNF551","KIRP",-0.5768634450886,-0.881248817050954
"ZNF805","KIRP",0.356411880798182,0.328687680062444
"ZNF468","KIRP",-0.177614596795954,-0.21255821658502
"ZNF616","KIRP",-0.349856441330683,-0.412018317931099
"ZFP57","KIRP",0.0913692247204825,-0.183676970257294
"ZNF155","KIRP",-0.127670562350528,-0.121006689925485
"ZNF425","KIRP",-0.733301156560303,-0.73323515568525
"ZNF611","KIRP",0.471358918272205,0.356101713089045
"ZNF254","KIRP",-0.0717173017071909,-0.0181064439529532
"ZNF625","KIRP",-0.110776581671088,-0.149782534611787
"ZNF845","KIRP",-0.382133171562822,-0.493142405632662
"ZNF90","KIRP",0.965182356352931,0.510759932457428
"ZNF788","KIRP",-0.914949586504427,-1.08737145804653
"ZNF880","KIRP",-0.0879799752024947,-0.352085130866661
"ZNF630","KIRP",0.209137886116777,0.0341775700392319
"ZNF844","KIRP",-0.831196256800417,-0.967678894812611
"ZNF717","KIRP",0.109874141703056,0.0571508244397385
"ZNF492","KIRP",-0.144409982246879,-0.416387164930728
"ZNF688","KIRP",0.858627975452313,0.649981264582139
"ZNF879","KIRP",-0.366704574278711,-0.41980643284105
"ZNF737","KIRP",0.078921960047111,-0.139167516508277
"ZNF709","KIRP",-0.485468513890076,-0.547274059786707
"ZNF585B","KIRP",-0.543842626418621,-0.665116545999171
"ZNF324B","KIRP",-0.123986257848501,-0.176665328818649
"ZNF564","KIRP",-0.308399661381677,-0.270112390947791
"ZNF674","KIRP",-0.220255893293903,-0.26477361564874
"ZNF432","KIRP",-0.287334778793501,-0.420958929194679
"ZNF10","KIRP",-0.399788977866682,-0.475686753415154
"ZNF486","KIRP",0.54752370441885,-0.291554053812209
"ZNF225","KIRP",-0.171255541034885,-0.211466719504833
"ZNF350","KIRP",-0.307333003425309,-0.414707714708511
"ZNF253","KIRP",-0.384611531337532,-0.54994230670024
"ZNF878","KIRP",-1.32616848160013,-1.06582820493829
"ZNF727","KIRP",-0.668857249386026,-1.86272546545761
"ZNF578","KIRP",-0.583212358824545,-0.925118146324816
"TRIM28","KIRP",-0.0328315760563909,-0.107594167393718
"ZNF195","LIHC",0.582568511548329,0.332888504077777
"ZNF263","LIHC",0.379706621138964,0.289282324036979
"ZNF200","LIHC",0.718215149028336,0.647964647650669
"ZNF582","LIHC",0.182059006021524,-0.0130494689144235
"ZNF285","LIHC",1.21043596913755,0.617134490706876
"ZNF275","LIHC",-0.343830691472024,-0.554883385904266
"ZNF37A","LIHC",0.151639460945392,0.0296345805525741
"ZNF510","LIHC",0.0412372343575925,-0.170670254689325
"ZNF506","LIHC",0.606446435042518,0.37412727578599
"ZNF324","LIHC",0.417464481310904,0.440340014767539
"ZNF671","LIHC",0.451075300718494,0.271022009247298
"ZNF416","LIHC",0.497690169583169,0.430398418353082
"ZNF586","LIHC",-0.0980887316865419,-0.124551342259905
"ZNF446","LIHC",0.702670954943599,0.77820535942454
"ZNF8","LIHC",0.80974001266727,0.706444329484789
"ZNF264","LIHC",-0.00298661806736875,-0.0509063220815393
"ZNF213","LIHC",1.13131463561414,0.880528597404698
"ZNF343","LIHC",0.484671782155693,0.349451881599975
"ZNF302","LIHC",0.416824291737216,0.327055528794531
"ZNF268","LIHC",-0.393580306884255,-0.477960383986982
"ZNF184","LIHC",0.589126142557236,0.390151633321084
"ZNF500","LIHC",0.616140808293369,0.532692507297725
"ZNF419","LIHC",0.612088350551492,0.472228646460526
"ZNF175","LIHC",-0.168037396054672,-0.209010723874374
"ZNF14","LIHC",0.975485994859867,0.478238816581668
"ZNF85","LIHC",1.57842573683972,0.80477171200741
"ZKSCAN1","LIHC",0.202058078626574,0.0867885274737987
"ZNF862","LIHC",1.06342114406408,1.03629622119929
"ZNF684","LIHC",-0.542712923779759,-0.759316078565039
"ZNF430","LIHC",0.384902524301273,-0.32365967832307
"ZFP30","LIHC",0.316779062654875,0.128397980523601
"ZNF549","LIHC",0.361540120828487,-0.221637935856156
"ZNF211","LIHC",0.244966505187642,0.068783396707906
"ZNF205","LIHC",0.776095832908032,0.688327522544767
"ZNF45","LIHC",0.244552214208365,0.0575859345029576
"ZNF133","LIHC",0.686568257213801,0.568422887334104
"ZNF436","LIHC",0.64216985286179,0.525167117514816
"ZNF484","LIHC",-0.217546359369247,-0.382606395895226
"ZNF780B","LIHC",0.283493741492569,0.178792612892668
"ZNF557","LIHC",0.32243274682233,0.331044908531246
"ZNF337","LIHC",0.868213758132832,0.619609791246577
"ZNF317","LIHC",0.215386090233723,0.1622493392812
"ZNF426","LIHC",0.221589004011854,-0.325940038871595
"ZNF331","LIHC",0.268675872179103,-0.284445143929004
"ZNF227","LIHC",0.234802667672163,0.087760856881601
"ZNF141","LIHC",0.14010352609295,-0.00562336374422822
"ZNF304","LIHC",0.309590982782256,0.268217877839464
"ZNF132","LIHC",0.0926162196926638,-0.100170494958364
"ZNF20","LIHC",0.236248949870773,0.23152544888323
"ZNF670","LIHC",0.358636638665412,0.33999421824825
"ZFP37","LIHC",0.57459727957434,0.16178428430081
"ZNF189","LIHC",0.616294158789107,0.308074906976241
"ZNF434","LIHC",0.439568267315651,0.384364277142436
"ZNF287","LIHC",0.761033009215652,-0.0420189975335006
"ZIM3","LIHC",0.409076100096853,NA
"ZFP14","LIHC",0.68534641341451,0.494205170344689
"ZNF473","LIHC",0.78821645213406,0.655155864414733
"ZNF614","LIHC",0.332625756003562,0.137023611679584
"POGK","LIHC",0.775130391191405,0.57031663547935
"ZNF514","LIHC",0.99066517845155,0.809355390120005
"ZNF300","LIHC",2.16300429415076,1.30182128503489
"RBAK","LIHC",0.00155398283751577,-0.0987944126353238
"ZNF92","LIHC",0.706478632537489,0.485276656600262
"ZNF157","LIHC",0.865038343896418,NA
"ZNF182","LIHC",0.485180141546341,0.396667185990807
"ZNF673","LIHC",0.282849065112369,0.249813285521269
"ZNF41","LIHC",-0.17081883347179,-0.262061783247919
"ZNF7","LIHC",1.02149902917499,0.843495362813548
"ZNF214","LIHC",0.0523498470643824,-0.0791358684885293
"ZNF215","LIHC",1.05228242891513,-0.245299521162305
"ZNF547","LIHC",0.92653172118757,0.651401082108881
"ZNF773","LIHC",0.456344164190136,0.380842051225997
"ZNF776","LIHC",-0.178365324772203,-0.237098048918089
"ZNF256","LIHC",0.69510708579877,0.332287532598059
"ZNF599","LIHC",0.46437400327457,0.292383520213222
"ZNF18","LIHC",-0.130718692042459,-0.30309065752341
"ZKSCAN2","LIHC",-0.113598903609331,-0.110238903556284
"ZNF689","LIHC",-0.13831838432859,-0.144372385428472
"ZNF19","LIHC",0.307491532984098,0.262788738081106
"ZNF230","LIHC",0.187295748912422,0.00934603846203262
"ZNF222","LIHC",0.40522672829448,0.258658894249321
"ZNF221","LIHC",0.975956093426828,0.686405825717578
"ZNF233","LIHC",1.55100293718812,1.07159760771402
"ZNF235","LIHC",0.271626905891341,0.211836626348102
"ZNF208","LIHC",2.81669468304646,0.431178791028605
"ZNF714","LIHC",1.49451092811365,0.918596818090968
"ZNF394","LIHC",0.0934892979863414,-0.0253924386711293
"ZNF333","LIHC",0.528634750266484,0.440964296232111
"ZNF382","LIHC",1.23181926179613,1.06407374410328
"ZNF577","LIHC",0.668736851354394,-0.0374586688635573
"ZNF75A","LIHC",0.619818657289945,0.478077473140919
"ZNF496","LIHC",0.483508142074003,0.264757382109482
"ZNF2","LIHC",0.62860363782457,0.575159584155249
"ZNF589","LIHC",0.899389409549728,0.802997937961185
"PRDM9","LIHC",4.94300704663218,NA
"ZNF12","LIHC",0.256011827305145,0.197023836782987
"ZNF202","LIHC",0.441339620840334,0.319295419867247
"ZNF3","LIHC",0.482893881590621,0.460404533124523
"ZNF606","LIHC",0.670422194023014,0.613670399878129
"ZNF91","LIHC",0.420002919730421,0.271007812506679
"ZNF226","LIHC",0.524458259795221,0.40393513649947
"ZNF229","LIHC",1.01879013445101,-0.0534259644842412
"ZNF180","LIHC",0.0806321791784315,-0.0694788320454901
"ZNF641","LIHC",-0.154619092137883,-0.239159416801184
"ZNF610","LIHC",1.62527380684967,0.154958778435617
"ZNF528","LIHC",0.20392419712466,-0.60386058040634
"ZNF701","LIHC",0.646279676043706,0.226156223365066
"ZNF283","LIHC",0.594773656703766,0.434448261071503
"ZNF558","LIHC",0.342752367258763,0.247334797687746
"ZNF597","LIHC",-0.43395817322069,-0.597604058019138
"ZNF30","LIHC",0.733778421262773,0.643549804656435
"ZNF354A","LIHC",0.88493051962618,0.72395528289285
"ZNF764","LIHC",0.635622485486108,0.494851306030747
"ZNF747","LIHC",-0.204699133958809,-0.258154512177475
"ZNF778","LIHC",0.183632125903794,0.137844743765173
"ZNF212","LIHC",0.435072298842405,0.288982816748782
"ZNF282","LIHC",0.810845708063554,0.723095671606259
"ZNF160","LIHC",-0.334084960055844,-0.566908849924896
"ZNF415","LIHC",0.271190753908449,-1.03906284111765
"ZNF439","LIHC",0.564686349289571,-0.258511355074495
"ZNF440","LIHC",0.378552181348423,0.271581945171469
"ZNF562","LIHC",0.161240148748108,0.0806689549929181
"ZNF561","LIHC",0.0527632159645282,-0.0814233717211484
"ZNF584","LIHC",-0.202541003466914,-0.0677209138484373
"ZNF274","LIHC",-0.409593529498284,-0.526132540246154
"ZIK1","LIHC",0.80040049394143,-0.337067453798355
"ZNF540","LIHC",0.104394156981357,0.00639918350769879
"ZNF570","LIHC",0.331045737819766,0.0857934044938398
"ZNF57","LIHC",1.3149017222241,0.860520489568092
"ZNF556","LIHC",4.49595946268316,NA
"ZNF554","LIHC",0.435283273229743,0.315855335831473
"ZNF738","LIHC",0.984154606359387,0.446023210895188
"ZNF596","LIHC",-0.123246819445563,-0.342956053284795
"ZNF621","LIHC",0.507590131926477,0.395519607104995
"ZNF680","LIHC",-0.306173798929175,-0.598463709162916
"ZNF483","LIHC",0.216965236786405,-0.434827178163497
"ZNF417","LIHC",0.0144012060040959,-0.103595404686703
"ZNF791","LIHC",0.0300699899981616,-0.147770095949734
"ZNF519","LIHC",1.16643280500116,0.891699745281786
"ZNF25","LIHC",0.111359704467611,-0.0522754784595981
"ZNF77","LIHC",0.791324369705391,0.659044700925625
"ZNF169","LIHC",0.952398538568571,0.82275928332326
"ZNF613","LIHC",0.378927962633706,0.226671938919246
"ZNF404","LIHC",0.996283436832688,0.409694278879136
"ZNF135","LIHC",0.940172072297411,-0.296165663332347
"ZNF620","LIHC",0.518820794915561,0.353852814809409
"ZNF619","LIHC",-0.101920724717807,-0.290895202196555
"ZNF354C","LIHC",-0.199735900888095,-1.53422064306764
"ZNF114","LIHC",1.63357315384082,1.0652468675226
"ZNF454","LIHC",1.41830948622447,0.359620815428548
"ZNF543","LIHC",0.701171421724586,0.608985465914228
"ZNF354B","LIHC",0.622840142161502,0.448163847161794
"ZNF223","LIHC",0.404345423301679,0.112009420790764
"ZNF713","LIHC",0.616776825138692,0.386862098682031
"ZNF552","LIHC",0.779681644921004,0.614898398302385
"ZNF154","LIHC",0.0198626905545682,-0.410601569701609
"ZNF571","LIHC",0.244118377964962,0.200175822548588
"ZNF443","LIHC",0.228034028853457,0.129587397743549
"ZNF792","LIHC",0.989138867645403,0.830294142822717
"ZFP82","LIHC",0.911595301434132,0.594929872653706
"ZNF707","LIHC",1.12729383493356,1.01336879007121
"ZNF746","LIHC",0.674338687114261,0.485620789918961
"ZNF678","LIHC",0.401934472022202,-0.140294301442947
"HKR1","LIHC",0.560265805562823,0.495460385025195
"ZNF101","LIHC",0.745690449115655,0.699911462727209
"ZNF716","LIHC",7.72095265661051,NA
"ZNF708","LIHC",0.151538869358155,-0.0203378365362957
"ZNF721","LIHC",0.292195654889653,0.188744395434139
"ZNF662","LIHC",-0.170403215544564,-1.00437370222148
"ZNF320","LIHC",1.57064294759296,1.04218031911838
"ZNF530","LIHC",1.13200737197872,0.953423019878056
"ZFP1","LIHC",-1.67058380255379,-1.91898377289036
"KRBA2","LIHC",0.32305970713928,0.0312287495189725
"ZNF93","LIHC",1.29404194360089,0.516525587876161
"ZFP90","LIHC",0.165658207007966,0.0028339022123409
"ZNF479","LIHC",NA,NA
"ZNF445","LIHC",0.448381965688931,0.403467758120733
"ZNF74","LIHC",1.09505325899857,1.03799198924182
"ZNF829","LIHC",0.567569470239561,-0.0476712172171948
"ZNF267","LIHC",0.162558557634016,0.0641064898410803
"ZNF566","LIHC",0.172324383457413,0.0809374114818386
"ZNF224","LIHC",0.40068854496811,0.323473419895446
"ZNF529","LIHC",0.515378597450494,0.293410108217413
"ZNF284","LIHC",0.810456994962435,0.425196852716809
"ZNF749","LIHC",0.434762371392103,0.306408475569758
"ZNF17","LIHC",0.0951261360903897,0.00998531998352865
"ZNF555","LIHC",0.88184337116652,0.65822161811809
"ZNF75D","LIHC",0.150374502989823,0.00457599483569165
"ZNF197","LIHC",-0.0302159339680492,-0.0715164294858625
"ZNF732","LIHC",1.49246220697112,0.992861906195743
"ZNF546","LIHC",0.128931634345648,0.0891413441778383
"ZNF286A","LIHC",0.575833305324735,0.246495875401168
"ZKSCAN4","LIHC",0.882059221942095,0.932781498842125
"ZNF643","LIHC",1.05048920002945,0.814934305125845
"ZNF642","LIHC",0.498361303610657,0.356303139203903
"ZNF490","LIHC",0.553530965735849,0.526196046635326
"ZNF626","LIHC",0.290980739833779,-0.278016818286178
"ZNF793","LIHC",1.30361991475418,0.59043445123279
"ZNF383","LIHC",0.306475685954757,0.263893623879217
"ZNF669","LIHC",0.995934189345582,0.84754004210825
"ZNF559","LIHC",0.0999778152184383,0.092589766664633
"ZNF177","LIHC",0.82583067109486,0.33575474138008
"ZNF548","LIHC",0.0369988287768024,0.0109589512912862
"ZNF563","LIHC",1.0028729870565,0.961261833773424
"ZNF567","LIHC",0.256900108687534,0.0419781800289889
"ZNF573","LIHC",0.167295456057819,0.211000439277
"ZNF527","LIHC",0.37061834976063,0.248517630734727
"ZNF33A","LIHC",0.164815789848102,0.088250164655508
"ZKSCAN3","LIHC",1.53634345320106,1.39702922221166
"ZNF676","LIHC",3.24374076421639,-0.0854175931535296
"ZNF699","LIHC",-0.174972009480964,-0.700681566139364
"ZNF250","LIHC",0.705539338145779,0.553770708762863
"ZNF79","LIHC",0.321051586181782,0.253401099333578
"ZNF681","LIHC",2.21536702696565,1.402177618664
"ZNF766","LIHC",0.510656467395277,0.406467572284918
"ZNF471","LIHC",0.0633309306683535,-1.0488276157858
"ZNF836","LIHC",0.700683219977405,0.561345387422646
"ZNF493","LIHC",0.375346831290298,0.272614119259688
"ZNF167","LIHC",-0.0671306220252378,-0.475805776441254
"ZNF565","LIHC",0.415338664266198,0.248050578578829
"ZNF34","LIHC",0.791501504606636,0.656558457366938
"ZNF140","LIHC",-0.033897249464404,-0.0908663561290718
"ZNF658","LIHC",0.197823638577562,0.154779079766035
"ZNF765","LIHC",0.450964365886853,0.30418327530483
"ZNF124","LIHC",0.701758244432114,0.42864515700006
"ZNF569","LIHC",0.250126416797738,0.0776223751505138
"ZNF777","LIHC",0.24204553096424,0.247993024858479
"ZNF605","LIHC",0.776216453481469,0.622873082340467
"ZNF799","LIHC",0.165676201746652,0.0989649400605921
"ZNF782","LIHC",0.514480239656888,0.240423312375684
"ZNF846","LIHC",0.482134310335401,0.387596769683697
"ZNF136","LIHC",-0.115310618593554,-0.166455469777151
"ZKSCAN5","LIHC",0.710176799629333,0.605396934448481
"ZNF33B","LIHC",-0.0294100374344067,-0.130258944411983
"ZNF431","LIHC",1.13565890847379,0.854253080388995
"ZNF418","LIHC",0.673264217997936,0.283330459105907
"ZNF700","LIHC",0.380044126082899,0.250882348178812
"ZFP28","LIHC",0.376382799282107,-0.476487529869947
"ZNF585A","LIHC",0.584678582856995,0.490490335218829
"ZNF138","LIHC",0.600177281080249,0.527499808469772
"ZNF429","LIHC",-0.446592645020631,-0.556817202390443
"ZNF470","LIHC",-0.636335370205307,-0.851433322701849
"ZNF100","LIHC",0.228619371120811,-0.0986630519644075
"ZNF398","LIHC",0.517849908791381,0.464269799877528
"ZNF498","LIHC",0.695639149484297,0.409850719021776
"ZNF441","LIHC",0.0760100420106556,-0.0916237683132395
"ZNF420","LIHC",0.129065409908976,-0.0253525294637809
"ZNF763","LIHC",0.433354764442102,0.324847101748525
"ZNF679","LIHC",7.01348985734934,NA
"ZNF682","LIHC",0.989762208923057,0.825545300980188
"ZNF772","LIHC",0.278938826152975,0.187431228330976
"ZNF257","LIHC",2.23576681577141,0.689628525079993
"ZNF785","LIHC",0.842381588103014,0.751318300784319
"ZNF98","LIHC",3.01833185606965,NA
"ZNF786","LIHC",0.469341006120193,0.413650578865653
"ZNF517","LIHC",1.79808239135607,1.46080085878711
"ZNF675","LIHC",0.960765083112291,0.763208684609176
"ZNF860","LIHC",0.527456014759307,-1.09159094973123
"ZNF695","LIHC",4.85903618593245,NA
"ZNF665","LIHC",0.859986899215054,-0.421523604503155
"ZNF624","LIHC",0.541204067983423,0.325934335912586
"ZNF841","LIHC",1.01654293206677,0.797089395688289
"ZNF615","LIHC",-0.0212682614371164,-0.118007990608892
"ZNF433","LIHC",0.361123245702226,0.364274200514564
"ZNF595","LIHC",0.653504388908282,0.180998826082803
"ZNF460","LIHC",-0.717151512090727,-0.544042537244131
"ZNF81","LIHC",0.392044024679708,0.222914993486483
"ZNF780A","LIHC",0.310327745756088,0.0873079645919035
"ZNF461","LIHC",0.736097412650378,0.56403173936883
"ZNF181","LIHC",0.0210607700519729,-0.100908876017151
"ZNF44","LIHC",0.137721555744095,-0.06054606474978
"ZNF790","LIHC",-0.316201544681582,-0.41182645993054
"ZNF677","LIHC",0.416152175115624,-0.918779138582526
"ZNF823","LIHC",0.134218825117845,0.0949247186342371
"ZNF311","LIHC",0.326749872552002,-1.07750622968244
"ZNF347","LIHC",-0.0723473785092682,-0.841992838972009
"ZNF273","LIHC",1.07684593373585,0.745188958786199
"ZNF84","LIHC",0.53634554517412,0.39535619276558
"ZNF667","LIHC",0.53940611761352,-1.03148531946046
"ZNF649","LIHC",-0.416510741799403,-0.675003043039249
"ZNF248","LIHC",0.691462673573067,0.561512810735907
"ZNF544","LIHC",0.954955223583641,0.937835144676457
"ZNF251","LIHC",1.31471892175327,1.11159861722137
"ZNF607","LIHC",1.64866828028221,1.43705486452162
"ZNF334","LIHC",-0.277582619524831,-1.48430054083997
"ZNF485","LIHC",0.699263287487009,0.562726857032227
"ZNF192","LIHC",0.422136313212395,0.0840757615984537
"ZNF442","LIHC",0.390529840268087,0.352046058189826
"ZNF813","LIHC",0.941378742972534,0.370947916113056
"ZNF26","LIHC",0.682277455502094,0.498550250297071
"ZNF69","LIHC",0.101015485211134,-0.0619482141767793
"ZNF583","LIHC",0.23619680853746,0.0682146423668311
"ZNF568","LIHC",0.405562455142766,0.137819691464485
"ZNF480","LIHC",0.679279705352148,0.601804961846928
"ZNF587","LIHC",0.618236990891552,0.40419837754406
"ZNF808","LIHC",0.077608070331936,0.0340717975562023
"ZNF43","LIHC",1.41981219012672,0.611869088568874
"ZNF28","LIHC",1.02085660198106,0.761668317894777
"ZNF627","LIHC",0.294398699829121,0.224848753498865
"ZNF789","LIHC",1.19661567848563,0.970583204333801
"ZNF534","LIHC",1.50582733530437,1.01988063355069
"ZNF525","LIHC",1.04932917966333,0.698311365822624
"ZNF814","LIHC",0.601407805394535,0.346290554950568
"ZNF551","LIHC",0.364480202985186,0.162117468994241
"ZNF805","LIHC",0.141406983501721,0.089513139232305
"ZNF468","LIHC",1.14901792004459,0.944335993027404
"ZNF616","LIHC",0.302582395984916,0.284970628009044
"ZFP57","LIHC",1.29492804332478,NA
"ZNF155","LIHC",0.181533666254299,0.0339163027725638
"ZNF425","LIHC",0.65929368781411,0.321598735693515
"ZNF611","LIHC",0.604811104278721,0.140215233901651
"ZNF254","LIHC",-0.255242586125715,-0.441681737942867
"ZNF625","LIHC",0.587628225279583,0.214678502237658
"ZNF845","LIHC",0.460194632113828,0.40093933847056
"ZNF90","LIHC",0.837127666860433,0.593860588323845
"ZNF788","LIHC",1.26551864645578,0.391240969854577
"ZNF880","LIHC",0.509517046466933,-0.591233439727613
"ZNF630","LIHC",-0.15915307633419,-0.995179867890412
"ZNF844","LIHC",0.201733816971084,0.146524419776497
"ZNF717","LIHC",-0.128663667433246,-0.348266800622751
"ZNF492","LIHC",3.27284229604229,1.60195683970202
"ZNF688","LIHC",-0.30235275967191,-0.405584615357288
"ZNF879","LIHC",0.260620373830002,-0.204707724926716
"ZNF737","LIHC",0.914453844761198,0.347127278926068
"ZNF709","LIHC",0.314461191461713,0.368461304799758
"ZNF585B","LIHC",0.319895352842697,0.224124533066271
"ZNF324B","LIHC",0.550405454380476,0.506061544061171
"ZNF564","LIHC",0.318984049185726,0.318276169021195
"ZNF674","LIHC",0.257112878593292,0.182313878091915
"ZNF432","LIHC",0.914160686007743,0.590166635095083
"ZNF10","LIHC",0.29172796979241,0.205840518260315
"ZNF486","LIHC",1.06013870097996,-0.262165648847137
"ZNF225","LIHC",0.292643902986087,0.141274716369822
"ZNF350","LIHC",0.174563327909092,0.05355794247683
