"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-BRCA basal-like c8","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 14","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-BRCA basal-like c8","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-RNA cluster 5","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4","count-UCEC-like c11"
"ZNF671",0.993668447732273,0.852256530758108,0.302768974865662,0.999999999976919,0.998027052212222,0.745777379903055,0.99997683323032,0.998777388722049,0.0250076062437364,0.999999864673481,0.628514003883684,0.999999998734157,9.87699459903402e-05,0.775643762008688,0.0212016909247476,0.738565107797886,0.99999909801299,0.00688600138146367,0.838479757837072,0.620295681134606,0.99999986724904,0.984970063170969,0.999999997356178,0.0253403463451446,0.996469736802688,0.982513836073942,0.998878623820052,0.998007864618,0.278540176755445,0.999928768575848,1.19165360664697e-05,0.410601942613313,0.00265216061975193,0.998809957625663,0.99999999919101,0.901638492753484,0.0128507715518386,0.00200099428166678,0.319144256265354,0.00768759917341122,5.58322681516454e-05,4.65277958161536e-07,1.10090454836786e-05,4.2190693484101e-05,7.18347068495717e-08,0.518463081237327,0.99999999968661,3.65964490944837e-06,0.692022631864677,0,0.999999999999348,0.999998477489387,0.997330735030983,0.980539543135313,9.98149555231365e-08,0.45340506129407,0.99651800036568,0.00703182152047621,0.554697375778136,0.397729233521231,0.991727702996649,0.99983763891782,0.912834570778252,0.9999449777361,1.43745795880834e-05,0.983513154815244,144.9172,83.9104,215.1312,137.3321,125.361802259887,72.3686888888889,59.19595,97.01125,50.6163833333333,344.9595,74.2575876651982,18.1697,3.79740592554092,0,3.31344171600065,12.3185762835375,2.60362965351604,13.2288874894461,28.6367754243997,12.8543153207257,6.73384255597137,0,2.50939008774645,0,138.3399,83.9104,208.5349,115.9957,65.9072,36.8603,9.5956,71.665975,31.3725,344.9595,36.828475,18.1697,151.4945,83.9104,222.04555,158.6685,168.2213,114.722,108.7963,127.519875,56.3211,344.9595,95.783025,18.1697,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF416",0.106094043438294,0.999860904723203,0.276423380255551,0.118398722349838,0.999987217320581,0.333699891195584,0.0055694428220352,0.998947336158622,0.0167755692834246,0.99999999431118,0.954761710529947,0.386312385851761,0.999947561728451,0.436034999510088,8.24713051955639e-05,0.997243846379173,0.565237547349268,0.999999885425166,0.726904501077108,0.361951905869634,0.999999999997979,0.265439911788863,0.983173846350228,0.629763451464758,0.999703185032589,0.998016210150402,0.753484509414303,0.953461000190074,0.0835416573168638,0.995726892989565,0.269826661123357,0.999994643294932,0.999988392026184,0.246966114152201,0.789988340658314,0.999999794193114,0.970814661695994,0.00880555531197436,0.673499635113042,0.00883783423304929,0.000635611150604731,0.253747762855612,0.55566883897435,0.0223781036547872,0.00607699463891465,0.336130804850526,0.756424115512746,0.761510866832697,0.879007860964269,0,0.746195435464872,0.9958159190594,0.998079824566469,0.810720151833004,0.0298324993822768,0.0145670693653432,0.999993468611645,0.0490489543136177,0.9872919709031,0.870835715598438,0.068778546355354,0.175335011099028,0.720393999100057,0.822172328800683,0.000955323921644768,0.237330072569136,217.6615,75.7637,191.561566666667,103.39545,111.127608474576,174.280488888889,178.40655,130.155475,120.329233333333,281.6641,149.174093832599,45.8675,14.8623238345601,0,6.14343456841891,23.6610553344696,1.67608649924557,14.5619762262156,21.287626112858,18.0900882010678,7.47335361600794,0,3.17460296791661,0,191.9192,75.7637,180.985925,62.4133,80.4094,140.1515,141.5353,112.469425,110.5662,281.6641,98.817525,45.8675,243.4038,75.7637,204.090875,144.3776,137.5187,202.728,215.2778,147.50595,135.9328,281.6641,186.04395,45.8675,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF586",0.998984087282103,0.473611742031865,0.999479377909122,0.999999983946292,0.999957618366807,0.718579642095071,0.731859114783507,0.999999998036519,0.984418788416279,0.939965797844112,0.99950112168759,0.872043445313487,0.00209421484551098,0.984947104282115,1.29985888386308e-07,0.999998231247712,0.999996423528033,0.832247781022396,0.999999999973965,0.983799107194089,0.948796218834282,0.902750990519661,0.999999998492124,0.998919719415361,0.983985079385748,1,0.030133736723899,0.996232592555203,0.954907913261823,1,0.977870245447876,0.996151433389026,0.999998191023204,0.0248661229341804,0.999500274405203,0.999999951655439,0.474086720660689,0.186476460928325,0.00128761580453118,0.304550108162968,0.00174864958997978,0.659935797226128,0.227267642621223,0.00909419326308381,0.0119295900559463,0.978317195645852,0.999999999918953,0.677267498919389,0.999383336042071,9.50214430694984e-06,0.000199192083567667,0.999976019151322,0.998727952005917,0.999982946647664,0.0103528210284402,0.286854064483988,0.953125917873164,0.998882711118265,0.452500009337658,0.823027131925125,0.0150837711779864,0.554894976637867,0.915045365671693,0.792236787315019,0.00145240238922106,0.521983911318794,240.8852,174.3381,115.902866666667,222.3469,159.048511581921,280.269044444444,212.07665,157.67785,170.934233333333,408.5185,185.75800660793,52.515,32.707816510023,0,18.7411042965041,46.5340275514954,2.47513156459754,23.9959199678953,19.5562681256121,12.0968326524667,20.3355169079057,0,5.0253525769082,0,184.2336,174.3381,85.55465,141.7476,115.2201,229.3795,178.2042,136.70605,121.5686,408.5185,117.531625,52.515,297.5368,174.3381,153.29225,302.9462,188.4398,333.4444,245.9491,165.05645,210.1132,408.5185,234.122525,52.515,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF446",0.796237386669145,0.991575495957922,0.996963112982135,0.145361792207738,0.999996213488471,0.690081827267167,0.225321462073124,0.999999966532898,0.946436321340923,0.968515134004429,0.999855606174667,0.915189892243178,0.999904446089949,0.124518211683181,0.00465685891481793,0.682716105692182,0.999999999913467,0.996566209233552,0.999328442677395,0.999999999997743,0.800013376891525,0.444425178164874,0.99999999989022,0.98249056134617,0.997860276440654,0.999999999495437,0.399978402640254,1,0.685989489145535,0.999991343531325,0.9996289691494,0.932334057820049,0.999951159940337,0.687678612184245,0.999999037430871,0.999982890811868,0.984157941615052,0.237644192879352,0.513372796573323,0.0162794210985563,0.0286093333776389,0.685242200106567,0.141648800216438,0.0639923265063119,0.127159974439502,0.26928867784718,0.999999823285218,0.967706601505976,0.953147553765937,0.999954659662627,0.00971735435241405,0.999999999675562,0.999999961928004,0.999995562594056,0.0346802221292384,0.228462367494873,0.999860000585666,0.731776313252009,0.999999962793941,0.966427030037021,0.291548916691064,0.996400682006943,0.992904394952831,0.929553051931867,0.0312159309922855,0.955422136691595,297.66975,173.055,238.987366666667,137.70765,191.568256214689,265.389911111111,186.13335,185.2569,206.814333333333,382.7468,194.693978854626,114.8416,42.4439916420157,0,15.4552817455752,27.1513109168017,2.93417401121402,22.5415559685831,17.6574208252744,42.0874964782722,36.5370517172125,0,3.58301252321258,0,224.1546,173.055,206.928725,90.6802,140.1735,205.5662,155.5498,100.05395,126.8715,382.7468,139.17915,114.8416,371.1849,173.055,267.2132,184.7351,230.211,313.2739,216.7169,236.01735,255.0086,382.7468,234.52535,114.8416,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF8",0.718736112743388,0.9983994971482,0.164081534419541,0.814632154245861,0.999998116103882,0.128450812874056,0.738240554536812,0.996969349312494,0.00623125941735903,0.99997952663439,0.0209724930242559,6.67498983923931e-05,0.165402188888227,4.06631314842087e-07,0,0.903491448595757,0.0488929640049739,0.999683895742192,0.0313931445390466,0.00162472753720966,0.946932600172409,0.999982447324926,0.876653484372334,0.798617823936366,0.945773560761701,0.875509220362179,3.3594977641993e-06,0.359702537249288,0.999999947721466,0.347905624424634,0.999552584701015,0.303652900815633,0.00356087576213093,0.000169784363996395,0.897816301052465,0.984466092772192,0.0176999394427513,0.000107487909810189,0.0958628392740186,3.00722340903503e-05,6.91378984840618e-07,0.927339400941824,0.496780432820984,0.000709085904162521,0.00805627118642782,0.977751630540441,0.948562755134416,0.0807236363343623,0.986347721378343,1.76845218183841e-05,0,0.018077649995257,0.999689415127392,0.128756079965453,8.07951341530444e-06,0.999999991640833,0.954216188930951,0.995777906239392,0.9903399213726,0.997502261694497,0.119166238292092,0.904487236622709,0.999999999995696,0.999984860149111,0.0376908820023572,0.999990479446074,135.75635,59.9063,163.436866666667,78.7613,92.5047370056497,223.140433333333,186.7309,119.22245,144.728533333333,274.5619,106.375331277533,124.4028,8.46808300074462,0,53.038365130967,12.5328309684338,1.45789847819673,19.3921805862586,10.2670198369991,12.2831815027558,20.7401004131629,0,2.29243285291687,0,121.0892,59.9063,75.643225,57.0538,65.5306,176.8953,168.9479,93.5813,106.3041,274.5619,71.9023,124.4028,150.4235,59.9063,270.1309,100.4688,113.6348,278.7697,204.5139,148.03575,208.7139,274.5619,131.374175,124.4028,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF264",0.0987552891252877,0.435783147191865,0.970751356568666,0.00793070942140561,1,0.807227220409424,0.0765823908793919,0.940639469914441,1,0.514900602375279,0.6435458023797,0.696987404741742,0.999714790461304,0.178130733516591,0.829397233229433,0.96068858906199,0.769357795045966,0.999686025933723,0.407587713165486,0.993074618486024,0.999999997648479,0.104396932208621,0.997884625127036,0.999982691548597,0.966345850312147,0.999764690312268,0.887636657706492,0.966413974720272,0.0643750799498717,0.996897501036901,0.999969162612296,0.945809571697732,0.998749966179807,0.77773271012468,0.951469601830617,1,0.997747683113325,0.0245488336117496,0.134156402971199,0.00245752544472821,0.0298665727093914,0.229552546075073,0.584234068877539,0.0304328242438153,0.0209365690939622,0.144224008756472,0.884533431120906,0.999999999981757,0.356293280813136,0.738467666538369,0.981163565765284,0.9991104756105,0.994362649369262,0.975392987195251,0.0506331616268363,0.073638359637612,1,0.948320656137005,1,0.898491027697888,0.610713275915478,0.701248866373037,0.994444616376771,0.992070056563702,0.0179989810234509,0.822834017084556,1074.40575,346.6395,653.508566666667,328.73345,640.396049435028,757.807422222222,797.7528,563.275375,565.09585,1313.3777,672.528716740088,321.5156,38.1802021690234,0,34.5233482662257,25.9312543279501,9.86033536170199,58.9722675453635,25.888270600409,55.0362049902761,38.291700534912,0,14.3767452536703,0,1008.2757,346.6395,588.85465,283.8192,460.8753,681.8182,752.913,464.929,485.5105,1313.3777,432.3965,321.5156,1140.5358,346.6395,725.48065,373.6477,790.2542,966.2662,842.5926,611.636125,640.2998,1313.3777,850.3974,321.5156,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF213",0.793939762277587,1,0.745879978437199,0.554062869874528,0.0152420240463117,0.375777484781425,1,0.556265758565497,1,0.0658289596397571,0.9997957760974,0.220244552468513,0.998349171375945,0.669993958280442,0.710237452611778,0.727483699042848,0.0301138426711599,0.566253391311905,0.999999998841843,0.165749402932078,0.85866602971531,0.999880876009615,0.289003645687101,0.999291179367046,0.816991342615719,0.966433433037954,1,0.935335585667568,0.999999904996157,0.428986787331543,0.999998428051045,0.463223839565493,0.999278251290121,0.999989353774782,0.680090235979103,0.999996607619362,0.990612218241887,0.99998929920715,0.987812218871588,0.119155717292317,0.967754332237095,0.733165072428509,0.194821130490614,0.786039965257316,0.904467730159607,0.999998909597983,0.292086940576778,0.999972521867081,0.265851366067201,0.000287147315185643,0.999677821446879,0.490234734432654,0.999982661253555,1,0.835900354826006,0.981407307250144,0.999998176985598,0.975802855756551,0.0900172008258721,0.939489087074653,0.650260363137399,0.151977187042951,0.713704180450658,0.853742679313728,1,0.763149606578629,497.6631,806.5173,502.927733333333,197.36445,506.206478248588,414.955966666667,230.87085,410.93045,456.521533333333,694.9298,452.644536123348,712.3864,75.3518888878264,0,28.6771728345347,75.8324463843864,7.4915268203641,23.4607355064818,46.7576064432391,8.51972178412702,49.0455598088783,0,8.99119202537537,0,367.1498,806.5173,451.4509,66.0188,374.2045,357.8497,149.8843,390.703675,357.7342,694.9298,318.3721,712.3864,628.1764,806.5173,562.155625,328.7101,610.3501,495.6484,311.8574,430.211875,476.5107,694.9298,540.4141,712.3864,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF343",0.999996800226577,0.757579565605819,0.99841588805737,0.998929428945181,0.999999999154357,0.999170352534313,0.994861118934405,0.99999999999519,0.887690695434202,0.999999999862559,0.025518983200203,0.701798577045544,0.945805195968906,0.471468486615586,6.67414742250294e-07,0.0805796936773076,0.674134899089517,0.93888545598827,0.555440481042616,0.0471959656444522,0.99999772233812,0.96242090118449,0.99999578424763,0.999942841641696,0.999999954269168,0.999319907237704,0.336654184941025,0.558933548020885,0.247105180368176,0.957595674599542,0.999978687075057,0.930787707586616,0.034727295594686,0.99659294326362,0.992234164818648,0.945972379299469,0.99763174602696,0.999999565624685,0.999999368142991,0.999999998386743,0.999999171607441,0.960015188280865,0.929888052912565,1,0.999337092228483,0.0360231091522945,0.835414321875655,0.992765774528469,0.634466121763475,0,0.998511117018225,0.997640306233092,0.44580962531374,0.999993588669025,0.99116778636578,3.3487329464954e-08,4.58025003982065e-05,2.02647571536652e-05,2.75543980099435e-06,5.92491833373288e-10,0.000183999049759076,0.0109568512758008,6.34303874313957e-07,2.60209400650968e-05,0.00035194683028672,1.07552075134798e-05,129.8649,171.4868,244.881166666667,190.777,181.323413559322,310.239055555556,335.9561,210.500475,273.754766666667,211.2481,288.782000440529,638.1564,23.5053728343826,0,33.9427217786343,61.6986519870032,2.43956392325436,28.3334542056455,27.2411177511741,9.38180162976536,40.4943546227749,0,5.87005360820937,0,89.1524,171.4868,174.703225,83.9118,136.0251,251.4201,288.7731,189.5479,157.8243,211.2481,196.42375,638.1564,170.5774,171.4868,314.03575,297.6422,219.1781,393.4426,383.1391,224.302725,362.1251,211.2481,362.311325,638.1564,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF302",0.999901944202266,0.999999999756489,0.999985624231855,0.561648223779849,0.995969011054011,0.5643759081052,0.874183878031142,0.999999981037589,0.854620565918923,0.964911580845398,1,0.999442146627974,0.999999971545866,0.170035494228571,0.016028950069682,0.996765808588937,0.999999999998903,0.998858509549398,0.992552654803848,0.999999999613071,0.970241537552957,0.767133414512665,0.999946058124928,0.767679700380983,0.999971518878984,0.999353162977525,0.197486077579097,0.999936147610213,0.904945638241105,0.999999740005018,0.913816657122556,0.996047416035622,0.999999992582647,0.312660952306113,0.999999961144701,0.999997868229895,1,0.999920547893708,0.999999997021412,0.773563961015949,0.978005863013416,1,0.998663904005797,0.921405407418419,0.97594795823432,0.381089563342886,0.999486301158857,0.255229398056197,0.999970255525534,2.83208799745083e-08,1.7659977731066e-05,0.998180131705971,0.99999999991735,0.997603946300907,0.794287579382625,0.94315642881878,0.751406715995281,0.844856986796268,0.0500621998123044,0.104583479834589,0.864750989908091,0.448974048669125,0.0845997369864928,0.138998361637167,0.988220351247105,0.0204817971801153,632.4178,503.055,603.908133333333,310.94355,456.337791525424,636.202622222222,479.4445,391.823525,438.73015,649.3044,377.556266079295,901.1744,120.942987979681,0,10.3854894104119,119.321470881149,8.30670211978884,85.3428663609408,139.486266190487,62.0489305350588,41.3505758424627,0,8.46204792829138,0,422.9384,503.055,582.395225,104.2727,319.1595,371.5635,237.8472,272.905,430.6732,649.3044,248.15525,901.1744,841.8972,503.055,622.7663,517.6144,548.3235,811.4654,721.0418,457.878375,509.6312,649.3044,459.22865,901.1744,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF268",0.897507673194422,0.804143827307415,0.999999993447957,0.999995657882192,0.98901871584508,0.985067446428807,0.996163447872635,0.985216170521503,0.917104941617974,0.999999982630565,0.998927851680683,0.987989714506632,0.959624050798498,0.999999998884048,1,0.993636224405079,0.310793206900465,0.0943091370842447,0.889076464314448,0.256201217214696,0.436242503292578,1,0.795605553835074,0.506768233743575,0.999943712329654,0.904638776430662,0.97969877413032,0.986636962805846,0.999969109262563,0.969634510528636,0.902716109501422,1,0.999992552662793,0.999999888334649,0.682650480178438,0.999117722454078,0.968049014533651,0.999999999611928,1,0.998641901282796,0.998794049983781,0.998973263796066,0.482227821428304,0.922976593730833,0.995612403373316,0.83188318609413,0.999874069495794,0.999925113202774,0.997008185530995,1.89491056512558e-07,0.912268182062587,0.0387359688527893,0.271688606650705,0.826714447361052,0.99999957766082,0.999805010225242,0.999855658502038,0.999974889862191,0.99999996214278,0.999999999923946,0.999999999762324,0.874215571804505,0.999162359984467,0.999999829028022,0.999995964765245,0.999999980976785,442.6777,234.2159,268.828033333333,387.5301,364.267936440678,367.625188888889,559.9339,448.8717,388.183416666667,266.8952,311.18290660793,344.3386,3.30203939457623,0,30.7966984004743,34.5855905255353,5.77976393715356,62.7588482966851,98.7089404380542,84.7990531257235,17.0196410702763,0,6.185386516081,0,436.9584,234.2159,206.0433,327.6261,266.0338,192.8907,388.965,260.744625,348.1668,266.8952,225.218625,344.3386,448.397,234.2159,332.4744,447.4341,442.4001,436.9122,730.9028,666.400625,409.0804,266.8952,380.205325,344.3386,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF184",0.999999922206191,0.598000953771679,0.644002685238247,0.999989858042147,1,0.197564383350303,0.999187466933546,0.99999999992532,0.00056914800454777,1,0.000346574213729745,0.00824447171578235,0.388369709518091,9.11270575509882e-06,0,2.39961406661715e-05,0.000393724397776518,0.0273078921842298,1.07581785524502e-06,0,0.710187387786922,0.99999985161246,0.999930481321438,0.611519836811443,0.996570870071565,0.746250717663682,5.75546182135511e-06,2.74023080659713e-06,0.996887316966976,0.989576491004043,0.922721817580197,0.850676968091635,0.0177827615606949,1.8249458870967e-05,1.32838144866199e-05,0.99973567180442,1,0.999999993462969,0.859527716921995,0.99999938803031,0.999984967156194,0.0317826908422999,0.00168465627778558,0.999999970732151,0.999655373520204,0.999999859782407,0.99999999997685,0.00776610907431063,0.999999552679217,0.00133071101719395,0,4.38149516668318e-12,0.989229607400491,0.228149100996399,0.999999999285561,0.590874864749777,0.572056824554665,0.999987173441374,0.273678708440047,0.053108514663278,0.999195041065568,0.673590251731454,0.657694807133208,0.890376889852859,0.77007050162386,0.145375310362077,278.71345,250.5092,402.866733333333,242.1639,238.35978079096,505.971355555556,604.3779,299.897175,332.551166666667,276.3895,261.432800440529,446.0448,47.0679899479554,0,63.1589930611135,4.80442026506147,2.81613227698833,43.0396238708935,179.541557696271,33.513514900382,19.0717736234346,0,4.76101789860669,0,197.1893,250.5092,270.773575,233.8424,181.3348,384.9815,293.4028,254.709475,310.4265,276.3895,183.846975,446.0448,360.2376,250.5092,524.827525,250.4854,282.9204,685.311,915.353,323.1112,374.3376,276.3895,311.034775,446.0448,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF500",0.929089784379928,0.875798607605205,0.999999988331487,0.697574255671392,1,0.999997508617419,0.899327105818719,0.999880253843454,0.999956749253884,0.990019048796662,0.999999998660744,0.711362923017731,0.282982018257253,0.181586171793572,0.00399322393309243,0.997148731841006,0.999919173220456,0.999991939424075,0.998265378320119,0.999999999955705,0.923292069071576,0.724994615736927,0.999999999971458,0.999999999850769,0.999999946030455,0.995803422796464,0.0749547616022832,0.999803133688511,0.990715530711768,0.99944258411583,0.999655488690835,0.982972566922749,0.999998721677027,0.558029657420256,1,0.993129885112526,0.996586289527276,0.520972713351767,0.379809607552139,0.240626932441509,0.386055540658021,0.996988663991898,0.7703208629039,0.248642766599329,0.64148986913678,0.605059234701249,0.999999878487926,1,0.999940007179211,0.00183204631652489,3.99881420989345e-05,0.999940977863905,0.999999920473301,0.975463981817868,0.188292747683444,0.310336521408589,0.0210329365144546,0.00335879144236095,0.00187203125108171,0.00126870980622473,0.190689547507468,0.0352571797986686,0.00108631293354122,0.00902013570049964,0.978885305539394,0.000264029666203536,290.4468,184.1141,203.834166666667,178.05175,225.442601129944,301.380044444444,232.697,195.101325,236.354133333333,362.6294,205.396603524229,466.4303,41.4179536111254,0,26.644569134199,30.1284753149049,2.86691726701685,24.4712351496812,2.37233225610018,15.16345948038,19.8073307128008,0,3.9971473540992,0,218.7088,184.1141,148.985375,125.8677,171.5252,217.1524,228.588,171.01205,189.5425,362.6294,150.1708,466.4303,362.1848,184.1141,251.099075,230.2358,267.6768,362.679,236.806,198.356125,280.4693,362.6294,246.739,466.4303,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF419",0.697635263013281,0.65363307669203,0.999998085002866,0.332987833368809,1,0.999928622229906,0.0763314519818052,0.999999999613977,0.999986221920732,0.999999687558573,0.996571499900966,0.928900050305449,0.912730081188989,0.573604938375184,0.00205113886611019,0.999982906672634,0.349202824001576,0.218396758991233,0.0797831054181454,0.00413639207186145,0.808021273648276,0.12806390834891,1,0.999323182439664,1,0.999964159777133,0.150341607929022,0.0150666090353178,0.445273750187607,0.999998086008918,1,0.999879881112931,0.999860515124353,0.636930502071169,0.0873283021331502,0.998090007765174,0.807326756614346,0.0458676320291951,0.0200287555960437,0.00638792868473737,0.000595698505929665,0.145743297008447,0.975646173897006,0.00126079018485303,0.00730837972766729,0.103373994480082,0.999999991226778,0.999998938257888,0.999996660028928,0.999353908672624,0.0055144870843935,0.00635967911517055,0.999735449850736,0.999991932864864,0.000838998058089513,0.0831174421289487,0.998429206118588,0.884471203686423,0.996458739800799,0.917711724301431,0.169659820626646,0.0175570520645015,0.993837771149548,0.847208157333882,0.00131303605310418,0.890615014254642,264.538,144.6029,172.313933333333,141.1531,155.488016666667,224.374355555556,294.17565,139.461,170.5229,373.9698,159.127590748899,77.9969,50.8755283707206,0,12.7599127641915,22.878890057285,2.40904323366491,19.0232141875664,9.5772306028848,20.353832954841,14.0973392604184,0,3.6486229913273,0,176.419,144.6029,152.121175,101.5257,113.7124,181.091,277.5874,106.567625,125.2718,373.9698,106.502825,77.9969,352.657,144.6029,197.5417,180.7805,191.0299,261.872,310.7639,153.132625,223.6105,373.9698,201.3221,77.9969,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF175",0.0460528665845272,0.168785251264315,0.983242673272167,0.00108302970996554,0.999999999719533,0.767007695027394,0.000199320876223874,0.999894770512266,0.982670000358252,0.965117358676762,2.45418180501167e-05,1,0.613585909785271,0.999999754821269,0.69890698898135,0.971758219674429,0.552423904494445,0.972538679286062,0.123942365638089,0.192792223971036,0.0364177802606201,0.106013512729083,0.981241392626677,1,0.720708714272031,0.961171088446239,0.476450129522496,0.953009913299314,0.136578160829448,0.929445610916964,0.999999993619116,0.435444444060332,0.491319891862393,0.0940112649741277,0.983817367792069,0.999999937536516,0.0247810305342253,3.39188544251634e-07,2.40798613937443e-07,2.61227484088522e-10,4.08639788673781e-12,4.57744953052952e-13,0.000293953339135844,6.482051306822e-08,6.3013518070143e-08,0.00117943473849325,0.997775433632867,0.999736812853215,0.830496606567592,0.0564961677548664,0.186498420172308,0.419304006374646,0.999412328280853,0.907437662859721,3.24670290652307e-11,0.000270286513853746,0.992879555895105,0.248422445223658,0.994699357926727,0.455078228672215,0.917480869274485,0.023316188009721,0.216138783974761,0.101196432804989,2.38163599952657e-10,0.278796230140313,239.74985,83.5031,139.920866666667,73.3298,111.471839830508,85.4854555555556,187.46905,138.918625,147.751133333333,405.09,122.099301762115,21.2719,48.7057594565656,0,25.9966898734521,3.25971961984463,1.82313661788608,13.4954374833912,16.0196513166642,26.337514817358,24.8394663062737,0,2.89898515758643,0,155.389,83.5031,87.347175,67.6838,75.8256,34.8702,159.7222,86.047625,101.0893,405.09,74.671175,21.2719,324.1107,83.5031,183.58635,78.9758,141.5079,112.5331,215.2159,197.0456,168.138,405.09,165.825325,21.2719,4,2,6,4,708,18,4,8,12,2,454,2
